time/total_timesteps,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/critic_loss,train/ent_coef_loss,train/n_updates,train/ent_coef,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
50426,5868,12.59,623,80,10.399706329999999,0.9018253087997437,-0.5075141191482544,50325,0.010929260402917862,-2.9846322536468506,0.0003,,
50482,5872,12.65,624,80,10.20040848,1.2121777534484863,-2.56882381439209,50381,0.010925169102847576,-2.812459945678711,0.0003,,
50535,5876,12.55,624,80,10.348777360000001,0.7940568923950195,2.370375394821167,50434,0.01090120617300272,-2.974555730819702,0.0003,,
50596,5880,12.38,625,80,10.26311177,0.7180846929550171,1.8495831489562988,50495,0.010853845626115799,-2.8698883056640625,0.0003,,
50642,5884,12.52,626,80,10.476732759999999,1.0104811191558838,1.607292890548706,50541,0.010921971872448921,-3.2448062896728516,0.0003,,
50697,5888,12.62,626,80,10.556793560000001,0.8683900833129883,2.9252262115478516,50596,0.010910514742136002,-3.3081717491149902,0.0003,,
50738,5892,12.48,627,80,10.402090340000003,1.0069224834442139,-0.6545255780220032,50637,0.010920414701104164,-2.953063488006592,0.0003,,
50785,5896,12.48,627,80,10.31462031,0.8493358492851257,-1.744167447090149,50684,0.010932554490864277,-2.684103488922119,0.0003,,
50844,5900,12.66,628,80,10.415998729999998,0.9377598762512207,-0.1816081404685974,50743,0.010921867564320564,-2.8832459449768066,0.0003,,
50896,5904,12.63,629,80,10.498146610000001,0.8968652486801147,0.39388537406921387,50795,0.010928098112344742,-3.286512851715088,0.0003,,
50946,5908,12.55,629,80,10.45215829,0.7309389114379883,1.5222454071044922,50845,0.010916104540228844,-3.00978946685791,0.0003,,
51013,5912,12.72,630,80,10.546256810000003,0.9748306274414062,1.7182360887527466,50912,0.011025994084775448,-3.0602240562438965,0.0003,,
51068,5916,12.64,631,80,10.477956619999997,1.013798713684082,3.3461084365844727,50967,0.011019046418368816,-3.195596218109131,0.0003,,
51113,5920,12.6,632,80,10.462559489999999,1.0808418989181519,-1.0520050525665283,51012,0.011099740862846375,-3.2696423530578613,0.0003,,
51157,5924,12.44,632,80,10.327574960000002,0.88871169090271,3.0957772731781006,51056,0.011106841266155243,-3.026930093765259,0.0003,,
51198,5928,12.39,633,80,10.26626856,0.8998994827270508,1.8132553100585938,51097,0.011123468168079853,-3.495619297027588,0.0003,,
51242,5932,12.38,633,80,10.267265850000001,0.8106101751327515,-4.741937637329102,51141,0.01112171821296215,-2.9258666038513184,0.0003,,
51281,5936,12.22,634,80,9.983298159999999,1.0970215797424316,1.7141696214675903,51180,0.011092196218669415,-3.188344717025757,0.0003,,
51339,5940,12.45,634,80,10.188638509999999,0.9081113338470459,-2.1570773124694824,51238,0.0110843600705266,-3.028654098510742,0.0003,,
51374,5944,12.32,635,80,10.0437407,0.921963095664978,-5.927183628082275,51273,0.011085518635809422,-3.1169142723083496,0.0003,,
51423,5948,12.31,636,80,10.1494444,0.7722533345222473,1.6723496913909912,51322,0.01096431165933609,-3.112549304962158,0.0003,,
51485,5952,12.4,636,80,10.22913194,0.9129109382629395,-1.4344655275344849,51384,0.010944253765046597,-2.7870428562164307,0.0003,,
51540,5956,12.53,637,80,10.449910229999999,0.9293623566627502,-1.5608497858047485,51439,0.010827833786606789,-3.4119210243225098,0.0003,,
51580,5960,12.56,638,80,10.52890028,0.8762155771255493,-2.702610969543457,51479,0.010789761319756508,-3.0296332836151123,0.0003,,
51635,5964,12.56,638,80,10.54276016,1.1526790857315063,1.7289001941680908,51534,0.01084051188081503,-3.2972235679626465,0.0003,,
51682,5968,12.56,639,80,10.41115232,0.7900595664978027,1.2841863632202148,51581,0.01087876781821251,-3.1671881675720215,0.0003,,
51729,5972,12.47,639,80,10.536941909999998,0.893538236618042,3.437026023864746,51628,0.010970236733555794,-2.9138808250427246,0.0003,,
51796,5976,12.61,640,80,10.679632129999998,0.9513617157936096,0.11122739315032959,51695,0.01108015887439251,-3.156322479248047,0.0003,,
51829,5980,12.33,641,80,10.33176814,0.8391863703727722,2.7014477252960205,51728,0.011109087616205215,-3.187486171722412,0.0003,,
51871,5984,12.29,641,80,10.28468764,0.9607214331626892,-0.6543816924095154,51770,0.011147904209792614,-3.1749730110168457,0.0003,,
51914,5988,12.17,642,80,10.21093695,1.0270521640777588,0.2043488621711731,51813,0.011084270663559437,-3.330836772918701,0.0003,,
51968,5992,12.3,642,80,10.38710745,1.002948522567749,-0.7329108715057373,51867,0.011008133180439472,-3.1173715591430664,0.0003,,
52008,5996,12.23,643,80,10.396935359999997,0.9223756790161133,1.2105941772460938,51907,0.010968631133437157,-2.9615955352783203,0.0003,,
52060,6000,12.16,644,80,10.469424199999999,0.8301650285720825,0.3533172011375427,51959,0.010983091779053211,-3.122908115386963,0.0003,,
52102,6004,12.06,644,80,10.508981159999998,1.229023814201355,-2.0376710891723633,52001,0.010963893495500088,-3.028714179992676,0.0003,,
52149,6008,12.03,645,80,10.514229760000001,0.8153588771820068,0.06099343299865723,52048,0.010967563837766647,-2.7963314056396484,0.0003,,
52188,6012,11.75,645,80,10.237613869999997,0.8699510097503662,0.7363274097442627,52087,0.010992255993187428,-3.021000385284424,0.0003,,
52247,6016,11.79,646,80,10.366785799999997,0.8836679458618164,0.40302133560180664,52146,0.010958901606500149,-2.704181671142578,0.0003,,
52303,6020,11.9,647,80,10.52549155,0.9896186590194702,2.718881368637085,52202,0.010959361679852009,-3.3382983207702637,0.0003,,
52352,6024,11.95,647,80,10.60957307,1.032028317451477,0.955876350402832,52251,0.010980472899973392,-3.595273017883301,0.0003,,
52415,6028,12.17,648,80,10.84088345,1.0021581649780273,-3.091823101043701,52314,0.010946126654744148,-3.136997699737549,0.0003,,
52459,6032,12.17,649,80,10.840265180000001,1.000886082649231,6.491732597351074,52358,0.010930364951491356,-3.146172523498535,0.0003,,
52528,6036,12.47,649,80,11.105948460000002,0.9876909255981445,4.33660888671875,52427,0.011005141772329807,-3.325664758682251,0.0003,,
52592,6040,12.53,650,80,11.1951277,0.8913055658340454,-1.5863078832626343,52491,0.011028428561985493,-3.0929372310638428,0.0003,,
52634,6044,12.6,651,80,11.38711692,0.9977551698684692,0.5767837762832642,52533,0.010992055758833885,-3.418026924133301,0.0003,,
52680,6048,12.57,651,80,11.487304310000003,0.9004942774772644,1.1768653392791748,52579,0.011025936342775822,-3.35681414604187,0.0003,,
52736,6052,12.51,652,80,11.600759950000002,0.8294821977615356,-1.0644186735153198,52635,0.011015573516488075,-3.0689573287963867,0.0003,,
52780,6056,12.4,653,80,11.381509759999998,0.8644359111785889,2.0524134635925293,52679,0.010991489514708519,-3.189236879348755,0.0003,,
52830,6060,12.5,653,80,11.372949389999999,1.0171246528625488,-0.29722917079925537,52729,0.01111033745110035,-3.0400161743164062,0.0003,,
52873,6064,12.38,654,80,11.223449120000003,1.0411226749420166,-0.7463244199752808,52772,0.011123940348625183,-3.056723117828369,0.0003,,
52912,6068,12.3,654,80,11.236119929999997,0.8512624502182007,2.243925094604492,52811,0.011122820898890495,-2.8602848052978516,0.0003,,
52956,6072,12.27,655,80,11.144845680000001,1.1342098712921143,-0.6286786794662476,52855,0.011144045740365982,-2.666396141052246,0.0003,,
52992,6076,11.96,655,80,10.879405679999998,0.9491987228393555,-0.41710126399993896,52891,0.011151120066642761,-2.90700101852417,0.0003,,
53043,6080,12.14,656,80,11.15942682,0.9320558309555054,1.7340953350067139,52942,0.011148170568048954,-2.8390631675720215,0.0003,,
53077,6084,12.06,657,80,11.106986,0.8999831676483154,-0.6756881475448608,52976,0.011134915053844452,-3.076526641845703,0.0003,,
53124,6088,12.1,657,80,11.074344669999999,0.8764453530311584,-3.023764133453369,53023,0.011190681718289852,-3.1741480827331543,0.0003,,
53166,6092,11.98,658,80,11.023277209999998,0.8432868719100952,-2.762718677520752,53065,0.011223633773624897,-3.518742322921753,0.0003,,
53215,6096,12.07,658,80,11.026708810000002,1.0467592477798462,3.370776891708374,53114,0.011195069178938866,-3.2121846675872803,0.0003,,
53275,6100,12.15,659,80,10.89684403,0.9690153002738953,1.5249699354171753,53174,0.011210902594029903,-3.1811509132385254,0.0003,,
53326,6104,12.24,660,80,10.978259829999999,0.8162155151367188,3.783935546875,53225,0.011219469830393791,-3.4228103160858154,0.0003,,
53369,6108,12.2,660,80,10.930441540000002,0.8915480971336365,1.0294398069381714,53268,0.01119502168148756,-3.1648244857788086,0.0003,,
53415,6112,12.27,661,80,11.098779610000001,0.9154821634292603,-0.07164591550827026,53314,0.011308122426271439,-3.1055023670196533,0.0003,,
53463,6116,12.16,661,80,10.97877374,0.9146281480789185,3.3750829696655273,53362,0.011327199637889862,-3.0862083435058594,0.0003,,
53519,6120,12.16,662,80,10.816077650000002,0.9804052710533142,1.335373044013977,53418,0.011388974264264107,-2.9128682613372803,0.0003,,
53567,6124,12.15,663,80,10.71825177,0.8538608551025391,0.5334973335266113,53466,0.011399324052035809,-3.30505108833313,0.0003,,
53614,6128,11.99,663,80,10.49359157,0.8125834465026855,-0.06600338220596313,53513,0.011358104646205902,-3.1297287940979004,0.0003,,
53662,6132,12.03,664,80,10.621199990000001,1.1038696765899658,0.7492257356643677,53561,0.01137982215732336,-3.164767265319824,0.0003,,
53709,6136,11.81,664,80,10.49614776,0.9531359672546387,-0.7853953838348389,53608,0.011489234864711761,-3.2811951637268066,0.0003,,
53742,6140,11.5,665,80,10.23438136,0.923332929611206,-0.42757442593574524,53641,0.011508376337587833,-2.995605707168579,0.0003,,
53786,6144,11.52,665,80,10.13172125,0.9662504196166992,-0.9625228047370911,53685,0.011499583721160889,-3.493020534515381,0.0003,,
53851,6148,11.71,666,80,10.13792575,0.9112973213195801,-2.341493606567383,53750,0.01160523109138012,-3.2082889080047607,0.0003,,
53888,6152,11.52,667,80,9.85716767,0.9935297966003418,-0.5433175563812256,53787,0.011601402424275875,-3.396186590194702,0.0003,,
53954,6156,11.74,668,80,10.018261910000001,1.1316514015197754,-0.5131348967552185,53853,0.011618321761488914,-2.849324941635132,0.0003,,
54004,6160,11.74,668,80,10.14643764,0.7407069206237793,0.8857541084289551,53903,0.011719023808836937,-2.8942737579345703,0.0003,,
54058,6164,11.85,669,80,10.358229809999997,1.0361018180847168,2.610961437225342,53957,0.01173682976514101,-3.074082851409912,0.0003,,
54101,6168,11.89,669,80,10.350244270000001,1.1954524517059326,-0.20199662446975708,54000,0.011756602674722672,-2.700190544128418,0.0003,,
54139,6172,11.83,670,80,10.291483090000002,0.7833375930786133,1.9442050457000732,54038,0.011779092252254486,-3.3464345932006836,0.0003,,
54186,6176,11.94,670,80,10.344240110000001,0.793046772480011,1.5294163227081299,54085,0.011836658231914043,-3.319599151611328,0.0003,,
54209,6180,11.66,671,80,9.93850462,0.900957465171814,1.314263939857483,54108,0.011827359907329082,-3.479599952697754,0.0003,,
54254,6184,11.77,671,80,9.97116693,0.9910897612571716,0.4632381796836853,54153,0.01180507056415081,-3.0702571868896484,0.0003,,
54290,6188,11.66,672,80,9.905657790000001,0.846150279045105,2.9658634662628174,54189,0.011751244775950909,-3.253659248352051,0.0003,,
54351,6192,11.85,673,80,10.05216762,0.8590953350067139,-0.6262123584747314,54250,0.011745894327759743,-3.1541380882263184,0.0003,,
54420,6196,12.05,673,80,10.42432851,0.8344776630401611,1.39520263671875,54319,0.01176461111754179,-3.0595264434814453,0.0003,,
54469,6200,11.94,674,80,10.35545883,0.8687277436256409,-0.6974887847900391,54368,0.011700335890054703,-3.3070225715637207,0.0003,,
54517,6204,11.91,675,80,10.17713678,0.8026435375213623,0.7416172623634338,54416,0.011654353700578213,-3.2292768955230713,0.0003,,
54561,6208,11.92,675,80,10.178899879999998,0.9546582698822021,-0.8672348856925964,54460,0.011658989824354649,-3.099207878112793,0.0003,,
54624,6212,12.09,676,80,10.01133396,0.9187371134757996,-0.3976055383682251,54523,0.011585100553929806,-3.214714527130127,0.0003,,
54673,6216,12.1,677,80,10.12370067,0.8339506387710571,1.796320915222168,54572,0.011590797454118729,-3.418940305709839,0.0003,,
54713,6220,11.94,677,80,10.096929639999999,0.7592650651931763,-1.4430012702941895,54612,0.011540936306118965,-3.1891984939575195,0.0003,,
54755,6224,11.88,678,80,10.113819180000002,0.8267814517021179,1.2069392204284668,54654,0.01150507852435112,-2.991947889328003,0.0003,,
54809,6228,11.95,678,80,10.44414572,0.8956577777862549,2.4936745166778564,54708,0.011519433930516243,-3.257345199584961,0.0003,,
54857,6232,11.95,679,80,10.267762460000002,0.9089608192443848,1.2379409074783325,54756,0.011516907252371311,-3.1265618801116943,0.0003,,
54900,6236,11.91,680,80,10.360621980000001,1.0173780918121338,-3.8966026306152344,54799,0.011569135822355747,-3.132215738296509,0.0003,,
54964,6240,12.22,680,80,10.808502350000001,0.8746606111526489,-3.727877616882324,54863,0.011579113081097603,-3.2127814292907715,0.0003,,
55000,,,,,,0.9473757743835449,1.3347363471984863,54899,0.011580400168895721,-3.2840285301208496,0.0003,12.415312210842966,12.6
55015,6244,12.29,682,80,10.59491185,0.8323656320571899,-1.0711584091186523,54914,0.011588133871555328,-3.3745462894439697,0.0003,,
55059,6248,12.08,682,80,10.502434860000001,0.9000953435897827,-2.5938963890075684,54958,0.01158357597887516,-3.241072177886963,0.0003,,
55109,6252,12.21,683,80,10.634845569999998,0.8924077749252319,2.9242472648620605,55008,0.011583116836845875,-3.2537033557891846,0.0003,,
55148,6256,11.94,683,80,10.44391253,1.0371451377868652,-2.8269481658935547,55047,0.01162735465914011,-3.0653738975524902,0.0003,,
55209,6260,12.05,684,80,10.465879229999999,0.8337802886962891,-1.7864562273025513,55108,0.011676725931465626,-3.3419101238250732,0.0003,,
55246,6264,11.88,685,80,10.227030090000001,0.9254993200302124,-1.9586620330810547,55145,0.01171592902392149,-3.049635887145996,0.0003,,
55329,6268,12.28,686,80,10.562308969999998,0.9853745698928833,-1.6281495094299316,55228,0.011775892227888107,-3.2095017433166504,0.0003,,
55378,6272,12.39,686,80,10.674190639999999,1.080350399017334,0.5323164463043213,55277,0.011808470822870731,-3.2754979133605957,0.0003,,
55422,6276,12.36,687,80,10.73504197,0.7720028758049011,-0.9343922138214111,55321,0.011785801500082016,-3.296750783920288,0.0003,,
55465,6280,12.56,687,80,11.055130890000001,0.928566575050354,0.6100003719329834,55364,0.011711354367434978,-3.2802236080169678,0.0003,,
55515,6284,12.61,688,80,11.20531639,0.992102861404419,1.7499945163726807,55414,0.011708048172295094,-3.471250534057617,0.0003,,
55564,6288,12.74,689,80,11.482860170000002,0.8132704496383667,2.514697551727295,55463,0.011788133531808853,-3.2843759059906006,0.0003,,
55626,6292,12.75,689,80,11.456441810000001,0.8949938416481018,-2.253722667694092,55525,0.011721824295818806,-3.3941898345947266,0.0003,,
55689,6296,12.69,690,80,11.328557929999997,0.8723323345184326,-2.7741150856018066,55588,0.011613895185291767,-3.0512616634368896,0.0003,,
55734,6300,12.65,691,80,11.270592890000003,0.9972090125083923,0.807230532169342,55633,0.01156086940318346,-3.25787353515625,0.0003,,
55789,6304,12.72,691,80,11.468976559999998,1.0845646858215332,1.0820140838623047,55688,0.011626578867435455,-3.2468008995056152,0.0003,,
55839,6308,12.78,692,80,11.68308107,0.9977072477340698,-2.18925142288208,55738,0.01165116485208273,-3.300342559814453,0.0003,,
55894,6312,12.7,692,80,11.861597589999999,0.8383712768554688,-2.3497962951660156,55793,0.011620011180639267,-3.0719237327575684,0.0003,,
55950,6316,12.77,693,80,11.890529620000002,0.9495484828948975,1.6300175189971924,55849,0.011537227779626846,-3.4818332195281982,0.0003,,
55996,6320,12.83,694,80,11.870585590000001,0.952315092086792,1.0991694927215576,55895,0.011562666855752468,-3.2410876750946045,0.0003,,
56049,6324,12.94,694,80,11.994925129999999,0.977227509021759,1.585726261138916,55948,0.01162794791162014,-3.2747621536254883,0.0003,,
56101,6328,12.92,695,80,11.82884857,0.9259296655654907,3.4747867584228516,56000,0.011676263995468616,-3.3110320568084717,0.0003,,
56149,6332,12.92,695,80,11.869344770000003,1.0046617984771729,2.8863072395324707,56048,0.011729249730706215,-3.136380672454834,0.0003,,
56190,6336,12.9,696,80,11.80255547,0.840633749961853,-3.133643388748169,56089,0.01174672320485115,-3.5042030811309814,0.0003,,
56243,6340,12.79,697,80,11.376037010000003,0.9871533513069153,1.3742808103561401,56142,0.011710493825376034,-3.5023012161254883,0.0003,,
56304,6344,12.89,697,80,11.689023820000003,1.0982688665390015,-4.086758136749268,56203,0.011760157532989979,-2.9771177768707275,0.0003,,
56342,6348,12.83,698,80,11.629935759999999,0.7992129325866699,-2.0418848991394043,56241,0.011697005480527878,-3.2529640197753906,0.0003,,
56381,6352,12.72,698,80,11.452485279999998,1.1031558513641357,-2.0161499977111816,56280,0.011640363372862339,-2.9349398612976074,0.0003,,
56419,6356,12.71,699,80,11.561799429999999,1.0932132005691528,-0.7356916666030884,56318,0.011585547588765621,-3.472538709640503,0.0003,,
56466,6360,12.57,699,80,11.449740390000002,0.9101297855377197,-0.45073235034942627,56365,0.01155404094606638,-3.253679037094116,0.0003,,
56521,6364,12.75,700,80,11.721295960000003,0.8912177085876465,1.656537413597107,56420,0.011531331576406956,-3.474579334259033,0.0003,,
56566,6368,12.37,700,80,11.352370770000004,0.8693395853042603,-2.3608498573303223,56465,0.011532277800142765,-3.6002590656280518,0.0003,,
56608,6372,12.3,701,80,11.269515059999998,1.0006192922592163,1.867924451828003,56507,0.011526647955179214,-3.351491928100586,0.0003,,
56642,6376,12.2,701,80,11.05672301,1.0434856414794922,2.2789268493652344,56541,0.011477380059659481,-3.263388156890869,0.0003,,
56700,6380,12.35,702,80,11.22573803,1.0612643957138062,2.0325098037719727,56599,0.011478261090815067,-3.288228988647461,0.0003,,
56759,6384,12.44,703,80,11.22032722,1.1884267330169678,-1.8694767951965332,56658,0.011535500176250935,-3.6088714599609375,0.0003,,
56797,6388,12.33,703,80,10.925918430000001,0.962720513343811,0.05467426776885986,56696,0.011555892415344715,-3.684410333633423,0.0003,,
56853,6392,12.27,704,80,10.972201390000002,0.8459420800209045,1.8880577087402344,56752,0.01161086093634367,-3.616344451904297,0.0003,,
56916,6396,12.27,705,80,11.066751800000002,0.8836537003517151,1.7646404504776,56815,0.011614017188549042,-3.4862983226776123,0.0003,,
56969,6400,12.35,705,80,11.23985386,0.9153993129730225,2.5331664085388184,56868,0.011735917069017887,-3.527069091796875,0.0003,,
57025,6404,12.36,706,80,11.14818444,0.8392354249954224,-1.8667641878128052,56924,0.011752617545425892,-3.330561637878418,0.0003,,
57067,6408,12.28,706,80,10.951000999999998,0.8861686587333679,-0.13904082775115967,56966,0.01172393187880516,-3.301666498184204,0.0003,,
57109,6412,12.15,707,80,10.772732249999999,1.1341321468353271,-1.5541476011276245,57008,0.011698785237967968,-3.3553109169006348,0.0003,,
57160,6416,12.1,708,80,10.645740140000001,0.9332250356674194,2.668617010116577,57059,0.011794301681220531,-3.089909315109253,0.0003,,
57205,6420,12.09,708,80,10.565146550000001,0.8907563090324402,3.4930100440979004,57104,0.01180029846727848,-3.6639113426208496,0.0003,,
57271,6424,12.22,709,80,10.82910503,0.944185733795166,-2.96859073638916,57170,0.0118677644059062,-3.287555694580078,0.0003,,
57319,6428,12.18,709,80,10.660668240000005,0.79453444480896,0.27153280377388,57218,0.011842365376651287,-3.6644484996795654,0.0003,,
57375,6432,12.26,710,80,10.793626150000001,0.7875716686248779,1.774735689163208,57274,0.011847131885588169,-3.2452962398529053,0.0003,,
57440,6436,12.5,711,80,10.97482551,0.8315461874008179,1.7502918243408203,57339,0.011808938346803188,-3.297523021697998,0.0003,,
57493,6440,12.5,712,80,11.22909477,1.042872667312622,0.6031532883644104,57392,0.011864929459989071,-3.4862208366394043,0.0003,,
57551,6444,12.47,712,80,11.22638246,1.03799307346344,0.8234755992889404,57450,0.011897449381649494,-3.561150074005127,0.0003,,
57616,6448,12.74,713,80,11.32621396,0.9772776961326599,-1.3384065628051758,57515,0.011913497932255268,-3.285529375076294,0.0003,,
57667,6452,12.86,714,80,11.46486801,1.032673716545105,-1.3357445001602173,57566,0.011946048587560654,-3.405383825302124,0.0003,,
57720,6456,13.01,714,80,11.603735239999999,1.2317084074020386,-3.537454605102539,57619,0.011893483810126781,-3.438178539276123,0.0003,,
57778,6460,13.12,715,80,11.620332450000001,1.1158320903778076,-0.5383914709091187,57677,0.011875384487211704,-3.205806255340576,0.0003,,
57833,6464,13.12,716,80,11.53390795,0.8277554512023926,-2.01212739944458,57732,0.011904917657375336,-3.1935276985168457,0.0003,,
57900,6468,13.34,716,80,11.738588080000001,0.8992518186569214,-0.16218912601470947,57799,0.011914707720279694,-3.7142553329467773,0.0003,,
57937,6472,13.29,717,80,11.621196930000002,1.0120441913604736,-2.5893566608428955,57836,0.01196785643696785,-3.559534788131714,0.0003,,
57990,6476,13.48,717,80,11.959273719999999,1.0355629920959473,1.0220296382904053,57889,0.01192831713706255,-3.2778804302215576,0.0003,,
58038,6480,13.38,718,80,11.83647803,1.1043460369110107,2.414851427078247,57937,0.012013121508061886,-3.669222831726074,0.0003,,
58089,6484,13.3,719,80,11.785468440000002,1.154672384262085,8.640850067138672,57988,0.012054843828082085,-3.40808367729187,0.0003,,
58144,6488,13.47,719,80,12.0830365,0.9965345859527588,-1.4736206531524658,58043,0.012058989144861698,-3.1834661960601807,0.0003,,
58192,6492,13.39,720,80,11.981681339999998,0.8327168226242065,-2.222170352935791,58091,0.011954606510698795,-3.4748001098632812,0.0003,,
58248,6496,13.32,720,80,11.815161439999999,0.8198435306549072,1.5544250011444092,58147,0.011958072893321514,-3.6377763748168945,0.0003,,
58296,6500,13.27,721,80,11.89207454,1.0130224227905273,-0.6219437122344971,58195,0.011978435330092907,-3.1896464824676514,0.0003,,
58336,6504,13.11,722,80,11.81091797,1.055574893951416,2.8194596767425537,58235,0.011937512084841728,-3.32637619972229,0.0003,,
58400,6508,13.33,722,80,11.998217470000002,0.9054577350616455,-0.7771099805831909,58299,0.012026860378682613,-3.1001696586608887,0.0003,,
58452,6512,13.43,723,80,12.097193289999998,0.9643081426620483,-2.647294282913208,58351,0.012039391323924065,-3.5619471073150635,0.0003,,
58519,6516,13.59,724,80,12.006689269999999,0.9754125475883484,0.0719367116689682,58418,0.012119135819375515,-3.625959873199463,0.0003,,
58565,6520,13.6,724,80,12.119844439999998,0.9121320247650146,0.1602386236190796,58464,0.012141185812652111,-3.186549663543701,0.0003,,
58617,6524,13.46,725,80,11.893605779999996,0.9308773279190063,0.2597625255584717,58516,0.012208044528961182,-3.0117549896240234,0.0003,,
58661,6528,13.42,726,80,12.012617549999998,0.8884282112121582,2.3797852993011475,58560,0.012255066074430943,-3.368939161300659,0.0003,,
58712,6532,13.37,726,80,12.025214159999997,0.9658716917037964,-1.8996007442474365,58611,0.012209034524857998,-3.550577163696289,0.0003,,
58756,6536,13.16,727,80,11.72243735,1.0684977769851685,-2.1026599407196045,58655,0.012094976380467415,-3.7149510383605957,0.0003,,
58811,6540,13.18,727,80,11.541127509999999,0.9732996225357056,-0.24106860160827637,58710,0.01206212304532528,-3.487793207168579,0.0003,,
58877,6544,13.26,728,80,11.69643125,1.366369366645813,-1.3705486059188843,58776,0.011971531435847282,-3.360781669616699,0.0003,,
58920,6548,13.04,729,80,11.61820559,0.955852746963501,-4.2003583908081055,58819,0.011955410242080688,-3.2579312324523926,0.0003,,
58967,6552,13.0,729,80,11.55722889,1.1464616060256958,-0.8740702867507935,58866,0.011890677735209465,-3.7649054527282715,0.0003,,
59031,6556,13.11,730,80,11.682642069999996,0.8759889602661133,-3.172700881958008,58930,0.011767197400331497,-3.4283130168914795,0.0003,,
59073,6560,12.95,730,80,11.578121349999996,1.0249539613723755,0.7509594559669495,58972,0.011749396100640297,-3.382054090499878,0.0003,,
59126,6564,12.93,731,80,11.677560569999995,1.0399296283721924,3.662761926651001,59025,0.01178349182009697,-3.370530128479004,0.0003,,
59185,6568,12.85,732,80,11.604794759999997,0.9900176525115967,2.2860493659973145,59084,0.011843557469546795,-3.0963335037231445,0.0003,,
59234,6572,12.97,732,80,11.81804226,0.9919369220733643,-1.368342638015747,59133,0.011893479153513908,-3.4476141929626465,0.0003,,
59288,6576,12.98,733,80,11.76722221,1.2382320165634155,-3.148963451385498,59187,0.01196079421788454,-3.7401692867279053,0.0003,,
59330,6580,12.92,734,80,11.74296335,1.1033451557159424,1.983415961265564,59229,0.01198300626128912,-3.87662935256958,0.0003,,
59385,6584,12.96,734,80,11.654149710000002,0.9231961965560913,0.2746261954307556,59284,0.012063682079315186,-3.285726547241211,0.0003,,
59456,6588,13.12,735,80,11.765194289999997,0.9042670130729675,-1.9040138721466064,59355,0.01217759121209383,-3.3543529510498047,0.0003,,
59515,6592,13.23,736,80,11.938433459999999,0.9970458745956421,5.9566330909729,59414,0.012291878461837769,-3.622950792312622,0.0003,,
59561,6596,13.13,737,80,11.689787710000001,1.1586157083511353,0.9169923067092896,59460,0.012342246249318123,-3.5327532291412354,0.0003,,
59618,6600,13.22,737,80,11.719752930000004,1.0200815200805664,-1.7253003120422363,59517,0.01231710147112608,-3.7467598915100098,0.0003,,
59657,6604,13.21,738,80,11.725947840000002,0.8954193592071533,1.2275276184082031,59556,0.012354240752756596,-3.2278385162353516,0.0003,,
59709,6608,13.09,738,80,11.64794439,1.0892610549926758,4.511194229125977,59608,0.01238812506198883,-3.8403048515319824,0.0003,,
59761,6612,13.09,739,80,11.621326869999997,1.0570504665374756,1.697322964668274,59660,0.0124590415507555,-3.1564743518829346,0.0003,,
59807,6616,12.88,740,80,11.616098859999997,0.8284173011779785,2.527961254119873,59706,0.012476786971092224,-3.633439064025879,0.0003,,
59853,6620,12.88,740,80,11.64767844,1.1101746559143066,-3.18422269821167,59752,0.01250475738197565,-3.5415687561035156,0.0003,,
59901,6624,12.84,741,80,11.549722690000001,0.9472873210906982,-0.8266924619674683,59800,0.012441960163414478,-3.7468090057373047,0.0003,,
59948,6628,12.87,742,80,11.566169760000003,0.9802203178405762,-1.3863701820373535,59847,0.012350854463875294,-3.760838270187378,0.0003,,
59995,6632,12.83,742,80,11.458203520000001,1.0651557445526123,-1.0548306703567505,59894,0.012309802696108818,-3.3128669261932373,0.0003,,
60000,,,,,,0.7445346117019653,1.9925462007522583,59899,0.012306563556194305,-3.050968647003174,0.0003,10.989917870053613,12.3
60035,6636,12.79,743,80,11.556282989999998,1.027916431427002,-0.6078734397888184,59934,0.012370198033750057,-3.5414645671844482,0.0003,,
60093,6640,12.82,744,80,11.78431718,1.0566939115524292,-2.6221752166748047,59992,0.01237505953758955,-3.3903796672821045,0.0003,,
60127,6644,12.5,745,80,11.365288260000002,0.9565863609313965,-1.2836887836456299,60026,0.012359856627881527,-3.4807844161987305,0.0003,,
60176,6648,12.56,745,80,11.557794659999999,1.0598527193069458,-0.5774822235107422,60075,0.012444429099559784,-3.4853878021240234,0.0003,,
60222,6652,12.55,746,80,11.683008630000002,0.9710373282432556,-1.353744626045227,60121,0.012540016323328018,-3.3453149795532227,0.0003,,
60292,6656,12.61,747,80,11.79943172,0.8478731513023376,-0.9447200894355774,60191,0.012495012022554874,-3.4769489765167236,0.0003,,
60343,6660,12.7,747,80,11.912923229999999,0.9984546899795532,-0.44634586572647095,60242,0.012364283204078674,-3.400967597961426,0.0003,,
60378,6664,12.52,748,80,11.608428500000002,1.0282490253448486,-2.7382113933563232,60277,0.012332246638834476,-3.3311898708343506,0.0003,,
60413,6668,12.28,748,80,11.376135260000002,1.001011848449707,2.7180070877075195,60312,0.012284711934626102,-3.1243629455566406,0.0003,,
60463,6672,12.29,749,80,11.455161269999998,0.9552708864212036,2.414851188659668,60362,0.01224860455840826,-3.2724950313568115,0.0003,,
