time/episodes,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,time/fps,eval/mean_reward,eval/mean_ep_length
704,658227,10.336224546432495,0.001,962.86,2374.10575177,659227,4118,-158.3467823791504,160,,
,659227,9.764708640813828,0.001,,,660000,,-158.7449517211914,,2643.2592971429463,1000.0
708,662227,10.360913672447204,0.001,962.86,2388.3369253999995,663227,4148,-159.7656618347168,159,,
,664227,9.830013725280761,0.001,,,665000,,-160.0508961791992,,2648.2129935383796,1000.0
712,666227,10.575910398960113,0.001,969.03,2413.83768981,667227,4177,-160.61374411010743,159,,
,669227,9.565127149820327,0.001,,,670000,,-161.96411444091797,,2675.202746463567,1000.0
716,670227,9.238194085359574,0.001,978.41,2448.3826325,671227,4205,-161.84743716430665,159,,
,674227,9.40274115729332,0.001,,,675000,,-162.00730001831056,,2705.679057329963,1000.0
720,,,,980.22,2462.3151002299996,675227,4231,,159,,
724,678227,9.107314712762832,0.001,980.22,2471.60926673,679227,4250,-162.81033950805664,159,,
,679227,9.514161214351654,0.001,,,680000,,-162.94838983154298,,2581.2003988496026,1000.0
728,682227,9.747020512104035,0.001,980.22,2477.84560063,683227,4275,-163.4404577331543,159,,
,684227,9.595932790279388,0.001,,,685000,,-164.13665588378908,,2628.6866385985168,1000.0
732,686227,10.135201872348786,0.001,980.22,2482.39588684,687227,4302,-164.02271661376952,159,,
,689227,11.421239074707032,0.001,,,690000,,-164.88443615722656,,2689.126604956761,1000.0
736,690227,17.169501894950866,0.001,980.22,2450.95728905,691227,4327,-166.2810288696289,159,,
,694227,38.40579185295105,0.001,,,695000,,-181.22062106323241,,-498.835510641343,1000.0
740,,,,992.71,2366.1413440400006,695227,4353,,159,,
744,698227,24.745989137649538,0.001,1000.0,2301.44010103,699227,4372,-183.52735290527343,159,,
,699227,20.565256631851195,0.001,,,700000,,-183.8433543395996,,189.63107355519315,962.3
748,702227,17.570379715919493,0.001,1000.0,2217.79950247,703227,4398,-183.31644274902345,159,,
,704227,15.110803272247315,0.001,,,705000,,-182.79340826416015,,1497.163991369598,1000.0
752,706227,14.232692040920258,0.001,1000.0,2180.74860517,707227,4424,-181.55028353881835,159,,
,709227,14.672230098247528,0.001,,,710000,,-179.97791967773438,,2523.855271605594,1000.0
756,710227,14.727431606769562,0.001,1000.0,2178.3263006899997,711227,4450,-179.49807290649414,159,,
760,713958,12.799946492086846,0.001,997.31,2171.2601152400002,714958,4468,-177.22886445092374,160,,
,714958,12.904931588649749,0.001,,,715000,,-177.24561276245117,,2276.3572664587177,1000.0
764,717943,12.175376915454864,0.001,997.16,2174.8313460000004,718943,4494,-176.5692375793457,159,,
,719943,12.353481608390808,0.001,,,720000,,-176.12480187988282,,2733.183229502663,1000.0
768,721943,12.340305480003357,0.001,995.57,2167.7209720499995,722784,4522,-175.6006808166504,159,,
,724010,12.128904596805572,0.001,,,725000,,-174.95015664672852,,2735.183742353518,1000.0
772,725010,12.592779996871949,0.001,987.83,2150.25142962,726010,4545,-175.05158505249022,159,,
,729010,12.185725523471833,0.001,,,730000,,-174.35689654541017,,2559.8604734574446,1000.0
776,,,,987.83,2149.41208802,730010,4571,,159,,
780,733010,11.638716063499452,0.001,987.83,2196.09238439,734010,4589,-174.09887170410155,159,,
,734010,11.24384355545044,0.001,,,735000,,-173.72016943359375,,2405.5199235724285,944.4
784,737010,11.034582477331162,0.001,987.83,2195.4007668699996,738010,4615,-173.05391030883789,159,,
,739010,11.136083382606506,0.001,,,740000,,-172.96609280395506,,2737.6514994097874,1000.0
788,741010,11.474250126361847,0.001,987.83,2203.20340611,742010,4641,-173.85515505981445,159,,
,744010,11.49161322593689,0.001,,,745000,,-173.07426351928711,,2710.704123564251,1000.0
792,745010,12.073937642574311,0.001,987.83,2210.2122988200003,746010,4667,-173.1950896911621,159,,
796,748489,11.52634129333496,0.001,982.62,2202.13429392,749489,4684,-172.84970721435548,159,,
,749489,11.61071458530426,0.001,,,750000,,-173.03763079833985,,2565.2276309752137,965.7
800,752489,11.729468456268311,0.001,982.62,2204.1955022799993,753489,4711,-172.94051458740233,159,,
,754489,11.039984530448914,0.001,,,755000,,-173.2193096923828,,2322.3179053619506,866.8
804,756489,12.019418829917909,0.001,982.62,2205.9852110400006,757489,4736,-172.56883544921874,159,,
,759489,11.999469377994537,0.001,,,760000,,-171.86151342773437,,2639.2733929142355,1000.0
808,760489,12.94251383447647,0.001,982.62,2208.8877714200003,761489,4762,-171.64020504760742,159,,
,764489,13.48208939552307,0.001,,,765000,,-171.9315057373047,,2553.8119357367977,1000.0
812,,,,982.62,2206.14907925,765489,4788,,159,,
816,768489,12.869088040828705,0.001,982.62,2170.11649466,769489,4807,-172.049709564209,160,,
,769489,12.35677869272232,0.001,,,770000,,-171.9656816711426,,2105.0904150440883,1000.0
820,772489,12.097433927536011,0.001,982.62,2125.3357268499994,773489,4833,-171.48836526489256,160,,
,774489,12.457846489429475,0.001,,,775000,,-171.77001251220702,,2619.542236302048,1000.0
824,776489,11.824365634441376,0.001,982.62,2124.18172319,777489,4860,-171.89262322998047,159,,
,779489,12.384948993206024,0.001,,,780000,,-172.0347750854492,,2674.2717943675816,1000.0
828,780489,12.271484633922578,0.001,982.62,2125.39057105,781489,4887,-171.47628436279297,159,,
,784489,14.809392838954926,0.001,,,785000,,-171.4588581237793,,2653.5001337181775,1000.0
832,,,,982.62,2128.2908169499997,785489,4913,,159,,
836,788489,15.786100622177123,0.001,982.62,2157.4459307899997,789489,4932,-170.30360781860352,160,,
,789489,15.871137120246887,0.001,,,790000,,-170.32077880859376,,2652.1740998852997,1000.0
840,792489,14.280993020534515,0.001,982.62,2280.15776884,793489,4958,-171.03461712646484,160,,
,794489,14.88537507867813,0.001,,,795000,,-171.08640954589845,,2579.9958016287537,976.1
844,796489,15.940631000518799,0.001,982.62,2380.46940482,797489,4987,-171.78967022705078,159,,
,799489,18.260098061561585,0.001,,,800000,,-171.1223303527832,,2666.9777502260404,1000.0
848,800489,19.04691061449051,0.001,982.62,2467.23039836,801489,5013,-171.24993981933594,159,,
,804489,21.332161980628968,0.001,,,805000,,-170.20580252075194,,2468.58851681354,1000.0
852,,,,982.62,2502.19777823,805489,5042,,159,,
856,808489,16.848513134002687,0.001,982.62,2504.6245896499995,809489,5061,-171.36100717163086,159,,
,809489,17.430362350940705,0.001,,,810000,,-170.92397052001954,,2466.039526671916,957.7
860,812489,18.32439368200302,0.001,985.31,2512.36138648,813489,5089,-169.8480832824707,159,,
,814489,17.217570144176484,0.001,,,815000,,-168.85984588623046,,2341.637580745481,940.1
864,816489,17.475666582107543,0.001,985.46,2511.1029587099997,817489,5116,-168.47303698730468,159,,
,819489,14.763822541713715,0.001,,,820000,,-168.26754858398436,,2655.7593826805705,1000.0
868,820489,15.823453177928924,0.001,987.05,2520.39759644,821489,5144,-167.28435552978516,159,,
,824489,16.289092947006225,0.001,,,825000,,-167.27235397338868,,2688.044974119775,1000.0
872,,,,992.54,2538.48286654,825264,5171,,159,,
876,828264,16.29321119594574,0.001,992.54,2514.96033536,829264,5190,-166.46020211791992,159,,
,829581,16.35632980659557,0.001,,,830000,,-165.78237596342836,,2604.144676026888,1000.0
880,831581,13.546668374538422,0.001,985.71,2500.05562565,832581,5215,-166.37751278686522,159,,
,834777,11.932083331808752,0.001,,,835000,,-167.28498715770488,,2435.2251984260974,972.7
884,,,,977.67,2480.9063296699996,835777,5240,,159,,
888,838777,12.524655100822448,0.001,977.67,2476.88190115,839777,5260,-167.623756439209,159,,
,839777,14.057095651626588,0.001,,,840000,,-167.7589524536133,,2621.6807754144074,1000.0
892,842777,12.437167779922486,0.001,977.67,2474.9202126699997,843777,5290,-169.21023141479492,159,,
,844777,12.188762422561645,0.001,,,845000,,-169.04504888916014,,2625.978181947209,1000.0
896,846777,12.904047544956207,0.001,982.88,2487.24923703,847777,5320,-169.34065631103516,159,,
,849777,12.467291642665863,0.001,,,850000,,-170.2312867126465,,2801.473912705481,1000.0
900,850777,12.34840497303009,0.001,975.51,2467.95505864,851040,5349,-170.30748440551758,159,,
904,853669,12.798651106217328,0.001,971.8,2429.0848484,854669,5364,-170.9216142399296,159,,
,854669,12.77567939567566,0.001,,,855000,,-171.0006658630371,,2808.7016025319695,1000.0
908,857669,12.512721794128417,0.001,971.8,2433.64607217,858669,5393,-171.27476376342773,159,,
,859669,13.28808632183075,0.001,,,860000,,-170.80618133544922,,2603.2924849940464,1000.0
912,861669,12.16059014749527,0.001,971.8,2437.93509846,862669,5422,-171.39135372924804,159,,
,864669,12.850782461166382,0.001,,,865000,,-172.07568548583984,,2678.988290780643,1000.0
916,865669,12.281994727134705,0.001,971.8,2477.36719177,866669,5451,-171.5980525817871,158,,
,869669,12.74595388174057,0.001,,,870000,,-172.8481000366211,,2652.309061211534,972.1
920,,,,971.8,2524.9610455600005,870669,5480,,158,,
924,873669,11.772897109985351,0.001,971.8,2527.1942645200006,874669,5502,-173.40695584106444,158,,
,874669,12.064475479125976,0.001,,,875000,,-172.60350604248046,,2752.082696056459,1000.0
928,877669,12.282341178417205,0.001,971.8,2527.8390704300004,878669,5531,-174.09207162475585,158,,
,879669,12.21843226146698,0.001,,,880000,,-174.4972715148926,,2566.4882830617016,1000.0
932,881669,12.314170546531678,0.001,971.8,2525.6076916899997,882669,5560,-174.8375350341797,158,,
,884669,13.82181116771698,0.001,,,885000,,-173.8765227355957,,2624.501502234582,1000.0
936,885669,12.469035141944886,0.001,971.8,2535.56290894,886669,5587,-174.16788092041017,158,,
,889669,12.485514264106751,0.001,,,890000,,-175.7680901184082,,2600.545268743858,971.8
940,,,,971.8,2534.72769668,890669,5613,,158,,
944,893669,11.738912538051606,0.001,971.8,2536.9765194399997,894669,5632,-175.55157598876954,158,,
,894669,10.868666048526764,0.001,,,895000,,-175.58349493408204,,2041.721551597584,955.4
948,897669,12.297422219276429,0.001,971.8,2539.8244467399995,898669,5657,-175.75195202636718,158,,
,899669,11.697758518695831,0.001,,,900000,,-176.1714607849121,,2548.186537529109,1000.0
952,901669,12.318368951797485,0.001,971.8,2543.8761787099997,902669,5684,-176.46761782836913,158,,
,904529,12.195490149974823,0.001,,,905000,,-176.54744454956054,,2167.691439644713,1000.0
956,905529,11.272519822120666,0.001,970.4,2544.23121615,906529,5710,-176.57096572875977,158,,
,909529,10.857443564414979,0.001,,,910000,,-176.3456061706543,,2517.0548122791574,1000.0
960,,,,970.4,2550.1556000399996,910529,5735,,158,,
964,913529,11.646993406772614,0.001,970.4,2558.81690965,914529,5753,-176.7008407897949,158,,
,914529,12.850263345718384,0.001,,,915000,,-177.25937771606445,,2269.597091425606,1000.0
968,917407,11.894864383753992,0.001,969.18,2563.20294024,918407,5778,-177.54963468582048,158,,
,919407,11.961068996429443,0.001,,,920000,,-176.8012752380371,,2823.5510499925235,1000.0
972,921407,11.14289784860611,0.001,965.33,2555.24296704,921797,5803,-177.46051278686522,158,,
,924797,12.218718866825103,0.001,,,925000,,-178.28083273315428,,1989.0417932552286,961.7
976,,,,965.33,2589.7454692899996,925797,5826,,158,,
980,928797,11.653073813438416,0.001,972.16,2615.68805052,929797,5845,-177.90055987548828,159,,
,929797,11.876022361278533,0.001,,,930000,,-178.02656994628907,,3002.618101229053,1000.0
984,932797,11.5464936709404,0.001,980.2,2644.03126377,933797,5870,-178.8657756347656,159,,
,934797,12.589012276172637,0.001,,,935000,,-177.96158187866212,,2717.815704596229,1000.0
988,936797,12.800250385761261,0.001,980.2,2649.0462599899997,937797,5896,-178.24342510986327,159,,
,939797,13.410088011741639,0.001,,,940000,,-178.8872883911133,,2659.443648925051,956.0
992,940797,13.901887447357177,0.001,980.2,2653.69816636,941797,5921,-179.35825802612305,159,,
,944797,12.565221387386321,0.001,,,945000,,-179.8308410949707,,2824.4930035740135,1000.0
996,,,,980.2,2662.1883661499996,945797,5947,,159,,
1000,948718,11.991579886238686,0.001,986.78,2686.90145315,949718,5965,-179.8674040026882,159,,
,949787,10.970143967780514,0.001,,,950000,,-180.2796998865464,,2653.124150818866,905.9
1004,951787,13.757968390464782,0.001,980.73,2705.6849753999995,952742,5985,-180.80704162597655,159,,
,954742,12.873859470844268,0.001,,,955000,,-180.8289356994629,,2837.2112574569883,1000.0
1008,955742,13.006209744930267,0.001,980.73,2704.79668099,956742,6010,-180.77006356811523,159,,
,959192,11.440276196956635,0.001,,,960000,,-181.09898458862304,,2307.0302834363656,952.1
1012,,,,975.23,2667.83330005,960192,6033,,159,,
1016,963192,13.881676290512084,0.001,968.93,2656.95346936,963562,6051,-182.07149264526367,159,,
,964562,11.630918019771576,0.001,,,965000,,-182.06674453735351,,2836.3683515761513,1000.0
1020,966562,11.845104899406433,0.001,968.93,2662.5502171999997,967562,6074,-181.822224609375,159,,
,969562,13.144639738082885,0.001,,,970000,,-181.75716848754882,,2892.962500607921,1000.0
1024,970562,12.010225459098816,0.001,968.93,2668.68502295,971562,6100,-181.6652134399414,159,,
,974562,12.869768249034882,0.001,,,975000,,-181.85230749511717,,2833.498977895232,963.5
1028,,,,968.93,2677.12874442,975562,6126,,159,,
1032,978562,13.188981968402862,0.001,968.93,2685.5898418099996,979562,6145,-181.59752313232423,159,,
,979562,13.44012710237503,0.001,,,980000,,-181.41004684448242,,2592.165982109681,976.8
1036,982562,13.855741251945496,0.001,968.93,2684.9502040400002,983562,6172,-181.67887872314452,159,,
,984990,14.707546370884158,0.001,,,985000,,-182.56869369162652,,2827.492336349888,1000.0
1040,,,,953.21,2644.87344519,985990,6191,,159,,
1044,988990,14.539173671245575,0.001,953.21,2647.72974811,989990,6210,-183.2759309387207,159,,
,989990,15.517853621006012,0.001,,,990000,,-183.0761298828125,,2892.8485862456264,1000.0
1048,992990,14.597388735294341,0.001,953.21,2658.8638983899996,993990,6236,-183.54914944458008,159,,
,994990,15.256772752285004,0.001,,,995000,,-183.46221875,,2689.3857246098573,1000.0
1052,996990,15.382093439102173,0.001,953.21,2670.90815825,997990,6262,-183.21532196044922,159,,
,999990,14.680668724536895,0.001,,,1000000,,-182.9406875,,2847.3287338069376,1000.0
1056,1000990,14.995098767280579,0.001,954.61,2684.7204045599997,1001990,6289,-183.1708747253418,159,,
,1004093,15.343592056274414,0.001,,,1005000,,-183.68849609375,,2689.2801217623055,914.2
1060,,,,945.64,2667.82885565,1005093,6310,,159,,
1064,1008093,14.837111769199371,0.001,945.64,2648.9945034499997,1009093,6329,-184.58903970336914,159,,
,1009093,14.784186758041383,0.001,,,1010000,,-185.58387716674804,,3085.7880155745893,1000.0
1068,1012093,15.928825941562653,0.001,946.86,2658.30122059,1013093,6356,-186.2840145263672,159,,
,1014093,16.26650114107132,0.001,,,1015000,,-185.7289094543457,,2911.8321882459336,1000.0
1072,1016093,17.284807928562163,0.001,952.96,2678.96103643,1017093,6382,-185.58668508911134,159,,
,1019093,16.925190070152283,0.001,,,1020000,,-186.93794808959962,,2824.810360202007,1000.0
1076,1020093,17.09766293811798,0.001,952.96,2681.87609879,1021093,6409,-186.5903571472168,159,,
,1024093,17.728757571697233,0.001,,,1025000,,-186.1343212890625,,2889.2997296299436,1000.0
1080,,,,952.96,2685.15763753,1025093,6439,,159,,
1084,1028093,17.19460908794403,0.001,952.96,2687.9941261899994,1029093,6459,-187.26977740478515,159,,
,1029093,16.480087973594667,0.001,,,1030000,,-187.65781607055663,,2861.8578853420913,1000.0
1088,1032093,15.341968506336212,0.001,952.96,2691.59077904,1033093,6487,-189.06543661499023,159,,
,1034093,15.611511211395264,0.001,,,1035000,,-189.41232113647462,,2998.0628845784813,1000.0
1092,1036093,14.062784581184387,0.001,952.96,2698.1333319300006,1037093,6513,-189.8738214111328,159,,
,1039093,14.675231090545655,0.001,,,1040000,,-190.47262036132813,,2743.925467167236,942.8
1096,1040093,14.390672127246857,0.001,952.96,2697.5183387899997,1041093,6539,-190.4395337524414,159,,
,1044093,15.730695296287537,0.001,,,1045000,,-191.35264028930663,,2601.120551941544,1000.0
1100,,,,953.75,2699.6504336799994,1045093,6565,,159,,
1104,1047133,14.248194006443024,0.001,953.91,2702.505095600001,1048133,6580,-192.35492095947265,159,,
,1049133,14.535719100952148,0.001,,,1050000,,-192.8698702392578,,2754.4909647217487,978.1
1108,1051133,14.419423957824707,0.001,953.91,2662.40923361,1052133,6606,-193.70596395874023,159,,
,1054133,16.297030903816225,0.001,,,1055000,,-193.25364904785155,,2916.6472215988674,1000.0
1112,1055133,16.865220432281493,0.001,959.41,2704.91476032,1056133,6633,-193.9109877319336,159,,
,1059133,17.702346029281617,0.001,,,1060000,,-195.50706533813477,,3063.4644276808017,1000.0
1116,,,,965.71,2724.71447766,1060133,6659,,159,,
1120,1063133,20.801009919166564,0.001,963.54,2722.0839380899997,1063916,6678,-196.23461730957033,159,,
,1064916,22.594123117923736,0.001,,,1065000,,-198.44943106079103,,2888.975053782016,1000.0
1124,1066916,33.32792255973816,0.001,963.54,2689.6386621799993,1067916,6703,-203.13130709838867,159,,
,1069025,41.00732523727417,0.001,,,1070000,,-208.01401135253906,,-823.403161594388,1000.0
1128,1070025,46.81068864631653,0.001,954.63,2571.6215411900002,1071025,6726,-211.37875158691406,159,,
,1074025,148.3479655303955,0.001,,,1075000,,-241.40709545898437,,-411.5139095325023,1000.0
1132,,,,954.63,2417.29542036,1075025,6754,,159,,
1136,1078025,138.51993954086305,0.001,954.63,2294.79802479,1079025,6773,-285.4064935913086,159,,
,1079025,150.70137506866456,0.001,,,1080000,,-300.4406665649414,,-354.1491320069414,805.4
1140,1081034,141.0010832748413,0.001,960.44,2210.5325298299995,1082034,6793,-315.74421380615235,159,,
,1084034,85.95281164169312,0.001,,,1085000,,-319.53071490478516,,-524.0853928448457,1000.0
1144,1085034,77.44297154998779,0.001,950.6,2076.76608682,1085050,6820,-319.81722491455076,159,,
1148,1088050,56.16408221626282,0.001,950.6,1937.1442135199998,1089050,6834,-316.8712610473633,159,,
,1089050,53.51155963516236,0.001,,,1090000,,-314.29610675048826,,11.908187999459916,1000.0
1152,1092050,44.52775401687622,0.001,950.6,1827.8897007799999,1093050,6861,-306.2176055908203,159,,
,1094050,36.37439072227478,0.001,,,1095000,,-299.4324279174805,,1015.3077319460775,1000.0
1156,1096050,35.8091583776474,0.001,950.6,1776.8895063500001,1097050,6888,-292.3760850830078,159,,
,1099050,34.08848545360565,0.001,,,1100000,,-283.4021000366211,,-374.1188933820464,1000.0
1160,1100050,33.98865287017822,0.001,959.57,1707.0053439399999,1101050,6916,-281.51545935058596,159,,
,1104050,36.200833523750305,0.001,,,1105000,,-275.60120526123046,,-480.31646822745097,1000.0
1164,,,,959.57,1608.6559812600005,1105050,6944,,159,,
1168,1108050,30.89133020210266,0.001,959.57,1489.16875413,1109050,6964,-267.8367681884766,159,,
,1109050,31.844723107337952,0.001,,,1110000,,-266.32798040771485,,641.8411420238903,1000.0
1172,1112050,27.03790013408661,0.001,955.59,1422.5137279300002,1112652,6990,-258.6206999206543,159,,
,1114108,26.37019666671753,0.001,,,1115000,,-253.92166952514648,,1421.6713813867245,732.0
1176,1115108,27.67045505332947,0.001,950.15,1387.5491965799997,1116108,7009,-251.98656286621093,159,,
,1119108,26.902058054924012,0.001,,,1120000,,-245.6772660522461,,2355.9037285186814,1000.0
1180,,,,950.15,1376.2675584699996,1120108,7036,,159,,
1184,1123108,23.279037950515747,0.001,950.15,1373.8717964899997,1124108,7057,-239.32427325439454,159,,
,1124108,23.440931632995607,0.001,,,1125000,,-238.10861267089842,,2703.7534724792467,982.2
1188,1127108,23.689517139434816,0.001,950.15,1371.09092282,1128108,7084,-233.5076534729004,159,,
,1129108,23.61444441127777,0.001,,,1130000,,-230.87619360351562,,1514.590514573967,891.0
1192,1130939,21.33284511749782,0.001,948.46,1357.4794028899998,1131939,7109,-228.31975090302618,159,,
,1134939,20.840771244049073,0.001,,,1135000,,-224.1363902282715,,2565.795615645754,956.8
1196,,,,948.46,1352.82884319,1135939,7135,,159,,
1200,1138939,20.007268103122712,0.001,948.46,1353.3513647499997,1139939,7153,-222.24755935668946,159,,
,1139939,21.344293217658997,0.001,,,1140000,,-221.09764688110351,,2725.9890239072965,1000.0
1204,1142939,19.435671927452088,0.001,958.06,1376.883907,1143939,7180,-219.55874227905272,159,,
,1144939,18.591261402130126,0.001,,,1145000,,-218.44851626586913,,2309.849258895591,808.7
1208,1146939,18.870991622924805,0.001,958.06,1413.0037093499998,1147939,7206,-217.16013928222657,159,,
,1149676,18.854550276756285,0.001,,,1150000,,-216.09271954345704,,2465.1023758220485,930.3
1212,1150676,20.244151338100433,0.001,955.43,1403.6564448700003,1151676,7230,-215.469501953125,159,,
,1154676,18.330632160186767,0.001,,,1155000,,-214.27707244873048,,2508.7485714196227,919.1
1216,,,,955.43,1400.6101046600002,1155676,7256,,159,,
1220,1158120,18.21545345760718,0.001,946.21,1366.99064522,1158537,7271,-213.10307526338525,159,,
,1159537,18.72994200706482,0.001,,,1160000,,-212.55846276855468,,2927.97035059426,1000.0
1224,1160777,19.287180882692336,0.001,938.61,1377.22954033,1161777,7291,-211.92120602925618,159,,
,1164777,17.116131753921508,0.001,,,1165000,,-210.83322332763672,,2507.585740404332,904.8
1228,,,,947.52,1495.20598071,1165777,7319,,159,,
1232,1168184,18.255311966896056,0.001,941.59,1626.1515454799999,1169184,7337,-209.91753479003907,159,,
,1169184,18.845704903125764,0.001,,,1170000,,-209.34794174194337,,2959.671905057505,1000.0
1236,1172184,17.92982721233368,0.001,941.59,1753.46377916,1173184,7365,-208.43133181762695,159,,
,1174184,18.73003630399704,0.001,,,1175000,,-209.0415376586914,,3011.263312422857,1000.0
1240,1176184,17.39749845266342,0.001,951.5,1891.92093739,1177184,7394,-208.5824750366211,159,,
,1179184,16.374304500102998,0.001,,,1180000,,-209.19646194458008,,2429.759788870765,1000.0
1244,1180184,17.86405936908722,0.001,961.34,2030.20631357,1181184,7422,-208.81174084472656,159,,
1248,1183245,15.487903626238714,0.001,951.95,2139.88390299,1184245,7437,-209.60611673990886,159,,
,1184245,19.51668941164017,0.001,,,1185000,,-209.4868416442871,,2832.5557414897253,1000.0
1252,1186816,17.987201249599458,0.001,947.66,2238.0330642100002,1187816,7463,-209.77341738891602,159,,
,1189816,18.735061725616454,0.001,,,1190000,,-209.882787109375,,3018.651097843051,1000.0
1256,1190816,18.708089846134186,0.001,947.66,2294.32531581,1191816,7491,-209.8793264465332,159,,
,1194816,21.31510783624649,0.001,,,1195000,,-210.71583337402345,,3041.353922222182,1000.0
1260,,,,947.66,2395.19502408,1195816,7520,,159,,
1264,1198816,25.4344209856987,0.001,947.66,2520.03363757,1199816,7541,-213.11688775634767,159,,
,1199816,22.874253347873687,0.001,,,1200000,,-212.5630926208496,,2676.7935372659003,1000.0
1268,1202816,19.5942637386322,0.001,947.66,2592.76331106,1203816,7567,-211.00064297485352,159,,
,1204480,19.565949857953083,0.001,,,1205000,,-209.8420428540333,,3007.38088014368,1000.0
1272,1206480,20.074879976749422,0.001,948.28,2651.9587886599998,1207480,7592,-209.92268856811523,159,,
,1209480,18.521090815067293,0.001,,,1210000,,-210.42701568603516,,2934.145277693658,1000.0
1276,1210480,19.158940536022186,0.001,953.72,2691.80711228,1211480,7617,-210.73175939941407,159,,
,1214480,21.11883964252472,0.001,,,1215000,,-212.99877850341798,,2931.815504409591,1000.0
1280,,,,953.72,2706.38986949,1215480,7643,,159,,
1284,1218480,32.31164713382721,0.001,953.72,2646.42762904,1219480,7661,-218.10740646362305,159,,
,1219480,39.295896691322326,0.001,,,1220000,,-219.5957573852539,,-466.8254734723723,1000.0
1288,1222480,161.27738726043702,0.001,953.72,2486.3532513000005,1223480,7687,-245.75521850585938,159,,
,1224480,188.13041051483154,0.001,,,1225000,,-273.0404849243164,,-631.1036622532644,804.4
1292,1226480,199.54659191894532,0.001,955.41,2341.2738246400004,1227480,7711,-300.00515979003904,159,,
,1229480,114.05355201721191,0.001,,,1230000,,-322.6406418457031,,-279.2828043354122,1000.0
1296,1230480,102.80544639587403,0.001,955.41,2214.44321922,1231480,7737,-326.1242813720703,159,,
1300,1234480,57.546643430709835,0.001,946.31,2071.6918114,1234570,7755,-324.26112622070315,159,,
,1234570,58.9778045018514,0.001,,,1235000,,-322.16695692274305,,-409.68663944414584,1000.0
1304,1237570,45.61700953578949,0.001,937.6,1938.65491758,1237699,7777,-316.4123098754883,159,,
,1239699,39.10974585533142,0.001,,,1240000,,-308.5632485351563,,196.93943979361794,969.0
1308,1240699,37.79563891506195,0.001,937.6,1867.4253815799998,1241699,7800,-306.1151422119141,159,,
,1244699,31.68184601211548,0.001,,,1245000,,-294.8289112548828,,2156.4250486651786,1000.0
1312,,,,940.23,1810.5387323900002,1245699,7825,,159,,
1316,1247989,31.621612377824455,0.001,933.13,1769.74767599,1248989,7840,-285.5965790847252,159,,
,1249989,27.157053221702576,0.001,,,1250000,,-281.4768882446289,,2284.9626765477005,958.0
1320,1251989,23.053406034469603,0.001,944.52,1792.98070322,1252989,7866,-277.0075780944824,159,,
,1254989,21.566537465572356,0.001,,,1255000,,-271.1859327087402,,2844.751980118081,1000.0
1324,1255989,21.09953331565857,0.001,952.12,1814.16135337,1256989,7891,-269.5660402526855,159,,
,1259747,23.272402145385744,0.001,,,1260000,,-262.78616424560545,,2647.8105254836382,954.6
1328,,,,949.7,1798.1012521899997,1260747,7915,,159,,
1332,1263747,20.0243029923439,0.001,955.63,1819.2162363599998,1264747,7933,-256.49461083984374,159,,
,1264747,20.640174733638762,0.001,,,1265000,,-255.17371505737304,,2480.6437164330855,960.4
1336,1267747,20.21466146993637,0.001,955.63,1770.81411507,1268747,7959,-250.3464832458496,159,,
,1269747,21.46682174015045,0.001,,,1270000,,-248.63054907226564,,2838.222643873887,961.8
1340,1271747,19.48530313491821,0.001,955.63,1771.10795504,1272747,7985,-246.4669382019043,159,,
,1274747,22.435159476280212,0.001,,,1275000,,-243.5692496032715,,2989.6308253020047,1000.0
1344,1275747,20.201961238861085,0.001,955.63,1774.7978215600003,1276747,8010,-242.85981768798828,159,,
,1279747,18.730738829135895,0.001,,,1280000,,-239.3383946838379,,3049.200798271969,1000.0
1348,,,,965.02,1806.1194100399998,1280747,8035,,159,,
1352,1283747,16.057789539337158,0.001,969.31,1824.0633905000002,1284747,8053,-236.8892342529297,159,,
,1284747,15.695080715179444,0.001,,,1285000,,-236.40967654418947,,2958.6546179067345,1000.0
1356,1287747,16.525148247241972,0.001,969.31,1823.27122021,1288747,8079,-234.83043313598634,159,,
,1289747,18.99972462749481,0.001,,,1290000,,-233.24028463745117,,3020.423990447819,1000.0
1360,1291251,15.832360473155976,0.001,964.35,1804.5544056999997,1292251,8105,-233.07214334106445,159,,
,1294251,17.499804702281953,0.001,,,1295000,,-231.4890298461914,,3124.1665498949587,1000.0
1364,1295251,16.32894823884964,0.001,964.35,1807.5271953699996,1296251,8131,-231.070860748291,159,,
1368,1298372,15.15435735988617,0.001,955.56,1831.4946834899997,1299372,8145,-229.63729907226562,159,,
,1299372,15.070107343435287,0.001,,,1300000,,-229.36719497680664,,3104.353171826154,1000.0
1372,1302372,17.106930621147157,0.001,958.92,1846.61661998,1303372,8170,-229.31161096191406,159,,
,1304372,17.352966393470766,0.001,,,1305000,,-228.3733173828125,,3024.0944284500556,1000.0
1376,1306372,16.592656999111174,0.001,958.92,1848.56863208,1307372,8195,-228.18202490234376,159,,
,1309372,14.721819935321808,0.001,,,1310000,,-227.2363153076172,,2749.586622744356,998.0
1380,1310372,15.979427121162415,0.001,958.92,1849.78314199,1311372,8223,-226.06429992675783,159,,
,1314372,14.402605223655701,0.001,,,1315000,,-225.73014920043946,,2699.660420363024,1000.0
1384,,,,958.92,1919.1241554300002,1315372,8251,,159,,
