time/total_timesteps,train/std,train/entropy_loss,rollout/ep_len_mean,time/fps,train/explained_variance,train/policy_loss,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,time/iterations,train/value_loss,eval/mean_ep_length,eval/mean_reward
1410000,0.6433793306350708,-18.802946090698242,,,0.3502417206764221,34.02910232543945,0.0007,,,281999,,5.1123480796813965,190.6,952.2664155216771
1410000,,,186.84,180,,,,930.5291316100001,7804,,282000,,,
1410500,0.6438599824905396,-18.817764282226562,187.08,180,-0.7601991891860962,97.44182586669922,0.0007,931.8343913900003,7807,282099,282100,32.9139289855957,,
1411000,0.6447705626487732,-18.843656539916992,187.92,180,0.6904277801513672,4.498098850250244,0.0007,936.1858648,7809,282199,282200,0.4479919970035553,,
1411500,0.6436077356338501,-18.814170837402344,186.22,180,-0.5955829620361328,32.42133712768555,0.0007,927.8276555000001,7812,282299,282300,7.671085357666016,,
1412000,0.6458379030227661,-18.865238189697266,185.85,180,0.052377521991729736,-15.421686172485352,0.0007,926.0398173299999,7814,282399,282400,2.569094181060791,,
1412500,0.6455923914909363,-18.864700317382812,184.73,180,-0.03127908706665039,-154.56875610351562,0.0007,920.4728353099999,7816,282499,282500,58.54530715942383,,
1413000,0.6444349884986877,-18.82317352294922,184.69,180,0.802399143576622,-4.69826602935791,0.0007,920.3940385100001,7819,282599,282600,1.1152771711349487,,
1413500,0.6460722088813782,-18.875274658203125,183.89,180,-0.4220566749572754,143.37738037109375,0.0007,916.43395522,7821,282699,282700,73.35808563232422,,
1414000,0.6462108492851257,-18.88037109375,184.95,180,0.8629298508167267,44.73627471923828,0.0007,921.8011796300002,7824,282799,282800,6.952800273895264,,
1414500,0.6438366770744324,-18.809309005737305,182.65,180,-0.5335777997970581,-91.60365295410156,0.0007,910.6141082700001,7826,282899,282900,37.52180099487305,,
1415000,0.6445563435554504,-18.82677459716797,,,0.5783841907978058,-73.45415496826172,0.0007,,,282999,,14.754938125610352,155.75,778.1353424914414
1415000,,,180.72,180,,,,901.1501337899999,7835,,283000,,,
1415500,0.6445052623748779,-18.83821678161621,179.33,180,-4.546656608581543,40.57249069213867,0.0007,894.4607203699998,7837,283099,283100,43.25273513793945,,
1416000,0.6443763971328735,-18.839515686035156,174.66,180,0.9208453521132469,-68.21541595458984,0.0007,871.3244047499998,7840,283199,283200,13.302780151367188,,
1416500,0.6438543200492859,-18.832115173339844,168.74,180,-0.26599347591400146,38.820796966552734,0.0007,842.059043,7842,283299,283300,19.763153076171875,,
1417000,0.6435680389404297,-18.828901290893555,159.97,180,0.5993314981460571,-2077.656982421875,0.0007,798.7749356199997,7844,283399,283400,13736.3193359375,,
1417500,0.644261360168457,-18.850250244140625,156.71,180,0.43751680850982666,-28.559555053710938,0.0007,782.7329276699999,7846,283499,283500,16.009523391723633,,
1418000,0.6452975273132324,-18.884214401245117,155.44,180,0.38569211959838867,-101.88613891601562,0.0007,776.50226615,7848,283599,283600,33.41920852661133,,
1418500,0.6444091796875,-18.85706329345703,153.17,180,0.7916083186864853,-16.632659912109375,0.0007,765.35106043,7850,283699,283700,4.02448844909668,,
1419000,0.6424519419670105,-18.805103302001953,149.96,180,0.9322502017021179,-874.8497924804688,0.0007,749.45364272,7852,283799,283800,3657.513427734375,,
1419500,0.6420161128044128,-18.788650512695312,147.1,180,-2.6235008239746094,84.95928955078125,0.0007,735.42956048,7855,283899,283900,45.614864349365234,,
1420000,0.642387330532074,-18.80398941040039,,,-0.736472487449646,26.9193115234375,0.0007,,,283999,,18.502164840698242,143.3,715.4508069440548
1420000,,,143.4,180,,,,717.07831369,7865,,284000,,,
1420500,0.642629086971283,-18.797800064086914,140.13,180,0.9942359770648181,-215.13145446777344,0.0007,700.8551685399999,7868,284099,284100,249.69200134277344,,
1421000,0.6426593661308289,-18.79642105102539,138.37,180,-1.2153971195220947,257.1126403808594,0.0007,692.0200615100001,7870,284199,284200,278.66790771484375,,
1421500,0.6398453712463379,-18.714841842651367,138.66,180,-7.026909828186035,16.038782119750977,0.0007,693.3877762300002,7873,284299,284300,371.8941955566406,,
1422000,0.6419273614883423,-18.76949119567871,138.48,180,-8.661314964294434,-1222.3162841796875,0.0007,692.36584325,7875,284399,284400,4169.4775390625,,
1422500,0.6410765647888184,-18.7493896484375,137.43,180,0.5449810028076172,106.14189910888672,0.0007,686.8326730599998,7878,284499,284500,51.04654312133789,,
1423000,0.6435641646385193,-18.824996948242188,136.82,180,0.31624937057495117,-78.54910278320312,0.0007,683.4512316599998,7880,284599,284600,36.62721252441406,,
1423500,0.6445227861404419,-18.851287841796875,137.15,180,0.8236478865146637,141.63690185546875,0.0007,684.9242306299999,7883,284699,284700,77.90308380126953,,
1424000,0.6443324089050293,-18.84771728515625,137.85,180,0.8888658434152603,107.06660461425781,0.0007,688.0920546199999,7885,284799,284800,33.27322006225586,,
1424500,0.6440860033035278,-18.838768005371094,136.24,180,0.9716593865305185,24.481643676757812,0.0007,679.79160882,7888,284899,284900,1.7612043619155884,,
1425000,0.6434680819511414,-18.811737060546875,,,0.9350211247801781,3.521775484085083,0.0007,,,284999,,0.5461099743843079,171.85,849.1098182256217
1425000,,,136.29,180,,,,679.8215137000001,7899,,285000,,,
1425500,0.6445865035057068,-18.853179931640625,135.53,180,-7.174330711364746,-308.4089050292969,0.0007,675.8730534900001,7902,285099,285100,343.4928894042969,,
1426000,0.6446909308433533,-18.863061904907227,134.88,180,0.6792820394039154,15.47851276397705,0.0007,672.68469549,7904,285199,285200,6.164527416229248,,
1426500,0.6452485918998718,-18.882009506225586,134.82,180,0.6320628821849823,-507.0944519042969,0.0007,672.21421228,7907,285299,285300,1017.1417846679688,,
1427000,0.6460394263267517,-18.910324096679688,133.47,180,0.8081421703100204,-2.815812110900879,0.0007,665.4017859100001,7910,285399,285400,0.44394946098327637,,
1427500,0.6461600661277771,-18.91400909423828,134.06,180,-1.4644644260406494,118.8028793334961,0.0007,668.2095824200001,7913,285499,285500,66.9709243774414,,
1428000,0.6454392671585083,-18.89055633544922,134.57,180,-45.561397552490234,-164.6538848876953,0.0007,670.6695970400001,7915,285599,285600,185.2871856689453,,
1428500,0.6452442407608032,-18.879276275634766,131.98,180,-6.011734485626221,-619.193115234375,0.0007,657.79455187,7918,285699,285700,1335.2713623046875,,
1429000,0.6429371237754822,-18.809247970581055,132.52,180,-0.33872079849243164,-126.45635223388672,0.0007,660.4363684899998,7920,285799,285800,47.72698974609375,,
1429500,0.6414247751235962,-18.76396942138672,133.84,180,0.8134475350379944,-33.84743118286133,0.0007,666.99691978,7922,285899,285900,6.986138820648193,,
1430000,0.6401132941246033,-18.73182487487793,,,-5.054696083068848,49.908077239990234,0.0007,,,285999,,13.20795726776123,176.1,877.6902467864041
1430000,,,136.66,180,,,,680.92701111,7932,,286000,,,
1430500,0.6405054330825806,-18.739593505859375,139.22,180,0.8515048921108246,27.677404403686523,0.0007,693.6062736399998,7935,286099,286100,3.4875054359436035,,
1431000,0.6414331793785095,-18.762908935546875,142.08,180,-0.3227425813674927,-21.696584701538086,0.0007,707.7691376399999,7937,286199,286200,5.202168941497803,,
1431500,0.6399745345115662,-18.719898223876953,144.96,180,-7.862391471862793,116.5512466430664,0.0007,722.0072313900001,7939,286299,286300,66.13375091552734,,
1432000,0.6400211453437805,-18.719079971313477,146.84,180,-14.11323356628418,-334.4563903808594,0.0007,731.2215100899999,7941,286399,286400,627.3192749023438,,
1432500,0.6404394507408142,-18.72295379638672,148.95,180,0.6675809621810913,-349.5624694824219,0.0007,741.5044783300001,7944,286499,286500,417.0670471191406,,
1433000,0.6405097842216492,-18.7451171875,148.79,180,-5.975501537322998,-161.03526306152344,0.0007,740.6035706099999,7946,286599,286600,99.4005355834961,,
1433500,0.6413904428482056,-18.765134811401367,150.2,180,0.6307125389575958,-2.029362440109253,0.0007,747.58818198,7949,286699,286700,0.884020984172821,,
1434000,0.6408283114433289,-18.734357833862305,151.61,180,-1.1570343971252441,288.9078063964844,0.0007,754.6111698,7951,286799,286800,365.55548095703125,,
1434500,0.6396994590759277,-18.698898315429688,152.87,180,0.8140403479337692,62.071083068847656,0.0007,760.8031863299999,7954,286899,286900,14.386428833007812,,
1435000,0.6385437846183777,-18.657432556152344,,,-1.6104702949523926,484.36260986328125,0.0007,,,286999,,633.7119140625,142.4,710.6138362282975
1435000,,,154.1,180,,,,766.82248196,7963,,287000,,,
1435500,0.6380115747451782,-18.65412139892578,155.13,180,-0.7708598375320435,13.664103507995605,0.0007,771.8883208800003,7965,287099,287100,14.67229175567627,,
1436000,0.639740526676178,-18.702768325805664,156.52,180,0.09518027305603027,42.758766174316406,0.0007,778.8142424700002,7968,287199,287200,7.813446044921875,,
1436500,0.6388277411460876,-18.680002212524414,158.43,180,-1.5888707637786865,-134.4237823486328,0.0007,788.3154744300002,7971,287299,287300,90.4510498046875,,
1437000,0.6388983130455017,-18.681114196777344,158.71,180,0.329923152923584,-42.17491149902344,0.0007,789.6218314900001,7973,287399,287400,14.639566421508789,,
1437500,0.63918536901474,-18.691516876220703,159.23,180,-1.165027141571045,24.21218490600586,0.0007,792.24365624,7975,287499,287500,2.7463364601135254,,
1438000,0.6390159726142883,-18.672971725463867,159.39,180,0.9547210484743118,11.956562042236328,0.0007,793.18042508,7978,287599,287600,1.7824718952178955,,
1438500,0.6376983523368835,-18.64938735961914,158.51,180,-0.9949706792831421,55.571651458740234,0.0007,789.03930613,7980,287699,287700,16.848543167114258,,
1439000,0.6370201110839844,-18.612537384033203,159.55,180,-0.36066246032714844,-8.670004844665527,0.0007,794.24196289,7982,287799,287800,1.9045881032943726,,
1439500,0.6383239030838013,-18.650165557861328,159.76,180,0.9497711323201656,-767.7542114257812,0.0007,795.49504527,7985,287899,287900,3857.445068359375,,
1440000,0.6379923820495605,-18.633323669433594,,,-0.05985760688781738,-5.1663432121276855,0.0007,,,287999,,9.62468433380127,162.9,812.3697550010169
1440000,,,159.04,180,,,,792.1745779400001,7995,,288000,,,
1440500,0.6379895210266113,-18.64129638671875,158.09,180,0.5355895757675171,-116.765380859375,0.0007,787.6329718399998,7998,288099,288100,38.24567413330078,,
1441000,0.636516273021698,-18.60932159423828,158.38,180,-1.066530466079712,58.671424865722656,0.0007,789.2060751299999,8000,288199,288200,17.951711654663086,,
1441500,0.6334752440452576,-18.51691436767578,159.3,180,-35.80314636230469,120.1734390258789,0.0007,793.8639191699999,8003,288299,288300,101.0665512084961,,
1442000,0.6336797475814819,-18.524452209472656,157.09,180,-188.85218811035156,65.8141098022461,0.0007,782.84862729,8005,288399,288400,744.6337890625,,
1442500,0.6334452033042908,-18.50837516784668,155.78,180,0.5117810070514679,-200.28208923339844,0.0007,776.40569219,8008,288499,288500,105.25711822509766,,
1443000,0.6323237419128418,-18.454593658447266,155.06,180,-0.2595139741897583,75.37602996826172,0.0007,772.8666778400001,8010,288599,288600,17.409814834594727,,
1443500,0.6317460536956787,-18.42355728149414,156.25,180,-3.8902692794799805,305.2799987792969,0.0007,778.7972355499999,8012,288699,288700,303.4176330566406,,
1444000,0.6314307451248169,-18.42182731628418,157.42,180,-0.6845667362213135,-71.38680267333984,0.0007,784.49749524,8015,288799,288800,19.637073516845703,,
1444500,0.6306805610656738,-18.39505958557129,159.5,180,0.8608160018920898,-23.307716369628906,0.0007,794.6073536299998,8017,288899,288900,1.5772231817245483,,
1445000,0.6317914128303528,-18.429208755493164,,,0.7185631394386292,2.221036672592163,0.0007,,,288999,,1.042014479637146,159.4,787.1674482444417
1445000,,,159.45,180,,,,794.09603665,8027,,289000,,,
1445500,0.6308022737503052,-18.400379180908203,160.01,180,0.4964867830276489,-7.753322124481201,0.0007,796.6859548,8029,289099,289100,1.4202449321746826,,
1446000,0.6316876411437988,-18.43598175048828,159.93,180,-3.298684597015381,52.5606803894043,0.0007,796.21507474,8031,289199,289200,14.133951187133789,,
1446500,0.6315547823905945,-18.416650772094727,158.9,180,0.24638736248016357,-10.220402717590332,0.0007,790.9625027799999,8033,289299,289300,2.009580135345459,,
1447000,0.6305530071258545,-18.39658546447754,159.41,180,0.07853156328201294,-82.6154556274414,0.0007,793.4432094599999,8036,289399,289400,39.28969955444336,,
1447500,0.6322771310806274,-18.459949493408203,159.26,180,0.17781299352645874,-224.603515625,0.0007,792.5311695099997,8038,289499,289500,146.172607421875,,
1448000,0.6324366927146912,-18.4500675201416,157.87,180,-4.2662553787231445,-102.88204193115234,0.0007,785.3964554799999,8041,289599,289600,36.36301803588867,,
1448500,0.6329561471939087,-18.46162223815918,157.64,180,-0.3473013639450073,49.411041259765625,0.0007,784.1396016000002,8043,289699,289700,11.983451843261719,,
1449000,0.6305291056632996,-18.382354736328125,157.41,180,0.8267022371292114,26.74853515625,0.0007,782.8884988,8046,289799,289800,2.4251039028167725,,
1449500,0.6295707821846008,-18.36870574951172,156.36,180,0.6889310479164124,-4.436131954193115,0.0007,777.51632723,8048,289899,289900,1.3227760791778564,,
1450000,0.6288846135139465,-18.354248046875,,,0.8417099714279175,0.4742891490459442,0.0007,,,289999,,1.4320344924926758,137.45,679.8440094556893
1450000,,,155.66,179,,,,773.8915793700002,8058,,290000,,,
1450500,0.6307648420333862,-18.39649772644043,154.46,179,0.7494505345821381,6.348842144012451,0.0007,767.7022798700001,8060,290099,290100,2.257190465927124,,
1451000,0.6309869289398193,-18.395246505737305,150.84,179,0.9111025258898735,26.37623405456543,0.0007,749.4082206200001,8062,290199,290200,3.290800094604492,,
1451500,0.6303219795227051,-18.3807373046875,149.53,179,0.06233179569244385,24.363666534423828,0.0007,742.9663971199999,8065,290299,290300,4.459652423858643,,
1452000,0.6320967078208923,-18.438343048095703,149.13,179,0.36338430643081665,47.84238815307617,0.0007,740.8345852599999,8067,290399,290400,11.192207336425781,,
1452500,0.6321752667427063,-18.428800582885742,145.0,179,-0.19149839878082275,8.781338691711426,0.0007,719.9372516799999,8069,290499,290500,29.95218276977539,,
1453000,0.6315909028053284,-18.4027099609375,143.26,180,-9.306105613708496,-481.3252868652344,0.0007,711.15476919,8072,290599,290600,892.2294921875,,
1453500,0.6310450434684753,-18.389005661010742,141.61,180,-0.3663210868835449,40.25748825073242,0.0007,702.8137359,8074,290699,290700,17.483057022094727,,
1454000,0.6297061443328857,-18.355674743652344,141.62,180,-0.11940205097198486,51.835365295410156,0.0007,702.8137889999999,8076,290799,290800,12.849326133728027,,
1454500,0.6288294196128845,-18.334821701049805,139.31,180,0.13528543710708618,31.41354751586914,0.0007,691.3957224899998,8078,290899,290900,7.249948978424072,,
1455000,0.6278368234634399,-18.314411163330078,,,-0.17273283004760742,-112.62947082519531,0.0007,,,290999,,56.1835823059082,185.35,925.7974556202068
1455000,,,137.03,179,,,,680.13290459,8089,,291000,,,
1455500,0.6270142793655396,-18.283485412597656,138.79,179,-2.0360426902770996,-15.310992240905762,0.0007,688.99454545,8092,291099,291100,1.5944547653198242,,
1456000,0.6265719532966614,-18.268760681152344,140.0,179,0.6966367065906525,41.93693542480469,0.0007,695.05700887,8094,291199,291200,6.390789985656738,,
1456500,0.6282092928886414,-18.32461929321289,141.26,179,-3.1248526573181152,25.6258487701416,0.0007,701.3895397499998,8097,291299,291300,85.3371353149414,,
1457000,0.6297518610954285,-18.371421813964844,141.41,179,0.4258643388748169,46.5254020690918,0.0007,702.2164754099999,8099,291399,291400,8.020419120788574,,
1457500,0.6321110129356384,-18.439407348632812,140.53,179,0.6640546917915344,-0.6245952844619751,0.0007,697.8998807,8101,291499,291500,4.935092926025391,,
1458000,0.6325029134750366,-18.468353271484375,141.12,179,0.851824089884758,55.0126838684082,0.0007,700.9644111199999,8104,291599,291600,10.822287559509277,,
1458500,0.6328651309013367,-18.470609664916992,142.01,179,-0.7681100368499756,44.750396728515625,0.0007,705.60472979,8106,291699,291700,29.745771408081055,,
1459000,0.6334211230278015,-18.4764347076416,143.44,179,0.17143875360488892,-25.26730728149414,0.0007,712.9095302000001,8108,291799,291800,5.349046230316162,,
1459500,0.630711555480957,-18.40049171447754,144.66,179,-0.9612427949905396,-58.0438232421875,0.0007,719.1508752100001,8110,291899,291900,12.516519546508789,,
1460000,0.6298266649246216,-18.37491226196289,,,0.641180008649826,27.609228134155273,0.0007,,,291999,,6.505227565765381,175.7,872.9348802201741
1460000,,,146.2,179,,,,727.0743845000001,8121,,292000,,,
1460500,0.6285437941551208,-18.329139709472656,145.89,179,-1.3832221031188965,122.88140106201172,0.0007,725.5554406800002,8123,292099,292100,91.6036148071289,,
1461000,0.6300241351127625,-18.380048751831055,145.78,179,-0.566335916519165,-192.10679626464844,0.0007,724.89603564,8126,292199,292200,155.8373260498047,,
1461500,0.6304160356521606,-18.401161193847656,144.2,179,-0.28814029693603516,-57.319637298583984,0.0007,716.90245938,8128,292299,292300,13.379571914672852,,
1462000,0.6307291984558105,-18.40583610534668,143.59,179,0.2623385787010193,53.03542709350586,0.0007,713.8267370199999,8131,292399,292400,13.42114543914795,,
1462500,0.6322752237319946,-18.459495544433594,146.69,179,0.6189669966697693,43.82864761352539,0.0007,729.39430305,8133,292499,292500,16.392868041992188,,
1463000,0.6311939358711243,-18.43997573852539,148.38,179,-0.2844129800796509,-19.573163986206055,0.0007,737.9767924700001,8136,292599,292600,2.6062099933624268,,
1463500,0.6313390731811523,-18.439085006713867,150.52,179,0.5316043198108673,-133.3885498046875,0.0007,748.7822056800001,8138,292699,292700,50.39068603515625,,
1464000,0.6322857141494751,-18.458242416381836,151.61,179,-4.9226579666137695,54.11847686767578,0.0007,754.3440244300001,8140,292799,292800,26.524906158447266,,
1464500,0.6325674057006836,-18.460500717163086,153.11,179,0.2938426733016968,30.426054000854492,0.0007,761.9378513700003,8143,292899,292900,3.7876224517822266,,
1465000,0.6326876878738403,-18.456104278564453,,,-1.3176119327545166,-17.409210205078125,0.0007,,,292999,,64.1131591796875,169.05,843.0226347931196
1465000,,,153.93,179,,,,766.1872576500001,8153,,293000,,,
1465500,0.6323614120483398,-18.446195602416992,155.17,179,-7.080439567565918,-41.201454162597656,0.0007,772.4150965200001,8155,293099,293100,18.176715850830078,,
1466000,0.6303130984306335,-18.388593673706055,156.92,179,0.7754027545452118,110.92010498046875,0.0007,781.2558433000002,8158,293199,293200,31.833332061767578,,
1466500,0.6311257481575012,-18.411338806152344,157.03,179,0.22411507368087769,24.69265365600586,0.0007,782.01179816,8160,293299,293300,2.8259284496307373,,
1467000,0.6323791742324829,-18.4400577545166,155.57,179,0.07247751951217651,-119.40081024169922,0.0007,774.6604739400001,8163,293399,293400,55.226104736328125,,
1467500,0.6326524615287781,-18.446807861328125,156.32,179,-0.39023101329803467,-66.71302795410156,0.0007,778.5344417599997,8165,293499,293500,26.45741081237793,,
1468000,0.6337453126907349,-18.4971923828125,156.12,179,-0.1003730297088623,-35.03403091430664,0.0007,777.7391575399997,8168,293599,293600,6.18092679977417,,
1468500,0.6337432265281677,-18.492645263671875,159.06,179,-8.838128089904785,218.2787322998047,0.0007,792.5129517199998,8170,293699,293700,151.28199768066406,,
1469000,0.6325052976608276,-18.450422286987305,161.38,179,0.11859196424484253,222.5163116455078,0.0007,804.0860264900001,8173,293799,293800,168.2021026611328,,
1469500,0.6320581436157227,-18.44270896911621,163.15,179,0.2653730511665344,-12.253835678100586,0.0007,812.82806275,8175,293899,293900,7.346005916595459,,
1470000,0.6329070925712585,-18.46603775024414,,,0.5775705277919769,-19.271976470947266,0.0007,,,293999,,1.8617314100265503,214.2,1064.409698274941
1470000,,,164.75,179,,,,820.8302949999999,8188,,294000,,,
1470500,0.6325440406799316,-18.45738983154297,165.68,179,-3.579941749572754,568.4385986328125,0.0007,825.4630894999999,8190,294099,294100,1004.5758056640625,,
1471000,0.6323779821395874,-18.45649528503418,167.4,179,-11.99555778503418,187.41416931152344,0.0007,833.86967409,8193,294199,294200,138.67254638671875,,
1471500,0.6317276358604431,-18.448225021362305,169.73,179,-2.4030420780181885,-27.800537109375,0.0007,845.3177174600002,8195,294299,294300,22.625402450561523,,
1472000,0.6305060982704163,-18.398534774780273,171.23,179,0.5451055765151978,-35.21535110473633,0.0007,852.69607998,8197,294399,294400,7.264125823974609,,
1472500,0.6298691034317017,-18.373294830322266,169.18,179,0.8185300529003143,57.08623123168945,0.0007,842.3369110099998,8200,294499,294500,13.793313980102539,,
1473000,0.6297091841697693,-18.36825942993164,166.43,179,-1.4124205112457275,-70.3818130493164,0.0007,828.4025321000001,8202,294599,294600,17.537456512451172,,
1473500,0.6306061744689941,-18.392810821533203,165.0,179,-16.725950241088867,145.6268768310547,0.0007,821.0106870999999,8204,294699,294700,73.9287109375,,
1474000,0.6304426193237305,-18.36410903930664,165.67,179,0.8867775276303291,-33.547481536865234,0.0007,824.1755575299998,8207,294799,294800,3.9060795307159424,,
1474500,0.6300987005233765,-18.344406127929688,164.17,179,-0.6446496248245239,-7.300203800201416,0.0007,816.5059049099999,8209,294899,294900,6.3766608238220215,,
1475000,0.6311084628105164,-18.387454986572266,,,0.08880436420440674,5.44262170791626,0.0007,,,294999,,0.9554816484451294,164.7,816.8573878775903
1475000,,,164.2,179,,,,816.4584717900002,8218,,295000,,,
1475500,0.6329199075698853,-18.4384708404541,163.6,179,-0.9753445386886597,-33.45634841918945,0.0007,813.2975769700001,8220,295099,295100,10.69816780090332,,
1476000,0.6333236694335938,-18.45458221435547,162.55,179,0.8260716050863266,4.366032600402832,0.0007,807.8915695800001,8222,295199,295200,0.7603578567504883,,
1476500,0.6332327723503113,-18.474109649658203,162.44,179,0.7769575119018555,6.647352695465088,0.0007,807.2693120100001,8224,295299,295300,0.22448702156543732,,
1477000,0.6320877075195312,-18.44355010986328,163.95,179,-4.151350975036621,-6.910558223724365,0.0007,814.9673272599998,8227,295399,295400,3.424511671066284,,
1477500,0.6317704319953918,-18.443359375,164.07,179,0.5269489884376526,88.56893157958984,0.0007,815.72249022,8229,295499,295500,34.393341064453125,,
1478000,0.6327539682388306,-18.468795776367188,166.56,179,-1.1092538833618164,18.027347564697266,0.0007,828.4039569500002,8231,295599,295600,1.5805463790893555,,
1478500,0.6334385275840759,-18.485563278198242,167.66,179,0.23788470029830933,21.33433723449707,0.0007,834.02692848,8233,295699,295700,2.343461513519287,,
1479000,0.6333110928535461,-18.491260528564453,167.31,179,-0.8856905698776245,72.75640869140625,0.0007,832.4152610599999,8236,295799,295800,45.80311584472656,,
1479500,0.6341754794120789,-18.498191833496094,166.06,179,0.7842993885278702,-0.7355842590332031,0.0007,826.1592334000001,8238,295899,295900,2.2771124839782715,,
1480000,0.6330388188362122,-18.474515914916992,,,0.8862732276320457,-10.951532363891602,0.0007,,,295999,,0.7248414158821106,145.3,721.0727010291769
1480000,,,165.89,179,,,,825.2158958600002,8247,,296000,,,
1480500,0.6341589093208313,-18.499671936035156,163.43,179,-0.04040825366973877,-114.5347900390625,0.0007,812.6693730800001,8249,296099,296100,60.6522102355957,,
1481000,0.6346660852432251,-18.50186538696289,159.88,179,-2.3042473793029785,-76.63954162597656,0.0007,794.67161614,8251,296199,296200,36.515342712402344,,
1481500,0.633293092250824,-18.466224670410156,158.13,179,-16.03070640563965,109.70123291015625,0.0007,785.89056844,8254,296299,296300,48.60946273803711,,
1482000,0.6336032152175903,-18.466550827026367,158.98,179,-15.983848571777344,31.423749923706055,0.0007,790.1787851500001,8256,296399,296400,10.334732055664062,,
1482500,0.635025680065155,-18.504919052124023,160.97,179,0.03814274072647095,-2247.583251953125,0.0007,800.0990029300001,8258,296499,296500,15566.7734375,,
1483000,0.6356868147850037,-18.516855239868164,161.81,179,0.8191013038158417,60.08698654174805,0.0007,804.18745532,8260,296599,296600,11.885069847106934,,
1483500,0.6343619227409363,-18.47704315185547,161.25,179,-0.09298276901245117,-86.55399322509766,0.0007,801.2725818,8263,296699,296700,43.644927978515625,,
1484000,0.6352174282073975,-18.501733779907227,161.68,179,0.347320556640625,66.15633392333984,0.0007,803.2275855199997,8265,296799,296800,20.19922637939453,,
1484500,0.6353595852851868,-18.511295318603516,158.39,179,0.12880617380142212,7.797667980194092,0.0007,786.71455206,8267,296899,296900,4.335407257080078,,
1485000,0.6360167860984802,-18.528125762939453,,,0.9237826243042946,44.04652404785156,0.0007,,,296999,,7.949042797088623,128.8,637.5263753530802
1485000,,,156.68,179,,,,778.17949288,8275,,297000,,,
1485500,0.6359131932258606,-18.527496337890625,154.3,179,0.8772221505641937,-27.774816513061523,0.0007,766.3125037400002,8277,297099,297100,3.8910491466522217,,
1486000,0.6369350552558899,-18.542747497558594,153.12,179,0.6453159153461456,59.414485931396484,0.0007,760.37906521,8280,297199,297200,16.278345108032227,,
1486500,0.637854814529419,-18.565147399902344,153.97,179,-14.642029762268066,-108.3685302734375,0.0007,764.7359400400003,8282,297299,297300,64.94097137451172,,
1487000,0.6381139159202576,-18.5629940032959,152.97,179,-12.089214324951172,-43.83405303955078,0.0007,759.8899924300001,8284,297399,297400,25.21210289001465,,
1487500,0.6377105116844177,-18.546255111694336,154.35,179,-11.884660720825195,-54.916847229003906,0.0007,766.8662746100001,8286,297499,297500,15.324549674987793,,
1488000,0.6375477313995361,-18.55811309814453,154.81,179,0.859019324183464,43.21236801147461,0.0007,769.20020497,8288,297599,297600,6.154703140258789,,
1488500,0.6373534798622131,-18.556873321533203,156.22,179,-0.5949642658233643,109.40087127685547,0.0007,776.2584124200001,8290,297699,297700,58.8348503112793,,
1489000,0.6394777297973633,-18.617759704589844,159.58,179,-7.008827209472656,-35.620113372802734,0.0007,793.0599985700002,8293,297799,297800,5.821708679199219,,
1489500,0.6394153833389282,-18.613126754760742,160.69,179,-0.8942691087722778,-44.04497146606445,0.0007,798.7438221200001,8295,297899,297900,7.7239990234375,,
1490000,0.6383842825889587,-18.582839965820312,,,0.6949524879455566,-47.36326217651367,0.0007,,,297999,,11.672146797180176,211.0,1052.371043088357
1490000,,,160.87,179,,,,799.7202975499999,8307,,298000,,,
1490500,0.6391763091087341,-18.600772857666016,161.57,179,0.04731118679046631,21.416645050048828,0.0007,803.2591208200001,8309,298099,298100,1.7928928136825562,,
1491000,0.6399995684623718,-18.645648956298828,161.55,179,-6.43259334564209,76.45115661621094,0.0007,803.2404907600001,8312,298199,298200,34.8151969909668,,
1491500,0.6415255069732666,-18.694196701049805,161.1,179,-1.6144020557403564,30.09510612487793,0.0007,801.09114714,8314,298299,298300,7.412275791168213,,
1492000,0.6425201296806335,-18.723731994628906,162.46,179,-0.2959308624267578,24.779409408569336,0.0007,807.96874486,8317,298399,298400,2.463031530380249,,
1492500,0.6437374949455261,-18.751768112182617,163.08,179,-11.738411903381348,67.2412338256836,0.0007,811.0748938400002,8319,298499,298500,40.39785385131836,,
1493000,0.6426767110824585,-18.73145294189453,163.8,179,-0.29304659366607666,-8.189557075500488,0.0007,814.6973915700001,8322,298599,298600,4.940125942230225,,
1493500,0.642143964767456,-18.708740234375,163.0,179,-5.761521339416504,-2.337907552719116,0.0007,810.64293219,8325,298699,298700,4.420736312866211,,
1494000,0.6421849727630615,-18.70074462890625,163.41,179,0.7224258482456207,3.685420274734497,0.0007,812.6454478200001,8327,298799,298800,3.262868881225586,,
1494500,0.642826497554779,-18.706382751464844,162.28,179,-0.01054680347442627,-214.7740936279297,0.0007,806.9722351100002,8329,298899,298900,152.9570770263672,,
1495000,0.6433342099189758,-18.71735191345215,,,0.9655681811273098,95.14775848388672,0.0007,,,298999,,29.35959243774414,215.2,1073.435565956807
1495000,,,164.1,179,,,,816.0795433000002,8342,,299000,,,
1495500,0.6417509913444519,-18.671955108642578,166.71,179,-3.079507350921631,-45.55480194091797,0.0007,829.08516967,8345,299099,299100,13.457036018371582,,
1496000,0.6432017683982849,-18.697425842285156,167.31,179,-3.677659511566162,38.02119064331055,0.0007,832.0602684500002,8347,299199,299200,5.540290355682373,,
