train/actor_loss,train/critic_loss,time/episodes,time/fps,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,time/time_elapsed,eval/mean_ep_length,eval/mean_reward
-239.99223403930665,31.908498268127442,1384,118,0.001,967.83,1287384,3767.8839085799996,1286384,10834,,
-239.9085422668457,35.08631977558136,,,0.001,,1290000,,1289384,,910.0,3516.250869278144
-239.86341082763673,32.840593141555786,1388,118,0.001,962.32,1290833,3750.04319306,1290384,10870,,
-240.5338893737793,30.39919736099243,1392,118,0.001,962.32,1294833,3751.49343083,1293833,10894,,
-240.59117404174805,31.026428364753723,,,0.001,,1295000,,1294833,,1000.0,3871.6586158504274
-240.74825653076172,27.719105309486388,1396,118,0.001,970.05,1298833,3784.425638,1297833,10935,,
-241.44335009765626,27.77366640472412,,,0.001,,1300000,,1299833,,929.2,3686.39535730714
-241.14400747680665,30.147096113204956,1400,118,0.001,963.39,1302167,3762.65370751,1301167,10971,,
-241.83793774414062,28.942811769485473,,,0.001,,1305000,,1304167,,1000.0,3945.6637969156495
-242.2974075012207,28.259985609054567,1404,118,0.001,963.39,1306167,3768.47980485,1305167,11013,,
-243.23744842202905,32.16792291753433,1408,118,0.001,951.01,1308929,3719.0638385599996,1308438,11037,,
-243.36633602905275,31.733019165039064,,,0.001,,1310000,,1309929,,827.4,3274.328758477606
-243.8076893005371,34.31580385684967,1412,118,0.001,959.13,1312929,3752.7504920399997,1311929,11075,,
-243.96002987670897,29.783651447296144,,,0.001,,1315000,,1314929,,1000.0,3916.2101272999307
-244.86289813232423,33.113742602348324,1416,118,0.001,959.13,1316929,3756.3456948799994,1315929,11119,,
-244.84028106040142,30.02337711088119,,,0.001,,1320000,,1319022,,1000.0,3914.9245605077595
,,1420,118,,955.32,1320022,3744.70404018,,11153,,
-245.98985501098633,30.278326844215393,1424,118,0.001,955.32,1324022,3751.9295288199996,1323022,11177,,
-245.98581668090821,30.612282938957215,,,0.001,,1325000,,1324022,,934.1,3661.480892782053
-245.9888168029785,29.492223383903504,1428,118,0.001,955.32,1328022,3758.4724829399997,1327022,11212,,
-245.9193292541504,32.55724999904633,,,0.001,,1330000,,1329276,,1000.0,3926.4393458535897
-246.1179867553711,31.176270564079285,1432,118,0.001,947.86,1331276,3732.6234567299994,1330276,11244,,
-246.6930775112576,29.92346649953764,1436,118,0.001,938.59,1334349,3701.35828003,1333349,11263,,
-246.4065219116211,33.51845101737976,,,0.001,,1335000,,1334349,,1000.0,3906.5052221770397
-247.4443864746094,29.78872153568268,1440,118,0.001,938.59,1338349,3705.00753409,1337349,11297,,
-246.97561108398438,31.6874962015152,,,0.001,,1340000,,1339522,,957.3,3837.8591728594156
-247.2505177001953,31.64339674758911,1444,118,0.001,930.32,1341522,3676.6744845300004,1340522,11326,,
-248.45537548925265,31.15966089208183,1448,118,0.001,924.96,1344986,3657.970862259999,1343986,11349,,
-248.32187756347656,30.43017503166199,,,0.001,,1345000,,1344986,,1000.0,3995.4413901994003
-248.87141473388672,29.629942620277404,1452,118,0.001,924.96,1348986,3663.40718639,1347986,11387,,
-249.31233819580078,30.720158254623414,,,0.001,,1350000,,1349986,,943.5,3697.6285936641507
-249.03744091796875,32.76511451816559,1456,118,0.001,924.96,1352986,3663.38511269,1351986,11424,,
-249.5077028503418,32.70786602115631,,,0.001,,1355000,,1354986,,1000.0,4052.641570526047
-249.38618584089383,34.49665765954344,1460,118,0.001,922.41,1356731,3655.6295248000006,1355731,11468,,
-249.8162776184082,33.643533517837525,,,0.001,,1360000,,1359731,,923.0,3794.107357386779
,,1464,118,,922.41,1360731,3659.54740787,,11518,,
-249.97662078857422,29.3763774766922,1468,118,0.001,914.08,1363898,3628.1570029700006,1363731,11550,,
-250.77605181884766,30.406684351921083,,,0.001,,1365000,,1364898,,1000.0,3968.6144332283175
-251.2597137145996,31.75292842960358,1472,117,0.001,907.29,1367219,3602.1501624200005,1366898,11590,,
-251.7341703491211,30.08309475326538,,,0.001,,1370000,,1369219,,990.1,3994.850261685811
-251.4644119873047,33.44311440753937,1476,117,0.001,915.11,1371219,3638.7672555900003,1370219,11624,,
-251.5560721435547,30.356588006973265,,,0.001,,1375000,,1374219,,955.5,3913.4228961981366
,,1480,117,,915.11,1375219,3642.0764366900007,,11658,,
-252.39640881347657,30.578671082496644,1484,118,0.001,918.35,1379219,3654.8721602499995,1378219,11682,,
-252.75694592164294,27.009609695699613,,,0.001,,1380000,,1379622,,1000.0,4045.742077433143
-253.21979623413085,29.975637543678285,1488,118,0.001,917.89,1382622,3654.343631,1381622,11715,,
-254.35606356811525,31.46626430797577,,,0.001,,1385000,,1384622,,1000.0,4016.6196092090568
-254.43126208496093,31.450621938705446,1492,118,0.001,917.89,1386622,3656.9645645500004,1385622,11750,,
-255.93215698242187,31.509833379745483,1496,118,0.001,906.82,1389515,3616.246009199999,1389084,11771,,
-256.0550234062727,33.572948604061544,,,0.001,,1390000,,1389515,,829.1,3299.5649080174626
-257.1776412353516,34.25849259090423,1500,118,0.001,913.48,1393515,3641.4547612099996,1392515,11801,,
-257.32449923706054,33.50407423400879,,,0.001,,1395000,,1394515,,866.2,3499.1079266152346
-257.99540341186525,32.01385701465607,1504,118,0.001,909.87,1397154,3630.1809157600005,1396154,11832,,
-259.08368923950195,31.32985434436798,,,0.001,,1400000,,1399154,,860.9,3380.9429161367734
-259.3432906188965,34.0351054391861,1508,118,0.001,922.25,1401154,3684.235260339999,1400154,11866,,
-260.925110748291,37.17914889335632,1512,118,0.001,916.57,1404586,3661.3783513699996,1403586,11887,,
-261.15520220947263,35.232985049247745,,,0.001,,1405000,,1404586,,1000.0,3694.3864249149337
-261.9131933241034,33.369584431001286,1516,118,0.001,914.53,1408382,3655.57913405,1407382,11925,,
-262.6886943664551,36.001219906806945,,,0.001,,1410000,,1409382,,958.6,3890.982716323808
-263.213032043457,38.74653635215759,1520,118,0.001,923.6,1412382,3698.6175983900002,1411382,11960,,
-263.2736510925293,33.99835984134674,,,0.001,,1415000,,1414382,,1000.0,3998.293223813409
-263.6986402282715,34.81914710712433,1524,118,0.001,923.6,1416382,3699.25912017,1415382,11995,,
-264.33952899169924,30.660680681228637,,,0.001,,1420000,,1419382,,900.7,3655.9852887294255
,,1528,118,,922.45,1420267,3697.6538533800003,,12027,,
-264.7569535827637,33.74253126621247,1532,118,0.001,929.91,1424267,3675.6682560500003,1423267,12049,,
-264.93205087280273,34.07342818927765,,,0.001,,1425000,,1424267,,1000.0,3973.4997727773616
-265.055802734375,31.105350973129273,1536,118,0.001,939.18,1428267,3711.3552875999994,1427267,12082,,
-265.4528108520508,37.46237698364258,,,0.001,,1430000,,1429267,,946.6,3874.073346806411
-265.3620808105469,34.235562028884885,1540,118,0.001,939.18,1432267,3712.182370559999,1431267,12114,,
-265.3906170349121,33.7499043970108,,,0.001,,1435000,,1434267,,1000.0,4118.3377962039785
-265.4768092956543,34.35028056240082,1544,118,0.001,947.45,1436267,3746.5095884499997,1435267,12147,,
-265.30890060424804,31.883771792411803,,,0.001,,1440000,,1439267,,828.4,3429.4865125680835
,,1548,118,,952.81,1440267,3771.93133705,,12179,,
-265.42512084960936,34.34443945217133,1552,118,0.001,952.81,1444267,3774.9192113500003,1443267,12202,,
-265.59525042724607,37.599917767047884,,,0.001,,1445000,,1444267,,1000.0,4056.7954801422543
-265.4454297180176,33.1131036901474,1556,118,0.001,952.81,1448267,3778.1446405199995,1447267,12235,,
-265.2391721496582,36.077835530281064,,,0.001,,1450000,,1449267,,924.5,3782.5307307035255
-265.4069580078125,33.207947441101076,1560,118,0.001,955.36,1452267,3787.761969529999,1451267,12266,,
-265.55902264404295,30.905522431373598,,,0.001,,1455000,,1454267,,813.3,3314.193206150271
-265.6807012023926,32.5551567029953,1564,118,0.001,955.36,1456267,3787.96956844,1455267,12298,,
-265.9302395629883,32.090628693580626,,,0.001,,1460000,,1459267,,1000.0,4093.8819553757085
,,1568,118,,963.69,1460267,3824.85371297,,12332,,
-266.53192153930667,34.370402200698855,1572,118,0.001,970.48,1464267,3855.0275487300005,1463267,12355,,
-266.5686747131348,33.801624837875366,,,0.001,,1465000,,1464267,,1000.0,3904.6784401658924
-266.78804449462893,34.35279638671875,1576,118,0.001,970.48,1468267,3851.5489441,1467267,12388,,
-267.2959792175293,33.79972859573364,,,0.001,,1470000,,1469267,,1000.0,4053.777313016914
-267.5710645751953,33.43444037723541,1580,118,0.001,970.48,1472267,3852.93148677,1471267,12424,,
-267.7259001453896,31.04887644735615,,,0.001,,1475000,,1474712,,1000.0,4026.075164646469
,,1584,118,,962.44,1475463,3826.3993534700003,,12456,,
-268.2916804199219,37.54030484771729,1588,118,0.001,968.41,1479463,3853.57004755,1478463,12480,,
-268.2355137939453,31.599444312095642,,,0.001,,1480000,,1479463,,956.0,3886.4353562646547
-268.71134393310547,34.04115958595276,1592,118,0.001,968.41,1483463,3856.8317552400003,1482463,12515,,
-268.68011407470703,33.083538814544674,,,0.001,,1485000,,1484463,,1000.0,4145.66369301118
-268.94284649658204,30.144689007759094,1596,118,0.001,979.48,1487463,3900.9799700900003,1486463,12552,,
-269.2670614013672,33.880365148544314,,,0.001,,1490000,,1489180,,1000.0,4193.446898498945
-269.4776463623047,32.65789173603058,1600,118,0.001,976.65,1491180,3894.8563775499997,1490180,12586,,
-270.2585003051758,32.19840733718872,,,0.001,,1495000,,1494180,,1000.0,4073.538443793636
,,1604,118,,980.26,1495180,3912.5236876899994,,12621,,
-270.58646978759765,28.965214425086977,1608,118,0.001,971.15,1498269,3877.6477970599994,1497269,12640,,
-270.45250872802734,31.161694065093993,,,0.001,,1500000,,1499269,,1000.0,4134.297138315998
-270.5277510986328,34.47683049106598,1612,118,0.001,976.83,1502269,3906.89625104,1501269,12676,,
-270.429670501709,31.355720989227294,,,0.001,,1505000,,1504269,,1000.0,4141.344962484855
-270.67250744628905,26.988617489814757,1616,118,0.001,978.87,1506269,3918.87880767,1505269,12710,,
-270.911426940918,31.07593559932709,,,0.001,,1510000,,1509269,,1000.0,4114.326735544484
,,1620,118,,978.87,1510269,3909.6295905099996,,12746,,
-271.0620000610352,32.648689987182614,1624,118,0.001,978.87,1514269,3911.9977810699993,1513269,12771,,
-270.989490234375,33.92890843296051,,,0.001,,1515000,,1514269,,1000.0,4022.5955045096575
-271.0518413696289,32.37876986217499,1628,118,0.001,980.02,1518269,3913.944668279999,1517269,12805,,
-270.99395446777345,30.920288407325746,,,0.001,,1520000,,1519269,,1000.0,4090.3310842676087
-271.2479470214844,34.30161161518097,1632,118,0.001,980.02,1522269,3967.47436652,1521269,12840,,
-271.5870452270508,29.380281022071838,,,0.001,,1525000,,1524269,,829.2,3236.195798034966
-271.7306109008789,26.750364322662353,1636,118,0.001,980.02,1526269,3971.30465783,1525269,12873,,
-272.5261431274414,29.22206787776947,,,0.001,,1530000,,1529269,,1000.0,4159.172627239907
,,1640,118,,980.02,1530269,3974.8540941400006,,12907,,
-273.14012866210936,28.417106300354003,1644,118,0.001,980.02,1534269,3976.0832421600003,1533269,12930,,
-273.6426572265625,29.975666460037232,,,0.001,,1535000,,1534269,,978.3,4066.3531885433013
-274.0124887084961,26.485540555000306,1648,118,0.001,980.02,1538269,3979.0741122599998,1537269,12962,,
-274.1858587036133,30.956595338821412,,,0.001,,1540000,,1539269,,1000.0,4064.6515789778905
-274.5693098144531,31.096813717842103,1652,118,0.001,980.02,1542269,3979.89786878,1541269,12995,,
-274.5868559410824,28.401768602815064,,,0.001,,1545000,,1544064,,957.4,3858.7144723067586
-274.7741033935547,29.58900558948517,1656,118,0.001,977.97,1546064,3969.9481876399996,1545064,13027,,
-275.14858447265624,25.864223698616026,,,0.001,,1550000,,1549064,,1000.0,4177.240023392299
,,1660,118,,977.97,1550064,3976.34739539,,13063,,
-275.2312615966797,30.386115719795228,1664,118,0.001,974.82,1553749,3966.4534779100004,1552749,13086,,
-275.46194219970704,27.233169357299804,,,0.001,,1555000,,1554749,,1000.0,4207.767177663441
-275.5893223876953,30.56672516345978,1668,118,0.001,974.82,1557749,3970.0073070099997,1556749,13121,,
-275.98005340576174,28.232336292266847,,,0.001,,1560000,,1559749,,1000.0,4108.1980117292605
-276.44822314453126,27.856226634979247,1672,118,0.001,974.82,1561749,3971.16646699,1560749,13157,,
-277.32245178222655,30.041168182373045,,,0.001,,1565000,,1564749,,1000.0,4079.213283818215
,,1676,118,,974.82,1565749,3967.87948767,,13192,,
-278.14028326416013,29.182067041397094,1680,118,0.001,974.82,1569749,3971.7548928300002,1568749,13217,,
-278.2028076171875,29.63233119010925,,,0.001,,1570000,,1569749,,1000.0,4106.010180489417
-278.90391162109376,32.470054593086246,1684,118,0.001,982.86,1573749,4006.3887801899996,1572749,13253,,
-279.27713653564456,32.33217426872253,,,0.001,,1575000,,1574749,,931.3,3791.90250629019
-279.76264849853516,31.59018259239197,1688,118,0.001,982.86,1577749,4009.8758595699996,1576749,13287,,
-280.26259173583986,35.94398956775665,,,0.001,,1580000,,1579749,,1000.0,4112.333048789017
-280.00349438476565,35.6927080039978,1692,118,0.001,982.86,1581749,4014.4105125900005,1580749,13323,,
-280.73372021484374,32.23964374923706,,,0.001,,1585000,,1584749,,1000.0,4095.223686907254
,,1696,118,,982.86,1585749,4014.1206452899996,,13357,,
-281.20577496337893,40.57516128921509,1700,118,0.001,985.69,1589749,4024.4155432700004,1588749,13382,,
-281.38012536621096,34.94557490348816,,,0.001,,1590000,,1589749,,901.2,3694.1235982386743
-281.9218966674805,36.816813916683195,1704,118,0.001,985.69,1593749,4024.25680095,1592749,13415,,
-283.4987532348633,45.468460507392884,,,0.001,,1595000,,1594749,,1000.0,3579.879417211376
-283.75788543701174,52.79404300022125,1708,118,0.001,994.8,1597749,4058.344116270001,1596749,13450,,
-286.5498996582031,55.97836742496491,,,0.001,,1600000,,1599749,,581.6,499.8131830538623
-286.86788477772524,61.63064685459555,1712,118,0.001,991.65,1601434,3965.195366459999,1600434,13478,,
-858.0579907226562,3033.3903012695314,,,0.001,,1605000,,1604434,,569.2,-1461.7219969028606
,,1716,118,,991.65,1605434,3692.1559856499994,,13509,,
-1278.2747578125,3769.3512072753906,1720,118,0.001,972.57,1607526,3479.73082798,1607498,13526,,
-1274.230411529541,3645.7295722961426,1724,118,0.001,934.26,1607695,3312.6835720999993,1607640,13527,,
-1259.8575613839287,4771.8425856370195,1728,118,0.001,895.45,1607814,3152.2438403599995,1607796,13528,,
-1246.19783203125,3642.1641400146486,1732,118,0.001,867.88,1609057,2965.3357278799995,1608964,13535,,
-1231.4648888629415,3186.7343566238237,,,0.001,,1610000,,1609057,,255.5,-580.0935884314589
-1231.8991144353693,2062.1111709132338,1736,118,0.001,840.72,1610341,2774.54933351,1610243,13545,,
-1214.7393381347656,1804.6223630981444,1740,118,0.001,813.07,1611576,2577.79754933,1611552,13552,,
-1158.1350554199219,1397.3471311645508,1744,119,0.001,803.94,1614663,2341.8721304799997,1613663,13565,,
-1129.437121826172,1135.0059792175293,,,0.001,,1615000,,1614663,,400.1,-912.9024000718724
-1076.781056640625,913.0561805419921,1748,119,0.001,794.22,1617691,2125.85618888,1616691,13586,,
-1002.5701931152344,676.6563178558349,,,0.001,,1620000,,1619691,,782.6,-1094.62522394713
-980.3116833496093,630.9453954315186,1752,119,0.001,794.22,1621691,1904.89673079,1620691,13618,,
-908.323746459961,531.9827644348145,1756,119,0.001,788.26,1624890,1753.7558340799997,1623890,13638,,
-888.6499758300781,466.9786974182129,,,0.001,,1625000,,1624890,,790.8,961.5796827184961
-840.9471458724782,462.2967740198609,1760,119,0.001,778.58,1627922,1637.38700331,1626922,13665,,
-794.1405803222656,380.10746886444093,,,0.001,,1630000,,1629922,,1000.0,2357.008971161279
-776.2573530273437,296.5471670303345,1764,119,0.001,781.73,1631922,1572.5996180299996,1630922,13701,,
-714.0361763916015,243.1119941291809,,,0.001,,1635000,,1634922,,1000.0,2568.4013373478024
,,1768,119,,781.73,1635922,1496.0080086300004,,13735,,
-661.7975461425781,204.82478993988036,1772,119,0.001,781.73,1639922,1440.15068159,1638922,13760,,
-650.0414356689453,183.77319640731812,,,0.001,,1640000,,1639922,,1000.0,2424.027685609867
-620.3179104003906,188.12410467910766,1776,119,0.001,779.33,1643682,1387.9923645400004,1642682,13794,,
-600.3457388276036,158.72623662115302,,,0.001,,1645000,,1644506,,1000.0,2637.84124324976
-581.2171345214844,133.1175465145111,1780,119,0.001,777.57,1647506,1340.2563032099997,1646506,13827,,
-556.0960640869141,113.24673645019531,,,0.001,,1650000,,1649506,,1000.0,3242.5329200570936
-547.7015689697265,107.8376677684784,1784,119,0.001,777.57,1651506,1305.90447892,1650506,13861,,
-517.6920508422852,111.01241247177124,,,0.001,,1655000,,1654506,,1000.0,3211.4148851223626
,,1788,119,,777.57,1655506,1276.15028319,,13897,,
-490.95380670166014,102.30175892066956,1792,119,0.001,777.57,1659506,1207.21280662,1658506,13920,,
-485.1268382568359,93.8661146183014,,,0.001,,1660000,,1659506,,916.9,2497.961980035633
-468.20635496539836,89.39383358138116,1796,119,0.001,775.68,1663317,1160.44876643,1662317,13954,,
-455.16441112453657,115.44806043172287,,,0.001,,1665000,,1664789,,1000.0,2102.497281290917
-451.0344606323242,85.84878503799439,1800,119,0.001,770.4,1666789,1113.5770818800002,1665789,13985,,
-431.6761815185547,82.34465872383117,,,0.001,,1670000,,1669789,,920.4,2275.55226989307
,,1804,119,,770.4,1670789,1052.25523166,,14020,,
-414.6769226074219,82.62750142860412,1808,119,0.001,770.4,1674789,1027.6144833600001,1673789,14044,,
-407.3088579075311,73.19426119005358,,,0.001,,1675000,,1674974,,745.8,1340.2295975468064
-401.0852239379883,73.37694903945923,1812,119,0.001,765.4,1677974,1004.7799816,1676974,14072,,
-390.72936859130857,78.10559430122376,,,0.001,,1680000,,1679974,,980.9,3454.356106993719
-386.6020311889648,77.43047955226898,1816,119,0.001,763.43,1681777,1240.01914716,1680974,14104,,
-375.2518607788086,74.18607399368287,,,0.001,,1685000,,1684777,,929.1,2644.963883231976
,,1820,119,,782.51,1685777,1434.2525641600002,,14138,,
-362.5478251953125,80.13482173347474,1824,119,0.001,820.82,1689777,1574.8369572300005,1688777,14162,,
-359.45459558105466,72.37072905254364,,,0.001,,1690000,,1689777,,735.1,2754.5428164335435
-352.46834844970704,68.35782398700714,1828,119,0.001,850.14,1692828,1677.5028719599995,1692306,14189,,
-347.9893070731576,68.00176829205047,,,0.001,,1695000,,1694337,,387.1,1352.533903389424
-343.75107348632815,83.8816042251587,1832,119,0.001,872.8,1696337,1794.4612356999999,1695337,14212,,
-336.14586385091144,73.5220016723822,,,0.001,,1700000,,1699063,,1000.0,3467.4356115905566
,,1836,119,,897.22,1700063,1909.2307086499998,,14245,,
-327.20167681884766,70.44159772109985,1840,119,0.001,924.87,1704063,2091.4263096,1703063,14270,,
-324.0735340607472,71.93220500456981,,,0.001,,1705000,,1704141,,802.3,2955.9025117353767
-321.48373999023437,62.07523577308655,1844,119,0.001,924.78,1707141,2273.87401036,1706141,14297,,
-316.7322402954102,62.87038066864014,,,0.001,,1710000,,1709141,,980.1,3486.7905569470313
-315.25108294677733,68.56792632865906,1848,119,0.001,934.5,1711141,2471.20223456,1710141,14333,,
-310.37321813964843,69.46529275608063,1852,119,0.001,919.17,1713608,2618.4931528800003,1713410,14352,,
-308.33255346679687,71.81609917736054,,,0.001,,1715000,,1714608,,741.6,2892.7313411643263
-306.03596862792966,66.46043017196655,1856,119,0.001,921.0,1716990,2747.07847373,1716608,14380,,
-301.77404791259767,64.69723062515259,,,0.001,,1720000,,1719990,,1000.0,3931.808878692612
,,1860,119,,930.68,1720990,2852.03734981,,14411,,
-297.4433153076172,64.74819047737121,1864,119,0.001,930.68,1724990,2923.0377448000004,1723990,14435,,
-295.60578204345705,61.069731916427614,,,0.001,,1725000,,1724990,,1000.0,3812.885269373207
-293.2835276904027,55.141467460611246,1868,119,0.001,924.3,1728352,2959.63267121,1727352,14471,,
-291.8349079284668,54.32824468612671,,,0.001,,1730000,,1729352,,1000.0,3803.877965450287
-290.9903833618164,55.08295492172241,1872,119,0.001,924.3,1732352,3007.5603287599997,1731352,14507,,
-288.9740533752441,65.468894408226,,,0.001,,1735000,,1734696,,909.6,3305.464431867772
,,1876,119,,920.14,1735696,3030.93937178,,14539,,
-285.4024299316406,53.87872144985199,1880,119,0.001,921.0,1739606,3063.19404255,1738683,14562,,
-283.9760506573845,60.01678205588285,,,0.001,,1740000,,1739878,,1000.0,3694.8209097006825
-283.8961725158691,52.01029629135132,1884,119,0.001,913.72,1742878,3053.68588663,1741878,14593,,
-282.4933176269531,44.58431337356567,,,0.001,,1745000,,1744011,,1000.0,3786.0154534258413
-282.3073359680176,53.67357974243164,1888,119,0.001,905.05,1746011,3032.4672375499995,1745011,14622,,
-280.189940246582,48.22730102062226,,,0.001,,1750000,,1749011,,937.4,3433.5593917264137
,,1892,119,,905.05,1750011,3091.0545809600003,,14658,,
-278.113465637207,48.804178831100465,1896,119,0.001,906.94,1754011,3105.79606674,1753011,14683,,
-277.4992985534668,55.36345051765442,,,0.001,,1755000,,1754011,,951.7,3659.5835806675254
-276.82595471191405,48.98530523395538,1900,119,0.001,905.62,1757351,3116.36443079,1756351,14714,,
-275.582713632735,54.10403457392949,,,0.001,,1760000,,1759980,,1000.0,3975.234739844594
,,1904,119,,901.91,1760980,3153.0460988099994,,14747,,
-274.10450604248047,53.928660329818726,1908,119,0.001,901.91,1764980,3167.7961401999996,1763980,14772,,
-273.86370031738284,51.58421157932281,,,0.001,,1765000,,1764980,,1000.0,3848.8306144416333
-273.34411328125,51.20640458297729,1912,119,0.001,910.06,1768980,3275.19453153,1767980,14807,,
-272.85516792919503,52.97054463925213,,,0.001,,1770000,,1769913,,1000.0,3864.60749215777
-271.94588189697265,56.866239733695984,1916,119,0.001,911.36,1772913,3300.6054553299987,1771913,14841,,
-271.72249200439455,47.540256225585935,,,0.001,,1775000,,1774913,,1000.0,3943.0975061473205
-271.55196868896485,44.332162747383116,1920,119,0.001,906.99,1776476,3298.50542579,1775913,14876,,
-271.0690855407715,47.11840345573425,,,0.001,,1780000,,1779476,,1000.0,4015.7525875260353
,,1924,119,,906.99,1780476,3315.75235549,,14909,,
-270.7052990777975,50.48847766519492,1928,119,0.001,905.87,1783415,3327.9989246,1782415,14925,,
-271.23685122680666,44.539080499649046,,,0.001,,1785000,,1784672,,1000.0,3940.7675283492545
-270.811028137207,45.89217698955536,1932,119,0.001,903.35,1786672,3361.4606197800003,1785672,14954,,
-270.42355096435546,44.79816642475128,,,0.001,,1790000,,1789672,,658.1,2597.742278960329
,,1936,119,,906.09,1790672,3435.5882304100005,,14985,,
-271.0690168457031,46.58841293907165,1940,119,0.001,906.09,1794672,3443.51198332,1793672,15009,,
-271.4131011657715,47.343128962516786,,,0.001,,1795000,,1794672,,1000.0,3966.2717559149255
-270.8022914123535,48.62980366230011,1944,119,0.001,915.31,1798672,3489.1628101799997,1797672,15045,,
-271.7648872375488,48.812329417228696,,,0.001,,1800000,,1799672,,1000.0,4046.6152385628316
-271.9796600036621,43.22195663356781,1948,119,0.001,915.31,1802672,3500.372056070001,1801672,15080,,
-271.0445693359375,45.13762834262848,,,0.001,,1805000,,1804672,,1000.0,3853.771489307191
-271.4945592956543,45.78558749008179,1952,119,0.001,930.64,1806672,3568.71524577,1805672,15113,,
-271.4938049621582,44.316024340629575,,,0.001,,1810000,,1809672,,1000.0,4010.6027578970416
,,1956,119,,936.82,1810672,3597.5147441599997,,15146,,
-272.0533371887207,43.220404158592224,1960,119,0.001,936.82,1814672,3592.016525339999,1813672,15169,,
-270.5740572509766,43.440820459365845,,,0.001,,1815000,,1814672,,892.8,3607.1712555108593
-271.08550747680664,44.59369383049011,1964,119,0.001,936.82,1818672,3595.81040423,1817672,15201,,
-270.70996005249026,42.11687838935852,,,0.001,,1820000,,1819672,,915.5,3694.0311408158277
-270.3289513244629,38.95521545600891,1968,119,0.001,943.2,1822672,3625.2100809700005,1821672,15233,,
-270.18130859375,37.552799746513365,,,0.001,,1825000,,1824672,,963.3,3964.0641799014993
-270.4764521179199,41.94971947526932,1972,119,0.001,943.2,1826672,3629.2243225300003,1825672,15267,,
-271.039507598877,39.60646301460266,,,0.001,,1830000,,1829672,,1000.0,3997.404023509065
,,1976,119,,949.76,1830672,3655.5211027699993,,15299,,
-271.4997824401855,36.98875630283356,1980,119,0.001,950.66,1834672,3664.8585607800005,1833672,15323,,
-271.9203432312012,38.0826331281662,,,0.001,,1835000,,1834672,,922.5,3347.4145554655233
-271.90257870483396,38.18060974311829,1984,119,0.001,957.94,1838672,3706.541049680001,1837672,15356,,
-271.66848864746095,41.92629717063904,,,0.001,,1840000,,1839672,,939.4,3791.853807282634
-272.0498188781738,36.28934739112854,1988,119,0.001,966.61,1842672,3753.40526258,1841672,15390,,
-272.32269619750974,45.42054689788819,,,0.001,,1845000,,1844672,,989.5,4028.437625432666
-272.79262438964844,49.74887926006317,1992,119,0.001,966.61,1846672,3753.13037203,1845672,15424,,
-272.3799321899414,39.456253244400024,1996,119,0.001,956.94,1849705,3747.7003919100007,1848705,15442,,
-272.84910183861143,39.30115195354784,,,0.001,,1850000,,1849788,,1000.0,4104.435953658819
-272.1868352661133,40.7575790643692,2000,119,0.001,954.37,1852788,3744.28396396,1851788,15471,,
-273.0706011962891,42.56873981285095,,,0.001,,1855000,,1854788,,915.3,3709.8830265895
-273.00031494140626,40.165017498016354,2004,119,0.001,958.08,1856788,3763.22248325,1855788,15504,,
-273.1783204040527,41.83434195518494,,,0.001,,1860000,,1859788,,1000.0,3618.6146193083378
,,2008,119,,958.08,1860788,3776.1207148500002,,15538,,
-273.4176611633301,41.15137922859192,2012,119,0.001,958.08,1864788,3777.64693142,1863788,15561,,
-273.58733453369143,41.6389580039978,,,0.001,,1865000,,1864788,,920.6,3673.004826450767
-273.5837205810547,38.49916992664337,2016,119,0.001,958.75,1868788,3788.22881775,1867788,15594,,
-274.0212120056152,36.538150109291074,,,0.001,,1870000,,1869788,,1000.0,4058.994676462398
-274.0593882446289,42.16763899517059,2020,119,0.001,963.12,1872788,3815.8249952700003,1871788,15626,,
-274.4153734741211,42.81021964073181,,,0.001,,1875000,,1874788,,1000.0,4188.596670797095
-274.9712707519531,40.13099059486389,2024,119,0.001,963.12,1876788,3823.3147019200005,1875788,15659,,
-275.83737744140626,37.94884079170227,,,0.001,,1880000,,1879788,,778.3,3121.34566468476
,,2028,119,,973.73,1880788,3872.9356233300005,,15690,,
-276.43366009521486,34.062661045074464,2032,119,0.001,981.16,1884788,3913.4353717799995,1883788,15712,,
-276.38991564941404,37.20337166595459,,,0.001,,1885000,,1884788,,1000.0,4112.833361551724
-276.7767476501465,40.229032451629635,2036,119,0.001,981.16,1888788,3920.11427484,1887788,15744,,
-277.3482551574707,35.43061963748932,,,0.001,,1890000,,1889788,,1000.0,4128.147596784705
-276.9832395629883,41.938094144821164,2040,119,0.001,981.16,1892788,3924.6945746199995,1891788,15778,,
-278.001837097168,40.19716658496856,,,0.001,,1895000,,1894788,,1000.0,4012.865590772638
-277.6168644104004,37.86890958595276,2044,119,0.001,981.16,1896788,3932.3186660799997,1895788,15812,,
-278.23277404785154,37.171699478149414,,,0.001,,1900000,,1899788,,1000.0,4046.674410782335
,,2048,119,,981.16,1900788,3938.38881551,,15846,,
-278.88549725341795,32.81172913837433,2052,120,0.001,981.16,1904788,3947.7780092499997,1903788,15870,,
-278.7813485107422,37.34427309036255,,,0.001,,1905000,,1904788,,1000.0,4134.704730032897
-279.04920056152343,34.623367276191715,2056,120,0.001,981.16,1908788,3955.71269358,1907788,15904,,
-279.080729095459,38.37645254802704,,,0.001,,1910000,,1909788,,1000.0,4160.55282098928
