rollout/ep_len_mean,train/std,train/value_loss,train/learning_rate,time/fps,train/explained_variance,train/policy_loss,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,time/total_timesteps,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
20.69,0.8992832899093628,0.49296608567237854,0.0007,217,0.95001470297575,-9.776577949523926,51200,21.694432770000002,1178,51199,256000,-15.602931022644043,,
21.52,0.8985275626182556,2.7345352172851562,0.0007,217,0.8397327810525894,27.434011459350586,51300,21.903256310000003,1180,51299,256500,-15.583386421203613,,
22.98,0.8961375951766968,3.468946933746338,0.0007,217,0.22751331329345703,-22.52518653869629,51400,23.257895870000002,1183,51399,257000,-15.550341606140137,,
23.77,0.8953733444213867,1.354849100112915,0.0007,217,0.9121304452419281,19.174762725830078,51500,23.96524070000001,1185,51499,257500,-15.53564739227295,,
23.86,0.8927132487297058,0.5836710333824158,0.0007,217,0.967391163110733,-12.712989807128906,51600,23.619615310000004,1188,51599,258000,-15.503974914550781,,
24.07,0.8931347727775574,1.3283730745315552,0.0007,217,-0.10094344615936279,-8.029335975646973,51700,23.488120079999998,1190,51699,258500,-15.507710456848145,,
23.86,0.8936302661895752,0.0786219984292984,0.0007,217,0.9588607102632523,0.9336978793144226,51800,23.623946649999997,1193,51799,259000,-15.514251708984375,,
21.6,0.8943237066268921,1.6100658178329468,0.0007,217,0.8939592391252518,-18.609325408935547,51900,21.367686870000007,1195,51899,259500,-15.522160530090332,,
,0.8930412530899048,4.087379455566406,0.0007,,0.987606531009078,-32.53580856323242,,,,51999,260000,-15.504605293273926,24.7,26.263116026949138
21.77,,,,216,,,52000,21.68716684,1199,,260000,,,
21.8,0.8932796716690063,2.8302395343780518,0.0007,216,-0.23152291774749756,-9.068346977233887,52100,22.01402636,1201,52099,260500,-15.499513626098633,,
21.69,0.8920428156852722,2.2669613361358643,0.0007,216,0.8569225519895554,-20.837369918823242,52200,22.331466759999998,1204,52199,261000,-15.493008613586426,,
22.01,0.8906139135360718,3.772698163986206,0.0007,216,0.18043720722198486,19.490835189819336,52300,22.35613795,1207,52299,261500,-15.475531578063965,,
23.67,0.8900116682052612,0.11804657429456711,0.0007,216,0.9632474966347218,4.385828495025635,52400,23.925527639999995,1209,52399,262000,-15.472216606140137,,
23.17,0.8921543955802917,0.29115229845046997,0.0007,216,0.8748779594898224,2.4275147914886475,52500,23.165147760000004,1212,52499,262500,-15.493746757507324,,
22.88,0.8904083967208862,0.6605294346809387,0.0007,216,0.6635802388191223,-10.194841384887695,52600,22.180274530000002,1214,52599,263000,-15.475059509277344,,
23.26,0.8927944898605347,0.9168186187744141,0.0007,216,0.9739868082106113,15.205126762390137,52700,21.899120789999998,1216,52699,263500,-15.499079704284668,,
22.67,0.8904301524162292,1.9498262405395508,0.0007,216,0.9881802769377828,5.8944315910339355,52800,21.256621319999994,1219,52799,264000,-15.471646308898926,,
23.11,0.8912935256958008,0.13680188357830048,0.0007,216,0.9489732645452023,3.6375794410705566,52900,21.738242539999998,1222,52899,264500,-15.48016357421875,,
,0.8897545337677002,0.844002366065979,0.0007,,0.7295865714550018,10.668667793273926,,,,52999,265000,-15.460748672485352,24.3,25.1132606110943
22.81,,,,216,,,53000,22.04638815,1225,,265000,,,
23.44,0.8924857378005981,1.091603398323059,0.0007,216,0.9509164951741695,15.84228801727295,53100,23.0911772,1228,53099,265500,-15.494345664978027,,
23.42,0.8911978602409363,5.888387680053711,0.0007,216,0.9613677635788918,16.283613204956055,53200,23.311530079999997,1230,53199,266000,-15.474960327148438,,
23.32,0.8914346098899841,0.2238536924123764,0.0007,216,0.8992377892136574,-4.1756815910339355,53300,23.74236273,1233,53299,266500,-15.484114646911621,,
23.37,0.8907065391540527,0.8488130569458008,0.0007,216,0.8255634307861328,12.639225959777832,53400,23.73519612,1236,53399,267000,-15.475428581237793,,
23.82,0.8884541392326355,2.0840554237365723,0.0007,215,0.9729957245290279,1.5253616571426392,53500,23.89662673,1238,53499,267500,-15.440909385681152,,
23.28,0.8880745768547058,20.137950897216797,0.0007,215,-0.41522109508514404,52.00056076049805,53600,23.154695229999998,1241,53599,268000,-15.440030097961426,,
22.27,0.8862578272819519,0.7110444903373718,0.0007,215,0.6377048492431641,7.07052755355835,53700,22.346543529999995,1243,53699,268500,-15.411331176757812,,
22.67,0.8872313499450684,1.0708558559417725,0.0007,215,0.8571835160255432,-14.118959426879883,53800,23.051275999999994,1246,53799,269000,-15.431490898132324,,
21.8,0.8859900236129761,1.4778307676315308,0.0007,215,0.6925574243068695,14.112054824829102,53900,22.58798699,1248,53899,269500,-15.419227600097656,,
,0.8844801783561707,1.815775752067566,0.0007,,0.7902988940477371,-18.0256290435791,,,,53999,270000,-15.398797988891602,24.3,27.15160966757685
22.29,,,,215,,,54000,23.523050239999996,1252,,270000,,,
23.11,0.8830828666687012,4.4159417152404785,0.0007,215,0.9228348955512047,-32.331092834472656,54100,24.39021948,1254,54099,270500,-15.379101753234863,,
22.97,0.8817934989929199,0.4862882196903229,0.0007,215,0.9927999088540673,1.568062424659729,54200,24.05944846,1256,54199,271000,-15.374493598937988,,
23.14,0.8802160620689392,0.06652598083019257,0.0007,215,0.9850122733041644,-3.803759813308716,54300,24.101526109999995,1258,54299,271500,-15.350471496582031,,
23.94,0.8802750110626221,3.2087161540985107,0.0007,215,0.820671483874321,25.862333297729492,54400,24.69100486,1261,54399,272000,-15.350021362304688,,
24.01,0.8834829330444336,4.268469333648682,0.0007,215,0.5785691142082214,-28.499038696289062,54500,24.723301839999998,1263,54499,272500,-15.393623352050781,,
23.96,0.8822551965713501,5.287656307220459,0.0007,215,0.9855126962065697,-29.611774444580078,54600,24.36147006,1266,54599,273000,-15.3822660446167,,
25.06,0.8856716156005859,0.018171584233641624,0.0007,215,0.9875199757516384,-0.27614545822143555,54700,25.694175379999997,1268,54699,273500,-15.425256729125977,,
25.51,0.8870760798454285,2.851836919784546,0.0007,215,0.9929139674641192,-26.54067039489746,54800,26.388055449999996,1270,54799,274000,-15.447543144226074,,
25.0,0.8868049383163452,1.0120428800582886,0.0007,215,0.9162961170077324,-13.599700927734375,54900,25.80840671,1273,54899,274500,-15.432324409484863,,
,0.8870890140533447,0.1017221137881279,0.0007,,0.9991807781625539,1.3946621417999268,,,,54999,275000,-15.44079303741455,24.75,27.339740392239765
24.61,,,,215,,,55000,25.37113594,1276,,275000,,,
23.4,0.8894032835960388,1.9063026905059814,0.0007,215,0.7405401766300201,-23.6268253326416,55100,24.43828979,1278,55099,275500,-15.462164878845215,,
24.01,0.8878291845321655,0.10723330080509186,0.0007,215,0.9224830493330956,1.9790881872177124,55200,24.84823023,1281,55199,276000,-15.43919563293457,,
23.92,0.8891170024871826,3.108670949935913,0.0007,215,0.9827858898788691,-1.4247032403945923,55300,24.598053970000006,1283,55299,276500,-15.455720901489258,,
24.44,0.8905124664306641,1.7647113800048828,0.0007,215,0.21927779912948608,9.991795539855957,55400,25.433635479999992,1285,55399,277000,-15.474860191345215,,
24.31,0.8884190320968628,3.0988335609436035,0.0007,215,0.545112669467926,-25.50196075439453,55500,25.20932303,1287,55499,277500,-15.446512222290039,,
24.39,0.8897175788879395,0.042951107025146484,0.0007,215,0.9813713282346725,0.07282765209674835,55600,25.64630152999999,1290,55599,278000,-15.464953422546387,,
23.4,0.8897203207015991,4.933238983154297,0.0007,215,0.9253081306815147,-34.42273712158203,55700,25.0556056,1292,55699,278500,-15.457287788391113,,
22.95,0.8890705108642578,7.380736827850342,0.0007,215,-0.21397531032562256,33.431121826171875,55800,24.6150655,1294,55799,279000,-15.440360069274902,,
22.46,0.8911182880401611,1.4158587455749512,0.0007,215,0.989930965937674,-10.239982604980469,55900,24.270018660000005,1297,55899,279500,-15.464073181152344,,
,0.8941812515258789,0.8328024744987488,0.0007,,0.9859469225630164,-8.06721019744873,,,,55999,280000,-15.508313179016113,24.35,27.035421818750912
21.87,,,,215,,,56000,23.606020239999992,1300,,280000,,,
21.65,0.8924787044525146,0.8798543810844421,0.0007,215,0.9630553983151913,14.02136516571045,56100,23.17441185,1302,56099,280500,-15.48815631866455,,
22.24,0.8917357325553894,0.22524073719978333,0.0007,215,0.8613713979721069,2.677530288696289,56200,23.7902266,1305,56199,281000,-15.473822593688965,,
22.86,0.8895152807235718,0.42696142196655273,0.0007,215,0.9117083102464676,6.780571937561035,56300,24.52938811,1307,56299,281500,-15.446490287780762,,
23.5,0.8884919881820679,0.19396892189979553,0.0007,215,0.9758195299655199,5.834628105163574,56400,25.36939150000001,1310,56399,282000,-15.429797172546387,,
24.2,0.8872065544128418,7.293052673339844,0.0007,215,0.2760109305381775,37.1377067565918,56500,26.327921,1312,56499,282500,-15.4168062210083,,
23.73,0.8899103999137878,1.4754533767700195,0.0007,215,0.9795462861657143,-18.047534942626953,56600,25.903774469999995,1314,56599,283000,-15.452559471130371,,
23.74,0.8900088667869568,2.7693393230438232,0.0007,215,0.8918852731585503,-22.120330810546875,56700,26.0311446,1317,56699,283500,-15.45592212677002,,
24.01,0.8893162608146667,0.0034333260264247656,0.0007,215,0.9985726388404146,0.20937751233577728,56800,26.328201939999996,1319,56799,284000,-15.451667785644531,,
23.5,0.892504870891571,1.3129373788833618,0.0007,215,0.987434659153223,20.175188064575195,56900,25.695180360000005,1322,56899,284500,-15.487048149108887,,
,0.8916778564453125,0.1190650463104248,0.0007,,0.9908653907477856,4.644114971160889,,,,56999,285000,-15.48460578918457,22.9,25.700074208993463
23.09,,,,214,,,57000,25.1725682,1325,,285000,,,
23.83,0.8942975997924805,0.28528040647506714,0.0007,214,0.9333772957324982,-5.325389385223389,57100,25.552294819999993,1328,57099,285500,-15.512918472290039,,
23.67,0.8948678970336914,0.5825773477554321,0.0007,214,0.5711813867092133,1.8557475805282593,57200,25.526688769999996,1331,57199,286000,-15.5227632522583,,
23.06,0.8962777853012085,0.0036848050076514482,0.0007,214,0.9993975086254068,-0.7271776795387268,57300,24.49895495,1333,57299,286500,-15.546533584594727,,
22.52,0.8963326811790466,1.498186469078064,0.0007,214,0.8438418656587601,-18.617835998535156,57400,23.97774071,1336,57399,287000,-15.543246269226074,,
22.71,0.8960059881210327,12.345335960388184,0.0007,214,0.8791754320263863,-51.565399169921875,57500,23.972303380000003,1338,57499,287500,-15.544290542602539,,
21.88,0.8992380499839783,0.041969966143369675,0.0007,214,0.9788841605186462,0.698581874370575,57600,23.561974149999998,1341,57599,288000,-15.591641426086426,,
21.44,0.8994898796081543,4.953101634979248,0.0007,214,0.9706943947821856,22.418241500854492,57700,23.20246316,1345,57699,288500,-15.579248428344727,,
21.81,0.9004640579223633,0.031423170119524,0.0007,214,0.9764323178678751,-0.03477449342608452,57800,23.850679760000002,1348,57799,289000,-15.594077110290527,,
22.59,0.8964754343032837,11.586053848266602,0.0007,214,0.9865875588729978,-50.906288146972656,57900,24.567649610000004,1351,57899,289500,-15.544461250305176,,
,0.8963882923126221,0.17199701070785522,0.0007,,0.9359710514545441,-2.5643038749694824,,,,57999,290000,-15.543909072875977,23.3,26.263185730343686
23.16,,,,213,,,58000,25.228391029999994,1355,,290000,,,
23.47,0.8965775966644287,0.3326999843120575,0.0007,213,0.8536524027585983,-0.9881355166435242,58100,25.18140715,1357,58099,290500,-15.544557571411133,,
24.94,0.8944427967071533,0.11688234657049179,0.0007,213,0.976918114349246,-3.858018636703491,58200,26.924760980000006,1360,58199,291000,-15.521310806274414,,
24.2,0.8940709829330444,2.993502378463745,0.0007,213,0.8158136457204819,23.04182243347168,58300,26.372528680000002,1363,58299,291500,-15.522128105163574,,
24.03,0.8894106149673462,78.16593933105469,0.0007,213,0.7327547371387482,-94.7091293334961,58400,26.11301536,1365,58399,292000,-15.454200744628906,,
23.54,0.8934025764465332,2.3893961906433105,0.0007,213,0.9873044500127435,-8.575169563293457,58500,25.591715009999998,1368,58499,292500,-15.504271507263184,,
23.16,0.8940638303756714,0.7051138877868652,0.0007,213,0.9481244906783104,-12.037923812866211,58600,25.55381073,1371,58599,293000,-15.509767532348633,,
22.9,0.8937897086143494,1.0666816234588623,0.0007,213,0.9819884598255157,-1.1015465259552002,58700,25.361928900000006,1374,58699,293500,-15.501486778259277,,
22.98,0.8950955271720886,0.026191705837845802,0.0007,213,0.9892003247514367,-0.8836223483085632,58800,25.46897602,1377,58799,294000,-15.523370742797852,,
23.46,0.8956372737884521,0.15329360961914062,0.0007,213,0.9992765990900807,-5.475691795349121,58900,25.997439019999998,1380,58899,294500,-15.532687187194824,,
,0.8934666514396667,1.108128547668457,0.0007,,0.9865188878029585,2.190244436264038,,,,58999,295000,-15.502524375915527,23.45,26.608499618619682
24.07,,,,213,,,59000,26.689631270000003,1384,,295000,,,
24.38,0.8932971954345703,4.768886089324951,0.0007,212,0.9732126872986555,-18.66625213623047,59100,26.24992103,1388,59099,295500,-15.50817584991455,,
24.42,0.8916562795639038,1.1217470169067383,0.0007,212,0.9097879230976105,13.130579948425293,59200,25.896501839999996,1391,59199,296000,-15.488031387329102,,
23.4,0.8932703733444214,0.32292449474334717,0.0007,212,0.8460208773612976,3.3358726501464844,59300,24.602920150000003,1394,59299,296500,-15.500389099121094,,
23.13,0.8937744498252869,3.05363130569458,0.0007,212,0.2676301598548889,19.929683685302734,59400,24.267458499999996,1397,59399,297000,-15.50669002532959,,
22.94,0.8938276171684265,2.2477145195007324,0.0007,212,0.86949822306633,23.54392433166504,59500,24.224175179999996,1400,59499,297500,-15.49639892578125,,
22.19,0.8974452018737793,0.12440862506628036,0.0007,212,0.9429949633777142,0.14167042076587677,59600,24.090024190000005,1403,59599,298000,-15.54930305480957,,
22.28,0.9006990790367126,0.13741368055343628,0.0007,212,0.9716939572244883,4.228930950164795,59700,24.406485539999995,1406,59699,298500,-15.593286514282227,,
23.54,0.9001647233963013,0.022034097462892532,0.0007,212,0.9979710679035634,2.07218337059021,59800,25.75870333,1409,59799,299000,-15.588553428649902,,
23.22,0.897468090057373,0.05346764996647835,0.0007,212,0.9821691997349262,-2.214677095413208,59900,25.47623857,1411,59899,299500,-15.555560111999512,,
,0.8944783210754395,0.016783136874437332,0.0007,,0.9921091487631202,-0.32313671708106995,,,,59999,300000,-15.5095796585083,23.5,25.86040454353206
21.59,,,,211,,,60000,23.549295690000005,1415,,300000,,,
21.51,0.8931045532226562,3.516937255859375,0.0007,211,0.8720158040523529,26.5915470123291,60100,23.19702961,1417,60099,300500,-15.490801811218262,,
21.46,0.8923385143280029,5.929826259613037,0.0007,211,0.9809167310595512,-30.48243522644043,60200,23.16005737,1420,60199,301000,-15.476300239562988,,
21.5,0.8928748965263367,0.014569404534995556,0.0007,211,0.9937819549813867,0.5892190337181091,60300,23.33175466,1423,60299,301500,-15.4833984375,,
21.44,0.8914958238601685,0.0731944665312767,0.0007,211,0.9982819154392928,-0.0672089084982872,60400,23.057098689999993,1425,60399,302000,-15.4680757522583,,
21.22,0.8899289965629578,0.026081210002303123,0.0007,211,0.9922617976553738,-1.3535089492797852,60500,23.00983748,1428,60499,302500,-15.450030326843262,,
20.68,0.8922593593597412,1.5784564018249512,0.0007,211,0.6825082004070282,-13.327170372009277,60600,22.368467860000006,1430,60599,303000,-15.483444213867188,,
20.98,0.8904189467430115,0.6831127405166626,0.0007,211,0.9561901539564133,12.523642539978027,60700,22.48473795,1433,60699,303500,-15.456881523132324,,
21.3,0.8895952701568604,0.8177822232246399,0.0007,211,0.9852954167872667,13.859598159790039,60800,22.596820150000003,1435,60799,304000,-15.439038276672363,,
22.05,0.8887507319450378,7.041062831878662,0.0007,211,0.10232001543045044,35.686256408691406,60900,23.327650549999998,1437,60899,304500,-15.424476623535156,,
,0.8896927237510681,0.1597868651151657,0.0007,,0.9594456218183041,-2.5920512676239014,,,,60999,305000,-15.431746482849121,23.7,26.560187112016138
22.62,,,,211,,,61000,23.764796989999994,1441,,305000,,,
23.24,0.889706015586853,0.17993293702602386,0.0007,211,0.9822586234658957,6.1737060546875,61100,24.54704757,1444,61099,305500,-15.424517631530762,,
22.6,0.8896626830101013,1.5550028085708618,0.0007,211,0.7408027648925781,-15.964927673339844,61200,23.812180400000003,1447,61199,306000,-15.418954849243164,,
21.81,0.889846920967102,0.6457636952400208,0.0007,211,0.9891261970624328,-2.327756643295288,61300,23.357555380000004,1449,61299,306500,-15.403592109680176,,
20.7,0.8886553645133972,0.13110806047916412,0.0007,211,0.9955387045629323,5.434659004211426,61400,22.05608275,1451,61399,307000,-15.393007278442383,,
20.04,0.888973593711853,29.07221794128418,0.0007,211,0.8385445773601532,-37.5618896484375,61500,21.422552890000002,1454,61499,307500,-15.396356582641602,,
19.98,0.8879719972610474,0.41116219758987427,0.0007,211,0.9546930901706219,-9.595194816589355,61600,21.329477469999997,1456,61599,308000,-15.381245613098145,,
20.78,0.8908707499504089,4.591960430145264,0.0007,211,0.9652990959584713,-9.482019424438477,61700,21.96963561,1459,61699,308500,-15.414212226867676,,
21.21,0.8898142576217651,0.38045236468315125,0.0007,211,0.9949150895699859,-0.4024971127510071,61800,22.203770489999997,1461,61799,309000,-15.392349243164062,,
21.43,0.8923923373222351,1.464385986328125,0.0007,211,0.6239957809448242,14.786093711853027,61900,22.290668970000002,1464,61899,309500,-15.425482749938965,,
,0.8941245079040527,0.15853779017925262,0.0007,,0.962263572961092,-4.268752574920654,,,,61999,310000,-15.441012382507324,23.5,26.206709864060393
22.91,,,,211,,,62000,23.641281339999995,1468,,310000,,,
23.34,0.8913335800170898,0.6390627026557922,0.0007,211,0.9126860275864601,-9.59361743927002,62100,24.198460990000005,1470,62099,310500,-15.41157054901123,,
24.13,0.8907510638237,8.793425559997559,0.0007,211,0.4486576318740845,45.595062255859375,62200,25.503130150000008,1472,62199,311000,-15.399670600891113,,
24.61,0.8912761211395264,0.007139638066291809,0.0007,211,0.9958964386023581,0.020329786464571953,62300,25.947497320000007,1475,62299,311500,-15.403843879699707,,
23.46,0.890218198299408,14.449084281921387,0.0007,211,0.7985808998346329,-38.10491180419922,62400,24.9203485,1477,62399,312000,-15.390097618103027,,
23.64,0.8905856013298035,3.335347890853882,0.0007,211,0.757593497633934,-25.178253173828125,62500,25.445175749999997,1479,62499,312500,-15.386102676391602,,
23.99,0.8926844596862793,0.021923810243606567,0.0007,211,0.9887428330257535,0.31319236755371094,62600,25.607006189999996,1482,62599,313000,-15.411969184875488,,
22.97,0.8939768671989441,0.803438663482666,0.0007,211,0.7127639949321747,5.284150123596191,62700,24.294810499999997,1484,62699,313500,-15.430765151977539,,
22.89,0.891044557094574,2.752533435821533,0.0007,211,0.9933081408962607,26.701038360595703,62800,24.09921444,1486,62799,314000,-15.388094902038574,,
22.73,0.8918616771697998,1.5875450372695923,0.0007,211,0.7441703677177429,-16.901992797851562,62900,24.14514204,1489,62899,314500,-15.407727241516113,,
,0.8926989436149597,0.09845870733261108,0.0007,,0.9916288973763585,4.460267543792725,,,,62999,315000,-15.41533374786377,24.1,26.19308199887164
21.74,,,,210,,,63000,22.76336749,1493,,315000,,,
22.77,0.892159104347229,0.33426281809806824,0.0007,210,0.9059322997927666,-6.034584999084473,63100,24.162099660000003,1496,63099,315500,-15.403719902038574,,
23.11,0.891645073890686,0.1309310793876648,0.0007,210,0.9794884249567986,-3.8223366737365723,63200,24.492071800000005,1499,63199,316000,-15.398161888122559,,
23.25,0.8893973231315613,0.0973997637629509,0.0007,210,0.9503611698746681,0.6476837992668152,63300,24.62428045,1501,63299,316500,-15.375033378601074,,
23.21,0.8913940787315369,0.4536687433719635,0.0007,210,0.9869915032759309,10.264357566833496,63400,24.68808154,1504,63399,317000,-15.394968032836914,,
21.99,0.8908931612968445,2.31183123588562,0.0007,210,0.8962301462888718,24.812101364135742,63500,23.569895459999994,1507,63499,317500,-15.384366035461426,,
22.23,0.8917584419250488,0.16567377746105194,0.0007,210,0.949626125395298,-4.8867692947387695,63600,23.695537959999996,1509,63599,318000,-15.399337768554688,,
22.62,0.8884617686271667,2.8965320587158203,0.0007,210,0.9813154600560665,-23.786209106445312,63700,24.085483990000004,1512,63699,318500,-15.362393379211426,,
22.67,0.8898994326591492,1.931368112564087,0.0007,210,0.4978046417236328,21.496721267700195,63800,24.327229779999996,1514,63799,319000,-15.383752822875977,,
22.35,0.8901749849319458,5.893495559692383,0.0007,210,-3.5405378341674805,23.291929244995117,63900,23.767892739999997,1517,63899,319500,-15.374658584594727,,
,0.8894343376159668,1.904534935951233,0.0007,,0.8286407589912415,-17.97418212890625,,,,63999,320000,-15.375033378601074,24.25,26.959315894776957
22.44,,,,210,,,64000,24.12697999,1521,,320000,,,
22.91,0.8895001411437988,0.2429785281419754,0.0007,210,0.9670522511005402,7.370079040527344,64100,24.67237452,1523,64099,320500,-15.369540214538574,,
22.98,0.8891972303390503,0.3637112081050873,0.0007,210,0.8875533416867256,-6.5317559242248535,64200,24.770163739999994,1526,64199,321000,-15.369585990905762,,
22.77,0.8878709673881531,1.9120372533798218,0.0007,210,0.9551690295338631,18.11097526550293,64300,24.855299060000004,1529,64299,321500,-15.343927383422852,,
24.16,0.8888989686965942,4.429808139801025,0.0007,210,0.6557651460170746,32.16547393798828,64400,26.115032459999995,1531,64399,322000,-15.350028991699219,,
24.25,0.8875173330307007,0.5182285904884338,0.0007,210,0.8870973065495491,10.3577299118042,64500,25.589202350000004,1534,64499,322500,-15.334643363952637,,
24.32,0.8891107439994812,0.04709448292851448,0.0007,210,0.9876832365989685,1.6944583654403687,64600,25.570946319999997,1536,64599,323000,-15.353927612304688,,
23.99,0.8919405937194824,2.5533628463745117,0.0007,210,0.7874279767274857,-23.42228889465332,64700,24.95269406,1538,64699,323500,-15.397211074829102,,
23.51,0.8921539187431335,0.4006193280220032,0.0007,210,0.9438182637095451,-6.98663330078125,64800,24.17757267,1541,64799,324000,-15.404869079589844,,
23.51,0.8917995691299438,0.7922336459159851,0.0007,210,0.8951781615614891,-10.765875816345215,64900,24.644225600000006,1543,64899,324500,-15.395346641540527,,
,0.8962313532829285,0.28465816378593445,0.0007,,0.9522488638758659,6.42202615737915,,,,64999,325000,-15.457056045532227,23.7,26.733825144311414
22.53,,,,210,,,65000,23.773493710000004,1547,,325000,,,
22.68,0.8974379301071167,0.43985435366630554,0.0007,210,0.9312109872698784,8.441441535949707,65100,24.18704089,1549,65099,325500,-15.476401329040527,,
23.04,0.8976430296897888,0.6657704710960388,0.0007,210,0.9850722504779696,11.916686058044434,65200,24.901433159999996,1552,65199,326000,-15.483019828796387,,
22.63,0.8961474299430847,4.966047286987305,0.0007,210,0.1956586241722107,31.529815673828125,65300,24.65652835,1554,65299,326500,-15.455650329589844,,
22.3,0.8928251266479492,3.0174367427825928,0.0007,210,0.5229087471961975,21.825780868530273,65400,23.87805539,1557,65399,327000,-15.416908264160156,,
22.18,0.8940972685813904,1.5659637451171875,0.0007,210,0.8840049505233765,-16.897624969482422,65500,23.784934980000003,1559,65499,327500,-15.435336112976074,,
21.68,0.8924621939659119,8.787779808044434,0.0007,209,0.9884717185050249,-49.70351791381836,65600,22.852166370000006,1561,65599,328000,-15.419964790344238,,
22.12,0.8944492340087891,0.568429708480835,0.0007,209,0.8050836324691772,-3.3619861602783203,65700,23.278616939999996,1564,65699,328500,-15.438015937805176,,
22.46,0.898256242275238,5.973203659057617,0.0007,209,0.9334442839026451,-14.842157363891602,65800,23.426536879999993,1566,65799,329000,-15.482892036437988,,
23.07,0.8965224027633667,0.08954968303442001,0.0007,209,0.9900470953434706,-4.004250526428223,65900,24.354358910000002,1569,65899,329500,-15.461458206176758,,
,0.8949965238571167,2.251138925552368,0.0007,,0.022595703601837158,-3.5513172149658203,,,,65999,330000,-15.4397611618042,24.25,27.019459461374208
23.29,,,,209,,,66000,24.698526199999996,1572,,330000,,,
23.16,0.8915637731552124,0.6617953181266785,0.0007,209,0.9989740961464122,-10.7490234375,66100,24.705767320000003,1575,66099,330500,-15.39312744140625,,
22.97,0.8867025375366211,2.0650575160980225,0.0007,209,-0.262900710105896,2.1890339851379395,66200,24.43603196,1578,66199,331000,-15.331161499023438,,
23.14,0.8878368139266968,23.610031127929688,0.0007,209,0.9562728330492973,-65.71180725097656,66300,24.799658840000003,1580,66299,331500,-15.339950561523438,,
22.81,0.8875895738601685,0.22522933781147003,0.0007,209,0.9743082541972399,6.214076995849609,66400,24.187840950000005,1583,66399,332000,-15.341203689575195,,
22.91,0.8874934911727905,0.1791592687368393,0.0007,209,0.7338729798793793,-2.304664373397827,66500,24.069090799999998,1585,66499,332500,-15.347757339477539,,
22.79,0.8870545625686646,6.279601573944092,0.0007,209,0.7704696506261826,-37.0512580871582,66600,23.688002200000007,1587,66599,333000,-15.336264610290527,,
22.99,0.8904659152030945,1.0199788808822632,0.0007,209,0.7792732119560242,-10.974530220031738,66700,24.58492379,1590,66699,333500,-15.384207725524902,,
23.03,0.890351414680481,6.031118869781494,0.0007,209,0.321572482585907,33.0670166015625,66800,24.81982976,1592,66799,334000,-15.386797904968262,,
23.39,0.8896493911743164,0.1621517390012741,0.0007,209,0.9272624105215073,-1.5638563632965088,66900,25.193046610000007,1595,66899,334500,-15.373176574707031,,
,0.8911867141723633,3.2199883460998535,0.0007,,0.7355475425720215,25.623044967651367,,,,66999,335000,-15.395007133483887,24.3,26.72641841955483
22.99,,,,209,,,67000,24.771429319999996,1598,,335000,,,
23.74,0.8921014666557312,0.3406648635864258,0.0007,209,0.9828469529747963,9.237180709838867,67100,25.820438860000003,1601,67099,335500,-15.403120994567871,,
23.43,0.8920294642448425,3.0599451065063477,0.0007,209,0.986961392685771,-26.238666534423828,67200,24.973089530000003,1603,67199,336000,-15.422162055969238,,
22.74,0.8954247832298279,0.1406252384185791,0.0007,209,0.9274864122271538,0.8760603070259094,67300,24.382919949999994,1606,67299,336500,-15.451239585876465,,
22.18,0.8948602676391602,0.361273854970932,0.0007,209,0.9224302843213081,-7.923530578613281,67400,23.827265440000005,1608,67399,337000,-15.4458589553833,,
22.76,0.8880940675735474,1.4995789527893066,0.0007,209,0.7850104719400406,-17.116926193237305,67500,24.52707441,1611,67499,337500,-15.354135513305664,,
22.99,0.8884673118591309,1.488398790359497,0.0007,209,0.8465819358825684,15.222574234008789,67600,24.64273823,1613,67599,338000,-15.35495662689209,,
23.73,0.8874348998069763,0.5032687187194824,0.0007,209,0.8615287095308304,-8.160659790039062,67700,25.565948239999997,1616,67699,338500,-15.324963569641113,,
23.58,0.8871576189994812,0.16712915897369385,0.0007,209,0.9787498619407415,5.667195796966553,67800,25.383855919999995,1619,67799,339000,-15.314679145812988,,
23.59,0.8873982429504395,1.121710181236267,0.0007,209,0.99258315237239,-7.64721155166626,67900,25.71265748999999,1622,67899,339500,-15.325467109680176,,
,0.8898237943649292,9.38255500793457,0.0007,,-0.3371471166610718,-26.40069580078125,,,,67999,340000,-15.36173152923584,23.7,26.505687002895865
24.3,,,,209,,,68000,26.27946372,1626,,340000,,,
23.75,0.8909243941307068,0.1605766862630844,0.0007,209,0.9656874351203442,3.7601261138916016,68100,25.489341319999998,1629,68099,340500,-15.381299018859863,,
23.34,0.8916782140731812,2.940749406814575,0.0007,208,0.8452774286270142,23.41012954711914,68200,25.2399591,1631,68199,341000,-15.397485733032227,,
23.7,0.8955876231193542,29.71087074279785,0.0007,208,0.9055898413062096,-40.12758255004883,68300,25.57933614,1634,68299,341500,-15.444125175476074,,
23.52,0.8965307474136353,2.9028003215789795,0.0007,208,0.28169095516204834,18.669607162475586,68400,25.488543370000002,1636,68399,342000,-15.449951171875,,
23.61,0.8969303369522095,0.1951955407857895,0.0007,208,0.8785922825336456,1.9229949712753296,68500,25.631339239999992,1639,68499,342500,-15.453116416931152,,
23.9,0.8977380990982056,0.00891589280217886,0.0007,208,0.9952029245905578,0.10877907276153564,68600,26.371829970000004,1642,68599,343000,-15.465420722961426,,
