rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length
,,,137000,,,0.001,136283,23.46531081819534,-75.99621221923829,1000.0,1000.0
985.23,804,1333,137379,985.23,103,,,,,,
,,,138000,,,0.001,137283,22.567055895924568,-76.30316386413574,1000.0,1000.0
,,,139000,,,0.001,138283,12.635086856603623,-77.65680249023437,1000.0,1000.0
,,,140000,,,0.001,139283,10.211952301025391,-78.18259103393555,1000.0,1000.0
,,,141000,,,0.001,140283,8.190122073352336,-77.96416049194336,1000.0,1000.0
985.23,808,1380,141379,985.23,102,,,,,,
,,,142000,,,0.001,141283,8.433124598920346,-77.80865014648438,1000.0,1000.0
,,,143000,,,0.001,142283,17.249374192237855,-77.70822891235352,1000.0,1000.0
,,,144000,,,0.001,143283,26.12285781311989,-77.170876663208,1000.0,1000.0
,,,145000,,,0.001,144283,27.244287194490433,-76.48507936096192,1000.0,1000.0
985.23,812,1428,145379,985.23,101,,,,,,
,,,146000,,,0.001,145283,18.384940527677536,-76.32239619445801,1000.0,1000.0
,,,147000,,,0.001,146283,15.940139527320861,-76.28191278076171,1000.0,1000.0
,,,148000,,,0.001,147283,18.304682735562324,-76.14934074401856,1000.0,1000.0
,,,149000,,,0.001,148283,16.86717881631851,-75.66886683654785,1000.0,1000.0
985.23,816,1472,149379,985.23,101,,,,,,
,,,150000,,,0.001,149283,14.765013068199158,-76.1504856262207,1000.0,1000.0
,,,151000,,,0.001,150283,16.19481472456455,-76.26593998718262,1000.0,1000.0
,,,152000,,,0.001,151283,12.248770651936532,-76.88808555603028,1000.0,1000.0
,,,153000,,,0.001,152283,11.33898713862896,-77.20456915283204,1000.0,1000.0
985.23,820,1519,153379,985.23,100,,,,,,
,,,154000,,,0.001,153283,12.54233819937706,-76.85683576965332,1000.0,1000.0
,,,155000,,,0.001,154283,15.182357789278031,-77.29212924194336,1000.0,1000.0
,,,156000,,,0.001,155283,14.192075876832009,-77.60642411804199,1000.0,1000.0
,,,157000,,,0.001,156283,14.838903738975525,-76.65831809997559,1000.0,1000.0
985.23,824,1565,157379,985.23,100,,,,,,
,,,158000,,,0.001,157283,17.24585617184639,-76.69642445373535,1000.0,1000.0
,,,159000,,,0.001,158283,18.059730194091795,-77.04024194335938,1000.0,1000.0
,,,160000,,,0.001,159283,19.32061919617653,-77.00066459655761,1000.0,1000.0
,,,161000,,,0.001,160283,15.417076606631278,-77.3365866394043,1000.0,1000.0
985.23,828,1613,161379,985.23,100,,,,,,
,,,162000,,,0.001,161283,7.9110779722929,-77.74146098327637,1000.0,1000.0
,,,163000,,,0.001,162283,5.38985730266571,-78.55086192321777,1000.0,1000.0
,,,164000,,,0.001,163292,2.184990452395545,-80.24789276123047,1000.0,1000.0
975.32,832,1648,164388,975.32,99,,,,,,
,,,165000,,,0.001,164292,4.759933752715588,-79.2693466949463,1000.0,1000.0
,,,166000,,,0.001,165292,6.141666288793087,-78.94764207458496,1000.0,1000.0
,,,167000,,,0.001,166292,7.385426201492548,-79.04341807556152,1000.0,1000.0
,,,168000,,,0.001,167292,5.5037927671372895,-79.80932652282715,1000.0,1000.0
975.32,836,1695,168388,975.32,99,,,,,,
,,,169000,,,0.001,168292,3.0778761788606643,-80.03490626525878,1000.0,1000.0
,,,170000,,,0.001,169292,4.978873801529407,-79.74787451171875,1000.0,1000.0
,,,171000,,,0.001,170292,8.698812373220921,-79.26778915405274,1000.0,1000.0
,,,172000,,,0.001,171292,17.207500259280206,-78.49258500671387,1000.0,1000.0
975.32,840,1742,172388,975.32,98,,,,,,
,,,173000,,,0.001,172292,17.28252303981781,-78.36228660583497,1000.0,1000.0
,,,174000,,,0.001,173292,16.1126556442976,-78.39049690246583,1000.0,1000.0
,,,175000,,,0.001,174292,13.733928070425987,-78.92618176269531,1000.0,1000.0
,,,176000,,,0.001,175292,14.80954258620739,-77.90348175048828,1000.0,1000.0
975.32,844,1788,176388,975.32,98,,,,,,
,,,177000,,,0.001,176292,15.3849585750103,-78.29179627990723,1000.0,1000.0
,,,178000,,,0.001,177292,12.980502855300903,-78.9427265625,1000.0,1000.0
,,,179000,,,0.001,178292,16.00902310526371,-78.67474165344238,1000.0,1000.0
,,,180000,,,0.001,179292,19.134932725429536,-77.82336428833008,1000.0,1000.0
975.32,848,1834,180388,975.32,98,,,,,,
,,,181000,,,0.001,180292,21.32424863803387,-78.5336268005371,1000.0,1000.0
,,,182000,,,0.001,181292,21.96506565570831,-78.6339349975586,1000.0,1000.0
,,,183000,,,0.001,182292,23.85368654036522,-78.98417631530762,1000.0,1000.0
,,,184000,,,0.001,183292,25.188486160755158,-79.5570495300293,1000.0,1000.0
975.32,852,1878,184388,975.32,98,,,,,,
,,,185000,,,0.001,184292,21.675770036458967,-78.91074049377441,1000.0,1000.0
,,,186000,,,0.001,185292,9.842419197559357,-79.3583551940918,1000.0,1000.0
,,,187000,,,0.001,186292,13.373051031589508,-80.00124555969238,1000.0,1000.0
,,,188000,,,0.001,187292,11.946155868053436,-79.61921987915039,1000.0,1000.0
975.32,856,1921,188388,975.32,98,,,,,,
,,,189000,,,0.001,188292,8.586608303010463,-79.59250448608398,1000.0,1000.0
,,,190000,,,0.001,189292,8.676767357170581,-79.44107530212402,1000.0,1000.0
,,,191000,,,0.001,190292,9.121374428749084,-79.61508311462403,1000.0,1000.0
,,,192000,,,0.001,191292,12.968499558508396,-79.35942671203614,1000.0,1000.0
975.32,860,1964,192388,975.32,97,,,,,,
,,,193000,,,0.001,192292,9.618629401862622,-80.14940629577637,1000.0,1000.0
,,,194000,,,0.001,193292,7.83318672066927,-79.9826368560791,1000.0,1000.0
,,,195000,,,0.001,194292,8.831128939330577,-79.59079013061523,1000.0,1000.0
,,,196000,,,0.001,195292,15.458529669523239,-79.04861639404297,1000.0,1000.0
990.09,864,2007,196388,990.09,97,,,,,,
,,,197000,,,0.001,196292,11.405557866096496,-79.44746353149414,1000.0,1000.0
,,,198000,,,0.001,197292,11.807785223007203,-79.65029292297363,1000.0,1000.0
,,,199000,,,0.001,198292,20.859716733694075,-78.70981480407715,1000.0,1000.0
,,,200000,,,0.001,199292,21.334722457885743,-77.86251231384277,1000.0,1000.0
990.09,868,2049,200388,990.09,97,,,,,,
,,,201000,,,0.001,200292,21.572955207824705,-77.22730580139161,1000.0,1000.0
,,,202000,,,0.001,201292,32.11178403759003,-76.18670162963868,1000.0,1000.0
,,,203000,,,0.001,202292,36.59757769918442,-76.10207130432129,1000.0,1000.0
,,,204000,,,0.001,203292,33.55427986335754,-76.07322247314453,1000.0,1000.0
990.09,872,2091,204388,990.09,97,,,,,,
,,,205000,,,0.001,204292,25.58071273636818,-76.27998513793945,1000.0,1000.0
,,,206000,,,0.001,205292,20.32359012055397,-76.19673164367676,1000.0,1000.0
,,,207000,,,0.001,206292,18.466716851115226,-77.11265289306641,1000.0,1000.0
,,,208000,,,0.001,207292,15.088741242408753,-77.76692254638672,1000.0,1000.0
990.09,876,2135,208388,990.09,97,,,,,,
,,,209000,,,0.001,208292,9.646193191289901,-78.79725071716308,1000.0,1000.0
,,,210000,,,0.001,209292,6.631778560996056,-79.46675917053223,1000.0,1000.0
,,,211000,,,0.001,210292,8.728780045211316,-79.58604252624512,1000.0,1000.0
,,,212000,,,0.001,211292,10.155486562550069,-80.0526815032959,1000.0,1000.0
990.09,880,2179,212388,990.09,97,,,,,,
,,,213000,,,0.001,212292,10.930198374688626,-80.44885140991211,1000.0,1000.0
,,,214000,,,0.001,213292,8.398845108151436,-80.84068806457519,1000.0,1000.0
,,,215000,,,0.001,214292,11.68632366669178,-80.89793272399902,1000.0,1000.0
,,,216000,,,0.001,215292,18.27224778497219,-81.02471652221679,1000.0,1000.0
990.09,884,2221,216388,990.09,97,,,,,,
,,,217000,,,0.001,216292,23.408864374160768,-80.89815672302247,1000.0,1000.0
,,,218000,,,0.001,217292,19.856913510680197,-80.19669798278808,1000.0,1000.0
,,,219000,,,0.001,218292,7.726943519055843,-80.30903363037109,1000.0,1000.0
,,,220000,,,0.001,219292,4.284135909736157,-79.65954696655274,1000.0,1000.0
990.09,888,2264,220388,990.09,97,,,,,,
,,,221000,,,0.001,220292,4.279502878665924,-79.53822436523437,1000.0,1000.0
,,,222000,,,0.001,221292,4.91317823433876,-79.29573556518555,1000.0,1000.0
,,,223000,,,0.001,222292,5.79304288828373,-79.46352722167968,1000.0,1000.0
,,,224000,,,0.001,223292,6.836302318692208,-79.66896229553222,1000.0,1000.0
990.09,892,2306,224388,990.09,97,,,,,,
,,,225000,,,0.001,224292,9.282501505315304,-79.3828734741211,1000.0,1000.0
,,,226000,,,0.001,225292,7.459218783468008,-79.81008390808105,1000.0,1000.0
,,,227000,,,0.001,226292,4.706258299052715,-80.13766510009765,1000.0,1000.0
,,,228000,,,0.001,227292,5.827106571793556,-79.89059997558594,1000.0,1000.0
990.09,896,2349,228388,990.09,97,,,,,,
,,,229000,,,0.001,228292,7.946369084239006,-79.53681123352051,1000.0,1000.0
,,,230000,,,0.001,229292,6.22357302236557,-79.39730697631836,1000.0,1000.0
,,,231000,,,0.001,230292,5.352367005765438,-79.31666641235351,1000.0,1000.0
,,,232000,,,0.001,231292,6.939592863678932,-79.04404667663574,1000.0,1000.0
990.09,900,2393,232388,990.09,97,,,,,,
,,,233000,,,0.001,232292,6.01677245414257,-79.47481596374512,1000.0,1000.0
,,,234000,,,0.001,233292,6.82870275747776,-79.15137214660645,1000.0,1000.0
,,,235000,,,0.001,234292,6.407239233613014,-78.96875178527831,1000.0,1000.0
,,,236000,,,0.001,235292,5.611891453504563,-79.03710000610351,1000.0,1000.0
990.09,904,2440,236388,990.09,96,,,,,,
,,,237000,,,0.001,236292,3.9339644095897675,-79.7233072052002,1000.0,1000.0
,,,238000,,,0.001,237292,3.961783233165741,-80.72852206420899,1000.0,1000.0
,,,239000,,,0.001,238292,5.549082503259182,-80.95535690307617,1000.0,1000.0
,,,240000,,,0.001,239292,4.932059456795454,-80.72064057922363,1000.0,1000.0
990.09,908,2487,240388,990.09,96,,,,,,
,,,241000,,,0.001,240292,6.461182539463043,-80.02295552062988,1000.0,1000.0
,,,242000,,,0.001,241292,9.769014623999595,-79.52724320983887,1000.0,1000.0
,,,243000,,,0.001,242292,8.26757014220953,-78.72908615112304,1000.0,1000.0
,,,244000,,,0.001,243292,6.978391942083835,-78.4271455078125,1000.0,1000.0
990.09,912,2533,244388,990.09,96,,,,,,
,,,245000,,,0.001,244292,4.514352041184902,-79.0313130645752,1000.0,1000.0
,,,246000,,,0.001,245292,2.3993003417253496,-78.91409716796875,1000.0,1000.0
,,,247000,,,0.001,246292,4.789648668467999,-79.07244819641113,1000.0,1000.0
,,,248000,,,0.001,247292,8.282162806391716,-78.39018533325195,1000.0,1000.0
990.09,916,2580,248388,990.09,96,,,,,,
,,,249000,,,0.001,248292,8.437028344988823,-78.66241683959962,1000.0,1000.0
,,,250000,,,0.001,249292,11.711241812586785,-78.24620651245117,1000.0,1000.0
,,,251000,,,0.001,250292,9.524428962111473,-78.60041600036621,1000.0,1000.0
,,,252000,,,0.001,251292,12.356475293636322,-79.51558663940429,1000.0,1000.0
990.09,920,2629,252388,990.09,95,,,,,,
,,,253000,,,0.001,252292,12.462538635373116,-79.85215328979493,1000.0,1000.0
,,,254000,,,0.001,253292,14.640906492710114,-80.10037826538085,1000.0,1000.0
,,,255000,,,0.001,254292,10.271353489398956,-81.12246723937989,1000.0,1000.0
,,,256000,,,0.001,255292,8.119058813095092,-81.50316690063477,1000.0,1000.0
990.09,924,2676,256388,990.09,95,,,,,,
,,,257000,,,0.001,256292,8.261653342366218,-80.96560778808593,1000.0,1000.0
,,,258000,,,0.001,257292,10.165256162643432,-79.90700794982911,1000.0,1000.0
,,,259000,,,0.001,258292,10.328984448194504,-79.1842306060791,1000.0,1000.0
,,,260000,,,0.001,259292,10.691121166229248,-78.28207141113282,1000.0,1000.0
990.09,928,2724,260388,990.09,95,,,,,,
,,,261000,,,0.001,260292,5.092324662148952,-77.43828485107421,1000.0,1000.0
,,,262000,,,0.001,261292,6.167183016210794,-76.32417428588867,1000.0,1000.0
,,,263000,,,0.001,262292,4.969154591739177,-76.13242037963867,1000.0,1000.0
,,,264000,,,0.001,263292,1.5007945831269025,-76.49750770568848,1000.0,1000.0
1000.0,932,2770,264388,1000.0,95,,,,,,
,,,265000,,,0.001,264292,0.7947570787444711,-77.2099348449707,1000.0,1000.0
,,,266000,,,0.001,265292,0.6092664524763822,-77.7538666229248,1000.0,1000.0
,,,267000,,,0.001,266292,0.5966275817453861,-78.47910418701171,1000.0,1000.0
,,,268000,,,0.001,267292,0.7013298288211226,-78.85391737365723,1000.0,1000.0
1000.0,936,2820,268388,1000.0,95,,,,,,
,,,269000,,,0.001,268292,0.8008387871198356,-79.3554825744629,1000.0,1000.0
,,,270000,,,0.001,269292,0.7939852586835623,-79.56190356445312,1000.0,1000.0
,,,271000,,,0.001,270292,0.6644198739603162,-80.04373312377929,1000.0,1000.0
,,,272000,,,0.001,271292,0.8012585623636842,-80.35032243347167,1000.0,1000.0
1000.0,940,2870,272388,1000.0,94,,,,,,
,,,273000,,,0.001,272292,0.6886042154207825,-80.40023153686523,1000.0,1000.0
,,,274000,,,0.001,273292,0.42835279322788117,-81.00213735961914,1000.0,1000.0
,,,275000,,,0.001,274292,0.3245909705683589,-81.43850958251953,1000.0,1000.0
,,,276000,,,0.001,275292,0.6528061481975019,-81.72535932922364,1000.0,1000.0
1000.0,944,2916,276388,1000.0,94,,,,,,
,,,277000,,,0.001,276292,1.4015808355510235,-81.97899490356446,1000.0,1000.0
,,,278000,,,0.001,277292,4.33740316131711,-81.90941079711914,1000.0,1000.0
,,,279000,,,0.001,278292,11.718743116736412,-80.68147969055175,1000.0,1000.0
,,,280000,,,0.001,279292,14.989688903927803,-79.99559347534179,1000.0,1000.0
1000.0,948,2963,280388,1000.0,94,,,,,,
,,,281000,,,0.001,280292,11.883665242552757,-80.05947354125976,1000.0,1000.0
,,,282000,,,0.001,281292,12.254825412869453,-80.37164796447755,1000.0,1000.0
,,,283000,,,0.001,282292,9.041570806264877,-80.32910743713379,1000.0,1000.0
,,,284000,,,0.001,283292,11.697458516836166,-79.81452198791504,1000.0,1000.0
1000.0,952,3011,284388,1000.0,94,,,,,,
,,,285000,,,0.001,284292,9.953351150274276,-78.8146123046875,1000.0,1000.0
,,,286000,,,0.001,285292,13.932864008545875,-76.88190711975098,1000.0,1000.0
,,,287000,,,0.001,286292,14.604491559028626,-74.86272348022462,1000.0,1000.0
,,,288000,,,0.001,287292,15.45375489449501,-73.4356099395752,1000.0,1000.0
1000.0,956,3059,288388,1000.0,94,,,,,,
,,,289000,,,0.001,288292,22.129226012945175,-74.42287855529786,1000.0,1000.0
,,,290000,,,0.001,289292,19.500385285139085,-74.40540237426758,1000.0,1000.0
,,,291000,,,0.001,290292,22.380537604808808,-73.96650505065918,1000.0,1000.0
,,,292000,,,0.001,291292,16.921229974746705,-75.01892796325684,1000.0,1000.0
1000.0,960,3107,292388,1000.0,94,,,,,,
,,,293000,,,0.001,292292,14.280024529099464,-74.44836270141602,1000.0,1000.0
,,,294000,,,0.001,293292,13.857295964598656,-74.17779591369629,1000.0,1000.0
,,,295000,,,0.001,294292,20.87784128212929,-73.55424786376953,1000.0,1000.0
,,,296000,,,0.001,295292,18.68274595403671,-72.86273460388183,1000.0,1000.0
1000.0,964,3154,296388,1000.0,93,,,,,,
,,,297000,,,0.001,296292,14.320903416275979,-72.53068519592286,1000.0,1000.0
,,,298000,,,0.001,297292,11.474050681471825,-72.3822417602539,1000.0,1000.0
,,,299000,,,0.001,298292,15.203476369976997,-70.86974055480957,1000.0,1000.0
,,,300000,,,0.001,299292,17.005650060534478,-68.97867804718018,1000.0,1000.0
1000.0,968,3202,300388,1000.0,93,,,,,,
,,,301000,,,0.001,300612,35.63255356098043,-67.70680479569869,1000.0,1000.0
973.2,972,3216,301708,973.2,93,,,,,,
,,,302000,,,0.001,301612,30.855846329212188,-69.20891159057618,1000.0,1000.0
,,,303000,,,0.001,302612,25.514168108463288,-71.58492422485351,1000.0,1000.0
,,,304000,,,0.001,303612,22.475393729925155,-72.7490433807373,1000.0,1000.0
,,,305000,,,0.001,304612,23.57965061402321,-70.48664462280273,1000.0,1000.0
973.2,976,3263,305708,973.2,93,,,,,,
,,,306000,,,0.001,305612,29.52423652791977,-68.12458686065673,1000.0,1000.0
,,,307000,,,0.001,306612,26.787604089736938,-66.58103254699706,1000.0,1000.0
,,,308000,,,0.001,307612,23.749608273506166,-67.19646644592285,1000.0,1000.0
,,,309000,,,0.001,308612,23.828028836250304,-67.53087117767333,1000.0,1000.0
973.2,980,3308,309708,973.2,93,,,,,,
,,,310000,,,0.001,309612,22.1754471783638,-68.48253911590577,1000.0,1000.0
,,,311000,,,0.001,310612,16.27923247909546,-68.09410489654542,1000.0,1000.0
,,,312000,,,0.001,311612,16.1705993475914,-66.77024937438965,1000.0,1000.0
,,,313000,,,0.001,312612,16.09001257276535,-65.32981507873535,1000.0,1000.0
973.2,984,3354,313708,973.2,93,,,,,,
,,,314000,,,0.001,313612,13.88889780831337,-64.50144274902344,1000.0,1000.0
,,,315000,,,0.001,314612,11.410463769674301,-64.31232015228271,1000.0,1000.0
,,,316000,,,0.001,315612,9.469636288404464,-64.76759814453125,1000.0,1000.0
,,,317000,,,0.001,316612,5.491034260749817,-66.29864763641358,1000.0,1000.0
973.2,988,3402,317708,973.2,93,,,,,,
,,,318000,,,0.001,317612,5.913169498682022,-66.25368378448486,1000.0,1000.0
,,,319000,,,0.001,318612,7.9074586781859395,-67.00155182647705,1000.0,1000.0
,,,320000,,,0.001,319612,17.045385112166404,-67.63850118255615,1000.0,1000.0
,,,321000,,,0.001,320612,13.89049427819252,-67.72465924072266,1000.0,1000.0
973.2,992,3448,321708,973.2,93,,,,,,
,,,322000,,,0.001,321612,9.998753284931183,-67.92572128295899,1000.0,1000.0
,,,323000,,,0.001,322612,7.536849536299705,-68.92369764709473,1000.0,1000.0
,,,324000,,,0.001,323612,7.820931676864624,-68.98087632751465,1000.0,1000.0
,,,325000,,,0.001,324612,7.5087743268013,-68.47937950134278,1000.0,1000.0
973.2,996,3495,325708,973.2,93,,,,,,
,,,326000,,,0.001,325612,8.624889588832856,-68.4628345336914,1000.0,1000.0
,,,327000,,,0.001,326612,15.776565074682235,-68.67844555664063,1000.0,1000.0
,,,328000,,,0.001,327612,16.974736189842226,-68.8870754699707,1000.0,1000.0
,,,329000,,,0.001,328612,14.210542653560639,-69.28489888000489,1000.0,1000.0
973.2,1000,3542,329708,973.2,93,,,,,,
,,,330000,,,0.001,329612,14.524768318891525,-69.1213190612793,1000.0,1000.0
,,,331000,,,0.001,330612,18.12631483221054,-70.39705772399903,1000.0,1000.0
,,,332000,,,0.001,331612,16.784456394672393,-72.96468278503419,1000.0,1000.0
,,,333000,,,0.001,332612,11.36498493540287,-73.76617552185058,1000.0,1000.0
973.2,1004,3591,333708,973.2,92,,,,,,
,,,334000,,,0.001,333612,10.122036694765091,-75.39335911560059,1000.0,1000.0
,,,335000,,,0.001,334612,3.767810494303703,-76.31947926330567,1000.0,1000.0
,,,336000,,,0.001,335612,1.5522684010863304,-77.13061947631836,1000.0,1000.0
,,,337000,,,0.001,336612,1.3569650248140097,-77.5252864227295,1000.0,1000.0
973.2,1008,3640,337708,973.2,92,,,,,,
,,,338000,,,0.001,337722,1.1218293059955944,-77.6044243552468,1000.0,1000.0
,,,339000,,,0.001,338722,1.3598280590325593,-77.57124583435059,1000.0,1000.0
,,,340000,,,0.001,339722,0.6348599142134189,-78.25439524841309,1000.0,1000.0
964.3,1012,3676,340818,964.3,92,,,,,,
,,,341000,,,0.001,340722,0.5786469461843371,-78.59822912597656,1000.0,1000.0
,,,342000,,,0.001,341722,0.7251463611274958,-78.5469613647461,1000.0,1000.0
,,,343000,,,0.001,342722,1.777729062512517,-78.27780703735351,1000.0,1000.0
,,,344000,,,0.001,343722,3.249397359907627,-78.30406330871583,1000.0,1000.0
964.3,1016,3722,344818,964.3,92,,,,,,
,,,345000,,,0.001,344722,3.466706148907542,-78.0303430480957,1000.0,1000.0
,,,346000,,,0.001,345722,13.923031291723252,-77.35230361938477,1000.0,1000.0
,,,347000,,,0.001,346722,21.573397675037384,-76.51487254333496,1000.0,1000.0
,,,348000,,,0.001,347722,20.2830385453701,-76.11165805053712,1000.0,1000.0
964.3,1020,3771,348818,964.3,92,,,,,,
,,,349000,,,0.001,348722,16.563186927437783,-76.43947355651855,1000.0,1000.0
,,,350000,,,0.001,349722,15.17508411026001,-76.8831908569336,1000.0,1000.0
,,,351000,,,0.001,350722,10.420374097824096,-77.64416355895996,1000.0,1000.0
,,,352000,,,0.001,351722,10.79854625916481,-77.56922439575196,1000.0,1000.0
964.3,1024,3813,352818,964.3,92,,,,,,
,,,353000,,,0.001,352722,8.254739726901054,-77.98657023620605,1000.0,1000.0
,,,354000,,,0.001,353722,8.860383073091507,-79.1420387878418,1000.0,1000.0
,,,355000,,,0.001,354722,11.05653933954239,-78.80729501342773,1000.0,1000.0
,,,356000,,,0.001,355722,9.20724514400959,-79.67417114257813,1000.0,1000.0
964.3,1028,3856,356818,964.3,92,,,,,,
,,,357000,,,0.001,356722,6.819997383952141,-80.14139167785645,1000.0,1000.0
,,,358000,,,0.001,357722,4.173875151336193,-79.06757846069335,1000.0,1000.0
,,,359000,,,0.001,358862,10.203054750817163,-77.72566430228098,82.4,82.4
946.58,1032,3886,359046,946.58,92,,,,,,
909.39,1036,3888,359327,909.39,92,0.001,359159,12.414033428071038,-77.40321030155305,,
874.53,1040,3891,359841,874.53,92,0.001,359624,12.00673323941518,-77.0735689798991,,
,,,360000,,,0.001,359745,9.780788628523014,-77.51388079325358,765.4,765.4
,,,361000,,,0.001,359934,12.204739970504923,-77.43237200285259,1000.0,1000.0
,,,362000,,,0.001,360934,14.09871040558815,-77.27773828125,1000.0,1000.0
,,,363000,,,0.001,361934,19.049167447805406,-76.33498753356933,1000.0,1000.0
866.42,1044,3920,363030,866.42,92,,,,,,
,,,364000,,,0.001,362934,17.548230878829955,-75.48673625183106,1000.0,1000.0
,,,365000,,,0.001,363934,17.46596000981331,-74.37006065368652,1000.0,1000.0
,,,366000,,,0.001,364934,22.954074963092804,-73.5054803314209,1000.0,1000.0
,,,367000,,,0.001,365934,21.617835636138917,-74.0856030883789,1000.0,1000.0
866.42,1048,3965,367030,866.42,92,,,,,,
,,,368000,,,0.001,366934,13.993055377960205,-74.94458731079102,1000.0,1000.0
,,,369000,,,0.001,367934,17.784639883041383,-74.86193721008301,1000.0,1000.0
,,,370000,,,0.001,368934,17.72020626592636,-75.61640435791016,1000.0,1000.0
,,,371000,,,0.001,369934,12.23995704984665,-77.28004104614257,1000.0,1000.0
866.42,1052,4006,371030,866.42,92,,,,,,
,,,372000,,,0.001,370934,12.368421001434326,-77.4212292175293,1000.0,1000.0
,,,373000,,,0.001,371934,18.376544587135314,-75.73373417663574,1000.0,1000.0
,,,374000,,,0.001,372934,15.891727352261544,-75.23660877990723,1000.0,1000.0
,,,375000,,,0.001,373934,8.314613900661469,-75.69065982055665,1000.0,1000.0
866.42,1056,4050,375030,866.42,92,,,,,,
,,,376000,,,0.001,374934,11.400187776088714,-75.56011283874511,1000.0,1000.0
,,,377000,,,0.001,375934,8.934043165683747,-75.23808786010743,1000.0,1000.0
,,,378000,,,0.001,376934,5.4907147746086125,-75.2245954284668,1000.0,1000.0
,,,379000,,,0.001,377934,4.300599488914013,-74.75726560974121,1000.0,1000.0
866.42,1060,4091,379030,866.42,92,,,,,,
,,,380000,,,0.001,378934,4.0187799515724185,-74.10861819458007,1000.0,1000.0
,,,381000,,,0.001,379934,1.3362855249494314,-74.21165557861327,1000.0,1000.0
,,,382000,,,0.001,380934,0.6564453714117408,-74.73599577331542,1000.0,1000.0
,,,383000,,,0.001,381934,0.5894620646610856,-75.54535043334961,1000.0,1000.0
866.42,1064,4133,383030,866.42,92,,,,,,
,,,384000,,,0.001,382934,0.5445663367882371,-76.41550633239746,1000.0,1000.0
,,,385000,,,0.001,383934,0.5646418077722192,-76.9194136352539,1000.0,1000.0
,,,386000,,,0.001,384934,0.6007484811395407,-77.65301240539551,1000.0,1000.0
,,,387000,,,0.001,385934,1.5335230586603283,-78.49177072143554,1000.0,1000.0
866.42,1068,4176,387030,866.42,92,,,,,,
,,,388000,,,0.001,386934,3.1876881255209444,-78.5727778930664,1000.0,1000.0
,,,389000,,,0.001,387934,2.1788510966598986,-78.63063684082032,1000.0,1000.0
,,,390000,,,0.001,388934,1.4280550023764371,-78.97406474304199,1000.0,1000.0
,,,391000,,,0.001,389934,1.4196989357694982,-79.22860108947754,1000.0,1000.0
893.22,1072,4218,391030,893.22,92,,,,,,
,,,392000,,,0.001,390934,2.3039453941695394,-79.67547790527344,1000.0,1000.0
,,,393000,,,0.001,391934,2.313775162510574,-80.03794934082032,1000.0,1000.0
,,,394000,,,0.001,392934,1.3224277314133943,-80.41396601867676,1000.0,1000.0
,,,395000,,,0.001,393934,1.3202264873422682,-80.79710556030274,1000.0,1000.0
893.22,1076,4262,395030,893.22,92,,,,,,
,,,396000,,,0.001,394934,0.8791609898023307,-81.0328807373047,1000.0,1000.0
,,,397000,,,0.001,395934,0.9157504222691059,-81.32233557128906,1000.0,1000.0
,,,398000,,,0.001,396934,0.6704341426081956,-81.64996795654297,1000.0,1000.0
,,,399000,,,0.001,397934,0.9324292810484767,-81.87617477416993,1000.0,1000.0
893.22,1080,4304,399030,893.22,92,,,,,,
,,,400000,,,0.001,398934,0.840627177676186,-82.0817646484375,1000.0,1000.0
