time/total_timesteps,time/episodes,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/actor_loss,train/n_updates,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
793027,26100,5382,31.8,147,46.05078090999999,-19.39919146369485,792904,4.309796256177566,0.001,,
793149,26104,5383,31.71,147,45.85442533999999,-19.106258167940027,793019,4.471543788909912,0.001,,
793223,26108,5384,31.24,147,45.22897656,-19.535327275594074,793115,7.552275619506836,0.001,,
793362,26112,5384,31.0,147,45.049342100000004,-19.030429363250732,793241,5.765177589474303,0.001,,
793475,26116,5385,31.13,147,45.31131997000001,-19.18969662984212,793362,6.572775528348726,0.001,,
793583,26120,5386,31.0,147,45.111147620000004,-19.293052355448406,793470,3.8944853411780462,0.001,,
793677,26124,5386,30.75,147,44.78162907,-18.440426566384055,793568,5.422857008197091,0.001,,
793841,26128,5387,31.04,147,45.062403429999996,-19.030021567093698,793697,4.43544280834687,0.001,,
793969,26132,5388,30.92,147,44.655656040000004,-18.778881669044495,793852,4.682754285633564,0.001,,
794085,26136,5389,30.96,147,44.708239710000015,-18.977146943410236,793971,5.184983591238658,0.001,,
794223,26140,5390,31.43,147,45.36119781,-19.23361822275015,794111,4.500239445612981,0.001,,
794369,26144,5391,31.84,147,46.01106462999999,-18.98159100459172,794226,4.118245840072632,0.001,,
794474,26148,5391,31.8,147,45.92008306,-19.257722727457683,794360,4.132721444656109,0.001,,
794624,26152,5392,32.01,147,46.260335,-19.261289094623766,794510,5.04321416004284,0.001,,
794769,26156,5393,31.88,147,45.79473543000001,-18.849957206032492,794659,4.999128905209628,0.001,,
794924,26160,5394,32.07,147,46.00914236,-18.89435315132141,794782,8.735462807594462,0.001,,
795000,,,,,,-19.352815945943195,794904,4.898574898640315,0.001,33.0,48.79348846971989
795054,26164,5395,31.95,147,45.66718474999999,-18.686279123479668,794927,5.552954539008763,0.001,,
795166,26168,5396,31.73,147,45.20449248,-19.107102450202493,795055,7.604675180771771,0.001,,
795277,26172,5397,31.85,147,45.445081439999996,-18.713770646315353,795158,4.963201376108023,0.001,,
795446,26176,5398,32.29,147,46.32738678,-18.887796878814697,795315,4.030121561139822,0.001,,
795588,26180,5399,32.14,147,45.952315580000004,-18.84748975435893,795460,4.419642855723699,0.001,,
795715,26184,5400,32.08,147,46.009537819999984,-19.317436536153156,795602,4.446973303953807,0.001,,
795874,26188,5401,32.52,147,46.95777244999999,-19.35449299059416,795762,4.580666692633378,0.001,,
795997,26192,5401,32.22,147,46.15104949999999,-18.936565839327297,795883,4.180778677646931,0.001,,
796129,26196,5402,32.44,147,46.31790228999999,-19.245455662409466,796019,6.939846808711688,0.001,,
796220,26200,5403,31.93,147,45.554096630000004,-18.5825252532959,796114,5.0551783861937345,0.001,,
796342,26204,5404,31.93,147,45.57717840000001,-19.089848041534424,796224,3.5786983137545376,0.001,,
796487,26208,5405,32.64,147,46.57652676000001,-19.178294563293456,796378,4.387019835985624,0.001,,
796596,26212,5406,32.34,147,46.03204285000001,-18.560010115305584,796487,4.517481843630473,0.001,,
796723,26216,5406,32.48,147,46.34407203000001,-18.710548758506775,796605,5.241335045207631,0.001,,
796854,26220,5407,32.71,147,46.67944332000001,-18.883541266123455,796737,5.1953353981177015,0.001,,
796958,26224,5408,32.81,147,46.70386545,-19.273358186086018,796853,4.873168115615845,0.001,,
797078,26228,5409,32.37,147,46.259003740000004,-18.684137931236855,796964,3.9570309829711916,0.001,,
797188,26232,5410,32.19,147,46.043672539999996,-19.017237186431885,797077,18.035229915380476,0.001,,
797303,26236,5410,32.18,147,46.10277609,-18.783199310302734,797190,5.153117231700731,0.001,,
797420,26240,5411,31.97,147,45.80049866999999,-19.130128145217896,797308,4.542607535918553,0.001,,
797541,26244,5412,31.72,147,45.43544646,-19.35151277269636,797427,4.592730147497995,0.001,,
797641,26248,5413,31.67,147,45.536979949999996,-19.194264139447892,797532,4.860772239310401,0.001,,
797758,26252,5414,31.34,147,45.04041344,-18.80532555831106,797648,4.521757583360414,0.001,,
797862,26256,5414,30.93,147,44.44553086,-18.80910126368205,797750,5.390935545382292,0.001,,
797977,26260,5415,30.53,147,43.80209286,-18.8132691016564,797859,5.235328956886574,0.001,,
798159,26264,5416,31.05,147,44.84517121999999,-18.89828422546387,798021,5.173863263130188,0.001,,
798277,26268,5417,31.11,147,44.912531179999995,-19.303435802459717,798157,4.131339520215988,0.001,,
798376,26272,5418,30.99,147,44.59688066999998,-18.300201589410957,798263,6.195254315029491,0.001,,
798496,26276,5419,30.5,147,43.68358382,-19.29935507340865,798377,4.6859070821241895,0.001,,
798651,26280,5420,30.63,147,43.98537767,-19.033662093313115,798536,6.03463805688394,0.001,,
798760,26284,5421,30.45,147,43.53514491999999,-18.640624826604668,798647,6.582663038502568,0.001,,
798878,26288,5422,30.04,147,42.684253529999985,-18.892523097991944,798764,5.119919067621231,0.001,,
798993,26292,5422,29.96,147,42.53078758000001,-18.6198787689209,798876,4.3444110069956094,0.001,,
799135,26296,5423,30.06,147,43.02146648,-18.881596638606144,798999,4.329541753839563,0.001,,
799256,26300,5425,30.36,147,43.41571496,-18.961861697110262,799146,4.473775919093642,0.001,,
799372,26304,5426,30.3,147,43.28921935,-19.08118226793077,799264,4.444253253936767,0.001,,
799513,26308,5427,30.26,147,43.500164880000014,-19.5076021306655,799403,5.47463480164023,0.001,,
799632,26312,5428,30.36,147,43.56674804,-18.79922127723694,799521,4.373005638519923,0.001,,
799761,26316,5429,30.38,147,43.619165459999984,-18.705302476882935,799646,6.5961291790008545,0.001,,
799866,26320,5429,30.12,147,43.23686919000001,-18.35644769668579,799756,4.94560982870019,0.001,,
799998,26324,5430,30.4,147,43.98251214,-19.092653433481853,799874,4.11384033660094,0.001,,
800000,,,,,,-19.506696277194553,799911,4.694459573642628,0.001,33.7,51.317237668670714
800129,26328,5432,30.51,147,43.963512120000004,-18.796343536376952,800008,6.37369731426239,0.001,,
800219,26332,5433,30.31,147,43.56841431000001,-18.5088898340861,800111,4.074305734634399,0.001,,
800363,26336,5434,30.6,147,43.93689913000001,-19.553097248077393,800236,4.19929435978765,0.001,,
800499,26340,5435,30.79,147,44.130614349999995,-18.5991090627817,800354,3.454532880783081,0.001,,
800639,26344,5436,30.98,147,44.434600599999996,-19.052185473234758,800510,6.174745875856151,0.001,,
800782,26348,5437,31.41,147,45.23982421000001,-18.838793137494257,800669,4.868612149182488,0.001,,
800877,26352,5437,31.19,147,44.612053319999994,-18.530539830525715,800765,4.038180150483784,0.001,,
800986,26356,5438,31.24,147,44.73597742999999,-18.922884427584133,800866,4.43473192361685,0.001,,
801116,26360,5439,31.39,147,45.062435220000005,-19.145739873250324,800970,4.48231807998989,0.001,,
801249,26364,5440,30.9,147,44.17113654,-18.660656187269424,801146,4.747018006112841,0.001,,
801378,26368,5441,31.01,147,44.53818853,-19.332836786905926,801245,4.465996146202087,0.001,,
801467,26372,5441,30.91,147,44.38934747000001,-19.35750125004695,801356,4.490499899937556,0.001,,
801628,26376,5442,31.32,147,45.23523309,-19.303581555684406,801493,3.7049576938152313,0.001,,
801768,26380,5443,31.17,147,44.8711043,-19.005347315470377,801654,6.34963930663416,0.001,,
801926,26384,5444,31.66,147,45.73211329999998,-19.120400047302248,801786,8.51431084871292,0.001,,
802034,26388,5445,31.56,147,45.50681424999999,-18.840755190168107,801928,4.773315085305108,0.001,,
802161,26392,5446,31.68,147,45.76717698,-18.933861414591473,802047,4.537206980917189,0.001,,
802293,26396,5447,31.58,147,45.53504554999999,-19.239768770005966,802181,5.374465188464603,0.001,,
802436,26400,5448,31.8,147,46.12485579,-18.821941962608925,802313,3.8528274871684887,0.001,,
802556,26404,5448,31.84,147,46.235044300000006,-19.105749130249023,802440,4.844682808275576,0.001,,
802724,26408,5449,32.11,147,46.70610829,-18.812836874099006,802592,4.3586501848129995,0.001,,
802802,26412,5450,31.7,147,46.137355649999996,-18.61940038204193,802690,3.8338358625769615,0.001,,
802923,26416,5451,31.62,147,45.96103193999999,-19.441245778401694,802805,5.388096855532739,0.001,,
803049,26420,5452,31.83,147,46.43635154,-19.333087126413982,802931,3.473604564666748,0.001,,
803173,26424,5453,31.75,147,46.053690540000005,-18.512074788411457,803059,4.290523448298054,0.001,,
803307,26428,5454,31.78,147,46.30458729999999,-19.511091058904473,803189,4.215319167012754,0.001,,
803432,26432,5454,32.13,147,47.14603314,-19.017444811369245,803325,4.65291732863376,0.001,,
803539,26436,5455,31.76,147,46.666839329999995,-19.115423883710587,803425,4.425810098648071,0.001,,
803683,26440,5456,31.84,147,46.724012120000005,-18.942282812935964,803551,4.671703215156283,0.001,,
803775,26444,5457,31.36,147,45.94438591000001,-19.273115158081055,803668,4.809059937795003,0.001,,
803921,26448,5458,31.39,147,45.82784953,-18.731994026585628,803809,4.587424937047456,0.001,,
804069,26452,5459,31.92,147,46.889146309999994,-18.851898193359375,803946,3.995738699518401,0.001,,
804188,26456,5459,32.02,147,46.96136636,-19.21149986668637,804071,4.947690560267522,0.001,,
804341,26460,5460,32.25,147,47.26180398000001,-19.007369082906973,804233,4.185754618746169,0.001,,
804456,26464,5461,32.07,147,46.85394472,-19.341457276117232,804345,4.784720767112005,0.001,,
804565,26468,5462,31.87,147,46.43894311,-19.39262322017125,804456,4.892491144793374,0.001,,
804688,26472,5463,32.21,147,46.95654124000001,-19.068602720896404,804560,5.023658586585003,0.001,,
804834,26476,5464,32.06,147,46.452233680000006,-19.224764530475323,804722,4.184190871668797,0.001,,
804957,26480,5465,31.89,147,45.98074091,-18.551358699798584,804845,4.307785227185204,0.001,,
805000,,,,,,-19.469279289245605,804894,5.560009449720383,0.001,30.7,44.45694907605648
805058,26484,5466,31.32,147,44.82735138,-19.729044096810476,804942,8.468321279243186,0.001,,
805188,26488,5467,31.54,147,45.323217840000005,-18.833493684467516,805069,4.373969469314966,0.001,,
805291,26492,5468,31.3,147,44.84651761,-19.378774070739745,805181,4.218522179126739,0.001,,
805394,26496,5469,31.01,147,44.28053412,-19.16866977398212,805271,4.805141307689525,0.001,,
805533,26500,5470,30.97,147,44.08899298999999,-19.09886624262883,805420,4.496092366237266,0.001,,
805684,26504,5471,31.28,147,44.53771272000001,-19.222307031804863,805573,5.304645755074241,0.001,,
805795,26508,5472,30.71,147,43.40506848000001,-19.147143205006916,805665,4.575418338775635,0.001,,
805933,26512,5473,31.31,147,44.2976333,-19.19400962193807,805819,5.008329625032386,0.001,,
806048,26516,5474,31.25,147,44.13349716,-19.182277506048028,805936,6.249173446135088,0.001,,
806149,26520,5475,31.0,147,43.53406887,-19.123895433213974,806041,4.23635489062259,0.001,,
806289,26524,5476,31.16,147,43.76076377,-19.30246353149414,806172,3.8465014773866404,0.001,,
806418,26528,5477,31.11,147,43.43614913,-19.199268531799316,806296,4.184406164364937,0.001,,
806576,26532,5478,31.44,147,43.47339502,-18.889761368433636,806462,4.351593666888298,0.001,,
806749,26536,5480,32.1,147,44.40734104999999,-19.017872946602957,806609,18.161343233925955,0.001,,
806876,26540,5481,31.93,147,44.235823329999995,-19.625839591026306,806762,6.36759372680418,0.001,,
806989,26544,5481,32.14,147,44.44106780000001,-18.937601313871497,806876,4.599468820235309,0.001,,
807136,26548,5482,32.15,147,44.42561893,-18.635961705988105,807006,4.084754438627334,0.001,,
807308,26552,5484,32.39,147,44.802073639999996,-19.32410900409405,807189,4.753971011550338,0.001,,
807468,26556,5485,32.8,147,45.58042288000001,-19.062621964348686,807338,5.479111353556315,0.001,,
807570,26560,5486,32.29,147,44.684772889999984,-18.963858286539715,807459,5.287613431612651,0.001,,
807719,26564,5487,32.63,147,45.58152577,-18.866145133972168,807611,4.438020352659555,0.001,,
807869,26568,5488,33.04,147,46.28573400000001,-19.701996088027954,807719,4.421786330640316,0.001,,
807986,26572,5489,32.98,147,46.190757809999994,-18.733681869506835,807872,4.759763956069946,0.001,,
808100,26576,5490,32.66,147,45.7412838,-18.87260187589205,807987,4.015065175515634,0.001,,
808228,26580,5491,32.71,147,46.066683669999996,-19.156397077772354,808103,4.10215970089561,0.001,,
808348,26584,5491,32.9,147,46.56373412999999,-19.12309678395589,808223,3.8144449615478515,0.001,,
808466,26588,5492,32.78,147,46.19733285999999,-19.087888130774864,808349,5.431680431732764,0.001,,
808607,26592,5494,33.16,147,46.73431728,-19.020193735758465,808495,4.523922751347224,0.001,,
808741,26596,5495,33.47,147,47.295889779999996,-18.904581832885743,808628,4.804129307086651,0.001,,
808867,26600,5495,33.34,147,46.95336702,-19.033214160374232,808744,4.52877735208582,0.001,,
808987,26604,5496,33.03,147,46.52819159,-19.083411130038176,808875,5.625001872127706,0.001,,
809154,26608,5498,33.59,147,47.419619350000005,-19.063668030958908,809025,4.470259776655233,0.001,,
809281,26612,5499,33.48,147,47.28718216999999,-19.313987884521485,809166,6.446812694072723,0.001,,
809452,26616,5500,34.04,147,48.336132070000005,-18.876570450632197,809298,4.960143546800356,0.001,,
809576,26620,5501,34.27,147,48.92966732999999,-19.307463595741673,809464,4.229324516497161,0.001,,
809701,26624,5502,34.12,147,48.69782061,-18.75174738231458,809578,5.718699781518233,0.001,,
809822,26628,5503,34.04,147,48.869457350000005,-19.255317888761823,809696,5.199680611893937,0.001,,
809939,26632,5504,33.63,147,48.37292511,-18.63555202484131,809834,4.348784661293029,0.001,,
810000,,,,,,-19.188269367924445,809906,4.385616589475561,0.001,31.0,46.046885275095704
810083,26636,5506,33.34,147,48.13939226,-19.389903280470108,809976,4.213585335867745,0.001,,
810177,26640,5506,33.01,147,47.80421907,-18.942541122436523,810045,5.2452240824699405,0.001,,
810283,26644,5507,32.94,147,47.83250253,-18.296334902445476,810166,6.15227347612381,0.001,,
810409,26648,5508,32.73,147,47.62768661,-19.433826948467054,810300,6.524677592354852,0.001,,
810564,26652,5509,32.56,147,47.310282189999995,-18.618039989471434,810437,5.1452029100278525,0.001,,
810678,26656,5510,32.1,147,46.535110970000005,-18.82411725897538,810565,3.6262071438324757,0.001,,
810816,26660,5511,32.46,147,47.175393939999985,-18.811315683218147,810676,4.101068897247314,0.001,,
810949,26664,5512,32.3,147,46.71509257,-18.98558894070712,810837,5.46237127347426,0.001,,
811131,26668,5514,32.62,147,46.93145636,-18.607467460632325,810974,5.329322385787964,0.001,,
811313,26672,5515,33.27,147,47.824087330000005,-18.97636011668614,811185,6.135960911001478,0.001,,
811403,26676,5516,33.03,147,47.31409323999999,-20.685009002685547,811288,2.3824331760406494,0.001,,
811547,26680,5517,33.19,147,47.268283780000004,-18.638401826222736,811423,4.250965823729833,0.001,,
811667,26684,5518,33.19,147,47.14856484,-19.203830278836765,811552,4.10377378647144,0.001,,
811786,26688,5519,33.2,147,47.21245530000001,-19.55385551452637,811678,4.505665073027978,0.001,,
811906,26692,5520,32.99,147,46.891985649999995,-18.983166768000675,811795,5.239162179139944,0.001,,
812049,26696,5521,33.08,147,46.67515623000001,-19.315677816217597,811907,4.026011510328813,0.001,,
812148,26700,5522,32.81,147,46.46761036,-18.946577707926433,812037,4.558453294965956,0.001,,
812279,26704,5523,32.92,147,46.481587680000004,-19.332417739065068,812166,5.438458561897278,0.001,,
812417,26708,5524,32.63,147,46.09504236000001,-18.96741943359375,812291,3.723222403299241,0.001,,
812571,26712,5525,32.9,147,46.45789965,-19.299319458007812,812437,4.9382157779875255,0.001,,
812701,26716,5526,32.49,147,45.77493337,-18.86451003665016,812591,4.424326269399552,0.001,,
812829,26720,5527,32.53,147,45.6799355,-19.517449452326847,812697,4.940343847641578,0.001,,
812949,26724,5528,32.48,147,45.624858020000005,-18.909981500534784,812834,4.580455337251935,0.001,,
813073,26728,5529,32.51,147,45.37729715,-19.081703503926594,812958,4.258040501011743,0.001,,
813190,26732,5530,32.51,147,45.35832527999999,-19.327948888142902,813073,5.4109884452819825,0.001,,
813293,26736,5530,32.1,147,44.35549626,-18.45696024461226,813179,5.223426580429077,0.001,,
813419,26740,5531,32.42,147,44.6139886,-18.82909382090849,813294,3.906693661914152,0.001,,
813538,26744,5532,32.55,147,44.64844226,-19.306219981266903,813426,9.108102827072143,0.001,,
813682,26748,5533,32.73,147,44.76825499,-19.224051339285715,813561,4.495006335409064,0.001,,
813818,26752,5534,32.54,147,44.60507211,-18.830758824067956,813686,5.2234563687268425,0.001,,
813970,26756,5535,32.92,147,45.232740109999995,-19.195753551664808,813857,5.27874186981556,0.001,,
814102,26760,5536,32.86,147,45.03136106,-18.898877779642742,813973,4.574897666772206,0.001,,
814206,26764,5537,32.57,147,44.34640503,-19.823564876209606,814096,7.858789194713939,0.001,,
814321,26768,5538,31.9,147,43.29155894,-19.266381095437442,814198,4.677817662556966,0.001,,
814436,26772,5539,31.23,147,42.304151430000005,-18.84824848175049,814322,4.4543624094554355,0.001,,
814544,26776,5540,31.41,147,42.60482555000001,-18.15611400604248,814434,3.7081143981532048,0.001,,
814663,26780,5541,31.16,147,42.415497349999995,-18.884942735944474,814551,4.229201579916066,0.001,,
814807,26784,5541,31.4,147,42.56844627999999,-18.993277696462776,814686,4.527331927243401,0.001,,
814941,26788,5542,31.55,147,42.87961850000001,-18.889411055523418,814820,4.379624218410916,0.001,,
815000,,,,,,-19.12464671664768,814912,4.082600620814732,0.001,31.0,44.23675754428841
815048,26792,5544,31.42,147,42.80418516999999,-19.13482681910197,814937,5.830461378097534,0.001,,
815201,26796,5545,31.52,147,43.11299320999999,-18.993523478507996,815077,4.578029032909509,0.001,,
815317,26800,5546,31.69,147,43.38242849,-18.991492723163805,815207,4.876278314834986,0.001,,
815445,26804,5547,31.66,147,43.46044671,-19.39139002019709,815330,5.128692269325256,0.001,,
815571,26808,5547,31.54,147,43.32703200000001,-19.64030088697161,815452,4.677929171494076,0.001,,
815699,26812,5548,31.28,147,42.86268308,-18.715418497721355,815585,4.893086203661832,0.001,,
815850,26816,5549,31.49,147,43.24371778999999,-19.307746987593802,815725,5.072906989800303,0.001,,
816009,26820,5551,31.8,147,43.73158472000001,-19.338495856837223,815879,5.363648627933703,0.001,,
816129,26824,5551,31.8,147,43.713889930000015,-18.938872814178467,815995,4.409342842102051,0.001,,
816259,26828,5552,31.86,146,43.904405880000006,-18.880996068318684,816146,5.287708795070648,0.001,,
816410,26832,5553,32.2,146,44.71753968999999,-19.06467971801758,816285,4.329702603816986,0.001,,
816566,26836,5555,32.73,146,45.77098417,-18.73922978914701,816440,4.282767362594605,0.001,,
816663,26840,5555,32.44,146,45.37481290000001,-19.044615832242098,816551,4.378338160722152,0.001,,
816790,26844,5556,32.52,146,45.678915880000005,-19.164472873394306,816669,4.8293303472024425,0.001,,
816966,26848,5557,32.84,146,46.22129363000001,-18.81791845049177,816839,4.04209311243514,0.001,,
817137,26852,5559,33.19,146,46.65854261,-19.411378769647506,817018,4.68047059454569,0.001,,
817271,26856,5560,33.01,146,46.15402834999999,-19.49844921959771,817161,6.106964649380864,0.001,,
817418,26860,5561,33.16,146,46.55644452000001,-19.398964728078536,817301,4.398425863635156,0.001,,
817528,26864,5562,33.22,146,46.88839552000001,-19.13869390487671,817417,6.205166072380252,0.001,,
817664,26868,5563,33.43,146,47.201350940000005,-18.729077339172363,817538,4.984493586324876,0.001,,
817785,26872,5564,33.49,146,47.57386818999999,-19.048621622721353,817653,5.625379737218221,0.001,,
817897,26876,5565,33.53,146,47.74224336,-18.663054602486746,817778,5.003361821174622,0.001,,
818005,26880,5565,33.42,146,47.49391819,-19.477242469787598,817896,5.976769208908081,0.001,,
818151,26884,5566,33.44,146,47.78104681999999,-19.09618551080877,818008,4.708798267624595,0.001,,
818276,26888,5567,33.35,146,47.94271529999999,-18.79146120283339,818151,2.2624518871307373,0.001,,
818392,26892,5568,33.44,146,48.11507601000001,-19.153124684872836,818285,5.555097833592841,0.001,,
818496,26896,5569,32.95,146,47.412444750000006,-18.842894236246746,818380,6.643021541483262,0.001,,
818666,26900,5570,33.49,146,48.292429649999995,-18.940576487574084,818555,4.781715336492506,0.001,,
818814,26904,5571,33.69,146,48.81892919999999,-18.820825815200806,818658,4.316984668374062,0.001,,
818981,26908,5573,34.1,146,49.61185946,-19.081493236400462,818852,4.543577114741008,0.001,,
819073,26912,5573,33.74,146,49.1205324,-18.98058920640212,818958,4.558473114967346,0.001,,
819198,26916,5574,33.48,146,48.53203612,-18.45513776143392,819075,4.4089112440745035,0.001,,
819367,26920,5576,33.58,146,48.52868689000001,-18.97795277550107,819229,5.121389627456665,0.001,,
819483,26924,5577,33.54,146,48.41598073000001,-19.23812552059398,819380,5.024925275282427,0.001,,
819652,26928,5578,33.93,146,49.19127305999999,-19.064944640449855,819545,4.233146139915953,0.001,,
819760,26932,5579,33.5,146,48.28997558999998,-18.95496431986491,819649,4.042081899642945,0.001,,
819855,26936,5580,32.89,146,47.131294870000005,-19.079942849966194,819741,5.272760815090603,0.001,,
820000,,,,,,-19.123113574403703,819869,4.524365095949885,0.001,27.3,41.0337596536614
820038,26940,5581,33.75,146,48.56289135,-18.955448808341192,819926,6.467885230716906,0.001,,
820171,26944,5582,33.81,146,48.24837524,-18.42941041426225,820020,3.6179132895036177,0.001,,
820269,26948,5583,33.03,146,47.05123494999999,-18.98841905593872,820160,4.770445500650713,0.001,,
820367,26952,5584,32.3,146,45.90461922,-18.821954287015476,820252,4.680053894336407,0.001,,
820494,26956,5585,32.23,146,45.96730572999999,-18.717038104408665,820384,5.345258957461307,0.001,,
820634,26960,5585,32.16,146,45.81443342999999,-18.77423922220866,820515,4.231083207660252,0.001,,
820741,26964,5586,32.13,146,45.67552581999999,-18.472458579323508,820605,5.5578273209658535,0.001,,
820874,26968,5587,32.1,146,45.851900589999985,-18.514737447102863,820748,4.351666698853175,0.001,,
820982,26972,5588,31.97,146,45.44355546999999,-19.11354503631592,820871,4.90546881556511,0.001,,
821117,26976,5589,32.2,146,45.79430652,-18.632191467285157,821002,5.666111413637797,0.001,,
821231,26980,5589,32.26,146,45.94141893,-18.76409235867587,821121,3.7794515924020247,0.001,,
821361,26984,5590,32.1,146,45.5760141,-19.493293615487907,821254,5.025728445053101,0.001,,
821465,26988,5591,31.89,146,44.77786675,-19.220735931396483,821348,4.393066455577982,0.001,,
821639,26992,5592,32.47,146,45.648741750000006,-18.80407527776865,821484,4.059432176982655,0.001,,
821740,26996,5592,32.44,146,45.44083015000001,-19.39986801147461,821625,4.511926364898682,0.001,,
821848,27000,5593,31.82,146,44.41372134,-19.387975291201943,821737,4.959587655569377,0.001,,
821976,27004,5594,31.62,146,43.86398244,-18.68424312884991,821848,6.4532620811462404,0.001,,
822113,27008,5595,31.32,146,43.325326589999996,-19.028092297640715,821972,4.943351041702997,0.001,,
822241,27012,5596,31.68,146,43.853248539999996,-18.45047950744629,822124,5.88245491754441,0.001,,
822336,27016,5596,31.38,146,43.35170977,-18.761011203130085,822224,4.899697998295659,0.001,,
822470,27020,5597,31.03,146,42.92995285999999,-19.085693946251503,822343,4.562866687774658,0.001,,
822607,27024,5598,31.24,146,43.2498421,-19.112645467122395,822476,4.16597888469696,0.001,,
822746,27028,5599,30.94,146,42.45863637,-19.060713215878135,822630,4.905282916249456,0.001,,
822862,27032,5600,31.02,146,42.56264858,-18.9160219339224,822749,5.199279748476469,0.001,,
822987,27036,5601,31.32,146,43.16980654000001,-19.1654333226821,822861,4.762729651787701,0.001,,
823089,27040,5601,30.51,146,41.73090237,-19.568326216477615,822972,4.765774555206299,0.001,,
823247,27044,5602,30.76,146,42.3220189,-18.94439365552819,823115,4.529753289324172,0.001,,
823396,27048,5604,31.27,146,43.056889309999995,-18.899292204115127,823268,5.244157368796213,0.001,,
823517,27052,5604,31.5,146,43.41289691,-18.88915679034065,823403,4.634027698460748,0.001,,
823666,27056,5605,31.72,146,43.963482240000005,-19.16530022254357,823556,4.219406922658284,0.001,,
823782,27060,5606,31.48,146,43.39227543000001,-19.077919960021973,823674,4.938848278739235,0.001,,
823914,27064,5607,31.73,146,43.72204232,-19.258869171142578,823795,4.866934345828162,0.001,,
824053,27068,5608,31.79,146,43.714233750000005,-19.342906422085232,823929,4.25053233713717,0.001,,
824201,27072,5609,32.19,146,44.23486117,-19.37678441134366,824062,5.3368759913878,0.001,,
824316,27076,5610,31.99,146,43.920315820000006,-19.04656254161488,824193,4.358957218087238,0.001,,
824489,27080,5611,32.58,146,45.04871142000001,-18.77373563326322,824365,4.491265416145325,0.001,,
824637,27084,5612,32.76,146,45.49046329,-18.925966002724387,824509,4.15906757513682,0.001,,
824739,27088,5612,32.74,146,45.43591845000001,-18.85756274632045,824627,5.314789967877524,0.001,,
824898,27092,5614,32.59,146,45.10840009,-19.23936899503072,824785,4.10391269897928,0.001,,
825000,,,,,,-19.210895685049202,824906,5.376977996826172,0.001,27.7,39.88182179480791
825051,27096,5615,33.11,146,46.032262329999995,-19.38498774441806,824928,4.440995248881253,0.001,,
825212,27100,5616,33.64,146,46.634663950000004,-19.36206398010254,825085,4.636154885292053,0.001,,
825333,27104,5617,33.57,146,46.45104308,-18.891409754753113,825226,4.1622814908623695,0.001,,
825429,27108,5618,33.16,146,45.574816629999994,-19.140193780263264,825321,4.9285589122772215,0.001,,
825556,27112,5618,33.15,146,45.480256659999995,-19.00392328898112,825447,4.684009767347766,0.001,,
825677,27116,5619,33.41,146,45.84240495,-19.613070529440176,825566,4.8469891124301485,0.001,,
825843,27120,5620,33.73,146,46.37396257,-19.33372372594373,825712,6.582646183800279,0.001,,
825973,27124,5621,33.66,146,46.298190700000006,-19.104703556407582,825842,4.52496558143979,0.001,,
826091,27128,5622,33.45,146,46.13141243,-19.26518789927165,825975,5.145784646272659,0.001,,
826248,27132,5623,33.86,146,46.96326174,-19.06429216136103,826116,4.333075194888645,0.001,,
826430,27136,5624,34.43,146,47.64834933,-19.494346618652344,826301,3.9879036473064886,0.001,,
826539,27140,5625,34.5,146,47.86615614,-19.025349983802208,826424,5.735991221207839,0.001,,
826646,27144,5626,33.99,146,47.32265038,-19.121345247541154,826539,4.504341061909994,0.001,,
826825,27148,5627,34.29,146,47.663329350000005,-19.21624334927263,826697,4.360033843476893,0.001,,
826970,27152,5628,34.53,146,47.87982051000001,-18.94673504548914,826844,4.642190589624293,0.001,,
827087,27156,5629,34.21,146,47.240500250000004,-19.04354190826416,826979,4.555868834257126,0.001,,
827216,27160,5629,34.34,146,47.58771083,-19.245055198669434,827095,4.264140810285296,0.001,,
827369,27164,5630,34.55,146,47.848096600000005,-18.948343423696663,827245,4.8779809165883945,0.001,,
827503,27168,5631,34.5,146,47.866509820000005,-18.89734802246094,827381,12.69268732070923,0.001,,
827633,27172,5632,34.32,146,47.820192399999996,-18.769974968650125,827523,5.704085501757535,0.001,,
827748,27176,5633,34.32,146,47.71760503,-18.662211894989014,827639,5.942218375205994,0.001,,
827845,27180,5633,33.56,146,46.333466230000006,-19.72947343190511,827735,4.4362477684021,0.001,,
827943,27184,5634,33.06,146,45.40561429,-19.03219763437907,827833,4.130963563919067,0.001,,
828069,27188,5634,33.3,146,45.947717680000004,-19.38137783723719,827937,4.227791940464693,0.001,,
828169,27192,5635,32.71,146,45.14523861,-19.561467276679146,828046,5.141222827574786,0.001,,
828260,27196,5636,32.09,146,44.24130432999999,-19.193833351135254,828153,4.0178216355187555,0.001,,
828444,27200,5637,32.32,146,45.16818499,-19.342054457891557,828305,4.1514602700869245,0.001,,
828549,27204,5637,32.16,146,44.94784108000001,-18.81733720442828,828440,4.687882626757903,0.001,,
828698,27208,5638,32.69,146,46.02077636999999,-18.9615395489861,828553,3.9069136244910103,0.001,,
828818,27212,5639,32.62,146,46.21874517000001,-19.54449324174361,828691,4.8650878512341045,0.001,,
828959,27216,5640,32.82,146,46.74979320000001,-19.221075199268483,828835,4.905143911188299,0.001,,
829078,27220,5641,32.35,146,46.13573980000001,-18.726516511705185,828970,3.9937770577038036,0.001,,
