rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/actor_loss,train/n_updates,train/critic_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
,,253000,,,,-80.11201144409179,252833,28.447210093021393,0.001,1000.0,1000.0
,,254000,,,,-80.19381845092774,253833,20.294307711839675,0.001,1000.0,1000.0
,,255000,,,,-80.06793382263183,254833,20.394989775419234,0.001,1000.0,1000.0
1000.0,392,255928,90,2824,1000.0,,,,,,
,,256000,,,,-79.77183332824707,255833,35.65130038881302,0.001,1000.0,1000.0
,,257000,,,,-80.07605249023437,256833,28.82433451294899,0.001,1000.0,1000.0
,,258000,,,,-80.39835128784179,257833,22.61789267706871,0.001,1000.0,1000.0
,,259000,,,,-79.97139015197754,258833,28.952955352783203,0.001,1000.0,1000.0
1000.0,396,259928,90,2868,1000.0,,,,,,
,,260000,,,,-80.17317239379882,259833,26.030080345511436,0.001,1000.0,1000.0
,,261000,,,,-80.24704293823243,260833,27.711747940778732,0.001,1000.0,1000.0
,,262000,,,,-79.21494174194336,261833,40.57837230968475,0.001,1000.0,1000.0
,,263000,,,,-77.00388131713868,262833,36.8023016872406,0.001,1000.0,1000.0
1000.0,400,263928,90,2914,1000.0,,,,,,
,,264000,,,,-74.22180935668945,263833,44.39936486625671,0.001,1000.0,1000.0
,,265000,,,,-72.10610148620606,264833,41.58295619273186,0.001,1000.0,1000.0
,,266000,,,,-68.6107544631958,265833,98.40151318073272,0.001,1000.0,1000.0
990.42,404,266971,90,2955,990.43,-69.0068334197998,266833,92.42358627986908,0.001,,
,,267000,,,,-68.90679168701172,266876,87.42067691891693,0.001,1000.0,1000.0
,,268000,,,,-65.72263529205323,267876,115.28168509483338,0.001,1000.0,1000.0
,,269000,,,,-64.56828369140625,268876,84.45328942298889,0.001,1000.0,1000.0
,,270000,,,,-65.59291500854492,269876,78.09669686794281,0.001,1000.0,1000.0
990.42,408,270971,90,2992,990.43,,,,,,
,,271000,,,,-63.955326820373536,270876,85.18214728546143,0.001,1000.0,1000.0
,,272000,,,,-63.64086944580078,271876,68.22140274429321,0.001,1000.0,1000.0
,,273000,,,,-61.394512992858886,272876,69.74077799892426,0.001,1000.0,1000.0
,,274000,,,,-57.9344017868042,273876,83.02965914726258,0.001,1000.0,1000.0
990.42,412,274971,90,3037,990.43,,,,,,
,,275000,,,,-55.627667617797854,274876,81.43770158863067,0.001,1000.0,1000.0
,,276000,,,,-55.058041297912595,275876,72.86895366191864,0.001,1000.0,1000.0
,,277000,,,,-52.69676837158203,276876,76.02103876018523,0.001,1000.0,1000.0
,,278000,,,,-53.275680961608884,277876,72.5603801984787,0.001,1000.0,1000.0
990.42,416,278971,90,3080,990.43,,,,,,
,,279000,,,,-51.9968574142456,278876,85.79808501052857,0.001,1000.0,1000.0
,,280000,,,,-52.449080078125,279876,79.09845604515075,0.001,1000.0,1000.0
,,281000,,,,-54.7289208984375,280876,65.44498380088807,0.001,1000.0,1000.0
,,282000,,,,-57.489167266845705,281876,69.4776751651764,0.001,76.9,77.9
981.0,420,282030,90,3122,981.02,,,,,,
,,283000,,,,-58.231442283181586,282002,60.25093367562365,0.001,941.2,941.3
,,284000,,,,-58.56485962677002,283002,80.7712383108139,0.001,1000.0,1000.0
,,285000,,,,-58.01608017730713,284002,88.40328210258484,0.001,1000.0,1000.0
971.66,424,285097,90,3148,971.69,,,,,,
,,286000,,,,-60.202473251342774,285002,89.8060352935791,0.001,1000.0,1000.0
,,287000,,,,-62.19839199066162,286002,91.02782382774353,0.001,1000.0,1000.0
,,288000,,,,-63.070181716918945,287002,82.29257937049866,0.001,1000.0,1000.0
,,289000,,,,-63.54683177947998,288002,86.37532376098633,0.001,1000.0,1000.0
971.66,428,289097,90,3192,971.69,,,,,,
,,290000,,,,-64.25017398834228,289002,87.38625141716004,0.001,1000.0,1000.0
,,291000,,,,-65.16933764648438,290002,76.02545471954346,0.001,1000.0,1000.0
,,292000,,,,-66.41104415893555,291002,67.59391495132446,0.001,1000.0,1000.0
,,293000,,,,-67.70978673553466,292002,78.48930618095397,0.001,1000.0,1000.0
971.66,432,293097,90,3236,971.69,,,,,,
,,294000,,,,-67.21498951721192,293002,88.23222864151,0.001,1000.0,1000.0
,,295000,,,,-67.3002407989502,294002,90.43049158287049,0.001,1000.0,1000.0
,,296000,,,,-68.67010107421875,295002,61.482370025634765,0.001,1000.0,1000.0
,,297000,,,,-69.02012541198731,296002,66.75398181152343,0.001,1000.0,1000.0
971.66,436,297097,90,3279,971.69,,,,,,
,,298000,,,,-70.23985307312012,297002,60.20005255413055,0.001,1000.0,1000.0
,,299000,,,,-71.79501525878906,298002,33.27614076709747,0.001,1000.0,1000.0
,,300000,,,,-73.11493254089355,299002,11.17396336042881,0.001,1000.0,1000.0
,,301000,,,,-73.75727806091308,300002,5.607756381571293,0.001,1000.0,1000.0
971.66,440,301097,90,3322,971.69,,,,,,
,,302000,,,,-73.90239570617676,301002,6.297744141042233,0.001,1000.0,1000.0
,,303000,,,,-73.66425251770019,302002,5.686702696621418,0.001,1000.0,1000.0
,,304000,,,,-73.45434539794923,303002,7.571517606019974,0.001,1000.0,1000.0
,,305000,,,,-73.31860200500488,304002,9.531179965406656,0.001,1000.0,1000.0
971.66,444,305097,90,3365,971.69,,,,,,
,,306000,,,,-74.01943199157715,305002,7.7981947051882745,0.001,1000.0,1000.0
,,307000,,,,-74.7267258758545,306002,7.628231364130974,0.001,1000.0,1000.0
,,308000,,,,-75.50358470153809,307002,7.805131365120411,0.001,1000.0,1000.0
,,309000,,,,-76.58200749206543,308002,4.997423316240311,0.001,1000.0,1000.0
971.66,448,309097,90,3409,971.69,,,,,,
,,310000,,,,-77.41612429809571,309002,3.925972328841686,0.001,1000.0,1000.0
,,311000,,,,-77.81270631408691,310002,3.168205911278725,0.001,1000.0,1000.0
,,312000,,,,-77.93830889892578,311002,5.637390763401985,0.001,1000.0,1000.0
,,313000,,,,-77.87802009582519,312002,8.725743117034435,0.001,1000.0,1000.0
971.66,452,313097,90,3453,971.69,,,,,,
,,314000,,,,-77.39992468261718,313002,12.481352022588252,0.001,1000.0,1000.0
,,315000,,,,-77.49643222045898,314002,7.966614797353745,0.001,1000.0,1000.0
,,316000,,,,-77.9828683166504,315002,5.868976320892572,0.001,1000.0,1000.0
,,317000,,,,-78.17499421691895,316002,4.260672400251031,0.001,1000.0,1000.0
971.66,456,317097,90,3496,971.69,,,,,,
,,318000,,,,-78.43617811584473,317002,2.415006779059768,0.001,1000.0,1000.0
,,319000,,,,-78.81271990966796,318002,2.8333809374943377,0.001,1000.0,1000.0
,,320000,,,,-78.73437344360352,319002,3.6132726057320834,0.001,1000.0,1000.0
,,321000,,,,-78.84807643127441,320002,2.6210186023414135,0.001,1000.0,1000.0
971.66,460,321097,90,3542,971.69,,,,,,
,,322000,,,,-78.92039875793456,321002,2.8912400449737907,0.001,1000.0,1000.0
,,323000,,,,-78.90786071777343,322002,4.799753771275282,0.001,1000.0,1000.0
952.03,464,323136,90,3574,952.08,-78.68771820068359,323022,44.07980649471283,0.001,,
,,324000,,,,-78.54300482479142,323226,57.87008113036921,0.001,1000.0,1000.0
923.85,468,324321,90,3579,923.93,,,,,,
,,325000,,,,-78.13679534912109,324638,81.54028223031341,0.001,1000.0,1000.0
,,326000,,,,-78.68407606506348,325638,66.9733568482399,0.001,1000.0,1000.0
907.95,472,326733,90,3605,908.05,,,,,,
,,327000,,,,-78.94081999206543,326638,41.93924005270004,0.001,1000.0,1000.0
,,328000,,,,-79.15728773498535,327638,26.923122181653977,0.001,1000.0,1000.0
,,329000,,,,-79.6655827178955,328638,12.604932614803314,0.001,1000.0,1000.0
,,330000,,,,-79.34985775756836,329638,11.235374032378196,0.001,1000.0,1000.0
907.95,476,330733,90,3654,908.05,,,,,,
,,331000,,,,-78.8503311920166,330638,10.944382094919682,0.001,1000.0,1000.0
,,332000,,,,-77.5668671875,331638,39.489657316446305,0.001,1000.0,1000.0
,,333000,,,,-76.57335791015625,332638,51.14871281862259,0.001,1000.0,1000.0
,,334000,,,,-77.07373110961915,333638,20.68368146789074,0.001,1000.0,1000.0
907.95,480,334733,90,3702,908.05,,,,,,
,,335000,,,,-77.81339060465494,334699,7.06505479773537,0.001,199.5,200.5
,,336000,,,,-77.65117673755186,335181,4.072148109001738,0.001,1000.0,1000.0
,,337000,,,,-77.36299617004394,336181,5.9723471412062645,0.001,1000.0,1000.0
893.36,484,337276,90,3733,893.48,,,,,,
,,338000,,,,-76.31590466308593,337181,8.650996576011181,0.001,1000.0,1000.0
,,339000,,,,-75.69241386413574,338181,11.049693872213364,0.001,1000.0,1000.0
,,340000,,,,-75.66365010070801,339181,25.651329778909684,0.001,1000.0,1000.0
,,341000,,,,-76.68678366088866,340181,54.329486684322355,0.001,1000.0,1000.0
893.36,488,341276,90,3781,893.48,,,,,,
,,342000,,,,-76.97973245239258,341181,70.2737172574997,0.001,1000.0,1000.0
,,343000,,,,-77.40685354614257,342181,83.81131675052643,0.001,1000.0,1000.0
,,344000,,,,-77.62206216430664,343181,88.16040963840484,0.001,1000.0,1000.0
,,345000,,,,-78.65822286987304,344181,89.92286549663544,0.001,1000.0,1000.0
893.36,492,345276,90,3832,893.48,,,,,,
,,346000,,,,-78.67446824645997,345181,83.81216807937622,0.001,1000.0,1000.0
,,347000,,,,-77.85039735412597,346181,79.73814331436157,0.001,1000.0,1000.0
,,348000,,,,-79.19906475830078,347181,60.692682812690734,0.001,526.7,527.2
,,349000,,,,-78.48727108764649,348181,52.28577743291855,0.001,1000.0,1000.0
893.36,496,349276,90,3878,893.48,,,,,,
,,350000,,,,-79.28072039794922,349181,53.862189138412475,0.001,1000.0,1000.0
,,351000,,,,-79.92782630920411,350181,55.56450468969345,0.001,1000.0,1000.0
,,352000,,,,-80.90095500183105,351181,50.16559616327286,0.001,1000.0,1000.0
,,353000,,,,-81.29941705322265,352181,64.90230934906006,0.001,1000.0,1000.0
893.36,500,353276,89,3926,893.48,,,,,,
,,354000,,,,-82.37894041442871,353181,50.36052371788025,0.001,1000.0,1000.0
,,355000,,,,-82.27184365844727,354181,50.74017696285248,0.001,1000.0,1000.0
,,356000,,,,-81.88853047180176,355181,64.39323926830292,0.001,1000.0,1000.0
,,357000,,,,-81.38840058898926,356181,61.55039043092728,0.001,1000.0,1000.0
902.94,504,357276,89,3972,903.05,,,,,,
,,358000,,,,-80.99413885498046,357181,51.7492271642685,0.001,1000.0,1000.0
,,359000,,,,-79.25629231262207,358181,56.36867597866058,0.001,1000.0,1000.0
,,360000,,,,-77.42678199768066,359181,70.85215542793274,0.001,1000.0,1000.0
,,361000,,,,-75.92692529296875,360181,78.80172900199891,0.001,1000.0,1000.0
902.94,508,361276,89,4015,903.05,,,,,,
,,362000,,,,-77.41952084350586,361181,56.554754789352415,0.001,1000.0,1000.0
,,363000,,,,-79.14876953125,362181,45.26625678634644,0.001,1000.0,1000.0
,,364000,,,,-79.39205676269532,363181,60.05302810764313,0.001,1000.0,1000.0
,,365000,,,,-78.86711434936524,364181,66.21196466445923,0.001,1000.0,1000.0
902.94,512,365276,90,4058,903.05,,,,,,
,,366000,,,,-78.44881811523437,365181,60.14533351182938,0.001,1000.0,1000.0
,,367000,,,,-76.4460145111084,366181,67.0306569929123,0.001,1000.0,1000.0
,,368000,,,,-74.43919374084473,367181,55.667354474067686,0.001,1000.0,1000.0
,,369000,,,,-75.34491423034667,368181,60.3463529291153,0.001,1000.0,1000.0
902.94,516,369276,90,4100,903.05,,,,,,
,,370000,,,,-75.43982487487793,369181,76.28247706604004,0.001,1000.0,1000.0
,,371000,,,,-73.87807148742675,370181,77.30103284168243,0.001,1000.0,1000.0
,,372000,,,,-74.82662727355957,371181,67.09784395027161,0.001,1000.0,1000.0
,,373000,,,,-72.86402337646484,372181,91.37448550701141,0.001,1000.0,1000.0
912.36,520,373276,90,4144,912.46,,,,,,
,,374000,,,,-73.88268267822265,373181,103.2089660835266,0.001,1000.0,1000.0
,,375000,,,,-74.09276708984375,374181,106.37967640686036,0.001,1000.0,1000.0
,,376000,,,,-77.10896658325196,375181,97.40124012947082,0.001,1000.0,1000.0
911.73,524,376280,89,4187,911.83,-80.25592855834961,376181,79.75297763061523,0.001,,
871.85,528,376296,89,4187,871.99,-80.84068298339844,376197,51.289920806884766,0.001,,
831.97,532,376312,89,4187,832.15,-80.45426177978516,376213,101.32807922363281,0.001,,
,,377000,,,,-81.09651947021484,376217,115.41788291931152,0.001,102.7,103.6
,,378000,,,,-80.18866763305664,377217,80.37145621204377,0.001,1000.0,1000.0
,,379000,,,,-80.99500085449219,378217,52.502181057929995,0.001,1000.0,1000.0
,,380000,,,,-81.58650746154785,379217,68.5131121840477,0.001,1000.0,1000.0
831.97,536,380312,90,4225,832.15,,,,,,
,,381000,,,,-80.16330577087402,380217,108.89339572143555,0.001,1000.0,1000.0
,,382000,,,,-79.81580506896972,381217,78.75916228246689,0.001,1000.0,1000.0
,,383000,,,,-80.82596156311035,382217,64.23567299652099,0.001,1000.0,1000.0
,,384000,,,,-82.84427604675292,383217,70.49784192562103,0.001,1000.0,1000.0
831.97,540,384312,89,4272,832.15,,,,,,
,,385000,,,,-84.29522941589356,384217,59.36416274738312,0.001,1000.0,1000.0
,,386000,,,,-85.76065501403808,385217,53.74519752025604,0.001,1000.0,1000.0
,,387000,,,,-86.02708184814453,386217,42.73890953588486,0.001,1000.0,1000.0
,,388000,,,,-87.19639593505859,387217,32.21738112306595,0.001,1000.0,1000.0
831.97,544,388312,89,4317,832.15,,,,,,
,,389000,,,,-87.21602606201172,388217,34.160971283197405,0.001,1000.0,1000.0
,,390000,,,,-86.43653538513183,389217,48.81568338489532,0.001,1000.0,1000.0
,,391000,,,,-84.84098085021972,390217,45.94459929513931,0.001,1000.0,1000.0
,,392000,,,,-83.33201654052735,391217,41.54199162936211,0.001,1000.0,1000.0
831.97,548,392312,89,4361,832.15,,,,,,
,,393000,,,,-84.0467622833252,392217,34.945982810020446,0.001,1000.0,1000.0
,,394000,,,,-85.29755738830566,393217,29.237844856262207,0.001,1000.0,1000.0
,,395000,,,,-86.12174626159668,394217,35.73778821372986,0.001,1000.0,1000.0
,,396000,,,,-86.8028103942871,395217,33.40842871260643,0.001,1000.0,1000.0
831.97,552,396312,89,4407,832.15,,,,,,
,,397000,,,,-87.03960023498536,396217,36.15614449882507,0.001,1000.0,1000.0
,,398000,,,,-86.77101712036132,397217,53.599562841892244,0.001,1000.0,1000.0
,,399000,,,,-85.96956008911133,398217,43.550098704338076,0.001,1000.0,1000.0
,,400000,,,,-85.27290957641601,399217,44.57539946985245,0.001,1000.0,1000.0
831.97,556,400312,89,4453,832.15,,,,,,
