rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/explained_variance,train/std,train/clip_fraction,train/learning_rate,train/loss,train/n_updates,train/value_loss,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,eval/mean_reward,eval/mean_ep_length
80471.15355377,139,1026048,501,7376,1000.0,,,,,,,,,,,,,
80575.19418595999,139,1028096,502,7380,1000.0,0.0,0.5339484810829163,0.6611328125,0.0003,424482.0,5010,823125.814453125,0.2,-13.290675780177116,-0.07960239462263416,0.38646007,,
,,1030000,,,,1.1920928955078125e-07,0.5334500670433044,0.6884765625,0.0003,399436.90625,5020,767997.01953125,0.2,-13.277289348840714,-0.08038379241188523,0.54052573,78567.24539442062,1000.0
80662.22540031999,139,1030144,503,7407,1000.0,,,,,,,,,,,,,
80843.83985548,139,1032192,504,7412,1000.0,1.1920928955078125e-07,0.5320066809654236,0.67431640625,0.0003,521009.46875,5030,1086087.0072265626,0.2,-13.245801791548729,-0.1003476727346424,0.5541502,,
80677.59347599,139,1034240,505,7416,1000.0,1.1920928955078125e-07,0.5327216386795044,0.6724609375,0.0003,513191.75,5040,878551.0544921875,0.2,-13.241725480556488,-0.08427931827318388,0.5846162,,
,,1035000,,,,1.1920928955078125e-07,0.5329907536506653,0.67353515625,0.0003,309953.40625,5050,621631.0517578125,0.2,-13.256200820207596,-0.07758034053258597,0.45328915,78996.90238370895,1000.0
80509.67317944001,139,1036288,506,7444,1000.0,,,,,,,,,,,,,
80418.18894264,139,1038336,507,7448,1000.0,1.7285346984863281e-06,0.5327368378639221,0.698046875,0.0003,230951.921875,5060,631747.9697265625,0.2,-13.255824521183968,-0.0776090134633705,0.46523476,,
,,1040000,,,,-2.9802322387695312e-06,0.53306645154953,0.684912109375,0.0003,430643.46875,5070,834020.2640625,0.2,-13.251239904761315,-0.07706834272830747,0.5296744,74853.63623695374,1000.0
80627.54522026001,139,1040384,508,7476,1000.0,,,,,,,,,,,,,
80497.37261290001,139,1042432,509,7480,1000.0,0.0,0.5331631302833557,0.68427734375,0.0003,274120.09375,5080,756176.95078125,0.2,-13.256460717320442,-0.08810846750275232,0.5177927,,
80278.13155463,139,1044480,510,7484,1000.0,2.384185791015625e-07,0.532569169998169,0.665380859375,0.0003,381807.84375,5090,709689.2556640625,0.2,-13.243539014458657,-0.08342674977320712,0.46154797,,
,,1045000,,,,0.0,0.5313536524772644,0.700537109375,0.0003,179594.609375,5100,487409.8189453125,0.2,-13.21063607931137,-0.06569862883188762,0.5321107,78787.15177431106,1000.0
80150.77792381,139,1046528,511,7513,1000.0,,,,,,,,,,,,,
79970.15860312,139,1048576,512,7517,1000.0,-2.6226043701171875e-06,0.5302680134773254,0.686865234375,0.0003,292662.25,5110,500068.268359375,0.2,-13.172542732954025,-0.07897197696147487,0.53887457,,
,,1050000,,,,1.7881393432617188e-07,0.5291807651519775,0.67578125,0.0003,327628.71875,5120,569128.4916015625,0.2,-13.138823536038398,-0.06563363750465215,0.53695524,75457.47663888932,1000.0
79717.72076545999,139,1050624,513,7544,1000.0,,,,,,,,,,,,,
79833.6346734,139,1052672,514,7549,1000.0,1.1920928955078125e-07,0.5293629169464111,0.669921875,0.0003,300755.125,5130,629917.4981445313,0.2,-13.133610248565674,-0.07011047875275836,0.50337195,,
80003.87238761,139,1054720,515,7553,1000.0,0.0,0.5282202959060669,0.66474609375,0.0003,300968.71875,5140,760193.34453125,0.2,-13.112066543102264,-0.08527730636415072,0.50021994,,
,,1055000,,,,2.384185791015625e-07,0.5275186896324158,0.683740234375,0.0003,263301.59375,5150,621489.8913085938,0.2,-13.085107034444809,-0.07635938373277895,0.46565562,77141.11819925308,1000.0
79990.75609228,139,1056768,516,7580,1000.0,,,,,,,,,,,,,
80093.3917058,139,1058816,517,7585,1000.0,5.960464477539063e-08,0.527252733707428,0.677783203125,0.0003,387249.40625,5160,622509.4278320313,0.2,-13.070534813404084,-0.07507728568743914,0.4678105,,
,,1060000,,,,2.8014183044433594e-06,0.5270576477050781,0.69072265625,0.0003,229849.953125,5170,534846.7056640625,0.2,-13.068628990650177,-0.05871134525805246,0.5371525,78876.52294178009,1000.0
80186.32725119,139,1060864,518,7612,1000.0,,,,,,,,,,,,,
80151.62262293999,139,1062912,519,7617,1000.0,0.0,0.5267007350921631,0.659716796875,0.0003,565478.9375,5180,1062023.44375,0.2,-13.052774345874786,-0.09643828781554475,0.4050108,,
79775.15073177002,139,1064960,520,7621,1000.0,0.0,0.5263277888298035,0.638818359375,0.0003,332800.59375,5190,751773.9873046875,0.2,-13.042412397265434,-0.07239859358232933,0.36690992,,
,,1065000,,,,1.3113021850585938e-06,0.5252564549446106,0.674853515625,0.0003,222602.65625,5200,432609.748046875,0.2,-13.012209776043893,-0.050021970592206345,0.481435,77599.59198169709,1000.0
79676.07420636,139,1067008,521,7650,1000.0,,,,,,,,,,,,,
79196.20395215001,139,1069056,522,7655,1000.0,0.0,0.5249077081680298,0.697802734375,0.0003,363054.9375,5210,581865.9022460937,0.2,-12.998144790530205,-0.0707015676307492,0.5990374,,
,,1070000,,,,0.0,0.5244525074958801,0.67822265625,0.0003,242035.875,5220,517141.1318359375,0.2,-12.985141757130624,-0.0620180143014295,0.5778029,77409.67990598679,1000.0
79200.17897616001,139,1071104,523,7682,1000.0,,,,,,,,,,,,,
79198.50452419001,139,1073152,524,7686,1000.0,-4.76837158203125e-07,0.5241177678108215,0.667626953125,0.0003,405362.875,5230,853248.1826171875,0.2,-12.97170427441597,-0.09420358745846898,0.49663103,,
,,1075000,,,,0.0,0.523926317691803,0.708203125,0.0003,324547.5625,5240,683405.055078125,0.2,-12.974029371142388,-0.07897545536397957,0.63370013,80505.13824653625,1000.0
78772.97342152,139,1075200,525,7714,1000.0,,,,,,,,,,,,,
78709.59639392,139,1077248,526,7718,1000.0,0.0,0.5229763984680176,0.673876953125,0.0003,360470.21875,5250,772796.5264648438,0.2,-12.941232353448868,-0.07597455343930051,0.5784776,,
78801.08668972,139,1079296,527,7722,1000.0,0.0,0.5221364498138428,0.7076171875,0.0003,291493.5625,5260,832782.615625,0.2,-12.912120455503464,-0.07050566005927976,0.5927001,,
,,1080000,,,,1.7881393432617188e-07,0.5219197273254395,0.640283203125,0.0003,348217.6875,5270,705479.4944335937,0.2,-12.9017394810915,-0.08099747536471114,0.4386196,80576.17931747437,1000.0
78938.12601561,139,1081344,528,7749,1000.0,,,,,,,,,,,,,
78599.00014114,139,1083392,529,7753,1000.0,0.0,0.5204458832740784,0.686181640625,0.0003,466278.09375,5280,731878.8247070312,0.2,-12.875233054161072,-0.0884497978258878,0.538381,,
,,1085000,,,,4.172325134277344e-07,0.5198681950569153,0.667236328125,0.0003,501153.875,5290,812196.2689453125,0.2,-12.840861105918885,-0.08743879214162006,0.44484895,80409.2822090149,1000.0
78135.20832737,139,1085440,530,7780,1000.0,,,,,,,,,,,,,
78069.54298649999,139,1087488,531,7784,1000.0,0.0,0.5199714303016663,0.703369140625,0.0003,293057.625,5300,585244.7836914062,0.2,-12.844681107997895,-0.07561156089941505,0.5811907,,
78261.86143981,139,1089536,532,7788,1000.0,-1.1920928955078125e-07,0.5194486379623413,0.68505859375,0.0003,351483.625,5310,742658.2873046875,0.2,-12.83068714737892,-0.09060345289180986,0.56705403,,
,,1090000,,,,1.1920928955078125e-07,0.5186430811882019,0.656201171875,0.0003,575484.3125,5320,1150555.6380859376,0.2,-12.808948516845703,-0.10084360660403036,0.87504655,80451.91854352951,1000.0
78416.71529647,139,1091584,533,7816,1000.0,,,,,,,,,,,,,
78582.37376660001,139,1093632,534,7820,1000.0,-4.470348358154297e-05,0.5186251401901245,0.69365234375,0.0003,327471.03125,5330,630970.7844726562,0.2,-12.797446793317794,-0.07315385955153034,0.49473318,,
,,1095000,,,,-2.849102020263672e-05,0.5180245041847229,0.6603515625,0.0003,477698.46875,5340,1001742.5814453125,0.2,-12.781839925050736,-0.08676160406903363,0.4177907,80848.94849681854,1000.0
78713.96357123,139,1095680,535,7848,1000.0,,,,,,,,,,,,,
78664.40394217,139,1097728,536,7853,1000.0,-1.1920928955078125e-07,0.517291784286499,0.65,0.0003,438123.28125,5350,832822.2220703125,0.2,-12.758472272753716,-0.08591777551919222,0.4930393,,
79101.51612699,139,1099776,537,7857,1000.0,-5.960464477539062e-07,0.5173720121383667,0.715576171875,0.0003,412392.4375,5360,863385.1607421875,0.2,-12.754080107808113,-0.07986231609829701,0.6035392,,
,,1100000,,,,0.0,0.5161916017532349,0.663916015625,0.0003,450413.5,5370,1048693.0638671876,0.2,-12.728070744872094,-0.08434482113225386,0.43277732,82912.86151762008,1000.0
79228.80500089,139,1101824,538,7884,1000.0,,,,,,,,,,,,,
79053.08542974999,139,1103872,539,7888,1000.0,1.7881393432617188e-07,0.515807569026947,0.70654296875,0.0003,250441.375,5380,516311.422265625,0.2,-12.711345589160919,-0.06370327502954751,0.534861,,
,,1105000,,,,5.960464477539063e-08,0.5155873894691467,0.698974609375,0.0003,367311.15625,5390,645947.5879882813,0.2,-12.704607728123666,-0.07788990911794827,0.5210563,77120.06667413711,1000.0
79021.46982510999,139,1105920,540,7916,1000.0,,,,,,,,,,,,,
79327.40984835,139,1107968,541,7920,1000.0,-1.1920928955078125e-07,0.5145444869995117,0.693310546875,0.0003,449065.375,5400,775550.944140625,0.2,-12.675822079181671,-0.09460810868476983,0.4778986,,
,,1110000,,,,8.64267349243164e-06,0.5144718289375305,0.679345703125,0.0003,268068.375,5410,578340.1451171875,0.2,-12.65829739868641,-0.06247905673808418,0.52426064,78675.19119644165,1000.0
79458.2026777,139,1110016,542,7948,1000.0,,,,,,,,,,,,,
79714.39383837998,139,1112064,543,7953,1000.0,0.0,0.5134868025779724,0.66240234375,0.0003,703479.3125,5420,1269655.8572265625,0.2,-12.645126602053642,-0.10237441450590268,0.48081326,,
79667.44029241,140,1114112,544,7957,1000.0,0.0,0.5137807130813599,0.659765625,0.0003,400732.25,5430,1017756.84296875,0.2,-12.63773062825203,-0.09227110429783351,0.41807976,,
,,1115000,,,,2.384185791015625e-07,0.5134289264678955,0.673095703125,0.0003,497774.84375,5440,967705.410546875,0.2,-12.630211281776429,-0.09239958198159001,0.4959839,81335.652739048,1000.0
79730.75991785,139,1116160,545,7985,1000.0,,,,,,,,,,,,,
79518.39188489999,139,1118208,546,7989,1000.0,-1.1920928955078125e-07,0.5121968388557434,0.689697265625,0.0003,577491.5,5450,818822.128515625,0.2,-12.598275500535966,-0.08085168231336866,0.52122563,,
,,1120000,,,,1.9490718841552734e-05,0.511763870716095,0.74228515625,0.0003,247150.578125,5460,496981.214453125,0.2,-12.577392098307609,-0.061022533429786564,0.7286953,81335.51038799286,1000.0
79503.84588824,139,1120256,547,8017,1000.0,,,,,,,,,,,,,
79624.47546136999,139,1122304,548,8021,1000.0,5.364418029785156e-07,0.5107704997062683,0.746875,0.0003,240827.21875,5470,448387.39580078126,0.2,-12.554812878370285,-0.07127615347271785,0.96463376,,
79656.47848698,140,1124352,549,8025,1000.0,0.0,0.5104501247406006,0.679736328125,0.0003,319481.5,5480,719088.0043945312,0.2,-12.528873258829117,-0.07390532736317254,0.542723,,
,,1125000,,,,-1.1920928955078125e-07,0.5091382265090942,0.696240234375,0.0003,459309.4375,5490,664641.8124023437,0.2,-12.500050318241119,-0.08316484050592407,0.513631,80553.98454942703,1000.0
79576.40698877002,139,1126400,550,8054,1000.0,,,,,,,,,,,,,
80111.63569319,140,1128448,551,8058,1000.0,0.0,0.5082494616508484,0.691796875,0.0003,342396.34375,5500,762085.7533203125,0.2,-12.468723610043526,-0.08591780361020937,0.60982144,,
,,1130000,,,,0.0,0.5078464150428772,0.621533203125,0.0003,653609.5,5510,1407500.38828125,0.2,-12.449042150378228,-0.08944943833630532,0.3462632,78351.87062606812,1000.0
80054.90471351,139,1130496,552,8086,1000.0,,,,,,,,,,,,,
79923.09177541001,139,1132544,553,8090,1000.0,0.0,0.5075445771217346,0.67431640625,0.0003,500960.34375,5520,853130.2140625,0.2,-12.433367761969567,-0.09306243812898174,0.5003261,,
79958.51657097,140,1134592,554,8094,1000.0,-2.384185791015625e-07,0.5068241953849792,0.71083984375,0.0003,330391.625,5530,598342.2982421875,0.2,-12.415721443295478,-0.0694810293673072,0.5885319,,
,,1135000,,,,1.430511474609375e-06,0.5067204833030701,0.713818359375,0.0003,232245.203125,5540,609926.6086914062,0.2,-12.403501549363137,-0.06336716368095949,0.6444869,78922.17241134643,1000.0
79990.87444571,139,1136640,555,8121,1000.0,,,,,,,,,,,,,
79870.36813597,140,1138688,556,8126,1000.0,1.1920928955078125e-07,0.506147027015686,0.71611328125,0.0003,405107.53125,5550,755255.76640625,0.2,-12.397111794352531,-0.08369200119632296,0.6051749,,
,,1140000,,,,-3.5762786865234375e-07,0.5055214166641235,0.7595703125,0.0003,151381.8125,5560,355423.5889648438,0.2,-12.378150677680969,-0.05363443986861967,1.0519409,84151.7543562889,1000.0
79470.39759216999,139,1140736,557,8153,1000.0,,,,,,,,,,,,,
79621.08213799,140,1142784,558,8158,1000.0,1.7881393432617188e-07,0.5049018859863281,0.686083984375,0.0003,254496.40625,5570,621160.4870117188,0.2,-12.345412558317184,-0.07871697557275184,0.53491515,,
79744.81981881,140,1144832,559,8162,1000.0,0.0,0.5045109391212463,0.68349609375,0.0003,287623.0,5580,607579.0466796875,0.2,-12.327302861213685,-0.07742186918039806,0.595615,,
,,1145000,,,,-1.1920928955078125e-07,0.503458559513092,0.6513671875,0.0003,323511.84375,5590,790385.4154296875,0.2,-12.302770206332207,-0.08829350848100148,0.45521712,82603.21061677932,1000.0
80086.56128952,140,1146880,560,8189,1000.0,,,,,,,,,,,,,
80216.78111374,140,1148928,561,8193,1000.0,0.0,0.5030425190925598,0.68857421875,0.0003,222661.296875,5600,483575.7578125,0.2,-12.273719164729119,-0.06490065507241524,0.5744757,,
,,1150000,,,,0.0,0.5031079649925232,0.68876953125,0.0003,290185.96875,5610,722507.3100585938,0.2,-12.270411798357964,-0.07469325946876779,0.653695,85596.16517105102,1000.0
80106.74496699,140,1150976,562,8220,1000.0,,,,,,,,,,,,,
80312.84012285,140,1153024,563,8224,1000.0,0.0,0.5029250383377075,0.693994140625,0.0003,346485.25,5620,755015.6727539062,0.2,-12.260690575838089,-0.08306940748298075,0.62176204,,
,,1155000,,,,0.0,0.5018686652183533,0.721484375,0.0003,509437.0,5630,958822.2076171875,0.2,-12.234558674693108,-0.07933315539557953,0.70572317,77571.26271591187,1000.0
80688.13725228999,139,1155072,564,8251,1000.0,,,,,,,,,,,,,
80695.7631564,140,1157120,565,8256,1000.0,4.291534423828125e-06,0.5013512969017029,0.670068359375,0.0003,563895.875,5640,1045803.258984375,0.2,-12.212795209884643,-0.09336702367872932,0.5980927,,
80991.83263729,140,1159168,566,8260,1000.0,1.5497207641601562e-06,0.5011393427848816,0.69375,0.0003,348030.5,5650,623903.068359375,0.2,-12.198793217539787,-0.0790164046746213,0.5863608,,
,,1160000,,,,0.0,0.5007520914077759,0.680224609375,0.0003,432622.46875,5660,877471.773828125,0.2,-12.191019079089164,-0.08057751088635996,0.53766596,84541.71238746642,1000.0
80754.68129744,140,1161216,567,8288,1000.0,,,,,,,,,,,,,
80873.53324731001,140,1163264,568,8292,1000.0,1.7881393432617188e-07,0.5002574920654297,0.713330078125,0.0003,298100.96875,5670,618235.9145507812,0.2,-12.166701051592828,-0.06740776723017916,0.7549547,,
,,1165000,,,,-3.3020973205566406e-05,0.4991952180862427,0.676220703125,0.0003,460332.15625,5680,935567.1869140625,0.2,-12.144701182842255,-0.09086503961007111,0.553305,81420.33970479966,1000.0
81204.17079029001,140,1165312,569,8320,1000.0,,,,,,,,,,,,,
81326.36755683999,140,1167360,570,8324,1000.0,1.1920928955078125e-07,0.4980621933937073,0.7064453125,0.0003,453482.40625,5690,774146.41328125,0.2,-12.106275153160095,-0.07757456100662238,0.66452134,,
81396.16635442,140,1169408,571,8328,1000.0,0.0,0.4973665773868561,0.706640625,0.0003,382891.15625,5700,767101.48359375,0.2,-12.072218978405,-0.07848681093310006,0.647268,,
,,1170000,,,,-0.00021457672119140625,0.4977095425128937,0.71494140625,0.0003,260637.90625,5710,526479.49375,0.2,-12.07126287817955,-0.06410103383823298,0.5967929,79765.22758646011,1000.0
81300.41228841999,140,1171456,572,8355,1000.0,,,,,,,,,,,,,
81380.10896875999,140,1173504,573,8359,1000.0,8.344650268554688e-07,0.49686890840530396,0.72177734375,0.0003,268600.40625,5720,749381.64453125,0.2,-12.061214885115623,-0.08118315499741584,0.7033077,,
,,1175000,,,,0.0,0.49658259749412537,0.72431640625,0.0003,391137.09375,5730,743926.434765625,0.2,-12.04193340241909,-0.08662823513732291,0.636925,81808.76810379028,1000.0
81406.67725483999,140,1175552,574,8387,1000.0,,,,,,,,,,,,,
81504.76751887,140,1177600,575,8391,1000.0,0.0,0.49623799324035645,0.732470703125,0.0003,336995.875,5740,713510.8413085938,0.2,-12.028815430402755,-0.08360924799344502,0.6672764,,
81354.63568687999,140,1179648,576,8395,1000.0,2.980232238769531e-07,0.49588462710380554,0.69892578125,0.0003,391515.96875,5750,865808.1873046875,0.2,-12.019753438234329,-0.09028714731102809,0.5161135,,
,,1180000,,,,0.0,0.49516695737838745,0.701708984375,0.0003,363861.3125,5760,718777.0409179687,0.2,-11.995827648043633,-0.08724522248376161,0.5637955,82596.28848571777,1000.0
81442.75911619999,140,1181696,577,8422,1000.0,,,,,,,,,,,,,
81553.17026334,140,1183744,578,8427,1000.0,2.5093555450439453e-05,0.4942341446876526,0.69677734375,0.0003,358136.875,5770,707653.5076171875,0.2,-11.971195176243782,-0.08570618394878693,0.60820067,,
,,1185000,,,,-1.1920928955078125e-07,0.4932887852191925,0.6591796875,0.0003,595125.3125,5780,1292154.866015625,0.2,-11.938728633522988,-0.08739646236645057,1.1773292,80575.68007278442,1000.0
82126.08727915,140,1185792,579,8455,1000.0,,,,,,,,,,,,,
82062.18579066,140,1187840,580,8459,1000.0,2.980232238769531e-07,0.4927537739276886,0.742626953125,0.0003,432341.96875,5790,853032.994921875,0.2,-11.911121675372124,-0.09175164239422884,0.7656908,,
81718.00093997,140,1189888,581,8463,1000.0,0.0,0.4923936128616333,0.709130859375,0.0003,232817.21875,5800,476819.31318359374,0.2,-11.890950539708138,-0.05097099102567881,0.7002889,,
,,1190000,,,,0.0,0.4925704300403595,0.733056640625,0.0003,176227.6875,5810,410825.5208984375,0.2,-11.898006463050843,-0.04653713133302517,0.7414102,79819.20250396729,1000.0
81634.5324478,140,1191936,582,8490,1000.0,,,,,,,,,,,,,
81700.92112815,140,1193984,583,8495,1000.0,0.0,0.4922751188278198,0.733203125,0.0003,363967.75,5820,757139.5837890625,0.2,-11.89640016257763,-0.07405630972643848,0.6655698,,
,,1195000,,,,0.0,0.4914560914039612,0.697705078125,0.0003,570260.4375,5830,1108813.956640625,0.2,-11.872946631908416,-0.09896579243650194,0.61141646,78201.27976474763,1000.0
81723.9815409,140,1196032,584,8523,1000.0,,,,,,,,,,,,,
81507.7441551,140,1198080,585,8528,1000.0,-1.1920928955078125e-07,0.49137139320373535,0.70263671875,0.0003,241992.984375,5840,549350.7721679688,0.2,-11.856723544001579,-0.0633810146304313,0.64127225,,
,,1200000,,,,-7.152557373046875e-06,0.49103400111198425,0.72626953125,0.0003,241425.40625,5850,466687.83916015626,0.2,-11.845253849029541,-0.04902092710835859,0.6529185,76799.27198410034,1000.0
81466.27257617,140,1200128,586,8556,1000.0,,,,,,,,,,,,,
81671.46318601,140,1202176,587,8560,1000.0,0.0,0.4897919297218323,0.703515625,0.0003,411578.15625,5860,970876.58984375,0.2,-11.820210647583007,-0.08454935843474232,0.625396,,
81746.82616256,140,1204224,588,8564,1000.0,-1.1920928955078125e-07,0.4888710677623749,0.72685546875,0.0003,366821.125,5870,685655.9504882812,0.2,-11.782335859537124,-0.08316413904249202,0.64954996,,
,,1205000,,,,-1.1920928955078125e-07,0.48885536193847656,0.7130859375,0.0003,246495.3125,5880,480735.76318359375,0.2,-11.773081773519516,-0.0566807000694098,0.65590024,77093.12429933548,1000.0
81595.61458765,140,1206272,589,8591,1000.0,,,,,,,,,,,,,
81631.83969317,140,1208320,590,8595,1000.0,-2.384185791015625e-07,0.48849284648895264,0.699658203125,0.0003,350645.59375,5890,653609.8817382812,0.2,-11.769219383597374,-0.08566960937750992,0.5438858,,
,,1210000,,,,0.0,0.48821091651916504,0.70048828125,0.0003,286830.0625,5900,552159.8713867187,0.2,-11.75529976785183,-0.05471799271763302,0.6811066,76744.58198566436,1000.0
81378.39191711,140,1210368,591,8624,1000.0,,,,,,,,,,,,,
81223.00445956,140,1212416,592,8628,1000.0,0.0,0.4875603914260864,0.727587890625,0.0003,328536.375,5910,690428.6791015625,0.2,-11.736190274357796,-0.07291670555132442,0.709913,,
81042.22606415,140,1214464,593,8633,1000.0,0.0,0.48707860708236694,0.68310546875,0.0003,458413.5625,5920,678738.0658203125,0.2,-11.7154182523489,-0.08072653703857213,0.5541109,,
,,1215000,,,,-1.1920928955078125e-07,0.486761212348938,0.73046875,0.0003,298772.96875,5930,599764.565234375,0.2,-11.703169015049934,-0.06979447501944377,0.74121207,79051.3006155014,1000.0
80918.98089379,140,1216512,594,8662,1000.0,,,,,,,,,,,,,
81270.53027691999,140,1218560,595,8667,1000.0,1.9669532775878906e-06,0.48583468794822693,0.679296875,0.0003,394831.0,5940,753588.828515625,0.2,-11.682143914699555,-0.08948589514475316,0.5696893,,
,,1220000,,,,-1.1920928955078125e-07,0.4854610562324524,0.724658203125,0.0003,343196.46875,5950,644208.6262695312,0.2,-11.656686547398568,-0.06256439589196816,0.7057804,79191.72912368775,1000.0
81447.61241870999,140,1220608,596,8697,1000.0,,,,,,,,,,,,,
81385.61740242998,140,1222656,597,8701,1000.0,1.1920928955078125e-07,0.48545461893081665,0.710009765625,0.0003,253761.8125,5960,437778.21171875,0.2,-11.640211281180381,-0.053543120995163916,0.6841887,,
81338.68511207,140,1224704,598,8706,1000.0,0.0,0.4862819015979767,0.714794921875,0.0003,277357.375,5970,535838.4291015625,0.2,-11.662913861870766,-0.06849108597380109,0.7230317,,
,,1225000,,,,0.0,0.4856768250465393,0.747412109375,0.0003,352416.75,5980,640192.8678710938,0.2,-11.665262225270272,-0.0661185778095387,0.82480645,76739.75759057999,1000.0
81402.64554662,140,1226752,599,8734,1000.0,,,,,,,,,,,,,
80782.39904349,140,1228800,600,8738,1000.0,0.0,0.485416978597641,0.725048828125,0.0003,187024.703125,5990,520282.822265625,0.2,-11.649421867728233,-0.0681172751064878,4.680169,,
,,1230000,,,,-1.1920928955078125e-07,0.4846510589122772,0.712939453125,0.0003,262961.78125,6000,496649.0411132813,0.2,-11.623240193724632,-0.05569759918435011,0.8492223,74525.15341539383,1000.0
80711.06501676001,140,1230848,601,8767,1000.0,,,,,,,,,,,,,
80606.54197992999,140,1232896,602,8772,1000.0,0.0,0.4842226505279541,0.724365234375,0.0003,441203.0625,6010,606117.292578125,0.2,-11.601442030072212,-0.0629878853505943,0.79147947,,
80616.54120051999,140,1234944,603,8777,1000.0,5.960464477539063e-08,0.48375219106674194,0.749658203125,0.0003,238134.875,6020,457850.9240234375,0.2,-11.591278257966042,-0.05095413873787038,0.7909739,,
,,1235000,,,,1.1920928955078125e-07,0.4828672409057617,0.692578125,0.0003,568907.4375,6030,1034658.2146484375,0.2,-11.571205785870552,-0.09096204326488078,0.5624639,73120.09028463364,1000.0
80975.91102080999,140,1236992,604,8806,1000.0,,,,,,,,,,,,,
81189.46851442999,140,1239040,605,8811,1000.0,-1.1920928955078125e-07,0.4828861355781555,0.691357421875,0.0003,441282.71875,6040,858332.6458984375,0.2,-11.560411483049393,-0.0756850167963421,0.6278299,,
,,1240000,,,,-1.1920928955078125e-07,0.48241767287254333,0.710400390625,0.0003,202835.5,6050,389589.71791992185,0.2,-11.546119999885558,-0.04847154525341466,0.9823462,74780.30274486542,1000.0
81100.75783304998,140,1241088,606,8840,1000.0,,,,,,,,,,,,,
80976.20703751998,140,1243136,607,8844,1000.0,1.7881393432617188e-07,0.4826471209526062,0.710791015625,0.0003,269115.75,6060,576667.490234375,0.2,-11.543775653839111,-0.05970001999521628,0.60534245,,
,,1245000,,,,-1.1920928955078125e-07,0.4820452332496643,0.70517578125,0.0003,152193.65625,6070,401291.5796875,0.2,-11.533807662129401,-0.04913838745560497,0.65559185,75145.65113554001,1000.0
80513.57241154,140,1245184,608,8873,1000.0,,,,,,,,,,,,,
80485.06661023,140,1247232,609,8878,1000.0,0.0,0.48025888204574585,0.78828125,0.0003,94559.1171875,6080,256282.75744628906,0.2,-11.491262328624725,-0.03922633251349907,1.0800738,,
80252.48612813001,140,1249280,610,8883,1000.0,-1.1920928955078125e-07,0.4798055589199066,0.6759765625,0.0003,184389.921875,6090,380939.93168945314,0.2,-11.449461218714713,-0.059515119367279115,0.58995545,,
,,1250000,,,,0.0,0.47959059476852417,0.764697265625,0.0003,200459.234375,6100,369220.4701171875,0.2,-11.449742606282234,-0.06938757981988601,0.7990716,75892.89751558304,1000.0
80051.92421206,140,1251328,611,8910,1000.0,,,,,,,,,,,,,
80213.67682587,140,1253376,612,8914,1000.0,-1.1920928955078125e-07,0.4793579876422882,0.713720703125,0.0003,273184.65625,6110,592253.4591796875,0.2,-11.435976323485374,-0.06079484990914352,0.720953,,
,,1255000,,,,1.7881393432617188e-07,0.47919178009033203,0.659375,0.0003,475814.21875,6120,1023616.7251953125,0.2,-11.430675220489501,-0.09793755754944869,0.76465714,78938.27266597748,1000.0
79761.95458182,140,1255424,613,8941,1000.0,,,,,,,,,,,,,
79601.91210977998,140,1257472,614,8945,1000.0,-2.384185791015625e-07,0.477973610162735,0.79150390625,0.0003,165696.03125,6130,354294.9873046875,0.2,-11.403031238913536,-0.03964385802391916,1.1566083,,
79291.11831527,140,1259520,615,8950,1000.0,9.1552734375e-05,0.4775092303752899,0.745849609375,0.0003,186745.71875,6140,351338.6861816406,0.2,-11.378787249326706,-0.06268708615680225,0.8423307,,
,,1260000,,,,3.5762786865234375e-07,0.4776937961578369,0.704345703125,0.0003,185310.3125,6150,369767.9110351562,0.2,-11.368297219276428,-0.06678011832409539,1.405647,73976.39801254272,1000.0
79226.04487427,140,1261568,616,8979,1000.0,,,,,,,,,,,,,
78951.48543865,140,1263616,617,8984,1000.0,4.76837158203125e-07,0.4776407778263092,0.68984375,0.0003,292001.125,6160,529221.5022460937,0.2,-11.376245278120042,-0.06750745955505408,0.62493634,,
,,1265000,,,,-1.1920928955078125e-07,0.47717392444610596,0.72421875,0.0003,378668.25,6170,689832.9892578125,0.2,-11.360091951489448,-0.08670049063803162,0.65350324,74729.29835233689,1000.0
78921.65888337,140,1265664,618,9014,1000.0,,,,,,,,,,,,,
78630.89524912,140,1267712,619,9018,1000.0,0.0,0.47512945532798767,0.72783203125,0.0003,278659.40625,6180,473093.34208984376,0.2,-11.315278911590577,-0.060491400939645244,0.79106057,,
78619.18421858999,140,1269760,620,9022,1000.0,5.960464477539063e-08,0.47431620955467224,0.75478515625,0.0003,172424.734375,6190,305018.70209960936,0.2,-11.268598210811614,-0.05362644649576396,0.7882131,,
,,1270000,,,,0.0,0.47473981976509094,0.739306640625,0.0003,145618.671875,6200,355326.6039550781,0.2,-11.272574386000633,-0.03912445315218065,0.75925577,73619.17276706695,1000.0
78352.77233178998,140,1271808,621,9050,1000.0,,,,,,,,,,,,,
78286.83170724,140,1273856,622,9054,1000.0,5.960464477539063e-08,0.4740105867385864,0.748681640625,0.0003,284180.40625,6210,499492.2373046875,0.2,-11.250326442718507,-0.060312614048598334,0.82557034,,
