time/episodes,time/fps,train/n_updates,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
30668,126,414693,23.924577501085068,14.06,11.541948530409071,3273,414703,9.74952396,0.001,,
30672,126,414733,20.896085739135742,13.98,9.764305353164673,3274,414747,9.70161256,0.001,,
30676,126,414782,20.439415550231935,13.89,10.561193990707398,3274,414792,9.520095509999999,0.001,,
30680,126,414826,21.680467224121095,13.95,9.897423219680785,3275,414843,9.58677219,0.001,,
30684,126,414890,23.408111890157063,14.08,10.819113557988947,3275,414900,9.84664711,0.001,,
30688,126,414938,20.237726974487305,14.04,9.548117780685425,3275,414947,9.683301819999999,0.001,,
30692,126,414986,21.42504342397054,14.03,11.254963795344034,3276,414996,9.77858335,0.001,,
,,414996,22.56697807312012,,11.985275363922119,,415000,,0.001,15.2,-2.676652690768242
30696,126,415041,22.125713507334392,14.19,9.812375398782583,3276,415052,10.107687140000001,0.001,,
30700,126,415114,21.7133944829305,14.29,10.651418555866588,3277,415132,10.13273102,0.001,,
30704,126,415168,21.78029227256775,14.27,11.337123743693034,3277,415183,10.11937183,0.001,,
30708,126,415220,19.606329917907715,13.96,12.077739397684732,3278,415231,9.730930129999999,0.001,,
30712,126,415277,22.30594236200506,13.87,10.269997878508134,3278,415293,9.95229921,0.001,,
30716,126,415342,22.265627997262136,14.0,10.77879101889474,3279,415351,10.17826949,0.001,,
30720,126,415424,22.144695854187013,14.47,11.365274810791016,3279,415436,10.651089820000003,0.001,,
30724,126,415471,23.95235824584961,14.33,10.309832763671874,3280,415484,10.631470980000001,0.001,,
30728,126,415529,26.3286190032959,14.4,11.141132460700142,3280,415538,10.70221801,0.001,,
30732,126,415579,21.970903396606445,14.26,12.135036087036132,3280,415588,10.757673790000002,0.001,,
30736,126,415644,24.13485472542899,13.93,10.282006978988647,3281,415656,10.54391365,0.001,,
30740,126,415690,23.78843536376953,13.89,9.244777011871339,3281,415703,10.53860907,0.001,,
30744,126,415735,22.137381553649902,13.7,10.891739421420628,3282,415744,10.12577783,0.001,,
30748,126,415778,21.896359171186173,13.62,9.17450266617995,3282,415791,9.82889128,0.001,,
30752,126,415826,25.934368896484376,13.64,11.92529854774475,3282,415842,9.685877260000002,0.001,,
30756,126,415876,22.681519317626954,13.36,14.249881956312391,3283,415888,9.86296457,0.001,,
30760,126,415936,23.497241616249084,13.41,9.145484479268392,3283,415945,10.191899040000001,0.001,,
30764,126,415983,23.209611892700195,13.38,10.731083523143422,3284,415992,10.0175071,0.001,,
30768,126,416027,22.117480595906574,13.33,11.07772409915924,3284,416036,9.93709416,0.001,,
30772,126,416073,25.053319295247395,13.48,9.99478006362915,3284,416095,9.91148212,0.001,,
30776,126,416144,22.1663569132487,13.68,10.016099087397258,3285,416160,9.97953964,0.001,,
30780,126,416202,22.320380926132202,13.73,8.81765466928482,3285,416216,9.95434577,0.001,,
30784,126,416271,27.79926109313965,13.81,8.784330526987711,3286,416281,9.7479914,0.001,,
30788,126,416319,22.222704887390137,13.81,10.87211725115776,3286,416328,9.66323212,0.001,,
30792,126,416362,22.868788037981307,13.77,9.90300348826817,3287,416373,9.52083628,0.001,,
30796,126,416416,25.48883120218913,13.74,10.674113880504262,3287,416426,9.47995008,0.001,,
30800,126,416460,23.49840393066406,13.4,9.90862512588501,3287,416472,8.969587659999998,0.001,,
30804,126,416540,22.470814353541325,13.67,10.47522386751677,3288,416550,9.121944339999999,0.001,,
30808,126,416578,20.053485870361328,13.58,10.515641742282444,3288,416589,9.05605049,0.001,,
30812,126,416618,17.17627010345459,13.36,10.08157041337755,3289,416629,8.74125127,0.001,,
30816,126,416659,27.76746597290039,13.18,9.357589054107667,3289,416669,8.5684391,0.001,,
30820,126,416710,20.77219831943512,12.85,9.763661607106526,3289,416721,8.199387190000001,0.001,,
30824,126,416754,26.289078521728516,12.81,12.663040447235108,3290,416765,7.92319085,0.001,,
30828,126,416797,23.68921407063802,12.72,10.032466888427734,3290,416810,7.711333890000001,0.001,,
30832,126,416843,24.464962482452393,12.64,11.85257371266683,3290,416852,7.53787019,0.001,,
30836,126,416895,21.143630981445312,12.56,10.880848513709175,3291,416912,7.6237347699999995,0.001,,
30840,126,416951,21.489035606384277,12.67,10.339938735961914,3291,416970,7.82398725,0.001,,
30844,126,417014,23.984703699747723,12.87,11.789875427881876,3292,417031,8.010890040000001,0.001,,
30848,126,417066,23.940905332565308,12.89,12.500318972269694,3292,417080,8.15231069,0.001,,
30852,126,417128,22.99651311238607,12.96,9.789727067947387,3292,417138,8.21260593,0.001,,
30856,126,417209,24.29030682490422,13.4,9.6810190765946,3293,417228,8.47781906,0.001,,
30860,126,417267,24.11718495686849,13.33,11.107383807500204,3294,417278,8.15488532,0.001,,
30864,126,417308,24.71747817993164,13.26,11.023815049065483,3294,417318,8.107622029999998,0.001,,
30868,126,417353,21.07699546813965,13.26,14.330343159762295,3294,417362,8.127238980000001,0.001,,
30872,126,417410,24.66875305175781,13.27,10.886798752678764,3295,417422,8.09656866,0.001,,
30876,126,417461,19.533074617385864,13.14,11.166177643669975,3295,417474,8.03746211,0.001,,
30880,126,417508,21.714925448099773,13.14,8.934363842010498,3295,417530,8.111102829999998,0.001,,
30884,126,417559,23.134240341186523,12.88,10.211888933181763,3296,417569,7.993019530000001,0.001,,
30888,126,417610,23.459749221801758,12.93,12.346710725264115,3296,417621,8.23309364,0.001,,
30892,126,417668,22.75493351618449,13.06,11.549774388472239,3297,417679,8.145262480000001,0.001,,
30896,126,417717,26.444917917251587,13.02,9.35891404747963,3297,417728,8.00248496,0.001,,
30900,126,417762,24.711134719848634,13.0,9.012319707870484,3297,417772,7.84312501,0.001,,
30904,126,417852,23.82987060546875,13.12,11.227408918283754,3298,417862,6.760687440000002,0.001,,
30908,126,417916,22.259413719177246,13.42,10.59547146883878,3299,417931,7.06108108,0.001,,
30912,126,417968,24.892516708374025,13.53,8.66184206008911,3299,417982,6.87150121,0.001,,
30916,126,418019,22.6385014851888,13.61,9.536592589484322,3299,418030,6.8108788,0.001,,
30920,126,418069,23.389168167114256,13.58,10.691654825210572,3300,418079,6.7815733200000015,0.001,,
30924,126,418120,19.982928848266603,13.64,8.579144716262817,3300,418129,6.824241989999999,0.001,,
30928,126,418165,22.901037216186523,13.66,12.061667919158936,3301,418176,6.712598290000001,0.001,,
30932,126,418213,21.97116231918335,13.71,10.79164482997014,3301,418223,6.866314610000001,0.001,,
30936,126,418265,24.869635581970215,13.67,11.02768972184923,3301,418279,6.529554010000001,0.001,,
30940,126,418313,24.651168005807058,13.62,9.173599847157796,3302,418332,6.3280400199999995,0.001,,
30944,126,418378,23.118672150831955,13.61,9.88242534490732,3302,418392,6.159564840000001,0.001,,
30948,126,418424,20.74671697616577,13.53,9.38926657040914,3303,418433,5.985118320000001,0.001,,
30952,126,418475,19.446928024291992,13.48,11.234688575451191,3303,418486,6.065282140000001,0.001,,
30956,126,418522,23.193644285202026,13.05,10.679439336061478,3303,418533,5.492656889999999,0.001,,
30960,126,418561,24.985130310058594,12.93,12.05824433432685,3304,418571,5.316595159999999,0.001,,
30964,126,418605,23.21604347229004,12.97,10.522232702800206,3304,418615,5.489991300000001,0.001,,
30968,126,418660,22.3972749710083,13.09,11.41796088218689,3304,418671,5.683848589999999,0.001,,
30972,126,418707,23.61754608154297,13.0,9.943813800811768,3305,418722,5.70803303,0.001,,
30976,126,418784,24.318936920166017,13.2,10.100658416748047,3305,418794,5.935761639999998,0.001,,
30980,126,418823,25.50874252319336,13.02,11.136537725275213,3306,418832,5.64021663,0.001,,
30984,126,418866,19.924032620021276,13.13,10.013501680814302,3306,418882,5.77758211,0.001,,
30988,126,418925,20.720286655426026,13.17,10.55307136263166,3306,418938,5.611377950000002,0.001,,
30992,126,418971,22.306330108642577,13.12,10.258310079574585,3307,418991,5.8385061799999995,0.001,,
30996,126,419031,24.625327428181965,13.28,11.695513288180033,3307,419056,6.17455115,0.001,,
31000,126,419109,20.150533358256023,13.48,9.011779418358437,3308,419120,6.61493346,0.001,,
31004,126,419161,20.344984372456867,13.26,10.267914414405823,3308,419188,7.77586171,0.001,,
31008,126,419220,21.253798294067384,13.0,9.603890514373779,3309,419231,7.535908350000001,0.001,,
31012,126,419284,23.012759844462078,13.13,9.703921265072292,3309,419295,7.88871274,0.001,,
31016,126,419357,24.068019666169818,13.37,10.872911277570223,3310,419367,7.998967399999999,0.001,,
31020,126,419419,24.238849258422853,13.48,8.626951026916505,3310,419427,8.25805514,0.001,,
31024,126,419468,19.26830005645752,13.62,10.662340077486904,3310,419491,8.571842680000001,0.001,,
31028,126,419523,23.70917797088623,13.56,11.192779488033718,3311,419532,8.612272780000001,0.001,,
31032,126,419565,22.02566941579183,13.51,11.104609416081356,3311,419574,8.39350855,0.001,,
31036,126,419609,22.825009536743163,13.42,9.314723300933839,3311,419621,8.30159017,0.001,,
31040,126,419653,19.847122192382812,13.29,12.15944056077437,3312,419661,8.02927038,0.001,,
31044,126,419702,23.758027648925783,13.23,9.806838226318359,3312,419715,8.173749,0.001,,
31048,126,419743,21.53275728225708,13.2,10.068757798936632,3312,419753,8.137819720000001,0.001,,
31052,126,419792,20.936250686645508,13.17,13.347303830660307,3313,419803,8.068497220000001,0.001,,
31056,126,419832,23.766751098632813,13.14,9.876300705803764,3313,419847,8.31256687,0.001,,
31060,126,419884,21.702697481427872,13.23,10.978911729959341,3314,419894,8.39766674,0.001,,
31064,126,419976,21.300954818725586,13.7,9.61293396949768,3314,419985,8.30468076,0.001,,
,,419985,24.42221975326538,,8.174481338924831,,420000,,0.001,12.9,-2.4936897374689577
31068,126,420062,22.318713665008545,14.02,10.58746862411499,3315,420073,8.15246481,0.001,,
31072,126,420106,25.630388577779133,13.95,9.020544745705344,3315,420117,8.136756150000002,0.001,,
31076,126,420152,25.745298703511555,13.76,11.294841246171432,3316,420170,8.15700385,0.001,,
31080,126,420209,20.888867378234863,13.87,9.574140429496765,3316,420219,8.418400309999999,0.001,,
31084,126,420249,23.616745471954346,13.77,11.805353058709038,3316,420259,8.41806251,0.001,,
31088,126,420300,21.43528175354004,13.75,10.651279661390516,3317,420313,8.56202652,0.001,,
31092,126,420345,22.216200256347655,23.54,9.494512644681064,3319,421345,-2.4865988299999993,0.001,,
31096,126,421375,26.598572158813475,23.28,8.999525547027588,3325,421384,-2.7665158300000003,0.001,,
31100,126,421434,22.054685592651367,23.29,8.876626968383789,3325,421449,-2.7428401800000004,0.001,,
31104,126,421482,22.989816029866535,23.07,11.857782797379928,3326,421495,-3.0383024199999995,0.001,,
31108,126,421525,24.9066463470459,23.1,11.60526876449585,3326,421541,-2.8548160900000004,0.001,,
31112,126,421593,21.23628298441569,23.08,8.60957959982065,3327,421603,-2.7910999,0.001,,
31116,126,421638,23.18479232788086,22.8,10.431734085083008,3327,421647,-2.9381130600000005,0.001,,
31120,126,421712,24.51321302141462,23.13,10.599195707411994,3327,421740,-3.45934276,0.001,,
31124,126,421785,22.27849817276001,23.05,10.402437051137289,3328,421796,-3.54813518,0.001,,
31128,126,421874,23.97158546447754,23.52,9.01673576566908,3329,421884,-4.498618939999999,0.001,,
31132,126,421943,23.540934133529664,23.84,12.235344839096069,3329,421958,-4.512695409999999,0.001,,
31136,126,421992,24.223512268066408,23.93,9.301147407955593,3330,422014,-4.146696739999999,0.001,,
31140,126,422049,27.057422637939453,23.97,8.532240986824036,3330,422058,-4.04709088,0.001,,
31144,126,422114,25.541261672973633,24.1,10.059217029147678,3331,422125,-4.138398209999999,0.001,,
31148,126,422159,25.635178248087566,24.16,10.431586027145386,3331,422169,-4.0499999099999995,0.001,,
31152,126,422199,22.510584831237793,24.1,11.128379927741157,3331,422213,-4.322245779999999,0.001,,
31156,126,422245,26.070499992370607,24.24,9.34895281791687,3332,422271,-4.54867041,0.001,,
31160,126,422365,22.246745450156077,24.81,10.864122072855631,3332,422375,-3.6238403700000017,0.001,,
31164,126,422408,20.977867126464844,24.52,10.295954357494008,3333,422437,-3.7518726300000007,0.001,,
31168,126,422475,24.533782414027623,24.12,10.468950875600179,3333,422485,-3.60786171,0.001,,
31172,126,422519,21.475588989257812,24.11,9.171068971807307,3334,422528,-3.42201001,0.001,,
31176,126,422579,23.304201534816197,24.25,11.959242574099836,3334,422595,-3.782797460000003,0.001,,
31180,126,422642,21.207314577969637,24.38,10.759097402746027,3334,422657,-3.832879600000001,0.001,,
31184,126,422689,21.354289627075197,24.4,9.290294742584228,3335,422699,-3.9064078400000004,0.001,,
31188,126,422741,19.51663453238351,24.53,10.325558253696986,3335,422766,-4.1716468,0.001,,
31192,126,422803,22.32218415396554,14.67,13.107299668448311,3336,422812,6.597051060000001,0.001,,
31196,126,422861,23.805922317504884,14.88,10.621382141113282,3336,422872,6.55666975,0.001,,
31200,126,422909,20.239569028218586,14.7,10.364351896139292,3336,422919,6.391629030000002,0.001,,
31204,126,422967,23.24931240081787,14.86,11.050503253936768,3337,422981,6.53958765,0.001,,
31208,126,423031,22.46144880567278,15.02,11.30143814427512,3337,423043,6.67383317,0.001,,
31212,126,423080,21.283602442060197,14.9,11.367801019123622,3338,423093,6.48553038,0.001,,
31216,126,423126,23.246496200561523,14.91,11.030167579650879,3338,423138,6.51517608,0.001,,
31220,126,423187,21.119551999228342,14.56,10.111097029277257,3339,423196,6.63097736,0.001,,
31224,126,423228,22.379074478149413,14.46,11.843783378601074,3339,423242,6.36918982,0.001,,
31228,126,423279,23.6854679107666,14.06,11.355040723627264,3339,423290,7.491401150000001,0.001,,
31232,126,423351,22.422415733337402,14.04,11.262787103652954,3340,423362,7.737581549999999,0.001,,
31236,126,423392,19.734839820861815,13.87,9.411066722869872,3340,423401,7.4601416700000005,0.001,,
31240,126,423452,21.573534745436447,14.05,11.246613355783316,3341,423463,7.483367920000002,0.001,,
31244,126,423503,22.428937639508927,13.92,10.817106349127632,3341,423517,7.604803810000001,0.001,,
31248,126,423567,19.693533897399902,14.09,10.944859071211381,3341,423578,7.24509288,0.001,,
31252,126,423630,25.700523669903095,14.27,11.550829238891602,3342,423640,7.75505254,0.001,,
31256,126,423695,23.274587631225586,14.32,10.567903137207031,3342,423703,7.754698349999999,0.001,,
31260,126,423737,27.343449783325195,13.72,10.847491090947932,3343,423747,6.9031787,0.001,,
31264,126,423815,23.56608510017395,13.94,11.547760327657064,3343,423831,7.224799260000001,0.001,,
31268,126,423861,23.566658401489256,13.85,11.437465238571168,3344,423870,7.062494119999999,0.001,,
31272,126,423917,25.461312770843506,14.11,10.342442565494114,3344,423939,7.089455179999999,0.001,,
31276,126,423974,24.18868980407715,13.89,9.486699793073866,3345,423984,7.09770302,0.001,,
31280,126,424015,24.53480121067592,13.81,9.42449985231672,3345,424038,7.096407500000001,0.001,,
31284,126,424074,24.094353485107423,13.89,11.3089280128479,3345,424088,7.0694796900000005,0.001,,
31288,126,424143,22.464492797851562,13.87,10.160435104370118,3346,424153,6.806987820000001,0.001,,
31292,126,424198,20.159927368164062,14.22,11.08690749681913,3346,424234,7.269316479999998,0.001,,
31296,126,424267,22.598268508911133,14.4,12.185394048690796,3347,424312,7.750785349999998,0.001,,
31300,126,424339,21.431315422058105,14.32,9.276505629221598,3347,424351,7.5745158,0.001,,
31304,126,424390,23.657113483973912,14.36,12.06275476728167,3348,424417,7.276602230000001,0.001,,
31308,126,424471,25.352466106414795,14.44,10.022339714898003,3348,424487,6.856796580000001,0.001,,
31312,126,424543,25.259376049041748,14.63,11.85517030954361,3349,424556,6.56638639,0.001,,
31316,126,424587,21.842382431030273,14.77,11.173907661437989,3349,424615,6.5380636,0.001,,
31320,126,424649,21.2162727355957,14.63,12.139763095162131,3350,424659,6.562318,0.001,,
31324,126,424707,20.178689765930176,14.73,9.264834620735861,3350,424715,6.44875573,0.001,,
31328,126,424742,26.169476985931396,14.62,12.132372736930847,3350,424752,6.1380257700000005,0.001,,
31332,126,424798,22.94845485687256,14.5,9.932343396273525,3351,424812,6.25135408,0.001,,
31336,126,424858,22.34594440460205,14.67,12.24645317517794,3351,424868,6.517869819999999,0.001,,
31340,126,424934,22.453819751739502,14.8,12.167340310414632,3352,424943,6.619018479999999,0.001,,
31344,126,424977,22.905092620849608,14.72,9.858614878220992,3352,424989,6.511654979999999,0.001,,
,,424998,21.385432243347168,,11.14894019232856,,425000,,0.001,17.3,-2.115117058344185
31348,126,425024,22.592121532985143,14.55,11.487067324774605,3353,425033,6.84927009,0.001,,
31352,126,425066,25.66012700398763,14.4,8.472644199024547,3353,425080,6.4220245799999995,0.001,,
31356,126,425109,22.598854064941406,14.16,14.161080042521158,3354,425119,6.433539999999999,0.001,,
31360,126,425151,21.052225589752197,14.3,10.880893230438232,3354,425177,6.516116930000001,0.001,,
31364,126,425220,22.43415184020996,14.09,10.440646012624105,3355,425240,6.626175129999998,0.001,,
31368,126,425286,20.693899699619838,14.32,9.562390951009897,3355,425302,6.7822299799999985,0.001,,
31372,126,425360,24.555701119559153,14.36,9.536874464579991,3356,425375,6.37562033,0.001,,
31376,126,425415,23.633812768118723,14.42,11.811668173472087,3356,425426,6.664760799999999,0.001,,
31380,126,425461,20.682991981506348,14.37,11.387644237942165,3357,425475,6.707964979999999,0.001,,
31384,126,425526,19.0985369682312,14.49,8.900590983304111,3357,425537,7.073432579999998,0.001,,
31388,126,425570,23.37883529663086,14.26,9.403731717003716,3358,425579,7.340440389999999,0.001,,
31392,126,425610,23.729143960135325,13.87,10.222214478712816,3358,425621,6.7515445,0.001,,
31396,126,425658,20.300222206115723,13.55,9.93562126159668,3358,425667,6.23161142,0.001,,
31400,126,425697,23.667655563354494,13.68,11.41398473219438,3359,425719,6.578298060000001,0.001,,
31404,126,425766,22.559824752807618,13.62,11.844668865203857,3359,425779,6.554499570000002,0.001,,
31408,126,425813,25.653745969136555,13.38,16.213141202926636,3360,425825,6.87462837,0.001,,
31412,126,425874,22.48181406656901,13.28,9.059252818425497,3360,425884,7.44645163,0.001,,
31416,126,425924,20.489505290985107,13.3,11.65742473602295,3361,425945,7.780797160000002,0.001,,
31420,126,425978,23.20496063232422,13.3,9.312360191345215,3361,425989,7.965691539999999,0.001,,
31424,126,426029,22.308521366119386,13.3,11.154103899002076,3362,426045,8.41954547,0.001,,
31428,126,426106,22.8361927986145,13.67,10.289960334175511,3362,426119,8.873315799999999,0.001,,
31432,126,426155,21.440874099731445,13.53,11.110680162906647,3363,426165,8.818294830000001,0.001,,
31436,126,426210,25.80647850036621,13.58,10.730130619472927,3363,426226,8.87561578,0.001,,
31440,126,426264,22.986497561136883,13.34,9.84181515375773,3364,426277,8.765188939999998,0.001,,
31444,126,426313,22.24728502546038,13.33,11.7609942981175,3364,426322,8.68659742,0.001,,
31448,126,426359,24.7414608001709,13.36,10.350535790125528,3364,426369,8.843673769999999,0.001,,
31452,126,426397,23.099822998046875,13.63,10.159109645419651,3365,426443,8.70213579,0.001,,
31456,126,426488,23.96801651848687,13.81,10.506452719370523,3366,426500,8.83481959,0.001,,
31460,126,426541,26.035087203979494,13.76,11.974796295166016,3366,426553,8.780377960000001,0.001,,
31464,126,426592,19.70656458536784,13.86,10.10858527096835,3366,426626,8.435084340000001,0.001,,
31468,126,426665,23.213772416114807,13.72,10.804951247046976,3367,426674,8.45660965,0.001,,
31472,126,426707,24.94467035929362,13.47,10.645543391887959,3367,426722,8.726105939999998,0.001,,
31476,126,426788,21.98420579092843,13.72,11.872629608426776,3368,426798,8.786974749999999,0.001,,
31480,126,426829,25.83298988342285,13.63,10.839837121963502,3369,426838,8.670401210000001,0.001,,
31484,126,426936,22.162377166748048,14.31,12.329058837890624,3370,426968,7.026282359999998,0.001,,
31488,126,427010,24.357149124145508,14.41,8.982611894607544,3370,427020,6.924202959999998,0.001,,
31492,126,427047,21.764421939849854,14.38,11.253821796841091,3370,427059,7.023811499999999,0.001,,
31496,126,427107,21.514860153198242,14.49,10.338976097106933,3371,427116,7.221640549999998,0.001,,
31500,126,427152,20.19871292114258,14.45,12.51507176293267,3371,427164,6.991895739999999,0.001,,
31504,126,427195,27.084318161010742,14.25,9.277171516418457,3372,427204,7.01076217,0.001,,
31508,126,427271,23.916079112461635,14.8,11.958819355283465,3372,427305,7.32473494,0.001,,
31512,126,427344,25.221756744384766,14.74,10.836743545532226,3373,427358,7.133471969999999,0.001,,
31516,126,427386,26.005540466308595,14.51,13.305848264694214,3374,427396,6.815151019999999,0.001,,
31520,126,427433,23.104157129923504,14.53,10.042030254999796,3374,427442,6.806924779999999,0.001,,
31524,126,427487,24.76511878967285,14.55,9.262807195836848,3375,427500,6.57716002,0.001,,
31528,126,427531,24.71951370239258,14.21,8.996190929412842,3375,427540,6.24974513,0.001,,
31532,126,427595,26.452923583984376,14.39,10.008245468139648,3376,427604,5.839682799999999,0.001,,
31536,126,427643,23.46834087371826,14.27,11.254551211992899,3376,427653,5.795223989999999,0.001,,
31540,126,427708,22.703954696655273,14.43,10.932691757495586,3377,427720,5.540603650000001,0.001,,
31544,126,427779,24.19342835744222,14.67,10.915538867314657,3377,427789,5.759980250000002,0.001,,
31548,126,427874,23.227928638458252,15.13,10.470639575611461,3378,427882,4.39991069,0.001,,
31552,126,427919,20.534238656361897,14.95,10.747552431546724,3379,427938,4.5775936999999995,0.001,,
31556,126,427972,22.347900390625,14.81,9.78508464495341,3379,427981,4.7005517900000005,0.001,,
31560,126,428025,22.81057848249163,14.83,11.530374799455915,3380,428036,4.723126580000001,0.001,,
31564,126,428078,21.456150817871094,14.86,7.818771415286594,3380,428112,5.3204385,0.001,,
31568,126,428151,22.3323335647583,14.9,10.832729816436768,3381,428164,5.329619650000001,0.001,,
31572,126,428207,22.202925443649292,15.02,9.560211041394401,3381,428224,5.504257279999998,0.001,,
31576,126,428257,22.786863327026367,14.68,10.604314041137695,3381,428266,5.162416699999999,0.001,,
31580,126,428302,21.365575790405273,14.78,9.580343842506409,3382,428316,5.376424399999999,0.001,,
31584,126,428346,24.567594528198242,14.04,9.17424271323464,3382,428372,6.901135780000001,0.001,,
31588,126,428404,23.31924867630005,14.26,11.632996320724487,3383,428446,7.143235560000002,0.001,,
31592,126,428477,24.716042518615723,14.34,12.594531297683716,3383,428493,7.327383089999999,0.001,,
31596,126,428539,24.795771916707356,14.33,10.411614051231972,3384,428549,7.46978928,0.001,,
31600,126,428605,25.58466993059431,14.52,10.039829190572103,3384,428616,7.73241799,0.001,,
31604,126,428654,22.052504675728933,14.59,13.221123763493129,3384,428663,7.731499619999999,0.001,,
31608,126,428706,22.72535014152527,14.22,12.245743930339813,3385,428727,7.31667367,0.001,,
31612,126,428760,23.513520431518554,14.26,10.982427167892457,3385,428784,7.197797349999999,0.001,,
31616,126,428831,25.08120346069336,14.44,10.562452069035283,3386,428840,7.21769196,0.001,,
31620,126,428871,22.474795150756837,14.39,10.11039752960205,3386,428881,7.086928099999999,0.001,,
31624,126,428932,21.06943961552211,14.4,9.89601469039917,3387,428940,6.967371710000002,0.001,,
31628,126,428973,20.680094242095947,14.43,8.446027914683023,3387,428983,6.946783610000001,0.001,,
31632,126,429019,24.373269653320314,14.3,9.234430009668523,3387,429034,7.2776603,0.001,,
31636,126,429074,21.608920454978943,14.35,10.176256388425827,3388,429088,7.185130500000001,0.001,,
31640,126,429122,21.95021411350795,14.16,10.28393319936899,3388,429136,7.4884578,0.001,,
31644,126,429176,21.45229482650757,14.01,12.279202461242676,3388,429190,7.411346790000001,0.001,,
31648,126,429229,20.98516387939453,13.64,10.009145736694336,3389,429246,8.867645820000002,0.001,,
31652,126,429286,22.915011088053387,13.58,11.210101214322178,3389,429296,8.90928394,0.001,,
31656,126,429323,26.79040412902832,13.56,13.032709217071533,3390,429337,8.8589165,0.001,,
31660,126,429370,24.756331852504186,13.44,9.676676236666166,3390,429380,8.73391905,0.001,,
31664,126,429411,20.004971504211426,13.09,11.529922572049228,3390,429421,8.13112132,0.001,,
31668,126,429451,24.480214436848957,13.01,12.873979687690735,3391,429465,8.20552744,0.001,,
31672,126,429496,24.569191296895344,12.95,10.73616396297108,3391,429519,8.151691240000002,0.001,,
31676,126,429588,23.021399452572776,13.58,10.416638169969831,3392,429624,8.4032807,0.001,,
31680,126,429659,25.480822563171387,13.54,11.88581403096517,3392,429670,8.23079791,0.001,,
31684,126,429713,23.28376225062779,13.51,13.40741777420044,3392,429723,8.00146484,0.001,,
31688,126,429757,21.23730707168579,13.25,10.368860602378845,3393,429771,7.88161024,0.001,,
31692,126,429812,21.59424940745036,13.33,10.032100836435953,3393,429826,7.8409443,0.001,,
31696,126,429860,24.82555160522461,13.29,10.455960750579834,3394,429878,7.19270084,0.001,,
31700,126,429938,20.73564624786377,13.39,11.691075498407537,3394,429955,6.70267025,0.001,,
,,429997,23.594917024884904,,11.06261812845866,,430000,,0.001,16.4,-3.7936503581702707
31704,126,,,13.46,,3395,430009,6.84142088,,,
31708,126,430054,24.0985582669576,13.4,10.86696739991506,3395,430067,7.02266487,0.001,,
31712,126,430144,21.600037574768066,13.69,10.466717720031738,3396,430153,7.744862629999999,0.001,,
31716,126,430221,23.93485410589921,14.06,10.942602010873648,3397,430246,7.80813596,0.001,,
31720,126,430283,22.89879322052002,14.13,10.97676619887352,3397,430294,8.01487766,0.001,,
31724,126,430330,19.10515251159668,14.22,13.264664120144314,3397,430362,8.42796657,0.001,,
31728,126,430403,24.16521453857422,14.29,12.591734051704407,3398,430412,8.55606898,0.001,,
31732,126,430445,22.516320943832397,14.23,10.547757042778862,3398,430457,8.429205549999999,0.001,,
31736,126,430501,24.28353722890218,14.24,9.368745730473446,3399,430512,8.37966826,0.001,,
31740,126,430564,21.492332100868225,14.36,10.819029744466146,3399,430572,8.40421409,0.001,,
31744,126,430602,20.15393352508545,14.23,11.167922193353826,3399,430613,8.182052119999998,0.001,,
31748,126,430661,22.915532112121582,14.24,11.62440013885498,3400,430670,8.146774119999998,0.001,,
31752,126,430709,23.662630081176758,14.27,13.326167583465576,3400,430723,8.33449031,0.001,,
31756,126,430765,21.827477591378347,14.41,9.305324745178222,3401,430778,8.35154578,0.001,,
31760,126,430811,20.52641372680664,14.42,11.708639192581177,3401,430822,8.34490033,0.001,,
31764,126,430855,20.917907524108887,14.62,10.320548343658448,3401,430883,8.69824157,0.001,,
31768,126,430924,25.132999181747437,14.68,13.358580843607585,3402,430933,8.45612744,0.001,,
31772,126,430965,22.206685256958007,14.59,11.797672510147095,3402,430978,8.29571936,0.001,,
31776,126,431027,24.20969467163086,14.21,10.521611603823574,3403,431045,8.35727075,0.001,,
31780,126,431092,21.612600644429524,14.36,8.51376740137736,3403,431106,8.392411279999997,0.001,,
31784,126,431164,25.18277825249566,14.92,9.417168140411377,3404,431215,8.95548425,0.001,,
31788,126,431255,23.22758436203003,14.98,12.595012247562408,3404,431269,9.028475830000001,0.001,,
31792,126,431309,21.28663662501744,15.17,11.243753773825508,3405,431343,9.29276505,0.001,,
31796,126,431396,22.84595271519252,15.32,11.745971312889687,3405,431410,10.215399179999999,0.001,,
31800,126,431441,22.50655746459961,14.98,10.639600146900523,3406,431453,10.42665196,0.001,,
31804,126,431501,21.995724541800364,15.01,9.268479410807291,3406,431510,10.40535713,0.001,,
31808,126,431561,22.78076179822286,15.19,10.078353633880615,3407,431586,10.270718449999999,0.001,,
31812,126,431640,22.27030920982361,15.08,10.70683603902017,3407,431661,10.149610810000002,0.001,,
31816,126,431726,24.380686060587564,14.96,11.418998372965845,3408,431742,10.72739585,0.001,,
31820,126,431778,24.301940536499025,14.93,10.331891165839302,3408,431787,10.725552249999998,0.001,,
31824,126,431828,22.90497433055531,14.77,10.452741986229306,3409,431839,10.4994176,0.001,,
31828,126,431870,23.276449584960936,14.7,10.77691756354438,3409,431882,10.473290289999998,0.001,,
