time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,train/learning_rate,train/actor_loss,train/n_updates,train/critic_loss,eval/mean_ep_length,eval/mean_reward
24831,22.07,154,38.814050550000005,1124,160,0.001,-18.152070652354848,24712,0.46577961336482654,,
24919,22.09,155,38.84401014,1128,160,0.001,-18.760323611172762,24801,0.3394468277692795,,
25000,,,,,,0.001,-18.974791526794434,24890,0.9855561826540076,22.05,38.89948642849922
25008,22.1,156,38.862008089999996,1132,160,,,,,,
25097,22.11,156,38.88229434,1136,160,0.001,-18.695901697332207,24979,0.9148599437691949,,
25185,22.12,157,38.90743717,1140,160,0.001,-18.520830154418945,25067,0.37043787268075073,,
25273,22.11,157,38.88778828,1144,160,0.001,-18.73840869556774,25155,0.4304368875243447,,
25362,22.1,158,38.868625879999996,1148,160,0.001,-18.59545151392619,25244,0.43820115535155585,,
25449,22.07,158,38.82258392,1152,160,0.001,-18.870201110839844,25330,0.968998996984391,,
25538,22.06,159,38.81310671,1156,160,0.001,-18.342451615767047,25419,0.3742502426559275,,
25626,22.05,160,38.794421029999995,1160,160,0.001,-19.166399002075195,25508,0.39513571560382843,,
25714,22.05,160,38.79486027,1164,159,0.001,-18.842005469582297,25596,0.6939955624667081,,
25803,22.08,161,38.8436581,1168,159,0.001,-18.49951882795854,25685,0.6249354359778491,,
25890,22.07,162,38.824779209999996,1172,159,0.001,-18.228243567726828,25772,0.7188801126820701,,
25978,22.06,162,38.793706359999995,1176,159,0.001,-18.476721156727184,25860,0.6062033433805812,,
26068,22.1,163,38.85882248,1180,159,0.001,-19.201645244251598,25949,0.43647302145307715,,
26156,22.1,163,38.8677866,1184,159,0.001,-18.83933015303178,26038,0.3721235631541772,,
26245,22.1,164,38.86309188,1188,159,0.001,-19.11667182228782,26126,0.404326395554976,,
26333,22.09,164,38.836406759999996,1192,159,0.001,-19.023075623945758,26215,0.580907863649455,,
26421,22.07,165,38.80479258,1196,159,0.001,-18.50439383766868,26303,0.8883247727697546,,
26507,22.05,165,38.77830376,1200,159,0.001,-18.47579345703125,26389,0.6317370789391654,,
26595,22.07,166,38.80865944,1204,159,0.001,-19.08298180320046,26477,0.3677540933308394,,
26685,22.1,166,38.86439464,1208,159,0.001,-18.130720658735797,26566,0.38526763970201666,,
26773,22.08,167,38.83949945,1212,159,0.001,-18.261445478959516,26654,0.4416630688038739,,
26860,22.06,167,38.818229450000004,1216,159,0.001,-18.531159661032937,26742,0.35738682604971383,,
26948,22.06,168,38.82473124,1220,159,0.001,-18.326595133001153,26829,0.6660540347749536,,
27037,22.06,169,38.82219357,1224,159,0.001,-18.371445395729758,26918,0.4252206886356527,,
27126,22.07,169,38.836280959999996,1228,159,0.001,-18.637690630826082,27008,0.6573411632667888,,
27214,22.06,170,38.83096388,1232,160,0.001,-18.35020672191273,27096,0.3838534199056171,,
27303,22.06,170,38.822691029999994,1236,160,0.001,-18.27962372519753,27184,0.35530771044167603,,
27390,22.05,171,38.80823165,1240,159,0.001,-18.26420021057129,27273,0.40702384168451483,,
27476,22.03,171,38.779199729999995,1244,159,0.001,-18.217425259676848,27358,0.34915318588415784,,
27500,,,,,,0.001,-18.915504108775746,27402,0.40047593821178784,22.05,38.89948651790619
27564,22.02,173,38.75596622,1248,159,0.001,-18.63870620727539,27446,0.5948502407832579,,
27653,22.04,173,38.787605799999994,1252,159,0.001,-18.627541383107502,27534,0.3906958465990813,,
27742,22.04,174,38.793968750000005,1256,159,0.001,-18.713787873586018,27624,0.5564853160277657,,
27833,22.07,174,38.83681444999999,1260,159,0.001,-18.50994300842285,27714,0.37695936534715735,,
27921,22.07,175,38.83774003,1264,159,0.001,-18.289743250066582,27803,0.3936030851169066,,
28009,22.06,175,38.819152880000004,1268,159,0.001,-18.706973682750355,27891,0.369224723089825,,
28096,22.06,176,38.81863812,1272,159,0.001,-18.368845159357246,27978,0.3964499451897361,,
28183,22.05,177,38.80110148,1276,159,0.001,-18.50549957968972,28066,0.34284930202093994,,
28271,22.03,177,38.761365569999995,1280,159,0.001,-18.28749639337713,28153,0.3585992320017381,,
28362,22.06,178,38.800729260000004,1284,159,0.001,-18.110782796686347,28243,0.40106822008436377,,
28450,22.05,178,38.78396059,1288,159,0.001,-18.340273770419035,28332,0.41879913210868835,,
28539,22.06,179,38.80902343,1292,159,0.001,-18.540673342618074,28421,0.36683980510993436,,
28628,22.07,179,38.82225014,1296,159,0.001,-18.556420239535246,28510,0.39049203152006323,,
28716,22.09,180,38.851308079999995,1300,159,0.001,-18.830481789328836,28599,0.34247914363037457,,
28805,22.1,181,38.87142140000001,1304,158,0.001,-18.851787567138672,28687,0.3992534305738366,,
28896,22.11,182,38.87584261000001,1308,158,0.001,-18.956491643732246,28777,0.890074539443721,,
28985,22.12,182,38.89998826,1312,158,0.001,-18.766055367209695,28867,0.4128649410876361,,
29072,22.12,183,38.8831571,1316,158,0.001,-18.383156863125887,28954,0.8586575951088559,,
29162,22.14,183,38.92112114,1320,158,0.001,-18.282818187366832,29043,0.3342657788940098,,
29251,22.14,184,38.924461750000006,1324,158,0.001,-18.187363711270418,29133,0.37476557425477286,,
29339,22.13,185,38.90682156,1328,158,0.001,-18.830594669688832,29221,0.5393601168285717,,
29427,22.13,185,38.89287753999999,1332,158,0.001,-18.204042954878375,29309,0.5974724299528382,,
29517,22.14,186,38.913788999999994,1336,158,0.001,-18.311087521639738,29398,0.3324649523605,,
29605,22.15,187,38.92708554,1340,158,0.001,-18.096922614357688,29487,0.3262835727496581,,
29693,22.17,187,38.95742015,1344,158,0.001,-17.966841610995207,29575,0.37377663904970343,,
29782,22.18,188,38.97268117,1348,158,0.001,-18.233137997713957,29663,0.3357865674929185,,
29870,22.17,188,38.95655626,1352,158,0.001,-18.691668943925336,29752,0.43634595654227515,,
29959,22.17,189,38.95078009,1356,158,0.001,-18.426381371238016,29841,0.33123221451585944,,
30000,,,,,,0.001,-18.605025724931195,29885,0.3599702323024923,22.05,38.89948651790619
30047,22.14,190,38.90714948,1360,157,0.001,-18.894055453213777,29929,0.39363484897396783,,
30136,22.15,191,38.929832489999995,1364,157,0.001,-18.44564368508079,30018,0.6019973118196834,,
30225,22.16,191,38.94878062,1368,157,0.001,-18.109691273082387,30107,0.6424666467038068,,
30313,22.17,192,38.97249806,1372,157,0.001,-18.518564050847832,30196,0.8330366889184172,,
30401,22.18,192,38.99423302,1376,157,0.001,-18.255776838822797,30283,0.44632061279338336,,
30489,22.18,193,39.00143201,1380,157,0.001,-18.138212550770152,30371,0.578731513836167,,
30577,22.15,193,38.959299179999995,1384,157,0.001,-18.19186765497381,30459,0.5418719920245084,,
30665,22.15,194,38.961747509999995,1388,157,0.001,-18.672073711048473,30547,0.3590175604278391,,
30754,22.15,195,38.962758740000005,1392,157,0.001,-18.688933285799894,30636,0.5633628609634581,,
30842,22.14,195,38.94143932,1396,157,0.001,-18.58922680941495,30724,0.5457744124260816,,
30932,22.16,196,38.97852725999999,1400,157,0.001,-18.60774751143022,30814,0.37308098104867066,,
31022,22.17,196,38.98772426,1404,157,0.001,-18.296885230324484,30903,0.3659061410210349,,
31112,22.16,197,38.97664097,1408,157,0.001,-18.294723510742188,30994,0.4389510478662408,,
31199,22.14,198,38.94376117000001,1412,157,0.001,-18.10660136829723,31081,0.47597335414452985,,
31290,22.18,198,39.01868229,1416,157,0.001,-18.338675065474078,31171,0.36867698508760205,,
31377,22.15,199,38.96749439999999,1420,157,0.001,-18.257539749145508,31259,0.5074535228989341,,
31466,22.15,199,38.96473828,1424,157,0.001,-17.846065174449574,31347,0.35807484794746747,,
31553,22.14,200,38.94801991,1428,157,0.001,-18.335518836975098,31435,0.3332926460674831,,
31640,22.13,201,38.93836191,1432,157,0.001,-18.253521312366832,31522,0.34219465795017423,,
31729,22.12,201,38.92612198,1436,157,0.001,-17.986804167429607,31612,0.5152871446764987,,
31816,22.11,202,38.90341636,1440,157,0.001,-18.36789304559881,31698,0.3252948427742178,,
31905,22.12,202,38.91961492,1444,157,0.001,-18.378442244096235,31786,0.3749301067807458,,
31994,22.12,203,38.92872407,1448,157,0.001,-18.610809961954754,31876,0.36609965821971063,,
32082,22.12,204,38.92975192,1452,157,0.001,-18.266773382822674,31964,0.6694515561280043,,
32171,22.12,204,38.923843100000006,1456,157,0.001,-17.81467628479004,32053,0.7191432213241403,,
32260,22.13,205,38.931978210000004,1460,157,0.001,-17.83843453725179,32142,0.35225977392300317,,
32351,22.15,206,38.96155512,1464,157,0.001,-18.456761620261453,32232,0.9070018475705927,,
32441,22.16,206,38.97495595,1468,156,0.001,-18.10150250521573,32323,0.42201530933380127,,
32500,,,,,,0.001,-18.362785816192627,32390,0.325565781282342,22.05,38.89948651790619
32530,22.17,207,38.97424622,1472,156,0.001,-18.012920553034004,32412,0.5428676578131589,,
32619,22.18,208,38.988572510000004,1476,156,0.001,-18.527403224598277,32501,0.3705447549405305,,
32709,22.2,208,39.02561836000001,1480,156,0.001,-18.369785482233222,32590,0.32874584604393353,,
32798,22.21,209,39.03831683999999,1484,156,0.001,-17.761275378140535,32679,0.35700680857354944,,
32886,22.21,210,39.03538764999999,1488,156,0.001,-17.61226862127131,32769,0.458365029909394,,
32972,22.18,210,38.996717950000004,1492,156,0.001,-17.542198527943004,32854,0.31770367243073205,,
33062,22.2,211,39.03769265,1496,156,0.001,-17.807304295626555,32944,0.47836025939746335,,
33152,22.2,211,39.03357223,1500,156,0.001,-17.62916898727417,33034,0.34607860575551574,,
33240,22.18,212,38.99930455,1504,156,0.001,-18.035388599742543,33122,0.30631173131140793,,
33330,22.18,213,38.993852,1508,156,0.001,-17.94902870871804,33211,0.34054794130118,,
33419,22.2,213,39.02309716,1512,156,0.001,-18.212251489812676,33301,0.3168631724335931,,
33508,22.18,214,38.98567904,1516,156,0.001,-18.257405598958332,33390,0.3312426481557929,,
33597,22.2,215,39.01268089999999,1520,156,0.001,-18.154697938398883,33479,0.3187483007257635,,
33689,22.23,215,39.06735544,1524,156,0.001,-17.97785218556722,33570,0.32520473845626996,,
33778,22.25,216,39.10715055,1528,156,0.001,-18.06504145535556,33660,0.332688418301669,,
33867,22.27,217,39.14492205999999,1532,156,0.001,-18.535674008456144,33749,0.5359599590301514,,
33955,22.26,217,39.12513872,1536,155,0.001,-18.326312498612836,33838,0.32319601557471533,,
34043,22.27,218,39.15227135,1540,155,0.001,-18.302484685724433,33925,0.32579156432462775,,
34131,22.26,218,39.13252292000001,1544,155,0.001,-18.34348089044744,34012,0.31943654268980026,,
34219,22.25,219,39.11599913999999,1548,155,0.001,-17.917896790937945,34101,0.34970887073061685,,
34307,22.25,220,39.114384030000004,1552,155,0.001,-18.264090277931906,34189,0.3033303063024174,,
34396,22.25,220,39.11825097,1556,155,0.001,-18.285789142955434,34277,0.5510790889913385,,
34485,22.25,221,39.126862239999994,1560,155,0.001,-18.18387361006303,34367,0.32743448796479596,,
34571,22.2,221,39.047857879999995,1564,155,0.001,-18.079951893199574,34454,0.36318395677066984,,
34657,22.16,222,38.98908642,1568,155,0.001,-17.567313766479494,34539,0.3527997320606595,,
34745,22.15,223,38.98593397,1572,155,0.001,-18.233305670998313,34627,0.3345550305464051,,
34833,22.14,223,38.96271531,1576,155,0.001,-17.709230596368965,34714,0.40989830238478525,,
34921,22.12,224,38.91794163,1580,155,0.001,-17.991365432739258,34803,0.34075082025744696,,
35000,,,,,,0.001,-18.022330443064373,34892,0.3573197495678197,22.05,38.89948651790619
35010,22.12,225,38.91760821,1584,155,,,,,,
35098,22.12,225,38.920277670000004,1588,155,0.001,-18.12850501320579,34980,0.36432241987098346,,
35189,22.17,226,38.99375183,1592,155,0.001,-18.246315479278564,35071,0.3723748214542866,,
35278,22.16,227,38.974009360000004,1596,155,0.001,-18.230074246724445,35160,0.3978716607974923,,
35366,22.14,227,38.94553778,1600,155,0.001,-18.40605215592818,35248,0.37815802612087945,,
35453,22.13,228,38.929042949999996,1604,155,0.001,-18.420040321350097,35335,0.35193614732651485,,
35542,22.12,228,38.924727790000006,1608,155,0.001,-18.055876471779563,35424,0.3578466603701765,,
35630,22.11,229,38.89561562,1612,155,0.001,-18.194488351995293,35512,0.34201379255814984,,
35717,22.09,230,38.87091288,1616,155,0.001,-18.36570063504306,35600,0.6118902462449941,,
35805,22.08,230,38.862216139999994,1620,155,0.001,-18.484038266268644,35687,0.3931267789819024,,
35893,22.04,231,38.79680647,1624,155,0.001,-18.431835001165215,35775,0.3804726891896941,,
35982,22.04,231,38.79731452000001,1628,155,0.001,-17.992819352583453,35863,0.3967292545871301,,
36070,22.03,232,38.78165626,1632,155,0.001,-18.405892805619672,35952,0.3993253395670936,,
36160,22.05,232,38.817904209999995,1636,155,0.001,-18.133862654368084,36042,0.3884092349073161,,
36251,22.08,233,38.86395708,1640,155,0.001,-18.24708539789373,36133,0.3284506856099419,,
36339,22.08,234,38.86904914000001,1644,155,0.001,-18.383954308249734,36220,0.3441686284813014,,
36427,22.08,234,38.870290929999996,1648,155,0.001,-18.072915510697797,36309,0.6701682670549913,,
36515,22.08,235,38.866969329999996,1652,155,0.001,-17.604150251908735,36397,0.3831051249395717,,
36603,22.07,235,38.85525591999999,1656,155,0.001,-18.111252177845348,36484,0.3244608593257991,,
36691,22.06,236,38.846083719999996,1660,155,0.001,-17.87004938992587,36573,0.37512817030603235,,
36778,22.07,237,38.85842349,1664,155,0.001,-17.862047715620562,36660,0.3455059925715129,,
36867,22.1,237,38.901076950000004,1668,155,0.001,-18.058870142156426,36749,0.8434085520831022,,
36954,22.09,238,38.885043769999996,1672,155,0.001,-18.367625843394887,36837,0.6558879248120568,,
37041,22.08,238,38.87255366,1676,155,0.001,-18.00333647294478,36924,0.3464846096255563,,
37130,22.09,239,38.901686409999996,1680,155,0.001,-18.059756018898703,37012,0.43338189883665607,,
37220,22.1,240,38.9221945,1684,155,0.001,-18.218017260233562,37102,0.36544410301291425,,
37310,22.12,240,38.95269702,1688,155,0.001,-18.052310596812855,37191,0.6522559160771577,,
37398,22.09,241,38.905678900000005,1692,155,0.001,-17.951133381236684,37280,0.34193870425224304,,
37485,22.07,241,38.865756610000005,1696,155,0.001,-17.734929865056817,37367,0.9521998370235617,,
37500,,,,,,0.001,-17.713939493352715,37389,0.4410323148423975,22.05,38.89948651790619
37572,22.06,242,38.85492573,1700,154,0.001,-17.895822698419746,37454,0.3608061806722121,,
37660,22.07,243,38.873618230000005,1704,154,0.001,-18.24464884671298,37542,0.5704838592897762,,
37748,22.06,243,38.851139280000005,1708,154,0.001,-17.782541795210406,37630,0.5063756555318832,,
37835,22.05,244,38.83323049,1712,154,0.001,-17.75472710349343,37717,0.5994073206728155,,
37923,22.06,245,38.84649837,1716,154,0.001,-18.101410952481356,37805,0.3741105266592719,,
38011,22.06,245,38.84033248,1720,154,0.001,-18.138784235174004,37892,0.4087264801968228,,
38099,22.06,246,38.83642063,1724,154,0.001,-18.285540320656516,37981,0.43627572736956854,,
38188,22.06,246,38.82392549,1728,154,0.001,-17.821998422796074,38071,0.5619041096905003,,
38276,22.06,247,38.81458934,1732,154,0.001,-17.94353094967929,38158,0.46682199293916876,,
38363,22.03,247,38.769369080000004,1736,154,0.001,-18.365962115201082,38246,0.39225820722905075,,
38450,21.99,248,38.69892937,1740,154,0.001,-18.165055361661043,38332,0.41302513669837604,,
38538,21.99,249,38.699493800000006,1744,154,0.001,-17.654443047263406,38420,0.4060137610543858,,
38626,21.99,249,38.69182206,1748,154,0.001,-18.48473323475231,38508,0.3517493409189311,,
38715,22.0,250,38.71321047,1752,154,0.001,-17.97880051352761,38597,0.3671417255764422,,
38804,22.01,251,38.73357515,1756,154,0.001,-17.89330950650302,38686,0.5508724613623186,,
38892,22.01,251,38.73179424,1760,154,0.001,-17.773210525512695,38775,0.3891691274263642,,
38981,22.03,252,38.76422044,1764,154,0.001,-18.01625009016557,38864,0.3889300945130261,,
39068,22.01,252,38.74134641,1768,154,0.001,-18.01567606492476,38950,0.4131529913707213,,
39157,22.03,253,38.77274858,1772,154,0.001,-17.683813268488105,39039,0.39320210028778424,,
39245,22.04,253,38.7893774,1776,154,0.001,-17.823117689652875,39127,0.3963575410571965,,
39332,22.02,254,38.75900948,1780,154,0.001,-17.85042849454013,39214,0.3996129234631856,,
39421,22.01,255,38.742078819999996,1784,154,0.001,-18.01522480357777,39303,0.3488995446400209,,
39509,21.99,255,38.70765753,1788,154,0.001,-17.776781602339312,39391,0.383351976221258,,
39598,22.0,256,38.72534209,1792,154,0.001,-17.98339739712802,39479,0.5870505117851755,,
39687,22.02,257,38.75894836,1796,154,0.001,-17.46824177828702,39569,0.31903069669550116,,
39776,22.04,257,38.7771958,1800,154,0.001,-18.157068599354137,39657,0.5294863107529554,,
39864,22.04,258,38.778464899999996,1804,154,0.001,-17.530032938176934,39746,0.371479047196252,,
39952,22.04,258,38.77525288,1808,154,0.001,-17.797452839938078,39833,0.547293711792339,,
40000,,,,,,0.001,-17.782434116710316,39900,0.38264667378230527,22.05,38.89948651790619
40040,22.05,259,38.800999129999994,1812,154,0.001,-17.95123880559748,39922,0.48018242892893875,,
40130,22.07,260,38.83935101,1816,154,0.001,-17.64881532842463,40011,0.33935248592625494,,
40220,22.09,261,38.877372040000004,1820,154,0.001,-17.971519311269123,40102,0.3596430744813836,,
40308,22.09,261,38.88097742,1824,153,0.001,-17.940527135675605,40191,0.38676755130290985,,
40396,22.08,262,38.87912781,1828,153,0.001,-17.428229158574883,40278,0.35982858728278766,,
40485,22.09,262,38.90353243,1832,153,0.001,-18.009607315063477,40367,0.3560314165509265,,
40574,22.11,263,38.9300349,1836,153,0.001,-17.779195149739582,40456,0.38112358165823895,,
40662,22.12,264,38.944866850000004,1840,153,0.001,-17.604819557883523,40543,0.34333337001178577,,
40750,22.12,264,38.939879569999995,1844,153,0.001,-17.602586555480958,40631,0.35150658800488427,,
40837,22.11,265,38.92789336,1848,154,0.001,-17.994287109375,40719,0.5585730657691047,,
40926,22.11,265,38.91670362,1852,154,0.001,-17.947365760803223,40808,0.39196074786393537,,
41017,22.13,266,38.94393945,1856,154,0.001,-17.91053581237793,40898,0.3212708429149959,,
41104,22.12,266,38.92269264,1860,154,0.001,-17.7056661085649,40986,0.3719738559289412,,
41194,22.13,267,38.93392563,1864,154,0.001,-17.722280025482178,41076,0.5246525970490082,,
41282,22.14,267,38.93988563,1868,154,0.001,-17.52758398923007,41164,0.30738875744017685,,
41372,22.15,268,38.954245820000004,1872,154,0.001,-18.043447494506836,41253,0.500862873413346,,
41460,22.15,269,38.95618804,1876,154,0.001,-18.037617683410645,41341,0.3887492489247095,,
41549,22.17,269,38.979281820000004,1880,154,0.001,-17.764714587818492,41430,0.6931603530591185,,
41637,22.16,270,38.96611459,1884,154,0.001,-17.80999131636186,41519,0.34713420136408374,,
41724,22.15,270,38.95262928,1888,154,0.001,-17.53449821472168,41606,0.36926675410497756,,
41811,22.13,271,38.91692657,1892,154,0.001,-17.753377151489257,41693,0.4107203313282558,,
41901,22.14,271,38.92766974999999,1896,154,0.001,-18.01044527689616,41782,0.38435153727946075,,
41989,22.13,272,38.91486277,1900,154,0.001,-17.825191815694172,41872,0.3577891652998717,,
42078,22.14,272,38.93578684,1904,154,0.001,-18.370926423506305,41960,0.38468709046190436,,
42167,22.15,273,38.967068080000004,1908,154,0.001,-17.61392593383789,42049,0.3593983921137723,,
42256,22.16,273,38.97912058,1912,154,0.001,-17.67593591863459,42138,0.6899052330038764,,
