time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,train/ent_coef_loss,train/n_updates,train/learning_rate,train/critic_loss,train/actor_loss,train/ent_coef,eval/mean_ep_length,eval/mean_reward
238748,37.67,3227,18528,43.09666712999999,73,-2.164290428161621,238647,0.0003,1.628441333770752,-6.835202217102051,0.03250487893819809,,
238873,37.5,3228,18532,43.1429044,73,-0.8879014849662781,238772,0.0003,1.905564546585083,-6.205316543579102,0.032218191772699356,,
238982,36.75,3230,18536,42.38999861,73,0.06795787811279297,238881,0.0003,1.4963712692260742,-7.569831848144531,0.0322050042450428,,
239075,36.32,3231,18540,41.88197561000001,73,1.3823413848876953,238974,0.0003,1.6745452880859375,-6.634538173675537,0.032388459891080856,,
239249,36.8,3234,18544,42.37053482,73,0.3503897190093994,239148,0.0003,1.993654489517212,-7.060131549835205,0.03255515545606613,,
239409,37.3,3236,18548,43.0319739,73,0.8987773656845093,239308,0.0003,1.4439308643341064,-7.143134593963623,0.03242090716958046,,
239588,38.08,3238,18552,43.950139,73,-1.2838191986083984,239487,0.0003,1.7898277044296265,-6.7956109046936035,0.03249499946832657,,
239734,38.0,3240,18556,43.71596581,73,-2.5074713230133057,239633,0.0003,1.50248384475708,-6.482881546020508,0.032764140516519547,,
239886,38.49,3242,18560,44.198044470000006,73,1.4333164691925049,239785,0.0003,1.601159691810608,-7.610185623168945,0.032941658049821854,,
240000,,,,,,-2.2461516857147217,239899,0.0003,1.4397234916687012,-7.024813652038574,0.0330154150724411,38.85,48.52874619960785
240073,38.82,3247,18564,44.769109959999994,73,0.20855754613876343,239972,0.0003,1.7676231861114502,-7.263110160827637,0.03297989442944527,,
240239,39.55,3249,18568,45.45178683000001,73,-1.4049376249313354,240138,0.0003,1.577267050743103,-7.244240760803223,0.032730359584093094,,
240354,39.26,3250,18572,45.044840320000006,73,1.0069637298583984,240253,0.0003,1.7917711734771729,-7.030127048492432,0.032733459025621414,,
240499,38.84,3252,18576,44.80054329000001,73,1.2874447107315063,240398,0.0003,1.4485132694244385,-7.425924301147461,0.032766908407211304,,
240679,39.34,3255,18580,45.37259774,73,1.5103459358215332,240578,0.0003,1.7786805629730225,-7.021104335784912,0.03301110491156578,,
240835,38.99,3257,18584,44.755194620000005,73,-0.30423805117607117,240734,0.0003,1.753858208656311,-7.098056793212891,0.03309614956378937,,
241019,38.95,3260,18588,44.593454410000014,73,0.5107090473175049,240918,0.0003,1.5651826858520508,-7.091861724853516,0.03336562216281891,,
241106,38.54,3261,18592,43.99533935999999,73,3.1177706718444824,241005,0.0003,1.8788882493972778,-7.45337438583374,0.033069461584091187,,
241233,37.84,3262,18596,43.36380662,73,-0.12825649976730347,241132,0.0003,1.5649409294128418,-7.150066375732422,0.03309883549809456,,
241374,37.69,3264,18600,43.08154078,73,-0.5904799699783325,241273,0.0003,1.520420789718628,-7.00135612487793,0.03304353728890419,,
241561,37.66,3267,18604,43.35724327999999,73,0.36396804451942444,241460,0.0003,1.609775185585022,-6.778608322143555,0.033065952360630035,,
241646,36.73,3268,18608,42.264456249999995,73,-1.6299400329589844,241545,0.0003,2.080947160720825,-7.013653755187988,0.03300994634628296,,
241849,36.92,3271,18612,42.85957892,73,0.21748077869415283,241748,0.0003,1.6840450763702393,-7.259823799133301,0.03269544988870621,,
241970,37.11,3272,18616,43.102882120000004,73,-1.4073405265808105,241869,0.0003,1.8546003103256226,-7.017444610595703,0.03297005221247673,,
242092,37.02,3274,18620,43.023386630000005,73,-1.7262678146362305,241991,0.0003,1.538179874420166,-6.955259323120117,0.032560739666223526,,
242197,35.78,3275,18624,41.18099703,73,0.6353842616081238,242096,0.0003,1.7489980459213257,-6.649924278259277,0.032621704041957855,,
242335,35.87,3277,18628,41.56714083999999,73,-0.11029309034347534,242234,0.0003,1.6042617559432983,-6.399864196777344,0.03297584131360054,,
242475,36.02,3279,18632,41.486604070000006,73,-1.9234853982925415,242374,0.0003,2.1208205223083496,-6.880311012268066,0.03317726403474808,,
242645,36.63,3281,18636,42.220024110000004,73,2.5150437355041504,242544,0.0003,1.527079701423645,-7.265810966491699,0.032774027436971664,,
242838,37.63,3283,18640,43.24345141,73,-2.5266308784484863,242737,0.0003,1.836143970489502,-6.854543685913086,0.03286699578166008,,
243022,37.73,3286,18644,43.466084069999994,73,0.8459718823432922,242921,0.0003,1.8002642393112183,-7.340841293334961,0.03261560946702957,,
243210,38.01,3288,18648,43.99979372000001,73,-0.4013657569885254,243109,0.0003,1.425728678703308,-7.493002414703369,0.03326158970594406,,
243344,37.56,3290,18652,43.59881273999999,73,1.9981272220611572,243243,0.0003,2.0789899826049805,-7.3575286865234375,0.03369380161166191,,
243486,37.52,3291,18656,43.46913739000001,73,0.7885743379592896,243385,0.0003,1.6475504636764526,-6.822778701782227,0.03355531394481659,,
243623,37.37,3293,18660,43.27536687,73,0.049439966678619385,243522,0.0003,1.7268612384796143,-7.065396308898926,0.033363502472639084,,
243745,36.72,3295,18664,42.502301749999994,73,1.0972317457199097,243644,0.0003,1.6409720182418823,-7.122684001922607,0.033001918345689774,,
243867,36.28,3296,18668,42.10276392000001,73,-2.1715643405914307,243766,0.0003,1.565910816192627,-6.889377117156982,0.033067669719457626,,
243946,35.92,3297,18672,41.63232466,73,-1.4922072887420654,243845,0.0003,1.5018901824951172,-7.044922828674316,0.032802972942590714,,
244082,35.83,3299,18676,41.54970112,73,1.9926971197128296,243981,0.0003,1.6838014125823975,-7.191875457763672,0.03253749758005142,,
244164,34.85,3300,18680,40.178180270000006,73,1.1167078018188477,244063,0.0003,1.7888495922088623,-7.245923042297363,0.03264636546373367,,
244310,34.75,3302,18684,39.92819471999999,73,0.4872250556945801,244209,0.0003,1.6780036687850952,-6.731734275817871,0.03321775794029236,,
244465,34.46,3304,18688,39.75402061,73,3.4535183906555176,244364,0.0003,1.8512153625488281,-7.363880634307861,0.03346778452396393,,
244728,36.22,3307,18692,42.23862284999999,73,0.19983947277069092,244627,0.0003,1.6994916200637817,-7.170324802398682,0.032999977469444275,,
244880,36.47,3309,18696,42.535947230000005,73,-0.08871139585971832,244779,0.0003,2.1596016883850098,-6.866518974304199,0.0328424796462059,,
244980,36.06,3310,18700,42.03323968000001,74,-1.4511306285858154,244879,0.0003,1.661981225013733,-7.052692890167236,0.032864078879356384,,
245000,,,,,,-1.0747793912887573,244899,0.0003,1.7270578145980835,-6.436540126800537,0.032872624695301056,45.8,56.270825513638556
245114,35.53,3314,18704,41.12503661000001,73,-1.3760566711425781,245013,0.0003,1.8502310514450073,-7.052048683166504,0.03297223895788193,,
245289,36.43,3316,18708,42.164995620000006,73,2.047408103942871,245188,0.0003,1.6338832378387451,-7.028501033782959,0.03302759677171707,,
245382,35.33,3318,18712,40.572515040000006,73,-2.048024892807007,245281,0.0003,1.8186511993408203,-7.060768127441406,0.03298208490014076,,
245506,35.36,3319,18716,40.41973136,73,-0.7088949084281921,245405,0.0003,1.6999609470367432,-7.066933631896973,0.032981302589178085,,
245750,36.58,3323,18720,41.83698958,73,2.8877549171447754,245649,0.0003,2.01013445854187,-7.593841552734375,0.03302314504981041,,
245912,37.15,3325,18724,42.59186714999999,73,-0.17665308713912964,245811,0.0003,1.7695393562316895,-7.3109283447265625,0.03301829844713211,,
246075,37.4,3327,18728,43.047877799999995,73,1.848907470703125,245974,0.0003,1.8155521154403687,-7.735994338989258,0.03298041597008705,,
246276,38.01,3330,18732,44.023835170000005,73,2.5024075508117676,246175,0.0003,1.9575788974761963,-7.250155448913574,0.033304814249277115,,
246455,38.1,3332,18736,44.37784185999999,73,0.20302391052246094,246354,0.0003,1.5380465984344482,-7.4110026359558105,0.033132169395685196,,
246702,38.64,3335,18740,45.2437883,73,-1.4414540529251099,246601,0.0003,2.136763334274292,-7.452247619628906,0.033853162080049515,,
246858,38.36,3337,18744,44.96957959,73,2.0329041481018066,246757,0.0003,1.791748046875,-7.7113447189331055,0.033695559948682785,,
247021,38.11,3340,18748,44.50334322999999,73,1.7208526134490967,246920,0.0003,1.7670888900756836,-7.1803507804870605,0.033612824976444244,,
247175,38.31,3342,18752,44.396265819999996,73,-0.3713020086288452,247074,0.0003,1.6918624639511108,-6.70920467376709,0.033395640552043915,,
247339,38.53,3344,18756,44.795147390000004,73,-0.9709290266036987,247238,0.0003,1.595228910446167,-7.181990146636963,0.033672232180833817,,
247491,38.68,3346,18760,45.081946220000006,73,-0.20532554388046265,247390,0.0003,1.3817431926727295,-7.1110944747924805,0.03372708335518837,,
247705,39.6,3349,18764,46.12830842,73,-1.7151720523834229,247604,0.0003,1.8856186866760254,-7.6925506591796875,0.0335652194917202,,
247868,40.01,3351,18768,46.412188650000004,73,1.1095774173736572,247767,0.0003,1.813071608543396,-7.278609275817871,0.03348631039261818,,
248025,40.79,3353,18772,47.285688369999995,73,-0.9889041185379028,247924,0.0003,1.5886213779449463,-7.124364376068115,0.03354253992438316,,
248224,41.42,3355,18776,48.046464349999994,73,0.5810304880142212,248123,0.0003,1.5099385976791382,-7.032245635986328,0.03360234573483467,,
248348,41.84,3357,18780,48.64970459000001,73,-0.9693803787231445,248247,0.0003,1.6293306350708008,-7.189286708831787,0.0337817519903183,,
248504,41.94,3359,18784,48.90155329,73,2.2100038528442383,248403,0.0003,1.831311821937561,-7.449402809143066,0.03396555408835411,,
248619,41.54,3360,18788,48.422174590000004,73,-0.582028329372406,248518,0.0003,1.639967441558838,-7.366873741149902,0.03398648649454117,,
248791,40.63,3363,18792,47.06389509,73,-1.9058141708374023,248690,0.0003,1.3360910415649414,-7.148581027984619,0.03391197323799133,,
248965,40.85,3365,18796,47.51372494,73,2.9616971015930176,248864,0.0003,1.798844575881958,-8.010198593139648,0.033588387072086334,,
249196,42.16,3368,18800,48.93173535,73,1.8766679763793945,249095,0.0003,1.5878853797912598,-7.191022872924805,0.03401399776339531,,
249326,42.12,3370,18804,49.000394330000006,73,-1.3504667282104492,249225,0.0003,1.807525873184204,-7.565914154052734,0.03361576795578003,,
249497,42.08,3372,18808,49.09057154,73,-1.469509482383728,249396,0.0003,1.5350607633590698,-7.063128471374512,0.03348531946539879,,
249605,42.23,3373,18812,49.31794420999999,73,-0.2429022192955017,249504,0.0003,1.8209303617477417,-7.285445690155029,0.03339815512299538,,
249716,42.1,3375,18816,49.283551319999994,73,-0.9625421762466431,249615,0.0003,1.4705588817596436,-7.410874366760254,0.03370022028684616,,
249897,41.47,3377,18820,48.794464100000006,73,-0.055556803941726685,249796,0.0003,1.6476637125015259,-7.441708564758301,0.033484674990177155,,
250000,,,,,,4.118536949157715,249899,0.0003,2.0451948642730713,-7.875175952911377,0.03360516577959061,41.45,54.52239579167217
250098,41.86,3381,18824,49.32852828000001,73,0.19202113151550293,249997,0.0003,1.5267208814620972,-7.524967193603516,0.033722829073667526,,
250305,42.3,3384,18828,49.65646246,73,-2.173433303833008,250204,0.0003,1.3682126998901367,-7.717184066772461,0.03359194099903107,,
250474,41.98,3386,18832,49.20073514,73,0.12598851323127747,250373,0.0003,1.6880273818969727,-7.533750534057617,0.03345189243555069,,
250702,42.47,3389,18836,49.60954605,73,-0.46592432260513306,250601,0.0003,1.5193262100219727,-7.753016948699951,0.03332621976733208,,
250889,41.87,3391,18840,49.02763693999999,73,1.3171807527542114,250788,0.0003,1.7095158100128174,-7.601309776306152,0.03357498347759247,,
251066,42.08,3393,18844,49.20096819999999,73,-0.6575692892074585,250965,0.0003,1.5460214614868164,-7.458739280700684,0.03376537188887596,,
251290,42.69,3396,18848,49.91093830999999,73,2.603863477706909,251189,0.0003,2.0632903575897217,-7.649425506591797,0.033997543156147,,
251528,43.53,3399,18852,51.20953145000001,73,1.3168820142745972,251427,0.0003,1.7832832336425781,-7.636599540710449,0.03393776714801788,,
251634,42.95,3401,18856,50.28373861,73,1.0689053535461426,251533,0.0003,1.8328665494918823,-6.855463981628418,0.034189969301223755,,
251751,42.6,3402,18860,49.88081522000002,73,-0.21683180332183838,251650,0.0003,1.6964538097381592,-7.654414176940918,0.03409501165151596,,
251829,41.24,3403,18864,48.237918709999995,73,-3.7132577896118164,251728,0.0003,1.8413786888122559,-6.435905933380127,0.033861130475997925,,
252029,41.61,3406,18868,49.02100977,73,0.8051666021347046,251928,0.0003,2.115032196044922,-7.2152910232543945,0.03379981964826584,,
252162,41.37,3407,18872,48.81798682000001,73,-0.3200122117996216,252061,0.0003,1.6635035276412964,-6.938381671905518,0.03393184393644333,,
252361,41.37,3410,18876,49.057594230000014,73,-0.293063223361969,252260,0.0003,2.1221911907196045,-7.32032585144043,0.03393629938364029,,
252571,42.23,3412,18880,50.322917399999994,74,-0.22117790579795837,252470,0.0003,1.802812099456787,-7.967226982116699,0.03374967724084854,,
252702,41.98,3414,18884,49.98618498999999,74,-1.7278361320495605,252601,0.0003,1.6597506999969482,-7.2065815925598145,0.033520281314849854,,
252815,41.96,3415,18888,49.82047636999999,74,0.44434985518455505,252714,0.0003,1.8487026691436768,-6.991354942321777,0.033730000257492065,,
253013,42.22,3418,18892,50.43134764000001,74,2.833219051361084,252912,0.0003,1.8195934295654297,-7.624110221862793,0.03363625705242157,,
253158,41.93,3420,18896,49.847269100000005,74,0.5644440650939941,253057,0.0003,2.1730804443359375,-7.493184566497803,0.033655792474746704,,
253306,41.1,3422,18900,49.02210889,74,0.5031936764717102,253205,0.0003,1.9133329391479492,-7.567968368530273,0.03364958241581917,,
253570,42.44,3425,18904,50.93253126,74,2.3338632583618164,253469,0.0003,1.8086774349212646,-7.443733215332031,0.033589016646146774,,
253757,42.6,3428,18908,51.150001569999986,74,0.44913366436958313,253656,0.0003,1.661449909210205,-7.7005720138549805,0.03364630043506622,,
253940,43.35,3430,18912,52.28233247999999,74,-1.3289895057678223,253839,0.0003,2.050828695297241,-7.658422470092773,0.03357008472084999,,
254146,44.3,3432,18916,53.656328330000015,74,-0.0001876354217529297,254045,0.0003,1.6991957426071167,-7.361564636230469,0.03400944173336029,,
254259,43.62,3434,18920,52.63292131,74,-0.5198289155960083,254158,0.0003,1.6989986896514893,-7.341890811920166,0.03405490145087242,,
254525,44.27,3438,18924,53.56960975999999,74,0.438839316368103,254424,0.0003,2.01381778717041,-7.551359176635742,0.03375448286533356,,
254801,44.96,3442,18928,54.60800243999999,74,1.1292259693145752,254700,0.0003,1.8370378017425537,-8.205279350280762,0.03397076949477196,,
254968,44.94,3444,18932,54.652438620000005,74,1.0605034828186035,254867,0.0003,1.8799318075180054,-7.508965492248535,0.033633068203926086,,
255000,,,,,,0.9748404026031494,254899,0.0003,2.0592939853668213,-7.683347225189209,0.03360987827181816,57.4,75.48087459765375
255140,44.38,3449,18936,54.183443110000006,73,0.14069899916648865,255039,0.0003,1.8550076484680176,-7.557653903961182,0.03359602019190788,,
255388,44.99,3452,18940,54.95091305000001,73,1.1364281177520752,255287,0.0003,1.7412946224212646,-7.708103179931641,0.034027568995952606,,
255535,44.69,3454,18944,54.73153666,73,1.6888549327850342,255434,0.0003,1.8551156520843506,-7.351520538330078,0.03387376666069031,,
255730,44.4,3456,18948,54.349478389999994,73,0.15956544876098633,255629,0.0003,1.684272050857544,-7.2792582511901855,0.03423337638378143,,
255844,43.16,3458,18952,52.88691322,73,-1.8685564994812012,255743,0.0003,2.0397109985351562,-7.208296775817871,0.03421948105096817,,
256071,44.37,3461,18956,54.62071234999999,73,0.739222526550293,255970,0.0003,1.6754486560821533,-8.189628601074219,0.03396432474255562,,
256215,44.64,3462,18960,54.93243976000001,73,1.1589298248291016,256114,0.0003,2.188664436340332,-8.231988906860352,0.03383053094148636,,
256365,45.36,3464,18964,55.88510113000001,73,0.31853801012039185,256264,0.0003,1.9539852142333984,-7.624652862548828,0.03393074497580528,,
256516,44.87,3466,18968,55.27315198,73,0.5991981625556946,256415,0.0003,1.7514091730117798,-7.546658992767334,0.034174978733062744,,
256706,45.44,3469,18972,56.313746550000005,73,0.7837306261062622,256605,0.0003,1.5324416160583496,-7.554074287414551,0.03375803306698799,,
256856,44.95,3471,18976,55.316393789999985,73,-0.3728957176208496,256755,0.0003,1.820348858833313,-7.331483840942383,0.03391314297914505,,
257038,44.67,3473,18980,54.38595898999999,73,-0.9011503458023071,256937,0.0003,1.5836997032165527,-7.391012191772461,0.03369608893990517,,
257177,44.75,3475,18984,54.50207231,73,-1.054318904876709,257076,0.0003,2.175910711288452,-7.562540054321289,0.034257110208272934,,
257352,45.37,3477,18988,55.353966310000004,73,2.2805347442626953,257251,0.0003,2.0981194972991943,-7.649543762207031,0.03387391194701195,,
257474,44.61,3479,18992,54.19682834000001,73,-0.6117632389068604,257373,0.0003,2.0024070739746094,-7.794830322265625,0.03442218154668808,,
257594,44.36,3481,18996,53.99586299999999,73,-1.2722740173339844,257493,0.0003,1.9770137071609497,-7.746287822723389,0.03451843559741974,,
257748,44.42,3483,19000,53.976342239999994,73,-0.8524762988090515,257647,0.0003,2.053274631500244,-7.547354698181152,0.03478546813130379,,
257918,43.48,3485,19004,52.548897739999994,73,0.3163525462150574,257817,0.0003,1.791703224182129,-8.102663040161133,0.03474629670381546,,
258070,43.13,3487,19008,51.82701106,73,-0.8230353593826294,257969,0.0003,1.8266962766647339,-7.560822486877441,0.03442750871181488,,
258288,43.48,3490,19012,52.061920309999984,73,0.9258193969726562,258187,0.0003,2.262113094329834,-7.8731889724731445,0.03454715386033058,,
258478,43.32,3493,19016,51.754911039999996,73,0.1709117889404297,258377,0.0003,1.6303737163543701,-7.789602756500244,0.03481624275445938,,
258803,45.44,3497,19020,54.12956785,73,-0.7497602701187134,258702,0.0003,1.7909032106399536,-7.331455230712891,0.0339079387485981,,
259071,45.46,3501,19024,54.03099788,73,2.217170238494873,258970,0.0003,2.180460214614868,-8.00886344909668,0.034352876245975494,,
259244,44.43,3503,19028,52.77094193999999,73,-0.6567836403846741,259143,0.0003,1.829230785369873,-7.4482622146606445,0.03453727811574936,,
259450,44.82,3506,19032,53.38382122,73,-0.43915122747421265,259349,0.0003,1.8664300441741943,-7.893967151641846,0.034363750368356705,,
259595,44.55,3508,19036,52.85121129,73,1.16829252243042,259494,0.0003,1.8873322010040283,-7.56074857711792,0.034489139914512634,,
259749,43.61,3510,19040,51.241373249999995,73,1.1818522214889526,259648,0.0003,2.1518163681030273,-8.217638969421387,0.03451573848724365,,
259943,44.08,3512,19044,51.323993980000004,73,0.9427086114883423,259842,0.0003,1.9875588417053223,-8.014976501464844,0.03445854038000107,,
260000,,,,,,-0.3121788501739502,259899,0.0003,1.865187406539917,-7.652984142303467,0.034492917358875275,53.4,71.92449276696425
260128,43.98,3518,19048,51.31108941,73,-1.0663416385650635,260027,0.0003,2.2201290130615234,-7.915079116821289,0.03483349457383156,,
260270,44.26,3519,19052,51.5557754,73,-1.6450861692428589,260169,0.0003,1.8908624649047852,-7.419790267944336,0.03476948291063309,,
260565,44.94,3523,19056,52.556831380000006,73,-1.319795846939087,260464,0.0003,1.8736236095428467,-7.677695274353027,0.03460165113210678,,
260693,44.78,3525,19060,52.30161721,73,2.1030430793762207,260592,0.0003,1.800087571144104,-8.177523612976074,0.03452175110578537,,
260854,44.89,3527,19064,52.363503,73,-1.05318284034729,260753,0.0003,2.393627405166626,-7.403249740600586,0.03459925577044487,,
260966,44.5,3529,19068,51.654707040000005,73,-0.8521543741226196,260865,0.0003,1.6742610931396484,-7.564537525177002,0.034655097872018814,,
261163,44.57,3531,19072,51.614913300000005,73,0.48039716482162476,261062,0.0003,1.8357093334197998,-8.166851043701172,0.03453410789370537,,
261385,45.29,3534,19076,52.387682930000004,73,0.7438944578170776,261284,0.0003,1.8694169521331787,-7.909702301025391,0.03467237949371338,,
261530,44.92,3536,19080,52.32601439000001,73,-1.5835543870925903,261429,0.0003,1.855670690536499,-7.493492126464844,0.03483264148235321,,
261734,45.57,3539,19084,53.34835943,73,-0.626330554485321,261633,0.0003,1.8037798404693604,-7.3372931480407715,0.03462320566177368,,
261922,45.7,3541,19088,53.64966898999999,73,0.06464898586273193,261821,0.0003,2.316694498062134,-8.38864803314209,0.03478497266769409,,
262117,46.43,3544,19092,54.56764699,73,-0.5077683925628662,262016,0.0003,1.8344815969467163,-8.014888763427734,0.03462217375636101,,
262398,48.04,3547,19096,56.67596225000001,73,-2.31105899810791,262297,0.0003,2.175428867340088,-7.372808456420898,0.035002972930669785,,
262676,49.28,3551,19100,58.313586320000006,73,-0.15731126070022583,262575,0.0003,1.6684770584106445,-7.392253875732422,0.03484807908535004,,
262919,50.01,3555,19104,59.437584400000006,73,1.0837507247924805,262818,0.0003,2.326720952987671,-7.726987838745117,0.03492908179759979,,
263043,49.73,3556,19108,59.369506140000006,73,0.14500054717063904,262942,0.0003,1.576956033706665,-7.9903154373168945,0.0346376933157444,,
263273,49.85,3559,19112,59.55405279000001,73,0.08280521631240845,263172,0.0003,1.8049113750457764,-8.104863166809082,0.03444717451930046,,
263528,50.5,3563,19116,60.446385389999996,73,0.29335927963256836,263427,0.0003,2.123399257659912,-7.965134143829346,0.0349108912050724,,
263656,48.53,3564,19120,58.08875604000001,73,0.38863587379455566,263555,0.0003,1.729318618774414,-7.832048416137695,0.03507772460579872,,
263869,47.98,3567,19124,57.63124048999999,73,0.5622122883796692,263768,0.0003,1.6958823204040527,-8.155606269836426,0.03511960804462433,,
264140,48.96,3571,19128,58.89108838999999,73,-2.1160800457000732,264039,0.0003,1.7221723794937134,-7.499057769775391,0.03468642756342888,,
264245,47.95,3572,19132,57.46127446,73,-1.2105926275253296,264144,0.0003,1.6965070962905884,-7.413100242614746,0.03466256707906723,,
264389,47.94,3574,19136,57.42234055,73,1.2009978294372559,264288,0.0003,2.3014869689941406,-8.583084106445312,0.03484729304909706,,
264530,47.81,3575,19140,57.676358289999996,73,-0.5624181628227234,264429,0.0003,1.9700591564178467,-8.415702819824219,0.035123310983181,,
264642,46.99,3577,19144,56.86517505,73,-0.21378231048583984,264541,0.0003,1.595167636871338,-7.922079563140869,0.034589722752571106,,
264828,47.0,3579,19148,57.24099952999999,73,3.0760245323181152,264727,0.0003,2.3123722076416016,-8.17579460144043,0.034774672240018845,,
265000,,,,,,2.61297607421875,264899,0.0003,2.357016086578369,-8.303227424621582,0.03513486683368683,58.0,79.89286116845906
265064,47.94,3585,19152,58.68537017,73,1.7194360494613647,264963,0.0003,2.2077722549438477,-7.675458908081055,0.03537381812930107,,
265239,46.74,3588,19156,56.973324819999995,73,-1.451737642288208,265138,0.0003,2.017073631286621,-8.067386627197266,0.035533249378204346,,
265383,46.9,3590,19160,57.207174139999985,73,-0.009450078010559082,265282,0.0003,1.9536447525024414,-8.03837776184082,0.03517979383468628,,
265532,46.78,3592,19164,57.13305969999998,73,-0.6331467628479004,265431,0.0003,1.9411953687667847,-7.730112075805664,0.035190045833587646,,
265694,47.28,3594,19168,58.07624603,73,-0.2291983962059021,265593,0.0003,1.9808943271636963,-7.767088413238525,0.03519906848669052,,
265828,46.65,3596,19172,57.358177950000005,73,-0.057204604148864746,265727,0.0003,2.1646065711975098,-8.006409645080566,0.03558514267206192,,
265926,45.41,3597,19176,55.994643960000005,73,1.0723390579223633,265825,0.0003,2.0623834133148193,-7.810049057006836,0.03546606004238129,,
266192,46.62,3601,19180,57.86680295,73,-1.1279972791671753,266091,0.0003,1.9922614097595215,-7.89009952545166,0.03527620807290077,,
266379,46.45,3603,19184,57.62187218000001,73,1.9835541248321533,266278,0.0003,2.375335216522217,-8.308897018432617,0.03492763265967369,,
266566,46.44,3606,19188,57.68331496999999,73,-1.4366531372070312,266465,0.0003,1.4523603916168213,-7.944422245025635,0.03507627174258232,,
266804,46.87,3609,19192,58.26224083,73,-0.35096481442451477,266703,0.0003,1.7056394815444946,-7.303699493408203,0.034512411803007126,,
266997,45.99,3611,19196,57.07169296,73,2.7781054973602295,266896,0.0003,1.951378345489502,-8.305929183959961,0.0347575880587101,,
267146,44.7,3613,19200,55.55061624,73,-0.14146852493286133,267045,0.0003,1.4659738540649414,-8.460956573486328,0.03497668355703354,,
267405,44.86,3616,19204,55.72120792,73,0.2745518684387207,267304,0.0003,2.092597484588623,-7.798949241638184,0.03504130616784096,,
267571,45.28,3618,19208,55.924465799999986,73,0.6124458312988281,267470,0.0003,1.6443153619766235,-8.116249084472656,0.03485046699643135,,
267827,45.54,3622,19212,56.44525503999999,73,1.2947458028793335,267726,0.0003,1.938988447189331,-8.52419376373291,0.03489657863974571,,
268016,44.88,3624,19216,55.28848206000001,73,-0.8762099742889404,267915,0.0003,1.856923222541809,-8.185802459716797,0.03492312878370285,,
268192,45.36,3626,19220,56.042535560000005,73,-1.1087219715118408,268091,0.0003,2.2546896934509277,-7.754880905151367,0.03514445945620537,,
268482,46.13,3630,19224,56.65126358,73,1.380185842514038,268381,0.0003,2.41964054107666,-8.322023391723633,0.03522028028964996,,
268604,44.64,3632,19228,54.677472339999994,73,1.378378987312317,268503,0.0003,2.118143081665039,-8.416391372680664,0.03476056456565857,,
268856,46.11,3635,19232,56.258542489999996,73,0.3228754997253418,268755,0.0003,1.8276054859161377,-7.870301246643066,0.03497174009680748,,
268956,45.67,3636,19236,55.67086824,73,-0.44155353307724,268855,0.0003,2.1666221618652344,-8.530232429504395,0.035127632319927216,,
269163,46.33,3639,19240,56.44796650999998,73,1.1533937454223633,269062,0.0003,2.251732110977173,-8.476454734802246,0.03511076420545578,,
269377,47.35,3642,19244,58.086540989999996,73,-0.9064939022064209,269276,0.0003,1.8611128330230713,-8.267658233642578,0.03533674404025078,,
269621,47.93,3645,19248,58.1804715,73,-0.5840409994125366,269520,0.0003,1.8567698001861572,-8.689382553100586,0.03518684208393097,,
269827,47.63,3648,19252,57.72380988,73,-0.5570778250694275,269726,0.0003,2.3971877098083496,-8.124900817871094,0.03514629602432251,,
270000,,,,,,-0.2172107696533203,269899,0.0003,2.077906847000122,-7.8940300941467285,0.03493073210120201,63.4,85.71243894100189
270075,48.36,3656,19256,58.93911674000001,73,0.8666888475418091,269974,0.0003,1.7591793537139893,-8.494449615478516,0.034912098199129105,,
270247,48.64,3658,19260,59.2524322,73,-1.0896672010421753,270146,0.0003,1.908503770828247,-8.221518516540527,0.035248447209596634,,
270471,49.39,3661,19264,60.22711620999999,73,1.3182588815689087,270370,0.0003,1.91764497756958,-8.794596672058105,0.03554895892739296,,
270581,48.87,3663,19268,59.39609315999999,73,-0.26592516899108887,270480,0.0003,2.2947537899017334,-8.597679138183594,0.03519487753510475,,
270696,48.68,3664,19272,58.96002284000001,73,2.666707754135132,270595,0.0003,2.101651191711426,-8.381759643554688,0.03532276675105095,,
270871,49.45,3666,19276,59.92125367,73,-2.040893077850342,270770,0.0003,1.7119989395141602,-7.93798828125,0.03565794974565506,,
271165,49.73,3670,19280,59.85021574,73,0.9023808836936951,271064,0.0003,1.9855676889419556,-8.319677352905273,0.034943558275699615,,
271320,49.41,3673,19284,59.46430920999999,73,-0.5242254137992859,271219,0.0003,1.811793565750122,-8.827244758605957,0.03537744656205177,,
271546,49.8,3676,19288,60.09578693999999,73,0.5722185969352722,271445,0.0003,2.2480130195617676,-8.417747497558594,0.03542179986834526,,
271761,49.57,3678,19292,60.20021473,73,0.9752271175384521,271660,0.0003,2.3780407905578613,-8.384819984436035,0.03568890690803528,,
271952,49.55,3681,19296,60.08174917999999,73,-1.9658724069595337,271851,0.0003,1.7326679229736328,-8.621335983276367,0.03555898740887642,,
272144,49.98,3683,19300,61.02001848999999,73,0.9224761128425598,272043,0.0003,1.8502485752105713,-7.918360233306885,0.03544199839234352,,
272354,49.49,3686,19304,60.496675659999994,73,0.17743518948554993,272253,0.0003,2.329597234725952,-8.676746368408203,0.03571648895740509,,
272513,49.42,3688,19308,60.642668619999995,73,1.1898647546768188,272412,0.0003,2.0438575744628906,-8.495800018310547,0.0357787124812603,,
