time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/std,train/clip_range,train/approx_kl,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/loss,train/learning_rate,train/explained_variance,train/value_loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
221,452608,5952,1000.0,84209.77473957,76,0.7542076706886292,0.2,0.09994064,0.443408203125,2200,-0.08982397561776452,815215.75,0.0003,-2.384185791015625e-07,1634433.921484375,-19.279537779092788,,
222,454656,5960,1000.0,83898.5690047,76,0.7519800066947937,0.2,0.12728268,0.50908203125,2210,-0.0863855042902287,473510.0625,0.0003,-0.0014182329177856445,1021515.7248046875,-19.238311338424683,,
,455000,,,,,0.7513597011566162,0.2,0.10266498,0.496728515625,2220,-0.08521083160303533,644532.25,0.0003,0.0,1091183.075,-19.20993529558182,1000.0,84754.57119655609
223,456704,6010,1000.0,83718.56216840999,75,,,,,,,,,,,,,
224,458752,6018,1000.0,83961.35450836999,76,0.7495465874671936,0.2,0.100312576,0.50009765625,2230,-0.0936236139619723,637638.375,0.0003,-1.0728836059570312e-06,1252306.7783203125,-19.181424164772032,,
,460000,,,,,0.7478104829788208,0.2,0.09921081,0.48271484375,2240,-0.09454807543079369,767658.125,0.0003,4.76837158203125e-07,1559659.695703125,-19.138685685396194,1000.0,88109.75578756332
225,460800,6069,1000.0,83965.65666703999,75,,,,,,,,,,,,,
226,462848,6077,1000.0,83804.80218786,76,0.7474708557128906,0.2,0.112315625,0.51904296875,2250,-0.09593444297788664,711353.0,0.0003,-0.0015970468521118164,1328357.9880859375,-19.122889989614485,,
227,464896,6084,1000.0,83628.21335755,76,0.746488630771637,0.2,0.09755261,0.474072265625,2260,-0.0921502462704666,755343.0625,0.0003,5.960464477539063e-08,1511701.433203125,-19.108451956510542,,
,465000,,,,,0.7466602325439453,0.2,0.12401213,0.522607421875,2270,-0.10572016000223812,777913.9375,0.0003,1.919269561767578e-05,1423343.321484375,-19.095234721899033,1000.0,85948.22714481354
228,466944,6136,1000.0,83702.44501259,76,,,,,,,,,,,,,
229,468992,6144,1000.0,83637.59821011999,76,0.7454925179481506,0.2,0.10225892,0.464501953125,2280,-0.07937612110981718,608041.625,0.0003,0.0,1156804.23046875,-19.081099092960358,,
,470000,,,,,0.7442975640296936,0.2,0.1123095,0.493212890625,2290,-0.09319332594168372,645692.5,0.0003,2.086162567138672e-05,1337500.86953125,-19.059766668081284,1000.0,84519.10060691833
230,471040,6195,1000.0,83996.81454171,76,,,,,,,,,,,,,
231,473088,6202,1000.0,84197.81989731999,76,0.7434512376785278,0.2,0.09579252,0.4798828125,2300,-0.09602762728754896,981261.875,0.0003,0.0,2043718.30234375,-19.031415301561356,,
,475000,,,,,0.7425491809844971,0.2,0.08804542,0.46279296875,2310,-0.09441149404738099,887177.1875,0.0003,0.0,1752429.411328125,-19.013992255926134,1000.0,95410.61327953338
232,475136,6253,1000.0,84031.21815270999,75,,,,,,,,,,,,,
233,477184,6260,1000.0,83791.18580563,76,0.7406041622161865,0.2,0.11235809,0.522265625,2320,-0.10263040373392869,620207.875,0.0003,-1.3113021850585938e-06,1261611.309765625,-18.977626448869707,,
234,479232,6268,1000.0,83406.05142741,76,0.7401183843612671,0.2,0.12267697,0.508349609375,2330,-0.08572342633851804,554972.9375,0.0003,-1.1920928955078125e-07,1077914.0431640625,-18.947990530729292,,
,480000,,,,,0.7387920022010803,0.2,0.1525766,0.524951171875,2340,-0.08387144113657996,444669.65625,0.0003,1.1920928955078125e-07,1011406.172265625,-18.928933835029603,1000.0,88533.41822395325
235,481280,6318,1000.0,83088.56484453002,76,,,,,,,,,,,,,
236,483328,6325,1000.0,83173.60226494,76,0.7372044920921326,0.2,0.10829881,0.473974609375,2350,-0.08691589587833733,654800.75,0.0003,-1.1920928955078125e-07,1206638.2984375,-18.89193052649498,,
,485000,,,,,0.7357916831970215,0.2,0.112364456,0.4890625,2360,-0.10119358412339352,694728.9375,0.0003,-1.1920928955078125e-07,1507095.110546875,-18.85999987125397,1000.0,82813.33142051697
237,485376,6378,1000.0,83166.69442567999,76,,,,,,,,,,,,,
238,487424,6385,1000.0,83034.98252394999,76,0.7343412041664124,0.2,0.12928477,0.531640625,2370,-0.09229010900016874,646684.5,0.0003,-3.2782554626464844e-05,1100547.8322265625,-18.83043427467346,,
239,489472,6392,1000.0,83342.72305643,76,0.733302652835846,0.2,0.12667748,0.514111328125,2380,-0.10478400100837462,811592.0625,0.0003,2.1457672119140625e-06,1401704.3625,-18.80388942360878,,
,490000,,,,,0.7315549254417419,0.2,0.10717432,0.4650390625,2390,-0.08644641091814265,583489.625,0.0003,6.639957427978516e-05,1356867.23203125,-18.765982353687285,1000.0,87371.40970745086
240,491520,6445,1000.0,82983.79198394,76,,,,,,,,,,,,,
241,493568,6452,1000.0,82825.81800279,76,0.7305229902267456,0.2,0.1430718,0.54970703125,2400,-0.09035436705162284,445417.1875,0.0003,-4.76837158203125e-07,868636.6083984375,-18.733187663555146,,
,495000,,,,,0.7295098900794983,0.2,0.13056819,0.5138671875,2410,-0.09702973797684536,726341.625,0.0003,-1.1920928955078125e-07,1366806.269140625,-18.714322739839552,1000.0,86456.1950340271
242,495616,6506,1000.0,82719.249821,76,,,,,,,,,,,,,
243,497664,6514,1000.0,82740.53912023001,76,0.7281273603439331,0.2,0.11631104,0.5201171875,2420,-0.08639312030281872,429301.90625,0.0003,0.0,946186.68671875,-18.67690192461014,,
244,499712,6521,1000.0,82665.3336372,76,0.7269135117530823,0.2,0.0999268,0.492236328125,2430,-0.10122136647987645,862811.625,0.0003,1.1920928955078125e-07,1654159.624609375,-18.65301396846771,,
,500000,,,,,0.7262271642684937,0.2,0.13577369,0.50224609375,2440,-0.0807008482341189,568196.25,0.0003,-1.1920928955078125e-07,930921.880078125,-18.626134264469147,1000.0,87444.06583099366
245,501760,6573,1000.0,82458.83010151,76,,,,,,,,,,,,,
246,503808,6581,1000.0,82420.62813723,76,0.7261318564414978,0.2,0.1094235,0.49765625,2450,-0.09251978891988984,697801.25,0.0003,-1.1920928955078125e-07,1304228.85390625,-18.6208225607872,,
,505000,,,,,0.7235613465309143,0.2,0.1302791,0.524169921875,2460,-0.08933345309342258,586177.6875,0.0003,-2.5033950805664062e-06,1300540.9974609376,-18.580823022127152,1000.0,88872.61006641388
247,505856,6630,1000.0,82572.85240865001,76,,,,,,,,,,,,,
248,507904,6638,1000.0,82206.71678187001,76,0.7230373620986938,0.2,0.11938484,0.489697265625,2470,-0.07987764248391613,540229.625,0.0003,-2.384185791015625e-07,1229615.8984375,-18.553316599130632,,
249,509952,6644,1000.0,82392.72547529,76,0.722476601600647,0.2,0.13318928,0.511669921875,2480,-0.079123835513019,407623.0,0.0003,0.0,875417.1873046875,-18.53628802895546,,
,510000,,,,,0.7210517525672913,0.2,0.12216754,0.510595703125,2490,-0.09662313372828066,604350.5625,0.0003,4.76837158203125e-07,1334939.0458984375,-18.51582740545273,1000.0,88371.41807594299
250,512000,6696,1000.0,81650.72878272999,76,,,,,,,,,,,,,
251,514048,6703,1000.0,81383.11260245998,76,0.7218475341796875,0.2,0.12147686,0.523486328125,2500,-0.0837983561330475,360120.0625,0.0003,2.1457672119140625e-06,970519.80625,-18.51036694049835,,
,515000,,,,,0.7221394777297974,0.2,0.10902485,0.505615234375,2510,-0.09852336786570959,667777.75,0.0003,-1.1920928955078125e-07,1349977.569921875,-18.519961452484132,1000.0,88912.78309898377
252,516096,6757,1000.0,81037.20280599999,76,,,,,,,,,,,,,
253,518144,6765,1000.0,80895.25368616,76,0.720952570438385,0.2,0.1549852,0.554150390625,2520,-0.08490116609900725,449012.6875,0.0003,4.76837158203125e-07,914029.2955078125,-18.503387320041657,,
,520000,,,,,0.720321536064148,0.2,0.13419837,0.542626953125,2530,-0.10004259384586475,612113.625,0.0003,2.384185791015625e-07,1186313.597265625,-18.48621227145195,1000.0,84903.76745891571
254,520192,6817,1000.0,80695.7961692,76,,,,,,,,,,,,,
255,522240,6825,1000.0,80582.4868007,76,0.7195864319801331,0.2,0.111591876,0.487255859375,2540,-0.07971462942077778,419129.65625,0.0003,5.960464477539063e-08,943483.6583984375,-18.465213227272034,,
256,524288,6833,1000.0,80171.62622915,76,0.7184895277023315,0.2,0.1151173,0.500537109375,2550,-0.08920848918496631,542765.5625,0.0003,3.6954879760742188e-06,1231942.834375,-18.44513855576515,,
,525000,,,,,0.7169102430343628,0.2,0.15015562,0.540771484375,2560,-0.084659685663064,302519.09375,0.0003,-1.6689300537109375e-06,728442.2145507813,-18.408191549777985,1000.0,89621.52341327668
257,526336,6883,1000.0,79813.75563873,76,,,,,,,,,,,,,
258,528384,6888,1000.0,79801.39539645,76,0.7160866260528564,0.2,0.12638013,0.50537109375,2570,-0.08535409349715337,474393.65625,0.0003,0.0,920333.877734375,-18.381038630008696,,
,530000,,,,,0.7148516178131104,0.2,0.11715345,0.503759765625,2580,-0.10110387603053823,824168.125,0.0003,4.76837158203125e-07,1586760.915625,-18.36021904349327,1000.0,84250.27947788239
259,530432,6925,1000.0,79667.59176540001,76,,,,,,,,,,,,,
260,532480,6929,1000.0,79609.53834506002,76,0.7142824530601501,0.2,0.12346769,0.506494140625,2590,-0.09171599420951679,566339.125,0.0003,-1.1920928955078125e-07,1198912.7431640625,-18.33681188225746,,
261,534528,6934,1000.0,79669.77232933001,77,0.7146139144897461,0.2,0.11748053,0.499267578125,2600,-0.09129146008053794,668756.6875,0.0003,3.5762786865234375e-06,1284195.003515625,-18.339579075574875,,
,535000,,,,,0.7136561274528503,0.2,0.14295796,0.532568359375,2610,-0.09183996369829402,568272.3125,0.0003,3.3915042877197266e-05,1283173.121484375,-18.327578437328338,1000.0,87884.09122447968
262,536576,6965,1000.0,79301.33731112999,77,,,,,,,,,,,,,
263,538624,6969,1000.0,79233.14815366,77,0.7140849232673645,0.2,0.15013683,0.53876953125,2620,-0.08149388174351771,335291.78125,0.0003,4.500150680541992e-05,820203.76171875,-18.316913378238677,,
,540000,,,,,0.7148624658584595,0.2,0.13390407,0.521435546875,2630,-0.097603555812384,758963.75,0.0003,0.0,1495042.066796875,-18.334762340784074,1000.0,85839.6152601242
264,540672,7004,1000.0,79391.86954405,77,,,,,,,,,,,,,
265,542720,7009,1000.0,79434.84846137001,77,0.7137917280197144,0.2,0.14101647,0.533642578125,2640,-0.09199904199049343,611711.625,0.0003,6.556510925292969e-07,1119196.4193359376,-18.321933406591416,,
266,544768,7013,1000.0,79433.77442658001,77,0.7129843235015869,0.2,0.14233702,0.500244140625,2650,-0.08411890824500005,549334.875,0.0003,5.960464477539063e-08,1239995.9962890625,-18.296913695335387,,
,545000,,,,,0.7118708491325378,0.2,0.13994049,0.545947265625,2660,-0.09364180422271602,525965.0,0.0003,5.960464477539063e-08,981535.48203125,-18.279122239351274,1000.0,89717.86916751861
267,546816,7044,1000.0,79058.36856005,77,,,,,,,,,,,,,
268,548864,7048,1000.0,78725.25344628,77,0.7114143967628479,0.2,0.1307253,0.53203125,2670,-0.08413357390381862,366330.78125,0.0003,-2.384185791015625e-07,877035.0671875,-18.26298818588257,,
,550000,,,,,0.7102545499801636,0.2,0.13879684,0.52138671875,2680,-0.0995833616645541,487434.65625,0.0003,2.0265579223632812e-06,1077373.9298828125,-18.24037173986435,1000.0,82609.90062904358
269,550912,7077,1000.0,78376.29661963001,77,,,,,,,,,,,,,
270,552960,7081,1000.0,78541.12375696,78,0.7088052034378052,0.2,0.121301614,0.52265625,2690,-0.09850406518380624,595534.6875,0.0003,0.0,1278471.7501953125,-18.209859216213225,,
,555000,,,,,0.7076208591461182,0.2,0.1232979,0.5044921875,2700,-0.08620443881954998,558699.375,0.0003,0.0,1092781.5205078125,-18.17634038925171,1000.0,87908.1270362854
271,555008,7112,1000.0,78741.33489363,78,,,,,,,,,,,,,
272,557056,7116,1000.0,78612.07382809001,78,0.7075958251953125,0.2,0.11434541,0.487255859375,2710,-0.06916945273405872,416632.59375,0.0003,1.1920928955078125e-07,993001.847265625,-18.167955815792084,,
273,559104,7120,1000.0,78410.66320174,78,0.7067714929580688,0.2,0.13059688,0.523486328125,2720,-0.08525480440875981,575808.75,0.0003,2.86102294921875e-06,1048353.6716796875,-18.157433319091798,,
,560000,,,,,0.7061365246772766,0.2,0.16028285,0.524267578125,2730,-0.08950914782471955,562837.75,0.0003,1.0132789611816406e-06,1108419.210546875,-18.13290657401085,1000.0,85436.92407073974
274,561152,7152,1000.0,78834.50805104,78,,,,,,,,,,,,,
275,563200,7156,1000.0,78848.22525293,78,0.7050999999046326,0.2,0.10845736,0.46103515625,2740,-0.09800599765439984,1007849.0,0.0003,7.748603820800781e-07,2087584.505859375,-18.115548264980315,,
,565000,,,,,0.7044677734375,0.2,0.14181554,0.516259765625,2750,-0.09145636809116695,706045.375,0.0003,5.960464477539063e-08,1400835.42421875,-18.09687959551811,1000.0,89678.04590396881
276,565248,7187,1000.0,78872.77604866,78,,,,,,,,,,,,,
277,567296,7191,1000.0,78906.84308870001,78,0.7040898203849792,0.2,0.13334468,0.531689453125,2760,-0.09269478131900541,620406.6875,0.0003,9.5367431640625e-07,1312550.0263671875,-18.086416327953337,,
278,569344,7195,1000.0,78887.34301929001,79,0.7023021578788757,0.2,0.16075927,0.5412109375,2770,-0.10156231092987582,694903.3125,0.0003,-1.1920928955078125e-07,1376268.63359375,-18.055875384807585,,
,570000,,,,,0.7005870938301086,0.2,0.17210637,0.548193359375,2780,-0.09710079060168937,573364.5,0.0003,1.2993812561035156e-05,1174589.7759765624,-18.01578097343445,1000.0,88336.8009262085
279,571392,7225,1000.0,78536.32939826,79,,,,,,,,,,,,,
280,573440,7230,1000.0,78396.5061224,79,0.6984785795211792,0.2,0.16675277,0.553466796875,2790,-0.0953205323923612,573300.5,0.0003,1.7881393432617188e-07,1264063.9466796876,-17.963762456178664,,
,575000,,,,,0.6972049474716187,0.2,0.15198155,0.553857421875,2800,-0.09778586425818503,490880.75,0.0003,1.1920928955078125e-07,1258915.8076171875,-17.926946920156478,1000.0,88539.3776913643
281,575488,7261,1000.0,78284.75646464,79,,,,,,,,,,,,,
282,577536,7265,1000.0,78296.90905824999,79,0.6971895694732666,0.2,0.15007143,0.57109375,2810,-0.09312613892543595,445261.875,0.0003,1.7881393432617188e-07,1007686.5970703125,-17.91849168539047,,
283,579584,7270,1000.0,78271.98697449,79,0.6967767477035522,0.2,0.14068002,0.55341796875,2820,-0.09003123631700874,496042.0,0.0003,0.0,971733.2443359375,-17.90407165288925,,
,580000,,,,,0.6960156559944153,0.2,0.14997701,0.555517578125,2830,-0.0941604803520022,524333.0625,0.0003,0.0,1061245.3654296875,-17.893799984455107,1000.0,87363.07326374055
284,581632,7306,1000.0,78412.48729165,79,,,,,,,,,,,,,
285,583680,7311,1000.0,78552.85636023,79,0.6942662596702576,0.2,0.14181666,0.52021484375,2840,-0.09733908191265073,724711.875,0.0003,4.649162292480469e-06,1441374.1708984375,-17.85738781094551,,
,585000,,,,,0.694463312625885,0.2,0.14338502,0.535205078125,2850,-0.0873473655374255,602025.75,0.0003,1.0132789611816406e-06,1097977.836328125,-17.844548916816713,1000.0,88174.24868507385
286,585728,7347,1000.0,78570.37718589001,79,,,,,,,,,,,,,
287,587776,7352,1000.0,78531.69241687,79,0.6943299770355225,0.2,0.14393333,0.52939453125,2860,-0.083852108551946,463312.0625,0.0003,0.0,1009450.7751953125,-17.84068421125412,,
288,589824,7357,1000.0,78364.64871976,80,0.6928693652153015,0.2,0.13237506,0.52763671875,2870,-0.08706418207730167,465866.09375,0.0003,0.0,1050265.22265625,-17.818832677602767,,
,590000,,,,,0.6926661133766174,0.2,0.124511,0.524365234375,2880,-0.09314662027172745,639423.625,0.0003,0.0,1233262.65,-17.806818413734437,1000.0,84345.77448101043
289,591872,7394,1000.0,78507.24269235,80,,,,,,,,,,,,,
290,593920,7399,1000.0,78520.38793412,80,0.6917885541915894,0.2,0.14883499,0.557470703125,2890,-0.09132782701053657,519942.3125,0.0003,-2.288818359375e-05,934130.604296875,-17.789160352945327,,
,595000,,,,,0.690553605556488,0.2,0.16056886,0.54677734375,2900,-0.09487423914833926,556886.5,0.0003,2.384185791015625e-07,1027114.238671875,-17.76666834950447,1000.0,88840.74494190216
291,595968,7438,1000.0,78568.06575378,80,,,,,,,,,,,,,
292,598016,7444,1000.0,78724.04419691999,80,0.6888800263404846,0.2,0.13378072,0.521630859375,2910,-0.08577364665106871,625009.5,0.0003,0.0,1348422.684375,-17.725199180841447,,
,600000,,,,,0.6897521018981934,0.2,0.15500015,0.53603515625,2920,-0.08941408176906407,685041.125,0.0003,3.1113624572753906e-05,1486318.333984375,-17.718335336446764,1000.0,88608.25877838135
293,600064,7480,1000.0,78824.17356968999,80,,,,,,,,,,,,,
294,602112,7485,1000.0,78734.30013928999,80,0.6884614825248718,0.2,0.13894986,0.562890625,2930,-0.08934142810467165,592884.0,0.0003,0.0,1091607.6412109374,-17.71421226263046,,
295,604160,7490,1000.0,79047.46444118,80,0.6883477568626404,0.2,0.19237316,0.566015625,2940,-0.08722347787988838,479033.4375,0.0003,-1.1920928955078125e-07,1089082.084375,-17.696286225318907,,
,605000,,,,,0.6876096725463867,0.2,0.1399757,0.522705078125,2950,-0.10872987728216685,1009163.3125,0.0003,7.748603820800781e-07,1832434.87109375,-17.68551015853882,1000.0,87740.26306095123
296,606208,7530,1000.0,79133.94061091999,80,,,,,,,,,,,,,
297,608256,7535,1000.0,79341.97673629,80,0.6877993941307068,0.2,0.1534597,0.5322265625,2960,-0.09114920477150008,852913.125,0.0003,3.933906555175781e-06,1411286.3869140625,-17.673936510086058,,
,610000,,,,,0.6867793798446655,0.2,0.19536816,0.575439453125,2970,-0.10100108794867993,458228.9375,0.0003,0.0,1093281.2951171875,-17.659204179048537,1000.0,89311.89254493713
298,610304,7570,1000.0,79274.29641133,80,,,,,,,,,,,,,
299,612352,7574,1000.0,79605.03989568,80,0.6861575841903687,0.2,0.16788295,0.56005859375,2980,-0.09323489473899826,524736.5625,0.0003,-1.1920928955078125e-07,1024068.203515625,-17.642146515846253,,
300,614400,7579,1000.0,79531.16304188,81,0.685443639755249,0.2,0.16596772,0.54326171875,2990,-0.08298068036092446,663534.1875,0.0003,0.0,1342826.4671875,-17.62163864970207,,
,615000,,,,,0.6838845610618591,0.2,0.15020746,0.543359375,3000,-0.10059282738075126,716751.3125,0.0003,0.0,1359654.262890625,-17.59469628930092,1000.0,93769.55898532868
301,616448,7611,1000.0,79786.51731958,80,,,,,,,,,,,,,
302,618496,7617,1000.0,79735.58249191001,81,0.6822587251663208,0.2,0.14979294,0.541162109375,3010,-0.09465130193275399,527585.5,0.0003,0.0,1113076.7490234375,-17.556449824571608,,
,620000,,,,,0.6822882890701294,0.2,0.2088911,0.60751953125,3020,-0.0889541197946528,463308.25,0.0003,7.152557373046875e-07,975153.0560546875,-17.536490750312804,1000.0,89374.56766452789
303,620544,7654,1000.0,79722.18594553,81,,,,,,,,,,,,,
304,622592,7659,1000.0,79640.31493857,81,0.682013213634491,0.2,0.22328086,0.5603515625,3030,-0.08802640318172053,413197.8125,0.0003,1.1920928955078125e-07,875913.524609375,-17.526042759418488,,
305,624640,7663,1000.0,80211.88178375999,81,0.6813318729400635,0.2,0.1397422,0.525830078125,3040,-0.09605298686656169,595216.625,0.0003,1.1920928955078125e-07,1252169.4771484374,-17.520610749721527,,
,625000,,,,,0.6809686422348022,0.2,0.14141212,0.510498046875,3050,-0.09181638484005816,724081.0,0.0003,-3.6954879760742188e-06,1519928.417578125,-17.501147538423538,1000.0,88698.80517940522
306,626688,7696,1000.0,80449.40811779001,81,,,,,,,,,,,,,
307,628736,7701,1000.0,80516.1571147,81,0.680993914604187,0.2,0.15704693,0.5513671875,3060,-0.10007285628234967,644393.875,0.0003,-4.76837158203125e-07,1186573.9900390625,-17.498528409004212,,
,630000,,,,,0.6793136596679688,0.2,0.15429927,0.53369140625,3070,-0.09096554237185046,696101.25,0.0003,0.0,1340967.812890625,-17.47070295214653,1000.0,86780.88886489868
308,630784,7735,1000.0,80693.60607205001,81,,,,,,,,,,,,,
309,632832,7739,1000.0,80630.84585056001,81,0.6781580448150635,0.2,0.12960683,0.519091796875,3080,-0.0911855889193248,803228.75,0.0003,0.0,1624513.70390625,-17.434961766004562,,
310,634880,7744,1000.0,80450.07978311,81,0.6773579716682434,0.2,0.18637146,0.568505859375,3090,-0.08594144140661228,417447.65625,0.0003,7.152557373046875e-07,935794.180859375,-17.40975667834282,,
,635000,,,,,0.6748767495155334,0.2,0.14832795,0.538623046875,3100,-0.09210423890617676,578781.125,0.0003,-2.384185791015625e-07,1215560.8986328125,-17.367430174350737,1000.0,85224.97426261901
311,636928,7782,1000.0,80782.95280648001,81,,,,,,,,,,,,,
312,638976,7787,1000.0,81063.03836055001,82,0.6731017231941223,0.2,0.16123569,0.556005859375,3110,-0.09665412208414637,635725.0,0.0003,-2.384185791015625e-07,1330738.042578125,-17.310533571243287,,
,640000,,,,,0.6726880073547363,0.2,0.17542239,0.543896484375,3120,-0.08806336399284191,620871.875,0.0003,-1.1920928955078125e-07,1448405.689453125,-17.285495513677596,1000.0,89588.7651172638
313,641024,7819,1000.0,81109.83338309001,81,,,,,,,,,,,,,
314,643072,7824,1000.0,81168.53303512001,82,0.6726686954498291,0.2,0.15993112,0.562158203125,3130,-0.09033092776080594,482845.9375,0.0003,0.0,1026506.9203125,-17.280368036031724,,
,645000,,,,,0.6721291542053223,0.2,0.1343247,0.5275390625,3140,-0.08648397565702907,646609.625,0.0003,0.0,1314862.0203125,-17.271734941005707,1000.0,87970.36429805755
315,645120,7859,1000.0,81395.42274496001,82,,,,,,,,,,,,,
316,647168,7864,1000.0,81579.26853138,82,0.6697520017623901,0.2,0.18791291,0.5669921875,3150,-0.10458765535149724,551683.625,0.0003,2.187490463256836e-05,1443904.842578125,-17.22772090435028,,
317,649216,7869,1000.0,81848.85794145,82,0.6702216863632202,0.2,0.19761138,0.598388671875,3160,-0.09737684490391985,489692.65625,0.0003,0.00020813941955566406,1063100.4705078125,-17.21303568482399,,
,650000,,,,,0.6686379909515381,0.2,0.14583135,0.544775390625,3170,-0.10004480850766413,716383.125,0.0003,2.384185791015625e-07,1486215.79140625,-17.19685941338539,1000.0,87590.46289768218
318,651264,7904,1000.0,82006.12071785,82,,,,,,,,,,,,,
319,653312,7909,1000.0,82059.90993327,82,0.6684035658836365,0.2,0.13358067,0.511572265625,3180,-0.08899795510806144,693394.8125,0.0003,5.960464477539063e-08,1418651.60546875,-17.169931209087373,,
,655000,,,,,0.6678831577301025,0.2,0.18078738,0.554931640625,3190,-0.09152024984941817,576237.0625,0.0003,6.556510925292969e-07,1221321.746484375,-17.156518983840943,1000.0,88670.33909797668
320,655360,7943,1000.0,82303.15433856999,82,,,,,,,,,,,,,
321,657408,7947,1000.0,82422.43935003999,82,0.6674969792366028,0.2,0.17971021,0.558984375,3200,-0.09253791171940975,653566.375,0.0003,3.0994415283203125e-06,1198445.3078125,-17.153618377447128,,
322,659456,7952,1000.0,82662.60071109,82,0.6670480370521545,0.2,0.18212792,0.587353515625,3210,-0.09359703648369759,540354.75,0.0003,5.960464477539063e-08,1227304.4025390625,-17.1422581076622,,
,660000,,,,,0.6654168963432312,0.2,0.17734095,0.547705078125,3220,-0.0879939170263242,717565.75,0.0003,-1.1920928955078125e-07,1347664.421875,-17.111697560548784,1000.0,88955.30327949525
323,661504,7985,1000.0,82420.75936381,82,,,,,,,,,,,,,
324,663552,7989,1000.0,82418.73167644,83,0.6650707125663757,0.2,0.20809135,0.562646484375,3230,-0.08022824203653726,588240.9375,0.0003,1.7881393432617188e-06,1219068.3439453125,-17.088535553216936,,
,665000,,,,,0.6633762717247009,0.2,0.17222424,0.54638671875,3240,-0.09337228490621782,683486.0625,0.0003,-7.3909759521484375e-06,1468430.78984375,-17.062045633792877,1000.0,88723.83434305192
325,665600,8021,1000.0,82586.43907681,82,,,,,,,,,,,,,
326,667648,8026,1000.0,82792.55017011,83,0.662463366985321,0.2,0.15745139,0.55625,3250,-0.09918910426349611,745569.5,0.0003,1.7881393432617188e-07,1587376.33671875,-17.0251114487648,,
327,669696,8030,1000.0,83060.85100647001,83,0.6604897975921631,0.2,0.19307879,0.573974609375,3260,-0.09275088120484724,605600.75,0.0003,0.0,1203790.18671875,-16.986531460285185,,
,670000,,,,,0.6596948504447937,0.2,0.1833399,0.535302734375,3270,-0.09014821494929492,809358.75,0.0003,0.0,1629153.41875,-16.96146196126938,1000.0,88883.45247154236
328,671744,8061,1000.0,83141.61444563999,83,,,,,,,,,,,,,
329,673792,8066,1000.0,83253.16175313,83,0.6588961482048035,0.2,0.1743027,0.559375,3280,-0.08333409095066599,594102.0,0.0003,-1.1920928955078125e-07,1280312.5611328124,-16.932166492938997,,
,675000,,,,,0.6579054594039917,0.2,0.1853897,0.54609375,3290,-0.09705336132901721,843026.75,0.0003,2.384185791015625e-07,1571812.75,-16.914323765039445,1000.0,91039.34039268494
330,675840,8098,1000.0,83541.80371773001,83,,,,,,,,,,,,,
331,677888,8103,1000.0,83881.54561160001,83,0.6576313972473145,0.2,0.17640236,0.540966796875,3300,-0.08646346112363971,626391.8125,0.0003,-7.426738739013672e-05,1240807.0794921876,-16.901687276363372,,
332,679936,8107,1000.0,84256.20174037,83,0.6568999886512756,0.2,0.18698798,0.5673828125,3310,-0.09891644980525598,687796.875,0.0003,0.00027996301651000977,1465451.563671875,-16.881151777505874,,
,680000,,,,,0.6549382209777832,0.2,0.20712772,0.573583984375,3320,-0.09362738720374182,693768.5,0.0003,1.1920928955078125e-07,1333311.36640625,-16.846278327703477,1000.0,86748.58439035415
333,681984,8140,1000.0,84174.02172072,83,,,,,,,,,,,,,
334,684032,8145,1000.0,84410.15203725999,83,0.6546227931976318,0.2,0.17546335,0.5345703125,3330,-0.08149665725068189,554432.625,0.0003,5.364418029785156e-07,1182840.5642578125,-16.81550449728966,,
,685000,,,,,0.6529847979545593,0.2,0.16899642,0.542431640625,3340,-0.09418129645637237,721792.875,0.0003,1.430511474609375e-06,1398602.651953125,-16.78787965774536,1000.0,93862.07674789429
335,686080,8178,1000.0,84669.54914728999,83,,,,,,,,,,,,,
336,688128,8183,1000.0,84638.20469984,84,0.6529572606086731,0.2,0.15508695,0.556591796875,3350,-0.08888906855136156,697430.6875,0.0003,0.0,1471350.66640625,-16.771040719747543,,
,690000,,,,,0.65201336145401,0.2,0.20314948,0.563671875,3360,-0.08748385198414325,516566.03125,0.0003,5.960464477539063e-08,950758.4669921875,-16.75092720389366,1000.0,96161.45986557007
337,690176,8214,1000.0,84738.23299916,84,,,,,,,,,,,,,
338,692224,8219,1000.0,85029.78666117002,84,0.6510269045829773,0.2,0.18820298,0.556494140625,3370,-0.08710876053664833,619167.875,0.0003,0.0,1277167.5474609374,-16.725873357057573,,
339,694272,8223,1000.0,85392.11604152998,84,0.6491953730583191,0.2,0.18175712,0.573583984375,3380,-0.10240853108698503,758107.6875,0.0003,-5.960464477539062e-07,1532670.4140625,-16.682618284225462,,
,695000,,,,,0.6480969190597534,0.2,0.19304085,0.575244140625,3390,-0.10214010656927712,751806.875,0.0003,3.5762786865234375e-07,1540316.25859375,-16.650689959526062,1000.0,90171.76570920945
340,696320,8256,1000.0,85620.92594987,84,,,,,,,,,,,,,
341,698368,8261,1000.0,85563.49059047998,84,0.6470931768417358,0.2,0.1618765,0.56044921875,3400,-0.0924232357137953,808171.875,0.0003,0.0,1578350.040625,-16.618017452955247,,
,700000,,,,,0.6450650095939636,0.2,0.18871641,0.583984375,3410,-0.09808683998999186,567128.5625,0.0003,-1.3113021850585938e-06,1311976.5560546876,-16.578342777490615,1000.0,96697.47994461059
