rollout/ep_len_mean,train/critic_loss,time/episodes,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
977.34,16.896271040439604,704,0.001,2906.8525081300004,7753,664624,85,-179.8402921447754,663581,,
,16.184622379779817,,0.001,,,665000,,-179.7909405822754,664581,2912.7585989034387,914.0
968.54,16.83916445636749,708,0.001,2879.7011737699995,7788,667744,85,-180.4110828857422,666701,,
,17.54982453584671,,0.001,,,670000,,-180.91834106445313,669937,3040.0606797399,1000.0
966.58,,712,,2877.9449038899993,7825,670980,85,,,,
966.58,15.524125016212464,716,0.001,2881.9353314799996,7855,674980,85,-181.6742684020996,673937,,
,17.402524597644806,,0.001,,,675000,,-181.36303958129884,674937,2942.4694901869634,913.5
966.58,18.203810272693634,720,0.001,2890.38365634,7898,678980,85,-180.96918365478516,677937,,
,17.500806478500365,,0.001,,,680000,,-181.56930877685548,679937,2984.285763914953,1000.0
966.58,17.090013682842255,724,0.001,2891.0568552999994,7940,682980,86,-181.81835034179687,681937,,
,18.05026259803772,,0.001,,,685000,,-181.87529400634764,684097,3144.205530908145,1000.0
958.18,16.779894747257234,728,0.001,2864.7495028499998,7978,686140,85,-182.0317240600586,685097,,
,17.739522492408753,,0.001,,,690000,,-182.67048211669922,689097,3137.559235957172,996.0
958.18,,732,,2871.6102374800003,8023,690140,86,,,,
951.93,17.458528892993925,736,0.001,2867.2227174800005,8049,693515,86,-182.77111157226562,692472,,
,17.432154842376708,,0.001,,,695000,,-182.6919272155762,694472,3154.0134505653755,1000.0
951.93,18.116136009693147,740,0.001,2873.0549212200003,8093,697515,86,-183.0441085510254,696472,,
,18.76652368736267,,0.001,,,700000,,-183.63553018188477,699472,3062.041281919484,1000.0
951.93,17.391513915538788,744,0.001,2881.1416513100003,8135,701515,86,-183.8186198425293,700472,,
,17.840203157901765,,0.001,,,705000,,-184.0760008239746,704472,2890.6995707757305,923.4
951.93,,748,,2887.80145522,8177,705515,86,,,,
951.07,17.44825753593445,752,0.001,2890.68207068,8205,709429,86,-184.05423745727538,708472,,
,17.359878860886823,,0.001,,,710000,,-184.67167653557507,709386,2988.552746064658,1000.0
951.07,19.156081572532653,756,0.001,2894.4355323900004,8248,713429,86,-184.3368525695801,712386,,
,20.02699343395233,,0.001,,,715000,,-184.79623950195312,714386,3120.9927134590225,1000.0
960.1,22.213354173660278,760,0.001,2891.71687787,8293,717429,86,-185.48478591918945,716386,,
,24.689574039459227,,0.001,,,720000,,-185.87174569702148,719386,2283.339930291474,1000.0
960.1,23.72946479320526,764,0.001,2890.7207301100007,8337,721429,86,-185.9954803466797,720386,,
950.71,25.92266474056244,768,0.001,2786.3048132999998,8360,724490,86,-187.10808340454102,723447,,
,25.284169545173643,,0.001,,,725000,,-186.90994818115234,724447,1046.0010017513298,1000.0
950.71,23.609570492744446,772,0.001,2724.92043603,8404,728490,86,-187.13890216064453,727447,,
,21.177049367427827,,0.001,,,730000,,-186.32562182617187,729447,2036.1435444140384,1000.0
950.71,21.94230075645447,776,0.001,2642.64930871,8448,732490,86,-186.74128619384766,731447,,
,19.750551198005677,,0.001,,,735000,,-186.13557705688476,734281,1228.779556299583,1000.0
949.05,19.24888590335846,780,0.001,2592.91373124,8492,736324,86,-185.88819207763672,735281,,
,19.68307351875305,,0.001,,,740000,,-185.8753805541992,739281,2378.762662058964,1000.0
949.05,,784,,2618.33415776,8535,740324,86,,,,
948.87,20.603539882659913,788,0.001,2614.53530472,8559,743511,86,-186.23454873657226,742468,,
,19.352599853992462,,0.001,,,745000,,-186.53303311157225,744468,2504.557309565088,799.8
937.02,20.30181874443288,792,0.001,2559.3148105200003,8596,746326,86,-186.9679034002896,745990,,
,19.295756685733796,,0.001,,,750000,,-186.85341833496093,749283,2769.0158451267516,917.2
937.02,,796,,2557.7572513100004,8633,750326,86,,,,
937.02,18.380850800037383,800,0.001,2562.10777073,8663,754326,87,-187.8127860107422,753283,,
,19.282664479255676,,0.001,,,755000,,-187.81929666137697,754283,3192.2180277996695,1000.0
937.02,18.11617205667496,804,0.001,2564.0741814400003,8708,758326,87,-187.76465875244142,757283,,
,18.38875185394287,,0.001,,,760000,,-187.81413015747071,759283,3003.1524626890196,1000.0
938.67,18.55160901260376,808,0.001,2542.64514519,8751,761611,87,-187.3120771484375,761283,,
,16.727618631362915,,0.001,,,765000,,-187.81315744018553,764568,3241.425717694964,1000.0
946.31,,812,,2569.94741258,8790,765611,87,,,,
946.31,19.744667255878447,816,0.001,2574.2180553099997,8820,769611,87,-188.02794342041017,768568,,
,22.084731902599334,,0.001,,,770000,,-187.6985263671875,769568,3023.1655821134686,1000.0
946.31,17.797653549671175,820,0.001,2572.65092697,8865,773611,87,-188.3844764099121,772568,,
,18.927777303695677,,0.001,,,775000,,-188.20282165527342,774568,3146.8689122546466,1000.0
941.05,19.356437289142733,824,0.001,2562.71195662,8906,777085,87,-188.22676248921977,776339,,
938.22,22.417154232982682,828,0.001,2556.90710059,8926,779962,87,-188.6749773723323,778919,,
,19.336492782592774,,0.001,,,780000,,-188.12085580444335,779919,2729.253353610425,901.4
938.22,21.61218194818497,832,0.001,2555.38597871,8970,783962,87,-188.44272216796875,782919,,
,22.566790155410768,,0.001,,,785000,,-188.9512301940918,784919,3191.448433581367,1000.0
944.47,17.857611424922943,836,0.001,2574.86040903,9014,787962,87,-188.89777868652342,786919,,
,20.193186209201812,,0.001,,,790000,,-189.10126156616212,789919,3213.306058736262,1000.0
938.97,17.88704843627082,840,0.001,2559.0669521499995,9055,791412,87,-188.8423866780599,790369,,
,18.261801096439363,,0.001,,,795000,,-189.32101342773439,794369,2944.002478613914,1000.0
938.97,,844,,2560.43857923,9100,795412,87,,,,
938.97,18.906356616020204,848,0.001,2559.0849382700007,9130,799412,87,-189.69006741333007,798369,,
,15.984065334561844,,0.001,,,800000,,-189.81029951068717,799653,3240.3201233400964,1000.0
932.67,18.295164902210235,852,0.001,2539.14407144,9173,802696,87,-189.73605578613282,801653,,
,20.357166642665863,,0.001,,,805000,,-190.64379766845704,804653,3173.940347462124,1000.0
932.67,20.88625040054321,856,0.001,2538.7282200700006,9218,806696,87,-190.0526800842285,805653,,
,18.946159996032716,,0.001,,,810000,,-190.14647994995119,809653,3000.3783601210916,940.1
932.67,,860,,2576.7745622,9262,810696,87,,,,
912.0,20.942722424980282,864,0.001,2517.13415562,9281,812629,87,-190.59443901121153,812447,,
,19.672752803325654,,0.001,,,815000,,-189.7949734802246,814586,2935.8250536262467,937.5
921.39,21.418564053535462,868,0.001,2624.3638314700006,9320,816629,87,-190.1504878540039,815586,,
,19.00519118642807,,0.001,,,820000,,-190.006369140625,819586,2922.0406244335054,988.4
921.39,,872,,2690.08472139,9365,820629,87,,,,
921.39,22.005474751472473,876,0.001,2761.9117583400007,9395,824629,87,-190.23207894897462,823586,,
,19.57589234972,,0.001,,,825000,,-190.37070602416992,824586,2657.0808977540796,1000.0
923.05,18.393621866226198,880,0.001,2836.0220798200003,9438,828629,87,-190.29112142944336,827586,,
,19.70905826663971,,0.001,,,830000,,-190.15769424438477,829586,3112.243569066236,1000.0
923.05,18.691190554141997,884,0.001,2808.24583339,9479,832629,87,-190.10487686157228,831586,,
,18.4064910902977,,0.001,,,835000,,-190.8372415161133,834173,3073.691910247505,1000.0
917.26,19.64117728853226,888,0.001,2795.2441838,9519,835237,87,-190.63467541503906,835173,,
929.11,21.8981303730011,892,0.001,2856.23611217,9543,839237,87,-190.814650390625,838194,,
,19.70008275794983,,0.001,,,840000,,-191.365877532959,839194,3251.4663829517085,1000.0
929.11,20.170425194740297,896,0.001,2861.98493894,9590,843237,87,-190.66084628295897,842194,,
,20.084552221775056,,0.001,,,845000,,-190.99760375976564,844194,3332.7228359301253,1000.0
929.11,21.018063093662263,900,0.001,2843.8237913499993,9634,847237,87,-191.13014932250977,846194,,
,21.259603798866273,,0.001,,,850000,,-191.0341290283203,849194,2942.2064565842156,1000.0
929.11,22.528430802822115,904,0.001,2835.6323051700006,9679,851237,87,-191.4922189025879,850194,,
,20.43312625551224,,0.001,,,855000,,-191.04218423461913,854194,3252.555522284005,1000.0
936.26,,908,,2885.6177506300005,9723,855237,87,,,,
935.35,20.389776347637177,912,0.001,2883.931482860001,9749,859146,88,-191.28449224853514,858103,,
,23.37173652076721,,0.001,,,860000,,-191.52972579956054,859103,3336.4259886194022,1000.0
935.35,22.107622570991516,916,0.001,2884.107263060001,9797,863146,88,-191.1770446777344,862103,,
,19.249000421524048,,0.001,,,865000,,-191.7596730041504,864103,3252.4285591740163,1000.0
935.35,23.438771392822265,920,0.001,2888.6555037500007,9842,867146,88,-191.61989559936524,866103,,
,17.787824945926666,,0.001,,,870000,,-192.38959951782226,869103,3270.206674780324,1000.0
940.61,18.62179374408722,924,0.001,2908.95551145,9883,871146,88,-192.49298150634766,870103,,
,20.886884201049806,,0.001,,,875000,,-193.51247296142577,874103,3239.224910669308,1000.0
951.84,,928,,2944.4220701199997,9927,875146,88,,,,
951.84,20.0939189453125,932,0.001,2953.3688909499997,9958,879146,88,-193.29187881469727,878103,,
,21.692054043293,,0.001,,,880000,,-192.871975189209,879103,3186.9355162478982,1000.0
951.84,20.212792194366454,936,0.001,2958.30551264,10003,883146,88,-193.44611599731445,882103,,
,19.0321953997612,,0.001,,,885000,,-193.60658764648437,884103,3173.555094716349,974.7
957.34,20.189243514060973,940,0.001,2980.19374099,10047,887146,88,-193.68055087280274,886103,,
,17.96278061246872,,0.001,,,890000,,-193.81165512084962,889103,2975.0794900038513,917.0
957.34,18.565188025474548,944,0.001,2983.4390745600003,10090,891146,88,-193.77520922851562,890103,,
,18.99166025733948,,0.001,,,895000,,-194.06921353149414,894103,3270.290018395614,1000.0
957.34,,948,,2988.7186215600004,10132,895146,88,,,,
964.5,20.803996967315673,952,0.001,3016.5938953200002,10162,899146,88,-194.1166541748047,898103,,
,19.312126259326934,,0.001,,,900000,,-194.65915185546876,899103,3123.4956435231024,999.6
964.5,20.070859413146973,956,0.001,3020.16341471,10206,903146,88,-193.85542739868163,902103,,
,19.25105780649185,,0.001,,,905000,,-195.03153369140625,904103,3291.7725215679966,1000.0
956.12,18.104052052085784,960,0.001,2993.562472050001,10243,906308,88,-193.98384376808448,905265,,
,18.076324484348298,,0.001,,,910000,,-195.1229168701172,909265,3138.371729925583,1000.0
976.79,,964,,3064.3878962,10287,910308,88,,,,
976.79,20.20559909105301,968,0.001,3069.1604381999996,10316,914308,88,-195.47161517333984,913265,,
,19.32667882823944,,0.001,,,915000,,-195.3768508911133,914265,3393.5409544383174,1000.0
976.79,20.3448579788208,972,0.001,3076.9009703,10359,918308,88,-195.07743240356444,917265,,
,19.183735810279845,,0.001,,,920000,,-195.72799725341798,919265,3078.187262556329,903.9
974.42,19.83594856262207,976,0.001,3085.938948360001,10397,922071,88,-196.1179953918457,921028,,
,19.993560286521912,,0.001,,,925000,,-195.91375808715821,924028,3049.2212330679613,1000.0
974.42,19.26195806980133,980,0.001,3070.1943395800004,10446,926071,88,-195.95324887084962,925028,,
,19.538999909877777,,0.001,,,930000,,-196.66755508422852,929028,3359.3356685401172,1000.0
974.42,,984,,3110.62075123,10491,930071,88,,,,
988.34,19.240257719039917,988,0.001,3159.8206841300002,10520,934071,88,-197.02366760253906,933028,,
,21.381499752521513,,0.001,,,935000,,-196.84352096557618,934028,3279.7893474175594,1000.0
988.34,18.873489246845246,992,0.001,3158.81771962,10564,938071,88,-196.61912524414063,937028,,
,19.47984548521042,,0.001,,,940000,,-196.96740475463866,939028,2874.9846913877873,865.6
978.53,19.105696261405946,996,0.001,3126.8320196100003,10605,941090,88,-197.3812699279785,941028,,
,19.23852359008789,,0.001,,,945000,,-197.450169921875,944047,2179.67081417772,663.7
978.53,,1000,,3150.4119059299996,10639,945090,88,,,,
978.53,19.154269093990326,1004,0.001,3163.14691009,10669,949090,88,-197.75045718383788,948047,,
,19.385159200668333,,0.001,,,950000,,-197.98571520996094,949047,2527.857142183301,845.5
978.53,18.835586032390594,1008,0.001,3168.5903047700003,10714,953090,88,-197.89070739746094,952047,,
,18.24899759578705,,0.001,,,955000,,-198.43682131958008,954295,3295.6082654785364,1000.0
971.92,18.889710181236268,1012,0.001,3147.46410571,10758,956338,88,-198.53898049926758,955295,,
,18.262077105998994,,0.001,,,960000,,-198.86026635742186,959295,3357.343535209133,1000.0
971.92,,1016,,3150.2731248499995,10805,960338,88,,,,
971.92,19.12753697538376,1020,0.001,3153.0741053500005,10835,964338,88,-199.3611125793457,963295,,
,18.88315275478363,,0.001,,,965000,,-199.45274166870118,964295,3266.5384779488727,973.9
962.51,19.741776660337287,1024,0.001,3120.1124107299997,10874,967397,88,-201.43902740478515,966354,,
,19.19848203277588,,0.001,,,970000,,-200.52854806518556,969354,3356.0884650703056,1000.0
962.51,19.54803733205795,1028,0.001,3128.3326960899994,10920,971397,88,-200.32139654541015,970354,,
,21.83514357185364,,0.001,,,975000,,-200.26931085205078,974354,3370.141770014353,1000.0
962.51,,1032,,3132.103558979999,10966,975397,88,,,,
962.51,20.573868205070497,1036,0.001,3135.4565738099996,10997,979397,89,-200.44234967041015,978354,,
,20.808562757492066,,0.001,,,980000,,-200.44387448120116,979354,3293.860992975254,1000.0
962.51,17.76833701658249,1040,0.001,3136.47296542,11046,983397,89,-201.11082553100587,982354,,
,18.509341884613036,,0.001,,,985000,,-200.71512319946288,984354,3174.164325463504,977.8
962.51,19.11118964290619,1044,0.001,3136.3498726200005,11090,987397,89,-201.90544354248047,986354,,
,19.443492533683777,,0.001,,,990000,,-201.86277410888673,989354,3437.761063761939,1000.0
962.51,18.77171779537201,1048,0.001,3140.0965693999997,11134,991397,89,-201.96342211914063,990354,,
955.74,19.892102293491362,1052,0.001,3118.182870450001,11159,994720,89,-202.77531237792968,993677,,
,17.248005198955536,,0.001,,,995000,,-202.8342428894043,994677,3244.3801904832944,1000.0
953.82,18.88341494321823,1056,0.001,3117.74398185,11202,998528,89,-203.00901107788087,997677,,
,18.85724449157715,,0.001,,,1000000,,-203.31932272338867,999485,3241.009701080504,1000.0
962.2,19.18414420413971,1060,0.001,3147.0336599099996,11245,1002528,89,-203.30799462890624,1001485,,
,22.042055727005003,,0.001,,,1005000,,-203.5504808959961,1004485,3367.7106139577927,1000.0
962.2,19.735395591259003,1064,0.001,3143.9586846099996,11286,1006528,89,-203.38929244995117,1005485,,
,17.596992874145506,,0.001,,,1010000,,-204.5980573425293,1009485,3129.889020433789,900.8
962.2,,1068,,3148.75119536,11326,1010528,89,,,,
953.36,16.50773519483106,1072,0.001,3117.62818981,11349,1013644,89,-205.57155661747373,1012601,,
,18.470639982700348,,0.001,,,1015000,,-205.54590393066405,1014601,2899.8539661811733,873.8
955.73,21.005358974456787,1076,0.001,3128.1260892699997,11391,1017644,89,-205.62435354614257,1016601,,
,22.604838950157166,,0.001,,,1020000,,-206.0210553894043,1019601,3287.614639650937,1000.0
955.73,20.390429494857788,1080,0.001,3150.2295490099996,11435,1021644,89,-207.23210787963868,1020601,,
,18.936354463100432,,0.001,,,1025000,,-207.45687017822266,1024601,2162.26071613698,676.7
955.73,,1084,,3149.1838937199996,11472,1025644,89,,,,
955.73,21.86205893802643,1088,0.001,3148.6225320099993,11501,1029644,89,-208.16384603881835,1028601,,
,20.26442860412598,,0.001,,,1030000,,-208.09853356933593,1029601,2966.416811847221,902.4
955.73,19.7209545416832,1092,0.001,3152.0854404,11543,1033644,89,-208.5627771911621,1032601,,
,19.902133271217345,,0.001,,,1035000,,-208.80584130859376,1034601,3244.0638741137227,1000.0
963.07,18.303375309467317,1096,0.001,3178.47367967,11586,1037397,89,-209.36017864990234,1036601,,
,20.846563153743745,,0.001,,,1040000,,-209.16406240844728,1039354,3387.24278559112,1000.0
963.07,19.763860362529755,1100,0.001,3178.4683792299993,11628,1041397,89,-209.60436785888672,1040354,,
,20.138145860671997,,0.001,,,1045000,,-209.88689688110352,1044354,3327.623287566138,1000.0
963.07,,1104,,3182.2297648900003,11670,1045397,89,,,,
963.07,19.490593523025513,1108,0.001,3183.55600649,11699,1049397,89,-210.46803546142579,1048354,,
,18.323324688911438,,0.001,,,1050000,,-210.8793609008789,1049354,2976.7662281838248,901.2
970.59,19.99035723352432,1112,0.001,3210.60220331,11741,1053397,89,-211.0895418701172,1052354,,
,19.326458496570588,,0.001,,,1055000,,-211.52284481811523,1054354,2768.6781717535478,857.4
970.59,17.949712164878846,1116,0.001,3214.2250861500006,11782,1057397,89,-211.45491720581055,1056354,,
,19.15823073244095,,0.001,,,1060000,,-211.8353465270996,1059354,3417.606922403583,1000.0
970.59,19.34527794599533,1120,0.001,3216.5952242999997,11825,1061397,89,-212.4174384765625,1060354,,
,20.798444805145262,,0.001,,,1065000,,-212.7710610961914,1064354,2762.2957368154543,821.8
980.0,,1124,,3254.5777926299993,11866,1065397,89,,,,
980.0,18.595035222530363,1128,0.001,3245.24313656,11896,1069397,89,-213.0489636230469,1068354,,
,19.211526074409484,,0.001,,,1070000,,-213.1544216003418,1069354,3120.491187552456,915.9
979.89,17.646246165752412,1132,0.001,3243.0729587799997,11937,1073386,89,-212.96861614990235,1072354,,
,19.916160184860228,,0.001,,,1075000,,-213.20976443481445,1074343,3389.7169340914757,1000.0
979.89,20.428670186042787,1136,0.001,3247.854408519999,11976,1077386,89,-213.33767837524414,1076343,,
,22.548914373874663,,0.001,,,1080000,,-213.79742651367187,1079260,3309.877128203586,1000.0
979.06,21.38686221075058,1140,0.001,3246.97700395,12015,1081303,89,-213.26416232299806,1080260,,
,17.52698917245865,,0.001,,,1085000,,-213.6767219543457,1084260,3156.3766252161467,929.2
979.06,,1144,,3251.9699632600004,12053,1085303,90,,,,
973.37,19.544531247615815,1148,0.001,3233.2006159,12076,1088734,90,-214.88990728759765,1087691,,
,19.409379372119904,,0.001,,,1090000,,-215.11969107055663,1089691,3012.5074971884487,882.6
971.5,28.119156150256885,1152,0.001,3226.7018578700004,12107,1091870,90,-215.43915243709787,1090827,,
,22.468823706873177,,0.001,,,1095000,,-215.81194672117473,1094171,3228.760265791684,959.9
966.86,,1156,,3211.850185100001,12141,1095214,90,,,,
955.87,24.09238799715042,1160,0.001,3141.9105033599994,12161,1098115,90,-215.80750509643553,1097072,,
,21.691805258750914,,0.001,,,1100000,,-216.4401163330078,1099072,3307.3448858923744,963.3
955.87,21.247476645946502,1164,0.001,3147.66121283,12199,1102115,90,-216.52865728759767,1101072,,
,21.99870668029785,,0.001,,,1105000,,-216.42970355224608,1104072,3342.848371110158,1000.0
955.87,18.466660374641418,1168,0.001,3146.4540511300006,12239,1106115,90,-217.14693017578125,1105072,,
,20.13804957866669,,0.001,,,1110000,,-217.94564056396484,1109072,3071.039718654123,1000.0
964.71,,1172,,3176.0406649899996,12278,1110115,90,,,,
964.71,20.356229576587676,1176,0.001,3174.69008559,12305,1114115,90,-218.23799118041993,1113072,,
,23.822708753585815,,0.001,,,1115000,,-217.86869177246095,1114072,3412.3940013194456,1000.0
964.71,22.05740457344055,1180,0.001,3173.01689342,12344,1118115,90,-218.5562716064453,1117072,,
,20.50951686191559,,0.001,,,1120000,,-218.5316689758301,1119072,3056.4680082075124,916.0
964.71,21.017259645938875,1184,0.001,3175.4841618599994,12382,1122115,90,-218.94304290771484,1121072,,
,22.215072390556337,,0.001,,,1125000,,-219.0747109375,1124072,2803.4999547471293,805.3
964.71,19.566838008403778,1188,0.001,3181.11324262,12418,1126115,90,-219.78532836914061,1125072,,
,21.298198606967926,,0.001,,,1130000,,-219.79363220214844,1129072,3409.7844237761574,1000.0
964.71,,1192,,3184.2393158600003,12455,1130115,90,,,,
967.18,19.611928211688994,1196,0.001,3194.8089041700005,12480,1134115,90,-220.43372964477538,1133072,,
,22.658585970401763,,0.001,,,1135000,,-220.50004019165038,1134072,3338.027957256464,1000.0
967.18,21.254626299858092,1200,0.001,3196.7102952699997,12518,1138115,90,-221.37061486816407,1137072,,
,23.89697202539444,,0.001,,,1140000,,-221.67151361083984,1139072,3119.674318239322,931.3
967.18,20.211252321243286,1204,0.001,3194.1408197500004,12556,1142115,90,-222.2558642578125,1141072,,
,20.624497406005858,,0.001,,,1145000,,-222.40268450927735,1144072,3350.9565863990224,1000.0
967.18,20.91045638847351,1208,0.001,3172.8453002200004,12595,1146115,90,-222.364099609375,1145072,,
,19.704840284347533,,0.001,,,1150000,,-222.34835067749023,1149072,3458.4693736754357,1000.0
967.18,,1212,,3178.6001277399996,12634,1150115,91,,,,
967.18,19.119053831100462,1216,0.001,3180.2986563899995,12661,1154115,91,-222.7441075744629,1153072,,
,18.811423357009886,,0.001,,,1155000,,-223.19730294799805,1154072,3146.2861305244733,935.4
967.18,19.702214094161988,1220,0.001,3177.93366492,12699,1158115,91,-223.73772360229492,1157072,,
,20.120036238670348,,0.001,,,1160000,,-224.12904620361329,1159072,3398.2865522210836,1000.0
957.86,15.11544942855835,1224,0.001,3147.810294560001,12733,1161183,91,-223.2627482694738,1160140,,
,19.58583414173126,,0.001,,,1165000,,-224.35797543334962,1164140,3406.5689737788866,1000.0
957.86,,1228,,3153.4640372500003,12772,1165183,91,,,,
957.97,20.44262875175476,1232,0.001,3154.8440109799994,12798,1169183,91,-224.23057217407228,1168140,,
,17.651255321025847,,0.001,,,1170000,,-224.86272149658203,1169140,3439.543169400748,1000.0
948.09,19.330262988567352,1236,0.001,3121.6714389300005,12831,1172195,91,-225.18646228027345,1171152,,
,20.45976118373871,,0.001,,,1175000,,-225.09076934814453,1174152,3375.9168649594767,1000.0
948.92,19.286329908847808,1240,0.001,3126.7005769800003,12871,1176195,91,-225.79354196166992,1175152,,
942.52,19.524379781723024,1244,0.001,3105.4948792499995,12893,1179555,91,-225.91001501464845,1178512,,
,19.253454831600187,,0.001,,,1180000,,-225.8099009399414,1179512,2528.4415637221477,1000.0
948.21,18.567745800971984,1248,0.001,3107.50976193,12931,1183555,91,-225.9072532043457,1182512,,
,20.942263191699983,,0.001,,,1185000,,-226.22799459838868,1184512,3386.5092395480724,1000.0
956.85,22.760290177345276,1252,0.001,3139.3171143100003,12972,1187555,91,-226.207630859375,1186512,,
,19.679687276363374,,0.001,,,1190000,,-226.6954592590332,1189512,3402.3714690132997,1000.0
958.42,17.056967473983764,1256,0.001,3131.7130734500006,13013,1191056,91,-226.52640399169923,1190512,,
962.86,20.119218355178834,1260,0.001,3181.16882336,13037,1194401,91,-226.92017974853516,1194013,,
,15.56884497490482,,0.001,,,1195000,,-226.82171992483856,1194358,3280.3987374831313,968.3
962.86,22.653545328617096,1264,0.001,3153.2435223899997,13076,1198401,91,-227.4551539916992,1197358,,
,22.042495832920075,,0.001,,,1200000,,-227.29805703735352,1199358,3425.7633450413587,1000.0
962.86,19.48998169851303,1268,0.001,3154.6503257399995,13114,1202401,91,-227.0536280517578,1201358,,
,20.08721667098999,,0.001,,,1205000,,-227.29040335083008,1204358,3473.6390876808205,1000.0
962.86,18.997432701587677,1272,0.001,3120.96282688,13154,1206401,91,-227.25167895507812,1205358,,
,21.23580221271515,,0.001,,,1210000,,-227.74113244628907,1209358,3195.991505831736,934.8
962.86,,1276,,3126.7836398199997,13194,1210401,91,,,,
956.24,21.656500252040885,1280,0.001,3105.46900821,13216,1213739,91,-228.14837538137942,1212696,,
,19.002023545813646,,0.001,,,1215000,,-227.82632558075062,1214808,2875.0125338477433,945.2
947.36,22.50647376537323,1284,0.001,3073.47944137,13251,1216851,91,-227.97490850830079,1215808,,
938.84,20.51881402349472,1288,0.001,3043.59116637,13278,1219999,91,-227.78977380371094,1219808,,
,23.775837356979782,,0.001,,,1220000,,-227.87710035169448,1219956,3321.009587668022,1000.0
938.84,19.40166874885559,1292,0.001,3042.23565214,13317,1223999,91,-227.583179107666,1222956,,
,20.634463457107543,,0.001,,,1225000,,-227.77430895996093,1224956,3386.307700886752,1000.0
929.59,21.75173011827469,1296,0.001,3009.9794233199996,13355,1227074,91,-227.75033154296875,1226956,,
,20.824658657550813,,0.001,,,1230000,,-227.8107419128418,1229031,2850.7484798164105,853.5
929.59,22.582461394786836,1300,0.001,3013.9917088200004,13388,1231074,91,-227.82122708129882,1230031,,
,21.82071381998062,,0.001,,,1235000,,-227.84212576293945,1234031,3339.7618346118134,1000.0
929.59,,1304,,3017.0079375699993,13425,1235074,91,,,,
929.59,23.41696316576004,1308,0.001,3042.96026686,13451,1239074,92,-227.88715747070313,1238031,,
,22.142366837501527,,0.001,,,1240000,,-228.37914517211914,1239031,3176.225814886391,948.3
929.59,22.069553626537324,1312,0.001,3041.2810318600004,13489,1243074,92,-228.0062855834961,1242031,,
,22.294462030887605,,0.001,,,1245000,,-228.42868161010742,1244031,3295.6416664073245,1000.0
925.89,22.698879412242345,1316,0.001,3028.43123679,13526,1246704,92,-228.21116686624194,1245661,,
,23.617177929878235,,0.001,,,1250000,,-228.84046215820314,1249661,3319.6737876279194,994.7
919.99,,1320,,3010.1493525900005,13564,1250114,92,,,,
929.31,24.000625121116638,1324,0.001,3040.61018327,13587,1254114,92,-228.47973541259765,1253071,,
,26.47246367406845,,0.001,,,1255000,,-228.61939260864258,1254071,3446.512984465575,1000.0
927.21,21.04953493690491,1328,0.001,3038.95027598,13625,1257904,92,-228.94104824829103,1256861,,
,21.34430032968521,,0.001,,,1260000,,-229.0918181152344,1259861,3441.501553544379,1000.0
927.21,19.535808901786805,1332,0.001,3039.1455928399996,13663,1261904,92,-228.7870089111328,1260861,,
,23.871252291679383,,0.001,,,1265000,,-229.5981768798828,1264861,2690.248918234458,899.6
937.09,,1336,,3040.7600270199996,13702,1265904,92,,,,
937.09,20.87496410512924,1340,0.001,3045.14011827,13731,1269904,92,-229.32665844726563,1268861,,
,23.558447957992552,,0.001,,,1270000,,-229.34184783935547,1269861,3447.0976365792567,1000.0
943.49,22.731957608699798,1344,0.001,2992.49693008,13775,1273904,92,-229.0342010498047,1272861,,
,23.127967440605165,,0.001,,,1275000,,-228.78894317626953,1274861,3242.9520757668884,935.3
943.49,20.696033699512483,1348,0.001,3014.73900998,13817,1277904,92,-229.09554559326173,1276861,,
,20.255511342525484,,0.001,,,1280000,,-229.23591656494142,1279861,3460.0223179155028,1000.0
943.49,21.295899867534636,1352,0.001,3017.5710216499997,13859,1281904,92,-229.08076049804689,1280861,,
,25.767130537509917,,0.001,,,1285000,,-230.1300812072754,1284861,3046.6648701076397,901.3
948.48,,1356,,3046.3232311500005,13903,1285904,92,,,,
955.03,19.36750227308273,1360,0.001,3071.33260221,13932,1289904,92,-230.87501742553712,1288861,,
,23.570821077346803,,0.001,,,1290000,,-230.78716900634765,1289861,3442.084999455139,1000.0
955.03,20.76355537509918,1364,0.001,3101.0603137700004,13976,1293904,92,-231.35993005371094,1292861,,
,22.209126189231874,,0.001,,,1295000,,-231.95245657348633,1294861,3079.467637448851,904.1
955.03,20.205844035625457,1368,0.001,3100.671857390001,14019,1297904,92,-232.04870474243165,1296861,,
,21.28027971124649,,0.001,,,1300000,,-232.6610216369629,1299861,3402.0641546777915,1000.0
955.03,23.576806620121,1372,0.001,3140.3471241899997,14062,1301904,92,-232.27485208129883,1300861,,
,23.80172674036026,,0.001,,,1305000,,-232.64487985229493,1304861,3419.0820602047256,1000.0
955.03,,1376,,3140.0105816900004,14106,1305904,92,,,,
961.65,19.831516659736632,1380,0.001,3162.3699192099994,14136,1309904,92,-232.76495556640626,1308861,,
,21.29664405632019,,0.001,,,1310000,,-232.43264041137695,1309861,3262.170980186039,1000.0
968.45,23.117775289699285,1384,0.001,3188.6258416900005,14180,1313696,92,-233.05601224032316,1312653,,
,20.762926787853242,,0.001,,,1315000,,-232.6426820678711,1314653,2867.4816992004985,855.7
