time/episodes,time/fps,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
1388,72,-204.0465481262207,952.69,15.137465067863465,1308314,0.001,2605.9450342299997,18020,1307314,,
,,-203.93593298339843,,12.249862751245498,1310000,0.001,,,1309314,1000.0,2769.9453422270717
1392,72,-204.22659384155273,950.6,13.024738669872283,1312105,0.001,2603.36459657,18080,1311314,,
,,-204.6010234680176,,12.249580625772476,1315000,0.001,,,1314105,1000.0,2921.567303198483
1396,72,-204.64055084228517,950.6,11.777795528650284,1316105,0.001,2601.23285059,18135,1315105,,
,,-205.07459970092773,,12.47803856086731,1320000,0.001,,,1319105,984.7,2675.8994781258516
1400,72,,950.6,,1320105,,2606.3171374999997,18194,,,
1404,72,-205.26554629516602,950.6,13.971844717502593,1324105,0.001,2610.8444662399997,18247,1323105,,
,,-204.91954608154296,,11.073452753305435,1325000,0.001,,,1324105,1000.0,2722.512599542487
1408,72,-205.7435801086426,946.45,14.301404690742492,1327690,0.001,2599.90152211,18309,1327105,,
,,-205.41372891235352,,14.800485315799714,1330000,0.001,,,1329508,1000.0,2470.3954226553556
1412,72,-205.71372988891602,947.33,12.29514969420433,1331508,0.001,2602.1448458600003,18360,1330508,,
,,-205.51687973022462,,12.277627747058869,1335000,0.001,,,1334508,919.3,2579.551323400764
1416,72,,947.33,,1335508,,2605.1754684099997,18418,,,
1420,72,-205.4072192993164,943.07,13.013287591934205,1339082,0.001,2595.9869579,18464,1338082,,
,,-205.04241610717773,,15.47050641965866,1340000,0.001,,,1339082,850.1,2352.3526019245737
1424,72,-205.4478300283621,941.95,14.506983769369555,1342970,0.001,2594.51825015,18520,1341970,,
,,-205.7842201538086,,15.654129154920579,1345000,0.001,,,1344970,1000.0,2834.408843961917
1428,72,-205.83480880737304,941.95,13.345808588266372,1346970,0.001,2600.4287611199998,18579,1345970,,
,,-206.0532243347168,,15.31638518691063,1350000,0.001,,,1349970,978.8,2809.3026991295656
1432,72,,943.06,,1350970,,2602.94077109,18638,,,
1436,72,-206.3080888977051,934.83,13.66108368563652,1354147,0.001,2580.93066932,18685,1353588,,
,,-206.46861617112245,,17.10856993808303,1355000,0.001,,,1354147,1000.0,2703.2041553892195
1440,72,-206.0059847398238,940.85,14.14648673812888,1357498,0.001,2565.7387254200003,18731,1356498,,
,,-206.29416159057618,,13.507016951322555,1360000,0.001,,,1359498,981.1,2502.167174620647
1444,72,-206.12123095703126,949.56,15.384746051311494,1361498,0.001,2595.00989423,18790,1360498,,
1448,72,-206.30036157226561,940.49,16.580938719034194,1364591,0.001,2571.2608205,18832,1363591,,
,,-206.04100549316405,,14.666070662975311,1365000,0.001,,,1364591,1000.0,2748.0182594593616
1452,72,-206.13060958862306,938.39,18.263233058452606,1368381,0.001,2565.08282969,18889,1367591,,
,,-206.58533612060546,,15.403097006082534,1370000,0.001,,,1369381,983.7,2868.7965644795913
1456,72,-206.6858631286621,938.76,15.707195389986039,1372302,0.001,2584.16735435,18944,1371302,,
,,-206.62833126831055,,15.527920746564865,1375000,0.001,,,1374302,1000.0,2924.240338429902
1460,72,-206.72705319213867,938.76,16.307628680229186,1376302,0.001,2582.97293808,19004,1375302,,
,,-207.24149481201172,,12.342453592777252,1380000,0.001,,,1379302,945.7,2664.260150456056
1464,72,,938.76,,1380302,,2584.24898983,19063,,,
1468,72,-207.08604852294923,947.02,13.647427817106246,1384302,0.001,2613.80166566,19116,1383302,,
,,-206.7927311706543,,13.073657733917237,1385000,0.001,,,1384302,841.1,2023.4401699014008
1472,72,-207.10639505004883,955.84,14.002703359603881,1388302,0.001,2638.8749837699997,19175,1387302,,
,,-207.5761156616211,,11.488161106348038,1390000,0.001,,,1389302,1000.0,2250.829700990231
1476,72,-207.16658993530274,955.84,14.585099102973938,1392302,0.001,2608.8342801300005,19235,1391302,,
,,-207.2509898920169,,12.510635750047092,1395000,0.001,,,1394172,891.9,2572.2582629085055
1480,72,-207.9691481628418,958.58,14.314855649232864,1396172,0.001,2619.9874334600004,19291,1395172,,
1484,72,-207.5631725769043,949.41,14.566387139558792,1399255,0.001,2592.4907084499996,19332,1398255,,
,,-207.46970184326173,,15.753005587816238,1400000,0.001,,,1399255,1000.0,2773.73419009964
1488,72,-207.56736337280273,949.41,13.330129503488541,1403255,0.001,2593.84303113,19391,1402255,,
,,-208.21628414916992,,13.678137340068817,1405000,0.001,,,1404255,853.1,2427.5096136081033
1492,72,-208.1519524536133,951.5,14.088242605686188,1407255,0.001,2599.27889443,19450,1406255,,
,,-207.6750468444824,,14.710764302253724,1410000,0.001,,,1409255,1000.0,2787.110591319017
1496,72,-207.76249899291992,951.5,13.962851624250412,1411255,0.001,2550.23110437,19508,1410255,,
,,-208.54481274414061,,14.630694856643677,1415000,0.001,,,1414255,1000.0,2890.543874431588
1500,72,,951.5,,1415255,,2548.46809507,19564,,,
1504,72,-208.43241507918745,948.73,13.484365472926187,1418978,0.001,2544.1893728900004,19614,1418118,,
,,-208.4333812561035,,14.819613671302795,1420000,0.001,,,1419978,816.9,1910.8536822683177
1508,72,-208.44349688720703,952.88,18.473178661108015,1422978,0.001,2557.7779591800004,19669,1421978,,
,,-208.90726934814452,,15.146917380571365,1425000,0.001,,,1424978,960.9,2655.380195527524
1512,72,-208.94150158691406,954.7,13.529338475942613,1426978,0.001,2560.99895694,19727,1425978,,
,,-209.36790319824217,,15.174079218149185,1430000,0.001,,,1429324,914.2,2595.1868692203425
1516,72,,948.16,,1430324,,2542.12927021,19776,,,
1520,72,-209.53366665649415,952.42,13.107623717069625,1434324,0.001,2553.34880274,19830,1433324,,
,,-209.6225993347168,,14.576766851902008,1435000,0.001,,,1434324,984.8,2735.2595011171884
1524,72,-209.70766372680663,944.61,14.670942081928253,1437431,0.001,2531.08908388,19876,1436431,,
,,-210.19759814453124,,12.547771102428436,1440000,0.001,,,1439431,641.7,1772.97890310199
1528,72,-209.69813928950018,942.32,15.658989052828185,1441202,0.001,2522.25556558,19930,1440202,,
,,-209.8949859313965,,14.329070570468902,1445000,0.001,,,1444142,971.0,2656.977922892198
1532,72,,941.72,,1445142,,2520.3997643899997,19988,,,
1536,72,-209.65993548583984,940.63,14.98201301240921,1448210,0.001,2518.44660046,20030,1447210,,
,,-209.77326205444336,,13.353425125598907,1450000,0.001,,,1449210,945.0,2640.207918606303
1540,72,-209.86738641744654,943.75,12.433274283847837,1451873,0.001,2566.2051017100002,20084,1450873,,
,,-210.31030474853515,,14.137578808069229,1455000,0.001,,,1454873,1000.0,2857.879765955638
1544,72,,943.75,,1455873,,2561.954715,20141,,,
1548,72,-210.58693698120118,952.82,16.234971987247466,1459873,0.001,2585.91729994,20242,1458873,,
,,-210.76193197631835,,14.283116600990295,1460000,0.001,,,1459873,1000.0,2908.4193877980115
1552,71,-211.05050189208984,947.22,15.178266820192338,1463103,0.001,2571.68486855,20338,1462103,,
,,-210.92865997314453,,13.443572437763214,1465000,0.001,,,1464103,1000.0,2429.235110994242
1556,71,-211.10409344482423,946.48,15.756536955356598,1466950,0.001,2571.03111007,20397,1466103,,
,,-211.35788372802733,,15.443822712898255,1470000,0.001,,,1469152,1000.0,2691.3679661333563
1560,71,,938.5,,1470152,,2547.8893830300003,20442,,,
1564,71,-211.0617624206543,938.5,13.368781097412109,1474152,0.001,2546.82911361,20544,1473152,,
,,-210.74125204467774,,15.885117447853089,1475000,0.001,,,1474152,1000.0,2716.627986302227
1568,71,-210.7862535095215,938.5,13.798843325614929,1478152,0.001,2541.0542646800004,20603,1477152,,
