time/total_timesteps,eval/mean_reward,eval/mean_ep_length,time/iterations,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/value_loss,train/approx_kl,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/clip_range,train/std,train/learning_rate,train/loss
168000,-9.108767939917744,50.0,,,,,,0.13878590161912144,0.023288496,0.9879037495702505,820,-0.0021792727784486488,1.760718896239996,0.193212890625,0.2,0.09962286055088043,0.0003,0.05428171530365944
169000,-9.108767939917744,50.0,,,,,,,,,,,,,,,,
169984,,,83,50.0,576,-9.4679823,294,,,,,,,,,,,
170000,-9.076796201989055,50.0,,,,,,0.11550094595877454,0.014949648,0.9900077311322093,830,-0.004229904332896694,1.8009416565299035,0.192626953125,0.2,0.09864571690559387,0.0003,0.07242308557033539
171000,-9.076796201989055,50.0,,,,,,,,,,,,,,,,
172000,-9.076796201989055,50.0,,,,,,,,,,,,,,,,
172032,,,84,50.0,576,-9.23740288,298,,,,,,,,,,,
173000,-8.574306754022837,50.0,,,,,,0.12042377460747958,0.01607282,0.9915054375305772,840,-0.001367284159641713,1.8252729803323746,0.199365234375,0.2,0.09717127680778503,0.0003,0.10058331489562988
174000,-8.574306754022837,50.0,,,,,,,,,,,,,,,,
174080,,,85,50.0,576,-8.89276813,301,,,,,,,,,,,
175000,-8.6718387497589,50.0,,,,,,0.13873154283501207,0.028175607,0.9901890959590673,850,-0.003465907636564225,1.8433706231415272,0.2216796875,0.2,0.09686127305030823,0.0003,0.02704847976565361
176000,-8.6718387497589,50.0,,,,,,,,,,,,,,,,
176128,,,86,50.0,576,-8.81856868,305,,,,,,,,,,,
177000,-8.568299981765449,50.0,,,,,,0.1302835134556517,0.022217419,0.9834597669541836,860,-0.0012485348648624494,1.8753101006150246,0.18388671875,0.2,0.09416146576404572,0.0003,0.0706380158662796
178000,-8.568299981765449,50.0,,,,,,,,,,,,,,,,
178176,,,87,50.0,576,-9.25325374,309,,,,,,,,,,,
179000,-8.42661688309163,50.0,,,,,,0.11904122126288712,0.016944872,0.9932461217977107,870,-0.000786917979712598,1.9186638340353965,0.2162109375,0.2,0.09253376722335815,0.0003,-0.0013508088886737823
180000,-8.42661688309163,50.0,,,,,,,,,,,,,,,,
180224,,,88,50.0,576,-8.752393979999999,312,,,,,,,,,,,
181000,-8.592755846865476,50.0,,,,,,0.12971750916913152,0.019764438,0.9874380622059107,880,0.0031587539153406395,1.9624901123344898,0.191552734375,0.2,0.09024892002344131,0.0003,0.1129695326089859
182000,-8.592755846865476,50.0,,,,,,,,,,,,,,,,
182272,,,89,50.0,576,-8.881845129999999,316,,,,,,,,,,,
183000,-8.501904798299075,50.0,,,,,,0.16572992561850697,0.019027257,0.9878661707043648,890,0.00034191387821920217,2.003375815600157,0.206005859375,0.2,0.08857294917106628,0.0003,0.05219194293022156
184000,-8.501904798299075,50.0,,,,,,,,,,,,,,,,
184320,,,90,50.0,576,-8.79225529,319,,,,,,,,,,,
185000,-8.402585723809898,50.0,,,,,,0.1702831248519942,0.014766256,0.9814412258565426,900,-0.004801022942410782,2.0450006455183027,0.231640625,0.2,0.08649327605962753,0.0003,0.11535682529211044
186000,-8.402585723809898,50.0,,,,,,,,,,,,,,,,
186368,,,91,50.0,576,-8.424435800000001,323,,,,,,,,,,,
187000,-8.42643932402134,50.0,,,,,,0.11577377679059282,0.022183742,0.9915019096806645,910,-0.0014910782963852398,2.0827647015452384,0.227685546875,0.2,0.08531950414180756,0.0003,0.032452281564474106
188000,-8.42643932402134,50.0,,,,,,,,,,,,,,,,
188416,,,92,50.0,576,-8.52119218,327,,,,,,,,,,,
189000,-8.307995314896107,50.0,,,,,,0.10688942900160328,0.013989981,0.992708464153111,920,-0.0007327939849346877,2.1129844941198828,0.202099609375,0.2,0.08408791571855545,0.0003,0.07395332306623459
190000,-8.307995314896107,50.0,,,,,,,,,,,,,,,,
190464,,,93,50.0,576,-8.72270427,330,,,,,,,,,,,
191000,-8.28581420807168,50.0,,,,,,0.12678457833826542,0.016840208,0.989133695140481,930,-0.004664765307097696,2.151263837516308,0.224462890625,0.2,0.08218105882406235,0.0003,0.06265529245138168
192000,-8.28581420807168,50.0,,,,,,,,,,,,,,,,
192512,,,94,50.0,575,-8.16418067,334,,,,,,,,,,,
193000,-8.417283287085592,50.0,,,,,,0.07699725416023284,0.019110551,0.9925362886860967,940,-0.0036083282611798495,2.194760913401842,0.223876953125,0.2,0.08026652038097382,0.0003,0.019305843859910965
194000,-8.417283287085592,50.0,,,,,,,,,,,,,,,,
194560,,,95,50.0,575,-7.938330379999999,338,,,,,,,,,,,
195000,-8.379655723180623,50.0,,,,,,0.08963725719368085,0.015754819,0.9930180450901389,950,0.0018446740723447874,2.2406221836805345,0.204833984375,0.2,0.07855109125375748,0.0003,0.03890874236822128
196000,-8.379655723180623,50.0,,,,,,,,,,,,,,,,
196608,,,96,50.0,575,-8.334752709999998,341,,,,,,,,,,,
197000,-8.315387046243995,50.0,,,,,,0.09235801250906661,0.021991871,0.995346664916724,960,-5.169987271074206e-05,2.275742755830288,0.222802734375,0.2,0.07727517932653427,0.0003,0.037203770130872726
198000,-8.315387046243995,50.0,,,,,,,,,,,,,,,,
198656,,,97,50.0,575,-8.68178618,345,,,,,,,,,,,
199000,-8.19192220568657,50.0,,,,,,0.08775467363884673,0.024289245,0.9952276670373976,970,0.00035627500619739294,2.3100415982306,0.20869140625,0.2,0.07578152418136597,0.0003,0.0361153781414032
200000,-8.19192220568657,50.0,,,,,,,,,,,,,,,,
200704,,,98,50.0,576,-8.600073810000001,348,,,,,,,,,,,
201000,-8.210345590719953,50.0,,,,,,0.09799377350136637,0.01568742,0.9937291089445353,980,0.0033750709291780366,2.351724026352167,0.22216796875,0.2,0.07433240860700607,0.0003,0.0148940309882164
202000,-8.210345590719953,50.0,,,,,,,,,,,,,,,,
202752,,,99,50.0,576,-8.17744193,351,,,,,,,,,,,
203000,-8.289240153878927,50.0,,,,,,0.09070944538107142,0.017997425,0.995705951936543,990,0.00417121087666601,2.3881633073091506,0.243115234375,0.2,0.07297662645578384,0.0003,0.04214457422494888
204000,-8.289240153878927,50.0,,,,,,,,,,,,,,,,
204800,,,100,50.0,576,-7.66078688,355,,,,,,,,,,,
205000,-8.30930298231542,50.0,,,,,,0.13238535465206952,0.016714936,0.9932312616147101,1000,0.003880891865992453,2.423783440887928,0.22880859375,0.2,0.07163868844509125,0.0003,0.08083415031433105
206000,-8.30930298231542,50.0,,,,,,,,,,,,,,,,
206848,,,101,50.0,576,-8.14425843,358,,,,,,,,,,,
207000,-8.274758688826115,50.0,,,,,,0.15573724408168346,0.026257707,0.9885291820392013,1010,0.003977149425190873,2.463879882544279,0.2423828125,0.2,0.07008497416973114,0.0003,0.06419381499290466
208000,-8.274758688826115,50.0,,,,,,,,,,,,,,,,
208896,,,102,50.0,576,-8.328082559999999,362,,,,,,,,,,,
209000,-8.026623142929747,50.0,,,,,,0.07444234575377777,0.021179322,0.9954687338322401,1020,-0.0010665442852769047,2.492018558830023,0.23623046875,0.2,0.0696590393781662,0.0003,0.023631907999515533
210000,-8.026623142929747,50.0,,,,,,,,,,,,,,,,
210944,,,103,50.0,576,-8.46072952,366,,,,,,,,,,,
211000,-7.892784790322184,50.0,,,,,,0.08268315986497328,0.020324506,0.9958803616464138,1030,0.0034191315091447903,2.515345636755228,0.224755859375,0.2,0.06844809651374817,0.0003,0.024679485708475113
212000,-7.892784790322184,50.0,,,,,,,,,,,,,,,,
212992,,,104,50.0,576,-9.00803466,369,,,,,,,,,,,
213000,-8.158150154724717,50.0,,,,,,0.0872030190890655,0.020966722,0.9957150556147099,1040,0.006197942246217281,2.5530206739902495,0.25830078125,0.2,0.06713125854730606,0.0003,0.01900516450405121
214000,-8.158150154724717,50.0,,,,,,,,,,,,,,,,
215000,-8.158150154724717,50.0,,,,,,,,,,,,,,,,
215040,,,105,50.0,576,-8.732501899999999,373,,,,,,,,,,,
216000,-8.440904103592038,50.0,,,,,,0.07059553606668487,0.022301087,0.9965277512092143,1050,0.0025589279204723423,2.592958092689514,0.24375,0.2,0.06572378426790237,0.0003,0.08142803609371185
217000,-8.440904103592038,50.0,,,,,,,,,,,,,,,,
217088,,,106,50.0,576,-8.40467721,376,,,,,,,,,,,
218000,-8.235740413889289,50.0,,,,,,0.06618941305205225,0.026469607,0.9953422294929624,1060,-3.030542575288564e-05,2.647447211295366,0.2447265625,0.2,0.0636608898639679,0.0003,0.01355503685772419
219000,-8.235740413889289,50.0,,,,,,,,,,,,,,,,
219136,,,107,50.0,576,-8.58075633,379,,,,,,,,,,,
220000,-8.220324115781114,50.0,,,,,,0.09331510162446648,0.017049871,0.9931575306691229,1070,0.007145898076123558,2.681449391692877,0.22177734375,0.2,0.06313506513834,0.0003,0.04131396487355232
221000,-8.220324115781114,50.0,,,,,,,,,,,,,,,,
221184,,,108,50.0,577,-8.28006649,383,,,,,,,,,,,
222000,-7.983294646628201,50.0,,,,,,0.06153128818841651,0.036805417,0.9966561743058264,1080,0.0011121730174636468,2.7008205160498617,0.281640625,0.2,0.06248622387647629,0.0003,0.015915514901280403
223000,-7.983294646628201,50.0,,,,,,,,,,,,,,,,
223232,,,109,50.0,577,-8.11031565,386,,,,,,,,,,,
224000,-8.115440188068897,50.0,,,,,,0.06858558565727435,0.021030419,0.9964243823196739,1090,0.005016845811042003,2.7117389880120752,0.240380859375,0.2,0.062433354556560516,0.0003,-0.016945838928222656
225000,-8.115440188068897,50.0,,,,,,,,,,,,,,,,
225280,,,110,50.0,576,-7.8072646,390,,,,,,,,,,,
226000,-8.28673621416092,50.0,,,,,,0.0670450622565113,0.027547266,0.9970282439608127,1100,0.0011780007887864485,2.7336560517549513,0.24345703125,0.2,0.061164163053035736,0.0003,0.003365103155374527
227000,-8.28673621416092,50.0,,,,,,,,,,,,,,,,
227328,,,111,50.0,576,-7.61514683,394,,,,,,,,,,,
228000,-8.209639557264746,50.0,,,,,,0.07191301496932283,0.014363396,0.9952098578214645,1110,0.006417984285508283,2.7626617208123205,0.231201171875,0.2,0.06057695299386978,0.0003,-0.010259754955768585
229000,-8.209639557264746,50.0,,,,,,,,,,,,,,,,
229376,,,112,50.0,576,-7.531221049999999,398,,,,,,,,,,,
230000,-8.225225394032895,50.0,,,,,,0.05150427644548472,0.019970147,0.9963514399714768,1120,0.008408598552341573,2.7818237595260142,0.2447265625,0.2,0.05999045446515083,0.0003,0.047447070479393005
231000,-8.225225394032895,50.0,,,,,,,,,,,,,,,,
231424,,,113,50.0,576,-7.514942930000001,401,,,,,,,,,,,
232000,-8.693760308530182,50.0,,,,,,0.0909948771703057,0.026157575,0.9941663900390267,1130,0.0032222826761426405,2.8036011062562465,0.253662109375,0.2,0.059289462864398956,0.0003,0.016120534390211105
233000,-8.693760308530182,50.0,,,,,,,,,,,,,,,,
233472,,,114,50.0,576,-7.54599684,405,,,,,,,,,,,
234000,-8.374725586734712,50.0,,,,,,0.17589059617603198,0.019713148,0.9917687308043242,1140,0.0036251954443287104,2.7960150472819807,0.22548828125,0.2,0.060273557901382446,0.0003,0.05550604686141014
235000,-8.374725586734712,50.0,,,,,,,,,,,,,,,,
235520,,,115,50.0,576,-7.137856509999999,408,,,,,,,,,,,
236000,-8.567544113099576,50.0,,,,,,0.0812446465191897,0.031016089,0.9946540701203048,1150,0.003599136600678321,2.7972386330366135,0.27353515625,0.2,0.059466876089572906,0.0003,-0.008561912924051285
237000,-8.567544113099576,50.0,,,,,,,,,,,,,,,,
237568,,,116,50.0,575,-7.08753785,412,,,,,,,,,,,
238000,-8.207470287382602,50.0,,,,,,0.09881208487786353,0.038851865,0.993515316862613,1160,0.0005799179372843355,2.812323748320341,0.27978515625,0.2,0.05921124666929245,0.0003,0.0373087078332901
239000,-8.207470287382602,50.0,,,,,,,,,,,,,,,,
239616,,,117,50.0,575,-7.863022620000001,416,,,,,,,,,,,
240000,-7.8991038979962465,50.0,,,,,,0.14003447677241637,0.026391394,0.9897045018151402,1170,0.001253030143561773,2.8271688178181646,0.277197265625,0.2,0.05874200165271759,0.0003,0.012401804327964783
241000,-7.8991038979962465,50.0,,,,,,,,,,,,,,,,
241664,,,118,50.0,575,-7.97364076,419,,,,,,,,,,,
242000,-7.889569905493408,50.0,,,,,,0.09530907139414921,0.027330644,0.9933567028492689,1180,0.001426312341936864,2.8373833544552327,0.260205078125,0.2,0.05858386307954788,0.0003,0.008186504244804382
243000,-7.889569905493408,50.0,,,,,,,,,,,,,,,,
243712,,,119,50.0,576,-7.992658280000001,423,,,,,,,,,,,
244000,-8.078290409594775,50.0,,,,,,0.09601469479966909,0.020582415,0.9942382453009486,1190,-4.769617808051407e-05,2.841631454229355,0.258935546875,0.2,0.0583934411406517,0.0003,0.06315815448760986
245000,-8.078290409594775,50.0,,,,,,,,,,,,,,,,
245760,,,120,50.0,576,-7.819168850000002,426,,,,,,,,,,,
246000,-8.209801784157753,50.0,,,,,,0.08469013830181212,0.025623797,0.9933628877624869,1200,0.007027745863888412,2.85656668767333,0.26474609375,0.2,0.05796094983816147,0.0003,0.05114784091711044
247000,-8.209801784157753,50.0,,,,,,,,,,,,,,,,
247808,,,121,50.0,575,-7.987401930000001,430,,,,,,,,,,,
248000,-8.229098906740546,50.0,,,,,,0.05098595623858273,0.028599212,0.9974761442281306,1210,-0.00361049214261584,2.8536763586103917,0.289599609375,0.2,0.05838918685913086,0.0003,-0.025472037494182587
249000,-8.229098906740546,50.0,,,,,,,,,,,,,,,,
249856,,,122,50.0,576,-7.980781069999999,433,,,,,,,,,,,
250000,-8.22320037353784,50.0,,,,,,0.03781302618444897,0.027023379,0.9982931398553774,1220,-0.00020556192030198872,2.865090898424387,0.290283203125,0.2,0.05742509663105011,0.0003,0.022547155618667603
251000,-8.22320037353784,50.0,,,,,,,,,,,,,,,,
251904,,,123,50.0,575,-7.821216109999999,437,,,,,,,,,,,
252000,-8.422798798698931,50.0,,,,,,0.04957952473778278,0.025959134,0.9964758222922683,1230,0.005028336413670331,2.8991453386843204,0.24853515625,0.2,0.056449636816978455,0.0003,0.012379849329590797
253000,-8.422798798698931,50.0,,,,,,,,,,,,,,,,
253952,,,124,50.0,575,-7.500904109999999,441,,,,,,,,,,,
254000,-8.347253274405375,50.0,,,,,,0.050672841107007115,0.025266051,0.9956300249323249,1240,-0.0021450017084134743,2.920756208896637,0.284423828125,0.2,0.05607406049966812,0.0003,0.0022000521421432495
255000,-8.347253274405375,50.0,,,,,,,,,,,,,,,,
256000,-8.347253274405375,50.0,,,,,,,,,,,,,,,,
256000,,,125,50.0,575,-7.54195337,444,,,,,,,,,,,
257000,-8.21920850519091,50.0,,,,,,0.03953429566172417,0.017348032,0.9959603087045252,1250,0.004245193637325428,2.9550137273967265,0.224658203125,0.2,0.05478060618042946,0.0003,0.00015509594231843948
258000,-8.21920850519091,50.0,,,,,,,,,,,,,,,,
258048,,,126,50.0,575,-7.086591639999998,448,,,,,,,,,,,
259000,-8.098688747733831,50.0,,,,,,0.024709547430393285,0.025613993,0.9978107120841742,1260,-0.002657327399356291,2.9847458623349667,0.26689453125,0.2,0.054258398711681366,0.0003,0.0019048480316996574
260000,-8.098688747733831,50.0,,,,,,,,,,,,,,,,
260096,,,127,50.0,575,-6.842865679999999,451,,,,,,,,,,,
261000,-8.036449011415243,50.0,,,,,,0.03621930587105453,0.021641944,0.9959889436140656,1270,0.0027641937136650085,3.0134699925780297,0.244384765625,0.2,0.05325135961174965,0.0003,0.015863709151744843
262000,-8.036449011415243,50.0,,,,,,,,,,,,,,,,
262144,,,128,50.0,575,-6.9624351,455,,,,,,,,,,,
263000,-7.9492995594628155,50.0,,,,,,0.03845146509120241,0.03572063,0.9965362770017236,1280,0.008226687416026834,3.0453877858817577,0.247119140625,0.2,0.052595432847738266,0.0003,0.02661525458097458
264000,-7.9492995594628155,50.0,,,,,,,,,,,,,,,,
264192,,,129,50.0,575,-7.10496044,458,,,,,,,,,,,
265000,-7.890927581675351,50.0,,,,,,0.032461045499076135,0.039600223,0.9959208285436034,1290,0.00021106749190948903,3.052959252893925,0.2947265625,0.2,0.052850596606731415,0.0003,0.029436133801937103
266000,-7.890927581675351,50.0,,,,,,,,,,,,,,,,
266240,,,130,50.0,575,-7.05329995,462,,,,,,,,,,,
267000,-7.880363680422306,50.0,,,,,,0.028024176976759917,0.03273416,0.9973184724804014,1300,0.006333463895134628,3.0603662118315698,0.30146484375,0.2,0.05222035199403763,0.0003,0.04897437244653702
268000,-7.880363680422306,50.0,,,,,,,,,,,,,,,,
268288,,,131,50.0,575,-7.0846026900000005,466,,,,,,,,,,,
269000,-7.935303957015276,50.0,,,,,,0.04939553733565845,0.025896214,0.9933846793137491,1310,0.00427617329696659,3.076283071935177,0.26572265625,0.2,0.05195818841457367,0.0003,0.001731961965560913
270000,-7.935303957015276,50.0,,,,,,,,,,,,,,,,
270336,,,132,50.0,575,-7.059730370000002,469,,,,,,,,,,,
271000,-7.960398106649518,50.0,,,,,,0.035784263847745024,0.020665871,0.9949884219095111,1320,0.0031687496491940694,3.0801229797303677,0.23466796875,0.2,0.05195913463830948,0.0003,-0.021377597004175186
272000,-7.960398106649518,50.0,,,,,,,,,,,,,,,,
272384,,,133,50.0,575,-7.118633589999999,473,,,,,,,,,,,
273000,-8.037576892226934,50.0,,,,,,0.036016042018309234,0.02137965,0.9971708713565022,1330,0.0016661771034705453,3.0810243897140026,0.249560546875,0.2,0.05189370736479759,0.0003,0.01974233239889145
274000,-8.037576892226934,50.0,,,,,,,,,,,,,,,,
274432,,,134,50.0,575,-6.9179712,476,,,,,,,,,,,
275000,-8.060019690357148,50.0,,,,,,0.04866470736451447,0.02982278,0.9941457905806601,1340,0.00043691469181794673,3.102224005013704,0.271142578125,0.2,0.05083586275577545,0.0003,0.0194671880453825
276000,-8.060019690357148,50.0,,,,,,,,,,,,,,,,
276480,,,135,50.0,575,-7.018318719999999,480,,,,,,,,,,,
277000,-7.904556509107351,50.0,,,,,,0.05134415964712389,0.035004403,0.9942635921761394,1350,0.0012455824122298508,3.1164239421486855,0.2767578125,0.2,0.05114728584885597,0.0003,0.0012634340673685074
278000,-7.904556509107351,50.0,,,,,,,,,,,,,,,,
278528,,,136,50.0,574,-7.10114385,484,,,,,,,,,,,
279000,-7.873332238011062,50.0,,,,,,0.039149725166498686,0.031531524,0.9961747769266367,1360,0.007178934718831442,3.1158941641449927,0.29638671875,0.2,0.05092936009168625,0.0003,-0.0180316511541605
280000,-7.873332238011062,50.0,,,,,,,,,,,,,,,,
280576,,,137,50.0,574,-7.149711530000001,488,,,,,,,,,,,
281000,-7.836759005859494,50.0,,,,,,0.027113562467275188,0.017768767,0.9964908822439611,1370,0.004956677326117642,3.1269589975476264,0.233251953125,0.2,0.05068414658308029,0.0003,0.0031866636127233505
282000,-7.836759005859494,50.0,,,,,,,,,,,,,,,,
282624,,,138,50.0,574,-7.21127932,491,,,,,,,,,,,
283000,-7.767045010067522,50.0,,,,,,0.03530279300757684,0.04024432,0.9975766281131655,1380,0.01085693742497824,3.141431303322315,0.262109375,0.2,0.050069622695446014,0.0003,0.02843158319592476
284000,-7.767045010067522,50.0,,,,,,,,,,,,,,,,
284672,,,139,50.0,574,-7.2600456499999995,495,,,,,,,,,,,
285000,-7.727641228213907,50.0,,,,,,0.03572395540541038,0.023298003,0.9966680104844272,1390,0.004202551471826155,3.157019289582968,0.262158203125,0.2,0.049728162586688995,0.0003,0.04084048792719841
286000,-7.727641228213907,50.0,,,,,,,,,,,,,,,,
286720,,,140,50.0,574,-7.495047189999999,499,,,,,,,,,,,
287000,-7.698323719482869,50.0,,,,,,0.025900323220412247,0.020429645,0.9972749911248684,1400,0.004707923796377145,3.175369416177273,0.25458984375,0.2,0.04925817623734474,0.0003,0.01179426722228527
288000,-7.698323719482869,50.0,,,,,,,,,,,,,,,,
288768,,,141,50.0,574,-7.539162599999997,503,,,,,,,,,,,
289000,-7.681543643772602,50.0,,,,,,0.057985229321639055,0.033681985,0.9930915022268891,1410,0.002116430284513626,3.1939079239964485,0.31904296875,0.2,0.04895965754985809,0.0003,-0.002229781821370125
290000,-7.681543643772602,50.0,,,,,,,,,,,,,,,,
290816,,,142,50.0,573,-7.44917914,507,,,,,,,,,,,
291000,-7.65899192802608,50.0,,,,,,0.05807703107129782,0.034464046,0.9943263996392488,1420,0.000581654004054144,3.2173006020486357,0.262939453125,0.2,0.04809047654271126,0.0003,0.0009770169854164124
292000,-7.65899192802608,50.0,,,,,,,,,,,,,,,,
292864,,,143,50.0,573,-7.17651251,510,,,,,,,,,,,
293000,-7.597468052059412,50.0,,,,,,0.026607687145587988,0.026541285,0.9965516114607453,1430,0.00798053182370495,3.2482226103544236,0.264208984375,0.2,0.04740035533905029,0.0003,0.008021684363484383
294000,-7.597468052059412,50.0,,,,,,,,,,,,,,,,
294912,,,144,50.0,573,-6.82011315,514,,,,,,,,,,,
295000,-7.557431130297482,50.0,,,,,,0.02323644225252792,0.019516015,0.9974887827411294,1440,0.0018688255921006202,3.2743010386824607,0.271875,0.2,0.04681721329689026,0.0003,-0.0013401331380009651
296000,-7.557431130297482,50.0,,,,,,,,,,,,,,,,
296960,,,145,50.0,573,-6.663213179999999,517,,,,,,,,,,,
297000,-7.538533002790063,50.0,,,,,,0.027396919310558588,0.0328707,0.99669817998074,1450,0.00878506971639581,3.30007314607501,0.278076171875,0.2,0.0464014932513237,0.0003,-0.02714516595005989
298000,-7.538533002790063,50.0,,,,,,,,,,,,,,,,
299000,-7.538533002790063,50.0,,,,,,,,,,,,,,,,
299008,,,146,50.0,573,-6.680052839999999,521,,,,,,,,,,,
300000,-7.495453110057861,50.0,,,,,,0.05540831272955984,0.036861718,0.9951175455935299,1460,0.0022739367122994736,3.310609143972397,0.30771484375,0.2,0.046070754528045654,0.0003,-0.022382386028766632
301000,-7.495453110057861,50.0,,,,,,,,,,,,,,,,
301056,,,147,50.0,573,-7.13953804,525,,,,,,,,,,,
302000,-7.478922030795365,50.0,,,,,,0.06110076103359461,0.025916819,0.9929383844137192,1470,0.003410711023025215,3.3215210057795046,0.30048828125,0.2,0.04594378545880318,0.0003,0.06203014403581619
303000,-7.478922030795365,50.0,,,,,,,,,,,,,,,,
303104,,,148,50.0,573,-7.35435646,528,,,,,,,,,,,
304000,-7.602710783481598,50.0,,,,,,0.0368368156690849,0.028820358,0.9961825641803443,1480,0.00950067573285196,3.3226974993944167,0.26650390625,0.2,0.045925479382276535,0.0003,0.02569277212023735
305000,-7.602710783481598,50.0,,,,,,,,,,,,,,,,
305152,,,149,50.0,573,-7.211774890000002,532,,,,,,,,,,,
306000,-7.686436146404594,50.0,,,,,,0.02527728079003282,0.030037452,0.996865960303694,1490,0.0031482011399930343,3.3431290656328203,0.275341796875,0.2,0.045151952654123306,0.0003,-0.005868878215551376
307000,-7.686436146404594,50.0,,,,,,,,,,,,,,,,
307200,,,150,50.0,573,-6.993450610000001,535,,,,,,,,,,,
308000,-7.502266307733953,50.0,,,,,,0.024563334716367534,0.026193563,0.997559379786253,1500,-5.6470712297596035e-05,3.3729387603700163,0.278564453125,0.2,0.04459644854068756,0.0003,-0.02225687727332115
309000,-7.502266307733953,50.0,,,,,,,,,,,,,,,,
309248,,,151,50.0,573,-6.83802144,539,,,,,,,,,,,
310000,-7.48389971125871,50.0,,,,,,0.01754971251648385,0.017819636,0.9982948964461684,1510,0.002933547808788717,3.3994206108152865,0.246630859375,0.2,0.04390644654631615,0.0003,-0.005399459972977638
311000,-7.48389971125871,50.0,,,,,,,,,,,,,,,,
311296,,,152,50.0,573,-6.931081440000001,542,,,,,,,,,,,
312000,-7.5237620145082476,50.0,,,,,,0.023427591149811633,0.025055464,0.9974182478617877,1520,0.009813356972881594,3.4296950779855253,0.262451171875,0.2,0.04332089424133301,0.0003,0.008747228421270847
313000,-7.5237620145082476,50.0,,,,,,,,,,,,,,,,
313344,,,153,50.0,573,-6.88352666,546,,,,,,,,,,,
314000,-7.558529927115887,50.0,,,,,,0.030530766761512496,0.031339742,0.9956476027145982,1530,0.006474187091225758,3.4513346292078495,0.2849609375,0.2,0.0428675040602684,0.0003,0.03685607761144638
315000,-7.558529927115887,50.0,,,,,,,,,,,,,,,,
315392,,,154,50.0,573,-6.68810818,550,,,,,,,,,,,
316000,-7.625380830094218,50.0,,,,,,0.018416841728321743,0.028343886,0.9957517744041979,1540,0.004273457094677724,3.483240383863449,0.29716796875,0.2,0.041967421770095825,0.0003,0.014242461882531643
317000,-7.625380830094218,50.0,,,,,,,,,,,,,,,,
317440,,,155,50.0,572,-6.629354670000001,554,,,,,,,,,,,
318000,-7.537794326990843,50.0,,,,,,0.0241079051484121,0.03169886,0.9980805491795763,1550,0.008242683474963996,3.5060433983802795,0.28671875,0.2,0.0418449342250824,0.0003,0.0013810708187520504
319000,-7.537794326990843,50.0,,,,,,,,,,,,,,,,
319488,,,156,50.0,573,-6.674138499999999,557,,,,,,,,,,,
320000,-7.463588854204863,50.0,,,,,,0.020310044664074666,0.03977365,0.9981846954906359,1560,0.006016968510812149,3.537996993213892,0.287353515625,0.2,0.040861763060092926,0.0003,0.009823640808463097
321000,-7.463588854204863,50.0,,,,,,,,,,,,,,,,
321536,,,157,50.0,572,-6.587967719999998,561,,,,,,,,,,,
322000,-7.472363211307675,50.0,,,,,,0.01644865757698426,0.02478091,0.9983489228179678,1570,0.0074461508571403105,3.5686771884560584,0.271728515625,0.2,0.040535904467105865,0.0003,0.018319621682167053
323000,-7.472363211307675,50.0,,,,,,,,,,,,,,,,
323584,,,158,50.0,572,-6.258362629999999,565,,,,,,,,,,,
324000,-7.459591933712363,50.0,,,,,,0.015571178394020535,0.024611596,0.9984576660208404,1580,0.007547715812688693,3.5863730773329734,0.25673828125,0.2,0.04015554487705231,0.0003,0.010541968047618866
325000,-7.459591933712363,50.0,,,,,,,,,,,,,,,,
325632,,,159,50.0,572,-6.057789640000001,568,,,,,,,,,,,
326000,-7.438870143331587,50.0,,,,,,0.02936122996325139,0.029018423,0.9965941729024053,1590,0.00908764751511626,3.5952633649110792,0.315966796875,0.2,0.0400465689599514,0.0003,0.02610267512500286
327000,-7.438870143331587,50.0,,,,,,,,,,,,,,,,
327680,,,160,50.0,572,-6.564712869999999,572,,,,,,,,,,,
328000,-7.409288198128342,50.0,,,,,,0.01506916130456375,0.034945756,0.998456385335885,1600,0.008395374362589792,3.615757732838392,0.29521484375,0.2,0.039483729749917984,0.0003,0.07911091297864914
329000,-7.409288198128342,50.0,,,,,,,,,,,,,,,,
329728,,,161,50.0,572,-6.57829874,575,,,,,,,,,,,
330000,-7.174562315363437,50.0,,,,,,0.018350450065918268,0.029319562,0.9979555772151798,1610,0.011503946485754568,3.622795967757702,0.310205078125,0.2,0.03966005891561508,0.0003,-0.014221513643860817
331000,-7.174562315363437,50.0,,,,,,,,,,,,,,,,
331776,,,162,50.0,572,-6.561765999999999,579,,,,,,,,,,,
332000,-7.399002655036748,50.0,,,,,,0.029324244588497094,0.048910372,0.9958736407570541,1620,0.01233921027451288,3.617743507027626,0.326025390625,0.2,0.039630576968193054,0.0003,-0.001484832726418972
333000,-7.399002655036748,50.0,,,,,,,,,,,,,,,,
333824,,,163,50.0,572,-6.615360099999999,583,,,,,,,,,,,
334000,-7.152076991973445,50.0,,,,,,0.015649639804905746,0.02549253,0.9976187141146511,1630,0.00321597027068492,3.6369386412203313,0.283154296875,0.2,0.03905842453241348,0.0003,0.03872876241803169
335000,-7.152076991973445,50.0,,,,,,,,,,,,,,,,
335872,,,164,50.0,572,-6.479053879999999,586,,,,,,,,,,,
