time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/std,train/clip_range,train/approx_kl,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/loss,train/learning_rate,train/explained_variance,train/value_loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
230,471040,3798,1000.0,74911.02870986,124,,,,,,,,,,,,,
231,473088,3803,1000.0,74732.69249645999,124,0.7272913455963135,0.2,0.12049485,0.524169921875,2300,-0.09040465802536346,627022.3125,0.0003,5.435943603515625e-05,1190011.389453125,-18.66193618774414,,
,475000,,,,,0.7254838347434998,0.2,0.15384853,0.548486328125,2310,-0.10300258089555428,498045.21875,0.0003,1.5676021575927734e-05,1081466.2564453124,-18.617218148708343,1000.0,82380.06784496308
232,475136,3835,1000.0,74620.53611339,123,,,,,,,,,,,,,
233,477184,3840,1000.0,74154.84521128,124,0.7255973219871521,0.2,0.1311785,0.5412109375,2320,-0.08155797927756794,462949.0625,0.0003,5.960464477539063e-08,847067.138671875,-18.59820318222046,,
234,479232,3844,1000.0,73999.64472275,124,0.7243697047233582,0.2,0.1455245,0.552490234375,2330,-0.09170764659065753,391728.65625,0.0003,1.9669532775878906e-06,772339.315234375,-18.58514497280121,,
,480000,,,,,0.7235341668128967,0.2,0.17051733,0.577392578125,2340,-0.0956598531542113,384632.09375,0.0003,-1.1920928955078125e-07,780749.6029296875,-18.56535471081734,1000.0,78364.57195091248
235,481280,3876,1000.0,74094.71291606,124,,,,,,,,,,,,,
236,483328,3881,1000.0,74319.02814158,124,0.723275363445282,0.2,0.10586366,0.48515625,2350,-0.08561575537896715,578888.9375,0.0003,1.1920928955078125e-07,1181050.2302734375,-18.5554368019104,,
,485000,,,,,0.7215304970741272,0.2,0.12170295,0.53994140625,2360,-0.09847960952611175,472119.28125,0.0003,0.0003935098648071289,1157245.57109375,-18.527075272798537,1000.0,81959.39874649048
237,485376,3912,1000.0,74443.19919365,124,,,,,,,,,,,,,
238,487424,3916,1000.0,74657.18213965,124,0.7213661074638367,0.2,0.16215177,0.561279296875,2370,-0.09480992397875525,353235.09375,0.0003,5.960464477539063e-08,921848.0947265625,-18.505312532186508,,
239,489472,3921,1000.0,74639.71275294,124,0.7212216258049011,0.2,0.15926597,0.522998046875,2380,-0.10020131544442848,875116.0625,0.0003,-2.384185791015625e-07,1654154.961328125,-18.504004216194154,,
,490000,,,,,0.7199867963790894,0.2,0.12737857,0.541845703125,2390,-0.09720005723065697,447256.3125,0.0003,0.0,1036783.6845703125,-18.48302271962166,1000.0,79837.88686771393
240,491520,3951,1000.0,74537.01948982,124,,,,,,,,,,,,,
241,493568,3955,1000.0,74707.1726414,124,0.7195056676864624,0.2,0.1539111,0.54892578125,2400,-0.10398799182730727,539965.0,0.0003,0.0,1107939.721484375,-18.472800028324126,,
,495000,,,,,0.719109058380127,0.2,0.12935784,0.52685546875,2410,-0.08380750912474469,463929.28125,0.0003,0.0,1023298.9642578125,-18.453087973594666,1000.0,79859.35092716217
242,495616,3985,1000.0,74701.23501779999,124,,,,,,,,,,,,,
243,497664,3990,1000.0,74566.58238395,124,0.7191234827041626,0.2,0.10952348,0.484228515625,2420,-0.07625728003913537,650733.0,0.0003,0.0,1093504.8177734376,-18.44558827280998,,
244,499712,3994,1000.0,74501.36094496,125,0.7180719971656799,0.2,0.12446974,0.5169921875,2430,-0.08444286980084144,578966.625,0.0003,3.5762786865234375e-07,1073387.17265625,-18.4305687725544,,
,500000,,,,,0.7174389362335205,0.2,0.11569536,0.50703125,2440,-0.08792233683052472,572706.9375,0.0003,2.384185791015625e-07,1208910.7720703124,-18.413322138786317,1000.0,80898.95111579895
245,501760,4026,1000.0,74481.84067233,124,,,,,,,,,,,,,
246,503808,4030,1000.0,74528.80489753997,124,0.7166805267333984,0.2,0.16588175,0.5546875,2450,-0.08897895918926224,402313.34375,0.0003,0.0,840404.4548828125,-18.39751225709915,,
,505000,,,,,0.714768648147583,0.2,0.12970933,0.512060546875,2460,-0.08788188591133803,505596.59375,0.0003,5.960464477539063e-08,1134993.78671875,-18.359943932294847,1000.0,78624.94941349029
247,505856,4062,1000.0,74369.62221814,124,,,,,,,,,,,,,
248,507904,4066,1000.0,74473.98870842,124,0.7136669158935547,0.2,0.1411169,0.54326171875,2470,-0.09923156210570597,612019.875,0.0003,0.0,1171228.608203125,-18.333562141656877,,
249,509952,4071,1000.0,74312.95324097,125,0.7133078575134277,0.2,0.124772,0.502587890625,2480,-0.07996790048782713,544916.0,0.0003,0.0,1017111.527734375,-18.315441220998764,,
,510000,,,,,0.7113773822784424,0.2,0.15141794,0.563134765625,2490,-0.09995319356094115,423435.1875,0.0003,0.0,983766.373046875,-18.289441734552383,1000.0,83926.10989208221
250,512000,4103,1000.0,74191.22937781,124,,,,,,,,,,,,,
251,514048,4108,1000.0,74403.90615791001,125,0.7113104462623596,0.2,0.14343989,0.5375,2500,-0.08070500738976989,468286.03125,0.0003,1.5616416931152344e-05,907836.7759765625,-18.264522379636766,,
,515000,,,,,0.711527943611145,0.2,0.13847288,0.528564453125,2510,-0.08756118631281425,499520.65625,0.0003,1.4901161193847656e-06,1116355.9345703125,-18.260789734125137,1000.0,79224.29599075318
252,516096,4138,1000.0,74467.4507301,124,,,,,,,,,,,,,
253,518144,4142,1000.0,74345.33654111,125,0.711344301700592,0.2,0.16232692,0.5802734375,2520,-0.096180819554138,570570.5,0.0003,0.0,1007619.614453125,-18.260328322649002,,
,520000,,,,,0.7119348645210266,0.2,0.13280404,0.514501953125,2530,-0.08229840478743426,503198.8125,0.0003,0.0,1027691.8474609375,-18.26699580550194,1000.0,84031.23618488312
254,520192,4174,1000.0,74151.66582358,124,,,,,,,,,,,,,
255,522240,4178,1000.0,74475.59619995001,124,0.7113926410675049,0.2,0.16359444,0.549560546875,2540,-0.09628983511647675,389785.34375,0.0003,-0.00031685829162597656,967697.38046875,-18.26825007200241,,
256,524288,4183,1000.0,74442.49497400002,125,0.7104263305664062,0.2,0.1445342,0.540966796875,2550,-0.09569834385474678,657784.1875,0.0003,-1.1920928955078125e-07,1363497.9359375,-18.249048149585725,,
,525000,,,,,0.7103211879730225,0.2,0.14217967,0.513720703125,2560,-0.08276658892282285,695541.625,0.0003,1.1920928955078125e-07,1173282.5380859375,-18.23388706445694,1000.0,84668.66464881897
257,526336,4214,1000.0,74244.70363291001,124,,,,,,,,,,,,,
258,528384,4219,1000.0,74079.64003258,125,0.708308756351471,0.2,0.21381536,0.602880859375,2570,-0.09159045686246828,433334.65625,0.0003,1.1920928955078125e-07,740469.9111328125,-18.20467267036438,,
,530000,,,,,0.707397997379303,0.2,0.1501982,0.553662109375,2580,-0.0989933110337006,560339.5625,0.0003,-1.1920928955078125e-07,1068424.032421875,-18.17738557457924,1000.0,81167.32531452179
259,530432,4250,1000.0,74052.8024476,124,,,,,,,,,,,,,
260,532480,4255,1000.0,74124.16396123,125,0.7076141834259033,0.2,0.1470256,0.5390625,2590,-0.08771005063317716,414958.625,0.0003,1.1920928955078125e-07,1015515.6625,-18.171933543682098,,
261,534528,4259,1000.0,73984.29834542,125,0.7073320746421814,0.2,0.16072792,0.5322265625,2600,-0.08142738657916197,468579.3125,0.0003,1.1920928955078125e-07,978987.8916015625,-18.16298045516014,,
,535000,,,,,0.7056788802146912,0.2,0.14401716,0.552294921875,2610,-0.10371988632250577,750774.4375,0.0003,2.980232238769531e-07,1516792.53125,-18.136446791887284,1000.0,82056.55720062256
262,536576,4292,1000.0,74274.32926781001,124,,,,,,,,,,,,,
263,538624,4297,1000.0,74481.80812159,125,0.7043853998184204,0.2,0.13099386,0.515087890625,2620,-0.08571158439153806,525800.0625,0.0003,1.1920928955078125e-07,1093743.2154296874,-18.104196107387544,,
,540000,,,,,0.7039971947669983,0.2,0.12898362,0.52265625,2630,-0.08381112967035734,535958.25,0.0003,0.0,1034940.5931640625,-18.082333582639695,1000.0,82860.6815208435
264,540672,4329,1000.0,74302.22671968,124,,,,,,,,,,,,,
265,542720,4334,1000.0,74337.06082134,125,0.7025201916694641,0.2,0.15181172,0.518505859375,2640,-0.08315777733805589,624944.25,0.0003,0.0,1039500.192578125,-18.05681715607643,,
266,544768,4338,1000.0,74400.28145537,125,0.702029824256897,0.2,0.12853906,0.5078125,2650,-0.06953953453921713,502937.34375,0.0003,0.0,969258.356640625,-18.035844922065735,,
,545000,,,,,0.7021161317825317,0.2,0.35543993,0.574169921875,2660,-0.0905465962132439,400015.78125,0.0003,1.7881393432617188e-07,864167.9251953125,-18.034781312942506,1000.0,81324.04227638245
267,546816,4371,1000.0,74594.94125195,125,,,,,,,,,,,,,
268,548864,4376,1000.0,74590.79249841999,125,0.7012256383895874,0.2,0.15753752,0.53642578125,2670,-0.09291881527751684,511352.75,0.0003,0.0,1041803.1263671875,-18.020275592803955,,
,550000,,,,,0.7011239528656006,0.2,0.14374435,0.54091796875,2680,-0.08268577266280772,512381.9375,0.0003,1.1920928955078125e-07,1020719.034765625,-18.011369585990906,1000.0,81675.38803634644
269,550912,4409,1000.0,74791.91375323,124,,,,,,,,,,,,,
270,552960,4413,1000.0,74884.50545891,125,0.6992612481117249,0.2,0.14964712,0.53671875,2690,-0.09166817716904915,756106.5,0.0003,1.1920928955078125e-07,1593908.68515625,-17.986073607206343,,
,555000,,,,,0.6984396576881409,0.2,0.15103157,0.528564453125,2700,-0.07535851320135407,500827.90625,0.0003,5.960464477539063e-08,1032901.2708984375,-17.954270672798156,1000.0,80637.59599609375
271,555008,4446,1000.0,74929.42118602,124,,,,,,,,,,,,,
272,557056,4450,1000.0,74816.24261262,125,0.6976056694984436,0.2,0.16715373,0.543603515625,2710,-0.08560526272049174,490588.09375,0.0003,0.0,1157290.934375,-17.94184188246727,,
273,559104,4455,1000.0,74775.55986423,125,0.6968114376068115,0.2,0.11672238,0.493701171875,2720,-0.07105864941840992,476409.5625,0.0003,2.384185791015625e-07,949403.0166015625,-17.916023302078248,,
,560000,,,,,0.696435272693634,0.2,0.15066937,0.5330078125,2730,-0.07234027733211405,505907.8125,0.0003,1.2099742889404297e-05,1017519.7888671875,-17.90672749876976,1000.0,81581.25711650848
274,561152,4486,1000.0,74911.08958381001,125,,,,,,,,,,,,,
275,563200,4490,1000.0,74666.86330156,125,0.6957215070724487,0.2,0.16709831,0.564697265625,2740,-0.08391362896072678,533266.1875,0.0003,-1.1920928955078125e-07,1061077.1888671876,-17.889597868919374,,
,565000,,,,,0.6956461071968079,0.2,0.122031145,0.504541015625,2750,-0.07293485188274644,446161.09375,0.0003,0.0,874200.6966796875,-17.876846623420715,1000.0,81985.77374134064
276,565248,4522,1000.0,74590.66323222002,124,,,,,,,,,,,,,
277,567296,4527,1000.0,74564.77488463,125,0.6946144104003906,0.2,0.16236743,0.5705078125,2760,-0.08642846218717751,534192.625,0.0003,-1.1920928955078125e-07,1065959.951171875,-17.86470301747322,,
278,569344,4532,1000.0,74767.92258979,125,0.6942138671875,0.2,0.14790699,0.49775390625,2770,-0.06619759619352408,472730.875,0.0003,0.0,880012.790234375,-17.849491035938264,,
,570000,,,,,0.6933201551437378,0.2,0.17531393,0.560302734375,2780,-0.08536795564141357,575840.5,0.0003,5.960464477539063e-08,1063449.463671875,-17.835126477479935,1000.0,80906.77694644927
279,571392,4564,1000.0,74838.82919040999,125,,,,,,,,,,,,,
280,573440,4568,1000.0,74878.21212521,125,0.6932515501976013,0.2,0.16286871,0.541455078125,2790,-0.08244615835137666,545111.0625,0.0003,-1.1920928955078125e-07,1123864.33203125,-17.824906665086747,,
,575000,,,,,0.6932244896888733,0.2,0.20253144,0.557470703125,2800,-0.08556629671948031,500135.625,0.0003,0.0,970870.4876953125,-17.82095785140991,1000.0,82910.69048023224
281,575488,4601,1000.0,74946.13240491001,125,,,,,,,,,,,,,
282,577536,4606,1000.0,75250.90313613001,125,0.6923840641975403,0.2,0.18885146,0.575732421875,2810,-0.09189887944085058,519780.09375,0.0003,0.0,944941.319921875,-17.81006810069084,,
283,579584,4610,1000.0,75457.91984539002,125,0.6921684145927429,0.2,0.16238114,0.543017578125,2820,-0.07817002888186834,524726.4375,0.0003,-1.1920928955078125e-07,1018293.3888671875,-17.797437834739686,,
,580000,,,,,0.6915832757949829,0.2,0.16744007,0.568603515625,2830,-0.08690472781599964,508746.25,0.0003,0.0,1024712.4900390625,-17.784808897972106,1000.0,81855.52172927857
284,581632,4642,1000.0,75587.83557754001,125,,,,,,,,,,,,,
285,583680,4646,1000.0,75476.19831696001,125,0.6912499666213989,0.2,0.16203713,0.5416015625,2840,-0.08384639297728427,587553.1875,0.0003,0.0,1158103.22109375,-17.77271437048912,,
,585000,,,,,0.690639078617096,0.2,0.12779352,0.50556640625,2850,-0.06908375662169419,472162.5,0.0003,-1.1920928955078125e-07,847498.7685546875,-17.761619639396667,1000.0,84626.20481567383
286,585728,4679,1000.0,75650.56132731,125,,,,,,,,,,,,,
287,587776,4683,1000.0,75538.83531418002,125,0.6890210509300232,0.2,0.15733182,0.541650390625,2860,-0.08040347644709982,545081.625,0.0003,2.2649765014648438e-06,1064619.16796875,-17.72696810364723,,
288,589824,4688,1000.0,75507.55679564,125,0.6881309151649475,0.2,0.13480972,0.5427734375,2870,-0.07904662459623069,514945.09375,0.0003,5.960464477539063e-08,1008107.1408203125,-17.696775370836257,,
,590000,,,,,0.6881999373435974,0.2,0.16341075,0.519482421875,2880,-0.07130361568633817,381326.78125,0.0003,0.0,806391.805859375,-17.695847272872925,1000.0,81673.2717912674
289,591872,4719,1000.0,75497.7887651,125,,,,,,,,,,,,,
290,593920,4724,1000.0,75416.00506989,125,0.6884809136390686,0.2,0.17159668,0.55458984375,2890,-0.0743457869742997,394990.9375,0.0003,-2.384185791015625e-07,799173.910546875,-17.693987953662873,,
,595000,,,,,0.6877977848052979,0.2,0.14438091,0.489990234375,2900,-0.07202296682808082,444339.9375,0.0003,0.0,915779.1775390625,-17.68409229516983,1000.0,84810.14960765839
291,595968,4756,1000.0,75183.49231227,125,,,,,,,,,,,,,
292,598016,4760,1000.0,75118.31268610999,125,0.6878896355628967,0.2,0.2199174,0.592919921875,2910,-0.08669416845659725,388641.6875,0.0003,0.0,741052.3810546875,-17.6781168282032,,
,600000,,,,,0.6867347359657288,0.2,0.15245827,0.531494140625,2920,-0.08557189005077817,394544.53125,0.0003,-8.344650268554688e-07,855895.2603515625,-17.66227380633354,1000.0,90580.43440380096
293,600064,4793,1000.0,75219.34076815,125,,,,,,,,,,,,,
294,602112,4797,1000.0,75289.96634343002,125,0.6848774552345276,0.2,0.16592884,0.56826171875,2930,-0.10130461308581289,700560.875,0.0003,-2.384185791015625e-06,1303149.1431640624,-17.62779678106308,,
295,604160,4802,1000.0,75254.82874443001,125,0.6837406158447266,0.2,0.1822907,0.561669921875,2940,-0.08618329177843406,497679.25,0.0003,1.7881393432617188e-07,941872.0666015625,-17.588388073444367,,
,605000,,,,,0.6825433373451233,0.2,0.20060098,0.566064453125,2950,-0.0900901312706992,503112.3125,0.0003,-1.1920928955078125e-07,1055526.7859375,-17.56002550125122,1000.0,86046.87084417343
296,606208,4833,1000.0,75109.51294737,125,,,,,,,,,,,,,
297,608256,4837,1000.0,75154.22285116,125,0.6818749308586121,0.2,0.19746068,0.55439453125,2960,-0.07339703895559069,304614.84375,0.0003,4.649162292480469e-06,737014.9451171875,-17.543863075971604,,
,610000,,,,,0.681205153465271,0.2,0.1561468,0.5474609375,2970,-0.06823118341271765,446618.46875,0.0003,0.0,955125.71171875,-17.523780608177184,1000.0,82955.32669773101
298,610304,4868,1000.0,75244.5714564,125,,,,,,,,,,,,,
299,612352,4873,1000.0,75577.56338406999,125,0.6808972358703613,0.2,0.14519694,0.5244140625,2980,-0.07011339289019816,528339.1875,0.0003,0.0,995485.6818359375,-17.509160143136977,,
300,614400,4878,1000.0,75566.455664,125,0.6800528168678284,0.2,0.1810188,0.567236328125,2990,-0.10449128769105301,719833.75,0.0003,2.086162567138672e-06,1398065.31875,-17.49850749373436,,
,615000,,,,,0.6795855760574341,0.2,0.17856526,0.55791015625,3000,-0.08256823215342593,501073.9375,0.0003,0.0,958068.6771484375,-17.482313960790634,1000.0,84610.51159915925
301,616448,4909,1000.0,75759.70842561999,125,,,,,,,,,,,,,
302,618496,4914,1000.0,75910.88830304999,125,0.6780670285224915,0.2,0.2088803,0.573583984375,3010,-0.09278416364104487,573592.75,0.0003,0.0,1098161.3267578124,-17.451900511980057,,
,620000,,,,,0.6769070625305176,0.2,0.17965546,0.569482421875,3020,-0.097929302835837,643416.875,0.0003,8.940696716308594e-07,1191543.2234375,-17.413338196277618,1000.0,85351.50899057389
303,620544,4945,1000.0,76184.06328218001,125,,,,,,,,,,,,,
304,622592,4949,1000.0,76223.80110512,125,0.6760653257369995,0.2,0.17571908,0.57685546875,3030,-0.09576615166733973,699550.125,0.0003,1.1920928955078125e-07,1279180.22109375,-17.389352160692216,,
305,624640,4954,1000.0,76295.94925826,126,0.6755240559577942,0.2,0.16740617,0.540234375,3040,-0.07821409585594666,450829.34375,0.0003,5.960464477539063e-08,972629.6900390625,-17.37394783496857,,
,625000,,,,,0.6751806735992432,0.2,0.17823488,0.545068359375,3050,-0.09093882593151648,648072.875,0.0003,-1.1920928955078125e-07,1255412.47578125,-17.369254392385482,1000.0,80611.80361843109
306,626688,4983,1000.0,76639.12940688,125,,,,,,,,,,,,,
307,628736,4988,1000.0,76804.97639180001,126,0.6749470829963684,0.2,0.17950596,0.582568359375,3060,-0.09418151977588422,500563.4375,0.0003,1.1920928955078125e-07,1163805.7685546875,-17.354099386930464,,
,630000,,,,,0.6732586026191711,0.2,0.22841276,0.59462890625,3070,-0.08371883165673352,438980.0,0.0003,0.0,876008.40078125,-17.329336714744567,1000.0,80912.60456504821
308,630784,5018,1000.0,76718.60035742,125,,,,,,,,,,,,,
309,632832,5022,1000.0,76706.28836589,125,0.6727581024169922,0.2,0.17693129,0.560107421875,3080,-0.08108060520899016,452505.6875,0.0003,-1.1920928955078125e-07,890452.9228515625,-17.30634788274765,,
310,634880,5027,1000.0,76863.30444811999,126,0.6719135046005249,0.2,0.18856263,0.538916015625,3090,-0.06800061669782735,463974.09375,0.0003,-1.1920928955078125e-07,1009041.4759765625,-17.277265828847884,,
,635000,,,,,0.6703456044197083,0.2,0.18799716,0.575146484375,3100,-0.1005669727368513,766416.125,0.0003,1.1920928955078125e-07,1327424.15390625,-17.249924457073213,1000.0,81633.64499397278
311,636928,5056,1000.0,76823.55975374999,125,,,,,,,,,,,,,
312,638976,5060,1000.0,76763.39272811,126,0.670222818851471,0.2,0.1659264,0.54453125,3110,-0.07491846476332284,445390.84375,0.0003,0.0,952154.0658203125,-17.230801141262056,,
,640000,,,,,0.6707327365875244,0.2,0.1873048,0.587451171875,3120,-0.09402766283601523,549169.25,0.0003,0.0,1134818.753515625,-17.237000346183777,1000.0,79477.11174068452
313,641024,5091,1000.0,76913.11554823999,125,,,,,,,,,,,,,
314,643072,5095,1000.0,77090.92546074999,126,0.6697397232055664,0.2,0.19937928,0.584521484375,3130,-0.0816330720030237,626273.0,0.0003,5.960464477539063e-08,992513.94765625,-17.22267986536026,,
,645000,,,,,0.6694019436836243,0.2,0.17986046,0.574755859375,3140,-0.09058921639807523,477877.0625,0.0003,1.1920928955078125e-07,1314098.675,-17.21112471818924,1000.0,80088.1749917984
315,645120,5126,1000.0,77216.32419145001,125,,,,,,,,,,,,,
316,647168,5130,1000.0,77360.49142392002,126,0.6681588888168335,0.2,0.16379575,0.55029296875,3150,-0.07366000501206145,430329.5,0.0003,1.8477439880371094e-06,918213.319140625,-17.18560118675232,,
317,649216,5134,1000.0,77367.19407369001,126,0.6673513054847717,0.2,0.18411659,0.578125,3160,-0.0885191502980888,584575.875,0.0003,0.0,1127060.49921875,-17.15703222155571,,
,650000,,,,,0.6669307947158813,0.2,0.15622775,0.518798828125,3170,-0.05977593602583511,459137.71875,0.0003,0.0,859675.0982421875,-17.1437286734581,1000.0,83849.84133167267
318,651264,5165,1000.0,77070.42250403,126,,,,,,,,,,,,,
319,653312,5169,1000.0,77174.10760289,126,0.6676712036132812,0.2,0.17855997,0.552685546875,3180,-0.08226979399769334,515412.28125,0.0003,1.1920928955078125e-07,1030258.3671875,-17.147458559274675,,
,655000,,,,,0.6674313545227051,0.2,0.22822714,0.5953125,3190,-0.08286139620176983,505314.40625,0.0003,-1.1920928955078125e-07,985237.3681640625,-17.15349488258362,1000.0,79659.66914730072
320,655360,5201,1000.0,77100.46960993,126,,,,,,,,,,,,,
321,657408,5205,1000.0,77207.83908221,126,0.6680924892425537,0.2,0.19249107,0.5724609375,3200,-0.08887746956897899,510543.65625,0.0003,9.5367431640625e-07,1099131.3734375,-17.16316025853157,,
322,659456,5210,1000.0,77326.75899484,126,0.6663150787353516,0.2,0.19642168,0.581591796875,3210,-0.09035902968025766,502869.6875,0.0003,1.1920928955078125e-07,1085903.062109375,-17.140098226070403,,
,660000,,,,,0.6656365394592285,0.2,0.20818344,0.563037109375,3220,-0.07524359640083275,450581.71875,0.0003,0.0,967087.8041015625,-17.111098009347916,1000.0,79001.9920873642
323,661504,5240,1000.0,77247.56112597,126,,,,,,,,,,,,,
324,663552,5244,1000.0,77312.96645645,126,0.6651575565338135,0.2,0.21767682,0.60439453125,3230,-0.08010208624473307,372097.625,0.0003,-1.1920928955078125e-07,763193.757421875,-17.09562192559242,,
,665000,,,,,0.6656259894371033,0.2,0.15946943,0.533349609375,3240,-0.07345268395147286,525692.75,0.0003,0.0,972120.565234375,-17.094366210699082,1000.0,80206.11380767822
325,665600,5274,1000.0,77140.00431974001,126,,,,,,,,,,,,,
326,667648,5278,1000.0,77407.42068366002,126,0.6658946871757507,0.2,0.20574595,0.583447265625,3250,-0.08622652192716487,332814.125,0.0003,-5.960464477539062e-07,811989.0623046875,-17.108948945999146,,
327,669696,5283,1000.0,77528.65355107999,126,0.6653129458427429,0.2,0.21164215,0.56943359375,3260,-0.09808741980232298,626979.6875,0.0003,0.0,1227436.1048828126,-17.096892023086546,,
,670000,,,,,0.6647974848747253,0.2,0.22620016,0.57431640625,3270,-0.09473225403344258,516460.53125,0.0003,0.0,1121306.586328125,-17.0778981924057,1000.0,87996.36380214691
328,671744,5313,1000.0,77462.74600110999,126,,,,,,,,,,,,,
329,673792,5317,1000.0,77578.83288675999,126,0.6641110777854919,0.2,0.19270751,0.572265625,3280,-0.07569204551400617,402850.65625,0.0003,1.7881393432617188e-07,858467.7240234375,-17.0668314576149,,
,675000,,,,,0.6628609895706177,0.2,0.18425265,0.58974609375,3290,-0.09201309877680615,579330.8125,0.0003,4.291534423828125e-05,1031501.5265625,-17.041339522600175,1000.0,81494.16392917633
330,675840,5347,1000.0,77644.89766306999,126,,,,,,,,,,,,,
331,677888,5351,1000.0,77494.57949674998,126,0.661531388759613,0.2,0.2313526,0.5736328125,3300,-0.07929826219915412,348431.1875,0.0003,0.0,752909.401171875,-17.00410041809082,,
332,679936,5355,1000.0,77572.58307375001,126,0.6606114506721497,0.2,0.20655161,0.58564453125,3310,-0.09279093783407007,491366.75,0.0003,5.960464477539063e-08,997438.1560546875,-16.978608739376067,,
,680000,,,,,0.6594528555870056,0.2,0.22939177,0.60009765625,3320,-0.08043489189003594,436674.1875,0.0003,-1.1920928955078125e-07,894954.979296875,-16.949834090471267,1000.0,85426.27562522888
333,681984,5384,1000.0,77499.07190399001,126,,,,,,,,,,,,,
334,684032,5390,1000.0,77723.65254044,126,0.6593360304832458,0.2,0.21086627,0.56533203125,3330,-0.07234478644095362,463646.5625,0.0003,0.0,914440.8443359375,-16.937103909254073,,
,685000,,,,,0.6587121486663818,0.2,0.17078821,0.549853515625,3340,-0.09389529323671013,599102.0,0.0003,5.960464477539063e-08,1134195.105859375,-16.927705335617066,1000.0,83297.61435775757
335,686080,5418,1000.0,77677.33991519,126,,,,,,,,,,,,,
336,688128,5423,1000.0,77861.1939182,126,0.657768189907074,0.2,0.19502726,0.5671875,3350,-0.08706793305464089,428937.59375,0.0003,0.0,897875.459765625,-16.905998706817627,,
,690000,,,,,0.6561794877052307,0.2,0.20693497,0.55751953125,3360,-0.08063202879857272,461566.1875,0.0003,0.0,1112626.440625,-16.87056615948677,1000.0,84005.96192798615
337,690176,5452,1000.0,78000.43519953001,126,,,,,,,,,,,,,
338,692224,5456,1000.0,78165.45392816,126,0.6554089188575745,0.2,0.21288037,0.573681640625,3370,-0.07926640979712829,512714.25,0.0003,1.1920928955078125e-07,972933.0083984375,-16.84327428340912,,
339,694272,5460,1000.0,78207.43454884,127,0.6542239785194397,0.2,0.19594595,0.522021484375,3380,-0.07002658043056727,516477.46875,0.0003,4.172325134277344e-07,999774.0708984375,-16.81437843441963,,
,695000,,,,,0.653761088848114,0.2,0.1975874,0.5681640625,3390,-0.07801727062033023,397644.21875,0.0003,1.1920928955078125e-07,839037.9291015625,-16.79819452166557,1000.0,83270.71319541932
340,696320,5491,1000.0,78427.4222516,126,,,,,,,,,,,,,
341,698368,5495,1000.0,78439.63131463,127,0.6534866690635681,0.2,0.19445726,0.574755859375,3400,-0.0775291708559962,490040.625,0.0003,0.0,919001.2107421875,-16.785847824811935,,
,700000,,,,,0.6528465151786804,0.2,0.20574442,0.590625,3410,-0.0808111021789955,361180.09375,0.0003,4.172325134277344e-07,766152.6041015625,-16.767000544071198,1000.0,84451.84733810424
342,700416,5527,1000.0,78318.72995856,126,,,,,,,,,,,,,
343,702464,5531,1000.0,78649.10215221,126,0.6520797610282898,0.2,0.23334388,0.583447265625,3420,-0.08813843761454336,468512.3125,0.0003,0.0,960015.9595703125,-16.749344617128372,,
344,704512,5536,1000.0,78658.91379725,127,0.6506427526473999,0.2,0.18046197,0.559326171875,3430,-0.10203761906304862,695602.375,0.0003,0.0,1399379.755859375,-16.721522396802904,,
,705000,,,,,0.6497690677642822,0.2,0.19674325,0.574609375,3440,-0.08431672599544981,378813.9375,0.0003,0.0,820856.2861328125,-16.690858149528502,1000.0,84858.01070213318
345,706560,5567,1000.0,78913.65860024,126,,,,,,,,,,,,,
346,708608,5572,1000.0,78986.16733098999,127,0.6491655111312866,0.2,0.21324126,0.574609375,3450,-0.0873179600079311,536318.8125,0.0003,0.0,1070157.416015625,-16.66889585852623,,
,710000,,,,,0.6482752561569214,0.2,0.2226674,0.57294921875,3460,-0.09789366134209558,534325.0,0.0003,0.0,1186227.1287109375,-16.651338070631027,1000.0,84723.88982658387
347,710656,5601,1000.0,79197.5683214,126,,,,,,,,,,,,,
348,712704,5606,1000.0,79014.87283230001,127,0.6468133330345154,0.2,0.23185226,0.58466796875,3470,-0.09414243706851266,661780.4375,0.0003,-1.1920928955078125e-07,1083556.162109375,-16.620397955179214,,
349,714752,5611,1000.0,79139.25006213,127,0.6459195613861084,0.2,0.18098207,0.5798828125,3480,-0.08144244353752583,425809.75,0.0003,0.0,842417.108203125,-16.584563273191453,,
,715000,,,,,0.6452274322509766,0.2,0.2519418,0.589697265625,3490,-0.09081405751639977,405869.875,0.0003,5.960464477539063e-08,932311.97734375,-16.566867309808732,1000.0,83473.56936244965
350,716800,5641,1000.0,79094.43266551,127,,,,,,,,,,,,,
351,718848,5645,1000.0,79092.32204014,127,0.64481520652771,0.2,0.17420574,0.566796875,3500,-0.07833056564559229,482357.34375,0.0003,-1.1920928955078125e-07,929217.0125,-16.54867638349533,,
,720000,,,,,0.6437923312187195,0.2,0.18671745,0.557275390625,3510,-0.09384757174411788,803846.4375,0.0003,1.1920928955078125e-07,1534190.6796875,-16.53744125366211,1000.0,84715.95598011017
352,720896,5676,1000.0,79344.8004492,127,,,,,,,,,,,,,
