time/total_timesteps,eval/mean_reward,eval/mean_ep_length,time/iterations,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/value_loss,train/approx_kl,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/clip_range,train/std,train/learning_rate,train/loss
330000,-7.19896649569273,50.0,,,,,,0.012896142934914678,0.022018492,0.9985205996781588,1610,0.005509851453825832,3.9594113767147063,0.239794921875,0.2,0.0337514653801918,0.0003,-0.00833400059491396
331000,-7.19896649569273,50.0,,,,,,,,,,,,,,,,
331776,,,162,50.0,563,-6.4417373200000005,589,,,,,,,,,,,
332000,-7.168329118564725,50.0,,,,,,0.009679250545741525,0.03293812,0.9984237418975681,1620,0.012410278472816571,3.9562180981040003,0.279443359375,0.2,0.03340497985482216,0.0003,-0.016423240303993225
333000,-7.168329118564725,50.0,,,,,,,,,,,,,,,,
333824,,,163,50.0,562,-6.502993949999999,593,,,,,,,,,,,
334000,-7.097678731009364,50.0,,,,,,0.011897575450711883,0.02843132,0.9985183934913948,1630,0.00819277745904401,3.978418193757534,0.294580078125,0.2,0.03309519216418266,0.0003,-0.02753634564578533
335000,-7.097678731009364,50.0,,,,,,,,,,,,,,,,
335872,,,164,50.0,562,-6.7712858,596,,,,,,,,,,,
336000,-7.020278303325176,50.0,,,,,,0.02476400860468857,0.029027008,0.9968352373689413,1640,0.006376121669018175,3.990692377090454,0.320947265625,0.2,0.03299954906105995,0.0003,0.023638073354959488
337000,-7.020278303325176,50.0,,,,,,,,,,,,,,,,
337920,,,165,50.0,563,-6.844298910000001,600,,,,,,,,,,,
338000,-7.004896752536297,50.0,,,,,,0.030319149632123298,0.020414338,0.9970726710744202,1650,0.0051876712212106215,3.9878148168325422,0.28662109375,0.2,0.03316088765859604,0.0003,0.02857070602476597
339000,-7.004896752536297,50.0,,,,,,,,,,,,,,,,
339968,,,166,50.0,563,-6.88355057,603,,,,,,,,,,,
340000,-6.967581087350846,50.0,,,,,,0.02056070611142786,0.02814312,0.9969083212781698,1660,0.011291214320226572,3.9841192424297334,0.29384765625,0.2,0.03309972211718559,0.0003,0.04920583218336105
341000,-6.967581087350846,50.0,,,,,,,,,,,,,,,,
342000,-6.967581087350846,50.0,,,,,,,,,,,,,,,,
342016,,,167,50.0,562,-6.529000900000001,607,,,,,,,,,,,
343000,-7.037000062130391,50.0,,,,,,0.021040637853730004,0.03102218,0.997068356955424,1670,0.008914574258960783,4.005699552595615,0.303662109375,0.2,0.03252740204334259,0.0003,-0.017186015844345093
344000,-7.037000062130391,50.0,,,,,,,,,,,,,,,,
344064,,,168,50.0,562,-6.60607156,611,,,,,,,,,,,
345000,-7.071512777730822,50.0,,,,,,0.018290083335887174,0.023638451,0.9982309256447479,1680,0.01234974184044404,4.040551362931728,0.297021484375,0.2,0.031901564449071884,0.0003,-0.005774868652224541
346000,-7.071512777730822,50.0,,,,,,,,,,,,,,,,
346112,,,169,50.0,562,-6.27967666,614,,,,,,,,,,,
347000,-7.066785817779601,50.0,,,,,,0.01235033332486637,0.031646255,0.9983092434704304,1690,0.011520575571921654,4.057319790124893,0.29619140625,0.2,0.03196873515844345,0.0003,0.03251119330525398
348000,-7.066785817779601,50.0,,,,,,,,,,,,,,,,
348160,,,170,50.0,562,-6.359285500000001,618,,,,,,,,,,,
349000,-7.045171429589391,50.0,,,,,,0.015167623107845429,0.02482533,0.9981659202603623,1700,0.013498852182237897,4.06836035400629,0.30419921875,0.2,0.031471364200115204,0.0003,0.005454096011817455
350000,-7.045171429589391,50.0,,,,,,,,,,,,,,,,
350208,,,171,50.0,562,-6.291100549999999,622,,,,,,,,,,,
351000,-7.001303640753031,50.0,,,,,,0.01969613559776917,0.027857248,0.9971250819507986,1710,0.009335131266561802,4.081968992948532,0.280517578125,0.2,0.031703460961580276,0.0003,0.031000185757875443
352000,-7.001303640753031,50.0,,,,,,,,,,,,,,,,
352256,,,172,50.0,562,-6.181244340000002,625,,,,,,,,,,,
353000,-7.045602557808161,50.0,,,,,,0.011183371560764498,0.027231706,0.9983795620501041,1720,0.012628490848874208,4.068522049486637,0.290869140625,0.2,0.03174072876572609,0.0003,0.000449436716735363
354000,-7.045602557808161,50.0,,,,,,,,,,,,,,,,
354304,,,173,50.0,563,-6.230534560000001,629,,,,,,,,,,,
355000,-7.078524079732597,50.0,,,,,,0.016530154687643517,0.025888473,0.9979058015160263,1730,0.010490666367695667,4.060886099934578,0.26650390625,0.2,0.03189752995967865,0.0003,0.023953042924404144
356000,-7.078524079732597,50.0,,,,,,,,,,,,,,,,
356352,,,174,50.0,563,-6.249816909999998,632,,,,,,,,,,,
357000,-6.985041232779622,50.0,,,,,,0.014616022078553215,0.038539927,0.99728630669415,1740,0.01287109538097866,4.061387701332569,0.30556640625,0.2,0.03178036957979202,0.0003,0.0951155498623848
358000,-6.985041232779622,50.0,,,,,,,,,,,,,,,,
358400,,,175,50.0,563,-6.38979417,636,,,,,,,,,,,
359000,-6.989400546625257,50.0,,,,,,0.015595467330422252,0.02969576,0.9970789847429842,1750,0.014458564658707474,4.0636777266860005,0.317236328125,0.2,0.031747035682201385,0.0003,0.021283550187945366
360000,-6.989400546625257,50.0,,,,,,,,,,,,,,,,
360448,,,176,50.0,563,-6.6134201699999995,639,,,,,,,,,,,
361000,-7.013978772982955,50.0,,,,,,0.01625780012254836,0.040212877,0.9979690436739475,1760,0.007054305107158143,4.076229266822338,0.274755859375,0.2,0.03143269568681717,0.0003,0.0363767072558403
362000,-7.013978772982955,50.0,,,,,,,,,,,,,,,,
362496,,,177,50.0,563,-6.51123132,643,,,,,,,,,,,
363000,-7.0725104857236145,50.0,,,,,,0.020713379242806695,0.038808104,0.9951535128057003,1770,0.009584682193235494,4.089939403533935,0.320654296875,0.2,0.03125767782330513,0.0003,-0.015578879974782467
364000,-7.0725104857236145,50.0,,,,,,,,,,,,,,,,
364544,,,178,50.0,563,-6.4568606299999995,647,,,,,,,,,,,
365000,-7.04982690513134,50.0,,,,,,0.011945357955119107,0.028221812,0.9981743021635339,1780,0.010275440374971367,4.102074503898621,0.27998046875,0.2,0.031022964045405388,0.0003,0.021764159202575684
366000,-7.04982690513134,50.0,,,,,,,,,,,,,,,,
366592,,,179,50.0,562,-6.400022,651,,,,,,,,,,,
367000,-7.08781420160085,50.0,,,,,,0.016645736577629577,0.028274758,0.9976775059476495,1790,0.011931961795198731,4.115846890211105,0.29794921875,0.2,0.030882135033607483,0.0003,0.003028410952538252
368000,-7.08781420160085,50.0,,,,,,,,,,,,,,,,
368640,,,180,50.0,562,-6.026306900000001,655,,,,,,,,,,,
369000,-7.071079608239233,50.0,,,,,,0.009017564939858858,0.03506862,0.9986697769491002,1800,0.008720118689234368,4.111137263476849,0.2828125,0.2,0.03113674744963646,0.0003,-0.011601457372307777
370000,-7.071079608239233,50.0,,,,,,,,,,,,,,,,
370688,,,181,50.0,562,-6.353037570000001,659,,,,,,,,,,,
371000,-7.063209315761924,50.0,,,,,,0.009850753437785898,0.022849385,0.9983099008677527,1810,0.011192493030102923,4.096063941717148,0.262060546875,0.2,0.0313522033393383,0.0003,0.024339959025382996
372000,-7.063209315761924,50.0,,,,,,,,,,,,,,,,
372736,,,182,50.0,562,-6.509442279999998,662,,,,,,,,,,,
373000,-7.1143674372695385,50.0,,,,,,0.01367149093275657,0.02970102,0.9973802242893726,1820,0.010529569252685177,4.087584057450295,0.291259765625,0.2,0.03139530122280121,0.0003,0.023311294615268707
374000,-7.1143674372695385,50.0,,,,,,,,,,,,,,,,
374784,,,183,50.0,562,-6.63103679,666,,,,,,,,,,,
375000,-6.995018637180328,50.0,,,,,,0.015383155665767844,0.025782097,0.9979027875233442,1830,0.006518725014757365,4.088326744735241,0.281787109375,0.2,0.031334031373262405,0.0003,-0.0040321373380720615
376000,-6.995018637180328,50.0,,,,,,,,,,,,,,,,
376832,,,184,50.0,562,-6.586615920000001,669,,,,,,,,,,,
377000,-6.957633285969496,50.0,,,,,,0.010031382818851853,0.031650223,0.9977381264325231,1840,0.013776553323259578,4.1030969187617305,0.307470703125,0.2,0.030967984348535538,0.0003,-0.0038027847185730934
378000,-6.957633285969496,50.0,,,,,,,,,,,,,,,,
378880,,,185,50.0,562,-6.26829407,673,,,,,,,,,,,
379000,-6.8774268589913845,50.0,,,,,,0.01013901167025324,0.02689298,0.9983830192359164,1850,0.010175574384629727,4.1146128788590435,0.277392578125,0.2,0.030955448746681213,0.0003,0.0053346832282841206
380000,-6.8774268589913845,50.0,,,,,,,,,,,,,,,,
380928,,,186,50.0,562,-6.099524949999999,677,,,,,,,,,,,
381000,-6.823494230024517,50.0,,,,,,0.014987824714626185,0.020701088,0.9967685781884938,1860,0.010575810316368006,4.114515428245068,0.269873046875,0.2,0.030916325747966766,0.0003,0.0009814100340008736
382000,-6.823494230024517,50.0,,,,,,,,,,,,,,,,
382976,,,187,50.0,562,-6.171359440000001,680,,,,,,,,,,,
383000,-6.942125235497952,50.0,,,,,,0.012742885964689777,0.040580817,0.997824426041916,1870,0.010706316129653715,4.118154752254486,0.312255859375,0.2,0.030898604542016983,0.0003,0.08271420001983643
384000,-6.942125235497952,50.0,,,,,,,,,,,,,,,,
385000,-6.942125235497952,50.0,,,,,,,,,,,,,,,,
385024,,,188,50.0,562,-6.393516929999999,684,,,,,,,,,,,
386000,-6.910932411625981,50.0,,,,,,0.013264603089919547,0.027948385,0.9984989394433796,1880,0.010978729929775,4.110696157813072,0.298291015625,0.2,0.03111930564045906,0.0003,0.04748581349849701
387000,-6.910932411625981,50.0,,,,,,,,,,,,,,,,
387072,,,189,50.0,562,-6.514555280000001,687,,,,,,,,,,,
388000,-6.898993146233261,50.0,,,,,,0.01098192928620847,0.02748505,0.9982053934363648,1890,0.0069285633158870045,4.100285589694977,0.29345703125,0.2,0.03124980628490448,0.0003,0.019000327214598656
389000,-6.898993146233261,50.0,,,,,,,,,,,,,,,,
389120,,,190,50.0,562,-6.635594080000001,691,,,,,,,,,,,
390000,-6.90338613782078,50.0,,,,,,0.012984092340047937,0.044254348,0.998454611049965,1900,0.0058931687963195145,4.090852439403534,0.285888671875,0.2,0.03140537440776825,0.0003,-0.0032184794545173645
391000,-6.90338613782078,50.0,,,,,,,,,,,,,,,,
391168,,,191,50.0,562,-6.429080010000002,694,,,,,,,,,,,
392000,-6.833615807257592,50.0,,,,,,0.0117143017865601,0.029211534,0.9983959331875667,1910,0.011154862266266719,4.094218680262566,0.27060546875,0.2,0.03112330660223961,0.0003,0.03991084545850754
393000,-6.833615807257592,50.0,,,,,,,,,,,,,,,,
393216,,,192,50.0,563,-6.37623378,698,,,,,,,,,,,
394000,-6.82993939537555,50.0,,,,,,0.013970122310274747,0.020625217,0.9977079280652106,1920,0.009411297435872257,4.107188436388969,0.296875,0.2,0.03101542964577675,0.0003,0.05567767843604088
395000,-6.82993939537555,50.0,,,,,,,,,,,,,,,,
395264,,,193,50.0,563,-6.61208663,701,,,,,,,,,,,
396000,-6.82923096427694,50.0,,,,,,0.0099928501775139,0.034100533,0.9983514315681532,1930,0.016945529749500567,4.119101391732693,0.30771484375,0.2,0.030781671404838562,0.0003,0.014084662310779095
397000,-6.82923096427694,50.0,,,,,,,,,,,,,,,,
397312,,,194,50.0,562,-6.54901681,705,,,,,,,,,,,
398000,-6.859503543376922,50.0,,,,,,0.008659936118056067,0.025935674,0.9984933719970286,1940,0.010453824313299265,4.135624498128891,0.307763671875,0.2,0.030515460297465324,0.0003,0.0024827299639582634
399000,-6.859503543376922,50.0,,,,,,,,,,,,,,,,
399360,,,195,50.0,563,-6.444164579999999,709,,,,,,,,,,,
400000,-6.854470042698085,50.0,,,,,,0.01002681740137632,0.037371524,0.9986850817222148,1950,0.007331956832786091,4.157099543511867,0.30205078125,0.2,0.03016352653503418,0.0003,-0.027315588667988777
401000,-6.854470042698085,50.0,,,,,,,,,,,,,,,,
401408,,,196,50.0,563,-6.26788588,712,,,,,,,,,,,
