time/time_elapsed,rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/fps,time/total_timesteps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_reward,eval/mean_ep_length
5,31.144966459999996,268,3.51,167,986,0.001,887,-16.69604206085205,3.7065176963806152,,
,,,,,1000,0.001,902,-16.966333389282227,4.361536860466003,31.0447057723999,3.5
6,31.143332140000002,272,3.51,166,1001,,,,,,
6,31.14288875,276,3.51,165,1015,0.001,916,-17.108885765075684,3.6038973331451416,,
6,31.059274860000002,280,3.5,165,1027,0.001,928,-17.17483425140381,4.132533232371013,,
6,31.059005720000005,284,3.5,165,1041,0.001,941,-17.88154411315918,3.1759515702724457,,
6,30.97472377,288,3.49,165,1055,0.001,955,-17.125435829162598,3.447085201740265,,
6,31.057314,292,3.5,164,1070,0.001,970,-16.9197940826416,3.717546045780182,,
6,30.8918115,296,3.48,164,1082,0.001,983,-18.579469680786133,2.860281229019165,,
6,30.809718150000002,300,3.47,164,1095,0.001,996,-17.352964401245117,4.1069404284159345,,
6,30.726370699999997,304,3.46,164,1108,0.001,1009,-17.086946487426758,3.384458859761556,,
6,30.72524571,308,3.46,164,1122,0.001,1023,-17.826045036315918,3.515852987766266,,
6,30.89361402,312,3.48,164,1136,0.001,1037,-17.76018238067627,3.0766828656196594,,
6,30.813023990000005,316,3.47,164,1149,0.001,1050,-17.744203567504883,3.6000783443450928,,
7,30.815632080000004,320,3.47,164,1163,0.001,1063,-17.988394737243652,2.862898528575897,,
7,30.730502849999997,324,3.46,164,1177,0.001,1078,-18.424484252929688,3.7644548416137695,,
7,30.73084347,328,3.46,164,1192,0.001,1092,-17.087919235229492,2.7253451347351074,,
7,30.647704449999996,332,3.45,164,1205,0.001,1106,-18.15921688079834,3.102395216623942,,
7,30.813568769999996,336,3.47,164,1219,0.001,1119,-17.519899368286133,3.33040988445282,,
7,30.896984380000003,340,3.48,164,1234,0.001,1134,-17.232669353485107,3.6585567593574524,,
7,30.89853383,344,3.48,164,1249,0.001,1150,-18.4139347076416,4.368043482303619,,
7,30.732033890000007,348,3.46,164,1262,0.001,1163,-16.907434463500977,3.638408342997233,,
7,30.479153970000002,352,3.43,164,1275,0.001,1176,-18.120060920715332,2.4230411052703857,,
7,30.731613440000004,356,3.46,164,1290,0.001,1190,-17.72270393371582,3.253125011920929,,
7,30.72980953,360,3.46,164,1304,0.001,1205,-18.76347541809082,3.676904082298279,,
8,30.814552569999996,364,3.47,164,1319,0.001,1219,-18.70830535888672,4.752901077270508,,
8,30.897967760000007,368,3.48,163,1334,0.001,1234,-18.865755081176758,3.434585452079773,,
8,30.896632250000003,372,3.48,163,1349,0.001,1250,-17.97658634185791,3.1580440402030945,,
8,30.813245669999997,376,3.47,163,1362,0.001,1263,-18.303913116455078,3.2701663970947266,,
8,30.98130864,380,3.49,163,1376,0.001,1277,-18.637189865112305,2.478212753931681,,
8,31.06720142,384,3.5,163,1391,0.001,1292,-18.089972496032715,2.8077180981636047,,
8,31.06873328,388,3.5,163,1405,0.001,1305,-18.5152587890625,2.2927291790644326,,
8,30.81933247,392,3.47,163,1417,0.001,1318,-19.100669860839844,2.7064461708068848,,
8,30.820735609999996,396,3.47,163,1429,0.001,1330,-18.5531063079834,2.7685532569885254,,
8,30.82029287,400,3.47,163,1442,0.001,1343,-17.510303497314453,3.277052720387777,,
8,30.904355439999996,404,3.48,163,1456,0.001,1357,-18.11894416809082,3.4922812779744468,,
8,30.905008839999997,408,3.48,163,1470,0.001,1371,-18.734451293945312,2.5649455189704895,,
9,30.90331809,412,3.48,163,1484,0.001,1385,-20.28165054321289,2.759448766708374,,
9,30.985152970000005,416,3.49,163,1498,0.001,1399,-19.57575511932373,2.413832902908325,,
9,30.90131542,420,3.48,163,1511,0.001,1411,-18.391469955444336,3.288506507873535,,
9,30.98758719,424,3.49,163,1526,0.001,1426,-18.521181106567383,2.8100449442863464,,
9,30.902720900000006,428,3.48,163,1540,0.001,1441,-19.30578327178955,2.340343713760376,,
9,30.989568950000002,432,3.49,163,1554,0.001,1454,-18.81680965423584,3.0673457980155945,,
9,30.99065057,436,3.49,163,1568,0.001,1468,-18.412848472595215,1.5780689716339111,,
9,30.987017250000005,440,3.49,163,1583,0.001,1483,-19.254318237304688,3.228813052177429,,
9,30.90215456,444,3.48,163,1597,0.001,1497,-18.680030822753906,3.391488234202067,,
9,31.06784716,448,3.5,163,1612,0.001,1512,-19.299076080322266,2.7379420598347983,,
9,31.14957792000001,452,3.51,163,1626,0.001,1527,-18.77800941467285,2.6581780910491943,,
10,31.149264150000008,456,3.51,163,1641,0.001,1541,-19.035139083862305,3.035105288028717,,
10,31.06892924,460,3.5,163,1654,0.001,1555,-18.730915069580078,2.8337292671203613,,
10,31.067248999999993,464,3.5,163,1669,0.001,1570,-19.41152572631836,2.3065209686756134,,
10,31.149384660000006,468,3.51,163,1685,0.001,1585,-19.213358879089355,2.6971983313560486,,
10,31.152646199999996,472,3.51,163,1700,0.001,1600,-18.143065452575684,2.834914743900299,,
10,31.32042291,476,3.53,162,1715,0.001,1615,-19.050132751464844,2.7449683348337808,,
10,31.316966960000006,480,3.53,162,1729,0.001,1630,-19.12076187133789,2.8522415161132812,,
10,31.149326369999997,484,3.51,162,1742,0.001,1643,-20.528076171875,2.7859012285868325,,
10,31.14690646,488,3.51,162,1756,0.001,1657,-19.132732391357422,3.3082988262176514,,
10,31.144967429999998,492,3.51,161,1768,0.001,1669,-19.54243278503418,3.273498217264811,,
10,31.229841210000004,496,3.52,161,1781,0.001,1682,-20.18577003479004,1.9065604209899902,,
11,31.31508733,500,3.53,161,1795,0.001,1696,-17.49262237548828,2.5832393169403076,,
11,31.313795960000004,504,3.53,161,1809,0.001,1710,-20.101547241210938,3.3032964865366616,,
11,31.23004635,508,3.52,161,1822,0.001,1723,-18.98812484741211,3.016936937967936,,
11,31.15111213,512,3.51,161,1835,0.001,1736,-19.253591537475586,2.369740664958954,,
11,31.06644521,516,3.5,161,1848,0.001,1749,-19.606124877929688,2.8467540740966797,,
11,31.066220790000003,520,3.5,160,1861,0.001,1762,-18.541296005249023,2.3661486307779946,,
11,31.06088667,524,3.5,160,1876,0.001,1776,-19.685352325439453,2.8315863013267517,,
11,31.064084969999996,528,3.5,160,1890,0.001,1791,-19.449832916259766,2.2449231147766113,,
11,30.893966340000002,532,3.48,160,1902,0.001,1803,-19.407007217407227,2.8268750508626304,,
11,30.72646204,536,3.46,160,1914,0.001,1815,-19.887327194213867,3.372628927230835,,
12,30.64571919,540,3.45,160,1928,0.001,1828,-19.470118522644043,2.673324465751648,,
12,30.647519360000004,544,3.45,160,1942,0.001,1842,-19.91579246520996,2.4684872031211853,,
12,30.564495349999998,548,3.44,160,1956,0.001,1856,-19.79167652130127,2.053318738937378,,
12,30.399764820000005,552,3.42,160,1968,0.001,1869,-19.42507553100586,2.8747060298919678,,
12,30.313410659999995,556,3.41,160,1982,0.001,1882,-19.726316452026367,2.120400349299113,,
12,30.39692345,560,3.42,160,1996,0.001,1896,-18.806852340698242,2.178713043530782,,
,,,,,2000,0.001,1900,-20.09020233154297,2.409934401512146,31.0447057723999,3.5
12,30.31498147,564,3.41,159,2010,0.001,1911,-19.517138481140137,2.173854798078537,,
12,29.981280960000003,568,3.37,159,2022,0.001,1923,-19.764860153198242,2.3002265294392905,,
12,29.89721505,572,3.36,159,2036,0.001,1936,-19.828173637390137,2.523241559664408,,
12,29.73063444,576,3.34,159,2049,0.001,1950,-20.632797241210938,1.9879092772801716,,
12,29.81658806,580,3.35,159,2064,0.001,1965,-20.084370613098145,2.582088828086853,,
13,29.815261910000004,584,3.35,158,2077,0.001,1978,-18.850022315979004,2.8983775774637857,,
13,29.983226040000005,588,3.37,159,2093,0.001,1993,-19.420730590820312,2.4173623919487,,
13,30.233066020000003,592,3.4,158,2108,0.001,2008,-19.773350715637207,2.4666154384613037,,
13,30.398837550000003,596,3.42,158,2123,0.001,2023,-18.545942306518555,2.8760105768839517,,
13,30.480360049999998,600,3.43,158,2138,0.001,2038,-20.679216384887695,3.425213873386383,,
13,30.48317748,604,3.43,158,2152,0.001,2052,-20.067670822143555,2.674800713857015,,
13,30.649067609999996,608,3.45,158,2167,0.001,2067,-20.118816375732422,2.8625147342681885,,
13,30.81523285,612,3.47,158,2182,0.001,2083,-19.17637538909912,2.817993402481079,,
13,30.73415143,616,3.46,158,2194,0.001,2095,-19.652070999145508,2.560480753580729,,
13,30.73678575,620,3.46,158,2207,0.001,2108,-21.382731437683105,2.4004180431365967,,
14,30.6551148,624,3.45,158,2221,0.001,2122,-20.686192512512207,2.3015649914741516,,
14,30.73777741,628,3.46,158,2236,0.001,2136,-19.64027976989746,2.6468706130981445,,
14,30.822798439999996,632,3.47,158,2249,0.001,2150,-19.33662986755371,2.1728435158729553,,
14,30.903857629999997,636,3.48,158,2262,0.001,2162,-18.58024787902832,2.744725545247396,,
14,30.98747353,640,3.49,158,2277,0.001,2178,-19.114603996276855,3.8371668457984924,,
14,30.90091986,644,3.48,158,2290,0.001,2190,-20.35084056854248,2.6750375429789224,,
14,30.98425326,648,3.49,158,2305,0.001,2206,-19.128204345703125,2.4740336537361145,,
14,31.15034186999999,652,3.51,158,2319,0.001,2220,-20.55994415283203,2.078633189201355,,
14,31.23467538,656,3.52,158,2334,0.001,2235,-20.247163772583008,2.2635224759578705,,
14,31.23312206,660,3.52,158,2348,0.001,2249,-19.490371704101562,2.972133219242096,,
14,31.316122740000004,664,3.53,158,2363,0.001,2263,-21.154338836669922,2.7248940467834473,,
14,31.316031629999998,668,3.53,158,2375,0.001,2276,-20.329827308654785,2.293692668279012,,
15,31.315120639999996,672,3.53,158,2389,0.001,2289,-20.80976104736328,2.183612068494161,,
15,31.397432130000002,676,3.54,157,2403,0.001,2304,-19.258113861083984,2.6720943450927734,,
15,31.39658074,680,3.54,158,2418,0.001,2318,-18.97397232055664,2.1254372596740723,,
15,31.565815719999996,684,3.56,157,2433,0.001,2333,-18.77366828918457,2.7522428035736084,,
15,31.397930029999998,688,3.54,157,2447,0.001,2348,-20.532404899597168,2.6847233176231384,,
15,31.23117552999999,692,3.52,157,2460,0.001,2361,-19.9523868560791,2.9154926935831704,,
15,31.145919459999995,696,3.51,157,2474,0.001,2375,-21.652097702026367,2.345072110493978,,
15,31.14546574,700,3.51,157,2489,0.001,2389,-20.545452117919922,1.8868706623713176,,
15,31.05840752,704,3.5,157,2502,0.001,2403,-18.570457458496094,3.4236056009928384,,
15,31.06158988,708,3.5,157,2517,0.001,2418,-20.169594764709473,3.150826871395111,,
16,30.89176738,712,3.48,157,2530,0.001,2431,-18.391916275024414,1.8848118384679158,,
16,30.8900658,716,3.48,157,2542,0.001,2443,-19.755508422851562,2.010028521219889,,
16,30.886273749999997,720,3.48,157,2555,0.001,2456,-19.408032417297363,2.301889101664225,,
16,30.887209520000003,724,3.48,157,2569,0.001,2470,-18.919775009155273,2.210722029209137,,
16,30.80403604,728,3.47,157,2583,0.001,2484,-18.016883850097656,2.203655958175659,,
16,30.886348319999993,732,3.48,157,2597,0.001,2498,-20.612040519714355,2.326214631398519,,
16,31.13800371,736,3.51,157,2613,0.001,2513,-20.650020599365234,2.2102586328983307,,
16,31.138225570000003,740,3.51,157,2628,0.001,2528,-20.332731246948242,2.1244029104709625,,
16,31.22554625,744,3.52,157,2642,0.001,2542,-20.37712001800537,2.877370516459147,,
16,31.14202331,748,3.51,156,2656,0.001,2557,-22.09273910522461,2.1031559308369956,,
17,31.143691069999996,752,3.51,156,2670,0.001,2571,-19.904863357543945,2.8033376932144165,,
17,30.977908780000003,756,3.49,156,2683,0.001,2584,-19.476985931396484,2.6465625365575156,,
17,30.8941146,760,3.48,156,2696,0.001,2596,-19.894132614135742,3.1591008504231772,,
17,30.72580752,764,3.46,156,2709,0.001,2609,-19.552072525024414,2.151594360669454,,
17,30.978439619999996,768,3.49,156,2724,0.001,2624,-20.53983974456787,2.5491929848988852,,
17,31.060884249999994,772,3.5,156,2739,0.001,2639,-20.78298568725586,2.7665966153144836,,
17,31.145811150000004,776,3.51,156,2754,0.001,2655,-20.21333599090576,2.2253797948360443,,
17,30.978870280000006,780,3.49,156,2767,0.001,2668,-19.485831260681152,2.9498075246810913,,
17,30.727373710000002,784,3.46,156,2779,0.001,2680,-20.024967193603516,2.4683732986450195,,
17,30.727580229999997,788,3.46,156,2793,0.001,2693,-19.784799575805664,2.1294801235198975,,
17,30.894625609999995,792,3.48,156,2808,0.001,2708,-20.50251865386963,2.6276642481486,,
18,30.89684909,796,3.48,156,2822,0.001,2722,-19.714759826660156,1.843386212984721,,
18,30.89916092,800,3.48,156,2837,0.001,2737,-19.503361701965332,2.682270109653473,,
18,30.90053453,804,3.48,156,2850,0.001,2751,-20.778268814086914,2.397898276646932,,
18,30.8152669,808,3.47,156,2864,0.001,2764,-19.756220817565918,2.2439056237538657,,
18,30.982376590000005,812,3.49,156,2879,0.001,2780,-20.429506301879883,2.34469535946846,,
18,31.067067089999995,816,3.5,156,2892,0.001,2793,-19.377304077148438,2.376772920290629,,
18,31.15182526,820,3.51,156,2906,0.001,2807,-20.895742416381836,1.9905284245808919,,
18,30.98629222,824,3.49,156,2918,0.001,2819,-19.183061599731445,1.7886518637339275,,
18,30.90140415000001,828,3.48,156,2931,0.001,2832,-19.351659774780273,2.1133676767349243,,
18,30.985318760000006,832,3.49,156,2946,0.001,2847,-19.655550003051758,2.0049875676631927,,
18,30.734604379999993,836,3.46,155,2959,0.001,2860,-20.421913146972656,2.9698344071706138,,
19,30.64995437,840,3.45,155,2973,0.001,2873,-19.95137310028076,3.2482030987739563,,
19,30.730563240000006,844,3.46,155,2988,0.001,2889,-20.287137985229492,2.263421505689621,,
,,,,,3000,0.001,2902,-20.424254417419434,2.1770008206367493,31.0447057723999,3.5
19,30.729924,848,3.46,155,3002,,,,,,
19,30.646249420000004,852,3.45,155,3015,0.001,2915,-19.015615463256836,2.49687925974528,,
19,30.64646502,856,3.45,155,3028,0.001,2929,-19.895915031433105,2.406057059764862,,
19,30.64948889,860,3.45,155,3041,0.001,2942,-20.11477279663086,2.2393503983815513,,
19,30.651607979999998,864,3.45,155,3054,0.001,2955,-20.393430709838867,1.1368924379348755,,
19,30.485888549999995,868,3.43,155,3067,0.001,2967,-20.880464553833008,2.7138470808664956,,
19,30.321149639999998,872,3.41,155,3080,0.001,2980,-20.663183212280273,2.078537861506144,,
19,30.070225609999998,876,3.38,155,3092,0.001,2993,-21.01184844970703,2.1823792457580566,,
19,30.15146511,880,3.39,155,3106,0.001,3006,-19.183977127075195,2.576359748840332,,
20,30.234862220000004,884,3.4,155,3119,0.001,3019,-21.529279708862305,2.4558430512746177,,
20,30.23683208,888,3.4,155,3133,0.001,3033,-20.068824768066406,3.790346542994181,,
20,30.154384439999994,892,3.39,155,3147,0.001,3048,-20.17109489440918,3.5564077496528625,,
20,30.23658183,896,3.4,155,3162,0.001,3062,-20.327513694763184,2.2346401512622833,,
20,30.235162010000003,900,3.4,155,3177,0.001,3077,-20.691789627075195,2.1113609671592712,,
20,30.484465400000005,904,3.43,155,3193,0.001,3093,-19.884116172790527,2.7508814930915833,,
20,30.56677005,908,3.44,155,3208,0.001,3109,-20.21468734741211,2.6675820648670197,,
20,30.4002205,912,3.42,155,3221,0.001,3122,-20.447654724121094,1.9604627291361492,,
20,30.48398024,916,3.43,155,3235,0.001,3135,-20.839397430419922,2.304069221019745,,
20,30.48442655000001,920,3.43,155,3249,0.001,3150,-21.021276473999023,1.9418206612269084,,
20,30.734216450000005,924,3.46,155,3264,0.001,3164,-20.335338592529297,2.4074384371439614,,
21,30.90076857,928,3.48,155,3279,0.001,3180,-20.604816436767578,3.420797646045685,,
21,30.90128725,932,3.48,155,3294,0.001,3194,-21.19105815887451,2.5359675884246826,,
21,30.98702508,936,3.49,155,3308,0.001,3209,-20.933478355407715,2.356472134590149,,
21,30.903907679999996,940,3.48,155,3321,0.001,3222,-20.360322952270508,1.921303431193034,,
21,30.8207973,944,3.47,155,3335,0.001,3236,-20.05668354034424,2.906171530485153,,
21,30.90428813,948,3.48,155,3350,0.001,3250,-20.825369834899902,3.0000338554382324,,
21,30.904935880000004,952,3.48,155,3363,0.001,3263,-19.095726013183594,1.7272249062856038,,
21,30.90562985,956,3.48,155,3376,0.001,3276,-20.27983856201172,2.087413509686788,,
21,30.90189836,960,3.48,155,3389,0.001,3290,-20.035801887512207,2.6273333628972373,,
21,31.068162790000002,964,3.5,155,3404,0.001,3304,-19.81878662109375,2.3138813078403473,,
21,31.15076836,968,3.51,155,3418,0.001,3319,-20.851524353027344,1.7773210108280182,,
22,31.149641820000003,972,3.51,155,3431,0.001,3332,-21.13295555114746,2.424556612968445,,
22,31.233127089999993,976,3.52,155,3444,0.001,3345,-21.872970581054688,2.3064982096354165,,
22,31.06660097,980,3.5,155,3456,0.001,3357,-18.717262268066406,2.884248733520508,,
22,31.15137652,984,3.51,155,3470,0.001,3370,-20.220748901367188,2.6432703336079917,,
22,31.31767254,988,3.53,155,3486,0.001,3386,-20.554892539978027,2.7573317289352417,,
22,31.317537360000003,992,3.53,155,3500,0.001,3401,-19.695499420166016,2.321422815322876,,
22,31.2377801,996,3.52,155,3514,0.001,3414,-19.440974235534668,1.8687127530574799,,
22,31.073698359999995,1000,3.5,155,3527,0.001,3428,-21.12349510192871,2.2282605171203613,,
22,30.907814319999996,1004,3.48,155,3541,0.001,3441,-18.91860008239746,2.6745484670003257,,
22,30.826005020000004,1008,3.47,155,3555,0.001,3455,-20.387575149536133,1.9369296431541443,,
22,30.994612510000003,1012,3.49,155,3570,0.001,3470,-19.097970008850098,3.1727815866470337,,
23,30.907509949999998,1016,3.48,155,3583,0.001,3484,-20.05060863494873,2.3491971492767334,,
23,30.989800680000002,1020,3.49,155,3598,0.001,3499,-19.325626373291016,1.9264976978302002,,
23,30.992204169999994,1024,3.49,155,3613,0.001,3514,-21.52112579345703,2.382839262485504,,
23,30.992406210000002,1028,3.49,155,3628,0.001,3528,-20.03309440612793,2.551337957382202,,
23,30.991744929999996,1032,3.49,155,3643,0.001,3543,-19.590864181518555,2.4225608110427856,,
23,31.15794787,1036,3.51,155,3659,0.001,3559,-20.662939071655273,2.582694172859192,,
23,31.241228180000004,1040,3.52,155,3673,0.001,3574,-20.662653923034668,1.911306083202362,,
23,31.15896674,1044,3.51,155,3686,0.001,3586,-19.681285858154297,1.8799667358398438,,
23,30.992811219999993,1048,3.49,155,3699,0.001,3599,-18.79851531982422,1.825406829516093,,
23,30.990653909999995,1052,3.49,155,3712,0.001,3613,-18.868616104125977,2.223969300587972,,
23,31.15801524,1056,3.51,155,3727,0.001,3628,-19.717649459838867,2.052133619785309,,
24,31.159743929999994,1060,3.51,155,3740,0.001,3641,-20.707578659057617,2.1836112340291343,,
24,30.995035530000006,1064,3.49,155,3753,0.001,3653,-19.728591918945312,1.5101182858149211,,
24,31.07666564,1068,3.5,155,3768,0.001,3668,-20.030264854431152,2.0943634510040283,,
24,31.245597429999997,1072,3.52,155,3783,0.001,3684,-19.15883731842041,2.575915187597275,,
24,31.32819929,1076,3.53,155,3797,0.001,3697,-20.299474716186523,2.052334725856781,,
24,31.49497354,1080,3.55,155,3811,0.001,3712,-20.450602531433105,2.2838497161865234,,
24,31.493571309999997,1084,3.55,155,3825,0.001,3726,-19.605012893676758,2.2405247390270233,,
24,31.15748122,1088,3.51,155,3837,0.001,3738,-20.579551696777344,2.126923163731893,,
24,31.073645780000007,1092,3.5,155,3850,0.001,3751,-20.874805450439453,1.92313551902771,,
24,31.071021849999997,1096,3.5,155,3864,0.001,3764,-19.936317443847656,2.7859954833984375,,
24,30.987048269999995,1100,3.49,155,3876,0.001,3777,-19.162874221801758,2.04082989692688,,
24,31.154292760000004,1104,3.51,155,3892,0.001,3792,-20.465819358825684,2.34641632437706,,
25,31.0711719,1108,3.5,155,3905,0.001,3806,-20.317639350891113,2.441056569417318,,
25,30.98495883,1112,3.49,155,3919,0.001,3819,-19.489595413208008,4.055970271428426,,
25,30.98579035,1116,3.49,155,3932,0.001,3833,-19.868654251098633,1.969358205795288,,
25,30.90221526,1120,3.48,155,3946,0.001,3846,-20.221041679382324,1.7915746768315632,,
25,30.900333689999993,1124,3.48,155,3961,0.001,3862,-19.389461517333984,1.6686601638793945,,
25,30.985410780000002,1128,3.49,155,3977,0.001,3877,-20.656670570373535,2.5070762038230896,,
25,30.817974520000003,1132,3.47,155,3990,0.001,3891,-19.761075973510742,3.1100191275278726,,
,,,,,4000,0.001,3902,-19.967069625854492,1.8408684134483337,31.0447057723999,3.5
25,30.64928926,1136,3.45,155,4004,0.001,3905,-18.2681827545166,1.7759474515914917,,
25,30.735066099999997,1140,3.46,155,4019,0.001,3919,-20.604045867919922,2.7459519505500793,,
25,30.734934649999996,1144,3.46,155,4032,0.001,3933,-19.519143104553223,1.5397144854068756,,
26,30.90489978,1148,3.48,155,4047,0.001,3947,-19.79145336151123,2.3976784348487854,,
26,31.154211280000006,1152,3.51,155,4063,0.001,3963,-21.029183387756348,2.1340044140815735,,
26,31.07041542,1156,3.5,155,4077,0.001,3977,-20.34575653076172,2.4458415508270264,,
26,31.154787769999995,1160,3.51,155,4091,0.001,3991,-19.96177864074707,3.0645012259483337,,
26,31.070852539999997,1164,3.5,155,4103,0.001,4004,-20.406295776367188,2.212061961491903,,
26,31.154585850000004,1168,3.51,155,4119,0.001,4019,-19.512554168701172,1.825585037469864,,
26,31.06871336,1172,3.5,155,4133,0.001,4033,-20.8487548828125,1.8412930965423584,,
26,31.069439680000002,1176,3.5,155,4147,0.001,4047,-18.966808319091797,2.1928240060806274,,
