time/time_elapsed,rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/fps,time/total_timesteps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_reward,eval/mean_ep_length
7,31.568253180000003,296,3.56,141,1092,0.001,992,-17.08175754547119,4.643705606460571,,
7,31.401537150000003,300,3.54,142,1105,0.001,1005,-16.92553997039795,2.82585746049881,,
7,31.400446360000004,304,3.54,141,1119,0.001,1018,-17.60256576538086,3.6773059368133545,,
7,31.3174906,308,3.53,141,1132,0.001,1031,-18.023223876953125,3.4986581802368164,,
8,31.31720492,312,3.53,141,1147,0.001,1047,-17.01225757598877,3.996293365955353,,
8,31.232498960000008,316,3.52,141,1161,0.001,1060,-17.030600547790527,3.422436833381653,,
8,30.983873360000004,320,3.49,141,1174,0.001,1074,-17.468189239501953,3.6791528860727944,,
8,31.068732400000002,324,3.5,141,1189,0.001,1089,-17.521465301513672,3.3878417015075684,,
8,30.818596230000004,328,3.47,141,1201,0.001,1101,-18.180246353149414,3.788362661997477,,
8,30.73583680999999,332,3.46,141,1215,0.001,1114,-17.857316970825195,3.6270976861317954,,
8,30.90482512,336,3.48,141,1230,0.001,1129,-18.19597053527832,3.384710669517517,,
8,30.986834280000004,340,3.49,141,1244,0.001,1144,-18.084558486938477,2.818185865879059,,
8,31.071640979999998,344,3.5,140,1258,0.001,1158,-17.918785095214844,3.719289541244507,,
9,31.155495530000003,348,3.51,140,1273,0.001,1173,-18.113828659057617,3.779609441757202,,
9,30.901553990000004,352,3.48,140,1286,0.001,1186,-17.96656894683838,3.753201166788737,,
9,30.82064578,356,3.47,140,1298,0.001,1198,-18.295252799987793,3.544590711593628,,
9,30.738108370000006,360,3.46,140,1310,0.001,1210,-18.51542377471924,5.372082392374675,,
9,30.73980801,364,3.46,140,1326,0.001,1225,-18.38527488708496,3.798656165599823,,
9,30.824730210000002,368,3.47,139,1340,0.001,1240,-18.334803581237793,3.5995675921440125,,
9,30.743302229999998,372,3.46,139,1354,0.001,1254,-18.331870079040527,4.395018219947815,,
9,30.7446025,376,3.46,139,1368,0.001,1267,-18.159696578979492,3.4365111192067466,,
9,30.65966626999999,380,3.45,138,1382,0.001,1281,-18.24623394012451,3.8027586936950684,,
10,30.65791839,384,3.45,138,1397,0.001,1296,-19.016249656677246,4.1126338839530945,,
10,30.57575173,388,3.44,137,1409,0.001,1309,-18.031614303588867,3.7516908645629883,,
10,30.660175609999996,392,3.45,137,1423,0.001,1323,-19.059179306030273,4.227132320404053,,
10,30.574508500000007,396,3.44,136,1436,0.001,1336,-18.807610511779785,2.9118358294169107,,
10,30.657439770000007,400,3.45,136,1450,0.001,1349,-18.464277267456055,3.355300029118856,,
10,30.82503588,404,3.47,136,1466,0.001,1365,-19.92809009552002,2.8603836596012115,,
10,30.90855655,408,3.48,135,1480,0.001,1379,-19.046744346618652,4.592733979225159,,
11,30.994411830000004,412,3.49,135,1496,0.001,1395,-18.572235107421875,3.8830349445343018,,
11,30.9122011,416,3.48,135,1509,0.001,1408,-18.626015663146973,3.1576711336771646,,
11,30.996211700000003,420,3.49,135,1523,0.001,1423,-18.250553131103516,3.028467535972595,,
11,30.91269533,424,3.48,134,1537,0.001,1436,-19.161649703979492,2.8612088561058044,,
11,31.08071117,428,3.5,134,1551,0.001,1451,-19.526901245117188,4.347781737645467,,
11,31.08121838,432,3.5,134,1565,0.001,1465,-18.453176498413086,3.5787959694862366,,
11,30.99629838,436,3.49,134,1579,0.001,1478,-18.842528343200684,3.147957722345988,,
11,30.914388239999997,440,3.48,133,1592,0.001,1492,-17.914806365966797,2.8302876949310303,,
12,30.994218150000005,444,3.49,133,1607,0.001,1506,-18.44353485107422,3.229194223880768,,
12,31.07872895,448,3.5,133,1623,0.001,1522,-19.038594245910645,2.6886012852191925,,
12,31.080297650000006,452,3.5,133,1636,0.001,1536,-18.746553421020508,3.4688581625620523,,
12,31.245608500000003,456,3.52,133,1650,0.001,1550,-19.71147060394287,3.4830092787742615,,
12,31.412488109999995,460,3.54,133,1664,0.001,1564,-19.197386741638184,3.7746066451072693,,
12,31.159391569999997,464,3.51,133,1677,0.001,1577,-19.756513595581055,2.840376536051432,,
12,31.16017719,468,3.51,133,1691,0.001,1590,-18.975747108459473,3.4473279317220054,,
12,31.16021859,472,3.51,133,1705,0.001,1604,-20.467520713806152,3.156369626522064,,
12,31.326122299999998,476,3.53,133,1721,0.001,1620,-19.920897483825684,2.798459231853485,,
13,31.408472959999997,480,3.54,132,1736,0.001,1635,-17.999911308288574,2.6356917023658752,,
13,31.410251900000002,484,3.54,132,1751,0.001,1650,-17.55105209350586,3.473440706729889,,
13,31.57611891,488,3.56,132,1765,0.001,1664,-19.748339653015137,3.2437859376271567,,
13,31.657503909999996,492,3.57,132,1780,0.001,1679,-18.885906219482422,2.389256318410238,,
13,31.826137260000007,496,3.59,132,1795,0.001,1695,-19.446393966674805,3.110140800476074,,
13,31.905884500000006,500,3.6,132,1810,0.001,1709,-19.290539741516113,2.606342852115631,,
13,31.81991206,504,3.59,131,1825,0.001,1724,-19.187196731567383,2.4859764178593955,,
13,31.81959582,508,3.59,131,1839,0.001,1738,-19.930212020874023,2.363159477710724,,
14,31.64667710999999,512,3.57,131,1853,0.001,1753,-20.266128540039062,2.7874554991722107,,
14,31.81257569,516,3.59,131,1868,0.001,1767,-19.772077560424805,2.82674503326416,,
14,31.810779929999995,520,3.59,131,1882,0.001,1782,-20.656176567077637,3.6888755162556968,,
14,31.72824987,524,3.58,131,1895,0.001,1794,-19.70392608642578,3.8116422494252524,,
14,31.897513350000004,528,3.6,131,1911,0.001,1810,-20.290437698364258,3.3580421805381775,,
14,32.063902469999995,532,3.62,130,1927,0.001,1826,-20.00101089477539,3.2645125091075897,,
14,32.06095605,536,3.62,130,1941,0.001,1841,-20.40540885925293,4.188117980957031,,
14,32.22623582,540,3.64,130,1956,0.001,1855,-19.60983371734619,3.3547476530075073,,
15,32.14532269,544,3.63,130,1970,0.001,1869,-19.141594886779785,2.2572620511054993,,
15,32.062708670000006,548,3.62,129,1985,0.001,1884,-20.034223556518555,2.829730808734894,,
15,32.06227589,552,3.62,129,1998,0.001,1898,-18.38027286529541,2.8867934544881186,,
,,,,,2000,0.001,1901,-19.641202926635742,2.415981928507487,31.0447057723999,3.5
15,32.1442951,556,3.63,128,2013,0.001,1912,-20.4808349609375,2.5517218708992004,,
15,32.14430123,560,3.63,128,2027,0.001,1927,-20.111021041870117,2.5658899545669556,,
15,32.227092510000006,564,3.64,127,2041,0.001,1940,-19.947853088378906,2.7021819750467935,,
16,32.14197702,568,3.63,127,2054,0.001,1954,-20.475954055786133,2.588939110438029,,
16,32.30749274,572,3.65,127,2070,0.001,1969,-20.36806869506836,2.691713809967041,,
16,32.05703982,576,3.62,127,2083,0.001,1982,-20.86161708831787,2.620487610499064,,
16,31.892626569999997,580,3.6,127,2096,0.001,1995,-19.60243797302246,3.0318787892659507,,
16,31.72400454,584,3.58,127,2109,0.001,2009,-19.313255310058594,3.418328126271566,,
16,31.80836373,588,3.59,126,2124,0.001,2023,-19.917457580566406,3.7078346014022827,,
16,31.80939019,592,3.59,126,2139,0.001,2038,-19.997774124145508,1.8249083161354065,,
16,31.811809350000004,596,3.59,126,2154,0.001,2053,-19.325607299804688,2.8782599568367004,,
17,31.813639829999996,600,3.59,126,2169,0.001,2068,-20.314790725708008,2.3250675201416016,,
17,31.6500341,604,3.57,126,2182,0.001,2082,-19.030884742736816,3.600316286087036,,
17,31.81550466,608,3.59,126,2198,0.001,2097,-20.737287521362305,2.9154557585716248,,
17,31.81763793999999,612,3.59,126,2212,0.001,2112,-20.472020149230957,2.8087454438209534,,
17,31.818878430000005,616,3.59,126,2227,0.001,2126,-20.278493881225586,3.4248801867167153,,
17,31.904075149999997,620,3.6,126,2242,0.001,2141,-20.977185249328613,2.963556170463562,,
17,32.068536480000006,624,3.62,126,2257,0.001,2156,-20.878183364868164,2.5869032740592957,,
17,31.980916979999996,628,3.61,126,2272,0.001,2171,-19.1007661819458,4.1852147579193115,,
18,31.729013060000003,632,3.58,126,2285,0.001,2185,-19.898329734802246,3.2793315649032593,,
18,31.812237360000008,636,3.59,126,2300,0.001,2200,-19.679515838623047,2.855876386165619,,
18,31.562062969999996,640,3.56,126,2312,0.001,2212,-20.81339168548584,2.940324147542318,,
18,31.56023058,644,3.56,126,2326,0.001,2226,-20.91948890686035,3.218747854232788,,
18,31.391792999999993,648,3.54,126,2339,0.001,2239,-20.894705772399902,3.947803109884262,,
18,31.392726139999994,652,3.54,126,2352,0.001,2252,-20.166501998901367,2.7565369606018066,,
18,31.393970089999996,656,3.54,126,2367,0.001,2267,-19.678966522216797,2.548209846019745,,
18,31.22712879,660,3.52,126,2379,0.001,2279,-19.259328842163086,1.970226804415385,,
18,31.312998410000006,664,3.53,126,2394,0.001,2293,-20.94452476501465,2.594420850276947,,
19,31.396840469999997,668,3.54,126,2408,0.001,2308,-21.072120666503906,2.6697895526885986,,
19,31.31250467,672,3.53,126,2423,0.001,2322,-20.81840991973877,3.453428268432617,,
19,31.395294190000005,676,3.54,126,2437,0.001,2337,-20.217639923095703,2.7697035471598306,,
19,31.64427915,680,3.57,126,2453,0.001,2352,-20.09582233428955,3.0308240354061127,,
19,31.728878040000005,684,3.58,126,2467,0.001,2366,-19.833826065063477,2.120747923851013,,
19,31.563004100000004,688,3.56,126,2480,0.001,2380,-20.23184108734131,2.639521757761637,,
19,31.479263750000005,692,3.55,126,2494,0.001,2394,-21.21382999420166,3.4902501106262207,,
19,31.395191990000008,696,3.54,126,2508,0.001,2407,-17.981712341308594,2.3477683862050376,,
20,31.230195039999998,700,3.52,125,2521,0.001,2421,-21.004491806030273,2.979914824167887,,
20,31.230421049999997,704,3.52,126,2534,0.001,2433,-19.546762466430664,1.9670131206512451,,
20,30.98211182,708,3.49,125,2547,0.001,2447,-21.595966339111328,4.88813320795695,,
20,30.981704089999997,712,3.49,125,2561,0.001,2460,-19.505152702331543,2.86960768699646,,
20,30.810839959999996,716,3.47,125,2574,0.001,2473,-21.62944984436035,2.7336891094843545,,
20,30.644603959999998,720,3.45,125,2587,0.001,2487,-18.957988739013672,2.642191251118978,,
20,30.5613214,724,3.44,125,2601,0.001,2501,-20.554359436035156,1.9358266989390056,,
20,30.479271970000003,728,3.43,126,2615,0.001,2514,-19.67527198791504,2.8784712155659995,,
20,30.646526329999997,732,3.45,126,2630,0.001,2529,-19.601123809814453,2.8325775861740112,,
20,30.731108900000002,736,3.46,126,2646,0.001,2545,-20.529708862304688,2.5907063484191895,,
21,31.06710744,740,3.5,126,2662,0.001,2561,-19.66102409362793,2.949868619441986,,
21,31.06859375,744,3.5,126,2676,0.001,2576,-20.51875877380371,2.6250057220458984,,
21,31.06778818,748,3.5,126,2689,0.001,2589,-19.054210662841797,3.3434287707010903,,
21,31.068452220000005,752,3.5,126,2702,0.001,2601,-19.601360321044922,2.4924468199412027,,
21,30.985194450000005,756,3.49,126,2716,0.001,2615,-19.493986129760742,2.7501274744669595,,
21,31.23472906,760,3.52,126,2731,0.001,2630,-20.045970916748047,2.392197370529175,,
21,31.152472890000002,764,3.51,126,2745,0.001,2645,-20.251501083374023,3.4637868404388428,,
21,31.06872233,768,3.5,125,2758,0.001,2658,-19.686647415161133,3.0223564306894937,,
21,30.901246930000003,772,3.48,126,2771,0.001,2671,-20.16704559326172,4.259313583374023,,
22,31.067375769999998,776,3.5,126,2787,0.001,2686,-20.054654121398926,2.7871567010879517,,
22,30.8992352,780,3.48,126,2801,0.001,2700,-20.257352828979492,3.244980971018473,,
22,30.900485800000002,784,3.48,126,2815,0.001,2715,-19.484493255615234,2.9838085969289145,,
22,30.980126219999992,788,3.49,126,2829,0.001,2729,-19.963004112243652,1.8747658729553223,,
22,31.14922789,792,3.51,126,2845,0.001,2744,-19.623598098754883,2.5963529348373413,,
22,31.148954590000002,796,3.51,126,2859,0.001,2758,-20.578733444213867,2.088338335355123,,
22,31.149571060000003,800,3.51,126,2872,0.001,2772,-20.53562641143799,2.75783363978068,,
22,31.315197360000006,804,3.53,126,2887,0.001,2786,-20.617825508117676,3.6247647404670715,,
22,31.39932386,808,3.54,126,2901,0.001,2800,-19.968429565429688,2.7930073738098145,,
23,31.234148640000004,812,3.52,126,2913,0.001,2813,-19.976367950439453,2.673258145650228,,
23,31.485228080000002,816,3.55,126,2929,0.001,2828,-20.568272590637207,2.4580597281455994,,
23,31.486413040000002,820,3.55,126,2942,0.001,2841,-19.973602294921875,2.6063926219940186,,
23,31.40151089,824,3.54,126,2955,0.001,2855,-19.94869327545166,2.3138944506645203,,
23,31.484047929999992,828,3.55,126,2970,0.001,2869,-19.585241317749023,2.0837262868881226,,
23,31.319240829999995,832,3.53,126,2983,0.001,2883,-20.76959228515625,1.895982265472412,,
23,31.069364850000003,836,3.5,126,2996,0.001,2895,-19.1300048828125,2.852041721343994,,
,,,,,3000,0.001,2902,-19.481560707092285,3.891096274058024,31.0447057723999,3.5
23,30.90105376,840,3.48,126,3010,0.001,2909,-20.720684051513672,2.99230964978536,,
23,30.982953040000005,844,3.49,126,3025,0.001,2924,-19.915881156921387,2.688387542963028,,
24,31.151463600000003,848,3.51,126,3040,0.001,2940,-20.6984806060791,2.929265260696411,,
24,31.23578628,852,3.52,126,3054,0.001,2953,-21.746944427490234,3.0067787170410156,,
24,31.068988300000004,856,3.5,126,3066,0.001,2966,-21.03186798095703,3.7427451610565186,,
24,31.066910289999996,860,3.5,126,3081,0.001,2980,-21.091744422912598,2.818218559026718,,
24,31.151146779999998,864,3.51,126,3096,0.001,2995,-19.285980224609375,3.4454227089881897,,
24,31.233708509999992,868,3.52,126,3110,0.001,3009,-19.121334075927734,4.122805674870809,,
24,31.48470977,872,3.55,126,3126,0.001,3025,-20.650781631469727,2.3125105798244476,,
24,31.153478659999998,876,3.51,126,3138,0.001,3038,-19.694211959838867,2.5403429667154946,,
25,31.155599640000002,880,3.51,126,3152,0.001,3052,-19.571636199951172,2.665923297405243,,
25,31.15641796,884,3.51,126,3166,0.001,3066,-20.036816596984863,3.399701714515686,,
25,31.243592970000005,888,3.52,126,3181,0.001,3080,-18.274239540100098,3.349858283996582,,
25,31.24153606,892,3.52,125,3197,0.001,3096,-20.21885395050049,2.547066569328308,,
25,31.075175749999993,896,3.5,125,3209,0.001,3109,-20.777301788330078,3.474453926086426,,
25,31.15738441,900,3.51,125,3223,0.001,3122,-20.388298988342285,2.338526407877604,,
25,31.075741890000003,904,3.5,125,3237,0.001,3136,-20.285791397094727,2.1148926615715027,,
25,31.159352149999997,908,3.51,125,3252,0.001,3151,-19.397092819213867,3.114701827367147,,
26,31.32530311,912,3.53,125,3266,0.001,3166,-19.953747749328613,2.946840524673462,,
26,31.242836999999994,916,3.52,125,3281,0.001,3180,-19.011399269104004,2.878629446029663,,
26,31.3248667,920,3.53,125,3295,0.001,3195,-19.73713493347168,2.0906231105327606,,
26,31.491979609999998,924,3.55,124,3310,0.001,3209,-20.114893913269043,4.680552959442139,,
26,31.49095707,928,3.55,124,3325,0.001,3224,-19.504755973815918,2.2185060381889343,,
26,31.49010686,932,3.55,124,3338,0.001,3237,-21.150327682495117,2.5917462507883706,,
26,31.573228659999998,936,3.56,124,3352,0.001,3252,-19.050227165222168,2.3458910286426544,,
26,31.489913310000002,940,3.55,124,3365,0.001,3265,-18.592079162597656,2.5147422154744468,,
27,31.40546512,944,3.54,124,3379,0.001,3278,-20.233394622802734,2.5558043320973716,,
27,31.32091773,948,3.53,124,3393,0.001,3292,-19.898140907287598,2.1911403834819794,,
27,31.23499951,952,3.52,124,3406,0.001,3306,-19.176629066467285,3.728228807449341,,
27,31.40104957,956,3.54,124,3420,0.001,3319,-20.28742218017578,2.911719481150309,,
27,31.322448379999997,960,3.53,124,3434,0.001,3333,-21.514392852783203,3.248196760813395,,
27,31.236466169999993,964,3.52,124,3448,0.001,3348,-20.05985927581787,2.517100304365158,,
27,31.403590400000002,968,3.54,124,3464,0.001,3363,-20.88978672027588,2.2778415083885193,,
27,31.153812050000006,972,3.51,124,3477,0.001,3377,-21.383224487304688,2.832878271738688,,
28,31.152172950000004,976,3.51,124,3489,0.001,3389,-19.3663272857666,1.9591566324234009,,
28,31.31711576,980,3.53,124,3505,0.001,3404,-20.333189010620117,2.216802716255188,,
28,31.31719393,984,3.53,124,3519,0.001,3418,-20.717092514038086,3.7091711362202964,,
28,31.314017519999997,988,3.53,124,3534,0.001,3433,-19.910612106323242,2.512012004852295,,
28,31.145437209999997,992,3.51,123,3548,0.001,3447,-20.064743041992188,3.480587363243103,,
28,31.228257399999997,996,3.52,123,3561,0.001,3461,-20.024658203125,2.13659131526947,,
28,31.06240986,1000,3.5,123,3573,0.001,3473,-21.07378387451172,2.8734938303629556,,
28,30.9788918,1004,3.49,123,3586,0.001,3486,-20.7354679107666,2.4247941176096597,,
29,30.893110980000003,1008,3.48,123,3600,0.001,3499,-20.551746368408203,2.1394432385762534,,
29,30.893541369999998,1012,3.48,123,3614,0.001,3513,-20.03659439086914,2.186613380908966,,
29,30.89518312,1016,3.48,123,3629,0.001,3529,-20.58377170562744,2.0342070162296295,,
29,31.06255251,1020,3.5,123,3645,0.001,3544,-20.468661308288574,2.52671217918396,,
29,30.89636079,1024,3.48,123,3658,0.001,3558,-20.976959228515625,2.6176753838857016,,
29,30.731761960000007,1028,3.46,123,3671,0.001,3571,-20.095134735107422,2.5969181855519614,,
29,30.899733170000008,1032,3.48,122,3686,0.001,3586,-20.409056663513184,4.208382427692413,,
30,30.900774549999998,1036,3.48,122,3700,0.001,3599,-20.272214889526367,3.4311181604862213,,
30,30.98435568,1040,3.49,122,3714,0.001,3613,-21.309663772583008,1.986031949520111,,
30,30.819133970000003,1044,3.47,122,3726,0.001,3626,-20.499893188476562,1.4171589811642964,,
30,30.819600550000004,1048,3.47,122,3740,0.001,3640,-20.939873695373535,2.851557433605194,,
30,30.818790900000007,1052,3.47,122,3753,0.001,3653,-20.41869068145752,2.2131481766700745,,
30,30.818745560000004,1056,3.47,122,3767,0.001,3666,-20.263212203979492,2.5083653132120767,,
30,30.732987999999995,1060,3.46,122,3780,0.001,3680,-20.439194679260254,3.202392339706421,,
30,30.733160710000003,1064,3.46,122,3794,0.001,3694,-19.993779182434082,2.859543482462565,,
31,30.48336661999999,1068,3.43,122,3807,0.001,3707,-20.031474113464355,4.002854764461517,,
31,30.65129217,1072,3.45,122,3822,0.001,3722,-20.435091018676758,3.725420653820038,,
31,30.73388917000001,1076,3.46,122,3835,0.001,3734,-20.2206392288208,3.3203584353129068,,
31,30.401766040000002,1080,3.42,122,3847,0.001,3747,-19.785545349121094,5.2304132382074995,,
31,30.48384059,1084,3.43,122,3862,0.001,3761,-20.353754997253418,3.1286627650260925,,
31,30.48411399,1088,3.43,122,3877,0.001,3776,-19.895965576171875,2.605277717113495,,
31,30.484017329999997,1092,3.43,122,3891,0.001,3790,-19.999732971191406,2.7414498329162598,,
31,30.40195339,1096,3.42,122,3903,0.001,3803,-20.312654495239258,2.4592931270599365,,
31,30.48563063,1100,3.43,122,3916,0.001,3816,-20.22909450531006,2.7906681895256042,,
32,30.48398687,1104,3.43,122,3929,0.001,3829,-20.73728084564209,1.7186985313892365,,
32,30.39968792,1108,3.42,122,3942,0.001,3842,-19.389869689941406,3.467773199081421,,
32,30.48281149,1112,3.43,122,3957,0.001,3856,-19.277459144592285,2.515724301338196,,
32,30.231502650000003,1116,3.4,122,3969,0.001,3869,-19.177330017089844,3.418752749760946,,
32,30.145260059999995,1120,3.39,122,3984,0.001,3883,-20.998327255249023,2.0756344000498452,,
32,30.3110152,1124,3.41,122,3999,0.001,3898,-20.137767791748047,3.607492685317993,,
,,,,,4000,0.001,3902,-19.951804161071777,2.7857620120048523,31.0447057723999,3.5
33,30.313264880000002,1128,3.41,121,4012,0.001,3912,-19.44966697692871,3.419148087501526,,
33,30.22949803,1132,3.4,121,4026,0.001,3925,-19.406277656555176,2.7400295734405518,,
33,30.22884359999999,1136,3.4,121,4040,0.001,3939,-19.476436614990234,3.43646240234375,,
33,30.14391998,1140,3.39,121,4053,0.001,3952,-19.877476692199707,2.3468929131825766,,
33,30.226346,1144,3.4,121,4066,0.001,3966,-20.15248680114746,3.175574461619059,,
33,30.31057878,1148,3.41,121,4081,0.001,3980,-19.933284759521484,2.015464186668396,,
33,30.31388899,1152,3.41,121,4094,0.001,3994,-20.15719223022461,3.3841772079467773,,
33,30.399898490000005,1156,3.42,121,4109,0.001,4008,-21.82186508178711,2.8896101117134094,,
34,30.486089420000003,1160,3.43,121,4123,0.001,4022,-20.591243743896484,2.2334336837132773,,
34,30.484798090000005,1164,3.43,121,4137,0.001,4037,-17.95153045654297,2.3921839396158853,,
34,30.48651621000001,1168,3.43,121,4150,0.001,4050,-20.781508445739746,2.941685199737549,,
34,30.3195684,1172,3.41,121,4163,0.001,4063,-20.885719299316406,2.2419647375742593,,
