time/episodes,time/fps,train/n_updates,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
,,209094,23.36628532409668,,7.129258632659912,,210000,,0.001,9.2,0.45087669119238855
13380,128,210111,23.642433643341064,19.5,7.2944990793863935,1634,210163,-4.24114705,0.001,,
13384,128,210153,25.479024124145507,19.53,9.6901498707858,1634,210205,-4.18162684,0.001,,
13388,128,210189,24.263729572296143,19.54,5.827946821848552,1634,210243,-4.2021149499999995,0.001,,
13392,128,210228,21.53652992248535,19.53,5.938602606455485,1635,210280,-4.085033330000001,0.001,,
13396,128,210264,23.4067081451416,19.54,6.714553880691528,1635,210317,-3.99809257,0.001,,
13400,128,210302,22.427253341674806,19.56,7.321251296997071,1635,210356,-3.94886162,0.001,,
13404,128,210344,24.282411575317383,19.59,6.759589433670044,1635,210396,-3.9303486599999995,0.001,,
13408,128,210379,22.326555728912354,19.54,5.563031991322835,1636,210431,-3.7021987299999988,0.001,,
13412,128,210435,22.07705729348319,19.73,6.903577480997358,1636,210488,-4.09092747,0.001,,
13416,128,210493,23.636352411905925,19.9,6.854630054966096,1636,210546,-4.31740225,0.001,,
13420,128,210533,23.59072151184082,19.93,6.422507429122925,1637,210585,-4.302842869999999,0.001,,
13424,128,210570,20.51361198425293,19.93,8.857152620951334,1637,210621,-4.352889699999999,0.001,,
13428,128,210606,23.481224822998048,19.91,6.033964157104492,1637,210658,-4.45981779,0.001,,
13432,128,210642,24.415893077850342,19.91,7.74277651309967,1638,210697,-4.563415770000001,0.001,,
13436,128,210682,22.632709121704103,19.89,7.1316285848617555,1638,210734,-4.59112472,0.001,,
13440,128,210746,23.442906379699707,20.15,6.4925660490989685,1638,210798,-4.70490623,0.001,,
13444,128,210784,23.668406677246093,20.13,6.250610934363471,1639,210836,-4.6594102600000005,0.001,,
13448,128,210822,21.35070686340332,20.03,9.087173620859781,1639,210875,-4.470802350000001,0.001,,
13452,128,210859,22.329713821411133,20.04,6.284498982959324,1639,210911,-4.282406490000001,0.001,,
13456,128,210899,21.781191635131837,20.06,6.093643140792847,1639,210950,-4.318573580000001,0.001,,
13460,128,210936,23.5757755279541,20.07,6.589524173736573,1640,210988,-4.420221320000001,0.001,,
13464,128,210973,23.536395263671874,20.06,5.657952737808228,1640,211025,-4.32494575,0.001,,
13468,128,211010,23.13868942260742,20.07,7.622183513641358,1640,211063,-4.266589210000001,0.001,,
13472,128,211047,24.198139667510986,20.04,6.554263174533844,1640,211099,-4.356095,0.001,,
13476,128,211083,23.332024574279785,19.98,6.456997288597955,1641,211135,-4.3845050400000005,0.001,,
13480,128,211119,23.261917114257812,10.08,7.385666900210911,1641,211171,-0.13412768999999994,0.001,,
13484,128,211156,21.514994144439697,10.02,8.946595907211304,1641,211207,-0.4199216899999999,0.001,,
13488,128,211191,26.115030765533447,10.03,7.771291944715712,1641,211246,-0.3080358499999999,0.001,,
13492,128,211234,20.534971555074055,10.06,6.803457563573664,1642,211286,-0.3116362699999999,0.001,,
13496,128,211272,25.571896743774413,10.08,6.647764788733588,1642,211325,-0.29091217999999996,0.001,,
13500,128,211309,23.159550666809082,10.05,6.23552942276001,1642,211361,-0.37171269000000007,0.001,,
13504,128,211346,23.43235511779785,10.02,8.049049615859985,1642,211398,-0.33369125,0.001,,
13508,128,211384,22.594123458862306,10.06,11.433580451541477,1643,211437,-0.37211106999999993,0.001,,
13512,128,211423,19.12958755493164,9.87,10.668097066879273,1643,211475,-0.147262,0.001,,
13516,128,211476,23.958821487426757,9.85,6.9145336680942115,1643,211531,0.11782839000000003,0.001,,
13520,128,211515,23.996768951416016,9.82,7.515298008918762,1644,211567,0.11553150000000002,0.001,,
13524,128,211562,22.023717244466145,9.97,7.286895394325256,1644,211618,0.3057081399999999,0.001,,
13528,128,211603,22.02513027191162,9.98,7.643361277050442,1644,211656,0.2582450399999999,0.001,,
13532,128,211641,21.01936101913452,9.98,6.342318428887261,1645,211695,0.44623296,0.001,,
13536,128,211680,22.41726303100586,9.99,6.1177332401275635,1645,211733,0.4862143099999999,0.001,,
13540,128,211718,22.88359146118164,9.73,6.938635349273682,1645,211771,0.5333829099999999,0.001,,
13544,128,211759,24.216423416137694,9.75,6.499411725997925,1645,211811,0.51392039,0.001,,
13548,128,211795,24.58030128479004,9.72,6.474753803677029,1646,211847,0.35309229999999997,0.001,,
13552,128,211839,21.817115306854248,9.82,6.999472008811103,1646,211893,0.30467548,0.001,,
13556,128,211880,19.967167091369628,9.85,6.991447496414184,1646,211935,0.34743863,0.001,,
13560,128,211923,24.501138305664064,9.9,6.813034577803179,1647,211978,0.57971134,0.001,,
13564,128,211966,22.96296723683675,9.93,8.233236529610373,1647,212018,0.6456221900000001,0.001,,
13568,128,212005,21.27842559814453,9.94,6.208341576836326,1647,212057,0.6753645,0.001,,
13572,128,212048,23.548603439331053,10.02,6.746892499923706,1648,212101,0.7205491900000002,0.001,,
13576,128,212086,23.50417709350586,10.04,6.1136917008294,1648,212139,0.7606964500000001,0.001,,
13580,128,212123,24.3000846862793,10.07,7.083179712295532,1648,212178,0.7160315800000001,0.001,,
13584,128,212164,19.99604606628418,10.1,5.359939336776733,1648,212217,0.8685357300000001,0.001,,
13588,128,212201,22.415666580200195,10.07,6.674838542938232,1649,212253,0.7782287400000001,0.001,,
13592,128,212240,24.246683502197264,10.07,6.74384617805481,1649,212293,0.7492720400000001,0.001,,
13596,128,212281,22.50114870071411,10.09,8.664076540205214,1649,212334,0.78451097,0.001,,
13600,128,212318,20.276808166503905,10.1,8.513612747192383,1649,212371,0.8433396900000001,0.001,,
13604,128,212358,22.821282577514648,10.15,6.965088632371691,1650,212413,0.78134445,0.001,,
13608,128,212401,26.210650634765624,10.17,6.781234240531921,1650,212454,0.94915863,0.001,,
13612,128,212440,23.55476531982422,10.18,6.995462364620632,1650,212493,1.11458118,0.001,,
13616,128,212483,23.081981468200684,10.04,6.712012910842896,1650,212535,0.9479786700000001,0.001,,
13620,128,212521,22.69924545288086,10.08,6.005199750264485,1651,212575,1.08399291,0.001,,
13624,128,212561,25.909263134002686,9.95,6.585225529140896,1651,212613,0.9649061999999998,0.001,,
13628,128,212596,20.08730697631836,9.93,6.59758585691452,1651,212649,0.9319510900000002,0.001,,
13632,128,212637,23.084837341308592,9.93,6.655567026138305,1651,212688,0.98277944,0.001,,
13636,128,212679,25.015464782714844,9.98,6.23012218108544,1652,212731,1.03640031,0.001,,
13640,128,212715,24.04017210006714,9.95,6.942530155181885,1652,212766,1.0260505699999998,0.001,,
13644,128,212750,27.383953475952147,9.92,6.518427636888292,1652,212803,1.0559655699999997,0.001,,
13648,128,212787,22.250351905822754,9.93,6.887765725453694,1652,212840,1.1730474699999998,0.001,,
13652,128,212830,23.042367117745535,9.9,6.727511699383076,1653,212883,1.3392683799999998,0.001,,
13656,128,212868,22.823637008666992,9.85,6.168480820126003,1653,212920,1.26917178,0.001,,
13660,128,212935,22.663134786817764,10.1,6.99424478170034,1653,212988,0.8890714499999999,0.001,,
13664,128,212973,25.27290678024292,10.07,7.409162521362305,1654,213025,0.6643757899999998,0.001,,
13668,128,213014,21.17369016011556,10.09,7.060891324823553,1654,213066,0.7060876899999998,0.001,,
13672,128,213055,23.048054885864257,10.09,10.102570620450107,1654,213110,0.74138451,0.001,,
13676,128,213099,22.72260856628418,10.13,7.09281587600708,1655,213152,0.5728064700000001,0.001,,
13680,128,213139,22.94838066101074,10.14,7.583067417144775,1655,213192,0.6076427899999999,0.001,,
13684,128,213180,23.77232265472412,10.17,6.32241415977478,1655,213234,0.6608568799999999,0.001,,
13688,128,213225,23.992707824707033,10.25,7.868100786209107,1655,213278,0.69540452,0.001,,
13692,128,213268,20.664221572875977,10.29,7.113115882873535,1656,213322,0.7254147500000001,0.001,,
13696,128,213311,22.598916053771973,10.29,8.318377600775825,1656,213363,0.75310881,0.001,,
13700,128,213351,21.767879486083984,10.32,5.613235926628112,1656,213403,0.7999313899999998,0.001,,
13704,128,213389,23.650057315826416,10.28,7.558744324578179,1656,213441,0.7260597899999999,0.001,,
13708,128,213427,21.01469669342041,10.25,7.731328248977661,1657,213479,0.6111678700000001,0.001,,
13712,128,213465,21.948440551757812,10.26,6.627168443467882,1657,213519,0.5981989500000001,0.001,,
13716,128,213505,23.020835876464844,10.23,8.02608871459961,1657,213558,0.65556398,0.001,,
13720,128,213544,23.148947143554686,10.21,7.59539213180542,1658,213596,0.5457222100000001,0.001,,
13724,128,213583,23.52521800994873,10.22,6.381962034437391,1658,213635,0.5240049499999998,0.001,,
13728,128,213618,21.668432235717773,10.21,6.131672011481391,1658,213670,0.5133923199999999,0.001,,
13732,128,213656,23.53295612335205,10.22,7.066052754720052,1658,213710,0.41737647,0.001,,
13736,128,213724,22.66075210571289,10.44,7.212697294023302,1659,213775,-0.01332020000000007,0.001,,
13740,128,213767,23.146966552734376,10.53,5.5955282124606045,1659,213819,-0.08339947000000004,0.001,,
13744,128,213817,24.62682342529297,10.66,6.169569969177246,1660,213869,-0.21334561999999999,0.001,,
13748,128,213852,22.575839805603028,10.66,7.6678798993428545,1660,213906,-0.21667433000000003,0.001,,
13752,128,213905,21.579212362116035,10.76,6.926873559537142,1660,213959,-0.7728759699999999,0.001,,
13756,128,213945,20.976383209228516,10.77,7.967656993865967,1661,213997,-0.8881326199999999,0.001,,
13760,128,213982,21.88173027038574,10.46,6.106257724761963,1661,214034,-0.77402875,0.001,,
13764,128,214017,22.925325393676758,10.44,7.0739306343926325,1661,214069,-0.7112982200000002,0.001,,
13768,128,214057,22.019498189290363,10.43,6.154797991116841,1661,214109,-0.8901733700000001,0.001,,
13772,128,214099,21.055742263793945,10.43,6.708982547124227,1662,214153,-1.0533792100000001,0.001,,
13776,128,214139,21.45570640563965,10.39,6.906195330619812,1662,214191,-0.9251191900000001,0.001,,
13780,128,214177,20.522872924804688,10.38,6.332475980122884,1662,214230,-0.8880582499999998,0.001,,
13784,128,214217,23.16520538330078,10.36,6.703250885009766,1662,214270,-0.8808394799999999,0.001,,
13788,128,214255,24.268048095703126,10.31,6.2666065216064455,1663,214309,-0.86153405,0.001,,
13792,128,214294,22.257709884643553,10.25,7.058404127756755,1663,214347,-0.8577331100000002,0.001,,
13796,128,214334,21.229196548461914,10.25,7.154265750538219,1663,214388,-0.8663332100000001,0.001,,
13800,128,214383,23.826715230941772,10.33,7.076324687284582,1663,214436,-0.9311386300000001,0.001,,
13804,128,214430,23.30977783203125,10.42,8.253855085372924,1664,214483,-0.72032125,0.001,,
13808,128,214483,20.444765090942383,10.57,6.870963785383436,1664,214536,-0.85893814,0.001,,
13812,128,214521,23.195050048828126,10.55,6.710560170086947,1664,214574,-1.01044198,0.001,,
13816,128,214593,23.668453761509486,10.89,8.218161805470784,1665,214647,-1.15434436,0.001,,
13820,128,214632,24.040681076049804,10.89,6.686949729919434,1665,214685,-1.10136306,0.001,,
13824,128,214673,22.321541213989256,10.9,9.898097372055053,1665,214725,-1.0724011,0.001,,
13828,128,214712,22.42514114379883,10.96,6.24712332089742,1666,214766,-0.9211307400000002,0.001,,
13832,128,214752,22.454635620117188,10.94,10.779760678609213,1666,214804,-1.06215674,0.001,,
13836,128,214792,22.78985939025879,10.69,6.585544848442078,1666,214844,-0.6880561199999999,0.001,,
13840,128,214831,25.17790985107422,10.96,6.731862756941053,1666,214915,-0.7455616800000001,0.001,,
13844,128,214900,21.15993309020996,10.84,6.986728620529175,1667,214953,-0.7193456100000002,0.001,,
13848,128,214939,22.67465877532959,10.86,6.005921761194865,1667,214992,-0.76998619,0.001,,
,,214949,23.837653350830077,,8.190443468093871,,215000,,0.001,9.2,0.31810166239738463
13852,128,214977,20.08829536437988,10.7,6.940991687774658,1667,215029,-0.44956999000000003,0.001,,
13856,128,215014,21.896151733398437,10.71,6.255731741587321,1668,215068,-0.41222269999999994,0.001,,
13860,128,215055,23.097006797790527,10.74,6.6745081477695045,1668,215108,-0.35843234,0.001,,
13864,128,215096,23.529360961914062,10.8,8.096148872375489,1668,215149,-0.21791107,0.001,,
13868,128,215136,24.535526275634766,10.81,6.67154893875122,1669,215190,-0.14945382000000001,0.001,,
13872,128,215175,21.491244316101074,10.74,7.222430497407913,1669,215227,-0.17921962,0.001,,
13876,128,215216,23.90299193064372,10.8,7.443347851435344,1669,215271,-0.17021183,0.001,,
13880,128,215258,21.48979314168294,10.81,6.903043660250577,1669,215311,-0.34169179,0.001,,
13884,128,215297,19.437941789627075,10.8,7.530483298831516,1670,215350,-0.41843124,0.001,,
13888,128,215333,23.229913234710693,10.76,7.058875348832872,1670,215385,-0.70766745,0.001,,
13892,128,215374,22.88755925496419,10.79,7.237810828469017,1670,215426,-0.77290092,0.001,,
13896,128,215412,23.53458251953125,10.77,6.887059582604302,1670,215465,-0.8630485000000001,0.001,,
13900,128,215448,20.699073791503906,10.67,6.760351300239563,1671,215503,-0.9396419200000001,0.001,,
13904,128,215492,22.503564834594727,10.63,7.483272647857666,1671,215546,-1.03742287,0.001,,
13908,128,215533,21.42981948852539,10.5,8.037972736358643,1671,215586,-0.8985948599999999,0.001,,
13912,128,215569,23.439653396606445,10.47,7.63894526163737,1672,215621,-0.8539466099999999,0.001,,
13916,128,215607,25.152827739715576,10.12,7.21968952814738,1672,215659,-0.7422945600000002,0.001,,
13920,128,215645,25.016207218170166,10.12,7.9460906982421875,1672,215697,-0.8132146800000001,0.001,,
13924,128,215681,21.52772283554077,10.08,6.512818972269694,1672,215733,-0.9450086499999999,0.001,,
13928,128,215716,22.07538757324219,10.02,6.800643973880344,1673,215768,-1.04604403,0.001,,
13932,128,215771,24.038501358032228,10.21,7.05513563156128,1673,215825,-0.64420017,0.001,,
13936,128,215809,23.608646869659424,10.16,6.738861772749159,1673,215860,-0.7826482500000002,0.001,,
13940,128,215846,23.154743194580078,9.84,7.994311491648356,1673,215899,-0.6697360200000001,0.001,,
13944,128,215883,23.476476192474365,9.83,10.685280323028564,1674,215936,-0.6518835300000001,0.001,,
13948,128,215922,19.485498428344727,9.84,7.4173808097839355,1674,215976,-0.74344138,0.001,,
13952,128,215964,24.71712646484375,9.88,8.039142608642578,1674,216017,-0.61699784,0.001,,
13956,128,216002,24.388686752319337,9.86,6.141211456722683,1674,216054,-0.4666975800000001,0.001,,
13960,128,216049,23.43829811943902,9.92,7.070598853958978,1675,216100,-0.44157230000000014,0.001,,
13964,128,216088,20.5010627746582,9.92,7.493921544816759,1675,216141,-0.44916376000000013,0.001,,
13968,128,216127,23.995842361450194,9.89,6.665788888931274,1675,216179,-0.4553945700000001,0.001,,
13972,128,216166,20.552306365966796,9.91,7.786346292495727,1676,216218,-0.28034323000000005,0.001,,
13976,129,216203,19.650851821899415,9.87,5.918327140808105,1676,216258,-0.24394808999999998,0.001,,
13980,129,216246,21.93885498046875,9.88,6.659979677200317,1676,216299,-0.21562647,0.001,,
13984,129,216290,21.174001693725586,9.96,5.737165516073054,1677,216346,-0.21758751000000007,0.001,,
13988,129,216333,24.368730545043945,10.02,7.361320760515001,1677,216387,0.03568676999999994,0.001,,
13992,129,216378,21.10783322652181,10.05,7.356103857358296,1677,216431,0.11033844999999992,0.001,,
13996,129,216418,23.65568313598633,10.07,6.695875194337633,1677,216472,0.09310357999999981,0.001,,
14000,129,216462,20.237772369384764,10.13,5.821307277679443,1678,216516,0.11620002999999979,0.001,,
14004,129,216504,23.11501808166504,10.11,7.979365301132202,1678,216557,0.09182577999999986,0.001,,
14008,129,216544,23.656222343444824,10.11,6.8505424152721055,1678,216597,0.049769249999999904,0.001,,
14012,129,216585,23.085880756378174,10.17,5.9488869243197975,1679,216638,0.20763030999999996,0.001,,
14016,129,216628,22.79764747619629,10.23,5.363979172706604,1679,216682,0.36873301999999997,0.001,,
14020,129,216672,23.402876717703684,10.27,7.452857677753155,1679,216724,0.5352287899999999,0.001,,
14024,129,216711,22.30781650543213,10.31,7.264403714074029,1679,216764,0.6296244699999998,0.001,,
14028,129,216752,22.13344841003418,10.37,7.7811408042907715,1680,216805,0.7159096799999999,0.001,,
14032,129,216793,20.499728775024415,10.2,5.693422603607178,1680,216845,0.38183782999999993,0.001,,
14036,129,216831,23.77586030960083,10.24,5.296738015280829,1680,216884,0.5139252399999998,0.001,,
14040,129,216871,25.15129804611206,10.24,5.897987975014581,1681,216923,0.46225612999999993,0.001,,
14044,129,216910,20.302134323120118,10.27,5.980366441938612,1681,216963,0.47800329999999996,0.001,,
14048,129,216947,20.306527137756348,10.23,5.749336825476752,1681,216999,0.42842188999999997,0.001,,
14052,129,216986,22.315623092651368,10.21,7.202462567223443,1681,217038,0.35240149000000004,0.001,,
14056,129,217028,22.484717232840403,10.26,6.040493658610752,1682,217080,0.17234938999999996,0.001,,
14060,129,217065,21.379312992095947,10.17,6.379159821404351,1682,217117,0.17856838999999994,0.001,,
14064,129,217104,22.80291404724121,10.15,5.424001322852241,1682,217156,0.15424932,0.001,,
14068,129,217143,21.980121994018553,10.16,7.537402105331421,1682,217195,0.10294771999999998,0.001,,
14072,129,217180,20.53739204406738,10.16,7.1763575077056885,1683,217234,0.09027702000000003,0.001,,
14076,129,217227,21.572323481241863,10.23,8.316762487093607,1683,217281,0.19090393000000003,0.001,,
14080,129,217268,20.532584953308106,10.25,9.41324496269226,1683,217324,0.31619058,0.001,,
14084,129,217313,23.148352813720702,10.21,6.727259137413719,1684,217367,0.37591093000000003,0.001,,
14088,129,217351,19.46839952468872,10.15,7.860222922431098,1684,217402,0.37955072,0.001,,
14092,129,217387,24.02516460418701,10.09,7.410890579223633,1684,217440,0.35343247,0.001,,
14096,129,217426,22.883240127563475,10.07,6.847845024532742,1684,217479,0.24528720999999995,0.001,,
14100,129,217463,22.25606632232666,10.0,5.799864133199056,1685,217516,0.23726072999999992,0.001,,
14104,129,217505,22.779083569844563,10.01,6.729152639706929,1685,217558,0.2634805499999999,0.001,,
14108,129,217544,23.213315963745117,10.0,7.4225061416625975,1685,217597,0.3348781999999999,0.001,,
14112,129,217593,22.635545349121095,10.06,6.846990060806275,1686,217644,0.29852572999999993,0.001,,
14116,129,217631,22.087301635742186,10.03,6.719359636306763,1686,217685,0.28345621,0.001,,
14120,129,217673,21.126934814453126,10.01,5.938730335235595,1686,217725,0.21801048,0.001,,
14124,129,217714,23.500171025594074,10.04,6.4707305034001665,1686,217768,0.18422648,0.001,,
14128,129,217754,21.11628074645996,10.03,6.875545978546143,1687,217808,0.00229906999999999,0.001,,
14132,129,217793,19.64452075958252,10.02,7.187664604187011,1687,217847,-0.02400245999999999,0.001,,
14136,129,217833,22.94696464538574,10.01,6.481193351745605,1687,217885,-0.16429125999999997,0.001,,
14140,129,217878,22.42464692252023,10.09,6.4543477571927586,1688,217932,0.02661554999999998,0.001,,
14144,129,217918,23.543539810180665,10.07,6.151076952616374,1688,217970,0.003672499999999963,0.001,,
14148,129,217954,22.266712188720703,10.07,5.811816453933716,1688,218006,0.17392035999999994,0.001,,
14152,129,217989,19.9270601272583,10.04,7.377989027235243,1688,218042,0.014927849999999956,0.001,,
14156,129,218032,20.100362459818523,10.06,5.586201104250821,1689,218086,0.1450906,0.001,,
14160,129,218074,22.606496810913086,10.09,7.457838296890259,1689,218126,0.17677420000000005,0.001,,
14164,129,218135,21.957539498806,10.46,6.209437558145234,1689,218202,-0.34844477999999995,0.001,,
14168,129,218192,24.67337303161621,10.49,6.578756380081177,1690,218244,-0.29952013,0.001,,
14172,129,218229,22.158683395385744,10.47,6.836994767189026,1690,218281,-0.38418788000000004,0.001,,
14176,129,218283,19.092907905578613,10.56,8.471420394049751,1690,218337,-0.7295651200000001,0.001,,
14180,129,218323,26.015926361083984,10.54,5.387917995452881,1691,218378,-0.7591620099999998,0.001,,
14184,129,218366,20.426013565063478,10.51,5.817027616500854,1691,218418,-0.90675205,0.001,,
14188,129,218404,23.445027542114257,10.54,7.405981540679932,1691,218456,-0.9556355799999998,0.001,,
14192,129,218442,22.68311309814453,10.54,6.196655379401313,1691,218494,-1.01498069,0.001,,
14196,129,218478,23.09000129699707,10.51,5.943717622756958,1692,218530,-0.9501805599999998,0.001,,
14200,129,218519,20.85791358947754,10.56,6.209949564933777,1692,218572,-0.8279667299999999,0.001,,
14204,129,218557,22.38340950012207,10.51,6.284315037727356,1692,218609,-0.8662885900000002,0.001,,
14208,129,218594,23.220766830444337,10.5,5.530384516716003,1693,218647,-1.0164668700000001,0.001,,
14212,129,218634,20.10455020268758,10.42,6.236982302232222,1693,218686,-1.08812129,0.001,,
14216,129,218673,23.801207065582275,10.42,7.063379446665446,1693,218727,-1.26327995,0.001,,
14220,129,218712,21.036118698120116,10.39,6.1678730010986325,1693,218764,-1.29106581,0.001,,
14224,129,218751,23.10153865814209,10.34,6.862573252783881,1694,218802,-1.3834012600000003,0.001,,
14228,129,218791,23.61826292673747,10.36,6.5831579978649435,1694,218844,-1.15988721,0.001,,
14232,129,218832,22.95881881713867,10.37,7.026508649190267,1694,218884,-1.1799420499999997,0.001,,
14236,129,218869,19.061596632003784,10.36,7.374366124471028,1694,218921,-1.09715155,0.001,,
14240,129,218911,21.35617446899414,10.32,7.509367036819458,1695,218964,-1.27771771,0.001,,
14244,129,218950,20.45166301727295,10.33,8.581022471189499,1695,219003,-1.11762736,0.001,,
14248,129,218993,19.163552443186443,10.4,6.99471918741862,1695,219046,-1.0791498599999998,0.001,,
14252,129,219032,21.261434936523436,10.44,6.666725953420003,1696,219086,-0.9067911399999999,0.001,,
14256,129,219072,22.127447446187336,10.38,6.518973003734242,1696,219124,-1.0218037899999999,0.001,,
14260,129,219111,20.508368015289307,10.38,10.153186162312826,1696,219164,-0.9971104100000001,0.001,,
14264,129,219148,22.81509232521057,9.98,6.284906506538391,1696,219200,-0.63802008,0.001,,
14268,129,219185,24.97647476196289,9.93,7.132379081514147,1697,219237,-0.63391892,0.001,,
14272,129,219223,22.62146873474121,9.93,6.539886474609375,1697,219274,-0.5807525600000001,0.001,,
14276,129,219262,20.92595329284668,9.79,7.011171197891235,1697,219316,-0.3118429700000001,0.001,,
14280,129,219302,22.996166229248047,9.76,5.931458210945129,1697,219354,-0.34991653000000006,0.001,,
14284,129,219338,18.615365505218506,9.72,7.228700220584869,1698,219390,-0.26917986000000005,0.001,,
14288,129,219373,23.52048683166504,9.69,6.488719410366482,1698,219425,-0.21267800000000003,0.001,,
14292,129,219411,22.721775770187378,9.71,6.824630796909332,1698,219465,-0.12639347999999995,0.001,,
14296,129,219450,23.197272491455077,9.75,6.911349561479357,1699,219505,-0.04737306999999997,0.001,,
14300,129,219489,22.522430896759033,9.69,6.361436949835883,1699,219541,-0.07127138000000002,0.001,,
14304,129,219525,21.526151180267334,9.7,5.725206507576837,1699,219579,-0.05491392000000008,0.001,,
14308,129,219566,23.16590270996094,9.72,6.172213872273763,1699,219619,0.10013352999999996,0.001,,
,,219585,22.348010778427124,,6.421303219265408,,220000,,0.001,9.3,0.24128813501447438
14312,129,220594,19.383040618896484,19.61,6.48533050219218,1707,220647,-4.34930924,0.001,,
14316,129,220633,23.68982172012329,19.58,8.036292235056559,1707,220685,-4.260510730000001,0.001,,
14320,129,220672,22.64287757873535,19.61,7.8185338444179955,1707,220725,-4.19506741,0.001,,
14324,129,220714,22.948710123697918,19.66,6.228736313906583,1708,220768,-3.9113055199999995,0.001,,
14328,129,220751,24.002403736114502,19.61,6.28230783674452,1708,220805,-4.00377696,0.001,,
14332,129,220791,20.984272766113282,19.59,7.793237924575806,1708,220843,-3.86908482,0.001,,
14336,129,220834,24.32143521308899,19.66,6.590294551849365,1708,220887,-3.8599432199999995,0.001,,
14340,129,220875,20.43797912597656,19.63,6.250222119418058,1709,220927,-3.81936211,0.001,,
14344,129,220913,19.855258464813232,19.64,7.074021922217475,1709,220967,-3.82346697,0.001,,
14348,129,221011,23.187444527943928,20.17,6.698191354672114,1710,221063,-4.58808274,0.001,,
14352,129,221047,22.331051349639893,20.13,8.17068612575531,1710,221099,-4.674130549999999,0.001,,
14356,129,221130,22.35217899746365,20.59,7.375305868544668,1711,221183,-4.96378146,0.001,,
14360,129,221167,24.0538330078125,20.54,6.696067757076687,1711,221218,-5.11782203,0.001,,
14364,129,221218,21.376554171244305,20.71,7.7971663578696875,1711,221271,-4.854453230000001,0.001,,
14368,129,221256,22.71355438232422,20.71,9.01994620429145,1712,221308,-4.8715095,0.001,,
14372,129,221294,22.526231002807616,20.84,6.766678757137722,1712,221358,-4.96189029,0.001,,
14376,129,221343,21.862546539306642,20.79,7.961143970489502,1712,221395,-5.04284103,0.001,,
14380,129,221383,23.100369453430176,20.83,6.2147106064690485,1712,221437,-5.04352478,0.001,,
14384,129,221424,21.792287063598632,20.87,7.437987661361694,1713,221477,-4.905510660000001,0.001,,
14388,129,221463,20.839252471923828,20.95,6.888214063644409,1713,221520,-4.88714239,0.001,,
14392,129,221507,21.02056884765625,20.95,5.984795146518284,1713,221560,-4.92931391,0.001,,
14396,129,221547,22.688078689575196,20.95,4.944810009002685,1714,221600,-4.98991358,0.001,,
14400,129,221585,21.041991233825684,20.97,6.990345478057861,1714,221638,-4.96871663,0.001,,
14404,129,221625,22.49161195755005,20.99,6.658479611078898,1714,221678,-4.8829608,0.001,,
14408,129,221710,22.805976486206056,21.73,7.359063673019409,1715,221792,-6.22080436,0.001,,
14412,129,221783,23.52296797434489,11.88,6.6712814172108965,1715,221835,-1.72269504,0.001,,
14416,129,221823,22.839967346191408,11.93,7.386326963251287,1716,221878,-1.6565387700000005,0.001,,
14420,129,221861,18.819678783416748,11.9,9.496526837348938,1716,221915,-1.79144112,0.001,,
14424,129,221904,18.999620819091795,11.88,6.0826255798339846,1716,221956,-1.9281851600000002,0.001,,
14428,129,221943,21.064091682434082,11.91,7.18082676993476,1717,221996,-1.9800235400000004,0.001,,
14432,129,221981,21.032554149627686,11.91,7.7964193556043835,1717,222034,-2.08635409,0.001,,
14436,129,222020,23.543829345703124,11.86,7.243510484695435,1717,222073,-1.9846909699999997,0.001,,
14440,129,222059,18.688811779022217,11.86,7.045111656188965,1718,222113,-1.8423093600000005,0.001,,
14444,129,222099,21.23823356628418,11.84,5.600854587554932,1718,222151,-1.9291875000000003,0.001,,
14448,129,222136,22.04919548034668,11.28,6.905815935134887,1718,222191,-1.33247562,0.001,,
14452,129,222182,20.394605091639928,11.37,6.936487931471604,1718,222236,-1.2161378800000002,0.001,,
14456,129,222221,18.74990348815918,10.9,7.326360511779785,1719,222273,-0.8766379500000003,0.001,,
14460,129,222257,22.246453285217285,10.92,6.3697530925273895,1719,222310,-0.6601848900000004,0.001,,
14464,129,222297,23.296654891967773,10.78,7.45162615776062,1719,222349,-0.8288389800000001,0.001,,
14468,129,222334,21.377689361572266,10.8,6.739203834533692,1719,222388,-0.8662749800000001,0.001,,
14472,129,222373,22.28917121887207,10.68,5.778336074617174,1720,222426,-0.6106359500000004,0.001,,
14476,129,222414,20.96511764526367,10.74,7.228229416741265,1720,222469,-0.45157548999999997,0.001,,
14480,129,222453,22.374464797973634,10.69,6.073203611373901,1720,222506,-0.4470908500000001,0.001,,
14484,129,222492,23.72589619954427,10.67,7.925537976351651,1721,222544,-0.44087106000000026,0.001,,
14488,129,222529,23.766781330108643,10.62,7.639186117384169,1721,222582,-0.5185501200000001,0.001,,
14492,129,222565,20.37498188018799,10.57,8.524319065941704,1721,222617,-0.5687171200000002,0.001,,
14496,129,222604,23.9194034576416,10.56,6.701804214053684,1721,222656,-0.4392284100000003,0.001,,
14500,129,222643,22.071941375732422,10.57,7.73573579788208,1722,222695,-0.4637417500000003,0.001,,
14504,129,222681,20.16142749786377,10.56,6.3304829597473145,1722,222734,-0.5539686500000004,0.001,,
