time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/std,train/clip_fraction,train/loss,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,train/entropy_loss,train/explained_variance,train/clip_range,eval/mean_ep_length,eval/mean_reward
475136,1000.0,113,232,4199,89517.27677195001,,,,,,,,,,,,,
477184,1000.0,113,233,4204,89692.82812456001,0.7212110757827759,0.468896484375,969527.0,-0.09407998780952767,0.0003,1972344.947265625,2320,0.09467667,-18.476519602537156,0.0,0.2,,
479232,1000.0,113,234,4209,89703.95042143,0.7194439172744751,0.4232421875,1241417.75,-0.08443338712968398,0.0003,2473058.11953125,2330,0.07170871,-18.45627942085266,5.364418029785156e-07,0.2,,
480000,,,,,,0.7185006737709045,0.5193359375,850861.25,-0.09357853234978393,0.0003,1602653.14296875,2340,0.12905793,-18.42475299835205,5.53131103515625e-05,0.2,1000.0,103821.12838897706
481280,1000.0,113,235,4242,89331.64739551001,,,,,,,,,,,,,
483328,1000.0,113,236,4247,89336.19173162998,0.7181225419044495,0.521435546875,588104.0625,-0.08936767112172675,0.0003,1200422.6892578125,2350,0.12969518,-18.405633252859115,1.0132789611816406e-06,0.2,,
485000,,,,,,0.7163558006286621,0.491845703125,901614.125,-0.09683121817652136,0.0003,1900980.9734375,2360,0.11994906,-18.377874261140825,1.7881393432617188e-07,0.2,1000.0,106883.62558193206
485376,1000.0,113,237,4281,89452.0333409,,,,,,,,,,,,,
487424,1000.0,113,238,4286,89659.99215614997,0.7164358496665955,0.50751953125,957598.375,-0.10203728246560786,0.0003,1828233.1015625,2370,0.11718313,-18.36051488518715,0.0,0.2,,
489472,1000.0,114,239,4291,89380.31074393001,0.7164168953895569,0.497802734375,705415.25,-0.09085677359835245,0.0003,1515819.95625,2380,0.13058218,-18.36145721077919,5.960464477539062e-07,0.2,,
490000,,,,,,0.7161506414413452,0.524072265625,628407.875,-0.08761281431652605,0.0003,1143728.9025390625,2390,0.16401935,-18.357510524988175,5.960464477539063e-08,0.2,1000.0,96259.34584321975
491520,1000.0,113,240,4326,89439.58154065,,,,,,,,,,,,,
493568,1000.0,113,241,4331,89821.44132812,0.7149038314819336,0.531884765625,823943.5625,-0.10495543629513122,0.0003,1695185.64765625,2400,0.13552535,-18.335672450065612,0.0,0.2,,
495000,,,,,,0.7144547700881958,0.486962890625,981926.0625,-0.09971418447094038,0.0003,2126015.229296875,2410,0.11601962,-18.31716920733452,0.0,0.2,1000.0,97080.05141468048
495616,1000.0,113,242,4366,89957.81011379,,,,,,,,,,,,,
497664,1000.0,113,243,4371,89993.76618936,0.713762640953064,0.515576171875,740134.875,-0.09612257768167183,0.0003,1558527.339453125,2420,0.11407198,-18.298234975337984,5.960464477539063e-08,0.2,,
499712,1000.0,114,244,4376,90061.12650475,0.7127715945243835,0.517431640625,650227.5,-0.0867094803135842,0.0003,1372632.0671875,2430,0.12523237,-18.2828301012516,-4.76837158203125e-07,0.2,,
500000,,,,,,0.7128645777702332,0.51318359375,864566.875,-0.09348457110463641,0.0003,1681495.629296875,2440,0.13498542,-18.271540516614913,1.1920928955078125e-07,0.2,1000.0,96292.35287475586
501760,1000.0,113,245,4410,90254.66777526999,,,,,,,,,,,,,
503808,1000.0,114,246,4415,90046.74434944999,0.7117878198623657,0.46103515625,1347742.625,-0.09401642652228474,0.0003,2567923.17109375,2450,0.09606007,-18.260480266809463,0.0,0.2,,
505000,,,,,,0.7095555663108826,0.545703125,657171.625,-0.10451342392771039,0.0003,1457512.80390625,2460,0.16265821,-18.21687877178192,-1.1920928955078125e-07,0.2,1000.0,94936.509482193
505856,1000.0,113,247,4449,90282.25923870999,,,,,,,,,,,,,
507904,1000.0,114,248,4454,90571.87785399999,0.7086775302886963,0.4875,1034464.125,-0.09375106653606054,0.0003,1916768.043359375,2470,0.12408693,-18.18110257983208,0.0,0.2,,
509952,1000.0,114,249,4458,90818.49046978998,0.7078436613082886,0.52890625,789203.375,-0.09825115551066119,0.0003,1630930.8578125,2480,0.14226298,-18.159087574481966,-8.225440979003906e-06,0.2,,
510000,,,,,,0.7075285911560059,0.481201171875,1010277.75,-0.0975369573556236,0.0003,2203134.4984375,2490,0.12275086,-18.147687369585036,0.0,0.2,1000.0,93290.44274978638
512000,1000.0,113,250,4492,90800.43766631001,,,,,,,,,,,,,
514048,1000.0,114,251,4497,90521.36986659,0.7066293358802795,0.526220703125,724719.25,-0.09030707888305187,0.0003,1510927.354296875,2500,0.1333893,-18.132153588533402,1.1920928955078125e-06,0.2,,
515000,,,,,,0.7055732011795044,0.504541015625,653647.625,-0.07974220415053423,0.0003,1301717.937109375,2510,0.1184631,-18.10500412583351,0.0,0.2,1000.0,93847.8344549179
516096,1000.0,113,252,4530,90838.28127295,,,,,,,,,,,,,
518144,1000.0,114,253,4535,90599.57487379998,0.704348623752594,0.529833984375,1061037.875,-0.10927945028524846,0.0003,2162009.3984375,2520,0.1549902,-18.07679604291916,1.7881393432617188e-07,0.2,,
520000,,,,,,0.7044472694396973,0.517919921875,745729.4375,-0.08811425613239407,0.0003,1510832.483203125,2530,0.12264568,-18.06592959165573,4.76837158203125e-07,0.2,1000.0,88041.60264501572
520192,1000.0,113,254,4569,90829.60802227,,,,,,,,,,,,,
522240,1000.0,114,255,4575,90940.41241581997,0.7037935853004456,0.475634765625,1094936.5,-0.09690750578884036,0.0003,2074146.832421875,2540,0.116191275,-18.05604249238968,-1.1920928955078125e-07,0.2,,
524288,1000.0,114,256,4580,91211.62233193997,0.7026200294494629,0.51044921875,779444.25,-0.09032379808486439,0.0003,1541970.9484375,2550,0.12840712,-18.027173805236817,0.0,0.2,,
525000,,,,,,0.7021868228912354,0.503076171875,929513.1875,-0.1012047694879584,0.0003,1906556.982421875,2560,0.13455415,-18.016552883386613,0.0,0.2,1000.0,91960.56845741272
526336,1000.0,114,257,4614,91098.4402075,,,,,,,,,,,,,
528384,1000.0,114,258,4619,91250.12928552,0.7009117007255554,0.531005859375,766583.0,-0.09611623843957204,0.0003,1652312.49296875,2570,0.13667358,-17.988939535617828,0.0,0.2,,
530000,,,,,,0.7005869150161743,0.53828125,923951.25,-0.09683018939977046,0.0003,1760202.89765625,2580,0.1621828,-17.973665368556976,2.682209014892578e-06,0.2,1000.0,91875.46367416382
530432,1000.0,113,259,4653,91061.61964088002,,,,,,,,,,,,,
532480,1000.0,114,260,4658,90823.03243699,0.6996248960494995,0.5130859375,716969.3125,-0.09526324812759412,0.0003,1546549.724609375,2590,0.12949088,-17.954614174365997,5.960464477539063e-08,0.2,,
534528,1000.0,114,261,4664,90775.4958839,0.6987521052360535,0.52333984375,831676.375,-0.10273982186045032,0.0003,1769537.283984375,2600,0.14494742,-17.92810075879097,0.0,0.2,,
535000,,,,,,0.6986810564994812,0.537548828125,907382.0,-0.09243799503310583,0.0003,1837603.281640625,2610,0.16087489,-17.91865280866623,0.0,0.2,1000.0,91098.97627124787
536576,1000.0,114,262,4698,90587.05837905,,,,,,,,,,,,,
538624,1000.0,114,263,4703,90683.30982981999,0.6972147822380066,0.52822265625,680477.875,-0.08701230955775827,0.0003,1372384.82265625,2620,0.14375293,-17.893990647792815,0.0,0.2,,
540000,,,,,,0.6972301602363586,0.52451171875,897112.875,-0.09208117785165086,0.0003,1568916.15546875,2630,0.15347555,-17.882322800159454,0.001224517822265625,0.2,1000.0,98237.86607141494
540672,1000.0,114,264,4737,90616.27651945001,,,,,,,,,,,,,
542720,1000.0,114,265,4742,90703.81670673,0.6967761516571045,0.5076171875,499488.90625,-0.08248353413364384,0.0003,1034529.8962890625,2640,0.1367699,-17.87325565814972,5.364418029785156e-07,0.2,,
544768,1000.0,114,266,4747,90672.44181538002,0.6948999166488647,0.547607421875,755023.0625,-0.09472026300209109,0.0003,1435467.528125,2650,0.1713088,-17.839353120326997,5.364418029785156e-07,0.2,,
545000,,,,,,0.6933934688568115,0.522607421875,949417.6875,-0.10403832850861364,0.0003,2002882.0921875,2660,0.15386058,-17.801160591840745,-3.337860107421875e-06,0.2,1000.0,96856.123220253
546816,1000.0,114,267,4781,90942.90946952002,,,,,,,,,,,,,
548864,1000.0,114,268,4787,91058.90861530001,0.6922152042388916,0.53017578125,839209.125,-0.09844804379390552,0.0003,1673122.237109375,2670,0.15061805,-17.767821949720382,5.960464477539063e-08,0.2,,
550000,,,,,,0.6910412907600403,0.522216796875,993559.5,-0.09973162951646372,0.0003,1932254.118359375,2680,0.12490152,-17.73554558157921,5.960464477539063e-08,0.2,1000.0,95605.06506071091
550912,1000.0,114,269,4821,91287.20709508,,,,,,,,,,,,,
552960,1000.0,114,270,4827,91198.76735255001,0.6894041895866394,0.548388671875,850756.375,-0.09682489384431392,0.0003,1584769.8109375,2690,0.16229646,-17.701714199781417,-1.1920928955078125e-07,0.2,,
555000,,,,,,0.6882752180099487,0.548046875,581629.8125,-0.0900454733389779,0.0003,1159980.1658203125,2700,0.17107753,-17.6623387157917,0.0,0.2,1000.0,94191.38118209838
555008,1000.0,114,271,4861,90872.55747686,,,,,,,,,,,,,
557056,1000.0,114,272,4866,90868.20045122999,0.6863932013511658,0.52080078125,794182.125,-0.08682701726793311,0.0003,1611511.492578125,2710,0.15451314,-17.626280015707017,4.172325134277344e-07,0.2,,
559104,1000.0,114,273,4871,90875.40486202002,0.6845507025718689,0.54970703125,795224.875,-0.09437953571323306,0.0003,1541434.8828125,2720,0.18269739,-17.574252545833588,0.0,0.2,,
560000,,,,,,0.6837071776390076,0.536767578125,854060.875,-0.08943157023750245,0.0003,1639252.021875,2730,0.14963083,-17.545784014463425,0.0,0.2,1000.0,95956.26482734681
561152,1000.0,114,274,4905,91282.27913689002,,,,,,,,,,,,,
563200,1000.0,114,275,4910,91336.23506299999,0.6832524538040161,0.533203125,958750.125,-0.09913230735692195,0.0003,2137453.71796875,2740,0.16840982,-17.53519477248192,5.960464477539063e-08,0.2,,
565000,,,,,,0.682307779788971,0.512646484375,802683.5,-0.09753949688747525,0.0003,1876020.591796875,2750,0.14897592,-17.51147577762604,5.960464477539063e-08,0.2,1000.0,102638.20261507035
565248,1000.0,114,276,4945,91269.56523307,,,,,,,,,,,,,
567296,1000.0,114,277,4950,91523.68807037,0.6809760928153992,0.553857421875,920771.375,-0.09668042027915362,0.0003,1668858.06015625,2760,0.17040527,-17.48007705807686,7.152557373046875e-07,0.2,,
569344,1000.0,114,278,4955,92020.69944401,0.679150402545929,0.509326171875,1280008.625,-0.10539348146412522,0.0003,2517569.884375,2770,0.14956181,-17.441719514131545,1.1920928955078125e-07,0.2,,
570000,,,,,,0.6784564256668091,0.467919921875,1565500.5,-0.09486394894483965,0.0003,3040375.35390625,2780,0.111003935,-17.408092254400252,0.001068413257598877,0.2,1000.0,112011.59612007141
571392,1000.0,114,279,4989,92476.05113698001,,,,,,,,,,,,,
573440,1000.0,114,280,4994,92652.79254146999,0.6777003407478333,0.536083984375,972950.5,-0.09924829945666716,0.0003,1784450.414453125,2790,0.1763562,-17.390751194953918,-1.0728836059570312e-06,0.2,,
575000,,,,,,0.6759390830993652,0.536767578125,1104244.125,-0.10357852325541898,0.0003,2182747.258203125,2800,0.14564924,-17.355667114257812,1.1920928955078125e-07,0.2,1000.0,106235.3038233757
575488,1000.0,114,281,5028,92606.35333797999,,,,,,,,,,,,,
577536,1000.0,114,282,5033,92463.77715626999,0.6754552125930786,0.560107421875,867132.8125,-0.1025206975726178,0.0003,1812485.248046875,2810,0.17226711,-17.32515017390251,1.9550323486328125e-05,0.2,,
579584,1000.0,115,283,5038,92505.91065734,0.6747792363166809,0.5271484375,1061438.625,-0.09486402278998866,0.0003,1982057.215234375,2820,0.13749605,-17.31779051423073,0.0,0.2,,
580000,,,,,,0.6741464138031006,0.54375,707033.625,-0.0965826978237601,0.0003,1398713.4953125,2830,0.17785965,-17.28931642770767,0.0,0.2,1000.0,108924.23837804794
581632,1000.0,114,284,5072,92659.54101192001,,,,,,,,,,,,,
583680,1000.0,114,285,5077,92587.55591815,0.6732709407806396,0.58232421875,692165.0,-0.10108525185787584,0.0003,1288261.11953125,2840,0.18920285,-17.275932013988495,9.5367431640625e-07,0.2,,
585000,,,,,,0.6728100776672363,0.5517578125,1090918.375,-0.10693410772364587,0.0003,1960016.03984375,2850,0.16387825,-17.259729903936385,1.1920928955078125e-07,0.2,1000.0,99193.64757499695
585728,1000.0,114,286,5110,92366.59638223,,,,,,,,,,,,,
587776,1000.0,114,287,5115,92293.34798590998,0.6727281808853149,0.567822265625,551829.125,-0.08737430478504393,0.0003,1198661.7275390625,2860,0.1950043,-17.249897968769073,1.7881393432617188e-07,0.2,,
589824,1000.0,115,288,5120,92223.54961551001,0.670952320098877,0.58798828125,636515.0625,-0.09129912833450363,0.0003,1225464.516796875,2870,0.22044973,-17.221489387750626,1.7881393432617188e-07,0.2,,
590000,,,,,,0.6704586148262024,0.57265625,579104.6875,-0.08240253617113921,0.0003,1139382.77109375,2880,0.19988339,-17.18999718427658,4.76837158203125e-07,0.2,1000.0,105386.48958415985
591872,1000.0,114,289,5154,92300.07221825,,,,,,,,,,,,,
593920,1000.0,115,290,5159,91951.75612506998,0.6696244478225708,0.559326171875,654885.625,-0.10399123604292981,0.0003,1663911.569140625,2890,0.17548825,-17.169189155101776,0.0,0.2,,
595000,,,,,,0.6691774725914001,0.554052734375,938712.5,-0.09879412614973263,0.0003,1780438.790625,2900,0.16606498,-17.155126464366912,0.0,0.2,1000.0,102262.22788162231
595968,1000.0,114,291,5192,92347.37467211,,,,,,,,,,,,,
598016,1000.0,115,292,5197,92923.92449786003,0.6679267883300781,0.56982421875,795997.0,-0.1086792845511809,0.0003,1773153.225390625,2910,0.16606838,-17.132667982578276,-1.1920928955078125e-07,0.2,,
600000,,,,,,0.667059600353241,0.4865234375,1354268.375,-0.08830832209205255,0.0003,2665519.8265625,2920,0.13589826,-17.10679923892021,0.0,0.2,1000.0,99357.52888584137
600064,1000.0,114,293,5230,92806.26846732001,,,,,,,,,,,,,
602112,1000.0,115,294,5235,92302.08957375001,0.6651486754417419,0.562646484375,820201.8125,-0.09818899161182344,0.0003,1725679.408203125,2930,0.18648499,-17.06824364066124,5.960464477539063e-08,0.2,,
604160,1000.0,115,295,5240,92193.09327515001,0.6635293364524841,0.588427734375,534362.75,-0.08725310384179466,0.0003,1112216.308984375,2940,0.23656204,-17.02157328128815,0.0,0.2,,
605000,,,,,,0.6637343764305115,0.583349609375,577859.625,-0.0984069839149015,0.0003,1180083.503515625,2950,0.20505112,-17.00378660559654,0.0,0.2,1000.0,97803.34847822189
606208,1000.0,114,296,5273,92393.47502635999,,,,,,,,,,,,,
608256,1000.0,115,297,5278,92384.22075664,0.6634376645088196,0.52802734375,1290572.25,-0.1015302597603295,0.0003,2246679.328515625,2960,0.16505015,-17.00654329061508,4.0531158447265625e-06,0.2,,
610000,,,,,,0.6618716716766357,0.572998046875,778996.375,-0.10680152670829557,0.0003,1620662.166796875,2970,0.24491943,-16.976908046007157,2.980232238769531e-07,0.2,1000.0,103852.97537117005
610304,1000.0,114,298,5311,92366.06652188001,,,,,,,,,,,,,
612352,1000.0,115,299,5316,92717.80272138001,0.6616465449333191,0.527001953125,1187375.875,-0.10594404535950161,0.0003,2379537.764453125,2980,0.17113921,-16.955665165185927,2.205371856689453e-06,0.2,,
614400,1000.0,115,300,5321,92862.20149908001,0.6603156924247742,0.501416015625,1054993.0,-0.10219149374752305,0.0003,2361784.1796875,2990,0.15015109,-16.931188780069352,5.960464477539063e-08,0.2,,
615000,,,,,,0.6589778065681458,0.578955078125,719008.0,-0.09775336424354464,0.0003,1588238.646484375,3000,0.20051429,-16.895690298080446,1.7881393432617188e-07,0.2,1000.0,100978.89149818421
616448,1000.0,115,301,5355,92553.67605384,,,,,,,,,,,,,
618496,1000.0,115,302,5360,92585.74815519001,0.6572549939155579,0.56953125,732461.125,-0.08858704082667827,0.0003,1248047.3744140626,3010,0.19759163,-16.851360899209975,0.0,0.2,,
620000,,,,,,0.6568706631660461,0.581494140625,500994.1875,-0.07005054745823144,0.0003,1177904.6359375,3020,0.23003872,-16.832103621959686,5.960464477539063e-08,0.2,1000.0,101264.39318408965
620544,1000.0,115,303,5393,92483.31701986998,,,,,,,,,,,,,
622592,1000.0,115,304,5398,92477.72919583999,0.6555588841438293,0.5626953125,964154.0,-0.10346413499792106,0.0003,1891437.90703125,3030,0.21011142,-16.807059782743455,5.960464477539063e-08,0.2,,
624640,1000.0,115,305,5403,92086.86390971001,0.6539579629898071,0.59052734375,584736.875,-0.09393001195567194,0.0003,1358277.594921875,3040,0.18845853,-16.767202699184416,0.0,0.2,,
625000,,,,,,0.6546552181243896,0.5720703125,581527.0,-0.08348192355770152,0.0003,1201717.19609375,3050,0.2243888,-16.758681279420852,2.1457672119140625e-06,0.2,1000.0,104030.10162448883
626688,1000.0,115,306,5437,92269.59100417,,,,,,,,,,,,,
628736,1000.0,115,307,5442,92164.58039475,0.6540932059288025,0.54345703125,1168851.125,-0.10180420089163818,0.0003,2238834.6734375,3060,0.18300515,-16.757111018896104,0.0,0.2,,
630000,,,,,,0.6537046432495117,0.582763671875,805405.4375,-0.10391103369183838,0.0003,1499976.594921875,3070,0.18373504,-16.747044080495833,2.980232238769531e-07,0.2,1000.0,97937.8475385666
630784,1000.0,115,308,5476,92443.45137871001,,,,,,,,,,,,,
632832,1000.0,115,309,5481,92147.61286660997,0.6525200605392456,0.601123046875,554929.5,-0.09838549980486277,0.0003,1432145.759375,3080,0.21355122,-16.718383902311324,5.960464477539063e-08,0.2,,
634880,1000.0,115,310,5486,92009.45375466997,0.6519250273704529,0.56240234375,850251.25,-0.1029368541407166,0.0003,1637937.9953125,3090,0.18914184,-16.69880963563919,-1.1920928955078125e-07,0.2,,
635000,,,,,,0.6507060527801514,0.595947265625,533592.375,-0.09430309762828984,0.0003,1047989.8642578125,3100,0.24222288,-16.67373474240303,4.76837158203125e-05,0.2,1000.0,99558.667212677
636928,1000.0,115,311,5519,92286.49697529999,,,,,,,,,,,,,
638976,1000.0,115,312,5524,92220.13948520999,0.6500539779663086,0.54921875,989830.5625,-0.10049100801988971,0.0003,2008626.71015625,3110,0.17449883,-16.651560431718828,0.0,0.2,,
640000,,,,,,0.6500438451766968,0.660498046875,447534.4375,-0.09097804589546285,0.0003,974527.8673828125,3120,0.30418158,-16.642463284730912,-1.1920928955078125e-07,0.2,1000.0,104204.76052541732
641024,1000.0,115,313,5558,92024.55803225999,,,,,,,,,,,,,
643072,1000.0,115,314,5563,92191.25286971999,0.6497548818588257,0.588427734375,761825.0625,-0.10495354873128235,0.0003,1457031.33515625,3130,0.20411167,-16.640301036834718,1.1920928955078125e-07,0.2,,
645000,,,,,,0.648989737033844,0.5630859375,841086.3125,-0.09710161080001853,0.0003,1686203.077734375,3140,0.21873876,-16.620562189817427,0.0,0.2,1000.0,105473.38685474396
645120,1000.0,115,315,5596,91570.16355192999,,,,,,,,,,,,,
647168,1000.0,115,316,5601,91279.87508696,0.6477234959602356,0.622802734375,372784.0625,-0.0885495896654902,0.0003,809100.5986328125,3150,0.29238066,-16.5901400744915,1.1920928955078125e-07,0.2,,
649216,1000.0,115,317,5606,91049.67235363,0.6468468308448792,0.589404296875,532125.125,-0.09933151316654402,0.0003,1157791.484765625,3160,0.22501636,-16.559886246919632,1.6093254089355469e-06,0.2,,
650000,,,,,,0.6461451053619385,0.587109375,835936.1875,-0.10204521249397658,0.0003,1638972.37265625,3170,0.23389426,-16.539142417907716,1.0728836059570312e-06,0.2,1000.0,107079.3911110878
651264,1000.0,115,318,5640,91292.05445531997,,,,,,,,,,,,,
653312,1000.0,115,319,5645,91468.19831641,0.6458456516265869,0.533837890625,897937.875,-0.09794568527722732,0.0003,1969889.440234375,3180,0.17580298,-16.525668239593507,0.0,0.2,,
655000,,,,,,0.6445181965827942,0.5751953125,475431.5,-0.07739418967394159,0.0003,1071084.4904296875,3190,0.19917153,-16.49948443174362,1.1920928955078125e-07,0.2,1000.0,105118.56497907639
655360,1000.0,115,320,5679,91376.0303411,,,,,,,,,,,,,
657408,1000.0,115,321,5684,91570.56699913,0.6436076164245605,0.574267578125,812449.875,-0.10388767967233434,0.0003,1615113.746875,3200,0.21690765,-16.476572674512862,-1.1920928955078125e-07,0.2,,
659456,1000.0,115,322,5689,91508.05130888,0.6426945328712463,0.596923828125,933790.375,-0.10658748011919669,0.0003,1771090.596484375,3210,0.25602674,-16.45038551092148,0.0,0.2,,
660000,,,,,,0.6427991390228271,0.5958984375,572188.5625,-0.0927744455926586,0.0003,1238999.8171875,3220,0.2661922,-16.43415335416794,1.1920928955078125e-07,0.2,1000.0,102245.00305290222
661504,1000.0,115,323,5723,91183.66343502997,,,,,,,,,,,,,
663552,1000.0,115,324,5728,90993.95699898,0.641473114490509,0.604296875,767809.1875,-0.10048926529998425,0.0003,1339990.6583984375,3230,0.23954213,-16.411772155761717,5.960464477539063e-08,0.2,,
665000,,,,,,0.6402382254600525,0.567431640625,914096.1875,-0.09293257025419735,0.0003,1866419.33125,3240,0.18393694,-16.377770167589187,0.0,0.2,1000.0,111460.3399772644
665600,1000.0,115,325,5760,91049.1298628,,,,,,,,,,,,,
667648,1000.0,115,326,5765,91272.71931098,0.6396677494049072,0.564306640625,1054316.375,-0.10494371189852245,0.0003,2102005.903125,3250,0.19520316,-16.355862081050873,3.5762786865234375e-07,0.2,,
669696,1000.0,116,327,5770,90935.32571122002,0.6389039158821106,0.518359375,1199390.875,-0.09622012372710742,0.0003,2340008.7859375,3260,0.15423381,-16.339364391565322,0.0,0.2,,
670000,,,,,,0.6379585862159729,0.564306640625,898333.4375,-0.09927037211309653,0.0003,1990017.08359375,3270,0.20097736,-16.312837743759154,0.0,0.2,1000.0,109191.85741910935
671744,1000.0,115,328,5805,90897.00017197002,,,,,,,,,,,,,
673792,1000.0,115,329,5810,90776.74218207,0.6374722123146057,0.577197265625,1010778.1875,-0.10627116200048477,0.0003,2095017.451171875,3280,0.20691097,-16.29374846816063,1.5556812286376953e-05,0.2,,
675000,,,,,,0.6362556219100952,0.583056640625,617992.875,-0.09086118150153197,0.0003,1282757.36796875,3290,0.21392499,-16.267783832550048,2.384185791015625e-07,0.2,1000.0,108050.61761045456
675840,1000.0,115,330,5844,90927.1156858,,,,,,,,,,,,,
677888,1000.0,115,331,5849,90879.04684047001,0.6348481178283691,0.532470703125,1199687.625,-0.09252636809251272,0.0003,2360911.1546875,3300,0.18579629,-16.230196648836134,5.960464477539063e-08,0.2,,
679936,1000.0,116,332,5855,90853.70619364001,0.6345120668411255,0.6025390625,706226.375,-0.09429996536055114,0.0003,1503185.5953125,3310,0.25638914,-16.208903884887697,0.0,0.2,,
680000,,,,,,0.6334096789360046,0.594775390625,921945.5625,-0.10100266962544993,0.0003,1875308.431640625,3320,0.24349871,-16.18685237765312,5.960464477539062e-07,0.2,1000.0,105587.4843082428
681984,1000.0,115,333,5888,91456.96544601001,,,,,,,,,,,,,
684032,1000.0,116,334,5893,91803.40323279,0.6322956085205078,0.554931640625,1134530.375,-0.09609017910552212,0.0003,2190612.465625,3330,0.2543839,-16.159340101480485,1.8298625946044922e-05,0.2,,
685000,,,,,,0.6313930153846741,0.562744140625,1081071.125,-0.09736572415567935,0.0003,2084721.844140625,3340,0.24438435,-16.127782815694808,0.0,0.2,1000.0,102521.21361579894
686080,1000.0,115,335,5927,91932.08578109002,,,,,,,,,,,,,
688128,1000.0,115,336,5932,92155.35090184,0.6310406923294067,0.622314453125,833636.5,-0.10711266259313561,0.0003,1664211.83125,3350,0.267031,-16.110992044210434,1.7881393432617188e-07,0.2,,
690000,,,,,,0.6292301416397095,0.620556640625,552795.8125,-0.09776183512876742,0.0003,1291702.5890625,3360,0.25959218,-16.079837876558305,1.7881393432617188e-07,0.2,1000.0,104572.992719841
690176,1000.0,115,337,5962,92421.43006699,,,,,,,,,,,,,
692224,1000.0,115,338,5967,92691.26045263001,0.6287409663200378,0.5865234375,947717.4375,-0.09758461988531053,0.0003,1857617.703125,3370,0.2587479,-16.052359962463377,-1.1920928955078125e-07,0.2,,
694272,1000.0,116,339,5973,92565.49783576,0.6273952126502991,0.562060546875,986371.25,-0.10162607593229041,0.0003,2043938.687109375,3380,0.20812547,-16.029010075330735,0.0,0.2,,
695000,,,,,,0.6265221834182739,0.58779296875,751891.5625,-0.09781810084241442,0.0003,1638302.0640625,3390,0.22217038,-15.99778116941452,4.76837158203125e-07,0.2,1000.0,107441.92603111267
696320,1000.0,115,340,6008,92473.27421626002,,,,,,,,,,,,,
698368,1000.0,116,341,6013,92341.58246727,0.6257586479187012,0.6130859375,733156.625,-0.08583497519430239,0.0003,1372337.570703125,3400,0.27201945,-15.964979445934295,2.384185791015625e-07,0.2,,
700000,,,,,,0.6249433755874634,0.5771484375,1027807.625,-0.10078781480988255,0.0003,2079545.851171875,3410,0.22414027,-15.948121273517609,0.0,0.2,1000.0,111255.46844348908
700416,1000.0,115,342,6046,92174.80116065999,,,,,,,,,,,,,
702464,1000.0,116,343,6051,92717.93257294002,0.6242727637290955,0.6083984375,615023.75,-0.0941522705485113,0.0003,1326288.5482421876,3420,0.2774337,-15.92628810107708,-1.1920928955078125e-07,0.2,,
704512,1000.0,116,344,6056,92823.85494240001,0.6221768856048584,0.564111328125,1008394.4375,-0.09867389316204936,0.0003,1970671.08828125,3430,0.2172837,-15.886025243997574,0.0,0.2,,
705000,,,,,,0.6210594773292542,0.59892578125,909029.0,-0.10184412019443698,0.0003,1826346.9734375,3440,0.2481753,-15.841200348734855,6.854534149169922e-06,0.2,1000.0,103967.73342037201
706560,1000.0,116,345,6087,92608.09913794002,,,,,,,,,,,,,
708608,1000.0,116,346,6092,92974.04983414998,0.6189267635345459,0.640283203125,564413.375,-0.10465005524165463,0.0003,1160606.19296875,3450,0.31631786,-15.78885809481144,1.3709068298339844e-06,0.2,,
710000,,,,,,0.6182504296302795,0.544677734375,1348515.625,-0.09602796785184183,0.0003,2626201.56640625,3460,0.19651441,-15.756098303198815,-1.1920928955078125e-07,0.2,1000.0,115718.32619380951
710656,1000.0,116,347,6122,92971.83053401999,,,,,,,,,,,,,
712704,1000.0,116,348,6127,92466.36750556002,0.6176884174346924,0.591552734375,871784.625,-0.10330998884164729,0.0003,1742548.009765625,3470,0.22358827,-15.740239182114601,1.1920928955078125e-07,0.2,,
714752,1000.0,116,349,6131,92558.66424871003,0.6167092323303223,0.613623046875,908365.75,-0.10509945054363926,0.0003,1675497.566015625,3480,0.2761696,-15.719692096114159,0.0,0.2,,
715000,,,,,,0.6159236431121826,0.61083984375,708161.125,-0.0980864655051846,0.0003,1453747.3494140625,3490,0.26518327,-15.690445807576179,3.5762786865234375e-07,0.2,1000.0,106301.10387468338
716800,1000.0,116,350,6161,92879.76932163002,,,,,,,,,,,,,
718848,1000.0,116,351,6166,93050.98556090001,0.6155400276184082,0.5974609375,755206.75,-0.10424855612800457,0.0003,1522823.45859375,3500,0.33717674,-15.673094069957733,1.1920928955078125e-07,0.2,,
720000,,,,,,0.6135715246200562,0.582568359375,958795.5,-0.09606977629009635,0.0003,1939623.79375,3510,0.23317191,-15.641874220967292,0.0,0.2,1000.0,105935.7534152031
720896,1000.0,116,352,6197,92939.57572128,,,,,,,,,,,,,
722944,1000.0,116,353,6201,93103.24178982,0.6128438115119934,0.58564453125,841005.125,-0.09407525297719985,0.0003,1831917.177734375,3520,0.23734617,-15.605600863695145,0.0,0.2,,
724992,1000.0,116,354,6207,93210.34720197001,0.6119781136512756,0.62490234375,679012.9375,-0.09404883185052312,0.0003,1293646.27578125,3530,0.2885148,-15.585835766792297,7.748603820800781e-07,0.2,,
