time/total_timesteps,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/critic_loss,time/fps,time/episodes,train/ent_coef,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
340000,-121.65966796875,0.0003,-1.4829487800598145,9.014958381652832,,,0.021932629868388176,,339899,,,1533.8139383839443,651.9
340789,-128.06871032714844,0.0003,-0.17128199338912964,9.275369644165039,68,564,0.021333321928977966,1795.92905569,340688,758.3,4975,,
343557,-138.06411743164062,0.0003,-0.6059428453445435,13.751546859741211,68,568,0.02185687981545925,1792.8627892200006,343456,754.58,5009,,
345000,-134.6189422607422,0.0003,1.1921350955963135,165.16461181640625,,,0.021502839401364326,,344899,,,1680.6182158018812,779.6
346081,-130.47874450683594,0.0003,-0.3546347916126251,9.391033172607422,68,572,0.02209160290658474,1836.9943382200001,345980,757.97,5053,,
348637,-136.1131591796875,0.0003,0.3965442180633545,15.089315414428711,68,576,0.02237403206527233,1822.7526232999996,348536,748.54,5085,,
350000,-142.1812744140625,0.0003,1.5365321636199951,7.594614028930664,,,0.0220861304551363,,349899,,,2550.6010826384418,899.6
350861,-131.2390594482422,0.0003,-0.05298127233982086,10.382135391235352,68,580,0.022106699645519257,1804.6452617200005,350760,730.78,5127,,
353239,-139.7319793701172,0.0003,-0.5110793113708496,26.86583137512207,68,584,0.022268040105700493,1810.60824552,353138,725.48,5156,,
355000,-139.1039276123047,0.0003,1.501387119293213,12.29825210571289,,,0.022704394534230232,,354899,,,747.1397840393474,228.8
357097,-139.3018798828125,0.0003,0.13572850823402405,11.471735000610352,68,588,0.022347435355186462,1838.2498317499997,356996,724.28,5207,,
360000,-142.83526611328125,0.0003,0.7667568922042847,41.204627990722656,,,0.022645652294158936,,359899,,,2864.6007632376627,807.7
360214,-130.27056884765625,0.0003,-1.6611709594726562,13.121551513671875,68,592,0.022825168445706367,1864.7611795499997,360113,725.61,5260,,
363889,-142.41946411132812,0.0003,-0.05559244751930237,17.346057891845703,68,596,0.02284749038517475,1910.4535765599999,363788,729.17,5305,,
365000,-143.36141967773438,0.0003,-0.04699152708053589,14.24997329711914,,,0.022830644622445107,,364899,,,2293.6901247407077,821.4
366232,-142.86553955078125,0.0003,-0.7670787572860718,75.66954040527344,68,600,0.0224752314388752,1906.0677256000001,366131,725.61,5348,,
369032,-141.14291381835938,0.0003,-0.517271876335144,20.680728912353516,68,604,0.022761482745409012,1944.1822965999997,368931,724.1,5381,,
370000,-150.63449096679688,0.0003,-0.6228905320167542,13.281974792480469,,,0.022536765784025192,,369899,,,3227.8891881728896,987.0
373032,-146.13986206054688,0.0003,0.9213447570800781,12.023401260375977,68,608,0.02363472990691662,1978.2137632600002,372931,736.31,5447,,
375000,-140.724853515625,0.0003,-1.5395135879516602,13.993764877319336,,,0.023695552721619606,,374899,,,3176.576558127429,972.5
376181,-145.99356079101562,0.0003,-0.44515350461006165,26.46190643310547,68,612,0.023757534101605415,1992.87457044,376080,735.98,5503,,
379848,-154.9561767578125,0.0003,0.4132457375526428,21.07418441772461,68,616,0.023761291056871414,2023.71785657,379747,742.03,5549,,
380000,-155.57571411132812,0.0003,0.11686702072620392,15.068830490112305,,,0.024159807711839676,,379899,,,3195.087974254694,904.7
383848,-155.62060546875,0.0003,-1.0513198375701904,12.206504821777344,68,620,0.024405449628829956,2088.13207232,383747,750.3,5614,,
385000,-150.11181640625,0.0003,-1.497308611869812,18.687564849853516,,,0.024030111730098724,,384899,,,2590.698118857341,781.8
386947,-155.03155517578125,0.0003,-0.23920457065105438,11.337190628051758,68,624,0.02414282038807869,2138.0739424000003,386846,757.65,5665,,
390000,-144.170166015625,0.0003,-1.2841778993606567,13.408315658569336,,,0.02471962943673134,,389899,,,2297.4563188109546,705.6
390828,-161.573486328125,0.0003,1.854987382888794,14.869768142700195,68,628,0.02435753494501114,2197.84506578,390727,762.97,5724,,
394274,-155.970703125,0.0003,1.6006181240081787,21.013309478759766,68,632,0.024762898683547974,2219.42179337,394173,767.64,5766,,
395000,-154.43856811523438,0.0003,-0.2085322141647339,11.970757484436035,,,0.024744169786572456,,394899,,,2000.15238540899,577.7
398274,-158.68138122558594,0.0003,-1.119382619857788,14.29974365234375,68,636,0.024503733962774277,2276.1886758,398173,774.67,5825,,
400000,-164.5191650390625,0.0003,0.3800455927848816,26.412761688232422,,,0.02475609816610813,,399899,,,1555.838734851312,505.3
401348,-164.2957763671875,0.0003,-0.738647997379303,11.301237106323242,68,640,0.02510954812169075,2310.16115565,401247,782.13,5871,,
404087,-166.2401123046875,0.0003,0.7495503425598145,12.059500694274902,68,644,0.02516358159482479,2316.48383471,403986,783.38,5906,,
405000,-158.42811584472656,0.0003,0.9608874320983887,15.512985229492188,,,0.024835342541337013,,404899,,,2091.0726170170356,662.1
406427,-166.0164337158203,0.0003,-0.10441550612449646,17.61119270324707,68,648,0.02505013719201088,2333.8835423200003,406326,784.63,5945,,
409187,-163.58389282226562,0.0003,1.0543270111083984,17.976743698120117,68,652,0.026107551530003548,2342.58223964,409086,781.58,5980,,
410000,-159.35269165039062,0.0003,-2.267303228378296,11.307990074157715,,,0.02549446001648903,,409899,,,2103.6570066997897,646.5
412037,-161.31085205078125,0.0003,0.46773862838745117,13.40134048461914,68,656,0.02486480586230755,2315.55820553,411936,770.08,6025,,
414560,-163.6193389892578,0.0003,-0.2624307870864868,12.433847427368164,68,660,0.025462578982114792,2293.7194761399996,414459,759.11,6057,,
415000,-168.8634033203125,0.0003,-1.3883488178253174,13.337974548339844,,,0.025563206523656845,,414899,,,2449.3795612611807,737.0
417493,-173.09719848632812,0.0003,-0.4443013668060303,13.160164833068848,68,664,0.025368720293045044,2312.1081581900003,417392,767.04,6105,,
420000,-171.1409912109375,0.0003,-0.14160771667957306,26.17462158203125,,,0.025541653856635094,,419899,,,2404.187959829578,732.1
421493,-172.88059997558594,0.0003,0.2840411365032196,14.7836275100708,68,668,0.025547195225954056,2366.6929790900003,421392,779.36,6167,,
424371,-177.53189086914062,0.0003,1.7012999057769775,11.83437728881836,68,672,0.02614089846611023,2384.98398547,424270,782.9,6203,,
425000,-171.41395568847656,0.0003,0.2549079656600952,13.516522407531738,,,0.02522587776184082,,424899,,,1706.2493140333331,461.8
428002,-183.00686645507812,0.0003,0.1805586814880371,12.244943618774414,68,676,0.024880563840270042,2459.53505855,427901,793.65,6256,,
430000,-178.2495880126953,0.0003,0.5053197741508484,17.89822006225586,,,0.026425838470458984,,429899,,,2495.961426969408,696.0
431706,-183.52215576171875,0.0003,1.2107175588607788,33.18511962890625,68,680,0.025977440178394318,2517.3845162399994,431605,808.45,6313,,
435000,-183.82252502441406,0.0003,0.9155921936035156,19.67098617553711,,,0.0260169617831707,,434899,,,2576.123326281109,800.9
435706,-175.62289428710938,0.0003,-0.08242622017860413,16.720788955688477,68,684,0.026326213032007217,2585.4116239699997,435605,824.67,6376,,
437534,-166.05902099609375,0.0003,0.1534697413444519,16.629270553588867,68,688,0.026186510920524597,2511.91595846,437433,804.37,6398,,
440000,-174.11233520507812,0.0003,-1.6827512979507446,13.403898239135742,,,0.02618768997490406,,439899,,,2690.000241097901,750.3
440797,-171.24600219726562,0.0003,-1.2630257606506348,46.89060592651367,68,692,0.026270216330885887,2535.6932677,440696,805.83,6451,,
442705,-170.27359008789062,0.0003,-0.10634028911590576,12.173578262329102,68,696,0.026671012863516808,2473.4493931,442604,788.16,6474,,
445000,-171.53469848632812,0.0003,0.9754186272621155,18.15985870361328,,,0.026195628568530083,,444899,,,1236.3115373974665,514.3
445548,-174.14492797851562,0.0003,0.7022604942321777,13.85325813293457,68,700,0.0263469647616148,2500.0481098,445447,793.16,6519,,
448847,-181.92864990234375,0.0003,-0.31667572259902954,16.055997848510742,68,704,0.0259877797216177,2528.4784592600004,448746,798.15,6559,,
450000,-190.5927276611328,0.0003,-0.8900469541549683,17.072002410888672,,,0.026273874565958977,,449899,,,2142.9899328279425,655.1
452025,-184.24432373046875,0.0003,-0.6526111364364624,17.868247985839844,68,708,0.02647428773343563,2546.08888307,451924,789.93,6610,,
454649,-182.2940673828125,0.0003,-0.5553790926933289,18.38123893737793,68,712,0.026534510776400566,2561.99634084,454548,784.68,6642,,
455000,-187.03895568847656,0.0003,0.8007470369338989,21.7303466796875,,,0.02619853802025318,,454899,,,2092.8962991592475,786.3
457751,-185.29000854492188,0.0003,-0.3007282614707947,15.838160514831543,68,716,0.026991697028279305,2534.38718152,457650,779.03,6694,,
459948,-181.18112182617188,0.0003,0.14694428443908691,17.502201080322266,68,720,0.02687191218137741,2481.1688990800003,459847,761.0,6721,,
460000,-180.98976135253906,0.0003,-0.47636550664901733,19.37257957458496,,,0.026682138442993164,,459899,,,3227.7917654414896,900.6
463315,-190.90313720703125,0.0003,1.67307710647583,20.609455108642578,68,724,0.02690732106566429,2504.24463879,463214,763.68,6778,,
465000,-178.83802795410156,0.0003,-0.47758907079696655,14.37556266784668,,,0.026400960981845856,,464899,,,2667.021158182545,793.0
467315,-175.06729125976562,0.0003,-0.3842341899871826,19.2901668548584,68,728,0.02671264484524727,2448.2488891000003,467214,764.87,6840,,
470000,-188.77499389648438,0.0003,0.43498826026916504,22.432523727416992,,,0.026992667466402054,,469899,,,3194.7122177152896,936.3
471174,-174.6834716796875,0.0003,-0.3173423409461975,22.46833038330078,68,732,0.027167312800884247,2483.4579066099996,471073,769.0,6904,,
473759,-172.03390502929688,0.0003,-0.5498775243759155,14.1387939453125,68,736,0.02713877521455288,2443.38098673,473658,754.85,6936,,
475000,-190.1866455078125,0.0003,-0.19616428017616272,24.390663146972656,,,0.027613956481218338,,474899,,,2544.268571196683,765.4
476609,-176.22767639160156,0.0003,-2.0388712882995605,17.24317169189453,68,740,0.027638256549835205,2464.72830118,476508,752.61,6984,,
478605,-192.8534698486328,0.0003,-0.4297603666782379,13.070455551147461,68,744,0.02732601948082447,2470.1881657699996,478504,745.18,7010,,
480000,-178.036865234375,0.0003,-1.320915937423706,28.534950256347656,,,0.02835715375840664,,479899,,,3229.0322607631797,833.9
481006,-192.05470275878906,0.0003,0.026030361652374268,157.46426391601562,68,748,0.02796255424618721,2463.93772785,480905,745.79,7053,,
483359,-170.95248413085938,0.0003,-1.4053643941879272,15.30402946472168,68,752,0.02774582803249359,2448.4162212699994,483258,741.72,7083,,
485000,-187.07009887695312,0.0003,1.0249507427215576,17.184066772460938,,,0.027626456692814827,,484899,,,3923.675213885633,994.3
486407,-185.20266723632812,0.0003,-0.06914705038070679,20.861461639404297,68,756,0.027923986315727234,2462.14881228,486306,743.7,7137,,
490000,-193.65695190429688,0.0003,-1.0880646705627441,16.03903579711914,,,0.028072673827409744,,489899,,,3777.775266566407,946.4
490407,-199.71339416503906,0.0003,0.9145557284355164,24.476818084716797,68,760,0.02835896424949169,2529.7224679200003,490306,758.47,7202,,
493077,-194.72793579101562,0.0003,-0.3207221031188965,16.111919403076172,68,764,0.028437335044145584,2559.83431296,492976,755.84,7235,,
495000,-199.42311096191406,0.0003,1.6386719942092896,18.726524353027344,,,0.027941636741161346,,494899,,,2693.7703378628794,803.4
495387,-202.103759765625,0.0003,1.0183305740356445,29.705339431762695,68,768,0.0282729621976614,2536.41198648,495286,738.94,7277,,
498942,-192.57723999023438,0.0003,-2.1781468391418457,16.1434268951416,68,772,0.028699614107608795,2579.5620636099998,498841,745.71,7321,,
500000,-207.5912322998047,0.0003,2.360243320465088,15.83052921295166,,,0.02811822108924389,,499899,,,1860.2466609527123,548.3
502577,-201.77037048339844,0.0003,0.39388930797576904,32.95542907714844,68,776,0.02825363166630268,2597.25638342,502476,745.75,7374,,
504970,-205.01504516601562,0.0003,-0.02403530478477478,52.807762145996094,68,780,0.02849613130092621,2530.4535399,504869,732.64,7404,,
505000,-183.45358276367188,0.0003,-0.8999199867248535,16.948204040527344,,,0.028624137863516808,,504899,,,3094.835262351856,799.3
508970,-198.67837524414062,0.0003,-0.03283017873764038,18.288497924804688,68,784,0.028575874865055084,2526.6493989800006,508869,732.64,7466,,
510000,-198.74595642089844,0.0003,0.7016523480415344,27.32989501953125,,,0.028496308252215385,,509899,,,2657.6245522157815,876.2
512875,-209.89785766601562,0.0003,1.988892912864685,36.6668701171875,68,788,0.029156697914004326,2610.6408164400004,512774,753.41,7529,,
515000,-214.10023498535156,0.0003,0.3684408664703369,26.681621551513672,,,0.028932495042681694,,514899,,,3632.866347953421,877.9
515609,-214.51181030273438,0.0003,2.578814744949341,27.029024124145508,68,792,0.029078146442770958,2599.3959313400005,515508,748.12,7577,,
518131,-215.09426879882812,0.0003,2.3385252952575684,12.546969413757324,68,796,0.029973089694976807,2657.1247840400006,518030,754.26,7608,,
520000,-199.06143188476562,0.0003,-1.4766111373901367,16.39218521118164,,,0.029618989676237106,,519899,,,2613.0998707329272,774.9
521143,-205.907470703125,0.0003,-0.9844726324081421,20.736421585083008,68,800,0.02963775210082531,2688.2817185799995,521042,755.95,7659,,
525000,-203.78985595703125,0.0003,-0.012293249368667603,65.34402465820312,,,0.029676159843802452,,524899,,,3087.6408556436886,838.5
525143,-216.1749725341797,0.0003,1.3581775426864624,22.386871337890625,68,804,0.029841773211956024,2730.44038547,525042,762.96,7722,,
528257,-206.32546997070312,0.0003,0.7955060005187988,24.09897232055664,68,808,0.029350724071264267,2740.15347264,528156,762.32,7760,,
530000,-197.08258056640625,0.0003,-0.7526130676269531,35.960693359375,,,0.029505647718906403,,529899,,,3805.247569522541,906.3
531918,-203.07862854003906,0.0003,-0.033604614436626434,16.508586883544922,68,812,0.029164401814341545,2789.6250680000003,531817,772.69,7820,,
535000,-210.55621337890625,0.0003,0.177193284034729,27.3654727935791,,,0.02979113906621933,,534899,,,3477.851644757809,845.2
535350,-225.14828491210938,0.0003,1.8052942752838135,22.462263107299805,67,816,0.029759248718619347,2825.4478567399997,535249,775.99,7876,,
538136,-198.0557861328125,0.0003,-0.7492938041687012,22.438926696777344,68,820,0.03002590872347355,2859.0572040399998,538035,781.88,7910,,
540000,-211.2894287109375,0.0003,-0.24668411910533905,20.56069564819336,,,0.030173223465681076,,539899,,,3605.232238502917,948.8
541045,-204.48294067382812,0.0003,-0.47588789463043213,18.67510223388672,67,824,0.02966044284403324,2846.88660536,540944,777.3,7962,,
544558,-185.59521484375,0.0003,-0.6526796817779541,19.69097328186035,68,828,0.02974003553390503,2903.2866312099995,544457,772.43,8005,,
545000,-211.5028533935547,0.0003,0.407115638256073,18.636024475097656,,,0.03065541945397854,,544899,,,3200.447226979333,826.9
547797,-209.66412353515625,0.0003,-0.27736878395080566,12.573701858520508,67,832,0.03061746060848236,2909.8548296400004,547696,766.23,8060,,
550000,-210.52197265625,0.0003,0.3217563033103943,21.953887939453125,,,0.03092017211019993,,549899,,,1604.996577100735,514.8
551224,-209.53488159179688,0.0003,0.13847121596336365,20.179149627685547,67,836,0.030018137767910957,2914.8943373799993,551123,774.65,8110,,
553989,-218.2269287109375,0.0003,-0.13349708914756775,17.44891357421875,68,840,0.03076665848493576,2915.390832750001,553888,773.8,8144,,
555000,-201.02041625976562,0.0003,-0.9637937545776367,22.734386444091797,,,0.030300598591566086,,554899,,,3941.2550302856134,981.5
556234,-211.92987060546875,0.0003,-0.899868369102478,130.48004150390625,67,844,0.03052210621535778,2929.6029806799993,556133,776.29,8188,,
559004,-210.84007263183594,0.0003,0.37510693073272705,27.699960708618164,67,848,0.03116229735314846,2961.7855276399996,558903,779.98,8223,,
560000,-204.61715698242188,0.0003,-1.5159209966659546,58.674434661865234,,,0.03122512437403202,,559899,,,3908.6542481024517,914.7
562750,-216.4773406982422,0.0003,-0.9039703607559204,19.453529357910156,67,852,0.031061222776770592,3034.6165035400004,562649,793.91,8284,,
565000,-203.31495666503906,0.0003,-1.4341089725494385,25.051246643066406,,,0.0315774641931057,,564899,,,3842.2915687516333,872.0
565811,-214.24876403808594,0.0003,0.6544028520584106,30.175926208496094,67,856,0.03161277249455452,3029.1846678,565710,794.04,8336,,
567987,-207.03469848632812,0.0003,0.2296755015850067,28.341413497924805,67,860,0.03102799691259861,2949.2667874400004,567886,775.8,8363,,
570000,-208.4300079345703,0.0003,-0.24683037400245667,19.273941040039062,,,0.03087327815592289,,569899,,,3210.1639753299764,782.5
571409,-217.0570831298828,0.0003,0.2334112524986267,23.209842681884766,67,864,0.03156046196818352,2991.664680510001,571308,783.32,8418,,
575000,-222.2777099609375,0.0003,0.5305904746055603,19.038341522216797,,,0.030885277315974236,,574899,,,2009.7304103824777,525.3
575409,-216.66162109375,0.0003,-1.788334846496582,13.002092361450195,67,868,0.031291425228118896,3061.5811952299996,575308,800.22,8476,,
579054,-217.58644104003906,0.0003,-1.3958401679992676,16.35124397277832,67,872,0.03173140063881874,3038.4712494700007,578953,801.12,8521,,
580000,-224.1759796142578,0.0003,2.4590635299682617,16.177770614624023,,,0.03171650692820549,,579899,,,2533.0627447263687,712.9
581700,-234.00640869140625,0.0003,0.9625892639160156,28.364307403564453,67,876,0.032670360058546066,3009.2898955099995,581599,791.23,8566,,
584923,-224.88172912597656,0.0003,-0.6401689648628235,20.390399932861328,67,880,0.032196782529354095,3081.9721904799994,584822,799.53,8606,,
585000,-215.10284423828125,0.0003,0.6766034960746765,25.74246597290039,,,0.03206417337059975,,584899,,,3514.4811710463837,802.7
588082,-224.7479248046875,0.0003,0.7038425207138062,21.592235565185547,67,884,0.03294071555137634,3075.815341429999,587981,791.12,8658,,
590000,-224.9698944091797,0.0003,1.377204179763794,34.97888946533203,,,0.032168008387088776,,589899,,,3275.811155576352,792.6
591248,-223.323974609375,0.0003,0.29783833026885986,26.294601440429688,67,888,0.03165116533637047,3028.0523552199993,591147,783.73,8711,,
595000,-229.74349975585938,0.0003,0.35070642828941345,19.910465240478516,,,0.03288443759083748,,594899,,,3723.7888961207123,928.1
595248,-228.93182373046875,0.0003,1.201645851135254,31.28148651123047,67,892,0.03217955306172371,3093.8129507,595147,796.39,8776,,
597661,-224.6357421875,0.0003,-0.3092721700668335,14.867748260498047,67,896,0.03278665617108345,3101.67721692,597560,795.3,8805,,
600000,-231.49026489257812,0.0003,1.8104727268218994,20.91977310180664,,,0.03250526636838913,,599899,,,3148.879229178559,874.6
600105,-227.447265625,0.0003,-0.46194660663604736,22.360305786132812,67,900,0.03248906135559082,3085.69879483,600004,789.62,8850,,
603827,-226.70687866210938,0.0003,0.3159201443195343,31.70203399658203,67,904,0.03256644681096077,3048.5742801700007,603726,786.84,8894,,
605000,-221.66603088378906,0.0003,1.140096664428711,20.825000762939453,,,0.033264707773923874,,604899,,,1369.0927149628756,488.1
607063,-232.44476318359375,0.0003,0.5892168283462524,30.010643005371094,67,908,0.03340951353311539,2998.5600782499996,606962,788.06,8943,,
609608,-239.57237243652344,0.0003,0.8471622467041016,37.66447448730469,67,912,0.03302265703678131,2968.44844984,609507,776.9,8973,,
610000,-228.26429748535156,0.0003,0.4153984785079956,24.71350860595703,,,0.033119406551122665,,609899,,,4042.8178209541366,864.1
611160,-227.69146728515625,0.0003,-0.03303122520446777,72.1849365234375,67,916,0.03319665789604187,2904.46816797,611059,758.1,9008,,
613207,-244.41000366210938,0.0003,-0.3926846981048584,21.039920806884766,67,920,0.03300533443689346,2881.2926921900003,613106,750.71,9033,,
615000,-236.459716796875,0.0003,0.3550993800163269,26.405261993408203,,,0.03310079872608185,,614899,,,3758.620021895692,912.5
616115,-239.06423950195312,0.0003,-0.6738064289093018,118.73060607910156,67,924,0.0333220474421978,2890.326458160001,616014,750.7,9084,,
619358,-223.20675659179688,0.0003,-0.42572635412216187,38.033836364746094,67,928,0.03291149064898491,2857.2232074500002,619257,748.0,9123,,
620000,-229.9022216796875,0.0003,-0.29445815086364746,24.813871383666992,,,0.03283580765128136,,619899,,,4107.090946287662,896.6
622354,-231.72647094726562,0.0003,-1.2086081504821777,18.125749588012695,67,932,0.03412520885467529,2853.8998495699993,622253,745.57,9176,,
623986,-233.7431640625,0.0003,0.09940415620803833,21.67675018310547,67,936,0.0337613970041275,2789.6128758199998,623885,727.62,9195,,
625000,-229.90780639648438,0.0003,-1.4015727043151855,19.081134796142578,,,0.03377590328454971,,624899,,,1967.2463004404678,566.6
627367,-246.49459838867188,0.0003,0.9067865610122681,17.468597412109375,67,940,0.03404412791132927,2815.8972945800006,627266,733.78,9247,,
630000,-254.02676391601562,0.0003,2.0058391094207764,95.9363784790039,,,0.03424273803830147,,629899,,,3548.432685307134,829.3
631367,-210.48866271972656,0.0003,-1.343996286392212,15.334978103637695,67,944,0.03404419496655464,2904.34815637,631266,751.33,9310,,
634827,-236.13650512695312,0.0003,-0.18966016173362732,29.42859649658203,67,948,0.03404238447546959,2950.0883490799997,634726,758.23,9353,,
635000,-245.4613800048828,0.0003,-0.025941133499145508,40.277137756347656,,,0.034202899783849716,,634899,,,4191.226391899586,918.0
637913,-222.75469970703125,0.0003,-1.4300756454467773,29.298555374145508,67,952,0.033920712769031525,2950.6122667400005,637812,751.63,9407,,
640000,-234.13235473632812,0.0003,-0.3702268600463867,19.742748260498047,,,0.03477848321199417,,639899,,,4239.561371877417,1000.0
640964,-259.2040710449219,0.0003,1.5840089321136475,29.141292572021484,67,956,0.03458474949002266,2972.24561768,640863,751.53,9461,,
644728,-255.1091766357422,0.0003,1.3406261205673218,22.920841217041016,67,960,0.03526318818330765,3083.26549749,644627,767.41,9507,,
645000,-238.6844482421875,0.0003,-0.3868476152420044,24.598739624023438,,,0.035228241235017776,,644899,,,2944.018669174239,712.6
647780,-237.82107543945312,0.0003,0.15015757083892822,23.53090476989746,67,964,0.03525017201900482,3071.0921016300003,647679,763.71,9557,,
650000,-242.65115356445312,0.0003,1.039675235748291,33.848609924316406,,,0.03500952199101448,,649899,,,3286.53640800789,710.7
650392,-234.77212524414062,0.0003,-0.8883341550827026,33.833152770996094,67,968,0.03454194962978363,3026.2829503999988,650291,749.83,9600,,
653647,-232.42791748046875,0.0003,-1.740014910697937,21.767885208129883,67,972,0.0353178046643734,3027.33314531,653546,745.93,9641,,
655000,-235.60504150390625,0.0003,-0.395700067281723,30.20347023010254,,,0.03513651713728905,,654899,,,3513.2407260636915,852.4
657647,-240.0611572265625,0.0003,-1.0688129663467407,20.580488204956055,67,976,0.03505240008234978,3092.7260162699995,657546,759.47,9705,,
660000,-249.29119873046875,0.0003,0.25262385606765747,25.345813751220703,,,0.03437148407101631,,659899,,,4234.651073426847,884.3
660949,-261.05328369140625,0.0003,0.6726554036140442,32.18749237060547,67,980,0.03565647080540657,3103.11529706,660848,760.26,9760,,
664219,-249.42514038085938,0.0003,2.265709400177002,54.46495056152344,67,984,0.03560153767466545,3120.9915648600004,664118,761.37,9800,,
665000,-245.1447296142578,0.0003,0.016414612531661987,27.043731689453125,,,0.03605002164840698,,664899,,,4241.101478889771,922.9
668219,-258.6123046875,0.0003,0.9889978170394897,28.82430076599121,67,988,0.03580612316727638,3194.0778356700002,668118,769.71,9865,,
670000,-227.2744140625,0.0003,-1.7744829654693604,19.348230361938477,,,0.035014908760786057,,669899,,,3067.9995336701627,724.3
671784,-239.74554443359375,0.0003,0.8486305475234985,23.129350662231445,67,992,0.03526807576417923,3184.867453550001,671683,765.36,9921,,
675000,-257.3238525390625,0.0003,-0.7134643793106079,47.059654235839844,,,0.036136943846940994,,674899,,,4632.805348203704,975.3
675138,-247.9249267578125,0.0003,0.06509852409362793,24.17302131652832,67,996,0.03553697466850281,3222.9408305,675037,774.77,9978,,
677635,-270.6237487792969,0.0003,2.868734359741211,28.495437622070312,67,1000,0.035488393157720566,3229.3845260199996,677534,775.3,10009,,
680000,-237.99412536621094,0.0003,-0.7861179113388062,256.2821044921875,,,0.03596808388829231,,679899,,,4226.784448012002,919.8
680162,-234.93284606933594,0.0003,-1.7880195379257202,20.619338989257812,67,1004,0.03613864257931709,3219.978115159999,680061,763.35,10056,,
684162,-254.85159301757812,0.0003,1.0095070600509644,89.65719604492188,67,1008,0.03571426495909691,3312.79888069,684061,770.99,10106,,
685000,-253.03134155273438,0.0003,-1.6035256385803223,16.24446678161621,,,0.036575984209775925,,684899,,,3930.151720498875,872.4
687917,-258.3001708984375,0.0003,-1.3067001104354858,20.882238388061523,67,1012,0.036185525357723236,3370.51041339,687816,783.09,10166,,
690000,-255.86737060546875,0.0003,-1.2503807544708252,36.772544860839844,,,0.036057181656360626,,689899,,,4586.596218453999,989.8
691917,-261.0638427734375,0.0003,0.16069114208221436,30.18495750427246,67,1016,0.03652511537075043,3480.4387694399998,691816,807.57,10232,,
695000,-257.4436340332031,0.0003,-0.6491469144821167,23.78410530090332,,,0.037391938269138336,,694899,,,3673.149079313036,788.7
695917,-262.87371826171875,0.0003,1.4445388317108154,24.923904418945312,67,1020,0.03719566762447357,3542.05549894,695816,827.1,10294,,
699098,-246.04949951171875,0.0003,-2.143411874771118,26.30142593383789,67,1024,0.0372365266084671,3552.05977899,698997,829.83,10334,,
700000,-256.514892578125,0.0003,-0.17636114358901978,146.94647216796875,,,0.036844488233327866,,699899,,,4472.328917798959,929.1
701836,-252.69189453125,0.0003,0.012434601783752441,27.589210510253906,67,1028,0.03697677329182625,3578.74482426,701735,824.78,10382,,
705000,-251.47396850585938,0.0003,-0.45794451236724854,33.3443489074707,,,0.03740938752889633,,704899,,,3977.485992429289,845.6
705836,-261.53466796875,0.0003,0.6420185565948486,26.530349731445312,67,1032,0.037708599120378494,3636.630273849999,705735,834.82,10445,,
709836,-271.8212890625,0.0003,1.2694597244262695,28.500633239746094,67,1036,0.037349577993154526,3783.6465616900005,709735,858.5,10495,,
710000,-262.65203857421875,0.0003,-0.2717750072479248,34.295406341552734,,,0.037407130002975464,,709899,,,2774.046894772747,691.7
713465,-255.77505493164062,0.0003,-0.4323641061782837,20.207515716552734,67,1040,0.03802699223160744,3807.0250073400002,713364,860.98,10550,,
715000,-274.3813171386719,0.0003,1.2607622146606445,46.775390625,,,0.038082364946603775,,714899,,,4281.455371883892,898.9
717465,-260.2361145019531,0.0003,-0.402667373418808,21.302200317382812,67,1044,0.03782124072313309,3816.62120123,717364,860.98,10614,,
720000,-286.366943359375,0.0003,0.9385374784469604,46.915855407714844,,,0.03825435787439346,,719899,,,4248.337264804449,1000.0
721157,-250.45327758789062,0.0003,-0.5002471208572388,34.140480041503906,67,1048,0.0382363460958004,3806.3768946600003,721056,863.3,10676,,
724224,-248.1302490234375,0.0003,-0.4800877571105957,21.844810485839844,67,1052,0.0371585376560688,3807.827170050001,724123,863.11,10713,,
725000,-270.34375,0.0003,-0.2984619438648224,60.2343864440918,,,0.03804021328687668,,724899,,,3843.756562348921,921.9
728224,-275.80621337890625,0.0003,0.0514218807220459,38.19325256347656,67,1056,0.0379486121237278,3867.01180115,728123,872.6,10778,,
730000,-266.64337158203125,0.0003,-0.962934136390686,32.02351379394531,,,0.037980321794748306,,729899,,,4000.389850898972,867.9
731302,-267.9727783203125,0.0003,1.3455703258514404,31.871829986572266,67,1060,0.03785049170255661,3838.0206056800002,731201,865.74,10831,,
735000,-275.26751708984375,0.0003,0.5281264185905457,148.50103759765625,,,0.03920184448361397,,734899,,,4487.217496566538,1000.0
735302,-271.0174560546875,0.0003,-1.8755667209625244,22.620704650878906,67,1064,0.03906899318099022,3888.36783957,735201,875.22,10897,,
739302,-260.73114013671875,0.0003,0.9372740983963013,27.289398193359375,67,1068,0.038817938417196274,3922.2491661400004,739201,889.1,10946,,
740000,-277.25665283203125,0.0003,0.29214632511138916,47.93025207519531,,,0.03859179839491844,,739899,,,4490.445714475189,1000.0
743302,-261.97467041015625,0.0003,-0.8239272832870483,20.421817779541016,67,1072,0.038372594863176346,3986.01967493,743201,896.55,11012,,
745000,-265.3345642089844,0.0003,0.38214871287345886,29.56806755065918,,,0.03781982883810997,,744899,,,4318.295421456499,911.6
