train/critic_loss,time/total_timesteps,rollout/ep_len_mean,train/learning_rate,time/episodes,train/n_updates,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/actor_loss,eval/mean_ep_length,eval/mean_reward
15.921381911039353,1661779,964.3,0.001,1776,1660779,3004.9507129400004,89,18530,-233.94317263793945,,
15.198153898000717,1665000,,0.001,,1664779,,,,-234.5425733947754,1000.0,3347.2717466983245
,1665779,964.3,,1780,,3006.7143286200007,89,18563,,,
15.934621132612229,1669779,964.3,0.001,1784,1668779,3010.62710979,89,18586,-234.3438493041992,,
15.505590759754181,1670000,,0.001,,1669779,,,,-234.09108752441406,1000.0,3236.4667913258077
17.63482648266295,1673456,961.07,0.001,1788,1672456,3007.44693778,89,18617,-234.41497798233257,,
16.161861579418183,1675000,,0.001,,1674456,,,,-234.53964840698242,1000.0,3066.8632456441787
16.764839290857314,1677456,961.07,0.001,1792,1676456,3008.1381828899994,89,18652,-234.43022927856444,,
18.22168817615509,1680000,,0.001,,1679456,,,,-234.4313551940918,1000.0,3270.7844213711096
19.715338987350464,1681456,961.07,0.001,1796,1680456,3009.6109366,89,18684,-234.0557762145996,,
18.98096307182312,1685000,,0.001,,1684456,,,,-233.21820233154295,1000.0,3292.969220559951
,1685456,961.07,,1800,,3011.8888059100004,90,18717,,,
17.548056003570558,1689456,961.07,0.001,1804,1688456,3017.4120675799995,90,18741,-233.25413955688475,,
17.175301236629487,1690000,,0.001,,1689456,,,,-233.1376891784668,1000.0,3260.518688515201
14.919528398752213,1693456,961.07,0.001,1808,1692456,3021.8586349199995,90,18772,-233.02355194091797,,
15.485563601493835,1695000,,0.001,,1694456,,,,-233.19922271728515,936.5,3054.193483420089
18.913370269536973,1697456,971.96,0.001,1812,1696456,3062.8716070799987,90,18801,-233.09669161987304,,
15.246400785207749,1700000,,0.001,,1699456,,,,-233.2248607788086,1000.0,3134.7490433843805
18.932694477558137,1701456,971.96,0.001,1816,1700456,3061.5011570099996,90,18831,-233.20125216674805,,
14.201906279563904,1705000,,0.001,,1704456,,,,-232.79602966308593,1000.0,3256.6540293142198
,1705456,971.96,,1820,,3078.10530573,90,18862,,,
16.35817295885086,1708886,966.26,0.001,1824,1707886,3072.2423490799997,90,18880,-233.2226126098633,,
17.17756669330597,1710000,,0.001,,1709886,,,,-233.58932873535156,1000.0,3253.1126982542455
16.119636407852173,1712886,966.26,0.001,1828,1711886,3082.224606509999,90,18910,-233.94203198242187,,
14.285866201877594,1715000,,0.001,,1714886,,,,-233.8543211364746,1000.0,3122.110266352445
16.091384266853332,1716886,966.26,0.001,1832,1715886,3086.7347753,90,18942,-233.9450670776367,,
17.579676066875457,1720000,,0.001,,1719886,,,,-233.80710360717774,925.9,3092.386148291081
,1720886,966.26,,1836,,3092.654254809999,90,18971,,,
15.393253572940827,1724156,967.98,0.001,1840,1723886,3099.3568760199996,90,18992,-233.99573806762695,,
21.324667911176327,1725000,,0.001,,1724156,,,,-233.4877259431062,923.5,3132.178442864679
17.236660353830256,1727971,969.1,0.001,1844,1726971,3117.33833637,90,19017,-234.42807014334113,,
17.97521056461334,1730000,,0.001,,1729117,,,,-234.29185440063478,1000.0,3272.629343668744
17.5799229722023,1731117,960.56,0.001,1848,1730117,3101.41666623,90,19042,-233.955409576416,,
18.33856529760361,1735000,,0.001,,1734117,,,,-234.0973113708496,1000.0,3244.5780589501373
,1735117,960.56,,1852,,3110.8599413899997,90,19074,,,
16.72953916668892,1739117,964.83,0.001,1856,1738117,3127.03113471,91,19096,-234.68826208496094,,
23.090160139083864,1740000,,0.001,,1739117,,,,-234.26978344726564,910.1,2965.6794836898334
19.185638410568238,1743117,964.83,0.001,1860,1742117,3134.4390512799996,91,19128,-234.50662503051757,,
15.559178999423981,1745000,,0.001,,1744117,,,,-234.43407882690428,1000.0,3299.981032914482
16.333408173322677,1747117,964.83,0.001,1864,1746117,3141.7477384999993,91,19160,-234.5734820251465,,
