train/explained_variance,train/std,rollout/ep_len_mean,train/learning_rate,train/value_loss,train/policy_loss,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
-8.858927726745605,0.06889477372169495,,0.0007,0.23591755330562592,-1.9902546405792236,,350000,,,,10.113085746765137,69999,813.53230913952,1000.0
,,616.45,,,,186,350000,70000,1874,387.24097258,,,,
-9.914905548095703,0.06886260211467743,616.45,0.0007,3.9501113891601562,18.399808883666992,186,350500,70100,1876,387.24097258,10.116302490234375,70099,,
0.5985376238822937,0.06889218091964722,625.77,0.0007,0.1692277193069458,-3.124605894088745,186,351000,70200,1877,396.00068894000003,10.117176055908203,70199,,
0.5966004729270935,0.0687723308801651,625.77,0.0007,0.14058919250965118,1.346091628074646,187,351500,70300,1879,396.00068894000003,10.129470825195312,70299,,
-2.1576759815216064,0.06851911544799805,635.46,0.0007,0.3274768888950348,-5.837516784667969,187,352000,70400,1880,404.05196900000004,10.157820701599121,70399,,
-5.247960090637207,0.06807152926921844,635.46,0.0007,0.2864716947078705,4.732573509216309,187,352500,70500,1882,404.05196900000004,10.215442657470703,70499,,
-0.08700859546661377,0.06789422780275345,644.75,0.0007,6.03070068359375,16.170194625854492,187,353000,70600,1883,411.84123361999997,10.240736961364746,70599,,
-1.7558379173278809,0.06761854887008667,644.75,0.0007,1.9274685382843018,12.874322891235352,187,353500,70700,1884,411.84123361999997,10.274185180664062,70699,,
-27.25299835205078,0.06739668548107147,653.45,0.0007,0.7146298289299011,-6.405487060546875,187,354000,70800,1886,417.98118124,10.29770565032959,70799,,
-3.0073537826538086,0.06733895093202591,653.45,0.0007,0.12228482216596603,0.944845974445343,187,354500,70900,1887,417.98118124,10.303618431091309,70899,,
-5.914339065551758,0.06743794679641724,,0.0007,0.27303385734558105,5.327504634857178,,355000,,,,10.290912628173828,70999,679.757407542714,1000.0
,,662.78,,,,186,355000,71000,1902,424.58922721999994,,,,
-2.2167084217071533,0.06765775382518768,662.78,0.0007,2.2822659015655518,-11.534109115600586,186,355500,71100,1903,424.58922721999994,10.262615203857422,71099,,
0.35215479135513306,0.06732143461704254,670.68,0.0007,0.17689979076385498,3.465607166290283,186,356000,71200,1905,431.44290209999997,10.295633316040039,71199,,
-2.27297306060791,0.06728044152259827,670.68,0.0007,0.4048446714878082,2.0796730518341064,186,356500,71300,1906,431.44290209999997,10.306907653808594,71299,,
-0.20202696323394775,0.06740613281726837,680.35,0.0007,0.47339558601379395,-6.657827854156494,187,357000,71400,1908,439.05891471,10.297835350036621,71399,,
0.8041170984506607,0.06699375808238983,680.35,0.0007,0.7592045664787292,9.656508445739746,187,357500,71500,1909,439.05891471,10.345209121704102,71499,,
-12.171097755432129,0.0665966346859932,689.37,0.0007,0.3120216429233551,3.5574939250946045,187,358000,71600,1911,447.2508975,10.388429641723633,71599,,
-6.160617351531982,0.06660905480384827,689.37,0.0007,0.37723860144615173,-4.938053607940674,187,358500,71700,1912,447.2508975,10.383406639099121,71699,,
-28.983774185180664,0.06640683114528656,699.04,0.0007,7.571213722229004,26.33809471130371,187,359000,71800,1914,454.88484872000004,10.410655975341797,71799,,
-19.891958236694336,0.06640952080488205,699.04,0.0007,13.020225524902344,34.287628173828125,187,359500,71900,1915,454.88484872000004,10.412398338317871,71899,,
-3.2943882942199707,0.06629261374473572,,0.0007,5.090491771697998,19.831283569335938,,360000,,,,10.4238920211792,71999,556.4071457238649,787.2
,,708.25,,,,186,360000,72000,1926,461.75935874999993,,,,
-0.4096447229385376,0.06622236967086792,708.25,0.0007,0.347657710313797,0.04951047897338867,187,360500,72100,1927,461.75935874999993,10.433234214782715,72099,,
-1.4283196926116943,0.06625442206859589,708.25,0.0007,0.13307921588420868,3.198594808578491,187,361000,72200,1928,466.24321267,10.427797317504883,72199,,
-1.392057180404663,0.06639108806848526,708.25,0.0007,1.2079929113388062,-7.193853855133057,187,361500,72300,1930,466.24321267,10.41364574432373,72299,,
-7.212630271911621,0.06625047326087952,711.58,0.0007,11.240559577941895,30.359548568725586,187,362000,72400,1931,471.0086286399999,10.429715156555176,72399,,
-0.3484776020050049,0.06614911556243896,711.58,0.0007,4.197822093963623,11.427935600280762,187,362500,72500,1932,471.0086286399999,10.442153930664062,72499,,
-8.93832015991211,0.0662870779633522,718.04,0.0007,0.9188005328178406,-9.245038032531738,187,363000,72600,1934,477.28044501999995,10.426897048950195,72599,,
-0.6985214948654175,0.06605838239192963,718.04,0.0007,2.852560043334961,16.232629776000977,187,363500,72700,1935,477.28044501999995,10.450474739074707,72699,,
-3.6622557640075684,0.06594889611005783,727.88,0.0007,0.31348809599876404,4.600937843322754,187,364000,72800,1937,484.34326455999997,10.462373733520508,72799,,
-0.5706619024276733,0.06596072763204575,727.88,0.0007,1.717899203300476,7.2442307472229,188,364500,72900,1938,484.34326455999997,10.462642669677734,72899,,
-7.17926025390625,0.06585419178009033,,0.0007,1.4450972080230713,-7.752437591552734,,365000,,,,10.477497100830078,72999,670.6252038764651,1000.0
,,727.88,,,,186,365000,73000,1952,489.56550025999996,,,,
-3.280879497528076,0.06575968861579895,727.88,0.0007,0.503771960735321,-5.135243892669678,187,365500,73100,1953,489.56550025999996,10.483268737792969,73099,,
-0.802492618560791,0.06565926969051361,727.88,0.0007,0.43578487634658813,5.6333909034729,187,366000,73200,1955,491.26947658000006,10.501385688781738,73199,,
-5.4896135330200195,0.0655270367860794,727.88,0.0007,0.1780974119901657,-0.71697598695755,187,366500,73300,1956,491.26947658000006,10.520822525024414,73299,,
0.10459959506988525,0.06555600464344025,726.43,0.0007,0.4102897644042969,-1.4269393682479858,187,367000,73400,1958,491.81429815,10.517351150512695,73399,,
-0.7556202411651611,0.06546488404273987,726.43,0.0007,0.5319439768791199,2.2858264446258545,187,367500,73500,1959,491.81429815,10.53075885772705,73499,,
-0.45066702365875244,0.06532596796751022,716.41,0.0007,10.098700523376465,34.27777862548828,187,368000,73600,1961,488.10489969,10.548547744750977,73599,,
-1.9671881198883057,0.06543825566768646,716.41,0.0007,0.5813831686973572,5.782689571380615,187,368500,73700,1962,488.10489969,10.531963348388672,73699,,
-0.45273828506469727,0.06536827981472015,723.55,0.0007,0.37137672305107117,2.3249847888946533,187,369000,73800,1964,493.40708931,10.54362678527832,73799,,
0.3610585331916809,0.06537416577339172,723.55,0.0007,0.5663200616836548,1.1662276983261108,187,369500,73900,1965,493.40708931,10.540283203125,73899,,
0.17393893003463745,0.06545595079660416,,0.0007,0.8391228914260864,-7.720986843109131,,370000,,,,10.538901329040527,73999,840.4183831209608,1000.0
,,723.55,,,,186,370000,74000,1980,493.98933752000005,,,,
0.34278208017349243,0.06558758020401001,723.55,0.0007,0.7062575817108154,-6.762205600738525,186,370500,74100,1982,493.98933752000005,10.520097732543945,74099,,
0.5699516832828522,0.06541679799556732,730.87,0.0007,0.1617705225944519,-2.378049612045288,187,371000,74200,1983,499.8153140700001,10.540826797485352,74199,,
0.2061818242073059,0.06515013426542282,730.87,0.0007,0.5570871829986572,-8.164945602416992,187,371500,74300,1984,499.8153140700001,10.576150894165039,74299,,
0.5695536136627197,0.0649382621049881,740.05,0.0007,0.01937323808670044,-1.2007449865341187,187,372000,74400,1986,506.36156284000003,10.605132102966309,74399,,
0.3210303783416748,0.06487268209457397,740.05,0.0007,0.9248968362808228,10.666028022766113,187,372500,74500,1987,506.36156284000003,10.608654022216797,74499,,
-3.08929443359375,0.06491759419441223,749.71,0.0007,6.681251525878906,-28.154226303100586,187,373000,74600,1989,512.9075485400001,10.599990844726562,74599,,
-6.390927791595459,0.06480005383491516,749.71,0.0007,0.2681039273738861,-4.180012226104736,187,373500,74700,1990,512.9075485400001,10.61314868927002,74699,,
-22.001937866210938,0.06460268795490265,759.34,0.0007,0.06347871571779251,-1.736033320426941,187,374000,74800,1992,520.63323974,10.635637283325195,74799,,
-6.871779918670654,0.06469382345676422,759.34,0.0007,1.4727739095687866,10.537030220031738,187,374500,74900,1993,520.63323974,10.627203941345215,74899,,
-6.980063438415527,0.06442386656999588,,0.0007,0.8455832600593567,-7.3634033203125,,375000,,,,10.658698081970215,74999,717.2026674107972,1000.0
,,768.89,,,,186,375000,75000,2007,527.89056672,,,,
-5.257634162902832,0.06440028548240662,768.89,0.0007,0.5377599000930786,4.148953437805176,186,375500,75100,2008,527.89056672,10.658454895019531,75099,,
0.03186178207397461,0.06447280943393707,778.67,0.0007,0.8633255958557129,9.172243118286133,187,376000,75200,2009,533.73670841,10.64834213256836,75199,,
-0.6340559720993042,0.0641859620809555,778.67,0.0007,0.6657049655914307,4.8150787353515625,187,376500,75300,2011,533.73670841,10.686334609985352,75299,,
0.43742579221725464,0.06435949355363846,783.53,0.0007,0.15710566937923431,-1.2941555976867676,187,377000,75400,2012,536.03005927,10.670355796813965,75399,,
-4.124974727630615,0.0642111599445343,783.53,0.0007,0.45690980553627014,6.574864864349365,187,377500,75500,2014,536.03005927,10.693620681762695,75499,,
-0.03709125518798828,0.06430262327194214,792.33,0.0007,0.08382963389158249,2.7683792114257812,187,378000,75600,2015,540.8801496200001,10.681869506835938,75599,,
0.18427586555480957,0.06421324610710144,792.33,0.0007,0.17539386451244354,-1.2688031196594238,187,378500,75700,2017,540.8801496200001,10.68716049194336,75699,,
-6.663451671600342,0.06415709853172302,786.92,0.0007,5.890077114105225,24.139074325561523,187,379000,75800,2018,540.4439778799999,10.692156791687012,75799,,
-108.12874603271484,0.0642227977514267,760.92,0.0007,93.3338623046875,102.66755676269531,187,379500,75900,2020,521.9830076399999,10.685768127441406,75899,,
-99.46710205078125,0.06440399587154388,,0.0007,9.680377006530762,23.44437026977539,,380000,,,,10.666847229003906,75999,109.38384636436604,362.0
,,752.59,,,,187,380000,76000,2026,517.07162006,,,,
0.6446705460548401,0.06466500461101532,751.36,0.0007,0.5020902156829834,8.108839988708496,187,380500,76100,2027,515.98012826,10.636466026306152,76099,,
-1.041734218597412,0.0647469162940979,751.36,0.0007,9.485902786254883,24.246829986572266,187,381000,76200,2029,515.98012826,10.618585586547852,76199,,
-3.4043917655944824,0.06460867822170258,713.66,0.0007,10.085125923156738,28.13530921936035,187,381500,76300,2030,482.1317540300001,10.633395195007324,76299,,
-2.252373695373535,0.06473402678966522,713.66,0.0007,0.25422200560569763,1.6158169507980347,187,382000,76400,2032,482.1317540300001,10.617252349853516,76399,,
-0.7633954286575317,0.06458713859319687,713.66,0.0007,7.2256059646606445,-23.735050201416016,188,382500,76500,2033,478.2599008500001,10.634474754333496,76499,,
-20.771146774291992,0.06435644626617432,713.66,0.0007,2.2411231994628906,11.435969352722168,188,383000,76600,2034,478.2599008500001,10.65943431854248,76599,,
0.5205842852592468,0.06415334343910217,713.66,0.0007,1.4101871252059937,-10.971366882324219,188,383500,76700,2036,474.79646889,10.67431926727295,76699,,
-26.349504470825195,0.06414563208818436,713.66,0.0007,44.443023681640625,69.81417083740234,188,384000,76800,2037,474.79646889,10.680614471435547,76799,,
-14.662859916687012,0.06428221613168716,713.66,0.0007,6.205611705780029,17.828100204467773,188,384500,76900,2039,471.83888908,10.657939910888672,76899,,
-0.8456307649612427,0.06437249481678009,,0.0007,0.32536813616752625,-4.598609447479248,,385000,,,,10.645669937133789,76999,173.81504554796848,477.4
,,704.61,,,,188,385000,77000,2046,464.40236982000005,,,,
0.4207150936126709,0.0644865557551384,704.61,0.0007,0.6708588004112244,7.191121578216553,188,385500,77100,2048,464.40236982000005,10.628340721130371,77099,,
-5.805240631103516,0.06435121595859528,678.22,0.0007,0.40465813875198364,3.655862808227539,188,386000,77200,2049,437.9590468,10.645744323730469,77199,,
-7.834479331970215,0.06451554596424103,672.1,0.0007,4.378892421722412,18.369909286499023,188,386500,77300,2050,432.45275046999996,10.627456665039062,77299,,
-6.2918500900268555,0.06434772908687592,672.1,0.0007,3.5516364574432373,17.5775146484375,188,387000,77400,2052,432.45275046999996,10.641403198242188,77399,,
-6.069792747497559,0.06456532329320908,657.25,0.0007,21.249242782592773,-36.722259521484375,188,387500,77500,2053,417.16243606999996,10.610918045043945,77499,,
-0.7094314098358154,0.06480056047439575,648.21,0.0007,3.662048816680908,16.36610984802246,188,388000,77600,2055,410.67131765,10.585150718688965,77599,,
-0.35929882526397705,0.06455505639314651,648.21,0.0007,0.8216279149055481,-8.90393352508545,188,388500,77700,2056,410.67131765,10.610054016113281,77699,,
-1.4492967128753662,0.06447064876556396,630.59,0.0007,4.307656288146973,20.047515869140625,188,389000,77800,2058,390.8974025200001,10.624992370605469,77799,,
-2.049560308456421,0.06421277672052383,606.76,0.0007,16.819374084472656,39.60163879394531,189,389500,77900,2059,375.39469101000003,10.659082412719727,77899,,
-125.15254974365234,0.0639767199754715,,0.0007,41.02985763549805,-43.08526611328125,,390000,,,,10.69299602508545,77999,54.182105661419335,141.8
,,580.37,,,,189,390000,78000,2062,362.83485715,,,,
-0.46288251876831055,0.06384257972240448,572.88,0.0007,1.9896100759506226,-12.125946044921875,189,390500,78100,2064,357.91105193000004,10.70817756652832,78099,,
-3.4968647956848145,0.0639299675822258,532.72,0.0007,8.440255165100098,29.106246948242188,189,391000,78200,2065,331.79205851000006,10.698793411254883,78199,,
-11.633454322814941,0.06406842172145844,532.72,0.0007,3.6010406017303467,18.419055938720703,189,391500,78300,2066,331.79205851000006,10.682818412780762,78299,,
-3.7010416984558105,0.06420750916004181,522.88,0.0007,3.0855276584625244,-14.902888298034668,189,392000,78400,2068,319.0810082,10.66014289855957,78399,,
0.1635640263557434,0.06431742012500763,446.25,0.0007,245.05825805664062,122.7542724609375,189,392500,78500,2069,260.53781495,10.648879051208496,78499,,
-56.17622375488281,0.06454892456531525,398.49,0.0007,0.8670526742935181,8.530784606933594,189,393000,78600,2070,218.80758334999996,10.622711181640625,78599,,
-1.4631874561309814,0.06477224826812744,398.49,0.0007,0.3351154923439026,-0.6477803587913513,189,393500,78700,2072,218.80758334999996,10.589716911315918,78699,,
-2.7255759239196777,0.0643644779920578,398.49,0.0007,6.096599102020264,18.497169494628906,190,394000,78800,2073,212.93746349,10.640518188476562,78799,,
-0.3029290437698364,0.06430329382419586,375.53,0.0007,1.8352911472320557,14.235391616821289,190,394500,78900,2074,192.94620125,10.653329849243164,78899,,
0.6392746865749359,0.06440319120883942,,0.0007,57.70868682861328,-62.58223342895508,,395000,,,,10.64218807220459,78999,311.92123564756184,808.4
,,375.53,,,,189,395000,79000,2086,192.94620125,,,,
-0.45688891410827637,0.0643659234046936,375.53,0.0007,1.9930572509765625,15.51774787902832,189,395500,79100,2088,187.89920174000002,10.644400596618652,79099,,
-29.166645050048828,0.06454092264175415,375.53,0.0007,1.5052474737167358,7.9724884033203125,189,396000,79200,2089,187.89920174000002,10.620085716247559,79199,,
-13.328215599060059,0.06399033963680267,375.53,0.0007,0.7091404795646667,-0.0485503189265728,189,396500,79300,2091,180.44228487,10.689769744873047,79299,,
-4.244877815246582,0.06379760801792145,375.53,0.0007,0.3229776620864868,-4.22590970993042,189,397000,79400,2092,180.44228487,10.711920738220215,79399,,
-0.8175114393234253,0.06355078518390656,346.22,0.0007,1.7586361169815063,-10.438312530517578,189,397500,79500,2093,154.03562592000003,10.742232322692871,79499,,
-1.018158197402954,0.06343965977430344,336.43,0.0007,3.0545594692230225,-8.814040184020996,189,398000,79600,2095,147.21838454000002,10.757469177246094,79599,,
-1.8199381828308105,0.0635327696800232,336.43,0.0007,0.11060350388288498,2.4016025066375732,190,398500,79700,2096,147.21838454000002,10.74891471862793,79699,,
-1.0542116165161133,0.06355147063732147,336.43,0.0007,6.682778835296631,14.21367073059082,190,399000,79800,2098,142.14298872000003,10.744891166687012,79799,,
-1.8236536979675293,0.06359700113534927,336.43,0.0007,1.6007816791534424,-11.548262596130371,190,399500,79900,2099,142.14298872000003,10.742958068847656,79899,,
0.41519695520401,0.06384038925170898,,0.0007,3.6441762447357178,-19.656259536743164,,400000,,,,10.709185600280762,79999,223.12700831292605,744.0
,,328.1,,,,188,400000,80000,2126,130.96017391,,,,
-0.2745016813278198,0.06350994855165482,328.1,0.0007,1.1327602863311768,-11.733080863952637,188,400500,80100,2128,130.96017391,10.744967460632324,80099,,
-1.403749942779541,0.06336836516857147,327.74,0.0007,5.475985527038574,23.0954532623291,188,401000,80200,2130,124.93223008,10.766329765319824,80199,,
-2.3793978691101074,0.06341282278299332,327.74,0.0007,0.06498149782419205,2.5337941646575928,188,401500,80300,2131,124.93223008,10.766263961791992,80299,,
-4.418210506439209,0.06319131702184677,320.53,0.0007,8.903244972229004,8.967940330505371,188,402000,80400,2133,113.45330463000002,10.797889709472656,80399,,
-0.624585747718811,0.06340428441762924,303.2,0.0007,5.8190507888793945,13.210040092468262,188,402500,80500,2135,99.32585531000002,10.771072387695312,80499,,
0.4274371862411499,0.06338530778884888,303.2,0.0007,1.444358229637146,1.3175344467163086,188,403000,80600,2137,99.32585531000002,10.763494491577148,80599,,
-21.031078338623047,0.06343421339988708,285.69,0.0007,19.398418426513672,-33.84610366821289,188,403500,80700,2139,77.9009489,10.760208129882812,80699,,
-0.2426072359085083,0.0633625015616417,285.69,0.0007,1.2741607427597046,2.6249005794525146,188,404000,80800,2141,77.9009489,10.76995849609375,80799,,
-5.992172718048096,0.06347807496786118,285.69,0.0007,5.617295265197754,-24.47201919555664,188,404500,80900,2143,71.76618346000001,10.755398750305176,80899,,
-0.7478026151657104,0.0636107325553894,,0.0007,10.715468406677246,33.999481201171875,,405000,,,,10.743451118469238,80999,-211.07991648426432,1000.0
,,285.69,,,,187,405000,81000,2161,71.76618346000001,,,,
-2.914027452468872,0.0636729747056961,285.69,0.0007,3.2783432006835938,-7.515617370605469,187,405500,81100,2162,66.36407525,10.733119010925293,81099,,
-20.399843215942383,0.06396926939487457,285.69,0.0007,24.58157730102539,-51.510108947753906,187,406000,81200,2164,66.36407525,10.69563102722168,81199,,
-6.593640327453613,0.06396623700857162,286.61,0.0007,21.109750747680664,12.302194595336914,187,406500,81300,2165,57.952545810000004,10.700809478759766,81299,,
-0.2509639263153076,0.0639691948890686,286.61,0.0007,3.944742202758789,17.902795791625977,187,407000,81400,2167,57.952545810000004,10.695743560791016,81399,,
-18.690139770507812,0.06407646834850311,286.89,0.0007,1.4070954322814941,-2.0708394050598145,187,407500,81500,2168,47.51998547000001,10.682522773742676,81499,,
-47.30134963989258,0.06403481960296631,289.04,0.0007,5.130981922149658,16.22072410583496,188,408000,81600,2169,44.17250044,10.687804222106934,81599,,
-0.18187713623046875,0.06409156322479248,289.04,0.0007,0.3429011404514313,-3.7213692665100098,188,408500,81700,2171,44.17250044,10.678646087646484,81699,,
-0.9814873933792114,0.06428691744804382,296.69,0.0007,41.74227523803711,-73.43583679199219,188,409000,81800,2173,36.98499891,10.648027420043945,81799,,
-5.718419551849365,0.06440290808677673,296.33,0.0007,1.323738694190979,5.447517395019531,188,409500,81900,2175,36.29621229,10.636293411254883,81899,,
-0.33587145805358887,0.06428290158510208,,0.0007,8.998872756958008,-28.68292808532715,,410000,,,,10.651068687438965,81999,-82.81624616359522,280.6
,,296.33,,,,187,410000,82000,2182,36.29621229,,,,
-1.1058309078216553,0.06442110240459442,304.66,0.0007,0.739956259727478,7.85158109664917,187,410500,82100,2184,31.00460725,10.635477066040039,82099,,
-1.8693103790283203,0.06422380357980728,304.66,0.0007,1.4723291397094727,-6.315305709838867,187,411000,82200,2186,31.00460725,10.662795066833496,82199,,
-12.285502433776855,0.06421557068824768,300.1,0.0007,0.734714686870575,-7.836778163909912,188,411500,82300,2188,21.534012410000006,10.663980484008789,82299,,
-19.79904556274414,0.0641888976097107,300.1,0.0007,0.6932225227355957,-2.011474609375,188,412000,82400,2190,21.534012410000006,10.670419692993164,82399,,
-0.8279169797897339,0.06411571055650711,309.34,0.0007,14.007829666137695,37.63532638549805,188,412500,82500,2192,19.835961850000004,10.682950973510742,82499,,
-2.695685863494873,0.06387877464294434,309.34,0.0007,9.21105670928955,-30.389917373657227,188,413000,82600,2194,19.835961850000004,10.71367359161377,82599,,
-2.1563401222229004,0.06364335119724274,309.34,0.0007,0.8452129364013672,-0.7810741662979126,188,413500,82700,2196,17.4398182,10.741337776184082,82699,,
0.4414180517196655,0.06363014876842499,309.34,0.0007,0.6170374751091003,6.033493995666504,188,414000,82800,2198,17.4398182,10.739063262939453,82799,,
0.4336879849433899,0.06345197558403015,299.01,0.0007,2.6324808597564697,17.35651397705078,188,414500,82900,2200,8.52710254,10.761340141296387,82899,,
-1.891890287399292,0.06351061165332794,,0.0007,1.0620111227035522,-7.308091640472412,,415000,,,,10.753283500671387,82999,47.957687227695715,422.7
,,290.03,,,,187,415000,83000,2209,5.55410617,,,,
-5.82743501663208,0.06343379616737366,290.03,0.0007,0.6292003989219666,2.4192557334899902,187,415500,83100,2211,5.55410617,10.76112174987793,83099,,
-4.510370254516602,0.0632505863904953,299.25,0.0007,5.418403148651123,23.104450225830078,187,416000,83200,2213,5.9779469800000005,10.786535263061523,83199,,
-0.6244825124740601,0.06315070390701294,291.54,0.0007,13.761090278625488,40.53275680541992,188,416500,83300,2215,1.2659792099999998,10.805529594421387,83299,,
-2.250216484069824,0.06310929358005524,280.21,0.0007,5.093692302703857,-27.898828506469727,188,417000,83400,2217,-2.7734259000000003,10.80200481414795,83399,,
0.7271924018859863,0.0632345974445343,280.21,0.0007,2.9145114421844482,-18.091690063476562,188,417500,83500,2219,-2.7734259000000003,10.790937423706055,83499,,
-10.558183670043945,0.06307259202003479,288.83,0.0007,5.103145599365234,-19.469160079956055,188,418000,83600,2221,-3.5971737599999996,10.8148832321167,83599,,
-0.3336390256881714,0.06295894086360931,289.2,0.0007,5.154694557189941,21.202362060546875,188,418500,83700,2223,-5.763192449999999,10.829482078552246,83699,,
-2.965594530105591,0.06309296935796738,290.84,0.0007,0.7171937823295593,3.6083016395568848,188,419000,83800,2225,-6.608057869999999,10.813400268554688,83799,,
-1.2388403415679932,0.0630602240562439,290.84,0.0007,0.6606138348579407,6.790715217590332,188,419500,83900,2227,-6.608057869999999,10.819418907165527,83899,,
-5.4259209632873535,0.06300792098045349,,0.0007,0.9345389604568481,3.7813363075256348,,420000,,,,10.829540252685547,83999,-142.20311416779367,667.3
,,300.43,,,,187,420000,84000,2239,-8.251846599999999,,,,
-5.308481693267822,0.06286774575710297,300.43,0.0007,2.508309841156006,-13.42851448059082,187,420500,84100,2241,-8.251846599999999,10.841253280639648,84099,,
0.508058488368988,0.06278158724308014,307.21,0.0007,1.2507874965667725,7.581250190734863,187,421000,84200,2242,-11.06379654,10.850513458251953,84199,,
-14.355666160583496,0.0628102496266365,307.21,0.0007,0.8258973360061646,-6.590113162994385,187,421500,84300,2243,-11.06379654,10.847905158996582,84299,,
0.4802227020263672,0.06270144134759903,315.11,0.0007,0.22920183837413788,2.8457648754119873,187,422000,84400,2245,-14.300382749999999,10.860336303710938,84399,,
-23.812891006469727,0.06257059425115585,315.11,0.0007,9.57477855682373,-19.353628158569336,188,422500,84500,2246,-14.300382749999999,10.881418228149414,84499,,
-96.94124603271484,0.06272122263908386,324.87,0.0007,6.716172695159912,-28.212926864624023,188,423000,84600,2248,-14.639642849999998,10.85460376739502,84599,,
-91.14369201660156,0.06279600411653519,324.87,0.0007,12.432379722595215,27.671279907226562,188,423500,84700,2249,-14.639642849999998,10.849834442138672,84699,,
-0.41120827198028564,0.06266994029283524,333.91,0.0007,0.2577317953109741,-3.668745517730713,188,424000,84800,2251,-13.779164860000002,10.866778373718262,84799,,
-1.6843464374542236,0.0626210868358612,333.91,0.0007,0.28542113304138184,-0.2892887592315674,188,424500,84900,2253,-13.779164860000002,10.870477676391602,84899,,
-7.278709411621094,0.062426403164863586,,0.0007,1.026854157447815,3.84336256980896,,425000,,,,10.891547203063965,84999,25.40631118484307,427.6
,,342.48,,,,187,425000,85000,2263,-12.7528659,,,,
-0.9718794822692871,0.0622052401304245,342.48,0.0007,0.4606420695781708,5.511081218719482,187,425500,85100,2265,-12.7528659,10.920842170715332,85099,,
-0.0768735408782959,0.06233556568622589,352.28,0.0007,3.6762096881866455,18.149559020996094,187,426000,85200,2267,-12.60089369,10.901227951049805,85199,,
0.5361669957637787,0.06239279732108116,354.4,0.0007,0.342328816652298,-3.8483822345733643,187,426500,85300,2269,-12.599514860000005,10.893146514892578,85299,,
-143.71035766601562,0.06251265108585358,354.4,0.0007,0.4355645179748535,2.5213935375213623,188,427000,85400,2271,-12.599514860000005,10.880914688110352,85399,,
-0.41611647605895996,0.06264369934797287,363.93,0.0007,2.6566081047058105,-16.736623764038086,188,427500,85500,2273,-9.88292646,10.869776725769043,85499,,
0.29926955699920654,0.06268532574176788,363.93,0.0007,0.08708357810974121,-2.778735399246216,188,428000,85600,2274,-9.88292646,10.857006072998047,85599,,
-1.2316691875457764,0.062345996499061584,363.93,0.0007,2.0978939533233643,13.017659187316895,188,428500,85700,2276,-7.189295950000001,10.90253734588623,85699,,
-3.727309226989746,0.06207682937383652,363.93,0.0007,2.250046968460083,12.63336181640625,188,429000,85800,2278,-7.189295950000001,10.939800262451172,85799,,
-0.5360511541366577,0.06226694583892822,373.39,0.0007,0.8215099573135376,7.38381814956665,188,429500,85900,2280,-5.956332090000001,10.910052299499512,85899,,
-3.3704333305358887,0.061960089951753616,,0.0007,4.683345794677734,-19.191503524780273,,430000,,,,10.945117950439453,85999,44.78952315600763,616.7
,,373.39,,,,187,430000,86000,2293,-5.956332090000001,,,,
0.709640234708786,0.06204797700047493,383.09,0.0007,1.596714973449707,13.217788696289062,187,430500,86100,2295,-5.14682767,10.93392562866211,86099,,
-0.09894204139709473,0.062178902328014374,383.05,0.0007,2.351564884185791,17.364730834960938,187,431000,86200,2297,-5.184472299999999,10.920454978942871,86199,,
0.014074563980102539,0.06206712871789932,383.05,0.0007,0.9422494173049927,-8.249773025512695,187,431500,86300,2299,-5.184472299999999,10.929546356201172,86299,,
-1.8654015064239502,0.06202874332666397,395.38,0.0007,150.87603759765625,136.13320922851562,187,432000,86400,2301,-5.60669484,10.931757926940918,86399,,
0.800174742937088,0.06214560940861702,398.85,0.0007,1.139103889465332,-9.811137199401855,187,432500,86500,2303,-5.6688225800000005,10.920602798461914,86499,,
0.13512808084487915,0.06241276487708092,398.85,0.0007,3.756582021713257,16.24877166748047,187,433000,86600,2305,-5.6688225800000005,10.888662338256836,86599,,
-0.015455842018127441,0.06262686848640442,408.24,0.0007,5.108073711395264,20.68282127380371,187,433500,86700,2307,-11.88342429,10.859593391418457,86699,,
-0.0065386295318603516,0.06266078352928162,408.24,0.0007,5.808021068572998,24.42864990234375,187,434000,86800,2309,-11.88342429,10.85566520690918,86799,,
-0.004984140396118164,0.0627131536602974,417.4,0.0007,0.6968191862106323,5.6622233390808105,188,434500,86900,2311,-20.45833299,10.849028587341309,86899,,
-2.0436816215515137,0.06279853731393814,,0.0007,0.7610872983932495,0.41049453616142273,,435000,,,,10.841928482055664,86999,-471.24102887961783,506.3
,,417.4,,,,187,435000,87000,2321,-20.45833299,,,,
0.5275216698646545,0.06299514323472977,427.18,0.0007,1.008109450340271,10.296648979187012,187,435500,87100,2322,-28.786124679999997,10.81651782989502,87099,,
-0.4244579076766968,0.06333471834659576,427.18,0.0007,0.09824232012033463,-0.36194902658462524,187,436000,87200,2323,-28.786124679999997,10.776458740234375,87199,,
-1.4717211723327637,0.06318631768226624,427.18,0.0007,2.919647693634033,12.442164421081543,187,436500,87300,2325,-35.84095575,10.795992851257324,87299,,
0.6623600423336029,0.06320849806070328,427.18,0.0007,0.18620887398719788,0.023593712598085403,187,437000,87400,2326,-35.84095575,10.790227890014648,87399,,
0.7604767680168152,0.06313389539718628,431.63,0.0007,0.8668699264526367,-3.843921422958374,187,437500,87500,2328,-41.698909119999996,10.803288459777832,87499,,
