time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,rollout/ep_len_mean,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
1813,251.00423182999998,278366,2104,153,127.78,0.001,-72.72825428590936,23.736077316736772,278182,,
1815,249.06001834999998,278795,2108,153,126.16,0.001,-73.44930934906006,27.238635279238224,278623,,
1817,249.16722762999999,279225,2112,153,125.74,0.001,-72.650880601671,26.066769493950737,279031,,
1820,249.28122865999998,279710,2116,153,124.92,0.001,-72.23611765059213,24.51317793225485,279517,,
,,280000,,,,0.001,-73.23438504536946,24.263871265058757,279868,115.15,251.29913746714593
1824,249.70478571,280183,2120,153,124.35,0.001,-72.90222181122878,24.48242885230953,279985,,
1827,250.59762369000003,280668,2124,153,124.11,0.001,-72.54796574910482,25.714874092737833,280477,,
1829,250.46121772000004,281138,2128,153,123.13,0.001,-72.68371180484169,24.99349919040646,280948,,
1832,251.47301370000005,281619,2132,153,122.98,0.001,-71.99769282341003,26.764143050186277,281426,,
1834,251.97132920000004,282091,2136,153,122.8,0.001,-73.28010840164988,25.325528068880065,281890,,
,,282500,,,,0.001,-72.92834396362305,23.97366925247577,282368,115.25,252.1995423913002
1838,252.90306138000003,282568,2140,153,122.99,,,,,,
1841,253.99672556999997,283046,2144,153,123.37,0.001,-72.43951924641927,23.313724019886116,282844,,
1843,255.93135588,283548,2148,153,124.07,0.001,-71.84384834766388,25.080498412251472,283335,,
1846,256.95089142000006,284062,2152,153,124.07,0.001,-72.72575947595021,24.576316061474028,283855,,
1849,259.12544740000004,284587,2156,153,124.61,0.001,-72.10088438146255,23.19693113962809,284394,,
,,285000,,,,0.001,-72.48902642922323,22.44246184239622,284897,125.2,271.92622405290604
1853,260.67179614,285099,2160,153,124.96,,,,,,
1855,262.62102193,285608,2164,153,125.45,0.001,-72.86356566382236,23.081885376914602,285386,,
1858,265.50502463,286142,2168,153,126.45,0.001,-72.8870172073592,29.948011529004134,285939,,
1862,270.39376034000003,286744,2172,153,128.19,0.001,-72.5775389059996,25.831265767415363,286518,,
1864,271.588587,287237,2176,154,127.3,0.001,-72.79284128649482,30.570349052034576,287044,,
,,287500,,,,0.001,-72.78601652203184,23.889833091793204,287411,135.55,317.37789650559426
1868,273.24816225,287744,2180,153,127.32,0.001,-72.62041134304471,27.14966031054517,287554,,
1871,272.73886796000005,288236,2184,154,126.05,0.001,-72.60794521022487,24.161305369163045,288048,,
1873,263.62235377,288699,2188,154,121.87,0.001,-72.55592104593913,22.36413579828599,288506,,
1875,264.97202880000003,289173,2192,154,122.0,0.001,-72.59801610310872,29.72037583986918,288984,,
1878,266.24374172000006,289626,2196,154,122.12,0.001,-72.52245504814282,22.37501701555754,289438,,
,,290000,,,,0.001,-73.12283131227655,24.863683126740536,289822,148.45,343.9622398376465
1883,270.33802869000004,290186,2200,154,123.27,0.001,-72.27680405092912,24.53806690402798,289965,,
1886,272.50242306,290713,2204,154,123.47,0.001,-72.40706844987541,27.595162934270398,290492,,
1889,276.56174897,291269,2208,154,124.74,0.001,-73.31529013315837,23.642788867016773,291036,,
1891,277.85636242,291731,2212,154,125.06,0.001,-72.98375008322976,27.486478848500294,291537,,
1894,277.20953637,292192,2216,154,124.82,0.001,-72.74846546990531,23.62929289681571,291998,,
,,292500,,,,0.001,-73.12874509577165,22.707577345664042,292344,117.25,255.23469630479812
1897,276.90888006,292651,2220,154,124.68,0.001,-72.80188617371677,25.50037195808009,292458,,
1900,276.45812542000004,293118,2224,154,124.5,0.001,-72.24640734442349,29.05472649468316,292929,,
1902,276.41190194999996,293588,2228,154,124.5,0.001,-73.17999217549308,23.832890979579236,293394,,
1904,276.77690130999997,294083,2232,154,124.64,0.001,-73.05270805358887,26.322167661009715,293894,,
1907,276.75647810000004,294559,2236,154,124.68,0.001,-73.2536376953125,22.60664969042313,294363,,
,,295000,,,,0.001,-72.76254673327429,23.440905306519582,294845,117.45,255.85265010595322
1911,276.83208143999997,295045,2240,154,124.77,,,,,,
1914,276.67749647999995,295524,2244,154,124.78,0.001,-72.71088665821513,23.55378107555577,295322,,
1916,276.11065686,296010,2248,154,124.62,0.001,-73.15074793497722,22.128029523802198,295817,,
1919,274.85194350999996,296473,2252,154,124.11,0.001,-73.4229841561153,24.120254796126794,296280,,
1921,273.42775443999994,296942,2256,154,123.55,0.001,-73.54027636297818,25.06052367707603,296747,,
1924,272.93637694999995,297434,2260,154,123.35,0.001,-73.26457359677269,24.191003284757098,297235,,
,,297500,,,,0.001,-73.14980783770162,29.688999703259974,297358,114.8,250.49733560681344
1928,271.87528107,297901,2264,154,122.93,0.001,-73.77188224792481,23.413411092357475,297704,,
1930,270.11975155000005,298372,2268,154,122.3,0.001,-72.75859698914645,23.014903955292283,298174,,
1933,266.54875828,298858,2272,154,121.14,0.001,-73.6614341089281,24.103877748761857,298663,,
1935,265.8062997300001,299338,2276,154,121.01,0.001,-72.95290682392735,21.41069168429221,299140,,
1938,264.77443642000003,299814,2280,154,120.7,0.001,-74.68065358824649,20.810165453357858,299619,,
,,300000,,,,0.001,-73.71253077189128,23.2907309850057,299858,123.2,266.62926042675974
1942,264.45629773,300305,2284,154,120.69,0.001,-74.26536252421718,23.614884399598644,300108,,
1945,265.06467922,300803,2288,154,121.04,0.001,-74.39116426498171,26.232599084339444,300600,,
1948,265.42556806,301298,2292,154,121.25,0.001,-74.62864772609022,24.1536865079306,301097,,
1950,265.94900107,301779,2296,154,121.53,0.001,-73.69817239730085,23.203127527624613,301589,,
1953,263.72512448000003,302270,2300,154,120.84,0.001,-74.38522031230312,20.93572578122539,302066,,
,,302500,,,,0.001,-74.18078969319662,22.505144336006857,302315,119.2,259.3443980097771
1957,262.12691047,302756,2304,154,120.43,0.001,-74.6103749350896,24.51860355377197,302560,,
1960,259.62239488,303236,2308,154,119.67,0.001,-74.99850260416666,20.168387540181477,303037,,
1962,260.00550427,303719,2312,154,119.88,0.001,-74.52636047889446,22.468132125920263,303520,,
1965,260.2236937,304190,2316,154,119.98,0.001,-74.21198553788035,20.706264639322736,303998,,
1967,262.20216935,304729,2320,154,120.78,0.001,-75.76007067967974,25.60173261260986,304488,,
,,305000,,,,0.001,-75.20755419319059,21.36801018329881,304814,130.65,291.180317568779
1973,266.85618131,305351,2324,154,122.33,0.001,-75.22852032805142,21.09787556896471,305122,,
1977,276.82588046999996,306164,2328,154,125.76,0.001,-75.62966721146195,24.31246335418136,305933,,
1981,285.89589486,306914,2332,154,128.31,0.001,-76.0542158903899,27.615036015157347,306691,,
,,307500,,,,0.001,-76.27421124776204,22.96542930035364,307369,123.55,271.83399849236014
1987,291.79973237999997,307568,2336,154,130.09,,,,,,
1990,292.67691001,308085,2340,154,130.4,0.001,-76.64074099063873,22.618067253293013,307888,,
1992,292.70634171,308563,2344,154,130.39,0.001,-76.2221328472269,21.09635009521093,308369,,
1995,292.66842416000003,309044,2348,154,130.34,0.001,-76.45093976036976,23.031016838650743,308847,,
1997,293.25591835,309536,2352,154,130.63,0.001,-76.52949048652023,28.477490941032034,309338,,
,,310000,,,,0.001,-77.03424229697576,26.122087577819823,309820,120.5,262.00454890727997
2002,293.40366453999997,310017,2356,154,130.75,,,,,,
2004,293.47186479000004,310512,2360,154,130.78,0.001,-76.83946190505732,22.590754258828085,310312,,
2007,293.79717974,310996,2364,154,130.95,0.001,-77.01114504454566,25.364035778358335,310804,,
2010,294.27459964999997,311493,2368,154,131.21,0.001,-77.08931388854981,22.132159398606987,311293,,
2012,294.04528213,311963,2372,154,131.05,0.001,-77.14565416971843,27.76828773021698,311768,,
2015,294.10726494,312447,2376,155,131.09,0.001,-77.80998254994877,22.244830666518794,312251,,
,,312500,,,,0.001,-77.69154434204101,21.886320877075196,312371,119.0,259.0918454408646
2019,294.28245990000005,312933,2380,154,131.19,0.001,-77.67492324586898,23.497082038879395,312738,,
2022,294.19897767,313418,2384,154,131.13,0.001,-78.37634251912435,22.674826939900715,313219,,
2024,293.90571103999997,313896,2388,155,130.93,0.001,-78.1209317525228,22.49366295337677,313699,,
2027,293.9132713899999,314391,2392,155,130.93,0.001,-77.72025057474772,30.02965062511854,314191,,
2029,293.90505503,314871,2396,155,130.92,0.001,-78.23901379903158,22.73035831451416,314673,,
,,315000,,,,0.001,-77.76126615462765,21.955456516607022,314918,119.2,259.2994094133377
2034,293.79923448,315355,2400,155,130.85,0.001,-78.0591787522839,22.087497385536754,315160,,
2036,293.83482317,315843,2404,155,130.87,0.001,-78.874138768514,21.298905352751415,315642,,
2039,294.11823103999996,316340,2408,155,131.04,0.001,-78.79401216052827,24.42626208350772,316137,,
2042,294.32066536,316834,2412,155,131.15,0.001,-78.58674966135332,26.730214019775392,316633,,
2044,294.78445519,317329,2416,155,131.39,0.001,-78.25094813685263,21.440214210940944,317131,,
,,317500,,,,0.001,-78.21699003189329,28.367512664794923,317378,123.7,267.53473410606387
2049,293.51597084,317827,2420,155,130.98,0.001,-78.49298918247223,27.002030256226305,317630,,
2051,289.18083474,318312,2424,155,129.61,0.001,-78.88348253311649,23.861868831419176,318119,,
2054,279.73154967000005,318811,2428,155,126.47,0.001,-77.87335562705994,22.02888998389244,318610,,
2057,270.5174997900001,319310,2432,155,123.96,0.001,-78.33583193919698,23.8066243776461,319111,,
2059,265.05006392,319807,2436,155,122.39,0.001,-78.51912616548084,24.30796111954583,319606,,
,,320000,,,,0.001,-77.91328684488933,22.171940890569534,319857,124.25,267.75997511148455
2064,264.48513749999995,320308,2440,155,122.23,0.001,-78.51431286524213,25.57275544272529,320108,,
2066,264.85463298999997,320808,2444,155,122.45,0.001,-78.2886721703314,23.41499200681361,320606,,
2069,265.03709506999996,321302,2448,155,122.58,0.001,-78.38028154216829,24.68332769037262,321101,,
2072,265.06304757,321797,2452,155,122.61,0.001,-77.52666511535645,25.412886477698965,321593,,
2074,265.34112691,322287,2456,155,122.7,0.001,-77.49042410928695,22.75738472189785,322088,,
,,322500,,,,0.001,-77.80332972208659,26.08004528681437,322331,121.2,262.8064914107323
2078,265.17361446,322772,2460,155,122.6,0.001,-77.06619637699451,22.867533287759553,322572,,
2080,265.0559562,323250,2464,155,122.54,0.001,-77.71544532775879,25.349987959861757,323058,,
2082,264.91096861999995,323738,2468,155,122.45,0.001,-78.49909560406795,22.58096450664958,323535,,
2085,265.22945346,324227,2472,155,122.64,0.001,-78.21262834892899,22.373041016156556,324030,,
2087,265.34892977,324717,2476,155,122.7,0.001,-78.33036153824602,23.098462139973876,324513,,
,,325000,,,,0.001,-78.19178105914403,25.401389091491698,324888,124.6,269.06168490350245
2092,265.57043392,325216,2480,155,122.83,0.001,-77.58020273844402,22.227691650390625,325015,,
2094,265.88364362,325720,2484,155,123.02,0.001,-78.00731392512246,22.36040695129879,325515,,
2097,266.23137331000004,326219,2488,155,123.23,0.001,-77.93904976766618,26.57214859891529,326016,,
2100,266.45907342,326729,2492,155,123.38,0.001,-78.15904068946838,22.78333656489849,326521,,
2103,266.91323717,327238,2496,155,123.67,0.001,-77.57350064791166,25.17255604817317,327034,,
,,327500,,,,0.001,-77.40387047661676,29.232278366088867,327406,123.05,266.01395485401156
2107,267.05942598,327733,2500,155,123.78,0.001,-77.74209570884705,27.478336676955223,327534,,
2110,267.07265139,328222,2504,155,123.79,0.001,-78.67380434672037,25.004134579499564,328021,,
2112,266.52442881999997,328689,2508,155,123.49,0.001,-78.94547561119343,23.16960046209138,328495,,
2114,266.21489943999995,329165,2512,155,123.31,0.001,-77.79721969854636,26.645619621121785,328973,,
2117,265.9981896,329649,2516,155,123.2,0.001,-77.58134167989095,22.174346844355266,329453,,
,,330000,,,,0.001,-78.33340798654864,21.72023920508904,329818,120.45,261.4419776201248
2121,265.81232927,330138,2520,155,123.11,0.001,-78.47176564534506,26.465481545314315,329939,,
2124,265.48199705999997,330609,2524,155,122.97,0.001,-78.07362162272135,22.167451906204224,330416,,
2126,264.87916163000006,331078,2528,155,122.67,0.001,-78.279012847365,22.00839564674779,330884,,
2129,264.67495514,331564,2532,155,122.54,0.001,-78.72644755045573,23.425201045580145,331365,,
2132,264.54578055999997,332055,2536,155,122.48,0.001,-78.08289607878655,25.178685638427734,331855,,
,,332500,,,,0.001,-78.31980595823194,22.9992635821508,332344,119.65,260.36875972747805
2136,264.33670272,332543,2540,155,122.35,,,,,,
2138,263.98762084,333022,2544,155,122.14,0.001,-78.28740079285669,25.226027845367184,332829,,
2141,263.85586175000003,333507,2548,155,122.05,0.001,-77.77478519562752,21.905311367376065,333306,,
2143,263.73969692000003,333995,2552,155,121.98,0.001,-79.00867811299987,23.458377084812195,333799,,
2145,263.65108994999997,334480,2556,155,121.93,0.001,-78.54212122950061,19.441169763222717,334283,,
2148,263.79239117000003,334971,2560,155,121.99,0.001,-78.10573159494707,21.131360325386854,334770,,
,,335000,,,,0.001,-78.64527991510207,18.54171968460083,334895,118.3,256.32364051938055
2153,263.87895655,335453,2564,155,122.03,0.001,-78.11728036814722,19.884917489413557,335257,,
2155,263.71104611,335932,2568,155,121.94,0.001,-79.02706663487321,19.48576738874791,335736,,
2158,263.59714698999994,336416,2572,155,121.89,0.001,-79.07586157126505,22.159535810595653,336219,,
2160,263.36513133999995,336893,2576,155,121.76,0.001,-78.58623654725122,22.529567547929965,336701,,
2163,263.19146772,337384,2580,155,121.68,0.001,-79.0039650338595,21.883185037752476,337185,,
,,337500,,,,0.001,-78.64180927891886,22.79982426496056,337308,120.4,261.7528531104326
2167,262.59125799,337854,2584,155,121.34,0.001,-79.61437527886753,23.404887733788325,337661,,
2170,262.11775446999997,338328,2588,155,121.09,0.001,-79.18154640197754,24.513489017967416,338136,,
2172,261.56735725,338803,2592,155,120.74,0.001,-78.81981053845635,23.728391733662836,338607,,
2175,261.31234723,339293,2596,155,120.55,0.001,-78.49989153544108,23.770366211732227,339092,,
2177,261.36445017,339791,2600,156,120.58,0.001,-78.81085562705994,24.44651224091649,339593,,
,,340000,,,,0.001,-79.53328654805168,23.742102271220723,339837,120.25,261.00873667001724
2182,261.31916084,340278,2604,155,120.56,0.001,-79.03101011182441,22.58673645051058,340080,,
2185,261.61980341000003,340761,2608,155,120.72,0.001,-78.93061510721843,22.54958884578106,340565,,
2187,261.82976319,341250,2612,155,120.85,0.001,-78.80158458772253,22.38302452583623,341051,,
2190,261.82738193,341735,2616,156,120.86,0.001,-78.81594773589588,23.36179279890217,341539,,
2192,261.72861612,342218,2620,156,120.8,0.001,-78.79808031502417,21.953165616744602,342018,,
,,342500,,,,0.001,-79.73298832627593,30.86045630385236,342383,122.6,264.868294519186
2196,262.08783558,342703,2624,156,120.94,0.001,-79.19240200904107,22.941640523172193,342507,,
2198,262.65238941999996,343200,2628,156,121.22,0.001,-79.40074831644694,23.709769777029997,342999,,
2201,262.93474324,343703,2632,156,121.39,0.001,-79.3694095914326,23.823050619110347,343503,,
2204,262.96097226999996,344193,2636,156,121.38,0.001,-79.44739950856855,23.571964660644532,343997,,
2206,263.05302826,344687,2640,156,121.44,0.001,-79.4635181427002,23.67788109779358,344486,,
,,345000,,,,0.001,-79.67313569591892,22.810714008362314,344860,122.2,265.35667862296106
2211,263.28259230000003,345179,2644,156,121.57,0.001,-79.62768973073652,24.988477577209473,344985,,
2214,263.28467164,345663,2648,156,121.56,0.001,-79.65673246222028,22.056975138389458,345467,,
2216,263.41119293,346158,2652,156,121.63,0.001,-79.51844590710056,22.08594316777175,345958,,
2219,263.5597812,346652,2656,156,121.72,0.001,-79.57325081747086,24.67559892762967,346451,,
2222,263.60050084,347146,2660,156,121.75,0.001,-80.05508321126302,23.13630281795155,346943,,
,,347500,,,,0.001,-79.3420880225397,21.44028285626442,347317,123.35,266.65636721849444
2226,263.77697416,347636,2664,156,121.83,0.001,-79.24603972896453,23.055431024815007,347440,,
2228,263.85254117,348119,2668,156,121.87,0.001,-79.42004157756936,21.25043384782199,347928,,
2231,263.69588088,348594,2672,156,121.78,0.001,-79.7936696198027,20.55300250975024,348397,,
2233,263.71306189,349071,2676,156,121.78,0.001,-79.62497456868489,19.602991048494975,348878,,
2235,263.50502303999997,349547,2680,156,121.63,0.001,-79.4332116110283,21.441869909866995,349349,,
,,350000,,,,0.001,-79.96184940025455,20.53176865926603,349831,120.55,262.0004102408886
2240,263.6937649200001,350027,2684,156,121.73,,,,,,
2243,263.91847693000005,350512,2688,156,121.84,0.001,-79.55376747006275,29.676138682443586,350314,,
2246,264.10621513,350998,2692,156,121.95,0.001,-79.58821672008884,21.17056107521057,350802,,
2248,263.91094337000004,351478,2696,156,121.85,0.001,-78.50220959981283,26.252063767115274,351284,,
2251,263.3049265,351946,2700,156,121.55,0.001,-79.05605261666435,23.12636103672264,351753,,
2253,262.98927922,352419,2704,156,121.41,0.001,-78.92050489945845,21.935471929945386,352225,,
,,352500,,,,0.001,-78.75156764660852,21.677139819678615,352343,119.35,259.38546865582464
2257,262.86505518999996,352893,2708,156,121.32,0.001,-79.48373110540982,24.57500090270207,352700,,
2259,262.58092156,353367,2712,156,121.17,0.001,-79.99029782613118,21.714469218254088,353176,,
2262,262.42830438,353843,2716,156,121.08,0.001,-78.97892773737672,23.62134719486079,353650,,
2264,262.27906048,354319,2720,156,121.01,0.001,-78.15685106913249,22.314445503552754,354125,,
2266,261.96943579000003,354787,2724,156,120.84,0.001,-79.14406901392444,29.536609707207514,354593,,
,,355000,,,,0.001,-78.46196403503419,19.19383432885178,354830,120.25,260.5439209997654
2271,261.66758563,355267,2728,156,120.67,0.001,-78.82346894311124,18.796237011424832,355072,,
2274,261.28408153,355749,2732,156,120.46,0.001,-79.1179246266683,25.502640755971274,355551,,
2277,261.17798737999993,356236,2736,156,120.43,0.001,-79.13607878604178,21.018683465588996,356039,,
2279,260.91661053,356715,2740,156,120.28,0.001,-79.34794516641585,23.799957306658634,356521,,
2281,260.63758251,357192,2744,156,120.13,0.001,-78.39288562839315,23.627544338420286,356994,,
,,357500,,,,0.001,-78.45019137064615,21.799321528275808,357360,119.5,260.17410588264465
2285,260.62789211,357676,2748,156,120.13,0.001,-78.49247916800077,22.713818518841855,357482,,
2288,260.45927233000003,358161,2752,156,120.03,0.001,-78.42406894314674,24.488600754156344,357962,,
2290,260.30119902999996,358646,2756,156,119.94,0.001,-78.79683245642711,22.918557563070525,358445,,
2293,260.28802163999995,359140,2760,156,119.94,0.001,-79.80626615930777,25.09174991623173,358941,,
2295,260.18887809999995,359626,2764,156,119.9,0.001,-79.20316806916267,20.446225941665773,359430,,
,,360000,,,,0.001,-78.80520880026896,23.01121952494637,359908,119.85,260.3221853375435
2300,260.11825629000003,360106,2768,156,119.87,,,,,,
2303,260.07909119000004,360580,2772,156,119.86,0.001,-77.68420139435798,25.711660815823464,360383,,
2305,260.36602567,361075,2776,156,120.04,0.001,-78.19552095474735,30.229378639221192,360877,,
2308,260.55129323,361563,2780,156,120.16,0.001,-78.65778663510181,26.98640586509079,361365,,
2311,260.59565281000005,362047,2784,156,120.2,0.001,-78.00656386553231,20.251598867047736,361847,,
,,362500,,,,0.001,-78.40616870748586,21.895190197845984,362322,119.25,259.9290248811245
2315,260.2990685,362515,2788,156,120.03,,,,,,
2317,260.15639799999997,362994,2792,156,119.96,0.001,-78.61602758592174,20.72271736591093,362800,,
2320,260.22282390000004,363477,2796,156,119.99,0.001,-78.99358802006162,22.556464195251465,363275,,
2322,260.70188399999995,363968,2800,156,120.22,0.001,-79.36649839339718,21.63115929412842,363767,,
2325,261.10309716,364459,2804,156,120.4,0.001,-79.09883262997582,24.652236255135122,364261,,
2327,261.06292016,364933,2808,156,120.4,0.001,-78.01090516715215,25.134678647435944,364739,,
,,365000,,,,0.001,-78.22849066782805,19.77957009865066,364857,119.05,258.8445520341396
2332,261.21210114999997,365414,2812,156,120.47,0.001,-78.08702087402344,21.3988595922788,365219,,
2334,261.32822342,365895,2816,156,120.52,0.001,-78.31063448588053,21.474092467625937,365701,,
2337,261.42344706,366374,2820,156,120.55,0.001,-78.060176161469,22.927711223199115,366179,,
2340,261.58091357999996,366850,2824,156,120.63,0.001,-78.31023975954217,24.862986051735756,366657,,
2342,261.78949818,367342,2828,156,120.75,0.001,-78.01247200133308,21.036143585205078,367142,,
,,367500,,,,0.001,-77.90854332095287,22.931549611638804,367388,119.3,259.7359604895115
2347,261.83894859,367825,2832,156,120.76,0.001,-77.67174714611423,21.478751524802178,367630,,
2349,261.78661324999996,368308,2836,156,120.72,0.001,-77.69736960626417,23.178425719661096,368113,,
2352,261.51705453999995,368774,2840,156,120.59,0.001,-77.65158567757442,21.573583907094495,368583,,
2354,261.59996846999996,369258,2844,156,120.66,0.001,-77.49448624868242,23.519680618286134,369062,,
2357,261.62787864,369745,2848,156,120.69,0.001,-77.4804210047568,21.68613455372472,369544,,
,,370000,,,,0.001,-78.08844994716956,19.11803759210478,369915,118.8,258.92818237543105
2361,261.57052681000005,370229,2852,156,120.68,0.001,-77.44303415589414,24.38693764250157,370033,,
2364,261.59535954,370716,2856,156,120.7,0.001,-76.9429370880127,21.668884901205697,370515,,
2367,261.48795318,371205,2860,156,120.65,0.001,-77.42798927182056,19.241889582305657,371009,,
2369,261.33507111,371682,2864,156,120.56,0.001,-77.87008216732838,19.05533567803805,371490,,
2372,261.59821824,372178,2868,156,120.72,0.001,-77.33165728251139,21.84017170270284,371976,,
,,372500,,,,0.001,-77.49621633755959,22.114720918364444,372345,119.5,259.9073557317257
2377,261.76009318,372661,2872,156,120.81,0.001,-77.30115928649903,20.210515280564625,372465,,
2379,261.44880649000004,373137,2876,156,120.62,0.001,-77.22260818481445,21.976593097718823,372938,,
2382,261.65352575,373638,2880,156,120.75,0.001,-77.73253035545349,21.30445222184062,373440,,
2384,261.8630294299999,374134,2884,156,120.87,0.001,-78.06653304327102,29.899058723449706,373934,,
2387,262.10539938,374617,2888,156,121.02,0.001,-77.31560591400647,22.917091525968956,374419,,
,,375000,,,,0.001,-76.76837631751751,22.45152012914674,374895,119.8,260.03741539418695
2391,261.97397309,375087,2892,156,120.93,,,,,,
2394,261.9075113399999,375568,2896,156,120.91,0.001,-77.0837261012343,21.705877627222993,375374,,
2396,261.93206322,376060,2900,156,120.92,0.001,-76.40618336995443,20.50338621934255,375860,,
2398,261.46184830000004,376525,2904,156,120.66,0.001,-76.61735829135827,25.524844551086424,376333,,
2401,261.56173398000004,377006,2908,157,120.73,0.001,-77.35415908037606,18.9080298472259,376807,,
2403,261.52657629000004,377485,2912,157,120.71,0.001,-76.71781895955404,19.619312938054403,377288,,
,,377500,,,,0.001,-76.78571662902831,18.940106092405713,377409,119.2,258.8060090124607
2407,261.49033489999994,377966,2916,156,120.71,0.001,-76.69751817089016,18.932992183555992,377767,,
2409,261.45117288999995,378444,2920,157,120.7,0.001,-77.23742171465341,20.09240657596265,378247,,
2412,261.41930673,378921,2924,157,120.71,0.001,-77.04565200805663,18.290424025058748,378726,,
2415,261.23974918,379402,2928,157,120.6,0.001,-77.38137965048513,19.363258880953634,379203,,
2418,261.19371190000004,379884,2932,157,120.59,0.001,-77.30958557128906,21.324934187581984,379689,,
,,380000,,,,0.001,-76.81262130737305,19.06747273837819,379808,119.9,260.41292410492895
2422,261.2898889400001,380373,2936,157,120.65,0.001,-76.6788789052812,16.29926170730591,380176,,
2424,261.54839606,380851,2940,157,120.77,0.001,-77.71909094638512,18.68561255636294,380660,,
2427,261.43459261,381327,2944,157,120.69,0.001,-77.76198259989421,17.427142250537873,381129,,
2429,261.32678308999994,381807,2948,157,120.62,0.001,-76.98278330140195,20.902896727545787,381611,,
2431,261.36219163,382293,2952,157,120.64,0.001,-77.49699276783427,16.246936168826995,382093,,
,,382500,,,,0.001,-77.11353340148926,18.06046312396266,382336,120.5,262.1486655652523
2436,261.22953243000006,382771,2956,157,120.55,0.001,-77.02502733866373,16.6300534689722,382573,,
2438,260.99049856,383247,2960,157,120.42,0.001,-77.78121237027443,16.84138465735872,383051,,
2441,261.13107164999997,383732,2964,157,120.5,0.001,-78.55287121969556,16.017880294799806,383534,,
2443,260.92859888,384215,2968,157,120.37,0.001,-78.24143106429304,16.9091838976232,384019,,
2446,261.00468294,384702,2972,157,120.41,0.001,-77.9745417627795,16.51928608234112,384503,,
,,385000,,,,0.001,-78.63367974953573,17.55476623285012,384865,119.1,258.25761843919753
2451,261.03173889000004,385183,2976,157,120.46,0.001,-78.76693011868385,18.090429905922182,384989,,
2453,260.54846319000006,385657,2980,157,120.19,0.001,-78.54493395487468,16.862656529744466,385462,,
2456,260.24185314999994,386138,2984,157,120.04,0.001,-78.98650241720266,17.587915962577885,385941,,
2458,260.11592643,386614,2988,157,119.97,0.001,-78.66610127110636,17.160452300502406,386424,,
2461,259.98990793,387079,2992,157,119.92,0.001,-78.7544413975307,15.269289408411298,386885,,
,,387500,,,,0.001,-78.61428947448731,17.260849164537163,387365,120.6,261.2045823991299
2465,259.9779457,387562,2996,157,119.94,,,,,,
2468,259.69713142,388038,3000,157,119.78,0.001,-78.81519444783528,15.440680323528643,387846,,
2471,259.79069043,388508,3004,157,119.83,0.001,-79.01085307680327,19.373595718644623,388315,,
2473,259.54349083,388977,3008,157,119.71,0.001,-79.15527781502145,15.742133943046012,388789,,
2476,259.16658562,389433,3012,157,119.48,0.001,-79.22675981192754,16.62216348729582,389245,,
2478,259.12700335,389914,3016,157,119.48,0.001,-79.65043209445092,15.404875631254862,389722,,
,,390000,,,,0.001,-78.93930211560479,16.92870116644892,389838,118.05,256.74738370776174
2482,259.27660261999995,390400,3020,157,119.56,0.001,-79.65921106646138,14.091791414445446,390204,,
2485,259.38317071999995,390879,3024,157,119.58,0.001,-79.10636665081155,17.034827824296624,390681,,
2487,259.37631221,391361,3028,157,119.59,0.001,-79.35418488549405,13.324802285335103,391165,,
2490,259.25365547,391835,3032,157,119.51,0.001,-80.08010269423663,15.333249368587461,391641,,
2492,258.93480129999995,392307,3036,157,119.34,0.001,-79.65518849690756,14.53837263584137,392111,,
,,392500,,,,0.001,-80.3903933207194,16.170055270195007,392351,118.65,258.0453315258026
2497,258.87274218000005,392781,3040,157,119.3,0.001,-79.43611183166504,17.69440923017614,392590,,
2499,258.86838622,393257,3044,157,119.3,0.001,-79.97358393265029,16.78385863465778,393062,,
2502,258.85351671999996,393735,3048,157,119.28,0.001,-79.39794731140137,15.646197858920766,393543,,
2504,258.70922599000005,394213,3052,157,119.2,0.001,-79.67762277894101,16.05655157364021,394019,,
2507,258.75109532,394694,3056,157,119.23,0.001,-80.20041966842393,17.59975158966194,394498,,
,,395000,,,,0.001,-79.59644930479956,17.564944582537187,394854,119.65,260.15499449372294
2511,258.89686604999997,395176,3060,157,119.29,0.001,-80.02211133895382,17.86808916091919,394979,,
2514,259.03084914,395668,3064,157,119.36,0.001,-79.9981815775887,15.5405131394301,395469,,
2516,259.17497949,396159,3068,157,119.44,0.001,-78.88552917972687,17.9225137541371,395959,,
2519,259.25195155,396649,3072,157,119.47,0.001,-79.57825857694031,14.80979799833454,396451,,
2521,259.42809674,397138,3076,157,119.55,0.001,-79.69469095045521,15.872907204012717,396940,,
,,397500,,,,0.001,-80.0658649382044,14.366219782438435,397303,120.65,261.7566380918026
2526,259.6755598,397625,3080,157,119.68,0.001,-80.41313811271421,15.359701510398619,397427,,
2529,259.86979418,398114,3084,157,119.76,0.001,-80.01997756958008,15.454209808508555,397913,,
2532,260.18388415,398605,3088,157,119.91,0.001,-79.87132878457346,12.497527245552309,398409,,
2534,260.61798288,399095,3092,157,120.16,0.001,-79.63267923170521,16.219908245148197,398901,,
2537,260.6207977000001,399576,3096,157,120.14,0.001,-80.24690844217936,15.400574386119843,399381,,
,,400000,,,,0.001,-80.48557491960197,17.531602892101322,399855,119.3,259.51667988300323
2541,260.61543355000003,400050,3100,157,120.12,,,,,,
