rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/loss,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/std,train/value_loss,train/clip_fraction,train/n_updates,train/entropy_loss,train/approx_kl,train/explained_variance,eval/mean_reward,eval/mean_ep_length
,,,1045000,,,210608.140625,0.0003,0.2,-0.07474564991425722,0.5655077695846558,480287.9119140625,0.677734375,5100,-14.35101347565651,0.44937578,2.1457672119140625e-06,76674.1242805481,1000.0
1000.0,73601.26926297,511,1046528,9275,112,,,,,,,,,,,,,
1000.0,73771.99895333001,512,1048576,9280,112,335846.59375,0.0003,0.2,-0.061019042163388805,0.564601480960846,605642.8790039063,0.6287109375,5110,-14.317419654130935,0.35643595,0.0,,
,,,1050000,,,306567.875,0.0003,0.2,-0.08061421224556398,0.5641704201698303,652095.4481445312,0.64150390625,5120,-14.307039856910706,0.3472557,0.0,74892.39274702073,1000.0
1000.0,73625.23614571,513,1050624,9313,112,,,,,,,,,,,,,
1000.0,73835.88635404999,514,1052672,9319,112,274979.75,0.0003,0.2,-0.0807592143304646,0.5634342432022095,602533.4120117187,0.690771484375,5130,-14.284630471467972,0.55123043,1.1920928955078125e-07,,
1000.0,74027.74999011001,515,1054720,9325,113,250698.296875,0.0003,0.2,-0.07963600312359631,0.5632721185684204,661243.4602539062,0.64521484375,5140,-14.268801081180573,0.36893255,0.0,,
,,,1055000,,,424260.875,0.0003,0.2,-0.08844337901973631,0.5623680949211121,844386.964453125,0.62568359375,5150,-14.259867724776267,0.37269154,1.1920928955078125e-05,76497.12150945663,1000.0
1000.0,74246.15983912001,516,1056768,9359,112,,,,,,,,,,,,,
1000.0,74307.96113662001,517,1058816,9364,113,372933.46875,0.0003,0.2,-0.0787319531867979,0.562063992023468,819528.7619140625,0.6548828125,5160,-14.238684177398682,0.39710438,0.0,,
,,,1060000,,,268301.4375,0.0003,0.2,-0.05637876602413598,0.5626792907714844,615581.2383789063,0.667822265625,5170,-14.247642692923545,0.3978144,2.384185791015625e-07,75527.33983726501,1000.0
1000.0,74512.93789289001,518,1060864,9397,112,,,,,,,,,,,,,
1000.0,74461.02425996,519,1062912,9402,113,317525.1875,0.0003,0.2,-0.06892511581536383,0.5625446438789368,643988.5015625,0.68740234375,5180,-14.252554023265839,0.5039323,0.0,,
1000.0,74315.42948295001,520,1064960,9407,113,322472.0,0.0003,0.2,-0.07420388279133476,0.5619465112686157,612433.3473632813,0.672802734375,5190,-14.24268981218338,0.4335868,1.1920928955078125e-07,,
,,,1065000,,,168586.671875,0.0003,0.2,-0.0701568794582272,0.5610498785972595,423524.6975097656,0.706689453125,5200,-14.219199639558791,0.55220985,3.5762786865234375e-07,76290.74353179932,1000.0
1000.0,74210.50598608,521,1067008,9440,113,,,,,,,,,,,,,
1000.0,74154.78291249,522,1069056,9446,113,210101.53125,0.0003,0.2,-0.06844709870638326,0.5602689385414124,463692.468359375,0.699462890625,5210,-14.19339197576046,0.4954505,-1.1920928955078125e-07,,
,,,1070000,,,234940.203125,0.0003,0.2,-0.07468218632857315,0.5593867897987366,623207.0813476562,0.646875,5220,-14.168058821558953,0.360035,1.1920928955078125e-07,76328.38690547943,1000.0
1000.0,74154.97819962999,523,1071104,9479,112,,,,,,,,,,,,,
1000.0,73967.9521214,524,1073152,9484,113,330691.75,0.0003,0.2,-0.07692536124086473,0.558321475982666,646333.0482421875,0.6814453125,5230,-14.141499909758569,0.49766636,5.364418029785156e-07,,
,,,1075000,,,187923.59375,0.0003,0.2,-0.073707587440731,0.5577467679977417,413387.55791015626,0.711083984375,5240,-14.120650595426559,0.50642395,1.1324882507324219e-06,78245.04062728882,1000.0
1000.0,74067.74889435,525,1075200,9518,112,,,,,,,,,,,,,
1000.0,74036.58739273,526,1077248,9524,113,271569.625,0.0003,0.2,-0.0654565105913207,0.5576959848403931,606810.3193359375,0.647314453125,5250,-14.10997973382473,0.38968334,0.0,,
1000.0,74058.34974972,527,1079296,9529,113,270501.15625,0.0003,0.2,-0.07125063762068748,0.5576189756393433,565699.13828125,0.65908203125,5260,-14.102700838446617,0.36801472,5.960464477539063e-08,,
,,,1080000,,,240077.265625,0.0003,0.2,-0.08325659547117539,0.55709308385849,448053.30126953125,0.694287109375,5270,-14.103017249703408,0.4502501,5.364418029785156e-07,77664.86017656326,1000.0
1000.0,74037.17309386001,528,1081344,9561,113,,,,,,,,,,,,,
1000.0,73975.68441425,529,1083392,9567,113,251629.265625,0.0003,0.2,-0.06962232971854973,0.556592583656311,508660.9263671875,0.67900390625,5280,-14.074311602115632,0.404671,0.0,,
,,,1085000,,,200185.875,0.0003,0.2,-0.061639709791052155,0.5552773475646973,398832.86943359376,0.72529296875,5290,-14.036547845602035,0.55956244,-1.1920928955078125e-07,78817.94133033752,1000.0
1000.0,73976.82254207,530,1085440,9599,113,,,,,,,,,,,,,
1000.0,73974.31069689,531,1087488,9604,113,296495.125,0.0003,0.2,-0.07190050914650783,0.5554051399230957,516682.780078125,0.683837890625,5300,-14.034134319424629,0.47168228,0.0,,
1000.0,73942.49620141002,532,1089536,9610,113,267643.875,0.0003,0.2,-0.07385277932626196,0.55539470911026,508346.4845703125,0.685546875,5310,-14.035060966014862,0.47976512,0.0,,
,,,1090000,,,299020.625,0.0003,0.2,-0.07510103535896633,0.5549992918968201,581707.615234375,0.68193359375,5320,-14.023364841938019,0.44744447,0.0,76607.901226902,1000.0
1000.0,74017.60740313002,533,1091584,9643,113,,,,,,,,,,,,,
1000.0,73903.12797357001,534,1093632,9648,113,394167.21875,0.0003,0.2,-0.08330401387647726,0.5543884038925171,668003.5118164063,0.690234375,5330,-14.011144152283668,0.44321358,3.5762786865234375e-07,,
,,,1095000,,,252272.78125,0.0003,0.2,-0.06774878585129045,0.5541368126869202,512861.94482421875,0.673974609375,5340,-14.001815539598464,0.42072517,0.0,78230.96600065232,1000.0
1000.0,74014.95285722002,535,1095680,9680,113,,,,,,,,,,,,,
1000.0,74016.3138673,536,1097728,9685,113,277629.34375,0.0003,0.2,-0.06537117016268894,0.5533557534217834,579035.6282226562,0.64658203125,5350,-13.980360287427903,0.45894817,0.0,,
1000.0,73874.28244837999,537,1099776,9691,113,349502.75,0.0003,0.2,-0.07110446481383406,0.5527934432029724,556286.7309570312,0.665771484375,5360,-13.963318246603013,0.5056278,0.0,,
,,,1100000,,,273115.59375,0.0003,0.2,-0.07257379894144833,0.5519480109214783,579927.015625,0.659619140625,5370,-13.93665977716446,0.39281884,5.960464477539063e-08,77322.70931921006,1000.0
1000.0,73943.21962282999,538,1101824,9723,113,,,,,,,,,,,,,
1000.0,73921.33907983001,539,1103872,9728,113,249800.734375,0.0003,0.2,-0.08455521938158199,0.5513136386871338,706466.8859375,0.707763671875,5380,-13.917190659046174,0.49075165,0.0,,
,,,1105000,,,341181.0625,0.0003,0.2,-0.07523790226550772,0.5506295561790466,615965.4764648437,0.672509765625,5390,-13.890728536248208,0.5395104,-1.1920928955078125e-07,77261.28309583664,1000.0
1000.0,73826.51461538,540,1105920,9761,113,,,,,,,,,,,,,
1000.0,73693.37124861,541,1107968,9767,113,173402.796875,0.0003,0.2,-0.06326203739445191,0.5502525568008423,361631.9632324219,0.69208984375,5400,-13.87232864499092,0.5293753,5.960464477539063e-08,,
,,,1110000,,,162339.015625,0.0003,0.2,-0.06204345805454068,0.549493670463562,323431.7684570312,0.692626953125,5410,-13.862618035078048,0.58626866,-1.0728836059570312e-06,76115.3292506218,1000.0
1000.0,73531.13405929999,542,1110016,9800,113,,,,,,,,,,,,,
1000.0,73831.76318206,543,1112064,9805,113,286765.53125,0.0003,0.2,-0.06756530846905662,0.5487864017486572,587317.7306640625,0.70810546875,5420,-13.83076677620411,0.54593074,0.0,,
1000.0,73899.72138361,544,1114112,9811,113,404292.4375,0.0003,0.2,-0.08835965002072044,0.5477484464645386,737579.0086914062,0.676220703125,5430,-13.8111611276865,0.4388508,0.0,,
,,,1115000,,,309012.8125,0.0003,0.2,-0.09159948439337313,0.54692143201828,708680.4401367188,0.678564453125,5440,-13.783595794439316,0.43970448,-2.384185791015625e-07,74891.03614301681,1000.0
1000.0,74103.86720795,545,1116160,9844,113,,,,,,,,,,,,,
1000.0,74286.20428345,546,1118208,9850,113,274190.53125,0.0003,0.2,-0.07408260877418797,0.5465091466903687,590942.7897460938,0.66787109375,5450,-13.75677278637886,0.5881586,1.7881393432617188e-07,,
,,,1120000,,,358783.53125,0.0003,0.2,-0.08511566325323656,0.546546459197998,657060.735546875,0.6671875,5460,-13.75698082447052,0.37738052,0.0,78227.66159591675,1000.0
1000.0,74497.47860901999,547,1120256,9884,113,,,,,,,,,,,,,
1000.0,74463.90949358001,548,1122304,9890,113,201722.0625,0.0003,0.2,-0.0711301777686458,0.5467889904975891,512709.7401367187,0.6708984375,5470,-13.757627108693123,0.5301715,1.1920928955078125e-07,,
1000.0,74746.01653433,549,1124352,9895,113,251784.421875,0.0003,0.2,-0.0621807498682756,0.546420156955719,536050.4936523438,0.691259765625,5480,-13.755289888381958,0.5740419,-1.1920928955078125e-07,,
,,,1125000,,,287939.125,0.0003,0.2,-0.07715664266725071,0.5456446409225464,646696.65859375,0.635302734375,5490,-13.740499877929688,0.36623392,-3.5762786865234375e-07,78212.8551785469,1000.0
1000.0,74626.70004001001,550,1126400,9928,113,,,,,,,,,,,,,
1000.0,74425.80047628,551,1128448,9933,113,177680.03125,0.0003,0.2,-0.08045732092577965,0.5451273918151855,461507.77509765624,0.669921875,5500,-13.714751914143562,0.48775995,5.960464477539063e-08,,
,,,1130000,,,222066.109375,0.0003,0.2,-0.08257374840031843,0.5438708066940308,606789.79296875,0.683935546875,5510,-13.68607585132122,0.4489404,-1.1920928955078125e-07,76607.79829177857,1000.0
1000.0,74603.32239578999,552,1130496,9968,113,,,,,,,,,,,,,
1000.0,74656.61243058,553,1132544,9973,113,332176.8125,0.0003,0.2,-0.08109942939772737,0.5432022213935852,638602.2025390625,0.676806640625,5520,-13.659651812911033,0.48340005,2.0265579223632812e-06,,
1000.0,74751.11704451,554,1134592,9979,113,239572.375,0.0003,0.2,-0.08617009524314198,0.5413525700569153,661068.9860351563,0.672998046875,5530,-13.61226541697979,0.45308703,1.7285346984863281e-06,,
,,,1135000,,,226380.03125,0.0003,0.2,-0.06850993794214447,0.5401415228843689,548661.4786132813,0.688525390625,5540,-13.568833318352699,0.5534388,0.0,76811.2447339058,1000.0
1000.0,74720.4145304,555,1136640,10011,113,,,,,,,,,,,,,
1000.0,74862.50334596,556,1138688,10016,113,306979.4375,0.0003,0.2,-0.06957816617214121,0.5389688014984131,525369.2698242187,0.670361328125,5550,-13.534021124243736,0.4622431,-5.960464477539062e-07,,
,,,1140000,,,323999.15625,0.0003,0.2,-0.09630509325652384,0.537384569644928,754884.7032226563,0.6712890625,5560,-13.49009772837162,0.45862836,2.384185791015625e-07,77287.97925100327,1000.0
1000.0,74967.19780395999,557,1140736,10049,113,,,,,,,,,,,,,
1000.0,75197.2968266,558,1142784,10054,113,285310.53125,0.0003,0.2,-0.06804505278123543,0.5364390015602112,576384.7712890625,0.696826171875,5570,-13.448079606890678,0.49723297,1.1920928955078125e-07,,
1000.0,75352.47997462,559,1144832,10060,113,408769.875,0.0003,0.2,-0.07939167497388552,0.5355944037437439,636550.3905273437,0.687646484375,5580,-13.42122037410736,0.48378843,1.1920928955078125e-07,,
,,,1145000,,,283466.96875,0.0003,0.2,-0.06890784350980539,0.5349737405776978,545058.649609375,0.72333984375,5590,-13.396320036053657,0.6211142,-1.1920928955078125e-07,76252.55399646758,1000.0
1000.0,75238.59858944,560,1146880,10094,113,,,,,,,,,,,,,
1000.0,75016.22731187,561,1148928,10099,113,186057.34375,0.0003,0.2,-0.06326270016725175,0.5354217886924744,465613.06962890626,0.6767578125,5600,-13.395194655656814,0.4514714,0.0,,
,,,1150000,,,188452.09375,0.0003,0.2,-0.07215254287002608,0.5348288416862488,410473.0665039063,0.69521484375,5610,-13.393627160787583,0.50927544,0.0,72806.96151952744,1000.0
1000.0,75169.97748022,562,1150976,10133,113,,,,,,,,,,,,,
1000.0,74884.70080925999,563,1153024,10139,113,268211.09375,0.0003,0.2,-0.07486640230636113,0.5346675515174866,576687.3831054687,0.6701171875,5620,-13.378911665081977,0.44018096,5.960464477539063e-08,,
,,,1155000,,,180596.28125,0.0003,0.2,-0.06583085135789588,0.5350568294525146,442883.80107421876,0.698388671875,5630,-13.38259952068329,0.67986166,0.0,75319.483050251,1000.0
1000.0,74594.63168893999,564,1155072,10172,113,,,,,,,,,,,,,
1000.0,74402.29967859999,565,1157120,10178,113,210939.453125,0.0003,0.2,-0.07627901530649979,0.5351690053939819,374846.376953125,0.706201171875,5640,-13.392023175954819,0.59101164,1.7881393432617188e-07,,
1000.0,74519.11720092,566,1159168,10183,113,281426.125,0.0003,0.2,-0.07919421596452594,0.5351099967956543,524676.4213867188,0.677294921875,5650,-13.38763006925583,0.51327515,1.436471939086914e-05,,
,,,1160000,,,291644.21875,0.0003,0.2,-0.08401198898791336,0.5345951318740845,695618.803515625,0.655322265625,5660,-13.377031138539314,0.4217884,0.0,73790.99043636322,1000.0
1000.0,74324.72730545,567,1161216,10213,113,,,,,,,,,,,,,
1000.0,74238.38988986998,568,1163264,10218,113,187964.78125,0.0003,0.2,-0.06670292761991732,0.5350428223609924,443192.1921386719,0.74599609375,5670,-13.378401219844818,0.82070386,8.344650268554688e-07,,
,,,1165000,,,239052.8125,0.0003,0.2,-0.07584102463442832,0.5346265435218811,442390.5555664062,0.7140625,5680,-13.376879212260246,0.62203884,3.2186508178710938e-06,75309.92780418396,1000.0
1000.0,74139.83919785998,569,1165312,10245,113,,,,,,,,,,,,,
1000.0,74266.29304712001,570,1167360,10250,113,178673.59375,0.0003,0.2,-0.07343266979150939,0.5351428985595703,331116.2886230469,0.7373046875,5690,-13.386064991354942,0.64600694,0.0,,
1000.0,74029.84604622,571,1169408,10254,114,211683.171875,0.0003,0.2,-0.0664915617526276,0.5351654887199402,434819.33740234375,0.68681640625,5700,-13.38563857972622,0.5553678,0.0,,
,,,1170000,,,161947.75,0.0003,0.2,-0.07354313880205154,0.5343204140663147,348921.425,0.736669921875,5710,-13.36541842520237,0.60184586,0.0,74292.21847229004,1000.0
1000.0,73963.83495228,572,1171456,10281,113,,,,,,,,,,,,,
1000.0,74013.05112612,573,1173504,10285,114,233121.359375,0.0003,0.2,-0.07161511311423965,0.5334870219230652,427630.499609375,0.666845703125,5720,-13.34222478866577,0.46483943,5.960464477539063e-08,,
,,,1175000,,,134171.234375,0.0003,0.2,-0.07554076696396805,0.5321142673492432,361810.8618652344,0.709130859375,5730,-13.305981436371804,0.62252057,0.0,77735.4124042511,1000.0
1000.0,74069.24474998,574,1175552,10312,113,,,,,,,,,,,,,
1000.0,73994.06210390001,575,1177600,10317,114,340787.75,0.0003,0.2,-0.07616075177793391,0.531689465045929,748587.6625,0.65546875,5740,-13.273119440674781,0.7268371,0.0,,
1000.0,74058.46935821,576,1179648,10322,114,141891.3125,0.0003,0.2,-0.07995454397168941,0.5304458141326904,327163.50537109375,0.68330078125,5750,-13.248005500435829,0.47004536,0.0,,
,,,1180000,,,360691.21875,0.0003,0.2,-0.09965349864214659,0.5302942991256714,721486.3961914063,0.667529296875,5760,-13.235124570131301,0.43608776,1.1920928955078125e-07,73631.22967805862,1000.0
1000.0,74284.47180325001,577,1181696,10349,114,,,,,,,,,,,,,
1000.0,74573.32614583001,578,1183744,10353,114,352785.3125,0.0003,0.2,-0.08117691200750414,0.5299752354621887,625940.5831054688,0.678564453125,5770,-13.21767161488533,0.4833268,0.0,,
,,,1185000,,,347459.03125,0.0003,0.2,-0.0766415100544691,0.5291227102279663,519619.5245117188,0.683203125,5780,-13.199627915024758,0.48679706,1.1920928955078125e-07,74670.41234283448,1000.0
1000.0,74549.59904242,579,1185792,10380,114,,,,,,,,,,,,,
1000.0,74617.56314487,580,1187840,10385,114,236166.484375,0.0003,0.2,-0.06604647588392254,0.5288253426551819,467762.72421875,0.650439453125,5790,-13.182504042983055,0.4212891,0.0,,
1000.0,74576.01259147,581,1189888,10390,114,236730.390625,0.0003,0.2,-0.07405195251340047,0.5282436609268188,541389.0536132812,0.669482421875,5800,-13.164777556061745,0.8344031,0.0,,
,,,1190000,,,187083.703125,0.0003,0.2,-0.06286281564389355,0.5280798077583313,457632.57221679686,0.71298828125,5810,-13.157008013129234,0.61425596,0.0,74976.65380392075,1000.0
1000.0,74398.05386132,582,1191936,10416,114,,,,,,,,,,,,,
1000.0,74457.63677431,583,1193984,10421,114,202116.5,0.0003,0.2,-0.06709246948012151,0.5276597738265991,454321.26044921874,0.70048828125,5820,-13.148073172569275,0.60280466,5.960464477539063e-08,,
,,,1195000,,,200218.953125,0.0003,0.2,-0.05868402763735503,0.5272446870803833,417497.91401367186,0.670849609375,5830,-13.13301742374897,0.45274022,2.47955322265625e-05,77564.21530685425,1000.0
1000.0,74288.02992507,584,1196032,10447,114,,,,,,,,,,,,,
1000.0,74175.20925663,585,1198080,10452,114,193155.75,0.0003,0.2,-0.0786453531938605,0.5259081721305847,387471.63408203126,0.682177734375,5840,-13.10757648050785,0.5192649,0.0,,
,,,1200000,,,257152.4375,0.0003,0.2,-0.07226945822185371,0.5250473022460938,442455.64453125,0.707861328125,5850,-13.072639435529709,0.67799014,3.4928321838378906e-05,78165.71285123825,1000.0
1000.0,74244.42603991,586,1200128,10479,114,,,,,,,,,,,,,
1000.0,74296.26872973,587,1202176,10484,114,412627.125,0.0003,0.2,-0.07854637862183153,0.5252565145492554,593004.2518554687,0.679736328125,5860,-13.06640949845314,0.51709694,1.1920928955078125e-07,,
1000.0,74261.09525193,588,1204224,10488,114,271481.8125,0.0003,0.2,-0.07381542094517499,0.5257262587547302,601639.8154296875,0.680126953125,5870,-13.070566537976266,0.5273016,1.8477439880371094e-06,,
,,,1205000,,,269802.03125,0.0003,0.2,-0.07839845406124368,0.5250165462493896,438097.035546875,0.698388671875,5880,-13.068635395169258,0.52399635,0.0,77541.1644900322,1000.0
1000.0,74296.74368814,589,1206272,10515,114,,,,,,,,,,,,,
1000.0,74496.39380158999,590,1208320,10520,114,122783.8515625,0.0003,0.2,-0.06356321292114445,0.5242899060249329,312464.23974609375,0.723779296875,5890,-13.04901201426983,0.6309066,1.1920928955078125e-07,,
,,,1210000,,,303864.78125,0.0003,0.2,-0.06080818240880035,0.5238328576087952,530584.6788085938,0.671630859375,5900,-13.02808591723442,0.45928764,1.1920928955078125e-07,76719.08768854142,1000.0
1000.0,74609.31475683999,591,1210368,10547,114,,,,,,,,,,,,,
1000.0,74514.54003578999,592,1212416,10552,114,320400.125,0.0003,0.2,-0.07822843202156946,0.5230779647827148,567806.95546875,0.685009765625,5910,-13.00807889699936,0.4454494,0.0,,
1000.0,74466.24692085,593,1214464,10556,115,173744.796875,0.0003,0.2,-0.07780333374394104,0.5222446322441101,425949.10986328125,0.7095703125,5920,-12.98569652736187,0.5414197,0.0,,
,,,1215000,,,263130.8125,0.0003,0.2,-0.09025517493137158,0.5221139192581177,557232.991796875,0.70849609375,5930,-12.976439046859742,0.57653975,0.0,76233.36485719681,1000.0
1000.0,74403.04333243001,594,1216512,10583,114,,,,,,,,,,,,,
1000.0,74283.93983798,595,1218560,10587,115,299490.5,0.0003,0.2,-0.07472908649360761,0.5222710967063904,489960.59208984376,0.686328125,5940,-12.977624720335006,0.5041543,1.1920928955078125e-07,,
,,,1220000,,,275163.65625,0.0003,0.2,-0.07374887220794335,0.5218071937561035,546480.3291992188,0.66708984375,5950,-12.96798479259014,0.4995658,0.0,77437.17579774857,1000.0
1000.0,74356.40222623,596,1220608,10614,114,,,,,,,,,,,,,
1000.0,74402.73269901,597,1222656,10619,115,251839.6875,0.0003,0.2,-0.08016714808472898,0.5213361382484436,591114.5032226562,0.705322265625,5960,-12.945858514308929,0.56495994,9.5367431640625e-07,,
1000.0,74481.70558380001,598,1224704,10624,115,316885.25,0.0003,0.2,-0.09026069931860548,0.5205485820770264,696808.5979492187,0.692822265625,5970,-12.921243065595627,0.5108383,0.0,,
,,,1225000,,,170964.8125,0.0003,0.2,-0.045782093939487824,0.5200009942054749,407732.5215820313,0.6939453125,5980,-12.908270221948623,0.5701997,0.0,77345.52594060898,1000.0
1000.0,74516.15637888,599,1226752,10650,115,,,,,,,,,,,,,
1000.0,74436.46483752,600,1228800,10655,115,196642.90625,0.0003,0.2,-0.0700474586978089,0.5185609459877014,416177.40556640626,0.71962890625,5990,-12.867877733707427,0.5730685,1.1920928955078125e-07,,
,,,1230000,,,146817.8125,0.0003,0.2,-0.07621865257970058,0.5180798768997192,359003.58349609375,0.73232421875,6000,-12.844030472636224,0.66278607,0.0,79126.91991357804,1000.0
1000.0,74255.29572765001,601,1230848,10681,115,,,,,,,,,,,,,
1000.0,74133.5646603,602,1232896,10686,115,206160.5,0.0003,0.2,-0.06956686208723113,0.5176087617874146,373071.13310546876,0.703857421875,6010,-12.830356785655022,0.5762483,0.0,,
1000.0,74063.9318007,603,1234944,10691,115,169764.4375,0.0003,0.2,-0.05358553369296715,0.5180277228355408,414044.4375,0.7162109375,6020,-12.832242751121521,0.6650455,0.0,,
,,,1235000,,,321397.3125,0.0003,0.2,-0.06270573211368173,0.5175018310546875,630718.7665039062,0.67822265625,6030,-12.829797104001045,0.48658624,0.0,75166.12746419906,1000.0
1000.0,74390.25609273001,604,1236992,10718,115,,,,,,,,,,,,,
1000.0,74222.485038,605,1239040,10723,115,314504.9375,0.0003,0.2,-0.08245995844481513,0.5160881876945496,728041.4986328125,0.691064453125,6040,-12.795759224891663,0.58525974,1.1920928955078125e-07,,
,,,1240000,,,311859.4375,0.0003,0.2,-0.06146178411436267,0.5149944424629211,518451.6203125,0.721240234375,6050,-12.760730603337288,0.6750606,3.5762786865234375e-07,78414.64773769378,1000.0
1000.0,74288.95678687,606,1241088,10750,115,,,,,,,,,,,,,
1000.0,74261.70524743,607,1243136,10754,115,356062.25,0.0003,0.2,-0.08240445995761547,0.514264702796936,590341.6911132813,0.68740234375,6060,-12.722045338153839,0.49832407,0.0,,
,,,1245000,,,177286.359375,0.0003,0.2,-0.07711233057780191,0.5143876671791077,523377.1296875,0.704052734375,6070,-12.721838846802711,0.56234586,0.0,74028.40189056397,1000.0
1000.0,74354.1555206,608,1245184,10782,115,,,,,,,,,,,,,
1000.0,74460.33872748,609,1247232,10787,115,225373.4375,0.0003,0.2,-0.05384930831787642,0.5140950679779053,530964.9580078125,0.697705078125,6080,-12.715110260248185,0.6957753,0.0,,
1000.0,74638.1238524,610,1249280,10792,115,227681.703125,0.0003,0.2,-0.07184491052175872,0.5133388638496399,430466.5689453125,0.666259765625,6090,-12.695476159453392,0.5308956,-1.1920928955078125e-07,,
,,,1250000,,,343218.625,0.0003,0.2,-0.07732565816259011,0.5120739340782166,622650.5720703125,0.678759765625,6100,-12.656935057044029,0.57868266,5.960464477539063e-08,78998.78034734726,1000.0
1000.0,74555.33263661,611,1251328,10818,115,,,,,,,,,,,,,
1000.0,74590.08151135,612,1253376,10823,115,329576.53125,0.0003,0.2,-0.07741274120635352,0.5123604536056519,550142.5186523438,0.740673828125,6110,-12.65163925588131,0.6563491,5.960464477539063e-08,,
,,,1255000,,,218284.453125,0.0003,0.2,-0.06155459368601442,0.5121762156486511,491726.85625,0.7203125,6120,-12.645363572239877,0.66867876,8.881092071533203e-06,76968.11486148834,1000.0
1000.0,74919.87875043,613,1255424,10849,115,,,,,,,,,,,,,
1000.0,74784.67459162,614,1257472,10854,115,189894.125,0.0003,0.2,-0.061653004778781904,0.5118176937103271,383411.2491210938,0.68349609375,6130,-12.639333054423332,0.6836175,-1.1920928955078125e-07,,
1000.0,74654.52597350998,615,1259520,10859,115,190697.671875,0.0003,0.2,-0.07065691064926796,0.5115132927894592,355502.96845703124,0.7384765625,6140,-12.627365177869796,0.80203474,0.0,,
,,,1260000,,,260449.0625,0.0003,0.2,-0.0784381334495265,0.5099527835845947,543441.063671875,0.689501953125,6150,-12.589992943406106,0.5423951,0.0,79883.70323629379,1000.0
1000.0,74752.59763898999,616,1261568,10885,115,,,,,,,,,,,,,
1000.0,74875.91046159,617,1263616,10890,116,208903.828125,0.0003,0.2,-0.06520002319302876,0.5099637508392334,381117.3285644531,0.716064453125,6160,-12.577162659168243,0.6662603,5.960464477539063e-08,,
,,,1265000,,,259295.171875,0.0003,0.2,-0.05436919370549731,0.5090689063072205,375244.7393554688,0.717626953125,6170,-12.550213849544525,0.62463343,0.0,78181.60375108718,1000.0
1000.0,74941.50847490001,618,1265664,10916,115,,,,,,,,,,,,,
1000.0,74937.1522619,619,1267712,10920,116,178116.9375,0.0003,0.2,-0.06799449834506958,0.5089151859283447,455505.13017578126,0.726953125,6180,-12.53984714448452,0.63395345,-1.1920928955078125e-07,,
1000.0,75092.7382733,620,1269760,10925,116,249520.984375,0.0003,0.2,-0.07450250109250192,0.5075870156288147,547085.2060546875,0.689599609375,6190,-12.502562010288239,0.5433601,9.357929229736328e-06,,
,,,1270000,,,222342.96875,0.0003,0.2,-0.07002394031151198,0.5071058869361877,373076.06083984376,0.727734375,6200,-12.473203080892564,0.6351367,1.1920928955078125e-06,79758.56544914245,1000.0
1000.0,75237.03254928002,621,1271808,10952,116,,,,,,,,,,,,,
1000.0,75536.65875552001,622,1273856,10956,116,416509.21875,0.0003,0.2,-0.08101987380650826,0.5062776207923889,722731.1407226563,0.694091796875,6210,-12.44916864335537,0.72220886,1.7881393432617188e-07,,
,,,1275000,,,174402.3125,0.0003,0.2,-0.06076700279081706,0.5055543184280396,480207.598828125,0.715673828125,6220,-12.423960354924201,0.61851656,0.0,78240.56990013123,1000.0
1000.0,75438.72946881001,623,1275904,10983,116,,,,,,,,,,,,,
1000.0,75606.3589244,624,1277952,10987,116,295126.25,0.0003,0.2,-0.06881491914973595,0.5043922066688538,502166.76142578124,0.67451171875,6230,-12.390448433160781,0.5243646,0.0,,
,,,1280000,,,279349.0625,0.0003,0.2,-0.0723898004318471,0.5035531520843506,572289.9698242188,0.709765625,6240,-12.361060425639153,0.62031364,1.1920928955078125e-07,76701.71905021668,1000.0
1000.0,75618.96689851,625,1280000,11014,116,,,,,,,,,,,,,
1000.0,75566.41895887001,626,1282048,11018,116,232204.921875,0.0003,0.2,-0.05682714548020158,0.5028608441352844,483255.6541015625,0.69638671875,6250,-12.332145285606384,0.65827173,0.0,,
1000.0,75695.42306140001,627,1284096,11023,116,203281.359375,0.0003,0.2,-0.05558658681693487,0.5029090642929077,500403.09541015624,0.715478515625,6260,-12.326425993442536,0.73164713,2.980232238769531e-07,,
,,,1285000,,,361852.34375,0.0003,0.2,-0.07163881096057594,0.5028815865516663,610308.9870117188,0.73642578125,6270,-12.322125887870788,0.8521666,0.0,77005.90625782013,1000.0
1000.0,75887.99962236,628,1286144,11049,116,,,,,,,,,,,,,
1000.0,75716.53143719,629,1288192,11054,116,332999.875,0.0003,0.2,-0.07972540239425144,0.5019751787185669,686595.56640625,0.6857421875,6280,-12.304437646269799,0.55103767,2.384185791015625e-07,,
,,,1290000,,,89320.359375,0.0003,0.2,-0.06384650597465225,0.5015602707862854,224781.723828125,0.76845703125,6290,-12.285458543896675,0.9279742,4.76837158203125e-07,77819.26999254226,1000.0
1000.0,75671.7695614,630,1290240,11081,116,,,,,,,,,,,,,
1000.0,75677.39847491999,631,1292288,11086,116,233879.953125,0.0003,0.2,-0.08234540600678883,0.5002836585044861,474857.3456054687,0.713720703125,6300,-12.244877463579178,0.57220817,-1.0728836059570312e-06,,
