time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/approx_kl,train/n_updates,train/std,train/clip_range,train/entropy_loss,train/loss,train/clip_fraction,train/explained_variance,train/value_loss,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
493568,241,193,387.10283597,78.93,2545,0.0003,0.03271627,2400,0.8607355952262878,0.2,-21.47932606935501,124.34191131591797,0.22705078125,0.8995228409767151,345.95929131507876,-0.05341150242311414,,
495000,,,,,,0.0003,0.03192646,2410,0.8604016900062561,0.2,-21.465077531337737,195.49244689941406,0.23369140625,0.9128635823726654,355.9558674812317,-0.054579827879206275,74.3,386.2421445757151
495616,242,193,381.01348885,77.12,2555,,,,,,,,,,,,,
497664,243,194,395.39585656,79.47,2564,0.0003,0.030567337,2420,0.8598982691764832,0.2,-21.453204679489136,88.05769348144531,0.24052734375,0.9202719703316689,304.0510996818542,-0.055580261501017955,,
499712,244,194,386.24510982,78.13,2573,0.0003,0.0321649,2430,0.8601165413856506,0.2,-21.45271452665329,92.61421966552734,0.233056640625,0.9249441996216774,275.97034459114076,-0.05222992752387654,,
500000,,,,,,0.0003,0.030554354,2440,0.8598642349243164,0.2,-21.4514610350132,118.05667877197266,0.2212890625,0.8920098915696144,378.2466817378998,-0.04961714195087552,92.05,482.2573908742517
501760,245,193,392.37710782999994,79.25,2586,,,,,,,,,,,,,
503808,246,194,381.21777821,77.29,2595,0.0003,0.040978923,2450,0.8583935499191284,0.2,-21.43377999663353,68.31777954101562,0.248583984375,0.912036657333374,291.33716242313386,-0.05187693008338101,,
505000,,,,,,0.0003,0.030620912,2460,0.8579912185668945,0.2,-21.413078474998475,176.64151000976562,0.210009765625,0.8842460587620735,406.5369098186493,-0.050884438859065996,85.05,444.1560584694147
505856,247,194,372.39604956000005,75.93,2607,,,,,,,,,,,,,
507904,248,194,366.32296868000003,74.26,2614,0.0003,0.0378007,2470,0.8570327758789062,0.2,-21.400122278928755,126.97491455078125,0.2421875,0.9052833095192909,312.118178319931,-0.05420067895902321,,
509952,249,194,363.5389315000001,74.2,2623,0.0003,0.037331626,2480,0.8561791181564331,0.2,-21.38029580116272,100.62023162841797,0.273046875,0.9091162085533142,295.29908616542815,-0.057930403444333936,,
510000,,,,,,0.0003,0.04285183,2490,0.8556187748908997,0.2,-21.36495100259781,94.85295867919922,0.27685546875,0.9237952157855034,253.01585371494292,-0.05819095113547519,62.6,331.7546195991337
512000,250,194,379.85940658000004,77.76,2635,,,,,,,,,,,,,
514048,251,194,392.42490888,80.14,2644,0.0003,0.03809347,2500,0.8555969595909119,0.2,-21.357138520479204,136.29159545898438,0.25361328125,0.9136769846081734,306.6668753147125,-0.053738502980559134,,
515000,,,,,,0.0003,0.03654366,2510,0.8544803857803345,0.2,-21.343947154283523,116.67945861816406,0.23876953125,0.9046937525272369,300.41016750335694,-0.048464074288494884,63.1,333.3835141539574
516096,252,194,399.02546480999996,81.17,2656,,,,,,,,,,,,,
518144,253,194,396.25596018000005,80.77,2664,0.0003,0.030902568,2520,0.8549792170524597,0.2,-21.339392071962358,134.70272827148438,0.233251953125,0.9001211374998093,363.8092537879944,-0.054011103964876385,,
520000,,,,,,0.0003,0.027271684,2530,0.8553808331489563,0.2,-21.347722935676575,119.29986572265625,0.20537109375,0.8811241835355759,372.9444926738739,-0.04868030518118758,93.45,493.56438870877025
520192,254,194,391.83649756000005,79.87,2676,,,,,,,,,,,,,
522240,255,194,396.04836068000003,81.23,2685,0.0003,0.035069335,2540,0.854648768901825,0.2,-21.3398226082325,77.29353332519531,0.252294921875,0.9122657850384712,283.36876382827757,-0.05528261768631637,,
524288,256,194,406.97329815000006,83.53,2694,0.0003,0.029749746,2550,0.8541114926338196,0.2,-21.325879871845245,155.26998901367188,0.215185546875,0.8678081929683685,458.6940979003906,-0.05095488272781949,,
525000,,,,,,0.0003,0.033180576,2560,0.8549605011940002,0.2,-21.329077810049057,127.16361999511719,0.23779296875,0.9129625260829926,301.7117561340332,-0.052520837361225856,88.65,466.7586651697755
526336,257,194,414.62884225,84.8,2708,,,,,,,,,,,,,
528384,258,194,411.6034841299999,83.95,2716,0.0003,0.03096441,2570,0.8543672561645508,0.2,-21.330392134189605,105.77283477783203,0.22138671875,0.9006947427988052,316.14927678108216,-0.04925287351070438,,
530000,,,,,,0.0003,0.034578506,2580,0.8542954921722412,0.2,-21.32414393424988,84.38628387451172,0.2294921875,0.9172561913728714,328.6789468288422,-0.05243298827845137,72.25,368.9238815665245
530432,259,194,414.06356961,84.36,2727,,,,,,,,,,,,,
532480,260,194,406.41669882,83.17,2736,0.0003,0.034193534,2590,0.8536340594291687,0.2,-21.3156121134758,104.9433822631836,0.22724609375,0.9025901630520821,326.8734234809875,-0.05176875951874536,,
534528,261,194,403.91493159,82.64,2746,0.0003,0.034263097,2600,0.8532090783119202,0.2,-21.301923179626463,134.97280883789062,0.243408203125,0.8807892948389053,393.3107847690582,-0.04899499975435902,,
535000,,,,,,0.0003,0.030491425,2610,0.8525577187538147,0.2,-21.293217718601227,217.99497985839844,0.243408203125,0.9121867418289185,353.69698495864867,-0.05501886623678729,64.15,340.5591556306928
536576,262,194,411.71894269999996,83.6,2758,,,,,,,,,,,,,
538624,263,194,399.44891692,81.08,2767,0.0003,0.040269725,2620,0.8532143831253052,0.2,-21.287433791160584,93.65031433105469,0.268408203125,0.9175655171275139,299.9215291500092,-0.05283298189751804,,
540000,,,,,,0.0003,0.036148213,2630,0.8520879745483398,0.2,-21.282453483343126,89.2723159790039,0.2330078125,0.9000833928585052,368.77039589881895,-0.04505111982289236,89.7,469.75408425163477
540672,264,194,388.03893346999996,78.61,2778,,,,,,,,,,,,,
542720,265,194,381.87817055000005,77.41,2786,0.0003,0.03186977,2640,0.8515625596046448,0.2,-21.26363536119461,101.65298461914062,0.24169921875,0.8876759856939316,420.29300222396853,-0.054434335744008425,,
544768,266,194,376.7542581199999,77.17,2795,0.0003,0.039662343,2650,0.8506332039833069,0.2,-21.24967558979988,72.20166778564453,0.270703125,0.9069877192378044,273.62727854251864,-0.05721859259065241,,
545000,,,,,,0.0003,0.03738065,2660,0.8501908779144287,0.2,-21.235314339399338,90.71531677246094,0.27958984375,0.8954711779952049,325.8367042541504,-0.05656321964925155,91.35,472.1600611448288
546816,267,194,392.57613181,80.14,2809,,,,,,,,,,,,,
548864,268,194,396.06601668999997,80.37,2818,0.0003,0.04068306,2670,0.8500425815582275,0.2,-21.231460469961167,121.62052154541016,0.25556640625,0.9213171377778053,289.98773431777954,-0.055540532298618925,,
550000,,,,,,0.0003,0.03779283,2680,0.8501603603363037,0.2,-21.231783789396285,114.97370910644531,0.261767578125,0.9220046252012253,280.5236517906189,-0.054288291960256176,78.9,413.8003408551216
550912,269,194,405.63815779,82.36,2830,,,,,,,,,,,,,
552960,270,194,401.29561132999993,82.16,2837,0.0003,0.034949638,2690,0.8493794798851013,0.2,-21.224527412652968,144.56179809570312,0.251025390625,0.9143524542450905,311.5067281484604,-0.05683878824638668,,
555000,,,,,,0.0003,0.03230565,2700,0.8487070798873901,0.2,-21.208914744853974,116.82229614257812,0.227685546875,0.9112777858972549,339.8966278553009,-0.051278266930603424,70.15,368.52872511446475
555008,271,194,389.33613645,80.12,2849,,,,,,,,,,,,,
557056,272,194,391.29734769000004,80.95,2858,0.0003,0.036818437,2710,0.8480266332626343,0.2,-21.19401530623436,86.28668212890625,0.252978515625,0.9185768142342567,284.92254197597504,-0.04971024218539242,,
559104,273,194,375.78733869,77.99,2867,0.0003,0.04135574,2720,0.8478549718856812,0.2,-21.18642498254776,93.4432144165039,0.255322265625,0.9120103716850281,321.376448059082,-0.051755364719429056,,
560000,,,,,,0.0003,0.039386727,2730,0.8482968211174011,0.2,-21.19184483885765,65.81523895263672,0.259765625,0.9310116246342659,240.47281832695006,-0.05438710659800563,86.35,439.58937031375245
561152,274,194,390.32399786999997,80.78,2881,,,,,,,,,,,,,
563200,275,194,391.17076389999994,80.9,2888,0.0003,0.035770398,2740,0.8472362756729126,0.2,-21.183534824848174,129.59254455566406,0.2376953125,0.8962930589914322,379.84402351379396,-0.052890868863323705,,
565000,,,,,,0.0003,0.04528874,2750,0.8465169072151184,0.2,-21.16025510430336,96.02778625488281,0.279345703125,0.9188551381230354,276.2294908285141,-0.05482904308009893,75.25,393.7137014143169
565248,276,194,401.2727232600001,82.31,2899,,,,,,,,,,,,,
567296,277,195,413.27880431000006,84.12,2908,0.0003,0.036719363,2760,0.8466207385063171,0.2,-21.155451875925063,119.19222259521484,0.274365234375,0.9214231371879578,276.638436126709,-0.05603357304353267,,
569344,278,195,401.9998569000001,81.37,2917,0.0003,0.04533205,2770,0.8458633422851562,0.2,-21.14807348251343,91.34669494628906,0.2705078125,0.9203896224498749,259.2854541778564,-0.054169284619274546,,
570000,,,,,,0.0003,0.038617894,2780,0.844533383846283,0.2,-21.12691178917885,102.52657318115234,0.259716796875,0.9136294797062874,313.81461215019226,-0.05473659393901471,70.85,371.8679004644044
571392,279,195,398.6265117500001,80.27,2929,,,,,,,,,,,,,
573440,280,195,388.4682369699999,78.61,2938,0.0003,0.043412134,2790,0.8442094326019287,0.2,-21.109871155023576,71.42822265625,0.26728515625,0.933329313993454,245.86452460289001,-0.057068497268483044,,
575000,,,,,,0.0003,0.03915709,2800,0.8435268402099609,0.2,-21.09789412021637,83.5835952758789,0.260595703125,0.9161636307835579,311.8253444433212,-0.055042092836811204,78.65,407.20488525545227
575488,281,195,385.51874517000005,78.27,2948,,,,,,,,,,,,,
577536,282,195,396.35957898999993,80.44,2957,0.0003,0.03580282,2810,0.8431580066680908,0.2,-21.088901472091674,131.44981384277344,0.24609375,0.912024550139904,327.2590186595917,-0.05403621851583011,,
579584,283,195,408.60374254000004,83.25,2966,0.0003,0.039133273,2820,0.842046856880188,0.2,-21.074191123247147,112.58574676513672,0.276220703125,0.9117044284939766,276.8352961301804,-0.05680844135931693,,
580000,,,,,,0.0003,0.03582952,2830,0.8423478007316589,0.2,-21.060885512828825,95.31766510009766,0.264208984375,0.8999955579638481,353.36151146888733,-0.057040575085557065,80.15,415.4312262556981
581632,284,195,420.4826368,85.58,2978,,,,,,,,,,,,,
583680,285,195,420.55516683,85.26,2988,0.0003,0.040013745,2840,0.8418141603469849,0.2,-21.05917783975601,148.4688262939453,0.259765625,0.8949740380048752,397.21322336196897,-0.05430545282433741,,
585000,,,,,,0.0003,0.036309414,2850,0.8414284586906433,0.2,-21.050646823644637,119.47893524169922,0.234765625,0.9046428874135017,378.4064969539642,-0.050087128661107275,76.7,395.06551787853243
585728,286,195,415.57162171999994,84.67,2999,,,,,,,,,,,,,
587776,287,195,412.04162684000005,83.87,3007,0.0003,0.039222047,2860,0.8411540985107422,0.2,-21.04548986554146,108.02306365966797,0.241064453125,0.917897455394268,328.0237045288086,-0.0507276393880602,,
589824,288,195,402.43718397,81.44,3016,0.0003,0.038920626,2870,0.8406205773353577,0.2,-21.03484230041504,122.04850006103516,0.25302734375,0.9201208651065826,310.02785806655885,-0.05314279705344234,,
590000,,,,,,0.0003,0.04087464,2880,0.8403550386428833,0.2,-21.028105652332307,79.21821594238281,0.284814453125,0.9355756342411041,251.42683527469634,-0.0559243599709589,72.6,376.40823554317467
591872,289,195,405.98569193000003,81.95,3028,,,,,,,,,,,,,
593920,290,195,404.76649004,81.58,3037,0.0003,0.03526633,2890,0.8394824862480164,0.2,-21.01563246846199,101.58590698242188,0.268798828125,0.9289941117167473,303.98940498828887,-0.05526982917217538,,
595000,,,,,,0.0003,0.03493473,2900,0.8402277231216431,0.2,-21.015286564826965,107.29839324951172,0.247412109375,0.9346994236111641,260.5302706480026,-0.04926525206828956,66.85,344.9878348618746
595968,291,195,397.60189898,80.33,3049,,,,,,,,,,,,,
598016,292,195,400.9934598700001,81.3,3057,0.0003,0.03680481,2910,0.8398543000221252,0.2,-21.016332298517227,170.34144592285156,0.2484375,0.9181089848279953,311.03614802360534,-0.05420396272238577,,
600000,,,,,,0.0003,0.043801956,2920,0.8392149806022644,0.2,-21.007959723472595,104.01378631591797,0.2732421875,0.910336896777153,313.66974284648893,-0.05215097936452366,85.65,442.22935895146804
600064,293,195,392.65282783999993,79.67,3068,,,,,,,,,,,,,
602112,294,195,396.30821374000004,80.56,3077,0.0003,0.03522489,2930,0.8391322493553162,0.2,-20.997022610902786,90.91824340820312,0.2544921875,0.9068460837006569,344.64990587234496,-0.057455302486778236,,
604160,295,195,404.8175713499999,82.41,3087,0.0003,0.0352211,2940,0.8383638858795166,0.2,-20.987088406085967,116.59009552001953,0.23525390625,0.9021363332867622,373.3786731719971,-0.0523101501428755,,
605000,,,,,,0.0003,0.04095318,2950,0.8372589349746704,0.2,-20.970266503095626,99.08149719238281,0.26396484375,0.9143738225102425,330.7315881729126,-0.05559230909566395,81.2,427.1382714152336
606208,296,195,403.83992292000005,81.99,3100,,,,,,,,,,,,,
608256,297,195,416.58623873,85.0,3108,0.0003,0.047765665,2960,0.8370225429534912,0.2,-20.952777355909348,130.97181701660156,0.26123046875,0.9240362346172333,258.6829370737076,-0.052620364443282594,,
610000,,,,,,0.0003,0.030622467,2970,0.8368978500366211,0.2,-20.948629248142243,132.38919067382812,0.23701171875,0.9086469411849976,377.1572208404541,-0.05130205328459851,88.6,462.7936058185995
610304,298,195,422.32971961999993,86.0,3119,,,,,,,,,,,,,
612352,299,195,421.19376687,85.9,3129,0.0003,0.037934236,2980,0.8366957306861877,0.2,-20.94374011158943,140.10545349121094,0.25146484375,0.9141644611954689,368.68195695877074,-0.04926406366284937,,
614400,300,195,425.33034145,86.07,3138,0.0003,0.04357528,2990,0.835946261882782,0.2,-20.930194622278215,67.05038452148438,0.2748046875,0.9266435950994492,265.4970431566238,-0.05345509777835104,,
615000,,,,,,0.0003,0.04755664,3000,0.8356600403785706,0.2,-20.920208358764647,68.0980224609375,0.28681640625,0.9356284067034721,254.70551736354827,-0.05612704654631671,73.95,382.99047221541406
616448,301,195,423.53765617,85.25,3150,,,,,,,,,,,,,
618496,302,195,413.9271227,83.57,3159,0.0003,0.04320339,3010,0.8345968127250671,0.2,-20.906935662031174,89.84896087646484,0.259716796875,0.9230083525180817,280.64169986248015,-0.053714658942772074,,
620000,,,,,,0.0003,0.050032504,3020,0.8332739472389221,0.2,-20.880955904722214,75.88509368896484,0.292333984375,0.9281324371695518,265.1215974330902,-0.0561175972194178,77.05,403.71543497145177
620544,303,195,401.28725655999995,80.73,3170,,,,,,,,,,,,,
622592,304,195,399.51528063999996,81.08,3179,0.0003,0.044694234,3030,0.833791196346283,0.2,-20.873291623592376,104.28331756591797,0.28232421875,0.9287951961159706,274.3724003076553,-0.055290343961678444,,
624640,305,195,392.6012379299999,80.15,3188,0.0003,0.040932994,3040,0.8332761526107788,0.2,-20.873801171779633,88.57438659667969,0.27666015625,0.9188334718346596,271.7895539999008,-0.055570528433599976,,
625000,,,,,,0.0003,0.03913887,3050,0.8336777687072754,0.2,-20.872388899326324,112.96025085449219,0.261767578125,0.9232872799038887,281.38794407844546,-0.05389945659844671,91.5,453.4466597457882
626688,306,195,391.86042214,80.2,3201,,,,,,,,,,,,,
628736,307,195,384.72026817000005,79.17,3210,0.0003,0.05183167,3060,0.8337838649749756,0.2,-20.873474383354186,101.1703109741211,0.30068359375,0.9292988926172256,246.14927389621735,-0.05535092340724077,,
630000,,,,,,0.0003,0.043279283,3070,0.8324414491653442,0.2,-20.860657000541686,76.86283874511719,0.29384765625,0.9293925538659096,254.0983175754547,-0.059076993452617896,87.05,441.14406956583264
630784,308,195,380.14824150999993,78.19,3222,,,,,,,,,,,,,
632832,309,195,383.45799205000003,78.69,3230,0.0003,0.04238169,3080,0.8326454758644104,0.2,-20.848553675413132,106.7640151977539,0.301513671875,0.9236320033669472,274.05596401691434,-0.05823663269402459,,
634880,310,195,401.33676105000006,82.2,3239,0.0003,0.038554102,3090,0.8323135375976562,0.2,-20.84605777859688,97.20367431640625,0.269287109375,0.9313788637518883,248.3757404088974,-0.05239691385650076,,
635000,,,,,,0.0003,0.035325266,3100,0.8327994346618652,0.2,-20.84856182932854,74.55302429199219,0.25234375,0.9200343564152718,312.8665671825409,-0.05245894928521011,83.95,416.97449270486834
636928,311,195,410.63060664000005,84.17,3252,,,,,,,,,,,,,
638976,312,195,414.20669512,85.08,3261,0.0003,0.036730662,3110,0.8329027891159058,0.2,-20.85269703865051,147.41085815429688,0.241455078125,0.911795899271965,339.8417130231857,-0.051470394944772124,,
640000,,,,,,0.0003,0.044078298,3120,0.8329833149909973,0.2,-20.850828820466994,143.14810180664062,0.286767578125,0.9132719337940216,323.716623878479,-0.05554063587915152,89.35,446.97659317245706
641024,313,195,411.7342963599999,84.7,3273,,,,,,,,,,,,,
643072,314,195,412.38385997999995,84.37,3281,0.0003,0.04186218,3130,0.8314481377601624,0.2,-20.833032220602036,119.83281707763672,0.268212890625,0.9162662625312805,298.66976256370543,-0.0541792571748374,,
645000,,,,,,0.0003,0.04627922,3140,0.8313068151473999,0.2,-20.814344346523285,75.8427734375,0.31650390625,0.9304555207490921,255.14751799106597,-0.05962492789258249,90.7,460.6378721163375
645120,315,195,411.7403586599999,84.11,3294,,,,,,,,,,,,,
647168,316,195,410.92491973999995,83.89,3303,0.0003,0.038374867,3150,0.8308963775634766,0.2,-20.80971228480339,124.49571228027344,0.2490234375,0.9291326701641083,318.323166847229,-0.0521271432749927,,
649216,317,195,416.38313703,84.36,3313,0.0003,0.041758478,3160,0.8297319412231445,0.2,-20.79471829533577,99.858154296875,0.2681640625,0.9248885437846184,296.63011407852173,-0.05371807914925739,,
650000,,,,,,0.0003,0.039684616,3170,0.8293293118476868,0.2,-20.776693338155745,121.73441314697266,0.263427734375,0.9231443256139755,321.4786782741547,-0.05212280600098893,96.55,489.71588107720015
651264,318,195,410.59578252999995,83.42,3326,,,,,,,,,,,,,
653312,319,195,410.75726519000006,82.94,3333,0.0003,0.039300658,3180,0.8299303650856018,0.2,-20.77899180650711,160.780029296875,0.2541015625,0.9215370118618011,321.52345085144043,-0.050727179372916,,
655000,,,,,,0.0003,0.03798601,3190,0.8294715881347656,0.2,-20.778860682249068,71.3002700805664,0.24404296875,0.9308005198836327,269.59900205135347,-0.050843569845892486,102.0,521.1232566654683
655360,320,195,409.1121383999999,82.56,3346,,,,,,,,,,,,,
657408,321,195,405.05207493999995,82.24,3355,0.0003,0.041842476,3200,0.8287593722343445,0.2,-20.764448720216752,101.95508575439453,0.2646484375,0.9057227969169617,352.657985830307,-0.053682505353936,,
659456,322,195,407.1654388899999,83.02,3364,0.0003,0.040851735,3210,0.8289713263511658,0.2,-20.75740732550621,75.00471496582031,0.2689453125,0.9141482785344124,311.58159584999083,-0.04884537559410092,,
660000,,,,,,0.0003,0.03674586,3220,0.8292266726493835,0.2,-20.759115988016127,104.06314086914062,0.25849609375,0.9045160710811615,374.27072930336,-0.0517799523222493,91.55,468.3419165171683
661504,323,195,414.1627037100001,84.42,3377,,,,,,,,,,,,,
663552,324,195,417.89630030999996,84.65,3386,0.0003,0.038795874,3230,0.8292350769042969,0.2,-20.7640752017498,110.25843811035156,0.260302734375,0.9079577699303627,385.02743763923644,-0.05270693720667623,,
665000,,,,,,0.0003,0.041059587,3240,0.828728973865509,0.2,-20.756259030103685,130.73573303222656,0.262255859375,0.9149300381541252,326.6256348371506,-0.05187537182355299,94.5,479.962887930125
665600,325,195,410.04614298999985,83.13,3398,,,,,,,,,,,,,
667648,326,195,405.21372776,82.22,3408,0.0003,0.04357723,3250,0.8289809226989746,0.2,-20.75308028459549,95.20596313476562,0.299755859375,0.9164612889289856,326.88585443496703,-0.05133524148841388,,
669696,327,195,403.40639634,82.16,3417,0.0003,0.054749556,3260,0.8289704322814941,0.2,-20.75519791841507,132.74844360351562,0.30400390625,0.9227649047970772,291.0928997993469,-0.05874688628537115,,
670000,,,,,,0.0003,0.041027494,3270,0.8290168642997742,0.2,-20.758134108781814,114.4525146484375,0.273974609375,0.9256835132837296,297.45214343070984,-0.051589407958090305,94.2,491.2571529816836
671744,328,195,415.0286957,84.8,3431,,,,,,,,,,,,,
673792,329,195,413.92930099000006,84.41,3439,0.0003,0.038818713,3280,0.8279195427894592,0.2,-20.74712483882904,87.49833679199219,0.2787109375,0.924926146864891,328.54103307724,-0.05482256777177099,,
675000,,,,,,0.0003,0.0403614,3290,0.8280518651008606,0.2,-20.73553063869476,156.68910217285156,0.2794921875,0.910895548760891,341.7491184711456,-0.0549072351976065,91.55,465.4397165250033
675840,330,195,423.5131796400001,85.76,3452,,,,,,,,,,,,,
677888,331,195,411.13496692,83.56,3461,0.0003,0.04309695,3300,0.8276000022888184,0.2,-20.732395857572556,137.425537109375,0.273193359375,0.9205581620335579,292.89142243862153,-0.056858463532989845,,
679936,332,195,401.12115445,81.29,3471,0.0003,0.053078327,3310,0.828136146068573,0.2,-20.735455030202864,78.80789184570312,0.293115234375,0.9254342913627625,267.0201337575912,-0.055830531232641076,,
680000,,,,,,0.0003,0.049983278,3320,0.8271982073783875,0.2,-20.730443823337556,102.72733306884766,0.326708984375,0.9279301017522812,231.57716422080995,-0.0557301255670609,87.75,418.5505511328578
681984,333,195,400.27000438999994,81.41,3484,,,,,,,,,,,,,
684032,334,195,399.89646760000005,81.45,3493,0.0003,0.04676971,3330,0.8266986608505249,0.2,-20.71267385482788,75.97996520996094,0.26728515625,0.9144667685031891,288.08780336380005,-0.054709915068815465,,
685000,,,,,,0.0003,0.04660305,3340,0.8264904022216797,0.2,-20.70436250567436,89.70049285888672,0.2919921875,0.9251949340105057,261.7540145635605,-0.05499350880418206,84.6,445.00288512445985
686080,335,195,404.0190202,81.81,3504,,,,,,,,,,,,,
688128,336,195,403.64353516000006,82.2,3514,0.0003,0.053843655,3350,0.8258735537528992,0.2,-20.695167928934097,90.98905944824219,0.302197265625,0.9360982924699783,233.70178508758545,-0.056671375775476915,,
690000,,,,,,0.0003,0.049298506,3360,0.8253105282783508,0.2,-20.68037959933281,115.96770477294922,0.316552734375,0.9277920573949814,259.2888083696365,-0.05771105399471708,79.8,417.90717057436706
690176,337,195,417.243724,84.74,3527,,,,,,,,,,,,,
692224,338,195,419.11436339000005,85.37,3536,0.0003,0.043563075,3370,0.8251875638961792,0.2,-20.676593011617662,106.44538116455078,0.2857421875,0.9365038499236107,259.58389575481414,-0.054327194768120535,,
694272,339,195,424.23167571000005,86.18,3546,0.0003,0.039857224,3380,0.8248755931854248,0.2,-20.667011123895644,91.47835540771484,0.261474609375,0.9006797671318054,357.70591015815734,-0.05488202564301901,,
695000,,,,,,0.0003,0.037580743,3390,0.8241590857505798,0.2,-20.65746190547943,116.232177734375,0.258837890625,0.9185925275087357,372.8627570152283,-0.0550407630042173,80.55,423.5465584974736
696320,340,195,429.55323888999993,87.42,3557,,,,,,,,,,,,,
698368,341,195,433.12752072999996,87.65,3567,0.0003,0.04071266,3400,0.8233853578567505,0.2,-20.641202640533447,162.44529724121094,0.246484375,0.915983185172081,363.3023333072662,-0.05252141564851627,,
700000,,,,,,0.0003,0.0416589,3410,0.8223355412483215,0.2,-20.622701048851013,101.05224609375,0.268359375,0.9231299310922623,283.4324711084366,-0.05361666078097187,74.65,391.0439108803868
700416,342,195,422.4034958100001,84.79,3579,,,,,,,,,,,,,
702464,343,195,412.59289517,82.97,3588,0.0003,0.04104995,3420,0.822101891040802,0.2,-20.608837759494783,82.86820983886719,0.273876953125,0.9403569139540195,258.44559037685394,-0.053159851316013376,,
704512,344,195,409.72299597000006,82.47,3597,0.0003,0.048183594,3430,0.822620153427124,0.2,-20.60795741081238,112.53553771972656,0.277685546875,0.9266627207398415,266.3866199016571,-0.053526317822979765,,
705000,,,,,,0.0003,0.0405021,3440,0.8213381171226501,0.2,-20.599528861045837,56.23986053466797,0.282861328125,0.9193422272801399,250.67720222473145,-0.05474204355268739,74.5,392.88198133707044
706560,345,195,413.85376993000006,83.59,3608,,,,,,,,,,,,,
708608,346,195,419.80866483,86.0,3616,0.0003,0.05791098,3450,0.8215049505233765,0.2,-20.586037391424178,84.10721588134766,0.296923828125,0.9186728373169899,280.51875417232515,-0.05201541526184883,,
710000,,,,,,0.0003,0.034426577,3460,0.8217955231666565,0.2,-20.590654462575912,126.89958953857422,0.24384765625,0.8907450065016747,407.36758413314817,-0.0504005803813925,104.1,511.44224642375485
710656,347,195,430.31419575,88.27,3630,,,,,,,,,,,,,
712704,348,195,428.92806297999994,87.51,3640,0.0003,0.043627888,3470,0.8209930062294006,0.2,-20.58410918712616,75.84527587890625,0.28671875,0.9245108738541603,279.23784363269806,-0.05077389229845721,,
714752,349,195,422.94637470999993,86.07,3649,0.0003,0.03866918,3480,0.8216463923454285,0.2,-20.58226210474968,132.48826599121094,0.255615234375,0.9203227534890175,334.02538294792174,-0.050671632247394884,,
715000,,,,,,0.0003,0.042441897,3490,0.8214600682258606,0.2,-20.587208777666092,94.72227478027344,0.281494140625,0.9254850968718529,278.83971898555757,-0.052723389270249756,82.2,425.59327162820847
716800,350,195,418.5639046900001,84.9,3661,,,,,,,,,,,,,
718848,351,195,411.18673309999997,83.36,3669,0.0003,0.05117084,3500,0.8200696706771851,0.2,-20.566562300920488,144.1718292236328,0.29609375,0.9363161697983742,268.0377551794052,-0.05541832539893221,,
720000,,,,,,0.0003,0.041817978,3510,0.8196325898170471,0.2,-20.54637372493744,52.87632751464844,0.26953125,0.926706925034523,281.81512520313265,-0.05403017330099828,85.75,438.97444182252514
720896,352,195,418.601095,84.85,3682,,,,,,,,,,,,,
722944,353,195,423.59760692,85.42,3691,0.0003,0.05011002,3520,0.819681704044342,0.2,-20.54255130290985,85.5084457397461,0.291943359375,0.9435749836266041,233.4144765138626,-0.05559177432442084,,
724992,354,195,423.08891037,85.02,3700,0.0003,0.059088975,3530,0.8181682825088501,0.2,-20.52501369714737,52.934017181396484,0.322900390625,0.9353602081537247,212.5728208065033,-0.058166517945937815,,
725000,,,,,,0.0003,0.044172354,3540,0.817267119884491,0.2,-20.498528230190278,82.78508758544922,0.285888671875,0.9246201813220978,322.19345078468325,-0.0510396356752608,88.15,440.86241044895723
727040,355,195,423.2025795400001,85.33,3712,,,,,,,,,,,,,
729088,356,195,420.8038883599999,84.8,3720,0.0003,0.04668163,3550,0.817025363445282,0.2,-20.48784807920456,117.00862121582031,0.275634765625,0.9242532029747963,309.57631759643556,-0.0543023994192481,,
730000,,,,,,0.0003,0.041756082,3560,0.8168445229530334,0.2,-20.483711069822313,103.13980865478516,0.275927734375,0.9162120819091797,345.8009094238281,-0.054021998311509375,86.2,422.4735733129084
731136,357,195,420.37307406,85.35,3732,,,,,,,,,,,,,
733184,358,195,413.08464395000004,84.43,3741,0.0003,0.04663789,3570,0.8161643743515015,0.2,-20.475149512290955,127.8497314453125,0.283349609375,0.9150213152170181,348.20357518196107,-0.05785755659162532,,
735000,,,,,,0.0003,0.04756234,3580,0.8159942626953125,0.2,-20.46643255352974,150.17127990722656,0.293359375,0.9187081009149551,353.53291540145875,-0.05405789533688221,86.95,416.47990692183373
735232,359,195,413.93586319,84.62,3754,,,,,,,,,,,,,
737280,360,195,422.40934003,86.2,3763,0.0003,0.041784294,3590,0.8151354193687439,0.2,-20.452767491340637,89.75611114501953,0.26337890625,0.9082655236124992,344.52323784828184,-0.05504790205159225,,
739328,361,196,411.02338985999995,83.74,3771,0.0003,0.04896961,3600,0.8148115873336792,0.2,-20.44209920167923,108.4625473022461,0.300732421875,0.9282998368144035,300.447994184494,-0.05676288626564201,,
740000,,,,,,0.0003,0.037014097,3610,0.814475417137146,0.2,-20.433982902765273,108.5546875,0.24853515625,0.9060550928115845,373.77890224456786,-0.05204473217308987,78.1,383.17263644635676
