time/time_elapsed,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/fps,time/total_timesteps,train/critic_loss,train/actor_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
1065,9.39,11572,4.81166377,80,85462,0.2553967535495758,-0.5571873188018799,0.01036951132118702,0.0003,1.7771027088165283,85361,,
1066,9.36,11576,4.7971067099999996,80,85511,0.2879313826560974,-0.6374033689498901,0.010357681661844254,0.0003,2.195530414581299,85410,,
1067,9.62,11580,5.138839459999999,80,85572,0.3096400797367096,-0.5306805372238159,0.010338491760194302,0.0003,-2.2202415466308594,85471,,
1067,9.71,11584,5.286724789999999,80,85614,0.2733241021633148,-0.7759918570518494,0.010340355336666107,0.0003,3.313509464263916,85513,,
1068,9.87,11588,5.466315149999999,80,85667,0.21923476457595825,-0.6533474922180176,0.010439161211252213,0.0003,1.7422271966934204,85566,,
1068,9.91,11592,5.436295380000001,80,85698,0.30429133772850037,-0.7454670667648315,0.01044502668082714,0.0003,1.6318185329437256,85597,,
1069,9.78,11596,5.370405000000001,80,85738,0.35806959867477417,-0.5006278157234192,0.01047578826546669,0.0003,-0.7064788937568665,85637,,
1070,9.81,11600,5.4942595600000015,80,85786,0.2590976357460022,-0.8280535936355591,0.010485212318599224,0.0003,1.8654876947402954,85685,,
1070,9.55,11604,5.28277163,80,85817,0.26915016770362854,-0.802126407623291,0.010557199828326702,0.0003,-1.4261804819107056,85716,,
1071,9.63,11608,5.34668451,80,85862,0.2416631281375885,-0.5787156820297241,0.010582945309579372,0.0003,0.561203122138977,85761,,
1071,9.59,11612,5.339486900000001,80,85886,0.20626375079154968,-0.7329515218734741,0.010607746429741383,0.0003,-1.7630760669708252,85785,,
1071,9.72,11616,5.465753970000001,80,85924,0.3454049825668335,-1.000281810760498,0.010555624961853027,0.0003,2.5691707134246826,85823,,
1072,9.78,11620,5.522988400000002,80,85971,0.3294420540332794,-0.6659814119338989,0.010547987185418606,0.0003,2.1121983528137207,85870,,
1072,9.8,11624,5.648299279999999,80,86013,0.2870364189147949,-0.902535080909729,0.010587533004581928,0.0003,-0.10084277391433716,85912,,
1073,9.73,11628,5.5073262199999995,80,86039,0.2199779748916626,-0.42875945568084717,0.010591471567749977,0.0003,0.5434625148773193,85938,,
1073,9.65,11632,5.53836272,80,86079,0.226195827126503,-0.6484606862068176,0.010621204972267151,0.0003,-1.4123272895812988,85978,,
1074,9.74,11636,5.568520279999999,80,86128,0.20444095134735107,-0.8267059326171875,0.010634846985340118,0.0003,1.4560282230377197,86027,,
1074,9.82,11640,5.580463,80,86172,0.2091207355260849,-0.5770706534385681,0.010683081112802029,0.0003,0.23618462681770325,86071,,
1075,9.88,11644,5.65411205,80,86211,0.20293712615966797,-0.5382548570632935,0.010717864148318768,0.0003,0.052806079387664795,86110,,
1075,9.92,11648,5.71676296,80,86244,0.29460373520851135,-0.5361199378967285,0.010696650482714176,0.0003,-0.7704111337661743,86143,,
1076,10.16,11652,5.8374320100000014,80,86290,0.3571723699569702,-0.5488799810409546,0.010748530738055706,0.0003,-2.842961311340332,86189,,
1077,10.26,11656,5.9635593700000005,80,86338,0.2891521453857422,-0.7680386304855347,0.010761542245745659,0.0003,1.6350712776184082,86237,,
1077,10.27,11660,5.941429340000001,80,86377,0.25830769538879395,-0.6914252638816833,0.010749530047178268,0.0003,-3.650068998336792,86276,,
1078,10.17,11664,5.835678460000001,80,86412,0.3341280221939087,-0.7593976259231567,0.010715186595916748,0.0003,-0.02123117446899414,86311,,
1078,10.19,11668,5.775403500000001,80,86446,0.32805973291397095,-0.6395617723464966,0.010742167942225933,0.0003,-1.3130282163619995,86345,,
1078,10.19,11672,5.705836099999999,80,86481,0.26876920461654663,-0.7546617984771729,0.010619143955409527,0.0003,-0.23556186258792877,86380,,
1079,10.12,11676,5.58188316,80,86523,0.34965580701828003,-0.5071606636047363,0.010572625324130058,0.0003,-1.9717191457748413,86422,,
1079,9.97,11680,5.439380549999998,80,86569,0.2403579205274582,-0.6700214147567749,0.010532406158745289,0.0003,-0.3467872440814972,86468,,
1080,9.8,11684,5.24940525,80,86594,0.30525970458984375,-0.8806841969490051,0.010536138899624348,0.0003,3.906207323074341,86493,,
1080,9.76,11688,5.1355239500000005,80,86643,0.2842866778373718,-0.56620192527771,0.010587644763290882,0.0003,1.3559191226959229,86542,,
1081,9.7,11692,5.05954563,80,86668,0.27135205268859863,-0.7536075115203857,0.010593987070024014,0.0003,3.3885183334350586,86567,,
1081,9.71,11696,5.06762989,80,86709,0.28170621395111084,-0.6607731580734253,0.010690475814044476,0.0003,-1.2505905628204346,86608,,
1082,9.53,11700,4.77012782,80,86739,0.21243123710155487,-0.7132046818733215,0.010688294656574726,0.0003,2.6154122352600098,86638,,
1082,9.74,11704,4.942097110000001,80,86791,0.2591163218021393,-0.7953903079032898,0.01069111842662096,0.0003,-0.9697109460830688,86690,,
1083,9.71,11708,4.96753661,80,86833,0.22223828732967377,-0.8895820379257202,0.010701497085392475,0.0003,1.031836748123169,86732,,
1083,9.85,11712,5.10630523,80,86871,0.22425124049186707,-0.49662601947784424,0.010639406740665436,0.0003,-0.17400741577148438,86770,,
1084,9.85,11716,4.994672629999999,80,86909,0.18830737471580505,-0.7517590522766113,0.010629924945533276,0.0003,0.7590245008468628,86808,,
1084,9.68,11720,4.86740272,80,86939,0.23763178288936615,-0.6962276697158813,0.01062383409589529,0.0003,-0.726996660232544,86838,,
1085,9.58,11724,4.86230309,80,86971,0.3429761528968811,-0.7077362537384033,0.010678223334252834,0.0003,-0.4627346396446228,86870,,
1085,9.58,11728,4.88419976,80,86997,0.22153764963150024,-0.518220067024231,0.010731538757681847,0.0003,-2.495311737060547,86896,,
1086,9.66,11732,4.928078289999999,80,87045,0.23264838755130768,-0.8112062811851501,0.01078962255269289,0.0003,-0.6263010501861572,86944,,
1086,9.53,11736,4.78408951,80,87081,0.24670258164405823,-0.7988348007202148,0.010809659957885742,0.0003,-1.6514676809310913,86980,,
1087,9.53,11740,4.93518857,80,87125,0.2958351969718933,-0.634894847869873,0.010787565261125565,0.0003,0.9937388896942139,87024,,
1088,9.83,11744,5.26651283,80,87194,0.3246559202671051,-0.8834666013717651,0.01077677309513092,0.0003,3.035907030105591,87093,,
1088,9.91,11748,5.264303319999999,80,87235,0.2354634553194046,-0.7286163568496704,0.010831303894519806,0.0003,2.6282453536987305,87134,,
1088,9.73,11752,5.18830652,80,87263,0.3122831881046295,-0.958582878112793,0.01082106214016676,0.0003,1.1898497343063354,87162,,
1089,9.7,11756,5.199376149999999,80,87308,0.3172081708908081,-0.6223818063735962,0.010818750597536564,0.0003,-0.7308439612388611,87207,,
1090,9.85,11760,5.414547399999999,80,87362,0.2526782155036926,-0.706820547580719,0.01084739901125431,0.0003,0.44305357336997986,87261,,
1090,9.96,11764,5.6226057,80,87408,0.23808935284614563,-0.7186709642410278,0.010855687782168388,0.0003,1.7664799690246582,87307,,
1091,10.11,11768,5.846767310000001,80,87457,0.22958359122276306,-0.8095948696136475,0.01085389219224453,0.0003,1.005939245223999,87356,,
1091,10.04,11772,5.80757798,80,87485,0.2729073166847229,-0.5524927973747253,0.010873110964894295,0.0003,0.6992874145507812,87384,,
1092,9.98,11776,5.82510311,80,87521,0.22366631031036377,-0.670296311378479,0.010818921029567719,0.0003,-1.346778392791748,87420,,
1092,9.96,11780,5.713238560000001,80,87565,0.48612111806869507,-0.9750880599021912,0.010809860192239285,0.0003,0.744795560836792,87464,,
1093,10.14,11784,5.85342534,80,87608,0.2640749216079712,-0.7148936986923218,0.010891464538872242,0.0003,-2.2802295684814453,87507,,
1093,10.01,11788,5.866577670000001,80,87644,0.3060956597328186,-0.9125388860702515,0.010903737507760525,0.0003,1.1868222951889038,87543,,
1094,10.06,11792,5.911901389999998,80,87674,0.3582495450973511,-0.7754865884780884,0.010932731442153454,0.0003,1.4311439990997314,87573,,
1094,10.0,11796,5.758521760000001,80,87709,0.3758423328399658,-0.8093231916427612,0.01095513440668583,0.0003,1.403283953666687,87608,,
1095,10.09,11800,5.7898759900000005,80,87748,0.296836793422699,-0.6464262008666992,0.010958499275147915,0.0003,0.8914610147476196,87647,,
1095,9.89,11804,5.6167224399999975,80,87780,0.38645297288894653,-0.7580903768539429,0.010997745208442211,0.0003,2.432307004928589,87679,,
1096,10.13,11808,5.936133359999999,80,87846,0.20900872349739075,-0.6054505109786987,0.011013099923729897,0.0003,1.1738640069961548,87745,,
1097,10.17,11812,5.962995470000001,80,87888,0.24989977478981018,-0.5639488697052002,0.010989749804139137,0.0003,0.5272607803344727,87787,,
1097,10.18,11816,6.046109400000001,80,87927,0.2799736559391022,-0.7999773025512695,0.011050675064325333,0.0003,-0.17557278275489807,87826,,
1098,10.26,11820,5.9662162599999995,80,87965,0.21594801545143127,-0.6199974417686462,0.011027377098798752,0.0003,-1.4225609302520752,87864,,
1098,10.33,11824,5.958953810000001,80,88004,0.290588915348053,-0.7832598090171814,0.011013977229595184,0.0003,-1.5939329862594604,87903,,
1099,10.48,11828,6.130276729999999,80,88045,0.27544665336608887,-0.5330751538276672,0.010991285555064678,0.0003,-1.2284495830535889,87944,,
1099,10.31,11832,6.006809389999998,80,88076,0.28687381744384766,-0.8145332336425781,0.010991133749485016,0.0003,2.6773414611816406,87975,,
1100,10.43,11836,6.18200417,80,88124,0.2734689712524414,-0.7586277723312378,0.011073652654886246,0.0003,2.695697784423828,88023,,
1100,10.38,11840,6.021975609999999,80,88163,0.19670215249061584,-0.712827742099762,0.01105684693902731,0.0003,0.2937554121017456,88062,,
1101,10.14,11844,5.71972112,80,88208,0.3449174165725708,-0.7090886831283569,0.011097253300249577,0.0003,-2.2668464183807373,88107,,
1101,10.16,11848,5.790305979999999,80,88251,0.23047226667404175,-0.8348761796951294,0.011122110299766064,0.0003,-5.057528018951416,88150,,
1102,10.48,11852,5.97436508,80,88311,0.2651006579399109,-0.7893352508544922,0.01104038767516613,0.0003,0.4067910313606262,88210,,
1102,10.47,11856,6.048024280000001,80,88355,0.24130620062351227,-0.7420444488525391,0.01099945418536663,0.0003,0.09566348791122437,88254,,
1103,10.53,11860,6.22385509,80,88415,0.338101863861084,-0.7409919500350952,0.011058449745178223,0.0003,1.4082255363464355,88314,,
1104,10.39,11864,6.02039822,80,88447,0.3549366593360901,-0.7411366701126099,0.011089859530329704,0.0003,-0.47930553555488586,88346,,
1105,10.53,11868,6.233267289999999,80,88510,0.18478474020957947,-0.5616582632064819,0.011112557724118233,0.0003,-1.2447984218597412,88409,,
1105,10.78,11872,6.422747920000002,80,88563,0.3024636507034302,-0.7036159038543701,0.011088584549725056,0.0003,-3.4571781158447266,88462,,
1106,10.79,11876,6.4662125700000015,80,88600,0.35192447900772095,-0.5943943858146667,0.011074760928750038,0.0003,-3.5134782791137695,88499,,
1106,10.74,11880,6.57851169,80,88639,0.2611687183380127,-0.8334121704101562,0.011099746450781822,0.0003,0.6577526330947876,88538,,
1107,10.66,11884,6.519462689999999,80,88674,0.24621818959712982,-0.6558148264884949,0.011101811192929745,0.0003,0.6399959325790405,88573,,
1107,10.8,11888,6.651981339999999,80,88724,0.2594650387763977,-0.561362624168396,0.011074592359364033,0.0003,-1.0543686151504517,88623,,
1108,10.85,11892,6.7589532199999995,80,88759,0.33143284916877747,-0.7285560369491577,0.011071750894188881,0.0003,-1.2547476291656494,88658,,
1108,10.93,11896,6.85444609,80,88802,0.3375241756439209,-0.8133557438850403,0.011058418080210686,0.0003,1.6472097635269165,88701,,
1109,11.12,11900,7.037411340000001,80,88860,0.2975338101387024,-0.9482686519622803,0.011192618869245052,0.0003,-1.5159664154052734,88759,,
1110,11.04,11904,6.94948644,80,88884,0.24456439912319183,-0.7599606513977051,0.01119168009608984,0.0003,-0.016159892082214355,88783,,
1110,10.8,11908,6.6180598900000005,80,88926,0.3182549774646759,-0.7427582740783691,0.011253970675170422,0.0003,-0.31336092948913574,88825,,
1111,10.78,11912,6.52408408,80,88966,0.22442056238651276,-0.814721941947937,0.01128953043371439,0.0003,1.9783892631530762,88865,,
1111,10.7,11916,6.5124879799999995,80,88997,0.27205348014831543,-1.0435168743133545,0.011332684196531773,0.0003,4.460519790649414,88896,,
1112,10.63,11920,6.4797159199999985,80,89028,0.19764378666877747,-1.0263597965240479,0.011341501027345657,0.0003,2.3602776527404785,88927,,
1112,10.49,11924,6.3167097000000005,80,89053,0.273647278547287,-0.8274190425872803,0.011345600709319115,0.0003,-0.15638935565948486,88952,,
1113,10.69,11928,6.516917510000001,80,89114,0.26914334297180176,-0.8593519926071167,0.011335418559610844,0.0003,0.22008025646209717,89013,,
1113,10.77,11932,6.623470100000002,80,89153,0.2610339820384979,-0.9756720066070557,0.01140755694359541,0.0003,-2.7198357582092285,89052,,
1114,10.8,11936,6.63820325,80,89204,0.2660408020019531,-0.683942437171936,0.01137519907206297,0.0003,1.6197787523269653,89103,,
1115,10.78,11940,6.536304820000002,80,89241,0.2919779419898987,-0.6674803495407104,0.011359871365129948,0.0003,1.330697774887085,89140,,
1115,10.72,11944,6.500304750000001,80,89280,0.22217130661010742,-0.6166509985923767,0.011379506438970566,0.0003,2.039062738418579,89179,,
1116,10.83,11948,6.708422840000001,80,89334,0.29548999667167664,-0.7553614377975464,0.01141524501144886,0.0003,1.4227910041809082,89233,,
1116,10.58,11952,6.5685475900000005,80,89369,0.346168577671051,-0.7567639946937561,0.011438642628490925,0.0003,1.6188039779663086,89268,,
1117,10.59,11956,6.507299779999999,80,89414,0.32401204109191895,-0.6473218202590942,0.011376132257282734,0.0003,1.039275884628296,89313,,
1117,10.4,11960,6.205124870000001,80,89455,0.26061123609542847,-0.6678651571273804,0.011417009867727757,0.0003,-2.9979159832000732,89354,,
1118,10.43,11964,6.28413764,80,89490,0.2781062722206116,-0.6881744265556335,0.01139137428253889,0.0003,-2.231219530105591,89389,,
1118,10.28,11968,6.153837659999999,80,89538,0.2913900911808014,-0.7270004153251648,0.011320731602609158,0.0003,2.481238842010498,89437,,
1119,10.18,11972,6.12028587,80,89581,0.22380949556827545,-0.8682493567466736,0.011373154819011688,0.0003,2.083299398422241,89480,,
1119,10.23,11976,6.24685646,80,89623,0.2380245476961136,-0.9176883697509766,0.011391820386052132,0.0003,0.13301163911819458,89522,,
1120,10.24,11980,6.080868740000002,80,89663,0.2383597195148468,-0.6438710689544678,0.011348024941980839,0.0003,0.2315022349357605,89562,,
1120,10.27,11984,6.168826360000001,80,89701,0.24328753352165222,-0.8405718803405762,0.011285493150353432,0.0003,1.0043270587921143,89600,,
1121,10.19,11988,6.059926889999998,80,89743,0.27155399322509766,-0.9207568764686584,0.011307783424854279,0.0003,2.194758415222168,89642,,
1121,10.24,11992,6.083168509999999,80,89783,0.22217604517936707,-0.5683810710906982,0.011431952007114887,0.0003,-0.1464935541152954,89682,,
1122,10.39,11996,6.21358188,80,89841,0.27864187955856323,-0.6657394170761108,0.011458257213234901,0.0003,-1.884932279586792,89740,,
1123,10.38,12000,6.30076771,80,89898,0.2775729298591614,-1.0121650695800781,0.011412180960178375,0.0003,1.9996086359024048,89797,,
1123,10.55,12004,6.511848650000001,80,89939,0.29526615142822266,-0.8235703706741333,0.011407388374209404,0.0003,-1.14762282371521,89838,,
,,,,,90000,0.21753725409507751,-0.8134317398071289,0.01134586613625288,0.0003,-2.36185884475708,89899,7.628245029295795,10.95
1125,10.82,12008,6.658781369999999,79,90008,0.26311081647872925,-0.7090445756912231,0.011338179931044579,0.0003,0.7169468998908997,89907,,
1125,10.9,12012,6.7126855999999995,79,90056,0.29354381561279297,-0.6450837254524231,0.011347873136401176,0.0003,0.4402366280555725,89955,,
1126,11.11,12016,6.932055039999999,79,90108,0.23900097608566284,-0.7910623550415039,0.011324688792228699,0.0003,-0.3837500214576721,90007,,
1126,11.27,12020,7.234239199999999,79,90155,0.3079623878002167,-0.7417128682136536,0.01135437935590744,0.0003,0.6954890489578247,90054,,
1127,11.37,12024,7.443205170000002,79,90190,0.2365889698266983,-0.6752886176109314,0.01133971568197012,0.0003,2.4197211265563965,90089,,
1128,11.39,12028,7.324041220000001,79,90253,0.296434223651886,-0.6156060099601746,0.011337828822433949,0.0003,-4.355320453643799,90152,,
1128,11.32,12032,7.29075015,79,90285,0.2643934488296509,-0.588401198387146,0.011308371089398861,0.0003,1.0687381029129028,90184,,
1129,11.18,12036,7.1431241,79,90322,0.2934543490409851,-0.6600293517112732,0.011305740103125572,0.0003,0.5837543606758118,90221,,
1129,11.15,12040,7.20829089,79,90356,0.28854405879974365,-0.6790231466293335,0.011335981078445911,0.0003,2.1353957653045654,90255,,
1129,11.06,12044,7.180020410000001,79,90386,0.27630072832107544,-0.7202378511428833,0.011404739692807198,0.0003,-0.7111585736274719,90285,,
1130,11.0,12048,7.029933979999999,79,90434,0.27510005235671997,-0.9536235332489014,0.01130668818950653,0.0003,1.7675206661224365,90333,,
1131,11.15,12052,7.173859589999999,80,90484,0.2175864577293396,-0.6454364657402039,0.011282958090305328,0.0003,0.9780260920524597,90383,,
1131,11.13,12056,7.1444482,80,90527,0.27263331413269043,-0.6604386568069458,0.011294710449874401,0.0003,-0.08532458543777466,90426,,
1132,11.1,12060,7.188636229999999,80,90565,0.2913472652435303,-0.7181740403175354,0.011259982362389565,0.0003,0.24899822473526,90464,,
1132,11.34,12064,7.331199870000001,80,90624,0.2809165120124817,-0.8837111592292786,0.01138259470462799,0.0003,1.2910223007202148,90523,,
1133,11.31,12068,7.2588918,80,90669,0.3061504065990448,-0.9146141409873962,0.011411757208406925,0.0003,0.4318031668663025,90568,,
1133,11.26,12072,7.126168979999999,80,90707,0.21145200729370117,-0.8220598697662354,0.011449562385678291,0.0003,1.3531116247177124,90606,,
1134,11.46,12076,7.182855750000001,80,90769,0.285908043384552,-0.8839913606643677,0.011484014801681042,0.0003,-1.7621833086013794,90668,,
1135,11.56,12080,7.18560015,80,90819,0.2292129546403885,-0.7609841227531433,0.011485815979540348,0.0003,1.38600492477417,90718,,
1135,11.6,12084,7.18639361,80,90861,0.32797491550445557,-0.9642397165298462,0.011499609798192978,0.0003,0.5739048719406128,90760,,
1135,11.44,12088,7.105062270000001,80,90887,0.342622309923172,-0.9220879673957825,0.011498485691845417,0.0003,-1.192699909210205,90786,,
1136,11.51,12092,7.11999566,80,90934,0.290227472782135,-0.6582714319229126,0.011541563086211681,0.0003,-0.4372224807739258,90833,,
1137,11.34,12096,6.9652680700000005,80,90975,0.2831513285636902,-0.7939236760139465,0.011629672721028328,0.0003,0.567075252532959,90874,,
1137,11.14,12100,6.7597094,80,91012,0.2334342896938324,-0.9927002787590027,0.01167337503284216,0.0003,-2.8188610076904297,90911,,
1137,11.03,12104,6.630667700000001,80,91042,0.35814645886421204,-0.6422616839408875,0.011637888848781586,0.0003,2.1780049800872803,90941,,
1138,10.91,12108,6.5383957299999995,80,91099,0.2907907962799072,-0.9449210166931152,0.011707395315170288,0.0003,0.2034742832183838,90998,,
1139,10.92,12112,6.664513459999999,80,91148,0.42796969413757324,-0.6780275106430054,0.01177180465310812,0.0003,-1.4519518613815308,91047,,
1139,10.88,12116,6.4870209800000005,80,91196,0.33181166648864746,-0.9733977913856506,0.01179142203181982,0.0003,2.50480580329895,91095,,
1140,10.86,12120,6.402717279999999,80,91241,0.2469291388988495,-0.7423909306526184,0.011838898994028568,0.0003,2.1679768562316895,91140,,
1141,11.03,12124,6.471939789999999,80,91293,0.7516680955886841,-0.7538586854934692,0.011806821450591087,0.0003,-0.21706503629684448,91192,,
1141,10.72,12128,6.317147639999999,80,91325,0.24098017811775208,-0.6887897849082947,0.011764666065573692,0.0003,-1.6315430402755737,91224,,
1142,10.93,12132,6.40835624,80,91378,0.2536582946777344,-0.6867291927337646,0.011764750815927982,0.0003,1.509456753730774,91277,,
1142,11.08,12136,6.62515905,79,91430,0.27943363785743713,-1.0277669429779053,0.011798970401287079,0.0003,0.10054117441177368,91329,,
1143,11.13,12140,6.68975042,79,91469,0.27468612790107727,-0.7884174585342407,0.011836155317723751,0.0003,-1.6788394451141357,91368,,
1143,11.25,12144,6.737622859999999,79,91511,0.2710743546485901,-0.956925630569458,0.011805824004113674,0.0003,0.3762727379798889,91410,,
1144,11.31,12148,6.796790059999999,79,91565,0.40579748153686523,-1.1612235307693481,0.011820593848824501,0.0003,-3.1459455490112305,91464,,
1145,11.27,12152,6.62219641,79,91611,0.2875549793243408,-0.6996340751647949,0.011764869093894958,0.0003,-0.12282998859882355,91510,,
1145,11.26,12156,6.669249249999999,79,91653,0.2944558560848236,-0.9624615907669067,0.011778194457292557,0.0003,-0.7118186950683594,91552,,
1146,11.38,12160,6.617460960000002,79,91703,0.2482907623052597,-0.6083824634552002,0.011800550855696201,0.0003,-4.878211498260498,91602,,
1147,11.29,12164,6.581788250000001,79,91753,0.38306331634521484,-1.0086441040039062,0.011822308413684368,0.0003,0.5302721858024597,91652,,
1147,11.14,12168,6.43488936,79,91783,0.2712559103965759,-1.0748941898345947,0.011815967969596386,0.0003,1.2200076580047607,91682,,
1148,11.22,12172,6.54117504,79,91829,0.24741512537002563,-0.9180758595466614,0.011804620735347271,0.0003,1.575587511062622,91728,,
1148,10.96,12176,6.33376281,79,91865,0.30616122484207153,-0.6837630867958069,0.011820092797279358,0.0003,-1.3277478218078613,91764,,
1149,10.97,12180,6.4180231,79,91916,0.3828768730163574,-1.051426649093628,0.011823711916804314,0.0003,4.14412784576416,91815,,
1150,11.22,12184,6.776739699999999,79,91983,0.3611241579055786,-0.7842552065849304,0.01181644108146429,0.0003,3.2592153549194336,91882,,
1150,11.52,12188,6.8665337,79,92039,0.3152771592140198,-0.8854435682296753,0.011813054792582989,0.0003,1.3418282270431519,91938,,
1151,11.72,12192,7.25297918,79,92106,0.36083531379699707,-1.1213083267211914,0.011836618185043335,0.0003,1.4973241090774536,92005,,
1152,11.7,12196,7.2192842399999995,79,92145,0.2772819399833679,-0.6627092361450195,0.011850188486278057,0.0003,-3.0826354026794434,92044,,
1152,11.92,12200,7.390695139999999,79,92204,0.22221747040748596,-0.9658889770507812,0.01190172228962183,0.0003,-0.654323935508728,92103,,
1153,12.25,12204,7.6122741299999985,79,92267,0.30099672079086304,-1.129685401916504,0.011926702223718166,0.0003,1.1501743793487549,92166,,
1154,12.01,12208,7.487125830000001,79,92300,0.43772441148757935,-1.0234941244125366,0.011980777606368065,0.0003,1.7722628116607666,92199,,
1154,11.91,12212,7.388386860000001,79,92339,0.26508867740631104,-0.7317115068435669,0.012026877142488956,0.0003,1.0874055624008179,92238,,
1155,11.88,12216,7.522580970000002,79,92384,0.3517337739467621,-0.9317220449447632,0.012092611752450466,0.0003,-2.418637275695801,92283,,
1155,11.94,12220,7.650782799999999,79,92435,0.2761307656764984,-0.9237135052680969,0.012092635035514832,0.0003,1.4244985580444336,92334,,
1155,11.71,12224,7.4774435399999994,79,92464,0.318589448928833,-0.8854084014892578,0.012092611752450466,0.0003,1.5478870868682861,92363,,
1156,11.96,12228,7.73175352,79,92521,0.27298006415367126,-0.7827063798904419,0.012123535387217999,0.0003,-3.6363184452056885,92420,,
1157,11.78,12232,7.645575719999999,79,92556,0.3432007431983948,-0.9853841066360474,0.01207308005541563,0.0003,-0.17218619585037231,92455,,
1157,11.88,12236,7.765281320000001,79,92618,0.4029717445373535,-1.0251274108886719,0.012076038867235184,0.0003,-0.43862593173980713,92517,,
1158,11.97,12240,7.80404377,79,92666,0.33116376399993896,-0.74466872215271,0.012097323313355446,0.0003,-0.6553083658218384,92565,,
1159,12.2,12244,7.99482168,79,92731,0.2542242705821991,-0.8653481006622314,0.012011335231363773,0.0003,0.6935104131698608,92630,,
1159,12.07,12248,7.82582908,79,92772,0.2743679881095886,-0.8755186200141907,0.01201105397194624,0.0003,0.7358423471450806,92671,,
1160,12.17,12252,8.1138577,79,92828,0.27729809284210205,-1.1264827251434326,0.01192375086247921,0.0003,0.9309366941452026,92727,,
1161,12.3,12256,8.321232649999999,79,92883,0.3520287871360779,-1.0988179445266724,0.011875264346599579,0.0003,4.185924530029297,92782,,
1162,12.28,12260,8.40923438,79,92931,0.3519560694694519,-0.9960463047027588,0.011924580670893192,0.0003,3.1620676517486572,92830,,
1162,12.3,12264,8.49087465,79,92983,0.25234490633010864,-0.8364685773849487,0.01199518796056509,0.0003,1.628774642944336,92882,,
1163,12.43,12268,8.59311447,79,93026,0.3092309832572937,-1.0748608112335205,0.01201789453625679,0.0003,2.9061365127563477,92925,,
1164,12.4,12272,8.616004870000001,79,93069,0.30387425422668457,-0.8640876412391663,0.012044984847307205,0.0003,1.627310037612915,92968,,
1164,12.46,12276,8.81197505,79,93111,0.26934492588043213,-1.1931337118148804,0.01207974273711443,0.0003,3.3779282569885254,93010,,
1165,12.34,12280,8.778087670000001,79,93150,0.2795218527317047,-1.023244857788086,0.012126287445425987,0.0003,-2.6972744464874268,93049,,
1165,12.13,12284,8.45626041,79,93196,0.32387006282806396,-0.8283592462539673,0.012141087092459202,0.0003,0.2991306781768799,93095,,
1166,11.89,12288,8.36299656,79,93228,0.3450676202774048,-0.7969502210617065,0.012169859372079372,0.0003,-1.3042004108428955,93127,,
1166,11.68,12292,7.960504020000001,79,93274,0.3419055938720703,-0.8555642366409302,0.012191970832645893,0.0003,-0.9123990535736084,93173,,
1167,11.73,12296,8.06328722,79,93318,0.3029173016548157,-0.8403618335723877,0.012152712792158127,0.0003,-1.31060791015625,93217,,
1168,11.86,12300,8.143293190000001,79,93390,0.3270421028137207,-0.8843445777893066,0.012127767316997051,0.0003,-1.143554925918579,93289,,
1168,11.63,12304,8.09726636,79,93430,0.3199383616447449,-0.9292162656784058,0.012120090425014496,0.0003,-0.3158572018146515,93329,,
1169,11.69,12308,8.029602859999999,79,93469,0.29727017879486084,-0.7697519063949585,0.012147880159318447,0.0003,0.7218227386474609,93368,,
1169,11.74,12312,8.056291139999999,79,93513,0.31436312198638916,-0.870941162109375,0.012189768254756927,0.0003,1.1063587665557861,93412,,
1170,11.63,12316,7.90821278,79,93547,0.25102928280830383,-0.8109984993934631,0.01219998486340046,0.0003,-1.7948747873306274,93446,,
1170,11.67,12320,7.97443446,79,93602,0.3206891417503357,-0.926749587059021,0.01222300250083208,0.0003,-1.029569149017334,93501,,
1171,11.9,12324,8.118604060000001,79,93654,0.33917802572250366,-0.911420464515686,0.01220072340220213,0.0003,-1.4440343379974365,93553,,
1172,11.86,12328,8.07443931,79,93707,0.2676021158695221,-0.7276148796081543,0.012264583259820938,0.0003,-1.9876796007156372,93606,,
1172,11.87,12332,8.000779340000001,79,93743,0.3620704114437103,-0.8674569725990295,0.012281016446650028,0.0003,3.3536877632141113,93642,,
1173,11.76,12336,7.77260184,79,93794,0.35293006896972656,-0.8442060947418213,0.012306897900998592,0.0003,0.6289817094802856,93693,,
1173,11.64,12340,7.775881579999999,79,93830,0.28527817130088806,-1.0203522443771362,0.012329071760177612,0.0003,1.4052470922470093,93729,,
1174,11.52,12344,7.678445909999999,79,93883,0.344551682472229,-0.6712302565574646,0.012361671775579453,0.0003,0.40615159273147583,93782,,
1174,11.51,12348,7.73207222,79,93923,0.2945796847343445,-0.9880298376083374,0.012337269261479378,0.0003,-0.7108243703842163,93822,,
1175,11.51,12352,7.6655897500000005,79,93979,0.32689034938812256,-0.9906322956085205,0.012355154380202293,0.0003,-0.3261561393737793,93878,,
1176,11.62,12356,7.771443249999999,79,94045,0.28372663259506226,-0.7046200037002563,0.012430149130523205,0.0003,-1.9672709703445435,93944,,
1176,11.6,12360,7.699683939999999,79,94091,0.40388810634613037,-0.8944898843765259,0.012436462566256523,0.0003,1.8395355939865112,93990,,
1177,11.51,12364,7.49481484,79,94134,0.3307095468044281,-0.8261733055114746,0.012470767833292484,0.0003,-1.9171409606933594,94033,,
