time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/value_loss,train/clip_range,train/entropy_loss,train/approx_kl,train/loss,train/std,train/n_updates,eval/mean_ep_length,eval/mean_reward
15783,1517568,96,718.6,741,3607.67121232,0.516943359375,-0.03712103049911093,0.0003,0.6656574904918671,490.71221027970313,0.2,-17.218957340717317,0.07672547,135.22470092773438,0.5796443819999695,7400,,
15791,1519616,96,724.28,742,3636.6113792299993,0.461083984375,-0.05274080559902359,0.0003,0.9437152408063412,101.26127883791924,0.2,-17.224680238962172,0.06480609,27.133588790893555,0.5788049101829529,7410,,
,1520000,,,,,0.605322265625,-0.059498633909970525,0.0003,0.9029524475336075,48.02355743646622,0.2,-17.187638294696807,0.17435005,11.126632690429688,0.5784428715705872,7420,788.0,3968.6985190968962
15828,1521664,96,724.54,743,3639.01283174,,,,,,,,,,,,,
15836,1523712,96,725.94,744,3646.6967733200004,0.439208984375,-0.05715868443367071,0.0003,0.9384525679051876,94.08856742084026,0.2,-17.186457937955858,0.04747907,19.804786682128906,0.5782496929168701,7430,,
,1525000,,,,,0.5490234375,-0.05209641984838527,0.0003,0.9653979688882828,42.690874855220315,0.2,-17.177591854333876,0.10884315,10.000725746154785,0.5782050490379333,7440,878.25,4422.480175210536
15874,1525760,96,727.28,745,3654.4697452000005,,,,,,,,,,,,,
15881,1527808,96,719.46,746,3616.1940261800005,0.427685546875,-0.05101370573393069,0.0003,0.9480833262205124,79.55954796671867,0.2,-17.156269603967665,0.05486748,28.06471824645996,0.5770158171653748,7450,,
15888,1529856,96,725.97,747,3649.72438479,0.399560546875,-0.047874868076178245,0.0003,0.8620239496231079,637.7750652492047,0.2,-17.11356936097145,0.037803844,40.35355758666992,0.5759909152984619,7460,,
,1530000,,,,,0.417578125,-0.06207897533022333,0.0003,0.9490108527243137,125.87184633016587,0.2,-17.084045505523683,0.05237262,26.868518829345703,0.5758739709854126,7470,732.9,3695.680975423008
15923,1531904,96,715.48,748,3598.47525628,,,,,,,,,,,,,
15931,1533952,96,705.73,749,3550.3934736399992,0.343310546875,-0.04992348381492775,0.0003,0.821674719452858,780.6114087343216,0.2,-17.080716568231583,0.0374868,715.3141479492188,0.5756170153617859,7480,,
,1535000,,,,,0.428271484375,-0.06846946438599844,0.0003,0.9615492038428783,173.18565348386764,0.2,-17.053852701187132,0.057672426,43.17046356201172,0.5749652981758118,7490,676.55,3413.832221713662
15962,1536000,96,695.43,750,3498.981120169999,,,,,,,,,,,,,
15969,1538048,96,699.31,751,3518.713650049999,0.43837890625,-0.04976487112871837,0.0003,0.9065010026097298,575.5077976465225,0.2,-17.031939220428466,0.057101533,79.52617645263672,0.5744501948356628,7500,,
,1540000,,,,,0.494921875,-0.0737019698281074,0.0003,0.9321078509092331,154.34060854911803,0.2,-17.016273069381715,0.07462524,56.19829177856445,0.5741252303123474,7510,659.15,3328.0888462387024
16002,1540096,96,703.72,752,3541.30488829,,,,,,,,,,,,,
16010,1542144,96,678.28,753,3413.7310482800003,0.566357421875,-0.05816643160069361,0.0003,0.975641593337059,62.00867917835713,0.2,-17.01251569390297,0.13527507,21.05489730834961,0.5739332437515259,7520,,
16016,1544192,96,665.18,754,3348.8495564799996,0.4416015625,-0.07040736984636169,0.0003,0.9646504893898964,139.590478849411,0.2,-17.009168511629106,0.047859687,40.67385482788086,0.5735051035881042,7530,,
,1545000,,,,,0.47265625,-0.05575503314903472,0.0003,0.880119264125824,484.72015674114226,0.2,-16.97036209106445,0.06834547,61.37968826293945,0.5725850462913513,7540,670.9,3385.4750415988265
16048,1546240,96,649.72,755,3271.2996092599997,,,,,,,,,,,,,
16056,1548288,96,641.02,756,3227.7534305199997,0.499072265625,-0.06915612274315208,0.0003,0.9491023570299149,134.57364538908004,0.2,-16.958338260650635,0.07996714,32.857383728027344,0.5721376538276672,7550,,
,1550000,,,,,0.530517578125,-0.06561227179481648,0.0003,0.9751314297318459,106.31635276675225,0.2,-16.933578431606293,0.102524355,19.825366973876953,0.5717282295227051,7560,569.7,2878.5462900578977
16085,1550336,96,629.38,757,3170.5109776499994,,,,,,,,,,,,,
16092,1552384,96,619.83,758,3123.2579432199996,0.479296875,-0.06276172405632678,0.0003,0.9779811929911375,121.60863224267959,0.2,-16.932845771312714,0.070797995,28.008777618408203,0.5717670321464539,7570,,
16099,1554432,96,618.79,759,3118.15027872,0.46708984375,-0.05672318202268798,0.0003,0.8420329838991165,462.28011617660525,0.2,-16.93671209216118,0.060620077,401.69854736328125,0.5718877911567688,7580,,
,1555000,,,,,0.48486328125,-0.06920103136799298,0.0003,0.9621366709470749,132.22595425844193,0.2,-16.927083468437196,0.08585772,29.27074432373047,0.5714946985244751,7590,834.35,4200.206112316996
16138,1556480,96,623.66,760,3142.3802392100006,,,,,,,,,,,,,
16146,1558528,96,619.45,761,3121.8120228000002,0.556640625,-0.06380457890336402,0.0003,0.9777604658156633,71.7079939007759,0.2,-16.942770963907243,0.1080262,10.528388023376465,0.5719984173774719,7600,,
,1560000,,,,,0.48388671875,-0.062065736955264586,0.0003,0.9625434875488281,117.37611523270607,0.2,-16.960994446277617,0.078774065,25.079397201538086,0.5723099112510681,7610,826.95,4159.95765492469
16184,1560576,96,615.4,762,3101.6263115299994,,,,,,,,,,,,,
16191,1562624,96,625.65,763,3152.62905428,0.596337890625,-0.06525118212157395,0.0003,0.9702958036214113,48.44301109611988,0.2,-16.9780094563961,0.12967254,12.437298774719238,0.5732106566429138,7620,,
16198,1564672,96,632.01,764,3184.19167703,0.467822265625,-0.05246818662271835,0.0003,0.9196884483098984,126.35608131289482,0.2,-16.97014918923378,0.08235828,37.966217041015625,0.5719383358955383,7630,,
,1565000,,,,,0.598974609375,-0.04944305496755987,0.0003,0.9510871395468712,56.023265194892886,0.2,-16.95546422600746,0.13409266,15.18161392211914,0.5719263553619385,7640,795.45,3999.6797767572107
16237,1566720,96,638.67,765,3217.08577745,,,,,,,,,,,,,
16244,1568768,96,636.33,766,3205.5705842899997,0.60185546875,-0.05551354085037019,0.0003,0.9772812258452177,41.20638402700424,0.2,-16.91867248415947,0.13402697,9.873873710632324,0.5700678825378418,7650,,
,1570000,,,,,0.606298828125,-0.04181069318146911,0.0003,0.938665259629488,40.98028242886066,0.2,-16.908281880617142,0.15777202,8.828825950622559,0.5705558061599731,7660,842.0,4226.680546413734
16283,1570816,96,646.26,767,3254.3920115399987,,,,,,,,,,,,,
16291,1572864,96,654.49,768,3295.1739408799995,0.62412109375,-0.020321343402611092,0.0003,0.9117423519492149,44.515872570872304,0.2,-16.896784210205077,0.21158603,11.349199295043945,0.5702283382415771,7670,,
16298,1574912,96,652.81,769,3286.030794979999,0.46123046875,-0.04550436420831829,0.0003,0.8912569954991341,73.7879733249545,0.2,-16.876500111818313,0.09087886,12.670647621154785,0.5700597167015076,7680,,
,1575000,,,,,0.460546875,-0.05348317174357362,0.0003,0.9325448498129845,51.389498722553256,0.2,-16.86336315870285,0.08169386,6.92783260345459,0.5688655972480774,7690,861.05,4321.0815609207375
16338,1576960,96,642.85,770,3235.8585708899986,,,,,,,,,,,,,
16345,1579008,96,643.15,771,3237.7121755199996,0.455419921875,-0.050744470942299814,0.0003,0.9550859332084656,72.01284597218037,0.2,-16.833653604984285,0.07450845,8.648695945739746,0.568760097026825,7700,,
,1580000,,,,,0.53818359375,-0.05572653557464946,0.0003,0.9627233743667603,34.90339659452438,0.2,-16.83536970615387,0.11624252,9.402088165283203,0.5690789222717285,7710,965.75,4839.337588273175
16391,1581056,96,653.93,772,3291.2291621599993,,,,,,,,,,,,,
16398,1583104,96,661.04,773,3326.71468853,0.50341796875,-0.0453060577478027,0.0003,0.9151500761508942,62.02647939026356,0.2,-16.819121462106704,0.1117354,15.41746997833252,0.5685967803001404,7720,,
,1585000,,,,,0.673779296875,-0.046353181033191505,0.0003,0.6818138062953949,22.38956758081913,0.2,-16.839617335796355,0.35942698,6.9072699546813965,0.5687844157218933,7730,811.05,4072.3676065478357
16436,1585152,96,649.14,774,3266.86745706,,,,,,,,,,,,,
16443,1587200,96,640.42,775,3222.519921639999,0.422900390625,-0.052385850678547285,0.0003,0.954605046659708,52.263483902812006,0.2,-16.83475239276886,0.049522396,7.384669780731201,0.5689531564712524,7740,,
16451,1589248,96,628.47,776,3162.4863816,0.243359375,-0.04142489166406449,0.0003,0.8131551146507263,1337.809556722641,0.2,-16.83447778224945,0.018966572,93.87686920166016,0.569091260433197,7750,,
,1590000,,,,,0.273193359375,-0.04615429241093807,0.0003,0.8853622078895569,585.8628249287606,0.2,-16.843742626905442,0.02678623,58.84588623046875,0.5693690180778503,7760,827.15,4149.7917131772265
16489,1591296,96,633.0,777,3185.2195119000007,,,,,,,,,,,,,
16495,1593344,96,626.29,778,3151.40432916,0.4166015625,-0.05279471440153429,0.0003,0.9123823195695877,126.70330003499984,0.2,-16.835889720916747,0.06367684,26.757740020751953,0.568652331829071,7770,,
,1595000,,,,,0.36845703125,-0.06180360254948027,0.0003,0.9618920870125294,169.85008509159087,0.2,-16.795703649520874,0.043637767,49.3017463684082,0.5675382614135742,7780,886.55,4446.765530785919
16538,1595392,96,628.82,779,3163.43687675,,,,,,,,,,,,,
16545,1597440,96,629.12,780,3164.3256896100006,0.4458984375,-0.05552498876932077,0.0003,0.9637580364942551,72.44364694058895,0.2,-16.759954231977463,0.060652867,22.14505958557129,0.5662092566490173,7790,,
16552,1599488,96,634.64,781,3191.85230031,0.490869140625,-0.053013226063922045,0.0003,0.9640252515673637,80.83370144665241,0.2,-16.729750335216522,0.12254599,11.80087661743164,0.5661835670471191,7800,,
,1600000,,,,,0.46640625,-0.05194044230156578,0.0003,0.9575336836278439,80.14847800135612,0.2,-16.707259637117385,0.09361191,20.60717010498047,0.5653560757637024,7810,788.25,3959.493455560878
16589,1601536,96,635.88,782,3197.8461856699996,,,,,,,,,,,,,
16597,1603584,96,638.15,783,3208.9152001,0.38349609375,-0.05836089053482283,0.0003,0.8645569682121277,165.69083189964294,0.2,-16.68884732723236,0.047189366,36.736507415771484,0.5647513270378113,7820,,
,1605000,,,,,0.555419921875,-0.054103112017037346,0.0003,0.977039847522974,48.389987629652026,0.2,-16.62142357826233,0.10873607,7.0163750648498535,0.5617656111717224,7830,980.65,4921.600633902848
16643,1605632,96,642.55,784,3230.9784440299995,,,,,,,,,,,,,
16650,1607680,96,657.55,785,3305.80984806,0.594580078125,-0.04142291077005211,0.0003,0.9481472596526146,39.9779000967741,0.2,-16.567465913295745,0.20846201,5.101685523986816,0.5614102482795715,7840,,
16657,1609728,96,667.15,786,3353.7444485700003,0.55859375,-0.03953630004252773,0.0003,0.9175826981663704,62.14052528738976,0.2,-16.558871382474898,0.12656328,19.301061630249023,0.5611711740493774,7850,,
,1610000,,,,,0.3892578125,-0.05714620167273097,0.0003,0.9586933925747871,123.22489601969718,0.2,-16.533877354860305,0.044248056,17.75950813293457,0.5601415634155273,7860,829.85,4170.370562745445
16696,1611776,96,675.73,787,3396.7302473099994,,,,,,,,,,,,,
16703,1613824,96,678.09,788,3408.34274054,0.652392578125,-0.05283552965556737,0.0003,0.986490536481142,23.256614108383655,0.2,-16.45693818330765,0.25158218,2.794525146484375,0.5581511855125427,7870,,
,1615000,,,,,0.390966796875,-0.047427104035159574,0.0003,0.9470254555344582,133.3133466899395,0.2,-16.43980715274811,0.039114516,24.908769607543945,0.5580801367759705,7880,921.55,4626.139303069935
16747,1615872,96,679.72,789,3415.94996234,,,,,,,,,,,,,
16754,1617920,96,674.56,790,3389.4741616799997,0.355029296875,-0.0469924657169031,0.0003,0.8861737549304962,220.53089678287506,0.2,-16.4318678855896,0.055402704,77.31038665771484,0.5579549670219421,7890,,
16762,1619968,96,689.74,791,3465.240059490001,0.20458984375,-0.03884327468695119,0.0003,0.6962936520576477,1265.2500720977782,0.2,-16.429201543331146,0.016722765,263.3594970703125,0.5578493475914001,7900,,
,1620000,,,,,0.421875,-0.05839128966326825,0.0003,0.9682276770472527,100.62730641365052,0.2,-16.416665929555894,0.061102033,14.280817031860352,0.5573433041572571,7910,944.85,4742.027511776983
16804,1622016,96,681.7,792,3424.86541434,,,,,,,,,,,,,
16812,1624064,96,684.56,793,3438.170231769999,0.392578125,-0.04878672793856822,0.0003,0.9253495186567307,327.11506160497663,0.2,-16.395759844779967,0.050263166,46.23929977416992,0.5572212934494019,7920,,
,1625000,,,,,0.469970703125,-0.056146184794488366,0.0003,0.9469908401370049,113.80883209109307,0.2,-16.40629816055298,0.07653299,14.543176651000977,0.5571978688240051,7930,895.65,4498.817855922132
16854,1626112,96,691.94,794,3474.3611993299996,,,,,,,,,,,,,
16861,1628160,96,695.71,795,3492.75129217,0.462255859375,-0.06420304921048228,0.0003,0.9462560713291168,105.56257221102715,0.2,-16.398906272649764,0.07208559,20.387985229492188,0.5572091341018677,7940,,
,1630000,,,,,0.596337890625,-0.05182563034759369,0.0003,0.947461411356926,72.58810667395592,0.2,-16.39217159152031,0.12770942,23.741817474365234,0.5565932393074036,7950,932.0,4676.207010491938
16903,1630208,96,691.94,796,3474.08016178,,,,,,,,,,,,,
16910,1632256,96,698.13,797,3505.0402626,0.62548828125,-0.037604359205579384,0.0003,0.9593152776360512,64.58797663003206,0.2,-16.357414805889128,0.16348471,7.473438739776611,0.5554609298706055,7960,,
16918,1634304,96,698.92,798,3508.4944224200003,0.562744140625,-0.07132263272069395,0.0003,0.9497690163552761,52.88377344608307,0.2,-16.291885298490524,0.122464195,7.69096040725708,0.5538212060928345,7970,,
,1635000,,,,,0.6099609375,-0.0486064403259661,0.0003,0.9842272475361824,26.40690367668867,0.2,-16.2526007771492,0.17471042,3.6259684562683105,0.5522882342338562,7980,965.1,4831.243675338477
16962,1636352,96,700.36,799,3515.5777519599997,,,,,,,,,,,,,
16969,1638400,96,699.92,800,3513.00029648,0.520751953125,-0.045968331821495664,0.0003,0.9508340321481228,54.284391367435454,0.2,-16.203978312015533,0.066793345,16.358179092407227,0.5513957142829895,7990,,
,1640000,,,,,0.531201171875,-0.06718883732391986,0.0003,0.9776017498224974,47.119373734295365,0.2,-16.17782915830612,0.11299383,13.326659202575684,0.5514757633209229,8000,927.55,4646.339371840656
17012,1640448,96,697.9,801,3502.69164686,,,,,,,,,,,,,
17019,1642496,96,695.35,802,3489.66154474,0.628125,-0.04274542045604903,0.0003,0.9382320865988731,33.11926740258932,0.2,-16.178187370300293,0.23113404,8.632442474365234,0.5508187413215637,8010,,
17026,1644544,96,702.16,803,3524.0279057199996,0.58125,-0.0325736345781479,0.0003,0.9330253526568413,46.47022630795836,0.2,-16.176644027233124,0.11612138,6.758275508880615,0.5511687397956848,8020,,
,1645000,,,,,0.76884765625,-0.017276032018708067,0.0003,0.6775881946086884,9.823588736355305,0.2,-16.169033217430115,0.45892102,1.9596046209335327,0.5506936311721802,8030,963.95,4838.670348021388
17070,1646592,96,701.95,804,3522.7247651899997,,,,,,,,,,,,,
17078,1648640,96,709.34,805,3559.42538281,0.479150390625,-0.03862049575254787,0.0003,0.9707442540675402,53.955972203612326,0.2,-16.169320434331894,0.039336443,18.85696029663086,0.550692081451416,8040,,
,1650000,,,,,0.740869140625,-0.046010869833116884,0.0003,0.6011422276496887,6.316470435634256,0.2,-16.140036624670028,0.30734563,0.7883372902870178,0.5487801432609558,8050,937.05,4693.710305758379
17122,1650688,96,706.53,806,3544.5719348,,,,,,,,,,,,,
17130,1652736,96,703.41,807,3528.8029506700004,0.3919921875,-0.04396305551344994,0.0003,0.972593892365694,37.66609929352999,0.2,-16.096759498119354,0.033033524,8.582334518432617,0.5482833981513977,8060,,
17137,1654784,96,707.49,808,3548.930341270001,0.422607421875,-0.04127977231983095,0.0003,0.9775329623371363,43.370489823818204,0.2,-16.07218971848488,0.08440006,12.0430908203125,0.5474070906639099,8070,,
,1655000,,,,,0.72099609375,-0.04798136452736799,0.0003,0.9074892327189445,4.9601713445037605,0.2,-16.100606006383895,0.273809,1.1569180488586426,0.5488864779472351,8080,1000.0,5011.520187067986
17183,1656832,96,715.31,809,3588.0514703,,,,,,,,,,,,,
17191,1658880,96,723.37,810,3627.3601350999998,0.440087890625,-0.04335411296633538,0.0003,0.8257053792476654,21.690156680345535,0.2,-16.10731357932091,0.062715255,7.589312553405762,0.5486839413642883,8090,,
,1660000,,,,,0.249462890625,-0.04451911936630495,0.0003,0.780335322022438,935.229913944006,0.2,-16.113518929481508,0.02417893,18.386310577392578,0.5489696860313416,8100,971.4,4869.019996470213
17235,1660928,96,733.11,811,3675.6979007399996,,,,,,,,,,,,,
17242,1662976,96,739.81,812,3709.0642634999995,0.766650390625,-0.060735673911403866,0.0003,0.5986918807029724,3.1881278082728386,0.2,-16.129136008024215,0.35622433,0.839091420173645,0.5488650798797607,8110,,
,1665000,,,,,0.5900390625,-0.05739067745744251,0.0003,0.8415313065052032,4.6514759816229345,0.2,-16.10336015224457,0.14925468,0.7955413460731506,0.547635555267334,8120,977.25,4903.862449082732
17287,1665024,96,746.38,813,3742.03090865,,,,,,,,,,,,,
17294,1667072,96,759.35,814,3806.5657327299996,0.565576171875,-0.07140186241012998,0.0003,0.8107323944568634,6.330880956351757,0.2,-16.10434744358063,0.11180035,1.0436540842056274,0.5485829710960388,8130,,
17302,1669120,96,761.02,815,3814.84545124,0.76953125,-0.06163948788307607,0.0003,0.8446969985961914,1.1221607990562916,0.2,-16.127027398347856,0.35056114,0.2093191295862198,0.5485121011734009,8140,,
,1670000,,,,,0.402099609375,-0.014197514395345934,0.0003,0.8090432733297348,118.91037930101156,0.2,-16.131848055124284,0.02778577,1.380518913269043,0.5484216809272766,8150,958.2,4810.644384728372
17345,1671168,96,767.83,816,3849.2812269799997,,,,,,,,,,,,,
17352,1673216,96,775.36,817,3886.9906680800004,0.294091796875,-0.038901693926891315,0.0003,0.9472087025642395,21.11144106760621,0.2,-16.127643460035323,0.032850407,1.0195426940917969,0.5483196377754211,8160,,
,1675000,,,,,0.36435546875,-0.03960120483534411,0.0003,0.7359364926815033,9.84433138873428,0.2,-16.12269088625908,0.05865372,0.41256970167160034,0.5483390688896179,8170,986.9,4954.175748279691
17399,1675264,96,785.17,818,3936.18050501,,,,,,,,,,,,,
17406,1677312,96,777.09,819,3895.276270420001,0.55654296875,-0.014943294314434752,0.0003,0.7655258178710938,16.29879657458514,0.2,-16.140008479356766,0.16070026,1.2849998474121094,0.5490432977676392,8180,,
17413,1679360,96,777.55,820,3897.60580135,0.22255859375,-0.03184060601051897,0.0003,0.9267142042517662,84.30200675278903,0.2,-16.155215978622437,0.016826227,6.694619178771973,0.5491549372673035,8190,,
,1680000,,,,,0.43818359375,-0.019115531077841297,0.0003,0.9403889328241348,19.57125081308186,0.2,-16.169608545303344,0.15687618,3.8361971378326416,0.5497487187385559,8200,986.65,4956.746510636806
17458,1681408,96,777.39,821,3896.05492869,,,,,,,,,,,,,
17465,1683456,96,781.33,822,3915.6017328800003,0.164306640625,-0.03239486973325256,0.0003,0.8288933634757996,117.4515102609992,0.2,-16.17597581744194,0.016492493,16.02904510498047,0.5496441125869751,8210,,
,1685000,,,,,0.73359375,-0.051906793710077184,0.0003,0.9217612072825432,1.8735407564789057,0.2,-16.22252636551857,0.31281185,0.3345608115196228,0.5514870882034302,8220,987.9,4966.491473472119
17510,1685504,96,785.56,823,3936.929724010001,,,,,,,,,,,,,
17517,1687552,96,786.04,824,3939.5271705300006,0.455517578125,-0.02005420932546258,0.0003,0.9105596914887428,23.82311938367784,0.2,-16.237791430950164,0.06329347,2.2877488136291504,0.5515123605728149,8230,,
17524,1689600,96,785.58,825,3937.2405775099996,0.41640625,-0.02402504015190061,0.0003,0.9207247272133827,34.54552188590169,0.2,-16.250466024875642,0.10585151,10.252643585205078,0.5517582297325134,8240,,
,1690000,,,,,0.20048828125,-0.03558231341012288,0.0003,0.9136231020092964,62.201129695773126,0.2,-16.25083366036415,0.02098037,4.430356979370117,0.5516854524612427,8250,933.4,4695.237543842569
17566,1691648,96,783.69,826,3927.9199831499996,,,,,,,,,,,,,
17573,1693696,96,789.1,827,3955.37252413,0.1306640625,-0.02547481337096542,0.0003,0.8616803735494614,418.1831619203091,0.2,-16.2510326564312,0.013420064,24.484376907348633,0.5517829060554504,8260,,
,1695000,,,,,0.17998046875,-0.03587954659305979,0.0003,0.9391241557896137,74.98251456022263,0.2,-16.249491345882415,0.019521147,2.9480652809143066,0.5514265894889832,8270,918.75,4619.459099208563
17616,1695744,96,794.01,828,3979.8333042500003,,,,,,,,,,,,,
17623,1697792,96,807.41,829,4046.7944717000005,0.30087890625,-0.05299274503486231,0.0003,0.7532155513763428,39.89336731731892,0.2,-16.23703498840332,0.035924632,6.068017959594727,0.5511112809181213,8280,,
17630,1699840,96,823.64,830,4128.133725680001,0.249267578125,-0.046935671340906995,0.0003,0.9237472489476204,36.591924196481706,0.2,-16.236659044027327,0.024537984,4.742408752441406,0.5513774156570435,8290,,
,1700000,,,,,0.209326171875,-0.044260771607514474,0.0003,0.9310892447829247,123.88542390465736,0.2,-16.228335165977477,0.023030775,15.937594413757324,0.5509069561958313,8300,900.55,4531.747669199109
17673,1701888,96,819.61,831,4108.405954770001,,,,,,,,,,,,,
17680,1703936,96,827.76,832,4149.19983141,0.189501953125,-0.03882474268320948,0.0003,0.8198549002408981,421.98131438493726,0.2,-16.221163868904114,0.020495165,41.660457611083984,0.5509664416313171,8310,,
,1705000,,,,,0.359521484375,-0.04440514610323589,0.0003,0.9483244642615318,37.77039376944303,0.2,-16.228302937746047,0.04575957,7.168893814086914,0.5511177182197571,8320,941.9,4735.465049846471
17723,1705984,96,828.44,833,4152.668858630001,,,,,,,,,,,,,
17731,1708032,96,829.25,834,4157.580437639999,0.48583984375,-0.04309052395692561,0.0003,0.8935220465064049,32.322681269049646,0.2,-16.207108783721925,0.10660572,4.32014274597168,0.5498384237289429,8330,,
,1710000,,,,,0.3125,-0.047322243690723555,0.0003,0.9399958215653896,73.70083907395602,0.2,-16.18625738620758,0.029370166,8.12787914276123,0.5502843856811523,8340,964.75,4847.578059528768
17774,1710080,96,830.02,835,4161.5740341499995,,,,,,,,,,,,,
17781,1712128,96,835.6,836,4189.68353383,0.552783203125,-0.06073655241925735,0.0003,0.7683032751083374,16.635212723910808,0.2,-16.160575956106186,0.15267,3.3665895462036133,0.5487985610961914,8350,,
17789,1714176,96,833.99,837,4181.53897612,0.546826171875,-0.04569915145402774,0.0003,0.9757940210402012,26.22535395771265,0.2,-16.11054105758667,0.10753882,5.131620407104492,0.5474585294723511,8360,,
,1715000,,,,,0.515380859375,-0.03937119839829393,0.0003,0.9382127597928047,40.722264017164704,0.2,-16.062087881565095,0.13068396,8.01485824584961,0.5465587973594666,8370,972.95,4882.22613029182
17834,1716224,96,837.17,838,4198.187849100001,,,,,,,,,,,,,
17841,1718272,96,841.32,839,4219.000099150001,0.413623046875,-0.049949947136337866,0.0003,0.9714263137429953,48.067891931533815,0.2,-16.049924671649933,0.07840724,8.009376525878906,0.5463777184486389,8380,,
,1720000,,,,,0.859033203125,0.0028870444803033024,0.0003,0.6936847865581512,2.4138311367481946,0.2,-16.0407674908638,0.64693016,0.5471233129501343,0.5458260774612427,8390,992.05,4965.7830995053055
17887,1720320,96,845.15,840,4238.49711606,,,,,,,,,,,,,
17894,1722368,96,843.87,841,4231.83637892,0.73974609375,-0.04536554895457812,0.0003,0.8640781193971634,1.6133910246193408,0.2,-16.047782796621323,0.44966865,0.41299474239349365,0.5470981597900391,8400,,
17902,1724416,96,849.53,842,4260.848818609999,0.441748046875,-0.018625381783931517,0.0003,0.6434080898761749,46.15161959640682,0.2,-16.07641256451607,0.06905784,0.8338479995727539,0.5468043684959412,8410,,
,1725000,,,,,0.69482421875,-0.06112445576000027,0.0003,0.8198796063661575,1.8887184756807982,0.2,-16.087550163269043,0.2586133,0.26714012026786804,0.5480706095695496,8420,1000.0,5011.990041279792
17947,1726464,96,849.53,843,4261.130194230001,,,,,,,,,,,,,
17954,1728512,96,854.61,844,4287.279264290001,0.601806640625,-0.08210352444439195,0.0003,0.7389065325260162,2.6729984095320107,0.2,-16.1006861269474,0.12327352,0.9036262035369873,0.5477086901664734,8430,,
,1730000,,,,,0.703564453125,-0.05812182447407395,0.0003,0.9324303045868874,1.1942587745375932,0.2,-16.108910501003265,0.2731658,0.27053743600845337,0.5481458306312561,8440,802.6,4031.021049129963
17993,1730560,96,845.44,845,4241.74998983,,,,,,,,,,,,,
18000,1732608,96,856.53,846,4297.879446790001,0.28974609375,-0.024081013997783885,0.0003,0.8428522348403931,45.48733156509697,0.2,-16.118220847845077,0.031432226,3.4660444259643555,0.5484610795974731,8450,,
18007,1734656,96,856.04,847,4295.764437530001,0.7265625,-0.07652991596260109,0.0003,0.7971565425395966,0.9053670030087233,0.2,-16.185193663835527,0.24234903,0.11287996917963028,0.5501320958137512,8460,,
,1735000,,,,,0.57880859375,-0.002393468946684152,0.0003,0.8841902166604996,24.048731051385403,0.2,-16.177250462770463,0.11820239,2.3283984661102295,0.5494615435600281,8470,897.65,4510.585284742713
18048,1736704,96,854.18,848,4287.03612643,,,,,,,,,,,,,
18055,1738752,96,853.21,849,4282.8872044400005,0.193310546875,-0.02943873353942763,0.0003,0.9398930706083775,23.102284356951714,0.2,-16.16744737625122,0.024396675,2.16951584815979,0.5495314002037048,8480,,
,1740000,,,,,0.1119140625,-0.03211498504388146,0.0003,0.9585439786314964,56.27710551172495,0.2,-16.170377051830293,0.012965786,17.7450008392334,0.5496382713317871,8490,919.4,4611.85585363023
18099,1740800,96,846.26,850,4248.05581833,,,,,,,,,,,,,
18106,1742848,96,852.21,851,4278.55850897,0.05283203125,-0.022744541097199544,0.0003,0.8360289037227631,182.09150101095437,0.2,-16.171939277648924,0.008572418,15.38460636138916,0.5496505498886108,8500,,
18113,1744896,96,858.33,852,4309.83845982,0.18955078125,-0.03949500070739305,0.0003,0.9731402546167374,18.495713597908615,0.2,-16.175820183753967,0.02539676,3.2944352626800537,0.5497583746910095,8510,,
,1745000,,,,,0.12421875,-0.03595277854910819,0.0003,0.960549496114254,66.33035606443882,0.2,-16.17790350317955,0.014738879,21.63711166381836,0.549775242805481,8520,873.65,4391.742639818787
18154,1746944,96,848.65,853,4261.68933775,,,,,,,,,,,,,
18161,1748992,96,845.46,854,4245.62053936,0.053173828125,-0.02569243778998498,0.0003,0.8781647980213165,499.5630976974964,0.2,-16.17949820160866,0.008098306,81.62488555908203,0.5498548746109009,8530,,
,1750000,,,,,0.131005859375,-0.028829745994880796,0.0003,0.6552909910678864,173.01910022050143,0.2,-16.17989754676819,0.018158577,73.32256317138672,0.5497699975967407,8540,899.8,4513.588962243218
18204,1751040,96,836.32,855,4199.893432840001,,,,,,,,,,,,,
18211,1753088,96,824.09,856,4138.807883,0.115625,-0.03805451505031669,0.0003,0.96129035577178,115.6513124704361,0.2,-16.176670002937318,0.014459193,21.167770385742188,0.5496705174446106,8550,,
,1755000,,,,,0.134765625,-0.042379484794219026,0.0003,0.9821891114115715,100.70035956501961,0.2,-16.17434276342392,0.015241748,37.473358154296875,0.5496688485145569,8560,848.1,4258.336320079863
18252,1755136,96,810.02,857,4068.5287328800005,,,,,,,,,,,,,
18259,1757184,96,810.11,858,4069.04820222,0.05166015625,-0.023739287097123453,0.0003,0.8344151079654694,1127.5375818967818,0.2,-16.175332814455032,0.008021813,1077.1402587890625,0.5497536063194275,8570,,
18266,1759232,96,815.09,859,4093.63460124,0.1859375,-0.0365894751768792,0.0003,0.7893031984567642,666.5036729693413,0.2,-16.169988054037095,0.02089117,38.850711822509766,0.5492680668830872,8580,,
