time/total_timesteps,time/time_elapsed,train/value_loss,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/learning_rate,train/policy_loss,train/explained_variance,time/iterations,train/n_updates,train/entropy_loss,train/std,eval/mean_ep_length,eval/mean_reward
1189000,5600,17.919775009155273,38.33808989,36.57,212,0.0007,-41.068641662597656,-3.549642562866211,237800,237799,-13.301795959472656,0.800263524055481,,
1189500,5603,1.1859534978866577,38.08689108,36.54,212,0.0007,9.079354286193848,0.7330411374568939,237900,237899,-13.312527656555176,0.7999848127365112,,
1190000,,5.029438018798828,,,,0.0007,20.10370445251465,-6.457353115081787,,237999,-13.325268745422363,0.8000649213790894,41.7,47.32586069167591
1190000,5606,,38.72042083,36.45,212,,,,238000,,,,,
1190500,5608,27.31989860534668,38.15759912000001,35.76,212,0.0007,57.88615798950195,0.640850841999054,238100,238099,-13.31971263885498,0.7999312281608582,,
1191000,5610,6.551002502441406,37.97055162,35.13,212,0.0007,-28.194473266601562,0.3036491274833679,238200,238199,-13.32666301727295,0.801673412322998,,
1191500,5612,8.18064022064209,38.41680255,35.65,212,0.0007,-2.869671583175659,-10.985601425170898,238300,238299,-13.317004203796387,0.8007521629333496,,
1192000,5614,12.892462730407715,38.55214992,35.91,212,0.0007,44.364437103271484,0.9080805629491806,238400,238399,-13.253619194030762,0.796278178691864,,
1192500,5616,5.079962253570557,38.32956103,35.39,212,0.0007,1.2699415683746338,-1.8134160041809082,238500,238499,-13.310811042785645,0.8004945516586304,,
1193000,5619,1.7656526565551758,39.181883549999995,36.08,212,0.0007,-13.129504203796387,0.1428591012954712,238600,238599,-13.314923286437988,0.8012120127677917,,
1193500,5621,1.6087791919708252,39.16763071,36.3,212,0.0007,-10.872160911560059,0.18298345804214478,238700,238699,-13.317709922790527,0.8002457618713379,,
1194000,5623,9.641907691955566,38.55857366,36.27,212,0.0007,32.8428840637207,-2.440969467163086,238800,238799,-13.360025405883789,0.8032103776931763,,
1194500,5625,44.98421096801758,38.43902682,36.64,212,0.0007,-46.971981048583984,0.9008030742406845,238900,238899,-13.346007347106934,0.8022233247756958,,
1195000,,82.86052703857422,,,,0.0007,-131.939697265625,-1.474571943283081,,238999,-13.358723640441895,0.8026466369628906,40.75,45.2255034907721
1195000,5629,,38.15413329,36.33,212,,,,239000,,,,,
1195500,5631,44.841163635253906,38.30079178,36.42,212,0.0007,97.31403350830078,-5.417899131774902,239100,239099,-13.388872146606445,0.8049230575561523,,
1196000,5633,3.7126412391662598,37.73512379,36.31,212,0.0007,-19.60508155822754,0.09097796678543091,239200,239199,-13.421136856079102,0.8075796365737915,,
1196500,5635,5.4349284172058105,37.90931468,36.26,212,0.0007,-32.210750579833984,0.7708471864461899,239300,239299,-13.43015193939209,0.808369517326355,,
1197000,5638,5.7017035484313965,38.18262575,36.34,212,0.0007,-28.267621994018555,-0.7045727968215942,239400,239399,-13.406620979309082,0.8068060874938965,,
1197500,5640,6.539534091949463,37.22838045,35.89,212,0.0007,27.407470703125,-0.998261570930481,239500,239499,-13.405403137207031,0.8077328205108643,,
1198000,5642,10.515776634216309,37.69879802,35.91,212,0.0007,32.12561798095703,-3.9916653633117676,239600,239599,-13.395873069763184,0.8071115016937256,,
1198500,5645,10.7660493850708,36.8582921,35.7,212,0.0007,-20.168630599975586,-6.034377574920654,239700,239699,-13.414639472961426,0.8081919550895691,,
1199000,5647,2.3984551429748535,37.32315803,35.94,212,0.0007,-18.780858993530273,0.9936957876197994,239800,239799,-13.417065620422363,0.8072134256362915,,
1199500,5649,4.8685383796691895,38.71981003,37.17,212,0.0007,-2.0422024726867676,-1.9177043437957764,239900,239899,-13.396801948547363,0.8060543537139893,,
1200000,,52.2338752746582,,,,0.0007,-92.07178497314453,-1.7312817573547363,,239999,-13.40551471710205,0.8063303828239441,41.75,45.89927059812014
1200000,5652,,38.241768889999996,36.88,212,,,,240000,,,,,
1200500,5654,2.1279168128967285,38.20719903,36.54,212,0.0007,-16.321624755859375,-2.933770179748535,240100,240099,-13.425015449523926,0.8078486323356628,,
1201000,5656,2.1916897296905518,39.10849264000001,37.29,212,0.0007,-10.12265682220459,-0.37215638160705566,240200,240199,-13.433741569519043,0.808403491973877,,
1201500,5658,1.8141586780548096,38.08962416,36.27,212,0.0007,-6.377054691314697,0.9917616359889507,240300,240299,-13.444076538085938,0.8106980323791504,,
1202000,5660,4.4101176261901855,38.758892610000004,36.22,212,0.0007,17.707557678222656,-0.44111454486846924,240400,240399,-13.452255249023438,0.8102724552154541,,
1202500,5662,7.544964790344238,39.075256579999994,35.69,212,0.0007,37.075538635253906,0.13068991899490356,240500,240499,-13.44542121887207,0.8108435869216919,,
1203000,5664,5.578113555908203,37.75853101,34.65,212,0.0007,28.471466064453125,-3.0906853675842285,240600,240599,-13.461661338806152,0.811848521232605,,
1203500,5666,9.11160945892334,37.672741179999996,34.58,212,0.0007,-19.514829635620117,-1.024339199066162,240700,240699,-13.445767402648926,0.8113040924072266,,
1204000,5668,45.25982666015625,36.45626749,33.83,212,0.0007,81.71017456054688,-4.1936492919921875,240800,240799,-13.434943199157715,0.8103184700012207,,
1204500,5671,1.1314996480941772,36.20363735,33.73,212,0.0007,-12.0069580078125,0.7460348010063171,240900,240899,-13.418922424316406,0.8092941641807556,,
1205000,,1.3649033308029175,,,,0.0007,-5.181855201721191,-1.070753812789917,,240999,-13.432461738586426,0.8108598589897156,32.25,36.570294712262694
1205000,5675,,36.673135329999994,34.22,212,,,,241000,,,,,
1205500,5677,0.09613890945911407,35.36198650000001,34.07,212,0.0007,2.3549275398254395,0.9601580314338207,241100,241099,-13.452000617980957,0.8108644485473633,,
1206000,5679,3.919893264770508,34.09040252,33.15,212,0.0007,0.36186933517456055,0.04379206895828247,241200,241199,-13.4612398147583,0.8119131922721863,,
1206500,5681,2.218513250350952,34.37615632000001,33.52,212,0.0007,-20.57899284362793,0.9953764425590634,241300,241299,-13.431037902832031,0.8106428384780884,,
1207000,5684,3.294942617416382,35.010398179999996,33.69,212,0.0007,25.758512496948242,-1.0597484111785889,241400,241399,-13.3926420211792,0.809603214263916,,
1207500,5686,2.7371766567230225,35.7745109,34.07,212,0.0007,24.767019271850586,0.9490928947925568,241500,241499,-13.356375694274902,0.8058246374130249,,
1208000,5689,4.183699131011963,36.08809455,33.98,212,0.0007,-32.33281707763672,0.9979892990086228,241600,241599,-13.387784004211426,0.8087009191513062,,
1208500,5691,115.8420639038086,35.29677412,33.41,212,0.0007,-89.96404266357422,0.6801612675189972,241700,241699,-13.393658638000488,0.8101109266281128,,
1209000,5694,29.197208404541016,35.69292186,33.69,212,0.0007,69.15645599365234,-1.7549264430999756,241800,241799,-13.368232727050781,0.8089221715927124,,
1209500,5696,9.049931526184082,36.89773877,34.71,212,0.0007,29.679723739624023,-0.8679733276367188,241900,241899,-13.393821716308594,0.8115432262420654,,
1210000,,5.244781017303467,,,,0.0007,-22.63210105895996,-0.8078200817108154,,241999,-13.373443603515625,0.8105648756027222,38.05,42.84990585510968
1210000,5700,,36.085118460000004,34.04,212,,,,242000,,,,,
1210500,5703,380.17779541015625,36.03422488,34.18,212,0.0007,-203.4186553955078,0.1790844202041626,242100,242099,-13.364349365234375,0.808756947517395,,
1211000,5705,29.6499080657959,35.502391259999996,33.61,212,0.0007,-62.7459716796875,-3.893249988555908,242200,242199,-13.357864379882812,0.809504508972168,,
1211500,5707,9.08808422088623,36.604051590000005,34.36,212,0.0007,41.26520538330078,-1.420034646987915,242300,242299,-13.376228332519531,0.8106805086135864,,
1212000,5708,1.2046804428100586,37.285028540000006,34.93,212,0.0007,11.603800773620605,0.6407519578933716,242400,242399,-13.3688383102417,0.8091479539871216,,
1212500,5710,63.107540130615234,37.246855870000005,34.67,212,0.0007,-77.28217315673828,-3.492180824279785,242500,242499,-13.357901573181152,0.8089095950126648,,
1213000,5712,14.064358711242676,36.79082045999999,34.16,212,0.0007,47.950862884521484,0.9288711249828339,242600,242599,-13.361474990844727,0.8066083788871765,,
1213500,5714,3.5039639472961426,37.40436898,34.36,212,0.0007,-22.98811912536621,0.5169312357902527,242700,242699,-13.360112190246582,0.8062657117843628,,
1214000,5716,10.192275047302246,37.562540330000004,34.16,212,0.0007,-5.086574554443359,-4.237791538238525,242800,242799,-13.32409954071045,0.8040032386779785,,
1214500,5718,6.895761966705322,37.153247279999995,34.0,212,0.0007,-29.440296173095703,-0.22127795219421387,242900,242899,-13.32280445098877,0.8027482032775879,,
1215000,,4.597111701965332,,,,0.0007,31.5064754486084,0.49964332580566406,,242999,-13.328314781188965,0.8035374879837036,36.85,43.543463913351296
1215000,5722,,36.42561996,33.52,212,,,,243000,,,,,
1215500,5724,0.22665996849536896,36.56022045,33.48,212,0.0007,2.983919143676758,-0.17093467712402344,243100,243099,-13.35802936553955,0.805846631526947,,
1216000,5726,78.64886474609375,36.165299759999996,33.38,212,0.0007,115.01248931884766,-0.7843018770217896,243200,243199,-13.359349250793457,0.8053388595581055,,
1216500,5728,19.97993278503418,35.8600738,33.26,212,0.0007,56.81948471069336,0.4355870485305786,243300,243299,-13.364587783813477,0.8056241869926453,,
1217000,5730,8.85802173614502,35.410796340000005,32.95,212,0.0007,30.20734977722168,-3.7494053840637207,243400,243399,-13.390332221984863,0.8076505661010742,,
1217500,5733,1.9985275268554688,35.42148549,32.58,212,0.0007,-3.3672523498535156,0.31191807985305786,243500,243499,-13.397433280944824,0.8074185252189636,,
1218000,5735,7.937191009521484,35.236607969999994,32.8,212,0.0007,-33.94770812988281,0.43467825651168823,243600,243599,-13.426980972290039,0.8087105751037598,,
1218500,5738,22.940658569335938,35.02581018,32.44,212,0.0007,56.248268127441406,0.07255184650421143,243700,243699,-13.403103828430176,0.8063311576843262,,
1219000,5740,0.3230287730693817,35.18931344,32.41,212,0.0007,2.430213689804077,0.876509353518486,243800,243799,-13.389269828796387,0.8050364851951599,,
1219500,5742,1.3793857097625732,35.60445278,32.56,212,0.0007,12.437039375305176,0.3966559171676636,243900,243899,-13.35849666595459,0.8048701286315918,,
1220000,,17.70657730102539,,,,0.0007,-41.625389099121094,-0.738699197769165,,243999,-13.385510444641113,0.8076229095458984,33.8,39.59158972818405
1220000,5746,,36.452862509999996,32.97,212,,,,244000,,,,,
1220500,5748,28.34028434753418,36.55190299,33.38,212,0.0007,-55.59696578979492,0.9057623147964478,244100,244099,-13.373224258422852,0.807041347026825,,
1221000,5750,2.3847599029541016,36.34333453,33.25,212,0.0007,-19.537982940673828,0.14640575647354126,244200,244199,-13.367616653442383,0.8063194751739502,,
1221500,5752,3.538166046142578,36.45085669,32.82,212,0.0007,-19.177595138549805,0.48898983001708984,244300,244299,-13.375723838806152,0.8067221641540527,,
1222000,5754,1.650413155555725,35.72045725,32.48,212,0.0007,14.717432022094727,0.6185771822929382,244400,244399,-13.402483940124512,0.8078987002372742,,
1222500,5756,7.844541072845459,35.21056692,31.92,212,0.0007,-31.780195236206055,-0.9841643571853638,244500,244499,-13.354510307312012,0.8041683435440063,,
1223000,5758,0.9435244798660278,34.182888940000005,31.26,212,0.0007,11.632519721984863,0.739508867263794,244600,244599,-13.3151273727417,0.8010638952255249,,
1223500,5760,4.290234565734863,33.710143020000004,30.86,212,0.0007,15.687588691711426,-0.8207790851593018,244700,244699,-13.336450576782227,0.8012702465057373,,
1224000,5762,0.5441825985908508,33.65548149,30.92,212,0.0007,2.6736862659454346,0.7499118745326996,244800,244799,-13.331825256347656,0.801449716091156,,
1224500,5764,44.12484359741211,34.25903781,31.34,212,0.0007,-81.60546875,-0.908535361289978,244900,244899,-13.318472862243652,0.8004855513572693,,
1225000,,110.66133117675781,,,,0.0007,123.5837173461914,-14.682587623596191,,244999,-13.337620735168457,0.8016917109489441,35.2,39.508349740225825
1225000,5768,,33.89528119,31.18,212,,,,245000,,,,,
1225500,5770,4.018928050994873,33.25565051,31.33,212,0.0007,5.985748767852783,-0.8062468767166138,245100,245099,-13.35315990447998,0.8033034205436707,,
1226000,5773,0.8021336793899536,34.26975298,32.23,212,0.0007,-2.713783025741577,0.858850821852684,245200,245199,-13.372085571289062,0.8036982417106628,,
1226500,5775,3.4220237731933594,33.68026131,32.05,212,0.0007,19.7777042388916,0.6936953961849213,245300,245299,-13.381985664367676,0.8043328523635864,,
1227000,5777,4.013009071350098,34.23853907999999,32.62,212,0.0007,8.061976432800293,0.008186638355255127,245400,245399,-13.349924087524414,0.8025544881820679,,
1227500,5780,0.9886795878410339,33.68764766,31.96,212,0.0007,-8.70341682434082,0.6179110705852509,245500,245499,-13.354193687438965,0.8013192415237427,,
1228000,5782,10.5135498046875,34.14885362,32.72,212,0.0007,39.07344055175781,0.6160042881965637,245600,245599,-13.391642570495605,0.8047902584075928,,
1228500,5785,2.471844434738159,34.67686956000001,32.61,212,0.0007,-7.8548197746276855,-2.5069963932037354,245700,245699,-13.359951972961426,0.8022708892822266,,
1229000,5787,35.84237289428711,33.91290843000001,31.81,212,0.0007,-73.08324432373047,0.0032925009727478027,245800,245799,-13.323752403259277,0.7993073463439941,,
1229500,5789,4.5151543617248535,33.691604039999994,31.68,212,0.0007,16.25162696838379,-0.041570305824279785,245900,245899,-13.339138984680176,0.8004158735275269,,
1230000,,0.7964414954185486,,,,0.0007,-5.049806118011475,-0.5986950397491455,,245999,-13.294928550720215,0.7986382842063904,37.15,39.91332140502054
1230000,5793,,32.94311142,30.95,212,,,,246000,,,,,
1230500,5796,65.91680908203125,33.38085973,31.6,212,0.0007,-98.63761901855469,-0.44599831104278564,246100,246099,-13.293298721313477,0.7980462312698364,,
1231000,5798,13.618802070617676,33.18141172000001,31.38,212,0.0007,-43.995361328125,0.2030351161956787,246200,246199,-13.306653022766113,0.7997424006462097,,
1231500,5800,8.500685691833496,33.332247009999996,31.89,212,0.0007,-26.81418228149414,-1.1691973209381104,246300,246299,-13.298932075500488,0.7996602058410645,,
1232000,5803,16.980016708374023,34.94635091999999,33.02,212,0.0007,59.5922737121582,0.6583136320114136,246400,246399,-13.265643119812012,0.7976112365722656,,
1232500,5804,1.4076343774795532,35.411427190000005,33.54,212,0.0007,1.8990341424942017,0.4321032762527466,246500,246499,-13.273447036743164,0.7970041036605835,,
1233000,5806,8.17893123626709,35.363620450000006,33.55,212,0.0007,36.210758209228516,-0.42437052726745605,246600,246599,-13.2957124710083,0.7981456518173218,,
1233500,5808,4.90955114364624,36.52308565,34.26,212,0.0007,-25.77083396911621,0.47059112787246704,246700,246699,-13.2850341796875,0.7968730926513672,,
1234000,5810,0.7139065861701965,36.91926546,34.45,212,0.0007,3.5965888500213623,0.5604403018951416,246800,246799,-13.308221817016602,0.7966790199279785,,
1234500,5812,7.633566379547119,35.06891387,33.02,212,0.0007,16.2797908782959,-1.5377097129821777,246900,246899,-13.326605796813965,0.7963559031486511,,
1235000,,9.623964309692383,,,,0.0007,-33.80971908569336,0.5949801802635193,,246999,-13.320550918579102,0.7955224514007568,36.45,40.73571936301887
1235000,5815,,34.65337439,32.6,212,,,,247000,,,,,
1235500,5816,0.9054319262504578,34.082250869999996,32.22,212,0.0007,6.4434814453125,0.8013684749603271,247100,247099,-13.3162841796875,0.7960967421531677,,
1236000,5818,13.207185745239258,34.201900730000006,32.31,212,0.0007,44.272857666015625,-0.20527994632720947,247200,247199,-13.300183296203613,0.7944415807723999,,
1236500,5821,9.695307731628418,32.896344019999994,31.43,212,0.0007,27.65691566467285,-3.4719176292419434,247300,247299,-13.293187141418457,0.7937178611755371,,
1237000,5823,3.2281124591827393,33.013385879999994,31.35,212,0.0007,10.827306747436523,0.12215656042098999,247400,247399,-13.336990356445312,0.797806978225708,,
1237500,5825,1.368517518043518,33.18222237,31.58,212,0.0007,-2.6588895320892334,0.28951340913772583,247500,247499,-13.360318183898926,0.7991927862167358,,
1238000,5828,2.510704755783081,33.02627055,31.0,212,0.0007,-8.794946670532227,0.5300894677639008,247600,247599,-13.31812572479248,0.7978123426437378,,
1238500,5830,5.968960762023926,32.40800218,30.0,212,0.0007,18.04834747314453,-0.23940026760101318,247700,247699,-13.329150199890137,0.7979658842086792,,
1239000,5832,8.326797485351562,31.949842969999995,29.87,212,0.0007,-36.43754959106445,0.7196139991283417,247800,247799,-13.34519100189209,0.7996242046356201,,
1239500,5834,0.6245905160903931,31.374233639999996,29.22,212,0.0007,5.825673580169678,0.7636112123727798,247900,247899,-13.310933113098145,0.796097457408905,,
1240000,,3.509389877319336,,,,0.0007,-0.39440345764160156,0.04865455627441406,,247999,-13.250864028930664,0.7905811071395874,33.6,37.75229747304693
1240000,5838,,30.306408629999996,28.87,212,,,,248000,,,,,
1240500,5840,2.0659091472625732,30.69743062,29.19,212,0.0007,-13.670069694519043,0.6328728795051575,248100,248099,-13.308099746704102,0.793374240398407,,
1241000,5842,18.18863868713379,29.509043020000004,28.64,212,0.0007,-30.576175689697266,0.9190265461802483,248200,248199,-13.313612937927246,0.7932122945785522,,
1241500,5844,6.006664276123047,30.802950100000007,29.41,212,0.0007,-28.998502731323242,-0.1859419345855713,248300,248299,-13.351452827453613,0.7955859899520874,,
1242000,5846,2.615097761154175,31.043552489999996,29.45,212,0.0007,-4.631103992462158,-1.3006691932678223,248400,248399,-13.358599662780762,0.7965521216392517,,
1242500,5849,1.47691810131073,31.858263729999994,30.22,212,0.0007,8.855400085449219,-4.082336902618408,248500,248499,-13.383135795593262,0.7983943819999695,,
1243000,5851,31.42777442932129,32.55278363,30.52,212,0.0007,-72.37751770019531,0.9836498219519854,248600,248599,-13.390942573547363,0.7985749244689941,,
1243500,5854,16.386869430541992,31.876586070000002,30.42,212,0.0007,-50.53401565551758,-0.2338705062866211,248700,248699,-13.380594253540039,0.797984778881073,,
1244000,5856,16.128646850585938,32.62651097999999,31.06,212,0.0007,48.087711334228516,0.4979321360588074,248800,248799,-13.4384126663208,0.8015916347503662,,
1244500,5858,0.8939986228942871,32.73103143,31.19,212,0.0007,8.027305603027344,0.8310872316360474,248900,248899,-13.459756851196289,0.803368091583252,,
1245000,,0.07244256883859634,,,,0.0007,3.5874176025390625,0.9973506177775562,,248999,-13.4508695602417,0.8040785789489746,39.05,41.67984013162786
1245000,5861,,32.75140063,31.08,212,,,,249000,,,,,
1245500,5863,2.0205109119415283,33.093318839999995,31.6,212,0.0007,5.313472270965576,-0.3331904411315918,249100,249099,-13.445752143859863,0.8040072321891785,,
1246000,5865,8.947806358337402,33.9552658,32.3,212,0.0007,35.79059600830078,0.8127275258302689,249200,249199,-13.485308647155762,0.8063413500785828,,
1246500,5867,5.0121169090271,34.232617610000005,32.39,212,0.0007,20.512495040893555,0.21749889850616455,249300,249299,-13.4647855758667,0.8044926524162292,,
1247000,5870,3.5530624389648438,33.88252911000001,32.25,212,0.0007,26.554182052612305,0.23063474893569946,249400,249399,-13.462435722351074,0.8059338331222534,,
1247500,5872,41.650177001953125,34.406956210000004,32.85,212,0.0007,77.27904510498047,-4.712405204772949,249500,249499,-13.4837064743042,0.8067991137504578,,
1248000,5874,0.8845305442810059,33.48748186000001,32.62,212,0.0007,8.199812889099121,0.47427600622177124,249600,249599,-13.454180717468262,0.8048195838928223,,
1248500,5877,0.8210197687149048,33.817153479999995,32.77,212,0.0007,9.939205169677734,0.54719078540802,249700,249699,-13.459274291992188,0.8052241206169128,,
1249000,5879,3.3132991790771484,33.346449580000005,32.62,212,0.0007,21.501890182495117,0.5345695614814758,249800,249799,-13.447537422180176,0.8044004440307617,,
1249500,5881,140.28257751464844,33.241794150000004,32.1,212,0.0007,-95.24897003173828,0.6485706269741058,249900,249899,-13.456451416015625,0.8038798570632935,,
1250000,,8.891243934631348,,,,0.0007,36.86977767944336,0.515326052904129,,249999,-13.450571060180664,0.8029126524925232,35.65,37.633852323703465
1250000,5885,,32.80078413,32.06,212,,,,250000,,,,,
1250500,5888,0.48106446862220764,34.075060810000004,33.12,212,0.0007,5.036318778991699,0.826264351606369,250100,250099,-13.433743476867676,0.8015369176864624,,
1251000,5890,9.721240043640137,33.83982064,32.88,212,0.0007,-42.0618896484375,0.06595158576965332,250200,250199,-13.429980278015137,0.8015429973602295,,
1251500,5892,5.8248515129089355,34.342636549999995,33.06,212,0.0007,-28.661563873291016,-0.5365923643112183,250300,250299,-13.437972068786621,0.8019204139709473,,
1252000,5894,4.86986780166626,33.59867549,32.57,212,0.0007,-15.605542182922363,0.9873356018215418,250400,250399,-13.448251724243164,0.8027459979057312,,
1252500,5896,25.68959617614746,34.37023965,32.89,212,0.0007,39.9174690246582,-14.682384490966797,250500,250499,-13.461526870727539,0.8022231459617615,,
1253000,5898,1.3280106782913208,34.49216614,32.9,212,0.0007,10.836886405944824,0.03709113597869873,250600,250599,-13.476076126098633,0.804064929485321,,
1253500,5900,2.93268084526062,34.99548316,33.15,212,0.0007,15.398950576782227,0.7162350714206696,250700,250699,-13.479382514953613,0.8042842745780945,,
1254000,5903,1.8082048892974854,34.622911290000005,32.67,212,0.0007,7.629177093505859,0.14377975463867188,250800,250799,-13.447677612304688,0.8034638166427612,,
1254500,5905,14.917983055114746,34.22113341,32.05,212,0.0007,-46.40564727783203,-1.6520957946777344,250900,250899,-13.43920612335205,0.8032084703445435,,
1255000,,1.1466144323349,,,,0.0007,9.745193481445312,0.4818000793457031,,250999,-13.459321975708008,0.803754985332489,35.9,40.499591590929775
1255000,5908,,34.2502368,32.22,212,,,,251000,,,,,
1255500,5911,18.13447380065918,34.76145072,32.35,212,0.0007,-47.61797332763672,-0.39126288890838623,251100,251099,-13.469191551208496,0.8053759932518005,,
1256000,5912,2.430760145187378,33.93135353,31.64,212,0.0007,3.3723065853118896,-0.6886650323867798,251200,251199,-13.476473808288574,0.805975615978241,,
1256500,5914,7.445674419403076,34.48936674,31.83,212,0.0007,-36.10606002807617,0.9975497883278877,251300,251299,-13.4730806350708,0.8052780032157898,,
1257000,5917,1.2984294891357422,34.15431714,31.97,212,0.0007,12.640947341918945,0.4770205616950989,251400,251399,-13.478983879089355,0.8050057291984558,,
1257500,5919,384.8133850097656,35.19656248,32.51,212,0.0007,272.6844177246094,-3.8161392211914062,251500,251499,-13.546274185180664,0.8098430633544922,,
1258000,5921,7.4909348487854,36.0479309,33.06,212,0.0007,26.270675659179688,-6.8717360496521,251600,251599,-13.578948020935059,0.8110443949699402,,
1258500,5923,1.6477785110473633,35.94154554,33.3,212,0.0007,17.45456886291504,0.7474784255027771,251700,251699,-13.567026138305664,0.8103464841842651,,
1259000,5925,0.35660919547080994,35.3340685,32.91,212,0.0007,-4.418789863586426,0.6942348778247833,251800,251799,-13.595873832702637,0.8109657168388367,,
1259500,5927,2.0662081241607666,35.744487490000004,33.06,212,0.0007,14.188307762145996,0.9981281015789136,251900,251899,-13.595044136047363,0.8106244802474976,,
1260000,,7.490076541900635,,,,0.0007,26.445758819580078,-0.23588180541992188,,251999,-13.6326322555542,0.8142231702804565,32.1,32.48216100758873
1260000,5931,,34.91615396,33.0,212,,,,252000,,,,,
1260500,5933,9.099265098571777,33.90230386,32.19,212,0.0007,-36.60921096801758,-0.3219027519226074,252100,252099,-13.631054878234863,0.8145174980163574,,
1261000,5935,13.164961814880371,33.69227116,32.24,212,0.0007,50.93009567260742,-0.3749333620071411,252200,252199,-13.645586967468262,0.8149304389953613,,
1261500,5937,0.19561274349689484,33.43398885,32.22,212,0.0007,-1.3912016153335571,0.8677397817373276,252300,252299,-13.655713081359863,0.8160051107406616,,
1262000,5939,5.999438762664795,33.36096794,32.1,212,0.0007,-25.01593589782715,-1.3033738136291504,252400,252399,-13.654757499694824,0.8163320422172546,,
1262500,5942,0.2554468810558319,32.51545786,31.88,212,0.0007,3.2135396003723145,0.9142414852976799,252500,252499,-13.67984676361084,0.8181461095809937,,
1263000,5944,2.0973198413848877,33.00656071,32.73,212,0.0007,-16.25470542907715,0.2875325679779053,252600,252599,-13.684475898742676,0.8184709548950195,,
1263500,5946,4.31963586807251,32.294653790000005,31.69,212,0.0007,16.21051025390625,0.16807007789611816,252700,252699,-13.689300537109375,0.8200938105583191,,
1264000,5949,3.173848867416382,31.86431846,31.74,212,0.0007,-13.620348930358887,0.30814802646636963,252800,252799,-13.655473709106445,0.8179561495780945,,
1264500,5951,1.3789541721343994,31.696011979999998,31.66,212,0.0007,14.665992736816406,0.2773882746696472,252900,252899,-13.665964126586914,0.8187460899353027,,
1265000,,12.293322563171387,,,,0.0007,46.7061882019043,-1.2189085483551025,,252999,-13.638033866882324,0.8163266181945801,31.2,32.18835632435512
1265000,5955,,30.069876309999998,30.42,212,,,,253000,,,,,
1265500,5957,44.29958724975586,29.631429960000002,30.17,212,0.0007,-76.7428207397461,-6.372516632080078,253100,253099,-13.660301208496094,0.8171870112419128,,
1266000,5959,2.4380741119384766,29.185252039999995,29.8,212,0.0007,-17.69826316833496,0.08641397953033447,253200,253199,-13.66586971282959,0.817527174949646,,
1266500,5961,18.297941207885742,28.82461153,29.59,212,0.0007,58.312965393066406,-1.8751797676086426,253300,253299,-13.673590660095215,0.817716121673584,,
1267000,5963,1.964690089225769,29.317118120000004,29.74,212,0.0007,-14.402872085571289,0.5209965407848358,253400,253399,-13.671526908874512,0.8176173567771912,,
1267500,5965,10.383415222167969,29.473018670000002,29.64,212,0.0007,37.06577682495117,-1.6633555889129639,253500,253499,-13.638895988464355,0.8154165148735046,,
1268000,5967,3.107163190841675,29.680437350000002,29.93,212,0.0007,-12.90085506439209,-0.25488996505737305,253600,253599,-13.657257080078125,0.8161023855209351,,
1268500,5969,11.0569486618042,29.892604749999997,30.38,212,0.0007,38.15941619873047,0.2604065537452698,253700,253699,-13.676543235778809,0.8171082735061646,,
1269000,5972,3.32763671875,29.88679388,30.3,212,0.0007,1.2713631391525269,0.9619502350687981,253800,253799,-13.678610801696777,0.8168603777885437,,
1269500,5974,31.09592628479004,30.8524255,31.28,212,0.0007,-64.73172760009766,-0.22647535800933838,253900,253899,-13.699806213378906,0.8185663223266602,,
1270000,,7.393261909484863,,,,0.0007,-29.46143913269043,-0.27398085594177246,,253999,-13.677210807800293,0.8175081014633179,31.85,32.91495884433389
1270000,5978,,31.118236279999998,31.36,212,,,,254000,,,,,
1270500,5980,33.37199783325195,31.754169070000003,31.96,212,0.0007,67.9938735961914,-12.922785758972168,254100,254099,-13.672429084777832,0.8158084750175476,,
1271000,5983,8.26953125,31.11508806,31.26,212,0.0007,37.23519515991211,-0.050388336181640625,254200,254199,-13.717459678649902,0.8188280463218689,,
1271500,5985,38.062984466552734,31.71506284,31.23,212,0.0007,-34.15818405151367,0.5438109636306763,254300,254299,-13.76183795928955,0.8225531578063965,,
1272000,5987,4.064122200012207,32.39108832,31.86,212,0.0007,6.972084045410156,0.20098984241485596,254400,254399,-13.744738578796387,0.8216056823730469,,
1272500,5989,0.6076151728630066,31.895898390000003,31.04,212,0.0007,-5.747708320617676,0.5485403537750244,254500,254499,-13.782389640808105,0.8231221437454224,,
1273000,5992,2.0010974407196045,31.98548151,31.17,212,0.0007,13.207320213317871,0.6243345737457275,254600,254599,-13.770861625671387,0.8219210505485535,,
1273500,5994,40.42902755737305,31.519341839999996,30.61,212,0.0007,-87.7150650024414,-1.3339307308197021,254700,254699,-13.74466609954834,0.820185124874115,,
1274000,5996,37.628662109375,31.99294442,31.14,212,0.0007,-84.54573822021484,-0.7844171524047852,254800,254799,-13.74250316619873,0.8206956386566162,,
1274500,5998,12.171686172485352,31.56358497,30.87,212,0.0007,37.594940185546875,-9.783435821533203,254900,254899,-13.763971328735352,0.8224768042564392,,
1275000,,0.9748895764350891,,,,0.0007,-0.28590890765190125,0.4847027063369751,,254999,-13.76365852355957,0.8224572539329529,35.0,35.02196220844053
1275000,6002,,31.434778989999995,31.13,212,,,,255000,,,,,
1275500,6004,1.1275372505187988,31.25769729,31.55,212,0.0007,-8.60666561126709,0.1655603051185608,255100,255099,-13.793536186218262,0.8244251012802124,,
