time/time_elapsed,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/critic_loss,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
3631,373059,102,11028,38.54,49.66813739,0.001,2.255251703943525,-20.018558502197266,372936,,
3633,373217,102,11032,38.65,50.46558137,0.001,2.385206778049469,-18.9463809967041,373113,,
3635,373409,102,11036,38.01,50.491815079999995,0.001,2.443396727244059,-18.91071425543891,373285,,
3636,373555,102,11040,37.62,49.83071277000001,0.001,2.483479576952317,-19.23244633394129,373439,,
3639,373820,102,11044,39.02,52.01778137,0.001,2.271971090419872,-19.450581086648477,373685,,
3641,374013,102,11048,39.57,52.962888670000005,0.001,2.46550326598318,-19.551817743401777,373868,,
3642,374215,102,11052,40.58,54.724398439999995,0.001,2.6515064080556234,-19.215260314941407,374055,,
3644,374377,102,11056,40.6,55.06266875,0.001,2.7050313745226178,-19.05457653718836,374253,,
3646,374600,102,11060,41.61,56.65093229,0.001,2.6328675721554045,-19.195337544316832,374449,,
3648,374762,102,11064,41.51,56.483215509999994,0.001,2.257747483807941,-19.64574405125209,374643,,
3649,374898,102,11068,41.18,55.70106493,0.001,2.443938434123993,-19.305695684332598,374773,,
,375000,,,,,0.001,2.4170260486148654,-19.270497458321707,374880,68.09419415295125,46.3
3653,375070,102,11072,41.17,55.69903941999999,0.001,2.5037067207423123,-19.742133660749957,374924,,
3656,375279,102,11076,42.15,57.291619790000006,0.001,2.4984849174817403,-19.382792472839355,375169,,
3658,375454,102,11080,43.0,58.30738604000001,0.001,2.5882326333146346,-19.05940678245143,375346,,
3659,375608,102,11084,43.67,59.621216669999995,0.001,2.323305977018256,-18.813221379330283,375503,,
3661,375756,102,11088,43.81,59.935484290000005,0.001,2.647841193846294,-19.238345418657577,375639,,
3662,375873,102,11092,43.49,59.746381920000005,0.001,2.1163816610972086,-19.267789713541667,375775,,
3664,376019,102,11096,43.46,59.76086773000001,0.001,2.534728886651211,-19.66211755814091,375918,,
3665,376194,102,11100,43.31,59.00367817,0.001,2.679904239177704,-19.31133270263672,376091,,
3667,376305,102,11104,42.83,58.004608579999996,0.001,2.597668595612049,-19.570154547691345,376199,,
3669,376497,102,11108,43.21,58.32323119000001,0.001,2.1996520065492198,-19.54510752360026,376395,,
3670,376676,102,11112,43.07,57.92346998000001,0.001,2.7332172352692177,-19.18872833251953,376556,,
3672,376777,102,11116,42.69,57.11157860000001,0.001,2.420136161148548,-19.910845279693604,376675,,
3673,376916,102,11120,41.67,55.654283590000006,0.001,2.8186640875680107,-19.344452116224502,376814,,
3674,377061,102,11124,41.85,55.73226659,0.001,2.555683786454408,-19.252126030299973,376921,,
3676,377263,102,11128,42.04,55.611670759999996,0.001,2.530567915816056,-19.157305566888105,377111,,
3678,377413,102,11132,41.96,55.17111397000001,0.001,2.2750985383987428,-19.33737958272298,377312,,
3679,377569,102,11136,41.6,53.60417567,0.001,2.6919372734033837,-19.322324894092702,377454,,
3681,377765,102,11140,42.1,54.50610487,0.001,2.2237908285717634,-18.947665734724566,377664,,
3682,377928,102,11144,41.08,52.685065949999995,0.001,2.305752344753431,-18.80909029642741,377794,,
3683,378094,102,11148,40.81,52.33689401000001,0.001,2.4780985684621903,-20.17294068769975,377954,,
3685,378228,102,11152,40.13,50.96752927999999,0.001,2.3320519639098127,-19.34136432150136,378116,,
3686,378352,102,11156,39.75,49.93108980999998,0.001,2.1674639648861356,-19.242328219943577,378250,,
3687,378529,102,11160,39.29,49.484854909999996,0.001,2.2039763728777566,-19.305153528849285,378412,,
3688,378674,102,11164,39.12,48.74508029999999,0.001,2.456272131687886,-19.008425662392064,378552,,
3690,378834,102,11168,39.36,49.3917525,0.001,2.4019118778167234,-19.327290627264208,378735,,
3691,378958,102,11172,38.88,48.569987440000006,0.001,2.4387486169212744,-20.11969451904297,378834,,
3692,379115,102,11176,38.36,47.360564830000015,0.001,2.7102025489549377,-19.87994214108116,378982,,
3693,379247,102,11180,37.93,46.90181202000001,0.001,2.4116722010076046,-19.258041262626648,379135,,
3695,379377,102,11184,37.69,46.12826355,0.001,2.6650782177845636,-19.495279550552368,379278,,
3696,379520,102,11188,37.64,46.130287370000005,0.001,2.877292108535767,-19.04072151184082,379422,,
3697,379641,102,11192,37.68,45.703381990000004,0.001,2.527656815946102,-18.94997215270996,379528,,
3698,379768,102,11196,37.49,45.67484943,0.001,2.4158626516660053,-19.14752680460612,379661,,
3700,379915,102,11200,37.21,46.046224120000005,0.001,2.6717963814735413,-19.468003273010254,379801,,
,380000,,,,,0.001,2.3320134651093256,-19.45745105743408,379895,65.90968111827969,45.85
3704,380114,102,11204,38.09,47.187146489999996,0.001,2.4299266845621963,-19.53666248727352,379989,,
3705,380255,102,11208,37.58,46.66919390000001,0.001,2.5293343161281787,-19.517136423211348,380149,,
3707,380405,102,11212,37.29,46.16566497000001,0.001,2.622788906097412,-19.06068025316511,380306,,
3708,380587,102,11216,38.1,47.53626271999999,0.001,2.41531162837456,-19.756947155656487,380473,,
3710,380759,102,11220,38.43,47.847041569999995,0.001,2.43567250834571,-19.47644537466544,380660,,
3711,380907,102,11224,38.46,48.29637573,0.001,2.4034293556213377,-19.691621780395508,380804,,
3713,381053,102,11228,37.9,47.461963929999996,0.001,2.421675007918785,-19.619839096069335,380908,,
3715,381244,102,11232,38.31,48.49972404000001,0.001,3.0161730300548464,-19.116712656888094,381114,,
3716,381415,102,11236,38.46,49.281382449999995,0.001,2.5450313756632252,-19.157349541073753,381293,,
3718,381539,102,11240,37.74,47.943037340000004,0.001,2.331874353545053,-18.96679009331597,381434,,
3719,381693,102,11244,37.65,47.51036148999999,0.001,2.657286763191223,-19.09889373779297,381565,,
3721,381889,102,11248,37.95,47.57381738,0.001,2.3864894499544236,-19.177154604593913,381757,,
3723,382034,102,11252,38.06,48.06890233000001,0.001,2.6205614920585387,-19.547515869140625,381921,,
3724,382177,102,11256,38.25,48.87576496999999,0.001,2.4334478016410555,-19.476639611380442,382066,,
3726,382392,102,11260,38.63,49.608270839999996,0.001,2.5795706948147545,-19.446562719345092,382264,,
3727,382536,102,11264,38.62,49.9351192,0.001,2.4513676166534424,-19.021325718272816,382414,,
3729,382676,102,11268,38.42,49.72305397,0.001,2.9061541046415056,-19.75780075073242,382576,,
3730,382798,102,11272,38.4,49.89393476999999,0.001,2.502872930632697,-19.659593052334255,382679,,
3732,383004,102,11276,38.89,50.98425329,0.001,2.580079488586961,-19.28756516320365,382855,,
3733,383157,102,11280,39.1,51.21355855000001,0.001,2.4089203331921554,-19.482412656148274,383009,,
3735,383293,102,11284,39.16,51.88220584999999,0.001,2.758972422281901,-18.960605239868165,383163,,
3736,383423,102,11288,39.03,51.22051188000001,0.001,2.5874572800051783,-18.87473258972168,383317,,
3738,383603,102,11292,39.62,52.2142044,0.001,2.429983928203583,-19.478359985351563,383453,,
3739,383738,102,11296,39.7,52.43125601999999,0.001,2.358241841906593,-19.467603410993302,383618,,
3740,383863,102,11300,39.48,51.56883421999999,0.001,2.5045030213691093,-19.047167036268448,383739,,
3742,384059,102,11304,39.45,51.55945675000001,0.001,2.3844768459146675,-19.718810168179598,383911,,
3743,384159,102,11308,39.04,50.86550618000001,0.001,2.444972598034403,-19.36934904618697,384049,,
3745,384323,102,11312,39.18,50.650741280000005,0.001,2.3062044483550053,-19.206278925356656,384207,,
3746,384464,102,11316,38.77,49.77025347000001,0.001,2.2927972752115,-19.52474578221639,384364,,
3747,384636,102,11320,38.77,49.96812223,0.001,2.4701294819513957,-19.288106155395507,384516,,
3749,384801,102,11324,38.94,49.84277490999999,0.001,2.626180738210678,-19.37827313741048,384682,,
3750,384970,102,11328,39.17,50.060966240000006,0.001,2.452570924276038,-19.35233690738678,384846,,
,385000,,,,,0.001,2.4306796040645864,-19.131853194463822,384889,66.21064314153045,49.15
3754,385157,102,11332,39.13,49.797425589999996,0.001,2.722402979345883,-18.989346448112936,385008,,
3755,385293,102,11336,38.78,49.53797604,0.001,3.0250512173301294,-19.915306515163845,385159,,
3757,385420,102,11340,38.81,49.47279855000001,0.001,2.465819153934717,-19.773767590522766,385309,,
3758,385525,102,11344,38.32,49.31448989,0.001,2.4745502752416275,-19.75469470024109,385427,,
3759,385682,102,11348,37.93,49.02627707,0.001,2.4250871033038734,-19.583686475400572,385554,,
3761,385869,102,11352,38.35,49.445152740000005,0.001,2.7779926657676697,-19.290308827939242,385721,,
3762,385980,102,11356,38.03,48.682782229999994,0.001,2.579558275640011,-19.31185483932495,385882,,
3763,386099,102,11360,37.07,46.837980220000006,0.001,2.571386308670044,-18.987107203556942,385986,,
3765,386200,102,11364,36.64,46.23815258000001,0.001,3.059653508953932,-19.38560422261556,386102,,
3766,386351,102,11368,36.75,45.967572759999996,0.001,2.5913772488895215,-19.48943961294074,386215,,
3768,386562,102,11372,37.64,47.37196667,0.001,2.5462824361664906,-19.288597815377372,386443,,
3769,386743,102,11376,37.39,46.78855144999999,0.001,2.609130575106694,-19.26171905116031,386603,,
3770,386837,102,11380,36.8,45.85148440999999,0.001,2.5598073244094848,-19.368976402282716,386739,,
3772,387053,102,11384,37.6,46.998328029999996,0.001,2.3960961176798894,-20.062752521399297,386904,,
3774,387238,102,11388,38.15,48.30206776,0.001,2.618231734564138,-19.454916976219,387126,,
3776,387418,102,11392,38.15,48.611213660000004,0.001,2.824236640563378,-19.525322261609528,387281,,
3778,387552,102,11396,38.14,48.40317876,0.001,2.308251569347997,-19.461137413978577,387454,,
3779,387737,102,11400,38.74,49.09676359,0.001,2.4336367681108673,-19.49705641610282,387613,,
3780,387850,102,11404,37.91,48.106926890000004,0.001,2.498277505238851,-19.790902519226073,387741,,
3782,388019,102,11408,38.6,49.47344019000001,0.001,2.595253723008292,-19.062325613839285,387884,,
3784,388234,102,11412,39.11,50.558871129999986,0.001,2.6115050561844355,-19.133060701431766,388073,,
3786,388389,102,11416,39.25,50.90074802,0.001,2.59722980260849,-19.373877906799315,388285,,
3788,388561,102,11420,39.25,50.813282550000004,0.001,2.799718116150528,-19.505777676900227,388441,,
3789,388696,102,11424,38.95,50.72036458,0.001,2.643172398446098,-19.18010114854382,388589,,
3791,388882,102,11428,39.12,50.737023959999995,0.001,2.500109094220239,-19.868253810985667,388745,,
3793,389085,102,11432,39.28,50.66011291000001,0.001,2.695050102291685,-19.23338843836929,388975,,
3795,389300,102,11436,40.07,51.020068819999985,0.001,2.553573036680416,-19.051792449951172,389198,,
3797,389427,102,11440,40.07,51.38084863,0.001,2.604828259524177,-18.932615280151367,389327,,
3798,389574,102,11444,40.49,51.60382358,0.001,2.4391658659334534,-19.463108649620644,389459,,
3800,389780,102,11448,40.98,52.49183947,0.001,2.4992261424660684,-19.69920516014099,389660,,
3801,389900,102,11452,40.31,51.30453484999999,0.001,2.5303037961324057,-19.451897621154785,389770,,
,390000,,,,,0.001,2.5831618954737983,-19.565080324808758,389908,51.23093152623623,39.6
3804,390018,102,11456,40.38,51.50181052,,,,,,
3806,390207,102,11460,41.08,52.47089985999999,0.001,2.647350562379715,-19.544175777029483,390097,,
3808,390332,102,11464,41.32,52.653886789999994,0.001,2.6501210097755705,-19.65668841770717,390234,,
3809,390434,102,11468,40.83,51.931472910000004,0.001,2.546752014675656,-19.743127822875977,390330,,
3809,390534,102,11472,39.72,50.06709165,0.001,3.024236402728341,-19.797422235662285,390436,,
3810,390658,102,11476,39.15,48.89538773,0.001,2.6066637069751053,-19.786460374530993,390531,,
3812,390822,102,11480,39.85,50.34186398000001,0.001,2.5961158809990716,-19.96127019609724,390709,,
3814,390987,102,11484,39.34,49.1963016,0.001,2.3689667769840788,-19.458823839823406,390878,,
3815,391178,102,11488,39.4,49.156530720000006,0.001,2.7274906700307673,-19.272733827070756,391061,,
3817,391335,102,11492,39.17,48.544336390000005,0.001,2.388360558412014,-19.955446945993526,391205,,
3818,391479,102,11496,39.27,48.30848220000001,0.001,2.6469148702399674,-19.5787353515625,391362,,
3820,391653,102,11500,39.16,48.66553739,0.001,2.5667217428034004,-19.626227583203995,391552,,
3821,391808,102,11504,39.58,49.428330669999994,0.001,2.520562249681224,-19.438751740889117,391693,,
3823,392008,102,11508,39.89,49.60754982000001,0.001,2.6313433170318605,-19.81672897338867,391871,,
3825,392188,102,11512,39.54,49.06894357,0.001,2.7295371095339456,-19.537010263513636,392084,,
3826,392342,102,11516,39.53,48.704563099999994,0.001,2.699524156508907,-19.587822675704956,392228,,
3827,392484,102,11520,39.23,47.85637161999999,0.001,2.527165695678356,-19.841115769885835,392363,,
3829,392644,102,11524,39.48,47.96204535999998,0.001,2.3642079974665786,-19.446987628936768,392527,,
3830,392782,102,11528,39.0,47.61770853,0.001,2.9838228759012724,-19.446724941855983,392674,,
3832,392935,102,11532,38.5,46.94795136,0.001,2.7577179968357086,-19.978086471557617,392834,,
3833,393088,102,11536,37.88,46.66656701000001,0.001,2.734482034560173,-19.215070128440857,392942,,
3835,393233,102,11540,38.06,46.84159339,0.001,2.532371286551158,-19.600328127543133,393106,,
3837,393459,102,11544,38.85,48.62645374999999,0.001,2.7816141108671824,-19.684259033203126,393326,,
3839,393724,102,11548,39.44,48.77481938,0.001,2.300072285864088,-18.92266739739312,393568,,
3841,393901,102,11552,40.01,49.543763739999996,0.001,2.9690974950790405,-19.25002737045288,393797,,
3843,394090,102,11556,40.72,50.85760514999999,0.001,2.6964430842134686,-19.573305659823948,393958,,
3845,394224,102,11560,40.17,50.35980328999999,0.001,2.561584262524621,-19.386476779806202,394125,,
3846,394417,102,11564,40.85,51.46113052,0.001,2.7073722861029883,-19.922353917902168,394299,,
3848,394579,102,11568,41.45,52.708198899999985,0.001,2.4631187998015305,-19.372869627816335,394467,,
3850,394821,102,11572,42.87,55.39098444000001,0.001,2.346234195160143,-19.460601517648406,394691,,
3852,394984,102,11576,43.26,56.265755070000004,0.001,2.764944817961716,-19.79483531770252,394876,,
,395000,,,,,0.001,2.746369472256413,-19.20500080402081,394903,71.79510239639785,51.2
3856,395216,102,11580,43.94,56.781408119999995,0.001,2.611575100156996,-20.625669185931866,395101,,
3857,395415,102,11584,44.28,57.34552161000001,0.001,2.7257471149617976,-19.547479152679443,395268,,
3859,395547,102,11588,43.69,56.31555864999999,0.001,2.6255388993483324,-19.53855778620793,395433,,
3860,395735,102,11592,44.0,57.00458296,0.001,2.556529687001155,-19.7582520705003,395588,,
3862,395982,102,11596,45.03,58.82317467,0.001,2.6733236757375427,-19.542700894673665,395816,,
3864,396094,102,11600,44.41,57.52878995000001,0.001,2.6565636515617372,-19.74575138092041,395982,,
3865,396281,102,11604,44.73,58.307899070000005,0.001,2.874198865145445,-19.981338381767273,396129,,
3867,396462,102,11608,44.54,57.801898300000005,0.001,2.6072157884345337,-20.015098515678854,396323,,
3869,396606,102,11612,44.18,57.42213217,0.001,2.585266301506444,-19.042314105563694,396475,,
3870,396753,102,11616,44.11,57.80967431,0.001,2.831478726118803,-19.555118203163147,396627,,
3872,396886,102,11620,44.02,58.04505138,0.001,2.5675270927363427,-19.403439113071986,396785,,
3873,397043,102,11624,43.99,57.99144271000001,0.001,2.732285268490131,-19.505111753940582,396929,,
3874,397183,102,11628,44.01,57.68455593999999,0.001,2.5689159603345963,-19.41590745108468,397064,,
3876,397375,102,11632,44.4,58.2927719,0.001,2.7106799252571596,-19.98311282742408,397237,,
3878,397563,102,11636,44.75,58.95809153000002,0.001,2.7559695464593394,-19.26323391841008,397427,,
3880,397740,102,11640,45.07,59.91836305000001,0.001,2.8288444001623927,-19.539168150528617,397641,,
3881,397902,102,11644,44.43,58.63598855,0.001,2.559211649276592,-19.650526541250724,397784,,
3882,398032,102,11648,43.08,57.18390350000001,0.001,2.4993625044822694,-19.133849716186525,397885,,
3883,398145,102,11652,42.44,56.634111329999996,0.001,2.4921201864878335,-19.422903378804524,398027,,
3885,398317,102,11656,42.27,55.627619270000004,0.001,2.531238835790883,-19.567757866599344,398217,,
3886,398482,102,11660,42.58,55.450652330000004,0.001,2.7853083424270153,-19.05526828765869,398361,,
3888,398655,102,11664,42.38,55.382215190000004,0.001,2.642221374945207,-20.012020111083984,398557,,
3890,398849,102,11668,42.7,55.78140146999999,0.001,2.6100626820224826,-20.041563097635905,398742,,
3891,398979,102,11672,41.58,53.67759037,0.001,2.559292185306549,-19.5792142868042,398877,,
3893,399125,102,11676,41.41,53.0550873,0.001,2.587755075040853,-19.787054203174733,399016,,
3894,399295,102,11680,40.79,52.024555719999995,0.001,2.473090910249286,-19.44181203842163,399176,,
3896,399481,102,11684,40.66,51.719207420000004,0.001,2.8916870152078022,-19.28048105239868,399379,,
3898,399687,102,11688,41.4,53.279378920000006,0.001,2.6388130881569603,-19.40370397214536,399573,,
3899,399791,102,11692,40.56,51.89318095999999,0.001,2.627727431058884,-19.534824943542482,399690,,
3901,399971,102,11696,39.89,50.81421380999999,0.001,2.6198382597220573,-19.7196102142334,399868,,
,400000,,,,,0.001,2.8864786950024692,-19.463960127397016,399912,57.71406518407166,44.4
3904,400106,102,11700,40.12,51.170708839999996,0.001,2.847792356102555,-19.691484157855694,399979,,
3905,400228,102,11704,39.47,49.93533350999999,0.001,2.695511573836917,-19.227766036987305,400092,,
3907,400322,102,11708,38.6,48.825894680000005,0.001,2.534601613094932,-19.568656158447265,400218,,
3908,400522,102,11712,39.16,48.77886342,0.001,2.8277708166523983,-19.835304069519044,400354,,
3910,400645,102,11716,38.92,48.52238802,0.001,3.3642029273204312,-20.047503722341435,400543,,
3911,400778,102,11720,38.92,48.27822403000001,0.001,2.4097423292696476,-19.536555886268616,400668,,
3912,400909,102,11724,38.66,47.90882847999999,0.001,2.8061898797750473,-19.699759642283123,400787,,
3914,401136,102,11728,39.53,49.67773154000001,0.001,2.5379898576509383,-19.537211736043293,400997,,
3916,401302,102,11732,39.27,49.205653770000005,0.001,2.7191227268665394,-19.860748052597046,401180,,
3918,401427,102,11736,38.64,48.24615341,0.001,2.7420172637159173,-20.14204926924272,401323,,
3919,401616,102,11740,38.76,48.176393739999995,0.001,2.6657624691724777,-19.150609493255615,401495,,
3921,401813,102,11744,39.11,49.132438189999995,0.001,2.704864022948525,-19.599827236599392,401691,,
3923,401987,102,11748,39.55,49.76929837999998,0.001,2.759001407623291,-19.491371154785156,401837,,
3925,402197,102,11752,40.52,50.91911485999999,0.001,2.5950892137926678,-19.369812445207074,402092,,
3927,402398,102,11756,40.81,51.973576349999995,0.001,2.6173032245465686,-19.981234550476074,402280,,
3929,402589,102,11760,41.07,53.10423879,0.001,2.6655501341208434,-19.37526461952611,402479,,
3930,402728,102,11764,40.73,52.55545881999999,0.001,2.4746965995201697,-19.46006224705623,402619,,
3932,402858,102,11768,40.09,51.850451799999995,0.001,2.5414925595404396,-19.616139464908176,402758,,
3933,403006,102,11772,40.27,52.166182080000006,0.001,2.6670538238857104,-20.317778847434305,402853,,
3935,403156,102,11776,40.31,52.55493562999999,0.001,2.6265779188701086,-19.535284939934225,403051,,
3936,403290,102,11780,39.95,52.3277167,0.001,2.46972918510437,-20.093298651955344,403188,,
3937,403416,102,11784,39.35,51.57580487999999,0.001,2.7318610191345214,-20.26937942504883,403310,,
3938,403552,102,11788,38.65,50.25458673,0.001,2.5842126023535634,-19.95821617126465,403453,,
3940,403704,102,11792,39.13,50.99075341999999,0.001,2.6478678032203957,-19.538799285888672,403604,,
3941,403867,102,11796,38.96,50.496055299999995,0.001,2.6252312035787675,-19.712847449562766,403754,,
3943,404036,102,11800,39.3,51.159975489999994,0.001,2.8177783290545144,-19.485891596476236,403912,,
3944,404154,102,11804,39.26,51.06094214000001,0.001,2.560414892435074,-19.424999237060547,404020,,
3946,404343,102,11808,40.21,52.925999460000014,0.001,2.549364270390691,-19.46999412112766,404229,,
3947,404495,102,11812,39.73,52.88545688999999,0.001,2.6200565741612363,-19.586199308696546,404391,,
3949,404654,102,11816,40.09,53.11512955000001,0.001,3.005613335856685,-19.656207508511013,404552,,
3950,404829,102,11820,40.51,54.371907150000006,0.001,2.4449685752391814,-19.60370216369629,404655,,
,405000,,,,,0.001,2.73322473033782,-19.50261700153351,404916,70.06504214052111,49.1
3954,405020,102,11824,41.11,55.55835131,,,,,,
3956,405201,102,11828,40.65,55.108637609999995,0.001,2.7822091335600074,-19.81954288482666,405094,,
3958,405354,102,11832,40.52,54.86470163999999,0.001,2.500531150333917,-19.524510528102066,405255,,
3959,405459,102,11836,40.32,54.34426806999999,0.001,2.6413941621780395,-18.93489475250244,405348,,
3961,405680,102,11840,40.64,54.54723121999999,0.001,2.537420442810765,-19.882797876993816,405560,,
3962,405845,102,11844,40.32,53.86968854,0.001,2.6736939350763955,-19.943411445617677,405730,,
3964,406013,102,11848,40.26,54.033181670000005,0.001,2.5267534640100267,-19.839164776272245,405911,,
3967,406230,102,11852,40.33,54.48289061999999,0.001,2.6460892766714097,-19.586565017700195,406114,,
3968,406350,102,11856,39.52,53.216017740000005,0.001,2.731889499558343,-19.35809795673077,406229,,
3969,406504,102,11860,39.15,52.43195056,0.001,2.5574053688482805,-19.092650153420188,406337,,
3970,406617,102,11864,38.89,52.16549375999999,0.001,2.459624004364014,-19.9974484761556,406492,,
3972,406798,102,11868,39.4,52.670584420000004,0.001,2.5653739540200484,-19.861760089271947,406678,,
3973,406894,102,11872,38.88,51.648875290000014,0.001,2.707301032954249,-19.097066370646157,406792,,
3974,407046,102,11876,38.9,51.436724780000006,0.001,2.50241681933403,-19.837038887871635,406923,,
3975,407218,102,11880,39.28,52.23568671000001,0.001,3.1102703182320846,-19.621349906921388,407060,,
3977,407320,102,11884,39.04,51.68544187,0.001,2.7210234340868498,-19.693921089172363,407216,,
3978,407463,102,11888,39.11,51.645160249999996,0.001,2.773618794502096,-19.432647625605266,407362,,
3980,407655,102,11892,39.51,52.322794599999995,0.001,2.636532304716892,-19.882038180033366,407533,,
3982,407897,102,11896,40.3,53.32300645,0.001,2.609532671590005,-19.919040618404264,407772,,
3984,408014,102,11900,39.78,52.56154767,0.001,2.653835451827859,-19.560586505466038,407914,,
3985,408183,102,11904,40.29,53.250410820000006,0.001,2.9774376418855457,-19.77754232618544,408077,,
3987,408381,102,11908,40.38,53.25358066,0.001,2.4754776154892353,-19.27516624255058,408285,,
3989,408565,102,11912,40.7,53.5094928,0.001,2.435208496593294,-18.90446376800537,408443,,
3990,408716,102,11916,40.62,53.46905011,0.001,2.895204803118339,-19.729854070223293,408611,,
3992,408904,102,11920,40.75,53.06581679,0.001,2.737112170085311,-19.7301527261734,408763,,
3994,409049,102,11924,40.29,51.89876899,0.001,3.0939640117728193,-19.692160399063773,408940,,
3995,409230,102,11928,40.29,51.826626839999996,0.001,2.8061174742587203,-19.33293578499242,409117,,
3997,409386,102,11932,40.32,51.78952628000001,0.001,2.382950837612152,-19.504179153442383,409250,,
3999,409533,102,11936,40.74,52.39615852,0.001,2.655359573662281,-20.13429880142212,409424,,
4000,409732,102,11940,40.52,52.08671488,0.001,2.873434809346994,-19.36177706718445,409603,,
4002,409900,102,11944,40.55,52.01772371,0.001,2.7201462273414316,-19.911770527179424,409769,,
,410000,,,,,0.001,2.7458946342053623,-20.20621556821077,409897,52.16024156045169,39.55
4006,410097,102,11948,40.84,52.050140680000005,0.001,2.6349886482412166,-19.467039721352712,409952,,
4008,410286,102,11952,40.56,51.249071660000006,0.001,2.756376807079759,-19.534419840032403,410154,,
4010,410528,102,11956,41.78,53.162313319999996,0.001,2.8296242584416897,-19.907035493850707,410393,,
4012,410717,102,11960,42.13,53.40912921,0.001,2.759953909001108,-19.927444394429525,410592,,
4013,410887,102,11964,42.7,54.01548954,0.001,2.7236635367075603,-19.74182070856509,410766,,
4015,411063,102,11968,42.65,53.955093960000006,0.001,2.5525591567505237,-20.022748583839054,410921,,
4017,411235,102,11972,43.41,55.37407213,0.001,2.794033593061019,-19.67770791053772,411115,,
4018,411330,102,11976,42.84,54.69018526,0.001,2.6915401269992194,-20.478267510732014,411229,,
4019,411501,102,11980,42.83,54.44705478,0.001,2.6778497536977133,-19.67076301574707,411368,,
4021,411660,102,11984,43.4,55.15131961999999,0.001,2.4859653193699685,-19.384725671065482,411557,,
4022,411818,102,11988,43.55,55.45177893,0.001,2.558683282620198,-19.98940528066535,411670,,
4024,411964,102,11992,43.09,54.68735884000001,0.001,2.5266994030579277,-19.263933499654133,411860,,
4025,412124,102,11996,42.27,53.997175240000004,0.001,2.626074690085191,-20.04226433603387,412005,,
4027,412299,102,12000,42.85,54.89775562000002,0.001,2.736403768261274,-19.75635862350464,412161,,
4029,412478,102,12004,42.95,54.979131190000004,0.001,2.7101977467536926,-20.409143257141114,412337,,
4030,412621,102,12008,42.4,53.965971409999995,0.001,2.3886002869833085,-20.74684886932373,412503,,
4032,412747,102,12012,41.82,53.2180336,0.001,2.6054426077249886,-19.727824634975857,412647,,
4033,412915,102,12016,41.99,53.299377620000016,0.001,2.840674387557166,-20.17318003518241,412775,,
4035,413100,102,12020,41.96,53.250665530000006,0.001,2.661741320292155,-19.75224642320113,412969,,
4036,413199,102,12024,41.5,52.76351417,0.001,2.796671471288127,-20.10651171207428,413102,,
4038,413449,102,12028,42.19,53.899801399999994,0.001,2.4291530227661133,-19.722171422597523,413315,,
4040,413584,102,12032,41.98,53.587241920000004,0.001,2.8672786663318504,-20.210893767220632,413469,,
4041,413749,102,12036,42.16,54.02066224999999,0.001,2.45029916649773,-19.64115115574428,413615,,
4043,413891,102,12040,41.59,52.720566780000006,0.001,2.731816362690281,-19.64649160284745,413774,,
4044,414053,102,12044,41.53,52.415380590000005,0.001,2.6472399891639244,-19.95765182495117,413940,,
4046,414212,102,12048,41.15,51.79552346000001,0.001,3.000334536820127,-19.636609077453613,414087,,
4047,414314,102,12052,40.28,50.69738539000001,0.001,3.0684543328407483,-20.291429615020753,414212,,
4048,414466,102,12056,39.38,49.60758146,0.001,2.3548029431929955,-19.99641675215501,414356,,
4049,414590,102,12060,38.73,48.97530300999999,0.001,2.5379061698913574,-19.49917772081163,414467,,
4051,414702,102,12064,38.15,48.13117341,0.001,2.692493858791533,-19.974639892578125,414594,,
4052,414880,102,12068,38.17,48.18132937999999,0.001,2.4334927934866686,-19.84655394920936,414759,,
,415000,,,,,0.001,3.2439795255661013,-20.25731258392334,414904,61.39643535278738,47.15
4055,415065,102,12072,38.3,48.722704480000004,,,,,,
4058,415235,102,12076,39.05,49.743098249999996,0.001,2.6643858815348427,-19.710348562760785,415126,,
4059,415401,102,12080,39.0,49.638534709999995,0.001,2.71145585924387,-20.101723670959473,415277,,
4061,415533,102,12084,38.73,49.054935750000006,0.001,2.415280411640803,-19.481364885965984,415426,,
4062,415677,102,12088,38.59,48.617185359999986,0.001,2.5807614594697954,-19.641334056854248,415565,,
4063,415814,102,12092,38.5,48.34744321,0.001,2.716523880759875,-19.749017079671223,415707,,
4065,416002,102,12096,38.78,48.768654109999986,0.001,2.6695119738578796,-20.26386061168852,415876,,
4067,416172,102,12100,38.73,48.67993312000001,0.001,2.8230514173776333,-19.937759081522625,416060,,
4068,416283,102,12104,38.05,47.6842072,0.001,2.5724422241512097,-19.61754650539822,416165,,
4070,416487,102,12108,38.66,48.270746390000006,0.001,2.636947250366211,-19.742881277333137,416370,,
4072,416642,102,12112,38.95,48.64144753000001,0.001,2.7065601841263147,-19.699478978696078,416542,,
4073,416758,102,12116,38.43,47.75079102000001,0.001,2.4734275994762296,-20.004502773284912,416650,,
4074,416894,102,12120,37.94,47.064987810000005,0.001,2.718068989840421,-19.59449646689675,416765,,
4075,417052,102,12124,38.53,47.84014968,0.001,2.4906095123291014,-19.719572861989338,416921,,
4076,417179,102,12128,37.3,45.378432829999994,0.001,2.318398623630918,-19.877181598118373,417059,,
