train/learning_rate,time/episodes,time/total_timesteps,time/time_elapsed,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
0.001,736,628594,4364,-180.37997619628905,883.05,2833.58935957,144,627539,29.245024185180664,,
0.001,,630000,,-179.39334472997228,,,,629254,28.1365064660986,2831.0744496481493,870.1
0.001,740,632309,4391,-180.2846492919922,880.2,2825.1382288000004,143,631254,30.717060997009277,,
0.001,,635000,,-181.06955758666993,,,,634254,32.11185214519501,2047.9175278685057,639.8
0.001,744,635669,4417,-181.37712303550703,874.85,2810.9620794300004,143,635157,32.548122296169616,,
0.001,748,639669,4435,-181.1062787475586,884.7,2845.7538745,144,638614,30.156106788635253,,
0.001,,640000,,-181.12463494873046,,,,639614,30.631154700279236,3046.9674451177184,947.1
0.001,752,642116,4460,-178.5929976243239,870.5,2797.78128603,143,641667,25.19929488200062,,
0.001,,645000,,-181.26740244493126,,,,644809,27.81225750280574,2964.1402990010333,901.1
,756,645864,4485,,874.65,2814.3202972000004,143,,,,
0.001,760,648708,4505,-182.16855184936523,863.09,2777.8704742799996,143,648633,31.22318284034729,,
0.001,,650000,,-181.89272274780274,,,,649653,28.477567157745362,3025.785139425311,975.1
0.001,764,652708,4530,-182.53632034301756,871.27,2807.5243375000005,144,651653,29.282271966934204,,
0.001,,655000,,-183.05162911987304,,,,654017,28.526620587348937,3231.188540237211,1000.0
0.001,768,656072,4557,-182.94164282226564,869.03,2802.46795566,143,655017,29.430006281852723,,
0.001,,660000,,-182.94456771850585,,,,659017,29.507158856391907,3162.922690011916,1000.0
,772,660072,4587,,878.09,2833.5828022400005,143,,,,
0.001,776,664072,4609,-184.0171734008789,878.09,2831.5436392799998,144,663017,26.670225284576414,,
0.001,,665000,,-183.78990328979492,,,,664017,25.547274106025696,2706.660624012083,864.3
0.001,780,668072,4638,-184.3471406555176,878.09,2826.54705655,144,667017,27.364629878044127,,
0.001,,670000,,-184.24595989990235,,,,669017,26.273113430023194,3394.2851074972655,1000.0
0.001,784,672072,4669,-184.81420437622072,889.35,2863.9227015,143,671017,26.48475719356537,,
0.001,,675000,,-184.6213198852539,,,,674017,24.740512100219725,2809.44946409495,838.3
0.001,788,676072,4697,-184.9319768676758,889.35,2866.5285077599997,143,675017,27.26610720062256,,
0.001,,680000,,-184.6676097717285,,,,679017,25.72666412115097,3044.5404339645524,925.7
,792,680072,4727,,889.35,2866.68880336,143,,,,
0.001,796,683768,4748,-185.3717692583457,903.75,2917.59191596,144,682713,24.636161547967756,,
0.001,,685000,,-186.82916979980467,,,,684713,24.619133122444154,3252.0075682815163,1000.0
0.001,800,687768,4779,-187.00273764038087,908.27,2932.47704966,143,686713,26.054354742527007,,
0.001,,690000,,-186.7078830871582,,,,689713,28.02355387878418,3074.711227338482,945.8
0.001,804,691768,4808,-187.12679150390625,908.27,2934.6876069000004,143,690713,24.833704182624817,,
0.001,,695000,,-187.6437574157715,,,,694713,23.825684848308562,2395.671934170229,728.6
,808,695401,4837,,904.6,2922.4904272200006,143,,,,
0.001,812,698442,4851,-188.21607516479492,902.65,2915.57858552,143,697387,27.90053641986847,,
0.001,,700000,,-187.0468426513672,,,,699387,27.353363460063935,2981.5078473692292,894.2
0.001,816,701532,4875,-188.24372219509547,897.94,2898.1417188299993,143,700477,42.72764284345839,,
0.001,,705000,,-187.13177905273437,,,,704085,30.459447605133057,2851.97412105368,896.5
,820,705014,4903,,901.72,2913.6840251599997,143,,,,
0.001,824,707460,4919,-185.4838457107544,889.32,2869.75565033,143,707055,22.434642513593037,,
0.001,,710000,,-186.9468652806576,,,,709826,36.63818929087804,3325.3170550017326,1000.0
,828,710881,4942,,897.18,2895.87943558,143,,,,
0.001,832,714881,4963,-187.43057443237305,902.87,2949.1967363700005,144,713826,28.50980850124359,,
0.001,,715000,,-186.4412551574707,,,,714826,31.569119614601135,2703.2450243005064,950.4
0.001,836,718457,4992,-187.512813079834,898.63,2935.70894615,143,717826,29.318331419944762,,
0.001,,720000,,-187.21306259155273,,,,719402,31.34987611103058,3342.017670526728,1000.0
0.001,840,721583,5015,-188.30679418170263,892.74,2919.0221894799997,143,720528,25.227898400927348,,
0.001,844,724683,5031,-187.613232421875,890.14,2913.67414456,144,723628,23.656361665725708,,
0.001,,725000,,-188.00326904296875,,,,724628,27.248934938430786,3360.2333049856124,1000.0
0.001,848,728168,5057,-187.7929686238943,884.99,2899.28785104,143,727113,31.497555282435467,,
0.001,,730000,,-188.4550825805664,,,,729113,33.656677052021024,3023.079958602658,887.4
0.001,852,732168,5086,-187.9851581726074,900.52,2951.088264779999,143,731113,25.83562906932831,,
0.001,,735000,,-188.38544763183594,,,,734113,27.03816279220581,3349.694862973469,1000.0
0.001,856,736168,5115,-187.5002678527832,903.04,2961.4948486999997,143,735113,31.101042501449584,,
0.001,860,739434,5136,-187.70348519897462,907.26,2977.88275141,143,739088,27.909497490882874,,
0.001,,740000,,-188.05296209927263,,,,739379,24.563500768130588,3364.4093738901893,1000.0
0.001,864,743434,5161,-186.81050131225587,907.26,2953.2362001500005,144,742379,27.52019659614563,,
0.001,,745000,,-186.56452450561522,,,,744379,29.53280986261368,3398.7578062699176,1000.0
0.001,868,747434,5190,-186.83555599975585,913.62,2981.05180262,143,746379,29.0262818069458,,
0.001,,750000,,-187.0106642150879,,,,749379,29.66511395740509,2955.5990486553637,882.6
0.001,872,751434,5217,-187.84936157226562,913.62,2984.9543081800007,144,750379,27.648059726715086,,
0.001,,755000,,-187.51279425048827,,,,754379,28.56935359954834,2639.518590199109,792.0
,876,755434,5244,,913.62,2990.3109948499996,144,,,,
0.001,880,759418,5265,-188.74797607421874,913.46,2993.9648513600005,144,758379,29.11223527288437,,
0.001,,760000,,-188.3876812942629,,,,759363,25.162198514473147,3342.6570288985968,1000.0
0.001,884,763418,5294,-188.83401675415038,913.46,2995.0891158900004,144,762363,26.922416972160338,,
0.001,,765000,,-188.9253490600586,,,,764363,31.069192150115967,3356.6785489632575,1000.0
0.001,888,767418,5323,-189.1450379638672,913.46,2997.399020779999,144,766363,28.454859612464904,,
0.001,,770000,,-189.5364781188965,,,,769807,31.17059441947937,2492.3926511324594,738.9
,892,770862,5348,,907.9,2982.8654631,144,,,,
0.001,896,774725,5369,-188.8838143878513,909.57,2995.5699766499997,144,773670,24.95990067312919,,
0.001,,775000,,-190.54193743896485,,,,774670,28.11501133441925,3264.809547721548,971.4
0.001,900,778725,5398,-190.36874145507812,909.57,2993.10283559,144,777670,25.586120831012725,,
0.001,,780000,,-189.59736837768554,,,,779670,27.340183601379394,2451.7755435819736,748.6
0.001,904,782725,5427,-190.09811203002928,909.57,2992.416833360001,144,781670,27.451738316059114,,
0.001,,785000,,-190.17845495605468,,,,784670,29.71519697380066,2828.629608767107,933.3
0.001,908,786725,5457,-190.92300674438476,913.24,3003.02230346,144,785670,30.270162253379823,,
0.001,,790000,,-190.7832430114746,,,,789670,27.145384885787966,3335.3197171540933,1000.0
,912,790725,5487,,922.83,3041.1667200000006,144,,,,
0.001,916,794267,5507,-191.1064098815918,927.35,3051.57806094,144,793212,31.921130142211915,,
0.001,,795000,,-191.42972116088868,,,,794212,24.43138157558441,3164.73324577827,1000.0
0.001,920,798267,5538,-191.62112466430665,932.53,3071.15927465,144,797212,28.50258699464798,,
0.001,,800000,,-191.26410208129883,,,,799212,26.064079109191894,3300.2123535220394,1000.0
0.001,924,802267,5572,-191.96909100341796,948.07,3127.5127858799997,143,801212,32.60897613954544,,
0.001,,805000,,-191.91895837402345,,,,804944,30.094874254226685,3014.912055537128,898.1
,928,805999,5601,,951.18,3136.47889498,143,,,,
0.001,932,809999,5624,-191.99085623168946,951.18,3140.2058366,144,808944,31.18598540306091,,
0.001,,810000,,-191.87215649414063,,,,809944,28.130968038082123,3341.464018726931,1000.0
0.001,936,813109,5655,-192.18841610717774,946.52,3127.04438731,143,812944,26.6051400680542,,
0.001,,815000,,-191.9700129394531,,,,814054,26.87578539943695,3391.1862141795455,1000.0
0.001,940,817109,5682,-192.4634853210449,955.26,3113.4759249100007,143,816054,29.214146293640137,,
0.001,,820000,,-191.92776596069336,,,,819054,27.497658420562743,2893.0835272291674,855.6
0.001,944,820346,5710,-192.946532623291,956.63,3117.6301963599994,143,820054,23.983248935222626,,
0.001,948,823805,5725,-193.0967851867676,956.37,3118.6309911999997,143,822750,30.37604664516449,,
0.001,,825000,,-193.3861032910258,,,,824712,28.229661838428395,2469.3729708536703,735.7
0.001,952,827767,5753,-193.48326675415038,955.99,3122.6568072700006,143,826712,26.368380192279815,,
0.001,,830000,,-194.07341311959658,,,,829336,36.49294491901117,2917.0392902831313,909.3
,956,830391,5774,,942.23,3076.16794949,143,,,,
0.001,960,833677,5792,-193.8800781890229,942.43,3078.51797852,143,832622,36.8346958760615,,
0.001,,835000,,-196.33404502868652,,,,833951,23.713886880874632,3477.8353479224374,1000.0
0.001,964,836006,5813,-193.65084173583983,925.72,3047.7347552100005,143,834951,32.12746735000611,,
0.001,,840000,,-193.60857528686523,,,,838951,34.450766509056095,3379.9015985948035,984.5
,968,840006,5843,,925.72,3052.6915596499994,143,,,,
0.001,972,844006,5865,-193.8248179321289,925.72,3056.230671959999,143,842951,29.757788326740265,,
0.001,,845000,,-192.16432339537377,,,,844295,28.95354813510932,3229.222699416778,912.9
0.001,976,846350,5885,-194.24615435791014,909.16,3005.37705994,143,845295,29.178921472549437,,
0.001,,850000,,-194.4678048095703,,,,849295,32.54794969558716,3403.25703554526,1000.0
,980,850350,5915,,909.32,3013.191746130001,143,,,,
0.001,984,854350,5937,-194.08434231567384,909.32,3016.79444861,143,853295,32.249498873710635,,
0.001,,855000,,-194.159169921875,,,,854295,30.09455354309082,3244.4571476488027,1000.0
0.001,988,858350,5967,-194.20169674682617,909.32,3012.2784855599994,143,857295,31.624733512878418,,
0.001,,860000,,-194.11689367675783,,,,859295,30.680267371177674,3257.786692840792,923.2
0.001,992,862117,5997,-194.69912158203124,912.55,2981.973610210001,143,861295,31.860658051490784,,
0.001,,865000,,-194.85129235839844,,,,864062,28.503996188163757,3459.031380574498,1000.0
0.001,996,866117,6026,-194.50462902832032,913.92,2984.23308884,143,865062,31.87869186115265,,
0.001,1000,869161,6042,-195.89387928355825,904.36,2958.33886772,143,868106,33.82494457201524,,
0.001,,870000,,-195.3710092163086,,,,869106,30.641323781967163,3393.3837570138276,1000.0
0.001,1004,873161,6073,-194.6364439086914,904.36,2964.4379330099996,143,872106,29.19286270904541,,
0.001,,875000,,-194.77455780029297,,,,874106,31.438158247470856,2834.528501366242,809.8
0.001,1008,876412,6097,-194.86703637695314,896.87,2947.00260629,143,875357,29.2275027050915,,
0.001,,880000,,-195.36260540771485,,,,879160,30.575730880737304,3543.6922580705955,1000.0
,1012,880215,6126,,894.9,2941.9419256300002,143,,,,
0.001,1016,882728,6142,-195.1311935113401,884.61,2913.8881448499997,143,882258,37.79839512766624,,
0.001,,885000,,-195.2404872741699,,,,884673,30.068888356208802,3309.329540845379,1000.0
0.001,1020,886728,6168,-195.54164157104492,884.61,2915.0573931199997,143,885673,33.270815165519714,,
0.001,,890000,,-196.0820040588379,,,,889673,32.036665557861326,3219.9189905446024,1000.0
,1024,890728,6197,,884.61,2915.425959,143,,,,
0.001,1028,894026,6214,-196.92205329229367,880.27,2907.18955501,143,892971,26.305579262291825,,
0.001,,895000,,-196.57201678466797,,,,893971,27.96728394508362,3237.290353785845,1000.0
0.001,1032,898026,6244,-196.58482690429688,880.27,2905.6543121299997,143,896971,32.55571797943115,,
0.001,,900000,,-197.24316290283204,,,,898971,33.726065325737,3361.171843485348,982.3
0.001,1036,902026,6275,-196.75900408935547,889.17,2937.3970577099994,143,900971,34.71792776298523,,
0.001,,905000,,-196.68454364013672,,,,903971,33.32883503723144,3133.226670115581,917.8
0.001,1040,906026,6304,-196.66308432006835,889.17,2983.22202169,143,904971,31.91071067905426,,
0.001,1044,909181,6324,-197.36168655361524,888.35,2986.1897943599997,143,908868,34.59224465539224,,
0.001,,910000,,-195.5336060157189,,,,909276,29.56912962289957,2189.251822305657,629.6
0.001,1048,911016,6336,-197.781705042075,872.11,2931.8752870599997,143,909961,30.762504343742872,,
0.001,,915000,,-197.39161059570313,,,,913961,32.94119959163666,3460.548841801751,1000.0
,1052,915016,6366,,872.49,2933.3595808699993,143,,,,
0.001,1056,919016,6387,-197.84868713378907,886.25,2985.90402286,143,917961,32.42952289581299,,
0.001,,920000,,-198.12418655395507,,,,918961,31.58199137878418,2481.0970265455544,719.1
0.001,1060,923016,6414,-198.47996936035156,893.39,3013.07967795,143,921961,28.188515578746795,,
0.001,1064,924418,6422,-199.05854415893555,884.12,2979.9553108699997,143,923363,38.61959192487929,,
0.001,,925000,,-198.54103607177734,,,,924363,31.218615571975707,1539.5788709337357,449.9
0.001,1068,928006,6445,-198.85446389770507,880.0,2967.24932248,143,926951,35.48391467571258,,
0.001,,930000,,-198.74624615478515,,,,928951,32.33275251865387,3023.6634503155483,918.4
0.001,1072,931698,6473,-199.08452875214505,876.92,2955.1581383400003,143,930643,34.07687611800398,,
0.001,1076,934747,6489,-199.2484062659821,883.97,2982.796982319999,144,933692,32.611976467283434,,
0.001,,935000,,-199.63412060546875,,,,934692,34.68589811515808,3512.718886261061,1000.0
0.001,1080,938594,6518,-199.41993338012696,882.44,2978.235243790001,143,937539,27.71159035396576,,
0.001,,940000,,-200.47487872314454,,,,939539,31.880902665138244,3572.31172314547,1000.0
0.001,1084,941875,6545,-201.1359562434203,875.25,2957.2907218100004,143,940820,26.987140136257185,,
0.001,1088,943382,6553,-199.55509972205527,850.32,2875.32244838,143,942327,27.532223220999914,,
0.001,,945000,,-200.3312960510254,,,,944327,29.84488786792755,3458.145018444894,1000.0
0.001,1092,946560,6582,-201.08494686889648,844.43,2899.37097304,143,946327,33.69119295024872,,
0.001,1096,949676,6595,-200.9040354309082,835.59,2867.26682647,143,948621,32.605758204460145,,
0.001,,950000,,-201.00281579589844,,,,949621,31.927148035049438,3335.351353488676,985.1
0.001,1100,952425,6622,-200.7845110724954,832.64,2859.8008850400006,143,952301,34.85891360605464,,
0.001,,955000,,-201.23542697143554,,,,954482,36.156374845027926,3521.5070868460693,999.0
,1104,955537,6643,,823.76,2830.87412414,143,,,,
0.001,1108,958183,6660,-201.95460235595704,817.71,2811.7277468599996,143,957727,31.894103691101073,,
0.001,,960000,,-202.3050018005371,,,,959128,30.31758729171753,3665.506592999399,1000.0
0.001,1112,962183,6687,-202.37698645019532,819.68,2823.79704621,143,961128,29.98587706947327,,
0.001,1116,964400,6703,-202.68672512739133,816.72,2816.5462401199998,143,964284,31.55594502351223,,
0.001,,965000,,-202.12224934895832,,,,964345,32.60899648510042,2721.6377879990964,768.2
0.001,1120,967312,6725,-203.26456494140626,805.84,2782.159253240001,143,967172,31.7603503074646,,
0.001,,970000,,-203.63853161621094,,,,969257,31.792671011924742,3433.2838699934073,1000.0
0.001,1124,971312,6751,-203.8056205444336,805.84,2791.1017801599996,143,970257,33.207423630714416,,
0.001,,975000,,-203.09611618041993,,,,974257,36.76956910324097,3329.9759390302,944.2
,1128,975312,6780,,812.86,2817.667980400001,143,,,,
0.001,1132,978774,6800,-204.3006578885592,807.48,2807.34877893,143,978037,32.66101053555806,,
0.001,,980000,,-204.26762603759767,,,,979719,33.20843097829819,3173.6127983939077,915.2
0.001,1136,982774,6828,-204.15434884643554,807.48,2810.26037426,143,981719,38.90024006652832,,
0.001,,985000,,-204.64897894287108,,,,984719,30.866730470657348,2411.5191942263396,730.3
0.001,1140,986073,6851,-204.98939208984376,800.47,2787.618705790001,143,985018,35.0621371572233,,
0.001,1144,989655,6870,-205.04436432618866,804.74,2802.5411818400003,144,988600,39.523012285789676,,
0.001,,990000,,-204.49433712768555,,,,989600,39.60913067626953,2991.47701505947,992.8
0.001,1148,993080,6900,-204.97388284301758,820.64,2855.6510471200004,143,992600,33.838830656051634,,
0.001,,995000,,-204.92606723022462,,,,994258,35.66325858688354,3417.60753037557,927.4
0.001,1152,996200,6922,-204.24813047111977,811.84,2825.3958983599996,143,995145,34.345666705822865,,
0.001,,1000000,,-204.57793951416016,,,,999101,33.83336368560791,3423.8178583395666,937.4
,1156,1000156,6950,,811.4,2823.4020769900003,143,,,,
0.001,1160,1002953,6965,-205.18704223632812,799.37,2782.8141858299996,143,1001898,39.81894188149031,,
0.001,,1005000,,-204.87946414184572,,,,1004898,34.17841880130768,3364.7472428016363,949.6
0.001,1164,1006953,6994,-205.07716159057617,825.35,2883.2781518999996,143,1005898,36.60232425975799,,
0.001,,1010000,,-204.7958950805664,,,,1009898,37.003994574546816,3630.9564638899637,1000.0
,1168,1010953,7024,,829.47,2895.2239068,143,,,,
0.001,1172,1014319,7042,-205.56923138427734,826.21,2885.912324130001,144,1013264,41.10311068725586,,
0.001,,1015000,,-205.68362838745117,,,,1014264,32.68759636306763,3231.278037201823,997.3
0.001,1176,1018319,7072,-206.18738241577148,835.72,2883.65695557,143,1017264,37.52900824642182,,
0.001,,1020000,,-205.61751587410282,,,,1019511,43.55026638556106,3444.3727904470406,1000.0
0.001,1180,1021566,7098,-205.35210287475587,829.72,2859.97078225,143,1020511,36.370352753639224,,
0.001,,1025000,,-206.69713485717773,,,,1024511,37.76938831424713,3592.2703198289264,1000.0
,1184,1025566,7129,,836.91,2887.4863629800006,143,,,,
0.001,1188,1028797,7146,-207.75613100775357,854.15,2948.0571258700006,143,1027742,33.6504315297841,,
0.001,,1030000,,-207.3760573120117,,,,1029742,35.969573179244996,3430.0977807031013,1000.0
0.001,1192,1032797,7177,-208.14527725219727,862.37,2974.2033059100004,143,1031742,35.7773875875473,,
0.001,,1035000,,-209.3190647312852,,,,1034353,34.40288596145455,2894.0705300081986,834.0
0.001,1196,1036161,7202,-209.3770197456016,864.85,2987.52241972,143,1035106,35.791971832949166,,
0.001,1200,1039716,7221,-208.57587512735856,872.91,3011.49220839,143,1038661,37.68219078682564,,
0.001,,1040000,,-209.59385739135743,,,,1039661,40.19334098815918,3546.7947232829524,1000.0
0.001,1204,1043716,7251,-209.84765936279297,881.79,3015.588048249999,143,1042661,45.64021045637131,,
0.001,,1045000,,-208.9937151184082,,,,1044661,37.18609673500061,2918.159808650543,829.8
0.001,1208,1047716,7280,-210.72033004760743,895.33,3060.47748495,143,1046661,36.39762777900696,,
0.001,,1050000,,-210.83012643432616,,,,1049661,34.559532717704776,2229.123212079646,736.3
0.001,1212,1051165,7307,-211.0689775390625,889.82,3031.15593167,143,1050661,37.89308862876892,,
0.001,1216,1054564,7326,-211.53814456176758,901.64,3071.2532020400004,143,1054110,41.55745436477661,,
0.001,,1055000,,-212.0857917363919,,,,1054509,38.455437806017116,3197.125592319807,964.2
0.001,1220,1058564,7353,-212.84217279052734,912.52,3104.41734456,143,1057509,34.79810783863068,,
0.001,,1060000,,-212.89231326293947,,,,1059509,38.38926114654541,3076.7148089622146,877.2
0.001,1224,1062154,7380,-213.39092381364208,908.42,3082.3152026899998,143,1061099,34.83470182418823,,
0.001,,1065000,,-214.12202319335938,,,,1064099,35.63187823677063,2863.3893730454147,798.8
0.001,1228,1066154,7409,-214.53533880615234,908.42,3080.35350219,143,1065099,36.60377771663666,,
0.001,1232,1069460,7427,-215.101450592041,906.86,3072.2504972,143,1068405,36.85855180168152,,
0.001,,1070000,,-214.67707098388672,,,,1069405,37.109847119808194,3072.445138476463,916.9
0.001,1236,1073460,7457,-214.62251385498047,906.86,3073.89799924,143,1072405,35.03046203231811,,
0.001,,1075000,,-215.32473559570312,,,,1074405,35.843123977661136,2981.0539278348647,864.7
0.001,1240,1077460,7487,-215.43049270629882,913.87,3095.702234159999,143,1076405,43.32632028388977,,
0.001,,1080000,,-215.85877291870116,,,,1079315,34.604293051719665,3008.2274906338193,882.3
0.001,1244,1081370,7515,-216.23915939331056,917.15,3108.3173102099995,143,1080315,34.33416199779511,,
0.001,1248,1084831,7534,-218.34386037851309,917.51,3114.69118526,143,1083776,39.08354777627808,,
0.001,,1085000,,-217.49628536987305,,,,1084776,33.988219903945925,3496.0948900370217,1000.0
0.001,1252,1088533,7564,-217.57625527954102,923.33,3106.50513645,143,1087776,36.25152609539032,,
0.001,,1090000,,-218.22684475708007,,,,1089478,37.15552729511261,3232.5165092582088,952.6
0.001,1256,1092533,7593,-218.60602410888671,923.77,3106.3498463400006,143,1091478,34.219559416770934,,
0.001,,1095000,,-218.76509024047851,,,,1094478,33.508332575798036,2810.6078387468588,846.2
0.001,1260,1096533,7622,-219.25012228393555,935.8,3146.3201881099994,143,1095478,35.98604714870453,,
0.001,,1100000,,-220.39764514160157,,,,1099478,35.084192240715026,3299.858729397226,940.2
,1264,1100533,7652,,935.8,3143.2346825,143,,,,
0.001,1268,1104165,7673,-220.21709936523436,932.12,3130.91140158,143,1103478,39.732476800918576,,
0.001,,1105000,,-220.41310655618017,,,,1104110,38.569887450978726,2268.5365837307645,665.2
0.001,1272,1108165,7701,-221.23662789916992,938.46,3150.79304252,143,1107110,38.370391513824465,,
0.001,,1110000,,-221.17477096557616,,,,1109110,36.183020478248594,3046.056758322474,855.4
0.001,1276,1111737,7730,-221.32983770751954,934.18,3131.49827254,143,1111110,37.942374240875246,,
0.001,1280,1114807,7745,-222.80076468331472,932.41,3128.7029090500014,143,1113752,31.16194395337786,,
0.001,,1115000,,-221.70126300048827,,,,1114752,34.718160865783695,3586.146830810234,1000.0
0.001,1284,1118473,7775,-222.63574209774242,929.07,3116.57175332,143,1117432,33.384964429630955,,
0.001,,1120000,,-222.1634179382324,,,,1119418,34.609842440128325,2690.3223211089617,762.0
0.001,1288,1122473,7804,-222.82434817504884,936.76,3150.2267864,143,1121418,35.824711212158206,,
0.001,,1125000,,-222.55527862789123,,,,1124876,36.445184334056584,3011.8826062418716,1000.0
,1292,1125931,7831,,931.34,3135.92606979,143,,,,
0.001,1296,1128858,7847,-223.73489514160156,926.97,3120.8611020200005,143,1127803,35.9446300983429,,
0.001,,1130000,,-224.44053256225587,,,,1129803,37.11797279262543,3343.3593674681442,946.1
0.001,1300,1132858,7877,-223.9377453918457,931.42,3141.13180053,143,1131803,38.22955219984055,,
0.001,,1135000,,-225.32328771972655,,,,1134803,38.65409166622162,2739.8614108165725,802.0
0.001,1304,1136858,7906,-225.38321838378906,931.42,3170.452248710001,143,1135803,36.34406240081787,,
0.001,,1140000,,-226.02703048706056,,,,1139803,35.72126767253876,3600.8217833269855,1000.0
,1308,1140858,7937,,931.42,3173.6160218600003,143,,,,
0.001,1312,1143988,7954,-226.69908911132814,928.23,3171.0749377100005,143,1142946,36.793515242576596,,
0.001,,1145000,,-226.8747407836914,,,,1144933,35.54776060914993,3185.571093372535,923.4
0.001,1316,1147035,7978,-226.76469400024413,924.71,3159.8864865500004,143,1145980,32.19837234020233,,
0.001,,1150000,,-227.4540187072754,,,,1148980,40.876213425636294,3336.1223917841794,1000.0
0.001,1320,1150442,8008,-227.3459503173828,918.78,3139.9057759999996,143,1149980,37.78408636903763,,
0.001,1324,1154442,8027,-228.12967575073242,922.88,3160.440918280001,143,1153387,39.338398533821106,,
0.001,,1155000,,-227.76434317016603,,,,1154387,37.65434164905548,3641.26420049835,1000.0
0.001,1328,1158442,8057,-227.9987319946289,922.88,3162.3437532299995,143,1157387,37.12575377941132,,
0.001,,1160000,,-227.73011883544922,,,,1159387,42.55493253803253,3435.189422813989,1000.0
0.001,1332,1162442,8087,-227.82601663208007,929.82,3190.30774332,143,1161387,31.795999420166016,,
0.001,,1165000,,-228.49331790161133,,,,1164387,36.76530500507355,2989.7309584875825,836.2
0.001,1336,1166442,8116,-228.78440206909178,929.82,3192.9716140300006,143,1165387,35.34295571994782,,
0.001,,1170000,,-229.7015933227539,,,,1169387,31.899238817691803,3099.902946262993,811.1
,1340,1170442,8145,,929.82,3206.7393554000005,143,,,,
0.001,1344,1173656,8162,-230.2405647277832,922.86,3184.64623513,143,1172601,31.744102450847627,,
0.001,,1175000,,-230.59436938476563,,,,1174601,32.448719568252564,3343.5485230021645,920.0
0.001,1348,1177656,8191,-231.0009513244629,928.25,3200.9138817499997,143,1176601,30.47389367866516,,
0.001,,1180000,,-231.4304832763672,,,,1179601,36.16085768508911,3000.5176705222575,844.9
0.001,1352,1181656,8219,-231.472724029541,931.23,3240.1637300800003,143,1180601,38.59408827781677,,
0.001,,1185000,,-231.98898260498046,,,,1184235,36.91751012516022,3516.6015729044566,950.6
,1356,1185290,8247,,927.57,3232.1170122800004,143,,,,
0.001,1360,1189290,8268,-232.77284881591797,927.57,3234.2973248299995,143,1188235,33.06966466331482,,
0.001,,1190000,,-232.74389764404296,,,,1189235,31.68987430715561,3532.0366978919133,982.9
0.001,1364,1192700,8296,-232.99061801147462,921.67,3213.22197642,143,1191645,34.51800105190277,,
0.001,,1195000,,-233.5985858154297,,,,1194645,34.56105219507217,3066.717576111108,849.3
0.001,1368,1196307,8325,-233.69282388305663,921.42,3214.31591592,143,1195645,33.95528257608414,,
0.001,,1200000,,-233.96394857788087,,,,1199252,37.3112521944046,2506.5189107618294,717.1
,1372,1200307,8351,,921.42,3219.3139131,143,,,,
0.001,1376,1202740,8364,-233.6909647891396,910.03,3218.8154970000005,143,1201685,35.028574025003536,,
0.001,,1205000,,-233.91133734130858,,,,1204685,32.469460654258725,3539.969934281381,951.5
0.001,1380,1206740,8394,-233.74797445678712,919.33,3254.5797943399994,143,1205685,33.797844558238985,,
0.001,,1210000,,-234.55924276733398,,,,1209685,32.576080641269684,3469.2519708142618,941.6
,1384,1210740,8425,,922.67,3271.05335694,143,,,,
0.001,1388,1214740,8447,-234.7575255126953,922.67,3271.9984509400006,143,1213685,34.7217533788681,,
0.001,,1215000,,-234.88359213256837,,,,1214685,36.648696380615235,3278.3204251356424,1000.0
0.001,1392,1218734,8477,-235.06749542666154,928.03,3291.0097908800003,143,1217679,34.412109320792155,,
0.001,,1220000,,-235.44338249130502,,,,1219280,37.057001902537415,3193.2231851629913,934.3
0.001,1396,1222335,8505,-235.53306942749023,934.77,3315.5416410100006,143,1221280,32.648432301521304,,
0.001,1400,1224497,8522,-235.90675564575196,916.39,3251.68346817,143,1224411,38.31552168607712,,
0.001,,1225000,,-237.44963264465332,,,,1224442,89.23979227004513,2538.499191182712,734.6
0.001,1404,1228497,8545,-236.20622537231446,916.39,3249.4316427900003,143,1227442,38.054342819213865,,
0.001,,1230000,,-236.1882394104004,,,,1229442,36.20477224159241,2673.7132456622553,751.0
0.001,1408,1232497,8571,-235.8499334411621,916.39,3248.2593537099997,143,1231442,34.27794142198562,,
0.001,,1235000,,-240.10684698486327,,,,1234442,129.93272074317932,744.5205587346921,1000.0
0.001,1412,1236497,8603,-241.7525358276367,925.09,3204.2370441000003,143,1235442,128.8802741804123,,
0.001,1416,1236871,8609,-243.30932736864278,898.36,3103.40315628,143,1236754,122.33699624845298,,
0.001,1420,1237663,8611,-241.9206938310103,872.21,2998.6239340099996,143,1237071,123.60448532104492,,
0.001,1424,1238950,8618,-240.82905480957032,845.08,2878.7707074799996,143,1238250,107.60871614509797,,
0.001,,1240000,,-242.38995475412528,,,,1239275,93.77056001175282,273.91364768396596,124.2
0.001,1428,1240500,8628,-242.0447640210824,820.58,2780.14477438,143,1240237,85.25570439994955,,
0.001,1432,1241971,8636,-241.6152467207475,795.29,2678.4869446400007,143,1241736,40.51581496325406,,
0.001,1436,1242622,8640,-241.35167735706676,761.8,2555.18950436,143,1242509,56.592447471618655,,
0.001,1440,1244229,8646,-241.20056030598093,737.87,2459.14681816,143,1243498,42.96259288533528,,
0.001,,1245000,,-240.35736947466236,,,,1244914,53.62568936552055,2990.78618129231,890.8
