rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/approx_kl,train/loss,train/value_loss,train/clip_fraction,train/std,train/n_updates,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/clip_range,train/explained_variance,eval/mean_ep_length,eval/mean_reward
74303.90845993,118,509952,4316,1000.0,249,0.15999392,476925.59375,981293.5314453125,0.481787109375,0.7319722771644592,2480,-0.0797586300992407,-18.72586743235588,0.0003,0.2,1.1920928955078125e-07,,
,,510000,,,,0.14914441,426125.59375,1039696.2140625,0.543017578125,0.7307984828948975,2490,-0.09301486237091013,-18.716085261106493,0.0003,0.2,-2.384185791015625e-07,1000.0,79603.43423700333
74349.66677322,117,512000,4349,1000.0,250,,,,,,,,,,,,,
74455.39884385,118,514048,4354,1000.0,251,0.09906867,479649.90625,980431.35546875,0.460107421875,0.7299058437347412,2500,-0.07315509444451891,-18.69339826107025,0.0003,0.2,2.9802322387695312e-06,,
,,515000,,,,0.12207127,713832.4375,1359459.5873046876,0.507373046875,0.728994607925415,2510,-0.0911087771964958,-18.67381047010422,0.0003,0.2,4.172325134277344e-07,1000.0,82725.13281688691
74565.71639436,117,516096,4387,1000.0,252,,,,,,,,,,,,,
74677.20731896,117,518144,4392,1000.0,253,0.09834574,455173.59375,988326.12265625,0.47841796875,0.727527916431427,2520,-0.07613101209281012,-18.64058266878128,0.0003,0.2,0.0,,
,,520000,,,,0.1268335,465285.9375,991746.3982421875,0.49296875,0.727232038974762,2530,-0.07007835637778044,-18.618264478445052,0.0003,0.2,0.0,1000.0,82350.64621448517
74695.53436675001,117,520192,4424,1000.0,254,,,,,,,,,,,,,
74824.12624854001,117,522240,4429,1000.0,255,0.14419433,529060.5625,913536.8845703125,0.556298828125,0.72760009765625,2540,-0.09244186542928219,-18.62570573091507,0.0003,0.2,5.7220458984375e-06,,
74956.43541472,118,524288,4433,1000.0,256,0.11850144,437500.65625,947257.78984375,0.515087890625,0.727411150932312,2550,-0.08047467331634835,-18.621109598875044,0.0003,0.2,0.0,,
,,525000,,,,0.11335459,542392.4375,1133811.85625,0.482763671875,0.7273553013801575,2560,-0.08085696031339466,-18.62140173316002,0.0003,0.2,4.100799560546875e-05,1000.0,78934.55633134842
74874.60944709,117,526336,4466,1000.0,257,,,,,,,,,,,,,
74951.50115277,118,528384,4470,1000.0,258,0.14174944,489590.3125,917690.4884765625,0.53515625,0.7278693914413452,2570,-0.08985677278396906,-18.626945877075194,0.0003,0.2,5.960464477539063e-08,,
,,530000,,,,0.12513351,522625.84375,1146424.8771484375,0.503857421875,0.7284243106842041,2580,-0.08451943864201894,-18.636169183254243,0.0003,0.2,0.0,1000.0,81915.81316127777
75010.67482062,117,530432,4503,1000.0,259,,,,,,,,,,,,,
74989.2163553,118,532480,4508,1000.0,260,0.15271659,516079.21875,1123419.855078125,0.521435546875,0.727109968662262,2590,-0.07420448304328602,-18.626989090442656,0.0003,0.2,0.0,,
75079.60100306,118,534528,4512,1000.0,261,0.11068207,531146.5,1039579.7123046875,0.483056640625,0.7272804379463196,2600,-0.07320189411984757,-18.61462358236313,0.0003,0.2,-1.5497207641601562e-06,,
,,535000,,,,0.13637318,498925.21875,974021.0650390625,0.553271484375,0.7264856100082397,2610,-0.09225619992939756,-18.607250756025316,0.0003,0.2,5.960464477539063e-08,1000.0,80364.01514806747
75098.43717892999,118,536576,4544,1000.0,262,,,,,,,,,,,,,
75479.39071261,118,538624,4549,1000.0,263,0.12819293,613853.3125,1210633.19296875,0.493798828125,0.7249711155891418,2620,-0.07854514366772491,-18.57857562303543,0.0003,0.2,-1.5497207641601562e-06,,
,,540000,,,,0.15920314,668896.75,1218563.9185546874,0.5189453125,0.7234908938407898,2630,-0.09148778664530255,-18.53838884830475,0.0003,0.2,0.0,1000.0,81974.06752557754
75414.03490448,118,540672,4581,1000.0,264,,,,,,,,,,,,,
75278.36522444,118,542720,4586,1000.0,265,0.12225222,480879.9375,1021290.07734375,0.519189453125,0.7225816249847412,2640,-0.08645365351694637,-18.51080552339554,0.0003,0.2,1.7881393432617188e-07,,
75454.08958501,118,544768,4591,1000.0,266,0.13376346,498566.1875,981883.4849609375,0.52998046875,0.7224422097206116,2650,-0.07742558738100343,-18.503765630722047,0.0003,0.2,1.1920928955078125e-07,,
,,545000,,,,0.110599265,540506.0,1129011.4291015626,0.51318359375,0.7219340801239014,2660,-0.08791269820649177,-18.492812609672548,0.0003,0.2,4.172325134277344e-07,1000.0,80641.88395957947
75392.94448369999,118,546816,4623,1000.0,267,,,,,,,,,,,,,
75595.16127691999,118,548864,4628,1000.0,268,0.14015594,440619.96875,1010936.821875,0.521728515625,0.7200331091880798,2670,-0.08348176865838468,-18.4575787961483,0.0003,0.2,7.152557373046875e-07,,
,,550000,,,,0.15828815,701187.0625,1376493.751171875,0.54345703125,0.7184879779815674,2680,-0.09728617867222056,-18.426128530502318,0.0003,0.2,5.960464477539063e-08,1000.0,82303.96805477142
75644.78896499,118,550912,4662,1000.0,269,,,,,,,,,,,,,
75872.14881646,118,552960,4666,1000.0,270,0.14436214,801099.1875,1656744.065234375,0.54443359375,0.7166129946708679,2690,-0.11009812180709559,-18.380936473608017,0.0003,0.2,1.7881393432617188e-07,,
,,555000,,,,0.1416091,731623.75,1330395.769921875,0.53525390625,0.7150877714157104,2700,-0.09614782781573013,-18.341081804037096,0.0003,0.2,2.0265579223632812e-06,1000.0,79774.91010980606
76087.54711314,118,555008,4698,1000.0,271,,,,,,,,,,,,,
76074.07164228,118,557056,4703,1000.0,272,0.13133904,462664.34375,1155846.1970703125,0.520458984375,0.7134404182434082,2710,-0.08439899761578999,-18.294977527856826,0.0003,0.2,2.86102294921875e-06,,
76133.51834408002,118,559104,4707,1000.0,273,0.1421156,374030.84375,840267.4669921875,0.541796875,0.7136468291282654,2720,-0.08814595373114571,-18.284499472379686,0.0003,0.2,4.76837158203125e-07,,
,,560000,,,,0.15723345,827792.875,1470649.589453125,0.538671875,0.7124289274215698,2730,-0.09962821395020001,-18.273249703645707,0.0003,0.2,4.0531158447265625e-06,1000.0,82778.75950775147
76324.56109121001,118,561152,4739,1000.0,274,,,,,,,,,,,,,
76232.93301254,118,563200,4744,1000.0,275,0.13457835,689167.125,1302339.927734375,0.53671875,0.7116097807884216,2740,-0.093642018904211,-18.244312363862992,0.0003,0.2,0.0,,
,,565000,,,,0.1607996,413182.8125,971214.5421875,0.559375,0.7101219296455383,2750,-0.08966615223907866,-18.224410301446916,0.0003,0.2,0.0,1000.0,85459.65894489289
76334.10657485,118,565248,4776,1000.0,276,,,,,,,,,,,,,
76294.53824361,118,567296,4782,1000.0,277,0.17015862,672356.75,1160922.5265625,0.531884765625,0.708531379699707,2760,-0.08731513360980898,-18.186385297775267,0.0003,0.2,1.7881393432617188e-07,,
76273.37316111,118,569344,4787,1000.0,278,0.14257528,371267.8125,922560.7240234375,0.52548828125,0.7082646489143372,2770,-0.080296135233948,-18.15914363861084,0.0003,0.2,-2.384185791015625e-07,,
,,570000,,,,0.1659776,567048.75,1202499.5833984376,0.545458984375,0.707322359085083,2780,-0.09336127023561858,-18.145843464136124,0.0003,0.2,-1.1920928955078125e-07,1000.0,86695.20987462997
76346.1516377,118,571392,4819,1000.0,279,,,,,,,,,,,,,
76514.68122253998,118,573440,4824,1000.0,280,0.18796636,603758.3125,1127871.2294921875,0.571484375,0.7071194648742676,2790,-0.09420944320154376,-18.131184428930283,0.0003,0.2,1.7881393432617188e-07,,
,,575000,,,,0.17964748,490471.03125,1173013.212109375,0.57724609375,0.7077345252037048,2800,-0.09342112768208607,-18.13938826918602,0.0003,0.2,0.0,1000.0,79918.0642206192
76705.34962481,118,575488,4858,1000.0,281,,,,,,,,,,,,,
76872.71367644999,118,577536,4863,1000.0,282,0.12894914,554578.9375,1076720.8298828125,0.517138671875,0.7062782049179077,2810,-0.08603529045940377,-18.121166360378265,0.0003,0.2,-9.298324584960938e-06,,
76606.38141758,119,579584,4868,1000.0,283,0.13156348,637115.5,1096539.24609375,0.517431640625,0.7059032320976257,2820,-0.08275087413494475,-18.10367974638939,0.0003,0.2,1.1920928955078125e-07,,
,,580000,,,,0.1851784,455008.1875,765193.8943359375,0.589306640625,0.7056683301925659,2830,-0.08737743821693585,-18.09830594062805,0.0003,0.2,9.5367431640625e-06,1000.0,81910.15824747086
76431.54850019999,118,581632,4902,1000.0,284,,,,,,,,,,,,,
76318.21848259,118,583680,4907,1000.0,285,0.17953888,450512.4375,1032752.6083984375,0.5591796875,0.7047726511955261,2840,-0.09681531644891947,-18.078772789239885,0.0003,0.2,-2.6106834411621094e-05,,
,,585000,,,,0.18736345,403370.90625,908673.3923828125,0.564599609375,0.7043893933296204,2850,-0.07728023027884774,-18.067753237485885,0.0003,0.2,-2.384185791015625e-07,1000.0,79101.69271097184
76474.3636959,118,585728,4940,1000.0,286,,,,,,,,,,,,,
76444.72125007,118,587776,4944,1000.0,287,0.16524208,434501.3125,989603.2259765625,0.54658203125,0.7043710350990295,2860,-0.07723694568121572,-18.06377720236778,0.0003,0.2,1.0251998901367188e-05,,
76524.67231104999,119,589824,4949,1000.0,288,0.16706298,531000.625,1226229.4849609374,0.542919921875,0.7033191919326782,2870,-0.08778715093503706,-18.048081040382385,0.0003,0.2,1.1920928955078125e-07,,
,,590000,,,,0.1527205,504825.875,842848.06796875,0.554638671875,0.7025715112686157,2880,-0.08784690736792981,-18.029332572221755,0.0003,0.2,-2.384185791015625e-07,1000.0,84000.2308854103
76290.65617352,118,591872,4984,1000.0,289,,,,,,,,,,,,,
76357.28221364999,119,593920,4988,1000.0,290,0.1678381,377095.75,790269.389453125,0.578271484375,0.7013985514640808,2890,-0.08253134273691103,-17.996766954660416,0.0003,0.2,-1.1920928955078125e-07,,
,,595000,,,,0.14666286,525362.0,1028008.2826171875,0.502783203125,0.7002034187316895,2900,-0.08118483070284128,-17.972049868106843,0.0003,0.2,4.172325134277344e-07,1000.0,82082.76925640106
76303.29077483,118,595968,5022,1000.0,291,,,,,,,,,,,,,
76376.39212028001,118,598016,5027,1000.0,292,0.1732516,396236.53125,811413.42109375,0.57333984375,0.6998924016952515,2910,-0.09164524740772322,-17.959595602750777,0.0003,0.2,1.1920928955078125e-07,,
,,600000,,,,0.16591693,439941.6875,870891.1318359375,0.5615234375,0.6992555260658264,2920,-0.09441440597875043,-17.945996594429015,0.0003,0.2,5.960464477539063e-08,1000.0,75971.6187628746
76232.81526223,118,600064,5060,1000.0,293,,,,,,,,,,,,,
76416.80930054,118,602112,5065,1000.0,294,0.1536549,521156.90625,955666.0205078125,0.548046875,0.6993743181228638,2930,-0.08698753321077675,-17.938354444503783,0.0003,0.2,-1.1920928955078125e-07,,
76465.80041138,119,604160,5070,1000.0,295,0.14333203,510381.6875,1145448.987109375,0.51484375,0.7000582218170166,2940,-0.06708111795014701,-17.94999216198921,0.0003,0.2,0.0,,
,,605000,,,,0.14094137,543843.5,1181947.1791015626,0.525732421875,0.6994640231132507,2950,-0.0822213088569697,-17.94959362745285,0.0003,0.2,-1.1920928955078125e-07,1000.0,78907.60177373886
76657.29990465,118,606208,5103,1000.0,296,,,,,,,,,,,,,
76615.63825039,119,608256,5108,1000.0,297,0.16463459,399347.03125,904142.5583984375,0.5421875,0.6994291543960571,2960,-0.07948601297684946,-17.94439879655838,0.0003,0.2,4.76837158203125e-07,,
,,610000,,,,0.17548768,367014.46875,853884.012109375,0.562060546875,0.6980319619178772,2970,-0.07951532855222468,-17.921480238437653,0.0003,0.2,0.0,1000.0,79749.88141145706
76480.03529762999,118,610304,5141,1000.0,298,,,,,,,,,,,,,
76550.63586325,119,612352,5145,1000.0,299,0.21501252,383243.4375,843626.7603515625,0.600244140625,0.6967268586158752,2980,-0.09494653944275341,-17.88795702457428,0.0003,0.2,0.0,,
76311.51912815,119,614400,5150,1000.0,300,0.1661345,532865.9375,1104124.5966796875,0.557421875,0.6947349309921265,2990,-0.08450254056369885,-17.84177525639534,0.0003,0.2,0.0,,
,,615000,,,,0.19179232,386320.375,862920.9521484375,0.602197265625,0.6932312250137329,3000,-0.09548872336745262,-17.801902621984482,0.0003,0.2,0.0,1000.0,85410.5116599083
76381.79167975001,118,616448,5184,1000.0,301,,,,,,,,,,,,,
76457.93095219,119,618496,5188,1000.0,302,0.16892728,617470.4375,1212920.752734375,0.57666015625,0.6920536160469055,3010,-0.09842488892027176,-17.76950255036354,0.0003,0.2,1.7881393432617188e-07,,
,,620000,,,,0.13796532,563877.125,1044067.4443359375,0.530029296875,0.6917759776115417,3020,-0.08603948020900135,-17.75435170531273,0.0003,0.2,1.1920928955078125e-07,1000.0,84374.10651264191
76906.69538639,118,620544,5220,1000.0,303,,,,,,,,,,,,,
77192.75368657,119,622592,5225,1000.0,304,0.15198646,959796.375,1806727.36171875,0.54130859375,0.6908496618270874,3030,-0.1088279567717109,-17.737783831357955,0.0003,0.2,1.1920928955078125e-07,,
77219.61568495,119,624640,5230,1000.0,305,0.15555966,517680.09375,1201374.6326171875,0.554833984375,0.6898975372314453,3040,-0.09468259068671614,-17.714392948150635,0.0003,0.2,0.0,,
,,625000,,,,0.17883456,605684.5,1435747.7701171874,0.57333984375,0.6887708306312561,3050,-0.1051655797928106,-17.695769828557967,0.0003,0.2,-1.1920928955078125e-07,1000.0,79673.9773235321
77487.15597995,119,626688,5262,1000.0,306,,,,,,,,,,,,,
77463.17598885,119,628736,5267,1000.0,307,0.18371448,481085.625,1087011.4376953125,0.560498046875,0.6884134411811829,3060,-0.09226191559282597,-17.678194844722746,0.0003,0.2,3.5762786865234375e-07,,
,,630000,,,,0.17737544,490057.6875,906460.9916015625,0.5658203125,0.6867709755897522,3070,-0.0892601184968953,-17.647774624824525,0.0003,0.2,0.0,1000.0,81002.77345294952
77200.39338188,119,630784,5300,1000.0,308,,,,,,,,,,,,,
77063.13772274001,119,632832,5305,1000.0,309,0.20398933,413999.375,804995.7994140625,0.56689453125,0.6860809326171875,3080,-0.08572947848879267,-17.622261971235275,0.0003,0.2,0.0,,
77190.58655666,119,634880,5310,1000.0,310,0.20257968,531348.4375,923330.26484375,0.604638671875,0.6849079132080078,3090,-0.0972697996563511,-17.59329680800438,0.0003,0.2,0.0,,
,,635000,,,,0.18680573,466125.78125,965158.06484375,0.545947265625,0.6837942600250244,3100,-0.08607967352145351,-17.569455152750017,0.0003,0.2,1.1920928955078125e-07,1000.0,82233.45156002045
77107.11762136,119,636928,5342,1000.0,311,,,,,,,,,,,,,
76901.44379620001,119,638976,5347,1000.0,312,0.17298958,516871.5625,1019110.7490234375,0.54921875,0.6836292743682861,3110,-0.09266247281047982,-17.55859407186508,0.0003,0.2,0.0,,
,,640000,,,,0.23448235,363628.90625,671306.6041992188,0.62080078125,0.6817169189453125,3120,-0.09835739611298777,-17.524245899915694,0.0003,0.2,1.1920928955078125e-07,1000.0,77417.66962957382
76812.99458603999,119,641024,5379,1000.0,313,,,,,,,,,,,,,
76512.25519364,119,643072,5384,1000.0,314,0.16763274,530756.4375,997338.618359375,0.57939453125,0.6812086701393127,3130,-0.10416596385766752,-17.496074533462526,0.0003,0.2,0.0,,
,,645000,,,,0.22454,207884.9375,575469.2682617188,0.62294921875,0.6802745461463928,3140,-0.08488026993873063,-17.469306772947313,0.0003,0.2,2.3245811462402344e-05,1000.0,79595.14117660522
76512.40156081,119,645120,5416,1000.0,315,,,,,,,,,,,,,
76324.85413322001,119,647168,5421,1000.0,316,0.16902891,508954.84375,1039293.40078125,0.57783203125,0.6784791350364685,3150,-0.09688964998349547,-17.431404322385788,0.0003,0.2,1.1920928955078125e-07,,
75780.04951935001,119,649216,5425,1000.0,317,0.19723925,359333.375,736327.8083984375,0.59052734375,0.6773796081542969,3160,-0.08743499264528509,-17.38849059343338,0.0003,0.2,1.7881393432617188e-07,,
,,650000,,,,0.27794218,208352.171875,494039.6698242187,0.633837890625,0.6769044399261475,3170,-0.08508168635889887,-17.369146364927293,0.0003,0.2,4.172325134277344e-07,1000.0,77739.8399895668
75482.12640866001,119,651264,5457,1000.0,318,,,,,,,,,,,,,
75124.28732557001,119,653312,5462,1000.0,319,0.1903489,521245.5,1000875.4146484375,0.57861328125,0.6758206486701965,3180,-0.09502389834669885,-17.35754063129425,0.0003,0.2,0.0,,
,,655000,,,,0.23298338,496994.34375,762401.8353515625,0.6046875,0.6752556562423706,3190,-0.10286559759697411,-17.332635122537614,0.0003,0.2,0.0,1000.0,78317.89507398606
75207.80617940001,119,655360,5495,1000.0,320,,,,,,,,,,,,,
75532.14522397,119,657408,5500,1000.0,321,0.15169206,540997.75,1105670.1193359375,0.5419921875,0.6733818054199219,3200,-0.09123627989902161,-17.29511781334877,0.0003,0.2,0.0,,
75228.55749589,119,659456,5504,1000.0,322,0.16883898,613486.75,1279108.366796875,0.544580078125,0.6717206239700317,3210,-0.0882035645248834,-17.254023814201354,0.0003,0.2,4.673004150390625e-05,,
,,660000,,,,0.23155102,301016.40625,698475.4393554687,0.62197265625,0.6710028648376465,3220,-0.09490170086210128,-17.217385190725327,0.0003,0.2,3.5762786865234375e-07,1000.0,80670.12627325059
74825.24701887999,119,661504,5537,1000.0,323,,,,,,,,,,,,,
75036.93393644001,119,663552,5542,1000.0,324,0.2642733,586304.25,929323.670703125,0.621533203125,0.6705616116523743,3230,-0.100910493065021,-17.2050767660141,0.0003,0.2,0.0,,
,,665000,,,,0.138401,469716.9375,954188.435546875,0.5177734375,0.6690148711204529,3240,-0.07715351107763127,-17.170039010047912,0.0003,0.2,0.0,1000.0,80910.81552286148
75037.23486105,119,665600,5573,1000.0,325,,,,,,,,,,,,,
75150.06974545,119,667648,5578,1000.0,326,0.1852248,623783.6875,1138397.2279296876,0.569677734375,0.6679365634918213,3250,-0.088192555133719,-17.139064902067183,0.0003,0.2,5.960464477539063e-08,,
75276.757321,119,669696,5583,1000.0,327,0.21569085,578202.5,1161381.697265625,0.594775390625,0.6662933826446533,3260,-0.09455459234304726,-17.103230559825896,0.0003,0.2,-2.1457672119140625e-06,,
,,670000,,,,0.18239447,563850.4375,1078323.048828125,0.5771484375,0.6667685508728027,3270,-0.09099202372599394,-17.096493768692017,0.0003,0.2,2.6226043701171875e-06,1000.0,83074.15786008835
75169.33329921,119,671744,5615,1000.0,328,,,,,,,,,,,,,
75096.70768113,119,673792,5620,1000.0,329,0.19765076,455962.625,822623.7580078125,0.5861328125,0.6654719114303589,3280,-0.0875002705026418,-17.077276623249055,0.0003,0.2,1.7881393432617188e-07,,
,,675000,,,,0.20408082,374708.625,744434.6953125,0.605712890625,0.6645254492759705,3290,-0.09443010376708116,-17.0536690056324,0.0003,0.2,0.0,1000.0,85629.67293901443
74931.25499818,119,675840,5653,1000.0,330,,,,,,,,,,,,,
75097.9917457,119,677888,5657,1000.0,331,0.1852076,455864.4375,1008188.342578125,0.58505859375,0.6633760333061218,3300,-0.09657757529057562,-17.023243290185928,0.0003,0.2,-1.1920928955078125e-07,,
75054.17541293,120,679936,5662,1000.0,332,0.21052684,575540.75,1167264.8693359375,0.577294921875,0.6627747416496277,3310,-0.09664364123600536,-16.999009585380556,0.0003,0.2,7.152557373046875e-07,,
,,680000,,,,0.31522518,325296.28125,713507.4392578125,0.667236328125,0.6621954441070557,3320,-0.10023183537414297,-16.983708107471465,0.0003,0.2,1.7881393432617188e-07,1000.0,84898.98324337005
75083.89718611,119,681984,5694,1000.0,333,,,,,,,,,,,,,
75203.89896813998,120,684032,5699,1000.0,334,0.18740314,419498.4375,866096.2177734375,0.59169921875,0.6617722511291504,3330,-0.09263432369625661,-16.96933845281601,0.0003,0.2,0.0,,
,,685000,,,,0.17241314,426282.46875,984958.46484375,0.558935546875,0.660645067691803,3340,-0.08727155177621171,-16.949252873659134,0.0003,0.2,1.1920928955078125e-07,1000.0,84876.01316289902
75157.89641520998,119,686080,5730,1000.0,335,,,,,,,,,,,,,
74933.91929999,119,688128,5735,1000.0,336,0.21052992,507005.4375,808984.1029296875,0.601611328125,0.6599617600440979,3350,-0.09541638423106633,-16.92636656165123,0.0003,0.2,0.0,,
,,690000,,,,0.2235575,317449.84375,773588.66171875,0.61533203125,0.6583943367004395,3360,-0.09503272579750047,-16.897527873516083,0.0003,0.2,1.7881393432617188e-07,1000.0,87282.24141759872
75194.84997108001,119,690176,5768,1000.0,337,,,,,,,,,,,,,
75461.6000596,119,692224,5773,1000.0,338,0.19061923,552479.5,1107523.4943359375,0.563134765625,0.6581401824951172,3370,-0.09469980464782565,-16.87243171930313,0.0003,0.2,2.980232238769531e-07,,
75360.42127366998,120,694272,5778,1000.0,339,0.19777656,510337.9375,1136367.7490234375,0.5763671875,0.6575663089752197,3380,-0.08832654868601822,-16.862584799528122,0.0003,0.2,-7.152557373046875e-07,,
,,695000,,,,0.2696753,560196.3125,891686.0416015625,0.63720703125,0.6561961770057678,3390,-0.1030633847694844,-16.84014648795128,0.0003,0.2,1.7881393432617188e-07,1000.0,89101.94615001678
75534.10655845999,119,696320,5808,1000.0,340,,,,,,,,,,,,,
75846.70322633,120,698368,5813,1000.0,341,0.2062452,443331.96875,1020914.37421875,0.57548828125,0.6549021601676941,3400,-0.08939544346358161,-16.797215139865877,0.0003,0.2,1.1920928955078125e-07,,
,,700000,,,,0.2247809,661575.6875,1314972.41875,0.5857421875,0.6553431153297424,3410,-0.10224240927782376,-16.793353283405303,0.0003,0.2,1.1920928955078125e-07,1000.0,86013.08053951264
76014.80097089,119,700416,5847,1000.0,342,,,,,,,,,,,,,
76054.97469294,120,702464,5852,1000.0,343,0.22738159,590817.25,1154062.11328125,0.583837890625,0.654545247554779,3420,-0.09231452789972536,-16.780640453100204,0.0003,0.2,-1.1920928955078125e-07,,
75824.55979469001,120,704512,5857,1000.0,344,0.19416317,474994.03125,984027.0533203125,0.58583984375,0.6535474061965942,3430,-0.09134758868895006,-16.75503053665161,0.0003,0.2,0.0,,
,,705000,,,,0.2231892,382593.125,771872.10234375,0.625146484375,0.6527042388916016,3440,-0.09185628130217083,-16.73251480460167,0.0003,0.2,7.748603820800781e-07,1000.0,80984.8455256462
75855.6716986,119,706560,5891,1000.0,345,,,,,,,,,,,,,
76083.30563714,120,708608,5896,1000.0,346,0.20012043,423949.5,838781.9955078125,0.59345703125,0.6519843935966492,3450,-0.09354806131450459,-16.714260560274123,0.0003,0.2,0.0,,
,,710000,,,,0.21649402,713431.5,1463321.211328125,0.588330078125,0.6506725549697876,3460,-0.09984816549113021,-16.685664808750154,0.0003,0.2,5.960464477539063e-08,1000.0,82598.22541093826
76493.04362641,119,710656,5928,1000.0,347,,,,,,,,,,,,,
76549.30829026,120,712704,5932,1000.0,348,0.19440556,568755.0,1128444.7859375,0.577978515625,0.6489844918251038,3470,-0.0837521051405929,-16.639531445503234,0.0003,0.2,1.1920928955078125e-07,,
76709.86678386001,120,714752,5937,1000.0,349,0.21825638,453402.4375,923345.47265625,0.566064453125,0.6484196782112122,3480,-0.08317612537939567,-16.618207973241805,0.0003,0.2,0.0,,
,,715000,,,,0.19657797,478857.53125,1030658.3361328125,0.55986328125,0.6485195159912109,3490,-0.085154063871596,-16.613629865646363,0.0003,0.2,0.0,1000.0,76877.0553905487
76921.20370461002,120,716800,5969,1000.0,350,,,,,,,,,,,,,
76886.76918848002,120,718848,5974,1000.0,351,0.19703719,676109.375,1250883.1041015624,0.57841796875,0.6472100615501404,3500,-0.09438685600180179,-16.593519067764284,0.0003,0.2,7.152557373046875e-07,,
,,720000,,,,0.23625061,475621.53125,999298.544140625,0.600830078125,0.6467112302780151,3510,-0.09055806789838243,-16.56793370246887,0.0003,0.2,5.960464477539063e-08,1000.0,83333.35274629593
76806.7862559,120,720896,6005,1000.0,352,,,,,,,,,,,,,
76546.39267165,120,722944,6010,1000.0,353,0.26384372,400676.78125,1036304.1830078125,0.606201171875,0.6458026766777039,3520,-0.08894869275973179,-16.54653357863426,0.0003,0.2,-4.76837158203125e-07,,
76401.07230414,120,724992,6015,1000.0,354,0.34721547,478348.8125,1057521.9888671874,0.62275390625,0.6441757082939148,3530,-0.09924749300116673,-16.50946526527405,0.0003,0.2,5.960464477539063e-08,,
,,725000,,,,0.20887277,348564.8125,690838.3345703125,0.585693359375,0.6422066688537598,3540,-0.09029002584866248,-16.457891827821733,0.0003,0.2,8.940696716308594e-07,1000.0,85252.07553405761
76280.02564117,120,727040,6050,1000.0,355,,,,,,,,,,,,,
76248.31642131,120,729088,6055,1000.0,356,0.23784973,485855.6875,911637.19609375,0.612158203125,0.6419371366500854,3550,-0.089120906694734,-16.431311398744583,0.0003,0.2,0.0,,
,,730000,,,,0.21485333,370999.375,845403.5822265625,0.602197265625,0.6407797336578369,3560,-0.0882313899579458,-16.409180450439454,0.0003,0.2,2.384185791015625e-07,1000.0,82983.94760389328
76203.5403653,120,731136,6086,1000.0,357,,,,,,,,,,,,,
76095.85439920999,120,733184,6091,1000.0,358,0.33854645,299123.90625,727118.4708007813,0.67294921875,0.6394832730293274,3570,-0.09973718915716745,-16.3754243850708,0.0003,0.2,5.960464477539063e-08,,
,,735000,,,,0.28082228,478511.4375,769422.89609375,0.634814453125,0.6391968727111816,3580,-0.0949011584627442,-16.364406758546828,0.0003,0.2,0.0,1000.0,81351.56550045013
76332.56551569,120,735232,6122,1000.0,359,,,,,,,,,,,,,
76380.81719696001,120,737280,6127,1000.0,360,0.2106243,560586.875,1141764.958984375,0.558154296875,0.6387022733688354,3590,-0.0813431405927986,-16.354920774698257,0.0003,0.2,0.0,,
76498.26099154999,120,739328,6132,1000.0,361,0.26364732,574785.5,1011092.8087890625,0.600927734375,0.6373583078384399,3600,-0.08838612657273189,-16.32525128722191,0.0003,0.2,1.1920928955078125e-07,,
,,740000,,,,0.25569198,367038.75,738378.959375,0.627734375,0.6351988315582275,3610,-0.09506504035380203,-16.27515113949776,0.0003,0.2,-1.1920928955078125e-07,1000.0,81669.72046918869
76545.29970748999,120,741376,6160,1000.0,362,,,,,,,,,,,,,
76791.72611449,120,743424,6165,1000.0,363,0.2384575,467901.90625,960526.0853515625,0.623291015625,0.6351819634437561,3620,-0.08935246543842368,-16.249412006139757,0.0003,0.2,1.1920928955078125e-07,,
,,745000,,,,0.26822394,448272.5625,781875.820703125,0.620361328125,0.6338257789611816,3630,-0.09406019084854052,-16.22161975502968,0.0003,0.2,0.0,1000.0,85472.01219406127
77021.28564532,120,745472,6192,1000.0,364,,,,,,,,,,,,,
76974.85055077,120,747520,6197,1000.0,365,0.22019102,626392.75,1139727.55859375,0.595263671875,0.6325277090072632,3640,-0.0945336565899197,-16.189301562309264,0.0003,0.2,1.1920928955078125e-07,,
77262.57309818,120,749568,6201,1000.0,366,0.29138887,311899.0625,594756.825390625,0.652392578125,0.6317946314811707,3650,-0.08762728951987811,-16.162299674749374,0.0003,0.2,-1.6689300537109375e-06,,
,,750000,,,,0.2717152,418556.875,800956.4091796875,0.616748046875,0.6308894157409668,3660,-0.08557987353415228,-16.14131942987442,0.0003,0.2,6.520748138427734e-05,1000.0,83751.41751050949
77499.85146073,120,751616,6228,1000.0,367,,,,,,,,,,,,,
77688.20265317001,120,753664,6233,1000.0,368,0.25576738,595875.375,1180462.0376953124,0.590087890625,0.6308001279830933,3670,-0.09782805949798785,-16.133874034881593,0.0003,0.2,3.30805778503418e-05,,
,,755000,,,,0.22113472,448489.28125,863100.7576171875,0.58154296875,0.6293983459472656,3680,-0.08453460651217029,-16.108964204788208,0.0003,0.2,-5.4836273193359375e-06,1000.0,85494.62208909988
77616.91927778,120,755712,6261,1000.0,369,,,,,,,,,,,,,
77614.97490355001,120,757760,6265,1000.0,370,0.26868498,500412.46875,1026751.5427734375,0.600341796875,0.6279140114784241,3690,-0.09287916618632153,-16.07459161877632,0.0003,0.2,7.152557373046875e-07,,
