time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/std,train/clip_range,train/approx_kl,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/loss,train/learning_rate,train/explained_variance,train/value_loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
220,450560,4183,1000.0,77248.14645233001,107,,,,,,,,,,,,,
221,452608,4188,1000.0,77123.31815164,108,0.7238089442253113,0.2,0.10043947,0.48623046875,2200,-0.07421372467943002,491363.875,0.0003,2.384185791015625e-07,1074406.153515625,-18.596921932697295,,
222,454656,4193,1000.0,77469.05529733001,108,0.7237123847007751,0.2,0.13095336,0.519287109375,2210,-0.09002480636991095,455366.5625,0.0003,0.0,1112184.52109375,-18.592910361289977,,
,455000,,,,,0.7215714454650879,0.2,0.097229175,0.481005859375,2220,-0.10023788008256815,981431.4375,0.0003,6.735324859619141e-06,1760010.8640625,-18.56258950829506,1000.0,78108.49358930587
223,456704,4230,1000.0,77759.99344655,107,,,,,,,,,,,,,
224,458752,4235,1000.0,77835.81162025,108,0.7205453515052795,0.2,0.10747429,0.484375,2230,-0.07901442175498233,447567.875,0.0003,0.0,924443.970703125,-18.525039952993392,,
,460000,,,,,0.7187207341194153,0.2,0.110374466,0.522021484375,2240,-0.09100761482259259,625849.25,0.0003,-1.1920928955078125e-07,1221363.3798828125,-18.48755138516426,1000.0,83541.33080348969
225,460800,4273,1000.0,78242.91914246998,107,,,,,,,,,,,,,
226,462848,4278,1000.0,78455.14143371,108,0.717359185218811,0.2,0.10873332,0.503955078125,2250,-0.09985131733992603,942206.75,0.0003,1.1920928955078125e-07,1826800.851171875,-18.452352970838547,,
227,464896,4284,1000.0,78696.8438702,108,0.7159141898155212,0.2,0.16556726,0.57490234375,2260,-0.09091360484599136,429845.5625,0.0003,-1.1920928955078125e-07,920898.1798828125,-18.416277998685835,,
,465000,,,,,0.7145410180091858,0.2,0.10650033,0.478759765625,2270,-0.10302031967730726,874429.8125,0.0003,0.0,1947095.340625,-18.385939568281174,1000.0,90201.9864276886
228,466944,4322,1000.0,78780.17843537,108,,,,,,,,,,,,,
229,468992,4327,1000.0,79029.04185259,108,0.7127964496612549,0.2,0.12751707,0.517529296875,2280,-0.10256047465954907,821746.0,0.0003,-1.1920928955078125e-07,1570702.176953125,-18.34832580089569,,
,470000,,,,,0.7116990089416504,0.2,0.14936878,0.54638671875,2290,-0.08366548371268437,513673.625,0.0003,0.0,890430.42265625,-18.315410089492797,1000.0,79798.8280008316
230,471040,4363,1000.0,78668.32301508001,107,,,,,,,,,,,,,
231,473088,4368,1000.0,78821.03814978,108,0.712119996547699,0.2,0.1268369,0.50888671875,2300,-0.08445352553972044,509760.9375,0.0003,1.7881393432617188e-07,1134126.495703125,-18.311441659927368,,
,475000,,,,,0.7113593816757202,0.2,0.12323168,0.519287109375,2310,-0.09367856741591822,668675.75,0.0003,2.110004425048828e-05,1295396.5822265625,-18.305749398469924,1000.0,81277.67794876099
232,475136,4405,1000.0,79104.27545693,107,,,,,,,,,,,,,
233,477184,4409,1000.0,79382.63689749,108,0.7113333344459534,0.2,0.117779255,0.51171875,2320,-0.10173845658428035,681378.3125,0.0003,1.1920928955078125e-07,1513817.293359375,-18.299194222688676,,
234,479232,4414,1000.0,79396.82485096,108,0.711154580116272,0.2,0.13716505,0.521435546875,2330,-0.10611940922972281,838997.4375,0.0003,0.0,1754606.7734375,-18.29747881889343,,
,480000,,,,,0.7106563448905945,0.2,0.10832018,0.496826171875,2340,-0.07949110038462096,497293.40625,0.0003,-1.1920928955078125e-07,1147255.636328125,-18.28272137641907,1000.0,87840.52902431488
235,481280,4452,1000.0,79902.60404573,108,,,,,,,,,,,,,
236,483328,4457,1000.0,80126.28196736,108,0.7088597416877747,0.2,0.12611735,0.505126953125,2350,-0.10175357090192846,968036.3125,0.0003,-1.1920928955078125e-07,1738464.23671875,-18.257945716381073,,
,485000,,,,,0.7075274586677551,0.2,0.12892528,0.50107421875,2360,-0.10485173275519628,831313.625,0.0003,-3.5762786865234375e-06,1752201.682421875,-18.215247428417207,1000.0,83459.92109584808
237,485376,4494,1000.0,80275.53587515002,108,,,,,,,,,,,,,
238,487424,4499,1000.0,80465.95705564,108,0.7068662047386169,0.2,0.13608852,0.508056640625,2370,-0.09629053000826389,841251.8125,0.0003,0.0,1540059.5380859375,-18.19352270960808,,
239,489472,4504,1000.0,80799.33623938999,108,0.7056249976158142,0.2,0.12811276,0.514013671875,2380,-0.09530602171435021,791401.625,0.0003,0.0,1440422.969921875,-18.167840784788133,,
,490000,,,,,0.705226480960846,0.2,0.15896599,0.530322265625,2390,-0.09202848062268458,579964.5,0.0003,0.0,1230399.348046875,-18.15252627134323,1000.0,89593.11870651245
240,491520,4541,1000.0,80824.00454883,108,,,,,,,,,,,,,
241,493568,4546,1000.0,81271.23656703999,108,0.7048657536506653,0.2,0.14060758,0.523974609375,2400,-0.09024796324083581,659345.375,0.0003,0.0,1232892.5322265625,-18.13825296163559,,
,495000,,,,,0.7040577530860901,0.2,0.11788669,0.484716796875,2410,-0.10134519632556475,1037472.25,0.0003,0.0,2140314.83125,-18.12785298228264,1000.0,82712.33953208923
242,495616,4584,1000.0,81548.96157198999,108,,,,,,,,,,,,,
243,497664,4589,1000.0,81589.06557764999,108,0.7023419737815857,0.2,0.11876975,0.50478515625,2420,-0.09783025411597919,871662.75,0.0003,5.960464477539063e-08,1900231.180078125,-18.09505104422569,,
244,499712,4594,1000.0,81617.10327758,108,0.7015720009803772,0.2,0.13834105,0.526513671875,2430,-0.10004878129111602,942548.3125,0.0003,0.0,1663848.444921875,-18.065876489877702,,
,500000,,,,,0.7002367377281189,0.2,0.14210084,0.508349609375,2440,-0.09886228854884394,775885.4375,0.0003,0.0,1619905.494140625,-18.036695778369904,1000.0,84526.70312519073
245,501760,4632,1000.0,81743.35029932,108,,,,,,,,,,,,,
246,503808,4636,1000.0,81841.51195223999,108,0.6999242901802063,0.2,0.14024203,0.538818359375,2450,-0.10311854065221268,820756.875,0.0003,0.0,1768955.126171875,-18.02045147418976,,
,505000,,,,,0.6986175775527954,0.2,0.12652504,0.50810546875,2460,-0.08867123348172753,617125.75,0.0003,0.0,1357589.825390625,-17.997421163320542,1000.0,82090.62564325333
247,505856,4674,1000.0,81494.26001632,108,,,,,,,,,,,,,
248,507904,4678,1000.0,81184.35435164,108,0.6973827481269836,0.2,0.12256558,0.539794921875,2470,-0.09495077309256886,536277.375,0.0003,0.0,1088708.731640625,-17.964880591630937,,
249,509952,4683,1000.0,81409.14951014,108,0.6954079270362854,0.2,0.13423143,0.529541015625,2480,-0.0877413645706838,727144.25,0.0003,0.0,1254718.414453125,-17.920736360549927,,
,510000,,,,,0.6942659616470337,0.2,0.15183875,0.524755859375,2490,-0.09938825628196354,715987.5,0.0003,0.0,1551389.2171875,-17.886757892370223,1000.0,84775.57360897065
250,512000,4721,1000.0,81797.84365683999,108,,,,,,,,,,,,,
251,514048,4726,1000.0,81785.50982994,108,0.6943114995956421,0.2,0.12525886,0.52734375,2500,-0.09218004940776155,588319.0625,0.0003,5.960464477539063e-08,1205021.0458984375,-17.8765505194664,,
,515000,,,,,0.6936814188957214,0.2,0.1911797,0.588525390625,2510,-0.09614514790009707,592945.25,0.0003,4.172325134277344e-07,1203483.528125,-17.867783772945405,1000.0,91748.91560811996
252,516096,4763,1000.0,82095.23126575,108,,,,,,,,,,,,,
253,518144,4768,1000.0,81987.17448781,108,0.6927631497383118,0.2,0.14992154,0.52783203125,2520,-0.10205402708379552,764417.0625,0.0003,-1.1920928955078125e-07,1570472.189453125,-17.84742201566696,,
,520000,,,,,0.691811203956604,0.2,0.15786259,0.5525390625,2530,-0.09456138419627677,636596.125,0.0003,-1.1920928955078125e-07,1339198.516796875,-17.822236764431,1000.0,92276.70683078766
254,520192,4802,1000.0,81564.35894503,108,,,,,,,,,,,,,
255,522240,4806,1000.0,81718.73738326,108,0.6907604932785034,0.2,0.13894796,0.535302734375,2540,-0.09016629555262626,592761.0,0.0003,1.1920928955078125e-07,1147066.316796875,-17.794872295856475,,
256,524288,4811,1000.0,81863.74079918,108,0.6899106502532959,0.2,0.13766731,0.516943359375,2550,-0.09658467875560746,717695.3125,0.0003,1.0728836059570312e-06,1507538.833203125,-17.77098697423935,,
,525000,,,,,0.6895462870597839,0.2,0.1173611,0.5041015625,2560,-0.08595120841637253,576591.6875,0.0003,4.172325134277344e-07,1188751.760546875,-17.756854909658433,1000.0,86226.65320682526
257,526336,4846,1000.0,82008.05905078,108,,,,,,,,,,,,,
258,528384,4850,1000.0,82266.07635842,108,0.6896055936813354,0.2,0.14198785,0.51064453125,2570,-0.07644377063261346,515517.9375,0.0003,0.0,1131923.796484375,-17.755679404735567,,
,530000,,,,,0.6876574158668518,0.2,0.16774648,0.53564453125,2580,-0.10256182009761687,778303.375,0.0003,5.960464477539062e-07,1610240.02265625,-17.730803900957106,1000.0,83632.66081790924
259,530432,4884,1000.0,82406.60908383,108,,,,,,,,,,,,,
260,532480,4889,1000.0,82658.94119195,108,0.6860091090202332,0.2,0.19347799,0.57451171875,2590,-0.10583060058415868,576234.8125,0.0003,-3.5762786865234375e-07,1335095.2931640625,-17.686583602428435,,
261,534528,4894,1000.0,82832.36445722001,109,0.6850365996360779,0.2,0.13349125,0.533642578125,2600,-0.10735046019544825,852508.875,0.0003,-1.1920928955078125e-07,1706559.8328125,-17.650721633434294,,
,535000,,,,,0.6836037635803223,0.2,0.14815873,0.542919921875,2610,-0.09260908104188274,578660.8125,0.0003,1.1920928955078125e-06,1144288.9669921875,-17.61966206431389,1000.0,85455.18068828582
262,536576,4927,1000.0,82563.51839946,108,,,,,,,,,,,,,
263,538624,4932,1000.0,82679.34150962,109,0.6824226379394531,0.2,0.19619152,0.560693359375,2620,-0.09579890592431184,594162.0,0.0003,1.7881393432617188e-07,1133011.662890625,-17.589015072584154,,
,540000,,,,,0.6812106966972351,0.2,0.14335231,0.53681640625,2630,-0.08735070478869603,513967.3125,0.0003,1.0609626770019531e-05,1054978.808984375,-17.556018668413163,1000.0,83696.02216920853
264,540672,4964,1000.0,82839.85002224002,108,,,,,,,,,,,,,
265,542720,4969,1000.0,82739.49305699,109,0.680842936038971,0.2,0.1594873,0.536474609375,2640,-0.0897362985619111,588350.5625,0.0003,0.0,1248820.18671875,-17.53599190711975,,
266,544768,4974,1000.0,82510.77644678,109,0.6807001233100891,0.2,0.16872782,0.561083984375,2650,-0.09114261161885225,467340.625,0.0003,4.76837158203125e-07,1069905.02265625,-17.529731577634813,,
,545000,,,,,0.6794474720954895,0.2,0.18697634,0.574658203125,2660,-0.09121483219787478,509517.21875,0.0003,-1.1920928955078125e-07,1030649.48515625,-17.511221021413803,1000.0,80389.26254634857
267,546816,5009,1000.0,82355.26965264,109,,,,,,,,,,,,,
268,548864,5014,1000.0,81912.81471123999,109,0.6779622435569763,0.2,0.18897352,0.555517578125,2670,-0.0834024105570279,627668.9375,0.0003,5.960464477539063e-08,1096894.8984375,-17.472161746025087,,
,550000,,,,,0.6768785715103149,0.2,0.16353677,0.536572265625,2680,-0.09069038786110468,562536.875,0.0003,1.7881393432617188e-07,1229862.2765625,-17.44720252752304,1000.0,80835.23452386857
269,550912,5047,1000.0,81726.61289474,109,,,,,,,,,,,,,
270,552960,5052,1000.0,82063.14163498001,109,0.6770215630531311,0.2,0.16343684,0.56181640625,2690,-0.09278826746158302,546903.5625,0.0003,0.0,950495.377734375,-17.43865877389908,,
,555000,,,,,0.6753137111663818,0.2,0.1459322,0.553662109375,2700,-0.09201321098953485,569092.75,0.0003,-1.1920928955078125e-07,1200673.0564453125,-17.409553533792497,1000.0,84381.45248565674
271,555008,5086,1000.0,81796.68999161999,109,,,,,,,,,,,,,
272,557056,5091,1000.0,81831.15725718,109,0.6746925115585327,0.2,0.1716298,0.56640625,2710,-0.09371910925256088,630669.375,0.0003,0.0,1105880.130078125,-17.38172117471695,,
273,559104,5096,1000.0,82221.1273826,109,0.6737406849861145,0.2,0.15997915,0.533837890625,2720,-0.07813905899238308,541425.6875,0.0003,0.0,1004045.319921875,-17.368576341867445,,
,560000,,,,,0.6729185581207275,0.2,0.12182912,0.488232421875,2730,-0.09284499094937929,968766.125,0.0003,0.0007834434509277344,1950036.4375,-17.343892413377763,1000.0,90925.06399097442
274,561152,5131,1000.0,82323.87890308,109,,,,,,,,,,,,,
275,563200,5136,1000.0,82585.25858232,109,0.6718966364860535,0.2,0.14704213,0.520556640625,2740,-0.09522164059744682,968189.0,0.0003,0.0,1737220.810546875,-17.32257151007652,,
,565000,,,,,0.6710593104362488,0.2,0.17116219,0.553076171875,2750,-0.09324757647991647,542918.0625,0.0003,0.0,1233457.494921875,-17.29965329170227,1000.0,90777.7734363556
276,565248,5171,1000.0,82126.68045318002,109,,,,,,,,,,,,,
277,567296,5176,1000.0,81759.40210716,109,0.6710311770439148,0.2,0.17650792,0.560888671875,2760,-0.08271349818678572,366995.71875,0.0003,-4.76837158203125e-07,842966.2947265625,-17.29013162255287,,
278,569344,5181,1000.0,81805.92731982,109,0.6715407967567444,0.2,0.18094835,0.589794921875,2770,-0.0920073306246195,444214.53125,0.0003,-1.1920928955078125e-07,819342.8884765625,-17.295121216773985,,
,570000,,,,,0.670355498790741,0.2,0.14688204,0.555859375,2780,-0.09361142457346432,561508.4375,0.0003,0.0,1093403.2564453124,-17.28330199122429,1000.0,82356.78064699173
279,571392,5215,1000.0,82176.79306536,109,,,,,,,,,,,,,
280,573440,5220,1000.0,82590.74751323,109,0.6696271300315857,0.2,0.14119846,0.52509765625,2790,-0.10828785653575324,1054953.125,0.0003,2.384185791015625e-07,1806863.12734375,-17.262799161672593,,
,575000,,,,,0.6687127947807312,0.2,0.14849183,0.515087890625,2800,-0.10362688601599075,1064361.125,0.0003,0.0,1938878.560546875,-17.239162361621858,1000.0,76807.46511888504
281,575488,5255,1000.0,82511.52469588,109,,,,,,,,,,,,,
282,577536,5260,1000.0,82332.05792058,109,0.6666679382324219,0.2,0.15734407,0.559228515625,2810,-0.09432430373854003,561151.625,0.0003,1.7881393432617188e-07,1243517.405859375,-17.197986656427382,,
283,579584,5265,1000.0,82374.84150272,110,0.6665879487991333,0.2,0.18004954,0.55078125,2820,-0.0815904539951589,491116.03125,0.0003,0.0,988312.6232421875,-17.174712777137756,,
,580000,,,,,0.6653111577033997,0.2,0.16580257,0.53642578125,2830,-0.07562530478171539,426621.0,0.0003,1.1920928955078125e-07,980608.6087890625,-17.14379439353943,1000.0,91004.7910106659
284,581632,5300,1000.0,82063.76518087,109,,,,,,,,,,,,,
285,583680,5304,1000.0,81974.71784599,110,0.6646907925605774,0.2,0.16254027,0.551416015625,2840,-0.0809672780422261,567670.0,0.0003,0.0,1113007.3150390624,-17.125126361846924,,
,585000,,,,,0.6632228493690491,0.2,0.1692343,0.560009765625,2850,-0.10308523885905743,600157.625,0.0003,0.0,1302180.93828125,-17.098488003015518,1000.0,84525.3209241867
286,585728,5339,1000.0,81697.53618077001,109,,,,,,,,,,,,,
287,587776,5344,1000.0,81707.09914454,109,0.66251540184021,0.2,0.19831704,0.575048828125,2860,-0.09513021676102654,635512.1875,0.0003,0.0,1291719.3171875,-17.068830019235612,,
288,589824,5349,1000.0,81807.08087289,110,0.6610583066940308,0.2,0.18281275,0.5822265625,2870,-0.10482684901216999,686287.5,0.0003,0.0,1507432.895703125,-17.042782998085023,,
,590000,,,,,0.6609634757041931,0.2,0.15094787,0.52626953125,2880,-0.07413328578113579,699082.3125,0.0003,3.5762786865234375e-07,1020866.8486328125,-17.020599168539047,1000.0,82382.99926214218
289,591872,5385,1000.0,81804.26383981999,109,,,,,,,,,,,,,
290,593920,5389,1000.0,81521.15043123001,110,0.6603482365608215,0.2,0.1720189,0.555322265625,2890,-0.09042136911593843,530248.0,0.0003,0.0,1073346.058203125,-17.01117765903473,,
,595000,,,,,0.6598201394081116,0.2,0.17550144,0.563134765625,2900,-0.08395714095095172,501436.84375,0.0003,0.0,969653.6630859375,-16.999085468053817,1000.0,83356.98245658874
291,595968,5425,1000.0,81199.59651652999,109,,,,,,,,,,,,,
292,598016,5429,1000.0,80656.45892675001,110,0.6587626934051514,0.2,0.17237338,0.56298828125,2910,-0.08297136588662397,446267.9375,0.0003,2.384185791015625e-07,887544.1986328125,-16.972117877006532,,
,600000,,,,,0.6587464809417725,0.2,0.15186025,0.549365234375,2920,-0.07013257128128317,551616.375,0.0003,1.1920928955078125e-07,983119.8595703125,-16.961163961887358,1000.0,91886.47624988556
293,600064,5464,1000.0,80387.07168041001,109,,,,,,,,,,,,,
294,602112,5469,1000.0,80190.95353781,110,0.6581769585609436,0.2,0.18045902,0.560791015625,2930,-0.09003182480228133,601313.875,0.0003,-1.1920928955078125e-07,1204097.2109375,-16.953210955858232,,
295,604160,5475,1000.0,80101.48868094999,110,0.6575864553451538,0.2,0.18435383,0.560302734375,2940,-0.07598272318136878,447991.625,0.0003,0.0,1052261.12578125,-16.94069375395775,,
,605000,,,,,0.656652569770813,0.2,0.15590367,0.55419921875,2950,-0.09176159838680178,540737.375,0.0003,2.980232238769531e-07,1119828.7177734375,-16.921556961536407,1000.0,94972.58823537827
296,606208,5514,1000.0,79901.76185379,109,,,,,,,,,,,,,
297,608256,5519,1000.0,79607.94353659,110,0.6557363271713257,0.2,0.23044561,0.62177734375,2960,-0.08471687937853858,297009.6875,0.0003,0.0,555254.3485351562,-16.893165856599808,,
,610000,,,,,0.65495365858078,0.2,0.22065312,0.603466796875,2970,-0.09569323501782492,405332.65625,0.0003,0.0,845077.40546875,-16.879374200105666,1000.0,90579.8144454956
298,610304,5558,1000.0,79379.80955119999,109,,,,,,,,,,,,,
299,612352,5563,1000.0,79416.34075031999,110,0.6545655727386475,0.2,0.121588595,0.498779296875,2980,-0.075969139294466,529895.625,0.0003,1.7881393432617188e-07,1025234.4935546875,-16.85773386359215,,
300,614400,5568,1000.0,79495.64894111999,110,0.6531711220741272,0.2,0.17470938,0.57333984375,2990,-0.08777890630881302,607144.625,0.0003,1.2516975402832031e-06,1169212.0322265625,-16.830394285917283,,
,615000,,,,,0.6509810090065002,0.2,0.18974516,0.562451171875,3000,-0.08687208743649535,486771.375,0.0003,0.0,1099677.0025390624,-16.784197974205018,1000.0,89411.1378982544
301,616448,5607,1000.0,79254.22339120999,109,,,,,,,,,,,,,
302,618496,5613,1000.0,79006.02235086999,110,0.6504642367362976,0.2,0.1509426,0.552783203125,3010,-0.07894174113462213,481989.40625,0.0003,1.7881393432617188e-07,864103.7169921875,-16.74964409470558,,
,620000,,,,,0.6500087976455688,0.2,0.23138495,0.577880859375,3020,-0.07748218390333932,390887.65625,0.0003,-1.1920928955078125e-07,811471.0958984375,-16.73614059686661,1000.0,97900.76467037201
303,620544,5653,1000.0,79043.77207964999,109,,,,,,,,,,,,,
304,622592,5659,1000.0,79028.58068371,110,0.6495521664619446,0.2,0.19919395,0.568896484375,3030,-0.09990097185655031,678682.8125,0.0003,0.0,1430997.8828125,-16.727548652887343,,
305,624640,5665,1000.0,78841.4854373,110,0.6490002274513245,0.2,0.17503372,0.567041015625,3040,-0.08545032984111459,512487.46875,0.0003,1.1920928955078125e-07,1031699.8783203125,-16.70783275961876,,
,625000,,,,,0.6474241614341736,0.2,0.17158769,0.554931640625,3050,-0.10635442164784763,796354.25,0.0003,0.0,1571890.91875,-16.681308370828628,1000.0,92445.92919712067
306,626688,5703,1000.0,79016.67759918,109,,,,,,,,,,,,,
307,628736,5709,1000.0,78994.4807902,110,0.646571159362793,0.2,0.20651463,0.5595703125,3060,-0.08390357469324954,354445.0,0.0003,-2.5033950805664062e-06,842426.62578125,-16.65498669743538,,
,630000,,,,,0.6450276374816895,0.2,0.16555032,0.5365234375,3070,-0.09158706991293002,695168.25,0.0003,0.0,1361183.379296875,-16.622933566570282,1000.0,89570.7024140358
308,630784,5748,1000.0,79236.94940031,109,,,,,,,,,,,,,
309,632832,5754,1000.0,78908.73166371002,109,0.6446513533592224,0.2,0.20764475,0.597607421875,3080,-0.10599368548137136,694241.5625,0.0003,0.0,1419994.633203125,-16.59452790617943,,
310,634880,5759,1000.0,78833.65089585,110,0.6433871388435364,0.2,0.18822688,0.567431640625,3090,-0.08423883011855651,423582.84375,0.0003,0.0,1043017.4263671875,-16.579828602075576,,
,635000,,,,,0.6428641080856323,0.2,0.17150861,0.529736328125,3100,-0.07980206698412076,563334.125,0.0003,0.0,1088808.1798828125,-16.552415496110918,1000.0,83046.51696281433
311,636928,5797,1000.0,79034.56602577,109,,,,,,,,,,,,,
312,638976,5803,1000.0,79236.87809296999,110,0.6419541835784912,0.2,0.21150984,0.5765625,3110,-0.0909170971455751,707754.5,0.0003,1.1920928955078125e-07,1332732.335546875,-16.534647846221922,,
,640000,,,,,0.6416513919830322,0.2,0.19160499,0.5720703125,3120,-0.08713783644197974,483416.125,0.0003,0.0,1007404.8529296875,-16.52167676091194,1000.0,91624.4836977005
313,641024,5841,1000.0,79073.54378211999,109,,,,,,,,,,,,,
314,643072,5847,1000.0,79143.4988108,109,0.6411328911781311,0.2,0.22478054,0.605029296875,3130,-0.08057833196653519,438943.875,0.0003,0.0,957289.119921875,-16.511511451005937,,
,645000,,,,,0.6395591497421265,0.2,0.19768354,0.55595703125,3140,-0.08186376407393255,610048.9375,0.0003,-1.1920928955078125e-07,1268423.8119140626,-16.479338216781617,1000.0,92884.08823318481
315,645120,5886,1000.0,79449.80590133001,109,,,,,,,,,,,,,
316,647168,5892,1000.0,79444.35286417,109,0.6390620470046997,0.2,0.19008473,0.562109375,3150,-0.0959716635348741,693979.6875,0.0003,0.0,1439821.3234375,-16.453189152479172,,
317,649216,5897,1000.0,79870.81590376001,110,0.637842059135437,0.2,0.21638201,0.573486328125,3160,-0.08589430801221169,469794.9375,0.0003,0.0,1077029.4958984375,-16.42891459465027,,
,650000,,,,,0.6364436745643616,0.2,0.15730688,0.52021484375,3170,-0.10542674071039074,959991.75,0.0003,5.960464477539063e-08,1832304.1234375,-16.39570541381836,1000.0,89061.06418380738
318,651264,5935,1000.0,80037.04936024,109,,,,,,,,,,,,,
319,653312,5940,1000.0,80216.17183165002,109,0.6355154514312744,0.2,0.22283934,0.575390625,3180,-0.09439336881041527,590992.25,0.0003,0.0,1298333.36796875,-16.362568897008895,,
,655000,,,,,0.6351647973060608,0.2,0.20555422,0.587109375,3190,-0.09625466745637823,582866.5625,0.0003,0.0,1263151.918359375,-16.342859494686127,1000.0,95727.71112213135
320,655360,5978,1000.0,80170.27372326,109,,,,,,,,,,,,,
321,657408,5983,1000.0,80330.50203311,109,0.6350666284561157,0.2,0.23028389,0.5904296875,3200,-0.08793215312762186,642689.375,0.0003,1.7881393432617188e-07,1181018.6017578125,-16.342217189073562,,
322,659456,5989,1000.0,79961.19568721,110,0.6353501677513123,0.2,0.2331287,0.592333984375,3210,-0.08813257804140448,543559.375,0.0003,0.0,1086516.4001953125,-16.346778613328933,,
,660000,,,,,0.6356310844421387,0.2,0.17350441,0.542578125,3220,-0.07727196927298792,474790.90625,0.0003,5.960464477539063e-08,970910.847265625,-16.34919691681862,1000.0,90847.15625095367
323,661504,6026,1000.0,79575.99253583,109,,,,,,,,,,,,,
324,663552,6031,1000.0,79564.16161927,110,0.6344600319862366,0.2,0.20767751,0.588330078125,3230,-0.08876732039498166,368572.9375,0.0003,1.7881393432617188e-07,876136.2787109375,-16.33322528600693,,
,665000,,,,,0.6327534914016724,0.2,0.20674571,0.5728515625,3240,-0.09121382086595986,754014.25,0.0003,0.0,1346898.4921875,-16.292549389600754,1000.0,100480.18884429932
325,665600,6068,1000.0,79824.58649597,109,,,,,,,,,,,,,
326,667648,6073,1000.0,80218.34218006999,109,0.6321661472320557,0.2,0.1976089,0.583984375,3250,-0.08924580292368774,621935.625,0.0003,1.1920928955078125e-07,1247479.626953125,-16.262734830379486,,
327,669696,6078,1000.0,80662.29596805999,110,0.6308895349502563,0.2,0.16608372,0.572265625,3260,-0.07982551195891574,463554.46875,0.0003,0.0,1009157.996875,-16.233187663555146,,
,670000,,,,,0.6303443312644958,0.2,0.23344514,0.590380859375,3270,-0.10022353940294124,650448.1875,0.0003,5.960464477539063e-08,1444704.7517578125,-16.212435245513916,1000.0,102580.45306854248
328,671744,6117,1000.0,80465.27897737999,109,,,,,,,,,,,,,
329,673792,6121,1000.0,80045.56450391999,110,0.6287304759025574,0.2,0.18417136,0.571533203125,3280,-0.10048285863595083,757156.9375,0.0003,5.960464477539063e-08,1449365.6609375,-16.17946974039078,,
,675000,,,,,0.6279061436653137,0.2,0.2032729,0.614697265625,3290,-0.08416287695872597,470817.25,0.0003,-1.1920928955078125e-07,985699.3306640625,-16.150108456611633,1000.0,105405.88949203491
330,675840,6157,1000.0,80008.44126892001,109,,,,,,,,,,,,,
331,677888,6161,1000.0,80246.95829180001,110,0.6273395419120789,0.2,0.1877148,0.573388671875,3300,-0.10417972797295079,708319.0625,0.0003,0.0,1437491.159765625,-16.123197269439697,,
332,679936,6166,1000.0,80584.69139308002,110,0.627873957157135,0.2,0.19483522,0.58720703125,3310,-0.10464378204196692,704111.5,0.0003,0.0,1488377.728515625,-16.12905256152153,,
,680000,,,,,0.6268539428710938,0.2,0.24632736,0.5896484375,3320,-0.09640690193336923,623440.875,0.0003,0.0,1380297.2546875,-16.119157642126083,1000.0,94305.12310810089
333,681984,6204,1000.0,80573.55459277,109,,,,,,,,,,,,,
334,684032,6209,1000.0,80829.53801516998,110,0.6264486312866211,0.2,0.18655078,0.544189453125,3330,-0.09993023758288473,772300.375,0.0003,5.960464477539063e-08,1749654.629296875,-16.104359298944473,,
,685000,,,,,0.624900221824646,0.2,0.22984415,0.6009765625,3340,-0.09477664437727071,535728.5,0.0003,0.0,1069696.42578125,-16.07028135061264,1000.0,87335.23148422242
335,686080,6246,1000.0,80791.26564807,109,,,,,,,,,,,,,
336,688128,6251,1000.0,81027.2029139,110,0.624224066734314,0.2,0.24698204,0.628759765625,3350,-0.09329550404218026,428625.625,0.0003,0.0,1100357.4556640624,-16.04236630797386,,
,690000,,,,,0.6218024492263794,0.2,0.18446635,0.538623046875,3360,-0.0953640082210768,873078.4375,0.0003,-1.1920928955078125e-07,1806174.440234375,-16.001595002412795,1000.0,94758.38071250916
337,690176,6288,1000.0,81051.23201194001,109,,,,,,,,,,,,,
338,692224,6293,1000.0,81416.6600187,109,0.6210958957672119,0.2,0.20707022,0.571142578125,3370,-0.08354280077619478,587411.625,0.0003,1.1920928955078125e-07,1108410.45390625,-15.95914246737957,,
339,694272,6298,1000.0,81627.61946755002,110,0.6205478310585022,0.2,0.24684726,0.57529296875,3380,-0.10816587936133146,803145.25,0.0003,1.996755599975586e-05,1714399.679296875,-15.952292329072952,,
,695000,,,,,0.6191294193267822,0.2,0.32514358,0.61669921875,3390,-0.08351854865613859,553448.0625,0.0003,0.0,1153433.0755859376,-15.917228099703788,1000.0,95167.48220310212
340,696320,6333,1000.0,81691.8890067,109,,,,,,,,,,,,,
341,698368,6338,1000.0,81788.89088308,110,0.6189854741096497,0.2,0.27259004,0.595751953125,3400,-0.07454259335645474,581056.4375,0.0003,5.960464477539063e-08,991557.6212890625,-15.894198015332222,,
,700000,,,,,0.6167619228363037,0.2,0.23587753,0.597119140625,3410,-0.10371234291233122,738019.5,0.0003,0.0,1399085.9564453126,-15.861559018492699,1000.0,92331.60507888794
342,700416,6376,1000.0,82228.63833844001,109,,,,,,,,,,,,,
343,702464,6381,1000.0,82231.41877424001,110,0.6156228184700012,0.2,0.1980232,0.573876953125,3420,-0.10620665711176117,878338.0,0.0003,5.960464477539063e-08,1606078.41796875,-15.818863105773925,,
