time/episodes,time/fps,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
700,41,,971.34,,655234,,2137.3967813599997,15864,,,
704,41,-137.11535424804688,971.34,7.86761790561676,659234,0.001,2132.24484454,15957,658175,,
,,-136.54950274658202,,8.510934746980666,660000,0.001,,,659175,1000.0,2288.9450302085143
708,41,-136.7912804412842,971.34,9.287289639234542,663234,0.001,2128.77239537,16059,662175,,
,,-136.1259942779541,,7.77167581653595,665000,0.001,,,664175,832.7,1793.4483888061718
712,41,-136.81484957885743,971.34,8.405360162734985,667234,0.001,2125.7200663099998,16161,666175,,
,,-136.76476156616212,,7.741351343154907,670000,0.001,,,669175,933.0,2042.5638810622506
716,41,-137.13841218566895,971.34,8.49345380973816,671234,0.001,2122.9783868900004,16262,670175,,
,,-137.7896201324463,,7.826901190519333,675000,0.001,,,674175,1000.0,2226.0890984366183
720,41,,971.34,,675234,,2125.16836148,16364,,,
724,41,-138.34725485229492,971.34,7.716762749195099,679234,0.001,2126.996233,16456,678175,,
,,-138.74857608032227,,7.94673892879486,680000,0.001,,,679175,942.4,1654.693098254688
728,41,-139.05041816711426,971.67,7.609228481531143,683234,0.001,2126.57103831,16558,682175,,
,,-139.65713594055177,,7.202286922454834,685000,0.001,,,684175,1000.0,2284.2650656629353
732,41,-140.08458067321777,971.67,7.57341210603714,687234,0.001,2129.3309055399995,16658,686175,,
,,-140.00396908569337,,7.63616025352478,690000,0.001,,,689175,907.3,2074.228753631306
736,41,-140.76301734924317,981.08,7.897625404834748,691234,0.001,2152.69491305,16760,690175,,
,,-141.07368646240235,,8.663163657426834,695000,0.001,,,694175,935.8,2109.7775757034774
740,41,,981.08,,695234,,2156.2990499499997,16861,,,
744,41,-141.78366474914552,981.08,7.783948962926865,699234,0.001,2159.55822783,16955,698175,,
,,-142.03055770874025,,7.96620190167427,700000,0.001,,,699175,985.3,2354.813308666693
748,41,-142.6758246459961,981.08,7.867866464614869,703234,0.001,2156.9439178699995,17056,702175,,
,,-142.65997622680663,,7.98714242887497,705000,0.001,,,704175,1000.0,2307.571372648049
752,41,-142.35937782287598,981.08,7.8359183504581456,707234,0.001,2159.00517056,17159,706175,,
,,-142.99139106750488,,8.045550308942795,710000,0.001,,,709175,1000.0,2344.5756086479873
756,41,-143.17736782836914,981.08,8.412784174919128,711234,0.001,2162.71679906,17261,710175,,
,,-143.67692532348633,,7.725448579788208,715000,0.001,,,714175,1000.0,2400.260342903063
760,41,,981.08,,715234,,2205.85855926,17363,,,
764,41,-143.48299000549315,976.3,8.127691343307495,718244,0.001,2196.3887493099996,17433,717185,,
,,-144.664905670166,,7.51407613825798,720000,0.001,,,719185,960.4,2115.6568019440047
768,41,-145.16153317260742,982.72,7.725128549575806,722244,0.001,2210.9596557299997,17535,721185,,
,,-145.1947807006836,,8.164359163045884,725000,0.001,,,724185,901.1,2005.144878304703
772,41,-145.81330029296876,982.72,7.1363076457977295,726244,0.001,2209.45544425,17636,725185,,
,,-145.89912811279297,,7.328368613481522,730000,0.001,,,729185,860.9,2015.6005214416423
776,41,,982.72,,730244,,2177.30837696,17736,,,
780,41,-146.6565863647461,982.72,7.052632980108261,734244,0.001,2176.9363614000004,17829,733185,,
,,-146.1393828277588,,7.5073934066295624,735000,0.001,,,734185,1000.0,2118.2047374658637
784,41,-146.20603941345215,982.72,8.467986003875733,738244,0.001,2141.51612563,17930,737185,,
,,-145.69713735961915,,8.13225526189804,740000,0.001,,,739185,1000.0,2404.3835108272265
788,41,-145.50131665039063,988.71,8.026065746307372,742105,0.001,2158.72105022,18028,741046,,
,,-145.70242181396483,,8.641779561042785,745000,0.001,,,744046,1000.0,2334.3308422726577
792,41,-144.7790975189209,988.71,9.362329534769058,746105,0.001,2165.01781878,18130,745046,,
,,-145.63411013793944,,9.208030057907104,750000,0.001,,,749046,990.6,2335.189889750071
796,41,,988.71,,750105,,2164.89407584,18232,,,
800,41,-146.08435690506644,987.91,9.803506730432096,754025,0.001,2163.46448918,18323,752966,,
,,-145.43849227905272,,9.455431657791138,755000,0.001,,,753966,1000.0,2290.8074722184915
804,41,-145.7215234375,987.91,10.418919956445693,758025,0.001,2176.0329709899997,18424,756966,,
,,-145.07195095825196,,10.262120283126832,760000,0.001,,,758966,1000.0,2399.067077050335
808,41,-145.12209967041017,987.91,9.215688936471938,762025,0.001,2183.41270626,18524,760966,,
,,-146.1529910888672,,8.710221873044969,765000,0.001,,,764579,980.2,2196.72834578139
812,41,,978.41,,765075,,2170.36767878,18617,,,
816,41,-146.0310779876709,973.3,9.951981397151947,768564,0.001,2162.56226588,18686,767505,,
,,-146.7325581665039,,9.518903265953064,770000,0.001,,,769505,974.7,2318.6272231190464
820,41,-147.02778167724608,964.1,8.24107492864132,771644,0.001,2144.71796638,18766,770585,,
824,41,-146.58632904052735,955.36,9.1319489467144,774770,0.001,2099.3421292800003,18839,773711,,
,,-147.1338854370117,,9.163840701580048,775000,0.001,,,774711,874.0,2026.2347393908537
828,41,-147.38275469970702,955.36,9.130356555223464,778770,0.001,2106.35809551,18941,777711,,
,,-147.72303240966798,,9.989299105167389,780000,0.001,,,779711,1000.0,2328.661938865576
832,41,-147.50577053833007,955.36,9.979020004749298,782770,0.001,2111.31393565,19042,781711,,
,,-147.4903674621582,,9.02122310757637,785000,0.001,,,784711,1000.0,2441.02089048489
836,41,-147.81550492858887,955.36,9.963864537715912,786770,0.001,2120.13882364,19144,785711,,
,,-147.69633233642577,,9.1365758934021,790000,0.001,,,789711,1000.0,2423.6841580628416
840,41,,955.36,,790770,,2123.0455306300005,19247,,,
844,41,-147.82924896240235,947.5,9.545500473976135,793984,0.001,2105.16403643,19330,793305,,
,,-148.08977423095703,,10.314981669425965,795000,0.001,,,794925,1000.0,2299.8439960796386
848,41,-147.79561038208007,947.5,8.82873230433464,797984,0.001,2105.22459217,19424,796925,,
,,-147.37655895996093,,8.647941778421401,800000,0.001,,,799925,843.3,1984.3560579708778
852,41,-147.79811474609374,947.5,8.899259549379348,801984,0.001,2108.23908932,19524,800925,,
,,-148.07496743774414,,9.259434987783433,805000,0.001,,,804925,925.6,2171.1968939661047
856,41,,943.74,,805608,,2103.9181645700005,19624,,,
860,41,-147.50479986572265,943.74,9.543900757551194,809608,0.001,2104.4990082599998,19708,808549,,
,,-147.80133419799805,,9.95625435256958,810000,0.001,,,809549,1000.0,2426.5748164775314
864,41,-148.24106799316405,953.64,10.270996241092682,813608,0.001,2131.5885611199997,19811,812549,,
,,-148.56477850341795,,9.864172091960906,815000,0.001,,,814549,1000.0,1932.8546505880076
868,41,-148.2904002685547,953.64,10.293151255846023,817608,0.001,2136.0552507,19912,816549,,
,,-148.5748229675293,,10.204851286649705,820000,0.001,,,819549,1000.0,2414.027671583288
872,41,-148.75244549560546,953.64,10.65365982413292,821608,0.001,2137.1004231,20012,820549,,
876,41,-150.26285845947265,945.24,10.929744865179062,824768,0.001,2155.8692764999996,20105,824549,,
,,-149.69242362976075,,10.755669920146465,825000,0.001,,,824709,1000.0,2378.0086807770654
880,41,-150.21622158813477,941.85,10.813003127098083,828429,0.001,2146.8820345500003,20179,827370,,
,,-149.98875415039063,,11.443984117746353,830000,0.001,,,829370,1000.0,2456.3274784661016
884,41,-150.83727777099608,941.85,11.23279766011238,832429,0.001,2185.38137932,20280,831370,,
,,-150.00553366088866,,11.324717461586,835000,0.001,,,834370,1000.0,2422.2467418744227
888,41,-150.45951800537108,943.24,11.527036064624786,836429,0.001,2187.4054020599997,20381,835370,,
,,-149.99418301391603,,11.659803809881211,840000,0.001,,,839370,1000.0,2384.255013475381
892,41,,943.24,,840429,,2189.1660185899996,20484,,,
896,41,-150.57251235961914,943.24,11.95693387055397,844429,0.001,2191.4904712499997,20577,843370,,
,,-150.26642056274414,,11.203436123609542,845000,0.001,,,844370,1000.0,2177.571852213144
900,41,-150.5157190246582,944.04,10.697044447660446,848429,0.001,2192.8771240100004,20678,847370,,
,,-151.06701766967774,,10.189987436056137,850000,0.001,,,849370,1000.0,2400.418609875068
904,41,-151.30135012817382,944.04,11.056641381263733,852429,0.001,2192.20093096,20781,851370,,
,,-150.9306470336914,,10.33883999657631,855000,0.001,,,854370,1000.0,2203.7244292348623
908,41,-151.4728831176758,944.04,10.70713696026802,856429,0.001,2189.68347867,20884,855370,,
,,-151.24710177612306,,10.276677925825119,860000,0.001,,,859370,1000.0,2261.0609192189295
912,40,,953.54,,860429,,2211.54058123,20986,,,
916,41,-151.8321631164551,958.65,10.303689498186111,864429,0.001,2224.65207143,21080,863370,,
,,-150.30640697479248,,10.14647233854864,865000,0.001,,,864467,1000.0,2339.0269787317143
920,40,-152.1339225769043,954.33,10.070319700479507,867077,0.001,2215.01937947,21149,866018,,
,,-151.81461935424804,,11.499168300390243,870000,0.001,,,869401,1000.0,2329.9476520597937
924,40,,956.9,,870460,,2251.16776758,21236,,,
928,40,-151.1221124572754,953.85,10.370520812511444,874155,0.001,2243.53335569,21322,873096,,
,,-151.6173245239258,,10.79778320789337,875000,0.001,,,874096,1000.0,2144.585036633757
932,40,-151.40156762695312,953.85,11.464400382041932,878155,0.001,2245.6084902300004,21423,877096,,
,,-151.31412063598634,,12.892083805799484,880000,0.001,,,879096,871.3,1978.3982154265045
936,40,-151.24491400146485,947.25,11.051005847454071,881495,0.001,2222.5390401399995,21521,880967,,
,,-151.17874765014648,,10.305449806690216,885000,0.001,,,884436,930.7,1956.5793956223874
940,40,,947.25,,885495,,2222.5876692,21609,,,
944,40,-150.60362713623047,948.88,11.258282030820846,888872,0.001,2225.78802715,21688,887813,,
,,-150.53911602783202,,13.176918827056884,890000,0.001,,,889813,1000.0,2356.979607135244
948,40,-150.5987992248535,948.88,11.03022005534172,892872,0.001,2229.48408251,21790,891813,,
,,-150.61907174682617,,11.649927533626556,895000,0.001,,,894813,874.1,2082.566480852198
952,40,-150.5971593017578,948.88,10.208643381357193,896872,0.001,2228.18793075,21890,895813,,
,,-151.08256829833985,,11.183846017599105,900000,0.001,,,899813,1000.0,2440.943301089923
956,40,,952.64,,900872,,2235.60758497,21993,,,
960,40,-152.0128423461914,952.64,10.185653930425644,904872,0.001,2236.73406563,22086,903813,,
,,-151.94213931274413,,8.879661662817002,905000,0.001,,,904813,1000.0,2443.537707425095
964,40,-152.05554415893556,952.64,8.919758248329163,908872,0.001,2235.2178758599994,22186,907813,,
,,-151.9801544494629,,9.089608448028564,910000,0.001,,,909813,923.1,2200.792219149321
968,40,-153.33447198486328,952.64,7.934135171413422,912872,0.001,2234.29550356,22287,911813,,
,,-153.17746343994142,,8.595048758506774,915000,0.001,,,914813,914.5,2005.4146801199763
972,40,-153.5155475769043,952.64,10.158745849132538,916872,0.001,2232.6471568800002,22388,915813,,
,,-154.21643475341796,,8.701944552421569,920000,0.001,,,919813,1000.0,2329.5083847418427
976,40,,961.04,,920872,,2254.19865321,22490,,,
980,40,-154.39925527954102,959.32,10.13373211979866,924361,0.001,2252.5554576699997,22583,923813,,
,,-154.9031052569954,,9.304023561789702,925000,0.001,,,924302,1000.0,2160.081692727306
984,40,-156.11228540039062,959.32,9.871993877887725,928361,0.001,2250.8064047499997,22674,927302,,
,,-157.74878009996917,,12.59018001373875,930000,0.001,,,929720,1000.0,2012.2002931036054
988,40,-157.76471032714844,953.5,13.48180215883255,931779,0.001,2224.5549738699997,22763,930720,,
,,-157.45005850219727,,11.719201073884964,935000,0.001,,,934720,996.0,1563.4274390118894
992,40,,953.5,,935779,,2172.3682055500003,22865,,,
996,40,-155.3765563354492,953.5,10.441327756166459,939779,0.001,2149.12113809,22957,938720,,
,,-155.5164026184082,,10.331606714010238,940000,0.001,,,939720,917.6,2092.247544850409
1000,40,-155.27892572021486,953.5,10.739039397001266,943779,0.001,2150.05050149,23058,942720,,
,,-155.36837033081054,,11.30630381321907,945000,0.001,,,944861,920.6,2238.75424679108
1004,40,-155.24087686157227,944.91,9.689961728096009,946920,0.001,2131.62283533,23138,945861,,
,,-155.89575701904297,,10.254817197322845,950000,0.001,,,949861,1000.0,2430.4631844299847
1008,40,,944.91,,950920,,2106.1031081899996,23240,,,
1012,40,-156.55877102661134,944.91,9.868846081495285,954920,0.001,2110.7250467400004,23333,953861,,
,,-156.31896484375,,10.227362558603287,955000,0.001,,,954861,711.5,1652.4408110660502
1016,40,-156.96837109375,944.91,9.9403944003582,958920,0.001,2113.3764369900005,23435,957861,,
,,-157.45707803344726,,10.800689665317535,960000,0.001,,,959861,1000.0,2396.7134068418295
1020,40,-157.6061404724121,958.43,9.583410485029221,962920,0.001,2148.70504327,23537,961861,,
,,-157.17524002075194,,10.57729543352127,965000,0.001,,,964861,1000.0,2464.6652943763415
1024,40,-157.46485427856445,958.44,9.66084484410286,966304,0.001,2151.53529578,23638,965861,,
,,-157.39062091064454,,10.159782980918884,970000,0.001,,,969245,1000.0,2056.6862986297347
1028,40,,961.49,,970304,,2160.6099148999997,23726,,,
1032,40,-156.85541278076172,958.96,10.340001993894576,974051,0.001,2155.9311724800004,23820,973245,,
,,-157.0685408077138,,10.143612185316073,975000,0.001,,,973992,959.4,2278.6984940987313
1036,40,-157.36161340332032,965.56,10.971668846607209,978051,0.001,2168.02013539,23915,976992,,
,,-156.87970596313477,,11.092074660301208,980000,0.001,,,978992,1000.0,2276.2737182362007
1040,40,-157.35526235961913,965.56,10.354709168910981,982051,0.001,2171.8933934500005,24018,980992,,
,,-157.59564028930663,,12.138065274477006,985000,0.001,,,983992,1000.0,2348.8319651359343
1044,40,-157.36025537109376,971.79,11.35385828256607,986051,0.001,2192.07069176,24121,984992,,
,,-157.48289190673827,,10.07333738732338,990000,0.001,,,988992,971.6,2365.1447499133646
1048,40,,971.79,,990051,,2196.16740746,24222,,,
1052,40,-157.76074340820313,971.79,11.214599567174911,994051,0.001,2199.35715295,24315,992992,,
,,-157.90471286010742,,10.371171450614929,995000,0.001,,,993992,1000.0,2428.4749499904456
1056,40,-157.70662878417968,971.79,10.382689364910126,998051,0.001,2202.9765321899995,24416,996992,,
,,-158.28169497680665,,10.060498265981675,1000000,0.001,,,998992,1000.0,2497.7105656288795
1060,40,-158.40840445833254,969.91,9.685449371784191,1001863,0.001,2199.9917633600003,24514,1000804,,
,,-159.01819940185547,,11.469553603172303,1005000,0.001,,,1004804,1000.0,2460.1898906413467
1064,40,,969.91,,1005863,,2200.42228086,24615,,,
1068,40,-159.7410608215332,969.91,10.021752063512801,1009863,0.001,2206.2036303900004,24709,1008804,,
,,-159.5068116455078,,10.311058007240295,1010000,0.001,,,1009804,1000.0,2466.5492860969157
1072,40,-159.45342279052736,960.55,9.912562766551972,1012927,0.001,2189.58906059,24811,1012804,,
,,-160.01996282958984,,9.586553357124329,1015000,0.001,,,1014868,910.9,2177.6377448556946
1076,40,-160.0386604750452,955.4,11.722623501118925,1016412,0.001,2180.01952529,24880,1015353,,
1080,40,-160.90729263305664,955.5,9.504360969066619,1019911,0.001,2185.3233581699997,24972,1019353,,
,,-161.30380596923828,,10.552303707910205,1020000,0.001,,,1019852,956.9,2401.494012642093
1084,40,-162.47357815551757,955.5,9.52009032201767,1023911,0.001,2191.2055654,25063,1022852,,
,,-162.59506100463867,,10.55126965022087,1025000,0.001,,,1024852,983.4,2471.05204949528
1088,40,-163.4836058959961,961.32,9.787947198390961,1027911,0.001,2222.11276992,25165,1026852,,
,,-163.5980645751953,,10.05960754585266,1030000,0.001,,,1029852,1000.0,2484.4391272049397
1092,40,-163.92092776489258,961.32,9.939031245231629,1031911,0.001,2278.3829432300004,25266,1030852,,
,,-164.3086589050293,,10.901491945505143,1035000,0.001,,,1034852,1000.0,2567.74861550685
1096,40,,961.32,,1035911,,2310.7153786,25370,,,
1100,40,-164.73255499267577,955.1,10.444148901939393,1039289,0.001,2299.76977186,25448,1038230,,
,,-164.79208279418944,,9.018555575609208,1040000,0.001,,,1039230,1000.0,2410.169365858572
1104,40,-164.75295614624022,963.69,8.531133394002914,1043289,0.001,2322.18714614,25549,1042230,,
,,-164.83615689086915,,9.82382010293007,1045000,0.001,,,1044230,915.9,1912.6542880899738
1108,40,-164.71203692626952,963.69,9.220253321647643,1047289,0.001,2355.42030708,25650,1046230,,
,,-165.53743560791017,,9.612367334365844,1050000,0.001,,,1049230,1000.0,2379.3040138827173
1112,40,-165.77780682373046,963.69,9.935043389320374,1051289,0.001,2353.87680525,25754,1050230,,
,,-166.05296606445313,,9.642764739274979,1055000,0.001,,,1054230,936.3,2309.91694885036
1116,40,,963.69,,1055289,,2358.32267127,25856,,,
1120,40,-165.93099285888673,963.69,9.699512525558472,1059289,0.001,2359.09738007,25949,1058230,,
,,-165.87457138061524,,10.328932749271393,1060000,0.001,,,1059230,1000.0,2446.770392796211
1124,40,-165.76042825317384,969.85,10.03974540925026,1063289,0.001,2374.54523865,26051,1062230,,
,,-165.7332735595703,,9.90995070719719,1065000,0.001,,,1064230,1000.0,2238.489522745833
1128,40,-166.2487765571423,967.88,8.985423561347972,1067092,0.001,2370.92124306,26148,1066033,,
,,-166.15631436157227,,9.641430193185807,1070000,0.001,,,1069033,1000.0,2007.0012486293913
1132,40,-166.7379514465332,970.41,9.34734851050377,1071092,0.001,2377.79434898,26252,1070033,,
1136,40,-167.15531817626953,963.88,9.52244583106041,1074439,0.001,2375.1087774400003,26346,1074033,,
,,-166.60663306576083,,11.074064926043024,1075000,0.001,,,1074380,1000.0,2415.0244441205637
1140,40,-166.8995436706543,963.88,8.642393833875657,1078439,0.001,2373.22254809,26433,1077380,,
,,-167.12152386474608,,9.537760392189027,1080000,0.001,,,1079380,1000.0,2358.249023077078
1144,40,-167.06812033081056,963.88,9.970410262584686,1082439,0.001,2372.6239017999997,26535,1081380,,
,,-167.2884563293457,,9.235279279470443,1085000,0.001,,,1084380,1000.0,2362.0654757438983
1148,40,-167.15838485717774,957.17,8.274849833965302,1085768,0.001,2355.80355468,26629,1085380,,
1152,40,-166.71829843139648,957.17,10.354914426803589,1089768,0.001,2354.63757058,26676,1088709,,
,,-166.50721087646485,,8.554367967605591,1090000,0.001,,,1089709,1000.0,2464.0477727441585
1156,40,-166.81732397460937,957.17,9.169347882032394,1093768,0.001,2359.5225821900003,26741,1092709,,
,,-167.1040427413641,,9.161488976131956,1095000,0.001,,,1094218,1000.0,2173.5350380635473
1160,40,-167.39496917724608,954.14,9.799198918581009,1097277,0.001,2353.11873316,26830,1096218,,
,,-167.3986552734375,,10.581069287776947,1100000,0.001,,,1099218,1000.0,2609.82667988693
1164,40,-167.77726721191405,954.14,10.720133384943008,1101277,0.001,2357.81267471,26933,1100218,,
,,-167.50959832763672,,10.213423353195191,1105000,0.001,,,1104218,956.6,2438.9391182918334
1168,40,,954.14,,1105277,,2357.25193818,27034,,,
1172,40,-167.41647744750978,956.61,9.469868740558624,1108588,0.001,2362.41459886,27111,1107529,,
,,-167.56925677490236,,11.253092705249786,1110000,0.001,,,1109529,974.8,2256.46361184516
1176,40,-167.55330618286132,961.76,9.740385287761688,1112588,0.001,2376.91151878,27212,1111529,,
,,-168.09069528198242,,9.851124629974365,1115000,0.001,,,1114529,994.2,2515.5512506492437
1180,40,-168.34187643432617,966.77,8.699325831413269,1116588,0.001,2390.1036893299997,27314,1115529,,
,,-168.53513790893555,,10.37167208814621,1120000,0.001,,,1119529,1000.0,2532.4855518911036
1184,40,,966.77,,1120588,,2391.5626533400005,27416,,,
1188,40,-168.73709063720702,966.77,9.590397644519806,1124588,0.001,2396.6401523000004,27507,1123529,,
,,-168.58638610839844,,10.320621152400971,1125000,0.001,,,1124529,1000.0,2520.0076475247743
1192,40,-169.02828884887694,966.77,10.056422921180726,1128588,0.001,2398.96017592,27609,1127529,,
,,-169.3587196044922,,9.538118889331818,1130000,0.001,,,1129529,1000.0,2603.2278810653834
1196,40,-169.20740789794922,966.77,9.716118979692459,1132588,0.001,2397.04143154,27711,1131529,,
,,-169.54719760131837,,9.496636523246766,1135000,0.001,,,1134529,636.2,1509.881829699548
1200,40,-168.76713931274415,972.99,9.586039035081864,1136588,0.001,2415.0904404999997,27811,1135529,,
,,-169.16398556518556,,9.70109623837471,1140000,0.001,,,1139529,1000.0,2615.947178001958
1204,40,,972.99,,1140588,,2418.5589245700003,27914,,,
1208,40,-169.51889785766602,972.99,9.449602172136307,1144588,0.001,2423.20130651,28007,1143529,,
,,-169.55564053344727,,9.089208261966705,1145000,0.001,,,1144529,1000.0,2631.6121989015255
1212,40,-170.43427859151305,967.05,9.0355132553965,1147994,0.001,2412.05234022,28098,1146935,,
,,-169.76340927124022,,8.94838925743103,1150000,0.001,,,1149935,851.9,2196.081767761521
1216,40,-170.32692388916016,967.05,8.016644508838654,1151994,0.001,2417.21497076,28199,1150935,,
,,-171.2652763671875,,8.86127356672287,1155000,0.001,,,1154935,1000.0,2524.7809742899613
1220,40,,967.05,,1155994,,2422.74518524,28301,,,
1224,40,-171.52397985839843,967.05,8.79457686805725,1159994,0.001,2429.72678212,28396,1158935,,
,,-171.66920071411133,,8.79067517375946,1160000,0.001,,,1159935,944.1,2463.1884951325133
1228,40,-171.84332232666014,969.02,9.511326652288437,1163994,0.001,2445.1846965199998,28499,1162935,,
,,-171.89515283203124,,8.692444924592971,1165000,0.001,,,1164935,980.8,2573.073889964819
1232,40,-171.96108773803712,969.02,9.339791117191314,1167994,0.001,2449.8333930199997,28601,1166935,,
,,-172.83920867919923,,7.781893098831177,1170000,0.001,,,1169935,962.5,2462.9084276484327
1236,40,-172.5793856201172,975.55,7.469648381948471,1171994,0.001,2468.0166431,28704,1170935,,
,,-172.71030130004883,,8.074384617090224,1175000,0.001,,,1174935,819.1,2140.4944390663877
1240,40,,975.55,,1175994,,2446.7361548400004,28806,,,
1244,40,-172.69330294799803,974.31,9.070263576745987,1179870,0.001,2450.55778657,28897,1178811,,
,,-172.94513208007814,,8.511427984952928,1180000,0.001,,,1179811,1000.0,2436.4004145687445
1248,40,-173.33097607421874,981.02,7.933435956001282,1183870,0.001,2470.64366831,28998,1182811,,
,,-173.67453567504882,,8.342724413156509,1185000,0.001,,,1184811,982.4,2571.792367936857
1252,40,-174.01348431396485,981.02,8.4668110268116,1187870,0.001,2477.90136826,29101,1186811,,
,,-174.02786349487306,,9.443882340669632,1190000,0.001,,,1189811,912.4,2297.60326330103
1256,40,-173.76531173706056,981.02,9.1084390707016,1191870,0.001,2476.64538421,29203,1190811,,
1260,40,-173.69578755229986,973.12,8.075494150731755,1194589,0.001,2460.61107261,29283,1194246,,
,,-173.9982422304825,,7.509787903705114,1195000,0.001,,,1194530,973.6,2026.835550742969
1264,40,-173.88687408285796,966.9,7.1849974948893145,1197967,0.001,2442.7160278299993,29355,1196908,,
,,-174.7270687866211,,7.988114719629288,1200000,0.001,,,1199908,1000.0,2731.7613486678338
1268,40,-174.9328727416992,966.9,9.836672494411468,1201967,0.001,2448.2444681299994,29459,1200908,,
,,-175.5762046508789,,9.299534319877624,1205000,0.001,,,1204908,873.8,2259.003395313397
1272,40,,973.79,,1205967,,2468.8403573399996,29560,,,
1276,40,-176.14181854248048,973.79,9.666334700345994,1209967,0.001,2468.7558120000003,29654,1208908,,
,,-176.08576867675782,,8.753146404743195,1210000,0.001,,,1209908,1000.0,2593.4332126421855
1280,40,-176.1658328552246,973.79,9.472984213113785,1213967,0.001,2469.86735534,29756,1212908,,
,,-175.93922091674804,,8.140350193738938,1215000,0.001,,,1214908,1000.0,2487.3625368518756
1284,40,-175.54231741333007,973.79,10.583976662874221,1217967,0.001,2426.16993758,29857,1216908,,
,,-175.23136373901366,,10.7053167719841,1220000,0.001,,,1219908,1000.0,2510.3549976050854
1288,40,-175.72140435791016,973.79,9.640558443546295,1221967,0.001,2425.05062351,29959,1220908,,
,,-175.59270254516602,,10.493526769399644,1225000,0.001,,,1224908,948.2,2284.685647107428
1292,40,,973.79,,1225967,,2413.66501676,30062,,,
1296,40,-176.08205322265624,973.79,8.88404878592491,1229967,0.001,2417.13411841,30155,1228908,,
,,-175.917451171875,,9.178798675060273,1230000,0.001,,,1229908,1000.0,2602.7424144666643
1300,40,-176.0763780822754,973.79,9.41337872004509,1233967,0.001,2422.6214659599996,30257,1232908,,
,,-176.35026315307618,,8.949573377609253,1235000,0.001,,,1234908,940.3,2479.465214181319
1304,40,-176.62569049072266,973.79,9.170089679002762,1237967,0.001,2425.96526896,30361,1236908,,
,,-176.38792108154297,,9.660063953876495,1240000,0.001,,,1239908,1000.0,2609.181183171878
1308,40,-176.72101232910157,973.79,8.321748113632202,1241967,0.001,2427.98613771,30464,1240908,,
,,-176.4131139526367,,9.896632043600082,1245000,0.001,,,1244908,1000.0,2516.4987058084457
1312,40,,979.73,,1245967,,2444.16965778,30566,,,
1316,40,-176.71826809692382,979.73,9.014721611738205,1249967,0.001,2446.57674605,30660,1248908,,
,,-177.05346429443358,,8.691884807825089,1250000,0.001,,,1249908,942.0,2413.284628554946
1320,40,-177.436811920166,979.73,9.772146587848663,1253967,0.001,2448.60284001,30763,1252908,,
,,-177.1398719177246,,9.843538913965226,1255000,0.001,,,1254908,1000.0,2685.84094135426
1324,40,-177.1152980041504,979.73,9.306257660627365,1257967,0.001,2450.19814927,30867,1256908,,
,,-177.96173516845704,,7.3830581570863725,1260000,0.001,,,1259908,1000.0,2694.4319311874688
1328,40,-178.0910067138672,979.73,8.84460523056984,1261967,0.001,2447.7388392499997,30970,1260908,,
,,-178.62457626342774,,7.8791080577373505,1265000,0.001,,,1264908,1000.0,2494.005292394385
1332,40,,979.73,,1265967,,2447.76174686,31073,,,
1336,40,-178.64755471801757,971.8,9.853392295122147,1269174,0.001,2425.59715719,31149,1268115,,
,,-178.97025790405274,,8.611760922431946,1270000,0.001,,,1269115,1000.0,2677.530053414032
1340,40,-179.50717095947266,971.8,8.587062128305435,1273174,0.001,2454.15996106,31252,1272115,,
,,-179.79973724365234,,9.851728898048401,1275000,0.001,,,1274115,993.9,2605.7997482441365
1344,40,-179.9005372314453,973.04,9.77869609618187,1277174,0.001,2453.99373225,31356,1276115,,
,,-179.84916494750976,,8.714669268131257,1280000,0.001,,,1279115,1000.0,2712.388354062196
1348,40,-179.62949826049805,973.04,8.389500050067902,1281174,0.001,2460.3687032800003,31459,1280115,,
,,-180.23441888427735,,9.400086325645447,1285000,0.001,,,1284115,1000.0,2651.0799053281544
1352,40,,973.04,,1285174,,2463.7434332,31563,,,
1356,40,-180.17169583129882,973.04,9.544161468744278,1289174,0.001,2456.5540385900003,31657,1288115,,
,,-180.25516098022462,,9.31975382757187,1290000,0.001,,,1289115,922.8,2426.4685723597186
1360,40,-179.81673162841795,985.85,9.534140856742859,1293174,0.001,2491.98974056,31760,1292115,,
,,-179.99457495117187,,9.276866575956344,1295000,0.001,,,1294115,886.7,2319.5829569051043
1364,40,-180.37736364746092,991.62,8.304257179260254,1297129,0.001,2514.51585593,31861,1296070,,
,,-180.19940798950196,,9.263848019123078,1300000,0.001,,,1299070,930.6,2497.211020397395
1368,40,-180.33543383789063,991.62,9.907607633590699,1301129,0.001,2517.48960468,31962,1300070,,
1372,40,-180.1317260131836,982.24,9.459142914295196,1304191,0.001,2491.54847112,32049,1303777,,
,,-180.16861364814673,,9.366990222393627,1305000,0.001,,,1304132,905.9,2310.427807268826
1376,40,-180.27446517944335,982.24,8.640970228910446,1308191,0.001,2494.7527245500005,32137,1307132,,
,,-180.30720336914064,,9.413872224092483,1310000,0.001,,,1309132,1000.0,2764.8311966225506
1380,40,-179.96832635498046,982.24,10.049943640232087,1312191,0.001,2500.37124293,32240,1311132,,
,,-180.94152795410156,,10.662191102743149,1315000,0.001,,,1314132,910.8,2433.5949201387352
