time/fps,time/time_elapsed,train/actor_loss,time/episodes,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
130,346,18.121240005493163,908,45400,50.0,45250,0.06917097218334675,0.001,-6.83907371,,
,,18.074626007080077,,45500,,45350,0.0679268304258585,0.001,,50.0,-6.9479782
130,348,18.073538665771483,912,45600,50.0,45450,0.06785594165325165,0.001,-6.85522753,,
130,349,18.125435028076172,916,45800,50.0,45650,0.0599427330493927,0.001,-6.839631620000001,,
,,18.12622215270996,,46000,,45850,0.05977917328476906,0.001,,50.0,-7.237903
130,351,,920,46000,50.0,,,,-6.88390584,,
131,352,18.255879364013673,924,46200,50.0,46050,0.07447355173528195,0.001,-7.072696299999999,,
131,353,18.244440307617186,928,46400,50.0,46250,0.058773951083421705,0.001,-7.2230279799999995,,
,,18.269802169799803,,46500,,46350,0.06048975527286529,0.001,,50.0,-6.659065749999999
131,355,18.261280288696287,932,46600,50.0,46450,0.06046565294265747,0.001,-7.1951611600000005,,
131,356,18.334469146728516,936,46800,50.0,46650,0.06565962001681327,0.001,-7.1112422,,
,,18.343418350219725,,47000,,46850,0.05670004799962044,0.001,,50.0,-6.879784000000001
131,358,,940,47000,50.0,,,,-7.048566860000001,,
131,359,18.39645492553711,944,47200,50.0,47050,0.0591486369073391,0.001,-7.232247619999999,,
131,360,18.48219352722168,948,47400,50.0,47250,0.059498729184269905,0.001,-7.232484009999999,,
,,18.47522415161133,,47500,,47350,0.06630331113934516,0.001,,50.0,-6.7325706
131,362,18.489093551635744,952,47600,50.0,47450,0.06839477337896824,0.001,-7.259915979999999,,
131,363,18.473299560546874,956,47800,50.0,47650,0.05360130399465561,0.001,-7.275064769999999,,
,,18.562578506469727,,48000,,47850,0.06063459157943726,0.001,,50.0,-6.4691980000000004
131,365,,960,48000,50.0,,,,-7.242289099999999,,
131,366,18.599561462402345,964,48200,50.0,48050,0.05598483711481094,0.001,-7.341637979999999,,
131,367,18.63197509765625,968,48400,50.0,48250,0.056871186457574364,0.001,-7.497609689999999,,
,,18.630775756835938,,48500,,48350,0.05616654768586159,0.001,,50.0,-6.65846855
131,369,18.624870986938475,972,48600,50.0,48450,0.05987330824136734,0.001,-7.397066550000001,,
131,370,18.688465728759766,976,48800,50.0,48650,0.06165240488946438,0.001,-7.361684570000001,,
,,18.73551055908203,,49000,,48850,0.06275190278887749,0.001,,50.0,-6.6722514
131,372,,980,49000,50.0,,,,-7.255147890000002,,
131,373,18.736927947998048,984,49200,50.0,49050,0.06232724949717522,0.001,-7.198229240000001,,
132,374,18.7837890625,988,49400,50.0,49250,0.05208765704184771,0.001,-7.0316359099999985,,
,,18.807192993164062,,49500,,49350,0.05552263684570789,0.001,,50.0,-6.6993364
131,376,18.816712951660158,992,49600,50.0,49450,0.059259838312864306,0.001,-6.922125440000001,,
132,377,18.895757217407226,996,49800,50.0,49650,0.06362019196152686,0.001,-6.858902759999999,,
,,18.890604705810546,,50000,,49850,0.06225444659590721,0.001,,50.0,-6.867694500000001
131,378,,1000,50000,50.0,,,,-6.76765846,,
132,379,18.909865646362306,1004,50200,50.0,50050,0.06800924390554428,0.001,-6.811265510000001,,
132,380,18.943860931396486,1008,50400,50.0,50250,0.05296258136630058,0.001,-6.745901300000002,,
,,18.957908477783203,,50500,,50350,0.05774177066981792,0.001,,50.0,-6.506795050000001
132,382,19.04003143310547,1012,50600,50.0,50450,0.05357628159224987,0.001,-6.742606170000001,,
132,383,19.008788223266603,1016,50800,50.0,50650,0.05656912513077259,0.001,-6.619772859999999,,
,,19.02970146179199,,51000,,50850,0.05347164906561375,0.001,,50.0,-6.4479519
132,385,,1020,51000,50.0,,,,-6.643505820000001,,
132,386,19.06650390625,1024,51200,50.0,51050,0.06380490191280842,0.001,-6.59596258,,
132,387,19.13314727783203,1028,51400,50.0,51250,0.05887567684054375,0.001,-6.4259375,,
,,19.100386962890624,,51500,,51350,0.06166513815522194,0.001,,50.0,-6.6029222
132,389,19.171789016723633,1032,51600,50.0,51450,0.06402287788689137,0.001,-6.27379259,,
132,390,19.156194076538085,1036,51800,50.0,51650,0.05902613699436188,0.001,-6.2274324100000005,,
,,19.232468872070314,,52000,,51850,0.05915565721690655,0.001,,50.0,-6.320850550000001
132,392,,1040,52000,50.0,,,,-6.267506470000001,,
132,393,19.2921044921875,1044,52200,50.0,52050,0.056973783448338505,0.001,-6.177629339999999,,
132,394,19.280457305908204,1048,52400,50.0,52250,0.0602879136800766,0.001,-6.124932420000001,,
,,19.311865463256837,,52500,,52350,0.06074254237115383,0.001,,50.0,-5.9865159
132,396,19.30359924316406,1052,52600,50.0,52450,0.06121674783527851,0.001,-6.10087845,,
132,397,19.337285461425783,1056,52800,50.0,52650,0.06818096049129962,0.001,-6.0411921899999985,,
,,19.325886917114257,,53000,,52850,0.06322963103652,0.001,,50.0,-6.029345449999999
132,399,,1060,53000,50.0,,,,-6.135067390000001,,
132,400,19.38331527709961,1064,53200,50.0,53050,0.07416051432490349,0.001,-6.114480359999998,,
132,401,19.373283004760744,1068,53400,50.0,53250,0.060034599751234055,0.001,-5.93331848,,
,,19.468732147216798,,53500,,53350,0.07006540298461914,0.001,,50.0,-5.86743025
132,403,19.444592056274413,1072,53600,50.0,53450,0.06274821512401103,0.001,-5.879795179999999,,
132,404,19.475984115600586,1076,53800,50.0,53650,0.050567928068339825,0.001,-5.7287899399999995,,
,,19.430559005737305,,54000,,53850,0.05947126358747482,0.001,,50.0,-5.88156685
132,406,,1080,54000,50.0,,,,-5.757628370000001,,
132,407,19.562713317871093,1084,54200,50.0,54050,0.05949139796197414,0.001,-5.7573971,,
133,409,19.530211868286134,1088,54400,50.0,54250,0.05720829524099827,0.001,-5.83654933,,
,,19.550835876464845,,54500,,54350,0.06406907290220261,0.001,,50.0,-6.3123717500000005
132,410,19.5999813079834,1092,54600,50.0,54450,0.0587075450271368,0.001,-5.912032389999999,,
133,411,19.595341873168945,1096,54800,50.0,54650,0.061849175542593005,0.001,-5.881167180000002,,
,,19.570997695922852,,55000,,54850,0.07692457221448422,0.001,,50.0,-5.97202015
132,413,,1100,55000,50.0,,,,-5.907795180000002,,
133,414,19.702460479736327,1104,55200,50.0,55050,0.0649891111254692,0.001,-5.907567670000001,,
133,415,19.689031295776367,1108,55400,50.0,55250,0.05606672644615173,0.001,-5.78287918,,
,,19.670856018066406,,55500,,55350,0.06263959236443042,0.001,,50.0,-5.844997899999999
133,417,19.68131149291992,1112,55600,50.0,55450,0.048837333656847476,0.001,-5.7681992300000005,,
133,418,19.735420989990235,1116,55800,50.0,55650,0.05639306552708149,0.001,-5.82731863,,
,,19.756633834838865,,56000,,55850,0.05445633575320244,0.001,,50.0,-6.26842345
133,420,,1120,56000,50.0,,,,-5.82219035,,
133,421,19.78887008666992,1124,56200,50.0,56050,0.058314968571066855,0.001,-5.78277235,,
133,423,19.821636581420897,1128,56400,50.0,56250,0.050702986046671866,0.001,-5.765713850000001,,
,,19.804693603515624,,56500,,56350,0.05802763424813748,0.001,,50.0,-6.25248325
133,424,19.850927658081055,1132,56600,50.0,56450,0.05634915761649609,0.001,-5.873275130000001,,
133,426,19.876581649780274,1136,56800,50.0,56650,0.05563271701335907,0.001,-6.0328890400000015,,
,,19.892910614013672,,57000,,56850,0.06042733460664749,0.001,,50.0,-5.94738865
133,427,,1140,57000,50.0,,,,-6.062683170000001,,
133,429,19.902989654541017,1144,57200,50.0,57050,0.06065112091600895,0.001,-6.09731024,,
133,430,19.918292083740234,1148,57400,50.0,57250,0.06446703895926476,0.001,-6.17663872,,
,,19.98502868652344,,57500,,57350,0.056246647462248806,0.001,,50.0,-5.9302040499999995
133,432,19.978949584960937,1152,57600,50.0,57450,0.07082351550459862,0.001,-6.0789199599999995,,
133,433,19.980138626098633,1156,57800,50.0,57650,0.06154412388801575,0.001,-6.08566598,,
,,20.00599807739258,,58000,,57850,0.06514890603721142,0.001,,50.0,-5.945259699999999
133,434,,1160,58000,50.0,,,,-5.95327688,,
133,436,20.027114028930665,1164,58200,50.0,58050,0.06239183232188225,0.001,-5.884605250000001,,
133,437,20.11936065673828,1168,58400,50.0,58250,0.07052512049674987,0.001,-5.94581184,,
,,20.114397506713868,,58500,,58350,0.05698074974119663,0.001,,50.0,-6.2932808
133,439,20.14513740539551,1172,58600,50.0,58450,0.058971313610672954,0.001,-5.92610055,,
133,440,20.182068328857422,1176,58800,50.0,58650,0.06409192822873593,0.001,-6.16041797,,
,,20.155607681274414,,59000,,58850,0.06371835947036743,0.001,,50.0,-6.041603100000001
133,441,,1180,59000,50.0,,,,-6.144632690000001,,
133,443,20.21860237121582,1184,59200,50.0,59050,0.0645199904590845,0.001,-6.067399040000001,,
133,444,20.209486465454102,1188,59400,50.0,59250,0.06252348065376281,0.001,-5.981921229999999,,
,,20.180542831420897,,59500,,59350,0.06829855374991894,0.001,,50.0,-5.857222000000001
133,446,20.263262939453124,1192,59600,50.0,59450,0.06367347091436386,0.001,-5.95041935,,
133,447,20.31584800720215,1196,59800,50.0,59650,0.05822166100144386,0.001,-6.0001373000000005,,
,,20.287250213623047,,60000,,59850,0.06225984737277031,0.001,,50.0,-5.967868
133,448,,1200,60000,50.0,,,,-6.066026389999999,,
133,450,20.286612701416015,1204,60200,50.0,60050,0.06330032087862492,0.001,-5.9344796199999985,,
133,451,20.266460571289063,1208,60400,50.0,60250,0.0634364277869463,0.001,-5.939997190000001,,
,,20.3024617767334,,60500,,60350,0.06139669597148895,0.001,,50.0,-5.972137200000001
133,453,20.44847023010254,1212,60600,50.0,60450,0.06556470528244972,0.001,-5.918741730000002,,
133,454,20.45944412231445,1216,60800,50.0,60650,0.05856034316122532,0.001,-5.9733383600000005,,
,,20.363088302612304,,61000,,60850,0.05974434845149517,0.001,,50.0,-5.959029249999999
133,455,,1220,61000,50.0,,,,-5.85609324,,
133,456,20.313744888305663,1224,61200,50.0,61050,0.06864987708628177,0.001,-5.73611655,,
134,457,20.402943801879882,1228,61400,50.0,61250,0.06235570512712002,0.001,-5.690419280000001,,
,,20.380762405395508,,61500,,61350,0.06678840935230256,0.001,,50.0,-5.455449400000001
134,459,20.455385665893555,1232,61600,50.0,61450,0.06322247423231601,0.001,-5.68339482,,
134,460,20.44773582458496,1236,61800,50.0,61650,0.07504614621400833,0.001,-5.5645503099999996,,
,,20.52270217895508,,62000,,61850,0.0672466804087162,0.001,,50.0,-5.6869324500000005
134,462,,1240,62000,50.0,,,,-5.44511305,,
134,463,20.522901000976564,1244,62200,50.0,62050,0.060350066423416136,0.001,-5.43159607,,
134,464,20.528367919921877,1248,62400,50.0,62250,0.0552400378882885,0.001,-5.368624460000001,,
,,20.577246322631837,,62500,,62350,0.07606947943568229,0.001,,50.0,-5.5064412
134,466,20.600163803100585,1252,62600,50.0,62450,0.06530560739338398,0.001,-5.45144258,,
134,467,20.572807998657225,1256,62800,50.0,62650,0.06550039619207382,0.001,-5.38849342,,
,,20.59888053894043,,63000,,62850,0.06315609470009803,0.001,,50.0,-5.5463644500000004
134,468,,1260,63000,50.0,,,,-5.366958350000001,,
134,469,20.566444931030272,1264,63200,50.0,63050,0.06942055992782116,0.001,-5.379865730000001,,
134,470,20.647272644042967,1268,63400,50.0,63250,0.06031991504132748,0.001,-5.331319459999999,,
,,20.627055358886718,,63500,,63350,0.0690947289019823,0.001,,50.0,-5.505695
134,472,20.646805191040038,1272,63600,50.0,63450,0.07856807738542557,0.001,-5.3904922599999985,,
134,473,20.764537734985353,1276,63800,50.0,63650,0.0746922516822815,0.001,-5.30566811,,
,,20.62966117858887,,64000,,63850,0.08627139642834664,0.001,,50.0,-5.90229195
134,475,,1280,64000,50.0,,,,-5.257400190000001,,
134,476,20.697862854003905,1284,64200,50.0,64050,0.06370512016117573,0.001,-5.288408260000001,,
134,477,20.694729232788085,1288,64400,50.0,64250,0.06034848615527153,0.001,-5.298721759999999,,
,,20.795206756591796,,64500,,64350,0.08147570103406906,0.001,,50.0,-5.7887728
134,478,20.76873794555664,1292,64600,50.0,64450,0.06618291802704335,0.001,-5.265460449999999,,
135,479,20.69681457519531,1296,64800,50.0,64650,0.06532248169183731,0.001,-5.17040065,,
,,20.815567092895506,,65000,,64850,0.07849895112216472,0.001,,50.0,-6.1015681
134,481,,1300,65000,50.0,,,,-5.16479223,,
135,482,20.836452178955078,1304,65200,50.0,65050,0.06282368689775467,0.001,-5.18850803,,
135,483,20.847832565307616,1308,65400,50.0,65250,0.07314526751637458,0.001,-5.2106729199999995,,
,,20.876713943481445,,65500,,65350,0.06436096616089344,0.001,,50.0,-5.830194649999999
135,485,20.895927505493162,1312,65600,50.0,65450,0.06798701509833335,0.001,-5.19715118,,
135,486,20.90515739440918,1316,65800,50.0,65650,0.06389887951314449,0.001,-5.179895499999999,,
,,20.82160629272461,,66000,,65850,0.062167706191539766,0.001,,50.0,-5.5630849
135,487,,1320,66000,50.0,,,,-5.194236419999999,,
135,488,20.9091495513916,1324,66200,50.0,66050,0.058846442326903343,0.001,-5.28080455,,
135,490,21.00783935546875,1328,66400,50.0,66250,0.06416865177452565,0.001,-5.317730099999999,,
,,20.887512664794922,,66500,,66350,0.0700252754241228,0.001,,50.0,-5.65406705
135,491,20.920211791992188,1332,66600,50.0,66450,0.060937277153134344,0.001,-5.281319870000001,,
135,492,20.955549392700195,1336,66800,50.0,66650,0.06226802960038185,0.001,-5.29256561,,
,,20.858053665161133,,67000,,66850,0.06367118686437606,0.001,,50.0,-5.685825550000001
135,494,,1340,67000,50.0,,,,-5.39412971,,
135,495,20.964901962280273,1344,67200,50.0,67050,0.07545708604156971,0.001,-5.33678473,,
135,496,20.97413902282715,1348,67400,50.0,67250,0.06650391653180122,0.001,-5.355822030000001,,
,,21.03914726257324,,67500,,67350,0.06434299290180207,0.001,,50.0,-5.595151550000001
135,498,20.961303787231444,1352,67600,50.0,67450,0.052205593287944795,0.001,-5.250732340000001,,
135,499,21.019889450073244,1356,67800,50.0,67650,0.05692947074770927,0.001,-5.385660220000001,,
,,20.964872131347658,,68000,,67850,0.06734100259840488,0.001,,50.0,-5.7192563
135,500,,1360,68000,50.0,,,,-5.35129892,,
135,501,21.019423217773436,1364,68200,50.0,68050,0.06595003470778465,0.001,-5.351143090000001,,
136,502,21.07204376220703,1368,68400,50.0,68250,0.06365886621177197,0.001,-5.3513588400000005,,
,,21.069343795776366,,68500,,68350,0.05622217461466789,0.001,,50.0,-5.45064715
135,504,21.0595361328125,1372,68600,50.0,68450,0.06520894922316074,0.001,-5.34982726,,
136,505,21.128148193359376,1376,68800,50.0,68650,0.06353218786418438,0.001,-5.315626360000001,,
,,21.152136993408202,,69000,,68850,0.06273407749831676,0.001,,50.0,-5.6193058
136,507,,1380,69000,50.0,,,,-5.360063640000001,,
136,508,21.106320571899413,1384,69200,50.0,69050,0.06204942137002945,0.001,-5.349416279999999,,
136,509,21.071271743774414,1388,69400,50.0,69250,0.06826721154153347,0.001,-5.30105497,,
,,21.11359680175781,,69500,,69350,0.06168198443949222,0.001,,50.0,-5.5731652
136,510,21.249097747802736,1392,69600,50.0,69450,0.062167761251330375,0.001,-5.3320945900000005,,
136,511,21.103171005249024,1396,69800,50.0,69650,0.0598409079015255,0.001,-5.347682119999998,,
,,21.156427459716795,,70000,,69850,0.06765752412378788,0.001,,50.0,-5.42957575
136,513,,1400,70000,50.0,,,,-5.28711781,,
136,514,21.13706085205078,1404,70200,50.0,70050,0.06589176692068577,0.001,-5.29239054,,
136,515,21.190982360839843,1408,70400,50.0,70250,0.06018118150532246,0.001,-5.322027810000001,,
,,21.15973487854004,,70500,,70350,0.06398343630135059,0.001,,50.0,-5.595571349999999
136,517,21.200170364379883,1412,70600,50.0,70450,0.06059427626430988,0.001,-5.38185246,,
136,518,21.214329681396485,1416,70800,50.0,70650,0.060624315664172174,0.001,-5.35392305,,
,,21.21504264831543,,71000,,70850,0.07013923846185208,0.001,,50.0,-5.422633549999999
136,520,,1420,71000,50.0,,,,-5.432071629999999,,
136,521,21.20166275024414,1424,71200,50.0,71050,0.0573062739521265,0.001,-5.40603423,,
136,522,21.22164291381836,1428,71400,50.0,71250,0.057754535526037216,0.001,-5.486406680000001,,
,,21.214965057373046,,71500,,71350,0.06510338552296162,0.001,,50.0,-5.4663757
136,523,21.28495262145996,1432,71600,50.0,71450,0.0640014324337244,0.001,-5.53169405,,
136,524,21.270627670288086,1436,71800,50.0,71650,0.05741014823317528,0.001,-5.43594388,,
,,21.329604263305665,,72000,,71850,0.05768098726868629,0.001,,50.0,-5.3811531
136,526,,1440,72000,50.0,,,,-5.37279074,,
136,527,21.24747817993164,1444,72200,50.0,72050,0.059168081805109976,0.001,-5.42818243,,
136,528,21.25524154663086,1448,72400,50.0,72250,0.07475707374513149,0.001,-5.3323778100000006,,
,,21.245541381835938,,72500,,72350,0.05685521572828293,0.001,,50.0,-5.342586949999999
136,530,21.28187515258789,1452,72600,50.0,72450,0.0642445719987154,0.001,-5.36341928,,
137,531,21.277745132446288,1456,72800,50.0,72650,0.05836385473608971,0.001,-5.300356320000001,,
,,21.26427360534668,,73000,,72850,0.06485447831451893,0.001,,50.0,-5.2866104
136,533,,1460,73000,50.0,,,,-5.373868749999999,,
137,534,21.23790588378906,1464,73200,50.0,73050,0.06110445640981197,0.001,-5.4087353,,
137,535,21.251653060913085,1468,73400,50.0,73250,0.05656637445092201,0.001,-5.40727776,,
,,21.261655426025392,,73500,,73350,0.05638294585049152,0.001,,50.0,-5.461835349999999
137,536,21.262568969726562,1472,73600,50.0,73450,0.05891237888485193,0.001,-5.389664690000002,,
137,537,21.317001876831053,1476,73800,50.0,73650,0.057227405309677126,0.001,-5.380375680000001,,
,,21.260339736938477,,74000,,73850,0.07340913735330105,0.001,,50.0,-5.6243646
137,539,,1480,74000,50.0,,,,-5.3990463900000005,,
137,540,21.3828564453125,1484,74200,50.0,74050,0.053365548104047776,0.001,-5.419305629999999,,
137,541,21.26937957763672,1488,74400,50.0,74250,0.06261336609721184,0.001,-5.5298367299999995,,
,,21.377467193603515,,74500,,74350,0.058661900982260706,0.001,,50.0,-5.38010815
137,543,21.284415283203124,1492,74600,50.0,74450,0.05531909666955471,0.001,-5.53035639,,
137,544,21.218615036010743,1496,74800,50.0,74650,0.056988238394260406,0.001,-5.588316700000002,,
,,21.379584579467775,,75000,,74850,0.0533850422501564,0.001,,50.0,-5.2861501
137,545,,1500,75000,50.0,,,,-5.6002082799999995,,
137,546,21.35508460998535,1504,75200,50.0,75050,0.05445697136223316,0.001,-5.661023519999999,,
137,547,21.38912895202637,1508,75400,50.0,75250,0.06004809536039829,0.001,-5.627318889999999,,
,,21.346909408569335,,75500,,75350,0.056323241367936136,0.001,,50.0,-5.405153200000001
137,549,21.346491394042967,1512,75600,50.0,75450,0.0623488549143076,0.001,-5.5412355,,
137,550,21.33137496948242,1516,75800,50.0,75650,0.05796468868851662,0.001,-5.538645659999999,,
,,21.33311408996582,,76000,,75850,0.05422491140663624,0.001,,50.0,-5.40312045
137,552,,1520,76000,50.0,,,,-5.570283979999999,,
137,553,21.348272171020508,1524,76200,50.0,76050,0.052765154242515565,0.001,-5.591714089999999,,
137,554,21.3442440032959,1528,76400,50.0,76250,0.059806757420301435,0.001,-5.53047805,,
,,21.360130615234375,,76500,,76350,0.05687775492668152,0.001,,50.0,-5.4845029499999995
137,556,21.364525146484375,1532,76600,50.0,76450,0.06366341840475798,0.001,-5.480533999999999,,
137,557,21.454194107055663,1536,76800,50.0,76650,0.0594002190977335,0.001,-5.522246330000001,,
,,21.399252471923827,,77000,,76850,0.06523211620748043,0.001,,50.0,-5.53473165
137,558,,1540,77000,50.0,,,,-5.567813079999997,,
137,559,21.439826126098634,1544,77200,50.0,77050,0.054685730561614035,0.001,-5.550681949999999,,
138,560,21.462572402954102,1548,77400,50.0,77250,0.05185817673802376,0.001,-5.61106436,,
,,21.401574478149413,,77500,,77350,0.05911466002464295,0.001,,50.0,-5.3327947500000015
137,562,21.44131088256836,1552,77600,50.0,77450,0.07029383786022664,0.001,-5.68854119,,
138,563,21.47387985229492,1556,77800,50.0,77650,0.05293193832039833,0.001,-5.6418684699999995,,
,,21.369152755737304,,78000,,77850,0.05274067029356957,0.001,,50.0,-5.4939976
138,564,,1560,78000,50.0,,,,-5.671443439999999,,
138,566,21.454066619873046,1564,78200,50.0,78050,0.052975441589951516,0.001,-5.67625357,,
138,567,21.429869613647462,1568,78400,50.0,78250,0.056162106841802596,0.001,-5.710980790000001,,
,,21.453542709350586,,78500,,78350,0.05267803788185119,0.001,,50.0,-5.3782175
138,568,21.386249542236328,1572,78600,50.0,78450,0.05816301926970482,0.001,-5.8241947000000005,,
138,569,21.378701095581054,1576,78800,50.0,78650,0.05693551756441593,0.001,-5.77923144,,
,,21.44323699951172,,79000,,78850,0.059279371500015256,0.001,,50.0,-5.50333525
138,571,,1580,79000,50.0,,,,-5.707140030000001,,
138,572,21.46965606689453,1584,79200,50.0,79050,0.061450875774025915,0.001,-5.673731260000002,,
138,573,21.422354431152343,1588,79400,50.0,79250,0.05661617249250412,0.001,-5.633673140000001,,
,,21.50864273071289,,79500,,79350,0.05977319322526455,0.001,,50.0,-5.5154327
138,575,21.45506446838379,1592,79600,50.0,79450,0.05337578922510147,0.001,-5.65014195,,
138,576,21.427493591308593,1596,79800,50.0,79650,0.06005604565143585,0.001,-5.582930160000001,,
,,21.479182357788087,,80000,,79850,0.05765290215611458,0.001,,50.0,-5.3624536
138,577,,1600,80000,50.0,,,,-5.4777045200000005,,
138,578,21.45843635559082,1604,80200,50.0,80050,0.05972752369940281,0.001,-5.440048320000001,,
138,579,21.479994277954102,1608,80400,50.0,80250,0.055357153415679934,0.001,-5.437176920000001,,
,,21.44253448486328,,80500,,80350,0.05109189994633198,0.001,,50.0,-5.355835899999999
138,581,21.495109024047853,1612,80600,50.0,80450,0.05787486143410206,0.001,-5.426589340000001,,
138,582,21.442429504394532,1616,80800,50.0,80650,0.055315101444721224,0.001,-5.440886310000001,,
,,21.492910079956054,,81000,,80850,0.05310319900512695,0.001,,50.0,-5.541130600000001
138,584,,1620,81000,50.0,,,,-5.343055180000001,,
138,585,21.511158142089844,1624,81200,50.0,81050,0.056521000862121584,0.001,-5.38424176,,
138,586,21.524980697631836,1628,81400,50.0,81250,0.060337778702378275,0.001,-5.41694705,,
,,21.449816513061524,,81500,,81350,0.0517190407961607,0.001,,50.0,-5.31087325
138,587,21.583387298583986,1632,81600,50.0,81450,0.05389268897473812,0.001,-5.396415469999999,,
138,588,21.499628677368165,1636,81800,50.0,81650,0.059229374788701536,0.001,-5.420870229999999,,
,,21.52656944274902,,82000,,81850,0.06451619610190391,0.001,,50.0,-5.3948928
138,590,,1640,82000,50.0,,,,-5.4625030599999995,,
138,591,21.513003540039062,1644,82200,50.0,82050,0.05855508118867874,0.001,-5.417837309999999,,
139,592,21.492801513671875,1648,82400,50.0,82250,0.052514561116695405,0.001,-5.322230909999999,,
,,21.46645118713379,,82500,,82350,0.06832565166056156,0.001,,50.0,-5.338627400000001
139,594,21.557174911499022,1652,82600,50.0,82450,0.05870813690125942,0.001,-5.309873329999999,,
139,595,21.53162483215332,1656,82800,50.0,82650,0.05163815755397081,0.001,-5.318779959999998,,
,,21.50227897644043,,83000,,82850,0.05136909708380699,0.001,,50.0,-5.30064505
139,596,,1660,83000,50.0,,,,-5.25277019,,
139,597,21.544688568115234,1664,83200,50.0,83050,0.055254001393914225,0.001,-5.2341989999999985,,
139,598,21.616274948120118,1668,83400,50.0,83250,0.05880221664905548,0.001,-5.19871135,,
,,21.597475204467774,,83500,,83350,0.050660634487867354,0.001,,50.0,-5.41759
139,600,21.497057571411133,1672,83600,50.0,83450,0.0548885227739811,0.001,-5.08670771,,
139,601,21.47920280456543,1676,83800,50.0,83650,0.07580950528383255,0.001,-5.0153121,,
,,21.453666915893553,,84000,,83850,0.05177161782979965,0.001,,50.0,-5.2301945000000005
139,603,,1680,84000,50.0,,,,-5.08866843,,
139,604,21.584278335571287,1684,84200,50.0,84050,0.06490764766931534,0.001,-5.0657960200000005,,
139,605,21.48402648925781,1688,84400,50.0,84250,0.05509429633617401,0.001,-5.060849340000001,,
,,21.558483123779297,,84500,,84350,0.0512150964140892,0.001,,50.0,-5.077829599999999
139,606,21.527615280151366,1692,84600,50.0,84450,0.05477584019303322,0.001,-4.99413275,,
139,608,21.560397720336915,1696,84800,50.0,84650,0.05632810637354851,0.001,-4.9605950000000005,,
,,21.54545295715332,,85000,,84850,0.05861484296619892,0.001,,50.0,-5.208919950000001
139,609,,1700,85000,50.0,,,,-4.9934933699999995,,
139,610,21.50690788269043,1704,85200,50.0,85050,0.05382636539638042,0.001,-5.03579886,,
139,611,21.501133422851563,1708,85400,50.0,85250,0.05827169686555862,0.001,-5.051715250000001,,
,,21.54806716918945,,85500,,85350,0.049494355618953705,0.001,,50.0,-5.13512545
139,613,21.609483642578127,1712,85600,50.0,85450,0.05497521869838238,0.001,-5.07650231,,
139,614,21.543303833007812,1716,85800,50.0,85650,0.053444914296269415,0.001,-5.03153341,,
,,21.587698135375977,,86000,,85850,0.06556314580142499,0.001,,50.0,-5.324480500000001
139,615,,1720,86000,50.0,,,,-5.07126566,,
139,617,21.62182632446289,1724,86200,50.0,86050,0.05773718595504761,0.001,-5.01877784,,
139,618,21.597636184692384,1728,86400,50.0,86250,0.054743311256170275,0.001,-4.97300461,,
,,21.655175857543945,,86500,,86350,0.05008187755942345,0.001,,50.0,-5.18846515
139,619,21.59975395202637,1732,86600,50.0,86450,0.050159047469496724,0.001,-5.00491611,,
139,620,21.61609992980957,1736,86800,50.0,86650,0.05605528354644775,0.001,-5.00459977,,
,,21.53844108581543,,87000,,86850,0.059589117914438244,0.001,,50.0,-5.0802747
139,622,,1740,87000,50.0,,,,-4.96891487,,
139,623,21.62920196533203,1744,87200,50.0,87050,0.052120192050933836,0.001,-4.95181827,,
139,624,21.59274383544922,1748,87400,50.0,87250,0.06306912407279014,0.001,-4.970379380000001,,
,,21.60462059020996,,87500,,87350,0.05636513605713844,0.001,,50.0,-5.0968952000000005
139,626,21.579450607299805,1752,87600,50.0,87450,0.05212318681180477,0.001,-4.92445802,,
140,627,21.63642692565918,1756,87800,50.0,87650,0.05871767126023769,0.001,-4.84976336,,
,,21.500369186401368,,88000,,87850,0.05383211202919483,0.001,,50.0,-5.0516415
139,628,,1760,88000,50.0,,,,-4.84777474,,
140,629,21.597341690063477,1764,88200,50.0,88050,0.05674197122454643,0.001,-4.86881683,,
140,630,21.61563056945801,1768,88400,50.0,88250,0.05247413121163845,0.001,-4.84508147,,
,,21.69128128051758,,88500,,88350,0.05630568452179432,0.001,,50.0,-5.321966650000001
140,632,21.55002601623535,1772,88600,50.0,88450,0.054353119730949404,0.001,-4.876443730000001,,
140,633,21.65360298156738,1776,88800,50.0,88650,0.04976497519761324,0.001,-4.975420209999999,,
,,21.64867729187012,,89000,,88850,0.0598707815259695,0.001,,50.0,-5.1711973
140,635,,1780,89000,50.0,,,,-4.990833140000001,,
140,636,21.63096366882324,1784,89200,50.0,89050,0.054981406070292,0.001,-4.98670241,,
140,637,21.633308029174806,1788,89400,50.0,89250,0.06030960436910391,0.001,-4.970161500000001,,
,,21.644799423217773,,89500,,89350,0.051029699370265004,0.001,,50.0,-4.9584935
140,639,21.610574111938476,1792,89600,50.0,89450,0.049693744629621506,0.001,-4.946750690000001,,
140,640,21.65852035522461,1796,89800,50.0,89650,0.059863855913281444,0.001,-4.97418434,,
,,21.630490493774413,,90000,,89850,0.05924980141222477,0.001,,50.0,-5.25550705
140,641,,1800,90000,50.0,,,,-5.02072231,,
