time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/std,train/clip_range,train/approx_kl,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/loss,train/learning_rate,train/explained_variance,train/value_loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
,1025000,,,,,0.5550552606582642,0.2,0.6621451,0.722802734375,5000,-0.04806259057368152,299654.1875,0.0003,0.0,585612.0333984375,-13.756364813446998,1000.0,79271.36253871917
501,1026048,7757,1000.0,78055.48580570001,132,,,,,,,,,,,,,
502,1028096,7761,1000.0,78225.96187745,132,0.55389404296875,0.2,0.44275784,0.65869140625,5010,-0.08785028952697757,460316.25,0.0003,0.0,896160.0919921875,-13.738111275434495,,
,1030000,,,,,0.5535135865211487,0.2,0.47677696,0.688720703125,5020,-0.08879321940476075,402843.21875,0.0003,0.0,797694.0458984375,-13.716299441456794,1000.0,76757.499588871
503,1030144,7788,1000.0,78371.16783589,132,,,,,,,,,,,,,
504,1032192,7792,1000.0,78155.17561638,132,0.5536689758300781,0.2,0.4511971,0.66220703125,5030,-0.072547013690928,390192.875,0.0003,0.0,764910.365234375,-13.708523881435394,,
505,1034240,7797,1000.0,78012.28205565999,132,0.5533421635627747,0.2,0.5134475,0.691650390625,5040,-0.06553298708749936,206862.015625,0.0003,5.960464477539062e-07,441317.37138671876,-13.70346857905388,,
,1035000,,,,,0.553925096988678,0.2,0.5088524,0.672314453125,5050,-0.05729988354723901,237699.59375,0.0003,1.1920928955078125e-07,492165.57890625,-13.707709062099457,1000.0,81306.557538414
506,1036288,7825,1000.0,77750.07058751,132,,,,,,,,,,,,,
507,1038336,7829,1000.0,77909.57626665,132,0.5533913373947144,0.2,0.5594189,0.677294921875,5060,-0.0705081811232958,353922.84375,0.0003,-1.1920928955078125e-07,812581.9755859375,-13.698516580462456,,
,1040000,,,,,0.5530772805213928,0.2,0.46147084,0.666650390625,5070,-0.07992023589031305,370075.6875,0.0003,2.4437904357910156e-06,848386.8375,-13.682708770036697,1000.0,79655.32008533478
508,1040384,7859,1000.0,77756.6248655,132,,,,,,,,,,,,,
509,1042432,7864,1000.0,77861.24053575,132,0.5515652894973755,0.2,0.5173087,0.6794921875,5080,-0.06734272590256296,390755.21875,0.0003,-1.1920928955078125e-07,654966.8896484375,-13.648304212093354,,
510,1044480,7869,1000.0,77869.09018700999,132,0.5515367388725281,0.2,0.5950865,0.685595703125,5090,-0.0699634131451603,230488.328125,0.0003,0.0,582911.5865234375,-13.63628152012825,,
,1045000,,,,,0.5505458116531372,0.2,0.47275436,0.66826171875,5100,-0.06902979321021122,298550.6875,0.0003,1.430511474609375e-06,666300.1212890625,-13.613622152805329,1000.0,77739.82352666855
511,1046528,7898,1000.0,77923.25643192,132,,,,,,,,,,,,,
512,1048576,7903,1000.0,77944.18401101998,132,0.5492382049560547,0.2,0.50218034,0.665380859375,5110,-0.07629910298564938,418261.96875,0.0003,0.0,760497.639453125,-13.576334956288338,,
,1050000,,,,,0.5484243035316467,0.2,0.74464226,0.724267578125,5120,-0.05505182986671571,178651.375,0.0003,0.0,411777.57353515626,-13.544420191645623,1000.0,78293.10951194764
513,1050624,7933,1000.0,77980.93747707999,132,,,,,,,,,,,,,
514,1052672,7938,1000.0,77962.49827945001,132,0.5475974678993225,0.2,0.58378804,0.66484375,5130,-0.07494433454121463,379614.40625,0.0003,-1.1920928955078125e-07,799047.2880859375,-13.518353229761123,,
515,1054720,7942,1000.0,78246.2221146,132,0.5476987361907959,0.2,0.57659876,0.69404296875,5140,-0.07414894359826577,333034.375,0.0003,5.960464477539063e-08,656554.6362304688,-13.512296772003173,,
,1055000,,,,,0.5473318696022034,0.2,0.39521486,0.645166015625,5150,-0.0852065812679939,521086.0625,0.0003,2.9802322387695312e-06,1048497.6884765625,-13.508267101645469,1000.0,78267.47775878906
516,1056768,7972,1000.0,78436.48339197999,132,,,,,,,,,,,,,
517,1058816,7977,1000.0,78525.63791627,132,0.5469516515731812,0.2,0.42349005,0.65830078125,5160,-0.07393892487452831,325209.59375,0.0003,5.960464477539063e-08,801034.63671875,-13.496227821707725,,
,1060000,,,,,0.5461786985397339,0.2,0.45569366,0.66201171875,5170,-0.08231830643489957,442859.65625,0.0003,0.0,897711.50234375,-13.48089321553707,1000.0,81383.55264406205
518,1060864,8003,1000.0,78783.7909066,132,,,,,,,,,,,,,
519,1062912,8008,1000.0,78692.21122603,132,0.5457263588905334,0.2,0.5457085,0.6908203125,5180,-0.08850634785485453,378778.4375,0.0003,-1.1920928955078125e-07,770805.7908203125,-13.463816156983375,,
520,1064960,8012,1000.0,78592.64284253,132,0.5451635122299194,0.2,0.5139241,0.683642578125,5190,-0.0708971904066857,358875.15625,0.0003,-1.1920928955078125e-07,718092.501171875,-13.444424378871918,,
,1065000,,,,,0.5437320470809937,0.2,0.5247771,0.67431640625,5200,-0.06785720183834201,308360.78125,0.0003,0.0010107159614562988,620693.973046875,-13.41029401421547,1000.0,77691.00384044647
521,1067008,8042,1000.0,78644.45934644999,132,,,,,,,,,,,,,
522,1069056,8046,1000.0,78687.23995342001,132,0.54402095079422,0.2,0.51502204,0.683251953125,5210,-0.07884486197144724,335968.0,0.0003,-3.337860107421875e-06,737390.709765625,-13.39509988129139,,
,1070000,,,,,0.5434136986732483,0.2,0.5329022,0.6771484375,5220,-0.08296383554115891,282321.375,0.0003,-1.1920928955078125e-07,723041.582421875,-13.387320426106452,1000.0,74175.03658161164
523,1071104,8074,1000.0,78715.12953790999,132,,,,,,,,,,,,,
524,1073152,8078,1000.0,78745.40246907999,132,0.5425352454185486,0.2,0.42016596,0.648291015625,5230,-0.08259615197894163,458579.9375,0.0003,1.3768672943115234e-05,861060.759375,-13.367669621109963,,
,1075000,,,,,0.5430036187171936,0.2,0.5488365,0.695849609375,5240,-0.05515227438299917,250506.65625,0.0003,0.0,494010.576953125,-13.363060775399209,1000.0,80571.77890396118
525,1075200,8108,1000.0,78720.88568428,132,,,,,,,,,,,,,
526,1077248,8113,1000.0,78927.41731422,132,0.5426495671272278,0.2,0.7303656,0.702685546875,5250,-0.0801997523609316,347168.5,0.0003,0.0,787631.335546875,-13.363512337207794,,
527,1079296,8117,1000.0,78910.47569510998,132,0.5415233373641968,0.2,0.63890576,0.692724609375,5260,-0.07397772899712436,394494.71875,0.0003,5.960464477539063e-08,704816.7818359375,-13.3345881909132,,
,1080000,,,,,0.5416879057884216,0.2,0.64646196,0.698974609375,5270,-0.08009071386768482,417810.1875,0.0003,-1.1920928955078125e-07,582049.666015625,-13.324824872612954,1000.0,77404.83898277282
528,1081344,8146,1000.0,78884.521562,132,,,,,,,,,,,,,
529,1083392,8151,1000.0,79122.96037001001,132,0.5409795045852661,0.2,0.41344488,0.650390625,5280,-0.07492929635336623,488762.6875,0.0003,2.384185791015625e-07,701768.1096679687,-13.310389670729638,,
,1085000,,,,,0.5411452054977417,0.2,0.53613204,0.632177734375,5290,-0.07947080935991835,396889.125,0.0003,5.960464477539063e-08,802054.7583984375,-13.30646717250347,1000.0,74890.96558361054
530,1085440,8180,1000.0,79090.92371122999,132,,,,,,,,,,,,,
531,1087488,8185,1000.0,78979.11921631999,132,0.5402800440788269,0.2,0.6272202,0.694189453125,5300,-0.042171890012104994,193086.4375,0.0003,3.5762786865234375e-07,392095.21123046876,-13.29384651184082,,
532,1089536,8189,1000.0,78824.49948905001,133,0.540523886680603,0.2,0.71703833,0.706591796875,5310,-0.06867599934630561,248165.25,0.0003,5.364418029785156e-07,594707.100390625,-13.285992819070817,,
,1090000,,,,,0.5402402281761169,0.2,0.6205409,0.70439453125,5320,-0.05635881323250942,256517.640625,0.0003,0.0,488164.6701171875,-13.282650250196458,1000.0,75286.5493721962
533,1091584,8216,1000.0,78991.09478871,132,,,,,,,,,,,,,
534,1093632,8220,1000.0,78890.36427194001,133,0.5399630069732666,0.2,0.65445673,0.6904296875,5330,-0.05952462807472329,287557.59375,0.0003,0.0,576844.589453125,-13.276843485236167,,
,1095000,,,,,0.5391788482666016,0.2,0.5604767,0.6720703125,5340,-0.0683390788239194,349644.5625,0.0003,1.7881393432617188e-07,643781.9954101562,-13.258143904805184,1000.0,74088.44393911361
535,1095680,8248,1000.0,78881.42141017,132,,,,,,,,,,,,,
536,1097728,8252,1000.0,78929.66487753,133,0.5383501648902893,0.2,0.47925338,0.666455078125,5350,-0.07814161532733124,309293.28125,0.0003,0.0,673417.7798828125,-13.232280892133712,,
537,1099776,8256,1000.0,79014.09099885,133,0.5376260280609131,0.2,0.6766857,0.702734375,5360,-0.06229937540774699,364276.625,0.0003,0.0,678954.547265625,-13.209825497865676,,
,1100000,,,,,0.536767840385437,0.2,0.73847634,0.692431640625,5370,-0.0729809694661526,212250.921875,0.0003,5.960464477539063e-08,561413.0762695313,-13.180754894018174,1000.0,75446.82314977646
538,1101824,8283,1000.0,78912.01174914,133,,,,,,,,,,,,,
539,1103872,8288,1000.0,78895.56200357,133,0.5370517373085022,0.2,0.5013068,0.6767578125,5380,-0.04308656069333665,227299.0625,0.0003,-1.1920928955078125e-07,441177.1573242188,-13.16984864473343,,
,1105000,,,,,0.5362542867660522,0.2,0.7027345,0.69931640625,5390,-0.06878516805591062,290918.4375,0.0003,0.0,612535.8387695312,-13.163043236732483,1000.0,74792.93225202561
540,1105920,8316,1000.0,78566.58677433,132,,,,,,,,,,,,,
541,1107968,8321,1000.0,78418.98097851,133,0.5357459783554077,0.2,0.5828771,0.689208984375,5400,-0.08186182188801468,287014.4375,0.0003,1.7881393432617188e-07,578690.9776367188,-13.133685436844825,,
,1110000,,,,,0.535457193851471,0.2,0.68807465,0.683740234375,5410,-0.06381513536907732,278616.5625,0.0003,0.0,552270.17265625,-13.119127690792084,1000.0,75273.74284200669
542,1110016,8349,1000.0,78544.67399344001,132,,,,,,,,,,,,,
543,1112064,8353,1000.0,78529.87778134999,133,0.5353282690048218,0.2,0.59173596,0.69951171875,5420,-0.07594365200493484,297649.46875,0.0003,0.0,597918.9232421875,-13.110414040088653,,
544,1114112,8357,1000.0,78496.7489715,133,0.5345922112464905,0.2,0.7603165,0.7177734375,5430,-0.05286952501919586,378783.40625,0.0003,1.7881393432617188e-07,571834.136328125,-13.093856626749039,,
,1115000,,,,,0.5339004397392273,0.2,0.5739372,0.675634765625,5440,-0.07154360394924879,350283.625,0.0003,0.0,694514.9534179687,-13.070296785235405,1000.0,74331.41940689087
545,1116160,8384,1000.0,78352.80992987,133,,,,,,,,,,,,,
546,1118208,8389,1000.0,78549.36178315,133,0.5339236855506897,0.2,0.56365037,0.688232421875,5450,-0.04329664903343655,264671.3125,0.0003,3.0994415283203125e-06,460258.51044921874,-13.060328441858292,,
,1120000,,,,,0.5336452126502991,0.2,0.65140235,0.70390625,5460,-0.04158162063977215,400023.53125,0.0003,-1.1920928955078125e-07,551276.4015625,-13.060635134577751,1000.0,75981.83080348969
547,1120256,8419,1000.0,78495.89398519,133,,,,,,,,,,,,,
548,1122304,8424,1000.0,78460.99196053999,133,0.5338705778121948,0.2,0.72603583,0.72294921875,5470,-0.056730400343076325,332203.96875,0.0003,-1.1920928955078125e-07,515365.5685546875,-13.069719058275222,,
549,1124352,8429,1000.0,78504.23464432999,133,0.533517599105835,0.2,0.5682454,0.701318359375,5480,-0.06643099747598172,239185.03125,0.0003,-1.5497207641601562e-06,546419.5829101562,-13.059226831793785,,
,1125000,,,,,0.5332873463630676,0.2,0.64074457,0.7048828125,5490,-0.061913381042541,244837.40625,0.0003,0.0,479974.70966796874,-13.055845326185226,1000.0,75381.61618585586
550,1126400,8457,1000.0,78216.14680269,133,,,,,,,,,,,,,
551,1128448,8462,1000.0,78232.15863541,133,0.5328033566474915,0.2,0.47755277,0.67939453125,5500,-0.062128805730026215,237267.875,0.0003,1.1920928955078125e-07,449270.1638671875,-13.035676485300064,,
,1130000,,,,,0.53250652551651,0.2,0.5203271,0.677978515625,5510,-0.08345997419964987,385563.90625,0.0003,-1.1920928955078125e-07,764333.203515625,-13.021014857292176,1000.0,74247.48366346359
552,1130496,8491,1000.0,78102.72218223999,133,,,,,,,,,,,,,
553,1132544,8496,1000.0,78181.0875259,133,0.5320236086845398,0.2,0.5553508,0.691015625,5520,-0.06160972479265183,249117.0,0.0003,0.0,456633.9892578125,-12.998842924833298,,
554,1134592,8501,1000.0,78247.22387848001,133,0.5314151644706726,0.2,0.6028714,0.69755859375,5530,-0.05870329601748381,272775.625,0.0003,5.960464477539063e-08,473037.2364257813,-12.98352146744728,,
,1135000,,,,,0.5305637121200562,0.2,0.5921017,0.70390625,5540,-0.07005662109295371,294864.5625,0.0003,3.5762786865234375e-07,565166.6084960938,-12.964951390028,1000.0,71978.75858335495
555,1136640,8529,1000.0,78151.99976998998,133,,,,,,,,,,,,,
556,1138688,8533,1000.0,78006.10759982,133,0.530357837677002,0.2,0.7021172,0.73740234375,5550,-0.0684681719285436,200200.46875,0.0003,1.4007091522216797e-05,435663.69404296874,-12.9620091766119,,
,1140000,,,,,0.5304814577102661,0.2,0.52559805,0.684912109375,5560,-0.07505489604664035,318845.1875,0.0003,0.0,640012.1608398438,-12.957961109280586,1000.0,71743.56071481705
557,1140736,8563,1000.0,77936.07759665999,133,,,,,,,,,,,,,
558,1142784,8568,1000.0,77782.09039747999,133,0.5303834080696106,0.2,0.49363184,0.663818359375,5570,-0.03285525722603779,164699.453125,0.0003,1.1920928955078125e-07,386877.3017578125,-12.958932965993881,,
559,1144832,8572,1000.0,77880.12280929,133,0.5301210880279541,0.2,0.62017864,0.6890625,5580,-0.061410911785787906,308321.65625,0.0003,0.0,686939.4560546875,-12.958620050549507,,
,1145000,,,,,0.5298954248428345,0.2,0.6688049,0.7087890625,5590,-0.06264163738815114,210088.1875,0.0003,0.0,513640.9205078125,-12.948405545949935,1000.0,72898.0588397026
560,1146880,8599,1000.0,77750.20877838,133,,,,,,,,,,,,,
561,1148928,8603,1000.0,77727.87577645999,133,0.5292982459068298,0.2,0.5259819,0.66328125,5600,-0.04683982084970921,212579.375,0.0003,0.0,407243.5125976562,-12.931295058131218,,
,1150000,,,,,0.5294507145881653,0.2,0.5942247,0.688134765625,5610,-0.05378126665018499,206318.421875,0.0003,4.76837158203125e-07,387584.2422851563,-12.923768019676208,1000.0,74433.40839509964
562,1150976,8630,1000.0,77616.64568839001,133,,,,,,,,,,,,,
563,1153024,8635,1000.0,77503.91537229001,133,0.5294906497001648,0.2,0.8468279,0.716455078125,5620,-0.059233583882451056,296598.1875,0.0003,-1.1920928955078125e-07,547861.8740234375,-12.92212255001068,,
,1155000,,,,,0.5283786058425903,0.2,0.72250265,0.686376953125,5630,-0.06006559897214174,218165.625,0.0003,1.1920928955078125e-07,541363.1149414063,-12.90376752614975,1000.0,73063.30865955353
564,1155072,8664,1000.0,77142.52197036,133,,,,,,,,,,,,,
565,1157120,8668,1000.0,76900.21129692999,133,0.5272654294967651,0.2,0.6465488,0.70888671875,5640,-0.052116755131282846,157189.109375,0.0003,-1.1920928955078125e-07,358354.71357421874,-12.875867584347725,,
566,1159168,8672,1000.0,76509.71116354999,133,0.5269748568534851,0.2,0.5470661,0.709521484375,5650,-0.06018823326157872,243767.546875,0.0003,1.1920928955078125e-07,460619.87744140625,-12.854077869653702,,
,1160000,,,,,0.5265460014343262,0.2,0.9015985,0.75771484375,5660,-0.053582797283888796,168723.015625,0.0003,0.0,305928.5480957031,-12.842804116010665,1000.0,72123.77257051467
567,1161216,8702,1000.0,76348.54541240999,133,,,,,,,,,,,,,
568,1163264,8706,1000.0,76176.01688042,133,0.526971161365509,0.2,0.5278981,0.656005859375,5670,-0.04368657248560339,202825.90625,0.0003,7.987022399902344e-06,401301.80888671876,-12.828933197259904,,
,1165000,,,,,0.5258829593658447,0.2,0.80004305,0.70703125,5680,-0.05941540506319143,221666.859375,0.0003,0.0,455888.85107421875,-12.819753405451774,1000.0,77011.09938468933
569,1165312,8733,1000.0,76088.43707710001,133,,,,,,,,,,,,,
570,1167360,8738,1000.0,75972.0573639,133,0.525644838809967,0.2,0.5838328,0.688232421875,5690,-0.061984239367302504,231498.25,0.0003,1.1920928955078125e-07,540183.2486328125,-12.793781435489654,,
571,1169408,8742,1000.0,75785.25835771002,133,0.5253642797470093,0.2,0.5699666,0.672998046875,5700,-0.06328815148735885,167405.125,0.0003,-1.1920928955078125e-07,416573.5254882813,-12.793996459245681,,
,1170000,,,,,0.5249276161193848,0.2,0.62638247,0.674755859375,5710,-0.05048730095149949,210045.421875,0.0003,-2.384185791015625e-07,358826.33359375,-12.782341578602791,1000.0,75784.45621290206
572,1171456,8772,1000.0,75487.38902866,133,,,,,,,,,,,,,
573,1173504,8777,1000.0,75681.63207350999,133,0.524722158908844,0.2,0.58875,0.70634765625,5720,-0.05078470961889252,204515.84375,0.0003,0.0,445443.19208984374,-12.766667130589486,,
,1175000,,,,,0.5237588286399841,0.2,0.6399354,0.70458984375,5730,-0.08327233198215253,425372.9375,0.0003,-2.384185791015625e-07,901012.1885742188,-12.747264096140862,1000.0,75913.2618768692
574,1175552,8805,1000.0,75590.59748622999,133,,,,,,,,,,,,,
575,1177600,8809,1000.0,75431.62084060999,133,0.5233249664306641,0.2,0.6858157,0.69921875,5740,-0.04155858113081194,129052.109375,0.0003,-1.1920928955078125e-07,348989.09619140625,-12.726674750447273,,
576,1179648,8814,1000.0,75213.10172050999,133,0.5231625437736511,0.2,0.5470034,0.687353515625,5750,-0.05310599755030125,164250.296875,0.0003,0.0,364581.72041015624,-12.721942031383515,,
,1180000,,,,,0.5221354961395264,0.2,0.5864058,0.696435546875,5760,-0.06297075684997253,190452.453125,0.0003,4.172325134277344e-07,317046.4604003906,-12.704078170657159,1000.0,75347.36051158905
577,1181696,8843,1000.0,75165.60323688001,133,,,,,,,,,,,,,
578,1183744,8847,1000.0,74995.59677189,133,0.5212482213973999,0.2,0.83008957,0.708984375,5770,-0.052830943814478816,219416.0625,0.0003,-0.001096963882446289,448791.29072265624,-12.674274083971977,,
,1185000,,,,,0.5205642580986023,0.2,0.6751865,0.71884765625,5780,-0.06351255500921979,233943.578125,0.0003,-1.1920928955078125e-07,511881.2841796875,-12.646407714486122,1000.0,76948.8263463974
579,1185792,8877,1000.0,74891.03091838,133,,,,,,,,,,,,,
580,1187840,8881,1000.0,74895.8895259,133,0.5204929709434509,0.2,0.62650543,0.706640625,5790,-0.06713360298308543,205313.546875,0.0003,-2.384185791015625e-07,480600.96240234375,-12.632847145199776,,
581,1189888,8886,1000.0,74853.39210768,133,0.5195944309234619,0.2,0.65103877,0.701611328125,5800,-0.05636602112208493,192130.9375,0.0003,0.0,446953.6259765625,-12.612869027256966,,
,1190000,,,,,0.5190231204032898,0.2,0.6884367,0.715673828125,5810,-0.054307338749640624,157453.21875,0.0003,1.7881393432617188e-07,289712.9596191406,-12.592632582783699,1000.0,75166.4843873024
582,1191936,8914,1000.0,74682.76317360999,133,,,,,,,,,,,,,
583,1193984,8919,1000.0,74608.62086202999,133,0.5185806155204773,0.2,0.5760527,0.6873046875,5820,-0.06578299083630554,189450.421875,0.0003,1.7881393432617188e-07,456493.7481445313,-12.573889684677123,,
,1195000,,,,,0.5177829265594482,0.2,0.6165731,0.691943359375,5830,-0.06217168080911506,225581.203125,0.0003,3.5762786865234375e-07,470287.576953125,-12.545736110210418,1000.0,73683.86274032593
584,1196032,8948,1000.0,74303.13484438999,133,,,,,,,,,,,,,
585,1198080,8952,1000.0,74242.80329421,133,0.516539990901947,0.2,0.90058124,0.766796875,5840,-0.061517827212810516,132008.078125,0.0003,5.960464477539063e-08,312179.7662597656,-12.520805528759956,,
,1200000,,,,,0.5162253975868225,0.2,0.72573406,0.709130859375,5850,-0.05073674373270478,196869.484375,0.0003,6.556510925292969e-07,381909.241015625,-12.49204992055893,1000.0,73775.56465187072
586,1200128,8982,1000.0,74262.12453059999,133,,,,,,,,,,,,,
587,1202176,8986,1000.0,74384.65289769,133,0.5155949592590332,0.2,0.6389322,0.708642578125,5860,-0.057879616325953974,369195.25,0.0003,2.6226043701171875e-06,703605.5119140625,-12.480142420530319,,
588,1204224,8991,1000.0,74277.59693442,133,0.5151181221008301,0.2,0.6059753,0.69970703125,5870,-0.06520298910327256,301354.0625,0.0003,1.1920928955078125e-07,557840.056640625,-12.464749085903168,,
,1205000,,,,,0.5143998265266418,0.2,0.63866866,0.688623046875,5880,-0.06575017551658675,181013.1875,0.0003,0.0,371935.06298828125,-12.447835260629654,1000.0,75392.30648422241
589,1206272,9019,1000.0,74285.42212206,133,,,,,,,,,,,,,
590,1208320,9024,1000.0,74308.69290729999,133,0.5135379433631897,0.2,2.9060988,0.692724609375,5890,-0.06780255120247602,217560.875,0.0003,0.0,483921.7240234375,-12.418987855315208,,
,1210000,,,,,0.5137473940849304,0.2,0.6777136,0.707470703125,5900,-0.07058863042911981,215601.171875,0.0003,7.748603820800781e-07,473614.63154296874,-12.417202904820442,1000.0,73394.22535171508
591,1210368,9052,1000.0,74149.88023416999,133,,,,,,,,,,,,,
592,1212416,9056,1000.0,74222.54630273,133,0.514096200466156,0.2,0.8632987,0.7431640625,5910,-0.05836130498501006,188789.046875,0.0003,1.7881393432617188e-07,467306.75615234376,-12.42325667142868,,
593,1214464,9061,1000.0,73954.65956206,134,0.5133500695228577,0.2,0.8841474,0.751171875,5920,-0.05705106935638469,199037.09375,0.0003,0.0,422836.63046875,-12.41093561053276,,
,1215000,,,,,0.5130744576454163,0.2,0.84893084,0.723876953125,5930,-0.04903861070633866,160718.015625,0.0003,5.960464477539063e-08,354799.59750976565,-12.398945865035056,1000.0,73709.83229913711
594,1216512,9088,1000.0,73937.81649877,133,,,,,,,,,,,,,
595,1218560,9092,1000.0,74008.91629026999,134,0.513022780418396,0.2,0.6694541,0.721923828125,5940,-0.062264588894322515,174167.796875,0.0003,0.0,508052.076171875,-12.391611045598983,,
,1220000,,,,,0.513393759727478,0.2,0.5666589,0.69033203125,5950,-0.061055278388084847,123042.84375,0.0003,0.0,447666.9977050781,-12.39174389541149,1000.0,72258.74466152191
596,1220608,9121,1000.0,73871.62378818,133,,,,,,,,,,,,,
597,1222656,9126,1000.0,73982.66956786999,133,0.5135897994041443,0.2,0.60888517,0.695263671875,5960,-0.049852410634048286,324787.25,0.0003,0.0,569868.9162109375,-12.397634533047675,,
598,1224704,9131,1000.0,73965.86267907999,134,0.5138930082321167,0.2,0.64940697,0.716796875,5970,-0.046060679876245555,195276.90625,0.0003,0.0,410263.69306640624,-12.411217910051345,,
,1225000,,,,,0.5142354369163513,0.2,0.730961,0.710205078125,5980,-0.053163925897388255,205061.609375,0.0003,-1.1920928955078125e-07,478441.0694335938,-12.42346649467945,1000.0,73567.93073768615
599,1226752,9160,1000.0,74061.74111383001,133,,,,,,,,,,,,,
600,1228800,9164,1000.0,73775.54708305,134,0.5142568945884705,0.2,0.6945254,0.719921875,5990,-0.06125633782648947,268718.9375,0.0003,-2.384185791015625e-07,462856.1026367188,-12.42423634827137,,
,1230000,,,,,0.5141090154647827,0.2,0.62715936,0.702734375,6000,-0.061105428691371345,189217.640625,0.0003,1.1920928955078125e-07,416524.39545898436,-12.423222577571869,1000.0,74527.9919552803
601,1230848,9191,1000.0,73744.27348825999,133,,,,,,,,,,,,,
602,1232896,9196,1000.0,73822.35353346,134,0.5127113461494446,0.2,0.73993134,0.710302734375,6010,-0.03775467272498645,355395.8125,0.0003,1.3113021850585938e-06,531176.0330078125,-12.384353086352348,,
603,1234944,9200,1000.0,73969.61038214999,134,0.512999415397644,0.2,0.66675735,0.710400390625,6020,-0.07546038785367273,198659.28125,0.0003,1.7881393432617188e-07,618151.0505859375,-12.373412629961967,,
,1235000,,,,,0.5127735137939453,0.2,0.8170005,0.73671875,6030,-0.0381274042010773,174481.78125,0.0003,0.0,447280.18193359376,-12.375661596655846,1000.0,72939.64279108048
604,1236992,9229,1000.0,73985.02361881999,134,,,,,,,,,,,,,
605,1239040,9234,1000.0,73777.60599409002,134,0.5121433734893799,0.2,0.7393233,0.745263671875,6040,-0.041019508556928486,196135.0,0.0003,-1.1920928955078125e-07,353436.7810058594,-12.369831925630569,,
,1240000,,,,,0.5128188729286194,0.2,0.71164644,0.702783203125,6050,-0.03964634208241478,199200.921875,0.0003,-1.1920928955078125e-07,387487.1751953125,-12.384011068940163,1000.0,73167.6341369629
606,1241088,9261,1000.0,73834.67484784,134,,,,,,,,,,,,,
607,1243136,9266,1000.0,73623.02027511,134,0.5125710368156433,0.2,0.76518816,0.72734375,6060,-0.05967080323607661,172823.703125,0.0003,0.0,490695.8028320313,-12.391577211022376,,
,1245000,,,,,0.511618971824646,0.2,0.65439343,0.7205078125,6070,-0.058014113284298216,156105.015625,0.0003,4.172325134277344e-07,277709.3479003906,-12.371836811304092,1000.0,72767.77039766312
608,1245184,9296,1000.0,73567.09821449999,133,,,,,,,,,,,,,
609,1247232,9300,1000.0,73485.01471148999,134,0.5114703178405762,0.2,0.59150857,0.708740234375,6080,-0.052934729179833086,198586.640625,0.0003,0.0,395925.4885253906,-12.354436579346658,,
610,1249280,9305,1000.0,73531.39795376,134,0.5107913613319397,0.2,0.8390376,0.736767578125,6090,-0.049823107165866534,134873.59375,0.0003,1.1920928955078125e-07,311599.8921875,-12.33737218081951,,
,1250000,,,,,0.5108212232589722,0.2,0.6739582,0.7025390625,6100,-0.040803442112519406,182075.453125,0.0003,5.960464477539063e-08,391411.83037109376,-12.328934040665626,1000.0,73804.151866436
611,1251328,9334,1000.0,73440.11581448001,134,,,,,,,,,,,,,
612,1253376,9339,1000.0,73415.14553114,134,0.5097588896751404,0.2,0.7662434,0.700439453125,6110,-0.05141527883824892,167611.09375,0.0003,-5.960464477539062e-07,337066.27231445315,-12.308115044236184,,
,1255000,,,,,0.50838303565979,0.2,0.6794642,0.680322265625,6120,-0.06285030057188123,244807.296875,0.0003,5.960464477539063e-08,424960.447265625,-12.264645662903785,1000.0,76333.85924043655
613,1255424,9367,1000.0,73425.29411352001,134,,,,,,,,,,,,,
614,1257472,9371,1000.0,73385.73576961999,134,0.5074211359024048,0.2,0.72234124,0.731689453125,6130,-0.05573983986105304,200015.53125,0.0003,0.0,400884.280078125,-12.222494718432426,,
615,1259520,9376,1000.0,73785.18387752,134,0.50620436668396,0.2,0.7276466,0.69736328125,6140,-0.06756105797830969,267406.625,0.0003,1.1920928955078125e-07,652647.4471679687,-12.19312684237957,,
,1260000,,,,,0.5052257180213928,0.2,0.8029397,0.721484375,6150,-0.05586822073091753,271307.15625,0.0003,-4.124641418457031e-05,443889.16181640624,-12.153519952297211,1000.0,73231.53459882736
616,1261568,9404,1000.0,73798.99670792,134,,,,,,,,,,,,,
617,1263616,9408,1000.0,73745.22789706,134,0.5050715804100037,0.2,0.9879969,0.74970703125,6160,-0.02265084176615346,140054.671875,0.0003,-1.1920928955078125e-07,321891.1514648438,-12.146490016579628,,
,1265000,,,,,0.5046506524085999,0.2,0.5185484,0.648876953125,6170,-0.052659504805342296,210527.625,0.0003,0.0,379908.7592285156,-12.127785536646844,1000.0,72695.23844165802
618,1265664,9435,1000.0,73749.68863630999,134,,,,,,,,,,,,,
619,1267712,9439,1000.0,73575.50365143,134,0.503668487071991,0.2,0.6210885,0.720703125,6180,-0.06095204361481592,270203.125,0.0003,-1.1920928955078125e-07,404120.9809082031,-12.106029239296912,,
620,1269760,9443,1000.0,73617.78550971,134,0.5031454563140869,0.2,0.8590944,0.733056640625,6190,-0.05676616885175463,114507.515625,0.0003,4.76837158203125e-07,309000.17900390626,-12.083183401823044,,
,1270000,,,,,0.5030767917633057,0.2,0.54664963,0.651123046875,6200,-0.05237915540928952,189398.0,0.0003,2.384185791015625e-07,323246.39936523436,-12.074738988280297,1000.0,71312.69137897491
