rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/episodes,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss,eval/mean_ep_length,eval/mean_reward
92.68,260118,185.81922256000001,174,1490,3132,-43.88424487643772,259935,0.001,3.5872720824347604,,
92.73,260489,185.96845484000005,174,1492,3136,-43.901685333251955,260296,0.001,3.953955628898706,,
92.88,260877,186.25652868000006,174,1494,3140,-43.97704399108887,260684,0.001,3.8752894112558076,,
93.03,261261,186.57592915,174,1496,3144,-43.91749829662089,261066,0.001,4.3124897713513715,,
92.87,261623,186.34527616,174,1498,3148,-43.664247472235495,261438,0.001,4.452539672133743,,
92.79,261995,186.23174049999997,174,1500,3152,-43.92611377797228,261801,0.001,3.9878794601623047,,
92.54,262354,185.78523120000003,174,1502,3156,-43.76928762956099,262169,0.001,4.407179856842214,,
,262500,,,,,-43.7379136827257,262349,0.001,3.978622179764968,89.45,178.90091904997826
92.27,262720,185.24940256,174,1505,3160,-44.080885627053,262533,0.001,3.94401655572184,,
92.22,263084,185.18756519,174,1506,3164,-43.75249752468533,262896,0.001,3.7253732654783462,,
92.17,263446,184.95140671999997,174,1508,3168,-43.523802331153384,263266,0.001,4.19308836663023,,
92.15,263812,184.82353856999998,174,1510,3172,-44.01800951750382,263621,0.001,3.8693952638169993,,
92.15,264174,184.76775551999998,174,1512,3176,-43.219599290327594,263983,0.001,3.9270230987098778,,
92.05,264532,184.48897961000006,174,1514,3180,-43.858071645100914,264344,0.001,3.725702104943522,,
92.03,264884,184.41268292,174,1516,3184,-43.6993759510129,264696,0.001,4.108649873733521,,
,265000,,,,,-44.09028772874312,264877,0.001,3.5874107500140586,89.4,177.99323348402976
92.14,265247,184.57747082999998,174,1519,3188,-43.74284630633415,265062,0.001,4.546713641894761,,
92.09,265610,184.51657853000003,174,1521,3192,-43.4436539736661,265420,0.001,3.729091617194089,,
92.01,265984,184.34079232000005,174,1523,3196,-43.389842466874555,265798,0.001,3.520832901651209,,
91.6,266340,183.48212674,174,1525,3200,-43.709678568738575,266157,0.001,4.551441020153939,,
91.71,266729,183.6386098,174,1527,3204,-43.54853416442871,266540,0.001,4.230585035651621,,
91.76,267110,183.76663967999997,174,1529,3208,-43.7526224454244,266921,0.001,4.622827470917063,,
91.75,267488,183.75969433999995,174,1531,3212,-43.442911675635806,267297,0.001,3.5730554254431475,,
,267500,,,,,-43.46430309613546,267392,0.001,4.112493388276351,96.5,193.30715211331844
91.97,267868,184.16719584000003,174,1535,3216,-43.431167205174766,267677,0.001,3.619321989516417,,
92.08,268242,184.32566384,174,1537,3220,-43.673237496234,268055,0.001,4.1352336783158155,,
92.0,268604,184.04274578000002,174,1538,3224,-43.65138548070734,268423,0.001,5.11326180013378,,
92.14,268970,184.26282396,174,1540,3228,-44.005610386530556,268783,0.001,4.007163072369762,,
92.25,269343,184.41478432,174,1542,3232,-43.65106274219269,269151,0.001,3.8980649912610965,,
92.25,269714,184.33414605,174,1544,3236,-43.77008344862196,269529,0.001,4.324518368794368,,
,270000,,,,,-43.54332024710519,269901,0.001,4.599604649977251,91.1,182.4648493796587
92.13,270090,184.09216930999995,174,1548,3240,,,,,,
91.92,270453,183.66838915999998,174,1550,3244,-43.699712875041556,270267,0.001,4.2634749552036855,,
91.96,270819,183.63113872999995,174,1552,3248,-43.06828250055728,270632,0.001,3.717423923637556,,
91.74,271169,183.1001684,174,1553,3252,-43.91627736525102,270986,0.001,3.694873187733793,,
91.66,271520,182.83356010000003,174,1555,3256,-43.741150538126625,271336,0.001,3.603949941339947,,
91.69,271889,182.86504333999997,174,1557,3260,-43.74482905069987,271699,0.001,4.411546172036065,,
91.66,272250,182.72516004999994,174,1560,3264,-43.32104000515408,272066,0.001,4.38346462035447,,
,272500,,,,,-43.486420919728836,272326,0.001,3.8979955218559086,89.85,178.32473097145558
91.53,272599,182.47215278,174,1563,3268,-43.76334996656938,272414,0.001,4.377326027913527,,
91.39,272951,182.18872575999998,174,1565,3272,-43.39505900893101,272765,0.001,4.458826284298952,,
91.41,273315,182.22397870000003,174,1567,3276,-43.5682238665494,273129,0.001,3.9389918895249956,,
91.42,273674,182.24288278,174,1569,3280,-43.39256659798,273488,0.001,4.070069873725975,,
91.58,274042,182.63183304000003,174,1570,3284,-43.70591711490712,273854,0.001,3.7718224422906035,,
91.5,274397,182.55944287,174,1572,3288,-43.67797764864835,274213,0.001,4.264129276980054,,
91.5,274760,182.50143664999996,174,1574,3292,-44.22546598646376,274568,0.001,4.630011987150385,,
,275000,,,,,-43.61613787775455,274848,0.001,3.5154501407042793,90.95,181.8386773586273
91.45,275129,182.36213176,174,1578,3296,-43.503140622919254,274937,0.001,3.9160313579473605,,
91.53,275493,182.56386027,174,1579,3300,-43.443576415379844,275305,0.001,3.9666020646691322,,
91.25,275854,182.03485689999997,174,1581,3304,-43.320979898626156,275664,0.001,4.638927332379601,,
91.15,276225,181.75555670999998,174,1583,3308,-43.345753105319275,276038,0.001,4.099093619081163,,
90.97,276585,181.25343769,174,1585,3312,-44.09190333166788,276392,0.001,4.50825899068047,,
90.9,276958,181.05935760999998,174,1587,3316,-43.25470447540283,276769,0.001,3.9227205772989806,,
90.94,277336,181.17434379999997,174,1589,3320,-43.512761773003476,277147,0.001,4.020030032263862,,
,277500,,,,,-43.218024492263794,277337,0.001,4.319635076621144,92.4,185.17245896458627
91.09,277713,181.52203322000003,174,1593,3324,-43.500005679660376,277525,0.001,4.24535612265269,,
91.05,278075,181.52556541,174,1595,3328,-43.5093412813933,277886,0.001,5.128332772097745,,
91.06,278449,181.60758691999996,174,1597,3332,-43.51869114240011,278262,0.001,4.146287062293605,,
90.99,278813,181.48579815000002,174,1599,3336,-43.53456349806352,278625,0.001,3.8753775737502356,,
90.86,279176,181.17382934999998,174,1601,3340,-43.711371546206266,278993,0.001,4.478169802696474,,
90.91,279544,181.23485387999997,174,1603,3344,-43.878845638699005,279354,0.001,4.563814465204874,,
90.92,279911,181.19230571,174,1604,3348,-43.59453071247447,279727,0.001,4.314074559158154,,
,280000,,,,,-43.05019621415572,279815,0.001,4.316471839492971,90.5,178.96443895697593
91.06,280275,181.45860684000002,174,1608,3352,-43.15057295018976,280091,0.001,4.746463976549299,,
91.26,280646,181.92547521,174,1610,3356,-43.49360132217407,280456,0.001,3.803075181941191,,
91.3,281019,182.01680115,174,1612,3360,-43.34667860943338,280829,0.001,3.9565464091557327,,
91.35,281385,182.10152197,174,1614,3364,-43.52179988225301,281196,0.001,3.9751169505872226,,
91.34,281733,182.00380777999996,174,1616,3368,-43.680481390519574,281550,0.001,4.410509594462135,,
91.37,282088,181.94494755,174,1618,3372,-43.16986991034614,281904,0.001,4.264851374572583,,
91.32,282447,181.75470101,174,1620,3376,-43.559546123851426,282261,0.001,4.101412578062578,,
,282500,,,,,-43.29941448635525,282351,0.001,4.377127475208706,87.9,172.9079567283392
91.33,282807,181.66430713999998,174,1623,3380,-43.396273125542535,282624,0.001,3.9596723503536646,,
91.14,283156,181.22842160999997,174,1625,3384,-42.96028642876204,282973,0.001,4.4705114309815155,,
91.04,283501,180.91468324999997,174,1627,3388,-43.3599796295166,283317,0.001,5.50727190690882,,
90.94,283854,180.65233586999994,174,1628,3392,-43.0214624626692,283667,0.001,4.244706510127275,,
90.97,284226,180.72281736999997,174,1630,3396,-43.54793278376261,284036,0.001,4.308879005281549,,
90.97,284590,180.70814484000002,174,1632,3400,-43.54375262790256,284402,0.001,3.713860938284132,,
90.96,284950,180.59984331999996,174,1634,3404,-43.09424068616784,284762,0.001,4.400768403168563,,
,285000,,,,,-43.034377637116805,284854,0.001,4.141448692135189,89.4,177.55382059514523
90.9,285315,180.45276736000002,174,1638,3408,-43.51466671256132,285131,0.001,4.370287367667275,,
90.76,285661,180.24893001,174,1640,3412,-43.57511609099632,285480,0.001,4.042725201214061,,
90.58,286016,179.86917729999993,174,1641,3416,-43.34661143759023,285832,0.001,4.005366946044176,,
90.49,286385,179.63622096999998,174,1643,3420,-43.04853768782182,286195,0.001,4.501896448349685,,
90.54,286767,179.69099275999997,174,1646,3424,-43.40654238065084,286574,0.001,4.128908260245073,,
90.56,287131,179.69663741,174,1647,3428,-43.39264183856071,286945,0.001,4.636552887213858,,
90.47,287496,179.48959971999994,174,1649,3432,-43.396375020345054,287310,0.001,4.510960594813029,,
,287500,,,,,-43.38759053548177,287400,0.001,4.008010994063484,90.05,180.19497746825218
90.52,287865,179.58020058999998,174,1653,3436,-43.30660708745321,287679,0.001,3.8608563020057285,,
90.54,288230,179.63053749999995,174,1655,3440,-43.70818564232359,288039,0.001,4.609302698297704,,
90.43,288587,179.38809932999996,174,1657,3444,-43.15501003730588,288396,0.001,4.336140769283946,,
90.49,288960,179.49230914,174,1659,3448,-43.11627819227136,288767,0.001,4.214362481366033,,
90.44,289319,179.43580917000003,174,1661,3452,-43.166428524514906,289137,0.001,3.9750601732602684,,
90.32,289678,179.15039421999998,174,1663,3456,-43.169244185737945,289491,0.001,4.011078134826992,,
,290000,,,,,-43.73283717943274,289852,0.001,4.025888116805108,90.3,178.92255688905715
90.19,290038,178.84618695999998,174,1666,3460,,,,,,
90.23,290408,178.93126161999993,174,1668,3464,-42.98510916336723,290219,0.001,3.990951576540547,,
90.41,290774,179.3324343,174,1670,3468,-43.380976211192994,290583,0.001,4.354353438848737,,
90.5,291138,179.56064913999998,174,1672,3472,-43.754215738047726,290951,0.001,3.9864612010217484,,
90.58,291505,179.80405988999996,174,1674,3476,-43.23757835056471,291318,0.001,3.8837765835143707,,
90.66,291873,180.04397038999997,174,1676,3480,-43.36671622594198,291685,0.001,3.930485907289171,,
90.09,292165,178.84525809,174,1677,3484,-43.32079945054165,291979,0.001,4.452478627825892,,
,292500,,,,,-43.63548013438349,292349,0.001,3.8866805123246233,88.4,176.47691042125226
90.34,292535,179.38596930999995,174,1681,3488,,,,,,
90.53,292907,179.83627688999997,174,1683,3492,-43.95308088219684,292715,0.001,4.353242480236551,,
90.39,293265,179.54789001,174,1685,3496,-43.41253479667332,293083,0.001,4.002676498505377,,
90.38,293628,179.52584677000007,174,1686,3500,-43.4609352458607,293442,0.001,4.1100615879585005,,
90.46,293996,179.71535564,174,1688,3504,-43.803030707619406,293806,0.001,3.9166777407985993,,
90.44,294359,179.67933337000002,174,1690,3508,-43.50767423841688,294174,0.001,3.7862077368630302,,
90.64,294725,180.06850147,174,1692,3512,-43.43441781130704,294536,0.001,4.0488928981211,,
,295000,,,,,-43.85641219768118,294815,0.001,4.156671364256677,93.3,188.7648277759552
90.81,295097,180.49012186999997,174,1695,3516,-43.13099280824053,294909,0.001,4.101746110205955,,
90.77,295462,180.4387415,174,1697,3520,-43.25792355970903,295269,0.001,3.5393290278616916,,
90.59,295826,180.15512765000003,174,1699,3524,-43.41014641655816,295641,0.001,3.9571700122621323,,
90.51,296182,179.97908364999995,174,1701,3528,-43.11727024260021,295993,0.001,3.978186851389268,,
90.49,296545,179.91699318,174,1702,3532,-43.47757186889648,296353,0.001,4.266962077882555,,
90.62,296927,180.15057373000002,174,1704,3536,-43.37081162134806,296740,0.001,3.8792477721969285,,
90.78,297308,180.43943960000001,174,1706,3540,-43.82087047894796,297115,0.001,3.8713132552802563,,
,297500,,,,,-43.00924809773763,297309,0.001,3.787569073057666,93.05,185.36233600080013
91.02,297689,180.94740009,174,1710,3544,-43.531024339463976,297496,0.001,3.878382608625624,,
91.03,298063,181.0232688,174,1712,3548,-43.39822932652065,297873,0.001,3.8828103226058337,,
91.29,298448,181.50069303999996,174,1714,3552,-43.534449441092356,298260,0.001,3.697020304571722,,
91.42,298820,181.81222405000005,174,1716,3556,-43.30026348431905,298634,0.001,4.120546637083355,,
91.51,299189,182.07694539000005,174,1718,3560,-43.57704228940217,299001,0.001,4.60806889431451,,
91.53,299561,182.15989564000003,174,1720,3564,-43.837740410698785,299373,0.001,4.116150254673428,,
91.49,299923,182.13707540000004,174,1722,3568,-43.44974214380438,299739,0.001,4.254440388896248,,
,300000,,,,,-43.43592218919234,299827,0.001,4.190086643804204,90.25,180.0070659816265
91.54,300292,182.32761096000002,174,1725,3572,-43.3251707288954,300101,0.001,4.17244221634335,,
91.54,300659,182.40416889,174,1727,3576,-43.517222001817494,300469,0.001,4.208348396089342,,
91.59,301032,182.59272909999999,174,1729,3580,-43.682703177134194,300847,0.001,3.8462416157126427,,
92.39,301404,184.29792985999995,174,1730,3584,-43.105073321949355,301215,0.001,3.875888008962978,,
92.32,301767,184.20426095000005,174,1732,3588,-43.53210100214532,301582,0.001,3.9177925919973724,,
92.3,302137,184.14312162000002,174,1734,3592,-43.189868211746216,301946,0.001,4.051558807492256,,
,302500,,,,,-43.17332007668235,302311,0.001,5.3043601512908936,90.05,179.00910651683807
92.36,302501,184.28837127999998,174,1737,3596,,,,,,
92.34,302862,184.24312352,174,1739,3600,-43.097044112834524,302676,0.001,4.199650906501932,,
92.23,303219,184.06597886000003,174,1741,3604,-43.13187493218316,303034,0.001,4.344364994027641,,
92.23,303582,184.11004129999998,174,1743,3608,-43.25481336767023,303395,0.001,4.638927805289794,,
92.25,303950,184.16594658000005,174,1744,3612,-42.778286933898926,303764,0.001,4.469245214571898,,
92.3,304327,184.24346620000003,174,1746,3616,-43.239058230785616,304142,0.001,3.906286572897306,,
92.27,304689,184.21727342999998,174,1748,3620,-43.09821709342625,304505,0.001,4.700498163059193,,
,305000,,,,,-43.0333001030816,304861,0.001,4.59964120388031,89.35,178.19960468411446
92.25,305051,184.09994124000002,174,1751,3624,,,,,,
92.3,305412,184.16192136,174,1753,3628,-43.09701972783998,305223,0.001,4.126093803450119,,
92.36,305781,184.25020847000005,174,1755,3632,-43.53046814938809,305597,0.001,4.290094631596616,,
92.22,306149,183.92501459000002,174,1757,3636,-42.762011403622836,305960,0.001,4.489918654379637,,
92.1,306518,183.67235649999998,174,1760,3640,-43.07804935536486,306328,0.001,4.4385488110203895,,
91.91,306880,183.26374515000003,174,1762,3644,-43.16461231397546,306697,0.001,4.601701457013366,,
91.8,307243,183.02210574000003,174,1764,3648,-42.86438892198645,307055,0.001,4.499108679916548,,
,307500,,,,,-43.114935448829165,307326,0.001,4.147371733060447,89.45,177.89410614669322
91.47,307595,182.36761245999998,174,1767,3652,-43.11848360993142,307413,0.001,4.641384790683615,,
91.38,307958,182.11989226000003,174,1769,3656,-43.40031690182893,307772,0.001,3.9990762013655443,,
91.25,308314,181.7630075,174,1771,3660,-42.730453577908605,308123,0.001,4.236869411035017,,
91.12,308673,181.45719529000002,174,1773,3664,-42.819177107377485,308487,0.001,5.294761877168309,,
91.1,309033,181.34285390999997,174,1775,3668,-43.05875413314156,308846,0.001,4.28211018541357,,
91.02,309394,181.12713523,174,1777,3672,-43.03253877427843,309211,0.001,4.2954764233695135,,
90.97,309756,180.91381001999997,174,1778,3676,-43.148938523962144,309572,0.001,3.9317525244773703,,
,310000,,,,,-42.92663744662671,309845,0.001,4.122958814844172,87.1,173.6191131412983
90.83,310115,180.53519394,174,1782,3680,-42.58951506503793,309931,0.001,4.919169826563015,,
90.68,310472,180.19024708999999,174,1783,3684,-42.754670786303144,310284,0.001,4.534793853759766,,
90.72,310839,180.25452751999993,174,1785,3688,-42.94396755912087,310655,0.001,4.019566709345037,,
90.57,311194,179.94207669999997,174,1787,3692,-42.65254905007102,311011,0.001,4.284170407927438,,
90.55,311556,179.84739561000004,174,1789,3696,-42.300851016574434,311368,0.001,4.063835804992252,,
90.52,311914,179.74825771,174,1791,3700,-42.506158108181424,311727,0.001,4.100901449119652,,
90.5,312269,179.68283351,174,1793,3704,-43.21855545043945,312084,0.001,4.044225903763168,,
,312500,,,,,-42.617289716547184,312349,0.001,3.7543713585896925,89.3,176.8086750715971
90.5,312632,179.59938393999997,174,1796,3708,-43.03559721277115,312443,0.001,3.992204283146148,,
90.3,312980,179.14748622,174,1797,3712,-42.77808219061957,312798,0.001,4.842781332101715,,
90.09,313336,178.63102629000005,174,1799,3716,-42.95884298241657,313147,0.001,4.325454761152682,,
90.06,313695,178.51950196,174,1801,3720,-42.90810097588433,313506,0.001,3.891826336303454,,
90.06,314057,178.49558754999998,174,1803,3724,-42.44339219913926,313869,0.001,3.939309934089924,,
90.06,314418,178.51408843000002,174,1805,3728,-42.607749071988195,314232,0.001,4.254384038123217,,
89.91,314772,178.21912773000003,174,1807,3732,-42.909994613292604,314585,0.001,3.7368768716967384,,
,315000,,,,,-43.126034612241,314863,0.001,4.088345891685896,89.3,178.31762310266495
89.9,315139,178.25071539999996,174,1810,3736,-43.1117961153071,314956,0.001,4.96092382554085,,
89.91,315509,178.32620500000002,174,1812,3740,-43.138964528622836,315322,0.001,3.901685429143382,,
89.92,315872,178.3392133,174,1814,3744,-43.377859115600586,315686,0.001,4.062036091866701,,
89.98,316241,178.46516724,174,1816,3748,-43.135922639266305,316051,0.001,4.164590097242786,,
90.11,316606,178.74812058999998,174,1818,3752,-43.3394079623015,316420,0.001,3.9962180132394307,,
90.13,316971,178.83381943,174,1820,3756,-43.16322202267854,316786,0.001,4.016693711280823,,
90.32,317346,179.25677568,174,1822,3760,-42.83341291676397,317155,0.001,4.544883879282141,,
,317500,,,,,-42.76426393335516,317338,0.001,4.579280969771472,89.6,177.9248483657837
90.28,317701,179.20606766000003,173,1825,3764,-42.87544038560655,317518,0.001,4.333516426300735,,
90.4,318073,179.48837170000002,174,1827,3768,-42.81284965168346,317881,0.001,4.330108385194432,,
90.38,318432,179.42328725,174,1830,3772,-42.831537160006434,318244,0.001,4.439274422147057,,
90.33,318789,179.3581962,174,1831,3776,-42.7450458353216,318605,0.001,4.195599947082862,,
90.37,319152,179.46430239,174,1833,3780,-42.639141813237615,318964,0.001,4.270408972780755,,
90.52,319524,179.76898466,174,1835,3784,-42.82372121608004,319336,0.001,4.838066744548018,,
90.31,319870,179.30299713999997,174,1837,3788,-42.6023264385405,319685,0.001,4.378220978905173,,
,320000,,,,,-42.05337784138132,319868,0.001,4.940808871959118,91.25,181.10814119279385
90.31,320225,179.33180450000003,173,1841,3792,-42.77495051539221,320041,0.001,5.08484140209768,,
90.45,320601,179.58483305,173,1843,3796,-42.68100551848716,320413,0.001,3.683564271424946,,
90.54,320968,179.77221033000006,173,1845,3800,-42.663829884630566,320782,0.001,4.247865514552339,,
90.64,321333,179.97695664,173,1847,3804,-42.49471412821019,321146,0.001,4.8266038792107695,,
90.74,321706,180.20340208999997,173,1849,3808,-42.49906840222947,321521,0.001,4.587034373534353,,
90.87,322067,180.49877686999997,173,1851,3812,-42.522236036217734,321881,0.001,4.594037276442333,,
90.95,322431,180.69201632999997,173,1853,3816,-42.90229350962537,322247,0.001,4.4550651438692785,,
,322500,,,,,-42.873475161465734,322335,0.001,4.262356397780505,91.1,181.25391535162925
91.17,322812,181.13479716000006,173,1856,3820,-42.83923666817801,322620,0.001,4.623551299891521,,
91.23,323180,181.28443983999998,173,1858,3824,-43.04224436333839,322994,0.001,3.910700754916414,,
91.32,323550,181.46860834,173,1860,3828,-42.50145023427111,323359,0.001,4.66181341221458,,
91.45,323917,181.73853797,173,1862,3832,-42.73259353637695,323731,0.001,4.015013833622356,,
91.44,324283,181.73737071999997,173,1863,3836,-42.82898662401282,324097,0.001,3.7098235824833745,,
91.41,324650,181.64452088000002,174,1865,3840,-42.96893567624299,324463,0.001,4.36670716603597,,
,325000,,,,,-43.121270736058555,324832,0.001,4.15318213513023,91.85,182.90241553783417
91.44,325016,181.73155768999996,173,1868,3844,,,,,,
91.5,325391,181.92702567,173,1870,3848,-42.60815527084026,325199,0.001,4.2213981608127025,,
91.56,325762,182.03236873000006,173,1872,3852,-42.72620684035281,325572,0.001,3.8746332234524665,,
91.71,326142,182.32765323000004,173,1874,3856,-43.128207524617515,325951,0.001,4.134575897885352,,
91.77,326523,182.45320435999994,173,1876,3860,-42.691841855962224,326331,0.001,5.088974868997615,,
91.93,326894,182.8054953,173,1878,3864,-42.68442518446181,326701,0.001,4.670767868889703,,
91.85,327258,182.66581996000002,173,1880,3868,-42.534845092079856,327077,0.001,4.631845621580489,,
,327500,,,,,-42.5516087214152,327346,0.001,3.9905950194910953,89.25,178.1106766819954
91.96,327628,182.91724108999998,173,1884,3872,-43.024624803331164,327436,0.001,4.574902073542277,,
92.1,327999,183.26576089,173,1886,3876,-42.82801713334753,327808,0.001,4.579519685278547,,
92.24,328376,183.56558178,173,1888,3880,-42.75531517191136,328185,0.001,4.052732565528468,,
92.34,328758,183.80097621000002,173,1890,3884,-42.71134818868434,328564,0.001,4.368833739706811,,
92.71,329141,184.60816272,173,1892,3888,-42.75026378225773,328946,0.001,4.1730087513619285,,
93.03,329528,185.30224722,173,1894,3892,-42.652614749207785,329337,0.001,4.393583937567108,,
93.1,329911,185.56008522,173,1897,3896,-42.80841523773816,329720,0.001,4.048578323150168,,
,330000,,,,,-42.338275178949885,329815,0.001,4.043411596197831,92.35,184.66033376455306
93.24,330292,185.91495623999995,173,1900,3900,-42.571331898371376,330103,0.001,4.440036306676176,,
93.37,330670,186.31339133,173,1902,3904,-42.819390058517456,330484,0.001,4.2503304443861305,,
93.52,331058,186.68747921,173,1904,3908,-42.71418287316147,330864,0.001,4.108331134638836,,
93.67,331434,187.05508690000002,173,1906,3912,-42.797667077247134,331243,0.001,4.1667208847246675,,
93.87,331818,187.54514734,173,1908,3916,-42.793597119919795,331625,0.001,4.219950772346334,,
93.9,332202,187.69329558,173,1910,3920,-42.9942409992218,332013,0.001,4.26827129383677,,
,332500,,,,,-42.52156066894531,332388,0.001,4.0899966327092985,89.35,178.33428582549095
93.95,332575,187.81024043999997,173,1914,3924,,,,,,
94.02,332952,187.99966062,173,1916,3928,-43.11633869093291,332765,0.001,4.991561785036204,,
94.03,333320,188.07168256999998,173,1918,3932,-42.749751011530556,333131,0.001,3.810003618399302,,
94.22,333705,188.52835406000003,173,1920,3936,-42.83535953443877,333512,0.001,3.76676205956206,,
94.17,334067,188.54623213,173,1922,3940,-42.92813966539171,333878,0.001,4.239671558803982,,
94.23,334439,188.72098959,173,1924,3944,-42.812286059061684,334254,0.001,3.9240238214793957,,
93.68,334759,187.51800564,173,1925,3948,-43.05011591703995,334565,0.001,4.023012443255353,,
,335000,,,,,-42.78547477722168,334854,0.001,4.682960018515587,94.6,189.92247896790505
93.72,335134,187.69445935999997,173,1929,3952,-43.03121905856662,334945,0.001,4.17251546566303,,
93.7,335512,187.74893507999997,173,1931,3956,-42.86149161202567,335322,0.001,4.174199763032579,,
93.65,335888,187.69925837,173,1933,3960,-43.16528677433095,335695,0.001,4.1887661356675,,
93.7,336264,187.79077076,173,1935,3964,-42.98839414880631,336074,0.001,4.02177797338014,,
93.91,336649,188.25840155999998,173,1937,3968,-43.128826871831365,336455,0.001,4.340047964296843,,
93.99,337027,188.50177672,173,1939,3972,-42.92597409512134,336834,0.001,4.722431195543168,,
94.14,337413,188.85610509999998,173,1941,3976,-43.25266774495443,337219,0.001,4.3512365645969036,,
,337500,,,,,-43.196851380017335,337317,0.001,4.637640758436554,93.65,187.53162612318994
94.16,337792,188.97356041999996,173,1945,3980,-42.838419596354164,337602,0.001,4.52015096694231,,
94.12,338170,188.99565418999998,173,1947,3984,-43.00494595791431,337977,0.001,4.099892276398679,,
94.06,338547,188.97851347999998,173,1949,3988,-43.18590859307183,338355,0.001,4.824599252952324,,
93.99,338927,188.84093754000003,173,1951,3992,-42.99846045176188,338737,0.001,4.14838729937052,,
94.01,339312,188.94685647000003,173,1953,3996,-43.03090000152588,339119,0.001,4.713314406573772,,
94.01,339693,188.97870245999994,173,1955,4000,-43.19428788854721,339500,0.001,3.7170725599411996,,
,340000,,,,,-43.0728976726532,339881,0.001,4.6401723598440485,95.45,192.36248517036438
94.02,340072,188.94564208,173,1959,4004,,,,,,
93.97,340455,188.80744567000002,173,1961,4008,-43.09442407434637,340261,0.001,4.153215440471521,,
94.06,340840,188.98612403000004,173,1963,4012,-42.81458702865912,340646,0.001,4.138526070978224,,
94.05,341223,188.93397649000002,173,1965,4016,-43.15213946078686,341032,0.001,4.929466068103749,,
94.07,341609,189.00738558,173,1967,4020,-43.19555259237484,341416,0.001,3.7410072198848137,,
94.14,341989,189.26682055000003,173,1969,4024,-43.09107001622518,341796,0.001,3.7980150977770486,,
94.22,342374,189.48064689,173,1971,4028,-43.216369231541954,342181,0.001,3.841951969972591,,
,342500,,,,,-43.08290311123462,342373,0.001,4.011463622043007,95.7,193.08356053829192
94.4,342760,189.85418838,173,1974,4032,-43.21378894562417,342565,0.001,4.210350559112873,,
94.4,343145,189.85153011999998,173,1976,4036,-43.59903108312729,342953,0.001,4.3139789713189955,,
94.6,343527,190.39125769999995,173,1978,4040,-43.21229966481527,343336,0.001,4.730762707559686,,
94.68,343907,190.67072256,173,1980,4044,-43.45527648925781,343714,0.001,3.8389952734897013,,
95.25,344284,192.05121506,173,1982,4048,-43.287461853027345,344091,0.001,4.733478732161469,,
95.44,344678,192.46643694000005,173,1984,4052,-43.23604347229004,344483,0.001,3.9182097458839418,,
,345000,,,,,-43.53497454584861,344874,0.001,4.582164202417646,96.15,198.8022528707981
95.54,345066,192.81668811000003,173,1987,4056,,,,,,
95.65,345453,193.25035179,173,1989,4060,-43.395066163977795,345260,0.001,4.350164471840372,,
95.76,345840,193.63111891000005,173,1991,4064,-43.473041456572865,345645,0.001,4.182015440901932,,
95.41,346190,193.02893908000001,173,1993,4068,-43.40406997998556,345997,0.001,3.9830095669657912,,
95.53,346580,193.38691762000002,173,1995,4072,-43.66579872131348,346388,0.001,4.014297444410999,,
95.45,346958,193.26498746000004,173,1997,4076,-43.78070600827535,346768,0.001,4.340077417775205,,
95.5,347342,193.34887743000002,173,1999,4080,-43.34219272931417,347149,0.001,4.590787976980209,,
,347500,,,,,-43.530569076538086,347343,0.001,4.033441425598774,94.95,190.91522060036658
95.54,347724,193.36312372,173,2003,4084,-43.5147239021633,347535,0.001,4.071819433601954,,
95.58,348105,193.41395191,173,2005,4088,-43.39397679204526,347911,0.001,4.072105659090954,,
95.56,348483,193.40060439,173,2007,4092,-43.05427916844686,348290,0.001,4.099374172588189,,
95.53,348865,193.28799005999997,173,2009,4096,-43.341106804049744,348672,0.001,4.0799633350568945,,
95.6,349253,193.39101669,173,2011,4100,-43.5536142985026,349058,0.001,4.32252298251237,,
95.57,349629,193.32345878,173,2014,4104,-43.22335945291722,349434,0.001,4.908660501562139,,
,350000,,,,,-43.401884765625,349822,0.001,4.076438475136805,93.8,189.17994948625565
95.6,350015,193.4673495,173,2017,4108,,,,,,
95.54,350394,193.37710472000003,173,2019,4112,-43.405939686055085,350203,0.001,3.8305902067495854,,
95.48,350771,193.30594694000007,173,2021,4116,-43.720383270927094,350577,0.001,3.9838477719214653,,
95.46,351155,193.25803670000002,173,2023,4120,-43.6221219698588,350964,0.001,3.977828570416099,,
95.46,351535,193.23756652,173,2026,4124,-43.80236725185228,351343,0.001,4.772195590578991,,
95.39,351913,193.10853199000002,173,2028,4128,-43.75567388534546,351720,0.001,5.070056587457657,,
95.4,352300,193.17581895,173,2030,4132,-43.37568227450053,352108,0.001,3.862079083292108,,
,352500,,,,,-43.22712207370334,352393,0.001,3.9139443177443285,95.35,192.27350222468377
95.3,352675,192.98308447,173,2033,4136,-43.48098739624024,352492,0.001,4.0012691430371214,,
95.18,353045,192.58058869999996,173,2035,4140,-43.724934951118804,352851,0.001,4.59873834220312,,
95.12,353419,192.36679107,173,2037,4144,-43.872775157292686,353232,0.001,3.9786327853798866,,
95.07,353791,192.12423579999995,173,2039,4148,-43.297211854354195,353599,0.001,4.502953334521222,,
94.87,354165,191.66562620000002,173,2042,4152,-43.40688612023178,353978,0.001,3.895858290244122,,
