time/fps,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
115,5781,667300,44484,15.0,70.92005666000001,0.011374328533808391,-35.66003853934152,0.001,667187,,
115,5781,667360,44488,15.0,70.91390499,0.009463264017055432,-35.71610641479492,0.001,667247,,
115,5782,667420,44492,15.0,70.9135421,0.011675448467334112,-35.23688670567104,0.001,667307,,
115,5782,667480,44496,15.0,70.90451110999999,0.01781999592979749,-34.94441277640207,0.001,667367,,
115,5783,667540,44500,15.0,70.91263141,0.010512654731671015,-35.53393227713449,0.001,667427,,
115,5784,667600,44504,15.0,70.91326671,0.011248497106134892,-35.82677895682199,0.001,667487,,
115,5784,667660,44508,15.0,70.91322715,0.01316504655405879,-35.85027040754046,0.001,667547,,
115,5785,667720,44512,15.0,70.91493879999999,0.01866286943356196,-36.2220093863351,0.001,667607,,
115,5785,667780,44516,15.0,70.91663276,0.01961593348532915,-36.55247988019671,0.001,667667,,
115,5786,667840,44520,15.0,70.91205083,0.013643679084877174,-35.71919958932059,0.001,667727,,
115,5786,667900,44524,15.0,70.91433914,0.010694040109713872,-36.14384024483817,0.001,667787,,
115,5787,667960,44528,15.0,70.91528186000001,0.010966931469738483,-35.42181396484375,0.001,667847,,
115,5787,668020,44532,15.0,70.91366172000001,0.06158107730249564,-35.32220622471401,0.001,667907,,
115,5788,668080,44536,15.0,70.91416711,0.013700199065109093,-36.11621584211077,0.001,667967,,
115,5788,668140,44540,15.0,70.91707647999999,0.015280926103393237,-35.84832109723772,0.001,668027,,
115,5789,668200,44544,15.0,70.91908012,0.013613055056581894,-35.37254006522043,0.001,668087,,
115,5789,668260,44548,15.0,70.91746479999999,0.012422473852833111,-37.678023202078684,0.001,668147,,
115,5790,668320,44552,15.0,70.91218137,0.009076871753980717,-37.34749221801758,0.001,668207,,
115,5790,668380,44556,15.0,70.91127537,0.015272367000579833,-35.3172356741769,0.001,668267,,
115,5791,668440,44560,15.0,70.91515667,0.015774973140408596,-35.74087578909738,0.001,668327,,
115,5791,668500,44564,15.0,70.91948441,0.24797227618594964,-35.0715697152274,0.001,668387,,
115,5792,668560,44568,15.0,70.91482548,0.010735501628369093,-35.706485748291016,0.001,668447,,
115,5792,668620,44572,15.0,70.91481563,0.04781134724617005,-36.981358664376394,0.001,668507,,
115,5793,668680,44576,15.0,70.91456649000001,0.014759487348298232,-35.79996599469866,0.001,668567,,
115,5794,668740,44580,15.0,70.91897577,0.010478604150315126,-36.37353733607701,0.001,668627,,
115,5794,668800,44584,15.0,70.92050745000002,0.011265678455432256,-36.85326113019671,0.001,668687,,
115,5795,668860,44588,15.0,70.92396447,0.013218014687299728,-35.480857849121094,0.001,668747,,
115,5795,668920,44592,15.0,70.92338208999999,0.032298414905865984,-35.535052163260325,0.001,668807,,
115,5796,668980,44596,15.0,70.92911386,0.0686894723214209,-36.89458193097796,0.001,668867,,
115,5796,669040,44600,15.0,70.92226950999999,0.0088279419268171,-36.00138473510742,0.001,668927,,
115,5797,669100,44604,15.0,70.92197038,0.06836272959286968,-34.43362808227539,0.001,668987,,
115,5797,669160,44608,15.0,70.92264975,0.015346850951512654,-37.71941375732422,0.001,669047,,
115,5798,669220,44612,15.0,70.92466953999998,0.009676723244289557,-36.70199366978237,0.001,669107,,
115,5798,669280,44616,15.0,70.93041428,0.01079821065068245,-36.455634525844026,0.001,669167,,
115,5799,669340,44620,15.0,70.93470182999998,0.010599968737612169,-35.74789701189314,0.001,669227,,
115,5799,669400,44624,15.0,70.93437569999999,0.01064435876905918,-35.80521719796317,0.001,669287,,
115,5800,669460,44628,15.0,70.93434914999999,0.009704240846137207,-36.6825932094029,0.001,669347,,
115,5800,669520,44632,15.0,70.93395424,0.01427464485168457,-35.242537362234934,0.001,669407,,
115,5801,669580,44636,15.0,70.93768897999999,0.013280825006465118,-35.625615801130024,0.001,669467,,
115,5801,669640,44640,15.0,70.93984806,0.01576128595819076,-35.40760094778879,0.001,669527,,
115,5802,669700,44644,15.0,70.93892382000001,0.01396470150599877,-36.32028089250837,0.001,669587,,
115,5802,669760,44648,15.0,70.94109751,0.012400731009741624,-35.2465580531529,0.001,669647,,
115,5803,669820,44652,15.0,70.94239042999999,0.018837155898412068,-35.74891117640904,0.001,669707,,
115,5804,669880,44656,15.0,70.94729355,0.013288883057733377,-36.01247188023159,0.001,669767,,
115,5804,669940,44660,15.0,70.94340602999999,0.01097302846610546,-35.31809834071568,0.001,669827,,
,,670000,,,,0.01015011863783002,-34.95658166067941,0.001,669887,70.9195273399353,15.0
115,5805,670000,44664,15.0,70.93865892,,,,,,
115,5806,670060,44668,15.0,70.93519464,0.009808463913698991,-35.328557695661274,0.001,669947,,
115,5806,670120,44672,15.0,70.93600071,0.020037752576172352,-36.13456072126116,0.001,670007,,
115,5807,670180,44676,15.0,70.93557978999999,0.011745892247805994,-34.50277600969587,0.001,670067,,
115,5807,670240,44680,15.0,70.93309604999999,0.01065693087875843,-35.858555385044646,0.001,670127,,
115,5808,670300,44684,15.0,70.93178420999999,0.11241192010541758,-36.891269138881135,0.001,670187,,
115,5808,670360,44688,15.0,70.92601511,0.011489884865780672,-35.581698826381135,0.001,670247,,
115,5809,670420,44692,15.0,70.92772149999999,0.013073346701761086,-36.3681400844029,0.001,670307,,
115,5809,670480,44696,15.0,70.9305291,0.011301304151614507,-35.88889421735491,0.001,670367,,
115,5810,670540,44700,15.0,70.92786396000001,0.014417877607047557,-34.414585658482146,0.001,670427,,
115,5810,670600,44704,15.0,70.93150079,0.011071556682387988,-35.772001538957866,0.001,670487,,
115,5811,670660,44708,15.0,70.93481347,0.011535607526699703,-37.57411357334682,0.001,670547,,
115,5812,670720,44712,15.0,70.93594249,0.06482575551296274,-35.86186054774693,0.001,670607,,
115,5812,670780,44716,15.0,70.93235713999998,0.012735618030031521,-35.756697518484934,0.001,670667,,
115,5813,670840,44720,15.0,70.92980185,0.015068337911119063,-35.84163611275809,0.001,670727,,
115,5813,670900,44724,15.0,70.92352404,0.008928833870838086,-35.583492279052734,0.001,670787,,
115,5814,670960,44728,15.0,70.92147664,0.03704288601875305,-35.6282103402274,0.001,670847,,
115,5814,671020,44732,15.0,70.92364752999998,0.01654360592365265,-35.45757947649275,0.001,670907,,
115,5815,671080,44736,15.0,70.9155621,0.015948680602014063,-36.21183558872768,0.001,670967,,
115,5815,671140,44740,15.0,70.91529119,0.009916501057644685,-35.50042888096401,0.001,671027,,
115,5816,671200,44744,15.0,70.91842814,0.014572013852496941,-35.03448895045689,0.001,671087,,
115,5816,671260,44748,15.0,70.91939552,0.023894218852122624,-36.19514792306082,0.001,671147,,
115,5817,671320,44752,15.0,70.92109971,0.10308288941159845,-35.93164879935129,0.001,671207,,
115,5817,671380,44756,15.0,70.91653809,0.07739035834868749,-36.77303096226284,0.001,671267,,
115,5818,671440,44760,15.0,70.92019711,0.05701917062203089,-34.76924351283482,0.001,671327,,
115,5818,671500,44764,15.0,70.92307921000001,0.01220855675637722,-34.69149671282087,0.001,671387,,
115,5819,671560,44768,15.0,70.92691308999999,0.009753352217376231,-34.84819739205496,0.001,671447,,
115,5819,671620,44772,15.0,70.92624083000001,0.00907981526106596,-34.966451917375835,0.001,671507,,
115,5820,671680,44776,15.0,70.92386617,0.01068559093400836,-36.73558807373047,0.001,671567,,
115,5820,671740,44780,15.0,70.92583132,0.008558736989895503,-34.51503372192383,0.001,671627,,
115,5821,671800,44784,15.0,70.92674428000001,0.008753316073367993,-36.43031692504883,0.001,671687,,
115,5821,671860,44788,15.0,70.92893788,0.009035399773468573,-36.0364202771868,0.001,671747,,
115,5822,671920,44792,15.0,70.92977894999999,0.01331307531024019,-34.7292970929827,0.001,671807,,
115,5822,671980,44796,15.0,70.92794871,0.009745664522051811,-33.53725515093122,0.001,671867,,
115,5823,672040,44800,15.0,70.93078787000002,0.017080674941341082,-35.838718959263396,0.001,671927,,
115,5823,672100,44804,15.0,70.92500356000001,0.010853425165017446,-37.22142083304269,0.001,671987,,
115,5824,672160,44808,15.0,70.92413281,0.013584365261097749,-36.13517543247768,0.001,672047,,
115,5825,672220,44812,15.0,70.92034425000001,0.012275218373785417,-34.8295053754534,0.001,672107,,
115,5825,672280,44816,15.0,70.91917414000001,0.01713337991386652,-35.42350878034319,0.001,672167,,
115,5826,672340,44820,15.0,70.92627819,0.00952101064225038,-35.596627371651785,0.001,672227,,
115,5826,672400,44824,15.0,70.93029603,0.04102828608204921,-36.442548751831055,0.001,672287,,
115,5827,672460,44828,15.0,70.93045894999999,0.01761262007057667,-37.4953487941197,0.001,672347,,
115,5827,672520,44832,15.0,70.92792382,0.015814037062227726,-34.520816802978516,0.001,672407,,
115,5828,672580,44836,15.0,70.92612082999999,0.021443034149706365,-35.9563718523298,0.001,672467,,
115,5828,672640,44840,15.0,70.92046933000002,0.011307117094596227,-36.685804639543804,0.001,672527,,
115,5829,672700,44844,15.0,70.91814563000001,0.014269410446286202,-35.71890531267439,0.001,672587,,
115,5829,672760,44848,15.0,70.91635115000001,0.07292245905846358,-34.432756423950195,0.001,672647,,
115,5830,672820,44852,15.0,70.91338019000001,0.012997173083325228,-35.081029074532644,0.001,672707,,
115,5830,672880,44856,15.0,70.91209324000002,0.012937480087081591,-34.5981638772147,0.001,672767,,
115,5831,672940,44860,15.0,70.90982423000001,0.014098237454891204,-35.29802376883371,0.001,672827,,
115,5831,673000,44864,15.0,70.90748324,0.015235210085908573,-36.431231362479075,0.001,672887,,
115,5832,673060,44868,15.0,70.90699826999999,0.01714689520498117,-36.26933833530971,0.001,672947,,
115,5833,673120,44872,15.0,70.90825448000001,0.014432481490075588,-34.61263929094587,0.001,673007,,
115,5833,673180,44876,15.0,70.9099084,0.013879903592169285,-36.70892987932478,0.001,673067,,
115,5834,673240,44880,15.0,70.91044245,0.015627479242781798,-36.49311774117606,0.001,673127,,
115,5834,673300,44884,15.0,70.90490353999999,0.015075403700272242,-35.60707746233259,0.001,673187,,
115,5835,673360,44888,15.0,70.90680997,0.01351495689402024,-34.52396665300642,0.001,673247,,
115,5835,673420,44892,15.0,70.90701561,0.025710051072140534,-35.01796667916434,0.001,673307,,
115,5836,673480,44896,15.0,70.90670462,0.012590822981049616,-35.934012276785715,0.001,673367,,
115,5836,673540,44900,15.0,70.91163653999999,0.00978415384888649,-35.31882313319615,0.001,673427,,
115,5837,673600,44904,15.0,70.91308770999999,0.04873488924155633,-35.646004813058035,0.001,673487,,
115,5837,673660,44908,15.0,70.91220134,0.009614170684168736,-37.12320600237165,0.001,673547,,
115,5838,673720,44912,15.0,70.91216752,0.008764701057225465,-34.877102443150115,0.001,673607,,
115,5838,673780,44916,15.0,70.91206556999998,0.03407198525965214,-35.405827386038645,0.001,673667,,
115,5839,673840,44920,15.0,70.90568891999999,0.01014316665629546,-35.7368403843471,0.001,673727,,
115,5839,673900,44924,15.0,70.90567908999999,0.013405783909062545,-35.707657950265066,0.001,673787,,
115,5840,673960,44928,15.0,70.90726071,0.011222627572715282,-35.24004200526646,0.001,673847,,
115,5840,674020,44932,15.0,70.90964718,0.014772089570760727,-34.964159284319194,0.001,673907,,
115,5841,674080,44936,15.0,70.91175919999999,0.009300038156410059,-35.173709869384766,0.001,673967,,
115,5841,674140,44940,15.0,70.91585131999999,0.027073623488346736,-35.15026365007673,0.001,674027,,
115,5842,674200,44944,15.0,70.91511334,0.010781939358760912,-36.09440558297293,0.001,674087,,
115,5842,674260,44948,15.0,70.9165719,0.009918669828524192,-35.13193566458566,0.001,674147,,
115,5843,674320,44952,15.0,70.92219535999999,0.02728361648817857,-34.483120509556365,0.001,674207,,
115,5844,674380,44956,15.0,70.92155807,0.009733671694993973,-35.92930930001395,0.001,674267,,
115,5844,674440,44960,15.0,70.92083737000002,0.013100273286302885,-34.28806005205427,0.001,674327,,
115,5845,674500,44964,15.0,70.92282636,0.00854881356159846,-35.95701653616769,0.001,674387,,
115,5845,674560,44968,15.0,70.92494861,0.01629815548658371,-36.42139652797154,0.001,674447,,
115,5846,674620,44972,15.0,70.92822229000001,0.012860123130182425,-35.81621279035296,0.001,674507,,
115,5846,674680,44976,15.0,70.92639113,0.009011816264440616,-36.15267072405134,0.001,674567,,
115,5847,674740,44980,15.0,70.92620978,0.017748379955689113,-36.219437735421316,0.001,674627,,
115,5848,674800,44984,15.0,70.93444469,0.009395406922946374,-36.50228936331613,0.001,674687,,
115,5848,674860,44988,15.0,70.93167079,0.012424655382831891,-35.64111546107701,0.001,674747,,
115,5849,674920,44992,15.0,70.92948983000001,0.010038034369548162,-37.413202558244976,0.001,674807,,
115,5849,674980,44996,15.0,70.92525924,0.01420428529381752,-35.803154536655974,0.001,674867,,
,,675000,,,,0.010119848015407721,-36.51964841570173,0.001,674897,70.9195273399353,15.0
115,5850,675040,45000,15.0,70.92125057,0.009383022723098596,-35.64777101789202,0.001,674927,,
115,5851,675100,45004,15.0,70.92166956,0.011084949721892674,-37.27813829694475,0.001,674987,,
115,5851,675160,45008,15.0,70.92019379999999,0.011153178413709004,-36.604915618896484,0.001,675047,,
115,5852,675220,45012,15.0,70.92191423,0.011862029445668061,-35.06636755807059,0.001,675107,,
115,5853,675280,45016,15.0,70.92233798,0.047460928186774255,-36.47187532697405,0.001,675167,,
115,5853,675340,45020,15.0,70.92429927,0.06591002953549226,-35.5737419128418,0.001,675227,,
115,5854,675400,45024,15.0,70.92557887,0.011145490718384584,-35.10155432564871,0.001,675287,,
115,5854,675460,45028,15.0,70.92341698,0.01306765762468179,-37.102356501988005,0.001,675347,,
115,5855,675520,45032,15.0,70.92045147,0.021150340139865876,-36.390326908656526,0.001,675407,,
115,5855,675580,45036,15.0,70.92157515,0.06909561039259036,-35.85728945050921,0.001,675467,,
115,5856,675640,45040,15.0,70.92122576999999,0.00984485944112142,-36.24247687203543,0.001,675527,,
115,5856,675700,45044,15.0,70.91780802,0.015409699827432632,-35.89531816755022,0.001,675587,,
115,5857,675760,45048,15.0,70.91576119999999,0.009632384839157264,-36.165559496198384,0.001,675647,,
115,5858,675820,45052,15.0,70.91662708,0.010877954587340356,-34.62878744942801,0.001,675707,,
115,5858,675880,45056,15.0,70.91864597,0.009720363561064005,-34.61651829310826,0.001,675767,,
115,5859,675940,45060,15.0,70.91549090999999,0.009685097790012757,-36.11136681692941,0.001,675827,,
115,5859,676000,45064,15.0,70.91450086,0.00997310495004058,-35.50195040021624,0.001,675887,,
115,5860,676060,45068,15.0,70.91060447000001,0.015420103445649147,-36.84255381992885,0.001,675947,,
115,5860,676120,45072,15.0,70.90744912,0.009944638671974341,-36.91212626865932,0.001,676007,,
115,5861,676180,45076,15.0,70.91042748999999,0.01169741777703166,-35.90997532435826,0.001,676067,,
115,5862,676240,45080,15.0,70.91278065,0.01820346210151911,-36.07002149309431,0.001,676127,,
115,5862,676300,45084,15.0,70.90525387000001,0.009243917713562647,-35.90554182870047,0.001,676187,,
115,5863,676360,45088,15.0,70.90915736000001,0.7665754492705067,-36.51792090279715,0.001,676247,,
115,5863,676420,45092,15.0,70.91108043,0.028638319546977677,-36.04733330862863,0.001,676307,,
115,5864,676480,45096,15.0,70.91195887999999,0.012441022756199042,-35.94221878051758,0.001,676367,,
115,5864,676540,45100,15.0,70.9112819,0.012841878210504849,-36.35497774396624,0.001,676427,,
115,5865,676600,45104,15.0,70.90719306,0.009340421886493762,-35.59074183872768,0.001,676487,,
115,5865,676660,45108,15.0,70.90903031,0.01866365025440852,-36.184552328927175,0.001,676547,,
115,5866,676720,45112,15.0,70.90516275,0.05721551642442743,-34.958187103271484,0.001,676607,,
115,5867,676780,45116,15.0,70.90389739999999,0.01641341292609771,-34.89401517595564,0.001,676667,,
115,5867,676840,45120,15.0,70.90793898,0.02348198803762595,-36.12239728655134,0.001,676727,,
115,5868,676900,45124,15.0,70.9070804,0.009938193981846173,-35.987674713134766,0.001,676787,,
115,5868,676960,45128,15.0,70.90511474,0.009281203461190065,-35.7006767817906,0.001,676847,,
115,5869,677020,45132,15.0,70.9010942,0.06569291204214096,-36.69730649675642,0.001,676907,,
115,5869,677080,45136,15.0,70.89937353,0.01398065493752559,-35.4445926121303,0.001,676967,,
115,5870,677140,45140,15.0,70.89759193,0.008513308192292849,-36.40537534441267,0.001,677027,,
115,5870,677200,45144,15.0,70.90335028999999,0.01264868602156639,-36.164455958775115,0.001,677087,,
115,5871,677260,45148,15.0,70.90035002,0.013078531622886658,-35.94019481113979,0.001,677147,,
115,5872,677320,45152,15.0,70.90061553000001,0.03507805441816648,-37.84150150844029,0.001,677207,,
115,5872,677380,45156,15.0,70.89522654000001,0.009540357751150925,-36.666191646030974,0.001,677267,,
115,5873,677440,45160,15.0,70.89681712,0.011154247354716063,-36.072770254952566,0.001,677327,,
115,5873,677500,45164,15.0,70.89563197999999,0.009859577473253011,-35.44726834978376,0.001,677387,,
115,5874,677560,45168,15.0,70.89849278,0.018494517480333646,-34.50654220581055,0.001,677447,,
115,5874,677620,45172,15.0,70.9002631,0.039525948092341424,-34.47276306152344,0.001,677507,,
115,5875,677680,45176,15.0,70.89789026,0.012450639313707748,-35.13636670793806,0.001,677567,,
115,5875,677740,45180,15.0,70.89079747,0.0931587250282367,-35.68648474557059,0.001,677627,,
115,5876,677800,45184,15.0,70.893867,0.013233923353254795,-36.386413029261995,0.001,677687,,
115,5876,677860,45188,15.0,70.89264308000001,0.01708568868537744,-35.761085510253906,0.001,677747,,
115,5877,677920,45192,15.0,70.89137426,0.021481188635031383,-35.53493118286133,0.001,677807,,
115,5878,677980,45196,15.0,70.89312978,0.012510941736400128,-36.911890847342356,0.001,677867,,
115,5878,678040,45200,15.0,70.89504072999999,0.01654711173226436,-35.029939379010884,0.001,677927,,
115,5879,678100,45204,15.0,70.89841311,0.01454489603638649,-35.26725224086216,0.001,677987,,
115,5879,678160,45208,15.0,70.89667724,0.012421117878208559,-36.1990476335798,0.001,678047,,
115,5880,678220,45212,15.0,70.90628102,0.010183309360096851,-37.207183837890625,0.001,678107,,
115,5880,678280,45216,15.0,70.90690045,0.010373048732678096,-35.30686024257115,0.001,678167,,
115,5881,678340,45220,15.0,70.90445116,0.009779313982774814,-35.521405356270925,0.001,678227,,
115,5881,678400,45224,15.0,70.9069549,0.011143610098709662,-35.10706601824079,0.001,678287,,
115,5882,678460,45228,15.0,70.91449793,0.012452146286765735,-35.68695231846401,0.001,678347,,
115,5882,678520,45232,15.0,70.91818611999999,0.011366979032754899,-37.78508867536272,0.001,678407,,
115,5883,678580,45236,15.0,70.92031136,0.016456060235699017,-36.95243889944894,0.001,678467,,
115,5883,678640,45240,15.0,70.91995865,0.009489403137316306,-36.45439638410296,0.001,678527,,
115,5884,678700,45244,15.0,70.91421837000001,0.1161255531013012,-36.16400228227888,0.001,678587,,
115,5884,678760,45248,15.0,70.91265048,0.02005906937023004,-35.293218340192524,0.001,678647,,
115,5885,678820,45252,15.0,70.90597786,0.020661293528974056,-35.640592847551616,0.001,678707,,
115,5885,678880,45256,15.0,70.91062777,0.015131614233056704,-35.831983838762554,0.001,678767,,
115,5886,678940,45260,15.0,70.91044305000001,0.009623701777309179,-35.498121534075054,0.001,678827,,
115,5887,679000,45264,15.0,70.91663227999999,0.009410716158648332,-35.832708903721404,0.001,678887,,
115,5887,679060,45268,15.0,70.92149259000001,0.011388960666954518,-35.83533150809152,0.001,678947,,
115,5888,679120,45272,15.0,70.92448913,0.09973689590891202,-36.92841829572405,0.001,679007,,
115,5888,679180,45276,15.0,70.92540215999999,0.015740856528282166,-35.91469464983259,0.001,679067,,
115,5889,679240,45280,15.0,70.92878741999999,0.011630173182735841,-35.50571823120117,0.001,679127,,
115,5889,679300,45284,15.0,70.92717029,0.010825742656985918,-36.988830021449495,0.001,679187,,
115,5890,679360,45288,15.0,70.93003188,0.022723587167759737,-37.654598236083984,0.001,679247,,
115,5890,679420,45292,15.0,70.92971503999999,0.015640618093311787,-35.618320737566265,0.001,679307,,
115,5891,679480,45296,15.0,70.9303346,0.009770635546495517,-34.97395978655134,0.001,679367,,
115,5891,679540,45300,15.0,70.93585112,0.009960606135427952,-36.787696838378906,0.001,679427,,
115,5892,679600,45304,15.0,70.93963073,0.009726256101081769,-35.5186527797154,0.001,679487,,
115,5892,679660,45308,15.0,70.93873284,0.01005852771922946,-35.84399632045201,0.001,679547,,
115,5893,679720,45312,15.0,70.93361384999999,0.009818641220529873,-35.76030731201172,0.001,679607,,
115,5894,679780,45316,15.0,70.93043023999999,0.01262392612795035,-37.32755552019392,0.001,679667,,
115,5894,679840,45320,15.0,70.92686936999999,0.01765907077739636,-36.11529050554548,0.001,679727,,
115,5895,679900,45324,15.0,70.91897119000001,0.01440668674185872,-35.468139103480745,0.001,679787,,
115,5895,679960,45328,15.0,70.91553069000001,0.01338825939844052,-37.31200899396624,0.001,679847,,
,,680000,,,,0.011389791996528705,-36.02581453323364,0.001,679892,70.9195273399353,15.0
115,5896,680020,45332,15.0,70.91484948000002,0.013106647009650866,-34.656135014125276,0.001,679907,,
115,5897,680080,45336,15.0,70.91679501,0.011478120274841786,-35.74377659388951,0.001,679967,,
115,5897,680140,45340,15.0,70.92315663000001,0.009931569670637448,-35.97180938720703,0.001,680027,,
115,5898,680200,45344,15.0,70.92375612999999,0.010829466457168261,-34.889430454799104,0.001,680087,,
115,5898,680260,45348,15.0,70.92952891,0.012625783681869507,-36.22240230015346,0.001,680147,,
115,5899,680320,45352,15.0,70.93035701000001,0.03598222850511471,-35.54415839059012,0.001,680207,,
115,5899,680380,45356,15.0,70.92972250000001,0.027545155584812166,-34.27158900669643,0.001,680267,,
115,5900,680440,45360,15.0,70.93265274000001,0.012178582511842251,-37.20499474661691,0.001,680327,,
115,5900,680500,45364,15.0,70.93139839999999,0.010136688966304064,-37.210808345249724,0.001,680387,,
115,5901,680560,45368,15.0,70.92800905,0.08087960941096146,-35.964756556919646,0.001,680447,,
115,5901,680620,45372,15.0,70.92133697000001,0.009374863095581531,-35.93576158796038,0.001,680507,,
115,5902,680680,45376,15.0,70.92098460999999,0.009295714770754178,-35.127651759556365,0.001,680567,,
115,5902,680740,45380,15.0,70.92051358,0.010590702171127002,-35.51575142996652,0.001,680627,,
115,5903,680800,45384,15.0,70.91970512,0.011151851154863834,-35.70888083321707,0.001,680687,,
115,5903,680860,45388,15.0,70.91749163,0.010726754056910674,-35.849666595458984,0.001,680747,,
115,5904,680920,45392,15.0,70.91454413,0.021082813230653603,-36.838738032749724,0.001,680807,,
115,5904,680980,45396,15.0,70.91729286999998,0.010776012639204661,-35.50747735159738,0.001,680867,,
115,5905,681040,45400,15.0,70.90613543999999,0.013044265595575174,-36.6180659702846,0.001,680927,,
115,5906,681100,45404,15.0,70.90549983000001,0.009459931217134,-36.11646161760603,0.001,680987,,
115,5906,681160,45408,15.0,70.90315043,0.010417655234535535,-36.06086022513254,0.001,681047,,
115,5906,681220,45412,15.0,70.9003393,0.01029578639815251,-36.26581900460379,0.001,681107,,
115,5907,681280,45416,15.0,70.9057601,0.012224767046670118,-34.984976632254465,0.001,681167,,
115,5908,681340,45420,15.0,70.90777541,0.01603745510801673,-35.99237714494978,0.001,681227,,
115,5908,681400,45424,15.0,70.91061961,0.016758500287930172,-35.6872809273856,0.001,681287,,
115,5909,681460,45428,15.0,70.90769881,0.013302115040520828,-36.34312111990793,0.001,681347,,
115,5909,681520,45432,15.0,70.90538282,0.015495867530504862,-36.4297730582101,0.001,681407,,
115,5910,681580,45436,15.0,70.89871672,0.012054522149264812,-35.737637111118865,0.001,681467,,
115,5910,681640,45440,15.0,70.8939551,0.09839345533400774,-35.861270904541016,0.001,681527,,
115,5911,681700,45444,15.0,70.89042955999999,0.009942441433668136,-35.91229030064174,0.001,681587,,
115,5911,681760,45448,15.0,70.89121481,0.04612743016332388,-36.17106628417969,0.001,681647,,
115,5912,681820,45452,15.0,70.89406204000001,0.010990111157298088,-35.41135733468192,0.001,681707,,
115,5912,681880,45456,15.0,70.89286163999999,0.009486882761120797,-36.27114759172712,0.001,681767,,
115,5913,681940,45460,15.0,70.89708912,0.010802103579044342,-37.32803998674665,0.001,681827,,
115,5913,682000,45464,15.0,70.89101235000001,0.012987213954329491,-35.5309693472726,0.001,681887,,
115,5914,682060,45468,15.0,70.88743751000001,0.012126140637944142,-35.59016581944057,0.001,681947,,
115,5914,682120,45472,15.0,70.88914572000002,0.016060265277822814,-35.94606835501535,0.001,682007,,
115,5915,682180,45476,15.0,70.8915772,0.044454334676265715,-33.864715576171875,0.001,682067,,
115,5915,682240,45480,15.0,70.8972435,0.009626936943580707,-35.20041765485491,0.001,682127,,
115,5916,682300,45484,15.0,70.90137869,0.010616434551775456,-36.95568084716797,0.001,682187,,
115,5916,682360,45488,15.0,70.90251291,0.023787269772340854,-36.25776181902204,0.001,682247,,
115,5917,682420,45492,15.0,70.90501909,0.018068344332277775,-35.466687883649556,0.001,682307,,
115,5917,682480,45496,15.0,70.90110827000001,0.01608461104333401,-35.965450286865234,0.001,682367,,
115,5918,682540,45500,15.0,70.91001049999998,0.009361685284723838,-35.39090183803013,0.001,682427,,
115,5919,682600,45504,15.0,70.90618726000001,0.01943906396627426,-35.55904497419085,0.001,682487,,
115,5919,682660,45508,15.0,70.91351139999999,0.030843392262856165,-35.220716203962056,0.001,682547,,
115,5920,682720,45512,15.0,70.91974629999999,0.03869873601943254,-35.82277243477957,0.001,682607,,
115,5920,682780,45516,15.0,70.91276984,0.008574519709994396,-35.60175486973354,0.001,682667,,
115,5921,682840,45520,15.0,70.91150666,0.01342707605411609,-34.96472494942801,0.001,682727,,
115,5921,682900,45524,15.0,70.9171212,0.06933738340934117,-35.05509948730469,0.001,682787,,
115,5922,682960,45528,15.0,70.92343561999999,0.010733187291771173,-36.31529562813895,0.001,682847,,
115,5922,683020,45532,15.0,70.93020105999999,0.018067776039242745,-35.517585209437776,0.001,682907,,
115,5923,683080,45536,15.0,70.92847013,0.011539298109710217,-35.782972608293804,0.001,682967,,
115,5923,683140,45540,15.0,70.92968249,0.014007301752765973,-34.63105773925781,0.001,683027,,
115,5924,683200,45544,15.0,70.93388728,0.02470138470331828,-35.70896094185965,0.001,683087,,
115,5924,683260,45548,15.0,70.92584688000001,0.014458472064385811,-36.12546648297991,0.001,683147,,
115,5925,683320,45552,15.0,70.92547094000001,0.0126286160821716,-35.87522179739816,0.001,683207,,
115,5925,683380,45556,15.0,70.92546440999999,0.014691000680128734,-36.111646924700054,0.001,683267,,
115,5926,683440,45560,15.0,70.91746355000001,0.01419075516362985,-35.465602329799104,0.001,683327,,
115,5926,683500,45564,15.0,70.91711355,0.014010761429866155,-35.59818485804966,0.001,683387,,
115,5927,683560,45568,15.0,70.9190059,0.009174208218852679,-35.93158721923828,0.001,683447,,
115,5928,683620,45572,15.0,70.92057912,0.0124048691863815,-35.2764778137207,0.001,683507,,
115,5928,683680,45576,15.0,70.91776143999999,0.058846921846270564,-35.49381692068918,0.001,683567,,
115,5929,683740,45580,15.0,70.91181217000002,0.014185225839416187,-36.19930485316685,0.001,683627,,
115,5929,683800,45584,15.0,70.91160394999999,0.011741693628331025,-34.91792351858957,0.001,683687,,
115,5930,683860,45588,15.0,70.91245837000001,0.018675837479531766,-36.053392682756694,0.001,683747,,
115,5930,683920,45592,15.0,70.91190085,0.0129710016772151,-36.266872950962615,0.001,683807,,
115,5931,683980,45596,15.0,70.91264654000001,0.010078281660874685,-37.20157677786691,0.001,683867,,
115,5931,684040,45600,15.0,70.90750057999999,0.010868566390126944,-36.966523851667134,0.001,683927,,
115,5932,684100,45604,15.0,70.90478307000001,0.0125636236431698,-35.5595463344029,0.001,683987,,
115,5932,684160,45608,15.0,70.90419623000001,0.011244096575925748,-35.91549301147461,0.001,684047,,
