time/time_elapsed,rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/fps,time/total_timesteps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_reward,eval/mean_ep_length
181,601.19156358,1132,64.46,111,20319,0.001,20119,-133.25595248829234,50.476977944374084,,
184,611.48852024,1136,65.56,111,20621,0.001,20464,-133.5954337486854,48.92582532471302,,
186,604.74912365,1140,64.84,111,20792,0.001,20652,-134.28020133972169,50.314643478393556,,
,,,,,21000,0.001,20860,-135.6438926414207,53.78769244787828,521.2237780570983,55.9
188,606.06539108,1144,64.98,111,21031,,,,,,
,,,,,22000,0.001,21018,-136.2075155349005,54.7173816866991,1398.15352268219,149.6
199,713.61564379,1148,76.47,112,22355,0.001,22018,-139.8090975494385,58.58615622329712,,
202,719.88030173,1152,77.14,111,22555,0.001,22436,-142.7366305457221,64.28925041413643,,
203,720.2588788500001,1156,77.18,111,22771,0.001,22629,-142.70098976466966,68.16195956520413,,
,,,,,23000,0.001,22884,-141.64141082763672,70.4846871693929,811.1953213691711,86.9
206,739.0572598699999,1160,79.19,111,23114,,,,,,
,,,,,24000,0.001,23019,-141.8075586575181,70.21973065976744,1028.1475125312804,110.1
217,828.4343291100001,1164,88.74,111,24262,0.001,24144,-145.59267309940222,83.44355635209517,,
,,,,,25000,0.001,24280,-145.94847819010417,74.17203941345215,6039.964840126037,645.5
230,938.69994492,1168,100.52,111,25638,0.001,25280,-150.78224215698242,82.55818907165528,,
,,,,,26000,0.001,25761,-151.46707992553712,86.44595996244455,5868.175916481018,627.1
239,1034.2854203499999,1172,110.73,112,26856,,,,,,
,,,,,27000,0.001,26819,-157.68318491968614,83.20825583359291,2703.9933269500734,289.1
250,1045.5100127800001,1176,111.93,108,27186,0.001,26977,-157.2990276630108,78.20994271172418,,
,,,,,28000,0.001,27144,-158.5483511465567,82.23034444844947,4374.717684078217,467.6
263,1133.89917498,1180,121.37,107,28376,0.001,28225,-161.09752616882324,94.96507282021605,,
,,,,,29000,0.001,28281,-162.2169303894043,102.84849623271397,5035.959148025513,538.2
278,1230.87918726,1184,131.73,106,29654,0.001,29509,-163.63330459594727,119.73730897903442,,
280,1239.49591721,1188,132.65,106,29899,0.001,29742,-165.00422909385279,114.69865188598632,,
,,,,,30000,0.001,29804,-164.5867919921875,122.53305225987589,8625.943424320221,921.8
,,,,,31000,0.001,30878,-167.22664374274177,121.12442140321474,802.8705316543579,86.0
296,1336.2667109200002,1192,142.99,104,31154,0.001,30966,-167.1512371410023,133.70303518121892,,
299,1342.7282837499997,1196,143.68,105,31435,0.001,31271,-166.0769166946411,118.4806102514267,,
,,,,,32000,0.001,31557,-167.09620775495256,123.67682694552238,2441.0713035583494,261.0
304,1431.9508768,1200,153.21,107,32652,,,,,,
,,,,,33000,0.001,32788,-167.30248846524003,137.80387002143306,9357.850543308257,1000.0
327,1541.9987888800001,1204,164.97,103,33987,0.001,33788,-170.21733471679687,140.42657564163207,,
,,,,,34000,0.001,33892,-168.58312694843,129.51559283183173,794.8443729400635,85.2
,,,,,35000,0.001,34021,-171.4506709575653,124.54383394699688,9358.01002187729,1000.0
346,1640.8281025400001,1208,175.53,101,35265,0.001,35127,-172.63972242823186,123.72321880988355,,
,,,,,36000,0.001,35290,-172.15880291278546,119.90963056490018,9358.599243545532,1000.0
363,1733.2104084799998,1212,185.4,100,36465,0.001,36290,-175.69382235717774,126.93660396575928,,
,,,,,37000,0.001,36370,-174.56940078735352,120.84370651245118,9359.135196304322,1000.0
379,1727.70807269,1216,184.81,99,37680,0.001,37553,-179.49257780376234,109.06069404200504,,
,,,,,38000,0.001,37585,-179.2010087966919,116.01703870296478,9359.05350999832,1000.0
,,,,,39000,0.001,38622,-183.98728461014596,88.20933718294711,9358.377398967743,1000.0
,,,,,40000,0.001,39622,-187.95682528686524,93.7716589756012,9359.337050724029,1000.0
416,1990.2168049,1220,212.85,97,40717,,,,,,
,,,,,41000,0.001,40860,-192.15460293792015,103.36641655411832,5931.063524818421,633.8
,,,,,42000,0.001,41860,-195.38117712402342,108.9042365951538,777.3399717330933,83.3
440,2086.34869455,1224,223.12,95,42012,,,,,,
442,2095.88381656,1228,224.14,95,42383,0.001,42153,-191.27440040989927,113.02006736168495,,
,,,,,43000,0.001,42288,-196.64575262630686,121.2709959242079,9359.201416683198,1000.0
,,,,,44000,0.001,43288,-199.003248626709,131.1173518600464,9359.075497245789,1000.0
,,,,,45000,0.001,44288,-201.37245806884766,138.49914532089232,9359.833437824249,1000.0
,,,,,46000,0.001,45288,-203.54475506591797,149.3616153678894,9359.729954814911,1000.0
495,2437.59540582,1232,260.64,93,46383,,,,,,
,,,,,47000,0.001,46288,-206.34619882202148,151.6750629272461,9359.552333450318,1000.0
,,,,,48000,0.001,47288,-209.51696096801757,153.70152925872802,9359.634010601043,1000.0
,,,,,49000,0.001,48288,-211.60637112426758,161.6579531402588,9359.739138507843,1000.0
,,,,,50000,0.001,49288,-212.8865266418457,170.18245763015747,9359.736189651489,1000.0
555,2783.79926661,1236,297.62,90,50383,,,,,,
,,,,,51000,0.001,50288,-215.77259783935546,170.3781523628235,9359.841233730316,1000.0
,,,,,52000,0.001,51288,-217.64076449584962,170.3968898048401,9359.795331478119,1000.0
,,,,,53000,0.001,52288,-220.1948662414551,169.2630872039795,9359.553621768951,1000.0
,,,,,54000,0.001,53288,-222.83862619018555,169.07786459732057,9359.60981464386,1000.0
616,3142.25717221,1240,335.91,88,54383,,,,,,
,,,,,55000,0.001,54288,-225.21089334106446,166.7654402770996,9359.56776342392,1000.0
,,,,,56000,0.001,55288,-227.14766323852538,159.71875623703002,9359.279790592194,1000.0
,,,,,57000,0.001,56288,-230.35727951049805,150.82287693405152,9359.550294971466,1000.0
,,,,,58000,0.001,57288,-232.98944006347656,170.11296208953857,9359.545227527618,1000.0
677,3494.3433533899997,1244,373.52,86,58383,,,,,,
,,,,,59000,0.001,58288,-236.00033044433593,177.50385290145874,9359.263866138459,1000.0
,,,,,60000,0.001,59288,-238.8190502319336,160.4023851852417,9359.033624362946,1000.0
,,,,,61000,0.001,60288,-242.0312601928711,155.606614402771,9358.534933376312,1000.0
,,,,,62000,0.001,61288,-244.05516625976563,180.9288694267273,9358.143716239929,1000.0
736,3744.8465028399996,1248,400.28,84,62383,,,,,,
,,,,,63000,0.001,62413,-244.67999636742377,193.81115084838868,9357.5766746521,1000.0
,,,,,64000,0.001,63413,-244.91543859863282,196.62302042388916,9356.757019042969,1000.0
,,,,,65000,0.001,64413,-246.2676116333008,180.57460808944703,9358.563690090179,1000.0
782,4018.6231957200002,1252,429.53,83,65508,,,,,,
,,,,,66000,0.001,65413,-247.1612639770508,190.11972325515748,9357.656258010864,1000.0
,,,,,67000,0.001,66597,-251.11344279413638,198.71477230735448,9354.882082939148,1000.0
,,,,,68000,0.001,67597,-251.49975625610352,191.1850908432007,9356.251674175262,1000.0
830,4296.37634534,1256,459.21,82,68692,,,,,,
,,,,,69000,0.001,68597,-251.88192050170898,200.88631997299194,9357.543046474457,1000.0
,,,,,70000,0.001,69597,-252.17553790283202,229.82711804199218,9357.668138122559,1000.0
,,,,,71000,0.001,70806,-253.17836637951078,232.33506373355263,9357.421637821197,1000.0
879,4564.618302589999,1260,487.87,81,71901,,,,,,
,,,,,72000,0.001,71806,-254.29709158325196,204.80706269073485,9357.786383628845,1000.0
,,,,,73000,0.001,72806,-257.01291131591796,181.98123962020875,9359.161197185516,1000.0
,,,,,74000,0.001,73806,-260.64495706176757,155.5729337425232,9355.515073776245,1000.0
,,,,,75000,0.001,74806,-262.1855119934082,169.51773962783813,9354.843206977845,1000.0
940,4831.54501585,1264,516.39,80,75901,,,,,,
,,,,,76000,0.001,75806,-263.07755883789065,197.6809056816101,9357.634687137604,1000.0
,,,,,77000,0.001,76806,-263.7072302856445,252.64303646087646,9357.618129825592,1000.0
,,,,,78000,0.001,77806,-264.669477935791,254.8849364089966,9356.550934410096,1000.0
,,,,,79000,0.001,78806,-266.6150780334473,251.1691306991577,9359.031969833373,1000.0
1004,5077.171426,1268,542.63,79,79901,,,,,,
,,,,,80000,0.001,79806,-268.7613194274902,202.7010745048523,9356.040269756317,1000.0
,,,,,81000,0.001,80806,-270.0650654296875,188.56845121383668,9356.648384571075,1000.0
,,,,,82000,0.001,81806,-272.8198739318848,189.42454845046998,9358.501931285859,1000.0
,,,,,83000,0.001,82806,-273.7903336791992,203.5821827583313,9359.18116979599,1000.0
1066,5337.5371786,1272,570.45,78,83901,,,,,,
,,,,,84000,0.001,83806,-274.299033782959,239.30679863739013,9359.414751529694,1000.0
,,,,,85000,0.001,84806,-277.11648626708984,216.50240235519408,9358.363510990142,1000.0
,,,,,86000,0.001,85806,-280.91605352783205,209.49561469650268,9357.604000377654,1000.0
,,,,,87000,0.001,86806,-283.23922229003904,234.99512865447997,9357.99802017212,1000.0
1126,5681.07855797,1276,607.15,78,87901,,,,,,
,,,,,88000,0.001,87806,-285.04856451416015,325.367040435791,9357.473700523376,1000.0
,,,,,89000,0.001,88806,-286.17405181884766,284.30035836029055,9359.105409622192,1000.0
,,,,,90000,0.001,89806,-291.08942303466796,243.15274682998657,9357.892255115508,1000.0
,,,,,91000,0.001,90806,-297.3326003417969,207.1816403236389,9357.03894548416,1000.0
1185,5944.09293639,1280,635.25,77,91901,,,,,,
,,,,,92000,0.001,91806,-302.5925816040039,209.72503920936583,9355.682140254974,1000.0
,,,,,93000,0.001,92806,-305.44435522460935,223.34517070007325,9345.111648273469,1000.0
,,,,,94000,0.001,93806,-309.2760765991211,208.10611032485963,9344.340507030487,1000.0
,,,,,95000,0.001,94806,-313.6887888793945,210.86868754959107,9353.315768909455,1000.0
1243,6198.498428159999,1284,662.47,77,95901,,,,,,
,,,,,96000,0.001,95806,-316.9749041137695,213.626971118927,9357.314083576202,1000.0
,,,,,97000,0.001,96806,-320.1041880493164,225.10435102462768,9356.708658885957,1000.0
,,,,,98000,0.001,97806,-321.61244860839844,224.62118544006347,9357.246804141998,1000.0
,,,,,99000,0.001,98806,-325.2126536865234,246.08309897613526,9356.121112918854,1000.0
1300,6549.917686139998,1288,700.02,76,99901,,,,,,
,,,,,100000,0.001,99806,-327.2466531982422,263.1431915512085,9359.042467880248,1000.0
,,,,,101000,0.001,100806,-330.43337615966794,306.2625549621582,9358.401297283173,1000.0
,,,,,102000,0.001,101806,-333.0063397216797,339.99790993499755,9359.81869058609,1000.0
,,,,,103000,0.001,102806,-334.62799279785156,370.4704970855713,9359.544394302367,1000.0
1357,6806.912068310001,1292,727.47,76,103901,,,,,,
,,,,,104000,0.001,103806,-335.44724725341797,296.40191203308103,9359.130658817292,1000.0
,,,,,105000,0.001,104806,-337.00901580810546,309.95033948516846,9359.218612098693,1000.0
,,,,,106000,0.001,105806,-337.74573278808595,322.33835645294187,9358.193633937835,1000.0
,,,,,107000,0.001,106806,-337.49799890136717,337.82831745147706,9357.721722602844,1000.0
1414,7155.037811749999,1296,764.66,76,107901,,,,,,
,,,,,108000,0.001,107806,-339.4425246582031,314.2810827560425,9358.578110313416,1000.0
,,,,,109000,0.001,108806,-342.2079650878906,302.1225979881287,9358.649151611327,1000.0
,,,,,110000,0.001,109806,-346.18375299072267,287.18297480392454,9359.861040878295,1000.0
,,,,,111000,0.001,110806,-348.7804503173828,337.5623007659912,9358.376940822602,1000.0
1471,7415.53747438,1300,792.49,76,111901,,,,,,
,,,,,112000,0.001,111806,-352.7148962402344,386.75974140930174,9359.437318229675,1000.0
,,,,,113000,0.001,112806,-355.7865037231445,429.96784086608886,9359.308057308197,1000.0
,,,,,114000,0.001,113806,-357.0357365112305,351.6509262313843,9359.402988052369,1000.0
,,,,,115000,0.001,114806,-363.74906207275393,412.95965477752685,9358.481174278259,1000.0
1529,7665.053862959999,1304,819.14,75,115901,,,,,,
,,,,,116000,0.001,115806,-366.40920709228516,476.7981113967895,9359.76378326416,1000.0
,,,,,117000,0.001,116806,-369.5786896362305,485.60155472564696,9359.686094760895,1000.0
,,,,,118000,0.001,117806,-372.84557928466796,462.4544786224365,9359.772976016999,1000.0
,,,,,119000,0.001,118806,-376.6713972167969,441.14475675964354,9359.528860282899,1000.0
1584,7919.90843441,1308,846.36,75,119901,,,,,,
,,,,,120000,0.001,119806,-376.86959936523436,440.8796505355835,9359.77238588333,1000.0
,,,,,121000,0.001,120806,-377.30719323730466,473.6829890136719,9358.353834152222,1000.0
,,,,,122000,0.001,121806,-380.8528506469727,519.5815992889404,9358.915298271178,1000.0
,,,,,123000,0.001,122806,-381.05846014404295,500.60347160339353,9359.635583972931,1000.0
1649,8182.03907038,1312,874.36,75,123901,,,,,,
,,,,,124000,0.001,123806,-383.49457440185546,517.2832573165894,9359.200966835022,1000.0
,,,,,125000,0.001,124806,-386.5181688232422,570.2506448287963,8448.571048164367,902.8
,,,,,126000,0.001,125806,-390.4277241821289,617.9334298477173,9357.358818912506,1000.0
,,,,,127000,0.001,126806,-397.57201666259766,909.6078137054443,9349.825082588195,1000.0
1719,8442.642565920001,1316,902.21,74,127901,,,,,,
,,,,,128000,0.001,127806,-398.24393072509764,654.7433861999511,9358.63990535736,1000.0
,,,,,129000,0.001,128806,-401.60628601074217,469.44309270477294,9359.837660121917,1000.0
,,,,,130000,0.001,129806,-403.58421588134763,393.75061998748777,9359.823385810852,1000.0
,,,,,131000,0.001,130806,-405.9886298828125,422.61429957580566,9359.811402320862,1000.0
1783,8532.804902419999,1320,911.84,73,131901,,,,,,
,,,,,132000,0.001,131806,-412.01440270996096,509.0393764724731,9356.941146564484,1000.0
,,,,,133000,0.001,132806,-416.57131231689453,729.2576049041749,9359.510894584655,1000.0
,,,,,134000,0.001,133806,-420.59787890625,701.7759285125733,9358.429841041565,1000.0
,,,,,135000,0.001,134806,-425.84479998779295,713.8319091262817,9352.420374965668,1000.0
1844,8785.719526980001,1324,938.89,73,135901,,,,,,
,,,,,136000,0.001,135806,-428.6850419921875,1024.1796900100708,9359.157018756867,1000.0
,,,,,137000,0.001,136806,-431.04301794433593,801.4672308578491,9359.698163318633,1000.0
,,,,,138000,0.001,137806,-435.86791632080076,419.31381614685057,9359.659456443787,1000.0
,,,,,139000,0.001,138806,-439.74781365966794,371.6505885887146,9359.745113372803,1000.0
1914,9125.469810010001,1328,975.18,73,139901,,,,,,
,,,,,140000,0.001,139806,-442.83596539306643,320.701361289978,9359.831662082672,1000.0
,,,,,141000,0.001,140806,-446.49279681396484,310.25935368347166,9359.797957515717,1000.0
,,,,,142000,0.001,141806,-447.33014569091796,308.06289333343506,9359.724870681763,1000.0
,,,,,143000,0.001,142806,-448.3239157714844,255.69934226226806,9359.708550834655,1000.0
1985,9125.483440970002,1332,975.18,72,143901,,,,,,
,,,,,144000,0.001,143806,-451.8948713378906,271.5043205909729,9358.471926879884,1000.0
,,,,,145000,0.001,144806,-454.86336779785154,399.5012773590088,9359.773579120636,1000.0
,,,,,146000,0.001,145806,-455.0883921508789,493.00468984222414,9359.853472328186,1000.0
,,,,,147000,0.001,146806,-456.83865936279295,513.4025289382935,9359.79754266739,1000.0
2057,9125.470182800002,1336,975.18,71,147901,,,,,,
,,,,,148000,0.001,147806,-458.62161834716795,535.5190262374878,9359.812512493134,1000.0
,,,,,149000,0.001,148806,-460.6069872436523,533.4806398162842,9359.86343603134,1000.0
,,,,,150000,0.001,149806,-460.0294085083008,524.793574432373,9359.79161672592,1000.0
,,,,,151000,0.001,150806,-459.46867211914065,513.105650177002,9359.855855941772,1000.0
2127,9125.47279035,1340,975.18,71,151901,,,,,,
,,,,,152000,0.001,151806,-460.2460960693359,613.7972716217041,9359.391240882873,1000.0
,,,,,153000,0.001,152806,-461.47650311279295,565.2862301101685,9359.71967458725,1000.0
,,,,,154000,0.001,153806,-459.44778784179687,694.1330749053955,9358.417195796967,1000.0
,,,,,155000,0.001,154806,-460.06196069335937,667.7268803062439,9352.42816324234,1000.0
2196,9125.3848693,1344,975.18,70,155901,,,,,,
,,,,,156000,0.001,155806,-462.42842327880857,614.3868172721862,8419.080383110046,901.8
,,,,,157000,0.001,156806,-468.804892578125,566.1602526245117,9357.586612701416,1000.0
,,,,,158000,0.001,157806,-469.63531896972654,661.8104055862427,9315.31462650299,1000.0
,,,,,159000,0.001,158806,-469.42080706787107,663.6441602859497,9336.389643192291,1000.0
2256,9124.547081050003,1348,975.18,70,159901,,,,,,
,,,,,160000,0.001,159806,-469.2092481689453,633.3438995742798,9356.583600139618,1000.0
,,,,,161000,0.001,160806,-469.58285528564454,540.8190073318482,9357.45428609848,1000.0
,,,,,162000,0.001,161806,-474.43222985839844,479.6175618019104,9357.094400787353,1000.0
,,,,,163000,0.001,162806,-473.33029583740233,549.3739678649903,9359.617021942138,1000.0
2313,9206.44877839,1352,983.93,70,163901,,,,,,
,,,,,164000,0.001,163806,-472.0342793579102,678.6886596374512,9359.73737373352,1000.0
,,,,,165000,0.001,164806,-472.1186040649414,590.3975949020386,9354.183862304688,1000.0
,,,,,166000,0.001,165806,-474.7597573852539,619.3756532745361,9359.710077762604,1000.0
,,,,,167000,0.001,166806,-476.80843908691406,467.5355001983643,9359.335584354401,1000.0
2372,9282.900014349998,1356,992.09,70,167901,,,,,,
,,,,,168000,0.001,167806,-481.51929724121095,363.19227644729614,9357.946464347839,1000.0
,,,,,169000,0.001,168806,-480.65544744873046,381.1617347640991,9359.715093898772,1000.0
,,,,,170000,0.001,169806,-481.0518039550781,348.6562964630127,9359.607799720765,1000.0
,,,,,171000,0.001,170806,-486.0796948852539,288.0552029876709,9359.415018367767,1000.0
2430,9357.00417443,1360,1000.0,70,171901,,,,,,
,,,,,172000,0.001,171806,-488.72288488769533,322.83296004867555,9359.668137931823,1000.0
,,,,,173000,0.001,172806,-492.5984662475586,330.3331614837646,9359.065358543396,1000.0
,,,,,174000,0.001,173806,-493.7805817260742,347.1806220626831,9359.751088809968,1000.0
,,,,,175000,0.001,174806,-494.5160346069336,380.47784669494627,9357.918841743469,1000.0
2494,9357.09298591,1364,1000.0,70,175901,,,,,,
,,,,,176000,0.001,175806,-496.1472595214844,365.0181835250855,9359.669476795196,1000.0
,,,,,177000,0.001,176806,-504.1677512817383,430.0891747016907,9335.622479820251,1000.0
,,,,,178000,0.001,177806,-505.895042175293,963.2827351913452,9359.477900600434,1000.0
,,,,,179000,0.001,178806,-506.94135821533206,1174.4751630859375,9358.00683708191,1000.0
2562,9356.8842723,1368,1000.0,70,179901,,,,,,
,,,,,180000,0.001,179806,-507.2803198852539,1017.217426071167,9354.39035358429,1000.0
,,,,,181000,0.001,180806,-509.03232708740234,1014.386851272583,9359.699728298187,1000.0
,,,,,182000,0.001,181806,-510.8348549804688,1160.4168634414673,9359.542433452607,1000.0
,,,,,183000,0.001,182806,-514.2871344604492,1221.5224360198974,9359.67754096985,1000.0
2621,9356.911107009999,1372,1000.0,70,183901,,,,,,
,,,,,184000,0.001,183806,-518.1981923217774,1393.7246415252685,9352.744723033906,1000.0
,,,,,185000,0.001,184806,-523.9996300659179,1762.4681054077148,9359.179331207275,1000.0
,,,,,186000,0.001,185806,-526.1381898803711,1523.2681802215577,9359.826923370361,1000.0
,,,,,187000,0.001,186806,-524.7873376464844,1006.7954564361572,9352.382372951508,1000.0
2683,9356.873729289999,1376,1000.0,70,187901,,,,,,
,,,,,188000,0.001,187806,-529.6194809570312,639.9414506607055,9357.223645973205,1000.0
,,,,,189000,0.001,188834,-536.3750130789621,722.1047232491629,9350.212239742279,1000.0
,,,,,190000,0.001,189834,-534.9389718017578,701.4555079269409,9352.278244018555,1000.0
2726,9265.67695588,1380,990.28,70,190929,,,,,,
,,,,,191000,0.001,190834,-535.7775622558594,660.1090114440918,9356.34632101059,1000.0
,,,,,192000,0.001,191834,-534.4130545043945,658.1366659545898,9357.653959560394,1000.0
,,,,,193000,0.001,192834,-534.0727650146484,697.6908843765259,9359.598352527619,1000.0
,,,,,194000,0.001,193834,-533.8500491333008,617.2692071533203,9357.651502227784,1000.0
2787,9266.031060989999,1384,990.28,69,194929,,,,,,
,,,,,195000,0.001,194834,-536.4479599609375,559.4876035232544,9358.217369270325,1000.0
,,,,,196000,0.001,195834,-536.6056708374024,629.6775792922973,9357.810680866241,1000.0
,,,,,197000,0.001,196834,-537.7369723510742,519.4780241622925,9357.982050704955,1000.0
,,,,,198000,0.001,197834,-540.7710354614258,423.3525260696411,9353.61334543228,1000.0
2847,9266.04112796,1388,990.28,69,198929,,,,,,
,,,,,199000,0.001,198834,-543.2180149536133,445.16054543685914,9358.359315395355,1000.0
,,,,,200000,0.001,199834,-544.8003344726562,581.1925371017456,9356.278770065308,1000.0
,,,,,201000,0.001,200834,-545.195260559082,702.4559597549438,9354.532118701934,1000.0
,,,,,202000,0.001,201834,-545.613110900879,679.6475463104248,8450.685368156433,904.0
2909,9265.867788870002,1392,990.28,69,202929,,,,,,
,,,,,203000,0.001,202834,-547.0950902709961,584.0190359840393,9335.202262592316,1000.0
,,,,,204000,0.001,203834,-545.8637829589844,698.6717411880493,9359.274464511871,1000.0
,,,,,205000,0.001,204834,-547.2359701538086,714.3570618057252,9354.692498970031,1000.0
,,,,,206000,0.001,205834,-546.5510482177734,732.8943952331543,9355.08082780838,1000.0
2972,9265.561768450003,1396,990.28,69,206929,,,,,,
,,,,,207000,0.001,206834,-545.4194646606445,790.4107201461792,9355.046247291564,1000.0
,,,,,208000,0.001,207834,-544.6361821289063,772.2715205993652,9357.971310901641,1000.0
,,,,,209000,0.001,208834,-540.730880859375,815.4387133636475,9359.546911144256,1000.0
,,,,,210000,0.001,209834,-541.6653469848633,838.145234954834,9359.76695098877,1000.0
3033,9265.546058939999,1400,990.28,69,210929,,,,,,
,,,,,211000,0.001,210834,-539.9383963012696,844.7148771972657,9358.601407051086,1000.0
,,,,,212000,0.001,211834,-539.8602895507812,620.1040930175782,9355.79211025238,1000.0
,,,,,213000,0.001,212834,-536.9984070434571,651.2035411224365,9356.292555046082,1000.0
,,,,,214000,0.001,213834,-531.2305485229492,1149.4317263793946,9359.5033036232,1000.0
3092,9265.468720510002,1404,990.28,69,214929,,,,,,
,,,,,215000,0.001,214834,-527.3799486694336,1059.9772358703613,9358.909000873566,1000.0
,,,,,216000,0.001,215834,-523.9190942382812,802.3982794876099,616.7849053382873,66.4
,,,,,217000,0.001,215919,-525.3287266322544,725.4859685561236,9355.666115379334,1000.0
,,,,,218000,0.001,216919,-522.4579613647461,744.3449248046875,9359.783552742005,1000.0
3137,9179.77541595,1408,981.13,69,218014,,,,,,
,,,,,219000,0.001,217919,-521.2856043701172,850.6060188903808,9349.78715171814,1000.0
,,,,,220000,0.001,218919,-520.9351199951171,758.1452041778565,9357.481472587586,1000.0
,,,,,221000,0.001,219919,-519.271944152832,714.1948158798218,9358.590447807312,1000.0
,,,,,222000,0.001,220919,-519.6333037719727,758.7448340682984,9357.849176597596,1000.0
3196,9179.65007175,1412,981.13,69,222014,,,,,,
,,,,,223000,0.001,221919,-518.5748630981445,707.0181557540893,9357.954687690735,1000.0
,,,,,224000,0.001,222919,-518.6015780639649,677.3885229110717,9346.255792331696,1000.0
,,,,,225000,0.001,223919,-515.2466475830078,884.4259598236084,9358.144602584838,1000.0
,,,,,226000,0.001,224919,-515.5238228759765,708.7753898468018,9348.338378810882,1000.0
3255,9179.50428952,1416,981.13,69,226014,,,,,,
,,,,,227000,0.001,225919,-515.0147254638672,881.0567368774414,9351.152583217621,1000.0
,,,,,228000,0.001,226919,-514.8391446533203,734.0749108886719,9359.56376028061,1000.0
,,,,,229000,0.001,227919,-513.4565454101562,716.342412940979,9348.116541576386,1000.0
,,,,,230000,0.001,228919,-514.4240931396484,811.4934021911621,9359.677488422394,1000.0
3313,9179.309829419999,1420,981.13,69,230014,,,,,,
,,,,,231000,0.001,229919,-513.550514831543,1818.9040180664063,9359.831320667266,1000.0
,,,,,232000,0.001,230919,-512.6027751464844,1366.8764231262207,9359.786650276184,1000.0
,,,,,233000,0.001,231919,-512.7429502563476,1226.6728249053956,9357.651872444152,1000.0
,,,,,234000,0.001,232919,-515.0392338256836,869.6794870605469,9358.507168293,1000.0
3372,9179.62308249,1424,981.13,69,234014,,,,,,
,,,,,235000,0.001,233919,-514.8521671142578,805.1152235870361,9359.758789634705,1000.0
,,,,,236000,0.001,234919,-515.7629577026368,777.4218336334228,9358.458366966248,1000.0
,,,,,237000,0.001,235919,-517.6221098022461,622.6242040252686,9355.901027584076,1000.0
,,,,,238000,0.001,236919,-518.7766196899414,736.27277709198,9359.527185535431,1000.0
3435,9179.57275539,1428,981.13,69,238014,,,,,,
,,,,,239000,0.001,237919,-514.1057835693359,914.2188986358642,9359.293064022064,1000.0
,,,,,240000,0.001,238919,-510.3930537109375,1104.9421043548584,9358.027067565918,1000.0
,,,,,241000,0.001,239919,-504.862216796875,1240.9580348205566,9358.533488178253,1000.0
,,,,,242000,0.001,240919,-501.1577100830078,1092.7173708190917,9358.449797725678,1000.0
3500,9179.518916359999,1432,981.13,69,242014,,,,,,
,,,,,243000,0.001,241919,-498.3476971435547,847.6194973831177,9359.392571258544,1000.0
,,,,,244000,0.001,242919,-495.5479996948242,1110.2398473968506,9359.000471687317,1000.0
,,,,,245000,0.001,243919,-492.70856854248046,1119.9090243835449,9345.202966117859,1000.0
,,,,,246000,0.001,244919,-492.49080444335937,1275.7667054748536,9359.108621883392,1000.0
3564,9179.37415406,1436,981.13,69,246014,,,,,,
,,,,,247000,0.001,245919,-489.0169191894531,1331.1937148895263,9358.504963493348,1000.0
,,,,,248000,0.001,246919,-486.34637524414063,1480.8506671142577,9358.790043354034,1000.0
,,,,,249000,0.001,247919,-486.1456950683594,1335.650731552124,9358.94625263214,1000.0
,,,,,250000,0.001,248919,-485.258871887207,1472.4048510742186,9359.21805009842,1000.0
3632,9179.339406390001,1440,981.13,68,250014,,,,,,
,,,,,251000,0.001,249919,-486.90704138183594,1089.2872401885986,9358.836614990234,1000.0
,,,,,252000,0.001,250919,-486.07624609375,927.5985409240723,9357.359133148193,1000.0
,,,,,253000,0.001,251919,-485.876904296875,817.9262260055542,9359.312089061737,1000.0
,,,,,254000,0.001,252919,-486.64487908935547,772.5379727706909,9352.213808250428,1000.0
3709,9179.32390566,1444,981.13,68,254014,,,,,,
,,,,,255000,0.001,253919,-486.3997133178711,853.0865565185547,9348.905146026611,1000.0
,,,,,256000,0.001,254919,-489.23011688232424,845.494765663147,9359.713091659545,1000.0
,,,,,257000,0.001,255919,-491.33850463867185,873.804932182312,9359.762297916412,1000.0
,,,,,258000,0.001,256919,-491.01177282714843,811.4856630477906,9359.571243572234,1000.0
3785,9180.04998781,1448,981.13,68,258014,,,,,,
,,,,,259000,0.001,257919,-490.98862841796876,761.0085678253174,9359.69769859314,1000.0
,,,,,260000,0.001,258919,-490.39838507080077,1173.4983462371827,9358.989488983154,1000.0
,,,,,261000,0.001,259919,-487.2679105834961,1649.843720489502,9357.129863548278,1000.0
,,,,,262000,0.001,260919,-484.3338272705078,1590.2170740356446,9357.502697467804,1000.0
3852,9180.07277323,1452,981.13,68,262014,,,,,,
,,,,,263000,0.001,261919,-483.12558380126956,1369.6655341644287,9358.687286281585,1000.0
,,,,,264000,0.001,262919,-481.0622894897461,1186.727658050537,9356.998884391785,1000.0
,,,,,265000,0.001,263919,-477.95426788330076,1160.396783126831,9343.938497257233,1000.0
,,,,,266000,0.001,264919,-478.66500158691406,946.3697081604004,9359.447824192048,1000.0
3915,9179.88458627,1456,981.13,67,266014,,,,,,
,,,,,267000,0.001,265919,-480.29950372314454,893.9376694030761,9359.682605266571,1000.0
,,,,,268000,0.001,266919,-481.1844088134766,1263.8021226043702,9359.73826122284,1000.0
,,,,,269000,0.001,267919,-479.1963170776367,1609.2183001556396,9359.653022766113,1000.0
