train/n_updates,train/actor_loss,time/total_timesteps,time/time_elapsed,train/critic_loss,time/episodes,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/learning_rate,eval/mean_ep_length,eval/mean_reward
539712,-66.08954811096191,540000,,7.540932623545329,,,,,0.001,1000.0,451.9834413100034
540712,-66.84815361785888,540891,5774,5.813356934189796,1928,366.97,93,-403.99203643999994,0.001,,
541893,-67.40632369301535,542991,5782,4.769904592302111,1932,386.09,93,-424.9431007500001,0.001,,
543093,-67.31643931070964,544191,5788,6.2782166461422015,1936,376.33,94,-414.51820911999994,0.001,,
544394,-67.17877469744,544608,5794,5.972032172339303,1940,369.36,93,-407.01583673,0.001,,
544628,-68.0382905439897,544801,5795,5.132102673703974,1944,349.43,93,-384.93309679000004,0.001,,
544743,-67.64659372965495,545000,,4.883032788832982,,,,,0.001,1000.0,422.04420726209645
545743,-67.30367828369141,546841,5812,5.9938862813711165,1948,358.81,94,-394.94592167999997,0.001,,
547029,-66.6526211825284,547159,5817,6.693060728636655,1952,350.09,94,-385.34517397999997,0.001,,
548342,-67.33994007110596,549440,5825,5.7079963888973,1956,352.18,94,-387.93476201000004,0.001,,
549342,-67.17504146575928,550000,,5.88014220070839,,,,,0.001,1000.0,383.22314623026176
551385,-67.2210076751709,552483,5851,6.084167897462845,1960,371.36,94,-408.96092415000004,0.001,,
554385,-67.22675533294678,555000,,5.936241201281548,,,,,0.001,1000.0,552.7073950449936
555385,-67.40972215270996,555569,5880,5.692022048950196,1964,400.26,94,-440.57979346,0.001,,
558471,-67.61585660552979,559569,5898,5.397788279891014,1968,429.4,94,-472.0844942399999,0.001,,
559530,-67.20572662353516,560000,,7.137391723119295,,,,,0.001,1000.0,456.012328363955
,,560628,5913,,1972,419.14,94,-461.40368990999997,,,
560602,-67.7575085957845,561700,5919,4.61542820930481,1976,398.84,94,-439.2146776200001,0.001,,
562808,-67.60699890136719,562956,5930,5.473707699179649,1980,380.76,94,-419.85541135,0.001,,
563891,-67.82360424041748,564004,5936,5.797645291686058,1984,388.06,95,-427.73233172000005,0.001,,
564046,-67.4906982421875,564237,5937,5.794137502971449,1988,379.25,95,-417.99854238999995,0.001,,
564139,-67.95628323762313,565000,,6.31000421380484,,,,,0.001,1000.0,216.53545656669885
565174,-68.0928976876395,566272,5953,5.106804881777082,1992,388.52,95,-427.50869708,0.001,,
568189,-67.54844011579242,568303,5968,5.942731809616089,1996,387.4,95,-426.29495155999996,0.001,,
569350,-67.83122826385498,570000,,5.964875259160996,,,,,0.001,1000.0,704.9304305806756
,,570448,5984,,2000,375.28,95,-413.0282653900001,,,
570669,-67.2400358951453,570809,5990,5.372306688507991,2004,368.14,95,-405.49721245,0.001,,
570912,-67.57061380147934,571083,5991,6.8019547950564405,2008,368.39,95,-405.55241004,0.001,,
571178,-67.47099855211046,572276,5994,5.268258915628706,2012,369.32,95,-406.41554686999996,0.001,,
572372,-67.50480328330511,573470,6000,5.736934968620349,2016,379.91,95,-417.89160946,0.001,,
574507,-68.08366666521344,574637,6011,5.92608984538487,2020,370.11,95,-407.14740716,0.001,,
574647,-67.23673129081726,575000,,10.0284693390131,,,,,0.001,1000.0,603.3950212033466
575647,-68.02614906311035,576745,6027,5.809313617706299,2024,369.89,95,-407.0353133599999,0.001,,
578671,-68.2180184173584,578871,6043,5.600330600738525,2028,379.8,95,-418.5200399799999,0.001,,
579859,-68.2090796661377,579979,6049,5.840196279525757,2032,369.88,95,-407.85267562000007,0.001,,
579881,-67.23944230513139,580000,,5.865342844616283,,,,,0.001,1000.0,540.2560763821414
581169,-67.79591795114371,581340,6066,5.504948551170671,2036,371.49,95,-409.62544584999995,0.001,,
581453,-68.11615694486179,581570,6068,5.163156417699961,2040,369.62,95,-407.62642157999994,0.001,,
581734,-68.8916690826416,581853,6069,4.713661858910008,2044,370.52,95,-408.46115993,0.001,,
582865,-68.64505700504078,583102,6076,6.270777170998709,2048,362.61,95,-399.9941478299999,0.001,,
584360,-67.92001412504463,584487,6084,5.978447992092854,2052,373.28,96,-411.52994187999997,0.001,,
584389,-68.74739456176758,585000,,6.063288548897052,,,,,0.001,1000.0,514.7741360187531
585483,-68.44322227709222,585619,6100,5.987126147569115,2056,361.79,96,-398.70145762999994,0.001,,
587599,-68.22313190460206,587733,6111,6.006950047254563,2060,352.5,96,-388.32577746999993,0.001,,
589704,-68.20810355377198,590000,,5.777080074071884,,,,,0.001,1000.0,492.71574224248764
,,590802,6133,,2064,352.33,96,-387.90570713,,,
591862,-67.72350504626966,591993,6144,5.205315788038845,2068,324.24,96,-357.55888317999995,0.001,,
594001,-68.33983297729492,595000,,5.755944951653481,,,,,0.001,1000.0,553.4390053535346
,,595099,6166,,2072,344.71,96,-380.14359096,,,
597046,-68.24444472503662,598144,6183,6.2805441581010815,2076,364.44,96,-402.41439892999995,0.001,,
599046,-68.2539086303711,600000,,6.517575706005096,,,,,0.001,1000.0,689.3731287578354
600124,-68.6703121478741,600244,6212,5.797660217835353,2080,372.88,96,-411.44232417000006,0.001,,
600286,-67.33388977050781,600569,6213,6.291457402706146,2084,365.65,96,-403.62310196999994,0.001,,
601541,-68.35347513580322,601663,6220,5.895482311248779,2088,374.26,96,-412.8525490700001,0.001,,
602767,-68.35143626286434,602908,6228,6.109295056416438,2092,366.36,96,-404.3200126600001,0.001,,
603915,-68.39368514251709,604101,6235,5.721509568214416,2096,357.98,96,-395.14943695999995,0.001,,
604231,-67.47830390930176,604377,6237,5.928454027175904,2100,339.29,96,-374.60071607000003,0.001,,
604378,-68.46649009303043,605000,,5.89122171719869,,,,,0.001,1000.0,491.6696835262701
,,605476,6249,,2104,346.67,96,-382.75592437000006,,,
605518,-68.91135833740235,605664,6254,4.857380266189575,2108,345.81,96,-382.09784780999985,0.001,,
605719,-68.11779240199498,605896,6255,6.644523064295451,2112,336.2,96,-371.84864375999996,0.001,,
606957,-68.34597569704056,608055,6263,5.553546582348645,2116,345.85,97,-382.0776933600001,0.001,,
609007,-67.12209574381511,610000,,5.220483253079076,,,,,0.001,1000.0,452.51319994479417
,,610105,6281,,2120,354.68,97,-391.68612307999996,,,
610050,-67.20561218261719,610412,6286,5.303556820925544,2124,336.67,97,-372.0045393799999,0.001,,
610392,-68.72230987548828,610565,6288,7.6112799644470215,2128,316.94,97,-350.13231161999994,0.001,,
611700,-68.86666981379192,611839,6295,6.255992814898491,2132,318.6,97,-351.8347232,0.001,,
612863,-68.68552112579346,613961,6303,8.207714445450726,2136,326.21,97,-359.60847307000006,0.001,,
614061,-68.76018493239944,614182,6310,5.872125795682272,2140,326.12,97,-359.54684557,0.001,,
614318,-68.51591730117798,615000,,6.184150859713554,,,,,0.001,939.0,383.84433183995424
,,615416,6320,,2144,335.63,97,-370.18577946,,,
617394,-68.14557015268426,617562,6336,6.9180287624660295,2148,344.6,97,-379.77702125999997,0.001,,
618523,-67.52649571345403,619621,6342,8.43282859413712,2152,351.34,97,-387.62103131,0.001,,
619722,-68.2106345327277,620000,,6.069239679691011,,,,,0.001,1000.0,326.7922673247755
,,620820,6356,,2156,352.01,97,-388.3927773300001,,,
620960,-68.70909301757813,622058,6363,5.150166261075723,2160,343.25,97,-379.26136309000003,0.001,,
623183,-68.38004852294922,623297,6376,5.484760182698568,2164,324.95,97,-359.58648900000003,0.001,,
623387,-67.965996439864,624485,6378,5.993326114445198,2168,324.92,97,-359.54960257000005,0.001,,
624568,-68.3771588600288,625000,,5.093915031117908,,,,,0.001,1000.0,368.0711795187555
,,625666,6392,,2172,305.67,97,-338.36880770000005,,,
625710,-68.69295247395833,625849,6398,5.931900329060024,2176,277.05,97,-306.63830298,0.001,,
625868,-69.0439904530843,626077,6398,5.530088583628337,2180,258.33,97,-286.28475194999993,0.001,,
626101,-67.81705856323242,627199,6400,6.458798536887536,2184,266.3,97,-294.80517377,0.001,,
629151,-68.62132934570313,630000,,5.3780043506622315,,,,,0.001,1000.0,448.0799243479967
,,630249,6425,,2188,285.86,98,-316.14718006,,,
630236,-68.67641906738281,630350,6430,6.731755614280701,2192,274.42,98,-303.86342561,0.001,,
632388,-68.80219380995807,632546,6440,5.438279094064937,2196,284.45,98,-314.46515982999995,0.001,,
633610,-69.12126998901367,633822,6446,6.243613395094871,2200,294.45,98,-325.16617153,0.001,,
634834,-69.24957411629813,635000,,5.5360715866088865,,,,,0.001,1000.0,279.32855116082357
,,635932,6462,,2204,304.56,98,-335.6078560600001,,,
636928,-68.8774883563702,637102,6472,5.285408707226024,2208,314.38,98,-346.334734,0.001,,
637210,-68.91906572424847,637341,6473,5.579610635946085,2212,314.45,98,-346.61803842999996,0.001,,
637380,-69.70611572265625,638358,6475,6.148437633514404,2216,303.03,98,-334.10956518,0.001,,
639288,-69.02221765136719,640000,,6.231176536679268,,,,,0.001,1000.0,295.5279073760612
640288,-69.03353583526611,640405,6499,6.295821841359139,2220,303.0,98,-334.25709135,0.001,,
640644,-69.02636811672113,641742,6502,6.026727671042467,2224,313.3,98,-345.53468573999993,0.001,,
642796,-69.28958875482732,642934,6513,5.945854474197734,2228,323.69,98,-357.13906151,0.001,,
643933,-69.03819910685222,645000,,6.817142923672994,,,,,0.001,1000.0,323.3822797080502
,,645031,6529,,2232,331.92,98,-365.6479437599999,,,
646963,-68.73629051208496,647077,6545,6.071401046037674,2236,331.16,98,-364.98510612999996,0.001,,
647175,-68.86113626816693,647289,6546,6.834248010663019,2240,331.07,98,-364.84314579000005,0.001,,
647293,-69.77591160365513,647405,6547,5.2988186819212775,2244,319.89,98,-352.70081189999996,0.001,,
649323,-68.02966022491455,649516,6558,6.692193701863289,2248,319.54,99,-352.22198165000003,0.001,,
649443,-68.16014957427979,650000,,6.595817632675171,,,,,0.001,1000.0,260.92184913149106
650454,-68.2094186147054,651552,6575,6.520341569727117,2252,319.31,99,-351.49875636000013,0.001,,
651556,-67.33110809326172,651669,6579,4.713888515125621,2256,308.49,99,-339.6679174999999,0.001,,
652737,-68.79027041625976,652878,6585,6.201821978926659,2260,308.2,99,-339.60656898,0.001,,
654013,-69.05852484324622,655000,,5.57257471292738,,,,,0.001,1000.0,169.3528472459875
,,655111,6602,,2264,318.14,99,-350.10061826,,,
656091,-68.04291820526123,657189,6614,8.912601319226352,2268,327.04,99,-359.7553842,0.001,,
658252,-68.53826310899522,658394,6625,5.310896817375632,2272,327.28,99,-359.76592566,0.001,,
659342,-68.4012056986491,659464,6631,8.322668700382627,2276,336.15,99,-369.34802233000005,0.001,,
659872,-68.51493927926728,659990,6633,6.298405240882527,2280,339.13,99,-372.68912701,0.001,,
659892,-70.18516845703125,660000,,5.7574044346809385,,,,,0.001,1000.0,303.2540420991369
659973,-69.74431168405633,661071,6644,5.470137962928185,2284,338.72,99,-372.11270083999995,0.001,,
661167,-68.88558412634808,661278,6650,5.507769725655996,2288,310.29,99,-341.21561406999996,0.001,,
663202,-68.84854571533204,663327,6662,6.227779909729958,2292,329.77,99,-362.3335176399999,0.001,,
664286,-68.69174416351318,664451,6669,6.326251220583916,2296,319.05,99,-350.91751765999993,0.001,,
664400,-69.4791997273763,665000,,7.109146237373352,,,,,0.001,1000.0,627.4811918284744
665400,-68.75393998718262,666498,6687,6.00707231593132,2300,326.76,99,-359.39850450000006,0.001,,
668423,-68.13497439297763,668594,6703,7.699719180231509,2304,326.62,99,-359.72937956999994,0.001,,
668680,-68.94115856715611,668792,6705,5.812748605554754,2308,316.9,99,-349.03458829999994,0.001,,
669874,-68.95765073394776,670000,,6.243951671481133,,,,,0.001,1000.0,498.5273872734746
,,670015,6722,,2312,326.74,99,-359.41937025,,,
670859,-69.119912109375,670989,6729,7.336770577430725,2316,326.31,99,-359.51580463,0.001,,
671126,-69.46545000429506,672224,6733,6.472784015867445,2320,318.19,99,-350.55883061000003,0.001,,
673425,-68.59641321818034,673552,6744,5.780739483833313,2324,318.1,99,-350.2438738199999,0.001,,
674502,-68.98025512695312,674662,6750,5.8796998977661135,2328,317.28,99,-348.87585141999995,0.001,,
674611,-69.54239555027173,675000,,5.939612010692028,,,,,0.001,1000.0,350.13041227832434
675627,-68.02959060668945,675786,6766,8.052830711007118,2332,307.55,99,-338.58648123,0.001,,
677730,-68.48388341522217,677888,6779,6.024141407608986,2336,308.11,99,-339.4876547,0.001,,
679790,-68.56896253204346,680000,,5.814920419454575,,,,,0.001,1000.0,476.25691186666955
680790,-68.71573810577392,680931,6805,5.803747281908989,2340,336.42,100,-369.42044481000005,0.001,,
680987,-69.3533935546875,682085,6807,5.06051968125736,2344,346.8,100,-380.43733855,0.001,,
683107,-68.56071110534668,683241,6818,5.627321668744087,2348,337.25,100,-370.0365792900001,0.001,,
684188,-68.57150567096213,685000,,5.730882043308682,,,,,0.001,1000.0,421.4200234796852
685188,-68.33437483215332,685383,6839,5.693694121003151,2352,338.31,100,-371.2799016299999,0.001,,
687339,-68.56351979573567,687468,6850,6.0639272442570435,2356,357.99,100,-392.79469864,0.001,,
689370,-68.42041822814942,690000,,5.922494401216507,,,,,0.001,1000.0,585.171267326083
690370,-68.43876002502441,690577,6875,6.2162571697235105,2360,376.99,100,-413.73522384000006,0.001,,
691883,-68.3201387466923,692004,6883,6.146400617399523,2364,368.93,100,-404.71952018000013,0.001,,
693021,-68.34265949415123,693175,6890,6.399224628572878,2368,359.86,100,-395.03747492,0.001,,
693314,-68.42130325935982,693511,6892,6.526238217547133,2372,351.17,100,-385.73246077,0.001,,
694582,-68.81602253633388,694744,6898,5.815662573365604,2376,352.8,100,-387.50029738000006,0.001,,
694708,-67.9948004445722,695000,,5.768438485360915,,,,,0.001,1000.0,392.9986567374319
695722,-69.37022835867745,695856,6914,4.219300866127014,2380,358.66,100,-393.9009049600001,0.001,,
697004,-68.69611660003662,697156,6921,6.106375548124313,2384,360.85,100,-396.70967522,0.001,,
697240,-68.64827664693196,697417,6923,6.377788476541009,2388,361.39,100,-397.45872385,0.001,,
697460,-68.74309657170222,697631,6924,6.625410690307617,2392,343.04,100,-377.56140136,0.001,,
698626,-68.45356300354004,699724,6932,6.5474757219552995,2396,352.73,100,-387.77270683999996,0.001,,
699626,-68.43645495605469,700000,,5.807061437487603,,,,,0.001,1000.0,426.51036566346886
700741,-67.85906292143322,701839,6955,6.215888661007549,2400,353.41,100,-388.2310179,0.001,,
702883,-68.94876352945964,703981,6967,6.624682558116628,2404,353.87,101,-388.79908651,0.001,,
704883,-68.67915455627441,705000,,6.188135853648186,,,,,0.001,1000.0,256.5083207095042
705635,-68.58757881945874,705852,7011,6.01209816143925,2408,370.6,100,-407.14137147,0.001,,
706835,-68.46509307098388,706984,7024,6.110029903292656,2412,369.69,100,-406.19838916000003,0.001,,
707955,-68.44132054901124,708183,7035,5.88572076177597,2416,371.94,100,-408.4679190999999,0.001,,
709141,-69.15884145100911,709272,7045,5.820750739839342,2420,370.48,100,-406.68648018999994,0.001,,
709380,-68.32152570527175,710000,,7.188611437534464,,,,,0.001,1000.0,222.93325600116515
,,710478,7069,,2424,369.26,100,-405.37257109999996,,,
710666,-68.52986450195313,710784,7080,5.196622531625289,2428,361.22,100,-397.07577647,0.001,,
711763,-68.68252563476562,711938,7091,6.484160214066505,2432,361.52,100,-397.42577585,0.001,,
712890,-68.60756174723308,713035,7102,7.411105508389681,2436,351.47,100,-386.26013353999997,0.001,,
713002,-68.77203877766927,714100,7107,7.496807826889886,2440,331.69,100,-365.4871225199999,0.001,,
714161,-68.33254781262627,715000,,7.008926985627514,,,,,0.001,1000.0,690.8495183159364
,,715259,7140,,2444,331.74,100,-365.6307842399999,,,
716357,-68.75889494323731,717455,7162,6.387962569117546,2448,342.14,100,-377.04028586999993,0.001,,
718586,-68.76389412446456,718730,7182,6.105142856325422,2452,333.47,100,-367.17386187999995,0.001,,
719632,-68.58403329467774,720000,,6.607158929586411,,,,,0.001,1000.0,577.3073737025261
720662,-67.86961186726889,721010,7220,6.001893862088521,2456,335.42,99,-368.79168749999997,0.001,,
721043,-68.38384301321847,721219,7222,6.192937987191336,2460,306.42,99,-336.57350375999994,0.001,,
722277,-68.56255070756121,722443,7234,5.979285834783531,2464,304.39,99,-334.82720360999997,0.001,,
722535,-68.6930571733895,723633,7238,6.0928762179462845,2468,304.58,99,-334.77341334000005,0.001,,
723685,-68.42248725891113,723797,7247,7.40010552406311,2472,302.86,99,-332.89838538,0.001,,
723894,-67.77489692286441,724992,7250,5.333328064282735,2476,302.48,99,-332.71665118,0.001,,
724894,-68.44306089782715,725000,,6.141206572532654,,,,,0.001,1000.0,412.301141525805
726154,-68.5172441329956,727252,7274,6.265035850644112,2480,313.96,99,-345.2339223199999,0.001,,
728274,-68.64159999084472,728391,7286,6.1462667651176455,2484,312.35,99,-343.50355494999997,0.001,,
729293,-68.6131485748291,730000,,6.0894039477109905,,,,,0.001,1000.0,517.7136295326054
730361,-68.17461013793945,730473,7311,5.57342455667608,2488,330.56,99,-362.70271284,0.001,,
730603,-67.93650619506836,730790,7313,5.908952770233154,2492,331.59,99,-363.79974952,0.001,,
732799,-68.47222966766357,732922,7331,6.101892766833306,2496,331.98,99,-364.10344619000006,0.001,,
733962,-68.59771930928133,734077,7340,6.624816298484802,2500,322.38,99,-354.10731561,0.001,,
733979,-67.9961199760437,735000,,5.607461606754976,,,,,0.001,1000.0,543.3874606877565
736001,-68.2156913063743,736161,7363,7.180936770005659,2504,321.8,99,-353.00220924999996,0.001,,
736340,-69.08345097508924,736478,7364,6.233149836803305,2508,306.26,100,-335.8635274,0.001,,
736590,-68.81497116088867,736754,7366,6.61822460788165,2512,297.7,100,-326.75296509000003,0.001,,
736859,-68.07713022539693,737957,7368,7.699027863759843,2516,297.74,100,-326.68798169999997,0.001,,
738911,-68.52373416900635,739168,7379,6.176843516945839,2520,298.96,100,-328.23736199,0.001,,
739070,-68.77516899108886,740000,,5.686838521897418,,,,,0.001,1000.0,565.8958303934429
741119,-68.16128921508789,741234,7402,7.461023700480559,2524,307.56,100,-337.71788282,0.001,,
743178,-68.42637021636963,743353,7415,5.910835423707962,2528,325.69,100,-356.80021691999997,0.001,,
744302,-68.13238159815471,745000,,6.21589088947215,,,,,0.001,1000.0,510.6570025040768
745302,-68.37220686340332,745478,7437,5.906663845300675,2532,335.4,100,-367.22282304999993,0.001,,
746551,-68.32583013153076,747649,7445,5.924011157393456,2536,346.14,100,-379.20258617999986,0.001,,
749551,-68.62642893981933,750000,,6.787800557136536,,,,,0.001,1000.0,470.2717502297834
750551,-68.48051876068115,750740,7484,6.308082491636276,2540,366.4,100,-401.77563677,0.001,,
750937,-68.79996323258909,752035,7488,6.015660560049978,2544,367.76,100,-403.6681236399999,0.001,,
753000,-68.64531253051757,754098,7502,6.176655385255813,2548,366.43,100,-402.39036810000005,0.001,,
754020,-69.4420555114746,755000,,7.276121461391449,,,,,0.001,1000.0,559.6500796479173
756020,-68.32560321807861,756149,7532,6.427858463644982,2552,374.19,100,-410.81964992999997,0.001,,
757309,-67.90254694620768,758407,7541,6.613607007949079,2556,373.97,100,-410.30827000000005,0.001,,
759355,-68.53448867797852,760000,,7.471243640650874,,,,,0.001,1000.0,516.167925954191
760355,-68.62582551574707,760477,7574,6.4820192083120345,2560,392.58,100,-430.31244145999995,0.001,,
760517,-68.6093990619366,760637,7575,6.220803740658337,2564,381.94,100,-418.66230843,0.001,,
760724,-68.67745668747845,760833,7576,6.875955069243019,2568,372.0,100,-408.11988348,0.001,,
761836,-68.88448784568094,761969,7583,6.61036529651908,2572,381.72,100,-418.27650342,0.001,,
762164,-68.9458120180213,763262,7587,6.215084308483561,2576,382.7,100,-419.07408198999997,0.001,,
764333,-68.42667445730656,764567,7600,6.949384055239089,2580,373.15,100,-408.54455263000006,0.001,,
764555,-68.36171740154887,765000,,7.026543818240942,,,,,0.001,1000.0,223.62313436182885
765567,-67.44035720825195,766665,7622,8.193055391311646,2584,382.74,100,-419.07631455,0.001,,
766789,-68.37989371163505,767050,7628,5.513917808801356,2588,365.77,100,-401.22098392999993,0.001,,
769024,-68.60010564422608,769275,7641,5.7587974177598955,2592,384.85,100,-421.83053026999994,0.001,,
769246,-68.2588717142741,769445,7642,6.1903345584869385,2596,365.23,100,-400.9214549899999,0.001,,
769464,-68.93868545006062,769613,7643,6.702673246120584,2600,355.36,100,-390.20558320000004,0.001,,
769675,-68.96988504583186,770000,,5.460255771213108,,,,,0.001,1000.0,292.35242718677034
770675,-68.55168335723877,770830,7661,6.211338011622429,2604,346.69,100,-381.0607344200001,0.001,,
771803,-69.18067474365235,771913,7667,5.271036785840988,2608,354.35,100,-389.28479504,0.001,,
773866,-68.40570273766151,774964,7680,5.7103604312036556,2612,382.1,100,-419.71748499,0.001,,
774866,-68.55986810302734,775000,,6.076987855553627,,,,,0.001,1000.0,458.03437111297046
775013,-68.74217796325684,776111,7696,5.645312804164308,2616,381.54,100,-418.95404773000007,0.001,,
777208,-68.64787074497768,778306,7707,6.153256215367999,2620,391.38,100,-430.08634974000006,0.001,,
779353,-68.46468478393555,779468,7717,5.946988052725792,2624,382.34,101,-420.32027008999995,0.001,,
779641,-68.6039924621582,780000,,6.217216042911305,,,,,0.001,1000.0,330.3609147630441
,,780739,7731,,2628,373.86,100,-411.41643292000003,,,
780756,-68.26474952697754,780895,7737,5.6842482556467475,2632,354.17,100,-390.25243669,0.001,,
781840,-68.15188674926758,782938,7745,5.934460639953613,2636,352.89,101,-388.41815649999995,0.001,,
783048,-68.34044787758275,783215,7750,5.4767549367327435,2640,324.75,101,-357.38196801000004,0.001,,
784284,-68.59158387731333,784453,7756,5.8074222021415585,2644,324.18,101,-356.30570227000004,0.001,,
784421,-68.45023669618548,785000,,6.321121186921091,,,,,0.001,1000.0,480.63096299134196
785450,-68.37331899007161,786548,7775,5.287672823873059,2648,324.5,101,-355.8617405,0.001,,
787520,-68.36826923370361,788618,7785,6.2874793838262555,2652,324.69,101,-356.0428733799999,0.001,,
789584,-67.52318700154622,790000,,5.515341493818495,,,,,0.001,1000.0,417.7111487649381
,,790682,7806,,2656,322.75,101,-354.22964807999995,,,
790764,-68.6270842552185,790883,7811,4.868301374837756,2660,304.06,101,-334.17356671,0.001,,
792037,-68.2970697555542,792179,7819,6.027504731297493,2664,315.42,101,-346.24861445000005,0.001,,
792203,-68.5826644897461,792324,7820,6.0783212437774194,2668,314.91,101,-345.41502855,0.001,,
792282,-69.84425862630208,792516,7821,4.501266847054164,2672,305.47,101,-335.53471078999996,0.001,,
792588,-68.50677490234375,792706,7823,5.544989585876465,2676,294.44,101,-323.50126345999996,0.001,,
792817,-67.87617976491045,793915,7826,5.724396806165396,2680,293.48,101,-322.58391559,0.001,,
793973,-68.10893766758805,795000,,5.666909783828158,,,,,0.001,1000.0,290.7870562074837
794973,-68.30113647460938,796071,7863,6.265309982895851,2684,294.06,101,-322.68182834000004,0.001,,
796617,-68.51038913995447,796808,7875,5.958195924758911,2688,297.58,101,-326.56102638,0.001,,
798853,-68.3144164199829,798971,7894,6.354403922915458,2692,296.96,101,-326.19975116,0.001,,
799897,-68.3204626159668,800000,,7.034337144136429,,,,,0.001,1000.0,86.75686825129961
800897,-68.46616983795165,801995,7929,6.415283854007721,2696,325.5,101,-357.21262032,0.001,,
802144,-68.05238427056207,803242,7939,6.28553307056427,2700,336.29,101,-368.8724040899999,0.001,,
803255,-68.5796503339495,803475,7946,6.458602387329628,2704,326.45,101,-357.98094758,0.001,,
803477,-66.84207153320312,803641,7948,7.156036205291748,2708,317.28,101,-348.20906546000003,0.001,,
804891,-68.2313709564209,805000,,6.518777085661888,,,,,0.001,1000.0,363.520340272272
,,805989,7978,,2712,310.25,101,-339.79910067,,,
808003,-68.40247415924073,808144,8002,6.3745352940559386,2716,320.33,100,-351.4498609500001,0.001,,
809219,-68.07211421086238,809397,8012,6.534803826075334,2720,310.91,101,-340.92201352999996,0.001,,
809322,-68.53801536560059,810000,,9.519996549772179,,,,,0.001,1000.0,261.65063193002715
810400,-68.44180552164714,811498,8040,6.261015372398572,2724,320.3,100,-350.6945762300001,0.001,,
813471,-68.08954568481445,814569,8065,6.48287908244133,2728,338.3,100,-369.44934266,0.001,,
814686,-68.29309448541379,814837,8073,6.35140636621737,2732,339.42,100,-370.56352374,0.001,,
814816,-68.3672367976262,815000,,6.82140901800874,,,,,0.001,903.8,294.07005868742897
816816,-68.35270882415772,817092,8105,6.864525310754776,2736,341.54,100,-372.3303208700001,0.001,,
817364,-68.36419383899586,817477,8109,6.665033059200998,2740,342.62,100,-373.51732722,0.001,,
818433,-69.54561791053185,818575,8118,6.151927374027394,2744,341.22,100,-372.1024261300001,0.001,,
819477,-68.13698202514648,820000,,6.445081555247307,,,,,0.001,1000.0,626.2522277245298
821477,-68.17643707275391,822575,8160,6.298916287302971,2748,360.27,100,-392.88640775000005,0.001,,
824521,-68.08439823913574,825000,,6.630783874750137,,,,,0.001,1000.0,560.2159901361622
,,825619,8201,,2752,370.01,100,-403.2250347699999,,,
826653,-67.93195336914063,827751,8217,6.302897177457809,2756,370.69,100,-404.24769831,0.001,,
828544,-67.71393966674805,828665,8232,6.0458281305101185,2760,377.82,100,-411.95288512999997,0.001,,
828757,-67.71734554209608,828908,8234,5.416166310614728,2764,367.29,100,-400.78661180999995,0.001,,
829023,-67.2240640258789,830000,,6.108088250253715,,,,,0.001,1000.0,460.77889832351354
,,830121,8249,,2768,377.97,100,-412.48184344999993,,,
832047,-67.83195845286052,833145,8264,6.82782769203186,2772,406.29,100,-443.26709328,0.001,,
834047,-68.03794815063476,835000,,6.059559765100479,,,,,0.001,1000.0,349.0855999463471
835104,-68.31800210886988,835216,8289,6.518170469685605,2776,425.1,100,-463.3710912699999,0.001,,
835252,-68.46463951697716,835391,8290,6.302683500143198,2780,414.76,100,-452.16502521,0.001,,
835437,-68.14039502825055,835659,8291,6.857101051580338,2784,395.88,100,-431.9537940799999,0.001,,
837612,-67.90921167226938,838710,8304,6.737050175666809,2788,419.02,100,-456.71762221999984,0.001,,
839870,-68.48813253934266,840000,,6.466465478060676,,,,,0.001,1000.0,311.26785638201983
,,840968,8324,,2792,419.97,101,-457.94723400999993,,,
842040,-68.20028430468416,842168,8335,7.271211208968327,2796,401.73,101,-437.8251756699999,0.001,,
843055,-68.11479250590007,844153,8342,7.445080116391182,2800,409.11,101,-445.9640008100001,0.001,,
844086,-68.642324924469,845000,,8.049118826466222,,,,,0.001,1000.0,370.5959276750858
845126,-68.81498756408692,846224,8362,7.3478698372840885,2804,427.49,101,-465.54272076999996,0.001,,
847242,-68.48179009246826,847398,8372,6.281898112535477,2808,437.57,101,-476.38575699,0.001,,
847625,-67.95995712280273,847744,8374,5.988495384653409,2812,417.55,101,-455.01693720000003,0.001,,
848713,-68.6760238198673,849811,8381,5.14455448178684,2816,416.67,101,-453.42174084,0.001,,
849713,-68.44979774475098,850000,,6.222348340034485,,,,,0.001,1000.0,375.9471467256546
851880,-68.44602879333496,852003,8406,6.155010117888451,2820,426.06,101,-463.43069328999997,0.001,,
852163,-68.61590957641602,852313,8407,5.345324789605489,2824,408.15,101,-444.22884877999996,0.001,,
852523,-68.3727633158366,853621,8410,6.328272072168497,2828,390.52,101,-425.8930901299999,0.001,,
853673,-68.90718811035157,853827,8415,5.899816198348999,2832,389.9,101,-425.02028171999996,0.001,,
854850,-68.4543707711356,854979,8422,5.041782669904755,2836,378.87,101,-413.69407877,0.001,,
854881,-68.80824279785156,855000,,6.117647674775893,,,,,0.001,1000.0,392.74625527827595
855939,-67.55001722063336,856644,8438,5.701314193861825,2840,391.67,101,-428.00163132999995,0.001,,
857595,-68.83960941859654,857796,8446,6.528832578659058,2844,392.21,101,-428.8596054299999,0.001,,
858354,-68.56327953153443,858556,8451,6.241484838203319,2848,359.81,101,-394.68765245,0.001,,
859251,-68.68011132963412,859448,8456,6.790113717113176,2852,338.29,101,-371.79463358,0.001,,
