train/critic_loss,train/ent_coef,time/total_timesteps,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/ent_coef_loss,time/episodes,time/time_elapsed,train/n_updates,time/fps,eval/mean_reward,eval/mean_ep_length
351.8388671875,0.08922147005796432,191276,-380.9870300292969,0.0003,188.99061670000003,38.54,2.3065028190612793,4580,2995,191175,63,,
485.15057373046875,0.09193526208400726,191425,-386.4363098144531,0.0003,189.41728101,38.58,0.3644373416900635,4584,2997,191324,63,,
398.3795166015625,0.09123428165912628,191600,-397.14190673828125,0.0003,191.45884206999995,38.85,-2.96622633934021,4588,3000,191499,63,,
1068.8564453125,0.09191072732210159,191780,-385.7467346191406,0.0003,196.39295679999995,39.75,1.3803772926330566,4592,3003,191679,63,,
399.5828552246094,0.09027059376239777,191930,-391.083740234375,0.0003,196.78908169,39.74,-3.8577282428741455,4596,3005,191829,63,,
465.5325927734375,0.08897649496793747,192074,-390.0832824707031,0.0003,198.19280641999998,39.91,-1.4045138359069824,4600,3007,191973,63,,
619.966552734375,0.08728445321321487,192242,-384.8753967285156,0.0003,200.20752263999998,40.21,8.944463729858398,4604,3010,192141,63,,
695.3112182617188,0.08893702924251556,192443,-383.86541748046875,0.0003,205.57932387000005,41.2,1.0612657070159912,4608,3013,192342,63,,
396.304931640625,0.09015078097581863,192589,-395.1221008300781,0.0003,205.60263860999999,41.16,-6.134784698486328,4612,3016,192488,63,,
547.5841674804688,0.0912928357720375,192741,-386.044677734375,0.0003,205.34629461999998,40.99,0.3448760509490967,4616,3019,192640,63,,
667.150146484375,0.08988062292337418,192908,-386.2020568847656,0.0003,204.56944277,40.81,-3.7489163875579834,4620,3021,192807,63,,
490.2967529296875,0.08839283138513565,193069,-391.65924072265625,0.0003,205.56836585999997,40.89,-3.8493106365203857,4624,3024,192968,63,,
1461.886962890625,0.08858679234981537,193249,-390.972900390625,0.0003,206.56952102,40.94,-0.8626773357391357,4628,3027,193148,63,,
1263.762451171875,0.08886189013719559,193419,-386.4300537109375,0.0003,206.42101839999998,40.77,1.9682958126068115,4632,3029,193318,63,,
1076.88525390625,0.08950284868478775,193607,-386.9483642578125,0.0003,208.15792009999993,40.96,-2.8822712898254395,4636,3032,193506,63,,
334.03790283203125,0.08901727944612503,193804,-393.0072326660156,0.0003,209.07170448999997,40.94,-3.3304991722106934,4640,3035,193703,63,,
795.0394287109375,0.08938764780759811,193998,-387.28521728515625,0.0003,208.59534649000005,40.78,0.3410511016845703,4644,3038,193897,63,,
939.572021484375,0.08851253986358643,194177,-385.0970458984375,0.0003,209.02357082999995,40.82,-3.5181725025177,4648,3040,194076,63,,
455.14251708984375,0.0870199203491211,194378,-387.08026123046875,0.0003,211.99168715,41.38,0.5680451393127441,4652,3043,194277,63,,
1120.840576171875,0.08691995590925217,194562,-379.11328125,0.0003,214.47104184,41.83,1.4927845001220703,4656,3046,194461,63,,
509.44171142578125,0.08738810569047928,194754,-387.6549072265625,0.0003,217.3500952,42.37,-2.318014621734619,4660,3049,194653,63,,
543.6742553710938,0.08850552886724472,194945,-385.95928955078125,0.0003,219.98485021000005,42.85,-0.41513943672180176,4664,3052,194844,63,,
547.5125732421875,0.08828436583280563,195000,-380.5670166015625,0.0003,,,-0.2118443250656128,,,194899,,278.87531315181405,55.55
593.8123168945312,0.08769913762807846,195130,-388.5937194824219,0.0003,221.34661780000002,43.13,1.9999196529388428,4668,3058,195029,63,,
345.0189208984375,0.08669016510248184,195325,-385.63763427734375,0.0003,223.61588536,43.58,-1.9784226417541504,4672,3061,195224,63,,
643.7066650390625,0.08683333545923233,195604,-386.8228759765625,0.0003,228.94783498000004,44.67,-2.2735464572906494,4676,3065,195503,63,,
728.8316040039062,0.08651103079319,195778,-379.63543701171875,0.0003,230.96535742,45.02,-0.12216925621032715,4680,3068,195677,63,,
970.2662353515625,0.08618230372667313,195920,-384.9580993652344,0.0003,230.28316361,44.95,3.1422791481018066,4684,3070,195819,63,,
795.03369140625,0.08750849217176437,196113,-384.7635192871094,0.0003,230.78852958,45.13,-1.9883484840393066,4688,3072,196012,63,,
424.08721923828125,0.0868949443101883,196258,-384.7021484375,0.0003,228.47389043000004,44.78,-0.9519193172454834,4692,3074,196157,63,,
522.1962890625,0.08711457252502441,196437,-387.4569091796875,0.0003,229.73873541,45.07,-7.773814678192139,4696,3077,196336,63,,
383.9305725097656,0.08459144830703735,196678,-382.90985107421875,0.0003,234.66020864,46.04,-4.484031677246094,4700,3080,196577,63,,
1068.05224609375,0.08346261829137802,196928,-370.9413146972656,0.0003,238.81414704,46.86,10.55234146118164,4704,3084,196827,63,,
946.3239135742188,0.08414225280284882,197094,-371.24163818359375,0.0003,236.47450642000004,46.51,6.7004523277282715,4708,3086,196993,63,,
603.059814453125,0.08456072211265564,197218,-380.6605529785156,0.0003,235.24845289,46.29,-5.181007385253906,4712,3088,197117,63,,
1476.173828125,0.08567110449075699,197424,-374.45458984375,0.0003,237.92282678,46.83,0.04698818922042847,4716,3092,197323,63,,
428.6866149902344,0.08546208590269089,197646,-378.6191101074219,0.0003,240.32934630999998,47.38,-5.275713920593262,4720,3096,197545,63,,
1087.6126708984375,0.08573451638221741,197858,-381.0186767578125,0.0003,242.57932793,47.89,4.204363822937012,4724,3099,197757,63,,
365.50762939453125,0.08790592849254608,198023,-381.4743957519531,0.0003,241.57390405,47.74,0.08860641717910767,4728,3102,197922,63,,
352.2333984375,0.08786436170339584,198191,-372.5591735839844,0.0003,241.25002069,47.72,-5.766963958740234,4732,3105,198090,63,,
