rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/episodes,time/fps,train/learning_rate,train/critic_loss,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
62.19124622,9245,13.82,1058646,76612,114,0.001,0.4698556603065559,-30.878121784755162,1058539,,
62.096548190000014,9246,13.8,1058700,76616,114,0.001,0.48859864903184086,-30.912619590759277,1058593,,
62.14067004000001,9246,13.81,1058756,76620,114,0.001,0.5074528413159507,-31.281552723475865,1058649,,
62.241211039999996,9247,13.83,1058812,76624,114,0.001,0.6170771627553872,-31.179950714111328,1058705,,
62.19257895999999,9247,13.82,1058867,76628,114,0.001,0.5723554847332147,-31.47657666887556,1058760,,
62.14346753000001,9248,13.81,1058922,76632,114,0.001,0.5358869156667164,-30.67744745526995,1058815,,
62.09507815,9248,13.8,1058977,76636,114,0.001,0.5995640302343028,-32.10101427350725,1058870,,
62.04946439,9249,13.79,1059032,76640,114,0.001,0.459772065281868,-32.13614463806152,1058925,,
62.090971520000004,9249,13.8,1059087,76644,114,0.001,0.5045981590564435,-31.25422395978655,1058980,,
61.995033129999996,9250,13.78,1059141,76648,114,0.001,0.4665847976825067,-31.531317847115652,1059035,,
61.951893410000004,9250,13.77,1059196,76652,114,0.001,0.41819516143628527,-31.89800316946847,1059089,,
61.90191094,9251,13.76,1059251,76656,114,0.001,0.5906908772885799,-31.845791135515487,1059144,,
61.90537681000001,9251,13.76,1059306,76660,114,0.001,0.4449294232405149,-30.96438757578532,1059199,,
61.95413705999999,9251,13.77,1059362,76664,114,0.001,0.4446705843188933,-30.734119142804825,1059255,,
61.954094340000005,9252,13.77,1059417,76668,114,0.001,0.5240582169166633,-31.390420368739537,1059310,,
61.998744779999996,9252,13.78,1059472,76672,114,0.001,0.42057378802980694,-31.201048714773997,1059365,,
61.94867105,9253,13.77,1059526,76676,114,0.001,0.43890091963112354,-31.926547731672013,1059420,,
61.99331699000001,9253,13.78,1059582,76680,114,0.001,0.553723915080939,-30.721758706229075,1059475,,
62.03549558999999,9254,13.79,1059638,76684,114,0.001,0.34050311973052366,-32.16166741507394,1059531,,
62.033123889999985,9254,13.79,1059694,76688,114,0.001,0.4848633456443037,-31.701039178030832,1059587,,
61.98937914000001,9255,13.78,1059749,76692,114,0.001,0.4604529297122589,-32.340053285871235,1059642,,
62.02981047999999,9255,13.79,1059805,76696,114,0.001,0.49143037625721525,-31.147987365722656,1059698,,
62.03237572,9256,13.79,1059860,76700,114,0.001,0.4602609715823616,-32.53430421011789,1059754,,
62.07893508000001,9256,13.8,1059915,76704,114,0.001,0.46056025155953,-32.05779920305525,1059809,,
62.0817354,9257,13.8,1059970,76708,114,0.001,0.46333645542080587,-31.002164840698242,1059863,,
