time/time_elapsed,train/actor_loss,rollout/ep_len_mean,train/n_updates,train/critic_loss,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/fps,train/learning_rate,eval/mean_reward,eval/mean_ep_length
1172,,50.0,,,195000,3900,-5.407327499999999,166,,,
1174,20.3993888092041,50.0,195050,0.04962349951267243,195200,3904,-5.319129119999999,166,0.001,,
1175,20.44884323120117,50.0,195250,0.0406901241838932,195400,3908,-5.209662059999999,166,0.001,,
1176,20.375297317504884,50.0,195450,0.0415889660269022,195600,3912,-5.18520782,166,0.001,,
1177,20.40518997192383,50.0,195650,0.04140064485371113,195800,3916,-5.178927320000001,166,0.001,,
,20.42162796020508,,195850,0.038997506573796276,196000,,,,0.001,-5.5136632273846775,50.0
1178,,50.0,,,196000,3920,-5.10340104,166,,,
1180,20.408761138916017,50.0,196050,0.04038713842630386,196200,3924,-5.126413329999999,166,0.001,,
1181,20.354906539916993,50.0,196250,0.04691359598189592,196400,3928,-5.04496345,166,0.001,,
1182,20.43480079650879,50.0,196450,0.04298051156103611,196600,3932,-4.98221504,166,0.001,,
1183,20.440578155517578,50.0,196650,0.04562957812100649,196800,3936,-4.867757029999999,166,0.001,,
,20.392776641845703,,196850,0.04062146134674549,197000,,,,0.001,-5.368420470226556,50.0
1185,,50.0,,,197000,3940,-4.842826790000001,166,,,
1186,20.29247657775879,50.0,197050,0.04368495259433985,197200,3944,-4.94943561,166,0.001,,
1187,20.353842086791992,50.0,197250,0.0419418153911829,197400,3948,-4.9504151400000005,166,0.001,,
1188,20.294936752319337,50.0,197450,0.045135084614157675,197600,3952,-5.03312484,166,0.001,,
1189,20.388510971069337,50.0,197650,0.04189931150525808,197800,3956,-5.044111679999999,166,0.001,,
,20.341919021606444,,197850,0.046394120901823044,198000,,,,0.001,-5.69416081168456,50.0
1191,,50.0,,,198000,3960,-5.021038319999999,166,,,
1192,20.320624542236327,50.0,198050,0.04243954546749592,198200,3964,-5.02492552,166,0.001,,
1193,20.409188232421876,50.0,198250,0.04865932084619999,198400,3968,-5.03645543,166,0.001,,
1194,20.330106887817383,50.0,198450,0.04406554631888866,198600,3972,-5.03003176,166,0.001,,
1196,20.2733731842041,50.0,198650,0.04175152514129877,198800,3976,-4.941940259999999,166,0.001,,
,20.36273635864258,,198850,0.04870557099580765,199000,,,,0.001,-5.414466036087833,50.0
1197,,50.0,,,199000,3980,-5.001238359999999,166,,,
1198,20.32754585266113,50.0,199050,0.04028966188430786,199200,3984,-4.9786302,166,0.001,,
1199,20.342250366210937,50.0,199250,0.042373919114470485,199400,3988,-4.97171293,166,0.001,,
1200,20.333623352050783,50.0,199450,0.04299834072589874,199600,3992,-5.02271143,166,0.001,,
1201,20.354371871948242,50.0,199650,0.04489751435816288,199800,3996,-4.98573178,166,0.001,,
,20.24116500854492,,199850,0.046190884560346604,200000,,,,0.001,-5.55185219575651,50.0
1203,,50.0,,,200000,4000,-5.00948983,166,,,
1204,20.319367599487304,50.0,200050,0.040939306542277336,200200,4004,-5.09089197,166,0.001,,
1205,20.38557113647461,50.0,200250,0.04331108164042234,200400,4008,-5.1696104,166,0.001,,
1206,20.281701583862304,50.0,200450,0.046405812688171864,200600,4012,-5.117366280000001,166,0.001,,
1207,20.305793075561525,50.0,200650,0.041044506952166555,200800,4016,-5.14266789,166,0.001,,
,20.281451950073244,,200850,0.04601854838430881,201000,,,,0.001,-5.7620209594722835,50.0
1209,,50.0,,,201000,4020,-5.1558569599999995,166,,,
1210,20.21902717590332,50.0,201050,0.04120247550308705,201200,4024,-5.120099609999999,166,0.001,,
1211,20.30810546875,50.0,201250,0.043989161662757396,201400,4028,-5.08808729,166,0.001,,
1212,20.277763977050782,50.0,201450,0.04360591109842062,201600,4032,-5.06240179,166,0.001,,
1213,20.316995697021483,50.0,201650,0.04813836321234703,201800,4036,-5.059559660000001,166,0.001,,
,20.301005859375,,201850,0.040337572954595086,202000,,,,0.001,-5.530414301180281,50.0
1214,,50.0,,,202000,4040,-4.96933669,166,,,
1216,20.260275344848633,50.0,202050,0.044774053022265434,202200,4044,-4.961244140000001,166,0.001,,
1217,20.330683975219728,50.0,202250,0.04301397617906332,202400,4048,-4.94874379,166,0.001,,
1218,20.32392402648926,50.0,202450,0.04253027431666851,202600,4052,-4.939053240000001,166,0.001,,
1219,20.26324851989746,50.0,202650,0.042969644740223883,202800,4056,-4.952547389999999,166,0.001,,
,20.29568130493164,,202850,0.041869329623878,203000,,,,0.001,-5.403346456354484,50.0
1221,,50.0,,,203000,4060,-4.93019837,166,,,
1222,20.26170379638672,50.0,203050,0.04098818577826023,203200,4064,-4.9346453200000004,166,0.001,,
1223,20.258268661499024,50.0,203250,0.0414467965811491,203400,4068,-4.87446789,166,0.001,,
1224,20.269755401611327,50.0,203450,0.041078568398952485,203600,4072,-4.909805110000001,166,0.001,,
1225,20.257944412231446,50.0,203650,0.04255520232021809,203800,4076,-5.01505194,166,0.001,,
,20.206380081176757,,203850,0.04440126590430737,204000,,,,0.001,-5.454651261819526,50.0
1226,,50.0,,,204000,4080,-4.967027260000001,166,,,
1227,20.2459228515625,50.0,204050,0.040967436693608764,204200,4084,-4.954814610000001,166,0.001,,
1229,20.258563842773437,50.0,204250,0.04460791565477848,204400,4088,-5.00164291,166,0.001,,
1230,20.24880325317383,50.0,204450,0.0511358268558979,204600,4092,-4.9350841,166,0.001,,
1231,20.226806564331056,50.0,204650,0.04902542028576136,204800,4096,-4.9122113,166,0.001,,
,20.245262222290037,,204850,0.041222804598510264,205000,,,,0.001,-5.576769629842602,50.0
1232,,50.0,,,205000,4100,-4.82997994,166,,,
1234,20.2112141418457,50.0,205050,0.045337298437953,205200,4104,-4.82132052,166,0.001,,
1235,20.24462776184082,50.0,205250,0.044113503508269786,205400,4108,-4.74138891,166,0.001,,
1236,20.20394989013672,50.0,205450,0.04729535900056362,205600,4112,-4.75467385,166,0.001,,
1237,20.218164138793945,50.0,205650,0.042988805621862414,205800,4116,-4.65875248,166,0.001,,
,20.201492080688478,,205850,0.045704881586134435,206000,,,,0.001,-5.54815152301453,50.0
1238,,50.0,,,206000,4120,-4.72543145,166,,,
1239,20.19467697143555,50.0,206050,0.0458366234973073,206200,4124,-4.749132240000001,166,0.001,,
1240,20.141233596801758,50.0,206250,0.04267985727638006,206400,4128,-4.78631924,166,0.001,,
1241,20.217056655883788,50.0,206450,0.042079113945364954,206600,4132,-4.82576555,166,0.001,,
1242,20.201855392456054,50.0,206650,0.04610691107809543,206800,4136,-4.8212973,166,0.001,,
,20.202580337524413,,206850,0.04328623380511999,207000,,,,0.001,-5.497117688879371,50.0
1244,,50.0,,,207000,4140,-4.856579920000001,166,,,
1245,20.175546951293946,50.0,207050,0.040829813256859776,207200,4144,-4.82565132,166,0.001,,
1246,20.17215087890625,50.0,207250,0.04625978652387858,207400,4148,-4.87138337,166,0.001,,
1247,20.17500732421875,50.0,207450,0.04151579216122627,207600,4152,-4.84970396,166,0.001,,
1249,20.182945480346678,50.0,207650,0.04381690673530102,207800,4156,-4.79778963,166,0.001,,
,20.232693328857422,,207850,0.04808535546064377,208000,,,,0.001,-5.214494306407869,50.0
1250,,50.0,,,208000,4160,-4.8478061,166,,,
1251,20.196817932128905,50.0,208050,0.044624990820884704,208200,4164,-4.82198453,166,0.001,,
1252,20.224613342285156,50.0,208250,0.04382275387644768,208400,4168,-4.866022490000001,166,0.001,,
1253,20.178898010253906,50.0,208450,0.040432986356318,208600,4172,-4.87260602,166,0.001,,
1254,20.11718894958496,50.0,208650,0.040274911746382716,208800,4176,-4.79690315,166,0.001,,
,20.165006256103517,,208850,0.04353406794369221,209000,,,,0.001,-5.531962715857662,50.0
1256,,50.0,,,209000,4180,-4.84175983,166,,,
1257,20.130460891723633,50.0,209050,0.04233894117176533,209200,4184,-4.74862664,166,0.001,,
1258,20.1073787689209,50.0,209250,0.041317607313394546,209400,4188,-4.70193372,166,0.001,,
1260,20.087023468017577,50.0,209450,0.04169101916253567,209600,4192,-4.80276815,166,0.001,,
1261,20.14260810852051,50.0,209650,0.04889450442045927,209800,4196,-4.84107096,166,0.001,,
,20.124248657226563,,209850,0.0445814760774374,210000,,,,0.001,-5.554873727145605,50.0
1262,,50.0,,,210000,4200,-4.80173205,166,,,
1263,20.12764389038086,50.0,210050,0.04151219632476568,210200,4204,-4.839593230000001,166,0.001,,
1265,20.098087768554688,50.0,210250,0.046766504794359204,210400,4208,-4.86002848,166,0.001,,
1266,20.151863250732422,50.0,210450,0.048097609058022496,210600,4212,-4.94962913,166,0.001,,
1267,20.020849456787108,50.0,210650,0.04319766227155924,210800,4216,-5.0059361,166,0.001,,
,20.077800750732422,,210850,0.04224257558584213,211000,,,,0.001,-5.535934006262687,50.0
1269,,50.0,,,211000,4220,-5.03964531,166,,,
1270,20.01591102600098,50.0,211050,0.05854776151478291,211200,4224,-5.01751154,166,0.001,,
1271,20.048292617797852,50.0,211250,0.03986754160374403,211400,4228,-5.0277002699999995,166,0.001,,
1272,20.05806198120117,50.0,211450,0.04553635522723198,211600,4232,-4.955461339999999,166,0.001,,
1273,20.096096420288085,50.0,211650,0.05193590648472309,211800,4236,-4.98684371,166,0.001,,
,20.115918045043944,,211850,0.04293088585138321,212000,,,,0.001,-5.560875618667342,50.0
1275,,50.0,,,212000,4240,-4.96757966,166,,,
1276,20.070656661987304,50.0,212050,0.040678388103842736,212200,4244,-5.081515549999999,166,0.001,,
1277,20.05347724914551,50.0,212250,0.04311633013188839,212400,4248,-5.07628433,166,0.001,,
1278,20.15907241821289,50.0,212450,0.04173929460346699,212600,4252,-5.09116501,166,0.001,,
1279,20.056868591308593,50.0,212650,0.05106396537274122,212800,4256,-5.163816839999999,166,0.001,,
,20.08366897583008,,212850,0.03963026076555252,213000,,,,0.001,-5.528020771080628,50.0
1281,,50.0,,,213000,4260,-5.078137870000001,166,,,
1282,20.0645792388916,50.0,213050,0.04091583918780088,213200,4264,-5.073816830000001,166,0.001,,
1283,20.030625839233398,50.0,213250,0.04366706822067499,213400,4268,-5.13400427,166,0.001,,
1284,20.040240936279297,50.0,213450,0.04315551530569792,213600,4272,-5.06110668,166,0.001,,
1285,20.047784729003908,50.0,213650,0.04460994493216276,213800,4276,-5.003168349999999,166,0.001,,
,20.057511825561523,,213850,0.03789260685443878,214000,,,,0.001,-5.407342655438697,50.0
1287,,50.0,,,214000,4280,-5.0493666,166,,,
1288,20.096823348999024,50.0,214050,0.041849151030182836,214200,4284,-5.16357715,166,0.001,,
1289,20.073230209350587,50.0,214250,0.04577367167919874,214400,4288,-5.276704509999998,166,0.001,,
1290,20.09440948486328,50.0,214450,0.039220190718770025,214600,4292,-5.192226959999999,166,0.001,,
1291,20.016315994262694,50.0,214650,0.04444878406822681,214800,4296,-5.14406621,166,0.001,,
,19.99860595703125,,214850,0.04171595696359873,215000,,,,0.001,-5.545625559554901,50.0
1293,,50.0,,,215000,4300,-5.180499020000001,166,,,
1294,20.038032150268556,50.0,215050,0.04094794634729624,215200,4304,-5.14304526,166,0.001,,
1295,20.012968978881837,50.0,215250,0.0438550940155983,215400,4308,-5.213139390000001,166,0.001,,
1296,19.97165138244629,50.0,215450,0.03824438229203224,215600,4312,-5.114077600000001,166,0.001,,
1297,20.04803756713867,50.0,215650,0.03923986591398716,215800,4316,-5.10098005,166,0.001,,
,19.991118774414062,,215850,0.03829073205590248,216000,,,,0.001,-5.481677805690561,50.0
1299,,50.0,,,216000,4320,-5.04685291,166,,,
1300,20.032208251953126,50.0,216050,0.03742875665426254,216200,4324,-5.053335959999999,166,0.001,,
1301,19.984545211791993,50.0,216250,0.04013864811509848,216400,4328,-5.0735482,166,0.001,,
1302,19.949309463500978,50.0,216450,0.04335673920810223,216600,4332,-5.12189449,166,0.001,,
1303,19.938716964721678,50.0,216650,0.04292257849127054,216800,4336,-5.0934151000000005,166,0.001,,
,19.963182220458986,,216850,0.05508245900273323,217000,,,,0.001,-5.6434087283210825,50.0
1305,,50.0,,,217000,4340,-5.175068650000001,166,,,
1306,19.999823379516602,50.0,217050,0.03768868647515774,217200,4344,-5.074376549999999,166,0.001,,
1307,19.94596710205078,50.0,217250,0.0485029610991478,217400,4348,-5.069342939999999,166,0.001,,
1308,19.97800956726074,50.0,217450,0.0481918204203248,217600,4352,-5.05000941,166,0.001,,
1309,19.95321418762207,50.0,217650,0.04076447684317827,217800,4356,-4.951769989999999,166,0.001,,
,20.02349349975586,,217850,0.042546158619225026,218000,,,,0.001,-5.589359591156244,50.0
1311,,50.0,,,218000,4360,-4.98683504,166,,,
1312,19.9255086517334,50.0,218050,0.040594214238226414,218200,4364,-4.981048560000001,166,0.001,,
1313,19.93390899658203,50.0,218250,0.040719765201210976,218400,4368,-4.935439560000001,166,0.001,,
1314,19.960083389282225,50.0,218450,0.040916871726512906,218600,4372,-4.94573585,166,0.001,,
1315,19.90032989501953,50.0,218650,0.04734512239694595,218800,4376,-5.03010832,166,0.001,,
,19.942876281738283,,218850,0.03834161166101694,219000,,,,0.001,-5.546674690349027,50.0
1317,,50.0,,,219000,4380,-4.93028239,166,,,
1318,19.95092155456543,50.0,219050,0.04626991905272007,219200,4384,-4.9265127,166,0.001,,
1319,19.928838500976564,50.0,219250,0.038478707745671276,219400,4388,-4.829803469999999,166,0.001,,
1320,19.90588836669922,50.0,219450,0.04797913819551468,219600,4392,-4.788275229999999,166,0.001,,
1321,19.993585815429686,50.0,219650,0.042969254814088344,219800,4396,-4.854706279999999,166,0.001,,
,19.927248916625977,,219850,0.04522793065756559,220000,,,,0.001,-5.475375043554232,50.0
1323,,50.0,,,220000,4400,-4.91549325,166,,,
1324,19.992731323242186,50.0,220050,0.04155030433088541,220200,4404,-4.92060536,166,0.001,,
1325,19.90001365661621,50.0,220250,0.045026308186352254,220400,4408,-4.90352389,166,0.001,,
1326,19.92952980041504,50.0,220450,0.04022509664297104,220600,4412,-4.994970039999999,166,0.001,,
1327,19.91853401184082,50.0,220650,0.046600614711642264,220800,4416,-5.07284907,166,0.001,,
,19.902880630493165,,220850,0.0418197375908494,221000,,,,0.001,-5.52504553507315,50.0
1329,,50.0,,,221000,4420,-5.10772606,166,,,
1330,19.930716857910156,50.0,221050,0.05360839441418648,221200,4424,-5.0581460599999994,166,0.001,,
1331,19.886607360839843,50.0,221250,0.04407245196402073,221400,4428,-4.99569567,166,0.001,,
1332,19.910343170166016,50.0,221450,0.0417715784907341,221600,4432,-4.987531929999999,166,0.001,,
1334,19.90556510925293,50.0,221650,0.03995082668960095,221800,4436,-4.97280939,166,0.001,,
,19.86807197570801,,221850,0.043257911838591095,222000,,,,0.001,-5.55927735499572,50.0
1335,,50.0,,,222000,4440,-4.98520199,166,,,
1336,19.881132202148436,50.0,222050,0.040956508517265316,222200,4444,-5.020625299999999,166,0.001,,
1337,19.8933837890625,50.0,222250,0.04237279307097196,222400,4448,-5.03286911,166,0.001,,
1339,19.880076065063477,50.0,222450,0.04228477828204632,222600,4452,-4.95277289,166,0.001,,
1340,19.894069061279296,50.0,222650,0.043011373206973076,222800,4456,-4.97889701,166,0.001,,
,19.892039108276368,,222850,0.04769875042140484,223000,,,,0.001,-5.3835259228479115,50.0
1341,,50.0,,,223000,4460,-4.96750515,166,,,
1342,19.8868155670166,50.0,223050,0.04071360129863024,223200,4464,-4.99046884,166,0.001,,
1343,19.912563705444335,50.0,223250,0.042132051698863505,223400,4468,-4.94313355,166,0.001,,
1344,19.8841796875,50.0,223450,0.0421955968439579,223600,4472,-4.98616875,166,0.001,,
1345,19.864646759033203,50.0,223650,0.055349751338362695,223800,4476,-5.004206470000001,166,0.001,,
,19.8247713470459,,223850,0.042542822025716305,224000,,,,0.001,-5.41416461346671,50.0
1347,,50.0,,,224000,4480,-5.11793789,166,,,
1348,19.83640968322754,50.0,224050,0.038596773892641066,224200,4484,-5.164700700000001,166,0.001,,
1349,19.82214790344238,50.0,224250,0.039730147793889045,224400,4488,-5.15102917,166,0.001,,
1350,19.825444793701173,50.0,224450,0.041329828016459944,224600,4492,-5.24856957,166,0.001,,
1351,19.8849161529541,50.0,224650,0.04602508410811424,224800,4496,-5.22519653,166,0.001,,
,19.815663681030273,,224850,0.04341579340398312,225000,,,,0.001,-5.735611667821649,50.0
1353,,50.0,,,225000,4500,-5.1843238399999985,166,,,
1354,19.866007614135743,50.0,225050,0.042853471264243125,225200,4504,-5.167128059999999,166,0.001,,
1355,19.791095657348635,50.0,225250,0.04519249238073826,225400,4508,-5.122641110000001,166,0.001,,
1356,19.84740966796875,50.0,225450,0.039891925863921644,225600,4512,-5.076188310000001,166,0.001,,
1357,19.816822052001953,50.0,225650,0.04716074232012033,225800,4516,-4.980976849999999,166,0.001,,
,19.807317276000976,,225850,0.04236139371991157,226000,,,,0.001,-5.534933001291938,50.0
1358,,50.0,,,226000,4520,-5.01072059,166,,,
1359,19.795255966186524,50.0,226050,0.04034759741276503,226200,4524,-4.97030486,166,0.001,,
1360,19.824311447143554,50.0,226250,0.0399380624294281,226400,4528,-5.00109179,166,0.001,,
1361,19.823082275390625,50.0,226450,0.043604404851794246,226600,4532,-4.99672237,166,0.001,,
1363,19.793785324096678,50.0,226650,0.04282678607851267,226800,4536,-4.96553133,166,0.001,,
,19.785541915893553,,226850,0.04152310125529766,227000,,,,0.001,-5.440534701058641,50.0
1364,,50.0,,,227000,4540,-4.90081744,166,,,
1365,19.777425689697267,50.0,227050,0.038232114985585215,227200,4544,-4.91267608,166,0.001,,
1366,19.77589569091797,50.0,227250,0.03937122501432896,227400,4548,-4.931635849999999,166,0.001,,
1367,19.855176239013673,50.0,227450,0.043946683630347254,227600,4552,-4.99164704,166,0.001,,
1368,19.758939895629883,50.0,227650,0.05498043350875378,227800,4556,-4.9944368,166,0.001,,
,19.793806533813477,,227850,0.04403267055749893,228000,,,,0.001,-5.464776797080413,50.0
1370,,50.0,,,228000,4560,-5.00624951,166,,,
1371,19.78681510925293,50.0,228050,0.04482131894677877,228200,4564,-5.01253522,166,0.001,,
1372,19.78480583190918,50.0,228250,0.040840280540287495,228400,4568,-5.033775619999999,166,0.001,,
1373,19.801786727905274,50.0,228450,0.04063802789896727,228600,4572,-5.008063140000001,166,0.001,,
1374,19.74899070739746,50.0,228650,0.042438413724303244,228800,4576,-4.9503989,166,0.001,,
,19.718761291503906,,228850,0.04376554887741804,229000,,,,0.001,-5.722988782916218,50.0
1376,,50.0,,,229000,4580,-4.86138652,166,,,
1377,19.76464241027832,50.0,229050,0.053806007653474805,229200,4584,-4.8498462600000005,166,0.001,,
1377,19.682577209472655,50.0,229250,0.038418606892228126,229400,4588,-4.856540900000001,166,0.001,,
1379,19.77489212036133,50.0,229450,0.039512711428105834,229600,4592,-4.83428235,166,0.001,,
1380,19.696763000488282,50.0,229650,0.04535263117402792,229800,4596,-4.82142112,166,0.001,,
,19.761798553466797,,229850,0.04967498656362295,230000,,,,0.001,-5.527744657313451,50.0
1381,,50.0,,,230000,4600,-4.79009482,166,,,
1382,19.741563110351564,50.0,230050,0.04203487690538168,230200,4604,-4.7908401,166,0.001,,
1383,19.696242752075197,50.0,230250,0.0423711846023798,230400,4608,-4.801857709999999,166,0.001,,
1384,19.68429458618164,50.0,230450,0.043348169960081576,230600,4612,-4.8193129400000005,166,0.001,,
1385,19.746478652954103,50.0,230650,0.041183018423616886,230800,4616,-4.83988468,166,0.001,,
,19.77396911621094,,230850,0.040356323197484015,231000,,,,0.001,-5.5141134184785185,50.0
1386,,50.0,,,231000,4620,-4.74397762,166,,,
1387,19.680699996948242,50.0,231050,0.03957971446216106,231200,4624,-4.81941432,166,0.001,,
1388,19.650635375976563,50.0,231250,0.042995760403573516,231400,4628,-4.825017169999999,166,0.001,,
1389,19.690995025634766,50.0,231450,0.0415996353700757,231600,4632,-4.81818986,166,0.001,,
1390,19.710056533813475,50.0,231650,0.04367172084748745,231800,4636,-4.885354800000001,166,0.001,,
,19.701782760620116,,231850,0.04698478657752275,232000,,,,0.001,-5.602853951638099,50.0
1392,,50.0,,,232000,4640,-4.91787966,166,,,
1393,19.670338439941407,50.0,232050,0.04121372580528259,232200,4644,-4.93195742,166,0.001,,
1394,19.72539848327637,50.0,232250,0.04234094012528658,232400,4648,-4.86596792,166,0.001,,
1395,19.674300079345702,50.0,232450,0.04003279086202383,232600,4652,-4.881856190000001,166,0.001,,
1396,19.67402763366699,50.0,232650,0.03833285085856915,232800,4656,-4.8800345499999995,166,0.001,,
,19.704455184936524,,232850,0.041725403442978856,233000,,,,0.001,-5.398856928700115,50.0
1397,,50.0,,,233000,4660,-4.91575719,166,,,
1398,19.69550582885742,50.0,233050,0.03963200099766254,233200,4664,-4.91806109,166,0.001,,
1400,19.647536849975587,50.0,233250,0.03984765134751797,233400,4668,-4.85434657,166,0.001,,
1401,19.673892669677734,50.0,233450,0.04103435680270195,233600,4672,-4.88965438,166,0.001,,
1402,19.668771209716798,50.0,233650,0.040308953709900376,233800,4676,-4.90461347,166,0.001,,
,19.708272857666017,,233850,0.04483184404671192,234000,,,,0.001,-5.452879956783727,50.0
1403,,50.0,,,234000,4680,-4.90165339,166,,,
1404,19.659458084106447,50.0,234050,0.04331647418439388,234200,4684,-4.806070399999999,166,0.001,,
1405,19.686355590820312,50.0,234250,0.04013389267027378,234400,4688,-4.783704320000001,166,0.001,,
1407,19.677455139160156,50.0,234450,0.04144112918525934,234600,4692,-4.78577131,166,0.001,,
1408,19.612259292602538,50.0,234650,0.04148316249251366,234800,4696,-4.77816787,166,0.001,,
,19.66731460571289,,234850,0.0396889965236187,235000,,,,0.001,-5.469179493049159,50.0
1409,,50.0,,,235000,4700,-4.80816674,166,,,
1410,19.669769592285157,50.0,235050,0.04493986066430807,235200,4704,-4.81982272,166,0.001,,
1411,19.633517608642578,50.0,235250,0.03946367099881172,235400,4708,-4.87865148,166,0.001,,
1412,19.689175186157225,50.0,235450,0.041667697727680204,235600,4712,-4.84625033,166,0.001,,
1413,19.61920150756836,50.0,235650,0.04170166376978159,235800,4716,-4.843807239999999,166,0.001,,
,19.628981628417968,,235850,0.04341719280928373,236000,,,,0.001,-5.637535243667662,50.0
1415,,50.0,,,236000,4720,-4.909884389999999,166,,,
1416,19.621075439453126,50.0,236050,0.04126208730041981,236200,4724,-4.897034799999999,166,0.001,,
1417,19.571567993164063,50.0,236250,0.03971647720783949,236400,4728,-4.93161073,166,0.001,,
1418,19.570230560302733,50.0,236450,0.040763432495296,236600,4732,-4.9311735500000005,166,0.001,,
1419,19.60443588256836,50.0,236650,0.04088317461311817,236800,4736,-4.895627019999999,166,0.001,,
,19.616290740966797,,236850,0.04129581246525049,237000,,,,0.001,-5.538523500412703,50.0
1421,,50.0,,,237000,4740,-4.881540089999999,166,,,
1422,19.550619812011718,50.0,237050,0.04264482006430626,237200,4744,-4.860596039999999,166,0.001,,
1423,19.644340362548828,50.0,237250,0.04290773548185825,237400,4748,-4.91759985,166,0.001,,
1424,19.592151718139647,50.0,237450,0.038457219563424586,237600,4752,-4.85546447,166,0.001,,
1425,19.646646575927733,50.0,237650,0.04410959742963314,237800,4756,-4.865701189999999,166,0.001,,
,19.621284942626954,,237850,0.038814994506537914,238000,,,,0.001,-5.465440887352452,50.0
1427,,50.0,,,238000,4760,-4.78831461,166,,,
1428,19.545884094238282,50.0,238050,0.03784868974238634,238200,4764,-4.72070313,166,0.001,,
1429,19.567540435791017,50.0,238250,0.04035367377102375,238400,4768,-4.804775520000001,166,0.001,,
1430,19.56821990966797,50.0,238450,0.04483434852212667,238600,4772,-4.79332153,166,0.001,,
1431,19.690865020751954,50.0,238650,0.04367248021066189,238800,4776,-4.7819288,166,0.001,,
,19.515625228881834,,238850,0.037813526131212714,239000,,,,0.001,-5.486029333784245,50.0
1432,,50.0,,,239000,4780,-4.801112379999999,166,,,
1433,19.544367599487305,50.0,239050,0.04550901331007481,239200,4784,-4.8615023200000005,166,0.001,,
1434,19.5803857421875,50.0,239250,0.04413320779800415,239400,4788,-4.86160339,166,0.001,,
1435,19.570142669677736,50.0,239450,0.03998151384294033,239600,4792,-4.89032117,166,0.001,,
1436,19.539546127319337,50.0,239650,0.041132660135626796,239800,4796,-4.8452262600000005,166,0.001,,
,19.58651397705078,,239850,0.044854809939861295,240000,,,,0.001,-5.445776575268246,50.0
1438,,50.0,,,240000,4800,-4.83781291,166,,,
1439,19.52361328125,50.0,240050,0.04348913513123989,240200,4804,-4.819743580000001,166,0.001,,
1440,19.535941009521483,50.0,240250,0.04208839841187,240400,4808,-4.78209868,166,0.001,,
1441,19.54406005859375,50.0,240450,0.0441010357812047,240600,4812,-4.79838155,166,0.001,,
1442,19.569591522216797,50.0,240650,0.04391504269093275,240800,4816,-4.82588121,166,0.001,,
,19.58915885925293,,240850,0.04261847645044327,241000,,,,0.001,-5.365734864305705,50.0
1444,,50.0,,,241000,4820,-4.80449989,166,,,
1445,19.54650390625,50.0,241050,0.04570735611021519,241200,4824,-4.778510359999999,166,0.001,,
1446,19.574048614501955,50.0,241250,0.04477059911936521,241400,4828,-4.7456001400000005,166,0.001,,
1447,19.55251121520996,50.0,241450,0.04049304347485304,241600,4832,-4.7871473600000005,166,0.001,,
1448,19.50119827270508,50.0,241650,0.04290838696062565,241800,4836,-4.852260520000001,166,0.001,,
,19.53654396057129,,241850,0.04587775371968746,242000,,,,0.001,-5.6607149534160275,50.0
1450,,50.0,,,242000,4840,-4.863272599999999,166,,,
1451,19.587946166992186,50.0,242050,0.04923027560114861,242200,4844,-4.809583959999999,166,0.001,,
1452,19.473871994018555,50.0,242250,0.042516244277358055,242400,4848,-4.825707169999999,166,0.001,,
1453,19.513735198974608,50.0,242450,0.04448902126401663,242600,4852,-4.900146149999999,166,0.001,,
1454,19.581051483154297,50.0,242650,0.046666921749711036,242800,4856,-4.850518219999999,166,0.001,,
,19.50939437866211,,242850,0.042287933342158794,243000,,,,0.001,-5.637429073173553,50.0
1455,,50.0,,,243000,4860,-4.83845907,166,,,
1456,19.503345489501953,50.0,243050,0.04349863104522228,243200,4864,-4.910949929999998,166,0.001,,
1457,19.515407333374025,50.0,243250,0.04234939198940992,243400,4868,-4.89004262,166,0.001,,
1458,19.532584533691406,50.0,243450,0.043063925392925737,243600,4872,-4.9403676899999995,166,0.001,,
1459,19.519159088134767,50.0,243650,0.04349040903151035,243800,4876,-4.96814109,166,0.001,,
,19.514438018798828,,243850,0.04422802872955799,244000,,,,0.001,-5.562828266737052,50.0
1461,,50.0,,,244000,4880,-4.910882780000001,166,,,
1462,19.55476631164551,50.0,244050,0.048141826689243314,244200,4884,-4.94758641,166,0.001,,
1463,19.54067771911621,50.0,244250,0.042297717593610284,244400,4888,-4.99048427,166,0.001,,
1464,19.51750114440918,50.0,244450,0.05079508595168591,244600,4892,-4.90187805,167,0.001,,
1465,19.488293991088867,50.0,244650,0.04676645446568727,244800,4896,-4.96902676,167,0.001,,
,19.4970059967041,,244850,0.04275737307965755,245000,,,,0.001,-5.487155430624261,50.0
1466,,50.0,,,245000,4900,-4.98939979,167,,,
1468,19.466751174926756,50.0,245050,0.04236148573458195,245200,4904,-5.02572128,167,0.001,,
1469,19.482237243652342,50.0,245250,0.04136620927602053,245400,4908,-4.9721245000000005,167,0.001,,
1470,19.496384353637694,50.0,245450,0.048081691674888134,245600,4912,-4.944775699999999,167,0.001,,
1471,19.523103103637695,50.0,245650,0.04570089124143124,245800,4916,-4.96100881,167,0.001,,
,19.52654266357422,,245850,0.05378924526274204,246000,,,,0.001,-5.511808417760767,50.0
1472,,50.0,,,246000,4920,-4.934710839999999,167,,,
1473,19.485108642578126,50.0,246050,0.04351671624928713,246200,4924,-4.94966008,167,0.001,,
1474,19.55606056213379,50.0,246250,0.04399554926902056,246400,4928,-4.98342389,167,0.001,,
