time/episodes,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,time/fps,eval/mean_reward,eval/mean_ep_length
,1319717,13.352606864213943,0.001,,,1320000,,-196.3462891845703,,2602.150992882345,903.0
1376,1322717,12.211019288778305,0.001,973.21,1976.81625282,1323769,8449,-196.74563455200195,156,,
,1324717,13.842934654951096,0.001,,,1325000,,-196.5955765991211,,2801.848469872121,983.6
1380,1326717,12.711812176942825,0.001,973.21,2121.20437999,1327769,8477,-196.77455776977538,156,,
,1329717,12.665599109649659,0.001,,,1330000,,-196.46214862060546,,2489.11903861179,850.5
1384,1329974,10.775600129064419,0.001,965.78,2230.57965651,1331026,8498,-196.75488009194072,156,,
,1333974,14.22196274614334,0.001,,,1335000,,-196.29405822753907,,2809.9536552245727,1000.0
1388,,,,965.78,2359.1094320999996,1335026,8524,,156,,
1392,1337974,12.191117468357087,0.001,965.78,2445.9235601699997,1339026,8544,-196.4748536376953,156,,
,1338974,12.735630842208863,0.001,,,1340000,,-196.74063864135744,,2708.974782170728,950.3
1396,1341974,12.783019682645797,0.001,965.78,2534.65232178,1343026,8572,-196.1168133544922,156,,
,1343974,12.668469705104828,0.001,,,1345000,,-195.69013522338867,,2839.805760488659,1000.0
1400,1345974,12.736047197818756,0.001,961.17,2546.47168479,1346565,8600,-195.41576965332033,156,,
,1349513,12.688950132846832,0.001,,,1350000,,-195.70565716552736,,2649.3829581414348,925.4
1404,,,,961.17,2589.95849181,1350565,8625,,156,,
1408,1353513,11.858708335399628,0.001,961.17,2603.5573254600004,1354565,8648,-194.99308532714844,156,,
,1354513,11.510819492816925,0.001,,,1355000,,-194.9895975036621,,2484.0264223394915,902.0
1412,1357513,11.470479604721069,0.001,961.17,2664.9736907,1358565,8675,-195.32909405517577,156,,
,1359868,11.993589878082275,0.001,,,1360000,,-195.72225616455077,,2882.3018120756255,1000.0
1416,1360868,11.711695126533508,0.001,954.72,2654.70914055,1361920,8699,-196.1183892211914,156,,
,1364654,11.41845309829712,0.001,,,1365000,,-196.39851953125,,2802.7928779641165,1000.0
1420,,,,955.02,2658.6932396200004,1365706,8726,,156,,
1424,1368654,10.70654204082489,0.001,955.02,2666.63579446,1369706,8748,-196.7403934326172,156,,
,1369654,11.988753907680511,0.001,,,1370000,,-197.24022494506835,,1272.2521862454712,479.5
1428,1371741,11.06345218539238,0.001,945.89,2643.55352656,1372793,8768,-197.1574895324707,156,,
,1374741,11.248141554355621,0.001,,,1375000,,-196.6992638244629,,2667.3755392532794,1000.0
1432,1375741,11.9710159740448,0.001,943.76,2639.0800586000005,1376227,8797,-197.08650567626952,156,,
1436,1378326,9.74868055684677,0.001,935.27,2617.3652829899997,1379378,8809,-197.64058303833008,156,,
,1379326,10.878443150997162,0.001,,,1380000,,-197.1520646057129,,2765.0485282899344,1000.0
1440,1382326,11.909259146690369,0.001,935.27,2626.7920093299995,1383378,8837,-197.67630889892578,156,,
,1384326,11.965186491250991,0.001,,,1385000,,-197.71419528198243,,2842.4511792277626,1000.0
1444,1386326,11.266035011291503,0.001,935.27,2631.6656659200003,1387378,8867,-198.11392687988283,156,,
,1389326,11.158013898849488,0.001,,,1390000,,-197.93941482543946,,2962.344791395776,1000.0
1448,1390326,11.476478030204772,0.001,936.18,2641.29695852,1391378,8895,-198.2749638366699,156,,
,1394326,10.055118551731109,0.001,,,1395000,,-198.0616897583008,,2564.6790169023443,893.1
1452,,,,944.82,2675.8996500099997,1395378,8922,,156,,
1456,1397336,9.986484813690186,0.001,941.8,2685.1266638100005,1398388,8937,-196.68114013671874,156,,
,1399336,10.465712007522583,0.001,,,1400000,,-198.58673663330077,,2713.5039183566346,930.0
1460,1401336,11.039737406253815,0.001,945.09,2696.4552372899993,1402388,8965,-198.66844177246094,156,,
,1404336,12.012265328407288,0.001,,,1405000,,-198.76460513305665,,2731.1855582032354,1000.0
1464,1405336,11.330599491596223,0.001,945.09,2714.29440269,1406388,8994,-199.03461517333983,156,,
,1409336,10.368940155744552,0.001,,,1410000,,-199.59576852416993,,2945.5329034178053,1000.0
1468,,,,946.19,2721.230244550001,1410388,9024,,156,,
1472,1413336,11.587907836914063,0.001,946.19,2724.72319913,1414388,9045,-200.1674178161621,156,,
,1414336,11.009965270519256,0.001,,,1415000,,-200.3853758239746,,2937.952410359308,1000.0
1476,1417336,11.339473109722137,0.001,946.19,2725.79609446,1418388,9075,-200.81309628295898,156,,
,1419336,10.097132292985917,0.001,,,1420000,,-200.46625579833983,,3006.6529820024966,1000.0
1480,1421336,11.424736958742141,0.001,946.19,2735.7775227300003,1422388,9103,-201.13348599243164,156,,
,1424336,10.995296625137328,0.001,,,1425000,,-201.02598419189454,,2940.186218160018,1000.0
1484,1425336,10.490909042358398,0.001,953.62,2760.96773377,1426388,9131,-201.14917523193358,156,,
,1429336,10.756979802846908,0.001,,,1430000,,-201.64047500610351,,2647.0760268269105,908.2
1488,,,,953.62,2765.1431520700007,1430388,9159,,156,,
1492,1433336,11.395760948181152,0.001,953.62,2762.5779543100007,1434388,9180,-201.90467419433594,156,,
,1434336,10.856569252252578,0.001,,,1435000,,-201.92619674682618,,2890.799435316585,1000.0
1496,1437336,11.440210512638092,0.001,953.62,2766.5208192200002,1438388,9208,-202.48478002929687,156,,
,1439336,11.333570919752121,0.001,,,1440000,,-202.56272158813476,,3080.9548905645847,1000.0
1500,1441336,10.798254078149796,0.001,958.23,2786.41020003,1442388,9237,-202.78887283325196,156,,
,1444336,10.283634793758392,0.001,,,1445000,,-202.73117611694335,,2642.2338076812216,912.1
1504,1445336,10.046832606077194,0.001,958.23,2790.7044182700006,1446388,9264,-203.13576470947265,156,,
,1449336,10.795315481901168,0.001,,,1450000,,-203.901124420166,,2579.9784307199066,936.5
1508,,,,958.23,2792.48828935,1450388,9291,,156,,
1512,1451649,13.022654084932237,0.001,941.36,2747.1249504800003,1452701,9303,-204.32349904378256,156,,
,1454649,11.0392379322052,0.001,,,1455000,,-205.21811862182616,,2667.471415073308,933.2
1516,1455649,10.392244816541671,0.001,938.11,2740.400475509999,1455731,9328,-205.11031567382813,156,,
1520,1458639,11.303863037109375,0.001,939.85,2752.8430949199997,1459691,9342,-205.57562411499023,156,,
,1459639,10.81524043416977,0.001,,,1460000,,-205.61705432128906,,2638.13437430067,1000.0
1524,1462639,10.895357485532761,0.001,939.85,2758.6472950800003,1463691,9368,-205.89763604736328,156,,
,1464639,11.405559536457062,0.001,,,1465000,,-206.04555010986329,,1997.4439321735874,662.6
1528,1466550,10.523900141962011,0.001,948.09,2785.0651675299996,1467602,9393,-205.95642846090752,156,,
,1469550,10.462737190485,0.001,,,1470000,,-206.57180920410156,,3058.3742675785206,1000.0
1532,1470550,11.744552608013153,0.001,953.75,2812.07336529,1471602,9419,-206.55820446777344,156,,
,1474550,11.746251642227174,0.001,,,1475000,,-207.0338257446289,,2850.8640440869613,1000.0
1536,,,,962.24,2848.9911540300004,1475602,9445,,156,,
1540,1477557,58.55465834481375,0.001,952.31,2822.65739491,1478609,9458,-206.06684366861978,156,,
,1479557,12.288918226957321,0.001,,,1480000,,-207.39073901367186,,3001.340878358204,1000.0
1544,1481557,12.487628975391388,0.001,952.31,2828.02330487,1482609,9483,-207.20661752319336,156,,
,1484557,12.981056555986404,0.001,,,1485000,,-206.98471508789063,,2951.385888955044,972.7
1548,1485557,12.463712122678757,0.001,952.31,2827.77567553,1486609,9509,-207.10377740478515,156,,
,1489557,11.371280691623689,0.001,,,1490000,,-207.11952478027345,,3014.912573348498,1000.0
1552,,,,952.31,2828.2719475800004,1490609,9535,,156,,
1556,1493343,11.10874239039421,0.001,960.07,2857.1921430900006,1494395,9553,-207.26862924194336,156,,
,1494428,10.8034192646251,0.001,,,1495000,,-207.7927292224973,,3086.615143994056,1000.0
1560,1496428,13.585373599529266,0.001,950.92,2831.24212384,1497480,9576,-207.77915509033204,156,,
,1499428,12.934310728311539,0.001,,,1500000,,-208.06716830444336,,2943.1016666498035,964.3
1564,1500428,13.002675399065017,0.001,950.92,2839.3861272200006,1501480,9602,-208.11574102783203,156,,
,1504428,13.552717090129851,0.001,,,1505000,,-208.24754821777344,,2675.9243973083794,920.3
1568,,,,950.92,2799.9316381599997,1505480,9627,,156,,
1572,1508428,11.785207374095917,0.001,950.92,2802.1614219400003,1509480,9647,-208.5963091430664,156,,
,1509428,11.495746144771577,0.001,,,1510000,,-208.67113635253907,,3066.339980698563,1000.0
1576,1512428,11.031478350400924,0.001,950.92,2810.7603348599996,1513480,9673,-209.13940365600587,156,,
,1514428,12.001709656476974,0.001,,,1515000,,-209.3714228515625,,2836.412800773326,937.2
1580,1515824,12.046105350508835,0.001,944.88,2790.2447305299997,1516876,9697,-209.71423648102115,156,,
1584,1518866,11.24994160413742,0.001,935.3,2764.95745403,1519918,9711,-209.89004721069335,156,,
,1519866,11.309578666687012,0.001,,,1520000,,-209.9156831665039,,2517.2803149161746,829.7
1588,1522866,11.21521808719635,0.001,935.3,2768.7498716300006,1523918,9735,-210.1903989868164,156,,
,1524866,11.113279014587402,0.001,,,1525000,,-210.46316915893556,,2755.7138066596353,909.4
1592,1526866,12.00904818201065,0.001,935.3,2773.28383347,1527918,9763,-211.0593908996582,156,,
,1529866,10.759166749238968,0.001,,,1530000,,-211.92349221801757,,3158.840817934647,1000.0
1596,1530866,11.214342307090758,0.001,935.3,2776.76273257,1531918,9791,-212.02831997680664,156,,
,1534866,10.708858826637268,0.001,,,1535000,,-212.21387039184572,,3096.7957169252563,1000.0
1600,,,,935.3,2778.5054954399993,1535918,9817,,156,,
1604,1538866,11.821751316308974,0.001,935.3,2784.30084809,1539918,9835,-212.54079080200196,156,,
,1539866,12.626701949596406,0.001,,,1540000,,-212.53955685424805,,2762.7954902934607,912.1
1608,1542866,12.853786207199096,0.001,935.3,2786.21414708,1543918,9860,-212.9759480895996,156,,
,1544866,13.005963763237,0.001,,,1545000,,-213.14693740844726,,2313.350375576876,834.6
1612,1545991,11.82639595413208,0.001,943.42,2812.2383171399997,1547043,9881,-213.33451361083985,156,,
,1548991,13.335876689195633,0.001,,,1550000,,-213.22828121948243,,2453.54653691767,981.7
1616,1549991,12.90501209306717,0.001,953.12,2835.1556341600003,1551043,9906,-213.23301177978516,156,,
,1553991,13.322093194007874,0.001,,,1555000,,-213.24469921875,,2975.0792489781975,1000.0
1620,,,,953.52,2819.72430608,1555043,9933,,156,,
1624,1557991,11.8356288626194,0.001,953.52,2824.4473557399997,1559043,9951,-212.80504840087892,156,,
,1558991,12.435627022743224,0.001,,,1560000,,-213.01157595825197,,3122.6579220080284,1000.0
1628,1561991,12.877019547462464,0.001,954.41,2798.2143927900006,1563043,9977,-212.83240481567384,156,,
,1563991,13.930382082939149,0.001,,,1565000,,-212.8504193725586,,1984.8684208445252,741.4
1632,1565991,14.265279684066773,0.001,954.41,2748.3808142400003,1567043,10002,-212.6048610839844,156,,
,1568991,14.099798072814941,0.001,,,1570000,,-212.72692797851562,,3062.7482998449354,1000.0
1636,1569991,15.37578265094757,0.001,954.41,2749.2120146100015,1571043,10028,-212.83901815795898,156,,
,1573991,14.737479716300964,0.001,,,1575000,,-213.19252032470703,,3212.4396239514926,1000.0
1640,,,,964.34,2784.5611560899997,1575043,10053,,156,,
1644,1577991,14.49775044131279,0.001,964.34,2785.7872073999997,1579043,10072,-213.5347951965332,156,,
,1578991,14.01510526061058,0.001,,,1580000,,-214.23804290771486,,2667.3234433990438,1000.0
1648,1581991,14.85979057264328,0.001,964.34,2790.5329332000006,1583043,10098,-214.65570297241212,156,,
,1583991,13.037736939430237,0.001,,,1585000,,-214.14483010864257,,2185.9730570934016,855.8
1652,1585991,12.993124320030212,0.001,964.34,2794.02423137,1587043,10122,-214.44039624023438,156,,
,1588991,14.138180447101593,0.001,,,1590000,,-213.97489993286132,,3142.0888739490883,1000.0
1656,1589991,14.88714209318161,0.001,966.48,2801.7349286,1591043,10149,-214.06988403320312,156,,
1660,1592723,13.83609051656723,0.001,962.95,2796.0073410000005,1593775,10161,-213.92743533325196,156,,
,1594723,13.797106981754302,0.001,,,1595000,,-213.75388311767577,,3166.0343619759196,1000.0
1664,1596723,13.547119462013244,0.001,962.95,2793.5329965600004,1597775,10187,-213.9652791442871,156,,
,1599723,14.62177335357666,0.001,,,1600000,,-214.66854138183595,,3137.5161726321094,1000.0
1668,1600723,14.218562725543975,0.001,962.95,2839.83771755,1601775,10214,-214.5738652648926,156,,
,1604723,15.000755906820297,0.001,,,1605000,,-214.98464666748046,,2428.5165157408455,835.0
1672,,,,962.95,2844.70404511,1605775,10239,,156,,
1676,1608109,13.264612041473388,0.001,956.81,2823.43587855,1609161,10255,-215.50104684448243,156,,
,1609109,14.800581377029419,0.001,,,1610000,,-214.87036361694337,,2848.5281482392224,938.2
1680,1612109,15.193271493673324,0.001,962.85,2844.3022751999997,1613161,10282,-215.38083557128905,156,,
,1614109,15.969568100214005,0.001,,,1615000,,-215.44279904174806,,2925.6380364341194,954.0
1684,1616109,14.694059578418731,0.001,972.43,2873.89988798,1617161,10310,-215.72955880737305,156,,
,1619109,16.627392289161683,0.001,,,1620000,,-215.8625651550293,,3174.7137196857484,1000.0
1688,1620109,16.11483704638481,0.001,972.43,2877.0348078499997,1621161,10337,-216.18002548217774,156,,
,1624109,14.731738738536835,0.001,,,1625000,,-216.53602011108399,,3079.1158238931994,1000.0
1692,,,,972.43,2880.48588813,1625161,10364,,156,,
1696,1628109,15.315734372138976,0.001,972.43,2881.97343941,1629161,10385,-216.60497912597657,156,,
,1629109,15.197809135913849,0.001,,,1630000,,-216.87343930053711,,3120.5228791813834,1000.0
1700,1632109,13.796766318798065,0.001,972.43,2881.245805050001,1633161,10412,-216.95330047607422,156,,
,1634109,13.723930913925171,0.001,,,1635000,,-217.39133114624025,,3063.467519903369,1000.0
1704,1636109,15.738240439414978,0.001,972.43,2879.1742763700004,1637161,10439,-218.01270135498046,156,,
,1639109,14.757985006332397,0.001,,,1640000,,-218.0697975769043,,1720.6213464439847,573.7
1708,1640109,14.858809280872345,0.001,970.41,2863.10508825,1640959,10461,-218.4341333618164,156,,
1712,1643907,16.462464465141295,0.001,970.59,2813.7039360100002,1644102,10478,-218.10147430419923,156,,
,1644050,17.59438998882587,0.001,,,1645000,,-219.7515171898736,,2672.7676338446895,1000.0
1716,1647050,17.09520075750351,0.001,970.59,2825.80637379,1648102,10501,-218.00498538208006,156,,
,1649294,17.225312547605547,0.001,,,1650000,,-218.46282696333088,,1679.0592131987214,760.6
1720,1650294,20.30999242734909,0.001,963.03,2820.3903764300003,1651346,10522,-218.1994073486328,156,,
1724,1654294,18.506540255546568,0.001,955.99,2797.11222992,1654642,10542,-217.66284838867188,156,,
,1654590,19.91521427760253,0.001,,,1655000,,-217.11781403825088,,2996.6488412568347,1000.0
1728,1657129,18.744846494674682,0.001,951.38,2819.66913442,1658181,10564,-217.68537609863282,156,,
,1659129,19.637805787563323,0.001,,,1660000,,-217.82676712036132,,2155.8206528734418,911.5
1732,1661129,19.03205694770813,0.001,951.38,2871.9364079099987,1662181,10589,-217.32663833618165,156,,
,1664129,20.72693157148361,0.001,,,1665000,,-217.3808212890625,,3109.2884825870397,1000.0
1736,1665129,16.42339884519577,0.001,951.38,2869.6492868599994,1666181,10615,-217.58558526611327,156,,
,1669129,16.690595865726472,0.001,,,1670000,,-218.04644940185545,,2705.0596961011383,871.6
1740,,,,951.38,2870.56272616,1670181,10640,,156,,
1744,1673129,17.557545477867126,0.001,951.38,2875.804779649999,1674181,10660,-218.07207427978517,157,,
,1674129,17.44719256544113,0.001,,,1675000,,-218.45677993774413,,2918.5155832540245,1000.0
1748,1677129,17.661085765361786,0.001,951.38,2873.629948149999,1678181,10686,-218.9827600402832,157,,
,1679129,17.84573158979416,0.001,,,1680000,,-218.91652764892578,,2963.2405045272317,1000.0
1752,1681129,15.778081161022186,0.001,951.38,2859.5260871299997,1682181,10712,-218.63611978149413,157,,
,1684129,16.012225632190706,0.001,,,1685000,,-218.13481091308594,,2482.543093638937,937.1
1756,1685129,15.581544677734374,0.001,951.38,2860.8254560499995,1686181,10738,-218.81314196777345,157,,
,1689129,15.126390858650208,0.001,,,1690000,,-219.74035513305665,,2326.767703454988,866.4
1760,,,,964.06,2895.6061548100006,1690181,10763,,157,,
1764,1692153,13.157143314679464,0.001,946.04,2841.4638969700004,1692379,10777,-219.44169743855795,157,,
,1694327,15.78063685464859,0.001,,,1695000,,-219.56928994750976,,3016.3524256901815,965.9
1768,1695327,17.244672100067138,0.001,946.04,2789.70928947,1696379,10799,-219.26006881713866,157,,
,1699327,16.91819162654877,0.001,,,1700000,,-218.92786447143556,,2863.11759809379,908.7
1772,,,,946.04,2788.5524732000003,1700379,10825,,157,,
1776,1702345,13.275503158569336,0.001,942.36,2778.37408876,1703397,10839,-218.0786590576172,157,,
,1704345,13.420970346927643,0.001,,,1705000,,-219.81182214355468,,2655.5116459876763,954.7
1780,1706345,16.02995850801468,0.001,942.36,2776.5816159400006,1707397,10864,-220.04369161987304,157,,
,1709345,15.923661506175995,0.001,,,1710000,,-220.2527262878418,,2936.656755085848,936.1
1784,1710345,14.933039308547974,0.001,942.36,2777.4298649900006,1711397,10890,-220.38263208007814,157,,
,1714345,18.5122676320076,0.001,,,1715000,,-220.50059091186523,,2520.7880081661046,801.7
1788,,,,942.36,2782.07135402,1715397,10915,,157,,
1792,1718345,15.591227638244629,0.001,942.36,2738.03123699,1719397,10934,-220.08272470092774,157,,
,1719345,18.159670667648314,0.001,,,1720000,,-220.5886295776367,,3145.179583558347,1000.0
1796,1722345,16.093776766300202,0.001,942.36,2718.77431151,1723397,10960,-220.30226400756837,157,,
,1724345,16.57746797657013,0.001,,,1725000,,-220.54029010009765,,3180.8652029333634,1000.0
1800,1726345,17.11373124599457,0.001,942.36,2724.4138856400004,1727397,10985,-220.31777822875978,157,,
,1729197,16.395536789894106,0.001,,,1730000,,-221.02190151977538,,3043.2939090977425,971.8
1804,,,,930.88,2686.70792161,1730249,11006,,157,,
1808,1733197,17.49655755996704,0.001,932.9,2699.87440659,1734249,11024,-220.72151107788085,157,,
,1734197,19.326128021240233,0.001,,,1735000,,-221.26082260131835,,3169.130692105647,1000.0
1812,1737197,19.43267236328125,0.001,941.47,2779.4795515000005,1738249,11050,-220.9388515319824,157,,
,1739197,18.422658513069152,0.001,,,1740000,,-220.78979382324218,,3035.895544602908,953.3
1816,1741197,19.899808096408844,0.001,941.47,2771.2522213400002,1742249,11076,-220.822033203125,157,,
,1744197,18.446729403018953,0.001,,,1745000,,-220.64767733764648,,3158.356276128674,1000.0
1820,1745197,16.771201607227326,0.001,949.03,2801.0359964,1746249,11102,-220.3929700317383,157,,
,1749197,17.28750551366806,0.001,,,1750000,,-220.44976818847655,,3108.487733295653,1000.0
1824,,,,956.07,2824.7065386399995,1750249,11128,,157,,
1828,1753197,18.327838034152986,0.001,960.68,2842.3903703699993,1754249,11146,-221.2410680847168,157,,
,1754197,19.067885318279266,0.001,,,1755000,,-221.1232568054199,,2226.6871330706754,897.8
1832,1757197,18.88854684638977,0.001,960.68,2844.95496265,1758249,11171,-221.37992462158203,157,,
,1759197,18.053406762123107,0.001,,,1760000,,-221.43752233886718,,2313.7073529530317,740.1
1836,1761197,17.935379849910735,0.001,960.68,2798.6544698400003,1762249,11195,-221.29741439819335,157,,
,1764197,16.76486242246628,0.001,,,1765000,,-221.254373626709,,2961.9333275466224,955.2
1840,1765197,16.5786642165184,0.001,960.68,2801.16278942,1766249,11222,-221.50394607543944,157,,
,1769197,19.085371744155882,0.001,,,1770000,,-221.54597381591796,,3122.541553196311,980.8
1844,,,,960.68,2801.2910349600006,1770249,11247,,157,,
1848,1773197,17.690860559463502,0.001,960.68,2807.4917831600005,1774249,11266,-221.99455184936522,157,,
,1774197,16.705516493320467,0.001,,,1775000,,-221.8100315246582,,2953.3312907300888,923.5
1852,1777197,22.258322166919708,0.001,960.68,2824.9051435800006,1778249,11292,-221.8945570678711,157,,
,1779197,21.444899969100952,0.001,,,1780000,,-222.03628860473634,,3173.741753875278,1000.0
1856,1781197,18.652014879703522,0.001,960.68,2826.14206236,1782249,11319,-221.702918548584,157,,
,1784197,20.841177372932435,0.001,,,1785000,,-221.36213027954102,,3112.156223026989,1000.0
1860,1785197,18.253154819965363,0.001,960.68,2835.563843290001,1786249,11345,-221.6895350341797,157,,
,1789197,20.47815650510788,0.001,,,1790000,,-221.21101794433594,,3166.5502443233504,1000.0
1864,,,,978.7,2900.2250828399997,1790249,11371,,157,,
1868,1793197,17.402371912002565,0.001,978.7,2955.57937933,1794249,11391,-222.3078649291992,157,,
,1794197,18.998583898067473,0.001,,,1795000,,-223.60487164306642,,3179.683482845407,1000.0
1872,1797197,17.4495054769516,0.001,978.7,2959.074766219999,1798249,11418,-223.96712619018555,157,,
,1799197,16.59364792585373,0.001,,,1800000,,-224.15537490844727,,2943.7132002759377,1000.0
1876,1801197,18.32509210252762,0.001,988.52,2989.015182550001,1802249,11443,-224.78913647460936,157,,
,1804197,16.727602169036864,0.001,,,1805000,,-225.2026803588867,,3091.886372971488,981.8
1880,1805197,17.83386728620529,0.001,988.52,2992.8305647800003,1806249,11470,-224.8443268737793,157,,
,1809197,15.71174458503723,0.001,,,1810000,,-225.1535387573242,,3226.8360833508077,1000.0
1884,,,,988.52,2997.81896536,1810249,11498,,157,,
1888,1812649,17.152023134231566,0.001,983.04,2973.51727483,1813701,11514,-225.84401718139648,157,,
,1814649,16.002437556743622,0.001,,,1815000,,-225.68160189819335,,3148.7183480506765,1000.0
1892,1816649,18.14467374277115,0.001,983.04,3017.2645829000003,1817701,11539,-226.0996964111328,157,,
,1819649,16.41537482213974,0.001,,,1820000,,-226.02313110351562,,3034.900791525934,1000.0
1896,1820649,15.142694944381715,0.001,983.04,3032.12126756,1821701,11565,-226.06400256347655,157,,
,1824649,17.521216407299043,0.001,,,1825000,,-226.73448010253907,,3143.519936094433,1000.0
1900,,,,983.04,3030.8390444399997,1825701,11591,,157,,
1904,1828649,17.28078080368042,0.001,994.52,3073.5757025,1829701,11609,-227.72975579833985,157,,
,1829649,19.840272336483,0.001,,,1830000,,-227.35171520996093,,3012.561383894464,1000.0
1908,1832232,16.465598349571227,0.001,990.35,3069.9850179700006,1833284,11635,-228.31078067016603,157,,
,1834232,15.889099143981934,0.001,,,1835000,,-228.68724478149414,,2910.9339179515837,1000.0
1912,1836232,15.839291750907899,0.001,990.35,3072.9579812700003,1837284,11664,-229.0338678894043,157,,
,1839232,17.701533169746398,0.001,,,1840000,,-228.8551575012207,,3326.9600585173584,1000.0
1916,1840232,17.219054245471956,0.001,990.35,3062.4122453399996,1841284,11691,-229.23308541870117,157,,
,1844232,16.449476489543915,0.001,,,1845000,,-229.27407290649415,,3284.5451420129275,984.5
1920,,,,990.35,3068.50633332,1845284,11717,,157,,
1924,1848232,16.164496752262117,0.001,990.35,3069.0557003500003,1849284,11736,-230.23845532226562,157,,
,1849232,17.602726772785186,0.001,,,1850000,,-229.96262545776366,,2908.513688847795,1000.0
1928,1852232,15.992798079490662,0.001,990.35,3064.7743079699994,1853284,11761,-230.9747821960449,157,,
,1854232,16.241388812541963,0.001,,,1855000,,-230.86277838134765,,2902.5681961177384,975.1
1932,1856232,16.489442461013795,0.001,990.01,3066.3186482699994,1857250,11787,-230.50446286010742,157,,
,1859198,16.08351034593582,0.001,,,1860000,,-231.3472516784668,,3088.0184838601563,954.9
1936,1860198,18.025018399238586,0.001,990.01,3120.6805648699997,1861250,11811,-231.38664270019532,157,,
1940,1863694,21.52673443959605,0.001,984.97,3100.3917208400007,1864746,11827,-232.06429407673497,157,,
,1864694,16.665951406478882,0.001,,,1865000,,-232.23774713134765,,3267.9431404074653,1000.0
1944,1867694,19.09182002735138,0.001,984.97,3104.2806814500004,1868746,11853,-232.58505395507814,157,,
,1869694,17.394403307914732,0.001,,,1870000,,-233.01524533081056,,3331.7400793705137,1000.0
1948,1871694,16.452120940685273,0.001,984.97,3105.77346235,1872746,11878,-232.63244543457031,157,,
,1874694,15.17509919643402,0.001,,,1875000,,-232.7123816833496,,3243.460218442883,1000.0
1952,1875694,15.791456042289735,0.001,984.97,3107.079540290001,1876746,11904,-232.86615634155274,157,,
,1879694,17.789807684898378,0.001,,,1880000,,-233.3471848449707,,3229.6173435296864,970.4
1956,,,,984.97,3110.9144515399994,1880746,11929,,157,,
1960,1883694,17.828861684799193,0.001,984.97,3057.2093888599998,1884746,11947,-233.2026344909668,157,,
,1884694,17.348777999401094,0.001,,,1885000,,-233.75281622314452,,2552.7840390525757,890.9
1964,1887694,16.626759469032287,0.001,984.97,3009.41138226,1888746,11972,-233.5271569213867,157,,
,1889694,17.990125041484834,0.001,,,1890000,,-233.48000021362304,,3283.094273677375,1000.0
1968,1891694,17.352814762592317,0.001,984.97,3013.6678709300004,1892746,12001,-233.08893893432617,157,,
,1894694,16.97210769367218,0.001,,,1895000,,-232.921544921875,,2911.0854236576706,912.0
1972,1895694,18.30689572906494,0.001,984.97,3013.7681058399994,1896746,12032,-233.13193267822265,157,,
,1899694,18.435409165382385,0.001,,,1900000,,-232.80355297851563,,2159.438405524101,974.8
1976,,,,984.97,2998.5463457899987,1900746,12066,,157,,
1980,1903679,16.837140353679658,0.001,984.82,2939.64991317,1904731,12088,-231.9593132019043,157,,
,1904679,17.584552755117418,0.001,,,1905000,,-232.0707374267578,,2787.176152057672,902.0
1984,1907679,20.55100991868973,0.001,984.82,2937.19274697,1908731,12118,-232.78075759887696,157,,
,1909679,18.86037337398529,0.001,,,1910000,,-232.06115533447266,,2862.2914509356838,901.5
1988,1911679,17.399155742645263,0.001,990.3,2941.32162947,1912731,12149,-232.352235748291,157,,
,1914601,17.795505131721498,0.001,,,1915000,,-233.0534327392578,,2957.657812788081,989.5
1992,1915601,18.845377865314482,0.001,989.52,2944.079791100001,1916653,12180,-232.4038019104004,157,,
,1919601,16.985059635162354,0.001,,,1920000,,-232.3262396850586,,3336.641681644693,1000.0
1996,,,,989.52,2951.7943894299997,1920653,12212,,157,,
2000,1923601,18.888378511428833,0.001,989.52,2957.045982399999,1924653,12233,-232.171669921875,157,,
,1924601,17.65764785242081,0.001,,,1925000,,-232.79745162963866,,3253.076929718535,1000.0
2004,1927601,17.634915415763857,0.001,989.52,2956.07891202,1928653,12266,-232.68228497314453,157,,
,1929601,16.864694237709045,0.001,,,1930000,,-232.8670451965332,,3326.526695430791,1000.0
2008,1931601,16.24566517162323,0.001,993.69,2973.69115012,1932653,12292,-233.60353286743165,157,,
,1934601,16.976229178905488,0.001,,,1935000,,-233.4865985107422,,3253.822097985167,1000.0
2012,1935601,17.25068723630905,0.001,993.69,2975.9707670099997,1936653,12318,-233.5456474609375,157,,
,1939601,19.459208109378814,0.001,,,1940000,,-234.01295095825196,,3369.6719784745014,1000.0
2016,,,,993.69,3005.9158359199996,1940653,12345,,157,,
2020,1943601,18.538770025253296,0.001,993.69,3005.8289777199993,1944653,12363,-234.49496893310547,157,,
,1944601,19.110805000305177,0.001,,,1945000,,-233.81998239135743,,3241.8750001036447,980.4
2024,1947601,17.45249022436142,0.001,993.69,3013.7456096599994,1948653,12389,-235.18489981079102,157,,
,1949601,17.143232469558715,0.001,,,1950000,,-235.12375927734374,,3235.49974316936,949.7
2028,1951601,17.559726326465608,0.001,993.69,3024.56795574,1952653,12415,-235.59918896484376,157,,
,1954601,17.28401173067093,0.001,,,1955000,,-235.40173931884766,,3372.6786339183686,1000.0
2032,1955601,17.871231769561767,0.001,994.03,3030.72213365,1956653,12441,-235.7587905883789,157,,
,1959601,18.530880000591278,0.001,,,1960000,,-235.65629370117188,,2750.2856800659692,829.1
