rollout/ep_rew_mean,train/n_updates,train/critic_loss,time/episodes,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
2.577722299999999,194260,6.9923089981079105,5204,178,1089,11.46,194311,24.007161331176757,0.001,,
2.8478436599999997,194325,7.3126301765441895,5208,178,1089,11.72,194389,21.922697067260742,0.001,,
3.0820050500000002,194375,8.13886034488678,5212,178,1090,11.74,194429,26.950673580169678,0.001,,
3.247470659999999,194423,9.12108368343777,5216,178,1090,11.8,194476,25.283069133758545,0.001,,
3.34300655,194459,8.803894102573395,5220,178,1090,11.66,194509,26.038272857666016,0.001,,
3.15579175,194489,7.827293753623962,5224,178,1090,11.45,194540,23.081336498260498,0.001,,
3.3193893799999996,194544,7.248732537031174,5228,178,1091,11.68,194595,23.115138292312622,0.001,,
3.2598842899999996,194578,8.60294783115387,5232,178,1091,11.68,194629,26.34895420074463,0.001,,
2.82022479,194611,9.168637752532959,5236,178,1091,11.48,194664,25.72725009918213,0.001,,
3.1884991999999994,194674,9.043330642912123,5240,178,1091,11.8,194725,26.212489657931858,0.001,,
3.19790327,194705,11.717699885368347,5244,178,1091,11.81,194757,22.901805877685547,0.001,,
3.0508872499999997,194740,7.279154920578003,5248,178,1092,11.66,194794,27.5780517578125,0.001,,
3.4151094400000006,194777,7.605124685499403,5252,178,1092,11.47,194828,25.757457733154297,0.001,,
3.4822967000000005,194809,7.864016601017544,5256,178,1092,11.57,194872,24.58554522196452,0.001,,
3.52455058,194857,8.80699512693617,5260,178,1092,11.53,194909,24.832103729248047,0.001,,
3.73347646,194919,8.75324922800064,5264,178,1092,11.86,194978,25.920143365859985,0.001,,
,194952,9.896073639392853,,,,,195000,23.617225170135498,0.001,3.597126705944538,10.3
3.6347483200000004,194960,7.252227544784546,5268,178,1093,11.84,195011,24.65834951400757,0.001,,
3.1855933800000007,194995,7.563459157943726,5272,178,1093,11.09,195046,23.862951278686523,0.001,,
3.42429302,195032,7.3678795337677006,5276,178,1093,11.41,195111,25.713797760009765,0.001,,
3.63253245,195101,8.929803334749662,5280,178,1093,11.51,195154,26.234910647074383,0.001,,
3.88347373,195147,9.657675743103027,5284,178,1094,11.6,195198,23.98053550720215,0.001,,
3.9589596499999993,195221,8.320471307064624,5288,178,1094,11.7,195271,25.419717291127082,0.001,,
3.939307,195255,7.798175546858046,5292,178,1094,11.39,195306,27.372594356536865,0.001,,
4.063636819999999,195306,7.2644717979431155,5296,178,1094,11.22,195361,25.22562965979943,0.001,,
4.2828160099999995,195347,9.099199914932251,5300,178,1095,11.29,195404,24.379277420043945,0.001,,
4.39441291,195386,9.497158156500923,5304,178,1095,11.28,195439,23.939965438842773,0.001,,
4.03074465,195425,6.819540129767524,5308,178,1095,10.86,195475,26.966259956359863,0.001,,
4.06802496,195501,7.415003776550293,5312,178,1095,11.23,195552,22.353516578674316,0.001,,
4.34715835,195566,8.18676143033164,5316,178,1096,11.4,195616,24.65845693860735,0.001,,
4.33184003,195598,8.219560205936432,5320,178,1096,11.41,195650,27.1126766204834,0.001,,
4.32868963,195632,6.45734629034996,5324,178,1096,11.43,195683,27.618943214416504,0.001,,
4.02874018,195665,9.702417492866516,5328,178,1096,11.21,195716,24.66519784927368,0.001,,
3.90607866,195697,7.461816132068634,5332,178,1096,11.19,195748,25.846763134002686,0.001,,
3.5558189200000005,195732,8.95326476097107,5336,178,1097,11.89,195853,23.452721786499023,0.001,,
3.50573679,195843,7.536885833740234,5340,178,1097,11.69,195894,25.576680374145507,0.001,,
3.6778253600000004,195876,7.992301762104034,5344,178,1097,11.82,195939,24.326700687408447,0.001,,
3.71091694,195959,7.297342893925119,5348,178,1098,12.15,196009,25.553843125053074,0.001,,
3.6703361000000005,195988,8.960225701332092,5352,178,1098,12.11,196039,23.38569927215576,0.001,,
3.5083739200000004,196022,7.315807077619764,5356,178,1098,12.01,196073,27.53359909057617,0.001,,
3.72277695,196058,7.844569751194546,5360,178,1098,12.03,196112,28.48041582107544,0.001,,
3.5013421099999995,196096,7.040362781948513,5364,178,1098,11.69,196147,23.63301658630371,0.001,,
3.6966072799999994,196133,7.788971304893494,5368,178,1099,11.76,196187,27.5134220123291,0.001,,
3.6531911100000007,196206,8.260715461912609,5372,178,1099,12.24,196270,25.83794929867699,0.001,,
3.49612113,196252,7.674475955963135,5376,178,1099,11.92,196303,26.157222747802734,0.001,,
3.3235550899999997,196285,7.5022119879722595,5380,178,1099,11.83,196337,26.329904556274414,0.001,,
3.1763416300000005,196328,11.656643986701965,5384,178,1100,12.22,196420,26.012195587158203,0.001,,
2.853098169999999,196408,7.26977554957072,5388,178,1100,11.9,196461,24.091324615478516,0.001,,
3.3710337600000004,196464,9.260353648144266,5392,178,1100,12.36,196542,23.89252805709839,0.001,,
3.16401921,196545,7.23052054643631,5396,178,1101,12.35,196596,26.4382586479187,0.001,,
2.95135983,196579,7.899202883243561,5400,178,1101,12.27,196631,23.667163848876953,0.001,,
3.16074612,196625,9.360019111633301,5404,178,1101,12.38,196677,25.949337005615234,0.001,,
3.25077426,196662,8.03123128414154,5408,178,1101,12.39,196714,23.965730667114258,0.001,,
3.0447051899999997,196696,9.570343358176094,5412,178,1101,11.95,196747,25.65854263305664,0.001,,
2.4299365699999997,196729,8.43880558013916,5416,178,1102,11.64,196780,23.10753345489502,0.001,,
2.3788289799999998,196772,7.316237211227417,5420,178,1102,11.73,196823,22.451629066467284,0.001,,
2.3969195800000005,196804,8.7076370375497,5424,178,1102,11.75,196858,24.712207794189453,0.001,,
2.58545481,196840,9.312943756580353,5428,178,1102,11.75,196891,26.566335201263428,0.001,,
2.71466513,196881,8.62511819601059,5432,178,1102,11.86,196934,24.58284044265747,0.001,,
2.9478781400000003,196916,7.106906235218048,5436,178,1103,11.14,196967,24.812756061553955,0.001,,
2.7987669500000005,196948,7.80515444278717,5440,178,1103,11.05,196999,22.673814296722412,0.001,,
1.6890739300000002,197141,8.077239132213021,5444,178,1104,12.53,197192,23.9853022701769,0.001,,
1.6415284000000003,197176,8.459823608398438,5448,178,1104,12.18,197227,25.8276424407959,0.001,,
1.7584522500000004,197212,8.677220397525364,5452,178,1104,12.24,197263,21.30578956604004,0.001,,
1.9531527699999998,197247,8.352742830912272,5456,178,1104,12.26,197299,26.72744131088257,0.001,,
1.89182707,197285,7.195392820570204,5460,178,1104,12.25,197337,26.279603004455566,0.001,,
2.1257124299999997,197317,8.242337614297867,5464,178,1105,12.39,197386,24.485989570617676,0.001,,
1.9905859100000003,197368,8.96452271938324,5468,178,1105,12.32,197419,25.252907276153564,0.001,,
1.9883167700000004,197402,8.627007722854614,5472,178,1105,11.84,197454,24.91855478286743,0.001,,
0.9906269599999996,198428,7.498441325293647,5476,178,1110,21.89,198492,24.920953369140626,0.001,,
1.1548612099999995,198477,9.040783535350453,5480,178,1110,21.93,198530,25.2069149017334,0.001,,
1.1906842199999996,198518,7.268257271159779,5484,178,1111,21.5,198570,23.86886755625407,0.001,,
1.2695841399999999,198568,7.503472548264724,5488,178,1111,21.67,198628,25.830331802368164,0.001,,
0.8703384199999998,198614,7.863441838158502,5492,178,1111,21.24,198666,26.116039657592772,0.001,,
0.9941350799999996,198656,9.273408926450289,5496,178,1111,21.12,198708,22.22703742980957,0.001,,
1.17340831,198696,7.69339165687561,5500,178,1112,21.16,198747,24.72556381225586,0.001,,
0.9392143300000001,198728,7.907154977321625,5504,178,1112,21.03,198780,27.319199085235596,0.001,,
1.2095385900000002,198773,8.260886881086561,5508,178,1112,21.11,198825,24.638163566589355,0.001,,
1.6778367200000002,198810,7.302097744411892,5512,178,1112,21.37,198884,24.214315032958986,0.001,,
1.8331594899999997,198868,9.726868258582222,5516,178,1112,21.4,198920,24.47703399658203,0.001,,
2.07825598,198908,8.667209911346436,5520,178,1113,21.38,198961,24.4170280456543,0.001,,
2.18831581,198956,7.143170416355133,5524,178,1113,21.5,199008,23.677900791168213,0.001,,
2.33988657,199000,7.946172926161024,5528,178,1113,21.94,199085,24.54111328125,0.001,,
2.62455794,199086,7.828422117233276,5532,178,1114,22.04,199138,25.155677795410156,0.001,,
2.65001671,199120,7.849756240844727,5536,178,1114,22.05,199172,25.613401794433592,0.001,,
2.64866793,199191,7.218595653772354,5540,178,1114,22.44,199243,23.380213260650635,0.001,,
3.7733703700000008,199227,9.624183707767063,5544,178,1114,20.89,199281,24.580873489379883,0.001,,
4.09257761,199284,7.885516529991513,5548,178,1115,21.08,199335,24.561275655573066,0.001,,
4.28701944,199318,7.485938760969374,5552,178,1115,21.14,199377,25.19857292175293,0.001,,
4.3245877,199362,8.20571846961975,5556,178,1115,21.15,199414,25.650555419921876,0.001,,
4.299950020000001,199401,7.932046196677468,5560,178,1115,21.16,199453,25.934471893310548,0.001,,
4.66267602,199461,8.116353344917297,5564,178,1115,21.4,199526,25.61420046488444,0.001,,
5.080545369999999,199530,8.300071001052856,5568,178,1116,21.64,199583,24.437583629901592,0.001,,
5.15030537,199576,9.551078584459093,5572,178,1116,21.73,199627,25.42734565734863,0.001,,
6.555551989999999,199656,8.092359052764046,5576,178,1116,12.17,199709,23.866638042308665,0.001,,
6.792539109999999,199752,8.503248108757866,5580,178,1117,12.75,199805,24.27183723449707,0.001,,
6.726186289999999,199789,8.586574819352892,5584,178,1117,12.71,199841,27.891271114349365,0.001,,
,199824,7.092982739210129,,,,,200000,23.28895401954651,0.001,4.519822290912271,10.0
1.6667535299999994,200824,8.298372339963914,5588,178,1123,22.47,200875,24.678427978515625,0.001,,
1.6201426899999996,200859,6.25973801612854,5592,178,1123,22.45,200911,23.227293395996092,0.001,,
1.4983061699999995,200895,9.270697116851807,5596,178,1123,22.38,200946,24.54448938369751,0.001,,
1.38192779,200929,8.763322114944458,5600,178,1123,22.33,200980,23.317731857299805,0.001,,
1.7304552999999996,200969,7.46013730764389,5604,178,1123,22.49,201029,22.959619998931885,0.001,,
1.6783315799999992,201026,11.054089117050172,5608,178,1124,22.56,201081,23.666007232666015,0.001,,
-3.0253438900000003,201062,7.235740661621094,5612,179,1125,32.21,202105,23.198455810546875,0.001,,
-3.1296808900000004,202088,7.558987617492676,5616,178,1129,32.19,202139,23.53377799987793,0.001,,
-2.853596940000001,202242,8.060032963752747,5620,178,1130,33.32,202293,26.737366676330566,0.001,,
-2.780827370000001,202285,8.660824239253998,5624,178,1130,33.31,202339,25.54007863998413,0.001,,
-2.9673648700000013,202322,7.9899612532721624,5628,178,1130,32.88,202373,24.38283500671387,0.001,,
-4.184755,202400,8.769383352629992,5632,178,1131,33.14,202452,25.132806243896486,0.001,,
-4.278539680000001,202434,8.614435513814291,5636,178,1131,33.17,202489,23.037869262695313,0.001,,
-4.190703700000002,202470,8.96715259552002,5640,178,1131,32.84,202527,25.012279510498047,0.001,,
-3.9289767200000023,202526,7.917576182972301,5644,178,1131,33.06,202587,22.397416750590008,0.001,,
-4.28155275,202574,6.567884604136149,5648,178,1132,32.9,202625,24.58267135620117,0.001,,
-4.177644550000002,202616,8.12892123858134,5652,178,1132,32.91,202668,24.803388357162476,0.001,,
-4.056463020000001,202665,8.204927812923085,5656,178,1132,33.02,202716,23.222959345037285,0.001,,
-3.983277430000001,202701,7.534654458363851,5660,178,1132,33.01,202754,26.16171169281006,0.001,,
-4.396476810000003,202750,6.2540417313575745,5664,179,1132,32.78,202804,24.54792881011963,0.001,,
-4.824182330000002,202787,11.755583226680756,5668,179,1133,32.55,202838,23.050643920898438,0.001,,
-4.71260734,202835,7.097784413231744,5672,179,1133,32.63,202890,26.519848823547363,0.001,,
-4.31931069,202894,8.89991694688797,5676,179,1133,32.64,202973,23.80751657485962,0.001,,
-4.439590210000002,202960,9.202257735388619,5680,179,1134,32.1,203015,23.739389419555664,0.001,,
-4.5607950000000015,203000,7.418713781568739,5684,179,1134,32.11,203052,24.656065368652342,0.001,,
0.5108071699999998,203058,7.254223942756653,5688,179,1134,22.51,203126,27.040176391601562,0.001,,
1.1308856899999995,203156,7.687677118513319,5692,179,1135,22.97,203208,25.46964340209961,0.001,,
1.4170587699999997,203261,7.976712317406377,5696,179,1135,23.67,203313,23.9687992976262,0.001,,
1.4717776599999997,203296,9.153466016054153,5700,179,1135,23.67,203347,26.411065578460693,0.001,,
1.3938523399999994,203342,9.119119439806257,5704,179,1135,23.65,203394,25.880170549665177,0.001,,
1.9810514999999997,203440,9.118520418802897,5708,179,1136,24.1,203491,24.66549606323242,0.001,,
6.67129271,203489,8.315937042236328,5712,179,1136,14.36,203541,23.148908138275146,0.001,,
6.958040410000001,203542,9.58305196762085,5716,179,1136,14.69,203608,24.099261944110577,0.001,,
6.69328858,203597,9.01407424041203,5720,179,1137,13.55,203648,24.71005548749651,0.001,,
7.3694399399999995,203691,8.37022200084868,5724,179,1137,14.05,203744,23.061591148376465,0.001,,
8.036859900000001,203739,7.951373702601383,5728,179,1137,14.39,203812,24.593051062689888,0.001,,
9.11750608,203805,7.2002895143296985,5732,179,1138,14.04,203856,23.364421367645264,0.001,,
9.59952229,203890,8.172311375357888,5736,179,1138,14.54,203943,23.13276869910104,0.001,,
10.11342612,203927,6.1008872456020775,5740,179,1138,15.1,204037,22.496830940246582,0.001,,
11.39907015,204146,8.029037575389063,5744,179,1139,16.11,204198,24.38933695279635,0.001,,
11.52881632,204183,8.464811849594117,5748,179,1140,16.22,204247,24.381111526489256,0.001,,
11.36134263,204271,7.935281002003213,5752,179,1140,16.57,204325,24.165458596271016,0.001,,
11.58486908,204337,7.36493764604841,5756,179,1140,16.74,204390,23.673939387003582,0.001,,
11.809957860000004,204387,8.990538120269775,5760,179,1141,16.91,204445,21.61787567138672,0.001,,
11.960941980000003,204456,7.339398741722107,5764,179,1141,17.04,204508,21.610068639119465,0.001,,
12.487280429999998,204512,8.463068379296196,5768,179,1141,17.27,204565,24.886467742919923,0.001,,
12.31071754,204548,7.099438619613648,5772,179,1141,17.11,204601,24.506091690063478,0.001,,
11.731499740000002,204586,7.442140492525968,5776,179,1142,16.65,204638,22.424740473429363,0.001,,
12.157681740000003,204695,8.363585797945658,5780,179,1142,17.33,204748,24.013688151041666,0.001,,
12.2568667,204734,9.24095540046692,5784,179,1142,17.33,204785,24.563510513305665,0.001,,
12.194366950000003,204770,8.00985484653049,5788,179,1142,17.01,204827,27.191331100463866,0.001,,
11.603137420000001,204812,9.398526132106781,5792,179,1143,16.55,204863,24.12335443496704,0.001,,
11.318701229999997,204846,9.156203111012777,5796,179,1143,15.87,204900,25.045273208618163,0.001,,
,204921,8.172870757731985,,,,,205000,23.66759922193444,0.001,21.342794679291547,27.0
12.31607955,,,5800,179,1143,17.22,205069,,,,
11.988472390000002,205055,7.733233022689819,5804,179,1144,17.12,205106,23.832730865478517,0.001,,
11.366661189999997,205106,7.590268556888287,5808,179,1144,16.68,205159,24.70789806659405,0.001,,
11.54047028,205211,7.261350631713867,5812,179,1145,17.24,205265,26.242260932922363,0.001,,
11.464717540000002,205249,8.348612040281296,5816,179,1145,17.05,205313,25.52205801010132,0.001,,
11.23997132,205296,9.003646433353424,5820,179,1145,16.99,205347,24.168174743652344,0.001,,
10.178089110000002,205402,8.223276446137247,5824,179,1146,17.11,205455,24.447725820541383,0.001,,
9.50225954,205440,7.5047059588962135,5828,179,1146,16.78,205490,25.8620964050293,0.001,,
9.78972754,205488,8.604212427139283,5832,179,1146,16.94,205550,26.333964538574218,0.001,,
9.46664712,205646,9.623865604400635,5836,179,1147,17.55,205698,22.77938346862793,0.001,,
9.50965648,205715,7.447226619720459,5840,179,1147,17.41,205778,24.92409896850586,0.001,,
8.401698189999998,205786,6.83464093208313,5844,179,1148,16.53,205851,24.107064056396485,0.001,,
9.005437089999997,205875,8.279625464708378,5848,179,1148,16.8,205927,23.735294743588096,0.001,,
9.01046627,205922,8.313024044036865,5852,179,1148,16.49,205974,23.099052906036377,0.001,,
8.73296288,205960,8.245134310288863,5856,179,1148,16.29,206019,23.15695603688558,0.001,,
8.759035200000001,206997,6.994286219278972,5860,179,1154,26.58,207103,22.72566509246826,0.001,,
8.257041960000002,207151,10.261669397354126,5864,179,1155,26.95,207203,24.551814556121826,0.001,,
8.268062769999998,207186,6.090738455454509,5868,179,1155,26.93,207258,24.24671173095703,0.001,,
8.703512459999999,207285,8.536620828840467,5872,179,1155,27.36,207337,24.133145809173584,0.001,,
9.06037065,207426,8.013154904047648,5876,179,1156,28.42,207480,23.379184616936577,0.001,,
9.0472971,207473,10.321532249450684,5880,179,1156,27.99,207547,22.824038982391357,0.001,,
8.93970402,207532,8.128569483757019,5884,179,1157,28.01,207586,25.10594940185547,0.001,,
9.581459099999998,207612,8.287076791127523,5888,179,1157,28.38,207665,23.019822207364168,0.001,,
9.60511052,207670,7.808029460906982,5892,179,1157,28.59,207722,22.88670399983724,0.001,,
9.838250530000002,207734,10.776135444641113,5896,179,1158,28.99,207799,27.513375282287598,0.001,,
8.95972214,207785,8.03030846118927,5900,179,1158,27.69,207838,24.466608810424805,0.001,,
9.22602719,207824,8.422021389007568,5904,179,1158,27.88,207894,24.49892807006836,0.001,,
9.107577780000002,207888,6.960072040557861,5908,179,1158,27.83,207942,23.2349853515625,0.001,,
9.10192077,207965,8.182682699627346,5912,179,1159,27.64,208029,25.167919370863174,0.001,,
9.758980220000002,208139,8.805662068453701,5916,179,1160,28.78,208191,23.633266830444335,0.001,,
12.40367874,209180,8.367458676576614,5920,179,1165,38.92,209239,23.600009466171265,0.001,,
12.883134890000001,209231,8.0927020072937,5924,179,1165,38.28,209283,23.74468421936035,0.001,,
13.70399769,209308,8.365115342821394,5928,179,1165,38.74,209364,22.61989466349284,0.001,,
13.532306089999997,209387,8.006230422428676,5932,179,1166,38.9,209440,22.197126842680433,0.001,,
14.182900689999999,209471,7.868972730636597,5936,179,1166,38.5,209548,24.099675750732423,0.001,,
13.836674630000003,209686,8.349050841432936,5940,179,1167,39.73,209751,23.255246466778694,0.001,,
13.859733740000001,209761,7.167625781467983,5944,179,1167,39.65,209816,23.278431611902572,0.001,,
,209870,9.226300442805055,,,,,210000,22.523847333846554,0.001,26.288728823536076,115.2
16.80256585,,,5948,180,1170,49.86,210913,,,,
16.73729651,210898,10.119455284542507,5952,179,1174,49.74,210948,25.560334777832033,0.001,,
16.61825585,210931,8.425075054168701,5956,179,1174,49.64,210983,23.287803173065186,0.001,,
17.57412722,211098,8.941981644630433,5960,179,1175,40.46,211149,23.118334312438964,0.001,,
18.11364786,211144,8.23651391809637,5964,179,1175,40.0,211203,25.464478492736816,0.001,,
17.775635760000004,211189,8.534954071044922,5968,179,1175,39.82,211240,23.101916122436524,0.001,,
17.342681470000002,211222,7.058353066444397,5972,179,1176,39.36,211273,24.286115646362305,0.001,,
17.89121152,211404,8.993781081267766,5976,179,1177,39.76,211456,22.9586398260934,0.001,,
17.429119220000004,211442,8.078577327728272,5980,179,1177,39.46,211493,22.784649658203126,0.001,,
17.545846340000004,211478,8.584644508361816,5984,179,1177,39.44,211530,24.970544815063477,0.001,,
16.89497803,211519,17.282233238220215,5988,179,1177,39.08,211573,22.150651454925537,0.001,,
16.94743734,211559,7.878358459472656,5992,179,1177,39.17,211639,24.099925994873047,0.001,,
17.484319109999998,211624,8.891287899017334,5996,179,1178,39.01,211700,20.448984909057618,0.001,,
17.452759030000003,211688,8.117272747887505,6000,179,1178,39.0,211738,21.485485076904297,0.001,,
18.134713610000002,211764,10.414955234527588,6004,179,1178,39.51,211845,21.612150764465333,0.001,,
18.35580089,211842,9.482167625427246,6008,179,1179,39.52,211894,21.316069030761717,0.001,,
18.67629859,211943,9.019100609947653,6012,179,1179,39.67,211996,22.65799107271082,0.001,,
18.13792454,212064,8.48459573006362,6016,179,1180,39.26,212117,22.866410403781465,0.001,,
16.11940031,212126,9.592275672488743,6020,179,1180,29.57,212196,23.41606025695801,0.001,,
15.95697419,212181,8.697852325439452,6024,179,1180,29.5,212233,22.34614791870117,0.001,,
15.390516440000004,212247,8.340825186835396,6028,179,1181,29.34,212298,21.76657199859619,0.001,,
15.188649470000003,212283,8.34393310546875,6032,179,1181,28.96,212336,22.78743133544922,0.001,,
14.64993316,212321,8.762892007827759,6036,179,1181,28.24,212372,24.298883056640626,0.001,,
15.221774130000002,212377,7.728216600418091,6040,179,1181,26.83,212434,22.867716979980468,0.001,,
15.246736989999997,212454,8.067424488067626,6044,179,1182,26.9,212506,23.121518707275392,0.001,,
12.746298630000002,212572,8.882213048934936,6048,179,1182,17.11,212624,23.414149384749564,0.001,,
13.139704040000002,212641,7.950723600387573,6052,179,1182,17.46,212694,21.84990463256836,0.001,,
13.805324250000002,212707,8.022380034128824,6056,179,1183,17.76,212759,20.676369667053223,0.001,,
12.858779569999998,212751,7.7703276634216305,6060,179,1183,16.61,212810,23.506907326834543,0.001,,
13.372297249999999,212836,8.498593339920044,6064,179,1183,17.92,212995,21.496187210083008,0.001,,
13.499091620000003,212991,8.291274547576904,6068,179,1184,18.02,213042,22.752018928527832,0.001,,
13.998870630000004,213053,8.929486188021572,6072,179,1184,18.32,213105,21.827954864501955,0.001,,
13.627105690000002,213148,8.388123830159506,6076,179,1185,17.46,213202,21.773118591308595,0.001,,
14.035846390000003,213200,7.693522396541777,6080,179,1185,17.68,213261,22.69208509271795,0.001,,
14.065891840000004,213349,9.091028043668564,6084,179,1186,18.75,213405,22.11893738640679,0.001,,
14.60349624,213447,9.453525377356488,6088,179,1186,19.63,213536,20.80218861319802,0.001,,
15.12238897,213548,8.863444063398573,6092,179,1187,19.64,213603,20.66283760070801,0.001,,
15.39829352,213615,7.4444136204926865,6096,179,1187,19.68,213668,21.62160656668923,0.001,,
19.21068663,214642,8.506834189097086,6100,179,1192,29.56,214694,21.656359481811524,0.001,,
18.624837260000003,214696,8.280279806682042,6104,179,1193,29.03,214748,23.013031278337753,0.001,,
18.42992874,214743,9.09364938735962,6108,180,1193,29.01,214795,21.363155364990234,0.001,,
17.606490299999997,214788,6.98559889793396,6112,180,1193,28.43,214839,19.677519607543946,0.001,,
17.539195489999997,214839,6.766061756345961,6116,180,1193,27.75,214892,20.251680374145508,0.001,,
17.24883961,214897,7.862809227358911,6120,180,1194,27.53,214949,22.707622146606447,0.001,,
,214955,8.645021650526258,,,,,215000,22.736029624938965,0.001,15.141452000103891,14.3
17.60143622,,,6124,180,1194,27.74,215007,,,,
17.943058569999998,215062,8.770284273685553,6128,180,1194,28.16,215114,21.03595666885376,0.001,,
17.926945030000002,215098,9.113183445400661,6132,180,1195,28.16,215152,24.577847290039063,0.001,,
18.77235653,215200,8.27535740988595,6136,180,1195,28.8,215252,22.301745626661514,0.001,,
18.52105828,215285,8.140459652300235,6140,180,1196,29.03,215337,21.98641664010507,0.001,,
18.334005850000004,215345,7.3825207097189764,6144,180,1196,28.91,215397,21.949324471609934,0.001,,
18.18360287,215455,9.93915133042769,6148,180,1196,28.82,215506,20.06956558227539,0.001,,
17.535275470000002,215547,8.946708378038908,6152,180,1197,29.05,215599,22.339664671156143,0.001,,
18.497685660000002,216577,8.629016602039338,6156,180,1202,38.7,216629,21.53667830657959,0.001,,
18.56754727,216628,8.022843250861534,6160,180,1202,38.82,216692,22.04474639892578,0.001,,
17.822024010000003,216698,8.832426369190216,6164,180,1202,37.65,216760,22.300251245498657,0.001,,
18.526652530000007,216785,10.286395337846544,6168,180,1203,38.22,216864,22.11543035507202,0.001,,
18.795980560000004,216967,8.191678196636598,6172,180,1204,39.13,217018,20.76351636828798,0.001,,
18.49892314,217071,7.978232383728027,6176,180,1204,39.21,217123,20.844179153442383,0.001,,
18.506483279999998,217123,8.225953141848246,6180,180,1204,39.14,217175,21.306544462839764,0.001,,
18.55731425,217163,9.075419849819607,6184,180,1205,38.21,217226,23.019968032836914,0.001,,
18.051048559999998,217213,7.926932275295258,6188,180,1205,37.4,217276,25.459208488464355,0.001,,
18.576746769999996,217315,8.53668506940206,6192,180,1205,37.81,217384,21.456737165097838,0.001,,
18.480570599999997,217391,9.43986652836655,6196,180,1206,38.18,217486,21.265238761901855,0.001,,
15.279447699999999,217504,8.296605163150364,6200,180,1206,28.74,217568,21.279860632760183,0.001,,
15.834846830000002,217594,9.423031224144829,6204,180,1207,28.98,217646,21.06488459450858,0.001,,
16.03699223,217635,8.735796928405762,6208,180,1207,29.1,217705,22.125144481658936,0.001,,
16.197304509999995,217720,8.790699874653535,6212,180,1207,29.33,217772,20.88030949760886,0.001,,
16.21813214,217815,9.088598410288492,6216,180,1208,30.43,217935,21.911592960357666,0.001,,
17.34740359,218065,9.156438986460367,6220,180,1209,31.74,218123,21.726496696472168,0.001,,
16.905301480000002,218184,8.367061720954048,6224,180,1210,32.3,218237,21.593478775024415,0.001,,
16.84983818,218239,6.930028308521617,6228,180,1210,31.77,218291,20.780646896362306,0.001,,
17.37047888,218305,8.80555813962763,6232,180,1210,32.06,218358,20.87918472290039,0.001,,
17.08059334,218350,7.711280822753906,6236,180,1210,31.63,218415,18.618482208251955,0.001,,
16.97977346,218406,9.457769966125488,6240,180,1211,31.46,218483,19.279130935668945,0.001,,
16.66351665,218487,9.723077353309183,6244,180,1211,31.42,218539,18.06496036052704,0.001,,
15.91506419,218583,7.94737632651078,6248,180,1212,31.29,218635,20.354232687699167,0.001,,
16.874206360000002,218618,7.943461736043294,6252,180,1212,31.09,218708,17.796676635742188,0.001,,
15.540847659999999,218721,9.327339603787376,6256,180,1212,21.44,218773,20.887768745422363,0.001,,
15.360445949999999,218801,8.448718865712484,6260,180,1213,21.73,218865,19.587634563446045,0.001,,
15.186555520000004,218852,10.694307148456573,6264,180,1213,21.44,218904,21.593688488006592,0.001,,
15.657705900000003,218972,9.417975902557373,6268,180,1213,21.99,219063,20.561372170081505,0.001,,
15.307420819999999,219086,10.216158443027073,6272,180,1214,21.2,219138,21.1376091003418,0.001,,
14.91860719,219122,8.598095273971557,6276,180,1214,20.5,219173,21.411615753173827,0.001,,
14.458965010000004,219162,7.3392730236053465,6280,180,1214,20.41,219216,21.122428131103515,0.001,,
14.640526760000002,219210,8.648857964409721,6284,180,1215,20.35,219261,20.674561309814454,0.001,,
14.94576718,219275,8.099653914570808,6288,180,1215,20.6,219336,21.338838696479797,0.001,,
14.162673969999998,219381,9.549426698684693,6292,180,1216,20.49,219433,21.02916259765625,0.001,,
13.1455439,219464,8.221116839514838,6296,180,1216,20.3,219516,21.04249900320302,0.001,,
12.627296179999998,219503,7.9421755313873295,6300,180,1216,19.86,219554,21.698371505737306,0.001,,
12.393872490000001,219569,8.668448400497436,6304,180,1217,19.88,219634,20.365339597066242,0.001,,
12.15686606,219619,9.165854560004341,6308,180,1217,19.66,219671,18.24015784263611,0.001,,
12.317572550000001,219706,9.019990921020508,6312,180,1217,19.86,219758,20.439013671875,0.001,,
12.732184080000001,219809,8.163558006286621,6316,180,1218,19.27,219862,20.873714447021484,0.001,,
11.395710650000003,219845,9.39587476518419,6320,180,1218,17.73,219896,22.661381244659424,0.001,,
,219925,9.248968422412872,,,,,220000,20.664193630218506,0.001,36.885577980149534,35.3
12.56399945,,,6324,180,1219,17.7,220007,,,,
12.75233897,220008,8.167988256974654,6328,180,1219,17.9,220081,19.861265818277996,0.001,,
12.387408229999998,220081,9.2417920033137,6332,180,1219,17.76,220134,20.532959938049316,0.001,,
11.90670045,220120,9.251845121383667,6336,180,1220,17.57,220172,20.601834106445313,0.001,,
11.743279480000002,220166,10.177720175849068,6340,180,1220,17.34,220217,21.548737716674804,0.001,,
12.309049929999999,220250,9.950108581119114,6344,180,1220,17.63,220302,20.615656661987305,0.001,,
11.667563859999998,220341,9.49049621158176,6348,180,1221,17.57,220392,22.350810527801514,0.001,,
11.452065400000002,220390,8.751771156604473,6352,180,1221,17.33,220441,19.713111332484655,0.001,,
