time/episodes,rollout/ep_len_mean,time/fps,train/learning_rate,time/time_elapsed,time/total_timesteps,train/actor_loss,train/n_updates,rollout/ep_rew_mean,train/critic_loss,eval/mean_reward,eval/mean_ep_length
,,,0.001,,650000,-53.41670088195801,649091,,11.595940433919429,385.27408641090153,1000.0
712,998.0,121,0.001,5344,651109,-53.20251071166992,650091,645.2955494700001,11.248730049729348,,
,,,0.001,,655000,-53.76288931274414,654091,,9.565829451918601,501.60555891719486,1000.0
716,998.0,121,,5390,655109,,,634.48046227,,,
720,998.0,121,0.001,5421,659109,-53.06217241668701,658091,631.50556349,8.380248082101344,,
,,,0.001,,660000,-52.25630386352539,659091,,8.002721269130706,667.1112633645535,1000.0
724,998.0,121,0.001,5467,663109,-51.61434284973144,662091,619.6814043700001,6.808267228364945,,
,,,0.001,,665000,-50.64383456420899,664091,,6.504628901124001,689.1649537172168,1000.0
728,998.0,120,0.001,5514,667109,-50.00169759368897,666091,613.3347079400002,6.023873612105846,,
,,,0.001,,670000,-48.85435324859619,669091,,6.317635675609112,455.0014204150124,1000.0
732,998.0,120,0.001,5560,671109,-48.5116222076416,670091,594.9015826899999,5.947308400094509,,
,,,0.001,,675000,-48.26749004364014,674091,,5.999289704501629,637.5844378501176,1000.0
736,998.0,120,,5604,675109,,,578.8094616999999,,,
740,990.56,120,0.001,5629,678365,-48.66527437591553,677347,563.8205451900001,4.478254114568234,,
,,,0.001,,680000,-48.71165901947022,679347,,4.452695702940225,754.439000598155,1000.0
744,990.56,120,0.001,5675,682365,-48.62473308563232,681347,549.5887779300001,4.072261518836021,,
,,,0.001,,685000,-48.64667338562012,684088,,3.769247404307127,357.32340804859996,1000.0
748,987.97,119,0.001,5718,686106,-48.895129554748536,685088,542.65262056,3.8653266980946066,,
,,,0.001,,690000,-48.93172171783447,689088,,3.6821584710776807,699.7013644611463,1000.0
752,987.97,119,,5763,690106,,,537.71398504,,,
756,987.97,119,0.001,5794,694106,-48.781240753173826,693088,532.71121223,3.739155177921057,,
,,,0.001,,695000,-48.762345077514645,694088,,3.3496318113207817,709.4901667706669,1000.0
760,987.97,119,0.001,5839,698106,-48.960963722229,697088,528.85264706,2.9263541143238543,,
,,,0.001,,700000,-49.150231590271,699088,,3.1172396577596664,656.4312689292768,1000.0
764,987.97,119,0.001,5884,702106,-48.99976245880127,701088,532.8463954900001,3.3818043248951435,,
,,,0.001,,705000,-49.01171014404297,704088,,3.3624011136293412,676.7918203249574,1000.0
768,987.97,119,0.001,5931,706106,-48.92126962280273,705088,539.60842469,3.2138223814368247,,
,,,0.001,,710000,-48.40724314117432,709088,,3.5573399519324305,645.8273941084742,1000.0
772,987.97,118,,5977,710106,,,538.03446797,,,
776,987.97,118,0.001,6008,714106,-48.811408416748044,713088,533.05493736,3.591059949159622,,
,,,0.001,,715000,-48.668235816955566,714088,,3.867138129353523,732.5549729234539,1000.0
780,987.97,118,0.001,6054,718106,-48.48829990386963,717088,536.41442779,4.249654903292656,,
,,,0.001,,720000,-48.17530712890625,719088,,4.01293730160594,602.1608421670375,1000.0
784,987.97,118,0.001,6100,722106,-48.19547521972656,721088,541.97503969,3.5960721561312674,,
,,,0.001,,725000,-48.70174559020996,724088,,3.809399460822344,430.42473301142456,1000.0
788,987.97,118,0.001,6147,726106,-48.570377433776855,725088,542.8507595200001,3.956002662539482,,
,,,0.001,,730000,-49.221400871276856,729088,,5.00325534671545,694.0288382519036,1000.0
792,987.97,117,,6193,730106,,,567.49604947,,,
796,987.97,117,0.001,6224,734106,-49.86555099487305,733088,575.93191644,5.889161837816238,,
,,,0.001,,735000,-50.195850059509276,734088,,6.214902978777886,611.6413380252197,1000.0
800,989.97,117,0.001,6269,738106,-50.63713719177246,737088,590.07362762,6.7796745545864106,,
,,,0.001,,740000,-50.70911304473877,739088,,8.205142658889294,630.3325006909669,1000.0
804,989.97,117,0.001,6315,742106,-50.98589371490478,741088,601.6879111399999,8.510814778983592,,
,,,0.001,,745000,-51.08368287658691,744088,,8.710176146388054,781.9938445843757,1000.0
808,989.97,117,0.001,6360,746106,-51.27940071105957,745088,613.9258368300001,9.675469754517078,,
,,,0.001,,750000,-51.46399076080322,749088,,11.500803603768349,767.950055585429,1000.0
812,989.97,117,,6407,750106,,,625.3732635,,,
816,989.97,117,0.001,6437,754106,-51.05199779510498,753088,632.4453348100001,11.769593593239785,,
,,,0.001,,755000,-50.96230084228516,754088,,10.436671180367469,722.8578784963581,1000.0
820,989.97,116,0.001,6483,758106,-51.1162504196167,757088,632.28520636,11.064403712153435,,
,,,0.001,,760000,-50.720430480957035,759088,,13.153634851515292,674.8225344249047,1000.0
824,989.97,116,0.001,6528,762106,-50.879339447021486,761088,639.3497440000001,13.739773030459881,,
,,,0.001,,765000,-51.1528757019043,764088,,14.030782404243945,594.748035462317,1000.0
828,989.97,116,0.001,6571,766106,-51.037853942871095,765088,636.1711173,12.161933952629566,,
,,,0.001,,770000,-50.7239395980835,769088,,12.983621272981166,625.4553806511219,1000.0
832,989.97,116,,6618,770106,,,621.79168779,,,
836,989.97,116,0.001,6649,774106,-50.58952998352051,773088,627.35348973,11.86699543428421,,
,,,0.001,,775000,-49.97592498779297,774088,,9.815377623975277,614.0393594517052,1000.0
840,997.41,116,0.001,6694,778106,-49.351922203063964,777088,634.69850071,9.862677933871746,,
,,,0.001,,780000,-49.00864206695557,779088,,9.647808603286743,391.65132921607,1000.0
844,997.41,116,0.001,6739,782106,-48.227147537231446,781088,637.75258168,8.15969081223011,,
,,,0.001,,785000,-47.59237916564941,784088,,6.225471129000187,740.501349981036,1000.0
848,1000.0,115,0.001,6789,786106,-47.413922584533694,785088,639.05831719,6.366745430231094,,
,,,0.001,,790000,-46.55567317962647,789088,,5.569521102011204,85.29340426701165,1000.0
852,1000.0,115,,6837,790106,,,634.75377311,,,
856,1000.0,115,0.001,6868,794106,-45.90227059173584,793088,620.32924395,5.323048809289932,,
,,,0.001,,795000,-45.839888671875,794088,,5.231022206425667,502.2259689289127,1000.0
860,1000.0,115,0.001,6916,798106,-44.854686332702634,797088,614.2816678799999,4.66260949999094,,
,,,0.001,,800000,-44.409476135253904,799088,,4.575665870904922,607.8197503271592,1000.0
864,1000.0,115,0.001,6964,802106,-44.87169644165039,801088,609.5840516000001,3.986583986222744,,
,,,0.001,,805000,-44.9741389465332,804088,,3.8937364109754564,739.4111203718464,1000.0
868,1000.0,115,0.001,7009,806106,-45.232097953796384,805088,612.32038598,3.83339530479908,,
,,,0.001,,810000,-45.693836044311524,809088,,3.7278521109223366,748.8415427272208,1000.0
872,1000.0,114,,7053,810106,,,621.00839449,,,
876,1000.0,114,0.001,7084,814106,-45.93254954528808,813088,620.42859217,3.4192235889434817,,
,,,0.001,,815000,-45.847334770202636,814088,,3.318496187388897,637.6270566999913,1000.0
880,1000.0,114,0.001,7128,818106,-46.2215627822876,817088,622.3855560899999,3.107817329138517,,
,,,0.001,,820000,-46.5167308883667,819088,,2.8375706689357756,637.6511856116355,1000.0
884,1000.0,114,0.001,7173,822106,-46.93557456207275,821088,625.7628916,2.509040869832039,,
,,,0.001,,825000,-47.05348194122315,824088,,2.4304954368770124,620.5149637461175,1000.0
888,1000.0,114,0.001,7217,826106,-47.07621373748779,825088,638.0714873,2.2555982147157194,,
,,,0.001,,830000,-47.15462512969971,829088,,2.2214634019732475,753.0392079301179,1000.0
892,1000.0,114,,7261,830106,,,636.09769305,,,
896,1000.0,114,0.001,7292,834106,-46.61519122314453,833088,637.0084896499999,2.037112582147121,,
,,,0.001,,835000,-46.62211275482178,834088,,2.0589031729996203,850.2885057537817,1000.0
900,1000.0,114,0.001,7340,838106,-46.213835067749024,837088,642.1113836,1.8983672032952308,,
,,,0.001,,840000,-45.799862731933594,839088,,1.9106282613873482,700.595696669817,1000.0
904,1000.0,113,0.001,7388,842106,-45.18460745239258,841088,642.1832720399999,1.9669566199183464,,
,,,0.001,,845000,-44.89339575958252,844088,,1.8338752418160438,631.444657304138,1000.0
908,1000.0,113,0.001,7436,846106,-44.89525033569336,845088,638.3624478,1.7048065997958184,,
,,,0.001,,850000,-44.91167805480957,849088,,1.599788970053196,539.0257892154157,1000.0
912,1000.0,113,,7483,850106,,,628.4212475399999,,,
916,1000.0,113,0.001,7515,854106,-44.90213111877441,853088,629.84481814,1.4102113784849644,,
,,,0.001,,855000,-45.00900659942627,854088,,1.3996710434257984,756.0804923266172,1000.0
920,1000.0,113,0.001,7564,858106,-45.35219402313233,857088,633.2646449499999,1.1882151797413827,,
,,,0.001,,860000,-45.40892579650879,859088,,1.1166451168358327,786.4684382710606,1000.0
924,1000.0,113,0.001,7611,862106,-45.61861436462402,861088,632.65268219,1.0167139834165573,,
,,,0.001,,865000,-46.063312042236326,864088,,1.0603382467329503,783.1002999976278,1000.0
928,1000.0,113,0.001,7659,866106,-46.364049018859866,865088,636.6783699800001,0.9848501043021679,,
,,,0.001,,870000,-46.99635737609863,869088,,0.9955113235414028,778.6568139337003,1000.0
932,1000.0,112,,7708,870106,,,668.29110099,,,
936,1000.0,112,0.001,7740,874106,-47.510623069763184,873088,677.37140966,1.02460407102108,,
,,,0.001,,875000,-47.75380184173584,874088,,1.025006740272045,806.6449388671666,1000.0
940,1000.0,112,0.001,7786,878106,-48.21030911254883,877088,683.5555594799999,0.9871248144507409,,
,,,0.001,,880000,-48.62803632354736,879088,,1.0819963627755642,822.0434751600027,1000.0
944,1000.0,112,0.001,7831,882106,-49.2341474609375,881088,693.1347748700001,1.0609760715663432,,
,,,0.001,,885000,-49.92271826171875,884088,,0.9569167376756668,897.9704387456179,1000.0
948,1000.0,112,0.001,7875,886106,-50.11816854858399,885088,699.34385944,1.052523152321577,,
,,,0.001,,890000,-51.128266265869144,889088,,0.9005649636387825,728.5199021756649,1000.0
952,1000.0,112,,7920,890106,,,704.00073971,,,
956,1000.0,112,0.001,7950,894106,-52.05384909820557,893088,721.14773413,0.9892737992703915,,
,,,0.001,,895000,-52.24915761566162,894088,,1.0244758422225713,914.0073811605573,1000.0
960,1000.0,112,0.001,7995,898106,-52.922765892028806,897088,736.3481174300001,1.0677752664983273,,
,,,0.001,,900000,-53.36159342956543,899088,,0.9126399126946926,880.5922890871764,1000.0
964,1000.0,112,0.001,8039,902106,-53.59980680084229,901088,747.1747269200001,0.9630019478499889,,
,,,0.001,,905000,-53.884145164489745,904088,,0.9023730212152005,884.3700230330229,1000.0
968,1000.0,112,0.001,8084,906106,-53.90202407073975,905088,750.60970586,0.8301184709370136,,
,,,0.001,,910000,-54.38207947540283,909088,,0.822799904242158,864.5356151252985,1000.0
972,1000.0,111,,8128,910106,,,752.0862937899998,,,
976,1000.0,112,0.001,8159,914106,-54.897163230896,913088,764.8607781799999,0.8372776968628168,,
,,,0.001,,915000,-55.00450173187256,914088,,0.7436835580468177,869.9119430184364,1000.0
980,1000.0,111,0.001,8204,918106,-55.26863375854492,917088,771.5221672,0.7388398635387421,,
,,,0.001,,920000,-55.39214482879639,919088,,0.7464935307055712,882.1177183777094,1000.0
984,1000.0,111,0.001,8249,922106,-55.51945141601563,921088,779.5124188699999,0.8173040325939656,,
,,,0.001,,925000,-55.82717135620117,924088,,0.7096486061513424,866.5447954803706,1000.0
988,1000.0,111,0.001,8294,926106,-55.863871673583986,925088,788.0970725899999,0.7221454900801182,,
,,,0.001,,930000,-56.115648918151855,929088,,0.7967573805004359,786.5520299702882,1000.0
992,1000.0,111,,8339,930106,,,795.7081526200001,,,
996,1000.0,111,0.001,8369,934106,-56.357875625610355,933088,802.3527823300001,0.6807389249056578,,
,,,0.001,,935000,-56.54549669647217,934088,,0.7264981739223003,861.0878455534578,1000.0
1000,1000.0,111,0.001,8415,938106,-56.728412384033206,937088,805.3753933500001,0.763508158236742,,
,,,0.001,,940000,-56.72603067779541,939088,,0.6773339130282402,917.0445835351944,1000.0
1004,1000.0,111,0.001,8460,942106,-57.039704254150394,941088,815.4354795699999,0.7160386138111353,,
,,,0.001,,945000,-57.272204154968264,944088,,0.7357802619487047,838.6418251365424,1000.0
1008,1000.0,111,0.001,8505,946106,-57.18356087493896,945088,821.7210370399998,0.7759797075986862,,
,,,0.001,,950000,-57.4616646118164,949088,,0.7268163844347,905.643978023529,1000.0
1012,1000.0,111,,8551,950106,,,836.4649641799999,,,
1016,1000.0,111,0.001,8581,954106,-57.85349575042724,953088,842.31716005,0.7333462072312832,,
,,,0.001,,955000,-57.94087767028809,954088,,0.6822234701514244,904.6709957718849,1000.0
1020,1000.0,111,0.001,8627,958106,-58.25789937591553,957088,846.5650630200001,0.672298075735569,,
,,,0.001,,960000,-58.22727912902832,959088,,0.7508081232309342,911.7121710240841,1000.0
1024,1000.0,110,0.001,8672,962106,-58.36251414489746,961088,854.89271543,0.7358210767582058,,
,,,0.001,,965000,-58.38285758972168,964088,,0.6823190985023976,916.8100146532058,1000.0
1028,1000.0,110,0.001,8722,966106,-58.47880081176758,965088,862.2274132499999,0.6680264263302088,,
,,,0.001,,970000,-58.67734288024902,969088,,0.6918956603556872,894.5157570958138,1000.0
1032,1000.0,110,,8770,970106,,,864.4736284199998,,,
1036,1000.0,110,0.001,8803,974106,-58.826034675598144,973088,867.4176216999997,0.7354534935802222,,
,,,0.001,,975000,-58.77159116363526,974088,,0.7275617743730545,892.9601278930902,1000.0
1040,1000.0,110,0.001,8850,978106,-58.907796913146974,977088,870.8467168399999,0.7620275168865919,,
,,,0.001,,980000,-59.14285214996338,979088,,0.6864942947626114,916.6458074331283,1000.0
1044,1000.0,110,0.001,8898,982106,-59.24661196899414,981088,874.3634981799997,0.6724125766009093,,
,,,0.001,,985000,-59.267395111083985,984088,,0.6640777875334024,916.7709111571312,1000.0
1048,1000.0,110,0.001,8946,986106,-59.307217498779295,985088,876.1339568999999,0.6510990924984217,,
,,,0.001,,990000,-59.49693236541748,989088,,0.7475685658603907,904.1308301210404,1000.0
1052,1000.0,110,,8994,990106,,,880.5218184299999,,,
1056,1000.0,110,0.001,9025,994106,-59.81180423736572,993088,882.8522253,0.6679740352481603,,
,,,0.001,,995000,-59.825551963806156,994088,,0.6732437155842781,881.0706316173076,1000.0
1060,1000.0,110,0.001,9072,998106,-59.83269509124756,997088,883.0947894,0.7554154805243015,,
,,,0.001,,1000000,-60.094125869750975,999088,,0.6698822971731424,928.0592117905617,1000.0
1064,1000.0,109,0.001,9120,1002106,-60.25208190917969,1001088,884.94184889,0.696089207842946,,
,,,0.001,,1005000,-60.43558386230469,1004088,,0.6843479647189379,910.9344072371721,1000.0
1068,1000.0,109,0.001,9167,1006106,-60.50720607757568,1005088,887.2792676800001,0.6994947932362556,,
,,,0.001,,1010000,-60.57612506866455,1009088,,0.657373278543353,892.2494631588459,1000.0
1072,1000.0,109,,9215,1010106,,,889.6589455100001,,,
1076,1000.0,109,0.001,9247,1014106,-60.662709594726564,1013088,888.5733893299999,0.6562145556658506,,
,,,0.001,,1015000,-60.56086460113525,1014088,,0.692388731688261,843.5639702558517,1000.0
1080,1000.0,109,0.001,9295,1018106,-60.48010140991211,1017088,889.1966685799999,0.7164956304877996,,
,,,0.001,,1020000,-60.365418724060056,1019088,,0.7752723738849163,868.5671389043331,1000.0
1084,1000.0,109,0.001,9343,1022106,-60.2676752166748,1021088,888.27244819,0.699738503664732,,
,,,0.001,,1025000,-60.422263359069824,1024088,,0.6710451579093933,864.1540391802788,1000.0
1088,1000.0,109,0.001,9391,1026106,-60.54088220214844,1025088,888.2061738200001,0.6888683463782072,,
,,,0.001,,1030000,-60.643739082336424,1029088,,0.7733742572665214,860.614605730772,1000.0
1092,1000.0,109,,9438,1030106,,,890.9250568,,,
1096,1000.0,109,0.001,9470,1034106,-60.969323905944826,1033088,890.8252572300001,0.8039053224474192,,
,,,0.001,,1035000,-60.83699806213379,1034088,,0.7922139276117086,845.1982574939727,1000.0
1100,1000.0,109,0.001,9516,1038106,-60.7608276977539,1037088,891.65714093,0.8063436752855778,,
,,,0.001,,1040000,-60.790584869384766,1039088,,0.8330329791158437,835.3572600066661,1000.0
1104,1000.0,108,0.001,9564,1042106,-60.69059627532959,1041088,891.5419078299998,0.8001438642591238,,
,,,0.001,,1045000,-60.82170166015625,1044088,,0.7702844308465719,735.2739159047603,1000.0
1108,1000.0,108,0.001,9612,1046106,-60.855672187805176,1045088,890.48248378,0.7572101508677006,,
,,,0.001,,1050000,-61.23995431518555,1049088,,0.806697074636817,918.1119017168879,1000.0
1112,1000.0,108,,9659,1050106,,,886.5137945899999,,,
1116,1000.0,108,0.001,9691,1054106,-61.52142720031738,1053088,886.03695977,0.729939726486802,,
,,,0.001,,1055000,-61.647099838256835,1054088,,0.6874383940994739,899.5574924528598,1000.0
1120,1000.0,108,0.001,9738,1058106,-61.79099040222168,1057088,885.70934773,0.6473099681660532,,
,,,0.001,,1060000,-61.90912008666992,1059088,,0.6740339472293854,916.2485154956579,1000.0
1124,1000.0,108,0.001,9787,1062106,-62.2295622177124,1061088,885.3544254400002,0.6409598457217216,,
,,,0.001,,1065000,-62.292730445861814,1064088,,0.5843387692123652,924.0485260486603,1000.0
1128,1000.0,108,0.001,9836,1066106,-62.22338192749024,1065088,884.4022698599999,0.6230714731067419,,
,,,0.001,,1070000,-62.714545753479,1069088,,0.533757951207459,917.466515648365,1000.0
1132,1000.0,108,,9885,1070106,,,884.6840323500002,,,
1136,1000.0,108,0.001,9919,1074106,-63.06362808227539,1073088,885.45792105,0.5269118395596742,,
,,,0.001,,1075000,-63.17990261840821,1074088,,0.5909733086898923,926.9506315588951,1000.0
1140,1000.0,108,0.001,9965,1078106,-63.34573247528076,1077088,886.0777648400002,0.5191922259479761,,
,,,0.001,,1080000,-63.59925291442871,1079088,,0.48418223528563975,898.0913481235505,1000.0
1144,1000.0,108,0.001,10010,1082106,-63.40401516723633,1081088,885.34419497,0.4957012578547001,,
,,,0.001,,1085000,-63.45971688079834,1084088,,0.42543183827400205,868.1388922333717,1000.0
1148,1000.0,108,0.001,10048,1086106,-63.4696837387085,1085088,884.4327059500001,0.40611487248539924,,
,,,0.001,,1090000,-63.73104726409912,1089088,,0.3478259033113718,898.5607077449561,1000.0
1152,1000.0,108,,10079,1090106,,,884.4207638700001,,,
1156,1000.0,108,0.001,10100,1094106,-64.09937162017822,1093088,885.1934695799999,0.30382976232469083,,
,,,0.001,,1095000,-64.12202013397217,1094088,,0.2976833366304636,877.1686669170856,1000.0
1160,1000.0,108,0.001,10130,1098106,-64.61283669281006,1097088,885.1635309200001,0.21734909369051456,,
,,,0.001,,1100000,-64.94915131378174,1099088,,0.20759365324676038,933.4971791028977,1000.0
1164,1000.0,108,0.001,10160,1102106,-65.24929457855225,1101088,885.71023375,0.19011037984117865,,
,,,0.001,,1105000,-65.577255859375,1104088,,0.18625064984709025,941.2655537903308,1000.0
1168,1000.0,108,0.001,10191,1106106,-65.72568171691894,1105088,887.3975496099999,0.15863010539859534,,
,,,0.001,,1110000,-66.20539930725097,1109088,,0.1402100254036486,952.2789440095424,1000.0
1172,1000.0,108,,10222,1110106,,,889.9749596999999,,,
1176,1000.0,108,0.001,10242,1114106,-66.77825003051758,1113088,894.35736531,0.1487440890558064,,
,,,0.001,,1115000,-66.92898588562012,1114088,,0.1410651049911976,954.2648332059383,1000.0
1180,1000.0,108,0.001,10272,1118106,-67.28191647338868,1117088,897.3535166500001,0.15134078496694564,,
,,,0.001,,1120000,-67.47333953857422,1119088,,0.13141651844605803,927.4863199710846,1000.0
1184,1000.0,108,0.001,10302,1122106,-67.65099739074707,1121088,900.88955184,0.1722856888771057,,
,,,0.001,,1125000,-68.0074366607666,1124088,,0.12513944633305074,965.2234463751316,1000.0
1188,1000.0,108,0.001,10332,1126106,-68.11916719055176,1125088,905.07766477,0.12873876021429898,,
,,,0.001,,1130000,-68.5557978668213,1129088,,0.13064090020954608,952.3053376615047,1000.0
1192,1000.0,109,,10362,1130106,,,907.9312806500001,,,
1196,1000.0,109,0.001,10384,1134106,-68.98928263854981,1133088,912.3381960299998,0.13422655801847577,,
,,,0.001,,1135000,-69.08164694213868,1134088,,0.10837605559825897,952.7993086576462,1000.0
1200,1000.0,109,0.001,10414,1138106,-69.36671913146972,1137088,914.02194241,0.13035291737690569,,
,,,0.001,,1140000,-69.54417599487304,1139088,,0.11516938178613782,962.3324036896229,1000.0
1204,1000.0,109,0.001,10444,1142106,-69.72951289367676,1141088,916.40763861,0.11162739998474717,,
,,,0.001,,1145000,-69.91189035034179,1144088,,0.11692198483273387,921.9380415797234,1000.0
1208,1000.0,109,0.001,10473,1146106,-70.0253246307373,1145088,922.2996217000003,0.11552054831385612,,
,,,0.001,,1150000,-70.33351988220215,1149088,,0.1281270377933979,949.1451572746039,1000.0
1212,1000.0,109,,10503,1150106,,,928.84062886,,,
1216,1000.0,109,0.001,10524,1154106,-70.65986814880371,1153088,930.6407322599999,0.13018327883258463,,
,,,0.001,,1155000,-70.70255380249023,1154088,,0.12524666357040407,947.4660287737846,1000.0
1220,1000.0,109,0.001,10555,1158106,-70.85804512023925,1157088,932.4382637699999,0.11875704773142934,,
,,,0.001,,1160000,-71.00573930358887,1159088,,0.1236947801709175,956.5570777118206,1000.0
1224,1000.0,109,0.001,10585,1162106,-71.13686584472656,1161088,935.0202240000002,0.1302029429487884,,
,,,0.001,,1165000,-71.37190916442871,1164088,,0.13732729946449398,946.9855100750923,1000.0
1228,1000.0,109,0.001,10615,1166106,-71.43021983337403,1165088,937.4360897700001,0.11708085698634386,,
,,,0.001,,1170000,-71.69322999572753,1169088,,0.13175826730951667,946.9977617204189,1000.0
1232,1000.0,109,,10644,1170106,,,939.43057822,,,
1236,1000.0,110,0.001,10665,1174106,-71.89382759094238,1173088,941.63853452,0.11969717297330498,,
,,,0.001,,1175000,-71.97632917785644,1174088,,0.10962353167310357,960.1986504852772,1000.0
1240,1000.0,110,0.001,10695,1178106,-72.15940090942382,1177088,943.7968975499998,0.11817207769304514,,
,,,0.001,,1180000,-72.28082553100586,1179088,,0.10459227963909506,967.2516859829426,1000.0
1244,1000.0,110,0.001,10726,1182106,-72.38520651245118,1181088,946.28152296,0.12904403629526495,,
,,,0.001,,1185000,-72.52388684082031,1184088,,0.09740975059196352,970.9715596020221,1000.0
1248,1000.0,110,0.001,10756,1186106,-72.59551371765137,1185088,949.3284326,0.10100184608995914,,
,,,0.001,,1190000,-72.76211299133301,1189088,,0.09707870882377029,963.4410532057285,1000.0
1252,1000.0,110,,10786,1190106,,,952.2968004699999,,,
1256,1000.0,110,0.001,10807,1194106,-72.8736025543213,1193088,955.11556333,0.10224170572683215,,
,,,0.001,,1195000,-72.93335717773438,1194088,,0.1020887517221272,948.750963807106,1000.0
1260,1000.0,110,0.001,10837,1198106,-73.05782760620117,1197088,957.49862916,0.10194362577795982,,
,,,0.001,,1200000,-73.14483161926269,1199088,,0.11079509761184454,946.8426344156265,1000.0
1264,1000.0,110,0.001,10866,1202106,-73.19341387939453,1201088,957.40003729,0.11081056764721871,,
,,,0.001,,1205000,-73.23430804443359,1204088,,0.13712383998930455,961.7608288347722,1000.0
1268,1000.0,110,0.001,10895,1206106,-73.27841674804688,1205088,957.6711631300001,0.10706944335252047,,
,,,0.001,,1210000,-73.37569018554687,1209088,,0.10378541592136026,955.634756141901,1000.0
1272,1000.0,110,,10923,1210106,,,958.09798938,,,
1276,1000.0,110,0.001,10944,1214106,-73.4758655090332,1213088,958.20826723,0.10631611680984497,,
,,,0.001,,1215000,-73.44005433654785,1214088,,0.11983428154885768,961.9352259814739,1000.0
1280,1000.0,111,0.001,10973,1218106,-73.53444288635254,1217088,958.48349906,0.12517115069925785,,
,,,0.001,,1220000,-73.54141371154785,1219088,,0.14729416864737868,956.1503690540791,1000.0
1284,1000.0,111,0.001,11000,1222106,-73.56987965393067,1221088,958.6045676499999,0.13423359190300108,,
,,,0.001,,1225000,-73.61419261169434,1224088,,0.12885601721704007,936.2446331501008,1000.0
1288,1000.0,111,0.001,11028,1226106,-73.61240798950195,1225088,958.3768681900001,0.12103860949352384,,
,,,0.001,,1230000,-73.65055787658692,1229088,,0.127081052582711,959.8850032627582,1000.0
1292,1000.0,111,,11056,1230106,,,958.0315399599999,,,
1296,1000.0,111,0.001,11075,1234106,-73.63112223815918,1233088,958.06348252,0.1373837109617889,,
,,,0.001,,1235000,-73.63809680175781,1234088,,0.13393488155305386,960.3909076809883,1000.0
1300,1000.0,111,0.001,11106,1238106,-73.63307887268067,1237088,959.0115857899999,0.13444077300280333,,
,,,0.001,,1240000,-73.63209658813477,1239088,,0.13222187880799174,954.7253833115101,1000.0
1304,1000.0,111,0.001,11136,1242106,-73.65226654052735,1241088,958.2132895600001,0.12039892922714353,,
,,,0.001,,1245000,-73.78486079406738,1244088,,0.11693485545739532,945.8495198190212,1000.0
1308,1000.0,111,0.001,11165,1246106,-73.81859693908692,1245088,957.7619524000002,0.10171404289454222,,
,,,0.001,,1250000,-73.95188917541503,1249088,,0.10066526084765792,970.7061013162136,1000.0
1312,1000.0,111,,11194,1250106,,,958.0567371099999,,,
1316,1000.0,111,0.001,11216,1254106,-73.9826010131836,1253088,958.4463047499999,0.11012000821903348,,
,,,0.001,,1255000,-74.03195352172851,1254088,,0.09843294269032776,954.5818461477757,1000.0
1320,1000.0,111,0.001,11245,1258106,-74.06362631225586,1257088,959.2144089099999,0.09804365956783295,,
,,,0.001,,1260000,-74.10880587768554,1259088,,0.10667694053053856,962.3984188973903,1000.0
1324,1000.0,111,0.001,11272,1262106,-74.24488876342774,1261088,959.2575639300001,0.09264850432425738,,
,,,0.001,,1265000,-74.28612602233886,1264088,,0.09460547001287341,958.4941055715084,1000.0
1328,1000.0,112,0.001,11301,1266106,-74.28389566040039,1265088,958.8271526499999,0.08460170464590192,,
,,,0.001,,1270000,-74.38919032287598,1269088,,0.0869909901805222,931.8935740470886,1000.0
1332,1000.0,112,,11329,1270106,,,957.12511776,,,
1336,1000.0,112,0.001,11352,1274106,-74.48749668884277,1273088,956.3164187400001,0.08972767135687172,,
,,,0.001,,1275000,-74.52804792785645,1274088,,0.10612820729985833,940.9281760454178,1000.0
1340,1000.0,112,0.001,11380,1278106,-74.55637757873535,1277088,955.4342403499999,0.08261537686549127,,
,,,0.001,,1280000,-74.57668579101562,1279088,,0.08309081893227994,946.6560751259327,1000.0
1344,1000.0,112,0.001,11408,1282106,-74.61474598693847,1281088,955.0716164899998,0.1075106415785849,,
,,,0.001,,1285000,-74.63626724243164,1284088,,0.08883944134786725,944.2495843827725,1000.0
1348,1000.0,112,0.001,11436,1286106,-74.66144438171386,1285088,954.2004221599999,0.07796484917216003,,
,,,0.001,,1290000,-74.684637008667,1289088,,0.0833634454831481,947.4672795653344,1000.0
1352,1000.0,112,,11464,1290106,,,953.56659838,,,
1356,1000.0,112,0.001,11486,1294106,-74.68373219299316,1293088,953.15818906,0.08505155193805694,,
,,,0.001,,1295000,-74.71320658874512,1294088,,0.07983458211831748,962.4041342437267,1000.0
1360,1000.0,112,0.001,11514,1298106,-74.7928676147461,1297088,953.3488376099999,0.08243090610951186,,
,,,0.001,,1300000,-74.75748387145997,1299088,,0.08330628037266433,959.3882546246052,1000.0
1364,1000.0,112,0.001,11543,1302106,-74.8403173828125,1301088,954.07661853,0.08054178031720222,,
,,,0.001,,1305000,-74.86765747070312,1304088,,0.08366277432441711,952.2574550569058,1000.0
1368,1000.0,112,0.001,11571,1306106,-74.8583742980957,1305088,954.1400355200001,0.08418493034131826,,
,,,0.001,,1310000,-74.87349433898926,1309088,,0.07346749837510287,957.3490860044956,1000.0
1372,1000.0,112,,11599,1310106,,,953.4871198899999,,,
1376,1000.0,113,0.001,11619,1314106,-74.88938948059082,1313088,953.13685489,0.08000108638964594,,
,,,0.001,,1315000,-74.92866835021972,1314088,,0.07492122528143227,965.5781446754933,1000.0
