time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/approx_kl,train/n_updates,train/std,train/clip_range,train/entropy_loss,train/loss,train/clip_fraction,train/explained_variance,train/value_loss,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
460000,,,,,,0.0003,0.022833087,2240,0.8978362083435059,0.2,-22.24183284640312,128.09738159179688,0.174609375,0.9223503395915031,295.4566271305084,-0.04619685132929589,78.35,411.8153462715447
460800,225,273,391.30224007000004,80.1,1687,,,,,,,,,,,,,
462848,226,273,393.50309017,80.42,1693,0.0003,0.023031805,2250,0.8975574374198914,0.2,-22.2284096121788,124.7494125366211,0.172216796875,0.9193802773952484,282.22801957130434,-0.04560790192335844,,
464896,227,273,391.49934895,79.97,1699,0.0003,0.025510482,2260,0.8981923460960388,0.2,-22.230259048938752,118.43659210205078,0.189013671875,0.9306592494249344,281.62189254760744,-0.047487276163883506,,
465000,,,,,,0.0003,0.02711036,2270,0.8983867764472961,0.2,-22.238407176733016,152.38270568847656,0.1990234375,0.919877402484417,294.90481290817263,-0.047497943695634606,94.45,489.65938236117364
466944,228,273,389.08169743999997,79.98,1707,,,,,,,,,,,,,
468992,229,273,393.74387475,80.92,1713,0.0003,0.021231418,2280,0.898165762424469,0.2,-22.235449457168578,147.41061401367188,0.160791015625,0.8959642797708511,370.4621097564697,-0.04691607320273761,,
470000,,,,,,0.0003,0.02346301,2290,0.8981954455375671,0.2,-22.236939281225204,151.18641662597656,0.18515625,0.9212882295250893,283.68183012008666,-0.04662178516155109,86.9,457.6977456048131
471040,230,273,389.12384751999997,79.82,1722,,,,,,,,,,,,,
473088,231,273,393.79702244,81.1,1728,0.0003,0.024525616,2300,0.8978374004364014,0.2,-22.233399528265,139.76121520996094,0.17802734375,0.8977196291089058,352.99088020324706,-0.04531540435564239,,
475000,,,,,,0.0003,0.02617428,2310,0.8972578644752502,0.2,-22.227696323394774,84.13948822021484,0.1916015625,0.8925730586051941,297.72992823123934,-0.04674474827479571,98.85,514.6720273775979
475136,232,273,393.49164924000013,80.21,1737,,,,,,,,,,,,,
477184,233,273,387.66746385,79.04,1742,0.0003,0.024133235,2320,0.8958005905151367,0.2,-22.204211360216142,95.83158111572266,0.1810546875,0.9011643677949905,313.8782967090607,-0.046477670260355805,,
479232,234,274,379.93597994000004,77.46,1748,0.0003,0.027455676,2330,0.8958341479301453,0.2,-22.193493700027467,93.29399871826172,0.19677734375,0.9115956053137779,257.97629673480986,-0.047185873828129846,,
480000,,,,,,0.0003,0.026528977,2340,0.8967176079750061,0.2,-22.19957019686699,85.4248275756836,0.203759765625,0.9331610426306725,254.3405428171158,-0.04857615123910364,82.45,427.1490716735367
481280,235,273,364.58342782999995,74.62,1756,,,,,,,,,,,,,
483328,236,274,375.50458173,77.12,1762,0.0003,0.023348175,2350,0.8962650299072266,0.2,-22.20124369263649,81.37818908691406,0.174560546875,0.9280335307121277,225.94070477485656,-0.047578669345239175,,
485000,,,,,,0.0003,0.025912927,2360,0.8946014642715454,0.2,-22.180963855981826,132.69113159179688,0.193408203125,0.8868550136685371,288.56133556365967,-0.04614833623927552,92.4,476.98492256850005
485376,237,274,372.25149092000015,77.24,1771,,,,,,,,,,,,,
487424,238,274,376.52800562,78.39,1776,0.0003,0.024949247,2370,0.8939625024795532,0.2,-22.159545266628264,96.25255584716797,0.194873046875,0.9239598214626312,267.47033801078794,-0.04794581550231669,,
489472,239,274,385.78420190000014,80.55,1782,0.0003,0.025999429,2380,0.894076406955719,0.2,-22.154535019397734,86.7482681274414,0.199560546875,0.9198857620358467,270.2952780008316,-0.048409797623753546,,
490000,,,,,,0.0003,0.026627818,2390,0.8948034644126892,0.2,-22.161346065998078,128.4408721923828,0.19033203125,0.9011354148387909,298.29461376667024,-0.04808190515614115,76.7,394.1149691000581
491520,240,274,375.65523147,78.64,1789,,,,,,,,,,,,,
493568,241,274,372.03784573999997,77.71,1795,0.0003,0.022826273,2400,0.8935708999633789,0.2,-22.154794645309448,122.97773742675781,0.1779296875,0.9122613146901131,311.481937623024,-0.04565383822482545,,
495000,,,,,,0.0003,0.02456944,2410,0.893403172492981,0.2,-22.143663758039473,114.18290710449219,0.19013671875,0.9099788293242455,311.76147627830505,-0.04729254392441362,81.55,422.6516030665487
495616,242,274,368.34036678000007,76.76,1803,,,,,,,,,,,,,
497664,243,275,372.02485216,76.8,1809,0.0003,0.025872733,2420,0.8924095630645752,0.2,-22.130352979898454,150.24777221679688,0.196435546875,0.9205143675208092,264.3373219013214,-0.04929706397524569,,
499712,244,275,375.7463968199999,77.19,1815,0.0003,0.026150852,2430,0.8915200233459473,0.2,-22.110009169578554,66.34204864501953,0.19697265625,0.923784963786602,213.79043478965758,-0.04802721273881616,,
500000,,,,,,0.0003,0.02563158,2440,0.8913336396217346,0.2,-22.103199422359467,57.372318267822266,0.2001953125,0.9338961765170097,250.8842291355133,-0.04784887112909928,82.2,433.67106893360614
501760,245,275,371.24723179999995,76.32,1822,,,,,,,,,,,,,
503808,246,275,364.80728254,74.59,1828,0.0003,0.026505383,2450,0.890835165977478,0.2,-22.09700674414635,117.11420440673828,0.189208984375,0.9242373928427696,256.52538945674894,-0.04649398277688306,,
505000,,,,,,0.0003,0.023629263,2460,0.8902842402458191,0.2,-22.084241843223573,92.57958221435547,0.19658203125,0.9194204434752464,281.944345164299,-0.048370769296889195,86.85,448.9306412369013
505856,247,275,364.8879012399999,74.87,1837,,,,,,,,,,,,,
507904,248,275,366.90467758,74.96,1843,0.0003,0.029142227,2470,0.889229416847229,0.2,-22.070156359672545,68.8344955444336,0.198486328125,0.924973800778389,230.55337982177736,-0.04896806466858834,,
509952,249,275,367.07955309,75.52,1849,0.0003,0.027571393,2480,0.8884660005569458,0.2,-22.049328458309173,81.33344268798828,0.22109375,0.9252883717417717,224.90853741168976,-0.04995016783359461,,
510000,,,,,,0.0003,0.025747038,2490,0.8869754076004028,0.2,-22.030075776576997,68.78072357177734,0.20185546875,0.9174722954630852,254.5481551885605,-0.04773088350921171,89.45,445.15677550956605
512000,250,275,373.84342300000003,76.42,1857,,,,,,,,,,,,,
514048,251,275,382.00705135000004,78.06,1863,0.0003,0.02839446,2500,0.887376606464386,0.2,-22.018399727344512,90.98355865478516,0.18603515625,0.9276197627186775,265.03944368362426,-0.04802143313572742,,
515000,,,,,,0.0003,0.0251196,2510,0.8866990208625793,0.2,-22.01488681435585,125.34202575683594,0.192041015625,0.9225509688258171,274.4724875688553,-0.04663146458333358,93.65,483.9523326035589
516096,252,275,381.6587996,78.55,1872,,,,,,,,,,,,,
518144,253,275,379.77461338000006,78.19,1879,0.0003,0.02620728,2520,0.8867374062538147,0.2,-22.005963730812073,100.3529052734375,0.185693359375,0.922937698662281,326.5229531288147,-0.044762133542099035,,
520000,,,,,,0.0003,0.026614971,2530,0.8861419558525085,0.2,-21.999013137817382,99.00884246826172,0.185498046875,0.9288436621427536,287.16431818008425,-0.047898923797765745,100.25,510.31254033744335
520192,254,275,377.44022951,77.82,1887,,,,,,,,,,,,,
522240,255,275,375.97384339999996,77.77,1892,0.0003,0.028772466,2540,0.8865891695022583,0.2,-21.997410905361175,82.1119613647461,0.2140625,0.9285586476325989,251.2015661239624,-0.04965427245188039,,
524288,256,276,380.55183969999996,78.55,1899,0.0003,0.02600653,2550,0.8864164352416992,0.2,-21.997378301620483,69.45158386230469,0.195458984375,0.913355752825737,269.26538319587706,-0.0500185491197044,,
525000,,,,,,0.0003,0.028592428,2560,0.8859691619873047,0.2,-21.98972616195679,155.89671325683594,0.232861328125,0.9171214774250984,276.57796902656554,-0.054059306345880034,85.75,443.5422517931089
526336,257,275,389.8622453799999,79.74,1908,,,,,,,,,,,,,
528384,258,275,391.97200437999993,80.12,1914,0.0003,0.027862336,2570,0.8849637508392334,0.2,-21.976647943258286,98.10842895507812,0.20888671875,0.9283822849392891,264.71472997665404,-0.05082554053806234,,
530000,,,,,,0.0003,0.028373707,2580,0.8841592073440552,0.2,-21.95879476070404,68.63604736328125,0.230615234375,0.9336884096264839,234.38596093654633,-0.04985455343266949,71.6,368.2630660250783
530432,259,275,392.26252798999997,80.12,1921,,,,,,,,,,,,,
532480,260,276,392.61123855000005,80.11,1926,0.0003,0.031009322,2590,0.8821451663970947,0.2,-21.93244767189026,88.75837707519531,0.22314453125,0.9396607726812363,211.84340386390687,-0.05128933624073397,,
534528,261,276,397.8735458899999,81.31,1932,0.0003,0.028605364,2600,0.8822804689407349,0.2,-21.914740800857544,82.01974487304688,0.225537109375,0.9161221608519554,271.22319638729095,-0.04980830498680007,,
535000,,,,,,0.0003,0.02825809,2610,0.8812406659126282,0.2,-21.904820108413695,60.04866409301758,0.210791015625,0.9316916838288307,209.37625675201417,-0.050354870149749334,74.5,382.1673811867833
536576,262,276,396.25257791,81.14,1940,,,,,,,,,,,,,
538624,263,276,397.72749339,81.39,1947,0.0003,0.025883837,2620,0.8805723786354065,0.2,-21.887440729141236,87.89812469482422,0.192333984375,0.9285720810294151,256.48969237804414,-0.04541283969301731,,
540000,,,,,,0.0003,0.025692815,2630,0.8798471093177795,0.2,-21.873839294910432,89.35269165039062,0.17919921875,0.9155071973800659,297.5630262374878,-0.044821930868783964,77.95,404.86969865113497
540672,264,276,387.21433583000004,79.61,1955,,,,,,,,,,,,,
542720,265,276,388.08030282,80.23,1960,0.0003,0.027322147,2640,0.8793566823005676,0.2,-21.864597100019456,108.73336029052734,0.217919921875,0.9175043180584908,280.305738902092,-0.0477200281835394,,
544768,266,277,390.44156761,80.3,1964,0.0003,0.032364875,2650,0.8795925974845886,0.2,-21.861014461517335,75.63166809082031,0.2240234375,0.9183130711317062,283.1650754213333,-0.04826210886240005,,
545000,,,,,,0.0003,0.026754351,2660,0.8774582147598267,0.2,-21.842155629396437,77.44960021972656,0.21728515625,0.9300457686185837,226.11022810935975,-0.051644813912571405,81.45,426.5231100089848
546816,267,277,394.86196144,81.03,1972,,,,,,,,,,,,,
548864,268,277,401.65199171,82.03,1978,0.0003,0.032024957,2670,0.8760828375816345,0.2,-21.808679121732713,70.04409790039062,0.228564453125,0.9290818572044373,231.07839601039888,-0.05362260103574954,,
550000,,,,,,0.0003,0.033768665,2680,0.87400221824646,0.2,-21.775715523958205,79.59832000732422,0.23544921875,0.9338632673025131,247.9188669204712,-0.05184406095650047,80.9,417.81141664031895
550912,269,277,389.64524172,79.61,1987,,,,,,,,,,,,,
552960,270,277,380.76708322999997,78.43,1993,0.0003,0.029115865,2690,0.8746396899223328,0.2,-21.760188663005827,102.08902740478516,0.216162109375,0.9148131385445595,276.387380361557,-0.04537939301808365,,
555000,,,,,,0.0003,0.031886026,2700,0.8745478391647339,0.2,-21.76855401992798,138.8142852783203,0.224267578125,0.9312473610043526,240.6354006767273,-0.05200749959331006,67.25,337.64882648317143
555008,271,277,378.9133993399999,78.07,2000,,,,,,,,,,,,,
557056,272,277,370.76250087,76.5,2005,0.0003,0.03199528,2710,0.8741196990013123,0.2,-21.762083464860915,73.8477554321289,0.221728515625,0.9267394468188286,241.8177425146103,-0.04991827145568095,,
559104,273,278,376.2900654100001,77.56,2010,0.0003,0.036199667,2720,0.8745121359825134,0.2,-21.760242885351182,97.35760498046875,0.237060546875,0.9423931613564491,215.44508380889891,-0.051787678810069335,,
560000,,,,,,0.0003,0.030292287,2730,0.8746804594993591,0.2,-21.767321491241454,120.94696807861328,0.218896484375,0.9273891896009445,249.24556589126587,-0.05168852572969627,67.95,348.9845905281603
561152,274,277,385.78198125,79.34,2018,,,,,,,,,,,,,
563200,275,278,379.41590621,77.99,2024,0.0003,0.02626372,2740,0.8750714063644409,0.2,-21.765689700841904,115.33345794677734,0.1951171875,0.9188624918460846,291.4966101169586,-0.04589031073846854,,
565000,,,,,,0.0003,0.026456665,2750,0.8750910758972168,0.2,-21.77170352935791,83.09624481201172,0.217724609375,0.9294588640332222,261.6406656265259,-0.04995973229233641,85.35,439.1360411718488
565248,276,278,386.14501416,79.53,2033,,,,,,,,,,,,,
567296,277,278,389.04333756,79.36,2038,0.0003,0.028394833,2760,0.8733540773391724,0.2,-21.752813857793807,75.14742279052734,0.21318359375,0.9288143515586853,230.22745051383973,-0.052799367980333044,,
569344,278,278,392.3167786599999,79.95,2043,0.0003,0.033243187,2770,0.8729033470153809,0.2,-21.728271275758743,84.210693359375,0.213427734375,0.9383504986763,206.56207089424134,-0.04786899191676639,,
570000,,,,,,0.0003,0.034300238,2780,0.8718942999839783,0.2,-21.71615961790085,77.31905364990234,0.218994140625,0.9099934697151184,246.235883975029,-0.04584905100055039,66.25,329.81611662264913
571392,279,278,395.85068377000005,80.42,2050,,,,,,,,,,,,,
573440,280,278,390.94699636000007,79.6,2056,0.0003,0.034531996,2790,0.8709856867790222,0.2,-21.695317459106445,63.2811279296875,0.217431640625,0.9382644332945347,211.06107685565948,-0.049605372548103335,,
575000,,,,,,0.0003,0.033015076,2800,0.8712641596794128,0.2,-21.692135322093964,73.30233764648438,0.221826171875,0.9148650839924812,270.78638796806337,-0.050694397769984786,90.95,462.7450584873557
575488,281,278,394.49272602,80.32,2065,,,,,,,,,,,,,
577536,282,278,394.11728516000005,80.43,2071,0.0003,0.032851286,2810,0.8706881403923035,0.2,-21.686114889383315,149.0972442626953,0.213427734375,0.8972846269607544,334.19314913749696,-0.04675815180526115,,
579584,283,279,394.8434371100001,80.85,2076,0.0003,0.025057275,2820,0.8701679110527039,0.2,-21.675400698184966,118.5769271850586,0.20166015625,0.9071922972798347,306.27941806316375,-0.048897509353992064,,
580000,,,,,,0.0003,0.029254265,2830,0.87015300989151,0.2,-21.669788789749145,77.88987731933594,0.21025390625,0.9252687767148018,289.02363362312315,-0.04843589265656192,77.05,392.0682596479543
581632,284,279,398.74163957,81.52,2083,,,,,,,,,,,,,
583680,285,279,393.57205647999996,80.35,2089,0.0003,0.027037187,2840,0.8681347370147705,0.2,-21.64822233915329,113.10794830322266,0.214697265625,0.9297068119049072,286.03633601665496,-0.04709624955139589,,
585000,,,,,,0.0003,0.033544417,2850,0.8668566942214966,0.2,-21.614140671491622,70.45260620117188,0.240185546875,0.9353363811969757,218.3483512878418,-0.05108627958397847,77.15,401.82810716703534
585728,286,279,395.93040616999997,80.45,2097,,,,,,,,,,,,,
587776,287,279,403.93681703000004,81.55,2103,0.0003,0.029839134,2860,0.8647487759590149,0.2,-21.578068232536317,98.37985229492188,0.22060546875,0.936212882399559,267.4561252355576,-0.05075568898464553,,
589824,288,279,417.78642930000007,84.38,2109,0.0003,0.026170062,2870,0.8636022806167603,0.2,-21.545967346429826,79.3129653930664,0.210009765625,0.9291175827383995,307.78930616378784,-0.05087365492945537,,
590000,,,,,,0.0003,0.024274712,2880,0.8628202676773071,0.2,-21.527126801013946,143.08865356445312,0.179638671875,0.9147372096776962,348.79159822463987,-0.0450627830112353,72.15,368.2803423389094
591872,289,279,412.36374466,83.9,2116,,,,,,,,,,,,,
593920,290,279,402.25415981,81.74,2121,0.0003,0.02837881,2890,0.8627852201461792,0.2,-21.519335103034972,155.4345703125,0.19716796875,0.9066131487488747,360.9958348751068,-0.045862041314831,,
595000,,,,,,0.0003,0.029775098,2900,0.8627516031265259,0.2,-21.51717526316643,123.06102752685547,0.215771484375,0.925040178000927,241.919576048851,-0.04914546096115373,88.3,462.6268251158297
595968,291,279,398.29514905999997,80.87,2129,,,,,,,,,,,,,
598016,292,280,385.62087747000004,78.03,2135,0.0003,0.04137203,2910,0.8630480170249939,0.2,-21.516907608509065,80.13458251953125,0.26220703125,0.9352767392992973,210.91571605205536,-0.05358365636493545,,
600000,,,,,,0.0003,0.031075519,2920,0.862284779548645,0.2,-21.51246143579483,80.75315856933594,0.223828125,0.9346127957105637,222.45676567554474,-0.05205899001739454,69.8,358.1166475402191
600064,293,280,386.4500519999999,78.27,2143,,,,,,,,,,,,,
602112,294,280,386.85451897999997,78.57,2148,0.0003,0.03174691,2930,0.8619007468223572,0.2,-21.5028037071228,102.26233673095703,0.228759765625,0.891602449119091,303.7007444143295,-0.048268398069194515,,
604160,295,280,400.76176658,81.56,2154,0.0003,0.03470889,2940,0.8620038628578186,0.2,-21.498263430595397,92.36361694335938,0.238330078125,0.9365317299962044,199.956915974617,-0.051542524105752816,,
605000,,,,,,0.0003,0.032018967,2950,0.8616123199462891,0.2,-21.494552379846574,85.75701141357422,0.228466796875,0.913572832942009,308.6328975200653,-0.05056977033382282,81.6,415.70327861718835
606208,296,280,401.51540733999997,81.44,2161,,,,,,,,,,,,,
608256,297,280,401.887907,81.24,2166,0.0003,0.02788102,2960,0.8617826104164124,0.2,-21.493275541067124,98.28488159179688,0.2099609375,0.920785665512085,277.62922270298003,-0.04981548928190023,,
610000,,,,,,0.0003,0.034732983,2970,0.8616737127304077,0.2,-21.492659169435502,101.50879669189453,0.24765625,0.936648815870285,240.88666677474976,-0.05344255500822328,76.85,401.7984944245312
610304,298,280,403.73978581999995,81.57,2174,,,,,,,,,,,,,
612352,299,280,391.33424522,79.36,2180,0.0003,0.031239048,2980,0.860824704170227,0.2,-21.481373500823974,74.70242309570312,0.217529296875,0.9400156401097775,231.67273924350738,-0.05130340761388652,,
614400,300,280,392.88790439,80.06,2187,0.0003,0.031064523,2990,0.8611187934875488,0.2,-21.47645571231842,84.76749420166016,0.22958984375,0.9319921433925629,256.157058596611,-0.0527445917687146,,
615000,,,,,,0.0003,0.029950902,3000,0.8617208003997803,0.2,-21.48352443575859,87.97596740722656,0.2251953125,0.9304464608430862,267.11091392040254,-0.04783483124338091,72.45,376.83480259543285
616448,301,280,399.79191302000004,80.98,2194,,,,,,,,,,,,,
618496,302,281,398.08456958000005,81.23,2200,0.0003,0.03264742,3010,0.8602942228317261,0.2,-21.475921559333802,72.30731201171875,0.2470703125,0.9401015155017376,215.51659893989563,-0.05213486205611843,,
620000,,,,,,0.0003,0.03081876,3020,0.8597582578659058,0.2,-21.457038378715517,90.80953979492188,0.229345703125,0.9433315247297287,240.49139220714568,-0.05088436313089915,66.85,349.75489105861635
620544,303,281,397.98457816999996,81.02,2208,,,,,,,,,,,,,
622592,304,281,408.09051517000006,82.68,2213,0.0003,0.0341791,3030,0.8592357635498047,0.2,-21.447044849395752,81.37482452392578,0.242138671875,0.9266766235232353,272.787117099762,-0.05057093871291727,,
624640,305,281,409.60602339999997,83.4,2219,0.0003,0.03613409,3040,0.8596600890159607,0.2,-21.445394963026047,70.93217468261719,0.246484375,0.9234810397028923,265.7670664072037,-0.051774393123923804,,
625000,,,,,,0.0003,0.032213096,3050,0.8589497804641724,0.2,-21.43918246626854,185.76742553710938,0.23046875,0.9157187417149544,374.79457120895387,-0.05220453415531665,69.5,359.4778601429425
626688,306,281,417.11248493000005,84.51,2227,,,,,,,,,,,,,
628736,307,281,418.55536948,84.92,2233,0.0003,0.026446141,3060,0.8592728972434998,0.2,-21.435911083221434,104.69062042236328,0.18681640625,0.925384521484375,314.07680797576904,-0.043782975582871586,,
630000,,,,,,0.0003,0.02439417,3070,0.8587319254875183,0.2,-21.431872063875197,128.1482391357422,0.185546875,0.9253822341561317,317.4616367340088,-0.04610456094960682,68.75,358.77776792868974
630784,308,281,409.91814513,83.37,2241,,,,,,,,,,,,,
632832,309,281,424.22025721,86.1,2247,0.0003,0.03252324,3080,0.8590939044952393,0.2,-21.429463362693788,129.15017700195312,0.218603515625,0.9171247482299805,339.16005582809447,-0.046234775849734434,,
634880,310,281,411.74587211,83.9,2253,0.0003,0.034753703,3090,0.8584770560264587,0.2,-21.42684378027916,77.78469848632812,0.247900390625,0.9219750687479973,254.55283963680267,-0.0496529953496065,,
635000,,,,,,0.0003,0.028529841,3100,0.8576965928077698,0.2,-21.41299901008606,87.49530029296875,0.21201171875,0.9201164320111275,328.8507975578308,-0.04594222848827485,70.3,358.86743911158993
636928,311,281,415.65076531,84.34,2261,,,,,,,,,,,,,
638976,312,281,403.41594138000005,81.8,2266,0.0003,0.030042656,3110,0.8568748831748962,0.2,-21.39703523516655,128.63783264160156,0.22265625,0.9261256158351898,294.22553539276123,-0.04638242101063952,,
640000,,,,,,0.0003,0.028940588,3120,0.8559747934341431,0.2,-21.378606462478636,120.29438781738281,0.1974609375,0.9191261529922485,299.7965016365051,-0.04560432260332163,72.4,386.11600461183116
641024,313,281,386.6246644700001,79.25,2274,,,,,,,,,,,,,
643072,314,281,389.35963449999997,79.73,2281,0.0003,0.041032482,3130,0.8552899956703186,0.2,-21.36627466082573,131.93878173828125,0.262939453125,0.925471805036068,247.56027524471284,-0.05137663130590227,,
645000,,,,,,0.0003,0.03463203,3140,0.8558278679847717,0.2,-21.366665464639663,92.84687042236328,0.239599609375,0.9173520803451538,247.73624031543733,-0.05056328019709326,75.45,377.0741270534694
645120,315,281,389.8609236499999,79.86,2289,,,,,,,,,,,,,
647168,316,281,411.43487041000003,84.3,2295,0.0003,0.03889653,3150,0.8551183938980103,0.2,-21.365210139751433,72.63655090332031,0.26181640625,0.9342567622661591,227.52746014595033,-0.05274302654725034,,
649216,317,282,420.48808949,85.34,2300,0.0003,0.03279736,3160,0.8554840087890625,0.2,-21.35982701778412,103.57869720458984,0.228564453125,0.9099862426519394,317.425125002861,-0.050701823446433994,,
650000,,,,,,0.0003,0.032807413,3170,0.8546081781387329,0.2,-21.353043162822722,102.59125518798828,0.224169921875,0.9338179975748062,241.12326169013977,-0.04820163643162232,87.6,468.2620321549475
651264,318,282,416.30835694999996,84.51,2309,,,,,,,,,,,,,
653312,319,282,418.4105440799999,84.76,2315,0.0003,0.031732224,3180,0.8546343445777893,0.2,-21.341715425252914,120.78124237060547,0.217919921875,0.9212183952331543,298.20955834388735,-0.04645572297158651,,
655000,,,,,,0.0003,0.03624417,3190,0.8550057411193848,0.2,-21.344219863414764,84.3470687866211,0.2275390625,0.9223558530211449,241.7129099369049,-0.05118069721502252,76.2,402.86620712131264
655360,320,282,394.54220611,80.26,2323,,,,,,,,,,,,,
657408,321,282,396.62085029,80.31,2329,0.0003,0.03805486,3200,0.8545261025428772,0.2,-21.34189756512642,132.5057830810547,0.259619140625,0.9139415770769119,311.72481002807615,-0.053558304396574385,,
659456,322,282,400.98847579,81.37,2335,0.0003,0.03654386,3210,0.8536603450775146,0.2,-21.327893948554994,84.3512191772461,0.239697265625,0.9255976155400276,276.76214542388914,-0.05056658865651116,,
660000,,,,,,0.0003,0.036254846,3220,0.8537430167198181,0.2,-21.316593962907792,99.09219360351562,0.267333984375,0.9274385794997215,228.01431262493134,-0.049920046381885186,72.95,384.1714826963842
661504,323,282,405.88926297000006,82.5,2342,,,,,,,,,,,,,
663552,324,282,416.37873898000015,84.61,2348,0.0003,0.028934889,3230,0.8529150485992432,0.2,-21.308863395452498,107.28624725341797,0.22666015625,0.922955259680748,282.2023439884186,-0.047720724731334485,,
665000,,,,,,0.0003,0.033959866,3240,0.8519096970558167,0.2,-21.290929490327834,74.43605041503906,0.228759765625,0.9031878933310509,323.73488025665284,-0.05030708186968695,68.7,363.5512302625924
665600,325,282,416.60754898000005,84.71,2356,,,,,,,,,,,,,
667648,326,282,416.2535056900001,84.95,2362,0.0003,0.031827375,3250,0.8509666323661804,0.2,-21.276154416799546,126.90480041503906,0.234521484375,0.9227726832032204,314.24907741546633,-0.04899599763739389,,
669696,327,282,408.4384959799999,83.7,2368,0.0003,0.03134923,3260,0.8509732484817505,0.2,-21.264474922418593,124.17562103271484,0.2291015625,0.9131927266716957,312.26547021865844,-0.05082244579680264,,
670000,,,,,,0.0003,0.029606363,3270,0.8511679768562317,0.2,-21.26512491106987,136.12086486816406,0.208251953125,0.9223551452159882,342.655730342865,-0.046558511565672235,73.85,388.85864657722414
671744,328,282,405.5249269899999,83.15,2376,,,,,,,,,,,,,
673792,329,282,397.09558186000004,81.83,2381,0.0003,0.034098692,3280,0.8504942655563354,0.2,-21.260071182250975,157.8017120361328,0.23173828125,0.9121146649122238,327.7645815372467,-0.049154294555773956,,
675000,,,,,,0.0003,0.0339144,3290,0.8498182892799377,0.2,-21.24691034555435,92.49102020263672,0.249267578125,0.9173061698675156,268.4586848974228,-0.05342435326310806,71.75,376.93010500073433
675840,330,282,398.7169515800001,81.69,2389,,,,,,,,,,,,,
677888,331,282,411.47984832000003,83.85,2395,0.0003,0.028838916,3300,0.8497115969657898,0.2,-21.238166588544846,98.6366195678711,0.21171875,0.9085067063570023,319.68837399482726,-0.04724690402508713,,
679936,332,283,401.58551905,81.46,2401,0.0003,0.03558614,3310,0.8487070202827454,0.2,-21.22542735338211,127.95805358886719,0.22255859375,0.9236495047807693,275.8627075433731,-0.04894212033541408,,
680000,,,,,,0.0003,0.028276429,3320,0.8488550782203674,0.2,-21.215971720218658,128.59542846679688,0.207275390625,0.925887443125248,317.18730187416077,-0.04536123011494055,78.0,411.36032918170093
681984,333,283,407.9118403,82.41,2409,,,,,,,,,,,,,
684032,334,283,410.22524868000005,82.84,2414,0.0003,0.031589746,3330,0.8486000299453735,0.2,-21.215834313631056,137.6619110107422,0.238232421875,0.9153306856751442,328.51855092048646,-0.04933525496162474,,
685000,,,,,,0.0003,0.0352435,3340,0.8480484485626221,0.2,-21.20744901895523,83.02345275878906,0.244482421875,0.9344108998775482,240.9258677959442,-0.050231247034389526,77.0,394.88742022886873
686080,335,283,412.9873629600001,83.03,2421,,,,,,,,,,,,,
688128,336,283,421.41751679999993,84.78,2427,0.0003,0.03142891,3350,0.8473324775695801,0.2,-21.194895190000533,109.30201721191406,0.21669921875,0.8929042816162109,345.1020841598511,-0.04733321740932297,,
690000,,,,,,0.0003,0.027010577,3360,0.8473249077796936,0.2,-21.18758140206337,139.6621856689453,0.196240234375,0.9128486663103104,383.4644257545471,-0.04519131231936626,76.35,397.35187704116106
690176,337,283,432.79122867999996,87.41,2435,,,,,,,,,,,,,
692224,338,283,433.5231455499999,87.67,2441,0.0003,0.02750928,3370,0.8478338718414307,0.2,-21.193907105922698,152.74537658691406,0.19423828125,0.8995070531964302,362.1893439769745,-0.04667930666473694,,
694272,339,283,420.35856685000005,85.47,2447,0.0003,0.035908714,3380,0.8474439978599548,0.2,-21.194850128889083,79.39383697509766,0.23349609375,0.9372952878475189,222.25686991214752,-0.048012434231350196,,
695000,,,,,,0.0003,0.032990515,3390,0.8473922610282898,0.2,-21.1914120554924,75.94229888916016,0.2072265625,0.9300358220934868,278.87861371040344,-0.047729572714888494,77.5,403.2961567334831
696320,340,283,425.03745464,86.39,2455,,,,,,,,,,,,,
698368,341,283,427.40094167,86.71,2461,0.0003,0.034576647,3400,0.846026599407196,0.2,-21.17397568821907,86.19019317626953,0.227880859375,0.9221513941884041,272.64659974575045,-0.04470406871841988,,
700000,,,,,,0.0003,0.031290542,3410,0.8458393216133118,0.2,-21.159724313020707,107.82079315185547,0.241943359375,0.9248472303152084,272.66764905452726,-0.047538033651653676,74.35,389.86126656178385
700416,342,283,416.06229575000003,84.53,2469,,,,,,,,,,,,,
702464,343,283,420.90953384000005,85.11,2475,0.0003,0.029878858,3420,0.8466550707817078,0.2,-21.163659346103668,107.7259750366211,0.2099609375,0.9326452612876892,289.1682631969452,-0.04780052810092457,,
704512,344,283,418.73384756,84.59,2481,0.0003,0.033835795,3430,0.8459423184394836,0.2,-21.16607133150101,100.00760650634766,0.243017578125,0.9322810098528862,278.16477208137513,-0.05209509943961166,,
705000,,,,,,0.0003,0.033079255,3440,0.8459060192108154,0.2,-21.155180722475052,130.7959442138672,0.229248046875,0.9174645617604256,308.74449491500854,-0.04718703692924464,83.7,447.10495735863225
706560,345,283,430.8267462199999,86.85,2488,,,,,,,,,,,,,
