time/total_timesteps,time/episodes,train/critic_loss,train/n_updates,train/learning_rate,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
1688343,41412,9.671059370040894,1688275,0.001,154,10943,-15.88695495,25.221681118011475,8.6,,
1688374,41416,10.354864299297333,1688307,0.001,154,10944,-15.858122479999997,22.862459182739258,8.58,,
1688408,41420,8.725788354873657,1688340,0.001,154,10944,-15.901798770000001,25.664995670318604,8.61,,
1688444,41424,11.68266643418206,1688376,0.001,154,10944,-15.916173999999998,27.51185760498047,8.64,,
1688477,41428,9.225075006484985,1688410,0.001,154,10944,-15.954189969999998,27.343660354614258,8.64,,
1688510,41432,7.708322584629059,1688443,0.001,154,10944,-16.00009987,26.92850399017334,8.65,,
1688546,41436,6.215414709515041,1688478,0.001,154,10944,-16.065808680000004,25.058215713500978,8.69,,
1688581,41440,11.553622722625732,1688514,0.001,154,10945,-16.078403759999997,27.07192268371582,8.7,,
1688614,41444,8.296814017825657,1688547,0.001,154,10945,-16.050696400000003,22.231308937072754,8.7,,
1688650,41448,8.956128077073531,1688583,0.001,154,10945,-16.13488171,26.097180557250976,8.75,,
1688683,41452,8.50629022386339,1688616,0.001,154,10945,-16.13822196,26.09790458679199,8.74,,
1688731,41456,9.491372764110565,1688664,0.001,154,10945,-16.07641903,27.398470878601074,8.59,,
1688764,41460,7.826694190502167,1688697,0.001,154,10945,-16.05493826,27.487390518188477,8.59,,
1688800,41464,10.559910933176676,1688733,0.001,154,10946,-16.084835199999997,27.270211219787598,8.62,,
1688834,41468,8.26135241985321,1688767,0.001,154,10946,-16.047490270000004,27.929267406463623,8.64,,
1688869,41472,7.043090528912014,1688802,0.001,154,10946,-16.0731092,22.545390701293947,8.66,,
1688905,41476,7.7230293485853405,1688834,0.001,154,10946,-16.070880350000003,27.130374908447266,8.65,,
1688941,41480,7.000806464089288,1688873,0.001,154,10946,-16.08864197,25.444114685058594,8.65,,
1688977,41484,6.6507723861270485,1688907,0.001,154,10946,-16.11258553,26.70923900604248,8.66,,
1689012,41488,8.77296245098114,1688944,0.001,154,10947,-16.076855329999997,26.512301445007324,8.69,,
1689047,41492,6.9417564868927,1688979,0.001,154,10947,-16.06797728,28.506377029418946,8.71,,
1689082,41496,6.135981109407213,1689014,0.001,154,10947,-16.08981549,28.238801956176758,8.75,,
1689117,41500,9.475879033406576,1689049,0.001,154,10947,-16.116105870000002,22.296442985534668,8.79,,
1689152,41504,7.321091837353176,1689084,0.001,154,10947,-16.08194137,25.122826766967773,8.78,,
1689185,41508,9.82036828994751,1689118,0.001,154,10948,-16.031042239999998,24.19990119934082,8.75,,
1689221,41512,10.247462537553576,1689152,0.001,154,10948,-16.047222899999998,27.16407928466797,8.78,,
1689253,41516,7.299557447433472,1689186,0.001,154,10948,-16.034882670000002,25.106704711914062,8.79,,
1689287,41520,7.871512677934435,1689220,0.001,154,10948,-15.973970760000002,28.12012062072754,8.79,,
1689323,41524,7.799120664596558,1689255,0.001,154,10948,-15.965215670000003,22.300737380981445,8.79,,
1689356,41528,10.264620304107666,1689288,0.001,154,10948,-15.95014267,24.446070194244385,8.79,,
1689389,41532,9.066243436601427,1689322,0.001,154,10949,-15.938636509999998,23.442810440063475,8.79,,
1689443,41536,9.588166654109955,1689374,0.001,154,10949,-16.149877189999998,28.371723651885986,8.97,,
1689478,41540,6.814592629671097,1689410,0.001,154,10949,-16.09761312,25.365110397338867,8.97,,
1689512,41544,8.234888500637478,1689445,0.001,154,10949,-16.09675341,25.173871517181396,8.98,,
1689547,41548,10.521949609120687,1689479,0.001,154,10949,-16.04661526,25.22258710861206,8.97,,
1689582,41552,6.782280683517456,1689514,0.001,154,10949,-16.04044439,25.69181900024414,8.99,,
1689616,41556,9.017273187637329,1689548,0.001,154,10950,-15.775511150000002,26.03415870666504,8.85,,
1689650,41560,9.31657987833023,1689583,0.001,154,10950,-15.70267999,24.991002559661865,8.86,,
1689686,41564,10.019029676914215,1689619,0.001,154,10950,-15.647574560000002,28.21965265274048,8.86,,
1689717,41568,8.604178726673126,1689650,0.001,154,10950,-15.59777452,30.358790397644043,8.83,,
1689750,41572,6.632857024669647,1689683,0.001,154,10950,-15.54791624,24.850587368011475,8.81,,
1689785,41576,7.861924648284912,1689717,0.001,154,10950,-15.488171899999998,23.791552543640137,8.8,,
1689817,41580,8.641717063056099,1689750,0.001,154,10951,-15.387763970000002,25.482260513305665,8.76,,
1689850,41584,14.052367568016052,1689783,0.001,154,10951,-15.30625363,29.148065090179443,8.73,,
1689884,41588,8.674052185482449,1689817,0.001,154,10951,-15.347809139999999,26.468453884124756,8.72,,
1689918,41592,8.58861059612698,1689851,0.001,154,10951,-15.350649279999997,26.903623580932617,8.71,,
1689955,41596,7.655116558074951,1689887,0.001,154,10951,-15.34794193,24.599361419677734,8.73,,
1689988,41600,8.701228618621826,1689921,0.001,154,10951,-15.319482110000001,27.048022747039795,8.71,,
1690000,,4.611829439798991,1689938,0.001,,,,27.75780830383301,,-7.540720231411979,8.9
1690032,41604,6.657086431980133,1689964,0.001,154,10952,-15.379568110000001,23.09648323059082,8.8,,
1690066,41608,16.434697998894585,1689998,0.001,154,10952,-15.41147287,23.136062622070312,8.81,,
1690099,41612,11.263448417186737,1690031,0.001,154,10952,-15.3550431,24.31700372695923,8.78,,
1690134,41616,7.064951509237289,1690066,0.001,154,10952,-15.399713259999999,20.42382788658142,8.81,,
1690171,41620,6.295907868279351,1690103,0.001,154,10952,-15.417776920000001,24.243371963500977,8.84,,
1690211,41624,8.380524505268443,1690142,0.001,154,10952,-15.471808170000001,23.609964688618977,8.88,,
1690245,41628,12.001207399368287,1690178,0.001,154,10953,-15.43506116,25.712248229980467,8.89,,
1690281,41632,9.418072435590956,1690213,0.001,154,10953,-15.46478698,28.956669807434082,8.92,,
1690334,41636,8.836758666568333,1690266,0.001,154,10953,-15.483437420000003,28.155221394130162,8.91,,
1690373,41640,7.543772319952647,1690305,0.001,154,10953,-15.554877580000003,25.585925738016766,8.95,,
1690405,41644,6.4807484944661455,1690338,0.001,154,10953,-15.54696573,25.860581588745116,8.93,,
1690439,41648,10.889535321129692,1690371,0.001,154,10954,-15.549663200000003,25.62251329421997,8.92,,
1690471,41652,8.700688540935516,1690404,0.001,154,10954,-15.511198929999999,27.17197275161743,8.89,,
1690506,41656,7.532832324504852,1690438,0.001,154,10954,-15.551825509999999,26.34297800064087,8.9,,
1690542,41660,5.025096231036716,1690473,0.001,154,10954,-15.62137814,24.845330715179443,8.92,,
1690576,41664,12.242744339836968,1690509,0.001,154,10954,-15.625882589999998,24.771814346313477,8.9,,
1690626,41668,7.9631393497640435,1690558,0.001,154,10954,-15.898639739999998,23.947452545166016,9.09,,
1690685,41672,7.890209794044495,1690617,0.001,154,10955,-16.18660214,25.287480290730795,9.35,,
1690743,41676,7.826337390475803,1690675,0.001,154,10955,-16.44708969,28.572754383087158,9.58,,
1690783,41680,8.238554260947488,1690714,0.001,154,10955,-16.54274173,25.42406431833903,9.66,,
1690817,41684,7.790151119232178,1690750,0.001,154,10955,-16.550986449999996,23.957880401611327,9.67,,
1690850,41688,7.188287258148193,1690782,0.001,154,10956,-16.502308720000002,25.874463081359863,9.66,,
1690882,41692,8.667102694511414,1690814,0.001,154,10956,-16.45608692,25.34215784072876,9.64,,
1690915,41696,7.302117675542831,1690848,0.001,154,10956,-16.43303811,26.545944690704346,9.6,,
1690948,41700,6.864472389221191,1690881,0.001,154,10956,-16.41112715,26.171610832214355,9.6,,
1690981,41704,7.8476167406354636,1690913,0.001,154,10956,-16.29819131,24.882544835408527,9.49,,
1691014,41708,11.229978985256619,1690947,0.001,154,10956,-16.282211939999996,27.255534172058105,9.48,,
1691048,41712,10.575263118743896,1690981,0.001,154,10957,-16.28239863,26.389775466918945,9.49,,
1691080,41716,8.067969501018524,1691013,0.001,154,10957,-16.27024526,23.93330192565918,9.46,,
1691115,41720,7.44627457857132,1691046,0.001,154,10957,-16.28464242,26.416625022888184,9.44,,
1691147,41724,7.870764344930649,1691080,0.001,154,10957,-16.205157800000002,26.866729259490967,9.36,,
1691179,41728,7.969411902957493,1691113,0.001,154,10957,-16.174135420000002,26.044815063476562,9.34,,
1691214,41732,6.639743328094482,1691146,0.001,154,10957,-16.105515390000004,25.74454975128174,9.33,,
1691248,41736,8.14228343963623,1691181,0.001,154,10958,-15.80195058,23.35021686553955,9.14,,
1691282,41740,7.470977597766453,1691213,0.001,154,10958,-15.740233089999998,26.29477071762085,9.09,,
1691316,41744,10.626896381378174,1691248,0.001,154,10958,-15.75540775,25.08876943588257,9.11,,
1691350,41748,7.040895760059357,1691282,0.001,154,10958,-15.726284130000002,24.038583278656006,9.11,,
1691385,41752,8.542807155185276,1691317,0.001,154,10958,-15.786002070000002,26.160449981689453,9.14,,
1691420,41756,7.908891916275024,1691352,0.001,154,10959,-15.771695119999999,27.601202964782715,9.14,,
1691454,41760,9.461463383265905,1691386,0.001,154,10959,-15.709487250000002,26.725985050201416,9.12,,
1691488,41764,7.1986358761787415,1691421,0.001,154,10959,-15.687149220000002,31.33809995651245,9.12,,
1691522,41768,13.232441186904907,1691455,0.001,154,10959,-15.459448590000001,25.47806692123413,8.96,,
1691556,41772,14.922005772590637,1691489,0.001,154,10959,-15.14109184,23.13167667388916,8.71,,
1691589,41776,8.138216853141785,1691521,0.001,154,10959,-14.905247450000001,30.20369577407837,8.46,,
1691621,41780,5.8980090618133545,1691554,0.001,154,10960,-14.82635487,28.27877902984619,8.38,,
1691655,41784,11.151273906230927,1691587,0.001,154,10960,-14.843368099999998,25.352713584899902,8.38,,
1691687,41788,7.871582090854645,1691620,0.001,154,10960,-14.836157369999999,27.09336757659912,8.37,,
1691722,41792,11.080095132191977,1691654,0.001,154,10960,-14.824168390000002,26.414247512817383,8.4,,
1691758,41796,6.916422526041667,1691688,0.001,154,10960,-14.85473383,24.5157413482666,8.43,,
1691792,41800,8.973259627819061,1691724,0.001,154,10960,-14.884338499999998,29.546191215515137,8.44,,
1691824,41804,6.768989145755768,1691757,0.001,154,10961,-14.852315049999998,25.422032833099365,8.43,,
1691856,41808,6.287372887134552,1691789,0.001,154,10961,-14.849716379999997,24.306835174560547,8.42,,
1691890,41812,6.066756308078766,1691823,0.001,154,10961,-14.8576706,25.098555088043213,8.42,,
1691923,41816,9.303011953830719,1691855,0.001,154,10961,-14.813401279999999,25.0176100730896,8.43,,
1691956,41820,6.699856251478195,1691888,0.001,154,10961,-14.791834829999997,25.594300270080566,8.41,,
1691987,41824,9.99380224943161,1691920,0.001,154,10961,-14.755848570000001,27.904006481170654,8.4,,
1692020,41828,10.669087290763855,1691952,0.001,154,10962,-14.776584210000001,24.8633394241333,8.41,,
1692054,41832,10.074581305185953,1691986,0.001,154,10962,-14.804634060000001,26.54041976928711,8.4,,
1692086,41836,7.03407883644104,1692019,0.001,154,10962,-14.792027349999998,29.19999122619629,8.38,,
1692119,41840,13.098746091127396,1692052,0.001,154,10962,-14.810658679999996,24.3617901802063,8.37,,
1692151,41844,8.699149012565613,1692084,0.001,154,10962,-14.79056048,26.475874423980713,8.35,,
1692183,41848,13.525317192077637,1692116,0.001,154,10962,-14.771703019999997,22.67231845855713,8.33,,
1692215,41852,7.509879529476166,1692148,0.001,154,10963,-14.73064862,24.640791416168213,8.3,,
1692247,41856,7.1852752566337585,1692180,0.001,154,10963,-14.68210514,20.660006046295166,8.27,,
1692279,41860,6.97628778219223,1692212,0.001,154,10963,-14.721821969999999,23.318106174468994,8.25,,
1692315,41864,11.009345561265945,1692246,0.001,154,10963,-14.760292650000002,25.09193181991577,8.27,,
1692348,41868,7.679687288072374,1692281,0.001,154,10963,-14.721998830000004,28.76660966873169,8.26,,
1692381,41872,6.177712016635471,1692314,0.001,154,10963,-14.729463739999996,24.14883689880371,8.25,,
1692417,41876,9.772840797901154,1692349,0.001,154,10964,-14.798328780000002,22.025938034057617,8.28,,
1692449,41880,8.990575075149536,1692382,0.001,154,10964,-14.824730930000001,27.548312664031982,8.28,,
1692482,41884,12.818233489990234,1692414,0.001,154,10964,-14.839427929999998,23.595279693603516,8.27,,
1692516,41888,7.809936672449112,1692448,0.001,154,10964,-14.868444869999996,28.37344789505005,8.29,,
1692550,41892,9.23889806535509,1692483,0.001,154,10964,-14.957965719999999,26.240950107574463,8.28,,
1692584,41896,8.129867649078369,1692517,0.001,154,10964,-14.954314830000001,26.346063995361327,8.26,,
1692617,41900,10.452689588069916,1692549,0.001,154,10965,-14.968254919999998,28.042617321014404,8.25,,
1692648,41904,8.325314342975616,1692582,0.001,154,10965,-15.009615150000002,26.660669326782227,8.24,,
1692679,41908,9.131930440664291,1692613,0.001,154,10965,-15.010968689999997,26.650559902191162,8.23,,
1692710,41912,7.309289187192917,1692643,0.001,154,10965,-15.011070919999998,26.539927005767822,8.2,,
1692743,41916,7.731873936123318,1692676,0.001,154,10965,-15.065943460000002,25.247529602050783,8.2,,
1692775,41920,9.40235897898674,1692708,0.001,154,10965,-15.094614940000001,29.628652572631836,8.19,,
1692808,41924,9.909228192435371,1692741,0.001,154,10965,-15.13128252,28.447739124298096,8.21,,
1692841,41928,7.846810075971815,1692773,0.001,154,10966,-15.15729949,26.101909637451172,8.21,,
1692878,41932,7.998232275247574,1692808,0.001,154,10966,-15.25636811,26.66550636291504,8.24,,
1692910,41936,8.970526903867722,1692843,0.001,154,10966,-15.29011785,27.965158462524414,8.24,,
1692943,41940,8.341083526611328,1692875,0.001,154,10966,-15.30892265,25.997143268585205,8.24,,
1692975,41944,8.109821379184723,1692908,0.001,154,10966,-15.327212659999997,24.39843988418579,8.24,,
1693018,41948,7.231142861502511,1692951,0.001,154,10967,-15.487365250000003,27.386985143025715,8.35,,
1693050,41952,6.6208610236644745,1692983,0.001,154,10967,-15.510984790000002,25.071508407592773,8.35,,
1693082,41956,6.819300591945648,1693015,0.001,154,10967,-15.530440459999998,24.263787269592285,8.35,,
1693116,41960,6.85953751206398,1693048,0.001,154,10967,-15.579182179999998,26.035646438598633,8.37,,
1693148,41964,11.074657589197159,1693081,0.001,154,10967,-15.572117949999997,23.15109920501709,8.33,,
1693180,41968,6.527622073888779,1693113,0.001,154,10967,-15.602899460000003,25.80448007583618,8.32,,
1693211,41972,8.414625883102417,1693144,0.001,154,10967,-15.61444183,27.911531925201416,8.3,,
1693244,41976,6.852263182401657,1693177,0.001,154,10968,-15.58774234,23.54548931121826,8.27,,
1693277,41980,6.814755856990814,1693210,0.001,154,10968,-15.633158919999998,23.743326663970947,8.28,,
1693309,41984,8.954110950231552,1693243,0.001,154,10968,-15.630634220000001,23.218486785888672,8.27,,
1693341,41988,7.544234395027161,1693274,0.001,154,10968,-15.64633784,21.97991180419922,8.25,,
1693376,41992,10.362939834594727,1693309,0.001,154,10968,-15.66327312,25.252779006958008,8.26,,
1693409,41996,5.896894246339798,1693342,0.001,154,10968,-15.694933300000002,26.304152011871338,8.25,,
1693443,42000,7.1601293087005615,1693376,0.001,154,10969,-15.706715539999998,24.928905487060547,8.26,,
1693475,42004,6.1879962384700775,1693408,0.001,154,10969,-15.765603399999998,24.32720422744751,8.27,,
1693508,42008,7.713394641876221,1693441,0.001,154,10969,-15.773412110000002,26.224667072296143,8.29,,
1693541,42012,8.254347145557404,1693474,0.001,154,10969,-15.847664720000003,24.798542976379395,8.31,,
1693573,42016,4.6795457899570465,1693506,0.001,154,10969,-15.840569419999998,28.544408321380615,8.3,,
1693606,42020,8.039682547251383,1693539,0.001,154,10969,-15.85055979,26.527385711669922,8.31,,
1693637,42024,7.30459001660347,1693570,0.001,154,10970,-15.817732029999997,26.232958793640137,8.29,,
1693671,42028,14.950925886631012,1693603,0.001,154,10970,-15.82754262,25.587052822113037,8.3,,
1693702,42032,4.891367405653,1693635,0.001,154,10970,-15.73309432,30.192798614501953,8.24,,
1693735,42036,6.961903154850006,1693668,0.001,154,10970,-15.753698510000001,26.050785541534424,8.25,,
1693770,42040,11.037875228457981,1693702,0.001,154,10970,-15.76375384,27.638727951049805,8.27,,
1693802,42044,11.704280197620392,1693736,0.001,154,10970,-15.776790210000001,26.163712978363037,8.27,,
1693835,42048,10.933468129899767,1693768,0.001,154,10970,-15.656832620000003,26.053223419189454,8.17,,
1693872,42052,6.955719709396362,1693801,0.001,154,10971,-15.69883543,28.16279363632202,8.22,,
1693906,42056,9.591251713888985,1693838,0.001,154,10971,-15.733021860000001,25.976115226745605,8.24,,
1693938,42060,9.66118174791336,1693872,0.001,154,10971,-15.698002829999998,21.630483627319336,8.22,,
1693971,42064,10.360958516597748,1693903,0.001,154,10971,-15.75403777,25.13517475128174,8.23,,
1694004,42068,9.4081179300944,1693937,0.001,154,10971,-15.7679106,23.957608699798584,8.24,,
1694036,42072,9.161094158887863,1693969,0.001,154,10971,-15.779765149999998,31.266847133636475,8.25,,
1694069,42076,7.607603341341019,1694002,0.001,154,10972,-15.726619509999999,26.24997568130493,8.25,,
1694102,42080,6.332145065069199,1694035,0.001,154,10972,-15.72437162,29.45310354232788,8.25,,
1694135,42084,6.412925349341498,1694068,0.001,154,10972,-15.69876429,21.783977508544922,8.26,,
1694168,42088,5.738032923804389,1694101,0.001,154,10972,-15.68244318,22.61431646347046,8.27,,
1694200,42092,9.35749015212059,1694133,0.001,154,10972,-15.612602439999998,24.019612789154053,8.24,,
1694235,42096,6.64794381459554,1694168,0.001,154,10972,-15.57715061,26.42872085571289,8.26,,
1694267,42100,8.706138610839844,1694200,0.001,154,10973,-15.54438756,26.57460355758667,8.24,,
1694299,42104,9.719206273555756,1694232,0.001,154,10973,-15.523269779999998,27.11557626724243,8.24,,
1694336,42108,7.784435749053955,1694268,0.001,154,10973,-15.59341762,26.560462315877277,8.28,,
1694368,42112,6.444888889789581,1694301,0.001,154,10973,-15.564760760000002,28.175891399383545,8.27,,
1694400,42116,7.469043433666229,1694333,0.001,154,10973,-15.566696169999998,25.322749614715576,8.27,,
1694433,42120,7.8630086580912275,1694365,0.001,154,10973,-15.530912800000001,22.550156593322754,8.27,,
1694466,42124,9.279200255870819,1694398,0.001,154,10974,-15.588800209999999,21.800320625305176,8.29,,
1694497,42128,10.797717196600777,1694430,0.001,154,10974,-15.584321439999998,25.79181957244873,8.26,,
1694533,42132,10.39584379196167,1694465,0.001,154,10974,-15.627383719999996,25.70400466918945,8.31,,
1694598,42136,7.502892766680036,1694497,0.001,154,10974,-16.357686179999995,21.476786931355793,8.63,,
1694630,42140,9.521430134773254,1694563,0.001,154,10974,-16.321970070000003,22.162829399108887,8.6,,
1694662,42144,7.434565186500549,1694595,0.001,154,10975,-16.330358229999998,25.016987323760986,8.6,,
1694696,42148,7.786872357130051,1694627,0.001,154,10975,-16.344906539999997,27.273839950561523,8.61,,
1694728,42152,6.718848764896393,1694661,0.001,154,10975,-16.33259625,24.87957525253296,8.56,,
1694762,42156,9.835213482379913,1694694,0.001,154,10975,-16.301098789999998,28.65327501296997,8.56,,
1694796,42160,13.051470279693604,1694729,0.001,154,10975,-16.34476633,28.06834125518799,8.58,,
1694829,42164,6.526424944400787,1694762,0.001,154,10975,-16.30022659,30.225825786590576,8.58,,
1694863,42168,6.036870956420898,1694796,0.001,154,10976,-16.299303140000003,30.212291717529297,8.59,,
1694894,42172,6.179517677852085,1694827,0.001,154,10976,-16.26296857,20.93626594543457,8.58,,
1694940,42176,7.126019656658173,1694873,0.001,154,10976,-16.4349536,27.170620918273926,8.71,,
1694974,42180,7.412435875998603,1694907,0.001,154,10976,-16.41658384,25.52520227432251,8.72,,
1695000,,10.25447382245745,1694938,0.001,,,,24.28066110610962,,-8.511796206235886,8.3
1695005,42184,,,,154,10976,-16.393782740000002,,8.7,,
1695038,42188,6.460883855819702,1694971,0.001,154,10976,-16.378289419999998,25.52179479598999,8.7,,
1695070,42192,8.402461230754852,1695003,0.001,154,10977,-16.39562267,25.433071613311768,8.7,,
1695102,42196,5.955345451831818,1695035,0.001,154,10977,-16.385171730000003,23.12335443496704,8.67,,
1695136,42200,9.97608768939972,1695068,0.001,154,10977,-16.382994689999997,25.242990016937256,8.69,,
1695172,42204,7.732184807459514,1695105,0.001,154,10977,-16.41089591,23.982113202412922,8.73,,
1695205,42208,10.908655285835266,1695138,0.001,154,10977,-16.32042329,28.38158941268921,8.69,,
1695239,42212,8.214664340019226,1695171,0.001,154,10977,-16.355478399999996,27.815287113189697,8.71,,
1695272,42216,7.532141476869583,1695205,0.001,154,10978,-16.39217885,29.702004432678223,8.72,,
1695303,42220,7.7940192222595215,1695236,0.001,154,10978,-16.35036952,24.942965030670166,8.7,,
1695336,42224,8.03441709280014,1695268,0.001,154,10978,-16.33508129,27.141783237457275,8.7,,
1695369,42228,16.92236226797104,1695301,0.001,154,10978,-16.31763755,26.853737831115723,8.72,,
1695400,42232,7.427683770656586,1695333,0.001,154,10978,-16.2152774,26.320470333099365,8.67,,
1695434,42236,10.521276712417603,1695367,0.001,154,10978,-15.449687659999997,24.13729429244995,8.36,,
1695467,42240,9.840683996677399,1695400,0.001,154,10979,-15.462368329999997,24.556777954101562,8.37,,
1695500,42244,9.581063240766525,1695433,0.001,154,10979,-15.44491439,22.59866189956665,8.38,,
1695533,42248,10.573459996117485,1695466,0.001,154,10979,-15.410316209999998,25.89519805908203,8.37,,
1695565,42252,9.672109961509705,1695498,0.001,154,10979,-15.32412995,28.584075450897217,8.37,,
1695599,42256,5.811401499642266,1695532,0.001,154,10979,-15.356146279999997,21.876213836669923,8.37,,
1695632,42260,8.392161236868965,1695565,0.001,154,10979,-15.290044089999999,24.47377300262451,8.36,,
1695664,42264,11.682201266288757,1695597,0.001,154,10979,-15.2594372,30.30820083618164,8.35,,
1695714,42268,5.005731105804443,1695633,0.001,154,10980,-15.558455349999997,26.553058624267578,8.51,,
1695782,42272,6.902219945734197,1695715,0.001,154,10980,-16.108891989999996,24.86496318470348,8.88,,
1695814,42276,9.037700295448303,1695747,0.001,154,10980,-15.951755630000001,24.443722248077393,8.74,,
1695845,42280,6.180351078510284,1695778,0.001,154,10980,-15.938890699999996,27.54563045501709,8.71,,
1695878,42284,6.848497807979584,1695811,0.001,154,10981,-16.00123981,31.134284496307373,8.73,,
1695911,42288,6.154901444911957,1695844,0.001,154,10981,-16.024005390000003,21.83775234222412,8.73,,
1695943,42292,7.835438251495361,1695876,0.001,154,10981,-16.00510326,26.110855102539062,8.73,,
1695975,42296,5.976164281368256,1695908,0.001,154,10981,-16.006167350000002,22.452794551849365,8.73,,
1696007,42300,7.412576377391815,1695940,0.001,154,10981,-15.966875649999999,29.00160264968872,8.71,,
1696039,42304,10.897169440984726,1695972,0.001,154,10981,-15.89372178,28.575016975402832,8.67,,
1696069,42308,8.682082516806465,1696002,0.001,154,10981,-15.90560882,27.35045337677002,8.64,,
1696101,42312,8.823413425021702,1696035,0.001,154,10982,-15.827558800000002,25.791215896606445,8.62,,
1696132,42316,10.24126523733139,1696065,0.001,154,10982,-15.737823890000001,27.07676887512207,8.6,,
1696164,42320,7.541018784046173,1696097,0.001,154,10982,-15.805263000000002,27.075978755950928,8.61,,
1696199,42324,7.8914595246315,1696130,0.001,154,10982,-15.764182479999999,25.460243701934814,8.63,,
1696233,42328,7.066113895840115,1696166,0.001,154,10982,-15.81315942,22.285581207275392,8.64,,
1696265,42332,8.342015624046326,1696198,0.001,154,10982,-15.88044859,24.076401710510254,8.65,,
1696298,42336,7.4631564021110535,1696230,0.001,154,10983,-15.886702680000003,27.773716926574707,8.64,,
1696330,42340,10.359462908336095,1696263,0.001,154,10983,-15.85376586,24.03588040669759,8.63,,
1696363,42344,6.398174524307251,1696296,0.001,154,10983,-15.84730577,25.06606254577637,8.63,,
1696396,42348,8.113694310188293,1696329,0.001,154,10983,-15.847268940000001,26.998778343200684,8.63,,
1696431,42352,8.72674298286438,1696362,0.001,154,10983,-15.890668750000001,24.18018684387207,8.66,,
1696464,42356,6.78851193189621,1696397,0.001,154,10983,-15.85322843,24.584793090820312,8.65,,
1696500,42360,7.362814082039727,1696432,0.001,154,10984,-15.863277730000002,27.754065704345702,8.68,,
1696535,42364,10.805537700653076,1696466,0.001,154,10984,-15.9128824,24.978923797607422,8.71,,
1696571,42368,6.149535576502482,1696501,0.001,154,10984,-15.68400363,26.13180923461914,8.57,,
1696601,42372,10.107864720480782,1696534,0.001,154,10984,-15.10295338,24.587425231933594,8.19,,
1696636,42376,7.062040239572525,1696567,0.001,154,10984,-15.14867782,24.52026128768921,8.22,,
1696670,42380,6.9916229248046875,1696602,0.001,154,10984,-15.131000910000001,27.491138458251953,8.25,,
1696705,42384,8.744872838258743,1696637,0.001,154,10985,-15.151465100000005,23.911009311676025,8.27,,
1696737,42388,6.334841996431351,1696670,0.001,154,10985,-15.162866520000001,24.241204261779785,8.26,,
1696773,42392,9.408701920509339,1696706,0.001,154,10985,-15.212452849999998,27.41879539489746,8.3,,
1696807,42396,8.61845189332962,1696738,0.001,154,10985,-15.21534273,23.968984127044678,8.32,,
1696841,42400,11.281892836093903,1696773,0.001,154,10985,-15.26185305,23.709468841552734,8.34,,
1696874,42404,5.951853513717651,1696807,0.001,154,10985,-15.279020300000003,28.085430145263672,8.35,,
1696906,42408,13.519217252731323,1696839,0.001,154,10986,-15.257489420000002,26.300159454345703,8.37,,
1696942,42412,7.632423665788439,1696874,0.001,154,10986,-15.2717634,27.009916305541992,8.41,,
1696977,42416,8.682007789611816,1696909,0.001,154,10986,-15.304795459999998,26.19592809677124,8.45,,
1697012,42420,7.858720117145115,1696945,0.001,154,10986,-15.277688489999997,21.093745708465576,8.48,,
1697044,42424,6.867441773414612,1696976,0.001,154,10986,-15.25890804,25.691534519195557,8.45,,
1697075,42428,8.348837409700666,1697008,0.001,154,10986,-15.1891174,27.83366870880127,8.42,,
1697108,42432,8.9288379997015,1697040,0.001,154,10986,-15.194029010000001,26.86369562149048,8.43,,
1697142,42436,7.499234706163406,1697075,0.001,154,10987,-15.16579292,22.660374641418457,8.44,,
1697175,42440,7.975561857223511,1697108,0.001,154,10987,-15.15706745,24.252845287322998,8.45,,
1697208,42444,7.228289186954498,1697140,0.001,154,10987,-15.15119176,29.807172298431396,8.45,,
1697242,42448,9.318943228040423,1697174,0.001,154,10987,-15.11229495,24.028645515441895,8.46,,
1697277,42452,6.553986370563507,1697209,0.001,154,10987,-15.079448379999999,25.70208740234375,8.46,,
1697309,42456,7.823249518871307,1697242,0.001,154,10987,-15.026975850000001,26.59458589553833,8.45,,
1697341,42460,10.256400853395462,1697274,0.001,154,10988,-14.97703849,26.674179553985596,8.41,,
1697373,42464,8.288690268993378,1697306,0.001,154,10988,-14.912987070000003,24.960494995117188,8.38,,
1697405,42468,8.477145671844482,1697338,0.001,154,10988,-14.80109114,27.549731254577637,8.34,,
1697438,42472,9.017929077148438,1697370,0.001,154,10988,-14.82580807,25.050017833709717,8.37,,
1697471,42476,6.0535005033016205,1697404,0.001,154,10988,-14.74480883,25.42377281188965,8.35,,
1697505,42480,7.573991192711724,1697438,0.001,154,10988,-14.723376250000001,27.33820495605469,8.35,,
1697539,42484,8.644033759832382,1697471,0.001,154,10989,-14.6462253,28.937411308288574,8.34,,
1697573,42488,6.154901802539825,1697505,0.001,154,10989,-14.601975509999999,23.407591342926025,8.36,,
1697606,42492,9.33668664097786,1697539,0.001,154,10989,-14.55207267,24.34962797164917,8.33,,
1697641,42496,5.289361675580342,1697573,0.001,154,10989,-14.516478120000002,22.906475067138672,8.34,,
1697673,42500,5.4914882481098175,1697606,0.001,154,10989,-14.469719929999998,21.661181449890137,8.32,,
1697707,42504,9.613878297805787,1697640,0.001,154,10989,-14.47114945,29.685552978515624,8.33,,
1697740,42508,9.19835913181305,1697673,0.001,154,10989,-14.491813660000002,29.336710929870605,8.34,,
