rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/time_elapsed,train/n_updates,train/clip_fraction,train/value_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/std,train/policy_gradient_loss,train/clip_range,train/loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
664.89,1061,3345.514838630001,2172928,97,22367,10600,0.556982421875,46.571078991889955,0.9746868535876274,0.0003,0.10188079,0.500566303730011,-0.05557493166124914,0.2,13.732938766479492,-14.258187571167946,,
665.7,1062,3349.7665716900005,2174976,97,22373,10610,0.538134765625,55.99839300215244,0.9379431419074535,0.0003,0.105531126,0.4999287724494934,-0.04951825303141959,0.2,15.222040176391602,-14.220172408223153,,
,,,2175000,,,10620,0.53251953125,88.50679613947868,0.9070423468947411,0.0003,0.09617832,0.4991374909877777,-0.05885387100715889,0.2,17.246732711791992,-14.192180636525155,732.4,3685.686421520263
674.38,1063,3393.0958098499996,2177024,97,22396,,,,,,,,,,,,,
664.09,1064,3342.14241435,2179072,97,22402,10630,0.61728515625,46.29508058130741,0.9832422491163015,0.0003,0.17857221,0.4977249801158905,-0.06202097688801587,0.2,8.152504920959473,-14.139666828513146,,
,,,2180000,,,10640,0.46142578125,102.88896888494492,0.9366150870919228,0.0003,0.07331377,0.49684515595436096,-0.04989251761289779,0.2,14.25714111328125,-14.105573958158493,770.7,3878.3395456122234
664.77,1065,3345.11404345,2181120,97,22426,,,,,,,,,,,,,
674.77,1066,3395.16217764,2183168,97,22432,10650,0.519384765625,86.82538709044456,0.9420847445726395,0.0003,0.08582477,0.49635371565818787,-0.056620819715317336,0.2,16.30657196044922,-14.071644124388694,,
,,,2185000,,,10660,0.70185546875,25.51191371679306,0.9752534590661526,0.0003,0.32514846,0.49621325731277466,-0.03829627468949184,0.2,8.99850082397461,-14.049025490880013,745.4,3741.7013620910234
674.47,1067,3393.0123963400006,2185216,97,22456,,,,,,,,,,,,,
684.89,1068,3445.1843953,2187264,97,22462,10670,0.635009765625,40.45173032581806,0.969301575794816,0.0003,0.2611066,0.4948189854621887,-0.03536735499947099,0.2,5.42163610458374,-14.034109231829643,,
686.39,1069,3452.5626116500002,2189312,97,22468,10680,0.574951171875,50.580906577408314,0.9628309272229671,0.0003,0.16999073,0.49435320496559143,-0.02978101436747238,0.2,18.770421981811523,-13.998398038744927,,
,,,2190000,,,10690,0.431005859375,97.84795853793621,0.9581261873245239,0.0003,0.06083163,0.4935269355773926,-0.06130177633604035,0.2,17.396438598632812,-13.970635429024696,746.6,3747.046605790593
693.41,1070,3486.6496090399996,2191360,97,22493,,,,,,,,,,,,,
694.45,1071,3491.3950993199996,2193408,97,22498,10700,0.562548828125,44.86035726666451,0.9847004255279899,0.0003,0.12018369,0.4930799901485443,-0.05664402776747011,0.2,18.98190689086914,-13.926901251077652,,
,,,2195000,,,10710,0.60078125,34.95794701576233,0.9788581449538469,0.0003,0.18022127,0.4918631613254547,-0.055271338668535466,0.2,13.417632102966309,-13.90967989563942,770.15,3858.33131750999
694.5,1072,3491.1039827600007,2195456,97,22525,,,,,,,,,,,,,
695.33,1073,3494.5165181600005,2197504,97,22530,10720,0.5326171875,73.3070262014866,0.9679755195975304,0.0003,0.090907596,0.49227267503738403,-0.06443618515622802,0.2,16.828187942504883,-13.886141350865364,,
693.83,1074,3486.3094198900008,2199552,97,22535,10730,0.509716796875,83.57240669727325,0.974652361124754,0.0003,0.07360829,0.49094057083129883,-0.056417239451548085,0.2,7.279637336730957,-13.86875832080841,,
,,,2200000,,,10740,0.440673828125,117.71604923605919,0.9567268043756485,0.0003,0.066404924,0.4907476007938385,-0.058791587775340305,0.2,21.493389129638672,-13.837801751494407,751.4,3759.6144317917524
691.63,1075,3475.0894421199996,2201600,97,22561,,,,,,,,,,,,,
698.79,1076,3509.949397590001,2203648,97,22565,10750,0.338623046875,701.1904829263688,0.8240499496459961,0.0003,0.042644113,0.4904383718967438,-0.04509054628142621,0.2,50.69989776611328,-13.829090836644173,,
,,,2205000,,,10760,0.639453125,51.11772925257683,0.9762846678495407,0.0003,0.18896773,0.48940959572792053,-0.051556140431785025,0.2,10.118101119995117,-13.805127400159837,689.55,3455.445974305179
699.77,1077,3514.293492710001,2205696,97,22589,,,,,,,,,,,,,
688.72,1078,3458.85832269,2207744,97,22595,10770,0.666455078125,35.33170180618763,0.974744152277708,0.0003,0.29338443,0.48972663283348083,-0.06181786950328387,0.2,13.953805923461914,-13.779574817419052,,
689.76,1079,3463.4502829499997,2209792,97,22601,10780,0.41552734375,734.8057570576668,0.877219945192337,0.0003,0.033510055,0.49002525210380554,-0.04758733172784559,0.2,1044.0166015625,-13.787293967604636,,
,,,2210000,,,10790,0.444580078125,441.2177330136299,0.8360826522111893,0.0003,0.08087472,0.4896303117275238,-0.054175678046885875,0.2,517.2598266601562,-13.782134014368058,746.0,3748.9536867491433
695.22,1080,3490.3731912199996,2211840,97,22625,,,,,,,,,,,,,
692.3,1081,3475.553535680001,2213888,97,22631,10800,0.644384765625,65.3906538873911,0.8385039865970612,0.0003,0.2393477,0.490840882062912,-0.033811144856736065,0.2,7.607090950012207,-13.796522244811058,,
,,,2215000,,,10810,0.554150390625,73.21116140186787,0.9692282918840647,0.0003,0.099746644,0.4896728992462158,-0.05509213632321917,0.2,10.575788497924805,-13.786823916435242,730.2,3661.6004894977436
695.95,1082,3493.727053339999,2215936,97,22656,,,,,,,,,,,,,
701.87,1083,3523.1193122999994,2217984,97,22662,10820,0.70595703125,43.40953229665756,0.8974445834755898,0.0003,0.3740879,0.4912073612213135,-0.05955469726468436,0.2,8.467833518981934,-13.793657553195953,,
,,,2220000,,,10830,0.577685546875,64.78178733587265,0.9575061909854412,0.0003,0.13364038,0.4909069240093231,-0.055831378977745774,0.2,11.731539726257324,-13.80670767724514,835.7,4195.8687175765635
692.92,1084,3478.2726758100007,2220032,97,22689,,,,,,,,,,,,,
684.46,1085,3435.74829173,2222080,97,22695,10840,0.455224609375,88.11865911483764,0.9589290283620358,0.0003,0.060175408,0.4893113076686859,-0.06490282511804253,0.2,10.882102966308594,-13.769020488858223,,
694.06,1086,3483.48356168,2224128,97,22701,10850,0.387060546875,562.6442046284676,0.8856869786977768,0.0003,0.04808671,0.4885706901550293,-0.0446552301524207,0.2,23.52403450012207,-13.719733622670173,,
,,,2225000,,,10860,0.599169921875,59.61142205893994,0.9667830504477024,0.0003,0.16194224,0.4878822863101959,-0.07126890499494039,0.2,9.469300270080566,-13.695177295804024,786.45,3952.327506838739
704.51,1087,3535.8987159600006,2226176,97,22725,,,,,,,,,,,,,
694.55,1088,3486.2598750600005,2228224,98,22731,10870,0.5052734375,137.09263484477998,0.9443380385637283,0.0003,0.09106782,0.4878530502319336,-0.05574965618434362,0.2,42.97175598144531,-13.679086652398109,,
,,,2230000,,,10880,0.397021484375,483.4027508378029,0.726417064666748,0.0003,0.037859276,0.4876711368560791,-0.04180128038278781,0.2,51.49285888671875,-13.673481050133706,758.75,3813.146709606238
696.25,1089,3494.2322948800006,2230272,98,22755,,,,,,,,,,,,,
701.96,1090,3522.5335644000006,2232320,98,22762,10890,0.6326171875,590.3898568570614,0.8497000932693481,0.0003,0.10921579,0.48758623003959656,-0.025180843184352854,0.2,12.321776390075684,-13.665649217367172,,
705.77,1091,3542.335053100001,2234368,98,22768,10900,0.5560546875,108.05605719089507,0.9321502447128296,0.0003,0.1541193,0.4864850640296936,-0.06448303601355292,0.2,14.70248031616211,-13.626396834850311,,
,,,2235000,,,10910,0.701513671875,49.284790706634524,0.9458184316754341,0.0003,0.3129099,0.485215425491333,-0.06100908223888837,0.2,13.830077171325684,-13.559031614661217,903.45,4532.750197200663
705.77,1092,3542.1978439200007,2236416,98,22796,,,,,,,,,,,,,
706.49,1093,3545.56119583,2238464,98,22802,10920,0.7216796875,31.88467283695936,0.5587355196475983,0.0003,0.6260148,0.4856855869293213,-0.054051909642294046,0.2,5.358268737792969,-13.568413311243058,,
,,,2240000,,,10930,0.675,30.40666072964668,0.9795431923121214,0.0003,0.21784931,0.4849308133125305,-0.046432086077402346,0.2,7.372716426849365,-13.55719726383686,935.2,4696.523957080394
708.02,1094,3553.25486766,2240512,98,22831,,,,,,,,,,,,,
709.91,1095,3561.159358159999,2242560,98,22838,10940,0.70625,36.648394832015036,0.8416357189416885,0.0003,0.4115253,0.4850998520851135,-0.017607830329507124,0.2,4.764505863189697,-13.540881052613258,,
717.76,1096,3600.40535912,2244608,98,22843,10950,0.53857421875,54.71283949166536,0.9440407641232014,0.0003,0.11505695,0.4843784272670746,-0.03787536916206591,0.2,5.978978157043457,-13.565316325426101,,
,,,2245000,,,10960,0.545556640625,38.37708657681942,0.9809149652719498,0.0003,0.10300012,0.48302602767944336,-0.05426815938844811,0.2,6.95647668838501,-13.501908457279205,838.15,4210.042256379593
712.31,1097,3572.98447651,2246656,98,22870,,,,,,,,,,,,,
705.98,1098,3541.1710035099995,2248704,98,22876,10970,0.43994140625,91.89101089835167,0.9079629182815552,0.0003,0.074894436,0.48215824365615845,-0.049511768270167525,0.2,13.763527870178223,-13.44871866106987,,
,,,2250000,,,10980,0.637890625,649.7402831405401,0.8162167519330978,0.0003,0.11206037,0.4810539186000824,-0.022735735270543955,0.2,564.2609252929688,-13.40553508400917,884.25,4439.877403765172
718.73,1099,3604.65468835,2250752,98,22904,,,,,,,,,,,,,
719.14,1100,3607.16725891,2252800,98,22910,10990,0.67734375,21.55140577554703,0.9555203840136528,0.0003,0.19365165,0.4807962477207184,-0.04680742998607457,0.2,3.836611032485962,-13.382668861746788,,
719.0,1101,3606.4027980899996,2254848,98,22916,11000,0.69033203125,19.856311975419523,0.9873687932267785,0.0003,0.25746256,0.48060867190361023,-0.04531114793207962,0.2,7.139986038208008,-13.394146704673767,,
,,,2255000,,,11010,0.515234375,48.15424754023552,0.9545361958444118,0.0003,0.08701553,0.47993236780166626,-0.0498099480959354,0.2,6.71565580368042,-13.362045487761497,812.85,4081.473760694172
721.3,1102,3618.5429501300005,2256896,98,22942,,,,,,,,,,,,,
721.14,1103,3616.8855401300007,2258944,98,22947,11020,0.541650390625,44.314147748053074,0.9641884714365005,0.0003,0.12349582,0.47857579588890076,-0.043632904189871625,0.2,8.841720581054688,-13.322106909751891,,
,,,2260000,,,11030,0.432421875,564.3733393639326,0.8478338718414307,0.0003,0.04330115,0.4778861999511719,-0.03963008992141113,0.2,289.0416564941406,-13.277662581205368,817.1,4108.639983058628
719.24,1104,3607.6101963999995,2260992,98,22974,,,,,,,,,,,,,
722.35,1105,3623.8414912000003,2263040,98,22980,11040,0.301953125,822.5456151723862,0.3294903635978699,0.0003,0.03425054,0.47773876786231995,-0.03515636722440831,0.2,30.26029396057129,-13.260475566983223,,
,,,2265000,,,11050,0.44453125,156.26445214748384,0.791662186384201,0.0003,0.076645255,0.4774104058742523,-0.06209615165134892,0.2,50.18199157714844,-13.246309006214142,882.2,4434.699974170328
727.08,1106,3648.34138055,2265088,98,23008,,,,,,,,,,,,,
720.91,1107,3617.7304535099997,2267136,98,23013,11060,0.697607421875,34.36791052818298,0.9536550790071487,0.0003,0.309227,0.47668057680130005,-0.06875254524347837,0.2,6.6084723472595215,-13.241971451044083,,
723.25,1108,3629.2198612099996,2269184,98,23018,11070,0.53134765625,886.3587340772152,0.8676606565713882,0.0003,0.08335449,0.47601327300071716,-0.047811479261145,0.2,12.402135848999023,-13.205448359251022,,
,,,2270000,,,11080,0.51708984375,184.06494816541672,0.8881567046046257,0.0003,0.0969958,0.47537708282470703,-0.03812976195185911,0.2,12.682768821716309,-13.177971693873406,898.4,4499.561415331811
718.92,1109,3607.7447326999995,2271232,98,23047,,,,,,,,,,,,,
730.3,1110,3664.05676085,2273280,98,23052,11090,0.465185546875,129.20415190458297,0.8846978321671486,0.0003,0.06735105,0.4744517505168915,-0.04740225390123669,0.2,21.83220863342285,-13.146808090806008,,
,,,2275000,,,11100,0.524951171875,78.02097678184509,0.9693406447768211,0.0003,0.07596271,0.4728862941265106,-0.057318860897794366,0.2,16.116514205932617,-13.095326685905457,886.6,4444.96360098347
734.76,1111,3686.3268670500006,2275328,98,23080,,,,,,,,,,,,,
735.44,1112,3690.30747277,2277376,98,23086,11110,0.705126953125,28.566454322636126,0.9553121067583561,0.0003,0.22311604,0.47199851274490356,-0.01655588407884352,0.2,4.057802200317383,-13.049067783355714,,
737.28,1113,3700.28034647,2279424,98,23091,11120,0.51357421875,148.9777938604355,0.9039289727807045,0.0003,0.322225,0.47183719277381897,-0.044537904595199504,0.2,10.045717239379883,-13.02692116498947,,
,,,2280000,,,11130,0.592041015625,722.2770951032638,0.12569886445999146,0.0003,0.13306943,0.4715556800365448,-0.03282557397033088,0.2,666.9522094726562,-13.021426889300347,933.25,4687.900416971743
733.75,1114,3681.8338411000004,2281472,98,23121,,,,,,,,,,,,,
723.97,1115,3633.1296894899992,2283520,98,23126,11140,0.396240234375,891.511719584465,0.8659141659736633,0.0003,0.045967624,0.4708278179168701,-0.05522631937928964,0.2,58.97264099121094,-12.998180454969406,,
,,,2285000,,,11150,0.394140625,632.7371608138085,0.8622956275939941,0.0003,0.046910707,0.4703514277935028,-0.05923226778977551,0.2,51.45331573486328,-12.967949378490449,978.9,4913.614108233899
727.42,1116,3650.6269561599997,2285568,98,23155,,,,,,,,,,,,,
731.16,1117,3669.20039062,2287616,98,23160,11160,0.683837890625,38.09592314362526,0.930912084877491,0.0003,0.278947,0.4688638746738434,-0.07024938290705904,0.2,13.712014198303223,-12.931234484910965,,
727.4,1118,3650.4286955799994,2289664,98,23165,11170,0.59599609375,623.2614933550358,0.5599659085273743,0.0003,0.10713793,0.46940597891807556,-0.045086277573136616,0.2,117.39285278320312,-12.917159697413444,,
,,,2290000,,,11180,0.619970703125,53.98385052382946,0.9181767255067825,0.0003,0.18711182,0.46802473068237305,-0.054677401724620725,0.2,12.3762845993042,-12.89890976846218,913.45,4586.729097580537
727.66,1119,3651.8127118800003,2291712,98,23194,,,,,,,,,,,,,
742.93,1120,3728.52028404,2293760,98,23199,11190,0.628955078125,42.48576498627663,0.9423181563615799,0.0003,0.19224057,0.4669444262981415,-0.04554504881380126,0.2,11.00573444366455,-12.854415088891983,,
,,,2295000,,,11200,0.52939453125,67.31776716709138,0.9474226124584675,0.0003,0.112656966,0.46722865104675293,-0.06958477902517188,0.2,14.301663398742676,-12.828226655721664,883.65,4438.878574568033
746.74,1121,3747.43703788,2295808,98,23228,,,,,,,,,,,,,
743.08,1122,3728.586861139999,2297856,98,23233,11210,0.55810546875,349.99559470117094,0.8418839871883392,0.0003,0.12646122,0.4668355882167816,-0.03528427357668988,0.2,17.441200256347656,-12.824935483932496,,
747.74,1123,3752.230114829999,2299904,98,23238,11220,0.49482421875,354.82712069749834,0.7667420208454132,0.0003,0.060702078,0.4659197926521301,-0.04092201432213187,0.2,126.08377075195312,-12.790937507152558,,
,,,2300000,,,11230,0.634521484375,45.635481184720994,0.7848464399576187,0.0003,0.2453721,0.4657663404941559,-0.06495220119541045,0.2,10.079684257507324,-12.776848977804184,927.55,4664.753010575101
742.84,1124,3727.18239379,2301952,98,23268,,,,,,,,,,,,,
752.86,1125,3777.8957137099997,2304000,98,23273,11240,0.450341796875,465.49779898524287,0.849700316786766,0.0003,0.046719886,0.46508145332336426,-0.04192529420251958,0.2,20.530431747436523,-12.741041386127472,,
,,,2305000,,,11250,0.907373046875,29.498373656719924,0.9214365184307098,0.0003,2.0355794,0.4673874080181122,0.09939995365275536,0.2,1.3450697660446167,-12.796196207404137,563.8,2835.66052909391
741.81,1126,3722.4177395999995,2306048,99,23292,,,,,,,,,,,,,
733.9,1127,3682.06773101,2308096,99,23298,11260,0.380810546875,104.81621511280537,0.9489340223371983,0.0003,0.032066558,0.4673825800418854,-0.051215853466419506,0.2,16.019351959228516,-12.835717758536338,,
,,,2310000,,,11270,0.323388671875,93.67018130123616,0.956239677965641,0.0003,0.038520113,0.46734997630119324,-0.0540084709180519,0.2,21.089542388916016,-12.828667750954628,622.15,3120.4414982886983
709.89,1128,3561.6726855,2310144,99,23320,,,,,,,,,,,,,
709.84,1129,3562.6278782800005,2312192,99,23326,11280,0.388427734375,114.79924377799034,0.9577197209000587,0.0003,0.043320294,0.4660038650035858,-0.07285620801558253,0.2,34.177520751953125,-12.805062818527222,,
702.54,1130,3526.5546518000006,2314240,99,23332,11290,0.264990234375,520.7789858460426,0.8856644928455353,0.0003,0.025673933,0.46565109491348267,-0.04544400693557691,0.2,235.3515625,-12.764022952318191,,
,,,2315000,,,11300,0.48876953125,91.39662640094757,0.964991569519043,0.0003,0.093250796,0.46510061621665955,-0.05953908370865975,0.2,21.401718139648438,-12.751003462076188,690.4,3474.1148050152697
703.65,1131,3532.0695902499992,2316288,99,23355,,,,,,,,,,,,,
691.16,1132,3469.95052043,2318336,99,23361,11310,0.43134765625,159.92741228938104,0.9561878405511379,0.0003,0.054546673,0.4654007852077484,-0.06423704958870076,0.2,31.344018936157227,-12.741168761253357,,
,,,2320000,,,11320,0.416552734375,156.77462744116784,0.938449677079916,0.0003,0.061796136,0.4642665982246399,-0.05632021976343822,0.2,34.292964935302734,-12.726280668377877,587.9,2962.9586536804213
678.82,1133,3407.7655709299993,2320384,99,23381,,,,,,,,,,,,,
673.31,1134,3380.08608333,2322432,99,23387,11330,0.468408203125,161.9564956665039,0.9547951929271221,0.0003,0.09041019,0.4632791578769684,-0.06509175320970825,0.2,31.077760696411133,-12.675890338420867,,
661.9,1135,3323.0611184799995,2324480,99,23393,11340,0.494970703125,103.53548882603646,0.972022533416748,0.0003,0.07852232,0.4635307490825653,-0.06914324170793407,0.2,33.36323165893555,-12.661616709828376,,
,,,2325000,,,11350,0.4615234375,175.26633098125458,0.9591293223202229,0.0003,0.072370425,0.4628886282444,-0.06113744064932689,0.2,20.03590965270996,-12.644202640652656,561.95,2827.7286581794265
658.76,1136,3307.55408098,2326528,99,23413,,,,,,,,,,,,,
629.69,1137,3161.27372866,2328576,99,23418,11360,0.53251953125,100.56790596842765,0.9725561682134867,0.0003,0.12472112,0.4624771773815155,-0.06691561976040247,0.2,26.497404098510742,-12.637731182575227,,
,,,2330000,,,11370,0.495263671875,133.82016058564187,0.9695446416735649,0.0003,0.08172636,0.46153193712234497,-0.06622406422393397,0.2,45.04273223876953,-12.618040436506272,556.25,2797.2091735222375
619.47,1138,3109.7154002699995,2330624,99,23439,,,,,,,,,,,,,
616.52,1139,3095.80533496,2332672,99,23445,11380,0.512451171875,149.42614411115647,0.966892022639513,0.0003,0.085691765,0.4613009989261627,-0.06746885344618932,0.2,28.426300048828125,-12.584003567695618,,
611.19,1140,3069.9927736399986,2334720,99,23450,11390,0.596142578125,108.41037890911102,0.9676528908312321,0.0003,0.13610104,0.4596003592014313,-0.062025352020282296,0.2,15.626884460449219,-12.536338442564011,,
,,,2335000,,,11400,0.569677734375,111.27779726982116,0.9774394650012255,0.0003,0.13294564,0.45978623628616333,-0.06452555368305184,0.2,12.729923248291016,-12.509020367264748,622.8,3132.7854508351534
592.29,1141,2975.0019809,2336768,99,23472,,,,,,,,,,,,,
582.92,1142,2928.2991162499993,2338816,99,23477,11410,0.520654296875,146.9314575254917,0.9526892118155956,0.0003,0.08709529,0.4590558707714081,-0.06029040726134553,0.2,48.76887130737305,-12.490037873387337,,
,,,2340000,,,11420,0.516162109375,350.1362058281899,0.9035192653536797,0.0003,0.07469518,0.45967036485671997,-0.06298375133774244,0.2,47.75625991821289,-12.493880695104599,651.35,3271.276393055357
584.78,1143,2938.12304655,2340864,99,23500,,,,,,,,,,,,,
583.52,1144,2932.3490025,2342912,99,23506,11430,0.58154296875,137.38977640867233,0.9667544960975647,0.0003,0.13058986,0.460099995136261,-0.07673741654725745,0.2,37.66108322143555,-12.511310610175133,,
570.78,1145,2868.81699492,2344960,99,23512,11440,0.602783203125,97.22307812571526,0.979504868388176,0.0003,0.13603857,0.45997077226638794,-0.07001898829184938,0.2,19.867177963256836,-12.515137627720833,,
,,,2345000,,,11450,0.59755859375,109.17585462927818,0.9750695992261171,0.0003,0.120715976,0.4599745273590088,-0.06541978665045463,0.2,22.931821823120117,-12.50567605793476,764.05,3846.1297064571872
566.02,1146,2844.5695974799996,2347008,99,23536,,,,,,,,,,,,,
560.79,1147,2818.4367508900004,2349056,99,23542,11460,0.640966796875,90.13708042502404,0.9630047269165516,0.0003,0.222875,0.4617147445678711,-0.06795648582628928,0.2,18.271839141845703,-12.542299172282219,,
,,,2350000,,,11470,0.646728515625,93.43845210671425,0.9586593210697174,0.0003,0.20492047,0.4622672200202942,-0.07163597136386671,0.2,14.483466148376465,-12.593448024988174,791.35,3981.953477358818
551.49,1148,2772.3715564299996,2351104,99,23567,,,,,,,,,,,,,
546.59,1149,2747.6960063800007,2353152,99,23574,11480,0.56171875,113.91891032457352,0.9614375159144402,0.0003,0.11850305,0.4612133204936981,-0.06723503329558297,0.2,20.978668212890625,-12.565850475430489,,
,,,2355000,,,11490,0.646337890625,56.2436665892601,0.9730948880314827,0.0003,0.2026223,0.46153494715690613,-0.05303128134110011,0.2,13.008881568908691,-12.559202247858048,665.5,3335.028752983734
540.17,1150,2714.40257469,2355200,99,23596,,,,,,,,,,,,,
535.77,1151,2691.4832045,2357248,99,23601,11500,0.62705078125,77.71074553728104,0.9831504113972187,0.0003,0.16284126,0.46053192019462585,-0.06710667674196884,0.2,19.380475997924805,-12.528094774484634,,
535.78,1152,2691.240934790001,2359296,99,23607,11510,0.6142578125,81.78498808145523,0.9798308070749044,0.0003,0.16586912,0.45943689346313477,-0.07021501972922124,0.2,29.313692092895508,-12.479986846446991,,
,,,2360000,,,11520,0.641650390625,62.51880234479904,0.9747178349643946,0.0003,0.2109263,0.45832735300064087,-0.059027561682160015,0.2,9.408571243286133,-12.429785659909248,804.75,4027.697173433006
546.09,1153,2743.389034410001,2361344,99,23633,,,,,,,,,,,,,
554.06,1154,2782.945177830001,2363392,99,23639,11530,0.625830078125,47.78737433552742,0.9731604475528002,0.0003,0.18617341,0.45885926485061646,-0.05468597464205231,0.2,6.940321445465088,-12.419130519032478,,
,,,2365000,,,11540,0.618701171875,69.56007130742073,0.9596928842365742,0.0003,0.15766725,0.4583127200603485,-0.06334663014567923,0.2,16.752960205078125,-12.397057762742042,814.35,4081.237888128334
560.99,1155,2817.0377165899995,2365440,99,23665,,,,,,,,,,,,,
569.58,1156,2859.937080380001,2367488,100,23670,11550,0.586181640625,68.10081229805947,0.9787089303135872,0.0003,0.11905311,0.4586310386657715,-0.06350669417297468,0.2,19.908191680908203,-12.401681473851204,,
577.96,1157,2901.46155111,2369536,100,23676,11560,0.600732421875,50.321041259169576,0.9776544291526079,0.0003,0.17624733,0.45720750093460083,-0.05086684102425352,0.2,8.119853019714355,-12.381093797087669,,
,,,2370000,,,11570,0.549072265625,89.39322535991668,0.9619948528707027,0.0003,0.13298914,0.4567274749279022,-0.07165364740067162,0.2,21.035701751708984,-12.327631831169128,814.4,4071.8521548639983
581.26,1158,2917.4373492699997,2371584,100,23703,,,,,,,,,,,,,
577.56,1159,2897.5382956500002,2373632,100,23708,11580,0.620068359375,82.53014103770256,0.964172825217247,0.0003,0.24648243,0.4577515125274658,-0.07145483315107412,0.2,7.915768146514893,-12.335352298617362,,
,,,2375000,,,11590,0.5173828125,879.2195818185807,0.8998150750994682,0.0003,0.057228062,0.45715686678886414,-0.04868181016063318,0.2,151.9582977294922,-12.341311872005463,711.85,3547.4000602528454
579.57,1160,2906.15969,2375680,100,23732,,,,,,,,,,,,,
585.51,1161,2934.97799448,2377728,100,23738,11600,0.50068359375,129.95429967641832,0.9750039279460907,0.0003,0.089289814,0.4562280774116516,-0.06603827114740853,0.2,35.57658004760742,-12.308726450800895,,
577.53,1162,2893.7837403999997,2379776,100,23742,11610,0.622216796875,74.99788894653321,0.9854549299925566,0.0003,0.15407859,0.4562874436378479,-0.07051946769061032,0.2,23.407085418701172,-12.277361899614334,,
,,,2380000,,,11620,0.5255859375,602.594259095192,0.9250863865017891,0.0003,0.07187648,0.45588159561157227,-0.050660184625303376,0.2,29.826087951660156,-12.273424333333969,648.3,3224.5797050327064
577.37,1163,2891.55664134,2381824,100,23765,,,,,,,,,,,,,
581.71,1164,2912.9228157100006,2383872,100,23770,11630,0.600537109375,81.11940549612045,0.9835592322051525,0.0003,0.12892161,0.4558868110179901,-0.06819978501880541,0.2,18.741180419921875,-12.269532141089439,,
,,,2385000,,,11640,0.505712890625,377.68714969158174,0.9178327918052673,0.0003,0.0730291,0.45565125346183777,-0.050996505666989836,0.2,65.08698272705078,-12.25581198334694,638.0,3172.82328882236
585.56,1165,2931.18088507,2385920,100,23790,,,,,,,,,,,,,
590.03,1166,2953.7490332899997,2387968,100,23796,11650,0.67333984375,44.337999892234805,0.9914794201031327,0.0003,0.18729296,0.45449790358543396,-0.06941475248604548,0.2,11.095931053161621,-12.217216554284096,,
,,,2390000,,,11660,0.625146484375,57.672510811686514,0.9803846143186092,0.0003,0.17847499,0.45382413268089294,-0.05567354903323576,0.2,11.31725788116455,-12.188655903935432,594.9,2957.771853479743
593.58,1167,2970.6466872100004,2390016,100,23815,,,,,,,,,,,,,
595.47,1168,2978.32074856,2392064,100,23820,11670,0.649755859375,56.7884446978569,0.9854302015155554,0.0003,0.2533927,0.4526040554046631,-0.046655886151711456,0.2,18.593055725097656,-12.15505188703537,,
596.66,1169,2982.91468628,2394112,100,23826,11680,0.573583984375,93.04548126459122,0.9804773423820734,0.0003,0.13115159,0.45216819643974304,-0.06165835065185092,0.2,14.822957992553711,-12.120483362674713,,
,,,2395000,,,11690,0.470703125,611.2887827754021,0.8815668150782585,0.0003,0.058202922,0.4524480998516083,-0.05409542396955658,0.2,69.25926208496094,-12.121736046671867,682.1,3400.144208719628
599.96,1170,2998.6998453899996,2396160,100,23848,,,,,,,,,,,,,
611.87,1171,3057.91712212,2398208,100,23853,11700,0.539453125,161.47054969072343,0.9731878135353327,0.0003,0.111693695,0.45183315873146057,-0.0764179125224473,0.2,31.706985473632812,-12.115559205412865,,
,,,2400000,,,11710,0.650390625,80.90661846399307,0.961011815816164,0.0003,0.24386254,0.4508051872253418,-0.07779899387969635,0.2,29.58850860595703,-12.077698394656181,763.2,3807.5556044608356
605.55,1172,3025.18592516,2400256,100,23877,,,,,,,,,,,,,
606.2,1173,3027.2736886400007,2402304,100,23882,11720,0.554296875,631.1528235912323,0.8321991562843323,0.0003,0.077919304,0.4506559371948242,-0.05230978897598106,0.2,40.42856979370117,-12.054554229974746,,
611.65,1174,3053.2386891700003,2404352,100,23888,11730,0.54912109375,724.0708229124546,0.872152715921402,0.0003,0.07304279,0.44997236132621765,-0.038238184634246865,0.2,552.5009155273438,-12.032827770709991,,
,,,2405000,,,11740,0.704443359375,41.29116278886795,0.9870444601401687,0.0003,0.29930684,0.44900748133659363,-0.062325302918907255,0.2,10.827958106994629,-12.001854932308197,765.2,3816.2960256800056
604.2,1175,3014.3669567000006,2406400,100,23912,,,,,,,,,,,,,
599.29,1176,2989.7144818699994,2408448,100,23918,11750,0.559814453125,99.41368015408516,0.9705113358795643,0.0003,0.11578238,0.448074072599411,-0.05571770129317884,0.2,13.475678443908691,-11.952546483278274,,
,,,2410000,,,11760,0.535693359375,140.58692932128906,0.9726123493164778,0.0003,0.09376171,0.4478912949562073,-0.06927575798472389,0.2,38.322723388671875,-11.931173259019852,679.8,3389.226780473068
602.26,1177,3003.45104427,2410496,100,23938,,,,,,,,,,,,,
594.03,1178,2961.35745163,2412544,100,23944,11770,0.556005859375,158.98302342891694,0.9592511765658855,0.0003,0.13422164,0.4477348327636719,-0.059945097635500134,0.2,71.5205078125,-11.920777666568757,,
