rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length
1000.0,812,1558,132899,1000.0,85,,,,,,
,,,133000,,,0.001,132803,0.7628764872290194,-87.81096014404297,1000.0,1000.0
,,,134000,,,0.001,133803,0.7593400200027972,-88.0319207611084,1000.0,1000.0
,,,135000,,,0.001,134803,0.8691092904880643,-88.16250477600097,1000.0,1000.0
,,,136000,,,0.001,135803,0.9352186897918582,-88.32668463134766,1000.0,1000.0
1000.0,816,1604,136899,1000.0,85,,,,,,
,,,137000,,,0.001,136803,0.7751441324055195,-88.2911898651123,1000.0,1000.0
,,,138000,,,0.001,137803,0.6539456187579781,-88.50565705871583,1000.0,1000.0
,,,139000,,,0.001,138803,1.047314157705754,-88.75993212890624,1000.0,1000.0
,,,140000,,,0.001,139803,1.095322030775249,-88.83207275390625,1000.0,1000.0
1000.0,820,1648,140899,1000.0,85,,,,,,
,,,141000,,,0.001,140803,0.6340886712428182,-89.07417810058594,1000.0,1000.0
,,,142000,,,0.001,141803,0.944910465285182,-89.11033920288087,1000.0,1000.0
,,,143000,,,0.001,142803,0.6930910719428212,-89.00636624145508,1000.0,1000.0
,,,144000,,,0.001,143803,0.7379219779893756,-89.32174417114258,1000.0,1000.0
1000.0,824,1693,144899,1000.0,85,,,,,,
,,,145000,,,0.001,144803,0.6331125898882747,-89.4977488708496,1000.0,1000.0
,,,146000,,,0.001,145803,0.9040295532755553,-89.78639617919922,1000.0,1000.0
,,,147000,,,0.001,146803,0.8753602469451726,-89.93825569152833,1000.0,1000.0
,,,148000,,,0.001,147803,0.7901998535450548,-89.89439294433593,1000.0,1000.0
1000.0,828,1738,148899,1000.0,85,,,,,,
,,,149000,,,0.001,148803,0.7286486491113902,-90.0999513244629,1000.0,1000.0
,,,150000,,,0.001,149803,0.8569167350120842,-90.18090434265137,1000.0,1000.0
,,,151000,,,0.001,150803,0.7762114686779678,-90.37601931762696,1000.0,1000.0
,,,152000,,,0.001,151803,0.9261525250785053,-90.51057810974122,1000.0,1000.0
1000.0,832,1781,152899,1000.0,85,,,,,,
,,,153000,,,0.001,152803,0.8277527696825564,-90.40401226806641,1000.0,1000.0
,,,154000,,,0.001,153803,0.5159032222796232,-90.35332933044434,1000.0,1000.0
,,,155000,,,0.001,154803,0.6180753034390509,-90.45399612426758,1000.0,1000.0
,,,156000,,,0.001,155803,0.7532129457443952,-90.22637469482422,1000.0,1000.0
1000.0,836,1825,156899,1000.0,85,,,,,,
,,,157000,,,0.001,156803,0.675756168751046,-90.32910704040528,1000.0,1000.0
,,,158000,,,0.001,157803,0.765146002991125,-90.32631105041504,1000.0,1000.0
,,,159000,,,0.001,158803,0.5048112993836403,-90.28558012390137,1000.0,1000.0
,,,160000,,,0.001,159803,0.5366738631036132,-90.45297727966309,1000.0,1000.0
1000.0,840,1873,160899,1000.0,85,,,,,,
,,,161000,,,0.001,160803,0.6010177270025014,-90.70562069702149,1000.0,1000.0
,,,162000,,,0.001,161803,0.5841389333568513,-90.68867434692383,1000.0,1000.0
,,,163000,,,0.001,162803,0.6767293647043406,-90.84832089233399,1000.0,1000.0
,,,164000,,,0.001,163803,0.5788609298653901,-90.90068649291992,1000.0,1000.0
1000.0,844,1917,164899,1000.0,85,,,,,,
,,,165000,,,0.001,164803,0.4650153996255249,-91.02063455200195,1000.0,1000.0
,,,166000,,,0.001,165803,0.4843897230755538,-91.34020318603515,1000.0,1000.0
,,,167000,,,0.001,166803,0.41659502243250607,-91.18802876281738,1000.0,1000.0
,,,168000,,,0.001,167803,0.6629605224262923,-91.1877248840332,1000.0,1000.0
1000.0,848,1961,168899,1000.0,86,,,,,,
,,,169000,,,0.001,168803,0.502320268208161,-91.27022392272949,1000.0,1000.0
,,,170000,,,0.001,169803,0.7619268376044929,-91.35130392456054,1000.0,1000.0
,,,171000,,,0.001,170803,0.690334122531116,-91.360240524292,1000.0,1000.0
,,,172000,,,0.001,171803,0.37704001935198905,-91.34213943481446,1000.0,1000.0
1000.0,852,2003,172899,1000.0,86,,,,,,
,,,173000,,,0.001,172803,0.3909436786090955,-91.5045823059082,1000.0,1000.0
,,,174000,,,0.001,173803,0.5314133911486715,-91.47981501770019,1000.0,1000.0
,,,175000,,,0.001,174803,0.5152502944655717,-91.55731370544433,1000.0,1000.0
,,,176000,,,0.001,175803,0.6602790041789413,-91.58306636047364,1000.0,1000.0
1000.0,856,2045,176899,1000.0,86,,,,,,
,,,177000,,,0.001,176803,0.5771348946178332,-91.74494104003907,1000.0,1000.0
,,,178000,,,0.001,177803,0.49272252892330287,-91.7434236907959,1000.0,1000.0
,,,179000,,,0.001,178803,0.5898789470437914,-91.81417483520508,1000.0,1000.0
,,,180000,,,0.001,179803,0.6011254363656044,-91.95805177307129,1000.0,1000.0
1000.0,860,2089,180899,1000.0,86,,,,,,
,,,181000,,,0.001,180803,0.49739013286866246,-92.03056629943848,1000.0,1000.0
,,,182000,,,0.001,181803,0.6308916947571561,-92.13754821777344,1000.0,1000.0
,,,183000,,,0.001,182803,0.4784458997054026,-91.90858247375488,1000.0,1000.0
,,,184000,,,0.001,183803,0.4018232358843088,-92.29068434143066,1000.0,1000.0
1000.0,864,2135,184899,1000.0,86,,,,,,
,,,185000,,,0.001,184803,0.40908745273947716,-92.06867582702637,1000.0,1000.0
,,,186000,,,0.001,185803,0.4764564658831805,-92.05954252624511,1000.0,1000.0
,,,187000,,,0.001,186803,0.6220458355285228,-92.19737078857422,1000.0,1000.0
,,,188000,,,0.001,187803,0.4141561486907303,-92.15858847045898,1000.0,1000.0
1000.0,868,2181,188899,1000.0,86,,,,,,
,,,189000,,,0.001,188803,0.7183032360915095,-92.1992108154297,1000.0,1000.0
,,,190000,,,0.001,189803,0.7225866440199316,-92.369888671875,1000.0,1000.0
,,,191000,,,0.001,190803,0.8680765775442123,-92.26119689941406,1000.0,1000.0
,,,192000,,,0.001,191803,1.3348854100629688,-92.30266801452636,1000.0,1000.0
1000.0,872,2223,192899,1000.0,86,,,,,,
,,,193000,,,0.001,192803,1.0124908287078143,-92.15612046813965,1000.0,1000.0
,,,194000,,,0.001,193803,1.1179633787162602,-91.95667567443847,1000.0,1000.0
,,,195000,,,0.001,194803,1.4607206425592303,-91.73356140136718,1000.0,1000.0
,,,196000,,,0.001,195803,2.022538283661008,-91.79015533447266,1000.0,1000.0
1000.0,876,2266,196899,1000.0,86,,,,,,
,,,197000,,,0.001,196803,2.8079454257786276,-91.22490524291992,1000.0,1000.0
,,,198000,,,0.001,197803,4.7265318792313336,-90.33079444885254,1000.0,1000.0
,,,199000,,,0.001,198803,3.095845597177744,-89.92359712219238,1000.0,1000.0
,,,200000,,,0.001,199803,2.5631311904489995,-89.91493676757813,1000.0,1000.0
1000.0,880,2311,200899,1000.0,86,,,,,,
,,,201000,,,0.001,200803,3.6642210057675837,-88.90914642333985,1000.0,1000.0
,,,202000,,,0.001,201803,4.386491713553667,-88.23084275817871,1000.0,1000.0
,,,203000,,,0.001,202803,3.543572762668133,-87.84243905639649,1000.0,1000.0
,,,204000,,,0.001,203803,5.868805783390999,-87.52596914672851,1000.0,1000.0
1000.0,884,2359,204899,1000.0,86,,,,,,
,,,205000,,,0.001,204803,4.651118920683861,-87.72477047729492,1000.0,1000.0
,,,206000,,,0.001,205803,4.581783326685429,-87.71054995727539,1000.0,1000.0
,,,207000,,,0.001,206803,4.616586988866329,-87.27346760559082,1000.0,1000.0
,,,208000,,,0.001,207803,5.18607421797514,-87.0311914215088,1000.0,1000.0
1000.0,888,2405,208899,1000.0,86,,,,,,
,,,209000,,,0.001,208803,3.555718720734119,-86.99125387573243,1000.0,1000.0
,,,210000,,,0.001,209803,2.773716428428888,-86.35742845153808,1000.0,1000.0
,,,211000,,,0.001,210803,4.382277763009071,-85.95728610229492,1000.0,1000.0
,,,212000,,,0.001,211803,3.6313389743566513,-86.01602233886719,1000.0,1000.0
1000.0,892,2448,212899,1000.0,86,,,,,,
,,,213000,,,0.001,212803,3.460531509101391,-85.62724830627441,1000.0,1000.0
,,,214000,,,0.001,213803,4.444990366101265,-85.71575590515137,1000.0,1000.0
,,,215000,,,0.001,214803,5.1662993927598,-85.11685130310059,1000.0,1000.0
,,,216000,,,0.001,215803,4.825940951049327,-84.39830993652343,1000.0,1000.0
1000.0,896,2491,216899,1000.0,87,,,,,,
,,,217000,,,0.001,216803,3.568717306226492,-85.22338371276855,1000.0,1000.0
,,,218000,,,0.001,217803,2.072497467368841,-85.14843028259277,1000.0,1000.0
,,,219000,,,0.001,218803,1.0983524947017431,-85.36031800842285,1000.0,1000.0
,,,220000,,,0.001,219803,1.0961522476673127,-86.02208599853516,1000.0,1000.0
1000.0,900,2536,220899,1000.0,87,,,,,,
,,,221000,,,0.001,220803,1.1991353788077832,-87.44908871459961,1000.0,1000.0
,,,222000,,,0.001,221803,1.1250832732915879,-88.77346887207031,1000.0,1000.0
,,,223000,,,0.001,222803,0.8837611599266529,-89.95851275634766,1000.0,1000.0
,,,224000,,,0.001,223803,0.8982538319714367,-90.58933454895019,1000.0,1000.0
1000.0,904,2582,224899,1000.0,87,,,,,,
,,,225000,,,0.001,224803,0.5162671403028071,-90.37042106628418,1000.0,1000.0
,,,226000,,,0.001,225803,0.5846382538229227,-90.1855629119873,1000.0,1000.0
,,,227000,,,0.001,226803,0.3284993954747915,-90.2890396118164,1000.0,1000.0
,,,228000,,,0.001,227803,0.6138928635194898,-90.47697778320313,1000.0,1000.0
1000.0,908,2628,228899,1000.0,87,,,,,,
,,,229000,,,0.001,228803,0.4986722335256636,-90.22810684204102,1000.0,1000.0
,,,230000,,,0.001,229803,0.4635816107653081,-90.32030810546875,1000.0,1000.0
,,,231000,,,0.001,230803,0.9284004871174694,-90.41364920043945,1000.0,1000.0
,,,232000,,,0.001,231803,0.6307145950421691,-90.57436145019531,1000.0,1000.0
1000.0,912,2671,232899,1000.0,87,,,,,,
,,,233000,,,0.001,232803,0.6783335013389588,-90.49690489196777,1000.0,1000.0
,,,234000,,,0.001,233803,0.7333126059398055,-90.63048651123047,1000.0,1000.0
,,,235000,,,0.001,234803,1.035370627205819,-90.49466038513184,1000.0,1000.0
,,,236000,,,0.001,235803,0.8957404641620815,-90.5632649383545,1000.0,1000.0
1000.0,916,2718,236899,1000.0,87,,,,,,
,,,237000,,,0.001,236803,0.5443738089725375,-90.56512542724609,1000.0,1000.0
,,,238000,,,0.001,237803,0.49968761067837475,-90.75268704223633,1000.0,1000.0
,,,239000,,,0.001,238803,0.6567106824740767,-90.79573204040527,1000.0,1000.0
,,,240000,,,0.001,239803,0.8473710518628359,-90.93628450012207,1000.0,1000.0
1000.0,920,2761,240899,1000.0,87,,,,,,
,,,241000,,,0.001,240803,1.4218835556134581,-91.02749449157714,1000.0,1000.0
,,,242000,,,0.001,241803,1.2618247439563275,-90.9913586883545,1000.0,1000.0
,,,243000,,,0.001,242803,1.0416792340502143,-90.79690982055664,1000.0,1000.0
,,,244000,,,0.001,243803,1.3740110571086406,-91.00932907104492,1000.0,1000.0
1000.0,924,2805,244899,1000.0,87,,,,,,
,,,245000,,,0.001,244803,1.6724313345253468,-90.8981777191162,1000.0,1000.0
,,,246000,,,0.001,245803,2.604301992073655,-90.79337518310547,1000.0,1000.0
,,,247000,,,0.001,246803,2.2190960501134396,-90.87267198181152,1000.0,1000.0
,,,248000,,,0.001,247803,1.0443790855556727,-90.90789494323731,1000.0,1000.0
1000.0,928,2850,248899,1000.0,87,,,,,,
,,,249000,,,0.001,248803,1.0914544553682208,-91.0267943572998,1000.0,1000.0
,,,250000,,,0.001,249803,2.246646074801683,-91.00539468383789,1000.0,1000.0
,,,251000,,,0.001,250803,2.1648369301855563,-91.03146983337402,1000.0,1000.0
,,,252000,,,0.001,251803,1.9742325769513847,-91.11496046447753,1000.0,1000.0
1000.0,932,2894,252899,1000.0,87,,,,,,
,,,253000,,,0.001,252803,2.1424840529561044,-91.06502210998535,1000.0,1000.0
,,,254000,,,0.001,253803,2.466230389088392,-91.04518293762207,1000.0,1000.0
,,,255000,,,0.001,254803,0.6891737865805626,-91.10128605651856,1000.0,1000.0
,,,256000,,,0.001,255803,1.164346205368638,-91.27853393554688,1000.0,1000.0
1000.0,936,2939,256899,1000.0,87,,,,,,
,,,257000,,,0.001,256803,1.0751187841519714,-91.51123789978027,1000.0,1000.0
,,,258000,,,0.001,257803,1.103655041977763,-91.70260467529297,1000.0,1000.0
,,,259000,,,0.001,258803,0.97504197101295,-92.02843536376953,1000.0,1000.0
,,,260000,,,0.001,259803,1.0594047482199966,-92.11936155700684,1000.0,1000.0
1000.0,940,2981,260899,1000.0,87,,,,,,
,,,261000,,,0.001,260803,0.5276252300031483,-92.21725811767578,1000.0,1000.0
,,,262000,,,0.001,261803,0.6174054578952491,-92.42894267272949,1000.0,1000.0
,,,263000,,,0.001,262803,0.5770941259004175,-92.6684030456543,1000.0,1000.0
,,,264000,,,0.001,263803,0.6123257193788886,-92.55377987670899,1000.0,1000.0
1000.0,944,3024,264899,1000.0,87,,,,,,
,,,265000,,,0.001,264803,0.3694637532234192,-92.89389617919922,1000.0,1000.0
,,,266000,,,0.001,265803,0.6362958249822259,-92.93423204040528,1000.0,1000.0
,,,267000,,,0.001,266803,1.0302891410067678,-92.89461552429199,1000.0,1000.0
,,,268000,,,0.001,267803,0.6348641734011471,-93.02154606628417,1000.0,1000.0
1000.0,948,3069,268899,1000.0,87,,,,,,
,,,269000,,,0.001,268803,0.614727604303509,-93.29318992614746,1000.0,1000.0
,,,270000,,,0.001,269803,0.3366786766108125,-93.36141957092285,1000.0,1000.0
,,,271000,,,0.001,270803,0.4873468606751412,-93.46783612060547,1000.0,1000.0
,,,272000,,,0.001,271803,0.4698155619259924,-93.69374824523926,1000.0,1000.0
1000.0,952,3113,272899,1000.0,87,,,,,,
,,,273000,,,0.001,272803,0.30917822688817975,-93.83208505249023,1000.0,1000.0
,,,274000,,,0.001,273803,0.512120980668813,-93.73742098999024,1000.0,1000.0
,,,275000,,,0.001,274803,0.5688656097613275,-93.78540615844726,1000.0,1000.0
,,,276000,,,0.001,275803,0.8308433696441352,-93.92748583984375,1000.0,1000.0
1000.0,956,3156,276899,1000.0,87,,,,,,
,,,277000,,,0.001,276803,0.7826118873879313,-94.04375387573242,1000.0,1000.0
,,,278000,,,0.001,277803,1.0394569072388113,-94.13570489501953,1000.0,1000.0
,,,279000,,,0.001,278803,0.8059352843500673,-94.20250186157226,1000.0,1000.0
,,,280000,,,0.001,279803,0.6804905972778797,-93.97930487060547,1000.0,1000.0
1000.0,960,3200,280899,1000.0,87,,,,,,
,,,281000,,,0.001,280803,0.6075905041880906,-93.94794816589355,1000.0,1000.0
,,,282000,,,0.001,281803,0.8899550503753125,-93.93750039672851,1000.0,1000.0
,,,283000,,,0.001,282803,1.1935206996276975,-93.81607746887207,1000.0,1000.0
,,,284000,,,0.001,283803,1.370032487116754,-93.64019984436035,899.8,899.8
1000.0,964,3244,284899,1000.0,87,,,,,,
,,,285000,,,0.001,284803,1.148391967907548,-93.52104318237305,1000.0,1000.0
,,,286000,,,0.001,285803,1.3362117521092296,-93.41937065124512,1000.0,1000.0
,,,287000,,,0.001,286803,1.408654349155724,-93.22200480651856,1000.0,1000.0
,,,288000,,,0.001,287803,1.8736618303507566,-92.91174224853516,1000.0,1000.0
1000.0,968,3287,288899,1000.0,87,,,,,,
,,,289000,,,0.001,288803,1.9746230316311122,-92.87556796264649,960.1,960.1
,,,290000,,,0.001,289803,1.6906894609332084,-93.36300230407714,1000.0,1000.0
,,,291000,,,0.001,290803,2.085521343946457,-93.04755323791504,1000.0,1000.0
,,,292000,,,0.001,291803,2.414993635803461,-92.70163565063477,1000.0,1000.0
1000.0,972,3331,292899,1000.0,87,,,,,,
,,,293000,,,0.001,292803,3.0874091948866846,-92.37635606384278,1000.0,1000.0
,,,294000,,,0.001,293803,2.841745799303055,-92.10928080749511,1000.0,1000.0
,,,295000,,,0.001,294803,2.3174532587081194,-92.74531245422364,1000.0,1000.0
,,,296000,,,0.001,295803,2.065714172795415,-92.4421983795166,1000.0,1000.0
1000.0,976,3378,296899,1000.0,87,,,,,,
,,,297000,,,0.001,296803,2.542697144061327,-91.59867369079589,1000.0,1000.0
,,,298000,,,0.001,297803,2.373241890490055,-91.58835665893555,1000.0,1000.0
,,,299000,,,0.001,298803,3.9444550014436244,-91.33051484680176,1000.0,1000.0
,,,300000,,,0.001,299803,6.609325534135103,-90.74020222473145,1000.0,1000.0
1000.0,980,3423,300899,1000.0,87,,,,,,
,,,301000,,,0.001,300803,4.842325699031353,-90.84907252502441,1000.0,1000.0
,,,302000,,,0.001,301803,5.292567022383213,-90.00708337402344,1000.0,1000.0
,,,303000,,,0.001,302803,3.7577878527641295,-89.22412368774414,1000.0,1000.0
,,,304000,,,0.001,303803,4.0352233027219775,-89.14468869018555,1000.0,1000.0
1000.0,984,3469,304899,1000.0,87,,,,,,
,,,305000,,,0.001,304803,3.763373518228531,-89.47564321899414,1000.0,1000.0
,,,306000,,,0.001,305803,4.335502676665783,-89.85598057556152,1000.0,1000.0
,,,307000,,,0.001,306803,4.2922281767725945,-89.84371165466308,1000.0,1000.0
,,,308000,,,0.001,307803,4.549436891078949,-90.53659706115722,1000.0,1000.0
1000.0,988,3514,308899,1000.0,87,,,,,,
,,,309000,,,0.001,308803,4.458176868736744,-91.39515660095215,1000.0,1000.0
,,,310000,,,0.001,309803,2.955437001258135,-91.50366566467285,1000.0,1000.0
,,,311000,,,0.001,310803,3.0641502432227137,-91.91125465393067,1000.0,1000.0
,,,312000,,,0.001,311803,3.800942848086357,-91.90784719848632,1000.0,1000.0
1000.0,992,3561,312899,1000.0,87,,,,,,
,,,313000,,,0.001,312803,2.8948576435297726,-91.2014566192627,1000.0,1000.0
,,,314000,,,0.001,313803,1.240219925582409,-90.99704371643067,1000.0,1000.0
,,,315000,,,0.001,314803,0.7064901265874505,-91.88865428161621,1000.0,1000.0
,,,316000,,,0.001,315803,0.8815525789409876,-93.1689620666504,1000.0,1000.0
1000.0,996,3609,316899,1000.0,87,,,,,,
,,,317000,,,0.001,316803,0.7226014094017446,-93.48587629699708,1000.0,1000.0
,,,318000,,,0.001,317803,0.5546607124619186,-93.46436921691894,1000.0,1000.0
,,,319000,,,0.001,318803,0.5545864756554365,-93.0788796081543,1000.0,1000.0
,,,320000,,,0.001,319803,0.37892258154973385,-93.05404655456543,1000.0,1000.0
1000.0,1000,3653,320899,1000.0,87,,,,,,
,,,321000,,,0.001,320803,0.5941142922565341,-92.78290823364257,1000.0,1000.0
,,,322000,,,0.001,321803,0.5856355567499996,-92.88024885559082,1000.0,1000.0
,,,323000,,,0.001,322803,0.5547078934125602,-92.85316130065918,1000.0,1000.0
,,,324000,,,0.001,323803,0.8646300565749406,-92.94792083740235,1000.0,1000.0
1000.0,1004,3698,324899,1000.0,87,,,,,,
,,,325000,,,0.001,324803,1.162983910307288,-92.89856367492676,1000.0,1000.0
,,,326000,,,0.001,325803,1.4291147115081548,-92.77493269348145,1000.0,1000.0
,,,327000,,,0.001,326803,1.7615746306627988,-92.57275128173828,1000.0,1000.0
,,,328000,,,0.001,327803,2.0701392651721835,-91.83980993652344,1000.0,1000.0
1000.0,1008,3742,328899,1000.0,87,,,,,,
,,,329000,,,0.001,328803,2.102092595949769,-91.74033451843262,909.2,909.2
,,,330000,,,0.001,329803,1.6957327195107936,-91.69929028320313,1000.0,1000.0
,,,331000,,,0.001,330803,1.0601207112669946,-92.29623590087891,1000.0,1000.0
,,,332000,,,0.001,331803,2.322357622489333,-92.18089335632324,1000.0,1000.0
1000.0,1012,3787,332899,1000.0,87,,,,,,
,,,333000,,,0.001,332803,3.583234057545662,-92.14682696533202,1000.0,1000.0
,,,334000,,,0.001,333803,4.4203807184696196,-91.7634421081543,1000.0,1000.0
,,,335000,,,0.001,334803,5.914128017187118,-91.24916102600098,1000.0,1000.0
,,,336000,,,0.001,335803,3.957091373682022,-91.42364733886718,1000.0,1000.0
1000.0,1016,3831,336899,1000.0,87,,,,,,
,,,337000,,,0.001,336803,2.730500694692135,-91.12118687438965,1000.0,1000.0
,,,338000,,,0.001,337803,2.8538799702227116,-91.03060379028321,1000.0,1000.0
,,,339000,,,0.001,338803,3.652407600402832,-89.7638800201416,1000.0,1000.0
,,,340000,,,0.001,339803,3.332520011842251,-89.42825524902344,1000.0,1000.0
1000.0,1020,3877,340899,1000.0,87,,,,,,
,,,341000,,,0.001,340803,4.601585538446903,-89.24354071044922,1000.0,1000.0
,,,342000,,,0.001,341803,5.525493343949318,-88.58528826904296,1000.0,1000.0
,,,343000,,,0.001,342803,4.641672663569451,-88.2300076599121,1000.0,1000.0
,,,344000,,,0.001,343803,3.8743337070941926,-90.34712506103516,1000.0,1000.0
1000.0,1024,3924,344899,1000.0,87,,,,,,
,,,345000,,,0.001,344803,3.523122864186764,-90.06803117370606,1000.0,1000.0
,,,346000,,,0.001,345803,4.765498747706413,-89.18177276611328,1000.0,1000.0
,,,347000,,,0.001,346803,3.884093879401684,-89.99000050354005,1000.0,1000.0
,,,348000,,,0.001,347803,2.2938961215019225,-91.14573080444336,1000.0,1000.0
1000.0,1028,3970,348899,1000.0,87,,,,,,
,,,349000,,,0.001,348803,2.511376412630081,-92.84967152404785,1000.0,1000.0
,,,350000,,,0.001,349803,2.6336399858891966,-93.20106242370605,1000.0,1000.0
,,,351000,,,0.001,350803,2.1537885554730893,-92.61952836608887,1000.0,1000.0
,,,352000,,,0.001,351803,2.411425170600414,-92.07359504699707,1000.0,1000.0
1000.0,1032,4018,352899,1000.0,87,,,,,,
,,,353000,,,0.001,352803,2.3314059013426305,-91.5927960357666,1000.0,1000.0
,,,354000,,,0.001,353803,3.6015552471876147,-91.39543138122559,1000.0,1000.0
,,,355000,,,0.001,354803,3.364282976299524,-90.8008664855957,1000.0,1000.0
,,,356000,,,0.001,355803,3.816904538810253,-90.46861448669434,1000.0,1000.0
1000.0,1036,4060,356899,1000.0,87,,,,,,
,,,357000,,,0.001,356803,4.251772609770298,-89.97423220825195,1000.0,1000.0
,,,358000,,,0.001,357803,4.3125161734223365,-90.31802139282226,1000.0,1000.0
,,,359000,,,0.001,358803,3.6272411875128747,-90.02246577453613,1000.0,1000.0
,,,360000,,,0.001,359803,3.469362368196249,-89.7539387512207,1000.0,1000.0
1000.0,1040,4104,360899,1000.0,87,,,,,,
,,,361000,,,0.001,360803,5.175406784594059,-89.60796594238282,1000.0,1000.0
,,,362000,,,0.001,361803,5.291821189582348,-89.10119346618653,1000.0,1000.0
,,,363000,,,0.001,362803,4.573294632315636,-89.76760777282715,1000.0,1000.0
,,,364000,,,0.001,363803,3.9029757800102236,-90.16228302001953,1000.0,1000.0
1000.0,1044,4151,364899,1000.0,87,,,,,,
,,,365000,,,0.001,364803,3.269316741257906,-90.40857412719727,1000.0,1000.0
,,,366000,,,0.001,365803,2.311193163022399,-90.34539370727539,1000.0,1000.0
,,,367000,,,0.001,366803,2.094234913557768,-90.31080711364746,1000.0,1000.0
,,,368000,,,0.001,367803,2.527826391547918,-90.28316918945312,1000.0,1000.0
1000.0,1048,4197,368899,1000.0,87,,,,,,
,,,369000,,,0.001,368803,3.15844149646163,-89.74280374145508,1000.0,1000.0
,,,370000,,,0.001,369803,3.3547402041852474,-89.12740841674805,441.8,441.8
,,,371000,,,0.001,370172,2.722750398201671,-89.07820401578336,1000.0,1000.0
,,,372000,,,0.001,371172,3.189300172626972,-88.99938296508789,1000.0,1000.0
993.69,1052,4235,372268,993.69,87,,,,,,
,,,373000,,,0.001,372172,3.476944366872311,-89.36521849060058,1000.0,1000.0
,,,374000,,,0.001,373172,3.441537889122963,-89.7661431427002,1000.0,1000.0
,,,375000,,,0.001,374172,5.130864927828312,-89.23130589294433,1000.0,1000.0
,,,376000,,,0.001,375172,3.9704309251308443,-89.20385354614258,1000.0,1000.0
993.69,1056,4278,376268,993.69,87,,,,,,
,,,377000,,,0.001,376172,3.139440963089466,-89.54801220703125,1000.0,1000.0
,,,378000,,,0.001,377172,3.2570626109838487,-89.77868147277832,1000.0,1000.0
,,,379000,,,0.001,378172,3.576121310144663,-89.36820170593262,1000.0,1000.0
,,,380000,,,0.001,379172,3.5787917145192623,-89.50898194885254,1000.0,1000.0
993.69,1060,4321,380268,993.69,87,,,,,,
,,,381000,,,0.001,380172,3.7165752585232257,-89.93306895446777,1000.0,1000.0
,,,382000,,,0.001,381172,3.3327789687365295,-90.46512664794922,1000.0,1000.0
,,,383000,,,0.001,382172,2.94282927647233,-90.17978596496582,1000.0,1000.0
,,,384000,,,0.001,383172,2.6200928963422774,-89.94323182678222,1000.0,1000.0
993.69,1064,4366,384268,993.69,88,,,,,,
,,,385000,,,0.001,384172,3.4618905315697193,-89.62420050048829,1000.0,1000.0
,,,386000,,,0.001,385172,3.005015491455793,-89.7506197052002,1000.0,1000.0
,,,387000,,,0.001,386172,4.093795793712139,-89.56750617980957,1000.0,1000.0
,,,388000,,,0.001,387172,5.050657399833202,-89.08618630981445,1000.0,1000.0
993.69,1068,4411,388268,993.69,88,,,,,,
,,,389000,,,0.001,388172,4.18031229108572,-88.785451461792,1000.0,1000.0
,,,390000,,,0.001,389172,3.5292597610354424,-88.6360676574707,1000.0,1000.0
,,,391000,,,0.001,390172,2.443781716927886,-88.98573672485351,1000.0,1000.0
,,,392000,,,0.001,391172,1.9219098901152611,-89.46414079284668,1000.0,1000.0
993.69,1072,4461,392268,993.69,87,,,,,,
,,,393000,,,0.001,392172,1.9010700909495353,-89.12149745178223,1000.0,1000.0
,,,394000,,,0.001,393172,1.9572200858891011,-89.51552813720703,1000.0,1000.0
,,,395000,,,0.001,394172,2.90152638271451,-89.9669971923828,1000.0,1000.0
,,,396000,,,0.001,395172,2.708158236294985,-90.62832188415527,1000.0,1000.0
993.69,1076,4510,396268,993.69,87,,,,,,
,,,397000,,,0.001,396172,3.6911145019233227,-90.48510430908203,1000.0,1000.0
,,,398000,,,0.001,397172,4.970777724474669,-90.0715228881836,1000.0,1000.0
,,,399000,,,0.001,398172,6.498276094079018,-89.60070405578614,1000.0,1000.0
,,,400000,,,0.001,399172,6.772417760252953,-89.16878347778321,1000.0,1000.0
993.69,1080,4556,400268,993.69,87,,,,,,
