train/learning_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,time/fps,train/actor_loss,train/n_updates,time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,eval/mean_reward,eval/mean_ep_length
0.001,23032,807672,39.9,135,-40.047129249572755,807541,5964,200.95503968999998,4.131436723470688,,
0.001,23036,807831,39.89,135,-39.44529781341553,807700,5965,200.93049374999995,4.115826493501663,,
0.001,23040,807990,39.87,135,-39.63537178039551,807859,5966,200.78522628,4.630123051201425,,
0.001,23044,808150,39.87,135,-39.85868530273437,808018,5968,200.77938614,4.151827996969223,,
0.001,23048,808309,39.85,135,-40.52021541595459,808178,5969,200.67368594000004,4.233353531360626,,
0.001,23052,808468,39.85,135,-40.94716854095459,808337,5970,200.72864805999998,4.20322031378746,,
0.001,23056,808626,39.85,135,-40.40967298808851,808495,5972,200.68207326999996,4.238534798988929,,
0.001,23060,808787,39.86,135,-40.85951194763184,808656,5973,200.73955184999994,4.261666834354401,,
0.001,23064,808947,39.87,135,-40.38313369750976,808814,5974,200.75866817999997,4.02898057103157,,
0.001,23068,809104,39.83,135,-40.14039344787598,808974,5975,200.56647966,4.283582258224487,,
0.001,23072,809266,39.78,135,-39.70224998110817,809134,5977,200.31154647999995,4.245092112843583,,
0.001,23076,809424,39.73,135,-39.85329627990723,809294,5978,200.01046548,4.2191867411136625,,
0.001,23080,809587,39.75,135,-39.62091617584228,809452,5980,200.04201548,4.17425183057785,,
0.001,23084,809746,39.78,135,-40.51545391082764,809614,5981,200.18422034000002,4.1771371853657255,,
0.001,23088,809906,39.79,135,-39.720665740966794,809774,5982,200.29382293999998,4.2782930716490135,,
0.001,,810000,,,-39.620897674560545,809893,,,4.141727769374848,200.44449588507413,39.85
0.001,23092,810063,39.8,135,-40.68943626002262,809931,5985,200.42783836,4.18621752136632,,
0.001,23096,810218,39.78,135,-40.19761798256322,810087,5986,200.32701179,4.38393803131886,,
0.001,23100,810375,39.8,135,-40.089751625061034,810244,5987,200.37118941,4.118224114179611,,
0.001,23104,810536,39.85,135,-39.82078876495361,810404,5988,200.56074431000002,4.373188716173172,,
0.001,23108,810694,39.83,135,-39.923428217569985,810561,5990,200.48704708000002,4.2302732209901555,,
0.001,23112,810856,39.86,135,-39.9354890522204,810723,5991,200.55694793000004,4.150741668847891,,
0.001,23116,811018,39.89,135,-39.99288867768787,810886,5992,200.65620859000003,4.15029452486736,,
0.001,23120,811176,39.86,135,-40.35893001556396,811044,5993,200.52590993000004,4.4266337454319,,
0.001,23124,811335,39.84,135,-40.30290908813477,811204,5994,200.38828691999998,4.151238650083542,,
0.001,23128,811492,39.8,135,-39.9623878880551,811361,5995,200.16568759,4.204687949938652,,
0.001,23132,811645,39.73,135,-41.077644729614256,811515,5996,199.82271803000003,4.13013523221016,,
0.001,23136,811804,39.73,135,-40.60546436309814,811670,5997,199.79446156000003,4.246470408561902,,
0.001,23140,811957,39.67,135,-39.27737627531353,811827,5998,199.50010086000006,4.136477759009914,,
0.001,23144,812110,39.6,135,-40.722632026672365,811980,5999,199.14330028000003,4.117551901401618,,
0.001,23148,812263,39.54,135,-39.27457970067074,812133,6001,198.84018721,4.210293832578157,,
0.001,23152,812418,39.5,135,-41.507200743022715,812287,6002,198.62482063999997,4.34813502507332,,
0.001,23156,812572,39.46,135,-39.87675399780274,812443,6003,198.46767788999998,4.042605930566788,,
0.001,23160,812729,39.42,135,-41.50548839569092,812598,6004,198.25594942999993,4.312125706672669,,
0.001,23164,812884,39.37,135,-41.03518447875977,812754,6005,198.02998917000002,4.345635615862333,,
0.001,23168,813041,39.37,135,-40.76710529327393,812910,6006,198.02679970000005,4.255805351795295,,
0.001,23172,813197,39.31,135,-41.05627943340101,813067,6007,197.77770792000004,4.882105961824075,,
0.001,23176,813354,39.3,135,-39.634068940815176,813223,6008,197.75449651000002,4.153864353131025,,
0.001,23180,813511,39.24,135,-40.30850811004639,813380,6009,197.50447214999997,4.351346796751022,,
0.001,23184,813666,39.2,135,-39.64025993347168,813536,6010,197.30819946,4.422427177429199,,
0.001,23188,813819,39.13,135,-40.581596798366974,813689,6011,196.90225017,4.276692177798297,,
0.001,23192,813976,39.13,135,-40.73427848815918,813845,6012,196.87443564,4.413985234498978,,
0.001,23196,814133,39.15,135,-39.51712207794189,814000,6013,197.01938257999998,4.10791140794754,,
0.001,23200,814296,39.21,135,-40.34899635314942,814163,6014,197.30634122000004,4.201131665706635,,
0.001,23204,814457,39.21,135,-40.065690893875924,814324,6015,197.35606405,4.124258794282612,,
0.001,23208,814613,39.19,135,-39.74781818389893,814482,6016,197.27843038,4.390598235986172,,
0.001,23212,814773,39.17,135,-39.85832395051655,814641,6017,197.23009936999995,4.316781514730209,,
0.001,23216,814930,39.12,135,-40.516433525085446,814799,6018,197.0079915,4.1526847124099735,,
0.001,,815000,,,-40.22725637335526,814877,,,4.200314900813958,203.51267715245484,40.4
0.001,23220,815090,39.14,135,-39.260310363769534,814958,6021,197.14574632,4.411703777313233,,
0.001,23224,815251,39.16,135,-39.64640426635742,815119,6022,197.27837789,4.119980567693711,,
0.001,23228,815407,39.15,135,-40.23241444637901,815275,6023,197.27058041,4.388773441314697,,
0.001,23232,815564,39.19,135,-38.73241329193115,815432,6024,197.41233421999993,4.043454750990256,,
0.001,23236,815720,39.16,135,-40.51756343841553,815590,6026,197.27355125999998,4.311015881024874,,
0.001,23240,815874,39.17,135,-40.426898755525286,815742,6027,197.33028984999999,4.126746522752862,,
0.001,23244,816030,39.2,135,-40.56141120509098,815898,6028,197.48088317000003,4.453147386249743,,
0.001,23248,816186,39.23,135,-40.17681021439402,816055,6029,197.58779168,5.757204092465914,,
0.001,23252,816342,39.24,135,-39.85081401624178,816211,6030,197.63956473000002,4.17079663888002,,
0.001,23256,816497,39.25,135,-39.58427890978361,816367,6031,197.63257484999997,4.441752458230043,,
0.001,23260,816654,39.25,135,-40.194927024841306,816523,6032,197.62682456999994,4.230514746904373,,
0.001,23264,816811,39.27,135,-40.923777389526364,816680,6033,197.67408381999996,4.2562378003047066,,
0.001,23268,816970,39.29,135,-39.7238224029541,816838,6034,197.74624637999995,4.183261278348091,,
0.001,23272,817125,39.28,135,-39.186518016614414,816995,6035,197.63423249999997,4.283282616199592,,
0.001,23276,817281,39.27,135,-39.88938827514649,817150,6036,197.50437817,4.013016825914383,,
0.001,23280,817436,39.25,135,-39.259609603881835,817306,6037,197.36231445,4.397989542056353,,
0.001,23284,817591,39.25,135,-41.007406535901524,817461,6038,197.35912882999997,4.279086473660591,,
0.001,23288,817748,39.29,135,-40.541172429134974,817617,6039,197.58940069,4.433229580903665,,
0.001,23292,817904,39.28,135,-40.1462143345883,817773,6040,197.51228118999998,4.330264152624668,,
0.001,23296,818061,39.28,135,-39.7689151763916,817930,6041,197.50161242999994,4.257015460576767,,
0.001,23300,818218,39.22,135,-39.73546676635742,818087,6042,197.28129890999998,4.053017842769623,,
0.001,23304,818378,39.21,135,-40.02041034698486,818246,6043,197.19517863999997,4.125988221168518,,
0.001,23308,818536,39.23,135,-39.430084591820126,818404,6044,197.2686272,4.300549588552335,,
0.001,23312,818697,39.24,135,-40.95304579961868,818566,6045,197.23401853999997,4.161742245278707,,
0.001,23316,818856,39.26,135,-39.90818138122559,818725,6046,197.31953079999997,4.2685359105831235,,
0.001,23320,819012,39.22,135,-39.89024257659912,818880,6048,197.11989632000004,4.287910883243267,,
0.001,23324,819170,39.19,135,-39.88509197235108,819038,6049,196.95049819,4.130988812446594,,
0.001,23328,819329,39.22,135,-39.77276458740234,819197,6050,197.06477532,4.146798115968704,,
0.001,23332,819488,39.24,135,-39.722941444033665,819356,6051,197.186788,4.2379275763907085,,
0.001,23336,819646,39.26,135,-39.85224227905273,819515,6052,197.19777940999995,4.251800176573963,,
0.001,23340,819800,39.26,135,-40.3625622799522,819669,6053,197.18102855000004,4.243757938727354,,
0.001,23344,819960,39.3,135,-40.793422889709475,819827,6054,197.33484926,4.1204116404056546,,
0.001,,820000,,,-39.90412862677323,819906,,,3.986344211979916,197.46593371704222,39.4
0.001,23348,820114,39.28,135,-40.69291626779657,819982,6056,197.30437401000003,4.181471956403632,,
0.001,23352,820269,39.27,135,-39.823009290193255,820138,6057,197.26489278,4.190819407764234,,
0.001,23356,820427,39.3,135,-40.44816493988037,820295,6058,197.47183499,4.186417764425277,,
0.001,23360,820585,39.31,135,-39.43711528778076,820455,6059,197.55126491000007,4.101988542079925,,
0.001,23364,820746,39.35,135,-39.98420886993408,820615,6061,197.81890735000005,4.144015800662157,,
0.001,23368,820903,39.33,135,-40.639156341552734,820772,6062,197.70512842000005,4.399181243700859,,
0.001,23372,821061,39.36,135,-39.593410682678225,820929,6063,197.92822918000002,4.309922194480896,,
0.001,23376,821221,39.4,135,-39.43526954650879,821089,6064,198.22925698,3.9834971189498902,,
0.001,23380,821380,39.44,135,-40.37424278259277,821248,6065,198.48057167000007,4.237221902608871,,
0.001,23384,821538,39.47,135,-40.10819625854492,821407,6066,198.65148555,4.2050823492881575,,
0.001,23388,821696,39.48,135,-40.32072925567627,821564,6067,198.71252184999997,4.673782782676892,,
0.001,23392,821855,39.51,135,-40.2535005569458,821722,6068,198.8806221,4.24963761598636,,
0.001,23396,822015,39.54,135,-40.19325946626209,821884,6069,199.02778325,4.408547238605778,,
0.001,23400,822176,39.58,135,-40.07006397247314,822043,6070,199.19290993,4.111444407701493,,
0.001,23404,822334,39.56,135,-40.499838979620684,822201,6071,199.12888436,4.44046938419342,,
0.001,23408,822495,39.59,135,-40.527344131469725,822363,6072,199.24711386,4.360314810276032,,
0.001,23412,822657,39.6,135,-40.63890112014044,822524,6073,199.39720115999998,4.484808171667704,,
0.001,23416,822818,39.62,135,-39.838881492614746,822685,6075,199.47026888000005,4.208984321355819,,
0.001,23420,822980,39.68,135,-40.06483760632967,822847,6076,199.73930741,4.188808820186517,,
0.001,23424,823143,39.73,135,-40.489142417907715,823010,6077,200.04507896000004,4.397395696395483,,
0.001,23428,823302,39.73,135,-39.82956466674805,823171,6078,200.08188247000007,4.237987669502816,,
0.001,23432,823462,39.74,135,-40.24719753265381,823331,6079,200.15503364,4.292086905241012,,
0.001,23436,823620,39.74,135,-40.29011745452881,823490,6080,200.25966449,4.285792094010573,,
0.001,23440,823779,39.79,135,-40.43059539794922,823646,6081,200.53826074000006,4.219384998083115,,
0.001,23444,823938,39.78,135,-40.35393524169922,823806,6082,200.50789140999998,4.200565564923171,,
0.001,23448,824099,39.85,135,-40.080881118774414,823967,6083,200.81940655999995,4.2036041457478595,,
0.001,23452,824263,39.94,135,-39.618365097045896,824129,6084,201.25587306,4.140036410093307,,
0.001,23456,824422,39.95,135,-40.165499732607884,824291,6085,201.33404465999996,4.298929413159688,,
0.001,23460,824587,40.02,135,-40.049907865978426,824453,6086,201.65565554999995,4.238691443488712,,
0.001,23464,824749,40.03,135,-39.55527215254934,824615,6087,201.72398471999998,4.389684371459178,,
0.001,23468,824913,40.1,135,-40.385837009974885,824781,6088,202.13201052,4.229048320225307,,
0.001,,825000,,,-39.36315479278564,824904,,,4.160322839021683,209.2084964454174,41.4
0.001,23472,825080,40.19,135,-39.780150413513184,824944,6091,202.56897715000002,4.059057909250259,,
0.001,23476,825246,40.25,135,-40.536688041687015,825113,6092,202.88731755000003,4.285866612195969,,
0.001,23480,825407,40.27,135,-40.03059844970703,825275,6093,203.02099185,4.1791934192180635,,
0.001,23484,825571,40.33,135,-39.27243232727051,825439,6095,203.30782562000002,4.339137908889026,,
0.001,23488,825733,40.37,135,-40.18804378509522,825601,6096,203.44801371999998,4.317207266644734,,
0.001,23492,825894,40.39,135,-39.69701042175293,825763,6097,203.56660214000004,4.1461521744728085,,
0.001,23496,826054,40.39,135,-40.12261390686035,825921,6098,203.55870643000003,4.233038228750229,,
0.001,23500,826211,40.35,135,-41.02480678558349,826080,6099,203.38492901,4.341287332773208,,
0.001,23504,826370,40.36,135,-39.91048736572266,826239,6100,203.42862504000004,4.143434995412827,,
0.001,23508,826531,40.36,135,-39.11130741664341,826401,6101,203.45021557,4.176688560219699,,
0.001,23512,826687,40.3,135,-39.471390342712404,826556,6102,203.12874583999997,4.656359606981278,,
0.001,23516,826846,40.28,135,-40.032012939453125,826714,6103,203.04316486,4.292789959907532,,
0.001,23520,827007,40.27,135,-40.05210590362549,826875,6104,202.97127881999998,4.401221662759781,,
0.001,23524,827164,40.21,135,-39.78710355256733,827033,6106,202.65237409000002,4.550374465110974,,
0.001,23528,827321,40.19,135,-40.615335845947264,827190,6107,202.56173471999998,4.343888849020004,,
0.001,23532,827479,40.17,135,-40.172919682094026,827348,6108,202.42700770999997,4.055642058209675,,
0.001,23536,827637,40.17,135,-39.504723167419435,827506,6109,202.38419501999996,4.11328307390213,,
0.001,23540,827794,40.15,135,-39.86120424772564,827663,6110,202.30303114999998,4.268123962940314,,
0.001,23544,827956,40.18,135,-39.94065494537354,827825,6112,202.49000751,4.252734579691073,,
0.001,23548,828118,40.19,135,-40.719828287760414,827986,6113,202.58733361999998,4.373508606638227,,
0.001,23552,828275,40.12,135,-39.42261734008789,828143,6114,202.28424332999998,4.226412284664992,,
0.001,23556,828434,40.12,135,-40.83575841000206,828301,6115,202.27975714999997,4.076580555815446,,
0.001,23560,828596,40.09,135,-39.79528388977051,828463,6116,202.18720354,4.272605228424072,,
0.001,23564,828756,40.07,135,-39.76634120941162,828626,6118,202.06497324000003,4.204465228319168,,
0.001,23568,828917,40.04,135,-40.050668716430664,828784,6119,201.90074339000003,4.1504516418163595,,
0.001,23572,829075,39.95,135,-40.37373010735763,828943,6120,201.43829182,4.094293062503521,,
0.001,23576,829234,39.88,135,-40.45423583984375,829102,6122,201.07554003999996,4.35059414154444,,
0.001,23580,829396,39.89,135,-40.095377159118655,829265,6123,201.12235676999998,4.384001458563456,,
0.001,23584,829554,39.83,135,-40.23750457763672,829423,6124,200.86971651999997,4.295110410451889,,
0.001,23588,829713,39.8,135,-40.314556523373255,829581,6126,200.80112541000003,4.556261250847264,,
0.001,23592,829874,39.8,135,-40.833296394348146,829742,6127,200.78081941,4.239459735155106,,
0.001,,830000,,,-39.57854537963867,829903,,,4.484613531827927,204.1848417893052,40.45
,23596,830036,39.82,135,,,6130,200.87554995,,,
0.001,23600,830197,39.86,135,-39.73467018490746,830066,6132,201.08661182,4.321354145095462,,
0.001,23604,830356,39.86,135,-40.39118633270264,830224,6133,201.11800577999995,4.271749863257775,,
0.001,23608,830516,39.85,135,-39.400167766370274,830383,6134,201.09950184,4.114503960860403,,
0.001,23612,830674,39.87,135,-39.065142581337376,830542,6136,201.21220366999998,4.221538606442903,,
0.001,23616,830835,39.89,135,-40.139995976498255,830703,6137,201.30873954999998,4.121837389774812,,
0.001,23620,830999,39.92,135,-40.87096604846773,830866,6139,201.46113699,4.1766455464246794,,
0.001,23624,831158,39.94,135,-39.99212532043457,831027,6140,201.62411956,4.028788238763809,,
0.001,23628,831317,39.96,135,-39.7348129272461,831185,6141,201.78783805999998,4.1008464872837065,,
0.001,23632,831478,39.99,135,-40.16273918151855,831346,6143,202.01109256,4.259926325082779,,
0.001,23636,831639,40.02,135,-40.7482816696167,831507,6144,202.20474545000002,4.407089602947235,,
0.001,23640,831796,40.02,135,-40.47605735377262,831665,6145,202.13765082999998,4.30568545903915,,
0.001,23644,831953,39.97,135,-40.45157984683388,831821,6147,201.88793813999996,4.402299379691099,,
0.001,23648,832114,39.96,135,-40.0359262738909,831983,6148,201.85773078999998,4.350415110588074,,
0.001,23652,832275,40.0,135,-39.582803916931155,832143,6150,201.99901859,4.164631430695697,,
0.001,23656,832434,40.0,135,-39.95696792602539,832301,6151,201.99257065999998,4.4100436806678776,,
0.001,23660,832595,39.99,135,-39.641105842590335,832463,6152,201.90698044,4.398472476005554,,
0.001,23664,832752,39.96,135,-39.556403732299806,832621,6154,201.7572306,4.258219093084335,,
0.001,23668,832909,39.92,135,-40.70882434844971,832778,6155,201.54285751999996,4.607291334867478,,
0.001,23672,833068,39.93,135,-39.65815862019857,832936,6156,201.55640032000002,4.234593530980552,,
0.001,23676,833226,39.92,135,-40.779154822939915,833094,6158,201.51209560000004,4.178111704384408,,
0.001,23680,833384,39.88,135,-39.644724464416505,833252,6159,201.32046235,4.088815034964146,,
0.001,23684,833542,39.88,135,-39.32612148084139,833409,6160,201.31949817999998,4.334138788675007,,
0.001,23688,833704,39.91,135,-39.87837677001953,833573,6161,201.46270360000003,4.154140734091038,,
0.001,23692,833868,39.94,135,-40.56643505096436,833735,6163,201.62222895000002,4.346874731342967,,
0.001,23696,834024,39.88,135,-40.5788818359375,833892,6164,201.33489221,4.08930884874784,,
0.001,23700,834186,39.89,135,-40.54046440124512,834053,6165,201.39384199,4.430394685268402,,
0.001,23704,834346,39.9,135,-40.51945323944092,834214,6166,201.4302971,4.273433202505112,,
0.001,23708,834508,39.92,135,-39.79975414276123,834375,6168,201.49241044000001,4.240969652082862,,
0.001,23712,834663,39.89,135,-39.47322940826416,834532,6169,201.36710120000004,4.361303739058665,,
0.001,23716,834822,39.87,135,-40.691973495483396,834690,6170,201.27354345,4.192715716362,,
0.001,23720,834980,39.81,135,-39.60928363800049,834848,6171,201.03478755000003,4.096214139461518,,
0.001,,835000,,,-39.44555397033692,834888,,,4.097106403112411,200.9011155217886,40.0
0.001,23724,835139,39.81,135,-40.260526155170645,835007,6174,200.97758168000004,4.285306679896819,,
0.001,23728,835300,39.83,135,-39.92893352508545,835168,6175,201.00381934,4.22372031211853,,
0.001,23732,835460,39.82,135,-40.611751919700986,835328,6176,200.89029689000003,4.407830743562608,,
0.001,23736,835618,39.79,135,-40.300407600402835,835487,6178,200.74924232000004,4.512523341178894,,
0.001,23740,835778,39.82,135,-39.78501300811767,835647,6179,200.92778250000003,4.261429297924042,,
0.001,23744,835939,39.86,135,-40.670861434936526,835806,6180,201.12496335,4.245136100053787,,
0.001,23748,836100,39.86,135,-40.07386144002279,835968,6181,201.11292883000002,4.0434549649556475,,
0.001,23752,836260,39.85,135,-39.9152574085054,836128,6182,201.07887119999998,4.161782776437154,,
0.001,23756,836419,39.85,135,-39.925613212585446,836288,6184,201.04048693000001,4.115234191601093,,
0.001,23760,836580,39.85,135,-39.85531883239746,836448,6185,200.99541458000004,3.9449162065982817,,
0.001,23764,836738,39.86,135,-39.92492408752442,836608,6186,201.03118297,4.200836572891626,,
0.001,23768,836895,39.86,135,-39.859489059448244,836764,6187,201.04625672000006,4.094749120565561,,
0.001,23772,837054,39.86,135,-39.49672679901123,836922,6189,201.09648079000002,4.2888072943076105,,
0.001,23776,837211,39.85,135,-40.806734587016855,837081,6190,201.02399846000003,4.187231993063902,,
0.001,23780,837371,39.87,135,-39.42778606414795,837240,6191,201.09087465000002,4.265826353659997,,
0.001,23784,837528,39.86,135,-39.977892303466795,837396,6192,200.94708365000002,4.2460722006284275,,
0.001,23788,837687,39.83,135,-40.403804016113284,837554,6193,200.74355826000007,4.266392218760955,,
0.001,23792,837843,39.75,135,-40.219906425476076,837713,6194,200.37976214,4.2832890212535855,,
0.001,23796,838005,39.81,135,-40.11371746063232,837873,6196,200.60894904,4.213974571228027,,
0.001,23800,838165,39.79,135,-40.12444953918457,838033,6197,200.46889978000002,4.2531025290489195,,
0.001,23804,838324,39.78,135,-39.86396045684815,838193,6198,200.40460722,3.9938274825491558,,
0.001,23808,838482,39.74,135,-40.16251964569092,838351,6199,200.20909638999998,4.549689275026322,,
0.001,23812,838640,39.77,135,-39.78322420622173,838509,6200,200.33992790999997,4.244572260440925,,
0.001,23816,838797,39.75,135,-40.10868587493896,838666,6201,200.25395514000004,3.8819024440569754,,
0.001,23820,838956,39.76,135,-40.73720016479492,838824,6202,200.27455905999994,4.128369605541229,,
0.001,23824,839112,39.73,135,-39.93067811664782,838981,6204,200.04549050999998,4.2146555460416355,,
0.001,23828,839267,39.67,135,-39.127485375655326,839137,6205,199.75447445,4.076411272350111,,
0.001,23832,839427,39.67,135,-39.494538116455075,839295,6206,199.66032884,4.202905951476678,,
0.001,23836,839585,39.67,135,-40.46294193267822,839454,6207,199.59800212,4.344746345128769,,
0.001,23840,839746,39.68,135,-39.893693923950195,839613,6209,199.65477976,4.115118096514446,,
0.001,23844,839905,39.66,135,-39.74584789276123,839772,6210,199.55350461999998,4.295440781116485,,
0.001,,840000,,,-40.33085552014803,839891,,,4.579021991827549,201.76929591596127,40.15
0.001,23848,840065,39.65,135,-39.82943634759812,839932,6212,199.44501631,4.197523151955953,,
0.001,23852,840224,39.64,135,-40.73475112915039,840092,6214,199.37159662,4.073047246688452,,
0.001,23856,840383,39.64,135,-40.37784633636475,840252,6215,199.36978851999996,4.166234707832336,,
0.001,23860,840539,39.59,135,-40.193950853849714,840408,6216,199.13447113999996,4.074737034345928,,
0.001,23864,840696,39.58,135,-40.66266098022461,840564,6217,199.07438172,4.396733088371081,,
0.001,23868,840852,39.57,135,-39.624563116776315,840721,6218,199.09009339999997,4.177053946715135,,
0.001,23872,841014,39.6,135,-38.50289802551269,840883,6219,199.23686755999998,4.130819681214123,,
0.001,23876,841173,39.62,135,-39.42706718444824,841041,6221,199.35434407000005,4.4608370661735535,,
0.001,23880,841332,39.61,135,-40.40414199829102,841200,6222,199.33696231000002,4.051549220696474,,
0.001,23884,841491,39.63,135,-39.61829267229353,841360,6223,199.48418508000003,4.311638820462111,,
0.001,23888,841649,39.62,135,-40.25608882904053,841518,6224,199.52786827999998,4.178302226922451,,
0.001,23892,841811,39.68,135,-39.4508178347633,841679,6225,199.77636514000002,4.080862868399847,,
0.001,23896,841970,39.65,135,-40.563398933410646,841838,6226,199.68923137000002,4.305801326036454,,
0.001,23900,842127,39.62,135,-39.682492908678554,841997,6228,199.54647326000003,4.1885483448322,,
0.001,23904,842285,39.61,135,-39.65508518218994,842154,6229,199.48304224000003,3.9852343705984263,,
0.001,23908,842441,39.59,135,-40.1247142791748,842310,6230,199.41267820000002,4.35889168886038,,
0.001,23912,842600,39.6,135,-39.384606552124026,842468,6231,199.40275682999996,4.298203028165377,,
0.001,23916,842762,39.65,135,-40.55391426086426,842629,6232,199.59133974,4.152845537662506,,
0.001,23920,842921,39.65,135,-39.30091800689697,842790,6233,199.59092124,4.608877316499368,,
0.001,23924,843078,39.66,135,-39.74648571014404,842947,6235,199.68479115,4.155960518121719,,
0.001,23928,843235,39.68,135,-40.543116978236604,843104,6236,199.73252696,4.275938731868092,,
0.001,23932,843393,39.66,135,-39.87874336242676,843260,6237,199.72233831000003,4.166715279603616,,
0.001,23936,843554,39.69,135,-39.862497901916505,843422,6238,199.92342892,4.298756378889084,,
0.001,23940,843712,39.66,135,-39.40737438201904,843581,6239,199.74651874000003,4.288697582483292,,
0.001,23944,843871,39.66,135,-39.72807922363281,843739,6240,199.7691427,4.3143064975738525,,
0.001,23948,844028,39.63,135,-40.06330966949463,843898,6241,199.64186923000005,4.104547372231116,,
0.001,23952,844187,39.63,135,-40.53931768316971,844053,6242,199.63695601,4.111454236201751,,
0.001,23956,844351,39.68,135,-40.88497561500186,844218,6244,199.84977784,4.410908545766558,,
0.001,23960,844508,39.69,135,-40.341759531121504,844377,6245,199.88830507999998,4.325040236497537,,
0.001,23964,844664,39.68,135,-39.79865684509277,844534,6246,199.84955544000007,4.103253358602524,,
0.001,23968,844821,39.69,135,-39.621649742126465,844690,6247,199.82040429000006,4.030416631698609,,
0.001,23972,844981,39.67,135,-40.83949031829834,844850,6248,199.70866658000003,4.1982535398923435,,
0.001,,845000,,,-39.89633459793894,844889,,,4.226703741611579,200.42948721796273,39.85
0.001,23976,845141,39.68,135,-40.29904022216797,845009,6251,199.70537122,4.357628786563874,,
0.001,23980,845300,39.68,135,-40.335126876831055,845168,6252,199.67338614,4.156723922491073,,
0.001,23984,845459,39.68,135,-40.31954021453858,845329,6253,199.65846751,4.167348283529281,,
0.001,23988,845615,39.66,135,-39.61386661529541,845485,6254,199.51457017999994,4.1714155077934265,,
0.001,23992,845770,39.59,135,-39.79241341038754,845639,6255,199.22523506000002,4.329803656309079,,
0.001,23996,845926,39.56,135,-39.792193161813834,845795,6256,199.11922882,4.360098435328557,,
0.001,24000,846085,39.58,135,-39.97496852874756,845954,6257,199.23248509,4.3809249095427685,,
0.001,24004,846242,39.57,135,-40.274775655646074,846111,6258,199.21152179,4.546297030571179,,
0.001,24008,846400,39.59,135,-39.79565028140419,846268,6260,199.29389667999996,4.275746753341274,,
0.001,24012,846557,39.57,135,-40.58879470825195,846427,6261,199.2619267,4.376464395988278,,
0.001,24016,846717,39.55,135,-40.156080881754555,846586,6262,199.23605549,4.0288780782280895,,
0.001,24020,846879,39.58,135,-39.68045291900635,846748,6263,199.38611945000005,4.220133405923844,,
0.001,24024,847036,39.58,135,-39.61415901184082,846904,6264,199.37404764000001,4.381022184323042,,
0.001,24028,847196,39.61,135,-39.63707237243652,847064,6266,199.55652829000002,4.218103017562475,,
0.001,24032,847353,39.6,135,-38.98787727355957,847222,6267,199.49280413,4.299227112531662,,
0.001,24036,847512,39.58,135,-39.76909416600277,847381,6268,199.35739297,4.270656365614671,,
0.001,24040,847676,39.64,135,-39.31088111514137,847543,6269,199.63796987999999,4.3959673282712,,
0.001,24044,847835,39.64,135,-40.850736116108145,847703,6270,199.62487221000004,4.208218232179299,,
0.001,24048,847996,39.68,135,-39.83700370788574,847862,6272,199.82157957000004,4.300990269734309,,
0.001,24052,848156,39.69,135,-40.60761260986328,848024,6273,199.88143093000005,4.310540868014824,,
0.001,24056,848315,39.64,135,-40.550783458508946,848183,6274,199.65642246999997,4.324714611738156,,
0.001,24060,848474,39.66,135,-40.135246658325194,848343,6275,199.77772081999996,4.14407696723938,,
0.001,24064,848634,39.7,135,-39.958451652526854,848501,6276,199.97739135,4.356050956249237,,
0.001,24068,848793,39.72,135,-39.83427609895405,848660,6278,200.02561590000002,4.173352630514848,,
0.001,24072,848950,39.69,135,-39.553177452087404,848818,6279,199.90158963,4.240124040842057,,
0.001,24076,849110,39.69,135,-40.46990451812744,848979,6280,199.89443333000003,4.270750719308853,,
0.001,24080,849269,39.69,135,-40.463356018066406,849136,6281,199.87176661000004,4.416316637626061,,
0.001,24084,849426,39.67,135,-39.99368908530787,849293,6282,199.75666284000002,4.204969876851791,,
0.001,24088,849585,39.7,135,-40.42484893798828,849453,6283,199.8909031,4.3346478879451755,,
0.001,24092,849745,39.75,135,-40.77378559112549,849613,6284,200.06954716000004,4.169155019521713,,
0.001,24096,849902,39.76,135,-40.418536136024876,849771,6285,200.02138914,4.223215800065261,,
0.001,,850000,,,-39.68315486907959,849888,,,4.397600846412854,199.43571285903454,39.7
0.001,24100,850057,39.72,135,-40.46288982190584,849927,6288,199.82161162,4.170536646476159,,
0.001,24104,850218,39.76,135,-40.05359516143799,850087,6289,199.9703566,4.138009440898895,,
0.001,24108,850376,39.76,135,-40.28338394165039,850244,6290,199.94026140999995,4.2177585271688605,,
0.001,24112,850531,39.74,135,-39.92694091796875,850400,6292,199.80603979,4.386965825007512,,
0.001,24116,850690,39.73,135,-40.70833797454834,850559,6293,199.76569134999997,4.289127489415611,,
0.001,24120,850849,39.7,135,-40.75553302764892,850718,6294,199.64906811999998,4.087967096230923,,
0.001,24124,851016,39.8,135,-39.514681861514134,850882,6295,200.17428205999997,4.27621815318153,,
0.001,24128,851173,39.77,135,-40.899406623840335,851040,6296,200.07789472999997,4.359803542112693,,
0.001,24132,851330,39.77,135,-39.87340324803402,851199,6297,200.13036754999996,4.209266882676345,,
0.001,24136,851487,39.75,135,-40.56687264693411,851355,6298,200.09087426999997,4.206200000567314,,
0.001,24140,851644,39.68,135,-39.90038776397705,851513,6300,199.82413615000002,4.222566738361266,,
0.001,24144,851807,39.72,135,-40.760497501918245,851676,6301,200.05815712,4.281807038842178,,
