train/learning_rate,train/n_updates,train/critic_loss,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/actor_loss,rollout/ep_rew_mean,time/fps,eval/mean_reward,eval/mean_ep_length
0.001,676389,0.9713738572299481,692,997.66,4551,677484,-59.5222357711792,564.5638528100001,148,,
0.001,679389,0.988449174195528,,,,680000,-59.39942593383789,,,822.5444437205791,1000.0
0.001,680389,1.1180623304098845,696,997.66,4580,681484,-59.44588062286377,560.18809937,148,,
0.001,684389,1.0746441569775342,,,,685000,-59.267987770080566,,,746.2402599930763,1000.0
,,,700,997.66,4608,685484,,557.2996477400001,148,,
0.001,688389,1.0116014274805785,704,997.66,4629,689484,-59.18249668121338,554.59391569,148,,
0.001,689389,0.9521660978347063,,,,690000,-59.17330622863769,,,830.6576602876187,1000.0
0.001,692389,0.9761523918062448,708,997.66,4658,693484,-59.39440780639649,552.77673471,148,,
0.001,694389,0.9659401358664036,,,,695000,-59.455704406738285,,,800.5851537525654,1000.0
0.001,696389,0.9471870287656784,712,997.66,4688,697484,-59.70887359619141,553.40067558,148,,
0.001,699389,0.7955548066049815,,,,700000,-59.7584066696167,,,850.4462616443634,1000.0
0.001,700389,0.8189627749323845,716,997.66,4717,701484,-59.70524689483643,552.83874939,148,,
0.001,704389,0.9160638383105397,,,,705000,-59.70845840454101,,,851.3551163852214,1000.0
,,,720,997.66,4745,705484,,538.2298106499999,148,,
0.001,708389,1.0164690634906293,724,997.66,4766,709484,-59.88576393127441,537.5556313100001,148,,
0.001,709389,0.87787050794065,,,,710000,-59.871194313049315,,,823.4127571523189,1000.0
0.001,712389,0.8197220260724425,728,997.66,4795,713484,-59.97957012939453,536.2663941300001,148,,
0.001,714389,0.8107110203951597,,,,715000,-59.98325569152832,,,762.2128000974656,1000.0
0.001,716389,0.784152825653553,732,997.66,4824,717484,-59.89104376983643,535.73872186,148,,
0.001,719389,0.9743823072910309,,,,720000,-59.864915298461916,,,820.4005697250366,1000.0
0.001,720389,0.9591272602677345,736,997.66,4852,721484,-59.912851432800295,534.30630829,148,,
0.001,724389,0.9175597882866859,,,,725000,-60.04194080352783,,,799.3134785652161,1000.0
,,,740,997.66,4881,725484,,533.64941643,148,,
0.001,728389,0.7466970101296901,744,997.66,4901,729484,-60.004867416381835,533.4908180199999,148,,
0.001,729389,0.8294494637101889,,,,730000,-59.95442237854004,,,789.0283505141736,1000.0
0.001,731792,0.7760358508999827,748,994.03,4927,732887,-59.86955642700195,532.17696041,148,,
0.001,734792,0.8284754230976105,,,,735000,-60.05387717437744,,,821.7020390033722,1000.0
0.001,735792,0.6692530918866396,752,994.03,4955,736887,-60.06525256347656,533.10185704,148,,
0.001,739792,0.6944886381551624,,,,740000,-60.30910387420654,,,803.5435828685761,1000.0
,,,756,994.03,4984,740887,,532.3631118899998,148,,
0.001,743792,0.9429982635751366,760,994.03,5005,744887,-60.41282643890381,531.79346963,148,,
0.001,744792,0.7469062856137753,,,,745000,-60.47612149047852,,,811.7374888181687,1000.0
0.001,747792,0.8847060898095369,764,994.03,5033,748887,-60.59977456665039,532.00053572,148,,
0.001,749792,0.7639551540836692,,,,750000,-60.614348999023434,,,858.7738448262214,1000.0
0.001,751792,0.7667717976868152,768,994.03,5062,752887,-60.866388130187985,533.6935025,148,,
0.001,754792,0.699765335008502,,,,755000,-60.874120445251464,,,836.0806405067444,1000.0
0.001,755792,0.6993864779099822,772,994.03,5091,756887,-60.83085739135742,535.2724805700001,148,,
0.001,759792,0.8070925747603178,,,,760000,-61.256475639343265,,,825.4873530566692,1000.0
,,,776,994.03,5120,760887,,538.96124029,148,,
0.001,763051,0.7635311235040426,780,986.62,5136,764146,-61.261859649658206,536.7068367100001,148,,
0.001,764051,0.7870097869113087,,,,765000,-61.376707229614254,,,836.0297755479812,1000.0
0.001,767051,0.8344123962149024,784,986.62,5165,768146,-61.495786918640135,547.7038203300001,148,,
0.001,769051,0.8599431892484426,,,,770000,-61.36113662719727,,,770.9893562555313,1000.0
0.001,771051,0.8548590741455555,788,986.62,5194,772146,-61.21245875549317,547.9947348200001,148,,
0.001,774051,1.0480581640452147,,,,775000,-61.16399361419678,,,848.5934667527675,1000.0
0.001,775051,0.8454261028766632,792,986.62,5222,776146,-61.00238047027588,549.1490736300001,148,,
0.001,779051,0.7782062080204487,,,,780000,-61.29442816162109,,,906.5819456219673,1000.0
,,,796,986.62,5251,780146,,553.01874478,148,,
0.001,783051,0.862138958632946,800,986.62,5271,784146,-61.69008692169189,556.0414397300001,148,,
0.001,784051,0.822841109201312,,,,785000,-61.655237655639645,,,847.7863512754441,1000.0
0.001,786914,0.7896938493326306,804,985.25,5299,788009,-61.64008218383789,557.36041456,148,,
0.001,788914,0.792559766933322,,,,790000,-61.858622634887695,,,788.7380884170532,1000.0
0.001,790914,0.6258532141372561,808,985.25,5328,792009,-62.167424438476566,558.04504802,148,,
0.001,793914,0.7959674295932054,,,,795000,-62.33989933013916,,,819.3375984847546,1000.0
0.001,794914,0.7274178890660405,812,985.25,5357,796009,-62.31411798095703,558.6350291499999,148,,
0.001,798914,0.7141526147723198,,,,800000,-62.64024091339111,,,834.2749830126762,1000.0
,,,816,985.25,5386,800009,,559.17676881,148,,
0.001,802914,0.6036252994835377,820,985.25,5406,804009,-62.845651458740235,576.43789527,148,,
0.001,803914,0.6704756975919008,,,,805000,-62.82131452178955,,,850.9201785266399,1000.0
0.001,806914,0.5826789329722524,824,985.25,5435,808009,-63.09149182128906,579.29488949,148,,
0.001,808914,0.8036389717161655,,,,810000,-62.983621170043946,,,821.0324736177921,1000.0
0.001,810914,0.7452453824281693,828,985.25,5464,812009,-63.190620391845705,581.0935039000001,148,,
0.001,813914,0.7976509428620339,,,,815000,-63.41292582702637,,,838.2184267818927,1000.0
0.001,814914,0.7340680931806565,832,985.25,5492,816009,-63.31628457641602,583.0174598399999,148,,
0.001,818914,0.6337577295675874,,,,820000,-63.31863025665283,,,825.7365808069706,1000.0
,,,836,985.25,5521,820009,,583.95411986,148,,
0.001,822914,0.7848663415014744,840,985.25,5542,824009,-63.44731427764893,585.71821006,148,,
0.001,823914,0.6494903650134802,,,,825000,-63.31942603302002,,,836.0154332995414,1000.0
0.001,826914,0.8242831336855888,844,985.25,5570,828009,-63.23865119934082,587.50595847,148,,
0.001,828914,0.6061120330989361,,,,830000,-63.25406495666504,,,816.2011197686195,1000.0
0.001,830914,0.7290092055052518,848,991.22,5599,832009,-63.21561441040039,592.73261603,148,,
0.001,833914,0.7772509872466326,,,,835000,-63.09408038330078,,,841.0039968311787,1000.0
0.001,834914,0.7093459502235056,852,991.22,5628,836009,-63.01401840209961,593.3680937200002,148,,
0.001,838914,0.6324294201433659,,,,840000,-63.07642644500732,,,849.6228479981422,1000.0
,,,856,991.22,5658,840009,,593.6987246,148,,
0.001,842914,0.5398695729523897,860,991.22,5678,844009,-63.39497964477539,594.0899688699999,148,,
0.001,843914,0.6111427682489157,,,,845000,-63.364673942565915,,,709.8441302597523,1000.0
0.001,846914,0.7257950500175356,864,991.22,5706,848009,-63.60110275268555,594.52073016,148,,
0.001,849545,0.6200044269300111,,,,850000,-63.69983498709542,,,879.8852397620678,1000.0
0.001,850545,0.5322992569208145,868,987.53,5733,851640,-63.86975992584229,593.16185531,148,,
0.001,854545,0.5265038391798734,,,,855000,-63.796821380615235,,,839.9664729952813,1000.0
,,,872,987.53,5762,855640,,593.2180204399999,148,,
0.001,858545,0.5481306593120098,876,987.53,5782,859640,-64.03949543762207,593.4732764900001,148,,
0.001,859545,0.5793878735527396,,,,860000,-63.85013725280762,,,838.39235445261,1000.0
0.001,862545,0.47150680689513685,880,994.94,5811,863640,-63.88932987213135,597.96392622,148,,
0.001,864545,0.5776936496570706,,,,865000,-63.891348381042484,,,819.7933470547199,1000.0
0.001,866545,0.5056011877059936,884,994.94,5840,867640,-64.01089400482178,599.06079194,148,,
0.001,869545,0.5161796916425229,,,,870000,-63.93606712341309,,,855.4881187796593,1000.0
0.001,870545,0.573330332428217,888,994.94,5868,871640,-63.96621141052246,601.0251039999999,148,,
0.001,874545,0.5271774934455752,,,,875000,-64.04941052246093,,,837.0859989464283,1000.0
,,,892,994.94,5896,875640,,602.4302945100001,148,,
0.001,878545,0.3947794154211879,896,994.94,5917,879640,-64.0175341949463,602.79207026,148,,
0.001,879545,0.4290757993534207,,,,880000,-64.09363678741455,,,810.9152956962586,1000.0
0.001,882545,0.5162342966869473,900,994.94,5947,883640,-64.010666847229,602.29885761,148,,
0.001,884545,0.41501415587961676,,,,885000,-64.18302185821533,,,870.0447108983993,1000.0
0.001,886545,0.4900634591281414,904,996.31,5976,887640,-64.19552935791016,604.2219568700001,148,,
0.001,889545,0.44603804521262647,,,,890000,-64.2322015914917,,,842.6590096652508,1000.0
0.001,890545,0.4628191365003586,908,996.31,6004,891640,-64.4044666595459,603.9239765099999,148,,
0.001,894545,0.47082701536267996,,,,895000,-64.14973216247559,,,846.8614858150482,1000.0
,,,912,996.31,6034,895640,,600.6505510800001,148,,
0.001,898545,0.4080598104596138,916,996.31,6054,899640,-64.208629196167,599.89564561,148,,
0.001,899545,0.4196102147847414,,,,900000,-64.30116651153564,,,875.7375151336194,1000.0
0.001,902545,0.49686020679026843,920,996.31,6083,903640,-64.32933184051514,598.57625469,148,,
0.001,904545,0.5216490536928177,,,,905000,-64.18733693695069,,,801.5318237781524,1000.0
0.001,906545,0.48204006551206113,924,996.31,6112,907640,-64.03347216796875,596.5322818599999,148,,
0.001,909545,0.41792312835901974,,,,910000,-64.22855519104004,,,830.4143466293812,1000.0
0.001,910545,0.570660015180707,928,996.31,6141,911640,-64.2098701171875,596.1288849,148,,
0.001,914545,0.48784620328992606,,,,915000,-64.41755534362792,,,848.5368710637092,1000.0
,,,932,996.31,6169,915640,,596.86701381,148,,
0.001,918545,0.479212619997561,936,996.31,6190,919640,-64.56332111358643,597.48724623,148,,
0.001,919545,0.40966363447159526,,,,920000,-64.49260831451416,,,824.5299440562725,1000.0
0.001,922545,0.4108389285057783,940,996.31,6218,923640,-64.45360123443604,596.98041873,148,,
0.001,924545,0.5025368338152766,,,,925000,-64.50599598693847,,,777.1988440334796,1000.0
0.001,926545,0.46908768548071383,944,996.31,6247,927640,-64.25823509216309,596.3910165300001,148,,
0.001,929545,0.55461585804075,,,,930000,-64.14912783050536,,,828.4608807265759,1000.0
0.001,930545,0.5250430710241198,948,996.31,6276,931640,-64.15586078643798,590.5596489200001,148,,
0.001,934545,0.5639318289682269,,,,935000,-64.18932647705078,,,832.9428669810295,1000.0
,,,952,996.31,6305,935640,,590.77768159,148,,
0.001,938545,0.4162003394812345,956,996.31,6325,939640,-64.25949809265137,589.98823885,148,,
0.001,939545,0.42641189420968295,,,,940000,-64.3609871673584,,,868.6789635598659,1000.0
0.001,942545,0.43773177336156366,960,996.31,6354,943640,-64.38575717163086,590.04239682,148,,
0.001,944545,0.43331293284893035,,,,945000,-64.60127416992188,,,826.3808246254921,1000.0
0.001,946545,0.4833454150632024,964,996.31,6382,947640,-64.65173336029052,589.76902144,148,,
0.001,949545,0.43416322145611047,,,,950000,-64.8479672164917,,,833.8921959638595,1000.0
0.001,950545,0.5512282637953758,968,1000.0,6411,951640,-64.83526992797852,591.01370754,148,,
0.001,954545,0.6522352040559053,,,,955000,-64.85826718902588,,,813.8033374965191,1000.0
,,,972,1000.0,6439,955640,,589.0046479199999,148,,
0.001,958545,0.4745052053257823,976,1000.0,6459,959640,-64.78774221038819,587.78641714,148,,
0.001,959545,0.4299450489357114,,,,960000,-64.88311735534668,,,893.6069913506508,1000.0
0.001,962545,0.4597407784536481,980,1000.0,6488,963640,-64.97153086090088,589.08043394,148,,
0.001,964545,0.5433818004876375,,,,965000,-65.16704588317872,,,878.8121809601784,1000.0
0.001,966545,0.5640357419773936,984,1000.0,6517,967640,-65.29577068328858,589.13462652,148,,
0.001,969545,0.501056594721973,,,,970000,-65.56775130462647,,,854.5931984424591,1000.0
0.001,970545,0.4768519057556987,988,1000.0,6545,971640,-65.61684691619872,589.8879987300002,148,,
0.001,974545,0.4404347689002752,,,,975000,-65.77759160614013,,,804.3248303711414,1000.0
,,,992,1000.0,6574,975640,,589.84438365,148,,
0.001,978545,0.4801645301654935,996,1000.0,6594,979640,-66.00162236785889,589.50083924,148,,
0.001,979545,0.44616052516549826,,,,980000,-65.88844017791747,,,854.8159886240959,1000.0
0.001,982545,0.43939275238662956,1000,1000.0,6623,983640,-65.72974099731445,590.3224862699999,148,,
0.001,984545,0.5330594936609269,,,,985000,-65.79631311035156,,,828.6194355666637,1000.0
0.001,986545,0.5128244785740972,1004,1000.0,6651,987640,-65.78509116363526,587.06917329,148,,
0.001,989545,0.4496503209248185,,,,990000,-65.91944827270508,,,849.4723149895668,1000.0
0.001,990545,0.5947253085225821,1008,1000.0,6681,991640,-65.80320476531982,587.6884872400001,148,,
0.001,994545,0.3998880608305335,,,,995000,-65.61870034027099,,,866.5058820903301,1000.0
,,,1012,1000.0,6709,995640,,586.5523678,148,,
0.001,998545,0.3880288845524192,1016,1000.0,6730,999640,-65.54615061187744,586.09708176,148,,
0.001,999545,0.41032347191125157,,,,1000000,-65.53813333892822,,,832.3857203125954,1000.0
0.001,1002545,0.4578125443533063,1020,1000.0,6758,1003640,-65.39692791748047,586.10805065,148,,
0.001,1004545,0.657504781447351,,,,1005000,-65.47971189880371,,,877.9285638570785,1000.0
0.001,1006545,0.41757057037204504,1024,1000.0,6787,1007640,-65.54710942077637,587.57985859,148,,
0.001,1009545,0.4199230422303081,,,,1010000,-65.6522699508667,,,894.9184974372387,1000.0
0.001,1010545,0.4616702037751675,1028,1000.0,6816,1011640,-65.66213535308837,587.46081336,148,,
0.001,1014545,0.3840110265016556,,,,1015000,-65.65261040496826,,,831.0666820287704,1000.0
,,,1032,1000.0,6845,1015640,,586.5071820599999,148,,
0.001,1018545,0.4394994955137372,1036,1000.0,6865,1019640,-65.65295712280273,586.42657563,148,,
0.001,1019545,0.4890138241797686,,,,1020000,-65.54790275573731,,,796.7500452280044,1000.0
0.001,1022545,0.518907234966755,1040,1000.0,6894,1023640,-65.6377751159668,587.3726252800001,148,,
0.001,1024545,0.35520500333607197,,,,1025000,-65.7391111831665,,,847.4654361367226,1000.0
0.001,1026545,0.36907624039053916,1044,1000.0,6923,1027640,-65.85010257720947,589.2426912000001,148,,
0.001,1029545,0.4455510696694255,,,,1030000,-65.92924559020996,,,814.9643966019154,1000.0
0.001,1030545,0.3819744809418917,1048,1000.0,6952,1031640,-65.95013337707519,594.35552455,148,,
0.001,1034545,0.4431344217583537,,,,1035000,-65.9844306716919,,,834.3416237771511,1000.0
,,,1052,1000.0,6980,1035640,,594.8468335800001,148,,
0.001,1038545,0.48992263204604386,1056,1000.0,7001,1039640,-66.13454080200195,595.05046118,148,,
0.001,1039545,0.40565156675875186,,,,1040000,-66.09668815612793,,,802.8779019713402,1000.0
0.001,1042100,0.5035727333512392,1060,995.55,7027,1043195,-66.03920681356526,590.7171310000001,148,,
0.001,1044100,0.5127312176525592,,,,1045000,-66.07573946380616,,,841.9146716356278,1000.0
0.001,1046100,0.4920352793931961,1064,995.55,7056,1047195,-66.06502848052979,589.73364469,148,,
0.001,1049100,0.4615128655210137,,,,1050000,-66.07326922607422,,,853.8772218346596,1000.0
0.001,1050100,0.38526524537056683,1068,995.55,7085,1051195,-66.08278952789307,590.3478020800001,148,,
0.001,1054100,0.37336422431468963,,,,1055000,-66.04040203857421,,,831.991549539566,1000.0
,,,1072,995.55,7114,1055195,,591.8401291900001,148,,
0.001,1058100,0.452427950553596,1076,995.55,7134,1059195,-66.25270854187012,593.0687906800001,148,,
0.001,1059100,0.49730157490074633,,,,1060000,-66.2452367401123,,,864.6089209020138,1000.0
0.001,1062100,0.32721880221366884,1080,995.55,7163,1063195,-66.26935835266113,592.3864666799999,148,,
0.001,1064100,0.3877031599357724,,,,1065000,-66.25261219787598,,,881.6811923265457,1000.0
0.001,1066100,0.3496615896522999,1084,995.55,7191,1067195,-66.30556105041504,591.8106964400001,148,,
0.001,1069100,0.3392979575842619,,,,1070000,-66.28887478637695,,,857.5710933685302,1000.0
0.001,1070100,0.4300668825432658,1088,995.55,7220,1071195,-66.37175735473633,591.5414053200001,148,,
0.001,1074100,0.38733547830581666,,,,1075000,-66.3961167755127,,,870.0246396422386,1000.0
,,,1092,995.55,7249,1075195,,592.30344382,148,,
0.001,1078100,0.42674739734083417,1096,995.55,7270,1079195,-66.62892224121094,584.6228295300001,148,,
0.001,1079100,0.41649085059016944,,,,1080000,-66.6066064453125,,,874.1724764168263,1000.0
0.001,1082100,0.4239637962654233,1100,995.55,7298,1083195,-66.67344750976562,585.14144996,148,,
0.001,1084100,0.5686436612457036,,,,1085000,-66.68695343017578,,,826.1932255089283,1000.0
0.001,1086100,0.5602872480750084,1104,995.55,7326,1087195,-66.63073768615723,587.10067886,148,,
0.001,1089100,0.44309476236999035,,,,1090000,-66.53476551818848,,,832.9727091968059,1000.0
0.001,1090100,0.38064515284448863,1108,995.55,7355,1091195,-66.5053233795166,586.03378573,148,,
0.001,1094100,0.34991940592974424,,,,1095000,-66.2294818725586,,,815.5817237079143,1000.0
,,,1112,995.55,7384,1095195,,589.00472932,148,,
0.001,1098100,0.3482429401986301,1116,995.55,7404,1099195,-66.04387916564941,588.95126281,148,,
0.001,1099100,0.38613404096662995,,,,1100000,-66.09187134552002,,,865.9716154992581,1000.0
0.001,1102100,0.5165295476689935,1120,995.55,7434,1103195,-66.19466485595703,589.4537656,148,,
0.001,1104100,0.36845424005389216,,,,1105000,-66.18191389465332,,,864.5148817121983,1000.0
0.001,1106100,0.4128002834096551,1124,995.55,7462,1107195,-66.1915758743286,588.12411116,148,,
0.001,1109100,0.3710310736447573,,,,1110000,-66.08094303894043,,,902.4595162153244,1000.0
0.001,1110100,0.3347449393719435,1128,995.55,7491,1111195,-66.12893109130859,588.19792318,148,,
0.001,1114100,0.39039861208945514,,,,1115000,-65.98004013061524,,,858.8953360557556,1000.0
,,,1132,995.55,7520,1115195,,587.02692024,148,,
0.001,1118100,0.4433257685303688,1136,995.55,7541,1119195,-65.96930644226074,586.4390618299999,148,,
0.001,1119100,0.3528503205627203,,,,1120000,-66.03335306549073,,,865.6614994943142,1000.0
0.001,1122100,0.35672315924614667,1140,995.55,7569,1123195,-66.1960724029541,586.7774043899999,148,,
0.001,1124100,0.43586109022796155,,,,1125000,-66.20929576873779,,,868.000325679779,1000.0
0.001,1126100,0.354942164093256,1144,995.55,7598,1127195,-66.19339947509765,586.25732978,148,,
0.001,1129100,0.32455012715235354,,,,1130000,-66.16140354919433,,,827.7987778186798,1000.0
0.001,1130100,0.3069966449663043,1148,995.55,7627,1131195,-66.14782554626464,584.55937485,148,,
0.001,1134100,0.37442697551101445,,,,1135000,-66.2429270477295,,,876.0003535270691,1000.0
,,,1152,995.55,7656,1135195,,584.97294444,148,,
0.001,1138100,0.3057139096260071,1156,995.55,7676,1139195,-66.49334791564941,586.5081230300001,148,,
0.001,1139100,0.31662646526098254,,,,1140000,-66.52324844360352,,,795.2017223060132,1000.0
0.001,1142100,0.3681638522967696,1160,1000.0,7705,1143195,-66.43318928527832,588.34893427,148,,
0.001,1144100,0.3310270123630762,,,,1145000,-66.32193005371094,,,824.5525388337671,1000.0
0.001,1146100,0.3934784763380885,1164,1000.0,7733,1147195,-66.24492958831787,588.3895221199999,148,,
0.001,1149100,0.415507647164166,,,,1150000,-66.1064214630127,,,776.1870266020298,1000.0
0.001,1150100,0.43222244522720576,1168,1000.0,7762,1151195,-66.05491967773438,585.60698809,148,,
0.001,1154100,0.40377307872474194,,,,1155000,-65.69458862304687,,,219.43796168901025,1000.0
,,,1172,1000.0,7791,1155195,,576.3349766599999,148,,
0.001,1158100,1.1678185893893243,1176,1000.0,7811,1159195,-64.15135270690918,560.9158561400001,148,,
0.001,1159100,1.3079501599669456,,,,1160000,-64.21421056365966,,,-14.380931810865878,1000.0
0.001,1162100,0.8889582475721836,1180,1000.0,7840,1163195,-62.858638473510744,534.05376046,148,,
0.001,1164100,1.2658498205244542,,,,1165000,-61.852095474243164,,,339.34595087566413,1000.0
0.001,1166100,1.2206171717494727,1184,1000.0,7869,1167195,-61.213815605163575,508.79755855,148,,
0.001,1169100,0.9194673722386361,,,,1170000,-60.0110627746582,,,213.67579687145772,1000.0
0.001,1170100,0.7879219650626182,1188,1000.0,7898,1171195,-59.70442587280274,488.25163812000005,148,,
0.001,1174100,0.5296458445042371,,,,1175000,-60.10787403106689,,,785.6458364784718,1000.0
,,,1192,1000.0,7927,1175195,,478.60221428000006,148,,
0.001,1178100,0.4157907305210829,1196,1000.0,7947,1179195,-60.53011888885498,485.42380211000005,148,,
0.001,1179100,0.39795005904138087,,,,1180000,-60.70718603515625,,,900.3631032347679,1000.0
0.001,1182100,0.3179343654513359,1200,1000.0,7977,1183195,-61.139231735229494,484.61001333,148,,
0.001,1184100,0.3011890330463648,,,,1185000,-61.32779113006592,,,874.8091266512871,1000.0
0.001,1186100,0.24214450491219758,1204,1000.0,8006,1187195,-61.580369400024416,484.80354370999993,148,,
0.001,1189100,0.25621455766260626,,,,1190000,-61.94793948364258,,,917.03983528018,1000.0
0.001,1190100,0.23031298493593932,1208,1000.0,8035,1191195,-62.13995817565918,487.18708789000004,148,,
0.001,1194100,0.21591759012266992,,,,1195000,-62.590662155151364,,,835.4123588442802,1000.0
,,,1212,1000.0,8063,1195195,,487.8346467399999,148,,
0.001,1198100,0.2393211660720408,1216,1000.0,8083,1199195,-62.964507400512694,488.69593803000004,148,,
0.001,1199100,0.24470689588785172,,,,1200000,-63.035813842773436,,,864.7180814862252,1000.0
0.001,1202100,0.3317926664501429,1220,1000.0,8112,1203195,-63.309812423706056,488.4776069,148,,
0.001,1204100,0.26050048556923866,,,,1205000,-63.407341690063475,,,834.6993253827095,1000.0
0.001,1206100,0.2539891367517412,1224,1000.0,8140,1207195,-63.50804914855957,487.9718384799999,148,,
0.001,1209100,0.23248508149012923,,,,1210000,-63.81289566040039,,,830.303858602047,1000.0
0.001,1210100,0.20785204004868865,1228,1000.0,8169,1211195,-63.82785234069824,487.32220955000014,148,,
0.001,1214100,0.19426754803210497,,,,1215000,-64.09565981292725,,,850.017214256525,1000.0
,,,1232,1000.0,8199,1215195,,486.74250426,148,,
0.001,1218100,0.2172339967638254,1236,1000.0,8219,1219195,-64.22494593811035,486.19523064000003,148,,
0.001,1219100,0.3116540100052953,,,,1220000,-64.29107359313964,,,862.7795841038227,1000.0
0.001,1222100,0.1805654029250145,1240,1000.0,8247,1223195,-64.56498782348633,485.44768322,148,,
0.001,1224100,0.2248555490039289,,,,1225000,-64.70474234008789,,,881.7264195144177,1000.0
0.001,1226100,0.27431718639284375,1244,1000.0,8276,1227195,-64.7989019317627,482.29205306000006,148,,
0.001,1229100,0.24512924932315946,,,,1230000,-64.87148677825928,,,876.9170490801334,1000.0
0.001,1230100,0.2915688379742205,1248,1000.0,8305,1231195,-64.91229039001465,484.54607184,148,,
0.001,1234100,0.29727785010635854,,,,1235000,-64.75257179260254,,,920.4685234963894,1000.0
,,,1252,1000.0,8334,1235195,,483.40430240999996,148,,
0.001,1238100,0.28458049771934746,1256,1000.0,8354,1239195,-65.09352738189698,483.55267461000005,148,,
0.001,1239100,0.355954772092402,,,,1240000,-65.23509398651123,,,935.0790525853633,1000.0
0.001,1242073,0.502218778014183,1260,999.73,8382,1243168,-65.39303674316406,486.46152643,148,,
0.001,1244073,0.2752190589979291,,,,1245000,-65.41105950164796,,,918.3436019480229,1000.0
0.001,1246073,0.3233791061714292,1264,999.73,8411,1247168,-65.27361918640136,487.35517671,148,,
0.001,1249073,0.33294888243079185,,,,1250000,-65.39255486297607,,,916.205877828598,1000.0
0.001,1250073,0.26550626710802316,1268,999.73,8439,1251168,-65.36649536132812,490.42999263999997,148,,
0.001,1254073,0.25398397276550533,,,,1255000,-65.38815033721924,,,911.0935134112835,1000.0
,,,1272,999.73,8468,1255168,,500.61851616,148,,
0.001,1258073,0.33463701675087215,1276,999.73,8488,1259168,-65.56748168945313,517.01169999,148,,
0.001,1259073,0.3113520887158811,,,,1260000,-65.63436903381347,,,927.6265153229236,1000.0
0.001,1262073,0.20552297572791575,1280,999.73,8517,1263168,-65.80846156311036,544.78814191,148,,
0.001,1264448,0.3237285538315773,,,,1265000,-65.80785329291162,,,894.9964430570602,1000.0
0.001,1265448,0.26965697322040794,1284,993.48,8543,1266543,-65.75757217407227,566.24955851,148,,
0.001,1269448,0.24492305132001638,,,,1270000,-65.9128424835205,,,851.2666424274445,1000.0
,,,1288,993.48,8572,1270543,,587.1147697800001,148,,
0.001,1273448,0.23977611216902733,1292,993.48,8592,1274543,-66.17290113830566,597.16706911,148,,
0.001,1274448,0.27714861000329255,,,,1275000,-66.23436018371582,,,880.3941824376583,1000.0
0.001,1277448,0.26237286352366207,1296,993.48,8620,1278543,-66.49002966308593,600.03106221,148,,
0.001,1279448,0.3053148278072476,,,,1280000,-66.58141346740723,,,912.7684684097767,1000.0
0.001,1281448,0.3115653369575739,1300,993.48,8649,1282543,-66.6854391784668,601.75301238,148,,
0.001,1284448,0.3012751969024539,,,,1285000,-66.69565643310547,,,907.2493423938752,1000.0
0.001,1285448,0.25348504906892777,1304,984.5,8676,1285645,-66.68148844909668,597.3186808099999,148,,
0.001,1288550,0.40113190526515247,1308,984.5,8693,1289645,-66.88289712524414,597.80284304,148,,
0.001,1289550,0.29220705495029686,,,,1290000,-66.92734518432617,,,856.8545382559299,1000.0
0.001,1292550,0.31705132927745583,1312,984.5,8721,1293645,-66.91202130126953,598.8650459699999,148,,
0.001,1294550,0.2546594864055514,,,,1295000,-66.95940495300293,,,922.905762964487,1000.0
0.001,1296550,0.256598904594779,1316,984.5,8750,1297645,-66.93400227355957,598.47779669,148,,
0.001,1299550,0.22117556774243713,,,,1300000,-67.17214715576172,,,851.7392177641392,1000.0
0.001,1300550,0.21983992002904415,1320,984.5,8779,1301645,-67.26774397277832,600.30694379,148,,
0.001,1304550,0.19965788296982645,,,,1305000,-67.4489725036621,,,906.7802494585515,1000.0
,,,1324,984.5,8808,1305645,,602.44664542,148,,
0.001,1308550,0.2343627229593694,1328,984.5,8828,1309645,-67.60180654907226,604.36803599,148,,
0.001,1309550,0.2023465385325253,,,,1310000,-67.65604975891114,,,913.9957368195057,1000.0
0.001,1312550,0.3373863358646631,1332,984.5,8857,1313645,-67.71753408813477,607.3371648399999,148,,
0.001,1314550,0.21687245758995413,,,,1315000,-67.87026022338867,,,891.7747174680233,1000.0
0.001,1316550,0.294407143894583,1336,984.5,8885,1317645,-67.8611656036377,609.8518997,148,,
0.001,1319550,0.24396793089061974,,,,1320000,-67.93237860107422,,,914.8327084839344,1000.0
0.001,1320550,0.17600575247779487,1340,984.5,8914,1321645,-68.01909628295898,611.4877438699999,148,,
0.001,1324550,0.20988792308047413,,,,1325000,-68.15054684448242,,,927.2257488250732,1000.0
,,,1344,984.5,8943,1325645,,615.7442702899999,148,,
0.001,1328550,0.20343381316587328,1348,984.5,8963,1329645,-68.36330140686036,617.5524918799999,148,,
0.001,1329550,0.2616888360455632,,,,1330000,-68.47070700073242,,,912.7168935000897,1000.0
0.001,1332550,0.2545883414708078,1352,984.5,8992,1333645,-68.50954954528808,617.14672675,148,,
0.001,1334550,0.19350900556519626,,,,1335000,-68.5669787902832,,,878.4278065860271,1000.0
0.001,1336550,0.20951410330832004,1356,984.5,9020,1337645,-68.58050427246094,617.2776515099999,148,,
0.001,1339200,0.23729244505614042,,,,1340000,-68.57024365234375,,,863.532173448801,1000.0
0.001,1340200,0.24574465821310879,1360,981.27,9047,1341295,-68.49536340332031,615.60363009,148,,
