time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/episodes,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
,,225000,,,,0.001,224049,-216.59659255981444,23.997718821287155,867.6,2651.937675324082
,,227500,,,,0.001,227049,-217.4994651184082,22.38313944005966,1000.0,2962.4864517182114
2124,854.77,228125,2555.0291184899997,107,896,,,,,,
,,230000,,,,0.001,229049,-218.12660037231444,28.4705751042366,945.9,2862.4127149373294
2161,860.23,231548,2569.99836855,107,900,0.001,231049,-218.3994006347656,25.414730710029602,,
,,232500,,,,0.001,231472,-218.19382671140275,25.232393477825408,982.8,2971.042273807526
,,235000,,,,0.001,234472,-219.13274884033203,24.727469902515413,1000.0,2874.6950888454912
2213,871.95,235548,2598.4569493800004,106,904,,,,,,
,,237500,,,,0.001,236936,-219.97022885289687,31.152673848744097,1000.0,2885.138305401802
2246,891.74,239012,2656.4262161899996,106,908,0.001,237936,-220.19292678833008,21.335365820884704,,
,,240000,,,,0.001,238936,-221.03716952514648,22.52914355802536,1000.0,3016.305608218908
,,242500,,,,0.001,241936,-221.2554779663086,24.747614521026613,1000.0,2998.342253804207
2300,901.04,243012,2679.1833266199997,105,912,,,,,,
,,245000,,,,0.001,243936,-222.0580617980957,23.628198506355286,1000.0,2849.617490822077
2338,910.38,247012,2704.3497362299995,105,916,0.001,245936,-222.87308755493163,22.77934491157532,,
,,247500,,,,0.001,246936,-223.04811309814454,26.872177307605742,1000.0,2880.6756342858075
,,250000,,,,0.001,249655,-224.11981463623047,24.74660457754135,985.0,2927.1112326532602
2390,910.64,250609,2704.98056345,104,920,,,,,,
,,252500,,,,0.001,251533,-224.41520834350587,24.16707822751999,1000.0,3060.1327504485844
2428,910.64,254609,2709.51553352,104,924,0.001,253533,-225.49689486694336,23.4900005402565,,
,,255000,,,,0.001,254533,-226.12878811645507,20.62535496520996,1000.0,3045.988474401832
,,257500,,,,0.001,256533,-226.41034838867188,20.646923696994783,1000.0,2984.7484501749277
2480,910.64,258609,2709.53725206,104,928,0.001,257533,-226.38576055908203,21.76476108789444,,
,,260000,,,,0.001,259533,-226.7305705871582,23.565356411457064,998.65,3018.9608505815268
,,262500,,,,0.001,261533,-227.32136068725586,18.56572931599617,974.05,2926.0150654673575
2536,916.03,262609,2723.53963057,103,932,,,,,,
,,265000,,,,0.001,264533,-227.50657040405272,21.593797907829284,994.2,2974.463238233328
2574,928.79,266609,2755.5513160900005,103,936,0.001,265533,-228.10579611206055,23.133252232551573,,
,,267500,,,,0.001,266533,-228.7766096496582,22.813381881713866,1000.0,2948.1182895183565
,,270000,,,,0.001,269533,-228.89977264404297,19.886894901275635,1000.0,3009.4123719722033
2627,942.74,270609,2791.3894425299995,102,940,,,,,,
,,272500,,,,0.001,271533,-229.94424658203124,21.754560710906983,1000.0,2960.180685213208
2665,942.74,274609,2792.2514162999996,103,944,0.001,273533,-230.0986512145996,22.40090599966049,,
,,275000,,,,0.001,274874,-231.66107445432428,17.298613781803166,642.15,2016.6963691592216
,,277500,,,,0.001,276874,-231.07309243774415,23.693520528316498,975.75,2865.123218154907
2710,936.15,277950,2775.75255003,102,948,,,,,,
2723,913.84,279719,2708.1599863600004,102,952,0.001,279316,-230.6182206587358,20.212301691737743,,
,,280000,,,,0.001,279643,-230.39754865213405,15.703225770856992,975.8,2929.845314258337
2753,898.13,282148,2662.4878054899996,102,956,0.001,281753,-231.4524140319824,19.14481770825386,,
,,282500,,,,0.001,282072,-232.61414203643798,33.9234058161888,624.2,1976.5281156539918
,,285000,,,,0.001,284523,-232.75548873901369,21.590376832962036,1000.0,3099.6149746984242
2793,892.64,285599,2650.40247997,102,960,,,,,,
,,287500,,,,0.001,286523,-233.9330881652832,19.674011828899385,923.5,2810.8958608210087
2828,892.64,289599,2648.3765076299997,102,964,0.001,288523,-233.34874090576173,24.607749670028685,,
,,290000,,,,0.001,289523,-233.20521658325194,19.224621480464936,997.75,2946.5846191763876
,,292500,,,,0.001,291523,-234.50354922485351,21.669258294820786,1000.0,3003.2514679551123
2881,892.64,293599,2654.4411099000004,101,968,0.001,292523,-233.74595062255858,21.58200109434128,,
,,295000,,,,0.001,294523,-235.01151644897462,21.02750636768341,957.2,2800.018799978495
,,297500,,,,0.001,296493,-235.91602993774413,22.076051691055298,1000.0,2954.3389851510524
2932,892.34,297569,2660.9062604199994,101,972,,,,,,
,,300000,,,,0.001,299493,-236.25987982177733,24.53082169675827,990.1,2936.3258952856063
2972,901.03,301569,2690.01078383,101,976,0.001,300493,-236.69615631103517,18.80168840789795,,
,,302500,,,,0.001,301493,-237.6353835144043,23.852945519924162,888.7,2729.1131252765654
,,305000,,,,0.001,304493,-237.33944421386718,20.003421360731124,1000.0,3126.241646486521
3025,909.73,305569,2720.71566098,100,980,,,,,,
,,307500,,,,0.001,306493,-237.43353900146485,20.50879712629318,1000.0,3096.061247807741
3063,916.98,309569,2746.3844282399996,101,984,0.001,308493,-237.44046536254882,18.89455803823471,,
,,310000,,,,0.001,309493,-237.55452529907225,20.209536339521406,1000.0,3032.4918559074404
,,312500,,,,0.001,311493,-238.63873486328126,22.64109368276596,1000.0,3053.712241244316
3116,934.44,313569,2804.22634529,100,988,0.001,312493,-238.35542849731445,21.126752969264984,,
,,315000,,,,0.001,314493,-239.08985223388672,15.846032038211822,1000.0,3036.2075067818164
,,317500,,,,0.001,316493,-239.1898800048828,17.554315634250642,986.95,2929.1894541561605
3169,934.44,317569,2807.1516177299995,100,992,,,,,,
,,320000,,,,0.001,318931,-240.05224041748048,17.35670357990265,1000.0,3136.1335383951664
3202,928.82,321007,2791.86917241,100,996,0.001,319931,-239.76684579467772,20.255761038303376,,
,,322500,,,,0.001,321931,-240.28698977661134,21.56870440721512,1000.0,2936.5608599811794
,,325000,,,,0.001,323931,-240.42629614257814,18.92779473733902,1000.0,2970.441616219282
3255,934.59,325007,2807.3149868099995,99,1000,,,,,,
,,327500,,,,0.001,326931,-241.09567681884766,22.200903321266175,987.65,2951.7056294202803
3291,934.59,329007,2809.96449158,99,1004,0.001,327931,-241.0183200378418,16.893540737867355,,
,,330000,,,,0.001,328931,-241.28697885131837,21.137308232307433,1000.0,3045.1579776227472
,,332500,,,,0.001,331931,-241.99803454589843,18.47317216348648,880.0,2624.921691942215
3344,939.95,333007,2825.1375687000004,99,1008,,,,,,
,,335000,,,,0.001,333931,-241.98071762084962,20.587243535757064,1000.0,2969.8680136591197
3381,939.95,337007,2826.83105973,99,1012,0.001,335931,-241.54626290893555,18.38231278681755,,
,,337500,,,,0.001,336931,-242.11366256713868,17.252805160999298,1000.0,3119.7138780355453
,,340000,,,,0.001,339849,-242.71342288208007,16.281282282590865,1000.0,2964.4245650410653
3434,939.13,340925,2830.447992,99,1016,,,,,,
,,342500,,,,0.001,341849,-242.82082794189452,14.544175786972046,1000.0,2900.3017072439193
3469,937.01,344310,2822.583618500001,99,1020,0.001,343234,-243.92442883111033,21.03129464310485,,
,,345000,,,,0.001,344234,-243.40070233154296,17.69700975036621,1000.0,3057.4838585793973
,,347500,,,,0.001,347234,-243.93605291748048,20.583888778209687,1000.0,3088.8351736068726
3523,937.01,348310,2823.8881863000006,98,1024,,,,,,
,,350000,,,,0.001,349234,-243.9123893432617,17.40125470972061,1000.0,3057.857176372409
3562,937.01,352310,2824.97600795,98,1028,0.001,351234,-243.92037826538086,14.541000733375549,,
,,352500,,,,0.001,352234,-243.8180924987793,21.190760337352753,1000.0,3038.389790326357
,,355000,,,,0.001,354234,-244.57513339233398,19.335012098789214,1000.0,2984.664425069094
3614,937.01,356310,2825.2946935600003,98,1032,0.001,355234,-244.4619923400879,18.94286313199997,,
,,357500,,,,0.001,357234,-244.9296610107422,15.962464337587356,1000.0,3060.6356733202933
,,360000,,,,0.001,359234,-246.04777471923828,17.19095429801941,1000.0,2986.5914128899576
3669,937.01,360310,2829.0523524600007,98,1036,,,,,,
,,362500,,,,0.001,362234,-245.62032446289064,16.447310031175615,1000.0,3006.799817490578
3708,937.01,364310,2828.3022761400002,98,1040,0.001,363234,-245.98978399658202,14.978859051704406,,
,,365000,,,,0.001,364234,-245.99498822021485,22.53758419203758,1000.0,2989.9544741392137
,,367500,,,,0.001,367234,-246.54691821289063,19.71101290512085,1000.0,3121.9882727503777
3761,937.01,368310,2827.2147034800005,97,1044,,,,,,
,,370000,,,,0.001,369234,-246.7247564086914,16.987552349328993,945.05,2801.021206685901
3798,943.6,372310,2845.1750098099997,98,1048,0.001,371234,-247.6672939758301,17.914399947881698,,
,,372500,,,,0.001,372234,-247.0547254333496,22.26251716732979,992.6,2927.7858107358215
,,375000,,,,0.001,374752,-247.53284092023105,15.057926560921098,982.5,2986.8723211020233
3850,961.09,375828,2896.1768729300006,97,1052,,,,,,
,,377500,,,,0.001,376752,-247.92496310424804,20.122955261945723,1000.0,3136.0706601679326
3887,976.8,379828,2945.50507499,97,1056,0.001,378752,-248.51564892578125,18.481990684986116,,
,,380000,,,,0.001,379752,-248.6029537963867,20.093664248466492,948.65,2711.573586764932
,,382500,,,,0.001,381619,-248.41482357174914,18.265615693150643,985.3,2817.750498127937
3940,980.96,383695,2951.86121741,97,1060,0.001,382619,-248.81364459228516,16.360327218294145,,
,,385000,,,,0.001,384619,-248.1650574951172,21.044853482723237,1000.0,3035.2086441248657
,,387500,,,,0.001,386619,-248.1846601867676,18.533554497241973,1000.0,2994.956302717328
3994,980.96,387695,2953.94340481,97,1064,,,,,,
,,390000,,,,0.001,388925,-248.40861461365145,12.725657129599378,885.45,2617.0153123706577
4025,970.45,390644,2922.41433159,97,1068,0.001,389925,-248.4264058227539,24.15867957520485,,
,,392500,,,,0.001,391568,-248.74395791625977,20.780864359855652,912.3,2794.932676103711
4060,968.54,394423,2917.3498283599997,97,1072,0.001,393478,-248.38378634982638,21.78124569208935,,
,,395000,,,,0.001,394347,-247.97262197046237,19.69293134451187,1000.0,3067.1992528945207
,,397500,,,,0.001,397347,-248.52482107543946,19.19119721674919,1000.0,2994.6571916639805
4112,968.54,398423,2916.40753814,96,1076,,,,,,
,,400000,,,,0.001,399347,-248.79480358886718,19.150707753181457,944.6,2746.4570160269736
4150,968.54,402423,2912.1738262500003,96,1080,0.001,401347,-248.27382974243164,17.650893122434617,,
,,402500,,,,0.001,402347,-248.61882638549804,18.20479785013199,943.65,2816.9638786554337
,,405000,,,,0.001,404878,-248.93961599731446,22.50896190881729,847.95,2609.9797541618345
4199,963.85,405954,2896.9941674699994,96,1084,,,,,,
,,407500,,,,0.001,407302,-249.23413820086785,15.497749815009675,702.85,2143.932475808263
4225,951.14,408683,2855.7595703099996,96,1088,0.001,407607,-248.80468930696188,22.494146465864336,,
,,410000,,,,0.001,409607,-249.10837048339843,21.605503665685653,1000.0,3106.5771188467743
4262,948.12,412381,2850.2116833100004,96,1092,0.001,411305,-249.12687346450238,19.461022130397808,,
,,412500,,,,0.001,412305,-248.59101736450197,18.664552265644073,934.8,2828.9013593405484
,,415000,,,,0.001,414305,-248.77269635009765,21.83332120537758,1000.0,2912.276861426234
4313,953.74,416381,2864.7329185900003,96,1096,0.001,415305,-248.62884799194336,17.374882049560547,,
,,417500,,,,0.001,417265,-248.88268483479817,20.9084688509504,1000.0,2924.0894940376284
,,420000,,,,0.001,419265,-248.7483038635254,18.895355981588363,905.1,2793.5139502316715
4364,952.72,420279,2864.02612099,96,1100,,,,,,
,,422500,,,,0.001,422203,-249.4798518676758,16.770371040105818,955.25,2909.725227957964
4401,952.72,424279,2864.16121186,96,1104,0.001,423203,-248.87591412353515,20.011487720012664,,
,,425000,,,,0.001,424203,-249.18289938354494,15.69219814157486,1000.0,3010.002493196726
,,427500,,,,0.001,426950,-249.21725647462242,16.38423334578753,1000.0,2934.444860839844
4453,950.19,428026,2857.5144407899993,96,1108,,,,,,
,,430000,,,,0.001,428950,-248.6143341369629,16.383850428342818,1000.0,2975.2975208461285
4491,950.19,432026,2854.8733827799997,96,1112,0.001,430950,-248.54130731201172,17.564086861133575,,
,,432500,,,,0.001,431950,-248.72391110229492,18.337649624347687,1000.0,3040.6322165489196
,,435000,,,,0.001,434066,-249.21378042602538,18.0151408867836,1000.0,3090.414578592777
4541,942.17,435142,2825.1988482999996,95,1116,,,,,,
,,437500,,,,0.001,437066,-249.50959393310546,15.08394450879097,1000.0,2920.4324992239476
4578,948.32,439142,2843.8042593699997,95,1120,0.001,438066,-249.38224017333985,19.840655940771104,,
,,440000,,,,0.001,439066,-249.75227124023436,20.99118292427063,1000.0,3023.71743684113
,,442500,,,,0.001,442066,-250.30352182006837,18.915424978733064,1000.0,2994.8185518324376
4632,948.32,443142,2841.8333478300005,95,1124,,,,,,
,,445000,,,,0.001,444066,-250.70627331542968,20.435411509275436,991.1,3123.9567018032076
4672,948.32,447142,2842.6459187200003,95,1128,0.001,446066,-250.21419375610353,17.56079311990738,,
,,447500,,,,0.001,447066,-250.82317388916016,19.249697899818422,1000.0,3056.557898837328
,,450000,,,,0.001,449066,-250.7057790222168,17.29443056869507,1000.0,2988.353695306182
4727,948.32,451142,2843.6910773399995,95,1132,0.001,450066,-250.13098107910156,17.8170188164711,,
,,452500,,,,0.001,452066,-250.529341217041,18.530701637983324,1000.0,3000.3901462614535
,,455000,,,,0.001,454066,-250.34884399414062,19.423246652364732,1000.0,3035.369190812111
4780,948.32,455142,2841.7886200300004,95,1136,,,,,,
,,457500,,,,0.001,456458,-250.42459674757353,18.527269230813395,1000.0,2950.263668578863
4816,942.24,458534,2825.3390122000005,95,1140,0.001,457458,-251.18441018676756,19.168481287002564,,
,,460000,,,,0.001,459458,-251.76104428100587,17.489108274698257,1000.0,3042.4879822313787
,,462500,,,,0.001,461458,-251.20005514526366,15.641763378858567,998.45,2990.7742983222006
4870,942.24,462534,2825.1646069,94,1144,,,,,,
4882,924.63,464773,2770.373945,95,1148,0.001,463697,-251.72959594726564,36.336018763297844,,
,,465000,,,,0.001,464697,-251.62217477416993,17.58113566327095,1000.0,2931.814133030176
,,467500,,,,0.001,466697,-252.20297918701172,15.245230752468109,1000.0,3020.908899217844
4934,929.45,468773,2786.76132526,95,1152,0.001,467697,-251.33082760620118,15.750108587265014,,
,,470000,,,,0.001,469697,-251.85559884643556,20.845506651878356,1000.0,2839.381378912926
,,472500,,,,0.001,471697,-251.9525652770996,16.391539779663084,1000.0,3006.4362016499044
4986,929.45,472773,2785.82322499,94,1156,,,,,,
,,475000,,,,0.001,474697,-251.65545858764648,18.64750310277939,1000.0,3133.2371345877646
5025,930.78,476773,2794.28678289,94,1160,0.001,475697,-252.37626483154298,13.801209999084472,,
,,477500,,,,0.001,476697,-252.05935079956055,15.51948223876953,1000.0,2967.269903498888
,,480000,,,,0.001,479697,-252.85649139404296,15.559744544267655,1000.0,3158.326952904463
5080,930.78,480773,2796.34005009,94,1164,,,,,,
,,482500,,,,0.001,481697,-252.32057916259765,17.549663868665696,1000.0,2998.1350878864528
5118,941.29,484773,2829.4285077000004,94,1168,0.001,483697,-252.40832723999023,16.09999477458,,
,,485000,,,,0.001,484697,-252.6227378540039,14.376449362277985,962.5,3086.5753831267357
,,487500,,,,0.001,486678,-253.09516619873048,20.43100839281082,953.7,2947.6732106268405
5170,943.31,488754,2837.5236883900006,94,1172,0.001,487678,-252.99427114868163,15.590613392353058,,
,,490000,,,,0.001,489678,-253.30055981445312,21.219149655103685,1000.0,2974.3940264970065
,,492500,,,,0.001,491678,-253.0555654602051,16.318300039052964,1000.0,2950.104518008232
5226,943.31,492754,2836.8345595200003,94,1176,,,,,,
,,495000,,,,0.001,494024,-253.6012629699707,15.02195759677887,948.8,2944.18150151968
5260,936.77,496100,2820.71871711,94,1180,0.001,495024,-253.5136620788574,12.081746094226837,,
,,497500,,,,0.001,497024,-253.8438147583008,13.41000234246254,1000.0,2981.409187224507
,,500000,,,,0.001,499024,-254.40748989868163,17.419186671733858,1000.0,2995.3376661986113
5314,941.46,500100,2830.6535601800006,94,1184,,,,,,
,,502500,,,,0.001,502024,-254.12210720825195,16.045589687108993,1000.0,2963.3205066680907
5353,954.17,504100,2868.2019233899996,94,1188,0.001,503024,-254.5663818359375,14.124376085996628,,
,,505000,,,,0.001,504024,-255.0360005493164,15.905368904590606,1000.0,3065.0165134608746
,,507500,,,,0.001,507024,-254.89921310424805,15.195665508270263,1000.0,3066.1842005610465
5408,957.19,508100,2874.2053080999995,93,1192,,,,,,
,,510000,,,,0.001,509024,-255.0258946838379,12.686469851732253,1000.0,2961.798854881525
5440,939.12,510293,2818.96286525,93,1196,0.001,510120,-255.79700342814127,23.152805897096794,,
,,512500,,,,0.001,512315,-255.22431436157225,17.466294554710387,1000.0,3095.7599933743477
5468,931.12,513391,2792.05643392,93,1200,,,,,,
,,515000,,,,0.001,514315,-255.14580276489258,15.724473116397858,1000.0,3080.6898837208746
5506,931.12,517391,2794.71906987,93,1204,0.001,516315,-255.8388186645508,15.76914076089859,,
,,517500,,,,0.001,517315,-255.7561936340332,13.836642231702804,1000.0,2956.9919224083424
,,520000,,,,0.001,519315,-255.64421099853516,15.884101316690446,1000.0,3044.522794511914
5560,933.65,521391,2801.30996733,93,1208,0.001,520315,-256.0496640625,12.90433285164833,,
,,522500,,,,0.001,522315,-256.3852203063965,17.70036299276352,1000.0,2901.328718352318
,,525000,,,,0.001,524315,-256.7416058654785,19.83528475546837,939.6,2547.7316515892744
5611,933.65,525391,2804.06489856,93,1212,,,,,,
,,527500,,,,0.001,527315,-256.70847665405273,12.150110288858414,629.75,836.4311703681946
5640,937.29,528871,2800.13101913,93,1216,0.001,527795,-257.0044002532959,15.423087103664875,,
,,530000,,,,0.001,529795,-257.01650247192384,15.738001534700393,1000.0,3105.7518926650287
5676,933.46,532488,2794.0719749399996,93,1220,0.001,531795,-257.15400360107424,18.83228607082367,,
,,532500,,,,0.001,532412,-257.35857122229913,15.838115514773797,1000.0,3051.930264979601
,,535000,,,,0.001,534412,-256.8629306945801,17.353213549137116,1000.0,3008.0182155251505
5727,933.46,536488,2794.0992837299996,93,1224,0.001,535412,-257.147735168457,16.581473905563353,,
,,537500,,,,0.001,537412,-257.5125496826172,17.88296064591408,1000.0,2956.2033881664274
,,540000,,,,0.001,539412,-257.82780377197264,18.683434938430786,1000.0,3066.37329005003
5783,933.46,540488,2793.65148955,93,1228,,,,,,
,,542500,,,,0.001,542412,-257.4100718383789,15.04977323102951,1000.0,3178.9892550468444
5821,933.46,544488,2795.3364015200004,93,1232,0.001,543412,-257.7965979003906,18.85946207976341,,
,,545000,,,,0.001,544412,-257.45613397216795,20.174779551267623,1000.0,2931.2898699223997
,,547500,,,,0.001,547412,-257.22416958618163,17.445357472896575,1000.0,2938.4809311270715
5870,933.46,548488,2794.88324638,93,1236,,,,,,
,,550000,,,,0.001,549412,-257.4691486206055,17.371276683568954,1000.0,2996.0289343327286
5908,939.54,552488,2812.31117657,93,1240,0.001,551412,-257.64237307739256,14.06356751537323,,
,,552500,,,,0.001,552412,-257.842070892334,14.876839526176452,963.25,2925.5651830762627
,,555000,,,,0.001,554412,-258.0824170837402,15.25025743174553,1000.0,3099.0539406567814
5959,939.54,556488,2816.2004767199996,93,1244,0.001,555412,-258.1490668029785,13.890834066867829,,
,,557500,,,,0.001,557412,-258.0408228759766,12.868846656799317,1000.0,3077.0839621037244
,,560000,,,,0.001,558958,-258.3262381640983,18.688142429341326,1000.0,3067.1655557334425
6011,952.61,560034,2861.9132739399997,93,1248,,,,,,
,,562500,,,,0.001,561958,-258.73628036499025,14.622992151498794,1000.0,2928.921075075865
6050,952.61,564034,2860.1234884399996,93,1252,0.001,562958,-258.8527084655762,12.919426116466521,,
,,565000,,,,0.001,563958,-258.7686646118164,14.510007932662964,1000.0,3015.7070168793202
,,567500,,,,0.001,566958,-258.85709408569335,16.184118659496306,841.4,2618.5716501921415
6101,947.64,567537,2846.76181062,93,1256,,,,,,
,,570000,,,,0.001,569835,-258.9922241374133,12.336490168928462,579.75,1832.0325977295638
6126,939.61,570734,2825.04689,93,1260,,,,,,
,,572500,,,,0.001,572036,-259.0381809082031,19.321157215595246,1000.0,3004.0188192933797
6160,933.39,574112,2807.12636285,93,1264,0.001,573036,-258.74777880859375,18.502091890096665,,
,,575000,,,,0.001,574036,-259.47028619384764,16.36279421925545,1000.0,3008.5043492913246
,,577500,,,,0.001,577036,-259.4659156188965,15.439781674146651,972.1,3060.4729571610687
6212,933.39,578112,2807.8568123800005,93,1268,,,,,,
,,580000,,,,0.001,579036,-259.3708544616699,15.341363056898118,956.45,2913.522652247548
6247,933.58,582112,2804.6979238600006,93,1272,0.001,581036,-258.87229635620116,15.921632856607436,,
,,582500,,,,0.001,582036,-259.19181811523435,16.65323171234131,1000.0,2953.561101305485
6281,920.35,584789,2766.3891654299996,93,1276,0.001,584397,-259.27512096828883,19.642599795994006,,
,,585000,,,,0.001,584713,-258.9382335807704,9.252488501464263,1000.0,3028.26032845974
,,587500,,,,0.001,586713,-259.34324533081053,13.149783158063888,1000.0,3040.3314599573614
6331,926.89,588789,2784.5682490599997,92,1280,0.001,587713,-259.38102725219727,15.626285996794701,,
,,590000,,,,0.001,589713,-259.4040973815918,22.52277843952179,1000.0,2998.404222881794
,,592500,,,,0.001,591713,-259.78593365478514,19.538792742729186,1000.0,2952.1018952310087
6385,926.89,592789,2788.10363146,92,1284,,,,,,
,,595000,,,,0.001,594853,-259.68606658935545,14.591970243453979,1000.0,2997.8196519374847
6417,918.29,595929,2762.24069195,92,1288,,,,,,
,,597500,,,,0.001,596853,-259.6088099365234,14.497677164793014,1000.0,2993.0163788199425
6453,918.29,599929,2762.5839427099995,92,1292,0.001,598853,-259.382819519043,16.156838027477264,,
,,600000,,,,0.001,599853,-259.0497161865234,13.549834117174148,1000.0,2998.0766953885554
,,602500,,,,0.001,602371,-259.68273513381547,14.562303351619528,984.2,2932.328062489629
6503,931.54,603447,2803.99922974,92,1296,,,,,,
,,605000,,,,0.001,604371,-260.39921200561525,12.548840774059295,1000.0,3079.1069154441357
6542,935.56,606947,2820.3309377499995,92,1300,0.001,606371,-259.69188107299806,19.81228852009773,,
,,607500,,,,0.001,606871,-260.2099172363281,13.924646203517915,1000.0,3026.285943451524
,,610000,,,,0.001,609871,-259.41642388916017,17.346108335018158,1000.0,2457.783975097537
6594,935.56,610947,2820.28375366,92,1304,,,,,,
,,612500,,,,0.001,611871,-259.8931109924316,16.2700963344574,900.95,2671.3258946597575
6630,935.56,614947,2819.86256556,92,1308,0.001,613871,-260.25212802124025,14.131095320701599,,
,,615000,,,,0.001,614871,-259.9280616149902,18.672674386501313,960.6,2942.808773970604
,,617500,,,,0.001,616871,-260.64391799926756,14.228995906114578,994.85,3018.319218671322
6682,933.71,618762,2816.9188067699997,92,1312,0.001,617686,-260.8956904317818,14.476130969100204,,
,,620000,,,,0.001,619686,-260.4587861328125,13.40060738492012,988.1,3093.7446097940206
,,622500,,,,0.001,621686,-260.8836637268066,13.56832960486412,1000.0,3083.1265659451483
6734,938.91,622762,2851.98410475,92,1316,,,,,,
,,625000,,,,0.001,624686,-260.9391293334961,20.671985023021698,1000.0,2995.7028424024584
6773,942.74,626762,2861.396076700001,92,1320,0.001,625686,-261.2338020019531,11.490196234464646,,
,,627500,,,,0.001,626686,-261.11192880249024,12.825699995279312,1000.0,3058.8594836086036
,,630000,,,,0.001,629686,-261.5578868408203,14.707709648370743,1000.0,3122.721869418025
6827,942.74,630762,2864.674283730001,92,1324,,,,,,
,,632500,,,,0.001,631686,-261.2273836364746,15.984378608942032,1000.0,3141.7506645947697
6866,942.74,634762,2864.8871976299997,92,1328,0.001,633686,-262.33508895874024,16.659279463052748,,
,,635000,,,,0.001,634686,-262.0073291015625,17.26468117046356,1000.0,3013.9609532564878
,,637500,,,,0.001,636686,-262.0645387878418,17.770655687093736,979.9,2987.3221931904554
6920,942.74,638762,2864.5083993300004,92,1332,0.001,637686,-261.6845263977051,13.823763858556747,,
,,640000,,,,0.001,639686,-262.33638201904296,16.7599205429554,1000.0,3002.9051170796156
,,642500,,,,0.001,641686,-262.3480492553711,12.683563658714295,1000.0,3068.9783835589888
6973,942.74,642762,2865.42630958,92,1336,,,,,,
,,645000,,,,0.001,644686,-263.4225554199219,16.676833302021027,1000.0,3104.8464541256426
7011,942.74,646762,2869.27788292,92,1340,0.001,645686,-263.39382553100586,19.14006623673439,,
,,647500,,,,0.001,646686,-263.807449798584,13.863773886442184,1000.0,2832.762026783824
,,650000,,,,0.001,649686,-263.60206381225584,14.90936766409874,1000.0,3078.682136890292
7064,942.74,650762,2864.7308906800004,92,1344,,,,,,
,,652500,,,,0.001,651686,-263.54868609619143,15.320848772525787,1000.0,2982.8426586121323
7102,947.28,654762,2875.3667831800003,92,1348,0.001,653686,-263.8271913452148,16.589122677087783,,
,,655000,,,,0.001,654686,-263.8578539428711,18.0311861782074,1000.0,3064.142364421487
,,657500,,,,0.001,656686,-264.05085604858397,14.281032473802567,1000.0,3064.834610888362
7157,947.28,658762,2878.79512146,92,1352,0.001,657686,-264.2323434448242,14.751641993522645,,
,,660000,,,,0.001,659686,-263.8130972290039,17.90470537042618,937.55,2839.878566941619
,,662500,,,,0.001,661686,-264.09257650756837,14.715412791371346,1000.0,2953.3812105566262
7210,952.25,662762,2894.1903292099996,91,1356,,,,,,
,,665000,,,,0.001,664686,-264.4508810729981,10.817629605889321,1000.0,3044.5724988937377
7247,960.28,666762,2914.70739946,91,1360,0.001,665686,-264.051539642334,12.30157815003395,,
,,667500,,,,0.001,666686,-264.48856686401365,13.113851613283158,1000.0,3049.020478364825
,,670000,,,,0.001,669686,-264.4706524963379,16.082722265958786,1000.0,3098.4541256278753
7299,966.5,670762,2933.9359613700003,91,1364,,,,,,
,,672500,,,,0.001,671686,-263.71823764038083,12.593809956789016,1000.0,3112.7084108889103
7337,966.5,674762,2937.05050836,91,1368,0.001,673686,-264.34751470947265,14.401838793992995,,
,,675000,,,,0.001,674686,-264.20604846191407,13.374220581769944,1000.0,3137.364673751593
,,677500,,,,0.001,676686,-264.0703608093262,14.273689147472382,986.45,3031.6851176708938
7389,966.5,678762,2939.74059761,91,1372,0.001,677686,-263.9595973510742,12.486409976005554,,
,,680000,,,,0.001,679686,-264.00983432006836,13.2899716796875,1000.0,3056.3814551502464
7426,973.36,682125,2962.6460558100002,91,1376,0.001,681686,-264.49088610839846,16.45179930305481,,
,,682500,,,,0.001,682049,-264.1544726461337,13.27214712347866,1000.0,2945.295121073723
,,685000,,,,0.001,684872,-264.277679134477,10.433405112592162,1000.0,3040.901961812377
7477,971.59,685948,2959.1219000300007,91,1380,,,,,,
,,687500,,,,0.001,686872,-264.1202946166992,15.466133761644363,1000.0,3004.4871941536667
7514,971.59,689948,2958.10356937,91,1384,0.001,688872,-264.8934677734375,10.373981168270111,,
,,690000,,,,0.001,689872,-264.213908996582,14.736116760969162,1000.0,2957.196463918686
,,692500,,,,0.001,691872,-264.2995869445801,12.092477399587631,1000.0,2967.0665686041116
7567,980.19,693948,2983.9385162499993,91,1388,0.001,692872,-263.88172680664064,16.160847703456877,,
,,695000,,,,0.001,694872,-263.9450555725098,9.512857540369033,1000.0,2928.4050862282515
,,697500,,,,0.001,696872,-263.8830025024414,13.038344594717026,1000.0,2879.059734007716
7623,980.19,697948,2980.722001,91,1392,,,,,,
,,700000,,,,0.001,699872,-264.3668273620605,10.274343370437622,1000.0,2966.5990452945234
7661,985.01,701948,2995.05542361,91,1396,0.001,700872,-264.0682988586426,10.81158944618702,,
,,702500,,,,0.001,701872,-264.5392518310547,14.885655562639236,1000.0,3024.1519989401104
,,705000,,,,0.001,704773,-264.9415488349067,12.789917598157029,989.45,3083.293635123968
7713,989.02,705849,3006.02641974,91,1400,,,,,,
