train/ent_coef_loss,train/n_updates,train/ent_coef,time/total_timesteps,train/actor_loss,time/episodes,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,time/fps,train/learning_rate,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
-2.170022487640381,1717573,0.019540071487426758,1717674,-290.72967529296875,4884,30256,7.843175411224365,622.66,56,0.0003,2074.9778961100005,,
1.6490150690078735,1719899,0.018813371658325195,1720000,-289.61431884765625,,,8.532480239868164,,,0.0003,,2513.869671872258,713.6
0.8452620506286621,1721541,0.01902088336646557,1721642,-286.20477294921875,4888,30319,22.733501434326172,637.22,56,0.0003,2128.69189877,,
-4.129806995391846,1723035,0.018246930092573166,1723136,-290.42706298828125,4892,30339,4.333641529083252,612.16,56,0.0003,2042.1456172200005,,
-4.027103424072266,1724899,0.019412145018577576,1725000,-290.69366455078125,,,4.478818416595459,,,0.0003,,2852.266760647297,773.3
-3.711890697479248,1726589,0.01865541934967041,1726690,-290.203857421875,4896,30398,3.8321566581726074,614.93,56,0.0003,2065.7435947100003,,
0.8393373489379883,1729724,0.017887679859995842,1729825,-289.1028747558594,4900,30438,10.78679084777832,619.8,56,0.0003,2085.48907801,,
-2.7967734336853027,1729899,0.018022337928414345,1730000,-289.8044128417969,,,4.867239952087402,,,0.0003,,3140.612957391143,881.9
-2.785421848297119,1733241,0.018846582621335983,1733342,-290.065673828125,4904,30501,7.702454090118408,629.91,56,0.0003,2125.70792936,,
-0.02312028408050537,1734899,0.018757157027721405,1735000,-287.8045349121094,,,7.008329391479492,,,0.0003,,3298.129138714075,924.9
1.6989068984985352,1736517,0.017995743080973625,1736618,-293.0093994140625,4908,30559,5.257155895233154,622.67,56,0.0003,2101.09389196,,
1.4050136804580688,1739899,0.01881590113043785,1740000,-287.6112060546875,,,12.759235382080078,,,0.0003,,3362.8070036292074,916.9
-2.1565165519714355,1740404,0.018410902470350266,1740505,-289.2491149902344,4912,30626,16.144704818725586,631.89,56,0.0003,2140.20184523,,
-1.4592909812927246,1743801,0.018535519018769264,1743902,-291.9051818847656,4916,30669,5.606170654296875,634.41,56,0.0003,2148.2026249100004,,
-2.2785115242004395,1744899,0.019116833806037903,1745000,-291.8529052734375,,,3.946913242340088,,,0.0003,,3410.638069087267,1000.0
0.8478977680206299,1746862,0.019121618941426277,1746963,-289.2243957519531,4920,30727,6.366491317749023,643.54,56,0.0003,2180.5520685399997,,
-3.6303601264953613,1749899,0.019100697711110115,1750000,-291.7933654785156,,,3.830728054046631,,,0.0003,,3416.3235546410083,933.7
-0.4479389190673828,1750862,0.019277416169643402,1750963,-289.5250549316406,4924,30795,6.788251876831055,670.0,56,0.0003,2277.52480691,,
1.2985386848449707,1753890,0.019666675478219986,1753991,-291.2174072265625,4928,30832,9.113574028015137,669.14,56,0.0003,2275.93480324,,
-2.3711671829223633,1754899,0.019869893789291382,1755000,-292.56195068359375,,,4.4849090576171875,,,0.0003,,2605.854503697157,728.9
3.266047477722168,1756852,0.019095027819275856,1756953,-292.8287353515625,4932,30884,7.768584251403809,675.16,56,0.0003,2301.1125788000004,,
3.7368879318237305,1759629,0.01913558878004551,1759730,-285.9599609375,4936,30918,14.473260879516602,680.03,56,0.0003,2320.0810570400004,,
3.09670352935791,1759899,0.019191933795809746,1760000,-288.34844970703125,,,4.984529495239258,,,0.0003,,2554.396221148968,727.3
0.1731145977973938,1763316,0.01869828626513481,1763417,-287.66900634765625,4940,30979,7.835484504699707,697.17,56,0.0003,2387.6125664100005,,
3.5648012161254883,1764899,0.018968259915709496,1765000,-289.3548583984375,,,5.046572685241699,,,0.0003,,2685.055407767743,715.0
7.0326642990112305,1766683,0.01877465657889843,1766784,-287.73101806640625,4944,31036,7.921424388885498,716.37,56,0.0003,2458.8099886200002,,
1.604684829711914,1769899,0.019773656502366066,1770000,-289.090576171875,,,8.363030433654785,,,0.0003,,3402.4498359978197,907.5
-3.3606691360473633,1770287,0.020054470747709274,1770388,-290.557373046875,4948,31098,8.025765419006348,733.47,56,0.0003,2522.3147879000003,,
-0.5082687139511108,1774287,0.020334210246801376,1774388,-289.9687805175781,4952,31148,5.154050827026367,761.58,56,0.0003,2629.2007728000003,,
-0.8049524426460266,1774899,0.019284112378954887,1775000,-289.5500793457031,,,15.655467987060547,,,0.0003,,3120.4538737952707,870.5
0.44454944133758545,1777081,0.01973571442067623,1777182,-291.40997314453125,4956,31201,7.972659111022949,781.54,56,0.0003,2706.9178371700004,,
-0.03746145963668823,1779899,0.020262502133846283,1780000,-290.72869873046875,,,8.167409896850586,,,0.0003,,2827.4652873575687,775.7
-5.534884452819824,1781037,0.019492387771606445,1781138,-290.7990417480469,4960,31266,4.09587287902832,803.76,56,0.0003,2795.9768425200004,,
3.7529921531677246,1784899,0.019907763227820396,1785000,-290.4384765625,,,17.574443817138672,,,0.0003,,3030.7133072972297,810.6
0.8502172827720642,1785037,0.01995127834379673,1785138,-289.19140625,4964,31332,7.659916877746582,824.13,56,0.0003,2875.0635986800003,,
0.43195247650146484,1787662,0.02066737785935402,1787763,-291.4881286621094,4968,31366,24.935195922851562,821.95,56,0.0003,2876.7256569,,
0.3070554733276367,1789899,0.02007467672228813,1790000,-293.6685791015625,,,4.565959930419922,,,0.0003,,3482.181764471531,913.6
1.2362432479858398,1790710,0.02058841846883297,1790811,-293.1588134765625,4972,31422,4.885016918182373,817.11,56,0.0003,2865.4271793999997,,
2.879696846008301,1794316,0.01980438083410263,1794417,-293.52978515625,4976,31467,5.930352210998535,821.33,57,0.0003,2888.18331603,,
2.0544474124908447,1794899,0.02014295756816864,1795000,-292.93634033203125,,,6.1595611572265625,,,0.0003,,2989.0785944283007,821.6
-2.972046375274658,1798316,0.019919609650969505,1798417,-292.3887023925781,4980,31532,4.706977844238281,827.88,57,0.0003,2911.783161,,
-0.6156212091445923,1799899,0.01950729638338089,1800000,-295.4776306152344,,,6.022963523864746,,,0.0003,,3157.426827764511,856.3
-2.7792587280273438,1800800,0.020174501463770866,1800901,-300.1794738769531,4984,31579,5.696317672729492,832.27,57,0.0003,2931.34257871,,
-1.451819896697998,1804666,0.020047524943947792,1804767,-297.4902648925781,4988,31628,6.247690200805664,831.25,57,0.0003,2932.93301394,,
-1.541090965270996,1804899,0.019914569333195686,1805000,-295.499755859375,,,6.396091461181641,,,0.0003,,3214.621168255806,870.2
-1.7778780460357666,1807709,0.01924028992652893,1807810,-299.76263427734375,4992,31683,268.2684326171875,846.74,57,0.0003,2995.3649189799994,,
-3.4563770294189453,1808883,0.0205141082406044,1808984,-299.5840148925781,4996,31697,3.447080373764038,822.94,57,0.0003,2902.351393919999,,
-0.6117005944252014,1809899,0.02078912779688835,1810000,-297.68853759765625,,,5.303010940551758,,,0.0003,,449.49441677927973,185.7
3.6157760620117188,1809958,0.020801804959774017,1810059,-296.761962890625,5000,31714,6.434933662414551,802.34,57,0.0003,2824.9709503999993,,
-2.111454963684082,1810183,0.021513402462005615,1810284,-297.6578674316406,5004,31717,5.737083435058594,769.42,57,0.0003,2703.99519057,,
0.367215633392334,1810408,0.021220577880740166,1810509,-300.8758239746094,5008,31720,5.613620758056641,738.91,57,0.0003,2592.24096086,,
4.327418327331543,1810857,0.02299477905035019,1810958,-298.2312927246094,5012,31726,8.373018264770508,704.53,57,0.0003,2464.8419200199996,,
4.233510971069336,1811528,0.02988249994814396,1811629,-302.62255859375,5016,31734,10.593061447143555,677.27,57,0.0003,2362.5917567800007,,
