time/total_timesteps,train/learning_rate,time/time_elapsed,train/policy_loss,train/value_loss,time/fps,train/entropy_loss,time/iterations,rollout/ep_len_mean,train/std,train/n_updates,train/explained_variance,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
774500,0.0007,3230,-4696.83837890625,47823.65234375,239,20.94727325439453,154900,75.56,0.018130142241716385,154899,-209.9775390625,-190.46645863,,
775000,0.0007,,8.923188209533691,0.24276183545589447,,20.957176208496094,,,0.01813536509871483,154999,0.5259038209915161,,61.8,-156.4461468756199
775000,,3234,,,239,,155000,76.01,,,,-191.66923205000003,,
775500,0.0007,3236,-2923.311279296875,27553.708984375,239,20.952665328979492,155100,81.92,0.018117334693670273,155099,0.007275760173797607,-206.51030851,,
776000,0.0007,3238,7.653722286224365,0.2645704448223114,239,20.975400924682617,155200,72.48,0.018074100837111473,155199,-2.0829968452453613,-182.66403146999997,,
776500,0.0007,3240,17.48101043701172,0.9013234972953796,239,20.989059448242188,155300,72.48,0.018049228936433792,155299,-0.848955512046814,-182.66403146999997,,
777000,0.0007,3242,-4684.5048828125,56028.92578125,239,20.953540802001953,155400,72.03,0.018139641731977463,155399,-3.7260751724243164,-181.78267019000006,,
777500,0.0007,3245,57.268798828125,8.805240631103516,239,20.95720672607422,155500,71.8,0.018140330910682678,155499,-9.4685640335083,-181.43036805,,
778000,0.0007,3247,-22.491199493408203,1.3090242147445679,239,20.935489654541016,155600,66.65,0.018170416355133057,155599,-5.276978015899658,-168.88457257,,
778500,0.0007,3249,21.77846336364746,1.0362632274627686,239,20.92091178894043,155700,66.65,0.018214184790849686,155699,0.0036385655403137207,-168.88457257,,
779000,0.0007,3251,294.7966003417969,1029.489013671875,239,20.91330909729004,155800,73.01,0.018217584118247032,155799,-2036.3931884765625,-186.50525829000006,,
779500,0.0007,3253,4.104767799377441,0.1223982498049736,239,20.87916374206543,155900,73.77,0.01830863580107689,155899,-1.7247118949890137,-189.08889871,,
780000,0.0007,,19.80110740661621,1.1264437437057495,,20.88494110107422,,,0.018294407054781914,155999,-0.7610388994216919,,120.3,-319.41423597037794
780000,,3258,,,239,,156000,73.77,,,,-189.08889871,,
780500,0.0007,3260,-26.323816299438477,1.8303340673446655,239,20.86533546447754,156100,82.88,0.018328316509723663,156099,0.12930750846862793,-213.24581976999997,,
781000,0.0007,3263,15.558395385742188,0.692065417766571,239,20.84250259399414,156200,82.88,0.018383722752332687,156199,-0.3063546419143677,-213.24581976999997,,
781500,0.0007,3265,-1.376381516456604,0.07528676837682724,239,20.83493423461914,156300,93.18,0.01840486004948616,156299,0.18696576356887817,-240.37570355,,
782000,0.0007,3267,5.058166980743408,0.1392108052968979,239,20.840253829956055,156400,95.79,0.018380146473646164,156399,-0.4686412811279297,-247.13290074,,
782500,0.0007,3269,16.513593673706055,0.7309956550598145,239,20.848121643066406,156500,95.79,0.01837514340877533,156499,0.03327822685241699,-247.13290074,,
783000,0.0007,3272,5.8215861320495605,0.10107691586017609,239,20.856666564941406,156600,105.5,0.018352504819631577,156599,-4.688282489776611,-272.60497653,,
783500,0.0007,3274,-14.863665580749512,0.6102926135063171,239,20.853652954101562,156700,107.01,0.018362566828727722,156699,-0.3153364658355713,-276.84486621,,
784000,0.0007,3276,417.9628601074219,3187.802978515625,239,20.855796813964844,156800,109.73,0.018348362296819687,156799,-26806.009765625,-284.21179957000004,,
784500,0.0007,3278,1.6027120351791382,0.28667446970939636,239,20.852970123291016,156900,110.43,0.018351130187511444,156899,-5.967295169830322,-286.39140070999997,,
785000,0.0007,,-9.881940841674805,0.6470322012901306,,20.81507110595703,,,0.018458157777786255,156999,-6.76029634475708,,133.2,-348.81509576439856
785000,,3283,,,239,,157000,103.08,,,,-268.29617186,,
785500,0.0007,3286,-16.091142654418945,1.021073579788208,239,20.799741744995117,157100,103.08,0.018469620496034622,157099,0.08153432607650757,-268.29617186,,
786000,0.0007,3288,16.00750160217285,0.755646824836731,239,20.76203727722168,157200,112.06,0.018545962870121002,157199,-1.030893325805664,-292.2208979,,
786500,0.0007,3290,10.145873069763184,0.2833450138568878,239,20.78528594970703,157300,113.94,0.018504805862903595,157299,-0.0023794174194335938,-297.15742816,,
787000,0.0007,3292,-10.963351249694824,0.38966694474220276,238,20.808719635009766,157400,113.94,0.018443578854203224,157399,-0.5399293899536133,-297.15742816,,
787500,0.0007,3295,-0.31374359130859375,0.115867018699646,238,20.81253433227539,157500,117.74,0.0184356477111578,157499,0.1192551851272583,-307.8852040400001,,
788000,0.0007,3297,15.593612670898438,0.5457517504692078,238,20.79291343688965,157600,109.86,0.018490217626094818,157599,0.028035461902618408,-288.23524366000004,,
788500,0.0007,3299,12.284408569335938,0.6008893847465515,238,20.775306701660156,157700,112.43,0.018526535481214523,157699,-0.16149938106536865,-295.02907204,,
789000,0.0007,3301,8.3187255859375,0.24657033383846283,238,20.71729850769043,157800,112.43,0.01867971010506153,157799,-0.7950254678726196,-295.02907204,,
789500,0.0007,3304,46.34404373168945,5.021499156951904,238,20.72400665283203,157900,121.78,0.018674267455935478,157899,-1.5784945487976074,-319.86289055,,
790000,0.0007,,6.0551276206970215,0.17456619441509247,,20.723745346069336,,,0.01867513544857502,157999,0.016041338443756104,,192.2,-536.3685165524482
790000,,3310,,,238,,158000,121.78,,,,-319.86289055,,
790500,0.0007,3312,2.5462255477905273,0.17962992191314697,238,20.666114807128906,158100,133.54,0.018810102716088295,158099,-0.7885869741439819,-352.164075,,
791000,0.0007,3314,11.778077125549316,0.35160335898399353,238,20.644834518432617,158200,119.31,0.018879715353250504,158199,0.0011861324310302734,-314.62489251999995,,
791500,0.0007,3316,-10.2338285446167,0.30647239089012146,238,20.6453857421875,158300,119.31,0.018869535997509956,158299,0.2922251224517822,-314.62489251999995,,
792000,0.0007,3319,-58.932228088378906,7.261077880859375,238,20.63874626159668,158400,128.63,0.018845152109861374,158399,0.039715588092803955,-339.95190697999993,,
792500,0.0007,3321,3.4811782836914062,0.0778827890753746,238,20.645408630371094,158500,128.63,0.018859270960092545,158499,-0.09249246120452881,-339.95190697999993,,
793000,0.0007,3323,8.333674430847168,0.18744002282619476,238,20.647117614746094,158600,138.87,0.018841799348592758,158599,-0.1726360321044922,-367.64767335000005,,
793500,0.0007,3325,4.843934535980225,0.09346699714660645,238,20.661808013916016,158700,140.91,0.018792999908328056,158699,0.1319987177848816,-372.99293339000013,,
794000,0.0007,3327,9.96466064453125,0.2989145815372467,238,20.66663932800293,158800,140.91,0.018744653090834618,158799,0.04311716556549072,-372.99293339000013,,
794500,0.0007,3330,8.099493980407715,1.0240602493286133,238,20.648151397705078,158900,150.45,0.01878591626882553,158899,-63.010223388671875,-398.58581338000005,,
795000,0.0007,,5.1029558181762695,0.10057801008224487,,20.68030548095703,,,0.01871970295906067,158999,0.14513641595840454,,218.9,-555.7903391003608
795000,,3336,,,238,,159000,150.45,,,,-398.58581338000005,,
795500,0.0007,3339,-28.224689483642578,1.677664041519165,238,20.66444206237793,159100,151.11,0.018760921433568,159099,0.24005699157714844,-399.09344678,,
796000,0.0007,3341,-21.285480499267578,1.1798549890518188,238,20.674097061157227,159200,139.42,0.018739603459835052,159199,0.11935693025588989,-368.0451228,,
796500,0.0007,3343,7.905677795410156,0.17377197742462158,238,20.67190933227539,159300,131.36,0.018760044127702713,159299,0.09204345941543579,-346.66107475000007,,
797000,0.0007,3345,-9.238229751586914,0.2483598291873932,238,20.684019088745117,159400,131.36,0.018724557012319565,159399,0.05099284648895264,-346.66107475000007,,
797500,0.0007,3347,18.501911163330078,4.994411945343018,238,20.698728561401367,159500,141.17,0.018716856837272644,159499,-161.68801879882812,-371.36179302000005,,
798000,0.0007,3349,-39.42832565307617,4.204219341278076,238,20.730253219604492,159600,141.17,0.018652062863111496,159599,-0.6540498733520508,-371.36179302000005,,
798500,0.0007,3351,2.528367519378662,0.14176547527313232,238,20.735061645507812,159700,150.78,0.01865488663315773,159699,-0.08872926235198975,-394.96421770000006,,
799000,0.0007,3353,1.6015621423721313,0.08680128306150436,238,20.757423400878906,159800,150.61,0.01861116848886013,159799,-12.438575744628906,-394.45837176000003,,
799500,0.0007,3355,-24.858829498291016,1.4215567111968994,238,20.775657653808594,159900,150.61,0.018560193479061127,159899,0.5996488630771637,-394.45837176000003,,
800000,0.0007,,-3.7917640209198,0.19436275959014893,,20.784820556640625,,,0.018542801961302757,159999,-0.3369865417480469,,358.2,-953.8537842273712
800000,,3363,,,237,,160000,162.38,,,,-424.14845741,,
800500,0.0007,3365,0.44577082991600037,0.9429325461387634,237,20.77301025390625,160100,165.21,0.01857581175863743,160099,-1.8576724529266357,-431.67288747,,
801000,0.0007,3367,-6.261507987976074,0.09047151356935501,237,20.794578552246094,160200,166.37,0.01851009577512741,160199,-0.23460030555725098,-433.95712654999994,,
801500,0.0007,3369,6.0579023361206055,0.11289896816015244,237,20.83133316040039,160300,166.37,0.018441978842020035,160299,0.25852376222610474,-433.95712654999994,,
802000,0.0007,3371,8.124104499816895,0.36749616265296936,237,20.81609535217285,160400,175.48,0.018476108089089394,160399,-2.629429817199707,-456.97133774,,
802500,0.0007,3373,0.8930908441543579,0.23544888198375702,237,20.83896827697754,160500,175.43,0.01842256262898445,160499,-0.07890927791595459,-456.19040521999995,,
803000,0.0007,3375,-14.475534439086914,2.154447317123413,237,20.814865112304688,160600,175.43,0.018481209874153137,160599,-12.244048118591309,-456.19040521999995,,
803500,0.0007,3377,-1.8019644021987915,0.054669369012117386,237,20.7947998046875,160700,175.63,0.018510978668928146,160699,0.20775967836380005,-455.28244575,,
804000,0.0007,3379,-8.46545124053955,1.1469521522521973,237,20.78852081298828,160800,175.42,0.01855328306555748,160799,-2.5346739292144775,-454.74085346000015,,
804500,0.0007,3381,2.9029102325439453,0.31674668192863464,237,20.741178512573242,160900,175.42,0.018639517948031425,160899,-3.3889970779418945,-454.74085346000015,,
805000,0.0007,,-12.729220390319824,0.3779294192790985,,20.746694564819336,,,0.018640749156475067,160999,0.5721726715564728,,336.6,-839.8933206439018
805000,,3390,,,237,,161000,184.2,,,,-476.18006543,,
805500,0.0007,3392,40.484676361083984,3.5319793224334717,237,20.778196334838867,161100,184.2,0.018584201112389565,161099,-0.1168135404586792,-476.18006543,,
806000,0.0007,3394,7.492375373840332,0.2423500120639801,237,20.79450225830078,161200,183.17,0.018533553928136826,161199,-0.3852999210357666,-472.11653714999994,,
806500,0.0007,3396,-0.4807744026184082,0.005762828979641199,237,20.823795318603516,161300,183.17,0.01848265901207924,161299,-2.046208143234253,-472.11653714999994,,
807000,0.0007,3397,1.2266451120376587,0.009243940934538841,237,20.83098602294922,161400,194.21,0.018473438918590546,161399,-28.12962532043457,-500.44457034000004,,
807500,0.0007,3399,0.16082440316677094,0.007198906037956476,237,20.875228881835938,161500,194.21,0.01835460588335991,161499,-20.52375602722168,-500.44457034000004,,
808000,0.0007,3401,-0.2920827567577362,0.0006594466976821423,237,20.903308868408203,161600,204.05,0.01828879490494728,161599,0.3269045352935791,-525.42106858,,
808500,0.0007,3403,-4.310587406158447,0.04520339518785477,237,20.90817642211914,161700,204.05,0.01830005832016468,161699,0.7633972615003586,-525.42106858,,
809000,0.0007,3405,-43.280426025390625,4.798190593719482,237,20.900449752807617,161800,214.1,0.01830161176621914,161799,-37.59128952026367,-549.99667374,,
809500,0.0007,3407,-4694.48681640625,55781.29296875,237,20.91657829284668,161900,193.4,0.018287761136889458,161899,-0.7684557437896729,-493.29379549000004,,
810000,0.0007,,-13.476129531860352,0.5504045486450195,,20.932876586914062,,,0.018247444182634354,161999,-0.07620275020599365,,123.9,-281.37966363430024
810000,,3412,,,237,,162000,193.4,,,,-493.29379549000004,,
810500,0.0007,3414,23.215831756591797,14.863797187805176,237,20.969308853149414,162100,202.97,0.018178630620241165,162099,-255.3280029296875,-515.40502388,,
811000,0.0007,3416,3.5348904132843018,0.9554691314697266,237,20.989810943603516,162200,200.04,0.018142741173505783,162199,-4.968813419342041,-506.8918672800001,,
811500,0.0007,3418,5.509504795074463,2.456022024154663,237,20.97963523864746,162300,200.04,0.01817321591079235,162299,-140.5135040283203,-506.8918672800001,,
812000,0.0007,3420,-13.47716999053955,1.5493831634521484,237,21.000934600830078,162400,187.9,0.018133070319890976,162399,-21.344877243041992,-471.2791285400001,,
812500,0.0007,3422,-1079.5570068359375,10133.048828125,237,20.999469757080078,162500,168.95,0.01811334490776062,162499,0.0796239972114563,-421.76936500999994,,
813000,0.0007,3424,61.25027084350586,8.416651725769043,237,21.02130126953125,162600,156.11,0.0180739127099514,162599,0.44150686264038086,-390.09119532,,
813500,0.0007,3426,33.061370849609375,3.3248138427734375,237,21.009092330932617,162700,146.94,0.018099740147590637,162699,-0.7234621047973633,-367.57341940000003,,
814000,0.0007,3427,18.5399169921875,1.1938270330429077,237,21.000394821166992,162800,146.94,0.018126707524061203,162799,-79.15750122070312,-367.57341940000003,,
814500,0.0007,3429,18.434728622436523,1.0752191543579102,237,20.991409301757812,162900,156.81,0.018154187127947807,162899,-0.5571657419204712,-394.09438677,,
815000,0.0007,,27.712844848632812,2.633737802505493,,20.998367309570312,,,0.018157973885536194,162999,-2.6003942489624023,,229.6,-605.144566655159
815000,,3436,,,237,,163000,156.81,,,,-394.09438677,,
815500,0.0007,3438,-0.14804191887378693,0.36914902925491333,237,20.976409912109375,163100,153.45,0.018203286454081535,163099,-4.801106929779053,-386.81915126,,
816000,0.0007,3440,8.332240104675293,0.24127307534217834,237,20.99420738220215,163200,153.45,0.0181651059538126,163199,0.16065049171447754,-386.81915126,,
816500,0.0007,3442,37.099605560302734,4.034186840057373,237,21.00958251953125,163300,162.37,0.018121905624866486,163299,-0.4381517171859741,-410.10069205,,
817000,0.0007,3444,5.1852335929870605,0.20630910992622375,237,21.01948356628418,163400,162.37,0.018115457147359848,163399,-2.0440995693206787,-410.10069205,,
817500,0.0007,3446,9.22672176361084,0.9656874537467957,237,20.97357749938965,163500,168.21,0.01822948269546032,163499,-2.8479926586151123,-425.91452912000005,,
818000,0.0007,3448,13.61009693145752,0.6472805142402649,237,20.964279174804688,163600,168.81,0.01823994889855385,163599,-0.41500556468963623,-427.81916155,,
818500,0.0007,3450,15.493952751159668,1.9493945837020874,237,20.998380661010742,163700,175.94,0.018166184425354004,163699,-252.9001922607422,-446.68142377,,
819000,0.0007,3452,-0.27203455567359924,0.14689628779888153,237,21.00056266784668,163800,165.84,0.018154306337237358,163799,-0.34574902057647705,-421.5294805900001,,
819500,0.0007,3454,-22.261892318725586,1.5357860326766968,237,21.023990631103516,163900,165.84,0.018106671050190926,163899,0.06314677000045776,-421.5294805900001,,
820000,0.0007,,-10.275004386901855,0.5103886723518372,,21.009510040283203,,,0.01813480630517006,163999,-4.137420177459717,,191.1,-507.4410405874252
820000,,3459,,,237,,164000,144.38,,,,-370.43250659,,
820500,0.0007,3461,-2.6905229091644287,0.07925119251012802,237,20.995681762695312,164100,110.71,0.018188470974564552,164099,-0.011722207069396973,-286.85446260000003,,
821000,0.0007,3463,-11.05118465423584,0.6378158926963806,237,21.034605026245117,164200,110.43,0.018092870712280273,164199,0.18478816747665405,-286.25224646000004,,
821500,0.0007,3465,9.995330810546875,0.4058237671852112,237,21.025632858276367,164300,109.75,0.01811852678656578,164299,-0.02129960060119629,-287.54053435000003,,
822000,0.0007,3467,30.01795768737793,3.011946678161621,237,21.037967681884766,164400,100.0,0.01808857172727585,164399,-5.275401592254639,-264.48127811000006,,
822500,0.0007,3469,10.009857177734375,0.4149349331855774,237,21.068286895751953,164500,101.37,0.018003810197114944,164499,0.07930785417556763,-268.79738876,,
823000,0.0007,3471,9.62070369720459,0.41810035705566406,237,21.057035446166992,164600,89.0,0.018010832369327545,164599,0.15502411127090454,-236.30205249,,
823500,0.0007,3473,18.199172973632812,0.8508270382881165,237,21.024816513061523,164700,61.59,0.018109031021595,164699,0.2611948251724243,-164.68543728,,
824000,0.0007,3475,-18.99226951599121,0.9054288268089294,237,21.043487548828125,164800,53.67,0.018068239092826843,164799,0.08940678834915161,-143.84062105,,
824500,0.0007,3477,-28.948240280151367,1.8279274702072144,237,21.04279327392578,164900,53.67,0.018075736239552498,164899,0.002670884132385254,-143.84062105,,
825000,0.0007,,-1124.749755859375,12112.0810546875,,21.026365280151367,,,0.018107276409864426,164999,0.11075174808502197,,63.7,-166.85696157217026
825000,,3480,,,237,,165000,63.34,,,,-169.22311409000002,,
825500,0.0007,3482,-15.0212984085083,0.5942671298980713,237,21.001474380493164,165100,53.16,0.018166515976190567,165099,-0.1882232427597046,-142.42311544999998,,
826000,0.0007,3484,-13.358781814575195,1.4574224948883057,237,21.00969886779785,165200,53.16,0.01815466210246086,165199,0.1792638897895813,-142.42311544999998,,
826500,0.0007,3486,-18.528488159179688,1.563999056816101,237,21.006132125854492,165300,62.61,0.01817815750837326,165299,-0.41894233226776123,-166.75737109999997,,
827000,0.0007,3488,23.2354793548584,1.3225557804107666,237,21.0048885345459,165400,53.84,0.0181911401450634,165399,0.031489789485931396,-143.61792365,,
827500,0.0007,3490,-3.969580888748169,0.6670212149620056,237,20.98388671875,165500,53.43,0.018236994743347168,165499,0.009384572505950928,-142.45352035999997,,
828000,0.0007,3492,-7.711578369140625,0.6184825301170349,237,20.97193717956543,165600,60.81,0.01826026849448681,165599,-0.5414761304855347,-161.23991317,,
828500,0.0007,3494,-23.208282470703125,1.5147920846939087,237,20.963462829589844,165700,60.81,0.01827315054833889,165699,0.1747976541519165,-161.23991317,,
829000,0.0007,3496,-35.217010498046875,2.660468816757202,237,20.96095085144043,165800,66.52,0.01828017644584179,165799,0.048085153102874756,-175.04466897000003,,
829500,0.0007,3498,-9.383238792419434,0.338102251291275,237,20.94840431213379,165900,66.66,0.018307995051145554,165899,-0.07898163795471191,-175.34794982,,
830000,0.0007,,-5.233122825622559,0.17118987441062927,,20.918502807617188,,,0.0184035561978817,165999,-0.05102944374084473,,28.1,-72.1672831773758
830000,,3500,,,237,,166000,72.46,,,,-189.55683442999998,,
830500,0.0007,3502,14.367240905761719,1.7421104907989502,237,20.90761375427246,166100,72.46,0.01842861995100975,166099,-1.342736005783081,-189.55683442999998,,
831000,0.0007,3504,14.584935188293457,3.2603466510772705,237,20.887435913085938,166200,82.07,0.01848653517663479,166199,-61.3152961730957,-212.80257888999998,,
831500,0.0007,3507,24.268238067626953,10.015339851379395,237,20.900903701782227,166300,87.61,0.018435994163155556,166299,-44.707942962646484,-226.52617481000001,,
832000,0.0007,3509,5.304455280303955,0.155168816447258,237,20.874038696289062,166400,87.97,0.018481934443116188,166399,-2.1880197525024414,-226.92879035,,
832500,0.0007,3511,29.62482261657715,2.010432004928589,237,20.860694885253906,166500,89.97,0.018531648442149162,166499,0.00904083251953125,-231.35234819,,
833000,0.0007,3513,-6.866041660308838,0.31940707564353943,237,20.833463668823242,166600,89.97,0.018578769639134407,166599,0.0955764651298523,-231.35234819,,
833500,0.0007,3515,-2164.692626953125,25227.568359375,237,20.836118698120117,166700,100.04,0.01856258511543274,166699,0.014384925365447998,-256.55559160000007,,
834000,0.0007,3517,-54.8581428527832,6.973604679107666,237,20.840131759643555,166800,100.06,0.018538322299718857,166799,-0.8357051610946655,-256.48275062,,
834500,0.0007,3519,4.550356864929199,0.5585237741470337,237,20.852375030517578,166900,100.06,0.01849614456295967,166899,-0.793642520904541,-256.48275062,,
835000,0.0007,,-619.3680419921875,781.7438354492188,,20.867475509643555,,,0.01844824105501175,166999,-1.4169769287109375,,121.2,-355.3083432078362
835000,,3524,,,236,,167000,98.86,,,,-251.87416782,,
835500,0.0007,3526,-8.318273544311523,0.33673781156539917,236,20.896961212158203,167100,89.69,0.01839650422334671,167099,0.28682655096054077,-227.87893477,,
836000,0.0007,3529,28.2940616607666,1.9990524053573608,236,20.886112213134766,167200,89.69,0.018432941287755966,167199,-4.871461391448975,-227.87893477,,
836500,0.0007,3531,-50.50631332397461,6.709190368652344,236,20.90227699279785,167300,99.02,0.01839078590273857,167299,-83.21707916259766,-250.68779077,,
837000,0.0007,3533,10.660268783569336,0.6150509715080261,236,20.87656021118164,167400,103.02,0.01842210628092289,167399,-0.1841423511505127,-260.6662574,,
837500,0.0007,3535,19.17525291442871,1.4730662107467651,236,20.891315460205078,167500,103.02,0.018392257392406464,167499,-10.328751564025879,-260.6662574,,
838000,0.0007,3538,-1016.3632202148438,11076.0185546875,236,20.86549186706543,167600,111.52,0.01845555752515793,167599,0.1122165322303772,-281.85278213,,
838500,0.0007,3540,-3292.81298828125,32285.841796875,236,20.851181030273438,167700,94.69,0.01851535215973854,167699,-528.8531494140625,-239.26568172,,
839000,0.0007,3542,-946.3143920898438,12124.8623046875,236,20.845905303955078,167800,73.91,0.01853066124022007,167799,0.3371760845184326,-188.06550629,,
839500,0.0007,3544,-1611.471435546875,14041.7314453125,236,20.83334732055664,167900,71.32,0.018557142466306686,167899,0.44236135482788086,-181.37428775,,
840000,0.0007,,-2449.395751953125,24496.791015625,,20.83550262451172,,,0.018554437905550003,167999,0.16357415914535522,,23.1,-58.27925330400467
840000,,3547,,,236,,168000,50.97,,,,-129.85773956,,
840500,0.0007,3549,-21.241453170776367,1.425577163696289,236,20.81330680847168,168100,40.29,0.018631312996149063,168099,-8.745530128479004,-103.40871423,,
841000,0.0007,3551,12.446901321411133,1.0147241353988647,236,20.789859771728516,168200,26.73,0.018683001399040222,168199,-1.8248286247253418,-68.96823737000001,,
841500,0.0007,3553,6.097865581512451,1.2051421403884888,236,20.800397872924805,168300,26.78,0.01867060735821724,168299,-16.018299102783203,-69.0326566,,
842000,0.0007,3556,-4138.47705078125,45248.66796875,236,20.796552658081055,168400,25.01,0.01867692545056343,168399,-0.0648500919342041,-64.82075888,,
842500,0.0007,3558,28.999841690063477,2.4786016941070557,236,20.812625885009766,168500,25.82,0.0186443068087101,168499,-2.904963493347168,-66.91623915999999,,
843000,0.0007,3560,-2.8984808921813965,0.19723017513751984,236,20.843612670898438,168600,26.49,0.018582487478852272,168599,0.5338928997516632,-68.33557388999999,,
843500,0.0007,3562,-23.084213256835938,1.6581605672836304,236,20.83918571472168,168700,30.93,0.018568597733974457,168699,-0.8823708295822144,-78.89684018999999,,
844000,0.0007,3564,-2.936138868331909,0.9193345904350281,236,20.850112915039062,168800,32.12,0.018542643636465073,168799,-0.8972009420394897,-81.42872616000001,,
844500,0.0007,3566,-4562.36865234375,55470.4375,236,20.861814498901367,168900,34.56,0.018546050414443016,168899,-0.09785759449005127,-87.46311170999999,,
845000,0.0007,,5.294081211090088,0.22383804619312286,,20.845603942871094,,,0.01857912912964821,168999,-0.5301296710968018,,28.7,-74.30493161678314
845000,,3569,,,236,,169000,34.48,,,,-87.21567111000002,,
845500,0.0007,3571,16.796634674072266,4.04783821105957,236,20.84168243408203,169100,40.56,0.018588460981845856,169099,-17.21862030029297,-102.45293938,,
846000,0.0007,3574,-0.15362797677516937,0.2619384229183197,236,20.834943771362305,169200,40.56,0.018593212589621544,169199,-0.309409499168396,-102.45293938,,
846500,0.0007,3576,-3707.403076171875,38936.63671875,236,20.78777313232422,169300,50.39,0.01869983784854412,169299,0.0949975848197937,-126.27893156,,
847000,0.0007,3578,26.139856338500977,4.367899417877197,236,20.814847946166992,169400,49.17,0.01863788068294525,169399,-9.458816528320312,-122.85002083999998,,
847500,0.0007,3580,62.218563079833984,59.62717819213867,236,20.8233699798584,169500,49.06,0.018605761229991913,169499,-407.4754333496094,-122.51279527999999,,
848000,0.0007,3582,-1.6282566785812378,0.044699277728796005,236,20.812255859375,169600,43.87,0.01863306388258934,169599,0.31055641174316406,-110.61118427000001,,
848500,0.0007,3585,-1939.4735107421875,21834.3515625,236,20.85132598876953,169700,43.46,0.01853252947330475,169699,0.036175429821014404,-109.67731785,,
849000,0.0007,3587,-376.2396545410156,291.19354248046875,236,20.872556686401367,169800,36.36,0.018468093127012253,169799,-8.474682807922363,-91.70741976000001,,
849500,0.0007,3589,38.42647933959961,5.153358459472656,236,20.90143585205078,169900,26.94,0.018417751416563988,169899,-11.841192245483398,-68.62068620999999,,
850000,0.0007,,-1.019104242324829,0.2916795015335083,,20.885848999023438,,,0.018444759771227837,169999,-1.0343396663665771,,123.2,-311.40974472761155
850000,,3594,,,236,,170000,28.05,,,,-71.57569479,,
850500,0.0007,3596,-0.07686024159193039,0.16471104323863983,236,20.903106689453125,170100,28.05,0.0183853916823864,170099,-0.24871909618377686,-71.57569479,,
851000,0.0007,3598,-1136.4197998046875,11455.7265625,236,20.95391082763672,170200,37.12,0.018259380012750626,170199,0.008674442768096924,-94.19957029999999,,
851500,0.0007,3600,2.322970151901245,0.9103601574897766,236,20.9719295501709,170300,38.4,0.018237849697470665,170299,-13.208234786987305,-97.13842100000002,,
852000,0.0007,3602,-0.12626324594020844,0.3926047682762146,236,20.986221313476562,170400,39.09,0.018219947814941406,170399,-23.714946746826172,-98.77948197999999,,
852500,0.0007,3604,4.948302745819092,0.12238794565200806,236,20.969104766845703,170500,39.09,0.018270505592226982,170499,-0.19687998294830322,-98.77948197999999,,
853000,0.0007,3607,-131.9615936279297,39.85801696777344,236,20.99883270263672,170600,47.02,0.018188301473855972,170599,-136.38597106933594,-116.60057995,,
853500,0.0007,3609,-47.06333541870117,4.673458576202393,236,21.026588439941406,170700,44.62,0.018116068094968796,170699,-4.1916422843933105,-110.34884411000002,,
854000,0.0007,3611,20.2423038482666,2.055999994277954,236,21.041532516479492,170800,42.38,0.018098700791597366,170799,-35.50746536254883,-104.51561658,,
854500,0.0007,3613,56.6170654296875,9.324142456054688,236,21.040000915527344,170900,32.32,0.018109114840626717,170899,-7.529911041259766,-79.1403906,,
855000,0.0007,,-20.722684860229492,2.7378108501434326,,21.06932830810547,,,0.01802205666899681,170999,-95.4880599975586,,18.5,-46.896284794807436
855000,,3616,,,236,,171000,21.89,,,,-54.49812334999999,,
855500,0.0007,3618,-825.7706909179688,8612.7919921875,236,21.098773956298828,171100,24.7,0.017979174852371216,171099,0.4429703950881958,-61.69890036000002,,
856000,0.0007,3620,-1003.0679931640625,10521.7041015625,236,21.090667724609375,171200,24.22,0.01798228919506073,171199,-0.00897061824798584,-60.437477820000005,,
856500,0.0007,3622,-42.292930603027344,7.201931953430176,236,21.13656997680664,171300,23.25,0.01787501573562622,171299,-89.13622283935547,-57.977572929999994,,
857000,0.0007,3625,-2943.808349609375,28003.46875,236,21.115692138671875,171400,22.57,0.017908655107021332,171399,0.05524742603302002,-56.17370601,,
857500,0.0007,3627,-11.197725296020508,1.1206377744674683,236,21.10794448852539,171500,18.2,0.01792965456843376,171499,-34.52267074584961,-44.981793720000006,,
858000,0.0007,3629,-34.000579833984375,7.617676734924316,236,21.14960479736328,171600,17.92,0.017825327813625336,171599,-14.428813934326172,-44.16341407,,
858500,0.0007,3631,-4601.74462890625,47432.51953125,236,21.140872955322266,171700,18.28,0.017849477007985115,171699,0.2555341124534607,-44.924700730000005,,
859000,0.0007,3634,146.78746032714844,221.5431365966797,236,21.122949600219727,171800,18.47,0.017887156456708908,171799,-508.71563720703125,-45.299040430000005,,
859500,0.0007,3636,-40.121707916259766,3.7719743251800537,236,21.11282730102539,171900,19.55,0.017910700291395187,171899,-0.39384162425994873,-47.91711696,,
860000,0.0007,,5.859201431274414,0.7885417342185974,,21.10866355895996,,,0.01791728287935257,171999,-2.9595537185668945,,17.6,-42.54529813528061
860000,,3638,,,236,,172000,20.52,,,,-50.446377649999995,,
860500,0.0007,3640,16.81939125061035,0.6534096598625183,236,21.07569122314453,172100,20.52,0.018004143610596657,172099,-0.8632408380508423,-50.446377649999995,,
861000,0.0007,3643,-3027.455810546875,20985.193359375,236,21.069122314453125,172200,30.12,0.01798897609114647,172199,0.08552181720733643,-73.54009274999999,,
