rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/loss,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/std,train/value_loss,train/clip_fraction,train/n_updates,train/entropy_loss,train/approx_kl,train/explained_variance,eval/mean_reward,eval/mean_ep_length
1000.0,82387.99918885,486,995328,7565,131,,,,,,,,,,,,,
1000.0,82480.97818517999,487,997376,7569,131,404774.28125,0.0003,0.2,-0.06774222544918303,0.5636451840400696,773596.085546875,0.65673828125,4860,-14.194625031948089,0.3990476,0.0,,
1000.0,82653.66938197,488,999424,7574,131,454873.625,0.0003,0.2,-0.08466549480799586,0.5616311430931091,807933.0973632813,0.66591796875,4870,-14.1450757086277,0.39523977,3.701448440551758e-05,,
,,,1000000,,,514960.84375,0.0003,0.2,-0.09608284523710608,0.5612245202064514,1161105.4376953125,0.664892578125,4880,-14.118608525395393,0.37916213,-1.1920928955078125e-07,88905.03692140579,1000.0
1000.0,82820.79689950001,489,1001472,7602,131,,,,,,,,,,,,,
1000.0,82666.76776764,490,1003520,7606,131,461218.625,0.0003,0.2,-0.0878527380671585,0.5605254769325256,840431.8546875,0.674755859375,4890,-14.097431221604348,0.46396723,-1.1920928955078125e-07,,
,,,1005000,,,437118.75,0.0003,0.2,-0.09714729190454818,0.5597133636474609,807252.438671875,0.692138671875,4900,-14.0787783741951,0.46945524,-0.0035004615783691406,85593.02759628296,1000.0
1000.0,82839.2924309,491,1005568,7635,131,,,,,,,,,,,,,
1000.0,82860.45736409,492,1007616,7639,131,671587.8125,0.0003,0.2,-0.10404433875228278,0.5585602521896362,1371855.04921875,0.6359375,4910,-14.043611976504327,0.31310132,2.384185791015625e-07,,
1000.0,82939.32684941,493,1009664,7644,132,605933.5,0.0003,0.2,-0.09224102766020223,0.5573955178260803,1007713.4626953125,0.67158203125,4920,-14.018278926610947,0.5089015,0.0,,
,,,1010000,,,564327.6875,0.0003,0.2,-0.09713350911042654,0.5573059320449829,1155512.1861328124,0.63447265625,4930,-13.998205572366714,0.37873217,8.344650268554688e-07,88653.45049676896,1000.0
1000.0,83125.65882554,494,1011712,7673,131,,,,,,,,,,,,,
1000.0,83240.94091319,495,1013760,7677,132,571806.5625,0.0003,0.2,-0.09774464271613396,0.5561447143554688,1318116.1212890625,0.655712890625,4940,-13.96982246041298,0.4283677,5.960464477539062e-07,,
,,,1015000,,,465464.03125,0.0003,0.2,-0.083674328084453,0.5560612082481384,1004425.400390625,0.6521484375,4950,-13.954402166604996,0.38019297,0.0,87818.49119472504,1000.0
1000.0,83191.22649942999,496,1015808,7707,131,,,,,,,,,,,,,
1000.0,83464.65226671,497,1017856,7712,131,592731.9375,0.0003,0.2,-0.08885230574232991,0.5546935200691223,1169688.9669921875,0.6630859375,4960,-13.93003714978695,0.41718343,2.980232238769531e-07,,
1000.0,83497.13074380001,498,1019904,7716,132,516668.90625,0.0003,0.2,-0.09371034753276035,0.5541712641716003,1026393.57109375,0.68173828125,4970,-13.905629017949105,0.4094164,0.0,,
,,,1020000,,,467536.90625,0.0003,0.2,-0.08353844681405462,0.5538840889930725,785968.958203125,0.71142578125,4980,-13.893101352453233,0.54383004,0.0,87732.28709754944,1000.0
1000.0,83431.00178174001,499,1021952,7746,131,,,,,,,,,,,,,
1000.0,83695.64171241,500,1024000,7750,132,421339.34375,0.0003,0.2,-0.08964544704649598,0.5526019930839539,887164.490625,0.669189453125,4990,-13.864571997523308,0.44595355,5.960464477539063e-08,,
,,,1025000,,,617783.5625,0.0003,0.2,-0.09927757130353712,0.5525357127189636,1205148.49453125,0.634326171875,5000,-13.85000637471676,0.3481462,-1.1920928955078125e-07,89976.03306455612,1000.0
1000.0,83824.54719570001,501,1026048,7779,131,,,,,,,,,,,,,
1000.0,83379.33107364,502,1028096,7783,132,544161.6875,0.0003,0.2,-0.09382187011360657,0.5515332221984863,1073441.602734375,0.660400390625,5010,-13.827465328574181,0.41410786,-1.1920928955078125e-07,,
,,,1030000,,,192010.28125,0.0003,0.2,-0.0769083232153207,0.5511614680290222,483357.64013671875,0.71220703125,5020,-13.813220390677452,0.58982605,7.712841033935547e-05,87846.4084227562,1000.0
1000.0,83325.28246303,503,1030144,7811,131,,,,,,,,,,,,,
1000.0,83448.21593163001,504,1032192,7815,132,530896.0,0.0003,0.2,-0.09178082380094565,0.5503303408622742,830837.5388671875,0.684326171875,5030,-13.786955627799035,0.48829788,0.0,,
1000.0,83445.49716504,505,1034240,7820,132,402393.96875,0.0003,0.2,-0.08003854049602524,0.550101101398468,772461.140234375,0.6408203125,5040,-13.770650458335876,0.35560483,0.0,,
,,,1035000,,,497471.71875,0.0003,0.2,-0.08626968180178665,0.5492866039276123,992476.568359375,0.6501953125,5050,-13.758714324235916,0.42038617,5.960464477539063e-08,87014.89685821533,1000.0
1000.0,83379.45958677,506,1036288,7846,132,,,,,,,,,,,,,
1000.0,83533.54364959,507,1038336,7851,132,338992.375,0.0003,0.2,-0.07443384405924007,0.5482698082923889,705163.73515625,0.677734375,5060,-13.728164288401604,0.47756356,0.0,,
,,,1040000,,,464815.5625,0.0003,0.2,-0.08032556781545282,0.5481802821159363,909133.04140625,0.667626953125,5070,-13.708398205041885,0.42107883,0.0,90341.65309963227,1000.0
1000.0,83660.69457153999,508,1040384,7878,132,,,,,,,,,,,,,
1000.0,83653.87058338999,509,1042432,7882,132,575986.375,0.0003,0.2,-0.09632272747112439,0.5471327900886536,1108141.2525390624,0.6619140625,5080,-13.693435382843017,0.4055246,5.960464477539063e-08,,
1000.0,83908.20314279999,510,1044480,7886,132,508917.90625,0.0003,0.2,-0.08914276185969357,0.5466232895851135,1020531.4095703125,0.686181640625,5090,-13.663283678889275,0.42290288,-1.1920928955078125e-07,,
,,,1045000,,,445332.4375,0.0003,0.2,-0.07135928295901976,0.5464829802513123,809351.0390625,0.657666015625,5100,-13.656472849845887,0.3893687,-2.384185791015625e-07,86647.79753446579,1000.0
1000.0,84094.94549493,511,1046528,7914,132,,,,,,,,,,,,,
1000.0,84283.00870463999,512,1048576,7918,132,505609.03125,0.0003,0.2,-0.09412570263957605,0.5453081130981445,996164.619921875,0.665087890625,5110,-13.636523127555847,0.41693237,1.7881393432617188e-07,,
,,,1050000,,,554896.1875,0.0003,0.2,-0.09663922110921704,0.5442559719085693,1040459.6216796875,0.682568359375,5120,-13.607765412330627,0.49053055,2.384185791015625e-07,87300.27205381394,1000.0
1000.0,84281.96819042,513,1050624,7943,132,,,,,,,,,,,,,
1000.0,84860.52223887999,514,1052672,7947,132,616809.1875,0.0003,0.2,-0.10407045766187366,0.5435801148414612,1167318.437109375,0.667919921875,5130,-13.577522647380828,0.4620877,0.0,,
1000.0,85338.28714942999,515,1054720,7951,132,955716.25,0.0003,0.2,-0.08823459761915728,0.5426101684570312,1953001.58984375,0.581689453125,5140,-13.552258405089379,0.26160482,0.0,,
,,,1055000,,,436785.0625,0.0003,0.2,-0.08716157405287958,0.542654275894165,945989.8361328125,0.67861328125,5150,-13.545784866809845,0.44309664,3.5762786865234375e-07,84328.25843334198,1000.0
1000.0,85388.01900269998,516,1056768,7978,132,,,,,,,,,,,,,
1000.0,85460.75214696002,517,1058816,7982,132,765101.375,0.0003,0.2,-0.08555551842437126,0.5418955683708191,1364346.137109375,0.665185546875,5160,-13.52850416302681,0.52922726,3.7670135498046875e-05,,
,,,1060000,,,502060.96875,0.0003,0.2,-0.09519835053361021,0.5410094857215881,1080217.5599609376,0.666259765625,5170,-13.50327589213848,0.37100846,0.0,87270.12307100296,1000.0
1000.0,85519.32725273998,518,1060864,8018,132,,,,,,,,,,,,,
1000.0,85702.11507131999,519,1062912,8022,132,417532.90625,0.0003,0.2,-0.0818707229802385,0.5396705865859985,668855.3353515625,0.6779296875,5180,-13.465940088033676,0.5469277,0.0,,
1000.0,85844.27644837,520,1064960,8026,132,737372.0625,0.0003,0.2,-0.10324314170284196,0.5397867560386658,1328729.8033203124,0.653125,5190,-13.454945221543312,0.37138963,1.0132789611816406e-06,,
,,,1065000,,,363188.15625,0.0003,0.2,-0.08952123155177105,0.538720965385437,730703.4302734375,0.706591796875,5200,-13.439395952224732,0.51633227,-1.1920928955078125e-07,87564.2258228302,1000.0
1000.0,86471.68900649999,521,1067008,8053,132,,,,,,,,,,,,,
1000.0,86503.05612594,522,1069056,8058,132,697496.1875,0.0003,0.2,-0.10137407058500685,0.5384517908096313,1385992.160546875,0.638134765625,5210,-13.421315985918046,0.3968626,5.960464477539063e-08,,
,,,1070000,,,445634.625,0.0003,0.2,-0.09165190972853451,0.5376924872398376,1151688.5009765625,0.64287109375,5220,-13.401038739085198,0.41005683,0.0,89734.31632738114,1000.0
1000.0,86615.61611559002,523,1071104,8087,132,,,,,,,,,,,,,
1000.0,86608.54251006001,524,1073152,8091,132,463737.4375,0.0003,0.2,-0.09847250014718156,0.5370982885360718,1015073.8236328125,0.67470703125,5230,-13.37461995780468,0.41959035,5.960464477539063e-08,,
,,,1075000,,,817847.125,0.0003,0.2,-0.07512317299260758,0.536831796169281,1106868.2455078126,0.675927734375,5240,-13.364976912736893,0.5221323,5.960464477539063e-08,89293.1013830185,1000.0
1000.0,86645.31342780002,525,1075200,8117,132,,,,,,,,,,,,,
1000.0,86560.974815,526,1077248,8121,132,505203.96875,0.0003,0.2,-0.10515292458003386,0.5357837677001953,907530.9353515625,0.703662109375,5250,-13.337962320446968,0.5593476,0.0,,
1000.0,86711.06959930001,527,1079296,8126,132,492752.0,0.0003,0.2,-0.10306223990046419,0.5351318120956421,1059925.56953125,0.707275390625,5260,-13.308784145116807,0.5262602,-3.5762786865234375e-07,,
,,,1080000,,,566195.8125,0.0003,0.2,-0.09290068510745186,0.5342560410499573,1316668.4357421875,0.632421875,5270,-13.289253988862038,0.3488053,5.245208740234375e-06,85276.52742862701,1000.0
1000.0,86535.22785828999,528,1081344,8154,132,,,,,,,,,,,,,
1000.0,86789.03554232,529,1083392,8158,132,464999.375,0.0003,0.2,-0.08445179786067455,0.5329442024230957,974915.53359375,0.682373046875,5280,-13.25154784321785,0.53327954,3.159046173095703e-05,,
,,,1085000,,,416104.875,0.0003,0.2,-0.08853991945507005,0.533292829990387,813519.819921875,0.7099609375,5290,-13.23782857656479,0.596548,5.960464477539063e-08,90406.04342117309,1000.0
1000.0,86799.89468590001,530,1085440,8186,132,,,,,,,,,,,,,
1000.0,86836.63112352997,531,1087488,8190,132,442761.875,0.0003,0.2,-0.0833846111636376,0.5329681634902954,918582.0884765625,0.6923828125,5300,-13.228681847453117,0.543234,0.0,,
1000.0,86841.15862844998,532,1089536,8194,132,328957.25,0.0003,0.2,-0.06132081223477144,0.5323867797851562,720200.226953125,0.691845703125,5310,-13.206786867976188,0.51074326,5.960464477539062e-07,,
,,,1090000,,,300001.28125,0.0003,0.2,-0.07874852052045753,0.5312929749488831,675008.6856445313,0.67568359375,5320,-13.179046413302421,0.44050264,0.0,90028.4838300705,1000.0
1000.0,86856.70735215001,533,1091584,8221,132,,,,,,,,,,,,,
1000.0,87001.97101007999,534,1093632,8225,132,709901.125,0.0003,0.2,-0.10371353913506028,0.5295155048370361,1413030.967578125,0.672314453125,5330,-13.141633155941964,0.45242167,0.0,,
,,,1095000,,,564162.75,0.0003,0.2,-0.09178715815651231,0.5293921232223511,1068487.208984375,0.669873046875,5340,-13.10813648700714,0.4520988,1.1920928955078125e-07,90089.5595290184,1000.0
1000.0,87061.63424131999,535,1095680,8250,132,,,,,,,,,,,,,
1000.0,87267.52073437,536,1097728,8255,132,437419.40625,0.0003,0.2,-0.0799314205738483,0.5285935997962952,807055.95078125,0.688818359375,5350,-13.090549600124358,0.5401742,0.0,,
1000.0,87032.75318315999,537,1099776,8259,133,481554.46875,0.0003,0.2,-0.08942423080443404,0.5280036926269531,944784.6515625,0.68310546875,5360,-13.072019222378731,0.50380677,-9.5367431640625e-07,,
,,,1100000,,,335737.625,0.0003,0.2,-0.0747981590218842,0.5275548696517944,694739.6276367188,0.691943359375,5370,-13.050736334919929,0.5138523,1.1920928955078125e-07,92878.29883146286,1000.0
1000.0,87133.32438183996,538,1101824,8285,132,,,,,,,,,,,,,
1000.0,87161.09995852999,539,1103872,8289,133,258730.203125,0.0003,0.2,-0.08311636157159227,0.5264092683792114,736491.753125,0.704345703125,5380,-13.031620082259177,0.57787275,8.344650268554688e-07,,
,,,1105000,,,439251.28125,0.0003,0.2,-0.09187821766536217,0.5263848900794983,913504.0352539063,0.700390625,5390,-13.011840853095055,0.5343714,1.7881393432617188e-07,92404.80891342163,1000.0
1000.0,87099.15422791002,540,1105920,8317,132,,,,,,,,,,,,,
1000.0,87084.03291417,541,1107968,8321,133,700000.375,0.0003,0.2,-0.08834218917763792,0.5252385139465332,1265509.5998046875,0.68203125,5400,-12.985859334468842,0.42201626,0.0,,
,,,1110000,,,428956.75,0.0003,0.2,-0.08543227053014561,0.5251258611679077,921154.596875,0.6904296875,5410,-12.969768980145455,0.6180507,0.0,87340.85119037628,1000.0
1000.0,86986.67472847,542,1110016,8350,132,,,,,,,,,,,,,
1000.0,86820.36098192999,543,1112064,8354,133,408812.40625,0.0003,0.2,-0.07022856465773657,0.5236166715621948,895504.826171875,0.682861328125,5420,-12.937984824180603,0.54220724,0.0,,
1000.0,86651.27545262,544,1114112,8359,133,451060.15625,0.0003,0.2,-0.08285957509069704,0.5231056213378906,925269.6236328125,0.697802734375,5430,-12.915160492062569,0.525195,5.960464477539063e-08,,
,,,1115000,,,468949.4375,0.0003,0.2,-0.08327726401330438,0.5227629542350769,845034.3791015625,0.678515625,5440,-12.900014653801918,0.44506943,-8.344650268554688e-07,90815.61709804535,1000.0
1000.0,86688.40475218,545,1116160,8387,133,,,,,,,,,,,,,
1000.0,86678.64776242,546,1118208,8391,133,666168.75,0.0003,0.2,-0.0937717479217099,0.5227335691452026,1229033.88671875,0.641455078125,5450,-12.891749021410941,0.38817143,0.0,,
,,,1120000,,,308798.53125,0.0003,0.2,-0.07316751611651853,0.5220058560371399,622436.8953125,0.6736328125,5460,-12.872899356484414,0.45958722,0.0,92310.91759471894,1000.0
1000.0,86733.82564377,547,1120256,8419,133,,,,,,,,,,,,,
1000.0,86809.64035299001,548,1122304,8424,133,454592.84375,0.0003,0.2,-0.07912681612069719,0.5210421681404114,776739.253515625,0.691845703125,5470,-12.847290873527527,0.59246594,3.337860107421875e-06,,
1000.0,86910.48981237,549,1124352,8428,133,500604.625,0.0003,0.2,-0.08125618461635895,0.5209832787513733,854199.5091796875,0.6759765625,5480,-12.831805551052094,0.48610383,5.960464477539063e-08,,
,,,1125000,,,613278.75,0.0003,0.2,-0.0996764310868457,0.5198941826820374,1243106.6431640624,0.64189453125,5490,-12.808091020584106,0.3883412,2.384185791015625e-07,90839.81582784653,1000.0
1000.0,86869.37313744,550,1126400,8455,133,,,,,,,,,,,,,
1000.0,87171.72311436,551,1128448,8460,133,505701.3125,0.0003,0.2,-0.09158842078177258,0.5189654231071472,984235.0046875,0.705712890625,5500,-12.77137948870659,0.51265883,2.384185791015625e-07,,
,,,1130000,,,376502.375,0.0003,0.2,-0.07346632736735045,0.5187643766403198,697096.1614257812,0.70322265625,5510,-12.750004008412361,0.5377822,6.318092346191406e-06,91158.32861585617,1000.0
1000.0,87336.25212712999,552,1130496,8486,133,,,,,,,,,,,,,
1000.0,87297.09159094999,553,1132544,8491,133,499136.59375,0.0003,0.2,-0.09601064719026908,0.5174646973609924,994558.23984375,0.683447265625,5520,-12.724684861302375,0.4985038,0.0,,
1000.0,87408.41396452,554,1134592,8495,133,414404.8125,0.0003,0.2,-0.09457633204874583,0.51655513048172,921018.9970703125,0.67236328125,5530,-12.694931873679161,0.51884025,0.0,,
,,,1135000,,,660662.25,0.0003,0.2,-0.09988789138151333,0.5160731673240662,1317125.477734375,0.641943359375,5540,-12.675767123699188,0.43633372,-1.1920928955078125e-07,90310.41562862396,1000.0
1000.0,87818.67670724,555,1136640,8524,133,,,,,,,,,,,,,
1000.0,87894.06299365997,556,1138688,8528,133,648754.125,0.0003,0.2,-0.10426351075875573,0.5158156752586365,1416498.9462890625,0.656787109375,5550,-12.667620414495468,0.590191,0.0008019208908081055,,
,,,1140000,,,595246.75,0.0003,0.2,-0.09559187305276282,0.5140841007232666,1134673.8384765624,0.702734375,5560,-12.627332800626755,0.5395013,0.0,92978.9318681717,1000.0
1000.0,88090.83407617999,557,1140736,8554,133,,,,,,,,,,,,,
1000.0,88028.81266427001,558,1142784,8558,133,333253.90625,0.0003,0.2,-0.07404075036174618,0.513847827911377,753768.23671875,0.723046875,5570,-12.593134585022927,0.67823315,1.9669532775878906e-06,,
1000.0,88255.39711774,559,1144832,8563,133,544074.875,0.0003,0.2,-0.08657943484431599,0.5127769708633423,1035788.19375,0.702001953125,5580,-12.573789224028587,0.5839437,-8.344650268554688e-07,,
,,,1145000,,,428642.9375,0.0003,0.2,-0.08619041407364421,0.5120527744293213,934989.8498046875,0.7048828125,5590,-12.539545208215714,0.5282887,0.0,90756.57474708557,1000.0
1000.0,88093.80820585001,560,1146880,8590,133,,,,,,,,,,,,,
1000.0,88301.25964548001,561,1148928,8594,133,476828.25,0.0003,0.2,-0.09042929115239531,0.511390745639801,1098076.5302734375,0.6828125,5600,-12.51857768893242,0.5776731,0.0,,
,,,1150000,,,616444.5,0.0003,0.2,-0.08042751573084388,0.5115252137184143,1046193.1048828125,0.686669921875,5610,-12.512334865331649,0.5196365,5.960464477539063e-08,92859.47496356964,1000.0
1000.0,88403.85979693003,562,1150976,8620,133,,,,,,,,,,,,,
1000.0,87913.65947597999,563,1153024,8625,133,546780.6875,0.0003,0.2,-0.09084108164825011,0.510164737701416,967884.0712890625,0.700244140625,5620,-12.486753815412522,0.58760774,9.655952453613281e-05,,
,,,1155000,,,539285.8125,0.0003,0.2,-0.0994943959522061,0.5098182559013367,1125179.2693359375,0.681640625,5630,-12.46187025308609,0.48917955,0.0,93798.0695400238,1000.0
1000.0,87976.92089422999,564,1155072,8652,133,,,,,,,,,,,,,
1000.0,87644.33964221999,565,1157120,8656,133,492942.53125,0.0003,0.2,-0.09168533278862015,0.5091355443000793,905563.433203125,0.71513671875,5640,-12.440520322322845,0.5596379,1.1920928955078125e-07,,
1000.0,87932.54215974,566,1159168,8660,133,403111.0,0.0003,0.2,-0.08682104918989353,0.5086020231246948,854640.28828125,0.697509765625,5650,-12.423222285509109,0.6233063,0.00012344121932983398,,
,,,1160000,,,636351.625,0.0003,0.2,-0.09498382289893925,0.5078441500663757,1453975.2150390625,0.635986328125,5660,-12.394676184654235,0.40428174,-1.1920928955078125e-07,96600.11609678269,1000.0
1000.0,88377.24318022,567,1161216,8686,133,,,,,,,,,,,,,
1000.0,88173.83160626002,568,1163264,8691,133,701815.5625,0.0003,0.2,-0.0981607186869951,0.5071535706520081,1281323.0296875,0.65439453125,5670,-12.375668832659722,0.41778067,0.0,,
,,,1165000,,,444985.84375,0.0003,0.2,-0.09304057210683822,0.5068119168281555,1029057.3328125,0.700390625,5680,-12.367383661866189,0.55382586,-1.1920928955078125e-07,94131.9709531784,1000.0
1000.0,88451.61738836,569,1165312,8718,133,,,,,,,,,,,,,
1000.0,88429.3669187,570,1167360,8722,133,653072.0625,0.0003,0.2,-0.08505752833443694,0.505851149559021,1179732.2697265625,0.678173828125,5690,-12.338178437948226,0.5018952,2.4437904357910156e-06,,
1000.0,88318.59254854998,571,1169408,8727,133,712284.625,0.0003,0.2,-0.0944894723885227,0.505251407623291,1283040.04453125,0.688671875,5700,-12.306264415383339,0.5272243,1.1920928955078125e-07,,
,,,1170000,,,392585.65625,0.0003,0.2,-0.08440347223076969,0.5043190121650696,869192.84921875,0.700732421875,5710,-12.277299100160599,0.54604363,5.894899368286133e-05,92929.88705272674,1000.0
1000.0,88560.84375357,572,1171456,8753,133,,,,,,,,,,,,,
1000.0,88714.65527993003,573,1173504,8758,133,715862.0625,0.0003,0.2,-0.0761489366996102,0.5034857392311096,1160101.712890625,0.690478515625,5720,-12.248028948903084,0.49183947,5.960464477539063e-08,,
,,,1175000,,,581365.375,0.0003,0.2,-0.09074015239602887,0.5029986500740051,1217699.544921875,0.675830078125,5730,-12.226202481985093,0.5462693,7.748603820800781e-07,94973.152439785,1000.0
1000.0,88796.49418326,574,1175552,8785,133,,,,,,,,,,,,,
1000.0,88874.38664788,575,1177600,8789,133,478001.09375,0.0003,0.2,-0.08388510074000806,0.5023990869522095,858898.1298828125,0.72001953125,5740,-12.210340589284897,0.6354014,1.7881393432617188e-07,,
1000.0,88871.11504586002,576,1179648,8794,134,555826.5,0.0003,0.2,-0.0887017313434626,0.501736581325531,1181792.3900390626,0.670703125,5750,-12.188435527682305,0.46232587,1.7881393432617188e-07,,
,,,1180000,,,461182.53125,0.0003,0.2,-0.09001076846616343,0.5004735589027405,1100453.3548828126,0.68076171875,5760,-12.15591121017933,0.5775393,0.0,99611.81637058259,1000.0
1000.0,88962.51954437,577,1181696,8820,133,,,,,,,,,,,,,
1000.0,89230.20025882003,578,1183744,8825,134,578129.0625,0.0003,0.2,-0.08569112573750318,0.5001285672187805,919270.3671875,0.712158203125,5770,-12.130930015444756,0.6301101,-1.7881393432617188e-06,,
,,,1185000,,,453627.65625,0.0003,0.2,-0.07322679495555348,0.49931010603904724,782955.7771484375,0.697705078125,5780,-12.106781080365181,0.62060237,0.0,91995.64714279174,1000.0
1000.0,89158.48260918999,579,1185792,8851,133,,,,,,,,,,,,,
1000.0,89402.05846394999,580,1187840,8855,134,543249.25,0.0003,0.2,-0.09456131686456501,0.49877211451530457,948360.308203125,0.704931640625,5790,-12.089169889688492,0.74711937,0.0,,
1000.0,89627.25139529999,581,1189888,8860,134,550648.375,0.0003,0.2,-0.09151609310647472,0.49791616201400757,1031418.2845703125,0.6755859375,5800,-12.058533343672753,0.5385219,0.0,,
,,,1190000,,,494770.875,0.0003,0.2,-0.09888489259465132,0.497317373752594,972689.2943359375,0.686669921875,5810,-12.041225430369376,0.51357293,8.344650268554688e-07,94161.52445878982,1000.0
1000.0,89769.82227114,582,1191936,8887,134,,,,,,,,,,,,,
1000.0,89730.24182029,583,1193984,8892,134,661391.375,0.0003,0.2,-0.09604825620190241,0.49597740173339844,1284097.7458984375,0.65654296875,5820,-12.007548648118973,0.51602584,5.960464477539063e-08,,
,,,1195000,,,606009.5,0.0003,0.2,-0.09227926046587527,0.4952535033226013,1151897.9564453126,0.68310546875,5830,-11.971008142828941,0.5477028,-8.344650268554688e-07,90834.56164712906,1000.0
1000.0,89838.47195087001,584,1196032,8917,134,,,,,,,,,,,,,
1000.0,90118.97533675999,585,1198080,8921,134,460025.40625,0.0003,0.2,-0.0755239520163741,0.49432867765426636,927623.587109375,0.7185546875,5840,-11.936550000309945,0.66806537,0.0,,
,,,1200000,,,674333.375,0.0003,0.2,-0.08559648609953001,0.4938217103481293,1236246.583984375,0.67998046875,5850,-11.920666575431824,0.46043223,0.0,99179.83984775543,1000.0
1000.0,90457.09592330997,586,1200128,8945,134,,,,,,,,,,,,,
1000.0,90866.35571305998,587,1202176,8949,134,647087.25,0.0003,0.2,-0.09562889590742998,0.4924065172672272,1350025.96484375,0.660302734375,5860,-11.88384156525135,0.63083327,-1.1920928955078125e-07,,
1000.0,90967.71719909,588,1204224,8953,134,443557.625,0.0003,0.2,-0.0849188745894935,0.49201563000679016,1034793.3013671875,0.708349609375,5870,-11.861278688907623,0.65323794,0.0,,
,,,1205000,,,579437.0,0.0003,0.2,-0.07999466567998752,0.49086615443229675,1062890.6607421874,0.6892578125,5880,-11.827028295397758,0.54974926,-1.1920928955078125e-07,94356.98210067749,1000.0
1000.0,90971.46123398001,589,1206272,8980,134,,,,,,,,,,,,,
1000.0,90972.22000629001,590,1208320,8984,134,611275.625,0.0003,0.2,-0.07702176221646369,0.49014899134635925,1039672.949609375,0.682568359375,5890,-11.792263558506965,0.62715834,-1.1920928955078125e-07,,
,,,1210000,,,498005.0625,0.0003,0.2,-0.08590124303300399,0.48959821462631226,1110252.2052734375,0.72685546875,5900,-11.778857284784317,0.6879971,1.1920928955078125e-07,94163.08248901367,1000.0
1000.0,91122.51277559,591,1210368,9009,134,,,,,,,,,,,,,
1000.0,91415.33101518998,592,1212416,9014,134,630760.4375,0.0003,0.2,-0.09443175306078047,0.48902371525764465,1200949.3287109374,0.68583984375,5910,-11.751296707987786,0.44145328,-1.1920928955078125e-07,,
1000.0,91533.16695239002,593,1214464,9018,134,583776.875,0.0003,0.2,-0.0845246910728747,0.4883005619049072,1200835.7662109374,0.704736328125,5920,-11.72798687517643,0.5888548,-1.1920928955078125e-07,,
,,,1215000,,,465309.46875,0.0003,0.2,-0.07812557200377342,0.4876035749912262,937139.3826171875,0.700830078125,5930,-11.70180404484272,0.78451246,2.1457672119140625e-06,93787.0285812378,1000.0
1000.0,91477.32744768001,594,1216512,9045,134,,,,,,,,,,,,,
1000.0,91859.38658265998,595,1218560,9049,134,506590.53125,0.0003,0.2,-0.08711371595272795,0.48687902092933655,909856.0541015625,0.71123046875,5940,-11.678738710284232,0.65215063,1.6689300537109375e-06,,
,,,1220000,,,662494.6875,0.0003,0.2,-0.092913887090981,0.4858103394508362,1268151.478125,0.691357421875,5950,-11.651216500997544,0.5549265,-1.1920928955078125e-07,95376.63362855911,1000.0
1000.0,92138.06450191999,596,1220608,9075,134,,,,,,,,,,,,,
1000.0,92399.09571352998,597,1222656,9079,134,692719.0625,0.0003,0.2,-0.08654027847805992,0.4847492277622223,1236905.598046875,0.673974609375,5960,-11.61253336071968,0.62520826,0.0,,
1000.0,92388.95310669998,598,1224704,9084,134,406110.40625,0.0003,0.2,-0.07212052689865231,0.4835343062877655,825567.86015625,0.71650390625,5970,-11.564500546455383,0.7601745,-1.1920928955078125e-07,,
,,,1225000,,,510503.0,0.0003,0.2,-0.08164467002206947,0.4832277297973633,1172772.7396484376,0.69658203125,5980,-11.542364203929901,0.6786134,1.4901161193847656e-06,99334.9843834877,1000.0
1000.0,92219.35315955998,599,1226752,9110,134,,,,,,,,,,,,,
1000.0,92569.9933391,600,1228800,9114,134,488459.78125,0.0003,0.2,-0.09373820123146288,0.4833684265613556,1025267.5892578125,0.715869140625,5990,-11.539346259832381,0.7013706,1.1920928955078125e-07,,
,,,1230000,,,539547.25,0.0003,0.2,-0.07680346593260765,0.4833621382713318,982301.4640625,0.69912109375,6000,-11.534886932373047,0.6630429,1.0728836059570312e-06,96422.92318449021,1000.0
1000.0,92644.9280988,601,1230848,9141,134,,,,,,,,,,,,,
1000.0,92978.97548847001,602,1232896,9145,134,568735.75,0.0003,0.2,-0.08148982559505384,0.4832436144351959,1038082.0587890625,0.6896484375,6010,-11.537662452459335,0.68333197,1.7881393432617188e-07,,
1000.0,92627.51182981003,603,1234944,9149,134,431714.8125,0.0003,0.2,-0.08382531942916102,0.4824585020542145,876957.92265625,0.6990234375,6020,-11.51472960114479,0.6307921,1.329183578491211e-05,,
,,,1235000,,,235409.609375,0.0003,0.2,-0.07516365111805498,0.48209789395332336,466770.7275390625,0.747216796875,6030,-11.502264258265495,0.7300904,0.0,99218.30477876663,1000.0
1000.0,92221.11203300001,604,1236992,9175,134,,,,,,,,,,,,,
1000.0,92082.56048805,605,1239040,9179,134,341200.5625,0.0003,0.2,-0.09159733531996608,0.4815687835216522,927978.4353515625,0.704931640625,6040,-11.489302763342858,0.575836,0.0,,
,,,1240000,,,447325.0,0.0003,0.2,-0.08731667276006191,0.4813724458217621,854721.6162109375,0.70419921875,6050,-11.472042462229728,0.6763854,-3.933906555175781e-06,101625.02106494903,1000.0
1000.0,92345.69151142001,606,1241088,9205,134,,,,,,,,,,,,,
