time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/n_updates,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/value_loss,train/entropy_loss,train/learning_rate,train/approx_kl,train/std,train/loss,eval/mean_ep_length,eval/mean_reward
120000,,,,,,580,0.8470018357038498,0.351416015625,-0.06522274388698861,0.2,4.604739592969418,-6.055451804399491,0.0003,0.03600313,0.5123216509819031,1.6801255941390991,490.1,401.8626944705844
120832,59,429,-22.32131742,281,129.32,,,,,,,,,,,,,
122880,60,433,-20.095419510000003,283,130.78,590,0.8320016860961914,0.34580078125,-0.06893141764448955,0.2,4.907214549183846,-5.899143214523792,0.0003,0.035786793,0.5035308599472046,1.4671839475631714,,
124928,61,437,-20.327664900000002,285,146.93,600,0.839320182800293,0.379296875,-0.06992700750706718,0.2,2.830488669127226,-5.699210397899151,0.0003,0.043263532,0.4891589283943176,0.8764477372169495,,
125000,,,,,,610,0.7147582471370697,0.343310546875,-0.06634697625704575,0.2,3.2035913210362197,-5.521115724742413,0.0003,0.033415675,0.4797458052635193,1.1033599376678467,732.6,614.9157080873847
126976,62,449,-18.70911761,282,168.87,,,,,,,,,,,,,
129024,63,453,-16.99264962,284,179.72,620,0.8523609787225723,0.41396484375,-0.07342075893247965,0.2,2.1167050221934915,-5.321990515291691,0.0003,0.051724296,0.4674345850944519,0.7448956370353699,,
130000,,,,,,630,0.6769625544548035,0.382373046875,-0.07160749996546656,0.2,1.9560660414397717,-5.136647500097752,0.0003,0.0423391,0.45635905861854553,0.4717675447463989,901.2,756.1548259027302
131072,64,466,-10.316150030000001,281,178.44,,,,,,,,,,,,,
133120,65,469,-7.636722139999998,283,190.94,640,0.6552602350711823,0.39091796875,-0.07412454411678482,0.2,1.7275390774011612,-4.939748758077622,0.0003,0.04550363,0.44565102458000183,0.42513981461524963,,
135000,,,,,,650,0.6386337578296661,0.378271484375,-0.07260324623202905,0.2,1.628738713823259,-4.750045262277126,0.0003,0.04137232,0.4355025291442871,0.33331233263015747,761.0,640.358924786374
135168,66,481,0.10084025000000026,280,191.21,,,,,,,,,,,,,
137216,67,485,4.72080218,282,205.47,660,0.4372773766517639,0.3849609375,-0.07500117610907182,0.2,1.6977740107104182,-4.565264239907265,0.0003,0.045016747,0.4251145124435425,0.33244872093200684,,
139264,68,489,10.30184887,284,204.01,670,-0.15010368824005127,0.342529296875,-0.067696150689153,0.2,2.1086814833804963,-4.404947534203529,0.0003,0.037094314,0.4172004461288452,0.5776925086975098,,
140000,,,,,,680,-0.02589261531829834,0.338671875,-0.06636455480766017,0.2,2.525918130017817,-4.247909089922905,0.0003,0.033645783,0.40841323137283325,0.4981519281864166,940.3,800.9378889888525
141312,69,502,17.42938786,281,209.04,,,,,,,,,,,,,
143360,70,506,23.888699369999998,283,228.08,690,0.020432591438293457,0.3318359375,-0.061718086880864574,0.2,3.547825516760349,-4.089729301631451,0.0003,0.032011084,0.4009535312652588,1.737483263015747,,
145000,,,,,,700,-0.07346189022064209,0.339794921875,-0.06093038373510353,0.2,2.971557728946209,-3.9525957755744456,0.0003,0.033806793,0.39391085505485535,1.853506088256836,699.1,609.9059461884201
145408,71,517,31.140716810000004,281,213.75,,,,,,,,,,,,,
147456,72,521,37.402207960000005,282,221.14,710,0.1849690079689026,0.258349609375,-0.054491181235061956,0.2,6.038983049243688,-3.837710977345705,0.0003,0.02298402,0.3892692029476166,1.5839991569519043,,
149504,73,525,41.77623600999999,284,207.11,720,0.3966537117958069,0.272314453125,-0.054316612775437534,0.2,5.999616546183825,-3.743786583840847,0.0003,0.023432646,0.38451898097991943,2.2140774726867676,,
150000,,,,,,730,0.20119154453277588,0.25546875,-0.05624890261678957,0.2,13.071781612932682,-3.652943004667759,0.0003,0.02065976,0.3805646300315857,7.668772220611572,1000.0,876.9614542275667
151552,74,539,45.23254793,281,201.18,,,,,,,,,,,,,
153600,75,543,52.82095047,282,222.37,740,0.43098342418670654,0.300341796875,-0.05545361550757662,0.2,6.383737687766552,-3.544898094981909,0.0003,0.03154801,0.37458959221839905,4.3843302726745605,,
155000,,,,,,750,0.39458924531936646,0.337646484375,-0.05250132960791234,0.2,4.491825425252318,-3.4071659326553343,0.0003,0.036833912,0.36810457706451416,0.6361445188522339,1000.0,888.2862029045821
155648,76,557,57.578929500000015,279,225.28,,,,,,,,,,,,,
157696,77,561,65.26924034000001,280,235.98,760,0.3484784960746765,0.29931640625,-0.05028641619719565,0.2,11.578891425579787,-3.305661325156689,0.0003,0.025132231,0.3646543622016907,6.953978538513184,,
159744,78,565,68.61023027000002,282,237.42,770,0.4328899383544922,0.30625,-0.05186169283406343,0.2,9.549460272490979,-3.2021532483398913,0.0003,0.026905715,0.35890963673591614,2.02683162689209,,
160000,,,,,,780,0.5682867467403412,0.377783203125,-0.04863583866972476,0.2,5.201554211042821,-3.039389369636774,0.0003,0.043168243,0.35103654861450195,4.931518077850342,1000.0,887.9477973043919
161792,79,579,76.86324857,279,250.48,,,,,,,,,,,,,
163840,80,583,83.51145738000001,280,261.28,790,0.29475170373916626,0.29150390625,-0.04878028192615602,0.2,12.017844492569566,-2.909782421588898,0.0003,0.024909532,0.34619516134262085,1.142649531364441,,
165000,,,,,,800,0.31549346446990967,0.248388671875,-0.04571477354038507,0.2,18.76513700634241,-2.8384353920817373,0.0003,0.019686393,0.34450551867485046,14.63778305053711,1000.0,886.1523099780082
165888,81,597,87.48344968,277,265.02,,,,,,,,,,,,,
167936,82,601,97.66983065000001,279,287.2,810,0.30263638496398926,0.342431640625,-0.05140611361421179,0.2,7.327842234075069,-2.753314508497715,0.0003,0.03811902,0.3397945165634155,3.828178882598877,,
169984,83,605,106.10848425,280,301.6,820,0.4288192391395569,0.381298828125,-0.04660835846152622,0.2,8.330582894384861,-2.6417734794318677,0.0003,0.04269336,0.33453017473220825,6.439761638641357,,
170000,,,,,,830,0.403370201587677,0.38544921875,-0.044304670841665936,0.2,8.88196231238544,-2.509816062450409,0.0003,0.04470732,0.329214483499527,2.0527334213256836,1000.0,883.8681554734707
172032,84,619,113.68816652999998,277,311.53,,,,,,,,,,,,,
174080,85,623,120.42161829000001,279,319.57,840,0.44955170154571533,0.412841796875,-0.05078512012260035,0.2,5.047296473570168,-2.369677674025297,0.0003,0.050550867,0.32370758056640625,0.4739157557487488,,
175000,,,,,,850,0.3093556761741638,0.287841796875,-0.038809461297933015,0.2,14.073507736250757,-2.2654388949275015,0.0003,0.02691248,0.31966257095336914,12.096466064453125,962.8,854.0490370392799
176128,86,636,127.75004879000002,276,333.83,,,,,,,,,,,,,
178176,87,641,134.5237206,277,342.69,860,-0.09100174903869629,0.339404296875,-0.04079110114253126,0.2,16.930334563553334,-2.1810365870594977,0.0003,0.03265536,0.31696775555610657,4.603002071380615,,
180000,,,,,,870,0.27173542976379395,0.485498046875,-0.06424189404642675,0.2,1.0827830729074777,-2.0516937311738728,0.0003,0.07965707,0.3110507130622864,0.1492282897233963,1000.0,892.4821201860905
180224,88,655,144.83048401999997,275,362.02,,,,,,,,,,,,,
182272,89,659,151.31286142,276,367.79,880,0.7189852595329285,0.46728515625,-0.0815925639035413,0.2,0.8151135440915823,-1.8614892270416021,0.0003,0.06772666,0.3032885491847992,0.08430524170398712,,
184320,90,663,164.13411012,277,388.75,890,0.22107857465744019,0.365380859375,-0.040150589199038224,0.2,6.032817960344255,-1.7086404509842397,0.0003,0.0403156,0.29722705483436584,0.8774930238723755,,
185000,,,,,,900,0.11271780729293823,0.36162109375,-0.04539646370685659,0.2,9.2672747367993,-1.5612584207206965,0.0003,0.03839288,0.2923753559589386,16.427104949951172,1000.0,899.4261322617531
186368,91,677,177.10090865,274,410.18,,,,,,,,,,,,,
188416,92,681,186.17426384,276,419.98,910,0.061724722385406494,0.322412109375,-0.036829138561734,0.2,21.35404324531555,-1.4829431962221862,0.0003,0.025195638,0.2905639111995697,16.039894104003906,,
190000,,,,,,920,0.03872019052505493,0.326806640625,-0.03230072627775371,0.2,17.360946566425262,-1.409755925089121,0.0003,0.028940633,0.2869223952293396,15.011441230773926,1000.0,899.4429142713547
190464,93,696,192.39846531999999,273,428.5,,,,,,,,,,,,,
192512,94,700,206.94674512,275,449.4,930,0.0081787109375,0.41455078125,-0.03826213021529838,0.2,10.501950397156179,-1.2696906764060258,0.0003,0.049229503,0.28160935640335083,0.270152747631073,,
194560,95,704,215.61629058,276,461.88,940,0.24814116954803467,0.373583984375,-0.03684416306787171,0.2,8.814720970857888,-1.1385221373289824,0.0003,0.045931116,0.2771245539188385,0.8822346329689026,,
195000,,,,,,950,-0.07287359237670898,0.42421875,-0.03890896688972134,0.2,11.92873132172972,-1.013348126038909,0.0003,0.046859227,0.27299565076828003,14.760851860046387,1000.0,911.8547992825509
196608,96,718,230.46105396999997,273,483.69,,,,,,,,,,,,,
198656,97,722,242.18492039,274,499.99,960,0.017609596252441406,0.34111328125,-0.03255795207223855,0.2,19.93036758285016,-0.9118676163256169,0.0003,0.026936086,0.27012404799461365,11.977520942687988,,
200000,,,,,,970,-0.4481145143508911,0.464111328125,-0.06438641881686635,0.2,0.7374971487559379,-0.7603669580072164,0.0003,0.06585963,0.2642013728618622,0.041633374989032745,1000.0,914.3838034033776
200704,98,736,254.43944496000003,272,517.18,,,,,,,,,,,,,
202752,99,740,267.31293388999995,273,535.62,980,0.2037753462791443,0.465869140625,-0.06645041657029652,0.2,0.49070170558989046,-0.5651239898055792,0.0003,0.061418377,0.25762927532196045,0.020651325583457947,,
204800,100,744,280.75306334,275,554.78,990,0.21863967180252075,0.439404296875,-0.07273780161631294,0.2,0.5028819970786571,-0.368572948127985,0.0003,0.057354752,0.251336932182312,0.07427901774644852,,
205000,,,,,,1000,0.11038357019424438,0.4310546875,-0.06918754043290391,0.2,0.38378040459938345,-0.16783599443733693,0.0003,0.05644966,0.2451220452785492,-0.006259366869926453,1000.0,925.223943656683
206848,101,758,294.49514526,272,574.06,,,,,,,,,,,,,
208896,102,762,304.85088657,273,582.52,1010,-0.14351344108581543,0.42265625,-0.06979934826958925,0.2,0.33308813883922994,0.04710064046084881,0.0003,0.05460374,0.23826269805431366,0.018060974776744843,,
210000,,,,,,1020,0.45553797483444214,0.417041015625,-0.06876797641161829,0.2,0.3170649882871658,0.25550178699195386,0.0003,0.05244563,0.23233577609062195,-0.009657979011535645,1000.0,931.0097515523433
210944,103,777,319.0016626799999,271,601.5,,,,,,,,,,,,,
212992,104,781,332.2373110199999,272,616.84,1030,0.511274129152298,0.428515625,-0.07362873457022942,0.2,0.3052144028246403,0.4729818694293499,0.0003,0.055066958,0.22593125700950623,-0.02954280376434326,,
215000,,,,,,1040,-0.004911303520202637,0.4212890625,-0.06915094470023178,0.2,0.2823719357373193,0.6881037976592779,0.0003,0.053851295,0.22022241353988647,-0.035883836448192596,1000.0,938.311554223299
215040,105,795,343.94012927999995,270,626.6,,,,,,,,,,,,,
217088,106,799,358.4327347700001,271,644.14,1050,0.04674410820007324,0.409326171875,-0.06733399531804025,0.2,0.2668545864522457,0.8861909579485655,0.0003,0.051895462,0.21485085785388947,-0.02813708782196045,,
219136,107,803,367.44880346000014,272,645.09,1060,0.09076416492462158,0.411767578125,-0.06719897179573309,0.2,0.2446408868767321,1.0897159412503243,0.0003,0.050520632,0.20926620066165924,-0.01241648942232132,,
220000,,,,,,1070,0.14054304361343384,0.3962890625,-0.06736579370335675,0.2,0.23215228680055588,1.296186588704586,0.0003,0.04875247,0.20415227115154266,-0.0228215754032135,1000.0,952.8177222073078
221184,108,818,381.12494251000004,270,659.35,,,,,,,,,,,,,
223232,109,822,396.46971912999993,271,677.42,1080,0.343791663646698,0.412451171875,-0.06459813176188618,0.2,0.2118566444143653,1.4978903189301491,0.0003,0.05198088,0.19887126982212067,-0.024119600653648376,,
225000,,,,,,1090,-0.006275057792663574,0.4171875,-0.06357964323542546,0.2,0.16902374520432203,1.6858172960579396,0.0003,0.048965413,0.19450491666793823,-0.026069756597280502,1000.0,954.2517197549344
225280,110,837,412.09891987,269,695.92,,,,,,,,,,,,,
227328,111,841,423.1442664199999,270,701.25,1100,0.4195670485496521,0.4431640625,-0.06869933452107943,0.2,0.17856535256141798,1.8938815709203483,0.0003,0.060550556,0.1890677511692047,-0.04244132339954376,,
229376,112,845,438.96927797000006,271,719.45,1110,-0.00030744075775146484,0.42451171875,-0.06473252081195824,0.2,0.12648278914857655,2.1050270687788726,0.0003,0.051146656,0.1845235377550125,-0.0436096265912056,,
230000,,,,,,1120,0.11006247997283936,0.418017578125,-0.06191842233820353,0.2,0.1162595859146677,2.294573314487934,0.0003,0.055475887,0.18004268407821655,-0.06719239056110382,1000.0,961.230854088068
231424,113,859,452.28193140999997,269,729.32,,,,,,,,,,,,,
233472,114,863,464.27627047000004,270,736.7,1130,-0.0009108781814575195,0.36689453125,-0.026254000893095507,0.2,17.61154447221197,2.440597653388977,0.0003,0.032793503,0.17725986242294312,0.3831748366355896,,
235000,,,,,,1140,-2.850348949432373,0.44951171875,-0.05117109684215393,0.2,0.21561273254919797,2.551453048735857,0.0003,0.05716962,0.17518064379692078,0.01270831748843193,1000.0,964.2887812495231
235520,115,878,476.7968198100001,268,745.6,,,,,,,,,,,,,
237568,116,882,498.8584080600001,269,767.1,1150,-0.5094401836395264,0.449267578125,-0.054432194144465026,0.2,0.12071475737029687,2.693024092167616,0.0003,0.059832767,0.17136593163013458,-0.06687608361244202,,
239616,117,886,511.7776785600001,270,776.77,1160,-3.3620991706848145,0.451171875,-0.05735519049630966,0.2,0.17375454277498648,2.857470327615738,0.0003,0.05928047,0.16814187169075012,-0.034061044454574585,,
240000,,,,,,1170,-0.06436634063720703,0.442919921875,-0.060986727601266465,0.2,0.07554153078817763,3.058526463061571,0.0003,0.05571911,0.16337190568447113,-0.08394141495227814,1000.0,965.9976728320122
241664,118,900,528.4526074300001,268,795.37,,,,,,,,,,,,,
243712,119,904,541.34235766,269,804.65,1180,0.028651893138885498,0.471044921875,-0.06487270881189033,0.2,0.07145555404713377,3.2666772954165935,0.0003,0.058203228,0.15958920121192932,-0.07307557761669159,,
245000,,,,,,1190,0.01586306095123291,0.45361328125,-0.06373226149589754,0.2,0.07295980289927684,3.4568298883736133,0.0003,0.05628645,0.15563279390335083,-0.08063016086816788,1000.0,973.0639909386634
245760,120,919,557.4241487699999,267,821.35,,,,,,,,,,,,,
247808,121,923,574.8183861099999,268,840.66,1200,0.05781763792037964,0.453173828125,-0.061938581816502844,0.2,0.055667056498350576,3.6651733718812465,0.0003,0.059299964,0.15150563418865204,-0.07662813365459442,,
