time/episodes,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
73916,1158419,6133,188,15.59,68.54021243999999,-33.82644033432007,1.0272557623684406,0.001,1158309,,
73920,1158482,6133,188,15.59,68.5371161,-32.65666580200195,0.9512604847550392,0.001,1158371,,
73924,1158545,6133,188,15.6,68.58764902,-34.10930800437927,1.0072713140398264,0.001,1158435,,
73928,1158608,6134,188,15.6,68.64201573999999,-33.02700877189636,1.0018670242279768,0.001,1158497,,
73932,1158672,6134,188,15.63,68.83691783999998,-33.47711706161499,1.175432376563549,0.001,1158561,,
73936,1158733,6134,188,15.62,68.94935369999999,-34.12439203262329,1.1625442281365395,0.001,1158623,,
73940,1158796,6135,188,15.63,69.1089229,-34.88445554460798,0.8685317814350129,0.001,1158685,,
73944,1158857,6135,188,15.62,69.17831129,-33.30129265785217,1.1228960196177165,0.001,1158746,,
73948,1158919,6135,188,15.61,69.08846220000001,-34.24693134852818,0.7560643434524537,0.001,1158809,,
73952,1158982,6136,188,15.62,69.02490866,-33.57140111923218,0.9034905470907688,0.001,1158872,,
73956,1159044,6136,188,15.6,68.94550801999999,-33.58591760907854,1.0129436572392783,0.001,1158933,,
73960,1159105,6136,188,15.59,68.79852697999999,-32.94344030107771,1.0443840940793356,0.001,1158995,,
73964,1159168,6137,188,15.58,68.81037934999999,-33.74712371826172,1.0582500323653221,0.001,1159057,,
73968,1159231,6137,188,15.6,68.90449783,-33.027684450149536,1.1754769206047058,0.001,1159120,,
73972,1159293,6137,188,15.59,68.86258138,-34.056511878967285,0.9320613648742437,0.001,1159183,,
73976,1159357,6138,188,15.61,68.94707883,-33.397520780563354,1.061756692826748,0.001,1159246,,
73980,1159420,6138,188,15.62,68.9421698,-34.35705804824829,0.9397150296717882,0.001,1159310,,
73984,1159481,6138,188,15.6,68.85018255000001,-33.45954104832241,0.9695849617322286,0.001,1159371,,
73988,1159544,6139,188,15.61,68.90100193,-33.28266096115112,0.8319407254457474,0.001,1159433,,
73992,1159608,6139,188,15.64,68.98052317,-34.24296426773071,0.9166020527482033,0.001,1159497,,
73996,1159671,6139,188,15.64,69.00887597,-32.85425162315369,1.0409698635339737,0.001,1159560,,
74000,1159734,6140,188,15.65,69.10475748,-34.30906009674072,0.9711627475917339,0.001,1159623,,
74004,1159796,6140,188,15.65,69.11237559000001,-32.842753887176514,1.0674243122339249,0.001,1159686,,
74008,1159860,6140,188,15.65,69.21999175,-34.96692776679993,0.9380331747233868,0.001,1159749,,
74012,1159922,6141,188,15.64,69.282182,-32.58272886276245,1.0974758744239808,0.001,1159812,,
74016,1159985,6141,188,15.66,69.37043668,-33.889676332473755,0.9316289946436882,0.001,1159874,,
,1160000,,,,,-33.57712531089783,1.0980767905712128,0.001,1159890,68.5157916009426,15.6
74020,1160048,6141,188,15.66,69.31408779999998,-33.276673316955566,0.928950497880578,0.001,1159937,,
74024,1160110,6142,188,15.65,69.25832326,-34.167789697647095,1.0554410479962826,0.001,1160000,,
74028,1160174,6142,188,15.66,69.3038938,-34.193270206451416,0.8860715627670288,0.001,1160063,,
74032,1160236,6142,188,15.64,69.20919398000002,-32.58987780979702,1.0010837535063426,0.001,1160125,,
74036,1160298,6143,188,15.65,69.25638077,-32.74372744560242,0.7712353244423866,0.001,1160187,,
74040,1160361,6143,188,15.65,69.24803614999999,-33.84690022468567,1.1256574653089046,0.001,1160251,,
74044,1160424,6143,188,15.67,69.28478077999999,-33.76724934577942,0.9924919568002224,0.001,1160314,,
74048,1160487,6144,188,15.68,69.37264332,-33.596065282821655,1.030074767768383,0.001,1160376,,
74052,1160549,6144,188,15.67,69.42803443999999,-33.629618235996794,0.9947570562362671,0.001,1160439,,
74056,1160612,6144,188,15.68,69.46757553,-34.051905495779856,1.0159997284412383,0.001,1160501,,
74060,1160673,6145,188,15.68,69.5210516,-33.60858488082886,0.9227725068728129,0.001,1160562,,
74064,1160736,6145,188,15.68,69.51998702,-33.80736017227173,1.0023443922400475,0.001,1160625,,
74068,1160799,6145,188,15.68,69.51549372999999,-32.68261241912842,1.1707505504290263,0.001,1160688,,
74072,1160863,6146,188,15.7,69.5517972,-32.55345678329468,0.9939752630889416,0.001,1160752,,
74076,1160926,6146,188,15.69,69.51183853000002,-34.59869337081909,1.0680016353726387,0.001,1160816,,
74080,1160987,6146,188,15.67,69.41918691,-32.97498393058777,1.0306611843407154,0.001,1160877,,
74084,1161049,6147,188,15.68,69.46771373,-33.06474947929382,1.0278871543705463,0.001,1160938,,
74088,1161113,6147,188,15.69,69.39986658,-34.20990490913391,0.9108872432261705,0.001,1161002,,
74092,1161177,6147,188,15.69,69.50361951,-33.87531876564026,0.8528364077210426,0.001,1161066,,
74096,1161240,6148,188,15.69,69.57381760000001,-33.14640212059021,0.9782872535288334,0.001,1161130,,
74100,1161303,6148,188,15.69,69.58151427,-32.84161686897278,0.9120209645479918,0.001,1161192,,
74104,1161366,6148,188,15.7,69.6271253,-33.93772745132446,0.9107355885207653,0.001,1161255,,
74108,1161429,6148,188,15.69,69.48050329,-33.34296679496765,0.9371013025442759,0.001,1161318,,
74112,1161491,6149,188,15.69,69.42433774000001,-32.65952920913696,1.0470623411238194,0.001,1161381,,
74116,1161554,6149,188,15.69,69.42739451999999,-34.25421714782715,1.0738921761512756,0.001,1161443,,
74120,1161617,6150,188,15.69,69.43025454,-32.818828105926514,0.8800418376922607,0.001,1161506,,
74124,1161680,6150,188,15.7,69.53847999999999,-33.07363533973694,0.9246478639543056,0.001,1161569,,
74128,1161742,6150,188,15.68,69.38686738999999,-33.982558488845825,1.0068842060863972,0.001,1161632,,
74132,1161805,6150,188,15.69,69.42897112,-32.44242882728577,1.0253420900553465,0.001,1161694,,
74136,1161868,6151,188,15.7,69.42084815999999,-34.57486009597778,0.893474817276001,0.001,1161757,,
74140,1161931,6151,188,15.7,69.368915,-33.924057483673096,0.9137304909527302,0.001,1161820,,
74144,1161994,6151,188,15.7,69.2644076,-33.58965349197388,1.0541072972118855,0.001,1161883,,
74148,1162056,6152,188,15.69,69.22182347,-32.928056478500366,0.9171809479594231,0.001,1161946,,
74152,1162119,6152,188,15.7,69.21399607,-33.6908905506134,0.9584362626075744,0.001,1162008,,
74156,1162181,6152,188,15.69,69.16888346,-33.167582750320435,0.8766892962157726,0.001,1162071,,
74160,1162243,6153,188,15.7,69.26595049,-33.32411241531372,0.8654336094856262,0.001,1162132,,
74164,1162305,6153,188,15.69,69.22699739,-33.167478799819946,1.0238993801176548,0.001,1162195,,
74168,1162368,6153,188,15.69,69.22580322,-34.73499393463135,1.0197683684527874,0.001,1162257,,
74172,1162431,6154,188,15.68,69.22978067999999,-33.54667544364929,0.9628518484532833,0.001,1162320,,
74176,1162492,6154,188,15.66,69.08342207,-33.38884735107422,0.9075244704882304,0.001,1162381,,
74180,1162554,6155,188,15.67,69.1864439,-32.81748342514038,0.9447254717350007,0.001,1162444,,
74184,1162617,6155,188,15.68,69.06453402,-34.04448342323303,1.3009492978453636,0.001,1162506,,
74188,1162681,6155,188,15.68,69.17397414,-32.25860071182251,1.028219472616911,0.001,1162570,,
74192,1162744,6156,188,15.67,69.12921059,-34.248568058013916,0.9071529824286699,0.001,1162633,,
74196,1162807,6156,188,15.67,69.12906174,-33.15767741203308,0.9497722625732422,0.001,1162696,,
74200,1162870,6156,188,15.67,69.12746081999998,-34.90649196079799,1.0672006050745646,0.001,1162759,,
74204,1162930,6157,188,15.64,68.98548021,-33.11689805984497,1.0598398884137472,0.001,1162820,,
74208,1162993,6157,188,15.64,68.97352836,-32.94956922531128,0.94062115624547,0.001,1162883,,
74212,1163056,6157,188,15.65,69.07362628999999,-34.11389780044556,0.946786230430007,0.001,1162945,,
74216,1163118,6158,188,15.64,69.0281433,-32.587785959243774,1.1559640765190125,0.001,1163008,,
74220,1163182,6158,188,15.65,69.07214982,-33.48917746543884,0.9654491767287254,0.001,1163071,,
74224,1163244,6158,188,15.64,69.0260052,-32.57889008522034,0.9921262357383966,0.001,1163133,,
74228,1163306,6159,188,15.64,69.03412498,-33.58068799972534,0.9312540332476298,0.001,1163196,,
74232,1163370,6159,188,15.65,69.08142518000001,-34.30934190750122,0.8824083432555199,0.001,1163259,,
74236,1163433,6159,188,15.65,69.13198145,-33.4398295879364,1.0656455233693123,0.001,1163322,,
74240,1163496,6160,188,15.65,69.09299472000001,-33.337761878967285,0.8714125752449036,0.001,1163386,,
74244,1163559,6160,188,15.65,69.19842411,-33.18908882141113,1.052830096334219,0.001,1163449,,
74248,1163622,6160,188,15.66,69.13416830000001,-32.50651812553406,0.8657456841319799,0.001,1163511,,
74252,1163684,6161,188,15.65,69.10001219,-34.47297286987305,0.8881149291992188,0.001,1163573,,
74256,1163746,6161,188,15.65,69.15044353,-34.12824106216431,1.0963533163070678,0.001,1163636,,
74260,1163809,6161,188,15.66,69.14351553,-33.401031732559204,0.8937110342085361,0.001,1163698,,
74264,1163872,6162,188,15.67,69.12638772999999,-34.37236738204956,0.8606482669711113,0.001,1163762,,
74268,1163934,6162,188,15.66,69.08284803,-33.36092519760132,1.0656250044703484,0.001,1163823,,
74272,1163995,6162,188,15.64,68.93995903000001,-34.37601399421692,0.9278263226151466,0.001,1163885,,
74276,1164059,6162,188,15.67,69.12714033000002,-34.31397843360901,0.9831318035721779,0.001,1163948,,
74280,1164121,6163,188,15.67,69.12133261,-33.29584550857544,1.0912164635956287,0.001,1164011,,
74284,1164183,6163,188,15.66,69.17850767,-32.49645781517029,1.1915130774180094,0.001,1164072,,
74288,1164243,6163,188,15.62,68.93998238,-33.468788146972656,1.0655907193819683,0.001,1164133,,
74292,1164304,6164,188,15.6,68.85202636999999,-32.89780950546265,0.9021900966763496,0.001,1164194,,
74296,1164365,6164,188,15.58,68.7050522,-32.87559390068054,0.9620775024096171,0.001,1164254,,
74300,1164427,6164,188,15.57,68.64886431,-33.83012580871582,0.9814671985805035,0.001,1164317,,
74304,1164491,6165,188,15.61,68.89031578,-33.611163854599,0.8965335451066494,0.001,1164380,,
74308,1164553,6165,188,15.6,68.90158512,-33.32316565513611,0.7899486382802328,0.001,1164442,,
74312,1164616,6165,188,15.6,68.85232574,-32.79501295089722,0.8546411730349064,0.001,1164505,,
74316,1164680,6166,188,15.62,68.94612717,-34.02341365814209,0.9751449003815651,0.001,1164569,,
74320,1164743,6166,188,15.61,68.89779895,-34.53475570678711,0.9897550139576197,0.001,1164632,,
74324,1164805,6166,188,15.61,68.84423846,-33.797943115234375,0.9872536696493626,0.001,1164694,,
74328,1164868,6167,188,15.62,68.88568983,-33.369980335235596,1.0344939157366753,0.001,1164758,,
74332,1164930,6167,188,15.6,68.79444344000001,-33.5839729309082,1.0072091937065124,0.001,1164819,,
74336,1164994,6167,188,15.61,68.84558597000002,-33.800612688064575,0.9803000129759312,0.001,1164883,,
,1165000,,,,,-33.99693155288696,0.89134362898767,0.001,1164899,68.5157916009426,15.6
74340,1165058,6168,188,15.62,68.9886051,-33.289533376693726,1.1035998445004225,0.001,1164947,,
74344,1165121,6168,188,15.62,68.93352255,-34.20674133300781,0.9266416616737843,0.001,1165011,,
74348,1165182,6169,188,15.6,68.95084633,-33.67454552650452,0.943146808942159,0.001,1165072,,
74352,1165246,6169,188,15.62,69.04104939999999,-33.76702427864075,0.999444056302309,0.001,1165135,,
74356,1165308,6169,188,15.62,69.03387006000001,-33.49679732322693,1.0213548801839352,0.001,1165197,,
74360,1165372,6170,188,15.63,69.08095381,-33.49232077598572,1.0263408869504929,0.001,1165261,,
74364,1165435,6170,188,15.63,69.13753928,-33.54177117347717,1.0511465350786844,0.001,1165324,,
74368,1165498,6170,188,15.64,69.18074537999999,-33.23485589027405,1.0501887314021587,0.001,1165387,,
74372,1165561,6170,188,15.66,69.27629890999998,-33.49972319602966,1.1131327708562215,0.001,1165450,,
74376,1165623,6171,188,15.64,69.23950332,-32.86129815237863,1.0244539817174276,0.001,1165513,,
74380,1165685,6171,188,15.64,69.17884183999999,-32.87346291542053,0.9084304831922054,0.001,1165575,,
74384,1165748,6171,188,15.65,69.17594753,-33.79755701337542,0.9545108517011006,0.001,1165637,,
74388,1165812,6172,188,15.69,69.41904421999999,-33.65010070800781,1.041378229856491,0.001,1165701,,
74392,1165874,6172,188,15.7,69.41305832,-33.29850244522095,1.0515500400215387,0.001,1165764,,
74396,1165936,6172,188,15.71,69.46011818000001,-34.15767812728882,0.9362773466855288,0.001,1165826,,
74400,1165999,6173,188,15.72,69.40445748,-34.296194076538086,1.0717774480581284,0.001,1165888,,
74404,1166062,6173,188,15.71,69.30472589,-32.7954216003418,1.0758208870887755,0.001,1165951,,
74408,1166124,6173,188,15.71,69.25439635999999,-32.828301838466096,0.9858551224072775,0.001,1166013,,
74412,1166187,6174,188,15.71,69.19770968,-32.598469972610474,1.177149709314108,0.001,1166076,,
74416,1166250,6174,188,15.7,69.09587027999999,-33.24791717529297,0.7995295961697896,0.001,1166139,,
74420,1166313,6174,188,15.7,68.98975517000001,-33.95721673965454,0.9829075559973717,0.001,1166202,,
74424,1166376,6175,188,15.71,68.97732141,-34.22233200073242,1.067323449999094,0.001,1166266,,
74428,1166440,6175,188,15.72,69.0262977,-33.01735329627991,1.0747347921133041,0.001,1166329,,
74432,1166504,6175,188,15.74,69.12122151,-33.96087312698364,1.1267368011176586,0.001,1166393,,
74436,1166565,6176,188,15.71,68.97901941,-31.69327139854431,1.0825710693995159,0.001,1166454,,
74440,1166626,6176,188,15.68,68.83895067,-33.34760856628418,1.0205579320589702,0.001,1166516,,
74444,1166690,6176,188,15.69,68.99384348000001,-32.93574810028076,0.9831673949956894,0.001,1166579,,
74448,1166751,6177,188,15.69,68.98926271,-34.52858461652483,1.1291084130605062,0.001,1166641,,
74452,1166815,6177,188,15.69,68.98786918,-32.80744910240173,0.8785152537748218,0.001,1166704,,
74456,1166877,6177,188,15.69,68.8936109,-33.29021780831473,0.8778741975625356,0.001,1166767,,
74460,1166939,6177,188,15.67,68.79607635,-34.69416570663452,0.8272517435252666,0.001,1166829,,
74464,1167002,6178,188,15.67,68.73776629,-33.365813391549246,0.9381636659304301,0.001,1166891,,
74468,1167065,6178,188,15.67,68.7428301,-32.9511833190918,1.0794522285461425,0.001,1166954,,
74472,1167128,6178,188,15.67,68.7459025,-33.628236055374146,0.8604332748800516,0.001,1167017,,
74476,1167191,6179,188,15.68,68.74601099,-33.7940788269043,0.8591114560763041,0.001,1167080,,
74480,1167255,6179,188,15.7,68.90373340000001,-34.550183057785034,0.9061405919492245,0.001,1167144,,
74484,1167317,6179,188,15.69,68.9138874,-34.542765855789185,0.8705320169528326,0.001,1167206,,
74488,1167380,6180,188,15.68,68.81535162,-33.91255569458008,1.1843958087265491,0.001,1167270,,
74492,1167442,6180,188,15.68,68.81561326,-33.982069560459685,0.9219056447347005,0.001,1167331,,
74496,1167504,6180,188,15.68,68.80638886,-33.62778663635254,0.9992205612361431,0.001,1167394,,
74500,1167568,6181,188,15.69,68.96539872,-34.485793590545654,0.8447381928563118,0.001,1167457,,
74504,1167630,6181,188,15.68,68.86412096999999,-31.989257335662842,1.1342812404036522,0.001,1167520,,
74508,1167693,6181,188,15.69,68.96371264999999,-33.77963066101074,0.9752770662307739,0.001,1167582,,
74512,1167755,6182,188,15.68,68.97313877,-33.631241934640066,0.8929042438666026,0.001,1167645,,
74516,1167817,6182,188,15.67,68.98094507,-33.09833073616028,1.0273087978363038,0.001,1167706,,
74520,1167880,6182,188,15.67,69.08648902,-32.84904670715332,0.8753884037335714,0.001,1167769,,
74524,1167943,6183,188,15.67,69.1435329,-34.56790208816528,0.973152204354604,0.001,1167832,,
74528,1168006,6183,188,15.66,69.10340040000001,-33.73692440986633,0.907397735863924,0.001,1167895,,
74532,1168068,6184,188,15.64,68.95748416,-33.45319856916155,1.0333765228589376,0.001,1167957,,
74536,1168131,6184,188,15.66,69.04869362,-33.28700089454651,1.040147092193365,0.001,1168020,,
74540,1168193,6184,188,15.67,69.04339353,-34.22627019882202,0.9924604278057814,0.001,1168082,,
74544,1168256,6185,188,15.66,68.99930121,-34.06107384817941,0.9926931977272033,0.001,1168145,,
74548,1168320,6185,188,15.69,69.14292141,-34.058600187301636,0.8911538012325764,0.001,1168209,,
74552,1168382,6185,188,15.67,69.04853776,-33.29271125793457,1.0556186079978942,0.001,1168271,,
74556,1168444,6186,188,15.67,69.09280842999999,-34.63983654975891,0.8471789399782816,0.001,1168334,,
74560,1168506,6186,188,15.67,69.08633329999999,-34.42843573434012,1.0730379144350688,0.001,1168395,,
74564,1168569,6186,188,15.67,69.14394195,-33.2860152721405,0.8919167061646779,0.001,1168458,,
74568,1168632,6186,188,15.67,69.19378227999998,-32.726402044296265,0.9348365124315023,0.001,1168521,,
74572,1168696,6187,188,15.68,69.28373011999999,-33.342368841171265,1.0012781042605639,0.001,1168585,,
74576,1168759,6187,188,15.68,69.28420811999999,-32.820621490478516,0.9487583190202713,0.001,1168648,,
74580,1168820,6187,188,15.65,69.14056183999999,-33.076314210891724,0.9734870288521051,0.001,1168710,,
74584,1168883,6188,188,15.66,69.18454687,-32.91309475898743,0.9841527303059896,0.001,1168772,,
74588,1168945,6188,188,15.65,69.18823382999999,-33.88325762748718,0.9583352785557508,0.001,1168835,,
74592,1169008,6188,188,15.66,69.28626005999999,-34.06187343597412,1.07136632502079,0.001,1168898,,
74596,1169070,6189,188,15.66,69.35178302,-33.921644483293804,1.0038632571697235,0.001,1168959,,
74600,1169134,6189,188,15.66,69.3464925,-31.805341482162476,1.0488421246409416,0.001,1169023,,
74604,1169198,6189,188,15.68,69.44922633,-33.328672885894775,1.1156849451363087,0.001,1169087,,
74608,1169261,6190,188,15.68,69.50293767,-32.32296085357666,0.9105918745199839,0.001,1169150,,
74612,1169323,6190,188,15.68,69.50244253000001,-33.45752167701721,1.2688772976398468,0.001,1169212,,
74616,1169386,6190,188,15.69,69.501699,-33.45990586280823,0.8348030038177967,0.001,1169276,,
74620,1169448,6191,188,15.68,69.46358314000001,-33.567693437848774,0.906806222597758,0.001,1169337,,
74624,1169511,6191,188,15.68,69.4664793,-33.438382625579834,1.0405678153038025,0.001,1169400,,
74628,1169574,6191,188,15.68,69.51177817,-33.27229281834194,1.0996361096700034,0.001,1169463,,
74632,1169638,6192,188,15.7,69.65866235,-33.39147615432739,1.028337873518467,0.001,1169527,,
74636,1169701,6192,188,15.7,69.66798945000001,-33.41770100593567,1.0558016449213028,0.001,1169590,,
74640,1169764,6192,188,15.71,69.71377088,-33.44061851501465,0.961083423346281,0.001,1169654,,
74644,1169827,6193,188,15.71,69.71407524000001,-33.31604504585266,1.1320083402097225,0.001,1169716,,
74648,1169890,6193,188,15.7,69.61530261000001,-34.1097412109375,0.7254747580736876,0.001,1169779,,
74652,1169954,6193,188,15.72,69.7674916,-34.041821241378784,1.0893584806472063,0.001,1169843,,
,1170000,,,,,-32.89793372154236,0.8351752897103627,0.001,1169890,68.5157916009426,15.6
74656,1170017,6194,188,15.73,69.87064953,-33.5102162361145,1.022939033806324,0.001,1169906,,
74660,1170079,6194,188,15.73,69.93635594,-33.54615354537964,1.1066350638866425,0.001,1169969,,
74664,1170141,6195,188,15.72,69.89457297999999,-32.9480882372175,1.0380740324656168,0.001,1170031,,
74668,1170202,6195,188,15.7,69.75168378000001,-32.93822915213449,0.9439012567202251,0.001,1170091,,
74672,1170264,6195,188,15.68,69.66179651,-33.63190787179129,1.0191702405611673,0.001,1170153,,
74676,1170327,6196,188,15.68,69.59929661999999,-33.2827365398407,0.95096255838871,0.001,1170216,,
74680,1170390,6196,188,15.7,69.64676046000001,-34.44971466064453,0.9555932357907295,0.001,1170279,,
74684,1170454,6196,188,15.71,69.75147780999998,-33.579631090164185,0.9572017844766378,0.001,1170343,,
74688,1170516,6197,188,15.71,69.6908626,-33.75339102745056,1.1125627438227335,0.001,1170406,,
74692,1170579,6197,188,15.71,69.68717780000001,-32.326820373535156,1.085423570126295,0.001,1170468,,
74696,1170641,6197,188,15.71,69.68194428999999,-34.78882653372629,0.9384438276290894,0.001,1170531,,
74700,1170705,6198,188,15.71,69.68325254999999,-33.61917591094971,0.9136173017323017,0.001,1170594,,
74704,1170767,6198,188,15.69,69.63738625,-32.78283476829529,0.9846292864531279,0.001,1170657,,
74708,1170830,6198,188,15.69,69.53237309,-32.82713174819946,1.02718785405159,0.001,1170719,,
74712,1170893,6199,188,15.7,69.6368522,-33.95003795623779,1.0065129660069942,0.001,1170783,,
74716,1170954,6199,188,15.68,69.53764980000001,-34.223841428756714,1.0829733689626058,0.001,1170844,,
74720,1171017,6199,188,15.69,69.58654630999999,-33.43557548522949,0.9411581307649612,0.001,1170907,,
74724,1171081,6199,188,15.7,69.58261303,-33.183040380477905,0.9274506028741598,0.001,1170970,,
74728,1171141,6200,188,15.67,69.44305631,-33.25983483450754,0.8599149584770203,0.001,1171031,,
74732,1171204,6200,188,15.66,69.3978252,-33.03243088722229,1.0672715716063976,0.001,1171093,,
74736,1171267,6200,188,15.66,69.34195715999998,-33.50706481933594,0.9190684631466866,0.001,1171156,,
74740,1171331,6201,188,15.67,69.34105368,-34.1820764541626,0.9893039260059595,0.001,1171220,,
74744,1171393,6201,188,15.66,69.29328993,-34.01329803466797,0.954350158572197,0.001,1171283,,
74748,1171456,6201,188,15.66,69.34806068,-33.082650661468506,0.8665198534727097,0.001,1171345,,
74752,1171517,6202,188,15.63,69.14920807,-32.07958269119263,1.0819058458010355,0.001,1171406,,
74756,1171579,6202,188,15.62,69.10547354,-32.99522917611258,1.084918479124705,0.001,1171469,,
74760,1171640,6202,188,15.61,69.05361335,-33.35730218887329,1.0971456249554952,0.001,1171530,,
74764,1171701,6203,188,15.6,68.90036655,-33.70619821548462,1.0402519345283507,0.001,1171590,,
74768,1171764,6203,188,15.62,68.92913828,-32.9661922454834,0.9549779389053583,0.001,1171653,,
74772,1171828,6203,188,15.64,68.91481716,-34.77403664588928,0.8698873892426491,0.001,1171717,,
74776,1171890,6204,188,15.63,68.87755653,-33.700398445129395,0.9395284876227379,0.001,1171779,,
74780,1171953,6204,188,15.63,68.86998337,-33.42796587944031,1.0046251062303782,0.001,1171842,,
74784,1172016,6204,188,15.62,68.81984819,-33.83451897757394,0.9443153897921245,0.001,1171905,,
74788,1172078,6205,188,15.62,68.82125381,-32.9336371421814,1.0300717800855637,0.001,1171968,,
74792,1172141,6205,188,15.62,68.82048582000002,-34.36313247680664,0.9849759817123414,0.001,1172030,,
74796,1172204,6205,188,15.63,68.86865576000001,-33.397828817367554,0.9435131903737783,0.001,1172094,,
74800,1172266,6206,188,15.61,68.67390104,-33.33098793029785,1.142798223098119,0.001,1172155,,
74804,1172327,6206,188,15.6,68.67543780999999,-33.03028324672154,1.1620345075925191,0.001,1172217,,
74808,1172391,6206,188,15.61,68.77198877,-33.58701205253601,0.990379311144352,0.001,1172280,,
74812,1172454,6207,188,15.61,68.76539924000001,-33.81580025809152,1.076880923906962,0.001,1172343,,
74816,1172516,6207,188,15.62,68.8645737,-32.94343113899231,0.8722386695444584,0.001,1172405,,
74820,1172579,6207,188,15.62,68.91862395999999,-33.04404902458191,1.0213080868124962,0.001,1172468,,
74824,1172642,6207,188,15.61,68.97602573,-33.51130414009094,1.0022354945540428,0.001,1172531,,
74828,1172705,6208,188,15.64,69.01315964,-33.48885726928711,0.9919462939103444,0.001,1172594,,
74832,1172769,6208,188,15.65,69.00291467000001,-33.29388093948364,0.8241868801414967,0.001,1172658,,
74836,1172832,6209,188,15.65,69.04745747,-33.40171527862549,0.9482786171138287,0.001,1172721,,
74840,1172894,6209,188,15.63,69.05518077000002,-33.44374792916434,0.9798975229263306,0.001,1172783,,
74844,1172957,6209,188,15.64,69.04698154,-33.284749269485474,1.0215171575546265,0.001,1172846,,
74848,1173019,6210,188,15.63,68.94374337,-33.97911882400513,1.003605955839157,0.001,1172908,,
74852,1173082,6210,188,15.65,69.04013921,-34.75674772262573,0.9381668344140053,0.001,1172971,,
74856,1173144,6210,188,15.65,69.04336551,-33.18520900181362,1.0540990432103474,0.001,1173033,,
74860,1173205,6211,188,15.65,69.04595801,-34.44313512529646,0.8661503712336223,0.001,1173095,,
74864,1173268,6211,188,15.67,69.18726524,-33.98192310333252,0.9924549274146557,0.001,1173157,,
74868,1173330,6211,188,15.66,69.19994052999999,-33.8030891418457,0.8150097250938415,0.001,1173219,,
74872,1173392,6211,188,15.64,69.16207720999999,-33.663912296295166,0.8266855198889971,0.001,1173282,,
74876,1173456,6212,188,15.66,69.35368904,-33.98189353942871,0.9447245113551617,0.001,1173345,,
74880,1173519,6212,188,15.66,69.29887561,-33.311400175094604,0.92708766857783,0.001,1173408,,
74884,1173581,6212,188,15.65,69.19361345000002,-33.30814170837402,1.05583864847819,0.001,1173471,,
74888,1173645,6213,188,15.67,69.28385707000001,-33.532602310180664,1.0612360462546349,0.001,1173534,,
74892,1173709,6213,188,15.68,69.3264604,-33.574238300323486,1.0281929392367601,0.001,1173598,,
74896,1173773,6213,188,15.69,69.37013589000001,-34.55550575256348,0.9010239113122225,0.001,1173662,,
74900,1173834,6214,188,15.68,69.41658272,-33.11024965558733,1.0676271080970765,0.001,1173723,,
74904,1173897,6214,188,15.7,69.51910158,-34.45177745819092,0.9322294369339943,0.001,1173786,,
74908,1173960,6214,188,15.69,69.41055148,-33.70520544052124,0.9513876680284739,0.001,1173850,,
74912,1174023,6215,188,15.69,69.30358078,-33.94462323188782,0.9851111173629761,0.001,1173913,,
74916,1174086,6215,188,15.7,69.23296843,-33.87237071990967,1.045288022607565,0.001,1173975,,
74920,1174147,6215,188,15.68,69.08233896,-33.60200238227844,0.9282916001975536,0.001,1174037,,
74924,1174208,6216,188,15.66,68.93366750999999,-34.138139486312866,0.7913126170635223,0.001,1174098,,
74928,1174271,6216,188,15.66,68.98545082,-33.02712941169739,1.1988575384020805,0.001,1174160,,
74932,1174333,6216,188,15.64,68.94868908,-33.38123393058777,1.0605640672147274,0.001,1174223,,
74936,1174394,6217,188,15.62,68.85674963,-33.87932232448033,0.9073052446047465,0.001,1174283,,
74940,1174456,6217,188,15.62,68.8512515,-33.9909782409668,1.046817413965861,0.001,1174345,,
74944,1174518,6217,188,15.61,68.85829185,-33.863457441329956,0.9719710014760494,0.001,1174408,,
74948,1174581,6218,188,15.62,68.90617,-34.810701847076416,0.9128832966089249,0.001,1174471,,
74952,1174645,6218,188,15.63,68.95724623,-33.14815640449524,1.0652800984680653,0.001,1174534,,
74956,1174707,6218,188,15.63,68.94897583,-32.99443680899484,0.9706499099731445,0.001,1174597,,
74960,1174770,6219,188,15.65,69.04472381,-33.40888738632202,0.9747383780777454,0.001,1174659,,
74964,1174832,6219,188,15.64,68.99569273999998,-33.55396890640259,1.053060308098793,0.001,1174722,,
74968,1174894,6219,188,15.64,68.99290764999999,-34.086445808410645,0.8980136532336473,0.001,1174783,,
74972,1174955,6220,188,15.63,68.99888467,-33.48282677786691,0.9390426794687907,0.001,1174845,,
,1175000,,,,,-33.86792039871216,1.112562533468008,0.001,1174891,68.5157916009426,15.6
74976,1175017,6220,188,15.61,68.85982039999998,-34.83500671386719,0.9902410451322794,0.001,1174907,,
74980,1175081,6221,188,15.62,68.96434144999999,-33.77468943595886,1.0201366394758224,0.001,1174970,,
74984,1175144,6221,188,15.63,69.07580068,-33.962874276297434,0.9368559757868449,0.001,1175033,,
74988,1175207,6221,188,15.62,69.03542929,-33.77139329910278,1.2090572555859884,0.001,1175096,,
74992,1175270,6221,188,15.61,68.99129491999999,-34.50303864479065,0.9633354693651199,0.001,1175159,,
74996,1175331,6222,188,15.58,68.73828014,-33.018184185028076,1.0590450763702393,0.001,1175220,,
