rollout/ep_rew_mean,train/learning_rate,time/total_timesteps,train/actor_loss,time/fps,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,train/n_updates,time/episodes,eval/mean_reward,eval/mean_ep_length
-49.14585193000002,0.001,34800,39.37246246337891,112,310,0.13638085171580314,100.0,34600,348,,
,0.001,35000,39.430428695678714,,,0.15408654555678367,,34800,,-51.96397595,100.0
-48.80183433000001,0.001,35200,39.46696029663086,112,314,0.14581867523491382,100.0,35000,352,,
,0.001,35500,39.69246078491211,,,0.15031667485833167,,35300,,-48.606149249999994,100.0
-48.87366332999999,0.001,35600,39.79483749389649,111,318,0.14687505818903446,100.0,35400,356,,
,0.001,36000,40.0399967956543,,,0.14832514517009257,,35800,,-46.6247303,100.0
-48.87700392,,36000,,111,322,,100.0,,360,,
-48.571222,0.001,36400,40.20034614562988,112,324,0.13534240692853927,100.0,36200,364,,
,0.001,36500,40.29011894226074,,,0.14195041947066783,,36300,,-48.04852199999999,100.0
-48.25257838,0.001,36800,40.49428237915039,111,329,0.14127057299017906,100.0,36600,368,,
,0.001,37000,40.64489715576172,,,0.13406314440071582,,36800,,-50.014047250000004,100.0
-48.21501835,0.001,37200,40.731506423950194,111,333,0.13907945275306702,100.0,37000,372,,
,0.001,37500,40.986679534912106,,,0.1339694131910801,,37300,,-46.80124485,100.0
-48.13791366,0.001,37600,40.945771484375,111,337,0.13878241807222366,100.0,37400,376,,
,0.001,38000,41.15126953125,,,0.1426952923834324,,37800,,-47.882100949999995,100.0
-47.80278659999999,,38000,,111,341,,100.0,,380,,
-47.37990084,0.001,38400,41.4890966796875,111,344,0.14092452205717565,100.0,38200,384,,
,0.001,38500,41.51884857177734,,,0.13327988505363464,,38300,,-47.699792349999996,100.0
-47.185234990000005,0.001,38800,41.65017997741699,111,348,0.12087407372891903,100.0,38600,388,,
,0.001,39000,41.79778053283692,,,0.1281808465719223,,38800,,-48.31365625,100.0
-46.85599194,0.001,39200,41.8641544342041,111,352,0.14841440182179214,100.0,39000,392,,
,0.001,39500,42.12656089782715,,,0.14286326460540294,,39300,,-46.4407138,100.0
-46.47704843,0.001,39600,42.18100036621094,111,356,0.13201032929122447,100.0,39400,396,,
,0.001,40000,42.441760559082034,,,0.12149889111518859,,39800,,-46.4628728,100.0
-46.49323890999999,,40000,,110,360,,100.0,,400,,
-46.212296810000005,0.001,40400,42.689792251586915,111,363,0.14453961968421936,100.0,40200,404,,
,0.001,40500,42.684187469482424,,,0.1359358534961939,,40300,,-44.8434713,100.0
-45.35512334,0.001,40800,42.911870346069335,111,367,0.12988290160894395,100.0,40600,408,,
,0.001,41000,43.15043563842774,,,0.149310235157609,,40800,,-51.88796475,100.0
-44.90094866999999,0.001,41200,43.089902038574216,110,371,0.13256522431969642,100.0,41000,412,,
,0.001,41500,43.343419494628904,,,0.13021982640028,,41300,,-57.41125410000001,100.0
-44.569930520000014,0.001,41600,43.36008262634277,110,375,0.13112270563840867,100.0,41400,416,,
,0.001,42000,43.63604690551758,,,0.14165152713656426,,41800,,-51.51671125,100.0
-44.53173399,,42000,,110,379,,100.0,,420,,
-44.69767104000002,0.001,42400,43.87788536071778,110,382,0.15826920971274375,100.0,42200,424,,
,0.001,42500,43.880027313232425,,,0.11876884490251541,,42300,,-54.76064955,100.0
-44.72744935,0.001,42800,44.01233070373535,110,386,0.13186016850173474,100.0,42600,428,,
,0.001,43000,44.09706573486328,,,0.1315584395080805,,42800,,-50.62167974999999,100.0
-45.270684149999994,0.001,43200,44.37887077331543,110,390,0.1335119292140007,100.0,43000,432,,
,0.001,43500,44.485654754638674,,,0.14717127934098242,,43300,,-66.5514715,100.0
-45.44605713999999,0.001,43600,44.50871452331543,110,394,0.13093313105404378,100.0,43400,436,,
,0.001,44000,44.69023948669434,,,0.1350137311965227,,43800,,-50.831335249999995,100.0
-45.341178709999994,,44000,,110,398,,100.0,,440,,
-45.16762741,0.001,44400,44.92503135681152,110,401,0.15892249919474125,100.0,44200,444,,
,0.001,44500,44.97425308227539,,,0.1275794929265976,,44300,,-49.688897600000004,100.0
-45.37437685,0.001,44800,45.102889404296874,110,405,0.13332655817270278,100.0,44600,448,,
,0.001,45000,45.16142852783203,,,0.1220227251201868,,44800,,-52.5876277,100.0
-45.51878221,0.001,45200,45.280637664794924,110,410,0.14309722609817982,100.0,45000,452,,
,0.001,45500,45.38506240844727,,,0.11924538850784301,,45300,,-62.50617865,100.0
-45.14450605000001,0.001,45600,45.491817779541016,110,413,0.11424183964729309,100.0,45400,456,,
,0.001,46000,45.573747100830076,,,0.11793544288724661,,45800,,-53.6910805,100.0
-45.90506983000001,,46000,,110,418,,100.0,,460,,
-46.54853108,0.001,46400,45.72879867553711,110,420,0.13483652792870998,100.0,46200,464,,
,0.001,46500,45.860327072143555,,,0.11566295079886914,,46300,,-47.834137850000005,100.0
-46.56872502,0.001,46800,45.91829216003418,110,424,0.14571356259286403,100.0,46600,468,,
,0.001,47000,46.03960189819336,,,0.13269755914807319,,46800,,-49.06400380000001,100.0
-46.53116351,0.001,47200,46.078981170654295,110,428,0.11276665657758712,100.0,47000,472,,
,0.001,47500,46.14482040405274,,,0.12925425477325916,,47300,,-53.60861074999999,100.0
-46.678942369999994,0.001,47600,46.273703231811524,109,433,0.13024504341185092,100.0,47400,476,,
,0.001,48000,46.38661285400391,,,0.11381763003766537,,47800,,-47.80077454999999,100.0
-46.88190117999999,,48000,,109,437,,100.0,,480,,
-47.353110399999984,0.001,48400,46.508403091430665,110,439,0.13633615866303445,100.0,48200,484,,
,0.001,48500,46.55707679748535,,,0.13194227360188962,,48300,,-51.786304599999994,100.0
-47.28873273,0.001,48800,46.572231216430666,109,444,0.13106355614960194,100.0,48600,488,,
,0.001,49000,46.68546287536621,,,0.15328400254249572,,48800,,-45.12971795,100.0
-47.64341546000001,0.001,49200,46.7444140625,109,448,0.1380468402057886,100.0,49000,492,,
,0.001,49500,46.87011749267578,,,0.11950001552700996,,49300,,-48.966768650000006,100.0
-48.097874469999994,0.001,49600,46.938647689819334,109,452,0.13356977492570876,100.0,49400,496,,
,0.001,50000,47.15662971496582,,,0.13619066782295705,,49800,,-62.2382276,100.0
-48.21339551,,50000,,109,455,,100.0,,500,,
-48.34249925,0.001,50400,47.3078857421875,109,458,0.1235392551869154,100.0,50200,504,,
,0.001,50500,47.31675193786621,,,0.11579019777476787,,50300,,-48.4050486,100.0
-48.43837681,0.001,50800,47.34744499206543,109,462,0.1229591192305088,100.0,50600,508,,
,0.001,51000,47.471685333251955,,,0.13055420845746993,,50800,,-50.55663615,100.0
-48.76909660999999,0.001,51200,47.55982681274414,109,465,0.1287074739485979,100.0,51000,512,,
,0.001,51500,47.52027206420898,,,0.11811305660754443,,51300,,-60.2862085,100.0
-48.41219633,0.001,51600,47.68298751831055,109,469,0.13586604185402393,100.0,51400,516,,
,0.001,52000,47.77217254638672,,,0.1330528187006712,,51800,,-47.929219200000006,100.0
-48.46495446,,52000,,109,473,,100.0,,520,,
-48.62023522,0.001,52400,47.92540298461914,110,475,0.1378350767493248,100.0,52200,524,,
,0.001,52500,47.93749481201172,,,0.14776734478771686,,52300,,-46.8438125,100.0
-48.57825050999999,0.001,52800,48.01894889831543,109,480,0.14057456903159618,100.0,52600,528,,
,0.001,53000,48.12298133850098,,,0.12468681365251541,,52800,,-49.723185699999995,100.0
-47.91896817999999,0.001,53200,48.1959578704834,109,485,0.14609362319111824,100.0,53000,532,,
,0.001,53500,48.24701766967773,,,0.12127195633947849,,53300,,-48.868113149999985,100.0
-47.73686083999999,0.001,53600,48.28900535583496,109,489,0.1256241773068905,100.0,53400,536,,
,0.001,54000,48.44045349121094,,,0.14860079318284988,,53800,,-51.661143700000004,100.0
-47.85896522,,54000,,109,493,,100.0,,540,,
-48.12220705000001,0.001,54400,48.50558097839355,109,496,0.11980105876922607,100.0,54200,544,,
,0.001,54500,48.43997947692871,,,0.12715647861361504,,54300,,-48.0598286,100.0
-47.748459109999985,0.001,54800,48.57518432617187,109,500,0.1453525596857071,100.0,54600,548,,
,0.001,55000,48.66557258605957,,,0.12839807718992233,,54800,,-46.5782799,100.0
-47.596388989999994,0.001,55200,48.69786895751953,109,505,0.11902847915887832,100.0,55000,552,,
,0.001,55500,48.636668014526364,,,0.11059609219431878,,55300,,-43.360027699999996,100.0
-47.574477040000005,0.001,55600,48.70617332458496,109,509,0.12927242420613766,100.0,55400,556,,
,0.001,56000,48.78368072509765,,,0.1321011570096016,,55800,,-48.856428349999995,100.0
-46.66490096,,56000,,109,513,,100.0,,560,,
-46.31484694000001,0.001,56400,48.927960052490235,109,516,0.11410744607448578,100.0,56200,564,,
,0.001,56500,48.928501739501954,,,0.132312488630414,,56300,,-48.821057399999994,100.0
-46.352063109999996,0.001,56800,49.031654815673825,109,520,0.1261511581391096,100.0,56600,568,,
,0.001,57000,49.105301208496094,,,0.12126038227230311,,56800,,-44.84592310000001,100.0
-46.23903923999998,0.001,57200,49.12702285766601,108,524,0.11916161276400089,100.0,57000,572,,
,0.001,57500,49.198801879882815,,,0.13147767968475818,,57300,,-42.883311049999996,100.0
-46.13302167999999,0.001,57600,49.17333969116211,108,529,0.12042352303862572,100.0,57400,576,,
,0.001,58000,49.27130043029785,,,0.13368658803403377,,57800,,-46.35399975,100.0
-45.761580630000005,,58000,,108,533,,100.0,,580,,
-45.67329135,0.001,58400,49.27047004699707,109,535,0.12433987058699131,100.0,58200,584,,
,0.001,58500,49.43074600219727,,,0.1257016496360302,,58300,,-43.2141304,100.0
-45.743301460000005,0.001,58800,49.45660461425781,108,540,0.1211589204519987,100.0,58600,588,,
,0.001,59000,49.48881217956543,,,0.1130633507668972,,58800,,-44.16629884999999,100.0
-45.60034727,0.001,59200,49.44384216308594,108,544,0.11423015229403972,100.0,59000,592,,
,0.001,59500,49.574702224731446,,,0.10113640718162059,,59300,,-43.08262845,100.0
-45.11877376,0.001,59600,49.58534210205078,108,549,0.10275176964700222,100.0,59400,596,,
,0.001,60000,49.644967575073245,,,0.1034026599302888,,59800,,-43.375125149999995,100.0
-44.95780669999999,,60000,,108,553,,100.0,,600,,
-44.81805345,0.001,60400,49.73937927246094,108,556,0.09951861768960953,100.0,60200,604,,
,0.001,60500,49.7081974029541,,,0.10552173614501953,,60300,,-44.9434011,100.0
-44.915629980000006,0.001,60800,49.8361083984375,108,560,0.10171521861106157,100.0,60600,608,,
,0.001,61000,49.79175636291504,,,0.09847061917185783,,60800,,-46.37343725000001,100.0
-44.87048775000001,0.001,61200,49.88911262512207,108,564,0.10299763634800911,100.0,61000,612,,
,0.001,61500,49.95626029968262,,,0.12148619070649147,,61300,,-46.594593950000004,100.0
-45.07891184000001,0.001,61600,49.93788108825684,108,568,0.12406645782291889,100.0,61400,616,,
,0.001,62000,50.04768501281738,,,0.11779236201196909,,61800,,-41.43235545,100.0
-44.87335688,,62000,,108,572,,100.0,,620,,
-44.708104999999996,0.001,62400,50.16026550292969,108,575,0.10634638652205468,100.0,62200,624,,
,0.001,62500,50.20035011291504,,,0.10960919663310051,,62300,,-43.230404199999995,100.0
-44.68052127000001,0.001,62800,50.205149536132815,108,579,0.10923341475427151,100.0,62600,628,,
,0.001,63000,50.292976989746094,,,0.13476407188922168,,62800,,-42.59836985,100.0
-44.70812831999999,0.001,63200,50.389661407470705,108,583,0.13423744797706605,100.0,63000,632,,
,0.001,63500,50.337777099609376,,,0.11661533586680889,,63300,,-48.6042444,100.0
-44.660841790000006,0.001,63600,50.334661865234374,108,587,0.13451550930738448,100.0,63400,636,,
,0.001,64000,50.48118881225586,,,0.12760524153709413,,63800,,-45.24448445,100.0
-44.677467240000006,,64000,,108,592,,100.0,,640,,
-44.4163758,0.001,64400,50.53795394897461,108,595,0.12760329015552999,100.0,64200,644,,
,0.001,64500,50.55613616943359,,,0.14271628491580488,,64300,,-43.699472050000004,100.0
-44.48029688,0.001,64800,50.66294578552246,108,599,0.12796773724257945,100.0,64600,648,,
,0.001,65000,50.74155532836914,,,0.1586417405307293,,64800,,-43.59073055,100.0
-44.44319367,0.001,65200,50.669338912963866,108,603,0.13479897975921631,100.0,65000,652,,
,0.001,65500,50.77920967102051,,,0.17695651777088642,,65300,,-44.68982205,100.0
-44.55017353000001,0.001,65600,50.83067932128906,107,607,0.1504044546186924,100.0,65400,656,,
,0.001,66000,50.799697418212894,,,0.1421203201264143,,65800,,-43.69037715,100.0
-44.607233539999996,,66000,,107,611,,100.0,,660,,
-44.3957417,0.001,66400,50.8829859161377,108,613,0.14093785271048545,100.0,66200,664,,
,0.001,66500,50.89870948791504,,,0.12932287856936456,,66300,,-42.88479215,100.0
-44.227776229999996,0.001,66800,50.98557960510254,108,617,0.12002202689647674,100.0,66600,668,,
,0.001,67000,50.93856567382812,,,0.1265078628063202,,66800,,-43.129735999999994,100.0
-44.22874100000001,0.001,67200,50.97392990112305,108,621,0.13662256456911565,100.0,67000,672,,
,0.001,67500,51.04043312072754,,,0.14289176441729068,,67300,,-40.7780282,100.0
-43.978160079999995,0.001,67600,51.115927658081056,107,625,0.11958885610103608,100.0,67400,676,,
,0.001,68000,50.89653205871582,,,0.1172486975044012,,67800,,-41.008641600000004,100.0
-44.18737973,,68000,,107,630,,100.0,,680,,
-43.97940783999999,0.001,68400,51.071278686523435,108,632,0.13121676467359067,100.0,68200,684,,
,0.001,68500,51.01630874633789,,,0.10844697162508965,,68300,,-44.374284,100.0
-43.817524410000004,0.001,68800,51.084788208007815,108,637,0.12142982497811318,100.0,68600,688,,
,0.001,69000,51.08443618774414,,,0.13820054352283478,,68800,,-42.91591125000001,100.0
-43.83041186,0.001,69200,51.205877990722655,107,641,0.11682416267693042,100.0,69000,692,,
,0.001,69500,51.19762565612793,,,0.10891999132931232,,69300,,-41.34966345,100.0
-43.621229299999996,0.001,69600,51.11809257507324,107,645,0.09981844201683998,100.0,69400,696,,
,0.001,70000,51.21854141235352,,,0.09510680437088012,,69800,,-40.384217899999996,100.0
-43.47804757,,70000,,107,649,,100.0,,700,,
-43.55417670999999,0.001,70400,51.30777252197266,108,651,0.09497393671423197,100.0,70200,704,,
