time/total_timesteps,time/time_elapsed,time/episodes,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/learning_rate,train/ent_coef_loss,train/n_updates,train/critic_loss,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
125458,1531,18120,81,13.44,15.226689299999999,0.0003,-8.851946830749512,125357,0.6618058681488037,-4.050233840942383,0.01453995332121849,,
125517,1532,18124,81,13.42,15.179812730000002,0.0003,0.9291050434112549,125416,0.5826030373573303,-4.289241790771484,0.014553473331034184,,
125570,1532,18128,81,13.25,15.15110143,0.0003,-1.1256779432296753,125469,0.8621879816055298,-4.551530838012695,0.014594773761928082,,
125620,1533,18132,81,13.19,15.100579469999998,0.0003,-0.18289124965667725,125519,0.7477957606315613,-4.367307662963867,0.014645720832049847,,
125663,1533,18136,81,13.1,14.970520039999998,0.0003,3.4837698936462402,125562,1.0403692722320557,-4.394955635070801,0.01473246980458498,,
125722,1534,18140,81,13.19,15.178227679999999,0.0003,-3.4242589473724365,125621,0.7122258543968201,-4.079632759094238,0.014803120866417885,,
125759,1535,18144,81,13.09,15.0702154,0.0003,4.546779632568359,125658,1.0161583423614502,-4.9303975105285645,0.014797904528677464,,
125809,1535,18148,81,13.09,15.07479141,0.0003,-1.2776100635528564,125708,0.8030979633331299,-4.695466995239258,0.01481799315661192,,
125868,1536,18152,81,13.0,15.05473974,0.0003,0.902949869632721,125767,1.1372586488723755,-4.904022216796875,0.014767874963581562,,
125925,1537,18156,81,13.24,15.400226349999999,0.0003,-3.686408519744873,125824,0.7812942862510681,-4.6184587478637695,0.014750618487596512,,
125965,1537,18160,81,12.9,14.962858200000001,0.0003,0.38388359546661377,125864,0.7756801247596741,-4.6308512687683105,0.014768362045288086,,
126016,1538,18164,81,12.8,14.765534019999997,0.0003,-6.736804485321045,125915,0.9651409983634949,-4.258352279663086,0.01473620068281889,,
126065,1539,18168,81,12.73,14.549623679999998,0.0003,-4.440503120422363,125964,0.614871621131897,-4.01008939743042,0.014732399955391884,,
126100,1539,18172,81,12.46,14.299691000000001,0.0003,-2.4698565006256104,125999,0.8705494403839111,-4.4248576164245605,0.014740297570824623,,
126168,1540,18176,81,12.78,14.76836752,0.0003,-3.5387024879455566,126067,0.7095078229904175,-4.369846343994141,0.014756015501916409,,
126232,1541,18180,81,12.83,15.005675349999997,0.0003,-3.258157730102539,126131,0.8539108037948608,-4.740653038024902,0.014836962334811687,,
126284,1542,18184,81,12.84,14.944357679999998,0.0003,-2.066924571990967,126183,1.048303246498108,-4.274077892303467,0.01486616674810648,,
126350,1542,18188,81,13.09,15.33772717,0.0003,-6.109831809997559,126249,0.7753451466560364,-4.243512153625488,0.014928160235285759,,
126396,1543,18192,81,13.08,15.089146020000001,0.0003,-2.853445291519165,126295,0.5872699022293091,-4.69126033782959,0.014847160317003727,,
126449,1544,18196,81,13.05,15.01799216,0.0003,-2.591099739074707,126348,0.7893994450569153,-4.440674781799316,0.014821801334619522,,
126513,1544,18200,81,13.01,14.86478489,0.0003,6.318482398986816,126412,0.6409739851951599,-4.758021354675293,0.014838766306638718,,
126565,1545,18204,81,13.11,14.98563432,0.0003,-3.7188000679016113,126464,0.9025038480758667,-4.431105136871338,0.014837337657809258,,
126606,1546,18208,81,12.88,14.72029757,0.0003,2.5363876819610596,126505,1.0286762714385986,-4.723114967346191,0.014799287542700768,,
126650,1546,18212,81,12.84,14.617731180000003,0.0003,1.7956209182739258,126549,0.9228658676147461,-5.105515480041504,0.014776433818042278,,
126702,1547,18216,81,12.87,14.6948131,0.0003,1.528043508529663,126601,0.8840248584747314,-4.492987155914307,0.01477066520601511,,
126761,1547,18220,81,13.03,14.91908412,0.0003,-3.381171226501465,126660,0.7489898204803467,-4.576356887817383,0.014735491015017033,,
126796,1548,18224,81,12.79,14.631570649999999,0.0003,-3.5490920543670654,126695,0.7605855464935303,-4.4747772216796875,0.014720146544277668,,
126844,1549,18228,81,12.74,14.53138921,0.0003,1.6667600870132446,126743,0.7668968439102173,-4.858339309692383,0.014746745117008686,,
126883,1549,18232,81,12.63,14.386730289999997,0.0003,2.563746929168701,126782,0.7988234162330627,-4.879966735839844,0.014729160815477371,,
126944,1550,18236,81,12.81,14.68584792,0.0003,-2.0762102603912354,126843,0.6749356985092163,-4.066128253936768,0.01477343961596489,,
126996,1550,18240,81,12.74,14.468993769999999,0.0003,-2.9030346870422363,126895,0.651421308517456,-4.270508766174316,0.014803790487349033,,
127056,1551,18244,81,12.97,14.846226009999999,0.0003,3.4015002250671387,126955,0.851638913154602,-4.428673267364502,0.014849284663796425,,
127110,1552,18248,81,13.01,14.865810329999999,0.0003,3.4552435874938965,127009,1.024963617324829,-4.296139717102051,0.014894741587340832,,
127163,1553,18252,81,12.95,14.822720599999998,0.0003,2.5421204566955566,127062,0.8869149088859558,-4.554795742034912,0.014943942427635193,,
127212,1553,18256,81,12.87,14.630429999999999,0.0003,-3.7443008422851562,127111,0.7198851108551025,-4.533594608306885,0.014940252527594566,,
127275,1554,18260,81,13.1,14.942938649999999,0.0003,5.651472568511963,127174,0.5666012763977051,-4.980987548828125,0.014966955408453941,,
127316,1555,18264,81,13.0,14.833994380000002,0.0003,-4.363936424255371,127215,0.783746600151062,-4.357400894165039,0.014983443543314934,,
127357,1555,18268,81,12.92,14.76252053,0.0003,-0.7586169242858887,127256,1.0498517751693726,-4.555906295776367,0.015002281405031681,,
127401,1556,18272,81,13.01,14.75406048,0.0003,-1.4202725887298584,127300,0.8498597741127014,-4.811091899871826,0.015004142187535763,,
127448,1556,18276,81,12.8,14.477549259999998,0.0003,-3.481593132019043,127347,0.5923934578895569,-4.365197658538818,0.014984557405114174,,
127499,1557,18280,81,12.67,14.34110915,0.0003,-1.1387044191360474,127398,0.7730717658996582,-4.440983772277832,0.01501280814409256,,
127553,1558,18284,81,12.69,14.359555189999995,0.0003,-3.487992286682129,127452,0.9719588756561279,-4.620135307312012,0.014957638457417488,,
127594,1558,18288,81,12.44,13.997500019999995,0.0003,2.3826489448547363,127493,1.0902516841888428,-4.839529991149902,0.014967013150453568,,
127636,1559,18292,81,12.4,14.044967499999998,0.0003,3.461019515991211,127535,0.7145811915397644,-4.859209060668945,0.01502818614244461,,
127681,1559,18296,81,12.32,14.00335786,0.0003,-2.9731478691101074,127580,0.5997398495674133,-4.511401176452637,0.014976222068071365,,
127724,1560,18300,81,12.11,13.847561420000002,0.0003,2.0213913917541504,127623,0.6763830184936523,-4.700016498565674,0.014993770979344845,,
127788,1561,18304,81,12.23,14.026716570000001,0.0003,0.2826605439186096,127687,0.9036821126937866,-4.486011505126953,0.01501002348959446,,
127842,1561,18308,81,12.36,14.127589009999998,0.0003,-2.5536489486694336,127741,1.0273144245147705,-4.6142258644104,0.015024689957499504,,
127882,1562,18312,81,12.32,14.140648889999998,0.0003,-0.11633026599884033,127781,0.8461072444915771,-4.451180458068848,0.015020791441202164,,
127935,1563,18316,81,12.33,14.123838060000002,0.0003,1.8887498378753662,127834,0.6261224746704102,-4.5012006759643555,0.015040207654237747,,
127996,1563,18320,81,12.35,14.083910619999997,0.0003,1.585977554321289,127895,1.2079366445541382,-4.716641902923584,0.015045775100588799,,
128042,1564,18324,81,12.46,14.26749503,0.0003,-1.780361294746399,127941,0.6034975051879883,-4.475302696228027,0.015038171783089638,,
128080,1564,18328,81,12.36,14.12087692,0.0003,-1.6170122623443604,127979,1.1020182371139526,-4.719487190246582,0.015050194226205349,,
128143,1565,18332,81,12.6,14.446603110000002,0.0003,0.2720026969909668,128042,0.8616150617599487,-4.879055976867676,0.015047811903059483,,
128210,1566,18336,81,12.66,14.39800273,0.0003,3.177945613861084,128109,0.7077620029449463,-4.874301910400391,0.015104503370821476,,
128259,1566,18340,81,12.63,14.389434809999997,0.0003,-1.7267283201217651,128158,1.0064553022384644,-4.705262184143066,0.015126002952456474,,
128324,1567,18344,81,12.68,14.41498847,0.0003,-3.9369089603424072,128223,0.7543908357620239,-4.673336982727051,0.015130930580198765,,
128380,1568,18348,81,12.7,14.52407714,0.0003,0.20254886150360107,128279,0.6492481827735901,-4.171689987182617,0.015080229379236698,,
128428,1568,18352,81,12.65,14.335097919999999,0.0003,-1.3339002132415771,128327,0.7461532354354858,-4.3031086921691895,0.015171438455581665,,
128473,1569,18356,81,12.61,14.252718619999998,0.0003,7.073742866516113,128372,0.7496451139450073,-5.034692764282227,0.015229089185595512,,
128520,1570,18360,81,12.45,13.98126226,0.0003,-0.2981867492198944,128419,0.779360830783844,-4.532203674316406,0.015288498252630234,,
128564,1570,18364,81,12.48,13.88211403,0.0003,2.964210033416748,128463,0.7721965312957764,-4.672966003417969,0.015349374152719975,,
128616,1571,18368,81,12.59,13.968617819999999,0.0003,-2.173672676086426,128515,0.8100669384002686,-4.84478235244751,0.015427065081894398,,
128660,1571,18372,81,12.59,14.011367580000002,0.0003,-4.042624473571777,128559,0.606878399848938,-4.606366157531738,0.01545351929962635,,
128713,1572,18376,81,12.65,14.164059649999997,0.0003,1.149704098701477,128612,0.693779468536377,-4.649681568145752,0.01539569441229105,,
128770,1573,18380,81,12.71,14.20166161,0.0003,-3.2295355796813965,128669,0.7530518174171448,-4.4001970291137695,0.015327264554798603,,
128825,1573,18384,81,12.72,14.284564150000001,0.0003,-1.5502220392227173,128724,1.0278955698013306,-4.536604881286621,0.015307997353374958,,
128881,1574,18388,81,12.87,14.4445076,0.0003,1.8091487884521484,128780,0.8359622359275818,-4.627141952514648,0.015314077958464622,,
128936,1574,18392,81,13.0,14.657013710000003,0.0003,6.554269790649414,128835,0.6721006631851196,-4.775830268859863,0.015260390937328339,,
129007,1575,18396,81,13.26,15.134807519999999,0.0003,4.396871089935303,128906,0.8281456232070923,-4.814720153808594,0.01521187461912632,,
129053,1576,18400,81,13.29,15.26362525,0.0003,-0.7499148845672607,128952,0.7529615163803101,-4.742098808288574,0.015239600092172623,,
129113,1576,18404,81,13.25,15.211703680000001,0.0003,-1.0755929946899414,129012,1.066938042640686,-4.652393341064453,0.015275919809937477,,
129162,1577,18408,81,13.2,15.176095990000004,0.0003,-3.3955440521240234,129061,0.6834906339645386,-4.571920394897461,0.015263061970472336,,
129248,1578,18412,81,13.66,15.765684860000004,0.0003,-0.6320457458496094,129147,0.7236754894256592,-4.859406471252441,0.015283884480595589,,
129315,1579,18416,81,13.8,15.919794510000001,0.0003,-1.5533068180084229,129214,1.172999382019043,-4.537022590637207,0.015315319411456585,,
129388,1580,18420,81,13.92,16.029706310000005,0.0003,-3.082731246948242,129287,0.7442920207977295,-4.471385955810547,0.015271877869963646,,
129428,1580,18424,81,13.86,15.771253370000002,0.0003,4.261725425720215,129327,0.6632737517356873,-4.661678314208984,0.015261591412127018,,
129471,1580,18428,81,13.91,15.933023819999999,0.0003,5.791826248168945,129370,0.8366427421569824,-5.015535831451416,0.01522931456565857,,
129523,1581,18432,81,13.8,15.79968769,0.0003,1.9186601638793945,129422,0.7935954928398132,-4.71403694152832,0.015261446125805378,,
129570,1582,18436,81,13.6,15.642137029999999,0.0003,-3.04040789604187,129469,1.0125492811203003,-4.607102394104004,0.01527814194560051,,
129628,1582,18440,81,13.69,15.992376779999999,0.0003,4.154143333435059,129527,1.0497225522994995,-4.802738666534424,0.015294862911105156,,
129674,1583,18444,81,13.5,15.650887100000002,0.0003,-4.576251983642578,129573,0.6787434816360474,-4.479155540466309,0.015327542088925838,,
129739,1584,18448,81,13.59,15.65571716,0.0003,-1.2224266529083252,129638,0.8427302241325378,-4.950240135192871,0.015371245332062244,,
129783,1584,18452,81,13.55,15.622428510000002,0.0003,0.8562893867492676,129682,1.0278156995773315,-4.750664710998535,0.015348745509982109,,
129837,1585,18456,81,13.64,15.814529900000002,0.0003,3.189666271209717,129736,0.8248279094696045,-4.712639808654785,0.015286113135516644,,
129886,1585,18460,81,13.66,15.81982692,0.0003,-4.043326377868652,129785,0.8529438376426697,-4.341410160064697,0.01529829204082489,,
129926,1586,18464,81,13.62,15.907598980000003,0.0003,1.3132574558258057,129825,0.8138651847839355,-5.016354560852051,0.015260434709489346,,
129969,1586,18468,81,13.53,15.90700851,0.0003,4.51031494140625,129868,0.8654780983924866,-4.932884216308594,0.015356505289673805,,
130000,,,,,,0.0003,2.0222980976104736,129899,1.0051190853118896,-4.689407825469971,0.015382771380245686,16.791627103462815,13.75
130016,1587,18472,81,13.56,15.931667490000002,0.0003,-3.7388381958007812,129915,0.6120608448982239,-4.5543622970581055,0.015385200269520283,,
130081,1588,18476,81,13.68,15.982189170000002,0.0003,-0.8131247758865356,129980,0.8482210636138916,-4.572146415710449,0.015429030172526836,,
130125,1589,18480,81,13.55,15.72363588,0.0003,-2.839052200317383,130024,0.7198803424835205,-4.414145469665527,0.015528849326074123,,
130177,1589,18484,81,13.52,15.633239979999999,0.0003,0.8691299557685852,130076,0.9284301996231079,-4.738966464996338,0.01561554055660963,,
130240,1590,18488,81,13.59,15.710060440000001,0.0003,-2.2964649200439453,130139,0.9526863098144531,-4.530313968658447,0.015620515681803226,,
130291,1591,18492,81,13.55,15.671322580000002,0.0003,-3.488565444946289,130190,0.8045549988746643,-4.4372453689575195,0.015625514090061188,,
130341,1591,18496,81,13.34,15.248007560000001,0.0003,5.933091163635254,130240,1.1929726600646973,-4.792227268218994,0.015562665648758411,,
130397,1592,18500,81,13.44,15.236791729999998,0.0003,-1.7776521444320679,130296,0.6117323637008667,-4.381813049316406,0.015611297450959682,,
130449,1592,18504,81,13.36,15.078691649999998,0.0003,-2.8908016681671143,130348,0.7687081098556519,-4.569804668426514,0.015599815174937248,,
130488,1593,18508,81,13.26,14.87691989,0.0003,3.323331832885742,130387,0.7975654602050781,-4.97481107711792,0.015518507920205593,,
130531,1593,18512,81,12.83,14.283104620000001,0.0003,4.19344425201416,130430,0.6106593608856201,-5.193454265594482,0.015542768873274326,,
130583,1594,18516,81,12.68,14.09541474,0.0003,-2.142022132873535,130482,0.7636398077011108,-4.901477813720703,0.015524969436228275,,
130655,1595,18520,81,12.67,14.18025103,0.0003,-5.243978977203369,130554,0.7765297889709473,-4.3534345626831055,0.015580025501549244,,
130698,1595,18524,81,12.7,14.366156920000002,0.0003,-3.9888358116149902,130597,0.8714485168457031,-4.149565696716309,0.015543725341558456,,
130749,1596,18528,81,12.78,14.399636350000002,0.0003,-0.21107423305511475,130648,0.9188973903656006,-4.6689019203186035,0.015555358491837978,,
130812,1597,18532,81,12.89,14.639436539999998,0.0003,-1.1044811010360718,130711,0.9359527826309204,-4.777568817138672,0.015513572841882706,,
130875,1597,18536,81,13.05,14.840930850000001,0.0003,2.11730694770813,130774,0.9507876038551331,-4.521156311035156,0.015466921962797642,,
130916,1598,18540,81,12.88,14.39304966,0.0003,0.7169852256774902,130815,0.7635772228240967,-4.920070648193359,0.015534299425780773,,
130969,1598,18544,81,12.95,14.52060396,0.0003,0.055701494216918945,130868,0.8112963438034058,-4.748780727386475,0.015599873848259449,,
131033,1599,18548,81,12.94,14.596678189999999,0.0003,-3.780792713165283,130932,0.7488051652908325,-4.45585823059082,0.015612183138728142,,
131083,1600,18552,81,13.0,14.656342889999998,0.0003,3.480785846710205,130982,0.7936698794364929,-5.376554489135742,0.015606831759214401,,
131140,1601,18556,81,13.03,14.77383075,0.0003,-0.023686349391937256,131039,0.8874367475509644,-4.905292510986328,0.015534937381744385,,
131205,1601,18560,81,13.19,15.058701520000001,0.0003,1.859081745147705,131104,0.7969045639038086,-4.683333396911621,0.015469532459974289,,
131252,1602,18564,81,13.26,15.081252849999998,0.0003,4.555960655212402,131151,0.7583221793174744,-4.998885154724121,0.015532448887825012,,
131304,1603,18568,81,13.35,15.084473099999999,0.0003,0.9185793399810791,131203,0.6349542140960693,-4.982578277587891,0.015600722283124924,,
131370,1603,18572,81,13.54,15.395915169999999,0.0003,-0.3904792070388794,131269,0.6279381513595581,-4.434873580932617,0.015498475171625614,,
131413,1604,18576,81,13.32,15.065497290000001,0.0003,-2.24552583694458,131312,1.250333547592163,-4.415179252624512,0.015439760871231556,,
131461,1604,18580,81,13.36,15.13223921,0.0003,1.4843416213989258,131360,0.8736486434936523,-4.641994476318359,0.015405373647809029,,
131509,1605,18584,81,13.32,15.156933060000002,0.0003,5.3754777908325195,131408,0.8982691764831543,-5.055366516113281,0.015386924147605896,,
131551,1605,18588,81,13.11,14.980281820000002,0.0003,0.5257763862609863,131450,0.9192884564399719,-4.591767311096191,0.015395392663776875,,
131595,1606,18592,81,13.04,14.86314492,0.0003,-1.0542651414871216,131494,0.995711088180542,-4.508265495300293,0.015427816659212112,,
131642,1606,18596,81,13.01,14.887085740000002,0.0003,1.259174108505249,131541,0.8170616626739502,-4.643338680267334,0.015428530052304268,,
131695,1607,18600,81,12.98,14.822837240000002,0.0003,-4.943836212158203,131594,0.7709795236587524,-5.207716941833496,0.015478977002203465,,
131749,1608,18604,81,13.0,15.013146710000001,0.0003,-3.3095784187316895,131648,0.8782787322998047,-4.61210298538208,0.015512241050601006,,
131817,1609,18608,81,13.29,15.448440470000003,0.0003,-0.30535125732421875,131716,0.8405625224113464,-4.8245439529418945,0.015587902627885342,,
131873,1609,18612,81,13.42,15.68515684,0.0003,0.6822106838226318,131772,0.8521813154220581,-4.200569152832031,0.015660833567380905,,
131938,1610,18616,81,13.55,15.925835639999997,0.0003,-4.649287223815918,131837,1.1273276805877686,-4.402912139892578,0.015779079869389534,,
132004,1611,18620,81,13.49,15.928189440000004,0.0003,2.4586355686187744,131903,0.7876907587051392,-4.674619674682617,0.015853509306907654,,
132046,1611,18624,81,13.48,15.803509030000003,0.0003,-2.5052437782287598,131945,0.8322616815567017,-4.253911972045898,0.01590733416378498,,
132098,1612,18628,81,13.49,15.841491390000002,0.0003,0.7489594221115112,131997,0.9272614121437073,-4.40455436706543,0.015902290120720863,,
132154,1613,18632,81,13.42,15.68656565,0.0003,-2.2507364749908447,132053,0.8216421604156494,-4.306753158569336,0.015878846868872643,,
132214,1613,18636,81,13.39,15.568478380000002,0.0003,0.3113992214202881,132113,0.8545260429382324,-5.047334671020508,0.01579868420958519,,
132286,1614,18640,81,13.7,16.027281379999998,0.0003,-12.188971519470215,132185,0.6328491568565369,-4.033951282501221,0.015815893188118935,,
132334,1615,18644,81,13.65,15.88627767,0.0003,-1.38700270652771,132233,0.6359233856201172,-4.637511253356934,0.015707891434431076,,
132375,1615,18648,81,13.42,15.526984010000001,0.0003,-5.309950351715088,132274,0.64521324634552,-4.788797855377197,0.015689117833971977,,
132439,1616,18652,81,13.56,15.856113010000001,0.0003,-3.827934741973877,132338,0.6774260401725769,-4.542413711547852,0.01565026305615902,,
132482,1617,18656,81,13.42,15.589369690000002,0.0003,0.5825004577636719,132381,0.7842723727226257,-5.0530104637146,0.015605142340064049,,
132518,1617,18660,81,13.13,15.183290640000001,0.0003,1.4474447965621948,132417,0.7262967824935913,-4.775198936462402,0.015604352578520775,,
132566,1617,18664,81,13.14,15.313792240000003,0.0003,5.534348487854004,132465,0.6991199254989624,-5.000454425811768,0.015596602112054825,,
132623,1618,18668,81,13.19,15.47046114,0.0003,7.69367790222168,132522,1.203594446182251,-5.020892143249512,0.01564178057014942,,
132679,1619,18672,81,13.09,15.388822070000002,0.0003,3.9370017051696777,132578,0.826437771320343,-4.917128562927246,0.01562807708978653,,
132733,1619,18676,81,13.2,15.570612780000003,0.0003,1.3488036394119263,132632,0.7177362442016602,-5.140569686889648,0.015677668154239655,,
132789,1620,18680,81,13.28,15.803528159999999,0.0003,0.24910104274749756,132688,0.7654157280921936,-4.249199867248535,0.015723897144198418,,
132828,1621,18684,81,13.19,15.520152369999996,0.0003,4.037497520446777,132727,0.677768886089325,-4.987646102905273,0.015781624242663383,,
132894,1621,18688,81,13.43,15.924381859999999,0.0003,6.133815765380859,132793,0.5048410892486572,-4.624190330505371,0.01582554168999195,,
132948,1622,18692,81,13.53,16.072902049999996,0.0003,4.165135383605957,132847,0.6811302900314331,-4.951418399810791,0.01577054336667061,,
133012,1623,18696,81,13.7,16.18614487,0.0003,1.1211309432983398,132911,0.8834927082061768,-4.761200904846191,0.015724798664450645,,
133069,1624,18700,81,13.74,16.327368930000002,0.0003,3.994208574295044,132968,0.6958224773406982,-4.711771488189697,0.01571127027273178,,
133130,1624,18704,81,13.81,16.41623297,0.0003,2.7092342376708984,133029,1.006164312362671,-4.983273506164551,0.015728000551462173,,
133169,1625,18708,81,13.52,15.989474780000002,0.0003,-3.0860722064971924,133068,1.1326149702072144,-4.583013534545898,0.015716223046183586,,
133212,1625,18712,81,13.39,15.828468990000001,0.0003,4.795822620391846,133111,0.862255334854126,-4.644152641296387,0.015793999657034874,,
133281,1626,18716,81,13.43,15.61329865,0.0003,6.053579330444336,133180,1.0488934516906738,-4.830827713012695,0.015842823311686516,,
133316,1626,18720,81,13.12,15.063157449999999,0.0003,4.035495281219482,133215,0.8961925506591797,-5.0017900466918945,0.01586783304810524,,
133384,1627,18724,81,13.38,15.522050880000002,0.0003,-0.2199723720550537,133283,0.8721629977226257,-4.918134689331055,0.015935029834508896,,
133452,1628,18728,81,13.54,15.76190141,0.0003,-0.6998801231384277,133351,0.8215917348861694,-4.8141374588012695,0.01591438241302967,,
133498,1629,18732,81,13.44,15.656940930000001,0.0003,-3.94683837890625,133397,0.5640866756439209,-4.489063262939453,0.015897361561655998,,
133527,1629,18736,81,13.13,15.32119475,0.0003,2.969845771789551,133426,0.789564847946167,-4.734701156616211,0.015978757292032242,,
133581,1630,18740,81,12.95,14.971375959999998,0.0003,3.9166367053985596,133480,1.1188030242919922,-4.9720025062561035,0.016022635623812675,,
133625,1630,18744,81,12.91,15.00316408,0.0003,3.8151323795318604,133524,1.001212239265442,-5.150420665740967,0.016002783551812172,,
133681,1631,18748,81,13.06,15.227419170000001,0.0003,-0.24333566427230835,133580,0.7807263731956482,-4.330749034881592,0.016009613871574402,,
133747,1632,18752,81,13.08,15.23386396,0.0003,-0.6888933181762695,133646,0.7939964532852173,-4.977781295776367,0.016011325642466545,,
133812,1633,18756,81,13.3,15.56731762,0.0003,-0.9575774669647217,133711,1.002571702003479,-4.996276378631592,0.01603884808719158,,
133870,1633,18760,81,13.52,15.948027579999996,0.0003,-0.6786224842071533,133769,0.8389838337898254,-4.753101348876953,0.016017455607652664,,
133925,1634,18764,81,13.59,15.996089689999998,0.0003,1.0144133567810059,133824,1.165618658065796,-5.036233901977539,0.01599988341331482,,
133989,1635,18768,81,13.66,16.07862043,0.0003,0.039034128189086914,133888,0.8926712870597839,-4.81112003326416,0.015988368541002274,,
134041,1635,18772,81,13.62,15.94485893,0.0003,-1.0360954999923706,133940,0.6774418950080872,-4.918345928192139,0.01592593640089035,,
134090,1636,18776,81,13.57,15.99650089,0.0003,-1.6133754253387451,133989,1.4007813930511475,-4.796072006225586,0.01587071642279625,,
134136,1637,18780,81,13.47,15.769341079999995,0.0003,-2.8000974655151367,134035,0.5960976481437683,-4.644991874694824,0.01587294228374958,,
134192,1637,18784,81,13.64,16.144407099999995,0.0003,3.3933722972869873,134091,0.7486875653266907,-5.149153709411621,0.015875190496444702,,
134255,1638,18788,81,13.61,16.0629685,0.0003,4.144306659698486,134154,0.7101762294769287,-4.831518173217773,0.0159256923943758,,
134305,1639,18792,81,13.57,15.876166930000002,0.0003,-1.1231064796447754,134204,0.8613708019256592,-4.701103210449219,0.01594502478837967,,
134352,1639,18796,81,13.4,15.682973850000002,0.0003,2.8959641456604004,134251,1.4681222438812256,-4.694458961486816,0.01596131920814514,,
134400,1640,18800,81,13.31,15.589202669999999,0.0003,-3.584299087524414,134299,0.8520952463150024,-4.5646772384643555,0.016025982797145844,,
134444,1640,18804,81,13.14,15.25869641,0.0003,0.5837897062301636,134343,1.235825777053833,-4.899959564208984,0.016000693663954735,,
134497,1641,18808,81,13.28,15.50055525,0.0003,3.966334819793701,134396,0.8826957941055298,-5.054784774780273,0.015922201797366142,,
134554,1642,18812,81,13.42,15.65829241,0.0003,1.7107257843017578,134453,0.8348451852798462,-5.204421043395996,0.015943070873618126,,
134600,1643,18816,81,13.19,15.58397994,0.0003,2.6307168006896973,134499,1.07913339138031,-5.190056324005127,0.015889093279838562,,
134675,1643,18820,81,13.59,16.23181304,0.0003,4.96718692779541,134574,0.6863853931427002,-5.098477363586426,0.015858422964811325,,
134729,1644,18824,81,13.45,16.02383976,0.0003,-0.09087258577346802,134628,1.0514518022537231,-5.209235668182373,0.015830131247639656,,
134797,1645,18828,81,13.45,15.918122579999999,0.0003,-1.6674916744232178,134696,1.1387017965316772,-4.942368507385254,0.015898097306489944,,
134839,1646,18832,81,13.41,15.862149019999999,0.0003,4.095062255859375,134738,0.9076460599899292,-5.242737770080566,0.01591590791940689,,
134902,1646,18836,81,13.75,16.396650689999998,0.0003,3.88791823387146,134801,0.9825302362442017,-4.948990821838379,0.015892261639237404,,
134942,1647,18840,81,13.61,16.325972789999998,0.0003,6.601714134216309,134841,0.7041133642196655,-5.113945484161377,0.015922177582979202,,
134990,1647,18844,81,13.65,16.358328259999997,0.0003,-3.1505537033081055,134889,0.6895096302032471,-4.6726531982421875,0.01593504473567009,,
135000,,,,,,0.0003,0.6739093065261841,134899,1.3391642570495605,-4.6378326416015625,0.015935523435473442,14.51600730002392,12.5
135051,1649,18848,81,13.7,16.388981769999997,0.0003,1.9143857955932617,134950,0.6614413261413574,-4.719682693481445,0.0159914493560791,,
135099,1649,18852,81,13.52,16.202603939999996,0.0003,-0.9166557788848877,134998,0.7742666006088257,-4.833707332611084,0.015978902578353882,,
135146,1650,18856,81,13.34,15.97744775,0.0003,-1.7076016664505005,135045,0.8401174545288086,-4.589451313018799,0.015943465754389763,,
135209,1651,18860,81,13.39,16.017342590000002,0.0003,-0.8954508304595947,135108,0.8564954996109009,-4.778550148010254,0.015909995883703232,,
135247,1651,18864,81,13.22,15.792271460000002,0.0003,2.9752278327941895,135146,1.0377928018569946,-4.799432754516602,0.01596555858850479,,
135300,1652,18868,81,13.11,15.591212200000003,0.0003,-10.979602813720703,135199,0.696527898311615,-4.257596969604492,0.01603873446583748,,
135347,1653,18872,81,13.06,15.531443270000002,0.0003,-2.399993658065796,135246,0.5719166994094849,-4.976978302001953,0.01599198952317238,,
135413,1653,18876,81,13.23,15.701756289999999,0.0003,5.064742088317871,135312,0.526252031326294,-4.843111038208008,0.01600351557135582,,
135466,1654,18880,81,13.3,15.692786390000002,0.0003,-3.551999568939209,135365,0.6530331373214722,-4.382347106933594,0.01606413722038269,,
135530,1655,18884,81,13.38,15.678777219999999,0.0003,2.1829090118408203,135429,1.0342556238174438,-4.96209716796875,0.01606990583240986,,
135573,1655,18888,81,13.18,15.349500410000001,0.0003,-2.565279960632324,135472,0.8012604713439941,-4.378843307495117,0.016076689586043358,,
135631,1656,18892,81,13.26,15.450147679999997,0.0003,1.1145880222320557,135530,1.107698678970337,-4.899158477783203,0.016056349501013756,,
135684,1657,18896,81,13.32,15.543755939999999,0.0003,2.0248489379882812,135583,0.7150301933288574,-4.6278839111328125,0.016086358577013016,,
135741,1657,18900,81,13.41,15.533459189999999,0.0003,-0.6822404861450195,135640,0.6752353310585022,-4.699399471282959,0.016147369518876076,,
135776,1658,18904,81,13.32,15.44596426,0.0003,1.2461323738098145,135675,0.7346733808517456,-5.289571762084961,0.016169877722859383,,
135843,1659,18908,81,13.46,15.732932279999998,0.0003,-1.9086956977844238,135742,0.926883339881897,-4.9021406173706055,0.016204990446567535,,
135889,1659,18912,81,13.35,15.570364520000004,0.0003,-1.7899562120437622,135788,0.8231455683708191,-4.404431343078613,0.01620328240096569,,
135940,1660,18916,81,13.4,15.616691789999999,0.0003,-4.446321487426758,135839,0.7587794065475464,-4.746960163116455,0.01615937054157257,,
