time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,time/fps,train/n_updates,train/actor_loss,time/time_elapsed,rollout/ep_len_mean,time/episodes,train/critic_loss,eval/mean_ep_length,eval/mean_reward
185740,695.60400948,0.001,109,185427,-157.78628044322056,1700,224.92,2060,40.654107001832294,,
186874,707.22376129,0.001,109,186577,-158.12269614083425,1709,229.11,2064,36.35904365948269,,
187500,,0.001,,187383,-159.27261475054888,,,,28.477975798520173,249.8,795.1993666857481
187921,717.1074060500001,0.001,109,187628,-159.42605206249206,1723,232.06,2068,27.829953287085708,,
188918,735.9533963,0.001,109,188602,-160.1326012862356,1731,237.58,2072,33.60402969780721,,
189981,749.89862578,0.001,109,189721,-160.8913985542629,1740,241.69,2076,26.053323055646434,,
190000,,0.001,,189954,-160.51136036408252,,,,29.93090598266012,289.2,917.8372747689485
191060,757.0575923,0.001,108,190783,-160.74681836225855,1755,243.88,2080,36.598780551611206,,
192100,766.4640544699998,0.001,108,191804,-162.66133531987273,1762,246.36,2084,25.598009560987403,,
192500,,0.001,,192371,-161.74001767971373,,,,30.30094614124938,252.4,811.903707844019
193140,776.8746773400002,0.001,108,192880,-162.43420147895813,1776,249.53,2088,28.170032602197985,,
194041,788.0773908199999,0.001,108,193813,-163.4945757426913,1783,252.56,2092,28.80359937833703,,
194840,786.24044539,0.001,108,194542,-164.87750399842554,1789,252.16,2096,26.623500765586385,,
195000,,0.001,,194813,-162.9124215585214,,,,34.60793286320028,226.5,727.0983607858419
195785,792.2130507400001,0.001,108,195486,-163.62799974524455,1802,253.81,2100,30.576993188483225,,
196985,807.07186033,0.001,108,196648,-164.80609440159154,1810,258.06,2104,36.57576241089126,,
197500,,0.001,,197468,-165.1786418524314,,,,35.52389706924499,275.0,888.0998547852039
197891,813.41031985,0.001,108,197677,-165.47264627309946,1824,259.64,2108,36.193326776677914,,
198975,826.3377926000001,0.001,108,198642,-165.47662581258746,1832,262.66,2112,32.35325606842613,,
200000,,0.001,,199721,-166.17425509366123,,,,41.117465798132024,239.1,779.3198604941368
200008,830.1812297400002,,108,,,1845,263.35,2116,,,
201042,837.5770202699999,0.001,108,200804,-167.33246947779799,1853,264.83,2120,40.23868074525898,,
202199,845.8094846600001,0.001,108,201896,-167.62006056683617,1861,267.35,2124,28.070792327543913,,
202500,,0.001,,202172,-167.80659407463628,,,,31.539182992949,337.3,1085.094447851181
203601,852.99705866,0.001,108,203257,-168.12392138930224,1880,268.77,2128,34.33604007534742,,
204809,860.9904976499998,0.001,108,204480,-168.78498881295224,1889,271.0,2132,31.270143760976566,,
205000,,0.001,,204782,-169.0602528148929,,,,31.208275209199513,364.05,1178.5805733293296
205941,860.27587046,0.001,108,205609,-170.19863750553932,1906,270.39,2136,21.90313909434471,,
207203,869.0490329600001,0.001,108,206861,-171.07574648973417,1916,272.87,2140,39.33054313404427,,
207500,,0.001,,207176,-170.04215993760508,,,,26.951467191605342,331.45,1066.7737540483474
208657,882.72682275,0.001,107,208299,-171.49334581497268,1934,277.03,2144,33.14113794673573,,
209711,885.1434132499999,0.001,107,209458,-172.0787206685768,1943,277.65,2148,36.09378882720007,,
210000,,0.001,,209684,-172.04739784983408,,,,40.27913666615444,331.8,1085.1762118905783
210882,883.8923862199999,0.001,107,210621,-171.49786059061685,1960,276.78,2152,32.537181129058204,,
212038,880.26735855,0.001,107,211628,-172.64698080051164,1968,275.69,2156,31.004916342221772,,
212500,,0.001,,212147,-172.73007336784812,,,,33.43542830383076,343.55,1091.5110848784448
213292,877.3405104500001,0.001,107,212947,-173.2758603883021,1985,275.52,2160,41.71967638580544,,
215000,,0.001,,214216,-173.83048410415648,,,,36.66767747253179,505.8,1625.654798656702
215243,903.1891625799998,,107,,,2009,283.69,2164,,,
216621,914.9848363899999,0.001,107,216216,-175.28090919332303,2023,287.0,2168,31.58388698832194,,
217500,,0.001,,217452,-174.57170343060866,,,,48.54396825648369,241.65,811.572839641571
217773,921.8894054200001,,106,,,2037,288.55,2172,,,
218641,917.0769545900001,0.001,106,218363,-175.29534868512835,2045,286.6,2176,23.737346363067626,,
219535,912.47026848,0.001,107,219229,-176.0779417322037,2051,284.75,2180,55.00609757545146,,
220000,,0.001,,219742,-174.82311411800546,,,,25.53612831515125,249.7,840.2751743912697
220531,911.8602248500002,0.001,106,220291,-175.8634294468722,2066,284.31,2184,37.63759371029433,,
221599,913.52532849,0.001,106,221295,-174.2867608972498,2074,284.59,2188,34.840353071689606,,
222500,,0.001,,222280,-176.3896688733782,,,,32.29328175018083,320.55,1003.6446904957295
223086,933.2496920600001,0.001,106,222750,-175.14592259183843,2093,290.45,2192,33.51937138983544,,
224939,969.7553979500002,0.001,106,224627,-176.75343353683883,2108,300.99,2196,34.29499123869716,,
225000,,0.001,,224912,-177.22726013610412,,,,25.695230547587077,556.85,1781.406799840927
226187,978.9595302500003,0.001,106,225829,-177.4597924680126,2131,304.02,2200,37.702746017908645,,
227500,,0.001,,227235,-177.44503120754075,,,,36.305608255707696,268.0,913.8642655134202
227523,984.6974684900001,,105,,,2148,305.38,2204,,,
228821,997.8700575600003,0.001,106,228379,-177.4253208326257,2158,309.3,2208,30.99444464324177,,
230000,,0.001,,229925,-177.39896389026546,,,,29.658235405214985,387.0,1229.869215542078
230398,1012.5842164800004,,105,,,2179,314.23,2212,,,
231501,1011.1533442299998,0.001,105,230916,-178.60006011159797,2188,314.93,2216,39.17909852716307,,
232500,,0.001,,231758,-178.5574956544688,,,,30.55378156984356,723.45,2088.1072117090225
234749,1072.03444847,0.001,105,233722,-178.98213983154298,2229,337.07,2220,32.00407340526581,,
235000,,0.001,,234722,-179.56743780517579,,,,34.396982527256014,386.55,1199.3898585498332
236693,1093.91195135,0.001,104,235835,-179.4831580166793,2254,344.94,2224,29.61526383478056,,
237500,,0.001,,237144,-179.2979167475361,,,,30.550930855164466,668.75,2127.136549177766
238210,1098.56041029,0.001,104,237895,-180.3264218402165,2286,346.09,2228,35.94765887886845,,
240000,,0.001,,239901,-180.53602612304687,,,,39.020234270572665,461.5,1534.3426892995835
240404,1127.8726670999997,,103,,,2314,355.95,2232,,,
242500,,0.001,,241893,-182.220866560371,,,,36.39973446091204,848.75,2491.3719327151775
242920,1171.17489751,,103,,,2351,369.79,2236,,,
245000,,0.001,,244147,-182.16932034301757,,,,33.9768492398262,652.4,1921.6587593913077
246174,1227.51325402,0.001,102,245147,-182.21405081176758,2391,389.71,2240,31.55916419839859,,
247500,,0.001,,247147,-182.6081028137207,,,,33.240346622467044,680.15,2001.5194430232048
249094,1267.7202177799998,0.001,102,248533,-184.5060006571557,2435,404.37,2244,34.195636993862806,,
250000,,0.001,,249512,-183.47085673926657,,,,28.42248852547635,922.6,2505.887936601043
252041,1317.4171175800002,0.001,101,251512,-184.34805557250976,2480,423.3,2248,25.335867677688597,,
252500,,0.001,,252343,-184.8583527541742,,,,35.269634049714156,478.95,1350.2204391568898
254154,1342.16614044,0.001,101,253871,-185.5655646073191,2510,432.72,2252,26.58595447695449,,
255000,,0.001,,254862,-186.1829656103383,,,,35.095533518888516,585.95,1861.3364689230918
256098,1367.9699799299997,0.001,100,255795,-186.4477941210025,2539,440.6,2256,26.939934278202948,,
257500,,0.001,,256703,-187.61312539922366,,,,30.113335655774442,736.5,2274.7682610303164
257778,1380.2518101199996,0.001,100,257476,-187.9494655717559,2570,444.86,2260,37.55878093973631,,
260000,,0.001,,259056,-188.32040270996094,,,,38.94037896823883,414.7,1356.594473400712
260954,1418.6062714399998,0.001,100,260056,-188.56368737792968,2601,457.11,2264,29.96111525440216,,
262500,,0.001,,262208,-189.27474185591893,,,,23.55242264228359,782.75,2407.6390098422767
263066,1440.43354376,0.001,99,262473,-188.74894506281072,2639,464.45,2268,27.142301010635663,,
265000,,0.001,,264695,-190.11558212280272,,,,26.67653680896759,629.2,1948.2940640836955
265722,1485.1033662100003,,99,,,2671,479.49,2272,,,
267140,1498.87034661,0.001,99,266817,-191.04915572657728,2687,484.99,2276,30.602246212780027,,
267500,,0.001,,267247,-190.96027590623544,,,,35.95348685535032,851.05,2602.1692763447763
267960,1488.3154601100002,0.001,98,267815,-191.02840063476563,2716,484.25,2280,31.469479846954346,,
270000,,0.001,,269386,-192.8351508321216,,,,33.17003221911837,419.45,1275.482243451476
270596,1538.0596663100002,0.001,98,270046,-192.75119000059186,2743,500.65,2284,33.10707852479183,,
272500,,0.001,,272394,-192.94378533935546,,,,31.87281260728836,618.0,1961.5780406326055
273727,1601.6657816399995,0.001,98,272965,-192.96125306246574,2782,521.28,2288,32.73810489707987,,
275000,,0.001,,274064,-193.31832147954586,,,,29.567776228045368,614.2,1915.5972751915456
275998,1626.62304617,0.001,98,275433,-194.20757525900135,2814,529.12,2292,31.29779193976384,,
277500,,0.001,,277197,-193.8043767189493,,,,29.91451029972154,532.9,1522.7405148237945
279005,1657.6161322100002,0.001,97,277978,-194.3218687013592,2848,540.66,2296,32.45517544190801,,
280000,,0.001,,279900,-195.20421101888022,,,,29.16114297442966,433.3,1433.4217166781425
280606,1669.2655232099999,0.001,97,280260,-195.3690402560764,2875,544.19,2300,29.758366537094116,,
282034,1669.48593219,0.001,97,281603,-196.61146797101523,2885,545.11,2304,33.68174721408136,,
282500,,0.001,,282361,-196.72785760049766,,,,35.03186690470593,432.0,1438.7454345792532
283436,1672.9528103000005,0.001,97,283017,-196.51712882749496,2907,546.15,2308,37.54988694114317,,
285000,,0.001,,284624,-196.77469667376894,,,,34.25257107552061,193.4,471.8575506173074
285002,1671.2662903999997,,97,,,2924,546.04,2312,,,
287500,,0.001,,287451,-198.36517404174805,,,,38.19437781000137,709.45,2171.1539465963842
288401,1744.5376380100001,,97,,,2964,569.0,2316,,,
290000,,0.001,,289152,-199.40559049866192,,,,36.62058721961583,840.65,2554.480182427168
291406,1744.60489997,0.001,96,291076,-199.39530889892578,3011,566.57,2320,33.39233254528045,,
292500,,0.001,,292263,-200.020296718985,,,,27.1811320883705,565.9,1866.751132106781
293107,1743.5022039899998,0.001,96,292635,-199.17967084659043,3037,564.14,2324,38.29260418620161,,
295000,,0.001,,294187,-199.04361330668132,,,,43.95262956221898,835.65,2486.627856731415
295214,1756.07809286,,96,,,3069,570.04,2328,,,
297500,,0.001,,296770,-199.98715690717304,,,,32.726624946855964,638.75,2078.0338118076324
298714,1798.8377840399999,0.001,96,297687,-200.03157476566764,3110,583.1,2332,30.784328491373177,,
300000,,0.001,,299102,-198.66201823466534,,,,36.42467316206511,958.0,2900.8844639629124
300879,1788.3389470300003,0.001,95,300102,-200.43966613769533,3149,579.59,2336,31.835024065971375,,
302500,,0.001,,301852,-200.26058538818359,,,,34.430156420230865,789.05,2379.5871978521345
304145,1794.7760949,0.001,95,303118,-201.61798102833401,3192,579.71,2340,33.26518370726398,,
305000,,0.001,,304535,-200.43214306464563,,,,31.74934542607918,694.95,2327.0571351230146
306659,1788.0168353799997,0.001,94,306113,-200.8014213256836,3232,575.65,2344,32.57484122467041,,
307500,,0.001,,307031,-200.76488184329853,,,,24.780490883609705,962.05,2816.42614774704
309712,1798.1460955599998,0.001,94,308835,-200.93658724353088,3276,576.71,2348,34.43070344486047,,
310000,,0.001,,309685,-201.44209436753218,,,,33.495228628831754,816.85,2538.953654664755
312500,,0.001,,312025,-201.75929323084213,,,,33.44002542495728,454.25,1530.4328755497932
312528,1821.8683583799998,,94,,,3324,583.74,2352,,,
314978,1838.9885361599997,0.001,94,314428,-201.62027025870069,3339,588.8,2356,28.814537485260768,,
315000,,0.001,,314951,-202.46945465204817,,,,29.559536961250963,924.25,2750.419547897577
317208,1856.0014007700001,0.001,94,316181,-204.07543493776905,3370,594.3,2360,25.654304854723872,,
317500,,0.001,,317181,-202.94594598388673,,,,28.028324507713318,838.15,2559.8914461612703
319167,1820.1740215299997,0.001,93,318625,-203.53740349368772,3403,582.13,2364,25.263287672098134,,
320000,,0.001,,319859,-203.6412135532924,,,,35.28540928319765,358.1,1182.8102908074857
320444,1793.73849248,0.001,93,320154,-202.9403135969832,3420,573.78,2368,32.641258165391825,,
321777,1754.36524888,0.001,93,321393,-202.99934052042877,3428,560.55,2372,26.49451262119524,,
322500,,0.001,,322082,-203.9737131509436,,,,29.69794479335647,402.75,1302.2618215799332
323220,1758.4479745899994,0.001,93,322905,-202.68508618287365,3446,560.8,2376,29.485077581020317,,
325000,,0.001,,324776,-204.3223080339103,,,,30.182466556456674,372.4,1210.918862873316
325153,1799.18890817,,93,,,3466,571.93,2380,,,
326646,1764.7700861999997,0.001,93,326202,-203.42681323635964,3475,560.5,2384,44.81466372807821,,
327500,,0.001,,327314,-203.83014451411734,,,,32.13123030690422,509.3,1612.7777172863484
328534,1726.6669220600004,0.001,93,328204,-203.5646642792091,3498,548.07,2388,26.657921823222985,,
330000,,0.001,,329959,-203.47750429136562,,,,23.564522647224695,572.4,1804.2586570501328
331253,1736.3038810900005,0.001,93,330773,-203.53078368840698,3526,552.55,2392,35.31709611327994,,
332500,,0.001,,332214,-204.37948706842238,,,,27.80517351125822,799.25,2300.6719078242777
333962,1726.4421372100003,0.001,93,333214,-204.4205470275879,3558,549.57,2396,35.658163796424866,,
335000,,0.001,,334928,-203.98610385373343,,,,26.95806586978672,404.05,1323.0728299558164
335865,1737.27679797,0.001,93,335479,-203.49339194557882,3582,552.59,2400,28.050032086034868,,
337500,,0.001,,337032,-203.7609731246014,,,,30.927917705723114,596.25,1864.8237809032203
337833,1754.9585754500001,,93,,,3604,557.99,2404,,,
340000,,0.001,,339806,-204.8655326538086,,,,31.976516838550566,505.1,1683.3530098319054
340914,1808.9431939199997,0.001,93,340177,-205.02442989864866,3634,574.78,2408,30.118394789991353,,
342500,,0.001,,342249,-205.17577391566493,,,,26.14223969838896,570.65,1885.9537871360778
343543,1844.67435407,0.001,93,342813,-205.38694725307167,3663,585.41,2412,26.18459664338024,,
345000,,0.001,,344573,-205.66747291910525,,,,30.913622163689656,590.15,1961.8223124921321
346470,1835.9374476899998,0.001,93,345448,-206.65119651898945,3693,580.69,2416,36.09897973142351,,
347500,,0.001,,346724,-207.52648676879016,,,,39.22073834307253,920.55,2751.937603467703
349023,1820.7760681700001,0.001,93,348724,-207.45056439208983,3733,576.17,2420,31.89965617609024,,
350000,,0.001,,349430,-208.08136162120627,,,,31.47265850014401,926.55,2857.733785203099
352457,1871.1655686500003,0.001,93,351430,-208.77572885131835,3766,593.5,2424,33.16706016302109,,
352500,,0.001,,352430,-209.22494903564453,,,,30.208090918064116,931.4,2886.9307040572166
354819,1882.26143104,0.001,93,354338,-209.27609790101343,3797,596.05,2428,30.078884173412714,,
355000,,0.001,,354792,-209.74777235123554,,,,33.820590890976824,641.5,1998.741659644246
357239,1848.8997014400002,0.001,93,356938,-210.8076021118164,3823,585.25,2432,31.28303789806366,,
357500,,0.001,,357212,-210.55550178472143,,,,33.66150902831642,373.75,1276.9066416949033
359874,1864.80923384,0.001,93,359517,-210.54658184814454,3844,589.95,2436,32.023043780326844,,
360000,,0.001,,359847,-210.3891514633641,,,,27.171827132774123,480.25,1575.4361536711453
361016,1801.05654778,0.001,93,360721,-211.21682867303596,3859,568.71,2440,33.43681078920796,,
362500,,0.001,,361678,-210.37391403040934,,,,31.94155753305716,601.8,2004.9216860234737
363705,1807.5819276699997,0.001,93,362678,-210.66472775268554,3880,570.46,2444,29.38456126642227,,
365000,,0.001,,364507,-211.05930253325917,,,,39.746006050070775,661.4,2189.52642493248
366303,1798.48560187,0.001,93,365276,-211.77209718382204,3906,565.91,2448,31.718413228951444,,
367500,,0.001,,367044,-211.76690340042114,,,,31.68140219586591,488.8,1637.0534928441048
369485,1814.9969013200002,0.001,93,368905,-212.90327847290038,3934,569.57,2452,36.511297271728516,,
370000,,0.001,,369458,-212.49582355375324,,,,36.01437358959674,929.95,2853.3728438466787
372500,,0.001,,371785,-214.33078339933618,,,,25.089213925399548,1000.0,3094.7712204426525
372812,1839.5035650300001,,93,,,3982,578.34,2456,,,
375000,,0.001,,374756,-213.75598315429687,,,,31.53858338356018,710.3,2176.2500573128464
376783,1897.2588440000002,0.001,93,375756,-214.33551733398437,4016,595.75,2460,40.86282296657562,,
377500,,0.001,,377205,-215.06533091408866,,,,29.957444639142214,1000.0,3123.992712312937
378822,1898.5612696700002,0.001,93,378506,-214.9462896688095,4048,596.55,2464,23.23526575240582,,
380000,,0.001,,379554,-214.63877049496298,,,,32.936064646649264,608.85,1562.7773307323455
381115,1930.86120219,0.001,93,380884,-215.27184032093396,4071,606.71,2468,25.657733401385222,,
382500,,0.001,,382083,-217.20990839777767,,,,27.055795147612287,759.3,2502.360126441717
383322,1961.1709827400002,0.001,93,382863,-216.78858752128406,4095,615.45,2472,32.77127045545823,,
385000,,0.001,,384214,-216.98793900058297,,,,29.14586878820064,1000.0,3179.5327309966087
385627,1989.65870066,0.001,93,385214,-216.88078729248048,4122,624.07,2476,30.315341064929964,,
387500,,0.001,,386600,-217.52053353881837,,,,31.351848665714265,964.75,3033.9978434085847
389627,2056.50876452,0.001,93,388600,-217.9157780456543,4156,644.74,2480,32.79770062732697,,
390000,,0.001,,389600,-218.46308383178712,,,,31.53675482225418,930.55,2966.4870842546225
392500,,0.001,,392044,-218.18506711667723,,,,30.62926740044946,821.6,2550.2977800160647
393071,2117.5162897000005,,93,,,4205,664.25,2484,,,
395000,,0.001,,394760,-220.3671489694265,,,,32.959814769595695,816.65,2602.4178643941877
395795,2144.6179726299997,0.001,93,395105,-219.20704748464186,4236,672.61,2488,35.406165313720706,,
397500,,0.001,,396502,-220.13166686192454,,,,43.05034319346383,856.0,2813.30021931231
398529,2151.29505319,0.001,93,397502,-220.4602957458496,4263,672.76,2492,25.46026312160492,,
400000,,0.001,,399502,-220.95794552612304,,,,30.812618235111238,322.65,1136.2712870955468
401055,2149.8935880500003,0.001,93,400783,-221.15659430367606,4288,670.93,2496,28.33196111930223,,
402500,,0.001,,401868,-221.52949321186625,,,,23.94147404757413,1000.0,3178.562506183982
402895,2148.45652222,,93,,,4311,670.3,2500,,,
405000,,0.001,,404129,-221.37843585205079,,,,25.698945652484895,1000.0,3144.1887910068035
406156,2189.4146437100003,0.001,93,405129,-221.85279501342774,4347,683.23,2504,26.393161611557005,,
407500,,0.001,,407129,-222.27657089233398,,,,24.157105525016785,996.1,3151.615841203928
409630,2199.99979099,0.001,93,408904,-222.64154560049784,4383,687.16,2508,23.093116635353333,,
410000,,0.001,,409603,-222.98395090185127,,,,27.759373152545933,649.05,2146.262944984436
412500,,0.001,,411494,-222.794034154282,,,,39.96799571502027,1000.0,3139.3124679923058
412521,2205.32603803,,93,,,4426,689.78,2512,,,
414989,2188.14489868,0.001,93,414483,-224.39810375976563,4443,685.19,2516,34.11720009183884,,
415000,,0.001,,414962,-223.9692678451538,,,,24.39821373893722,722.05,2240.6513494044543
417500,,0.001,,416962,-224.80352731323242,,,,33.444595747947695,817.95,2632.514661592245
417946,2202.45873637,0.001,93,417556,-225.24264259209937,4486,689.23,2520,25.73767023616367,,
420000,,0.001,,419919,-224.66509271240236,,,,28.041067605018615,1000.0,3184.5352081775663
421055,2191.2893872,0.001,93,420919,-224.82007580566406,4522,685.98,2524,31.01236996269226,,
422500,,0.001,,422028,-225.55687310791015,,,,28.2923801651001,1000.0,3152.863866913319
425000,,0.001,,424028,-225.69816116333007,,,,31.95526570558548,971.4,3033.8754147827626
425055,2241.76907868,,92,,,4572,702.36,2528,,,
427500,,0.001,,427028,-226.71879864501952,,,,26.97665058326721,1000.0,3194.67236841023
429055,2290.78995719,0.001,93,428028,-226.5775651550293,4612,718.16,2532,26.019853069782258,,
430000,,0.001,,429028,-226.56052325439452,,,,30.738659324645997,857.3,2727.542083752155
432500,,0.001,,432028,-226.91849404907228,,,,34.22314590835571,1000.0,3161.1267918407916
433055,2332.80977092,,92,,,4667,731.81,2536,,,
435000,,0.001,,434028,-226.3516297302246,,,,35.015312141418455,972.2,3131.253314143419
437055,2421.87674037,0.001,92,436028,-227.189097076416,4705,760.39,2540,22.748166328430177,,
437500,,0.001,,437028,-227.4329633178711,,,,24.984033945083617,441.2,1400.9505102992057
440000,,0.001,,439028,-227.1414951477051,,,,30.772250842571257,786.2,2520.320268365741
440770,2454.2775406299997,0.001,92,440028,-228.283765625,4748,770.65,2544,35.426182506084444,,
442479,2422.45095488,0.001,93,441452,-228.11644247303838,4755,761.76,2548,39.366504602846895,,
442500,,0.001,,442452,-227.96300234985353,,,,30.172060240745544,748.35,2318.725724941492
445000,,0.001,,444452,-228.2004673461914,,,,27.89053791999817,930.15,2947.29219238162
446479,2445.30451201,0.001,92,445452,-227.9083844909668,4805,769.94,2552,28.431786358833314,,
447500,,0.001,,447452,-228.37192642211915,,,,29.34807519006729,473.8,1618.37296256423
449910,2453.34244513,0.001,93,448883,-227.67336489549325,4831,770.98,2556,32.155674038157024,,
450000,,0.001,,449883,-228.23306954956055,,,,32.70345659828186,538.45,1831.5972790896892
452500,,0.001,,452328,-228.37062188720702,,,,30.316210585594177,1000.0,3189.3006782114508
453355,2439.84826368,,92,,,4878,765.72,2560,,,
455000,,0.001,,454328,-228.8674808959961,,,,29.46952674436569,804.9,2591.0851578116417
456672,2481.34663346,0.001,92,455645,-228.89588532266737,4911,778.5,2564,32.01248858779763,,
457500,,0.001,,456645,-229.6955,,,,23.724002613067626,953.05,3036.2318334847687
459974,2513.16799385,0.001,92,458947,-229.80826331132295,4946,788.59,2568,17.127006090239973,,
460000,,0.001,,459947,-229.67916366577148,,,,19.393572003364564,712.25,2283.8602653264998
461506,2486.28008638,0.001,92,460479,-228.93548861416903,4967,781.84,2572,27.262451722886826,,
462500,,0.001,,461479,-229.86012124633788,,,,34.98752908182144,773.7,2437.4168797135353
465000,,0.001,,464479,-230.06892498779297,,,,26.47781722831726,814.8,2631.6879411220552
465506,2537.9349118500004,,92,,,5013,798.79,2576,,,
467500,,0.001,,466765,-230.95477716064454,,,,27.166929366588594,1000.0,3244.2686223506926
468776,2518.6547440900003,0.001,92,467765,-230.7291557006836,5047,791.49,2580,28.459267598628998,,
470000,,0.001,,469749,-231.1445849304199,,,,28.679337710857393,954.9,3027.4354522198437
472500,,0.001,,471749,-231.1892783203125,,,,28.70444217014313,957.15,3074.6133912473915
472776,2537.8421244200003,,92,,,5099,797.05,2584,,,
475000,,0.001,,473996,-231.4615585573258,,,,29.52172238430996,843.9,2708.921652239561
475279,2532.41082956,0.001,92,474996,-232.1349290161133,5128,794.84,2588,26.047154756069183,,
477500,,0.001,,477252,-232.330416015625,,,,31.443133697509765,1000.0,3225.1098523050546
479279,2570.97136378,0.001,92,478252,-232.586233795166,5165,807.5,2592,25.100686805725097,,
480000,,0.001,,479252,-233.15493435668947,,,,25.83309883737564,1000.0,3178.092130559683
481597,2563.18999576,0.001,92,481547,-233.6811928262516,5198,805.42,2596,21.757804537627656,,
482500,,0.001,,481570,-231.46236038208008,,,,21.77230693982995,853.5,2701.6708913505076
484770,2602.7731664100006,0.001,92,483743,-233.53861401367186,5224,818.75,2600,28.48037550163269,,
485000,,0.001,,484743,-233.60929095458985,,,,31.151787160873415,1000.0,3250.1916873723267
487500,,0.001,,486743,-233.9479871520996,,,,26.828202071666716,1000.0,3204.5664802968504
488770,2627.60233881,0.001,92,487743,-234.75751641845704,5281,826.14,2604,31.054729884147644,,
490000,,0.001,,489758,-237.90470123291016,,,,13.908375612894694,162.65,492.53903003260496
491785,2612.29135094,0.001,92,490758,-234.9365679321289,5301,821.55,2608,30.358591705799103,,
492500,,0.001,,491758,-234.89857318115236,,,,25.382235091209413,1000.0,3185.7181985706093
495000,,0.001,,494758,-236.08736459350587,,,,28.089578160762787,1000.0,3140.5733593404293
495785,2649.2959203700007,,92,,,5358,832.64,2612,,,
497500,,0.001,,496758,-235.7775093383789,,,,30.7251487121582,1000.0,3125.1837733626367
499785,2695.882053810001,0.001,92,498758,-236.85847122192382,5396,847.96,2616,32.33864920663834,,
500000,,0.001,,499758,-236.7744733581543,,,,24.016590462684633,1000.0,3224.554135912657
502500,,0.001,,501758,-237.90980920410155,,,,35.47097591114044,1000.0,3115.601266247034
503785,2729.21066331,0.001,92,502758,-237.57756576538085,5451,858.39,2620,25.584794154644012,,
505000,,0.001,,504758,-238.74550427246095,,,,28.754518896579743,1000.0,3182.4496598720552
507500,,0.001,,506758,-239.34210922241212,,,,27.181393881797792,1000.0,3179.4957366257904
507785,2760.3673248599994,,92,,,5507,867.3,2624,,,
510000,,0.001,,509512,-239.8444669189453,,,,29.926890448093413,1000.0,3189.9483628332614
511539,2756.07269064,0.001,92,510512,-240.425216796875,5542,864.84,2628,32.68932153177261,,
512500,,0.001,,511512,-240.77738732910157,,,,33.23887561225891,1000.0,3185.8882103323936
515000,,0.001,,514512,-240.95660418701172,,,,27.15115968179703,1000.0,3196.527788579464
515539,2757.7677680699994,,92,,,5600,864.84,2632,,,
517500,,0.001,,516512,-242.15185928344727,,,,27.203938831806184,1000.0,3203.2783593952654
519539,2758.3621524399996,0.001,92,518512,-242.2288949279785,5639,864.84,2636,24.56866047668457,,
520000,,0.001,,519512,-242.6296770629883,,,,25.647485720157622,1000.0,3222.7817654073237
522500,,0.001,,521512,-243.17016720581054,,,,23.49028722238541,1000.0,3199.6188274621964
523539,2758.9810838600006,0.001,91,522512,-242.78876779174806,5696,864.84,2640,23.672365635871888,,
525000,,0.001,,524512,-243.71331146240234,,,,23.71730927371979,1000.0,3188.074453216791
527500,,0.001,,526512,-244.25262509155274,,,,30.357314468145372,1000.0,3160.4447904080153
527539,2766.55562516,,91,,,5751,867.69,2644,,,
530000,,0.001,,529512,-245.16086126708984,,,,22.55677784204483,1000.0,3164.2980067849157
531539,2841.11305947,0.001,91,530512,-245.38144528198242,5791,890.6,2648,24.424182809352875,,
532500,,0.001,,531512,-245.21172259521484,,,,27.99078731584549,1000.0,3162.6363501131536
535000,,0.001,,534512,-245.69303915405274,,,,22.79953130054474,1000.0,3145.404902395606
535539,2842.5419042700005,,91,,,5844,890.6,2652,,,
537500,,0.001,,536512,-245.89773712158203,,,,25.177156538486482,1000.0,3206.4790412306784
539539,2858.3887810899996,0.001,91,538512,-246.02366662597657,5882,896.29,2656,25.745112292289733,,
540000,,0.001,,539898,-246.44532633568957,,,,28.024796983738636,979.7,3113.711873319745
542500,,0.001,,541898,-246.7431438293457,,,,26.34941425848007,1000.0,3165.6777375727893
542925,2853.4287351299995,,91,,,5931,895.7,2660,,,
545000,,0.001,,544898,-247.1982899169922,,,,23.521042412757872,1000.0,3223.8062940001487
546925,2874.8160565499998,0.001,91,545898,-247.073259765625,5972,902.53,2664,28.613718938827514,,
547500,,0.001,,546898,-247.34720193481445,,,,22.4452376036644,1000.0,3179.8978564441204
550000,,0.001,,549898,-246.8832463684082,,,,23.915557305335998,1000.0,3175.6309768825768
550925,2896.75847659,,91,,,6027,909.51,2668,,,
552500,,0.001,,551898,-248.33429647827148,,,,21.16613601088524,1000.0,3152.790551048517
554925,2976.7939758700004,0.001,91,553898,-248.47398614501952,6064,934.19,2672,26.02565661096573,,
554996,2850.660435780001,0.001,91,554951,-248.8566691080729,6069,894.9,2676,14.08515257305569,,
555000,,0.001,,554969,-251.79981825086804,,,,17.060055653254192,17.85,18.583574902825056
555068,2744.1156958399997,0.001,91,555024,-243.45456085205078,6070,862.92,2680,14.170907271535773,,
555137,2616.34909086,0.001,91,555093,-242.80982208251953,6070,823.61,2684,16.537449528189267,,
555205,2535.1676821099995,0.001,91,555161,-252.42688369750977,6071,799.26,2688,11.592999402214499,,
555273,2407.67296187,0.001,91,555229,-250.28847312927246,6071,759.94,2692,18.588841382194968,,
555344,2335.4389515000003,0.001,91,555299,-249.62982368469238,6072,737.47,2696,19.215736220864688,,
