time/episodes,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,time/fps,eval/mean_reward,eval/mean_ep_length
1380,1315139,20.141846684954274,0.001,934.87,3403.9090344,1316157,10099,-265.34959936860815,130,,
,1319139,22.530601400375367,0.001,,,1320000,,-265.7473741760254,,3765.347493583546,1000.0
1384,,,,934.87,3406.88114718,1320157,10146,,130,,
1388,1323139,22.603884211063384,0.001,934.87,3408.654887609999,1324157,10180,-265.4338481750488,130,,
,1324139,23.128549169063568,0.001,,,1325000,,-265.472238861084,,3724.528863803949,1000.0
1392,1327139,22.52287054014206,0.001,934.87,3409.2753161299997,1328157,10228,-265.7551276550293,129,,
,1329139,22.061414383411407,0.001,,,1330000,,-265.86729431152344,,3715.434445175249,1000.0
1396,1331139,19.688946881771088,0.001,934.87,3413.6975469899994,1332157,10273,-266.2223556518555,129,,
,1334139,19.9646350440979,0.001,,,1335000,,-266.24718389892575,,3551.2301086850466,1000.0
1400,1335139,22.373205024242402,0.001,934.87,3412.8952970099995,1336157,10319,-266.29970486450196,129,,
1404,1338690,18.825673211574554,0.001,930.38,3392.3283495200008,1339708,10347,-266.36563470458987,129,,
,1339690,21.819125224113463,0.001,,,1340000,,-266.5488607788086,,3460.293137939088,917.8
1408,1342690,21.023822656154632,0.001,930.38,3390.59214365,1343708,10394,-266.4738540649414,129,,
,1344690,19.683319348812102,0.001,,,1345000,,-266.9387531433105,,3432.225570777897,938.3
1412,1346242,19.509090046087902,0.001,924.52,3373.85544569,1346894,10439,-266.7376731098562,129,,
,1349876,20.80782882976532,0.001,,,1350000,,-267.1612445678711,,3186.3600724030284,1000.0
1416,,,,924.52,3368.3981067000004,1350894,10483,,128,,
1420,1353628,19.87074277639389,0.001,929.49,3381.8051407599996,1354646,10515,-267.9393519897461,128,,
,1354628,21.848085229873657,0.001,,,1355000,,-267.7075470275879,,3493.6650144172368,1000.0
1424,1357628,20.43806008529663,0.001,938.52,3415.1002683300003,1358646,10563,-267.8075860595703,128,,
,1359628,19.9759692029953,0.001,,,1360000,,-268.1201274414062,,3051.401971301623,828.2
1428,1361628,19.442440340995788,0.001,942.65,3432.06539451,1362646,10608,-268.41595483398436,128,,
,1364628,16.71059247159958,0.001,,,1365000,,-268.75518603515627,,3633.221318997815,1000.0
1432,1365628,17.321205138683318,0.001,948.69,3455.3026645500004,1366646,10658,-269.189332611084,128,,
1436,1368838,15.422396198908489,0.001,953.15,3475.8744020300005,1369856,10686,-270.210253179641,128,,
,1369838,21.61488506937027,0.001,,,1370000,,-269.995852355957,,3375.2216821158304,920.8
1440,1372838,19.104192045688627,0.001,953.15,3482.62065595,1373856,10734,-270.4873920288086,127,,
,1374838,18.62398249530792,0.001,,,1375000,,-270.63580627441405,,3302.984077454638,943.3
1444,1376838,18.456797726154328,0.001,959.82,3510.6361490500003,1377856,10781,-271.3305380859375,127,,
,1379101,23.073639450870992,0.001,,,1380000,,-271.0484041403268,,3084.1133522574323,913.0
1448,1380101,19.697209134578706,0.001,952.45,3483.9119990200006,1381119,10821,-271.4752680664063,127,,
,1384101,19.106714613437653,0.001,,,1385000,,-271.62205950927734,,3578.877255519852,1000.0
1452,,,,952.45,3480.4008803799998,1385119,10869,,127,,
1456,1387042,17.075471849037857,0.001,941.86,3435.8420123199994,1388060,10894,-272.09071681108423,127,,
,1389042,15.730958527088164,0.001,,,1390000,,-272.1149853515625,,3066.6369305344297,858.2
1460,1391042,19.116525933742523,0.001,950.88,3467.5009495199997,1392060,10941,-272.3808336791992,127,,
,1394042,19.601997690200804,0.001,,,1395000,,-272.81526739501953,,3633.1705981709065,1000.0
1464,1395042,17.509118807792664,0.001,950.88,3462.822565779999,1396060,10991,-272.58511376953123,127,,
1468,1398113,18.434050889968873,0.001,941.59,3420.7967117499998,1399131,11017,-272.7191458129883,126,,
,1399113,16.911103859424593,0.001,,,1400000,,-272.76612701416013,,3541.720619726647,956.3
1472,1402113,17.753865458011628,0.001,942.8,3429.72526118,1402907,11063,-272.6529599609375,126,,
,1404889,17.30218709230423,0.001,,,1405000,,-273.3485325317383,,3654.838547491259,960.0
1476,1405889,19.45107645225525,0.001,945.46,3446.10593803,1406907,11111,-273.2339730834961,126,,
,1409889,20.365177350521087,0.001,,,1410000,,-273.6553469848633,,3808.339168426953,987.8
1480,,,,947.5,3451.31640545,1410907,11159,,126,,
1484,1413889,17.444242245674133,0.001,947.5,3449.7941994000007,1414907,11193,-273.22486785888674,126,,
,1414889,22.0783978767395,0.001,,,1415000,,-273.8329085693359,,3571.0505255859343,950.8
1488,1416472,20.110156615734102,0.001,927.31,3373.79981214,1416888,11228,-273.55798748779296,126,,
,1419870,20.150191795825958,0.001,,,1420000,,-274.4805540161133,,3738.0422146045835,1000.0
1492,,,,927.31,3371.466437319999,1420888,11270,,126,,
1496,1423046,19.171048592437398,0.001,919.07,3335.8618040699994,1424064,11297,-274.6686068448153,126,,
,1424046,23.607036368370057,0.001,,,1425000,,-274.68854010009767,,3633.1656897090375,1000.0
1500,1427046,22.003341787338258,0.001,919.07,3338.75440433,1428064,11346,-275.23398016357424,125,,
,1429046,23.118936595916747,0.001,,,1430000,,-274.9015544433594,,3457.668071633298,1000.0
1504,1431046,23.857350583076478,0.001,923.56,3352.42202763,1432064,11395,-274.6161840209961,125,,
,1434046,22.33296400165558,0.001,,,1435000,,-274.52793572998047,,3565.6492444442583,968.7
1508,1435046,23.6805835814476,0.001,923.56,3354.296548920001,1436064,11440,-274.64168145751955,125,,
1512,1439046,19.41697225999832,0.001,924.16,3357.79933687,1439310,11471,-274.6602969970703,125,,
,1439292,20.08661974348673,0.001,,,1440000,,-274.936286243966,,1655.726545641385,461.4
1516,1442292,20.689416745185852,0.001,924.16,3368.0901041300003,1443310,11504,-274.9288565673828,125,,
,1444292,22.729018877983094,0.001,,,1445000,,-275.37488806152345,,3470.1937015166973,1000.0
1520,1446292,21.287177550792695,0.001,926.64,3379.03855065,1447310,11552,-275.5620241088867,125,,
,1449292,18.96913816690445,0.001,,,1450000,,-275.63739974975584,,3668.592792588286,1000.0
1524,1450292,22.244949449539185,0.001,926.64,3377.3040987599998,1451310,11599,-275.4627116699219,125,,
,1454292,23.439031162261962,0.001,,,1455000,,-276.07969403076174,,3326.6709214024713,884.3
1528,,,,926.64,3380.0028044399996,1455310,11644,,124,,
1532,1458292,19.771691145420075,0.001,926.64,3383.8427993300006,1459310,11677,-276.0619552001953,124,,
,1459292,21.6537850689888,0.001,,,1460000,,-276.47767645263673,,3422.8593708563594,929.9
1536,1462292,19.968854869365693,0.001,934.54,3416.68584154,1463310,11725,-276.6682053833008,124,,
,1464292,19.4919039645195,0.001,,,1465000,,-276.27082775878904,,3565.100333070918,947.1
1540,1466292,18.76283665895462,0.001,934.54,3419.0891690799995,1467310,11771,-276.7147578125,124,,
,1469292,20.124720408439636,0.001,,,1470000,,-277.1075009765625,,2624.112102498487,699.0
1544,1470292,20.503332358837127,0.001,934.54,3426.4904359500006,1471310,11813,-277.52007427978515,124,,
,1474292,23.223454979896545,0.001,,,1475000,,-277.55858825683595,,2942.9172132041303,773.6
1548,,,,941.91,3460.4669214000005,1475310,11856,,124,,
1552,1478292,17.61169944858551,0.001,941.91,3464.9541182700004,1479310,11890,-277.84390209960935,124,,
,1479292,21.417595839977263,0.001,,,1480000,,-278.04490686035155,,3746.124737931881,1000.0
1556,1482292,20.71222604894638,0.001,952.5,3499.36202907,1483310,11937,-278.26333990478514,124,,
,1484409,20.07447416496277,0.001,,,1485000,,-278.3333731079102,,3892.3813206661957,1000.0
1560,1485409,20.514410265922546,0.001,943.67,3468.84977144,1486427,11977,-278.2239268798828,124,,
1564,1488759,17.330296131134034,0.001,937.17,3449.79062288,1489777,12003,-278.7244815063477,124,,
,1489759,16.89603767967224,0.001,,,1490000,,-278.9919934692383,,3506.720537871029,1000.0
1568,1492759,17.56871668815613,0.001,944.1,3484.52146437,1493541,12050,-279.692624206543,123,,
,1494523,20.047633003234864,0.001,,,1495000,,-279.7775958862305,,2901.697396755032,941.3
1572,1496523,17.139899127960206,0.001,946.34,3494.3905909299992,1497541,12095,-280.06586883544924,123,,
,1499118,19.514929030923284,0.001,,,1500000,,-280.4502431370268,,3289.820304089086,919.2
1576,1500118,21.240791392803192,0.001,942.29,3479.3341248,1501136,12138,-280.5637083129883,123,,
1580,1503365,20.93865653038025,0.001,934.76,3456.61630862,1504383,12164,-280.7856328735352,123,,
,1504365,22.413431918621065,0.001,,,1505000,,-280.6662868041992,,3788.4104492784477,1000.0
1584,1507365,19.37318292617798,0.001,934.76,3456.1153277399994,1508383,12210,-280.9968882446289,123,,
,1509365,20.583650135040283,0.001,,,1510000,,-280.71488842773437,,2792.7362255954185,736.5
1588,1511365,19.794654730319976,0.001,954.95,3540.0023445799998,1512383,12253,-281.23121484375,123,,
1592,1513842,22.75837833738327,0.001,939.72,3486.4493143300006,1514860,12274,-281.58727868652346,123,,
,1514842,19.35481427335739,0.001,,,1515000,,-281.5286793212891,,3659.273558473261,1000.0
1596,1517842,24.05316452217102,0.001,947.96,3519.5924657500004,1518860,12320,-281.6267944946289,123,,
,1519842,22.616249626159668,0.001,,,1520000,,-281.8688567504883,,3630.4195944662206,1000.0
1600,1521842,22.9157404294014,0.001,941.54,3500.4441236200005,1522218,12366,-281.9011898803711,123,,
,1524756,20.365860095977784,0.001,,,1525000,,-282.29249267578126,,3445.200547464285,913.2
1604,,,,937.1,3493.4092936800002,1525774,12404,,123,,
1608,1528467,21.081391583919526,0.001,934.21,3486.2197964399993,1529485,12434,-282.56074981689454,122,,
,1529467,21.0720367474556,0.001,,,1530000,,-282.59418402099607,,3084.700674650725,839.2
1612,1532467,22.99446447610855,0.001,941.75,3518.7849199699995,1533485,12479,-282.81482623291015,122,,
,1534467,23.117924715995787,0.001,,,1535000,,-283.26289807128904,,3869.9267180178313,1000.0
1616,1536418,22.461988730385478,0.001,941.26,3519.1629731999997,1537436,12527,-283.16912046801144,122,,
,1539418,22.73381024312973,0.001,,,1540000,,-283.6214280395508,,3496.991634808853,898.8
1620,1540418,27.054505811214447,0.001,933.06,3497.4465943500004,1540616,12570,-283.4348628540039,122,,
1624,1543598,28.70521953201294,0.001,933.06,3509.89964736,1544616,12599,-283.98227166748046,122,,
,1544598,22.242590270519255,0.001,,,1545000,,-284.3494697265625,,3451.535077893047,892.5
1628,1547374,19.089666334629058,0.001,930.82,3501.56831677,1548392,12643,-284.5032793579102,122,,
,1549374,22.05312935590744,0.001,,,1550000,,-285.1130422973633,,3473.632019381924,931.3
1632,1551374,25.101061082839966,0.001,930.82,3503.602465869999,1552392,12692,-285.29014025878905,122,,
,1554374,20.24689471721649,0.001,,,1555000,,-285.40504302978513,,3810.049366430426,1000.0
1636,1555374,19.42308336687088,0.001,930.82,3504.1079374499996,1556392,12740,-285.42742077636717,122,,
1640,1558729,18.12413716249063,0.001,924.37,3477.82254391,1559747,12767,-285.941003486935,122,,
,1559729,21.504535413265227,0.001,,,1560000,,-285.78247760009765,,3272.951721441839,939.2
1644,1562489,19.277272302853433,0.001,915.7,3436.6711073300003,1562880,12813,-286.01012412623356,121,,
,1564249,20.5009549536705,0.001,,,1565000,,-286.2640368652344,,3445.1218706322834,916.4
1648,,,,899.57,3371.27652745,1565267,12840,,121,,
1652,1568249,23.941572513580322,0.001,897.15,3361.9560875899997,1569025,12873,-286.71165588378904,121,,
,1569007,22.78631836065831,0.001,,,1570000,,-286.84115350969864,,3492.4216452163646,957.0
1656,1572007,18.23398326921463,0.001,897.15,3374.394195870001,1573025,12918,-287.0490274658203,121,,
,1574842,22.550061913013458,0.001,,,1575000,,-287.4366898193359,,3173.5906368792057,824.7
1660,1575842,22.616937390804292,0.001,904.33,3341.8390689199996,1576860,12961,-287.00610595703125,121,,
,1579842,18.872451028347015,0.001,,,1580000,,-287.20674938964845,,3710.584443805693,1000.0
1664,,,,910.83,3370.4761190000004,1580860,13009,,121,,
1668,1583842,20.495637358188628,0.001,913.19,3382.52739106,1584860,13041,-287.57798162841794,121,,
,1584842,24.520383128643036,0.001,,,1585000,,-287.66056060791016,,3782.915704275668,980.0
1672,1587085,20.826522061854234,0.001,905.62,3355.5864383000003,1588103,13083,-288.0424686148147,121,,
,1589085,22.023355230808257,0.001,,,1590000,,-288.3149946899414,,3992.5659640826284,1000.0
1676,1591085,23.86440176343918,0.001,909.67,3375.6945102099994,1592103,13131,-288.3803720703125,121,,
,1594085,20.15725178337097,0.001,,,1595000,,-288.7129929199219,,3287.048155673401,853.3
1680,1595085,23.79930094432831,0.001,917.2,3409.7665806399996,1596103,13179,-289.13282342529294,121,,
1684,1598228,18.747302959015318,0.001,908.63,3377.5964201,1599246,13205,-289.65728929307727,121,,
,1599228,20.797276391029357,0.001,,,1600000,,-289.38416912841797,,3773.8651976037304,1000.0
1688,1602228,25.22098584127426,0.001,908.63,3379.5309718099993,1603246,13252,-289.7511423339844,120,,
,1604228,23.151443962574007,0.001,,,1605000,,-289.7882224731445,,3265.108130176179,853.6
1692,1606228,23.316341940402985,0.001,923.86,3441.4554124299993,1607246,13298,-289.9865031738281,120,,
,1609228,21.122789989948274,0.001,,,1610000,,-290.492424621582,,3758.8199248597025,1000.0
1696,1610228,22.275952044487,0.001,923.86,3449.2201333499997,1611246,13346,-290.3553634643555,120,,
1700,1613783,23.668949002618188,0.001,925.83,3447.8094804000007,1614801,13375,-291.1130036171593,120,,
,1614783,21.61722364616394,0.001,,,1615000,,-291.100447265625,,3484.676473136339,917.0
1704,1617783,23.470305726528167,0.001,930.27,3459.14425191,1618801,13422,-291.2064411621094,120,,
,1619548,22.061503946391586,0.001,,,1620000,,-291.2623702166286,,3651.7523119154384,1000.0
1708,1621548,23.267700954914094,0.001,930.81,3464.4344038899994,1622566,13467,-291.25159375,120,,
,1624548,24.6636970744133,0.001,,,1625000,,-291.2974925537109,,3984.6385430139953,1000.0
1712,1625548,23.910675352573396,0.001,930.81,3469.1143101,1626566,13515,-291.0109232788086,120,,
,1629548,24.008303765773775,0.001,,,1630000,,-291.51140100097655,,3472.8891544550656,914.5
1716,,,,931.3,3469.81643704,1630566,13563,,120,,
1720,1633196,22.75810691690445,0.001,931.05,3464.80674292,1633721,13591,-291.49267749023437,120,,
,1634703,22.181744815349578,0.001,,,1635000,,-291.80151214599607,,3629.5169762657956,923.5
1724,1636408,21.634075392723084,0.001,928.1,3453.3424322699993,1637426,13632,-291.49494085693357,120,,
,1639408,24.478883197307585,0.001,,,1640000,,-292.026005859375,,3792.4430241342097,1000.0
1728,1640408,25.02111245059967,0.001,930.34,3457.3095829599997,1641426,13678,-291.6221851196289,119,,
,1644408,24.753830973625185,0.001,,,1645000,,-292.1147810668945,,3716.7599910406398,1000.0
1732,,,,930.34,3449.8731442499998,1645426,13723,,119,,
1736,1648408,22.356800738811494,0.001,930.34,3456.7948352999997,1649426,13754,-292.2409504394531,119,,
,1649408,23.500442860126494,0.001,,,1650000,,-292.2146697998047,,3857.4760436621496,1000.0
1740,1652408,26.242165390491486,0.001,936.79,3485.540886329999,1653426,13799,-292.2522504882813,119,,
,1654408,24.527034662246702,0.001,,,1655000,,-292.40826739501955,,3779.3925228661274,1000.0
1744,1656408,23.63478594446182,0.001,945.46,3526.3233023000003,1657426,13846,-292.3462037963867,119,,
,1659408,25.18068564748764,0.001,,,1660000,,-292.28445196533204,,3316.5624151683164,883.5
1748,1660408,24.250317751407625,0.001,961.59,3589.28683601,1661426,13890,-292.2808814697266,119,,
,1664408,22.19567111968994,0.001,,,1665000,,-291.9872946166992,,3743.384490898717,1000.0
1752,,,,964.01,3597.5738071500004,1665426,13935,,119,,
1756,1668408,22.975859117031096,0.001,954.81,3561.32944868,1668506,13965,-291.80711340332033,119,,
,1669488,27.398185770988466,0.001,,,1670000,,-291.6364572753906,,3395.3032653823493,1000.0
1760,1671488,24.868971383094788,0.001,956.46,3629.8119286999995,1672506,14004,-291.2122935180664,119,,
,1674488,24.854611362457277,0.001,,,1675000,,-291.4980872192383,,3682.6930047820324,1000.0
1764,1675488,30.790590311527254,0.001,956.46,3623.1746183000005,1676506,14050,-291.68626684570313,119,,
1768,1678597,29.64939002227783,0.001,947.55,3587.46442753,1679615,14075,-291.7129180908203,119,,
,1679597,27.578171028137206,0.001,,,1680000,,-291.5078921508789,,3266.3746653984767,877.9
1772,1682597,25.526771255493163,0.001,955.12,3615.84013909,1683615,14118,-291.4159091796875,119,,
,1684597,25.846112613677978,0.001,,,1685000,,-291.7494737548828,,3373.333636737801,922.8
1776,1686228,22.82680672511057,0.001,951.43,3594.210148129999,1687246,14160,-291.5811564771435,119,,
,1689228,24.198562660694122,0.001,,,1690000,,-291.504072265625,,3644.5339117985686,959.2
1780,1690228,27.36165797138214,0.001,950.74,3586.7145816399993,1691177,14203,-291.5065248413086,119,,
,1694159,25.613237848758697,0.001,,,1695000,,-291.40324572753906,,3772.9879753075074,1000.0
1784,,,,959.31,3622.6491835099996,1695177,14251,,118,,
1788,1698159,26.589509235858916,0.001,953.6,3595.66740995,1698606,14282,-291.07516973876955,118,,
,1699588,27.723128818511963,0.001,,,1700000,,-291.1285886230469,,3572.2522416360675,937.3
1792,1701201,25.42334713792801,0.001,949.73,3579.5606831899995,1702219,14323,-291.47015002441407,118,,
,1704201,27.89165179014206,0.001,,,1705000,,-291.4351141357422,,3591.1092205293476,1000.0
1796,1705201,23.397919162273407,0.001,949.73,3577.5546134300007,1706219,14372,-291.16837200927733,118,,
,1709201,22.53200231218338,0.001,,,1710000,,-291.2119544677734,,3805.236739914806,1000.0
1800,,,,954.18,3600.15256912,1710219,14419,,118,,
1804,1713127,20.170637589036517,0.001,953.44,3607.1022061999997,1714145,14451,-291.312350312268,118,,
,1714127,22.745180387496948,0.001,,,1715000,,-291.7264288330078,,3880.785812631622,1000.0
1808,1717031,23.587919802792303,0.001,954.83,3611.98494522,1718049,14499,-292.00323087979206,118,,
,1719031,20.848464957237244,0.001,,,1720000,,-292.38113677978515,,3325.262276217388,875.8
1812,1721031,22.752164523601532,0.001,954.83,3608.01330054,1722049,14544,-292.70844207763673,118,,
,1724031,22.195789012908936,0.001,,,1725000,,-293.0176759643555,,3974.9698160469534,1000.0
1816,1725031,25.415488765239715,0.001,954.83,3613.50619521,1726049,14591,-293.27286834716796,118,,
,1729031,22.163095736026765,0.001,,,1730000,,-293.9483430786133,,3890.507577692345,1000.0
1820,,,,963.28,3650.1052752700007,1730049,14640,,118,,
1824,1733031,24.146064391136168,0.001,966.23,3660.4122249,1734049,14675,-294.3541583251953,118,,
,1734031,24.190756812095643,0.001,,,1735000,,-294.2476580810547,,4009.7557015208527,1000.0
1828,1737031,22.91470992708206,0.001,957.84,3633.85202559,1737210,14723,-294.7144647216797,117,,
,1739192,25.06489965057373,0.001,,,1740000,,-294.5202984619141,,3513.806340452377,915.6
1832,1740192,24.759102137088774,0.001,957.84,3632.8119800499994,1741210,14764,-294.38785998535155,117,,
,1744192,22.43774829483032,0.001,,,1745000,,-294.07586267089846,,3714.5546307925133,1000.0
1836,,,,957.84,3623.17602204,1745210,14814,,117,,
1840,1748192,23.786214863300323,0.001,957.84,3569.4675849000005,1749210,14846,-293.81940747070314,117,,
,1749192,26.41100279521942,0.001,,,1750000,,-293.13867010498046,,3816.510049635172,1000.0
1844,1752192,23.624838859558107,0.001,957.84,3571.15964652,1753210,14895,-293.42776837158203,117,,
,1754192,23.075551245689393,0.001,,,1755000,,-293.0630921020508,,3886.80515355696,1000.0
1848,1756192,29.50049595451355,0.001,957.84,3575.65669699,1757210,14943,-293.32930078125,117,,
,1759192,31.468966126441956,0.001,,,1760000,,-293.47175061035153,,3584.6799168939237,942.4
1852,1760192,27.91913471698761,0.001,957.84,3580.5620634199995,1761210,14989,-293.62497790527345,117,,
1856,1763490,27.02520991749846,0.001,960.02,3591.95061351,1764508,15017,-293.0485036331794,117,,
,1764490,28.374660421848297,0.001,,,1765000,,-293.16471447753906,,3555.0501800079364,918.6
1860,1767490,24.545148458957673,0.001,956.95,3579.958816269999,1768201,15063,-292.8422408447266,117,,
,1769906,26.268711444912775,0.001,,,1770000,,-292.55261795296855,,3686.037619022187,969.0
1864,1770906,22.572697201728822,0.001,954.18,3578.9085017999996,1771924,15106,-292.8669323120117,117,,
,1774906,26.466090651512147,0.001,,,1775000,,-292.9416744384766,,3706.9456226813954,1000.0
1868,,,,963.09,3615.1441808100003,1775924,15155,,117,,
1872,1778906,23.141256018161773,0.001,963.09,3623.2224421599994,1779924,15189,-293.07058264160156,117,,
,1779906,22.062723025798796,0.001,,,1780000,,-293.2712672729492,,3883.35369792867,1000.0
1876,1782906,27.76405890417099,0.001,966.78,3643.67769887,1783924,15237,-293.59265155029294,117,,
,1784906,24.90900437641144,0.001,,,1785000,,-293.89536883544923,,3914.02426032722,1000.0
1880,1786906,24.133577186107637,0.001,967.47,3650.3601369200005,1787924,15287,-293.93787896728514,116,,
,1789060,24.64332272789695,0.001,,,1790000,,-294.52582540140526,,3382.253222965349,1000.0
1884,1790060,22.834220437526703,0.001,959.01,3616.83840234,1791078,15329,-294.11954431152344,116,,
,1794060,26.79943507528305,0.001,,,1795000,,-293.9153783569336,,3950.28854770849,1000.0
1888,,,,964.72,3644.6886607199995,1795078,15376,,116,,
1892,1798060,24.181712861061097,0.001,960.57,3629.9831156,1798276,15408,-294.3999364013672,116,,
,1799258,28.071953723430635,0.001,,,1800000,,-294.7720944213867,,2528.5888350653695,852.7
1896,1801258,27.059328135490418,0.001,960.57,3636.62025072,1802276,15449,-294.59897906494143,116,,
,1804258,23.89515300989151,0.001,,,1805000,,-294.6466362915039,,3247.369767143903,1000.0
1900,1805258,24.44333299446106,0.001,960.57,3638.0701024400005,1806276,15496,-294.58763427734374,116,,
1904,1808299,21.677935122966765,0.001,951.72,3600.4006113600003,1809317,15521,-294.8410556640625,116,,
,1809299,24.069426327705383,0.001,,,1810000,,-294.70025842285156,,3362.91021455694,875.8
1908,1812299,26.735506210803987,0.001,952.68,3609.6097194400004,1813317,15569,-294.5761766357422,116,,
,1814299,24.464531710624694,0.001,,,1815000,,-294.41836029052735,,3785.649303425895,961.5
1912,1816299,19.840984436035157,0.001,952.68,3611.67235407,1817317,15618,-294.2495927124023,116,,
,1819299,25.77201924085617,0.001,,,1820000,,-294.623727722168,,3136.4034958572593,810.5
1916,1820299,23.4821103181839,0.001,952.68,3610.2087968100004,1821317,15663,-294.78381158447263,116,,
,1824299,25.09334696483612,0.001,,,1825000,,-294.4895115966797,,3749.010117055476,1000.0
1920,,,,952.68,3609.3009580900007,1825317,15708,,116,,
1924,1828299,26.595238258361817,0.001,952.68,3611.4351610299996,1829317,15740,-294.4717420043945,116,,
,1829299,23.89504317712784,0.001,,,1830000,,-294.21422161865235,,3019.884282195754,951.2
1928,1831249,27.278273091250902,0.001,944.67,3584.4963287200003,1831677,15778,-294.09068600162044,116,,
,1834659,24.61624982881546,0.001,,,1835000,,-294.60009240722655,,3989.0068108492765,1000.0
1932,,,,944.67,3600.526304310001,1835677,15820,,116,,
1936,1838429,24.697189703941344,0.001,942.37,3601.7028146700004,1839447,15850,-294.38635705566406,116,,
,1839429,25.26145131587982,0.001,,,1840000,,-294.26855297851563,,4018.660854115791,1000.0
1940,1841526,27.440200805187224,0.001,933.34,3627.2478763600006,1842544,15888,-294.3849857788086,115,,
,1844526,25.03925211381912,0.001,,,1845000,,-294.31837139892576,,3813.2329271415715,957.0
1944,1845526,26.496323548316955,0.001,933.34,3634.9143071,1846544,15932,-294.50780096435545,115,,
1948,1848896,23.705592417240144,0.001,927.04,3611.8219286600006,1849914,15958,-294.4291014404297,115,,
,1849896,28.336959525108337,0.001,,,1850000,,-294.52124548339845,,2992.082288186904,958.7
1952,1852896,27.574175710201263,0.001,927.04,3618.2456913100004,1853914,16005,-294.687225769043,115,,
,1854896,31.648861651420592,0.001,,,1855000,,-294.89092785644533,,3955.806429061852,1000.0
1956,1856896,28.831995603561403,0.001,934.06,3646.39280213,1857914,16052,-294.75895208740235,115,,
,1859686,30.515503769874574,0.001,,,1860000,,-294.81252185058594,,3680.5353202810975,963.6
1960,1860686,30.043981600761413,0.001,935.03,3655.68295963,1861704,16098,-294.88277990722656,115,,
,1864686,24.95778394699097,0.001,,,1865000,,-295.1619612426758,,3903.293164378358,1000.0
1964,,,,937.8,3669.08889171,1865704,16145,,115,,
1968,1868686,27.10827561378479,0.001,937.8,3675.67769051,1869704,16178,-295.0553494262695,115,,
,1869686,23.461291283607483,0.001,,,1870000,,-295.18478662109374,,3984.514618116524,998.7
1972,1872686,27.590045656204225,0.001,930.2,3644.64700761,1872944,16223,-295.2484387817383,115,,
,1874926,29.114914885520935,0.001,,,1875000,,-295.4358433227539,,3456.720124936476,902.2
1976,1875926,29.979490609169005,0.001,930.2,3648.15494568,1876944,16263,-295.42331665039063,115,,
,1879461,26.483854093551635,0.001,,,1880000,,-295.31997540283203,,3331.354442171066,820.6
1980,,,,925.55,3635.4328077500004,1880479,16304,,115,,
1984,1883461,29.692279116630555,0.001,934.01,3673.5464167300006,1884479,16336,-295.209921875,115,,
,1884952,28.90319097600498,0.001,,,1885000,,-295.46790580439375,,3806.0289345603437,1000.0
1988,1886952,28.59058953475952,0.001,928.92,3649.3375729199997,1887970,16378,-295.52771337890624,115,,
,1889952,27.918517542362213,0.001,,,1890000,,-294.7471827392578,,3238.245991025027,814.0
1992,1890952,28.509641545772553,0.001,936.94,3683.74973107,1891970,16421,-294.9390215454101,115,,
,1894770,30.721104316711425,0.001,,,1895000,,-295.0815793457031,,3912.90138672404,1000.0
1996,,,,935.12,3676.7874001400005,1895788,16465,,115,,
2000,1898770,25.59081730699539,0.001,935.12,3685.4170194599997,1899788,16497,-294.5399115600586,115,,
,1899770,23.824985596179964,0.001,,,1900000,,-294.56096942138674,,3553.3424266461284,955.7
2004,1902770,24.772050189971925,0.001,944.71,3721.18862571,1903788,16543,-294.9522072143555,115,,
,1904770,25.160107484817505,0.001,,,1905000,,-295.0160045166016,,3834.563446297706,938.9
2008,1906770,25.091737463951112,0.001,944.71,3725.20338047,1907788,16588,-295.0505314941406,115,,
,1909770,27.252042742729188,0.001,,,1910000,,-295.5422517700195,,3229.4073716179,902.9
2012,1910770,27.711967764854432,0.001,944.71,3731.97639529,1911788,16633,-295.7077373046875,114,,
,1914101,28.284952967643736,0.001,,,1915000,,-295.5606967163086,,3849.495004025847,1000.0
2016,,,,938.02,3704.5212057900003,1915119,16674,,114,,
2020,1917122,39.52116993495396,0.001,928.23,3670.3052270300004,1918140,16698,-295.73147028142756,114,,
,1919122,27.449770597457885,0.001,,,1920000,,-295.38373901367186,,4091.1682138985025,1000.0
2024,1921122,25.817867149353027,0.001,928.23,3675.50088075,1922140,16744,-295.41162030029295,114,,
,1924122,30.625239432811735,0.001,,,1925000,,-295.57820825195313,,3652.5695739637363,1000.0
2028,1925122,27.495683908939363,0.001,944.63,3737.4875281600002,1926140,16791,-295.671373046875,114,,
,1929122,29.7487070684433,0.001,,,1930000,,-295.97728033447265,,3918.798367275813,1000.0
2032,,,,944.63,3734.65688541,1930140,16836,,114,,
2036,1933122,32.13559113073349,0.001,946.93,3739.0546725000004,1934140,16868,-296.1111895141602,114,,
,1934122,25.53338919210434,0.001,,,1935000,,-296.54308160400393,,3196.1056009654885,849.9
2040,1937122,29.593063581466676,0.001,955.96,3774.10289625,1938140,16911,-297.0567888793945,114,,
,1939122,28.7603897562027,0.001,,,1940000,,-296.92531103515626,,4143.915860949829,1000.0
2044,1941122,27.837147927284242,0.001,955.96,3774.0294925400003,1942140,16957,-297.24698693847654,114,,
,1944182,26.549416496753693,0.001,,,1945000,,-297.5585650024414,,4025.1958706591045,1000.0
